"請同時收錄甲乙兩列字，因爲部分不是繁簡關係，只是釋義相同，謝謝！"					
"拼音"	"寬式IPA"	"調號"	"字甲"	"字乙"	"釋義"
"shau"	"ʃaw"	2	"招"		
"shau"	"ʃaw"	2	"苕"		
"shau"	"ʃaw"	3	"少"		
"shau"	"ʃaw"	3	"稍"		
"shau"	"ʃaw"	5	"少"		
"shau"	"ʃaw"	5	"紹"		
"shau"	"ʃaw"	5	"绍"		
"shau"	"ʃaw"	5	"劭"		
"shau"	"ʃaw"	5	"邵"		
"shau"	"ʃaw"	5	"卲"		
"shau"	"ʃaw"	5	"佋"		
"shau"	"ʃaw"	5	"袑"		
"shau"	"ʃaw"	5	"召"		
"shau"	"ʃaw"	5	"哨"		
"shau"	"ʃaw"	5	"潲"		
"rau"	"ɹaw"	2	"饒"		
"rau"	"ɹaw"	2	"饶"		
"rau"	"ɹaw"	2	"嬈"		
"rau"	"ɹaw"	2	"娆"		
"rau"	"ɹaw"	2	"襓"		
"rau"	"ɹaw"	2	"譊"		
"rau"	"ɹaw"	2	"蕘"		
"rau"	"ɹaw"	2	"荛"		
"rau"	"ɹaw"	2	"撓"		
"rau"	"ɹaw"	3	"擾"		
"rau"	"ɹaw"	3	"扰"		
"rau"	"ɹaw"	3	"嬈"		
"rau"	"ɹaw"	3	"娆"		
"rau"	"ɹaw"	3	"繞"		
"rau"	"ɹaw"	3	"绕"		
"rau"	"ɹaw"	3	"遶"		
"rau"	"ɹaw"	3	"咬"		"～牙切齒"
"gau"	"kaw"	1	"高"		
"gau"	"kaw"	1	"篙"		
"gau"	"kaw"	1	"膏"		
"gau"	"kaw"	1	"羔"		
"gau"	"kaw"	1	"糕"		
"gau"	"kaw"	1	"餻"		
"gau"	"kaw"	1	"皋"		
"gau"	"kaw"	1	"臯"		
"gau"	"kaw"	1	"橰"		
"gau"	"kaw"	1	"槹"		
"gau"	"kaw"	1	"槔"		
"gau"	"kaw"	1	"咎"		
"gau"	"kaw"	1	"櫜"		
"gau"	"kaw"	1	"鼛"		
"gau"	"kaw"	1	"膠"		
"gau"	"kaw"	1	"跤"		
"gau"	"kaw"	1	"轇"		
"gau"	"kaw"	3	"槁"		
"gau"	"kaw"	3	"槀"		
"gau"	"kaw"	3	"稿"		
"gau"	"kaw"	3	"藳"		
"gau"	"kaw"	3	"稾"		
"gau"	"kaw"	3	"縞"		
"gau"	"kaw"	3	"缟"		
"gau"	"kaw"	3	"暠"		
"gau"	"kaw"	3	"皜"		
"gau"	"kaw"	3	"鎬"		
"gau"	"kaw"	3	"镐"		
"gau"	"kaw"	3	"滈"		
"gau"	"kaw"	3	"杲"		
"gau"	"kaw"	3	"攪"		
"gau"	"kaw"	3	"撹"		
"gau"	"kaw"	3	"搅"		
"gau"	"kaw"	3	"犒"		
"gau"	"kaw"	5	"告"		
"gau"	"kaw"	5	"誥"		
"gau"	"kaw"	5	"诰"		
"gau"	"kaw"	5	"郜"		
"gau"	"kaw"	5	"鋯"		
"gau"	"kaw"	5	"锆"		
"gau"	"kaw"	5	"膏"		
"gau"	"kaw"	5	"窖"		
"gau"	"kaw"	5	"教"		"～書"
"gau"	"kaw"	5	"覺"		"睡～"
"kau"	"kʰaw"	1	"尻"		
"kau"	"kʰaw"	1	"鄗"		
"kau"	"kʰaw"	1	"敲"		
"kau"	"kʰaw"	1	"磽"		
"kau"	"kʰaw"	1	"硗"		
"kau"	"kʰaw"	1	"墝"		
"kau"	"kʰaw"	1	"𫭪"		
"kau"	"kʰaw"	1	"塙"		
"kau"	"kʰaw"	1	"橇"		
"kau"	"kʰaw"	1	"骹"		
"kau"	"kʰaw"	3	"考"		
"kau"	"kʰaw"	3	"攷"		
"kau"	"kʰaw"	3	"拷"		
"kau"	"kʰaw"	3	"栲"		
"kau"	"kʰaw"	3	"烤"		
"kau"	"kʰaw"	3	"熇"		
"kau"	"kʰaw"	3	"燺"		
"kau"	"kʰaw"	3	"薧"		
"kau"	"kʰaw"	5	"靠"		
"kau"	"kʰaw"	5	"犒"		
"kau"	"kʰaw"	5	"銬"		
"kau"	"kʰaw"	5	"铐"		
"ngau"	"ŋaw"	1	"坳"		
"ngau"	"ŋaw"	1	"㘭"		
"ngau"	"ŋaw"	1	"凹"		
"ngau"	"ŋaw"	1	"熬"		
"ngau"	"ŋaw"	1	"爊"		"～菜"
"ngau"	"ŋaw"	2	"敖"		
"ngau"	"ŋaw"	2	"𡏼"		
"ngau"	"ŋaw"	2	"獒"		
"ngau"	"ŋaw"	2	"熬"		
"ngau"	"ŋaw"	2	"嗷"		
"ngau"	"ŋaw"	2	"嗸"		
"ngau"	"ŋaw"	2	"廒"		
"ngau"	"ŋaw"	2	"厫"		
"ngau"	"ŋaw"	2	"磝"		
"ngau"	"ŋaw"	2	"摮"		
"ngau"	"ŋaw"	2	"滶"		
"ngau"	"ŋaw"	2	"遨"		
"ngau"	"ŋaw"	2	"聱"		
"ngau"	"ŋaw"	2	"螯"		
"ngau"	"ŋaw"	2	"璈"		
"ngau"	"ŋaw"	2	"驁"		
"ngau"	"ŋaw"	2	"骜"		
"ngau"	"ŋaw"	2	"鏊"		
"ngau"	"ŋaw"	2	"鼇"		
"ngau"	"ŋaw"	2	"鰲"		
"ngau"	"ŋaw"	2	"鳌"		
"ngau"	"ŋaw"	2	"謷"		
"ngau"	"ŋaw"	2	"𨅚"		
"ngau"	"ŋaw"	2	"翺"		
"ngau"	"ŋaw"	2	"翶"		
"ngau"	"ŋaw"	2	"翱"		
"ngau"	"ŋaw"	2	"鏖"		
"ngau"	"ŋaw"	2	"爊"		
"ngau"	"ŋaw"	2	"䥝"		
"ngau"	"ŋaw"	2	"𠢕"		"～實：身體結實、硬朗"
"ngau"	"ŋaw"	3	"襖"		
"ngau"	"ŋaw"	3	"袄"		
"ngau"	"ŋaw"	3	"媼"		
"ngau"	"ŋaw"	3	"媪"		
"ngau"	"ŋaw"	3	"拗"		
"ngau"	"ŋaw"	3	"䴠"		
"ngau"	"ŋaw"	3	"咬"		
"ngau"	"ŋaw"	3	"齩"		
"ngau"	"ŋaw"	3	"嚙"		
"ngau"	"ŋaw"	3	"噛"		
"ngau"	"ŋaw"	3	"啮"		
"ngau"	"ŋaw"	5	"傲"		
"ngau"	"ŋaw"	5	"敖"		
"ngau"	"ŋaw"	5	"謷"		
"ngau"	"ŋaw"	5	"鏊"		
"ngau"	"ŋaw"	5	"𨫼"		
"ngau"	"ŋaw"	5	"𰾧"		
"ngau"	"ŋaw"	5	"奥"		
"ngau"	"ŋaw"	5	"澳"		
"ngau"	"ŋaw"	5	"懊"		
"ngau"	"ŋaw"	5	"墺"		
"ngau"	"ŋaw"	5	"隩"		
"ngau"	"ŋaw"	5	"擙"		
"ngau"	"ŋaw"	5	"鐭"		
"ngau"	"ŋaw"	5	"坳"		
"ngau"	"ŋaw"	5	"㘭"		
"ngau"	"ŋaw"	5	"靿"		
"ngau"	"ŋaw"	5	"扷"		"量：用手～一下看"
"ngau"	"ŋaw"	5	"扻"		
"ngau"	"ŋaw"	5	"夭"		
"ngau"	"ŋaw"	5	"奡"		
"ngau"	"ŋaw"	5	"樂"		
"xau"	"xaw"	1	"蒿"		
"xau"	"xaw"	1	"嚆"		
"xau"	"xaw"	1	"薅"		
"xau"	"xaw"	1	"鎒"		
"xau"	"xaw"	2	"豪"		
"xau"	"xaw"	2	"嚎"		
"xau"	"xaw"	2	"濠"		
"xau"	"xaw"	2	"壕"		
"xau"	"xaw"	2	"㩝"		
"xau"	"xaw"	2	"蠔"		
"xau"	"xaw"	2	"毫"		
"xau"	"xaw"	2	"籇"		"農村捕魚時的一種竹籠子"
"xau"	"xaw"	2	"號"		
"xau"	"xaw"	2	"号"		"哭"
"xau"	"xaw"	2	"唬"		
"xau"	"xaw"	2	"嘷"		
"xau"	"xaw"	2	"噑"		
"xau"	"xaw"	2	"嗥"		
"xau"	"xaw"	2	"獋"		
"xau"	"xaw"	2	"獔"		
"xau"	"xaw"	2	"獆"		
"xau"	"xaw"	3	"好"		
"xau"	"xaw"	5	"號"		
"xau"	"xaw"	5	"号"		"～令"
"xau"	"xaw"	5	"好"		
"xau"	"xaw"	5	"耗"		
"xau"	"xaw"	5	"秏"		
"xau"	"xaw"	5	"㘪"		
"xau"	"xaw"	5	"浩"		
"xau"	"xaw"	5	"澔"		
"xau"	"xaw"	5	"晧"		
"xau"	"xaw"	5	"皓"		
"xau"	"xaw"	5	"暠"		
"xau"	"xaw"	5	"皥"		
"xau"	"xaw"	5	"皡"		
"xau"	"xaw"	5	"皞"		
"xau"	"xaw"	5	"曍"		
"xau"	"xaw"	5	"暭"		
"xau"	"xaw"	5	"暤"		
"xau"	"xaw"	5	"顥"		
"xau"	"xaw"	5	"颢"		
"xau"	"xaw"	5	"灝"		
"xau"	"xaw"	5	"灏"		
"xau"	"xaw"	5	"昊"		
"xau"	"xaw"	5	"皜"		
"xau"	"xaw"	5	"鎬"		
"xau"	"xaw"	5	"镐"		
"xau"	"xaw"	5	"滈"		
"xau"	"xaw"	5	"鄗"		
"xau"	"xaw"	5	"藃"		
"xau"	"xaw"	5	"孝"		"～帽子，～衫"
"xau"	"xaw"	6	"号"		"～碼"
"biau"	"pjaw"	1	"標"		
"biau"	"pjaw"	1	"标"		
"biau"	"pjaw"	1	"鏢"		
"biau"	"pjaw"	1	"镖"		
"biau"	"pjaw"	1	"䅺"		
"biau"	"pjaw"	1	"熛"		"飛濺"
"biau"	"pjaw"	1	"瘭"		
"biau"	"pjaw"	1	"膘"		
"biau"	"pjaw"	1	"摽"		
"biau"	"pjaw"	1	"麃"		
"biau"	"pjaw"	1	"儦"		
"biau"	"pjaw"	1	"瀌"		
"biau"	"pjaw"	1	"鑣"		
"biau"	"pjaw"	1	"镳"		
"biau"	"pjaw"	1	"臕"		
"biau"	"pjaw"	1	"穮"		
"biau"	"pjaw"	1	"彪"		
"biau"	"pjaw"	1	"滮"		
"biau"	"pjaw"	1	"飊"		
"biau"	"pjaw"	1	"飚"		
"biau"	"pjaw"	1	"猋"		
"biau"	"pjaw"	1	"䁃"		
"biau"	"pjaw"	1	"髟"		
"biau"	"pjaw"	1	"杓"		
"biau"	"pjaw"	2	"瓢"		
"biau"	"pjaw"	2	"嫖"		
"biau"	"pjaw"	2	"薸"		
"biau"	"pjaw"	3	"表"		
"biau"	"pjaw"	3	"錶"		
"biau"	"pjaw"	3	"裱"		
"biau"	"pjaw"	3	"婊"		
"biau"	"pjaw"	3	"俵"		
"piau"	"pʰjaw"	1	"漂"		
"piau"	"pʰjaw"	1	"飄"		
"piau"	"pʰjaw"	1	"飘"		
"piau"	"pʰjaw"	1	"飃"		
"piau"	"pʰjaw"	1	"螵"		
"piau"	"pʰjaw"	1	"嘌"		
"piau"	"pʰjaw"	1	"摽"		
"piau"	"pʰjaw"	1	"票"		
"piau"	"pʰjaw"	1	"彯"		
"piau"	"pʰjaw"	1	"幖"		
"piau"	"pʰjaw"	1	"僄"		
"piau"	"pʰjaw"	1	"瘭"		
"piau"	"pʰjaw"	1	"慓"		
"piau"	"pʰjaw"	1	"剽"		
"piau"	"pʰjaw"	1	"薸"		
"piau"	"pʰjaw"	3	"殍"		
"piau"	"pʰjaw"	3	"莩"		
"piau"	"pʰjaw"	3	"漂"		
"piau"	"pʰjaw"	3	"瞟"		
"piau"	"pʰjaw"	3	"褾"		
"piau"	"pʰjaw"	3	"剽"		
"piau"	"pʰjaw"	3	"㟽"		
"piau"	"pʰjaw"	3	"縹"		
"piau"	"pʰjaw"	3	"缥"		
"piau"	"pʰjaw"	3	"摽"		
"piau"	"pʰjaw"	3	"醥"		
"piau"	"pʰjaw"	3	"皫"		
"piau"	"pʰjaw"	5	"票"		
"piau"	"pʰjaw"	5	"摽"		
"piau"	"pʰjaw"	5	"剽"		
"piau"	"pʰjaw"	5	"漂"		
"piau"	"pʰjaw"	5	"驃"		
"piau"	"pʰjaw"	5	"骠"		
"piau"	"pʰjaw"	5	"鰾"		
"piau"	"pʰjaw"	5	"鳔"		
"miau"	"mjaw"	1	"喵"		
"miau"	"mjaw"	1	"貓"		
"miau"	"mjaw"	2	"苗"		
"miau"	"mjaw"	2	"描"		
"miau"	"mjaw"	2	"瞄"		
"miau"	"mjaw"	2	"貓"		
"miau"	"mjaw"	2	"猫"		
"miau"	"mjaw"	2	"錨"		
"miau"	"mjaw"	2	"锚"		
"miau"	"mjaw"	2	"䖢"		
"miau"	"mjaw"	3	"杪"		
"miau"	"mjaw"	3	"秒"		
"miau"	"mjaw"	3	"眇"		
"miau"	"mjaw"	3	"渺"		
"miau"	"mjaw"	3	"緲"		
"miau"	"mjaw"	3	"缈"		
"miau"	"mjaw"	3	"媌"		
"miau"	"mjaw"	3	"訬"		
"miau"	"mjaw"	3	"藐"		
"miau"	"mjaw"	3	"邈"		
"miau"	"mjaw"	3	"淼"		
"miau"	"mjaw"	3	"杳"		
"miau"	"mjaw"	3	"窈"		
"miau"	"mjaw"	3	"窅"		
"miau"	"mjaw"	3	"㴭"		
"miau"	"mjaw"	3	"鷕"		
"miau"	"mjaw"	5	"妙"		
"miau"	"mjaw"	5	"玅"		
"miau"	"mjaw"	5	"廟"		
"miau"	"mjaw"	5	"庿"		
"miau"	"mjaw"	5	"庙"		
"miau"	"mjaw"	5	"繆"		
"miau"	"mjaw"	5	"缪"		
"miau"	"mjaw"	5	"謬"		
"miau"	"mjaw"	5	"谬"		
"miau"	"mjaw"	6	"廟"		
"miau"	"mjaw"	6	"庿"		
"miau"	"mjaw"	6	"庙"		
"diau"	"tjaw"	1	"刁"		
"diau"	"tjaw"	1	"𠚻"		
"diau"	"tjaw"	1	"刟"		
"diau"	"tjaw"	1	"貂"		
"diau"	"tjaw"	1	"鼦"		
"diau"	"tjaw"	1	"𦨣"		
"diau"	"tjaw"	1	"𦩍"		
"diau"	"tjaw"	1	"凋"		
"diau"	"tjaw"	1	"雕"		
"diau"	"tjaw"	1	"㓮"		
"diau"	"tjaw"	1	"琱"		
"diau"	"tjaw"	1	"鵰"		
"diau"	"tjaw"	1	"彫"		
"diau"	"tjaw"	1	"碉"		
"diau"	"tjaw"	1	"鯛"		
"diau"	"tjaw"	1	"鲷"		
"diau"	"tjaw"	1	"敦"		
"diau"	"tjaw"	2	"條"		
"diau"	"tjaw"	2	"条"		
"diau"	"tjaw"	2	"鞗"		
"diau"	"tjaw"	2	"䩦"		
"diau"	"tjaw"	2	"𠌙"		
"diau"	"tjaw"	2	"鰷"		
"diau"	"tjaw"	2	"鲦"		
"diau"	"tjaw"	2	"笤"		
"diau"	"tjaw"	2	"苕"		
"diau"	"tjaw"	2	"迢"		
"diau"	"tjaw"	2	"岧"		
"diau"	"tjaw"	2	"髫"		
"diau"	"tjaw"	2	"齠"		
"diau"	"tjaw"	2	"龆"		
"diau"	"tjaw"	2	"齔"		
"diau"	"tjaw"	2	"龀"		
"diau"	"tjaw"	2	"調"		
"diau"	"tjaw"	2	"调"		
"diau"	"tjaw"	2	"蜩"		
"diau"	"tjaw"	2	"佻"		
"diau"	"tjaw"	2	"銚"		
"diau"	"tjaw"	2	"铫"		
"diau"	"tjaw"	3	"屌"		
"diau"	"tjaw"	3	"鳥"		
"diau"	"tjaw"	3	"鸟"		
"diau"	"tjaw"	3	"誂"		
"diau"	"tjaw"	5	"弔"		
"diau"	"tjaw"	5	"𥾯"		
"diau"	"tjaw"	5	"𫄝"		
"diau"	"tjaw"	5	"伄"		
"diau"	"tjaw"	5	"吊"		
"diau"	"tjaw"	5	"釣"		
"diau"	"tjaw"	5	"钓"		
"diau"	"tjaw"	5	"杓"		
"diau"	"tjaw"	5	"踔"		
"diau"	"tjaw"	5	"掉"		
"diau"	"tjaw"	5	"趠"		
"diau"	"tjaw"	5	"調"		
"diau"	"tjaw"	5	"调"		
"diau"	"tjaw"	5	"誂"		
"diau"	"tjaw"	5	"銚"		
"diau"	"tjaw"	5	"铫"		
"diau"	"tjaw"	5	"窵"		
"diau"	"tjaw"	5	"窎"		
"diau"	"tjaw"	5	"蓧"		
"diau"	"tjaw"	5	"窱"		
"diau"	"tjaw"	5	"藋"		
"diau"	"tjaw"	5	"嬥"		
"diau"	"tjaw"	5	"櫂"		
"diau"	"tjaw"	5	"棹"		
"diau"	"tjaw"	5	"悼"		
"diau"	"tjaw"	5	"淖"		
"diau"	"tjaw"	6	"掉"		
"tiau"	"tʰjaw"	1	"挑"		
"tiau"	"tʰjaw"	1	"祧"		
"tiau"	"tʰjaw"	1	"恌"		
"tiau"	"tʰjaw"	1	"𠛪"		
"tiau"	"tʰjaw"	1	"𠜩"		
"tiau"	"tʰjaw"	1	"抭"		
"tiau"	"tʰjaw"	3	"挑"		
"tiau"	"tʰjaw"	3	"窕"		
"tiau"	"tʰjaw"	3	"斢"		"調換"
"tiau"	"tʰjaw"	5	"跳"		
"tiau"	"tʰjaw"	5	"眺"		
"tiau"	"tʰjaw"	5	"朓"		
"tiau"	"tʰjaw"	5	"脁"		
"tiau"	"tʰjaw"	5	"艞"		
"tiau"	"tʰjaw"	5	"頫"		
"tiau"	"tʰjaw"	5	"糶"		
"tiau"	"tʰjaw"	5	"粜"		
"liau"	"ljaw"	1	"蹘"		"蹺：～起二郎腿"
"liau"	"ljaw"	1	"摷"		"踢：～他一腳"
"liau"	"ljaw"	2	"撩"		
"liau"	"ljaw"	2	"僚"		
"liau"	"ljaw"	2	"嘹"		
"liau"	"ljaw"	2	"潦"		
"liau"	"ljaw"	2	"療"		
"liau"	"ljaw"	2	"寮"		
"liau"	"ljaw"	2	"遼"		
"liau"	"ljaw"	2	"獠"		
"liau"	"ljaw"	2	"鐐"		
"liau"	"ljaw"	2	"镣"		
"liau"	"ljaw"	2	"嫽"		
"liau"	"ljaw"	2	"膫"		
"liau"	"ljaw"	2	"憭"		
"liau"	"ljaw"	2	"橑"		
"liau"	"ljaw"	2	"燎"		
"liau"	"ljaw"	2	"鷯"		
"liau"	"ljaw"	2	"鹩"		
"liau"	"ljaw"	2	"簝"		
"liau"	"ljaw"	2	"翏"		
"liau"	"ljaw"	2	"飂"		
"liau"	"ljaw"	2	"寥"		
"liau"	"ljaw"	2	"瘳"		
"liau"	"ljaw"	2	"豂"		
"liau"	"ljaw"	2	"敹"		
"liau"	"ljaw"	2	"膋"		
"liau"	"ljaw"	2	"聊"		
"liau"	"ljaw"	3	"了"		
"liau"	"ljaw"	3	"𧘈"		
"liau"	"ljaw"	3	"釕"		
"liau"	"ljaw"	3	"钌"		
"liau"	"ljaw"	3	"僚"		
"liau"	"ljaw"	3	"燎"		
"liau"	"ljaw"	3	"憭"		
"liau"	"ljaw"	3	"瞭"		
"liau"	"ljaw"	3	"嫽"		
"liau"	"ljaw"	3	"繚"		
"liau"	"ljaw"	3	"缭"		
"liau"	"ljaw"	3	"繆"		
"liau"	"ljaw"	3	"缪"		
"liau"	"ljaw"	3	"蓼"		
"liau"	"ljaw"	5	"撩"		
"liau"	"ljaw"	5	"燎"		
"liau"	"ljaw"	5	"嘹"		
"liau"	"ljaw"	5	"嫪"		
"liau"	"ljaw"	5	"翏"		
"liau"	"ljaw"	5	"廖"		
"liau"	"ljaw"	5	"𪖷"		
"liau"	"ljaw"	5	"鄝"		
"liau"	"ljaw"	5	"料"		
"liau"	"ljaw"	5	"撂"		
"liau"	"ljaw"	6	"料"		
"liau"	"ljaw"	6	"撂"		
"ziau"	"tsjaw"	1	"焦"		
"ziau"	"tsjaw"	1	"鷦"		
"ziau"	"tsjaw"	1	"鹪"		
"ziau"	"tsjaw"	1	"礁"		
"ziau"	"tsjaw"	1	"蕉"		
"ziau"	"tsjaw"	1	"僬"		
"ziau"	"tsjaw"	1	"噍"		
"ziau"	"tsjaw"	1	"嶕"		
"ziau"	"tsjaw"	1	"燋"		
"ziau"	"tsjaw"	1	"膲"		
"ziau"	"tsjaw"	1	"撨"		
"ziau"	"tsjaw"	1	"鐎"		
"ziau"	"tsjaw"	1	"椒"		
"ziau"	"tsjaw"	2	"樵"		
"ziau"	"tsjaw"	2	"瞧"		
"ziau"	"tsjaw"	2	"憔"		
"ziau"	"tsjaw"	2	"顦"		
"ziau"	"tsjaw"	2	"譙"		
"ziau"	"tsjaw"	2	"嶕"		
"ziau"	"tsjaw"	2	"焦"		
"ziau"	"tsjaw"	2	"燋"		
"ziau"	"tsjaw"	3	"𠞰"		
"ziau"	"tsjaw"	3	"剿"		
"ziau"	"tsjaw"	3	"勦"		
"ziau"	"tsjaw"	3	"劋"		
"ziau"	"tsjaw"	5	"醮"		
"ziau"	"tsjaw"	5	"僬"		
"ziau"	"tsjaw"	5	"噍"		
"ziau"	"tsjaw"	5	"嚼"		
"ziau"	"tsjaw"	5	"釂"		
"ziau"	"tsjaw"	5	"皭"		
"ziau"	"tsjaw"	5	"爝"		
"ziau"	"tsjaw"	5	"灂"		
"ziau"	"tsjaw"	5	"趭"		
"ziau"	"tsjaw"	5	"𥛲"		
"ziau"	"tsjaw"	5	"礁"		
"ziau"	"tsjaw"	6	"噍"		"嚼也"
"ciau"	"tsʰjaw"	1	"鍫"		
"ciau"	"tsʰjaw"	1	"鏒"		
"ciau"	"tsʰjaw"	1	"幧"		
"ciau"	"tsʰjaw"	1	"鍬"		
"ciau"	"tsʰjaw"	1	"邀"		"～个人一起去"
"ciau"	"tsʰjaw"	1	"劁"		"割掉卵巢：～豬婆"
"ciau"	"tsʰjaw"	1	"繰"		"～幾針"
"ciau"	"tsʰjaw"	3	"悄"		
"ciau"	"tsʰjaw"	3	"愀"		
"ciau"	"tsʰjaw"	5	"俏"		
"ciau"	"tsʰjaw"	5	"峭"		
"ciau"	"tsʰjaw"	5	"誚"		
"ciau"	"tsʰjaw"	5	"诮"		
"ciau"	"tsʰjaw"	5	"陗"		
"ciau"	"tsʰjaw"	5	"帩"		
"ciau"	"tsʰjaw"	5	"鞘"		
"ciau"	"tsʰjaw"	5	"韒"		
"ciau"	"tsʰjaw"	5	"譙"		
"ciau"	"tsʰjaw"	5	"谯"		
"siau"	"sjaw"	1	"宵"		
"siau"	"sjaw"	1	"消"		
"siau"	"sjaw"	1	"逍"		
"siau"	"sjaw"	1	"硝"		
"siau"	"sjaw"	1	"銷"		
"siau"	"sjaw"	1	"销"		
"siau"	"sjaw"	1	"痟"		
"siau"	"sjaw"	1	"肖"		
"siau"	"sjaw"	1	"霄"		
"siau"	"sjaw"	1	"綃"		
"siau"	"sjaw"	1	"绡"		
"siau"	"sjaw"	1	"蛸"		
"siau"	"sjaw"	1	"魈"		
"siau"	"sjaw"	1	"箾"		
"siau"	"sjaw"	1	"揱"		
"siau"	"sjaw"	1	"縿"		
"siau"	"sjaw"	1	"蕭"		
"siau"	"sjaw"	1	"萧"		
"siau"	"sjaw"	1	"簫"		
"siau"	"sjaw"	1	"簘"		
"siau"	"sjaw"	1	"箫"		
"siau"	"sjaw"	1	"蠨"		
"siau"	"sjaw"	1	"蟏"		
"siau"	"sjaw"	1	"瀟"		
"siau"	"sjaw"	1	"潇"		
"siau"	"sjaw"	1	"橚"		
"siau"	"sjaw"	1	"翛"		
"siau"	"sjaw"	1	"莦"		
"siau"	"sjaw"	3	"筱"		
"siau"	"sjaw"	3	"篠"		
"siau"	"sjaw"	3	"小"		
"siau"	"sjaw"	3	"謏"		
"siau"	"sjaw"	5	"肖"		
"siau"	"sjaw"	5	"嘯"		
"siau"	"sjaw"	5	"嘨"		
"siau"	"sjaw"	5	"啸"		
"siau"	"sjaw"	5	"歗"		
"siau"	"sjaw"	5	"笑"		
"siau"	"sjaw"	5	"咲"		
"siau"	"sjaw"	5	"鞘"		
"siau"	"sjaw"	5	"韒"		
"zhiau"	"tɕjaw"	1	"交"		
"zhiau"	"tɕjaw"	1	"郊"		
"zhiau"	"tɕjaw"	1	"茭"		
"zhiau"	"tɕjaw"	1	"蛟"		
"zhiau"	"tɕjaw"	1	"鮫"		
"zhiau"	"tɕjaw"	1	"鲛"		
"zhiau"	"tɕjaw"	1	"姣"		
"zhiau"	"tɕjaw"	1	"跤"		
"zhiau"	"tɕjaw"	1	"鵁"		
"zhiau"	"tɕjaw"	1	"咬"		
"zhiau"	"tɕjaw"	1	"嬌"		
"zhiau"	"tɕjaw"	1	"娇"		
"zhiau"	"tɕjaw"	1	"獢"		
"zhiau"	"tɕjaw"	1	"𰡊"		
"zhiau"	"tɕjaw"	1	"喬"		
"zhiau"	"tɕjaw"	1	"乔"		
"zhiau"	"tɕjaw"	1	"驕"		
"zhiau"	"tɕjaw"	1	"骄"		
"zhiau"	"tɕjaw"	1	"憍"		
"zhiau"	"tɕjaw"	1	"鱎"		
"zhiau"	"tɕjaw"	1	"鷮"		
"zhiau"	"tɕjaw"	1	"徼"		
"zhiau"	"tɕjaw"	1	"儌"		
"zhiau"	"tɕjaw"	1	"僥"		
"zhiau"	"tɕjaw"	1	"侥"		
"zhiau"	"tɕjaw"	1	"澆"		
"zhiau"	"tɕjaw"	1	"浇"		
"zhiau"	"tɕjaw"	1	"艽"		
"zhiau"	"tɕjaw"	1	"教"		
"zhiau"	"tɕjaw"	1	"轇"		
"zhiau"	"tɕjaw"	1	"摎"		
"zhiau"	"tɕjaw"	1	"膠"		
"zhiau"	"tɕjaw"	2	"喬"		
"zhiau"	"tɕjaw"	2	"乔"		
"zhiau"	"tɕjaw"	2	"僑"		
"zhiau"	"tɕjaw"	2	"侨"		
"zhiau"	"tɕjaw"	2	"橋"		
"zhiau"	"tɕjaw"	2	"桥"		
"zhiau"	"tɕjaw"	2	"礄"		
"zhiau"	"tɕjaw"	2	"硚"		
"zhiau"	"tɕjaw"	2	"蕎"		
"zhiau"	"tɕjaw"	2	"荞"		
"zhiau"	"tɕjaw"	2	"趫"		
"zhiau"	"tɕjaw"	2	"翹"		
"zhiau"	"tɕjaw"	2	"翘"		
"zhiau"	"tɕjaw"	2	"𧄍"		
"zhiau"	"tɕjaw"	2	"荍"		
"zhiau"	"tɕjaw"	3	"狡"		
"zhiau"	"tɕjaw"	3	"皎"		
"zhiau"	"tɕjaw"	3	"餃"		
"zhiau"	"tɕjaw"	3	"饺"		
"zhiau"	"tɕjaw"	3	"佼"		
"zhiau"	"tɕjaw"	3	"鉸"		
"zhiau"	"tɕjaw"	3	"铰"		
"zhiau"	"tɕjaw"	3	"絞"		
"zhiau"	"tɕjaw"	3	"绞"		
"zhiau"	"tɕjaw"	3	"筊"		
"zhiau"	"tɕjaw"	3	"恔"		
"zhiau"	"tɕjaw"	3	"姣"		
"zhiau"	"tɕjaw"	3	"咬"		
"zhiau"	"tɕjaw"	3	"齩"		
"zhiau"	"tɕjaw"	3	"矯"		
"zhiau"	"tɕjaw"	3	"矫"		
"zhiau"	"tɕjaw"	3	"撟"		
"zhiau"	"tɕjaw"	3	"挢"		
"zhiau"	"tɕjaw"	3	"蹻"		
"zhiau"	"tɕjaw"	3	"蟜"		
"zhiau"	"tɕjaw"	3	"嶠"		
"zhiau"	"tɕjaw"	3	"峤"		
"zhiau"	"tɕjaw"	3	"敽"		
"zhiau"	"tɕjaw"	3	"䚩"		
"zhiau"	"tɕjaw"	3	"鱎"		
"zhiau"	"tɕjaw"	3	"譑"		
"zhiau"	"tɕjaw"	3	"繳"		
"zhiau"	"tɕjaw"	3	"缴"		
"zhiau"	"tɕjaw"	3	"皦 "		
"zhiau"	"tɕjaw"	3	"僥"		
"zhiau"	"tɕjaw"	3	"侥"		
"zhiau"	"tɕjaw"	3	"攪"		
"zhiau"	"tɕjaw"	3	"撹"		
"zhiau"	"tɕjaw"	3	"搅"		
"zhiau"	"tɕjaw"	3	"糾"		
"zhiau"	"tɕjaw"	3	"纠"		
"zhiau"	"tɕjaw"	3	"㽱 "		
"zhiau"	"tɕjaw"	5	"叫"		
"zhiau"	"tɕjaw"	5	"呌"		
