# 	聲韻 	聲調 	字元 	字數 #http://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/dialectIndex.php?point=Q
1 	iɔŋ3 	上聲21 	嘗		1
476 	tʰi 	陰入24 	踢, 剔, 惕		3
477 	tʰu 	上聲21 	土		1
478 	tʰu 	陰去33 	兔, 凸, 吐		3
479 	tʰu 	陽去44 	毒		1
480 	tʰu 	陰入24 	禿, 突		2
481 	tʰy 	上聲21 	伫, 儲		2
482 	tʰy 	陰去33 	鋤, 錘, 槌		3
483 	tʰy 	陰入24 	畜, 朒		2
484 	tʰa 	平聲54 	他, 它, 她		3
485 	tʰa 	陽去44 	疊		1
486 	tʰa 	陰入24 	貼, 塔, 踏, 榻, 塌		5
487 	tʰa 	陽入42 	差		1
488 	tʰia 	陰入24 	拆, 坼		2
489 	tʰɛ 	陰入24 	踢, 特, 忒		3
490 	tʰiɛ 	陽去44 	疊		1
491 	tʰiɛ 	陰入24 	帖, 鐵		2
492 	tʰuɛ 	平聲54 	拖		1
493 	tʰuɛ 	上聲21 	癩		1
494 	tʰuɛ 	陰去33 	泰, 太		2
495 	tʰuɛ 	陰入24 	獺, 擦, 太		3
496 	tʰyɛ 	陰入24 	獺		1
497 	tʰɔ 	平聲54 	拖		1
498 	tʰɔ 	上聲21 	妥, 沱		2
499 	tʰɔ 	陽去44 	掉		1
500 	tʰɔ 	陰入24 	託, 拓, 托		3
501 	tʰɔ 	陽入42 	侘		1
502 	tʰiɔ 	陽去44 	掉		1
503 	tʰo 	平聲54 	推, 胎		2
504 	tʰo 	上聲21 	腿		1
505 	tʰo 	陰去33 	蛻, 垂, 頹, 退		4
506 	tʰo 	陰入24 	脫, 褪		2
507 	tʰe 	平聲54 	偷		1
508 	tʰe 	上聲21 	㪗, 抖		2
509 	tʰe 	陰去33 	頭, 透		2
510 	tʰai 	平聲54 	胎, 苔		2
511 	tʰai 	上聲21 	抬		1
512 	tʰai 	陰去33 	替, 苔, 態		3
513 	tʰau 	平聲54 	縚		1
514 	tʰau 	上聲21 	討		1
515 	tʰau 	陰去33 	挑, 套		2
516 	tʰau 	陽去44 	導, 滔, 蹈, 稻		4
517 	tʰiau 	平聲54 	挑, 超, 刁		3
518 	tʰiau 	上聲21 	窕, 挑		2
519 	tʰiau 	陰去33 	糶, 趒		2
520 	tʰiau 	陽去44 	眺, 跳		2
521 	tʰiu 	平聲54 	餿, 抽		2
522 	tʰiu 	上聲21 	丑		1
523 	tʰiu 	陰去33 	疇, 籌, 躊		3
524 	tʰiu 	陽去44 	柱		1
525 	tʰiŋ 	平聲54 	天, 添		2
526 	tʰiŋ 	上聲21 	筅, 撢		2
527 	tʰuiŋ 	平聲54 	灘, 攤		2
528 	tʰuiŋ 	上聲21 	剗, 團		2
529 	tʰuiŋ 	陰去33 	嘆, 炭		2
530 	tʰaŋ 	平聲54 	貪		1
531 	tʰaŋ 	上聲21 	坦, 趟, 毯, 袒, 談, 躺, 倘		7
532 	tʰaŋ 	陰去33 	探		1
533 	tʰaŋ 	陽去44 	墊		1
534 	tʰiaŋ 	上聲21 	埕		1
535 	tʰiaŋ 	陰去33 	聽		1
536 	tʰiaŋ 	陽去44 	鄭, 定		2
537 	tʰɔŋ 	平聲54 	湯, 吞, 通		3
538 	tʰɔŋ 	上聲21 	捅, 倘, 統, 桶		4
539 	tʰɔŋ 	陰去33 	糖, 燙, 蟲, 桐, 褪		5
540 	tʰɔŋ 	陽去44 	痛, 熥		2
541 	tʰiɔŋ 	陰去33 	暢		1
542 	tʰiɔŋ 	陽去44 	匠, 杖		2
543 	tʰaiŋ 	平聲54 	汀, 廳, 蟶		3
544 	tʰaiŋ 	上聲21 	挺		1
545 	tʰaiŋ 	陰去33 	曇, 澄, 潭, 譚		4
546 	tʰaiŋ 	陽去44 	墊		1
547 	tʰeiŋ 	上聲21 	逞, 挺		2
548 	tʰeiŋ 	陰去33 	賺, 趁		2
549 	tʰeiŋ 	陽去44 	聽		1
550 	tʰœyŋ 	平聲54 	窗		1
551 	tʰœyŋ 	上聲21 	寵		1
552 	ni 	上聲21 	尼		1
553 	ni 	陽去44 	膩, 二		2
554 	ni 	陰入24 	暱, 匿, 溺		3
555 	ni 	陽入42 	入, 你, 日		3
556 	nu 	上聲21 	弩, 努		2
557 	nu 	陰去33 	奴		1
558 	nu 	陽去44 	怒		1
559 	nu 	陰入24 	怒, 奴		2
560 	ny 	上聲21 	汝, 女		2
561 	ny 	陽入42 	肉		1
562 	na 	上聲21 	那		1
563 	na 	陰去33 	哪		1
564 	na 	陰入24 	捺		1
565 	na 	陽入42 	鈉, 納, 拿, 呐		4
566 	nia 	上聲21 	惹		1
567 	nia 	陰入24 	囁, 鑷, 齧		3
568 	nia 	陽入42 	笍		1
569 	nɛ 	上聲21 	耐		1
570 	nɛ 	陽去44 	膩		1
571 	nɛ 	陰入24 	凹		1
572 	nɛ 	陽入42 	饇		1
573 	niɛ 	陰入24 	捏, 鑷, 聶, 攝		4
574 	nuɛ 	平聲54 	娘		1
575 	nyɛ 	平聲54 	嬝		1
576 	nɔ 	上聲21 	挪		1
577 	nɔ 	陰去33 	揉		1
578 	nɔ 	陽去44 	懦, 糯		2
579 	nɔ 	陰入24 	揉, 蹂, 諾		3
580 	niɔ 	陽入42 	箬, 葉		2
581 	no 	陽去44 	內, 枘		2
582 	nai 	上聲21 	奶, 乃		2
583 	nai 	陰去33 	奶, 泥		2
584 	nai 	陽去44 	耐, 奈, 萘		3
585 	nau 	上聲21 	腦, 惱, 瑙		3
586 	nau 	陽去44 	鬧		1
587 	niau 	上聲21 	鳥, 嬝, 繞, 撓		4
588 	niau 	陰去33 	饒		1
589 	niau 	陽去44 	尿		1
590 	niu 	平聲54 	扭		1
591 	niu 	上聲21 	扭, 紐		2
592 	niu 	陰去33 	牛		1
593 	niu 	陽去44 	扭		1
594 	niŋ 	平聲54 	粘, 黏		2
595 	niŋ 	上聲21 	染		1
596 	niŋ 	陰去33 	年		1
597 	niŋ 	陽去44 	念		1
598 	niŋ 	陽入42 	撚		1
599 	nuiŋ 	上聲21 	軟, 阮		2
600 	nuiŋ 	陰去33 	難		1
601 	nuiŋ 	陽去44 	難, 韌, 頑		3
602 	nyiŋ 	上聲21 	軟, 阮		2
603 	nyiŋ 	陽去44 	戀, 韌, 頑		3
604 	naŋ 	上聲21 	嚷, 睜		2
605 	naŋ 	陰去33 	男, 喃, 南, 楠, 冉, 蚺		6
606 	naŋ 	陽去44 	念		1
607 	niaŋ 	上聲21 	䈒, 輦		2
608 	niaŋ 	陰去33 	迎		1
609 	nɔŋ 	上聲21 	暖, 囊, 農		3
610 	nɔŋ 	陰去33 	瓤		1
611 	nɔŋ 	陽去44 	膿, 嫩		2
612 	nɔŋ 	陽入42 	弩		1
613 	niɔŋ 	上聲21 	娘		1
614 	niɔŋ 	陰去33 	娘		1
615 	niɔŋ 	陽去44 	壤, 讓		2
616 	niɔŋ 	陽入42 	兩		1
617 	naiŋ 	上聲21 	能, 寧, 濘, 檸		4
618 	naiŋ 	陽去44 	釀		1
619 	neiŋ 	上聲21 	忍, 嚀		2
620 	neiŋ 	陰去33 	人, 仁		2
621 	neiŋ 	陽去44 	吝, 認		2
622 	neiŋ 	陽入42 	耳		1
623 	nœyŋ 	陰去33 	穠, 濃		2
624 	nœyŋ 	陽去44 	閏, 潤		2
625 	li 	上聲21 	鯉, 俚, 狸, 履, 理, 李, 禮, 裏		8
626 	li 	陰去33 	黎, 犁, 梨, 籬, 釐, 璃, 漓		7
627 	li 	陽去44 	吏, 利, 俐, 蠣, 例, 痢, 莉, 離, 勵		9
628 	li 	陰入24 	麗, 蒞, 靂, 笠, 栗, 歷, 慄, 瀝		8
629 	li 	陽入42 	粒, 立, 力		3
630 	lu 	上聲21 	櫓, 魯, 滷, 虜, 蘆, 擄		6
631 	lu 	陰去33 	鸕, 顱, 蘆, 盧, 爐		5
632 	lu 	陽去44 	滷, 露, 鷺, 路		4
633 	lu 	陰入24 	落		1
634 	lu 	陽入42 	碌, 祿, 鹿, 蔍		4
635 	ly 	上聲21 	旅, 鋁, 莒, 屢, 閭, 戮, 呂, 履, 侶, 縷		10
636 	ly 	陰去33 	驢		1
637 	ly 	陽去44 	慮, 累, 濾, 淚, 類		5
638 	ly 	陰入24 	律		1
639 	ly 	陽入42 	綠, 陸, 六, 錄		4
640 	la 	平聲54 	啦, 拉		2
641 	la 	陰去33 	喇		1
642 	la 	陽去44 	疊		1
643 	la 	陰入24 	癩, 狧		2
644 	la 	陽入42 	獵, 蠟, 臘		3
645 	lia 	陰入24 	躐		1
646 	lia 	陽入42 	曆		1
647 	lua 	上聲21 	裸, 卵		2
648 	lɛ 	上聲21 	勒		1
649 	lɛ 	陰去33 	來		1
650 	lɛ 	陽入42 	栗, 勒		2
651 	liɛ 	陰入24 	烈, 列		2
652 	liɛ 	陽入42 	裂, 咧		2
653 	luɛ 	陽去44 	賴		1
654 	luɛ 	陽入42 	辣		1
655 	lyɛ 	陰入24 	劣		1
656 	lɔ 	平聲54 	囉		1
657 	lɔ 	上聲21 	駱		1
658 	lɔ 	陰去33 	籮, 騾, 邏, 鑼, 羅		5
659 	lɔ 	陽去44 	摞		1
660 	lɔ 	陰入24 	烙, 樂, 絡, 酪, 洛, 駱		6
661 	lɔ 	陽入42 	洛, 落		2
662 	liɔ 	陰入24 	略, 掠		2
663 	lo 	上聲21 	儡, 累, 磊, 壘, 蘂		5
664 	lo 	陰去33 	擂, 螺, 雷		3
665 	lo 	陽去44 	擂		1
666 	lo 	陽入42 	䉪, 捋		2
667 	le 	平聲54 	鏤		1
668 	le 	上聲21 	髏, 簍, 嘍, 摟		4
669 	le 	陰去33 	樓, 婁		2
670 	le 	陽去44 	陋, 漏		2
671 	lai 	上聲21 	萊, 來		2
672 	lai 	陰去33 	犁		1
673 	lai 	陽去44 	荔, 籟, 賴, 瀝		4
674 	lai 	陽入42 	禮		1
675 	lau 	平聲54 	撈		1
676 	lau 	上聲21 	老, 佬, 牢, 勞, 䇭		5
677 	lau 	陰去33 	流, 癆, 牢, 澇		4
678 	lau 	陽去44 	找		1
679 	lau 	陽入42 	了		1
680 	liau 	上聲21 	聊, 僚, 了, 寥, 燎, 療, 暸, 遼		8
681 	liau 	陽去44 	料, 鐐, 廖		3
682 	liau 	陽入42 	了, 撩		2
683 	liu 	平聲54 	溜, 鰡		2
684 	liu 	上聲21 	瘤, 留, 琉, 硫, 流, 柳, 劉		7
685 	liu 	陰去33 	榴		1
686 	liu 	陽去44 	餾, 溜, 鎦		3
687 	liŋ 	上聲21 	憐, 臉, 廉		3
688 	liŋ 	陰去33 	鐮, 簾, 連, 聯, 臁, 璉		6
689 	liŋ 	陽去44 	練, 殮, 鍊		3
690 	luiŋ 	上聲21 	巒, 攣, 闌, 鸞, 卵, 蘭, 瀾, 鑾		8
691 	luiŋ 	陰去33 	欄, 攔, 聯		3
692 	luiŋ 	陽去44 	亂, 爛		2
693 	luiŋ 	陽入42 	㘓		1
694 	lyiŋ 	陰去33 	聯		1
695 	lyiŋ 	陽去44 	爛		1
696 	laŋ 	上聲21 	攬, 覽, 欖, 灠, 懶, 婪		6
697 	laŋ 	陰去33 	襤, 藍, 林, 嵐		4
698 	laŋ 	陽去44 	籃, 濫		2
699 	laŋ 	陽入42 	攬, 爦		2
700 	liaŋ 	陰去33 	嚨, 靈		2
701 	liaŋ 	陽去44 	晾		1
702 	liaŋ 	陽入42 	嶺, 領		2
703 	lɔŋ 	上聲21 	隴, 圇, 狼, 攏		4
704 	lɔŋ 	陰去33 	籠, 榔, 郎, 壠, 朗, 廊		6
705 	lɔŋ 	陽去44 	浪, 弄		2
706 	liɔŋ 	上聲21 	倆, 兩, 輛, 良		4
707 	liɔŋ 	陰去33 	糧, 量, 梁, 樑, 涼		5
708 	liɔŋ 	陽去44 	喨, 亮, 量		3
709 	laiŋ 	上聲21 	冷		1
710 	laiŋ 	陰去33 	菱, 蓮, 零, 鈴		4
711 	laiŋ 	陽去44 	刃		1
712 	laiŋ 	陽入42 	獰		1
713 	leiŋ 	平聲54 	拎		1
714 	leiŋ 	上聲21 	麟, 霖, 稜, 燐, 伶, 鄰, 凜, 鱗, 綾, 廩, 凌, 羚, 苓, 菱, 臨, 陵, 玲, 靈		18
715 	leiŋ 	陰去33 	苓, 琳, 燐, 淋, 林		5
716 	leiŋ 	陽去44 	令, 另		2
717 	lœyŋ 	上聲21 	崙, 倫		2
718 	lœyŋ 	陰去33 	輪, 隆, 龍		3
719 	lœyŋ 	陽入42 	壠		1
720 	ki 	平聲54 	基, 枝, 幾, 妓, 姬, 技, 饑, 箕, 伎, 機, 肢, 羈		12
721 	ki 	上聲21 	紀, 己, 棋, 祁, 歧, 其, 岐, 沂, 奇, 騎, 麒, 祈, 杞, 企, 琪, 幾		16
722 	ki 	陰去33 	計, 繼, 旣, 記		4
723 	ki 	陽去44 	激, 忌		2
724 	ki 	陰入24 	極, 頡, 擊, 汲, 急, 岌, 桔, 芨, 指, 圾, 棘, 吉, 戟, 笈, 殛, 亟, 級, 吸, 給, 及		20
725 	ku 	平聲54 	岵, 姑, 孤, 沽, 辜, 鴣		6
726 	ku 	上聲21 	估, 股, 糊, 鼓, 古, 賈		6
727 	ku 	陰去33 	固, 錮, 故, 痼, 雇, 顧		6
728 	ku 	陰入24 	谷, 角, 穀		3
729 	ky 	平聲54 	車, 居, 歸, 規, 龜, 閨, 距, 圭, 拘		9
730 	ky 	上聲21 	巨, 舉, 詭, 葵, 矩, 睽, 逵, 踞, 軌, 鬼, 倨, 據		12
731 	ky 	陰去33 	貴, 鱖, 句, 桂, 鋸, 季		6
732 	ky 	陽去44 	櫃, 跪, 局, 掘		4
733 	ky 	陰入24 	鞠, 菊, 㥌, 倔, 掬, 憠		6
734 	ky 	陽入42 	俱, 劇, 具, , 炬, 巨, 渠, 倨, 據, 拒, 懼, 踞		12
735 	ka 	平聲54 	傢, 佳, 豭, 家, 枷, 加, 嘉		7
736 	ka 	上聲21 	假, 賈		2
737 	ka 	陰去33 	駕, 嫁, 價, 架, 假		5
738 	ka 	陰入24 	隔, 覺, 挾, 胛, 甲, 裌, 夾, 匣		8
739 	ka 	陽入42 	架, 挾, 裌, 夾		4
740 	kia 	陰去33 	迦		1
741 	kia 	陽去44 	架		1
742 	kia 	陽入42 	夾, 屐		2
743 	kua 	平聲54 	呱, 瓜		2
744 	kua 	上聲21 	菓, 剮, 寡, 裹, 果		5
745 	kua 	陰去33 	掛, 卦, 過, 褂		4
746 	kua 	陽去44 	餜		1
747 	kua 	陽入42 	刮, 槨, 廓, 郭		4
748 	kɛ 	陰去33 	的		1
749 	kɛ 	陰入24 	格, 革, 嗝, 隔, 骼		5
750 	kiɛ 	陽去44 	夾, 挾, 裌		3
751 	kiɛ 	陰入24 	謁, 劫, 桀, 急, 竭, 詰, 揭, 潔, 傑, 結		10
752 	kiɛ 	陽入42 	狹		1
753 	kuɛ 	平聲54 	乖		1
754 	kuɛ 	上聲21 	拐, 飢, 軌, 蓋		4
755 	kuɛ 	陰去33 	芥, 怪, 蓋		3
756 	kuɛ 	陰入24 	葛, 钁		2
757 	kuɛ 	陽入42 	騎		1
758 	kyɛ 	平聲54 	奇		1
759 	kyɛ 	上聲21 	飢		1
760 	kyɛ 	陰去33 	怪, 寄		2
761 	kyɛ 	陽去44 	钁		1
762 	kyɛ 	陰入24 	決, 厥, 訣, 獗, 暨		5
763 	kyɛ 	陽入42 	歧, 徛, 岐		3
764 	kɔ 	平聲54 	歌, 哥		2
765 	kɔ 	陰入24 	閣, 合, 個, 各, 鴿, 轄, 割		7
766 	kiɔ 	陰去33 	瘸, 茄		2
767 	kiɔ 	陰入24 	腳, 屩		2
768 	ko 	平聲54 	階, 腂		2
769 	ko 	上聲21 	裹, 粿, 傀		3
770 	ko 	陰入24 	骨, 國		2
771 	ko 	陽入42 	滑		1
772 	kœ 	陰入24 	嗝		1
773 	ke 	平聲54 	鉤, 勾, 溝, 構		4
774 	ke 	上聲21 	狗, 苟, 垢, 猴		4
775 	ke 	陰去33 	彀, 够, 苟		3
776 	ke 	陽去44 	構, 購		2
777 	ke 	陽入42 	厚		1
778 	kai 	平聲54 	階, 該, 皆, 雞, 街		5
779 	kai 	上聲21 	解, 繫, 鮭, 改, 解		5
780 	kai 	陰去33 	解, 鈣, 蓋, 解, 誡, 爿, 丐, 戒, 芥, 界, 疥, 屆, 介		13
781 	kau 	平聲54 	皋, 交, 篙, 蛟, 糕, 膏, 羔, 高, 膠, 郊		10
782 	kau 	上聲21 	稿, 校, 較, 蒿, 攪, 狡, 郊, 絞, 搞, 膏		10
783 	kau 	陰去33 	告, 教, 窖, 較		4
784 	kau 	陽入42 	鉸, 咬		2
785 	kiau 	平聲54 	驕, 嬌, 佼, 姣		4
786 	kiau 	上聲21 	矯, 狡, 餃, 皎, 翹, 蕎, 喬, 繳, 僑		9
787 	kiau 	陰去33 	橋		1
788 	kiau 	陽去44 	轎, 撬, 藠		3
789 	kiau 	陰入24 	叫		1
790 	kiau 	陽入42 	撬		1
791 	kiu 	上聲21 	裘, 球, 玖, 九, 灸, 求, 久		7
792 	kiu 	陰去33 	究, 廄, 虬		3
793 	kiu 	陽去44 	虬, 舅, 舊, 咎		4
794 	kiu 	陽入42 	究, 糾, 疚, 救		4
795 	kiŋ 	平聲54 	堅, 鏗, 兼, 今		4
796 	kiŋ 	上聲21 	檢, 乾, 儉, 撿		4
797 	kiŋ 	陰去33 	劍, 見		2
798 	kiŋ 	陽去44 	件		1
799 	kiŋ 	陽入42 	兼		1
800 	kuiŋ 	平聲54 	觀, 關, 桿, 乾, 鰥, 竿, 冠, 官		8
801 	kuiŋ 	上聲21 	懸, 囝, 稈, 趕, 館, 管, 權, 寒		8
802 	kuiŋ 	陰去33 	罐, 觀, 貫, 拳, 冠, 建, 灌		7
803 	kuiŋ 	陽去44 	縣, 汗, 近		3
804 	kuiŋ 	陽入42 	犍		1
805 	kyiŋ 	平聲54 	關, 捐, 根, 涓, 筋		5
806 	kyiŋ 	上聲21 	捲, 卷, 囝, 權		4
807 	kyiŋ 	陰去33 	娟, 鵑, 建, 絹, 倦, 眷, 墘, 犍, 健, 拳, 卷		11
808 	kyiŋ 	陽去44 	縣, 近		2
809 	kyiŋ 	陽入42 	簣		1
810 	kaŋ 	平聲54 	更, 羹, 尷		3
811 	kaŋ 	上聲21 	哽, 埂, 趕, 骾, 減		5
812 	kaŋ 	陰去33 	鑑, 監, 降		3
813 	kaŋ 	陽去44 	干, 幹		2
814 	kaŋ 	陽入42 	橄		1
815 	kiaŋ 	平聲54 	驚		1
816 	kiaŋ 	上聲21 	行		1
817 	kiaŋ 	陰去33 	鏡		1
818 	kuaŋ 	平聲54 	胱, 光		2
819 	kuaŋ 	上聲21 	逛, 梗, 桿, 廣		4
820 	kɔŋ 	平聲54 	柑, 罡, 工, 剛, 公, 岡, 肛, 疳, 綱, 扛, 江, 功, 攻, 豇, 甘		15
821 	kɔŋ 	上聲21 	滾, 感, 講, 管, 敢, 港		6
822 	kɔŋ 	陰去33 	杠, 虹, 汞, 贛, 降, 貢, 罐, 灌, 棍, 鋼, 絳		11
823 	kɔŋ 	陽去44 	共		1
824 	kɔŋ 	陽入42 	缸		1
825 	kiɔŋ 	平聲54 	羌, 僵, 姜, 薑		4
826 	kiɔŋ 	上聲21 	強		1
827 	kiɔŋ 	陰去33 	強		1
828 	kiɔŋ 	陽去44 	犟		1
829 	kiɔŋ 	陽入42 	僵		1
830 	kaiŋ 	平聲54 	奸, 耕, 肩, 跟, 間, 庚, 艱		7
831 	kaiŋ 	上聲21 	柬, 啣, 繭, 澗, 揀, , 簡, 鹻, 炯, 含, 耿, 梗		12
832 	kaiŋ 	陰去33 	諫, 更, 間		3
833 	kaiŋ 	陽入42 		1
834 	keiŋ 	平聲54 	襟, 荆, 今, 驚, 京, 經, 金, 擎, 鯨		9
835 	keiŋ 	上聲21 	璟, 景, 饉, 鹹, 警, 勤, 緊, 僅, 岑, 琴, 禽, 瑾, 瓊, 錦, 芹, 擒		16
836 	keiŋ 	陰去33 	敬, 禁, 勁		3
837 	keiŋ 	陽去44 	徑, 境, 禁, 頸, 妗, 競, 兢, 竟, 莖		9
838 	kœyŋ 	平聲54 	軍, 弓, 鈞, 躬, 斤, 均, 宫, 巾, 供, 恭		10
839 	kœyŋ 	上聲21 	羣, 窮, 恐, 拱		4
840 	kœyŋ 	陰去33 	供, 窮, 窘, 郡, 裙		5
841 	kʰi 	平聲54 	欺, 欹		2
842 	kʰi 	上聲21 	啓, 起, 其, 企		4
843 	kʰi 	陰去33 	棄, 汽, 氣, 契, 欺, 器		6
844 	kʰi 	陽去44 	柿		1
845 	kʰi 	陰入24 	迄, 泣, 乞, 訖		4
846 	kʰu 	平聲54 	骷, 箍, 枯		3
847 	kʰu 	上聲21 	琥, 虎, 苦		3
848 	kʰu 	陰去33 	庫, 褲		2
849 	kʰu 	陰入24 	殼, 酷, 哭		3
850 	kʰy 	平聲54 	趨, 軀, 駒, 虧, 區, 嶇, 驅		7
851 	kʰy 	上聲21 	杵, 豬, 豨		3
852 	kʰy 	陰入24 	曲, 渠, 粬, 憠, 鞠, 倔, 麴, 屈		8
853 	kʰa 	平聲54 	掐		1
854 	kʰa 	陰入24 	卡, 客		2
855 	kʰia 	平聲54 	椏		1
856 	kʰia 	陰入24 	恰, 洽		2
857 	kʰua 	平聲54 	戈, 蝌, 科, 誇, 洿, 垮, 窠, 跨		8
858 	kʰua 	陰去33 	課		1
859 	kʰua 	陰入24 	擴, 括		2
860 	kʰua 	陽入42 	摑		1
861 	kʰɛ 	陰入24 	咳, 克, 刻, 喀, 尅		5
862 	kʰiɛ 	陰入24 	缺, 怯		2
863 	kʰuɛ 	上聲21 	葵		1
864 	kʰuɛ 	陰去33 	快		1
865 	kʰuɛ 	陰入24 	闊, 缺, 渴		3
866 	kʰyɛ 	平聲54 	開		1
867 	kʰyɛ 	陰去33 	氣, 快		2
868 	kʰyɛ 	陰入24 	缺, 厥		2
869 	kʰɔ 	平聲54 	坷, 苛, 柯, 軻		4
870 	kʰɔ 	上聲21 	可		1
871 	kʰɔ 	陰去33 	去		1
872 	kʰɔ 	陰入24 	瞌, 渴, 磕, 確		4
873 	kʰɔ 	陽入42 	敲, 磕		2
874 	kʰiɔ 	陰入24 	卻		1
875 	kʰo 	平聲54 	奎, 盔, 魁		3
876 	kʰo 	上聲21 	顆, 棵		2
877 	kʰo 	陰去33 	儈, 潰, 檜, 會, 劊, 獪, 愧, 繪		8
878 	kʰo 	陰入24 	窟, 壑		2
879 	kʰe 	平聲54 	箍		1
880 	kʰe 	上聲21 	口		1
881 	kʰe 	陰去33 	寇, 扣, 叩		3
882 	kʰai 	平聲54 	溪		1
883 	kʰai 	上聲21 	鎧, 揩, 凱, 楷		4
884 	kʰai 	陰去33 	慨, 契, 概, 企		4
885 	kʰau 	平聲54 	骹		1
886 	kʰau 	上聲21 	考		1
887 	kʰau 	陰去33 	銬, 烤, 犒, 魺, 敲, 拷, 靠		7
888 	kʰiau 	平聲54 	俏		1
889 	kʰiau 	上聲21 	巧, 竅		2
890 	kʰiau 	陰去33 	磝, 竅, 翹		3
891 	kʰiau 	陰入24 	曉, 翹		2
892 	kʰiu 	平聲54 	丘, 邱, 鳩		3
893 	kʰiu 	陰去33 	揫		1
894 	kʰiu 	陽去44 	臼		1
895 	kʰiŋ 	平聲54 	謙, 兼		2
896 	kʰiŋ 	上聲21 	譴, 遣		2
897 	kʰiŋ 	陰去33 	縴, 芡, 鉗, 欠		4
898 	kʰuiŋ 	平聲54 	寬		1
899 	kʰuiŋ 	上聲21 	款		1
900 	kʰuiŋ 	陰去33 	勸		1
901 	kʰyiŋ 	平聲54 	圈		1
902 	kʰyiŋ 	上聲21 	犬		1
903 	kʰyiŋ 	陰去33 	勸		1
904 	kʰaŋ 	平聲54 	坑, 堪		2
905 	kʰaŋ 	上聲21 	艦, 抗, 坎, 侃, 砍		5
906 	kʰaŋ 	陰去33 	刊, 勘, 嵌		3
907 	kʰaŋ 	陽去44 	抗, 看, 瞰		3
908 	kʰiaŋ 	平聲54 	氫, 輕		2
909 	kʰuaŋ 	上聲21 	狂		1
910 	kʰuaŋ 	陰去33 	壙, 礦, 况, 擴, 曠		5
911 	kʰɔŋ 	平聲54 	崐, 錕, 昆, 空, 罐, 崑, 康, 坤, 焜, 糠		10
912 	kʰɔŋ 	上聲21 	鞏, 懇, 墾, 恐, 孔, 慷, 壙, 困, 綑		9
913 	kʰɔŋ 	陰去33 	磡, 炕, 空, 控, 囥		5
914 	kʰiɔŋ 	平聲54 	匡, 框, 疆, 筐, 腔, 眶		6
915 	kʰiɔŋ 	陽去44 	犟, 控		2
916 	kʰaiŋ 	平聲54 	牽		1
917 	kʰaiŋ 	上聲21 	肯		1
918 	kʰaiŋ 	陰去33 	頃		1
919 	kʰeiŋ 	平聲54 	鈐, 卿, 欽		3
920 	kʰeiŋ 	陰去33 	慶, 擎		2
921 	kʰeiŋ 	陽去44 	鈐, 頃, 傾		3
922 	kʰœyŋ 	平聲54 	菌, 穹, 芎		3
923 	kʰœyŋ 	上聲21 	恐		1
924 	kʰœyŋ 	陰去33 	熏, 薰		2
925 	ŋi 	上聲21 	疑, 宜, 擬		3
926 	ŋi 	陽去44 	議, 毅, 藝, 義, 蟻		5
927 	ŋu 	上聲21 	吾, 忤, 梧		3
928 	ŋu 	陰去33 	蜈, 吳		2
929 	ŋu 	陽去44 	誤, 悟, 晤		3
930 	ŋu 	陽入42 	伍, 五, 午, 仵		4
931 	ŋy 	上聲21 	危, 桅, 巍, 語, 嵬		5
932 	ŋy 	陰去33 	虞, 魚, 漁, 娛		4
933 	ŋy 	陽去44 	馭, 愚, 禦, 御, 遇, 寓		6
934 	ŋy 	陽入42 	獄, 玉		2
935 	ŋa 	上聲21 	雅		1
936 	ŋa 	陰去33 	衙, 牙, 蚜, 芽		4
937 	ŋa 	陽去44 	亞, 砑		2
938 	ŋa 	陽入42 	樂, 岳, 嶽		3
939 	ŋɛ 	陰入24 	扼, 厄, 額		3
940 	ŋɛ 	陽入42 	逆, 違, 厄, 扼		4
941 	ŋiɛ 	陽去44 	鑷, 攝		2
942 	ŋiɛ 	陽入42 	業, 頁, 孽		3
943 	ŋuɛ 	上聲21 	嵬, 巍		2
944 	ŋuɛ 	陰去33 	鵝		1
945 	ŋuɛ 	陽去44 	魏, 外		2
946 	ŋuɛ 	陽入42 	月, 我		2
947 	ŋyɛ 	上聲21 	巍		1
948 	ŋyɛ 	陰去33 	鵝		1
949 	ŋyɛ 	陽去44 	艾, 外, 魏		3
950 	ŋyɛ 	陽入42 	月		1
951 	ŋɔ 	上聲21 	俄, 蛾		2
952 	ŋɔ 	陰去33 	峨, 訛, 娥		3
953 	ŋɔ 	陽去44 	餓		1
954 	ŋɔ 	陰入24 	鱷, 鄂, 萼, 愕, 臥, 噩		6
955 	ŋɔ 	陽入42 	愕		1
956 	ŋiɔ 	陰入24 	弱		1
957 	ŋe 	上聲21 	偶, 藕		2
958 	ŋai 	上聲21 	涯, 崖, 捱		3
959 	ŋai 	陰去33 	倪, 霓, 呆		3
960 	ŋai 	陽去44 	礙, 艾		2
961 	ŋau 	上聲21 	淆, 肴, 鼇		3
962 	ŋau 	陰去33 	熬, 爻		2
963 	ŋau 	陽去44 	奧, 熬, 懊, 爊, 傲, 敖, 澳, 遨		8
964 	ŋiŋ 	上聲21 	儼, 閻, 嚴		3
965 	ŋiŋ 	陰去33 	閻		1
966 	ŋiŋ 	陽去44 	驗, 彥, 諺, 硯		4
967 	ŋuiŋ 	陰去33 	元		1
968 	ŋuiŋ 	陽去44 	玩		1
969 	ŋyiŋ 	上聲21 	阮		1
