y	5	御预豫裕日=域疫役玉狱欲浴寓入			
y	6	遇芋喻誉			
pa	1	八-			
pa	5	八=			
pʰa	1	拔-			
pʰa	5	拔=			
pʰa	3	□[象声词，爆竹声]			
ma	1	抹-[~桌子]			
ma	5	抹=			
ta	1	搭			
ta	5	答达			
tʰa	1	踏榻塌獭-			
tʰa	5	沓[一~纸]塔溻獭=			
la	1	拉腊-蜡-辣-纳-			
la	2	拿-			
la	3	哪			
la	5	那捺纳=辣=腊=蜡=			
ȶa	1	加=			
ȶʰa	1	喫-			
tsa	1	劄眨扎札啄			
tsa	5	札=			
tsʰa	1	插擦			
sa	1	杀			
sa	3	□[象声词，小孩用泥巴打仗发出的声音]洒			
sa	5	萨			
ka	1	痂夹-胛-[肩~]挟[~菜]胳-家-[走人~]甲-[指甲哩]			
kʰa	1	掐			
xa	1	瞎-狭-			
ŋa	1	鸭-			
ŋa	5	咬[训读]□[一点点:~~子]			
pia	1	壁-			
pʰia	1	劈-			
tia	1	爹滴-			
tia	2	提-			
tʰia	1	狄踢跌缔[系、捆:~紧]			
lia	1	栗			
lia	3	□[把舌头伸出来:~舌子]			
lia	5	栗=累[训读:~死人]			
ʨia	2	斜-			
ʨia	3	姐-			
ʨia	5	夹=借-□[捆：~紧]			
ʨia	6	谢-			
ʨʰia	1	□[藏、人):~躲(即捉迷藏)]			
ɕia	1	辖锡-			
ɕia	2	霞瑕遐暇			
ɕia	3	写-			
ɕia	5	厦狭=匣=峡瞎=吓=[~一跳]			
ɕia	6	下=夏			
ȵia	1	入-			
ȵia	5	入-			
ia	1	鸦丫=桠=鸭=押-压-轧			
ia	2	衙涯牙=芽=			
ia	3	雅也-野-哑=			
ia	5	亚押=压=			
ia	6	夜-			
ua	1	挖袜-滑猾-			
ua	5	袜=猾=			
po	1	波菠玻拨剥			
po	2	婆			
po	3	跛			
po	5	驳簸博			
po	6	薄			
pʰo	1	坡薄颇			
pʰo	5	破剖			
mo	1	摸蟆[蛤~]			
mo	2	膜模魔磨[~刀]摩馍			
mo	5	莫幕寞			
mo	6	磨[石~]			
to	1	多			
to	2	驼驮			
to	3	朵躲			
to	5	剁夺惰			
to	6	舵			
tʰo	1	拖托			
tʰo	3	妥椭			
tʰo	5	唾			
lo	1	落-烙-骆-酪-啰□[哆嗦:天气好冷，舌子都打~]			
lo	2	罗锣箩骡螺脶			
lo	3	□[讲话含糊:你讲话舌子打~]			
lo	5	落=烙=骆=酪=乐[快~]洛络胳=[~臂]			
lo	6	糯			
ʈo	1	脚			
ʈo	5	着[~衣]角=觉[知~]□[瞥：我好些把你讲话，你又不听，把眼睛~起做么哩]			
ʈʰo	1	着-[睡~]			
ʈʰo	5	着=却酌确=			
tso	1	桌捉作-			
tso	2	昨=			
tso	3	左佐			
tso	5	卓琢涿啄=莝作=			
tso	6	座坐			
tsʰo	1	搓凿-			
tsʰo	2	戳			
tsʰo	3	凿			
tsʰo	5	矬错绰凿=			
so	1	梭唆蓑嗦			
so	2	□[长相丑，不好：好~]			
so	3	锁琐所索			
so	5	索朔□[差]			
ko	1	歌哥锅戈郭葛各-角-			
ko	2	鸽			
ko	3	果裹			
ko	5	个阁搁廓割=各=			
kʰo	1	科窠磕壳			
kʰo	3	可棵颗			
kʰo	5	课渴阔扩确=			
ŋo	2	蛾鹅俄			
ŋo	3	我			
ŋo	5	恶			
ŋo	6	饿			
xo	1	荷[实际调值高于33，且较短，调值应该记为4；薄~]蠚[虫蜇人]霍-藿□[很痛，~~哩]			
xo	2	河何荷[~花]和[~气]和[~面]			
xo	3	火伙			
xo	5	货喝=合盒=活=鹤=霍=或获惑豁贺=			
xo	6	贺-祸			
o	1	窝蜗阿[~胶]			
o	2	禾何[~至箇]俄			
o	5	卧鄂握沃			
lio	1	略-			
lio	5	略=掠			
tɕio	3	□[歪，~起]			
ʨio	5	爵			
ʨʰio	5	雀鹊			
ȵio	1	弱-			
ȵio	5	弱=虐			
ɕio	1	削学-			
ɕio	5	□[差：好~]学=[~习]			
ɕio	6	□[蠢]			
io	1	药约-若-钥-			
io	3	惹			
io	5	岳乐[音~]诺跃=若=钥=约=跃			
pɒ	1	爸巴疤琶			
pɒ	2	扒爬			
pɒ	3	把畀[存疑，给]			
pɒ	5	伯把[刀~]			
pʰɒ	1	拍[存疑，~下灰]白-			
pʰɒ	5	怕			
mɒ	1	妈□[水缸：缸~]			
mɒ	2	麻			
mɒ	3	码马玛			
mɒ	5	□[油光锃亮：油~~]			
mɒ	6	骂			
fɒ	1	发			
fɒ	2	华划[划船]筏			
fɒ	5	法律化			
fɒ	6	画话划			
tʰɒ	1	他			
ʈɒ	1	炙-[~火]只遮-抓			
ʈɒ	2	茄瘸			
ʈɒ	5	□[嘴巴大声吵，一般用于责怪：嘴巴~~哩]			
ʈɒ	6	□[嘴巴大声吵，一般用于责怪：嘴巴~~哩]			
ʈʰɒ	1	尺-车-[~~哩转]			
ʈʰɒ	3	扯			
tsɒ	1	渣铡-[~刀]摘-闸-			
tsɒ	2	查察茶茬搽			
tsɒ	5	炸榨诈乍杂栅闸=			
tsʰɒ	1	插差叉拆杈岔[三~路]钗择-[~草]			
tsʰɒ	5	岔			
tsʰɒ	6	□[扫坪的扫把，一般用竹枝扎成：~扫把]			
sɒ	1	刷沙莎砂纱			
sɒ	3	耍			
sɒ	5	涮			
kɒ	1	家-[~养；一~两~]甲-			
kɒ	2	蛤[~蟆]			
kɒ	5	架嫁			
kɒ	6	□[~过去，用脚跨过去]			
kʰɒ	1	掐			
kʰɒ	3	卡			
kʰɒ	5	胯			
ŋɒ	1	丫-[头~]桠-额-			
ŋɒ	2	牙-芽-伢涯-崖-			
ŋɒ	3	哑-□[非常，气~哒]			
ŋɒ	6	砑[~胡椒]			
xɒ	1	虾吓瞎			
xɒ	3	□[褒义形容一个东西规模大，很好；贬义形容人做事不聪明]			
xɒ	6	下			
kuɒ	1	刮瓜			
kuɒ	3	寡剐			
kuɒ	5	卦褂括			
kʰuɒ	1	夸			
kʰuɒ	3	剐			
kʰuɒ	5	挂			
suɒ	1	刷			
suɒ	3	耍			
suɒ	5	涮			
vɒ	1	袜挖			
uɒ	1	蛙洼□[形容苦的程度为深，~苦：很苦]			
uɒ	2	娃			
uɒ	3	搲瓦			
uɒ	5	滑			
uɒ	6	话			
ɕiɒ	1	赊石-			
ɕiɒ	2	蛇			
ɕiɒ	3	舍-			
ɕiɒ	5	射=麝=			
ɕiɒ	6	射-麝-			
pe	1	北百			
pe	5	泊[梁山~]柏迫白=北百			
pʰe	1	泼			
pʰe	5	泊[停~]迫魄帛拍=			
me	1	蔑墨默-满[~起流]			
me	5	末沫没[沉~]默=麦=脉			
fe	1	盒-活-喝-[~口汤正咯]			
te	1	掇得-德-			
te	2	□[这样：~哩做]□[表示嫌弃的语气词；表示对预先警告但还是发生了不好事情的、带点指责：~，我才讲过噻。]			
te	5	德=得=着-			
tʰe	1	脱			
tʰe	5	特			
tʰe	6	□[用重物压]			
le	1	勒-肋-			
le	5	勒=肋=			
tse	1	遮=折-[~断]则侧-折[~子]窄□[研究，学习：自己去~]			
tse	2	者			
tse	5	褶[~子]折=[~断]哲蜇浙泽窄=摘=责庶铡=侧=则子-			
tsʰe	1	车=撮贼测-册-拆=			
tsʰe	3	扯=			
tsʰe	5	彻撤辙宅策择=[选~]册=测=			
se	1	色虱塞奢涩舌□[很:薄~~]膝			
se	2	蛇=佘[~姓]折			
se	3	舍=			
se	5	摄涉设瑟社射=麝[~香]赦舍[宿~]			
se	6	舐-[用舌头舔]			
ke	1	格隔			
ke	3	弆[~起:藏起来]其[渠，他；他们：~俚]			
ke	5	隔=革锯-			
ke	6	割-			
kʰe	1	客刻克			
kʰe	3	啃			
kʰe	5	咳克			
ŋe	3	□[异物硌到了：~到著]			
ŋe	5	额=扼扼			
xe	1	黑			
xe	2	□[提、拿、抱:~不起，难得~]			
xe	3	许-[~多不多]			
xe	5	核吓[恐~]赫			
e	2	儿=而			
e	3	尔耳饵			
e	6	二贰			
piɛ	1	膘标彪			
piɛ	2	嫖鳔瓢			
piɛ	3	表婊錶裱			
pʰiɛ	1	飘			
pʰiɛ	3	蹩漂			
pʰiɛ	5	票漂			
miɛ	2	苗描谋			
miɛ	3	秒某亩渺藐			
miɛ	5	贸谬庙=妙=			
miɛ	6	庙-妙-			
tiɛ	1	刁貂雕			
tiɛ	2	条调[~和]			
tiɛ	3	鸟-			
tiɛ	5	钓吊掉调[~子]			
tʰiɛ	1	挑			
tʰiɛ	5	跳粜			
liɛ	2	疗聊辽撩			
liɛ	3	了			
liɛ	5	料=廖=			
liɛ	6	料-廖-			
ʨiɛ	1	交郊胶焦蕉椒娇浇			
ʨiɛ	2	桥乔侨荞樵瞧			
ʨiɛ	3	狡饺铰搅剿矫绞侥嚼			
ʨiɛ	5	教=[~书]觉=[睡~]校[~对]校[学~]			
ʨiɛ	6	轿噍			
ʨʰiɛ	1	敲=缲[~边]锹			
ʨʰiɛ	3	巧悄			
ʨʰiɛ	5	俏窍翘[不直:弯弯~~,~路]撬=			
ʨʰiɛ	6	撬-			
ȵiɛ	1	蹘[一骨碌，表示快速由躺姿变为站立:你喊我,我一~就起来哒]□[撅、嘴巴~起(表示不高兴)2、~起屁股就走(形容神气的样子)]			
ȵiɛ	2	挠饶挠尧			
ȵiɛ	3	鸟=			
ȵiɛ	5	尿=			
ȵiɛ	6	尿-			
ɕiɛ	1	消宵霄硝销嚣萧箫			
ɕiɛ	3	小晓			
ɕiɛ	5	笑酵孝=效			
iɛ	1	腰妖邀吆要[~求]			
iɛ	2	窑摇谣姚			
iɛ	3	扰绕舀也=野=			
iɛ	5	要[重~]耀鹞[~鹰]			
iɛ	6	鹞[~子翻身]			
pai	2	排牌			
pai	3	摆			
pai	5	拜			
pai	6	败			
pʰai	5	派			
mai	2	埋霾			
mai	3	买			
mai	5	迈卖			
fai	2	怀槐淮			
fai	5	坏=			
fai	6	坏-			
tai	5	戴贷带代=			
tai	6	大待代-			
tʰai	1	胎			
tʰai	5	太泰态			
lai	1	□[表示脏，lai˧ tʰai˧]			
lai	2	来			
lai	3	乃奶□[用手指或爪子猛的攻击]			
lai	5	赖			
tsai	1	灾栽斋			
tsai	2	才材财裁豺柴			
tsai	3	宰			
tsai	5	债在=			
tsai	6	寨□[淋雨：~雨]在=			
tsʰai	1	差[出~]			
tsʰai	3	彩睬			
tsʰai	5	菜蔡			
sai	1	鳃筛			
sai	3	洒=□[用牛耕地：~牛]			
sai	5	赛晒帅			
kai	1	该皆阶街			
kai	3	改解			
kai	5	介界芥疥届戒械盖丐			
kʰai	1	揩开			
kʰai	3	凯楷			
kʰai	5	概溉慨			
ŋai	1	哀挨[~近]埃			
ŋai	2	呆[~滞]崖岩-挨[~打]			
ŋai	3	矮			
ŋai	5	爱蔼			
ŋai	6	艾隘碍			
xai	2	孩鞋还[~有]			
xai	3	蟹海			
xai	5	骇懈			
xai	6	亥[辛丑~]害			
kuai	1	乖			
kuai	3	拐[~弯；歹毒]			
kuai	5	怪			
kʰuai	3	块傀			
kʰuai	5	会[~计]快筷刽桧[秦~]			
kʰuai	6	□[戴上：把迩块表~到咯]			
tʃʰuai	1	揣			
tʃʰuai	5	踹			
tʃuai	5	拽			
ʃuai	1	摔			
ʃuai	3	甩			
ʃuai	5	帅蟀			
uai	1	歪			
vai	5	外=			
vai	6	外-			
pei	1	杯碑卑悲			
pei	2	培陪赔裴			
pei	5	贝蔽敝弊币毙闭辈脾臂秘憋			
pei	6	倍辈背[~书]焙被=备			
pʰei	1	坯			
pʰei	3	□[小孩做游戏分队口语词：噢噢~]			
pʰei	5	沛配佩譬			
mei	1	霉			
mei	2	迷谜=梅枚媒煤弥眉=			
mei	3	每美			
mei	5	妹=媚寐			
mei	6	妹-昧			
fei	1	恢灰非飞妃挥辉徽麾			
fei	2	回茵肥茴[存疑，红薯]			
fei	3	悔毁匪贿否			
fei	5	晦绘废肺穗费讳秽惠慧			
fei	6	汇会[开~]			
tei	1	堆逗[存疑，尔摸~他咯]兜			
tei	2	台抬怠投头			
tei	3	抖陡斗[一~]			
tei	5	对兑队逗斗			
tei	6	袋豆在-			
tʰei	1	推偷			
tʰei	3	腿敨[~气]			
tʰei	5	退蜕褪透			
lei	1	□[很着急地做事]捋[~起袖子]			
lei	2	雷楼			
lei	3	累[~积]儡磊垒篓			
lei	5	泪=类=漏=滤=			
lei	6	累荔=瘰耐奈赖内虑类-漏-滤-			
tsei	1	邹□[把东西硬塞在某处]			
tsei	2	愁			
tsei	3	嘴=载[年~]走			
tsei	5	最醉=骤奏皱□[把东西硬塞在某处]			
tsei	6	罪载[满~]			
tsʰei	1	猜催崔[~姓]趋=			
tsʰei	3	娶=取			
tsʰei	5	碎脆翠粹聚=趣凑			
sei	1	髓虽衰生-[~意]搜飕馊			
sei	2	随绥			
sei	5	岁=隧遂瘦[可怜:好~人]嗽			
ŋei	1	欧鸥			
ŋei	3	偶呕殴藕			
ŋei	5	沤怄			
xei	2	侯喉猴			
xei	5	后=厚=候=			
xei	6	后-厚-候-			
kei	1	钩勾沟篝			
kei	2	□[挠痒痒，莫~我咯，好酸人啦]			
kei	3	狗枸苟			
kei	5	够[尝试去用手碰到，存疑，~到]购			
kʰei	1	抠			
kʰei	3	口			
kʰei	5	扣寇蔻			
t∫uei	1	追锥			
t∫uei	2	垂槌锤=			
t∫uei	5	赘坠			
t∫ʰuei	1	吹=			
∫uei	2	谁=			
∫uei	3	水=			
∫uei	5	税睡瑞			
kuei	1	龟归骨=闺规			
kuei	2	葵逵			
kuei	3	鬼诡轨			
kuei	5	桂癸贵鳅			
kuei	6	柜			
kʰuei	1	盔魁亏窥			
kʰuei	3	跪			
kʰuei	5	溃愧			
iuei	3	蕊			
iuei	5	睿瑞锐芮			
vei	1	微			
vei	2	危维唯惟违违为[作为]桅			
vei	3	尾=伟苇			
vei	5	魏畏位=为			
vei	6	为-位-未味胃谓卫伪			
uei	1	威煨			
uei	3	委喂[打电话开语词；引起对方注意用词]			
uei	5	慰喂			
kui	5	国			
kue	1	□[做客带回家做客招待的物品：把菜□回去]			
kue	5	国			
kʰue	3	□[掰：~断]			
kʰue	6	□[唠叨：□零碎]			
tɕʰye	1	缺			
tɕye	5	诀决绝倔蕨厥			
tɕye	6	倦-[~人]			
ɕye	1	血			
ɕye	5	说			
ye	1	月-越曰			
ye	5	热-越月=悦阅粤			
pau	1	包胞褒			
pau	2	浮-[打~湫]袍□[用刮皮器刮皮：把皮~下正]			
pau	3	保堡宝饱			
pau	5	报暴豹爆曝瀑鲍			
pau	6	抱菢[~小鸡]泡[肥皂~哩]刨[~子]鲍			
pʰau	1	抛□[身体哆嗦:~~颤]魄-			
pʰau	3	跑			
pʰau	5	炮泡[~在水里]雹			
mau	1	猫			
mau	2	毛茅矛锚			
mau	3	卯□[扑：□过去]舞-[存疑，打，~尔两下]			
mau	5	冒=[~失]帽=貌=			
mau	6	冒-[~雨]帽-貌-无-冇			
tau	1	刀叨			
tau	2	桃逃淘[~米]陶萄掏綯			
tau	3	岛倒祷			
tau	5	到稻=导			
tau	6	道稻-盗			
tʰau	1	滔涛掏			
tʰau	3	讨			
tʰau	5	套			
lau	1	捞唠			
lau	2	牢涝			
lau	3	脑恼老			
lau	5	闹=			
lau	6	闹-□[毒：~药哩；~死著]			
ʈau	1	朝[今~]招诏昭			
ʈau	2	朝[~代]潮			
ʈau	5	照赵召			
ʈau	6	赵召			
ʈʰau	1	超			
tsau	1	遭糟			
tsau	2	曹槽巢□[饿，肚子~]			
tsau	3	早枣蚤澡爪找			
tsau	5	皂灶罩			
tsau	6	□[弄错了：搞~著]			
tsʰau	1	操抄钞			
tsʰau	3	草炒吵			
tsʰau	5	躁造糙[~米]			
sau	1	骚梢捎稍烧			
sau	2	勺芍韶			
sau	3	嫂少			
sau	5	扫潲[猪~]绍少邵			
kau	1	高膏羔糕篙			
kau	3	稿搞			
kau	5	告觉-[困~]教-[~书]			
kau	6	搞			
kʰau	1	敲-			
kʰau	3	考烤			
kʰau	5	靠			
ŋau	1	爊[~菜]			
ŋau	2	熬鳌[厉害、脾气大]			
ŋau	3	袄咬			
ŋau	5	傲懊奥坳			
xau	1	蒿薅			
xau	2	豪壕毫			
xau	3	好[~坏]郝			
xau	5	浩好[喜~]耗号[呼~]			
xau	6	号[~子]			
təu	1	都督			
təu	2	屠途涂图			
təu	3	堵赌			
təu	5	独毒督笃杜			
təu	6	肚渡镀度			
tʰəu	1	读-秃-			
tʰəu	3	土吐[~痰]			
tʰəu	5	读=吐[呕~]兔突秃=			
tʰəu	6	读			
ləu	1	六-绿			
ləu	2	奴卢炉芦庐驴			
ləu	3	卤努鲁橹虏			
ləu	5	路=录禄鹿赂六=陆			
ləu	6	路-露鹭			
ʈəu	1	稠周舟州洲粥祝-烛-竹			
ʈəu	2	绸筹仇酬			
ʈəu	3	帚九			
ʈəu	5	纣昼宙咒臼筑[建~]蜀镯祝=烛=浊逐			
ʈəu	6	就			
ʈʰəu	1	抽畜[~牲]曲			
ʈʰəu	3	丑醜			
ʈʰəu	5	臭轴触曲			
tsəu	1	租足-			
tsəu	2	锄			
tsəu	3	祖组阻紫[~苏]			
tsəu	5	做卒			
tsəu	6	助足=			
tsʰəu	1	粗初			
tsʰəu	3	楚储			
tsʰəu	5	醋族碎促			
səu	1	熟收缩苏酥梳疏蔬			
səu	3	数[(动词)]手首守			
səu	5	诉续数[(名词)]兽速肃宿叔淑赎属嘱漱俗苏[紫~]			
səu	6	受寿授			
liəu	1	溜			
liəu	2	流刘留硫琉			
liəu	3	榴柳			
liəu	6	馏			
ʨiəu	1	纠[~缠]揪			
ʨiəu	2	球求囚裘			
ʨiəu	3	九久酒韭			
ʨiəu	5	㲃[旋转：~螺丝，~铅笔]就救究舅=			
ʨiəu	6	舅-旧			
ʨʰiəu	1	秋丘邱			
ȵiəu	1	肉-			
ȵiəu	2	牛			
ȵiəu	3	纽扭			
ȵiəu	5	肉=			
ɕiəu	1	修羞休粟			
ɕiəu	3	朽			
ɕiəu	5	秀锈[铁~]畜[~牧]蓄			
ɕiəu	6	袖			
iəu	1	优悠幽郁-			
iəu	2	柔揉尤邮由油游犹			
iəu	3	有友酉			
iəu	5	佑幼育辱褥郁=			
iəu	6	又右釉			
pən	1	奔崩			
pən	2	盆彭=膨=			
pən	3	本			
pən	5	迸			
pən	6	笨			
pʰən	1	烹喷□[很，~臭嘅]			
pʰən	5	□[很，~香]			
mən	1	蚊-			
mən	2	门			
mən	3	满-[存疑，~著，满了]			
mən	5	闷=文[一~]			
mən	6	闷-			
fən	1	婚昏浑分芬纷轰荤			
fən	2	魂焚坟横宏馄			
fən	3	混粉			
fən	5	粪奋忿			
fən	6	份愤			
tən	1	敦			
tən	2	臀豚			
tən	3	墩			
tən	5	盾顿钝遁屯			
tən	6	囤沌澄[把水~清]			
lən	2	论[~语]仑伦沦轮			
lən	3	冷=			
lən	5	论=[议~]嫩=			
lən	6	论-[议~]嫩-			
tʰən	1	腯[腻：~人]			
tsən	1	针斟珍榛臻真尊遵征蒸争筝贞侦正=[~月]征			
tsən	2	沉陈尘存荀旬循巡澄[~清]承丞呈程成城诚唇			
tsən	3	枕诊疹拯整惩			
tsən	5	镇振震俊证症郑=濬正=[~确]政			
tsən	6	阵			
tsʰən	1	村称[~呼，~重]撑			
tsʰən	3	逞=忖			
tsʰən	5	趁衬寸称[相~]秤			
sən	1	深身申伸孙升声=娠			
sən	2	神辰晨臣乘绳			
sən	3	沈审婶损笋			
sən	5	圣甚肾慎逊胜			
sən	6	剩葚盛			
kuən	3	滚			
kuən	5	棍			
kʰuən	1	昆坤			
kʰuən	3	捆			
kʰuən	5	困			
vən	1	温瘟			
vən	2	文纹闻蚊=			
vən	3	稳吻刎			
vən	5	问=			
vən	6	问-			
piən	1	冰兵彬宾槟殡			
piən	2	平=评瓶贫频凭萍=坪=			
piən	3	丙秉柄饼=禀			
piən	5	并鬓			
piən	6	病=			
pʰiən	1	拼=			
pʰiən	3	品			
pʰiən	5	聘			
miən	2	民鸣铭明=名=			
miən	3	皿敏抿闽悯			
miən	5	命=			
tiən	1	钉=[~住]丁=疔=汀			
tiən	2	停庭廷蜓=亭=			
tiən	3	顶=鼎			
tiən	5	锭			
tiən	6	订定			
tʰiən	1	厅			
tʰiən	3	艇挺			
tʰiən	5	听=			
liən	1	□[做事很慢:好~咯]□[很:~薄]			
liən	2	林淋临邻鳞陵凌菱灵伶零=铃=翎=怜			
liən	3	领=岭=			
liən	5	令=另=			
liən	6	吝令-另-			
ʨiən	1	津精=睛=晶□[很：~酸，~咸]今金襟巾斤筋茎京荆惊鲸径经			
ʨiən	2	寻秦情琴禽擒勤芹擎			
ʨiən	3	井=仅锦紧谨景警颈=			
ʨiən	5	进晋禁劲境敬竟镜竞			
ʨiən	6	尽静靖净近			
ʨʰiən	1	亲清=青=蜻□[很，~甜嘅]钦侵轻=			
ʨʰiən	3	请			
ʨʰiən	5	浸亲[~家]庆磬凊[凉，~凉]			
ȵiən	2	任[~姓]银宁			
ȵiən	3	忍			
ȵiən	5	韧			
ȵiən	6	刃认			
ɕiən	1	心辛新薪欣兴-[~起]星=腥=蕊			
ɕiən	2	行[~为]形型刑			
ɕiən	3	醒□[傻、呆板，好~]			
ɕiən	5	信讯衅[挑~]迅兴[高~]杏幸性姓嗅-[用鼻子闻气味]			
iən	1	音阴荫因姻殷鹰蝇莺鹦樱英婴缨			
iən	2	人迎盈壬淫仁寅赢仍扔			
iən	3	饮引颖隐影			
iən	5	印应纫映			
iən	6	任			
ʨyən	1	军均钧君			
ʨyən	2	群裙琼			
ʨyən	3	准			
ʨyən	5	菌窘			
ʨyən	6	郡			
ʨʰyən	1	春椿			
ʨʰyən	3	蠢			
ɕyən	1	熏薰勋			
ɕyən	2	纯醇			
ɕyən	5	楦[鞋~]舜训瞬			
ɕyən	6	顺舜瞬			
yən	1	晕			
yən	2	匀云荥[~阳]荣营			
yən	3	永尹允			
yən	5	润=韵=运=孕=泳			
yən	6	闰熨咏润-韵-运-孕-			
pəŋ	2	朋棚彭-膨-蓬			
pəŋ	5	蹦			
pʰəŋ	3	捧			
məŋ	2	蒙盟			
məŋ	3	懵猛			
məŋ	5	梦=孟=			
məŋ	6	梦-孟-			
fəŋ	1	风封峰蜂锋枫疯丰			
fəŋ	2	红洪鸿虹=冯逢缝[~衣]			
fəŋ	3	讽			
