所	so˨˦												
疏	ɕy˦												
書	ɕy˦												
舒	ɕy˦												
鼠	ɕy˨˦												
暑	ɕy˨˦												
如	y˧												
舉	tɕy˨˦												
鋸	tɕy˧												
去	i˩,tɕhy˧												
渠	tɕy˧,tɕi˩(文)												
魚	n˥˩,ȵy˧												
許	ɕy˨˦												
余	y˩												
餘	y˩												
府	fu˨˦												
腑	fu˨˦												
俯	fu˨˦												
賦	fu˧												
傅	fu˧												
付	fu˧												
撫	fu˨˦												
父	fu˥˩												
武	vu˨˦												
霧	vu˥˩												
務	vu˥˩												
取	tɕhy˨˦												
厨	tɕy˩												
柱	tɕy˧												
住	tɕy˥˩												
數	su˨˦,su˧												
珠	tɕy˦												
朱	tɕy˦												
主	tɕy˨˦												
輸	ɕy˦												
豎	ɕy˥˩												
樹	ɕy˥˩												
句	tɕy˧												
驅	tɕhy˦												
具	tɕy˥˩												
虞	y˩												
愚	y˩												
遇	y˥˩												
雨	y˨˦												
芋	vu˥˩												
裕	y˥˩												
胎	thɤ˦												
台	thɤ˩												
袋	tɤ˥˩												
來	lɤ˩												
采	tshɤ˨˦												
睬	tshɤ˨˦												
彩	tshɤ˨˦												
菜	tshɤ˧												
才	tshɤ˩												
財	tshɤ˩												
該	kuɤ˦												
改	kuɤ˨˦												
開	hɤ˦												
海	hɤ˨˦												
愛	ɤ˥˩												
貝	pɤ˧												
帶	toa˧												
蓋	kuɤ˧												
害	hɤ˥˩												
拜	poa˧												
排	poa˩												
埋	moa˩												
街	koa˦												
戒	koa˧												
擺	poa˨˦												
派	phoa˨˦												
牌	phai˥˩												
買	ku˨˦,moa˩												
賣	moa˥˩												
柴	tshoa˩												
曬	soa˧												
街	koa˦												
解	kie˨˦,koa˨˦												
鞋	hoa˥˩												
蟹	koa˨˦												
矮	ei˨˦												
敗	hoa˥˩												
幣	pi˥˩												
際	tsi˧												
制	tsɿ˥˩												
勢	sɿ˥˩												
世	ɕie˧												
誓	ɕie˧												
藝	ȵi˥˩												
米	mi˨˦												
低	tei˦												
底	tei˨˦												
抵	tei˨˦												
梯	thei˦												
替	thei˧												
剃	thei˧												
弟	tei˥˩,ti˥˩												
泥	nei˩												
犁	lei˩												
擠	tsi˨˦												
濟	tsi˨˦												
西	sei˦												
洗	sei˨˦												
細	sei˥˩												
雞	ki˦												
計	tɕi˧												
繼	tɕi˧												
溪	kie˦												
契	kie˧												
奚	kie˦												
系	ɕi˧,hei˥˩(系词)												
繫	ɕi˧												
係	hei˥˩												
杯	pɤ˦												
背	pɤ˥˩												
配	phɤ˧												
賠	pɤ˩												
倍	pɤ˦˩												
媒	mɤ˩												
妹	mɤ˧												
對	tɤ˧												
退	thɤ˧												
雷	lɤ˩												
罪	tsɤ˥˩												
碎	sɤ˧												
詼	hɤ˦												
恢	hɤ˦												
塊	koa˧												
灰	hɤ˦												
回	fi˩												
外	voa˥˩												
會	fi˥˩												
怪	koa˧												
懷	voa˩,foa˩												
壞	foa˥˩												
拐	koa˨˦（貶稱，鄉拐）												
掛	kua˧												
歪	voa˦												
畫	fa˥˩												
快	koa˧												
話	va˥˩												
歲	sɤ˧												
衛	vi˥˩												
廢	fi˥˩												
肺	fi˧												
桂	kui˧												
卑	pi˦												
碑	pi˦												
皮	pi˩												
疲	pi˩												
被	pi˧												
紫	tsɿ˨˦												
刺	tshɿ˧												
知	tsɿ˦												
池	tshɿ˩												
只	tsɿ˨˦												
紙	tsɿ˨˦												
兒	ɘ˩												
寄	tɕi˧												
騎	tɕi˩												
蟻	ŋie˩												
義	ȵi˥˩（老）,i˥˩（新）												
戲	tɕhi˧（老），ɕi˧（新）												
移	i˩												
比	pi˨˦												
屁	phi˧												
鼻	pi˥˩												
眉	mi˩												
地	ti˥˩												
梨	lei˩												
資	tsɿ˦												
死	si˨˦												
四	si˧												
遲	tshɿ˩												
師	sɿ˦												
獅	sɿ˦												
脂	tsɿ˨˦												
指	tsɿ˨˦												
視	sɿ˦˩												
二	ȵi˥˩												
飢	tɕi˦												
棄	tɕhi˧												
姨	i˦,i˧												
你	n˩˧(白)												
李	li˨˦												
哩	le˨˦（附于词尾）												
子	tsɿ˨˦												
字	tsɿ˥˩												
司	sɿ˦												
絲	sɿ˦												
祠	tsɿ˩												
寺	tsɿ˥˩,sɿ˥˩												
治	tsɿ˥˩												
事	sɿ˥˩												
使	sɿ˨˦												
詩	sɿ˦												
試	sɿ˧(白),sɿ˥˩(文)												
時	sɿ˩												
市	sɿ˥˩												
耳	ȵi˨˦												
餌	ȵi˨˦												
紀	tɕi˧												
記	tɕi˧												
棋	tɕhi˩												
其	tɕhi˩												
旗	tɕhi˩												
禧	ɕi˨˦												
喜	ɕi˨˦												
意	i˧												
幾	tɕi˨˦												
氣	tɕhi˧												
希	ɕi˦												
衣	i˦												
嘴	tɕy˨˦												
隨	tshɤ˩,sɤ˩												
吹	tshy˦												
垂	sɤ˩												
規	kui˦,kui˦												
虧	kui˦												
跪	kui˥˩												
危	vi˩												
類	lɤ˥˩												
醉	tɕy˧												
追	tsɤ˦												
水	ɕy˨˦												
龜	kui˦												
季	tɕi˧												
櫃	kui˥˩												
位	vi˥˩												
飛	fi˦												
費	fi˦												
肥	fi˩												
尾	mɤ˦												
味	vi˥˩												
鬼	kui˨˦												
貴	kui˧												
圍	vi˩												
胃	vi˥˩												
保	pau˨˦												
堡	pau˨˦												
寶	pau˨˦												
抱	pau˧												
毛	mau˩												
帽	mo˥˩												
刀	tau˦												
討	thau˨˦												
桃	tau˩,to˥˩												
道	tau˥˩												
腦	nau˨˦												
惱	nau˨˦												
老	lau˨˦												
早	tsau˨˦												
灶	tsau˧												
糙	tshau˧												
草	tshau˨˦												
造	tshau˧,tsau˧												
嫂	sau˨˦												
高	kau˦												
膏	kau˦												
羔	kau˦												
糕	kau˦												
稿	kau˨˦												
告	kau˧												
考	kau˨˦												
烤	kau˨˦												
靠	kau˧												
熬	ŋau˩												
好	hau˨˦												
號	ho˥˩												
包	pau˦												
胞	pau˦												
飽	pau˨˦												
炮	phau˧												
貓	miau˩												
鬧	nau˥˩												
罩	tsau˧												
抓	tsa˦												
找	tsau˨˦												
抄	tshau˦												
交	kao˦												
敲	kau˦												
孝	hau˧												
校	kau˧												
表	piau˨˦												
錶	piau˦(手錶)												
票	phiau˧												
廟	miau˥˩												
焦	tsai˦												
小	sai˨˦												
笑	sai˧												
朝	tsau˩												
肇	tsau˦˩												
照	tsau˧												
燒	sau˦												
繞	ȵiau˨˦,ȵiau˥˩												
橋	tɕhiau˩												
轎	tɕiau˧（文）,tɕio˥˩（白）												
腰	iau˦												
要	iau˧												
搖	iau˩												
鳥	tiau˥˩（生殖器）,nai˨˦												
釣	tai˧												
調	thai˩												
料	lai˥˩												
簫	sai˦												
蕭	sai˦												
叫	tɕiau˧												
畝	mei˨˦												
拇	mei˨˦												
母	mei˨˦												
斗	tei˨˦,tei˧												
抖	tei˨˦												
偷	thei˦												
頭	thei˧												
豆	tei˥˩												
樓	lei˩												
走	tsei˨˦												
凑	tshei˧												
勾	kie˦												
鉤	kie˦												
狗	kie˨˦												
苟	kie˨˦												
夠	kie˧												
摳	kie˦												
口	hei˨˦												
藕	ŋie˨˦												
偶	ŋie˨˦												
後	hei˦（白）,hei˥˩（文）												
厚	hei˦												
后	hei˥˩												
富	fu˧												
副	fu˧												
浮	fei˩												
婦	fu˦（妇娘）,fu˩（新妇）,fu˥˩（文）												
留	liɤ˩												
榴	liɤ˩												
劉	liɤ˩												
流	liɤ˩												
硫	liɤ˩												
琉	liɤ˩												
酒	tɕiɤ˨˦												
修	ɕiɤ˦												
袖	tɕiɤ˥˩												
抽	tɕhiɤ˦												
綢	tɕiɤ˩												
稠	tɕiɤ˩												
籌	tɕiɤ˩												
愁	tsei˩												
瘦	sei˧												
州	tɕiɤ˦												
臭	tɕhiɤ˧												
手	siɤ˨˦												
受	ɕiɤ˧												
壽	ɕiɤ˥˩												
九	tɕiɤ˨˦												
久	tɕiɤ˨˦												
求	tɕhiɤ˩												
球	tɕhiɤ˩												
舅	tɕiɤ˧												
舊	tɕiɤ˥˩												
牛	ȵiɤ˩												
休	ɕiɤ˦												
憂	iɤ˦												
優	iɤ˦												
有	io˩（白）,iɤ˨˦（文）												
右	iɤ˥˩												
油	iɤ˩												
由	iɤ˩												
丢	tiɤ˦												
幼	iɤ˧												
貪	thɔ̃ɑ̃˦												
潭	tɔ̃ɑ̃˩												
南	nɔ̃ɑ̃˩												
蠶	tshaŋ˥˩												
感	kɔ̃ɑ̃˨˦												
含	hiŋ˩												
暗	ʔɔ̃ɑ̃˧												
膽	tɔ̃ɑ̃˨˦												
毯	thɔ̃ɑ̃˨˦												
淡	tɔ̃ɑ̃˩（白）,tɔ̃ɑ̃˥˩（文）												
藍	lɔ̃ɑ̃˩												
籃	lɔ̃ɑ̃˩												
三	sɔ̃ɑ̃˦												
甘	kɔ̃ɑ̃˦												
敢	kɔ̃ɑ̃˨˦												
喊	kɔ̃ɑ̃˧(白),hɔ̃ɑ̃˩（文）												
賺	tsõ˥˩												
杉	sa˦												
減	kɔ̃ɑ̃˨˦												
咸	hɔ̃ɑ̃˩												
監	kɔ̃ɑ̃˧												
巖	ŋɔ̃ɑ̃˩												
尖	tsɑ̃ẽ˦												
簽	tshɑ̃ẽ˦												
佔	tsɑ̃ẽ˧												
占	tsɑ̃ẽ˧												
閃	sɑ̃ẽ˥˩												
染	ȵiẽ˨˦												
鉗	tɕhiẽ˩												
驗	ȵiẽ˥˩												
險	ɕiẽ˨˦												
厭	iẽ˧												
炎	iẽ˩												
鹽	iẽ˩												
劍	tɕiẽ˧												
欠	tɕhiẽ˧												
嚴	ȵiẽ˩												
點	tãẽ˨˦												
墊	tãẽ˥˩												
店	tãẽ˧												
添	thãẽ˦												
舔	thãẽ˨˦												
甜	tãẽ˩												
念	nãẽ˥˩												
嫌	ɕiẽ˩												
犯	fɔ̃ɑ̃˥˩												
搭	tai˦												
踏	thai˥˩												
拉	la˦												
雜	tsa˥˩												
鴿	kie˩												
盒	hai˥˩												
插	tshai˦												
閘	tsai˨˦												
衫	sɔ̃ɑ̃˩												
夾	kie˥˩												
甲	kie˨˦												
鴨	ai˥˩												
接	tsaiʔ˦˥												
葉	ieʔ˥˧												
業	ȵieʔ˥˧												
貼	thaeʔ˦˥												
疊	taeʔ˥˧												
協	ɕieʔ˥˧												
法	fɤʔ˦˥												
品	phiŋ˨˦												
林	liŋ˩												
浸	tsiŋ˧												
心	siŋ˦												
尋	tshiŋ˩												
沉	tɕhiŋ˩												
森	siŋ˦												
參	siŋ˦												
滲	siŋ˧												
針	tɕiŋ˦												
深	tɕhiŋ˦												
任	niŋ˥˩												
今	tɕiŋ˦												
金	tɕiŋ˦												
琴	tɕiŋ˩												
音	iŋ˦												
陰	iŋ˦												
飲	ȵiŋ˦												
立	leʔ˥˧												
集	tɕiʔ˥˧												
習	tɕieʔ˥˧												
汁	tɕiʔ˦˥												
十	ɕieʔ˥˧												
入	ieʔ˥˧												
急	tɕieʔ˦˥												
級	tɕieʔ˥˧												
及	tɕieʔ˥˧												
吸	ɕieʔ˦˥												
丹	tɔ̃ɑ̃˦												
單	tɔ̃ɑ̃˦												
炭	thɔ̃ɑ̃˧												
彈	thɔ̃ɑ̃˩												
難	nɔ̃ɑ̃˩												
蘭	lɔ̃ɑ̃˩,lɔ̃ɑ̃˦(荷蘭)												
懶	lɔ̃ɑ̃˨˦												
爛	lɔ̃ɑ̃˥˩												
散	sɔ̃ɑ̃˨˦												
肝	kõ˦												
看	kõ˧												
岸	ŋɔ̃ɑ̃˥˩												
漢	hõ˧												
寒	hɔ̃ɑ̃˩												
汗	hõ˥˩												
安	õ˦												
扮	pɔ̃ɑ̃˥˩												
辦	pɔ̃ɑ̃˥˩												
鏟	tshɔ̃ɑ̃˨˦												
山	sɔ̃ɑ̃˦												
產	tshɔ̃ɑ̃˨˦												
艱	kɔ̃ɑ̃˦												
間	kɔ̃ɑ̃˦												
簡	kɔ̃ɑ̃˨˦												
眼	ŋɔ̃ɑ̃˧												
限	hɔ̃ɑ̃˥˩												
班	pɔ̃ɑ̃˦												
板	pɔ̃ɑ̃˨˦												
版	pɔ̃ɑ̃˨˦												
慢	mɔ̃ɑ̃˥˩												
奸	kɔ̃ɑ̃˦												
姦	kɔ̃ɑ̃˦												
顏	ŋɔ̃ɑ̃˩												
變	piẽ˧												
篇	phiẽ˦												
偏	phiẽ˦												
騙	phiẽ˧												
便	piẽ˥˩												
綿	miẽ˩												
免	miẽ˩												
勉	miẽ˨˦												
娩	miẽ˨˦												
面	miẽ˧												
連	lãẽ˩												
剪	tɕiãẽ˨˦												
淺	tshãẽ˨˦												
錢	tshãẽ˩（白），tsaŋ˩（文）												
賤	tsan˥˩												
仙	sãẽ˦												
鮮	sãẽ˦,sãẽ˨˦												
線	sãẽ˧												
纏	tsh˩												
戰	tsẽ˧												
扇	sãẽ˧												
善	sãẽ˥˩												
然	iẽ˩												
燃	iẽ˩												
件	tɕiẽ˥˩												
延	iẽ˩												
建	tɕiõ˥˩												
健	tɕiõ˥˩												
言	ȵiõ˧												
扁	piẽ˨˦												
片	phiẽ˧												
麵	miẽ˥˩												
典	tãẽ˨˦												
天	thãẽ˦												
田	tãẽ˩												
年	nãẽ˩												
蓮	lãẽ˩												
千	tshan˦												
前	tsãẽ˩												
先	sãẽ˦												
肩	kɔ̃ã˦ tɕiẽ˦												
堅	tɕien˦												
見	tɕiẽ˧												
牽	tɕhiẽ˦												
顯	ɕiẽ˨˦												
現	ɕiẽ˥˩												
煙	iẽ˦												
達	taiʔ˥˧												
辣	laiʔ˥˧												
擦	tshaiʔ˦												
割	kuɤʔ˦˥												
渴	hɤʔ˦˥												
八	paiʔ˦˥												
札	tsaiʔ˦˥												
扎	tsaiʔ˦˥												
殺	saiʔ˦˥												
瞎	haʔ˦˥												
別	paiʔ˥˧												
憋	piʔ˦˥												
滅	maiʔ˥˧												
列	leiʔ˥˧												
裂	leʔ˥˧												
徹	tɕhieʔ˦˥												
撤	tɕhieʔ˦˥												
折	tɕiʔ˦˥												
舌	ɕieʔ˥˧												
設	ɕieʔ˦˥												
熱	ȵi˥˩												
傑	tɕieʔ˥˧												
孽	ȵiʔ˥˧												
歇	ɕieʔ˦˥												
鐵	thaiʔ˦˥												
跌	taiʔ˦˥												
捏	ȵiʔ˦˥，naiʔ˦˥												
節	tsaiʔ˦˥												
切	tshaiʔ˦˥												
截	tsaiʔ˥˧												
結	tɕieʔ˦˥，tɕiʔ˥˧												
搬	pɔ̃ã˦												
半	pɔ̃ã˧												
判	phɔ̃ã˧												
盤	pɔ̃ã˩												
瞞	mɔ̃ã˩												
滿	mɔ̃ã˨˦												
端	tõ˦												
短	tõ˨˦												
斷	tõ˧												
段	tõ˦˩												
緞	tõ˦˩												
暖	nõ˩												
亂	lõ˥˩												
酸	sõ˦												
算	sõ˧												
官	kɔ̃ã˦												
寬	kɔ̃ã˦												
玩	vɔ̃ã˩												
歡	kɔ̃ã˦，fɔ̃ã˦												
喚	vɔ̃ã˥˩												
豌	vɔ̃ã˦												
碗	vɔ̃ã˨˦												
閂	sõ˦												
拴	sõ˦												
關	kɔ̃ã˦												
慣	kɔ̃ã˧												
頑	vɔ̃ã˩												
還	vɔ̃ã˩（歸還），ha˩（還有）												
彎	vɔ̃ã˦												
灣	vɔ̃ã˦												
全	tɕiõ˩												
宣	ɕiõ˦												
選	ɕiõ˨˦												
轉	tɕiõ˨˦												
傳	tɕiõ˩，tɕiõ˦												
專	tɕiõ˦												
磚	tɕiõ˦												
川	tɕhyon˦												
船	ɕiõ˩												
軟	ȵiõ˩												
捲	tɕiõ˨˦												
卷	tɕiõ˨˦												
圈	tɕhiõ˦												
權	tɕhiõ˩												
員	iõ˩												
圓	iõ˩												
院	iõ˥˩												
鉛	iõ˩												
反	fɔ̃ã˨˦												
翻	fɔ̃ã˦												
飯	fɔ̃ã˥˩												
晚	vɔ̃ã˨˦												
萬	vɔ̃ã˥˩												
勸	tɕhiõ˧												
元	iõ˩												
原	ȵiõ˩												
源	ȵiõ˩												
冤	iõ˦												
袁	iõ˩												
園	iõ˩												
援	iõ˩												
垣	iõ˩												
遠	iõ˨˦												
縣	iõ˥˩												
撥	paiʔ˥˧												
潑	phaiʔ˦˥												
末	mɤʔ˥˧												
脫	thɤʔ˦˥												
奪	tɤʔ˥˧												
闊	kuaiʔ˦˥												
活	hɤʔ˥˧												
滑	vɤʔ˥˧												
挖	vɤʔ˦˥												
刷	sɤʔ˦˥												
刮	kuɤʔ˦˥												
絕	tsɤʔ˥˧												
雪	sɤʔ˦˥												
髮	fɤʔ˦˥												
發	fɤʔ˦˥												
罰	fəʔ˥˧												
襪	maiʔ˦˥												
月	ȵiɤʔ˥˧												
越	iɤʔ˥˧												
決	tɕiɤʔ˦˥												
訣	tɕiɤʔ˦˥												
缺	tɕhiɤʔ˦˥												
血	ɕiɤʔ˦˥												
吞	thɤ̃˦												
根	kiŋ˦												
恨	hiŋ˥˩												
恩	ʔiŋ˦												
貧	piŋ˩												
民	miẽ˩												
鄰	liŋ˩												
進	tsiŋ˥˩												
親	tshiŋ˦												
新	siŋ˦												
鎮	tɕiŋ˧												
陳	tɕhiŋ˩												
真	tɕin˦												
震	tɕiŋ˨˦												
神	ɕiŋ˩												
身	ɕiŋ˦												
申	ɕiŋ˦												
伸	ɕiŋ˦												
娠	ɕiŋ˩												
辰	ɕiŋ˩												
晨	ɕiŋ˩												
人	ȵiŋ˩												
仁	ȵiŋ˥˩												
認	ȵiŋ˥˩												
緊	tɕiŋ˨˦												
僅	tɕiŋ˨˦												
銀	ȵiɤ̃（鼻化音）˩												
印	iŋ˥˩												
引	iŋ˨˦												
筋	tɕiŋ˦												
勁	tɕiŋ˧												
勤	tɕhiɤ̃（鼻化音）˩												
芹	tɕhiɤ̃（鼻化音）˩												
近	tɕhiɤ̃（鼻化音）˩，tɕhiɤ̃（鼻化音）˥˩												
隱	iŋ˨˦												
筆	piʔ˦˥												
必	piʔ˦˥												
匹	phiʔ˦˥												
密	miʔ˥˧												
蜜	miʔ˥˧												
栗	liʔ˥˧												
七	tshʔ˦˥												
侄	tɕie˥˩												
虱	ɕiɤʔ˦˥，ɕieʔ˥˧												
實	ɕieʔ˥˧												
失	ɕieʔ˦˥												
日	ȵiʔ˦˥，ȵieʔ˦˥												
吉	tɕieʔ˦˥												
一	iʔ˦˥												
本	pɤ̃（鼻化音）˨˦												
盆	pɤ̃）˩												
門	mɤ̃˨˦												
墩	tɤ̃˨˦												
嫩	nɤ̃˥˩												
論	lɤ̃˥˩												
村	tshɤ̃˦												
寸	tshɤ̃˧												
蹲	tɤ̃˦												
孫	sɤ̃˦												
滾	kuɤ̃˨˦												
困	kuɤ̃˧												
昏	kuɤ̃˦												
魂	hɤ̃˩												
温	vɤ̃˦												
倫	lɤ̃˩												
輪	lɤ̃˩												
俊	tsɤ̃˧												
筍	sɤ̃˨˦												
準	tɕiɤ̃˨˦												
春	tshɤ̃˦												
唇	ɕiɤ̃˩												
順	sɤ̃˥˩												
純	sɤ̃˩												
閏	iɤ̃˥˩，lɤ̃˥˩												
均	tɕiɤ̃˦												
匀	iɤ̃˩												
分	fɤ̃˦												
粉	fɤ̃˨˦												
糞	fɤ̃˧												
墳	hɤ̃˩												
文	mɤ̃˩												
紋	mɤ̃˩												
蚊	mɤ̃˥˩												
問	mɤ̃˧												
君	tɕiɤ̃˦												
軍	tɕiɤ̃˦												
群	kuɤ̃˥˩												
熏	ɕiɤ̃˦												
云	iɤ̃˩												
韻	iɤ̃˥˩												
運	iɤ̃˥˩												
不	pɤʔ˦˥												
卒	tsuɤʔ˥˧												
骨	kuɤʔ˦˥												
律	lɤʔ˥˧												
出	tshɤʔ˦˥												
橘	tɕiɤʔ												
佛	fəʔ˥˧												
物	vɤʔ˦˥												
幫	poŋ˦												
忙	moŋ˩												
當	toŋ˦												
黨	toŋ˨˦												
湯	thoŋ˦												
唐	toŋ˩												
糖	toŋ˩												
狼	loŋ˩												
廊	loŋ˩												
郎	loŋ˩												
螂	loŋ˩												
朗	loŋ˨˦												
浪	loŋ˥˩												
倉	tshoŋ˦												
蒼	tshoŋ˦												
剛	koŋ˦												
鋼	koŋ˦												
康	hoŋ˦												
糠	hoŋ˦												
慷	hoŋ˦												
娘	ȵioŋ˩												
良	lioŋ˩												
凉	lioŋ˩												
兩	lioŋ˩												
亮	lioŋ˥˩												
漿	tɕioŋ˦												
蔣	tɕioŋ˨˦												
獎	tɕioŋ˨˦												
醬	tɕioŋ˧												
槍	tɕhioŋ˦												
搶	tɕhioŋ˨˦												
匠	tɕioŋ˥˩												
相	ɕioŋ˦												
厢	ɕioŋ˦												
鑲	ɕioŋ˦												
箱	ɕioŋ˦												
襄	ɕioŋ˦												
想	ɕioŋ˨˦												
詳	tɕhioŋ˩												
象	ɕioŋ˥˩												
張	tsoŋ˦												
漲	tsoŋ˨˦												
長	tsoŋ˩												
帳	tsoŋ˧												
賬	tsoŋ˧												
脹	tsoŋ˧												
場	tshoŋ˩												
丈	tsoŋ˥˩												
杖	tsoŋ˥˩												
仗	tsoŋ˥˩												
莊	tsoŋ˦												
裝	tsoŋ˦												
壯	tsoŋ˧												
瘡	tshoŋ˦												
創	tshoŋ˧												
牀	tshoŋ˩												
霜	soŋ˦												
孀	soŋ˦												
爽	soŋ˨˦												
章	tsoŋ˦												
樟	tsoŋ˦												
掌	tsoŋ˨˦												
障	tsoŋ˧												
昌	tshoŋ˦												
廠	tshoŋ˨˦												
唱	tshoŋ˧												
商	soŋ˦												
傷	soŋ˦												
賞	soŋ˨˦												
餉	soŋ˨˦												
常	soŋ˩												
嘗	soŋ˩												
償	soŋ˨˦												
上	soŋ˦，soŋ˨˦												
尚	soŋ˥˩												
讓	ȵioŋ˧，ȵioŋ˥˩												
疆	tɕioŋ˦												
鄉	ɕioŋ˦												
響	ɕioŋ˨˦												
向	ɕioŋ˧												
央	ioŋ˦												
秧	ioŋ˦												
羊	ioŋ˩												
洋	ioŋ˩												
楊	ioŋ˩												
揚	ioŋ˩												
陽	ioŋ˩												
養	ioŋ˨˦												
癢	ioŋ˩												
樣	ioŋ˧												
博	poʔ˦˥												
薄	poʔ˥˧												
摸	mo˦												
托	thoʔ˦˥												
落	loʔ˥˧												
洛	loʔ˥˧												
駱	loʔ˥˧												
絡	loʔ˥˧												
樂	loʔ˥˧												
作	tsoʔ˦˥												
索	soʔ˦˥												
各	koʔ˦˥												
鶴	hoʔ˥˧												
惡	oʔ˦˥												
雀	tɕioʔ˥˧												
削	ɕioʔ˦˥												
著	tsoʔ˥˧												
勺	soʔ˥˧												
弱	ȵioʔ˥˧												
腳	tɕioʔ˦˥												
約	ioʔ˦˥												
躍	ioʔ˥˧												
光	kuoŋ˦												
廣	kuoŋ˨˦												
荒	foŋ˦												
慌	foŋ˦												
黃	voŋ˩												
方	foŋ˦												
放	foŋ˧												
芳	foŋ˦												
妨	foŋ˨˦												
紡	foŋ˨˦												
訪	foŋ˨˦												
房	foŋ˩												
防	foŋ˩												
亡	moŋ˩												
網	moŋ˨˦												
匡	kuaŋ˦												
筐	kuaŋ˦												
狂	kuoŋ˩												
王	voŋ˩												
旺	voŋ˥˩												
郭	koʔ˦˥												
霍	koʔ˦˥												
鑊	voʔ˥˧												
縛	poʔ˥˩												
邦	poŋ˦												
綁	poŋ˨˦												
胖	phaŋ˧												
棒	paŋ˥˩												
樁	tsoŋ˦												
撞	tsoŋ˥˩												
窗	tshoŋ˦												
雙	soŋ˦												
江	koŋ˦												
講	koŋ˨˦												
降	hoŋ˧												
降	hoŋ˥˩												
剝	poʔ˦˥												
桌	tsoʔ˥˧												
啄	tsoʔ˥˧												
角	koʔ˦˥												
殼	koʔ˦˥												
學	hoʔ˥˧												
握	vɤʔ˦˥												
朋	phəŋ˩												
燈	tiŋ˦												
等	tiŋ˨˦												
凳	tiŋ˧												
藤	tiŋ˩												
騰	tiŋ˩												
能	niŋ˩												
曾	tsiŋ˩												
層	tsiŋ˩												
贈	tsiŋ˧												
僧	tsiŋ˦												
肯	hiŋ˨˦,kiŋ˨˦												
冰	piŋ˦												
證	tɕiŋ˧												
