"s"	"［7］速肃粟宿［8］俗续赎"	""	""	""	""	""	""
"tʃ"	"［7］竹祝筑粥菊烛嘱□{塞}"	""	""	""	""	""	""
"tʃʰ"	"［7］畜麴曲束［8］逐局触{～人：气味呛人}"	""	""	""	""	""	""
"ʃ"	"［7］蓄叔［8］熟孰塾"	""	""	""	""	""	""
"k"	"［7］谷穀"	""	""	""	""	""	""
"kʰ"	"［7］哭酷"	""	""	""	""	""	""
"∅"	"［7］屋沃"	""	""	""	""	""	""
"#iuŋ"	""	""	""	""	""	""	""
"ȵ"	"［2］浓"	""	""	""	""	""	""
"∅"	"［1］雍痈［2］荣营莹萤绒茸蓉容熔庸镛［3］永泳甬勇涌［5］咏拥［6］用"	""	""	""	""	""	""
"#iukŋ̍"	""	""	""	""	""	""	""
"ȵ"	"［7］玉狱肉郁育浴欲慾"	""	""	""	""	""	""
"#ŋ̍"	""	""	""	""	""	""	""
"k"	"［1］公工蚣功攻宫［3］汞［5］贡"	""	""	""	""	""	""
"kʰ"	"［1］空{～虚，～中}［3］孔［5］控空{～缺}"	""	""	""	""	""	""
"h"	"［1］风丰枫疯峰封蜂锋烘{～干}［2］吴冯逢红缝{～纫机}洪虹鸿［3］哄{～骗，～人}［5］讽俸□{～鼻公：塌鼻梁}［6］奉凤缝{一条～}"	""	""	""	""	""	""
"∅"	"［1］翁［2］吴=［3］五伍［5］蕹{～菜：空心菜}甕{～甏}若?{远指}［6］酝?{～脓：化脓}"	""	""	""	""	""	""
"#m̍"	""	""	""	""	""	""	""
"∅"	"［3］姆{～妈：母亲（面称）}"	""	""	""	""	""	""
