字	音	注
跷	kʰiau[6]	白读，蹊～
标	piɔ[1]	
彪	piɔ[1]	
镖	piɔ[1]	
膘	piɔ[1]	
表	piɔ[1]	手～
表	piɔ[3]	
婊	piɔ[3]	
俵	piɔ[5]	
漂	pʰiɔ[1]	
飘	pʰiɔ[1]	
漂	pʰiɔ[2]	～白粉
薸	pʰiɔ[2]	浮萍
瓢	pʰiɔ[2]	
嫖	pʰiɔ[3]	
票	pʰiɔ[6]	
苗	miɔ[2]	
瞄	miɔ[2]	
描	miɔ[2]	
秒	miɔ[3]	
渺	miɔ[3]	
杪	miɔ[3]	
杳	miɔ[3]	
淼	miɔ[3]	
藐	miɔ[3]	
庙	miɔ[6]	
妙	miɔ[6]	
谬	miɔ[6]	
缪	miɔ[6]	
雕	tiɔ[1]	
才	tiɔ[1]	
貂	tiɔ[1]	
朝	tiɔ[9]	
潮	tiɔ[9]	
嘲	tiɔ[9]	
调	tiɔ[9]	～味
墿	tiɔ[9]	路
条	tiɔ[2]	
吊	tiɔ[5]	
□	tiɔ[5]	干燥
兆	tiɔ[5]	
肇	tiɔ[5]	
赵	tiɔ[6]	
调	tiɔ[6]	
着	tiɔ[6]	
召	tiɔ[6]	
超	tʰiɔ[1]	
挑	tʰiɔ[3]	～选
粜	tʰiɔ[5]	
挑	tʰiɔ[5]	白读，～起
跳	tʰiɔ[6]	
尧	niɔ[9]	
绕	niɔ[2]	白读
饶	niɔ[2]	
绕	niɔ[3]	
鸟	niɔ[3]	
箬	niɔ[5]	
尿	niɔ[6]	
了	liɔ[3]	
撩	liɔ[5]	
料	liɔ[6]	
寥	liɔ[6]	
廖	liɔ[6]	
略	liɔ[7]	
掠	liɔ[7]	
骄	kiɔ[1]	
娇	kiɔ[1]	
矫	kiɔ[1]	
侨	kiɔ[9]	
乔	kiɔ[9]	
荞	kiɔ[9]	
翘	kiɔ[9]	连～
桥	kiɔ[2]	
茄	kiɔ[2]	
瘸	kiɔ[2]	
饺	kiɔ[3]	
缴	kiɔ[3]	
轿	kiɔ[6]	
藠	kiɔ[6]	
脚	kiɔ[7]	
叫	kiɔ[7]	
屩	kiɔ[7]	
角	kiɔ[7]	～色
□	kʰiɔ[1]	敲榨
窍	kʰiɔ[5]	
翘	kʰiɔ[5]	～尾巴
却	kʰiɔ[7]	
怯	kʰiɔ[7]	
弱	ŋiɔ[7]	
虐	ŋiɔ[7]	
疟	ŋiɔ[7]	
嚣	xiɔ[1]	
□	xiɔ[1]	～险好险
晓	xiɔ[3]	
椒	tsiɔ[1]	
礁	tsiɔ[1]	
樵	tsiɔ[1]	
焦	tsiɔ[1]	
蕉	tsiɔ[1]	
昭	tsiɔ[1]	
招	tsiɔ[1]	
钊	tsiɔ[1]	
照	tsiɔ[5]	
醮	tsiɔ[5]	
石	tsiɔ[6]	
邵	tsiɔ[6]	
爵	tsiɔ[7]	
勺	tsiɔ[7]	
嚼	tsiɔ[7]	
酌	tsiɔ[7]	
借	tsiɔ[7]	白读
烧	tsʰiɔ[1]	
热	tsʰiɔ[1]	训读“烧”
厝	tsʰiɔ[5]	
俏	tsʰiɔ[6]	
尺	tsʰiɔ[7]	
灼	tsʰiɔ[7]	
雀	tsʰiɔ[7]	～牌
妁	tsʰiɔ[7]	
鹊	tsʰiɔ[7]	
婥	tsʰiɔ[7]	
□	tsʰiɔ[7]	抱
消	siɔ[1]	
销	siɔ[1]	
硝	siɔ[1]	
肖	siɔ[1]	
削	siɔ[1]	
箫	siɔ[1]	
屑	siɔ[1]	
霄	siɔ[1]	
宵	siɔ[1]	
氽	siɔ[2]	
泅	siɔ[2]	
少	siɔ[3]	白读
小	siɔ[3]	
拾	siɔ[3]	～东西
少	siɔ[5]	～年
笑	siɔ[5]	
鞘	siɔ[5]	
肖	siɔ[5]	生～
席	siɔ[6]	白读，草～
削	siɔ[7]	剥～
腰	∅iɔ[1]	
夭	∅iɔ[1]	
幺	∅iɔ[1]	
妖	∅iɔ[1]	
邀	∅iɔ[1]	
砍	∅iɔ[9]	
摇	∅iɔ[2]	
窑	∅iɔ[2]	
姚	∅iɔ[2]	
舀	∅iɔ[3]	
要	∅iɔ[5]	
药	∅iɔ[5]	
绍	∅iɔ[5]	
邵	∅iɔ[5]	
跃	∅iɔ[6]	
耀	∅iɔ[6]	
鹞	∅iɔ[6]	
若	∅iɔ[7]	
约	∅iɔ[7]	
瘪	piɛ[9]	破裂
别	piɛ[6]	～人
屄	piɛ[7]	白读
批	pʰiɛ[1]	
□	pʰiɛ[1]	～木，揾木
劈	pʰiɛ[5]	
撇	pʰiɛ[7]	
劈	pʰiɛ[7]	～山
灭	miɛ[5]	
篾	miɛ[5]	
蔑	miɛ[5]	
爹	tiɛ[1]	
池	tiɛ[9]	
□	tiɛ[9]	<鱼田>，鲇鱼
爹	tiɛ[2]	
蝶	tiɛ[5]	
牒	tiɛ[5]	
谍	tiɛ[5]	
喋	tiɛ[5]	
滴	tiɛ[5]	一～水
弟	tiɛ[6]	
地	tiɛ[6]	
跌	tiɛ[7]	
秩	tiɛ[7]	
迭	tiɛ[7]	
叠	tiɛ[7]	
啼	tʰiɛ[2]	
剃	tʰiɛ[5]	
块	tʰiɛ[6]	瓦砾～
铁	tʰiɛ[7]	
帖	tʰiɛ[7]	
贴	tʰiɛ[7]	厝～，壁虎
聂	niɛ[7]	
摄	niɛ[7]	
镊	niɛ[7]	
捏	niɛ[7]	
裂	liɛ[5]	
例	liɛ[6]	
烈	liɛ[7]	
列	liɛ[7]	
这	kiɛ[1]	这样
杰	kiɛ[9]	
桀	kiɛ[9]	
结	kiɛ[9]	文读，口吃
计	kiɛ[5]	
洁	kiɛ[7]	
急	kiɛ[7]	
劫	kiɛ[7]	
揭	kiɛ[7]	
谒	kiɛ[7]	
结	kiɛ[7]	
竭	kiɛ[7]	
缺	kʰiɛ[7]	白读，～嘴
业	ŋiɛ[5]	
孳	ŋiɛ[5]	
镊	ŋiɛ[6]	白读，～仔
穴	xiɛ[6]	
协	xiɛ[7]	
胁	xiɛ[7]	
血	xiɛ[7]	
枝	tsiɛ[1]	
支	tsiɛ[1]	
芝	tsiɛ[1]	
肢	tsiɛ[1]	
匙	tsiɛ[2]	
仔	tsiɛ[3]	
者	tsiɛ[3]	
捷	tsiɛ[5]	
睫	tsiɛ[5]	
婕	tsiɛ[5]	
折	tsiɛ[6]	～本
这	tsiɛ[7]	
折	tsiɛ[7]	
□	tsiɛ[7]	<折缶>，大瓮子
节	tsiɛ[7]	
接	tsiɛ[7]	
淅	tsiɛ[7]	
扯	tsʰiɛ[3]	白读
刺	tsʰiɛ[5]	白读，～一刀
蠘	tsʰiɛ[6]	
湿	tsʰiɛ[7]	
妾	tsʰiɛ[7]	
切	tsʰiɛ[7]	
彻	tsʰiɛ[7]	
沏	tsʰiɛ[7]	
些	tsʰiɛ[2]	
□	tsʰiɛ[2]	苔藓
世	tsʰiɛ[5]	
翅	tsʰiɛ[6]	训读
设	tsʰiɛ[7]	
燮	tsʰiɛ[7]	
涉	tsʰiɛ[7]	
泄	tsʰiɛ[7]	
袭	tsʰiɛ[7]	
热	∅iɛ[9]	
爷	∅iɛ[9]	
吃	∅iɛ[5]	
易	∅iɛ[6]	
页	∅iɛ[7]	
掰	∅iɛ[7]	～开
丢	tiu[1]	
畴	tiu[9]	
绸	tiu[2]	
拄	tiu[3]	
宙	tiu[5]	
纣	tiu[5]	
昼	tiu[5]	
住	tiu[6]	白读
抽	tʰiu[1]	
馊	tʰiu[1]	
筹	tʰiu[2]	
稠	tʰiu[2]	
丑	tʰiu[3]	
柱	tʰiu[6]	
牛	niu[2]	
纽	niu[3]	
扭	niu[3]	
扭	niu[5]	嘴～起来
扭	niu[6]	～一下
刘	liu[9]	
硫	liu[9]	
琉	liu[9]	
馏	liu[9]	
留	liu[9]	
流	liu[9]	
溜	liu[2]	
榴	liu[2]	
瘤	liu[2]	
柳	liu[3]	
鰡	liu[5]	乌～
绺	liu[6]	
溜	liu[6]	～辣
□	kiu[1]	发～，赌气
纠	kiu[1]	
鸠	kiu[1]	
球	kiu[9]	
求	kiu[9]	
俅	kiu[9]	
裘	kiu[9]	
虬	kiu[9]	
久	kiu[3]	
玖	kiu[3]	
九	kiu[3]	
救	kiu[5]	
虬	kiu[5]	弯曲
疚	kiu[5]	
柩	kiu[5]	
咎	kiu[5]	
灸	kiu[5]	
究	kiu[5]	
厩	kiu[5]	
旧	kiu[6]	
舅	kiu[6]	
丘	kʰiu[1]	
邱	kʰiu[1]	
臼	kʰiu[6]	
柏	kʰiu[6]	
灰	xiu[1]	训读
休	xiu[1]	
朽	xiu[9]	
韭	xiu[3]	
周	tsiu[1]	
睭	tsiu[1]	
州	tsiu[1]	
洲	tsiu[1]	
舟	tsiu[1]	
鹫	tsiu[1]	
囚	tsiu[9]	
酒	tsiu[3]	
帚	tsiu[3]	
咒	tsiu[5]	
就	tsiu[6]	
秋	tsʰiu[1]	
锹	tsʰiu[1]	
鳅	tsʰiu[1]	
鬚	tsʰiu[1]	须
醜	tsʰiu[3]	
取	tsʰiu[3]	白读，～债
树	tsʰiu[6]	
𣗬	tsʰiu[6]	
收	siu[1]	
修	siu[1]	
羞	siu[1]	
首	siu[3]	
手	siu[3]	
守	siu[3]	
狩	siu[3]	
秀	siu[5]	
绣	siu[5]	
兽	siu[5]	
锈	siu[5]	
莠	siu[5]	
寿	siu[6]	
袖	siu[6]	
受	siu[6]	
售	siu[6]	
授	siu[6]	
优	∅iu[1]	
优	∅iu[1]	
攸	∅iu[1]	
悠	∅iu[1]	
幽	∅iu[1]	
友	∅iu[9]	
游	∅iu[9]	
邮	∅iu[9]	
由	∅iu[9]	
浮	∅iu[9]	
鱿	∅iu[9]	
油	∅iu[2]	
有	∅iu[3]	
又	∅iu[5]	
酉	∅iu[5]	
孵	∅iu[5]	白读
幼	∅iu[5]	
右	∅iu[6]	
佑	∅iu[6]	
釉	∅iu[6]	
柚	∅iu[6]	
宥	∅iu[6]	
侑	∅iu[6]	
诱	∅iu[6]	
坪	piaŋ[2]	
平	piaŋ[2]	
饼	piaŋ[3]	
并	piaŋ[5]	
拼	piaŋ[5]	
栟	pʰiaŋ[1]	一～墙
拼	pʰiaŋ[5]	白读，～命
拼	pʰiaŋ[6]	文读对比
名	miaŋ[2]	
命	miaŋ[6]	
腚	tiaŋ[1]	骹～，脚跟
程	tiaŋ[9]	路～
呈	tiaŋ[9]	
鼎	tiaŋ[3]	
掷	tiaŋ[5]	
□	tiaŋ[5]	～嘴，吵嘴
郑	tiaŋ[6]	
定	tiaŋ[6]	～规
衫	tʰiaŋ[1]	
程	tʰiaŋ[2]	白读
□	tʰiaŋ[3]	～the6，使糟糕
锃	tʰiaŋ[5]	
定	tʰiaŋ[6]	～金
□	niaŋ[9]	眨眼
□	niaŋ[3]	混杂
咙	liaŋ[9]	喉～
灵	liaŋ[2]	白读，～厝
晾	liaŋ[2]	
领	liaŋ[5]	
岭	liaŋ[5]	
灵	liaŋ[6]	白读，药很～
惊	kiaŋ[1]	
行	kiaŋ[9]	
擎	kiaŋ[2]	
镜	kiaŋ[5]	
氢	kʰiaŋ[1]	
轻	kʰiaŋ[1]	
兄	xiaŋ[1]	白读，～弟
正	tsiaŋ[1]	～月
䭕	tsiaŋ[9]	
□	tsiaŋ[2]	跳
正	tsiaŋ[5]	
尽	tsʰiaŋ[2]	白读
请	tsʰiaŋ[3]	
尽	tsʰiaŋ[5]	文读，～命，糟糕
□	tsʰiaŋ[6]	逗～人笑
声	siaŋ[1]	
□	siaŋ[2]	招呼动物
性	siaŋ[5]	
姓	siaŋ[5]	
成	∅iaŋ[9]	
城	∅iaŋ[9]	白读，浦～
营	∅iaŋ[2]	
赢	∅iaŋ[2]	
眏	∅iaŋ[5]	～门，看门
闪	∅iaŋ[6]	白读
映	∅iaŋ[6]	
萤	∅iaŋ[6]	
焰	∅iaŋ[6]	
张	tiɔŋ[1]	
场	tiɔŋ[9]	
长	tiɔŋ[9]	白读，剩余
长	tiɔŋ[3]	～辈
涨	tiɔŋ[5]	
胀	tiɔŋ[5]	
帐	tiɔŋ[5]	
账	tiɔŋ[5]	
仗	tiɔŋ[5]	
□	tiɔŋ[5]	被～，被单
丈	tiɔŋ[6]	
喘	tʰiɔŋ[3]	
杖	tʰiɔŋ[6]	
娘	niɔŋ[2]	
让	niɔŋ[6]	
良	liɔŋ[9]	
粮	liɔŋ[2]	
梁	liɔŋ[2]	
粱	liɔŋ[2]	
凉	liɔŋ[2]	
辆	liɔŋ[2]	
量	liɔŋ[2]	文读，～米
两	liɔŋ[3]	
俩	liɔŋ[3]	
魉	liɔŋ[3]	
两	liɔŋ[5]	斤～
亮	liɔŋ[6]	
谅	liɔŋ[6]	
量	liɔŋ[6]	肚～
姜	kiɔŋ[1]	
羌	kiɔŋ[1]	
僵	kiɔŋ[1]	
强	kiɔŋ[9]	
镪	kiɔŋ[9]	
襁	kiɔŋ[9]	
强	kiɔŋ[2]	文读，好
僵	kiɔŋ[6]	白读，硬～
犟	kiɔŋ[6]	文读
腔	kʰiɔŋ[1]	
强	kʰiɔŋ[3]	白读，勉强
僵	kʰiɔŋ[6]	硬～
犟	kʰiɔŋ[6]	
迎	ŋiɔŋ[2]	白读，～佛
抑	ŋiɔŋ[3]	
香	xiɔŋ[1]	
乡	xiɔŋ[1]	
响	xiɔŋ[3]	
享	xiɔŋ[3]	
向	xiɔŋ[5]	
饷	xiɔŋ[5]	
章	tsiɔŋ[1]	
獐	tsiɔŋ[1]	
樟	tsiɔŋ[1]	
蟑	tsiɔŋ[1]	
彰	tsiɔŋ[1]	
浆	tsiɔŋ[1]	
将	tsiɔŋ[1]	
障	tsiɔŋ[1]	
漳	tsiɔŋ[1]	
璋	tsiɔŋ[1]	
详	tsiɔŋ[9]	
祥	tsiɔŋ[9]	
翔	tsiɔŋ[9]	
□	tsiɔŋ[9]	理睬
墙	tsiɔŋ[2]	
裳	tsiɔŋ[2]	衣～
蔷	tsiɔŋ[2]	
奖	tsiɔŋ[3]	
奘	tsiɔŋ[3]	
掌	tsiɔŋ[3]	
蒋	tsiɔŋ[3]	
痒	tsiɔŋ[5]	
酱	tsiɔŋ[5]	
将	tsiɔŋ[5]	～军
瘴	tsiɔŋ[5]	瘟疫
上	tsiɔŋ[6]	白读
昌	tsʰiɔŋ[1]	
枪	tsʰiɔŋ[1]	
娼	tsʰiɔŋ[1]	
苍	tsʰiɔŋ[1]	～仔树
抢	tsʰiɔŋ[3]	
唱	tsʰiɔŋ[5]	
倡	tsʰiɔŋ[5]	
□	tsʰiɔŋ[5]	脆
上	tsʰiɔŋ[6]	白读，～刀柄
绱	tsʰiɔŋ[6]	～鞋
相	siɔŋ[1]	
伤	siɔŋ[1]	
箱	siɔŋ[1]	
葙	siɔŋ[1]	
厢	siɔŋ[1]	
镶	siɔŋ[1]	
墒	siɔŋ[1]	
商	siɔŋ[1]	
想	siɔŋ[3]	
享	siɔŋ[3]	
偿	siɔŋ[3]	
尝	siɔŋ[3]	
湘	siɔŋ[5]	
相	siɔŋ[5]	
上	siɔŋ[2]	
象	siɔŋ[2]	
像	siɔŋ[2]	
橡	siɔŋ[2]	
尚	siɔŋ[2]	
怏	∅iɔŋ[1]	
掩	∅iɔŋ[1]	
鸯	∅iɔŋ[1]	
殃	∅iɔŋ[1]	
央	∅iɔŋ[1]	
扬	∅iɔŋ[9]	
尝	∅iɔŋ[9]	
常	∅iɔŋ[9]	
嫦	∅iɔŋ[9]	
羊	∅iɔŋ[2]	
佯	∅iɔŋ[2]	
杨	∅iɔŋ[2]	
烊	∅iɔŋ[2]	
洋	∅iɔŋ[2]	
阳	∅iɔŋ[2]	
疡	∅iɔŋ[2]	
氧	∅iɔŋ[3]	
养	∅iɔŋ[3]	
上	∅iɔŋ[5]	白读，～学
样	∅iɔŋ[6]	
漾	∅iɔŋ[6]	
仁	∅ieiŋ[9]	
然	∅ieiŋ[9]	
延	∅ieiŋ[9]	
燃	∅ieiŋ[9]	
蝇	∅ieiŋ[9]	
隐	∅ieiŋ[9]	
鞭	piŋ[1]	
边	piŋ[1]	
扁	piŋ[9]	
蝙	piŋ[9]	
贬	piŋ[3]	
匾	piŋ[3]	
变	piŋ[5]	
辨	piŋ[5]	
辩	piŋ[5]	
辫	piŋ[5]	
卞	piŋ[5]	
汴	piŋ[5]	
便	piŋ[6]	
偏	pʰiŋ[1]	
篇	pʰiŋ[1]	
遍	pʰiŋ[1]	
胼	pʰiŋ[1]	
骗	pʰiŋ[5]	
片	pʰiŋ[5]	
编	pʰiŋ[6]	
片	pʰiŋ[6]	鼎～，锅盖
棉	miŋ[2]	
绵	miŋ[2]	
腼	miŋ[2]	
免	miŋ[3]	
勉	miŋ[3]	
娩	miŋ[3]	
冕	miŋ[3]	
面	miŋ[6]	
缅	miŋ[6]	
癫	tiŋ[1]	
钿	tiŋ[9]	
缠	tiŋ[9]	白读，盘～
钉	tiŋ[2]	白读
典	tiŋ[3]	
碘	tiŋ[3]	
奠	tiŋ[3]	
电	tiŋ[5]	
甸	tiŋ[6]	
滇	tiŋ[6]	
天	tʰiŋ[1]	
添	tʰiŋ[1]	
掸	tʰiŋ[3]	～尘
筅	tʰiŋ[3]	
搌	tʰiŋ[5]	繁殖
佞	niŋ[1]	
年	niŋ[2]	
染	niŋ[3]	
捻	niŋ[5]	
念	niŋ[6]	
捻	niŋ[6]	
稔	niŋ[6]	
蔺	liŋ[1]	
廉	liŋ[9]	
怜	liŋ[9]	
连	liŋ[2]	
帘	liŋ[2]	
帘	liŋ[2]	
琏	liŋ[2]	
镰	liŋ[2]	
臁	liŋ[2]	
联	liŋ[2]	
鲢	liŋ[2]	
敛	liŋ[3]	
脸	liŋ[3]	
练	liŋ[6]	
链	liŋ[6]	
炼	liŋ[6]	
殓	liŋ[6]	
兼	kiŋ[1]	
坚	kiŋ[1]	
铿	kiŋ[1]	
硷	kiŋ[1]	
检	kiŋ[3]	
剑	kiŋ[2]	
俭	kiŋ[2]	
见	kiŋ[2]	
惊	kiŋ[2]	
件	kiŋ[6]	
谦	kʰiŋ[1]	
□	kʰiŋ[1]	～人，呛人
钳	kʰiŋ[2]	
箝	kʰiŋ[2]	
遣	kʰiŋ[3]	
谴	kʰiŋ[3]	
欠	kʰiŋ[5]	
芡	kʰiŋ[5]	
严	ŋiŋ[9]	文读，～格
俨	ŋiŋ[9]	
严	ŋiŋ[2]	
阎	ŋiŋ[2]	
闫	ŋiŋ[2]	
验	ŋiŋ[6]	
□	xiŋ[1]	～xaiŋ得意
还	xiŋ[2]	白读
熊	xiŋ[2]	人～，猩猩
显	xiŋ[3]	
险	xiŋ[3]	
□	xiŋ[5]	摇头
现	xiŋ[6]	
煎	tsiŋ[1]	
毡	tsiŋ[1]	
詹	tsiŋ[1]	
尖	tsiŋ[1]	文读，分钱
□	tsiŋ[1]	趔趄
践	tsiŋ[9]	
饯	tsiŋ[9]	
潜	tsiŋ[9]	
僭	tsiŋ[9]	
钱	tsiŋ[2]	
荐	tsiŋ[5]	
贱	tsiŋ[5]	
战	tsiŋ[5]	
占	tsiŋ[5]	
尖	tsiŋ[5]	
箭	tsiŋ[5]	
签	tsʰiŋ[1]	
笺	tsʰiŋ[1]	
迁	tsʰiŋ[1]	
䩥	tsʰiŋ[1]	
阡	tsʰiŋ[1]	
前	tsʰiŋ[2]	
浅	tsʰiŋ[3]	
歼	tsʰiŋ[6]	
钎	tsʰiŋ[6]	
先	siŋ[1]	
仙	siŋ[1]	
鲜	siŋ[1]	
膻	siŋ[1]	
醒	siŋ[1]	
蝇	siŋ[2]	白读
寻	siŋ[2]	两臂左右伸长量物，一～约五尺
鲜	siŋ[3]	朝～
癣	siŋ[3]	
藓	siŋ[3]	
暹	siŋ[3]	
扇	siŋ[5]	
煽	siŋ[5]	
善	siŋ[6]	
膳	siŋ[6]	
缮	siŋ[6]	
单	siŋ[6]	姓
掀	siŋ[6]	
羡	siŋ[6]	
擅	siŋ[6]	
烟	∅iŋ[1]	
胭	∅iŋ[1]	
炎	∅iŋ[1]	
仍	∅iŋ[1]	
仁	∅iŋ[9]	
贤	∅iŋ[9]	
禅	∅iŋ[9]	
然	∅iŋ[9]	
延	∅iŋ[9]	
盐	∅iŋ[2]	
颖	∅iŋ[3]	
掩	∅iŋ[3]	
鄢	∅iŋ[3]	
厌	∅iŋ[5]	
燕	∅iŋ[5]	
隐	∅iŋ[5]	白读，～婆
宴	∅iŋ[5]	
枫	∅iŋ[5]	枫
瘾	∅iŋ[5]	
鼹	∅iŋ[5]	～老鼠
胤	∅iŋ[6]	
妊	∅iŋ[6]	
艳	∅iŋ[6]	
任	∅iŋ[6]	
醃	∅iŋ[6]	
蒲	pu[9]	
菩	pu[9]	
葡	pu[9]	
□	pu[2]	埋葬
补	pu[3]	
怖	pu[5]	
部	pu[5]	
布	pu[5]	～告
簿	pu[5]	
妇	pu[5]	白读
缚	pu[6]	
腹	pu[7]	白读
铺	pʰu[1]	
捕	pʰu[3]	
普	pʰu[3]	
甫	pʰu[3]	
谱	pʰu[3]	
哺	pʰu[3]	
浦	pʰu[3]	
莆	pʰu[3]	
辅	pʰu[3]	
殕	pʰu[3]	
曝	pʰu[6]	
仆	pʰu[7]	～倒
瀑	pʰu[7]	～布
斧	pʰu[7]	
模	mu[9]	
谟	mu[9]	
摹	mu[2]	
母	mu[3]	
拇	mu[3]	
姆	mu[3]	
姥	mu[3]	
木	mu[5]	
目	mu[5]	
仵	mu[5]	
慕	mu[6]	
募	mu[6]	
墓	mu[6]	
暮	mu[6]	
戊	mu[6]	
沐	mu[7]	
睦	mu[7]	
穆	mu[7]	
牧	mu[7]	
都	tu[1]	
跍	tu[1]	
赌	tu[9]	
徒	tu[9]	
涂	tu[9]	
屠	tu[9]	
脰	tu[9]	脖子
嘟	tu[2]	
贮	tu[3]	
楮	tu[3]	
杜	tu[5]	
昼	tu[5]	
毒	tu[5]	
妒	tu[5]	
蠹	tu[5]	
苧	tu[5]	～麻
肚	tu[6]	
踱	tu[6]	
度	tu[6]	
渡	tu[6]	
镀	tu[6]	
读	tu[7]	
跌	tu[7]	白读
犊	tu[7]	
笃	tu[7]	～面粉
独	tu[7]	
督	tu[7]	
图	tʰu[2]	
土	tʰu[3]	
兔	tʰu[5]	
吐	tʰu[5]	
凸	tʰu[6]	
突	tʰu[7]	
秃	tʰu[7]	
努	nu[9]	
弩	nu[9]	
驽	nu[9]	
奴	nu[2]	
□	nu[3]	用眼示怒
怒	nu[6]	
□	lu[9]	把手握紧
卢	lu[2]	
芦	lu[2]	
妒	lu[2]	
鸬	lu[2]	
泸	lu[2]	
滷	lu[3]	
橹	lu[3]	
鲁	lu[3]	
掳	lu[3]	
禄	lu[5]	
鹿	lu[5]	
攎	lu[5]	
路	lu[6]	
露	lu[6]	
簏	lu[7]	
姑	ku[1]	
辜	ku[1]	
孤	ku[1]	
沽	ku[1]	
鸪	ku[1]	
糊	ku[9]	
牯	ku[9]	
𠕇	ku[9]	
咕	ku[2]	
古	ku[3]	
贾	ku[3]	文读
估	ku[3]	
股	ku[3]	
鼓	ku[3]	
汩	ku[3]	
臌	ku[3]	
蛊	ku[3]	
毂	ku[3]	
故	ku[5]	
顾	ku[5]	
雇	ku[5]	
固	ku[5]	
痼	ku[5]	
崮	ku[5]	
牯	ku[6]	
□	ku[6]	身弯下
角	ku[7]	
桷	ku[7]	
谷	ku[7]	
诂	ku[7]	
鹄	ku[7]	
箍	kʰu[1]	
枯	kʰu[1]	
酷	kʰu[1]	
苦	kʰu[3]	
虎	kʰu[3]	
哭	kʰu[3]	
琥	kʰu[3]	
库	kʰu[5]	
裤	kʰu[5]	
壳	kʰu[7]	
吴	ŋu[2]	
梧	ŋu[2]	
蜈	ŋu[2]	
午	ŋu[5]	
伍	ŋu[5]	
五	ŋu[5]	
误	ŋu[6]	
娱	ŋu[6]	
悟	ŋu[6]	
晤	ŋu[6]	
夫	xu[1]	
伕	xu[1]	
扶	xu[1]	
孚	xu[1]	
敷	xu[1]	
肤	xu[1]	
呼	xu[1]	
俘	xu[1]	
孵	xu[1]	
狗	xu[9]	白读
狐	xu[9]	～狸
府	xu[3]	
浒	xu[3]	
腑	xu[3]	
俯	xu[3]	
辅	xu[3]	
釜	xu[3]	
富	xu[5]	
付	xu[5]	
副	xu[5]	
芙	xu[5]	
赴	xu[5]	
賦	xu[5]	
附	xu[5]	
驸	xu[5]	
菇	xu[5]	白读
父	xu[2]	
负	xu[2]	
户	xu[2]	
腐	xu[2]	
妇	xu[2]	
侮	xu[2]	白读
傅	xu[2]	师～
斛	xu[2]	
护	xu[2]	
互	xu[2]	
袱	xu[2]	
福	xu[7]	
伏	xu[7]	
幅	xu[7]	
讣	xu[7]	
复	xu[7]	
覆	xu[7]	
拂	xu[7]	
服	xu[7]	
租	tsu[1]	
兹	tsu[1]	
资	tsu[1]	
滋	tsu[1]	
瓷	tsu[1]	
姿	tsu[1]	
咨	tsu[1]	
孳	tsu[1]	
孜	tsu[1]	
撮	tsu[1]	
辞	tsu[9]	
族	tsu[9]	
祠	tsu[9]	
慈	tsu[9]	
词	tsu[9]	
自	tsu[5]	
助	tsu[5]	
凿	tsu[6]	
蹙	tsu[6]	
初	tsʰu[1]	
粗	tsʰu[1]	
矗	tsʰu[1]	
楚	tsʰu[3]	
础	tsʰu[3]	
此	tsʰu[3]	
疵	tsʰu[3]	
醋	tsʰu[2]	
次	tsʰu[2]	
刺	tsʰu[2]	～杀
觑	tsʰu[6]	
促	tsʰu[7]	
捉	tsʰu[7]	
触	tsʰu[7]	
梳	su[1]	
师	su[1]	
私	su[1]	
思	su[1]	
疏	su[1]	
厮	su[1]	
腮	su[1]	
斯	su[1]	
酥	su[1]	
苏	su[1]	
黍	su[9]	
芦	su[2]	白读
使	su[3]	
所	su[3]	
狮	su[5]	
嗽	su[5]	
数	su[5]	
塑	su[5]	
赐	su[5]	
思	su[5]	意～
素	su[5]	
嗉	su[5]	
诉	su[5]	
士	su[6]	
似	su[6]	
六	su[6]	白读
嗣	su[6]	
事	su[6]	
祀	su[6]	
巳	su[6]	
露	su[6]	白读
仕	su[6]	
伺	su[6]	
俟	su[6]	
侍	su[6]	
□	su[6]	关押
速	su[7]	
束	su[7]	
乌	∅u[1]	
钨	∅u[1]	
巫	∅u[1]	
污	∅u[1]	
坞	∅u[1]	
无	∅u[9]	
符	∅u[9]	
壶	∅u[9]	
胡	∅u[9]	
葫	∅u[9]	
狐	∅u[9]	
弧	∅u[9]	
湖	∅u[9]	
蝴	∅u[9]	
糊	∅u[9]	～涂
呜	∅u[2]	
妩	∅u[3]	
诬	∅u[3]	
武	∅u[3]	
抚	∅u[3]	
鹉	∅u[3]	
污	∅u[5]	白读，～气
恶	∅u[5]	文读，可～
务	∅u[6]	
雾	∅u[6]	
鹜	∅u[6]	
屋	∅u[7]	
握	∅u[7]	
沃	∅u[7]	
瓜	kua[1]	
呱	kua[1]	
刮	kua[9]	
寡	kua[3]	
剐	kua[3]	
褂	kua[5]	
挂	kua[5]	
卦	kua[5]	
跨	kʰua[1]	
垮	kʰua[1]	
谤	kʰua[1]	
花	xua[1]	
化	xua[5]	
话	xua[6]	
画	xua[6]	挂联
法	xua[7]	
抓	tsua[1]	
耍	sua[9]	
挖	∅ua[1]	
蛙	∅ua[1]	
华	∅ua[9]	
桦	∅ua[9]	
哇	∅ua[2]	
娃	∅ua[2]	
瓦	∅ua[5]	
画	∅ua[5]	
划	∅ua[5]	
话	∅ua[6]	白读
兀	∅ua[7]	～人
拐	kuai[9]	
乖	kuai[2]	
蒯	kʰuai[9]	
罚	xuai[6]	
血	xuai[7]	训读
发	xuai[7]	
□	∅uai[9]	割切
歪	∅uai[5]	很会说话
杯	puɛ[1]	
悲	puɛ[1]	
