#i			
kʰ	[1]箍骷呼{～鸡}抠眍{目～：眼眶}[2]糊{～人}[3]苦许{姓氏}浒{～茂：地名}吼[5]库裤寇蔻扣叩		
ɡ	[6]五{～月}		
h	[1]呼{～吸}乎[2]糊{～涂}葫瑚狐弧{～度}胡浒侯{诸～}喉{咽～}猴[3]虎琥否浒{水～}吼[5]鲎[6]互户护沪扈后{先～}厚{忠～}		
∅	[1]乌钨污鸥瓯欧沤区{姓氏}[2]湖{～滨}胡{姓氏}弧壶{水～}盂{痰～}和{打麻将术语}[3]殴呕□{挖}[5]沤[6]芋{～头}		
#ɔ̃			
m	[1]摸[2]磨{～擦}摩魔蘑{～菇}毛{姓氏}茅{～草}矛{～盾}谋[6]贸冒戊		
n	[3]努{～力}[6]怒		
h	[3]火[5]好{～色}耗		
ŋ	[2]吴蜈吾梧[3]我五{～好}伍{队～}午偶藕[6]误悟晤		
#ɔʔ			
∅	[7]□{呕}		
#ɔ̃ʔ			
m	[7]膜{贴近}□{瘪}[8]膜{鸡～}漠		
#e			
p	[1]菠{～菱菜：菠菜}飞{纸～去}[2]爬{塗骹～：在地上爬}杷{枇～}琶{琵～}耙{～草线}[3]把{蜀～草：量词}靶{考～：打靶}[5]赔背{生～}币蔽弊斃陛[6]背{～包}耙{犁～}爸{老～}倍焙{～药}惫		
pʰ	[1]坯{粗～}胚{猪～}批□{液体表面一层膜}[2]皮{树～}[5]柏{～仔}配{物～：下饭的菜}[6]被{棉～}		
t	[1]低[2]题{小～大做}蹄{足～}茶{～饼}[3]底{～座}抵[5]帝谛蒂{瓜熟～落}□{跟，随从}戴{姓氏}带{倒蜀～：哪个地方}□{蜀～饼：量词，块}[6]弟{～子}递第缔代{朝～}袋{纸～}埭{陈～：地名}		
tʰ	[1]梯{～队}推{～辞}胎{头～}撐{～船}[2]堤啼{鸟～}提{～问}[3]体{身～}[5]剃涕替{交～}退{进～}[6]䖳{海蜇皮}		
l	[2]黎犁丽{高～}璃{玻～}螺{田～}脶{手～}捼[3]礼[6]厉励砺丽例隶莉		
ts	[1]渣{药～}灾{着～：詈语}斋{吃～：吃素}[2]齐{～国}脐荠[3]挤姐{～仔：由婢收为侧室的妇女}[5]济际霁债{～务}诈{狡～}赘{～仔：赘疣}晬{度～：满周岁}制祭[6]坐{～椅仔}座{～位}剂寨{山～}罪{过～}睡{交～：打瞌睡}		
tsʰ	[1]妻凄栖差{出～}杈{分～}岔{～路}吹{鼓～：吹喇叭}炊{～饭}[2]箠{竹～}[3]髓{骨～}[5]脆{～饼}厕{～所}切{一～}[6]□{找}尺{公～：南曲曲谱叫法}		
s	[1]西{～方}犀{～牛}纱{～布}[2]垂{～落下来}[3]洗{～刷}[5]势{～力}税{～厝：租房子}婿细{～致}世{～界}[6]誓逝		
k	[1]鸡稽{～查}闺{～室}家{～庭}加{～钱}家{～私}[2]□{鲠在喉咙}[3]假{真～}果{～子}粿{甜～}裹{～粽}[5]假{放～}架{铁～}嫁{出～}价{～钱}计{中～}髻过{～去}芥{～蓝菜}[6]下{悬～：高低}		
kʰ	[1]科{～步}稽{滑～}溪{河～}开{～金}[2]葵{～扇}瘸{～骹：瘸腿}[3]啟[5]契课{工～：活儿}[6]下{放置}		
h	[1]灰{～白}恢{有～：有力气}[2]霞{红～}虾{～米}携回{南～：气候变暖}和{平缓}[3]火{大～}伙{～计}贿{家～：家产}[5]货{出～}岁{三～}[6]下{放}夏{立～}系{中文～}		
ɡ	[2]牙{象～}蚜{～虫}芽{发～}衙{～门}倪[6]艺毅诣		
∅	[1]锅{铁～}[2]□{的：属格代词}[3]哑{～口：哑巴}[5]翳[6]下{顶～：上下}厦{～门}祸{灾～}会{～来}解{懂}		
#eʔ			
p	[7]□{向上攀爬}伯{阿～}柏{松～}百{～姓}檗{黄～}□{掰}憋{～腹：挂心}[8]白{～色}帛{骹～：旧时妇女裹脚布}		
pʰ	[7]帕[8]□{水～}		
b	[7]□{要（东西）}[8]麦{大～}袜{丝仔～}		
t	[7]啄{～米}□{重物下压}		
tʰ	[7]澈{食～～：吃光}徹{输～：输净}[8]宅{厝～}挃{拿}		
l	[7]□{手指夹取}[8]裂{～开}		
ts	[7]仄{平～}节{木屐～：旧式鞋}[8]绝{绝后}		
tsʰ	[7]册{书}策{竹～}[8]□{衰败}		
s	[7]雪{落～}说{解～}刷{漆～}屑{楼～仔：小阁楼}[8]踅{绕}		
k	[7]郭{姓氏}格{及～}隔{～壁}膈{横～膜}骼{骨～}[8]□{不和睦}		
kʰ	[7]客{请～}缺{欠～}		
ɡ	[8]月{～娘：月亮}		
∅	[7]呃{拍～：打响嗝}		
#ẽ			
m	[2]妹{～～}[3]蜢{草～}[6]骂{～侬：骂人}		
∅	[1]婴{～仔：婴儿}		
#ẽʔ			
m	[8]脉{摸～}		
ŋ	[7]□{用筷子等夹物的动作}[8]□{被夹住}		
#ue			
p	[1]杯[2]陪培赔{～偿}[5]贝背褙辈[6]狈佩焙背{腹～受敌}		
pʰ	[1]胚坯批{信}[5]配{～合}[6]稗		
b	[3]买{～入}[6]卖{～出}		
t	[2]题{～目}蹄{马～}[3]底{床～}贮{～饭：装饭}[6]地{上～}苧{～仔布}		
tʰ	[1]钗{玉～}[2]颓{～废}[3]体{查某～：男人女态}[5]退{进～两难}替{代～}蜕{蝉～}		
l	[2]犁{～把}[6]内锐		
ts	[2]齐{整～}[5]最做{～作业}赘{～余}晬[6]罪□{多}		
tsʰ	[1]初{～一}[2]□{脚板拖着地走}[5]粞{米～：米浸泡后磨成的粉}		
s	[1]梳{～头}疏{亲～}蔬{～菜}衰[3]洗{～衫}黍{～仔}[5]细{大～：大小}岁{万～}税{～收}帅		
k	[1]瓜{菜～}街{～路}鸡{～卵}[3]改{～变}解{～酒}[5]疥{生～}界{四～：四周}会{～计}脍侩刽鳜怪{～人}[6]□{容易}		
kʰ	[1]盔魁溪{大～}[5]契{～约}快{～便：方便}□{啃：～甘蔗}		
ɡ	[6]外{内～}		
h	[1]灰{～色}恢{～复}诙花{～草}[2]回{～族}蛔徊[3]贿{～赂}悔[5]废诲化{德～：地名}[6]会{开～}惠汇慧{贤～}蟹{毛～}		
∅	[1]挨{～延：拖延}偎煨[2]鞋{布～}[3]矮{～细：矮小}[6]话{讲～}卫		
#ueʔ			
p	[7]八{～只}捌{～双}		
l	[8]笠{草～}		
ts	[7]节{国庆～}[8]截{～开}		
tsʰ	[7]切{哭～：抽泣}		
s	[7]楔塞{～钱：贿赂}		
k	[7]锲{～仔}		
kʰ	[7]瞎{闭眼}箧[8]□{挤}		
∅	[8]狭		
#uẽʔ			
ŋ	[7]挟[8]□{物体被夹住}		
#ai			
p	[2]排牌[3]摆[5]拜[6]稗		
pʰ	[3]否{坏}[5]沛派湃		
b	[2]埋眉{目～：眉毛}楣{门～}[6]觅{看、寻觅}		
t	[1]呆[2]臺苔□{埋}[5]带{～领}戴{爱～}[6]大{～人}待{对～}代{时～}袋{～鼠}黛怠逮治{～志：事情}		
tʰ	[1]胎{～盘}苔{舌～}□{筛子}[2]治{杀，宰}抬[3]体{番～：不明事理}[5]态太泰{～国}[6]待{招～}		
l	[2]来莱梨{～仔}[6]赖{抵～}濑癞利{刀～：刀快}里{～面}		
ts	[1]灾{～害}栽斋{书～}[2]才财材{～料}豺{～狼}裁脐{肚～}[3]宰{～相}[5]债{～务}再载[6]在{存～}寨		
tsʰ	[1]差{～遣}钗{～头凤}[2]裁{～减}柴{～门}[3]采彩採睬踩[5]菜蔡{～国}[6]在{～桌顶：放置在桌上}祀{～佛}		
s	[1]私{～骹钱：私房钱}司师{～父}狮{～子}西{～门}腮鳃犀{～角}[3]屎{～尿}驶{驾～}使{会～：可以}史{姓氏}[5]使{大～}赛塞晒婿{囝～：女婿}[6]似{熟～}侍{服～}		
k	[1]该皆偕阶街佳{～哉：幸亏}[3]改{～变}解{～释}[5]盖{复～}丐钙介届戒诫芥{～辣}疥{～疮}概{～况}溉{灌～}		
kʰ	[1]开{放～}[3]凯楷[5]慨概溉忾		
ɡ	[2]崖涯[6]碍		
h	[1]□{特别大}[2]孩骸械谐[3]海[5]解{姓氏}蟹懈害亥骇		
∅	[1]挨{～家～户}埃[3]矮{～小}[5]爱		
#ãi			
pʰ	[3]否{坏}		
m	[3]买[6]卖{～国贼}迈		
t	[5]店{～前：地名}		
n	[3]乃奶[6]耐奈{无～}荔{～枝}		
ts	[2]前{店～：地名}[3]指{手～}		
ŋ	[6]艾		
h	[2]还{～物件：归还}		
#uai			
k	[1]乖蛙{蛤～：蛙类名}[3]拐柺[5]怪{奇～}		
kʰ	[5]块快{爽～}		
h	[2]怀{胸～}槐淮[5]坏		
∅	[1]歪		
#uãi			
k	[2]悬{高}[6]县{～长}		
h	[2]横{～直}茎{芋～：芋梗}		
#uaiʔ			
ts	[8]□{扭伤}		
#au			
p	[1]包胞鲍[3]饱{～食终日}[5]豹		
pʰ	[2]刨[3]跑[5]泡炮袍{旗～}		
b	[3]卯		
t	[1]兜{阮～：我们家}[2]投{～靠}[3]斗{米～}[5]斗{～相共：帮助}罩{蠓～：蚊帐}[6]豆{大～}痘{种～}脰{颔～：脖子}逗{句～：句号}读{句～}		
tʰ	[1]偷{小～}[2]头{～壳}[3]㪗{～开：解开}[5]透{～雨}[6]□{～虫：毒杀害虫}		
l	[2]刘{姓氏}流{水～去}留{～物}楼{～顶}[3]老{～练}[5]落{～练}[6]老{～岁仔：老人}闹{～热：热闹}漏{～水}瘘{痔～}		
ts	[1]糟{酒～}[2]巢剿[3]蚤{虼～：跳蚤}走{跑}[5]奏{～乐}灶{炉～}[6]□{～钱：招钱}		
tsʰ	[1]抄{～袭}操{早～}钞[3]草{花～}吵{～闹}[5]凑{～合}臭{芳～：香臭}		
s	[5]扫{摒～：打扫}哨嗽{咳～}		
k	[1]交{～通}郊高{～迪：外国人名}勾{～结}钩{鱼～}沟{暗～}[2]猴{老～}侯{姓氏}[3]狗{大～}狡搞搅玖九垢{油～：污垢}[5]够{～用}告{到}校{～对}教{～育}酵较{比～}[6]厚{～薄}		
kʰ	[1]抠敲阄{抽～}薅{～草}[3]口{人～}巧{～妙}[5]扣{～留}叩{～头}哭{大～}		
ɡ	[2]□{能干，善于(做某事)}		
h	[1]薅[2]侯{小～}号[3]吼{大声～}[5]孝{～顺}[6]效校候{等～}后鲎{掠～}		
∅	[1]瓯{茶～}欧{～洲}沤{～衫}[2]喉{～咙}号{大声～}[3]拗[5]澳懊{～恼}恶{食物腐败变质}[6]后{～面}		
#auʔ			
p	[7]暴{～泡}		
pʰ	[8]雹		
b	[8]□{包圆儿}		
l	[7]落{～色：脱落}[8]落{交～：掉下，掉了}		
k	[7]□{裹起来}		
h	[7]□{外层皮脱落}		
#ãu			
m	[2]茅{～草}矛{～盾}[6]貌{面～}		
n	[3]脑{头～}恼{懊～}[6]闹{吵～}		
ŋ	[6]藕{莲～}		
#ãuʔ			
m	[7]□{瘪陷}		
ŋ	[7]□{咬}		
h	[8]□{番薯～水}		
#iau			
p	[1]标{～准}镖[3]表裱婊[5]鳔		
pʰ	[1]漂[2]剽嫖瓢[5]票		
b	[2]苗描{～写}瞄{～准}[3]秒渺藐淼[6]妙庙		
t	[1]凋碉雕貂刁[2]朝潮{工～}条{～件}调{～查}跳□{牛～：牲畜栏}[5]吊钓弔{凭～}[6]调{声～}兆召赵肇		
tʰ	[1]挑{～战}超[2]髫{小～：小孩}[5]跳眺粜[6]柱{大～}		
l	[2]聊疗僚寮缭燎饶{富～}条{椅～：条凳}[3]了挠绕[6]料廖		
ts	[1]招{高～}钊昭焦{～虑}礁{暗～}蕉{芭～}椒{～盐}[2]憔[3]□{手～}[5]照{～顾}诏		
tsʰ	[1]抄{～家}超{～过}[5]俏笑		
s	[1]消销肖逍硝霄{～汉}宵烧箫萧[2]韶□{精液}[3]小{～人}少{老～}□{发疯}[5]数{账目}笑{见～}少{～年}肖啸[6]邵绍		
k	[1]骄娇交{～掺}[2]桥侨{华～}乔荞[3]□{赌博(名词)}缴搅{～油：掺拌油}饺[5]叫[6]轿		
kʰ	[1]□{弯曲}[3]巧{美}[5]窍{～门}翘		
ɡ	[1]尧		
h	[1]枭枵[2]□{娇媚风骚态}[3]晓{～理}		
∅	[1]腰夭妖幺枵{腹肚～：肚子饿}[2]摇{动～}窑{～洞}遥谣姚[5]要[6]耀{照}		
#iãu			
n	[1]猫{白～}[3]鸟		
#iauʔ			
k	[7]□{撬}		
h	[7]□{表层脱落}		
#iãuʔ			
ŋ	[7]□{死}		
#m			
h	[2]媒{～人}茅{～仔草根}		
∅	[2]梅{杨～}霉{花～}[3]姆{婶婶}[6]伓{不}		
#im			
t	[1]砧[2]沉{浮～}[5]鸩□{～头：头向下动}[6]□{～鸡：久炖}		
tʰ	[1]琛		
l	[1]□{～水：喝水}[2]林{姓氏}淋{～浴}琳临{～时}[3]懔忍{～耐}[6]任妊饪刃纫仞赁		
ts	[1]斟{～酌}针□{吻}[2]蟳{螃蟹类}[3]婶{阿～}[5]浸		
tsʰ	[1]侵深{～浅}[3]寝[5]沁		
s	[1]心芯参森深[2]寻{～人}[3]审婶沈[5]渗{～透}□{颤悠状}[6]甚		
k	[1]今金[3]锦[5]禁[6]妗		
kʰ	[1]钦[2]禽擒琴		
ɡ	[2]吟[3]锦{～绣}		
h	[1]欣鑫[2]熊{大～}		
∅	[1]音阴{～天}淹{～水}[2]淫[3]饮{～水思源}[5]窨荫		
#am			
t	[1]担{负～}耽[2]谈谭潭□{湿，水分多}[3]胆{～量}[5]担[6]淡氮		
tʰ	[1]贪[2]痰坛昙谭潭{～窟}[5]探		
l	[2]男南楠蓝{～色}婪淋{～雨}[3]览揽缆□{身体衰弱}[6]滥舰		
ts	[1]簪沾{胡绳～}[2]谗[3]斩[5]□{脚用力踩踏}		
tsʰ	[1]参掺[2]惭蚕谗[3]惨[5]忏{咒～}		
s	[1]三{二零二～年}叁杉衫{云～：衬衣}[5]□{散乱：头毛～～}		
k	[1]甘{～草}柑{红～}疳监{～督}[2]含{～糖仔}[3]敢{勇～}感[5]监{太～}鉴淦		
kʰ	[1]堪勘龛[3]砍坎槛□{傻}[5]□{盖}瞰		
ɡ	[2]岩{～石}癌		
h	[1]酣蚶[2]含{包～}衔咸{～丰}函涵{包～}[3]喊[5]□{浮肿}[6]陷颔撼憾		
∅	[1]庵闇{傻}[2]涵{沟～：水沟}[3]饮{米汤}[5]暗[6]颔{～管：脖子}		
#iam			
t	[1]砧{刀～：案板}[2]甜沉{～落去}[3]点[5]店{商～}[6]垫		
tʰ	[1]添{～益}[3]忝舔谄[6]垫		
l	[1]拈{～手}[2]粘帘{窗～}镰廉临{～时}[3]敛{收～}染{感～}脸[6]念殓		
ts	[1]詹瞻占沾{～染}尖针{～线}[2]潜[5]占僭[6]渐暂		
tsʰ	[1]签纤{～维}针{～药：打针}歼{～灭}[2]橙{～汁}[5]堑僭{～摆：排队加塞}		
s	[1]纤{～维}[2]寻{量词}[3]闪{～开}陕[5]渗{～水}[6]赡{～养}		
k	[1]兼[2]咸{～菜}[3]减检捡碱[5]剑		
kʰ	[1]谦[2]钳黔[5]欠芡嵌歉[6]俭		
ɡ	[2]岩{～石}严[6]验		
h	[2]嫌[3]险		
∅	[1]淹{～没}阉[2]盐{幼～：细盐}[3]掩[5]厌[6]炎艳焰盐		
#in			
p	[1]宾滨缤槟彬斌[2]贫凭频屏瓶{热水～}[3]禀扁{～担}匾{篾～}[5]殡鬓蓖{栉～}		
pʰ	[3]品		
b	[2]民岷珉眠{小～}闽{八～大地}[3]敏悯抿皿[6]面{脸}		
t	[1]珍津{～～有味}嶝{大～：地名}[2]陈{～述}尘{～埃}藤{根～}[3]振{～动}[5]镇[6]阵{一大～}		
tʰ	[2]□{～茶：倒茶}[5]趁{～便}		
l	[2]麟{～片}磷璘邻怜{可～}仁人[3]□{你们}[5]吝认躏		
ts	[1]津{天～：地名}真臻升{三～米}[2]秦□{细看}[3]振{～动}震诊疹拯[5]进晋[6]尽		
tsʰ	[1]亲{～戚}[5]衬秤{公平～}		
s	[1]身{～体}伸{～缩}申绅呻{～吟}新薪辛娠{有～：怀孕}[2]神晨辰臣绳{～之以法}蝇{胡～：苍蝇}承{～水}丞{～相}[5]信讯迅汛囟{～门}[6]慎肾{～病}		
k	[3]紧谨瑾		
kʰ	[1]轻{～重}氢[3]□{水～：浅}		
ɡ	[6]□{不满}		
h	[1]兴[2]眩{头～：头晕}		
∅	[1]因姻{～亲}殷{～切}[2]寅[3]引蚓[5]印应{～话：回答}[6]孕		
#un			
p	[1]分{～物件}奔{～跑}[2]□{吹}[3]本{根～}[5]粪{～扫：垃圾}[6]笨		
pʰ	[1]潘{渐米水}奔{～跑}[2]盆[6]喷		
b	[2]文纹蚊闻门{国～}[3]吻刎紊[6]问{～题}闷焖		
t	[1]敦墩蹲吨{三～重}[2]唇{喙～：嘴唇}[3]盾[5]顿{停～}[6]钝		
tʰ	[1]吞[2]臀豚{鸡～：小鸡}[3]蠢{～笨}[5]褪{～色}[6]□{～涂：垫上泥土}		
l	[2]轮仑沦纶伦[3]忍{吞～}碾{石～}[6]论闰润韧嫩		
ts	[1]尊遵谆[2]存{生～}唇{喙～}船{大～}前{～年}[3]准[5]圳俊骏竣浚颤{手～}[6]阵{大～雨}□{～衫：拧}		
tsʰ	[1]村{农村}春伸{～长}[2]存{～心}[3]蠢{愚～}[5]寸{尺～}		
s	[1]孙{囝～：子孙}狲[2]巡旬驯循纯醇询唇{～吻}[3]笋损[5]舜逊[6]顺		
k	[1]斤巾筋军均钧跟根[2]群{～众}裙拳{～头}[3]滚管{颔～}[5]棍[6]近郡		
kʰ	[1]昆崑琨坤髡[2]勤芹群[3]垦恳捆菌[5]困		
ɡ	[2]银龈[3]阮{我们}		
h	[1]分{～散}芬纷昏{黄～}婚荤熏薰勋[2]痕魂焚坟云{乌～}[3]粉[5]训衅奋忿粪{～土}[6]恨混浑份晕{～倒}		
∅	[1]温瘟殷{姓氏}恩冤{～屈}[2]匀耘云{～南}[3]稳隐允尹蚓{涂～：蚯蚓}晚{～冬：晚季}[5]蕴□{沾}[6]运韵晕		
#an			
p	[1]班斑癍颁扳{~动}般[2]瓶{电~}[3]板版坂[6]办扮范{衫~:衣服的模样}		
pʰ	[1]攀[5]盼		
b	[2]蛮闽{~南}鳗[3]挽{~草:拔草}[6]曼蔓漫熳幔馒万		
t	[1]单{简~}丹[2]弹{~性}檀坛陈{姓氏}亭{~仔}[3]疸等{~候}[5]旦{元~}诞{~生}蛋钉[6]诞{荒~}弹		
tʰ	[1]摊{~牌}滩瘫{~痪}蛏{~仔}[3]坦{~白}挺{~直}疸毯[5]炭{卖~翁}碳{二氧化~}叹趁{~钱:赚钱}		
l	[2]兰栏拦阑难零{~星}鳞{鱼~}[3]懒[6]烂{灿~}难{患~}□{阴茎}		
ts	[1]曾{姓氏}[2]层{几~}残{~酷}□{刺，戳}[3]盏[5]讚栈[6]赠{~人}		
tsʰ	[1]餐呻{大声~}[2]残[3]铲[5]灿{~烂}衬{~布}		
s	[1]山{~海经}删珊姗[3]散产{生~}㾪{瘦}[5]散{~漫}汕		
k	[1]肝竿亁{~净}矸{玻璃~}奸艰间[3]赶{驱~}秆{稻~}柬拣简裥[5]干{~部}间{~断}涧谏奸		
kʰ	[1]刊牵{~头}[3]侃[5]看		
ɡ	[2]颜[3]眼{~科}[6]岸{泊~}谚雁		
h	[2]寒{~冷}韩闲{~人}[3]喊罕[5]汉[6]翰瀚限捍旱{~灾}汗{~流浃背}焊{~接}捍		
∅	[1]安{~全}鞍{马~}垵{曾厝~:地名}[2]□{紧，牢}[5]案{~件}桉按晏		
#ian			
p	[1]编{～辑}边{～防}鞭{～策}扳{～落来}[2]便{～宜}[3]扁匾{光荣～}贬[5]卞变{～化}遍[6]辩辨卞便		
pʰ	[1]扁{～舟}偏{～向}篇{～章}[5]片{～面}骗		
b	[2]棉{木～}绵{连～}眠{睡～}[3]免娩勉冕缅[6]面{表～}		
t	[1]颠巅癫滇[2]田缠{～绵}填[3]展{～开}典碘[6]甸佃奠淀殿电垫{～款}		
tʰ	[1]天{向～}[2]填{～充}[3]腆展{～开}		
l	[2]连{～接}联莲怜{爱～}然燃{～烧}年[3]辇碾脸{落～}[5]练炼荔		
ts	[1]煎{熬～}笺毡[2]前{～线}钱[3]剪翦[5]箭{草船借～}战颤煎[6]践贱{卑～}溅{飞～}荐		
tsʰ	[1]千{大～世界}[2]延{拖延}[3]浅{深～}		
s	[1]仙先{～后}鲜{新～}身[2]婵禅蝉{～蜕}涎[3]癣{生～}鲜{朝～}冼铣筅[5]线{一～天}腺扇煽[6]□{累}善膳鳝缮禅肾{～子：睾丸}		
k	[1]坚肩{～负}[2]□{～冻：液体因受冷而凝结}[3]囝茧[5]见{～识}建踺[6]健{～康}腱件		
kʰ	[1]牵[2]乾{～坤}虔□{撒娇状}[3]遣谴犬		
ɡ	[2]言[3]研{～究}[5]□{～食熏：嗜好癖}[6]唁砚		
h	[1]掀轩[2]贤弦舷{船～}玄悬{～崖}[3]□{摇晃}[5]献宪[6]现县		
∅	[1]咽胭烟渊焉燕[2]沿铅缘延{～长}筵{～席}[3]演衍[5]燕宴		
#uan			
p	[1]搬{～弄是非}般[2]盘{～问}磐[5]半绊{羁～}[6]伴拌{搅～}		
pʰ	[1]潘[2]盘{叠～}[5]判泮袢[6]畔叛		
b	[2]瞒{～骗}[3]晚{～年}满{完～}挽{～回}輓		
t	[1]端{～正}[2]传{宣～}[3]短[5]断{～绝}锻{～炼}[6]断{间～}段{姓氏}缎传{～记}		
tʰ	[2]团{～结}传{宣～}椽[5]篆{小～}		
l	[2]鸾栾峦銮挛恋[3]软{～弱}暖卵{～翼}[6]乱		
ts	[1]专砖{～木结构}[2]泉{～州：安全}全{安～}铨痊[3]转{～变}[5]钻[6]撰譔		
tsʰ	[1]川穿{揭～}村{农～}[3]喘{～气}[5]串{～联}		
s	[1]酸{硫～}宣喧栓{脑血～}拴闩[2]船旋漩[3]选[5]算{～术}蒜{～蓉}[6]羡𥖄{～石}旋		
k	[1]官棺{盖～}观冠鳏捐娟涓鹃[2]权拳[3]管{～理}卷{席～}[5]券贯{～穿}惯{习～}观灌罐眷卷倦绢冠{～军}		
kʰ	[1]宽{～大}[2]圈蜷环{金～}[3]款{～待}[5]劝{～告}		
ɡ	[2]元原源顽玩[3]阮{我}[6]愿		
h	[1]欢{联～}翻番[2]还{归～}环{～节}桓寰凡矾烦繁樊帆[3]反{～对}返缓[5]犯饭范{模～}梵缓{小～}患宦换		
∅	[1]弯湾冤{～枉}[2]完袁辕猿{～猴}丸{鱼～}圆{团～}园{～地}[3]远{～足}碗腕{手～}宛蜿婉惋䘼皖[5]怨[6]院援缓		
#ŋ			
p	[1]帮方{姓氏}枋{~洋:地名}[3]榜{头~}[6]傍{~福气}饭{~菜}		
m	[1]毛{山~:茅草一类植物}[2]毛{头~}门{大~}[3]晚{~季}[6]问{~路}		
t	[1]当{~时}[2]唐{~山:华侨称祖国}堂{礼~}塘{池~}长{~衫}肠{大~}传{~人:给}[3]转{回~}[5]顿{蜀日三~饭}当{~衫裤}[6]丈{十尺蜀~}断{~线}撞{碰著}荡{洗~}		
tʰ	[1]汤{菜~}[2]糖{乌~:红糖}团{蜀大~}传{未~:不会生儿育女}[5]烫{~伤}褪{~衫}[6]□{菜冷了再温热}杖{孝~}		
n	[2]郎{牛~织女}瓤{瓜~}[3]软{~硬}[6]卵{鸡~:鸡蛋}两{~岁}		
ts	[1]砖{红~}庄{姓氏}装{~箱}妆{嫁~}赃{坐~}[2]全{齐~}尝{舌仔~}[5]钻{~空}[6]状{告~}脏{大肠小~}		
tsʰ	[1]仓{~库}舱{船~}沧{海~:地名}川{尻～:屁股}村{农~}疮{生~}[2]床{眠~}[3]□{擤鼻涕的动作}[5]串{蜀大~}寸{蜀~仔汉:个子很小}		
s	[1]酸{臭~}栓{门~}拴{~起来}桑{~材}丧{觅~:吊唁}霜{~降}孙{姓氏；旧时叫法}[2]床{笼~:蒸笼}[3]爽{损}[5]算{~盘}蒜{~仔}		
k	[1]缸{水~}扛{~行李}光{~线}[3]管{水~}卷{~册}广{~州}[5]杠{单~}贯{十五~}钢{~铁}卷{考~}		
kʰ	[1]康{姓氏}糠{米~}[5]劝{苦~}		
h	[1]方{药～}坊{作～}荒{抛～}昏{下～：晚上}[2]园{公～}[3]远{真～}		
∅	[1]央{中～}秧{插～}[2]黄{姓氏}[3]影{树～}阮䘼{手～：袖子}[5]向{～南}[6]晕{日～}		
#iŋ			
p	[1]崩{～溃}绷兵冰[2]朋棚棚平{～安}[3]丙秉反{倒转过来}[5]柄{把～}併{合～}摒{～弃}[6]並{比～：相比较}		
pʰ	[1]绷{～纱}抨烹[2]彭澎鹏评萍坪[5]聘拼		
b	[2]名{～人}茗铭鸣冥螟瞑暝明{～白}盟萌[3]猛{勇～}锰皿[6]孟命{～令}		
t	[1]灯丁钉疔叮登征{～求}[2]腾藤亭{三角～}庭{家～}霆澄惩橙{～汁}重{～写}[3]顶戥等{平～}[5]订{装～}钉{～书}中{～意}[6]邓郑定{安～}		
tʰ	[1]汀厅听{～命}[2]停廷腾呈{～文}程{工～}[3]挺逞{～强}骋宠{～恿：宠爱放纵}艇		
l	[2]宁咛狞柠能灵棂凌陵菱玲铃龄苓零莲{～藕}龙{～水车：抽水用的农具}[3]冷领{～导}岭{～南}[6]令另冗{松，不紧}		
ts	[1]争{～论}挣精{～神}晶{人名字}僧正征蒸曾舂{～臼}钟{大～}盅{酒～}牲[2]层曾{～经}晴{～雨}情{恩～}前{头～}从{～来}[3]井{～～有条}整种{良～}肿{水～}[5]政症正{端～}诤种{～米}众[6]静{安～}赠{～送}净靖		
tsʰ	[1]青{～年}清{～楚}千{三～}称[2]榕{～树}虫{沙～：中药名}[3]请{申～}筅{鸡毛～：鸡毛掸子}[5]称秤冲{～天}铳{枪}[6]□{穿(衣)}		
s	[1]先{～行：先走}升{～旗}生{～活}牲{～畜}鉎星{～期}腥{～味}猩惺僧声{～明}甥[2]乘{～法}承{继～}成{～功}城诚{～实}[3]省醒{～目}㾪[5]姓{百家～}性圣{神～}胜[6]盛恿{宠～}		
k	[1]耕更庚{～子}羹惊{～奇}荆{～木}粳鲸经{～过}供{口～}宫{妈祖～}[2]穷[3]景梗耿炯龚{姓氏}境拣{挑选}裥拱巩{姓氏}[5]敬警颈劲茎{根～}径{田～}竞镜{破～重圆}更供{～祖}[6]共		
kʰ	[1]卿轻{～重}氢倾框{镜～}筐{箩～}眶{目～：眼眶}[2]琼穷{倾尽所有}[3]顷肯[5]庆罄磬[6]虹{彩虹}		
ɡ	[1]迎{～接}凝[3]眼{龙～}研[5]硬		
h	[1]兴{～旺}亨兄胸{～围}哼馨[2]形型刑邢衡行{～为}恒横雄还{～钱}横茎[5]兴[6]杏幸行{品～}苋{～菜}荇		
∅	[1]婴{～儿}缨{红～}樱英瑛膺鹰轰{尘土飞扬}痈莺[2]荣莹萤{～烛}盈{～利}赢营{经～}闲{有～：有空}[3]永咏泳颖颍影{～响}往{～年}涌{水～}[5]映应{响～}壅{～肥}[6]用{～钱}		
#aŋ			
p	[1]邦梆帮{～忙}枋{洗衫～}崩{山～落来}[2]房{～间}冯{姓氏}缝{～衫}[3]绑[5]放{～水}[6]棒蚌泵		
pʰ	[1]芳{香}蜂{～岫：蜂巢}滂[2]捧{～(端茶)}篷{船～}庞{～然大物}[3]纺{～纱}[5]胖{肥～}[6]缝{山～}		
b	[2]芒{锋～}忙{帮～}茫氓[3]蟒{～蛇}蠓{蚊子}[6]梦{做～}网{渔～}望{希～}		
