tʰ	ɛ	45	特忑
		214	脱
		334	□(冻得一~~)
l	ɛ	53	勒(抱：~孩子)咧(胡~~)
		214	勒肋
		334	列(朝外~)
ts	ɛ	53	啧(~拉)
		214	则啧(~拉)
		334	贼泽
s	ɛ	53	塞(~人)
		214	塞
tʂ	ɛ	45	责宅择窄(~巴)
		214	窄侧(~身子)摘
		334	泽□(~芽：茅草的嫩花)
tʂʰ	ɛ	45	□(~梨，一种野生灌木)
		214	策册拆侧测恻
ʂ	ɛ	45	色
		214	色涩
k	ɛ	53	扢(~弄)痂(~渣)虼(~~荡：蝌蚪)格(~档)嗝(扒~：吃得多，或不对胃口，从胃里发出气体，声音较小或不出声)
		45	虼(~子)隔(~人)
		214	革胳隔膈格疙(~瘩)骼
		334	咯(笑得一~~)
kʰ	ɛ	53	揢(~弄)□(指物体的空腔：鞋~/.lə/)
		45	刻(~弄：刁难)咳(~嗽)
		214	克刻咳客恪
		334	刻(~~)
x	ɛ	53	□(~拉)嘿(笑~~)
		45	核(~对，考~)阂黑(~头)□(~水)赫劾
		214	黑
		334	嘿(一~~地笑)
∅	ɛ	214	扼厄握(旧，把~)
p	ai	53	㗑(瞎~)
		45	白(~吃)牌(旧)
		214	摆
		334	拜败
pʰ	ai	53	筏(~子)拍(~~)
		45	排牌派(右~)
		214	派(一~唾沫)□(~咕)
		334	派湃
m	ai	53	埋迈
		45	埋(~汰)
		214	买
		334	卖
t	ai	53	呆待(~这儿)殆
		45	台抬待(~孳孩子：养育孩子)薹
		214	歹逮傣在(白)啖(~饭)
		334	代带待袋岱戴怠玳贷胎(车~)
tʰ	ai	53	胎态苔(青~)汰
		45	台抬鲐薹
		214	□(~拉)
		334	太泰
n	ai	214	乃奶
		334	奶(~孩子)奈耐捺(按~)
l	ai	53	来
		45	来(会~)徕莱
		214	来(~往)□(~着：意外得到)
		334	赖癞睐籁
ts	ai	53	灾栽
		45	裁(~衣裳)
		214	载宰崽
		334	在再载(重~)
tsʰ	ai	53	猜揩(~腚)
		45	才材财裁
		214	才采彩睬踩
		334	菜蔡
s	ai	53	腮鳃
		214	赛(姓)
		334	赛塞(要~)
tʂ	ai	53	斋
		214	侧(~歪)
		334	债寨㩟(~儿：楔子)䍉(~儿趟口儿)濯(轻涮：~碗，使水~~)
tʂʰ	ai	53	搋(~面)瀺(道儿~)差钗
		45	柴豺
		214	踩
		334	搋(塞满)
ʂ	ai	53	筛
		45	柴(脾气~：脾气火暴而硬)
		214	洒(~水)
		334	晒
k	ai	53	该赅
		214	改
		334	溉概盖丐
kʰ	ai	53	开揩
		214	凯慨楷
x	ai	53	嗨□(打(人等)，类似□kʰun1)
		45	孩亥还核核(~对，考~)
		214	海
		334	害骇
∅	ai	53	哀唉癌皑
		45	嗳唉
		214	蔼霭
		334	爱艾哎暧嫒
p	ei	53	背(~东西)杯悲碑卑褙
		45	培(~垄)
		214	焙彼
		334	背(~后)备被倍辈惫蓓悖贝狈
pʰ	ei	53	披坯
		45	陪赔培呸胚裴
		334	配佩辔披(~散)沛䟛(一~)喷(~香)
m	ei	53	眉媒嵋媚
		45	煤梅霉莓酶没
		214	每美镁□(鱼~了)
		334	玫枚妹魅迷(~人)谜袂寐眛
f	ei	53	飞非菲扉霏啡痱
		45	肥蜚绯斐沸
		214	诽匪翡妃悱吠
		334	废费肺
t	ei	53	堆
		214	抵(~是)
		334	对队兑碓
tʰ	ei	53	推忒剃(~头)
		214	腿
		334	退褪煺颓蜕
n	ei	45	能(你真~)
		214	馁
		334	内
l	ei	53	雷擂(战鼓~)
		45	雷
		214	擂累垒磊儡锐蕾蕊
		334	累泪类瑞
ts	ei	53	街秸
		45	嘴(~头)
		214	嘴
		334	最罪醉
tsʰ	ei	53	崔催摧
		45	随(~管)
		334	翠脆淬瘁粹悴萃
s	ei	53	尿(~脬)飞(~蟹)虽祟
		45	飞(嘟嘟~)随隋遂绥
		214	髓擞(把(乱草)抖开使之整齐：~草苫房子；抖：~芝麻)
		334	岁碎穗隧
k	ei	45	哏(好：真~)
		214	给
kʰ	ei	53	剋(挨~)
		214	给
x	ei	334	嘿(~哟)
∅	ei	53	欸
p	ɑu	53	包苞
		45	刨胞狍
		214	饱保宝堡褓鲍(~玉)褒煲葆
		334	报抱暴爆趵豹鲍脬
pʰ	ɑu	53	泡(~水)抛咆胞
		45	刨袍狍胞(~弟)
		214	跑
		334	炮泡胞(同~)
m	ɑu	53	猫毛锚茅牦矛
		45	矛(~盾)毛髦眊
		214	冒卯铆毛(一~钱)
		334	冒(~充)帽貌茂贸袤瑁
t	ɑu	53	刀叨捯
		214	导倒蹈祷岛捣悼
		334	到盗道稻倒(~过来)
tʰ	ɑu	53	掏涛焘滔韬
		45	逃桃淘萄陶啕特(~为儿)
		214	讨
		334	套
n	ɑu	53	挠铙孬蛲呶
		214	脑恼暖(~和)瑙
		334	闹
l	ɑu	53	牢捞崂痨
		45	劳牢
		214	老姥佬
		334	唠涝耢捞(摸)乐(~园，村名，旧读)
ts	ɑu	53	糟遭
		45	槽早(~些来)
		214	早澡藻枣蚤
		334	造皂唣糙灶噪躁燥
tsʰ	ɑu	53	操糙肏
		45	曹槽漕
		214	草
		334	操肏
s	ɑu	53	臊骚搔缫
		45	洒(~脱：麻利)
		214	嫂扫
		334	扫(~帚)臊(害~)
tʂ	ɑu	214	找爪(~牙)肇兆
		334	罩笊
tʂʰ	ɑu	53	抄吵(~~)钞超剿
		214	吵炒
		334	巢□(~地)
ʂ	ɑu	53	梢捎筲蛸
		45	稍勺
		214	睄(~目)
		334	哨艄潲(~籽)
tʃ	ɑu	53	召招朝昭钊诏着(~急)
		45	潮
		214	兆沼肇
		334	赵照
tʃʰ	ɑu	53	嘲(~咄：批评，斥责，责怪)绰(~用)
		45	朝潮嘲
		214	朝(~不了：受不了)
		334	朝(~北走)
ʃ	ɑu	53	烧
		45	韶勺□(~儿/ʃɔ˞/ 这么早就：你~来了？~做完了？)
		214	少(多~)
		334	少(~年)邵绍
k	ɑu	53	高膏羔糕篙
		214	搞镐稿睾槁
		334	告诰
kʰ	ɑu	214	考拷烤
		334	铐靠熇(加热蒸发水分出油：~猪油)犒
x	ɑu	53	蒿薅浩耗昊
		45	豪嚎壕毫皓嗥号(~叫)蚝濠
		214	好郝
		334	号好耗(~子)
∅	ɑu	53	熬廒
		45	翱鏖嗷
		214	袄
		334	敖傲嗷凹奥澳懊嶅岙獒
f	ou	214	否
t	ou	53	都兜
		45	头
		214	斗抖陡蚪窦
		334	斗豆逗窦(~姓)
tʰ	ou	53	偷投(~入)
		45	头投
		214	㪗(~布兜)□(~思)
		334	透
n	ou	334	弄
l	ou	53	耧搂(~草)楼(西~，地名)娄镂
		45	喽楼蝼髅
		214	搂篓
		334	露漏陋瘘
ts	ou	45	走(~刺：方向偏离)
		214	走
		334	奏揍做(~饭)
tsʰ	ou	334	凑
s	ou	53	搜馊锼飕(吃~了)□(瘦得~裆了)嗾(指挥狗的命令声)
		45	嗖
		214	叟艘擞
		334	锈飕嗽
tʂ	ou	53	诌㨄(卷：~绳子)邹
		45	皱绉昼骤
tʂʰ	ou	53	□(~~：在阴处晾)
		45	愁
		214	瞅
ʂ	ou	53	搜嗾
		45	嗖
		214	揉
		334	瘦寿(百寿庄，村名)
tʃ	ou	53	周州洲舟㨄邹
		45	轴(身上~)
		214	轴肘宙粥
		334	咒昼胄纣皱骤
tʃʰ	ou	53	抽
		45	绸仇筹稠售酬帱惆畴踌
		214	丑
		334	臭
ʃ	ou	53	收
		45	售
		214	手首守狩
		334	受兽授绶寿
k	ou	53	勾沟钩佝臼(碓~)嗝(打~：胃里的气体间歇性从嘴里出来，并发出较响的声音)
		45	鳅(泥里~子)□(~子)
		214	狗苟枸
		334	够构购篝垢遘
kʰ	ou	53	扣抠眍
		214	口
		334	扣叩寇蔻
x	ou	53	齁
		45	侯喉猴瘊
		214	吼
		334	后厚候
∅	ou	53	牛(旧，~眼蛤儿)欧瓯鸥𫪘蚰(~蜒虫子)
		214	呕讴偶藕耦
		334	沤怄殴
p	an	53	班斑癍颁般搬瘢
		45	盘般(~容)
		214	扳板版舨钣
		334	半拌柈伴绊办瓣扮
pʰ	an	53	攀潘蟠
		45	盘蹒
		334	判盼袢
m	an	53	嫚埋(菜~子；脾气~)迈瞒
		45	蛮馒
		214	瞒满螨
		334	蛮谩曼蔓鳗漫慢墁幔镘蔄(~山)𬜬(~山)万(~家庄)
f	an	53	番蕃(~瓜)藩幡翻
		45	帆烦樊繁凡矾泛范梵
		214	反返
		334	凡(~是)贩饭犯
t	an	53	端单殚箪郸耽眈聃丹惮旦但
		45	团弹
		214	短掸疸胆
		334	断段煅锻缎弹担淡氮诞石旦蛋赧(害~)
tʰ	an	53	贪滩摊摊
		45	湍团痰谈郑坛县檀潭谭理志
		214	瞳坍毯祖坦叹掸
		334	炭碳探
n	an	53	南难
		45	楠喃男
		214	攮暖
		334	难
l	an	53	峦蓝岚罱(~地瓜)
		45	栾挛鸾孪阑兰褴篮
		214	卵拦懒览榄揽缆漤(~柿子)老(~母猪)
		334	乱澜谰栏婪缆滥烂
ts	an	53	钻
		45	錾
		214	簪纂攒
		334	钻攥錾赞
tsʰ	an	53	餐参蹿氽窜
		45	惭蚕残惨粲
		214	穇惨
		334	灿孱(贱~)撺(~掇)篡
s	an	53	酸三叁舢
		214	散伞
		334	蒜算散
tʂ	an	214	盏斩䁪崭暂
		334	湛蘸栈站绽
tʂʰ	an	53	搀掺忏闩
		45	馋
		214	产铲谄刬(全都；大部分；经常)
ʂ	an	53	山衫杉汕疝
		45	馋
		214	潸珊删姗产(地名用字，生长高杆野草的水泽)
		334	跚
tʃ	an	53	占(~卜)沾粘毡瞻
		45	缠蟾
		214	展搌(~布)辗
		334	占战颤
tʃʰ	an	53	阐孱(小孩儿~)
		45	缠禅蝉婵蟾潺
		334	颤
ʃ	an	53	阐煽苫膻擅缮赡
		214	闪鿃(一~眼)陕
		334	扇善淡(色浅，味不浓。泥/mi53/~：(食物等)很淡)蟮膳鳝单(姓)骟
k	an	53	干杆矸肝甘竿泔坩柑尴
		45	敢(~莫)
		214	杆赶秆擀感敢橄
		334	干赣
kʰ	an	53	堪龛看
		214	刊戡勘槛侃坎砍瞰
		334	看
x	an	53	蚶夯(打)
		45	鼾酣寒邯韩含晗函涵颔翰
		214	憨罕喊悍捍憾撼
		334	汗汉旱焊瀚
∅	an	53	安鞍桉氨鮟(~鱇)谙庵鹌铵
		214	埯俺揞
		334	案按黯暗岸
p	ən	53	奔锛坌(~开)
		45	盆
		214	本苯扮(~伴儿：邀约)
		334	笨
pʰ	ən	53	喷
		45	盆
		334	喷(兴一~)
m	ən	53	门扪焖
		45	门(~子)们
		334	闷
f	ən	53	分芬吩
		45	坟焚汾
		214	纷粉
		334	雰氛粪愤奋分(~量)忿份(~子)
t	ən	53	敦墩蹾(朝下~)吨惇
		45	屯(南~)
		214	趸(一~儿)盹盾遁
		334	蹲沌炖砘顿囤钝饨豆(~沫/.mə/，一种食品)
tʰ	ən	53	吞
		45	屯囤(~积)鲀豚臀
		214	褪(~裤子)
		334	褪(朝下~)
l	ən	45	仑沦轮囵伦纶
		334	论嫩
ts	ən	53	尊遵樽鳟
		45	陈(旧，木头~了)豚(旧，~子)
		214	怎撙(节省：~着吃)□(~问)
tsʰ	ən	53	村
		45	存
		334	寸
s	ən	53	孙狲
		214	损笋榫
tʂ	ən	53	胗(鸡~)榛臻砧(~子)
		214	甄砧朕
tʂʰ	ən	214	碜(丑)
		334	碜(牙~)伧(寒~)忖(思~)衬
ʂ	ən	53	莘参葚森
		214	晒蜃
		334	肾渗瘆(~人)
tʃ	ən	53	真臻砧贞侦珍鱵(~鱼)针
		45	陈沉这(~么，逆同化)
		214	斟砧(用牙~)箴(~言)珍枕(~子)缜疹诊鸩甄
		334	震振赈圳镇阵枕(~着睡)
tʃʰ	ən	53	琛郴忖(~量)
		45	嗔瞋沉忱谌辰晨臣尘陈娠
		214	抻
		334	趁称
ʃ	ən	53	深莘(~县)申砷呻伸绅身
		45	神什甚
		214	沈审婶慎
k	ən	53	根跟哏(逗~儿)亘
		214	艮(~萝卜)
		334	艮哏(打~儿：犹豫)
kʰ	ən	214	肯啃
		334	恳垦掯(刁难：~人儿)
x	ən	53	啈(~打：叱责)哼
		45	痕
		214	很狠
		334	恨
∅	ən	53	恩
		334	嗯
p	ɑŋ	53	浜邦梆帮艕(~船)谤
		45	捧(~碗)
		214	榜膀绑谤
		334	谤磅傍棒蚌
pʰ	ɑŋ	53	螃庞(脚~)
		45	滂乓旁磅膀(~胱)彷防(旧，~风)
		214	耪嗙䠙(使脚~)
		334	胖
m	ɑŋ	53	望忙芒
		45	茫硭盲
		214	氓莽蟒
		334	忘
f	ɑŋ	53	方芳坊鲂舫
		45	芳坊妨房肪防
		214	访仿纺
		334	放
t	ɑŋ	53	当裆铛(~~，一种打击乐器)耽(~误)端(~午)
		45	搭(~桥)唐(~疃，地名)糖(麦芽~)
		214	挡党当(~家)档(~案)
		334	当(~铺)铛(~刀)宕荡溏档(大排~)
tʰ	ɑŋ	53	汤蹚(车~人)摊(~东西)
		45	嘡(象声词)唐(~朝)溏糖塘搪(~塞)堂棠螳膛
		214	淌倘躺傥
		334	镗烫趟
n	ɑŋ	53	囔(~~)□(差：活儿~)馕(肉~子)
		45	囊南(~瓜，逆同化)
		214	馕(吃：大口~。*似非)攮(~子：匕首)
		334	齉(~~鼻儿)攘(挤~帮)
l	ɑŋ	53	狼浪(~带)
		45	啷(哐~)郎廊榔螂鎯锒
		214	琅烺朗
		334	浪
ts	ɑŋ	53	赃脏(~乎乎)臧
		334	葬藏脏奘
tsʰ	ɑŋ	53	仓沧苍舱鸧(老~儿)
		45	藏
		214	从(~根)
		334	蹭(使手~)
s	ɑŋ	53	丧(~门)桑
		214	搡嗓(~子；~着)
		334	丧
tʂʰ	ɑŋ	53	疮
tʃ	ɑŋ	53	章漳樟蟑彰獐瘴嶂障张
		45	长肠场尝
		214	掌长涨(来~了：涨潮)
		334	涨丈杖仗帐胀账障(园~子)
tʃʰ	ɑŋ	53	昌菖猖鲳娼伥倡
		45	尝常嫦徜(~徉)长场(大~)肠
		214	偿场厂敞氅畅
		334	唱怅
ʃ	ɑŋ	53	商墒伤殇
		45	晌(~午/.xu/)
		214	偿赏晌尚上(~声)垧
		334	上垧(五~地)绱(~鞋)裳
k	ɑŋ	53	缸肛罡冈(井~山)刚钢纲干(~~，逆同化)
		214	冈港岗
		334	杠钢(~镢)冈(~地：高地)
kʰ	ɑŋ	53	康慷糠鱇亢
		334	扛炕抗伉看(~~/kʰɑŋ334-45.kə/，逆同化)
x	ɑŋ	53	夯
		45	杭吭航行绗(~缝)珩沆
		334	行(树~子)桁(~子：扯起晒衣物等的杆、绳等)
∅	ɑŋ	53	肮昂盎
p	əŋ	53	绷迸崩(用枪~)
		45	嘣(拟声词)硼(石~)泵蚌
		214	捧(抱：~草；托：~着碗)绷(~着脸)
		334	蹦镚(钢~儿)柄(锨~)
pʰ	əŋ	53	烹澎(~水)
		45	澎嘭呯朋彭篷鹏硼怦棚膨蓬
		214	捧(两手~)
		334	碰
m	əŋ	53	蒙濛鸣(鸡打~)
		45	朦萌盟蒙虻(瞎~)濛檬
		214	猛蒙(~古)蠓(~虫)锰
		334	梦孟
f	əŋ	53	风疯丰封锋烽蜂峰枫讽
		45	奉逢缝(~纫)冯
		334	棒缝(门~儿)凤风(~晾：色变淡)奉
t	əŋ	53	灯登蹬镫
		45	噔丁(~~：结实而硬)
		214	等戥
		334	邓凳瞪磴扽扥
tʰ	əŋ	53	熥(~饭)腾(乱~~)
		45	誊滕藤腾(~飞)
		214	腾(热气~衣裳)
		334	腾(~~)
n	əŋ	53	能(手~)囔(~~不出话来)
		45	能
l	əŋ	53	棱仍扔棂(窗~子)菱(三~)
		214	冷
		334	愣楞
ts	əŋ	53	曾(姓)增
		334	憎缯(~子)赠粽(~子)䝋(~子：公猪)
tsʰ	əŋ	45	曾层噌(~的一声)
		214	从(~根)
		334	蹭噌(~人儿)
s	əŋ	53	僧
tʂ	əŋ	53	争睁挣(~扎)筝峥狰贞侦
		45	挣(~断)铮(~~)丁(~~：很硬)琤(一~~)
		334	挣铮诤锃(~亮)澄(水~清)
tʂʰ	əŋ	53	撑饓(~饭)铛(电饼~)
		214	省(~一个)
		334	撑(~子)
ʂ	əŋ	53	生牲笙甥
		214	省
tʃ	əŋ	53	正(~月)贞侦征蒸
		45	这(~个：这样（不满意的语气）：你不能~弄。*逆同化)
		214	整拯
		334	正郑症政澄(泥~了)怔证
tʃʰ	əŋ	53	称蛏
		45	瞠成诚城盛呈程澄橙丞
		214	乘惩承逞拯
		334	秤
ʃ	əŋ	53	声升
		45	绳程(~家庄，村名，今作神格庄)神(神格庄，村名，程家(格)庄之讹)
		334	圣剩盛胜
k	əŋ	53	耕更庚绠(稻秸~)赓
		214	耿埂羹颈(脖~子)梗(~儿)鲠
		334	更梗(~~脖儿)
kʰ	əŋ	53	坑吭铿
x	əŋ	53	亨哼(~~)
		45	横(人儿~)衡恒
		214	哼
		334	横恨(~不能儿)
∅	əŋ	53	嗯
ts	ia	53	家傢(~伙)喳(能~~)
		45	角(嘴~子)夹(~孱：吝啬)
		214	角(牛~)夹荚挟
		334	嫁(~人家)
tsʰ	ia	53	拤掐(~~)
		214	掐(使手~)卡(吃~着)
s	ia	214	瞎
		334	下吓
tʃ	ia	53	□(~~：傻傻的样子)
ʃ	ia	45	啥衫(挽~子)
		214	傻
c	ia	53	家佳加枷茄(雪~)
		45	茄夹(~孱)
		214	夹荚挟甲假贾钾
		334	价驾架嘉佳(~嫁)
cʰ	ia	53	卡(发~)掐(一~)
		45	茄(~克)
		214	卡(关~)掐恰洽
ç	ia	53	虾
		45	匣霞暇遐瑕辖(~巴)
		214	瞎
		334	下吓夏
∅	ia	53	牙芽蚜丫崖(悬~)玡涯讶
		45	呀(鸡屎~)衙鸦哑(~巴)鸭(~巴)岳(~家口，泊~家，村名，旧读)
		214	压哑(嗓子~)鸭(~巴)子押雅亚(~呀)
		334	亚轧(~花)揠压(拖延：~两天)呀
n	yo	45	那(~伙：那种(轻蔑的语气)：没有他~~人，借人家的不赶紧还)
l	yo	45	略(侵~)
		214	掠略(~布子)
ts	yo	45	爵嚼
		334	嚼(倒~)
tsʰ	yo	45	雀鹊
		214	锉(疤~)□(脾气~：脾气暴、急)
s	yo	214	削屑
tʃ	io	45	这(~伙：这种(轻蔑的语气)：哪有他~~人/咱就吃~~饭吗)
ʃ	yo	214	少(多~)
c	yo	45	角(菜~儿)
		214	角(~色)脚觉
cʰ	yo	214	确却榷
ç	yo	45	学
∅	yo	53	约(~摸)
		45	乐(音~)弱钥虐
		214	药岳若疟约
		334	哟
p	iɛ	53	瘪
		45	别(~扭)
		214	憋蹩(~脚)蝙(盐~蝠)
		334	别(~人)
pʰ	iɛ	45	便(~宜)撇(~执：指引牲口的细绳)
		214	撇瞥
m	iɛ	53	乜(~里~斜)
		334	灭蔑咩
t	iɛ	53	爹颠(~拉：晃)
		45	碟迭谍叠喋鲽
		214	跌蝶底(~下/.sə/)
tʰ	iɛ	45	铁(~匠)
		214	铁贴帖
n	iɛ	53	聂蹑摄(~影)捏(~死他)
		45	那嗫(应答声)
		214	捏镊那(朝~一~：往那边一点；~~~，事件发生时(表示很晚了的语气)：你怎么~~~才来/我~就走(已经很晚了，马上就走))
		334	孽涅
l	iɛ	53	咧(胡~~)
		214	劣烈咧裂
		334	列猎趔
ts	iɛ	53	蟭(~蟟：知了)节(一~骨)
		45	截捷睫婕前(~日)
		214	节疖结姐解接
		334	借
tsʰ	iɛ	214	且切
		334	切(一~)妾窃惬(~意)
s	iɛ	53	些
		45	邪斜
		214	血写雪揳
		334	谢泄泻卸薛楔勰燮榭亵
tʃ	iɛ	53	朝(～饭)遮
		45	这嗻(～～嘴：犟嘴)
		214	者折褶蜇(～人)这(往～一～；~时候，说话时(表示很晚了的语气)：他~时候才走了/你怎么等到~时候才去)
		334	哲浙辙蜇(海～)撤(下陷：泥～了)蔗
tʃʰ	iɛ	53	车扯(能～～)
		214	扯
		334	撤彻澈掣□(踢：使脚～)
ʃ	iɛ	53	佘赊奢赦涉慑摄歙
		45	蛇折(～秤)
		214	舍设
		334	舌社射麝舍(宿～)
c	iɛ	53	结(～实)
		45	杰洁竭茄桔(～梗)碣桀孑
		214	结揭劫诘拮
cʰ	iɛ	53	攲(～着身子)
		45	茄欠(身子～：差)起(~来)
		214	怯歉
ç	iɛ	53	歇(~乎：敞开：~乎着怀儿)稀(~罕)
		45	协胁偕
		214	血蝎歇(~息；敞开：～着门)
∅	iɛ	53	爷
		45	野(～鸡)
		214	野热惹叶也页椰耶冶谒
		334	业夜液掖腋
p	i	53	屄
		45	必鼻毙毖
		214	比毕秕笔逼鄙彼壁臂哔碧匕
		334	币闭避敝蔽篦弼璧陛弊愎滗荸
pʰ	i	53	匹批纰噼
		45	皮疲脾(～气)啤丕砒琵貔罴裴(~家岛，村名)
		214	辟脾(～脏)庇痺劈痞癖僻霹
		334	屁
m	i	53	泥咪(笑～～)倪篾(竹～子)
		45	迷弥秘谜靡猕泌咪
		214	米密
		334	蜜眯(～缝眼)谧醚觅
t	i	53	低提(～拎)
		45	笛涤籴狄迪蹄提(～拉)缔堤的(~确)
		214	敌底抵滴蒂嘀(～咕)邸棣低(高～)的(目～)
		334	地的得第递弟帝娣
tʰ	i	53	梯剃体(～己钱)剔(～骨)
		45	提题惕蹄堤笛蹄缔
		214	体踢剔(～出)
		334	替嚏(～喷)
n	i	53	尼(～龙布)匿倪(姓)拟泥(水~)
		45	尼(～姑)呢(～子)逆(～风)腻(～味)昵妮(豆儿～子)
		214	你
		334	腻(～子)
l	i	53	梨犁离沥黎劙狸(～猫)篱厘戾
		45	丽漓栗理(~拾：收拾)
		214	礼李里理立鲤劙(刀子～手)
		334	力历厉蛎砺利痢璃藜唳吏励俐例隶雳荔
ts	i	53	鸡唧叽
		45	即疾济(不～)嫉寂
		214	济挤积集绩迹脊缉辑剂际籍跻墼(盘炕、垒墙用的土坯)瘠鲫
		334	集(赶～)系(～带儿)蒺荠祭济(得～)
tsʰ	i	53	妻凄戚器栖
		45	齐
		214	七漆沏砌柒□(靠近地面等平面：~的地下)
		334	缉(～鞋口)憩(歇～)□(析出：～沙)
s	i	53	西蟋
		45	席媳
		214	习洗析惜锡息熄袭昔皙蜥悉夕矽膝犀铣徙玺
		334	细席(坐～)淅汐
tʃ	i	53	知隻(量词)蜘
		45	智
		214	执掷织滞挚汁秩质职摭(铲：～泥)
		334	直值制治置侄致植殖痔智稚
tʃʰ	i	53	痴斥(驳～)漦(~~豆：口水)
		45	赤迟持池驰斥哧(哼～)耻(羞～)侈
		214	吃赤(～脚)尺
ʃ	i	45	实拾室适(合～)石(～头)
		214	失食识湿式释适(～宜)饰蚀
		334	十逝世誓势食(猪～)什石(青~)
c	i	53	鸡基奇(～数)饥机技伎妓级肌讥犄羁(～押)麂
		45	骑寄
		214	几急己击吉激棘及极虮既给(～养)圾戟暨岌髻
		334	记忌季计舅稽纪继悸冀姬羁
cʰ	i	53	欺期
		45	骑奇歧岐琪棋祺弃崎麒祁芪颀琦旗杞讫迄泣寄
