i
tʃ  [3]折{～叠}哲蜇折{挫～}浙节疖 [2]捷截 
tʃʰ  [3]彻撤辙设窃{盗～}切{一～}窃{偷～}
ȵ  [2]热
ʃ  [3]说{小～}[2]舌折{～本}
k  [3]竭结{～实}洁 [2]杰绝 
kʰ  [3]揭阙獗 
h  [3]歇
∅  [3]乙[2]悦阅 
ut
p  [3]钵[2]拨勃 
pʰ  [3]泼
m  [2]末沫没{沉～}茉 
f  [3]阔血 
t  [3]夺[2]突
tʰ  [3]脱
ɬ  [3]雪
tʃʰ  [3]撮
ȵ  [3]月
k  [24]割葛{～麻}葛{姓～}
kʰ  [3]决诀缺 
h  [24]喝{～水}渴喝{～彩}
∅  [2]活越曰粤 
iut
∅  [3]穴
ak
p  [3]北
m  [3]墨默 
t  [3]德 [2]特
ɬ  [3]塞{堵～}
l  [24]落烙骆酪洛络乐{快～}乐{音～} [2]肋勒{～紧}勒{～索}
tʃ  [3]则[24]作{工～} [2]泽择{选～}宅 
tʃʰ  [3]测 [2]贼
ʃ  [3]色啬 
k  [24]角
kʰ  [24]霍藿觉{发～}确搉 
ŋ  [24]岳{五～}岳{～飞}
h  [3]吓{惊～}刻{时～}刻{雕～}克黑 [24]壳学 [2]鹤
ɐk
m  [3]□{～掐菜}
t  [3]得
ɛk
p  [24]百
pʰ  [3]帛帕[24]柏伯迫拍魄 [2]白
m  [24]陌擘麦脉 
ɬ  [3]削{剥～}削{～皮}
l  [3]雳烁{闪～}砾 [2]略掠沥{～干}
tʃ  [3]着{～衣}酌灼 [24]择{～菜(挑拣可吃)}窄摘责 [2]着{～落}
tʃʰ  [24]拆策册 [3]爵雀鹊 
ȵ  [2]虐疟{～疾}
k  [3]脚革隔 [24]格膈 
kʰ  [3]却
ŋ  [24]额
h  [24]客
∅  [3]约{预～}
iɛk
∅  [3]跃[2]若弱药液腋
uɛk
∅  [24]画划{～拨}[2]或惑域 
ok
p  [3]博剥驳卜{萝～}卜{占～}脖搏膊 [2]薄{～荷}薄{厚～}雹仆渤舶礴铂 
pʰ  [3]扑珀粕 [24]泊{湖～} [2]朴箔 
m  [3]漠{沙～}蟆莫膜幕寞木目牧睦 
f  [3]复{恢～}福幅蝠腹辐覆 [2]缚服伏茯袱 
t  [3]笃督{总～} [2]铎踱渎 
tʰ  [3]讬托 [2]独读牍犊毒 
n  [2]诺
ɬ  [3]塑宿{星～}索{绳～}索{探～}肃宿{～舍}缩粟夙 
l  [3]辘麓碌熝 [2]鹿禄六陆{大～}陆{姓～}绿录漉 
tʃ  [3]祝粥捉竹烛嘱触瞩啄 [2]凿{开～}昨逐轴 
tʃʰ  [3]桌琢戳龊镯速筑畜{～生}畜{～牧}蓄足促束 [2]浊族俗续 
ȵ  [3]旭[2]肉玉狱 
ʃ  [3]朔叔 [2]熟淑孰塾属{连～}赎蜀属
k  [3]各阁搁郭国谷{五～}谷{山～}菊帼 [2]焗
kʰ  [3]廓扩鞠曲{～折}曲{歌～} [2]局
ŋ  [2]愕鳄 
h  [3]哭[2]腭鄂 
∅  [3]恶{～心}屋 [2]噩
iok
∅  [3]郁{忧～}郁{姓～}育煜 [2]辱褥浴欲 
uok
∅  [3]获{收～}握 [2]获{～得}
ŋ
∅  [33]吴蜈吾梧误悟[24]五伍午

