房	faŋ2						
诚	tɕʰin2						
衬	tsʰen2						
衫	saŋ1						
视	sɿ5						
祈	tɕʰi2						
话	ua5	白					
话	hua5	文					
诞	taŋ5						
诡	kuei3						
询	ɕyn2						
该	kai1						
详	tɕʰiaŋ2						
建	tɕiɛn5						
肃	su2						
录	lu2						
隶	tʰi5						
帚	tɕiou3						
屉	tʰi5						
居	tɕy1						
届	kai5						
刷	so2	刷tɕiou1，一种清洗用具					
刷	sua2	牙刷					
屈	tɕʰy2	委屈					
屈	tɕʰyɛ2	屈原					
弧	fu2						
弥	mi2						
弦	ɕyɛn2						
承	ɕin2	白					
承	tɕʰin2	文					
孟	moŋ5						
陋	løʏ5						
陌	mo2						
孤	ku1						
陕	ɕiɛn3						
降	kaŋ5	霜降					
降	tɕiaŋ5	降落					
降	ɕiɛŋ2	投降					
函	haŋ2						
限	haŋ5						
妹	mei5						
姑	ku1						
姐	tɕiɛ3						
姓	ɕin5						
妮	ȵi1	非俗传					
始	tsʰɿ3						
姆	mu3						
迢	tʰiau2						
驾	tɕia5						
叁	saŋ1						
参	tsʰaŋ1	参加，参差					
参	ɕin1	人参					
艰	tɕiɛn1						
线	ɕiɛn5						
练	liɛn5						
组	tsu3						
绅	sen1						
细	ɕi5						
驶	sɿ3						
织	tɕiɛ2	白					
织	tsɿ2	文					
驹	tɕy1						
终	tsoŋ1						
驻	tɕy5						
绊	paŋ5						
驼	tʰo2						
绍	sau5						
绎	i5	非俗传					
经	tɕin1						
贯	kuaŋ5						
契	tɕʰi5						
贰	ɛ5						
奏	tsøʏ5						
春	tɕʰyn1						
帮	paŋ1						
玷	tɕiɛn1	玷污					
珍	tɕin1						
玲	lin2						
珊	saŋ1						
玻	po1						
毒	tu2						
型	ɕin2						
拭	sɿ5						
挂	kua5						
封	foŋ1						
持	tsʰɿ2						
拷	kʰau5						
拱	koŋ3						
项	haŋ5	白					
项	ɕiaŋ5	文					
垮	kʰua3						
挎	kʰua3						
城	tɕʰin2						
挟	ɕiɛ2						
挠	nau2						
政	tɕin5						
赴	fu5						
赵	tsau5						
挡	taŋ3						
拽	tsuai3	好拽，很嚣张					
拽	tsuai5	拖拽，非俗传					
哉	tsai1	呜呼哀哉					
哉	tsai2	语气词					
挺	tin3	昂首挺胸					
括	kua2						
垢	køʏ5						
拴	suaŋ1						
拾	ɕi2	白					
拾	sɿ2	文					
挑	tʰiau1						
垛	to3						
指	tsɿ3						
垫	tiɛn5						
挣	tsen5	挣扎，挣钱					
挤	tɕi3						
拼	pʰin1						
挖	uai1	挖洞					
挖	ua2	挖掘					
挖	ua1	挖机					
按	ŋaŋ5						
挥	huei1						
挪	no2						
拯	tsen3						
某	møʏ3						
荆	tɕin1						
茸	ioŋ2						
革	kɛ2						
茬	tsʰa2	非俗传					
荐	tɕiɛn5						
巷	haŋ5						
带	tai5						
草	tsʰau3						
茧	tɕiɛn3						
茵	in1						
茶	tsʰa2						
荒	huaŋ1						
茫	maŋ2						
荡	taŋ5						
荣	ioŋ2						
荤	kʰuen1						
荧	yn2						
故	ku5						
胡	fu2						
荫	in1						
荔	li5						
南	naŋ2						
药	io2						
标	piau1						
栈	tsʰaŋ5	碗栈，旧式碗柜					
栈	tsaŋ5	非俗传					
柑	kaŋ1						
枯	kʰu1	干枯					
枯	ku1	夏枯草					
柄	pin3						
栋	to5						
相	ɕiaŋ1	相好					
相	ɕiaŋ5	相片					
查	tsʰa2						
柏	pɛ2						
栅	tsa5						
柳	liou3						
柱	tɕy5						
柿	sɿ5						
栏	kʰaŋ2						
柠	lin2						
树	ɕy5						
勃	po2						
要	iau5	扼要					
要	iau1	要挟					
柬	tɕiɛn3						
咸	haŋ2						
威	uei1						
歪	uai3						
研	ȵiɛn1						
砖	tɕyɛn1						
厘	li5						
厚	høʏ5						
砌	tsʰɿ5						
砂	sa1						
泵	poŋ5						
砚	iɛn5						
砍	kʰaŋ3						
面	miɛn5						
耐	nai5						
耍	sua3						
牵	tɕʰiɛn1						
鸥	ŋøʏ1						
残	tsʰaŋ2						
殃	iaŋ1						
轴	tɕʰiou2	中轴线					
轻	tɕʰin1						
鸦	ua1	老鸦鸟嘚，乌鸦					
皆	kai1						
韭	tɕiou3						
背	pei1	背包					
背	pei5	背时					
战	tɕiɛn5						
点	tiɛn3						
虐	ȵio2						
临	lin2						
览	laŋ3						
竖	ɕy5						
省	sen3	省长					
省	ɕin3	反省					
削	ɕio2						
尝	saŋ2						
昧	mei5						
盹	ten5						
是	sɿ5						
盼	pʰaŋ5						
眨	tsa2						
哄	hoŋ3	起哄，哄骗					
哑	ŋa3						
显	ɕiɛn3						
冒	mau5						
映	in5						
星	ɕin1						
昨	tso2						
昭	tsau1						
畏	uei5						
趴	pʰa2						
胃	uei5						
贵	kuei5						
界	kai5						
虹	kaŋ5						
虾	ha1						
蚁	mi3	白蚁					
思	sɿ1						
蚂	ma3						
虽	søʏ1						
品	pʰin3						
咽	iɛn5	打饱咽，打嗝					
咽	iɛn1	咽喉炎					
骂	ma5						
勋	ɕyn1						
哗	hua2						
响	ɕiaŋ3						
哆	to1						
咬	ŋau3						
咳	kʰɛ2						
咪	mi1						
哪	na3						
炭	tʰaŋ5						
峡	ɕia2						
罚	fa2						
贱	tɕiɛn5						
贴	tʰiɛ2						
贻	i2						
骨	kuɛ2	白					
骨	ku2	文					
幽	iou1						
钙	kai5						
钝	ten5						
钞	tsʰau1						
钟	tsoŋ1						
钢	kaŋ1						
钠	na2						
钥	io2						
钦	tɕʰin1						
钧	tɕyn1						
钩	køʏ1						
钮	ȵiou3						
卸	ɕiɛ5						
缸	kaŋ1						
拜	pai5						
看	kʰaŋ5						
矩	tɕy3						
毡	tɕiɛn1						
氢	tɕʰin1						
怎	tsen3						
牲	sen1						
选	ɕyɛn3						
适	sɿ2						
秒	miau3						
香	ɕiaŋ1						
种	tsoŋ3	种类					
种	tsoŋ5	种田					
秋	tɕʰiou1						
科	kʰo1						
重	tsʰoŋ2	重复					
重	tsoŋ5	重要					
复	fu2						
竿	kaŋ1						
段	tuaŋ5						
便	piɛn5						
贷	tai5						
顺	ɕyn5						
修	ɕiou1						
俏	tɕʰiau5						
保	pau3						
促	tsʰu2						
俄	ŋo2						
俐	li5						
侮	u3						
俭	tɕiɛn3						
俗	su2						
俘	fu1						
信	ɕin5						
皇	huaŋ2						
泉	tɕʰiɛn2	岩泉，地名					
泉	tɕʰyɛn2	泉水					
鬼	kuei3						
侵	tɕʰin1						
禹	y3						
侯	høʏ2						
追	tsøʏ1						
俊	tɕyn5						
盾	ten5						
待	tai5						
徊	huai2						
衍	iɛn2						
律	lyɛ2						
很	hen3						
须	ɕy1						
叙	ɕy5						
剑	tɕiɛn5						
逃	tʰai2						
食	ɕiɛ2	零食					
食	ɕi2	食堂					
食	sɿ2	食物					
盆	pʰen2						
胚	pʰei1						
胧	loŋ2						
胆	taŋ3						
胜	ɕin5						
胞	pau1						
胖	pʰaŋ5						
脉	mɛ2						
胎	tʰai1						
勉	miɛn3						
狭	ɕia2						
狮	sɿ1						
独	tu2						
狰	tsen1						
狡	tɕiau3						
狱	y2						
狠	hen3						
贸	møʏ5						
怨	yɛn5						
急	tɕiɛ2						
饵	ɛ3						
饶	nau5						
蚀	ɕiɛ2	白					
蚀	sɿ2	文					
饺	tɕiau3						
饼	pin3						
峦	luaŋ2						
弯	uaŋ1						
将	tɕiaŋ1	将来					
将	tɕiaŋ5	将相					
奖	tɕiaŋ3						
哀	ŋai1						
亭	tʰin2						
亮	liaŋ5						
度	tu5						
迹	tɕiɛ2						
庭	tʰin2						
疮	tsʰuaŋ1						
疮	tsʰaŋ1	又					
疯	foŋ1						
疫	yɛ2						
疤	pa1						
咨	tsɿ1						
姿	tsɿ1						
亲	tɕʰin1						
音	in1						
帝	ti5						
施	sɿ1						
闺	kuei1						
闻	uen2						
闽	min3	非俗传					
阀	fa2						
阁	ko2						
差	tsʰa1	参差，差别，差生					
养	iaŋ3	营养					
养	iaŋ5	供养					
美	mei3						
姜	tɕiaŋ1						
叛	pʰaŋ5						
送	soŋ5						
类	løʏ5						
迷	mi2						
籽	tsɿ3						
娄	løʏ2						
前	tɕʰiɛn2						
首	ɕiou3						
逆	ȵiɛ2						
兹	tsʰɿ2	读若慈					
总	tsoŋ3						
炼	liɛn5						
炸	tsa5						
烁	so2						
炮	pʰau5						
炫	ɕyɛn5						
烂	laŋ5						
剃	tʰi5						
洼	ua1						
洁	tɕiɛ2						
洪	hoŋ2						
洒	sa3						
柒	tɕʰi2						
浇	tɕiau1						
浊	tso2						
洞	toŋ5						
测	tsʰɛ2						
洗	ɕi3						
活	huɛ2						
派	pʰai5						
洽	tɕʰia2						
染	ȵiɛn3						
洛	lo2						
浏	liou2						
济	tɕi5	人才济济，救济					
洋	iaŋ2						
洲	tɕiou1						
浑	huen2						
浓	ȵioŋ2						
津	tɕin1						
恒	hen2						
恢	huei1						
恍	huaŋ3						
恬	tʰiɛn2						
恤	ɕyɛ2						
恰	kʰɛ2	恰恰					
恰	tɕʰia2	恰巧					
恼	nau3						
恨	hen5						
举	tɕy3						
觉	tɕʰio2	觉得					
觉	tɕyɛ2	感觉					
宣	ɕyɛn1						
宦	huaŋ5	宦官，辞官之人					
室	ɕiɛ2						
宫	koŋ1						
宪	ɕiɛn5						
突	tʰu2						
穿	tɕʰyɛn1						
窃	tɕʰiɛ2						
客	kʰɛ2						
诫	kai5						
冠	kuaŋ1	鸡冠					
冠	kuaŋ5	冠军					
诬	u1						
语	ȵy3						
扁	piɛn3						
袄	ŋau3						
祖	tsu3						
神	ɕin2						
祝	tsu2						
祠	tsʰɿ2						
误	u5						
诱	iou5						
诲	huei3						
说	ɕyɛ2						
诵	soŋ5						
垦	kʰen3						
退	tʰøʏ5						
既	tɕi5						
屋	u2						
昼	tsɿ2	日昼前，白天					
昼	tsøʏ5	昼夜					
屏	pʰin2						
屎	sɿ3						
费	fei5						
陡	tøʏ3						
逊	ɕyn5						
眉	mi2						
孩	hai2						
陨	yn3						
除	tɕʰy2						
险	ɕiɛn3						
院	yɛn5						
娃	ua2						
姥	lau3						
姨	i2						
姻	in1						
娇	tɕiau1						
姚	iau2						
娜	na5						
怒	lu5						
架	tɕia5						
贺	ho5						
盈	in2						
勇	ioŋ3						
怠	tai5						
癸	kuei5						
蚤	tsau3						
柔	iou2						
垒	løʏ3						
绑	paŋ3						
绒	ioŋ2						
结	tɕiɛ2						
绕	iau3	白					
绕	nau5	文					
骄	tɕiau1						
绘	huei5						
给	kɛ3	拿给，给予					
绚	ɕyɛn5						
骆	lo2						
络	lo2						
绝	tɕyɛ2						
绞	tɕiau3						
骇	hai5						
统	tʰoŋ3						
耕	ken1						
耘	yn2						
耗	hau5						
耙	pʰa2						
艳	yɛn5						
泰	tʰai5						
秦	tɕʰin2						
珠	tɕy1						
班	paŋ1						
素	su5						
匿	mi5						
蚕	tsʰaŋ2						
顽	uaŋ2						
盏	tsaŋ3						
匪	fei3						
捞	lau1						
捞	lau2	又					
栽	tsai1						
捕	pʰu3						
埂	ken3						
捂	u2						
振	tɕin3						
载	tsai5	载重，年载					
赶	kaŋ3						
起	ɕi3	白					
起	tɕʰi3	文					
盐	iɛn2						
捎	sau1						
捍	haŋ5						
捏	ȵiɛ1						
埋	mai2						
捉	tsu2						
捆	kʰuen3						
捐	tɕyɛn1						
损	sen3						
袁	yɛn2						
捌	pa2						
都	tu1						
哲	tsɛ2						
逝	si5						
捡	tɕiɛn3						
挫	tsʰo5						
换	huaŋ5						
挽	uaŋ3						
挚	tsɿ5						
热	iɛ2						
恐	kʰoŋ3						
捣	tau3						
壶	fu2						
捅	tʰoŋ3						
埃	ŋai1						
挨	ŋai1						
耻	tsʰɿ3						
耿	ken3						
耽	taŋ1						
聂	ȵiɛ2						
恭	koŋ1						
莽	maŋ3						
莱	lai2						
莲	liɛn2						
莫	mo2						
莉	li5						
荷	ho2						
获	huɛ2						
晋	tɕin5						
恶	ŋo2	厌恶，恶心，邪恶					
莹	yn2						
莺	in1						
真	tɕin1						
框	kʰuaŋ1						
梆	paŋ1						
桂	kuei5						
桔	tɕiɛ2						
栖	tɕʰi1						
档	taŋ3						
桐	tʰoŋ2						
株	tɕy1	株洲					
株	tøʏ1	一株					
桥	tɕʰiau2						
桦	hua5						
栓	suaŋ1						
桃	tʰau2						
格	kɛ2						
桩	tsuaŋ1						
校	ɕiau5	学校，校准					
核	hɛ2						
样	iaŋ5						
根	ken1						
索	so2						
哥	ko1						
速	su2						
逗	tøʏ5	逗留					
逗	tøʏ1	逗事					
栗	li2						
贾	tɕia3						
酌	tso2						
配	pʰei5						
翅	tsɿ5						
辱	iu2						
唇	ɕyn2						
夏	ɕia5						
砸	tsa2						
砾	li2						
础	tsʰu3						
破	pʰo5						
原	yɛn2						
套	tʰau5						
逐	tso2						
烈	li5	读若例					
殊	ɕy1						
殉	ɕyn5						
顾	ku5						
轿	tɕiau5						
较	kau5	白					
较	tɕiau5	文					
顿	ten5						
毙	pi5						
致	tsɿ5						
柴	tsʰai2						
桌	tso2						
虑	løʏ5						
监	kaŋ1	监房					
监	kaŋ5	监督					
监	tɕiɛn1	监控					
紧	tɕin3						
党	taŋ3						
逞	tɕʰin1	逞凶					
逞	tɕʰin2	得逞					
晒	sai5						
眠	miɛn2						
晓	ɕiau3						
哮	ɕiau5						
唠	lau1						
鸭	ŋa2						
晃	huaŋ3						
哺	pu3						
晌	sau3	晌午，合音					
剔	tʰi2						
晕	yn1						
晕	huen1						
蚌	paŋ5						
畔	paŋ5						
蚣	koŋ1						
蚊	uen2						
蚪	tøʏ3						
蚓	in3						
哨	sau5						
圃	pʰu3						
哭	kʰu2						
恩	ŋen1						
鸯	iaŋ1						
唤	huaŋ5						
唁	ȵiɛn2	读若言					
啊	a1						
唆	so1						
罢	pa5						
峭	tɕʰiau5						
峨	ŋo2						
峰	foŋ1						
圆	yɛn2						
峻	tɕyn5						
贼	tsɛ2						
贿	huei3	受贿					
贿	huei5	贿赂					
赂	lu5						
赃	tsaŋ3						
钱	tɕʰiɛn2						
钳	tɕʰiɛn2						
钻	tsuaŋ5	钻洞，钻头					
钻	tsuaŋ1	钻研					
钾	tɕia2						
铁	tʰiɛ2						
铃	lin2						
铅	yɛn2	白					
铅	tɕʰiɛn1	文					
缺	tɕʰyɛ2						
氧	iaŋ3						
氨	ŋaŋ1						
特	tʰɛ2						
牺	ɕi1						
造	tsʰau5						
乘	tsʰen2						
敌	tiɛ2						
秤	tɕʰin5						
租	tsu1						
积	tɕiɛ2						
秧	iaŋ1						
秩	tsʰɿ2						
称	tɕʰin5	称心					
称	tɕʰin1	称重					
秘	mi5						
透	tʰøʏ5						
笔	pi2						
笑	ɕiau5						
笋	sen3						
债	tsai5						
借	tɕiɛ5						
值	tsɿ2						
倚	i3						
倾	tɕʰyn1						
倒	tau3	倒水，打倒					
倒	tau5	倒车					
倘	saŋ3	白					
倘	tʰaŋ3	文					
俱	tɕy5						
倡	tsʰaŋ5						
候	høʏ5						
赁	lin5						
俯	fu3						
倍	pei5						
倦	tɕyɛn5						
健	tɕiɛn5						
臭	tɕʰiou5						
射	ɕiɛ5						
躬	koŋ1						
息	ɕiɛ2						
息	ɕi2						
倔	tɕyɛ2						
徒	tʰu2						
徐	tɕʰy2						
殷	in1						
舰	tɕiɛn5						
舱	tsʰaŋ1						
般	paŋ1						
航	haŋ2						
途	tʰu2						
拿	na2						
耸	tsʰoŋ3						
爹	tiɛ1						
舀	iau3						
爱	ŋai5						
豺	tsʰai2						
豹	pau5						
颁	paŋ1						
颂	soŋ5						
翁	oŋ1						
胰	iɛ2						
脆	tsʰøʏ5						
脂	tsɿ3	胭脂，脂肪					
胸	ɕioŋ1						
胳	ko2						
脏	tsaŋ5	内脏					
脏	tsaŋ1	肮脏					
脐	tɕʰi2						
胶	kau1						
脑	nau3						
脓	noŋ2						
逛	kuaŋ5						
狸	li2						
狼	laŋ2						
卿	tɕʰin1						
逢	foŋ2						
鸵	tʰo2						
留	liou2						
鸳	yɛn1						
皱	tsøʏ5						
饿	ŋo5						
馁	løʏ3						
凌	lin2						
凄	tɕʰi1						
恋	liɛn5						
桨	tɕiaŋ3						
浆	tɕiaŋ1						
衰	suai1						
衷	tsoŋ1						
高	kau1						
郭	ko2						
席	ɕi2						
准	tɕyn3						
座	tso5						
症	tɕin5						
病	pin5						
疾	tɕiɛ2						
斋	tsai1						
疹	tɕin3	存疑					
疹	tsen1						
疼	tʰen2						
疲	pʰi2						
脊	tɕiɛ2						
效	ɕiau5						
离	li2						
紊	uen2	读若文					
唐	tʰaŋ2						
瓷	tsʰɿ2						
资	tsɿ1						
凉	liaŋ2						
站	tsaŋ5						
剖	pʰo5	或为破					
竞	tɕin5						
部	pu5						
旁	pʰaŋ2						
旅	ly3						
畜	tɕʰiou2	顺畜，六畜兴旺					
畜	tsʰu2	畜牧业					
阅	yɛ2						
羞	ɕiou1						
羔	kau1						
瓶	pʰin2						
拳	tɕʰyɛn2						
粉	fen3						
料	liau5						
益	iɛ2	白					
益	i2	文					
兼	tɕiɛn1						
烤	kʰau3						
烘	hoŋ1						
烦	faŋ2						
烧	sau1						
烛	tsu2						
烟	iɛn1						
烙	lo2						
递	ti5						
涛	tʰau1						
浙	tɕiɛ2	老					
浙	tsɛ2	新					
涝	lau5						
浦	pʰu3						
酒	tɕiou3						
涉	sɛ2						
消	ɕiau1						
涡	o1						
浩	hau5						
海	hai3						
涂	tʰu2						
浴	y5						
浮	føʏ2						
涣	huaŋ5						
涤	ti2						
流	liou2						
润	yn5						
涧	tɕiɛn1	读若空间之间					
涕	tʰi5						
浪	laŋ5						
浸	tɕin5						
涨	tsaŋ3						
烫	tʰaŋ5						
涩	sɛ2						
涌	ioŋ3						
悖	po2	读若勃					
悟	u2	孙悟空					
悟	u5	领悟					
悄	tɕʰiau1						
悍	haŋ5						
悔	huei3						
悯	min2	读若闽					
悦	yɛ2						
害	hai5						
宽	kʰuaŋ1						
家	ka1	白					
家	tɕia1	文					
宵	ɕiau1						
宴	iɛn5						
宾	pin1						
窍	tɕʰiau5						
窄	tsɛ2						
容	ioŋ2						
宰	tsai3						
案	ŋaŋ5						
请	tɕʰin3						
朗	laŋ3						
诸	tɕy1						
诺	no5						
读	tu2						
扇	ɕiɛn1	扇风					
扇	ɕiɛn5	蒲扇					
诽	fei3						
袜	ua2						
袖	tɕiou5						
袖	ɕiou5						
袍	pʰau2						
被	pi5	兜尸被					
被	pei5	被子					
祥	tɕʰiaŋ2						
课	kʰo5						
冥	min2						
谁	søʏ2						
调	tʰiau2	调整					
调	tiau5	音调					
冤	yɛn1						
谅	liaŋ5						
谆	tsen1	非俗传					
谈	tʰaŋ2						
谊	ȵi2	读若宜					
剥	po2						
恳	kʰen3						
展	tɕiɛn3						
剧	tɕy5						
屑	ɕiɛ5	非俗传					
弱	ȵio2						
陵	lin2						
祟	søʏ5						
陶	tʰau2						
陷	ɕiɛn5						
陪	pʰei2						
娱	y2						
娟	tɕyɛn1						
恕	su5						
娥	ŋo2						
娘	ȵiaŋ2						
通	tʰoŋ1						
能	nen2						
难	naŋ2						
预	y5						
桑	saŋ1						
绢	tɕyɛn1						
绣	ɕiou5						
验	ȵiɛn5						
继	tɕi5						
骏	tɕyn5						
球	tɕʰiou2						
琐	so3						
理	li3						
琉	liou2						
捧	poŋ3	抱					
捧	pʰoŋ3	捧花					
堵	tu3						
措	tsʰo2	失措					
措	tsʰu5	存疑					
措	tsʰo5						
描	miau2						
域	y5						
捺	na2						
掩	iɛn3						
捷	tɕiɛ2						
捷	tɕʰiɛ2	存疑					
排	pʰai2						
焉	iɛn1						
掉	tiau5						
捶	tsʰøʏ2						
赦	sɛ2	读若色					
堆	tøʏ1						
推	tʰøʏ1						
埠	fu5	读若阜					
掀	ɕyɛn1						
授	ɕiou5						
捻	ȵiɛn3						
教	kau5	白					
教	tɕiau5	文					
掏	tʰau1						
掐	kʰɛ2						
掠	lio2						
培	pʰei2						
接	tɕiɛ2						
掷	tsɿ5						
控	kʰoŋ5						
探	tʰaŋ5						
据	tɕy5						
掘	tɕyɛ2						
掺	tsʰaŋ1						
职	tsɿ2						
基	tɕi1						
聆	lin2						
勘	kʰaŋ1						
聊	liau2						
娶	tɕʰy3						
著	tɕy5						
菱	lin2						
勒	lɛ2						
黄	uaŋ2	白					
黄	huaŋ2	文					
菲	fei1						
萌	moŋ2						
萝	lo2						
菌	tɕʰyn3						
萎	uei3						
菜	tsʰai5						
萄	tʰau2						
菊	tɕy2						
菩	pʰu2						
萍	pʰin2						
菠	po1						
萤	yn2						
营	yn2						
乾	tɕʰiɛn2						
萧	ɕiau1						
萨	sa2						
菇	ku1						
械	kai5						
彬	pin1						
梦	moŋ5						
婪	laŋ2						
梗	kuaŋ3	白					
梗	ken3	文					
梧	u2						
梢	sau1						
梅	mei2						
检	tɕiɛn3						
梳	su1						
梯	tʰi1						
桶	tʰoŋ3						
梭	so1						
救	tɕiou5						
曹	tsʰau2						
副	fu5						
票	pʰiau5						
酝	yn5						
厢	ɕiaŋ1						
戚	tɕʰiɛ2						
硅	kuei1						
硕	so2						
奢	sɛ1						
盔	kʰuei1						
爽	suaŋ3						
爽	saŋ3	又					
聋	loŋ1						
袭	ɕi2						
盛	ɕin5						
匾	piɛn3						
雪	ɕyɛ2						
辅	pʰu3						
辆	liaŋ3	读若两					
颅	lu2						
虚	ɕy1						
彪	piau1						
雀	tɕʰio2						
堂	tʰaŋ2						
常	saŋ2						
眶	kʰuaŋ1	读若框					
匙	si2						
晨	ɕin2						
睁	tsen1						
眯	mi1						
眼	ŋaŋ3	白					
眼	iɛn3	文					
悬	ɕyɛn2						
野	iɛ3						
曼	maŋ5						
晚	maŋ3	晚崽					
晚	uaŋ3	夜晚					
啄	to5	白					
啄	tso2	文					
啡	fei1						
距	tɕy5						
趾	tsɿ3						
啃	kʰen3						
跃	io2						
略	ȵio2	侵略					
略	lyɛ2	省略					
蚯	tɕʰiou1						
蛀	tɕy5						
蛇	ɕiɛ2						
唬	fu3						
累	løʏ5	劳累					
累	løʏ3	累积					
鄂	ŋo2						
唱	tsʰaŋ5						
患	huaŋ5						
啰	lo1						
唾	tʰo2						
唯	uei2						
啤	pʰi2						
啸	ɕiau5						
崖	ia2						
崎	tɕʰi2						
崭	tsaŋ3						
逻	lo2						
崔	tsʰøʏ1						
帷	uei2						
崩	pen1						
崇	tsʰoŋ2						
崛	tɕyɛ2						
婴	in1						
圈	tɕʰyɛn1	圆圈					
圈	tɕyɛn5	圈养					
铐	kʰau5						
铛	taŋ1	铃铛					
铝	ly3						
铜	tʰoŋ2						
铭	min2						
铲	tsʰaŋ3						
银	in2						
矫	tɕiau3						
甜	tʰiɛn2						
秸	tɕiɛ2						
梨	li2						
犁	li2						
移	i2						
笨	pen5						
笼	loŋ2						
笼	loŋ3	笼子箱，一种长方体大木箱					
笛	tiɛ2						
笙	sen1						
符	fu2						
第	ti5						
敏	min3						
做	tsu5						
袋	tai5						
悠	iou1						
偿	saŋ2						
偶	ŋøʏ3						
偎	uei5						
偷	tʰøʏ1						
售	ɕiou5						
停	tʰin2						
偏	pʰiɛn1						
躯	tɕʰy1						
兜	tøʏ1						
假	tɕia3						
衅	ɕin5						
徘	pʰai2						
得	tɛ2						
衔	ɕiɛn2						
盘	pʰaŋ2						
舶	po2						
船	tɕʰyɛn2						
舵	tʰo2	读若坨					
斜	tɕʰia3	白					
斜	ɕiɛ2	文					
盒	ho2						
鸽	ko2						
敛	liɛn3						
悉	ɕi2						
欲	y5						
彩	tsʰai3						
领	lin3						
脚	tɕio2						
脖	po2						
豚	tʰuen2						
脸	liɛn3						
脱	tʰo2						
象	ɕiaŋ5						
够	køʏ5						
逸	i2						
猜	tsʰai1						
猪	tɕy1						
猎	liɛ2						
猫	miau1						
凰	huaŋ2						
猖	tsʰaŋ1						
猛	moŋ3						
祭	tɕi5						
馅	ɕiɛn5						
馆	kuaŋ3						
凑	tsʰøʏ5						
凑	tɕʰiou5	又					
减	kaŋ3						
毫	hau2						
烹	pʰen1						
庶	ɕy5						
麻	ma2						
庵	ŋaŋ1						
痊	tɕʰyɛn2						
痒	iaŋ3						
痕	hen2						
廊	laŋ2						
康	kʰaŋ1						
庸	ioŋ1						
鹿	lu2						
盗	tau5						
章	tsaŋ1						
竟	tɕin5						
商	saŋ1						
族	tsu2						
旋	tɕʰyɛn5						
望	uaŋ5	希望					
望	maŋ5	望场，盼头					
望	maŋ1	抬头					
率	suai5	率领					
率	lyɛ2	效率					
阎	iɛn2						
阐	tsʰaŋ5	非俗传					
着	tso2						
羚	lin2						
盖	kai5						
眷	tɕyɛn5						
粘	tɕiɛn1	油粘米					
粗	tsʰu1						
粒	liɛ2						
断	tuaŋ5						
剪	tɕiɛn3						
兽	tɕʰiou5						
焊	haŋ5						
焕	huaŋ5						
清	tɕʰin1						
添	tʰiɛn1						
鸿	hoŋ2						
淋	lin2						
涯	ia2						
淹	iɛn1						
渠	tɕʰy2						
渐	tɕiɛn5						
淑	su2						
淌	tʰaŋ3						
混	huen5						
淮	huai2						
淆	ɕiau1						
渊	yɛn1						
淫	in2						
渔	y2						
淘	tʰau2						
淳	tɕʰyn2						
液	iɛ5	读若夜					
淤	y1						
淡	taŋ5						
淀	tiɛn5						
深	ɕin1						
涵	haŋ2						
婆	pʰo2						
梁	liaŋ2						
渗	sen5						
情	tɕʰin2						
惜	ɕiɛ2						
惜	ɕi2						
惭	tsʰaŋ2						
悼	tau5						
惧	tɕy5						
惕	tʰiɛ2						
惟	uei2						
惊	tɕin1						
惦	tiɛn5						
悴	tsʰøʏ5						
惋	uaŋ3						
惨	tsʰaŋ3						
惯	kuaŋ5						
寇	kʰøʏ5						
寅	in3						
寄	tɕi5						
寂	tɕi5						
宿	su2						
窒	tsɿ5						
窑	iau2						
密	mi2						
谋	møʏ2						
谍	tiɛ2						
谎	huaŋ3						
谐	ɕiɛ2						
袱	fu1						
祷	tau3						
祸	ho5						
谓	uei5						
谚	iɛn5						
谜	mi2	读若迷					
逮	tai5						
敢	kaŋ3						
尉	uei5	尉迟恭，校尉					
屠	tʰu2						
弹	tʰaŋ2	弹琴，子弹					
弹	taŋ5	手榴弹					
隋	søʏ2						
堕	to5						
随	søʏ2						
蛋	taŋ5						
隆	loŋ2						
隐	in3						
婚	kʰuen1						
婶	ɕin3						
婉	uaŋ3						
颇	pʰo2	偏颇					
颇	pʰo1	颇有建树					
颈	tɕin3						
绩	tɕiɛ2						
绪	ɕy5						
续	su2						
骑	tɕʰi2	坐骑，骑马					
绰	tso2	读若卓					
绳	ɕyn5						
绳	suen5	又					
维	uei2						
绵	miɛn2						
绷	poŋ1						
绸	tɕʰiou2						
综	tsoŋ1						
绽	tsaŋ5						
绿	lu2						
缀	tsøʏ5						
巢	tsʰau2						
琴	tɕʰin2						
琳	lin2						
琢	tso2						
琼	tɕʰioŋ2						
斑	paŋ1						
替	tʰi5						
揍	tsøʏ5						
款	kʰuaŋ3						
堪	kʰaŋ3						
塔	tʰa2						
搭	ta2						
揩	kʰai1						
越	yɛ2						
趁	tɕʰin5						
趋	tɕʰy1						
超	tsʰau1						
揽	laŋ3						
堤	ti1						
提	tia2	白					
提	tʰi2	文					
博	po2						
揭	tɕiɛ2						
喜	tɕʰi3						
彭	pʰen2						
揣	tsʰuai3	非俗传					
插	tsʰa2						
揪	tɕiou1						
搜	søʏ1						
煮	tɕy3						
援	yɛn2						
搀	tsʰaŋ1						
裁	tsʰai2						
搁	ko2						
搓	tsʰo1						
搂	løʏ3						
搅	kau3						
壹	i2						
握	o5						
搔	sau1						
揉	iou2						
斯	sɿ1						
期	tɕʰi2						
欺	tɕʰi1						
联	lyɛn2	缝衣服					
联	liɛn2	联合					
葫	fu2						
