"拼音"	"IPA"	"調號"	"單字"
"lio"	"lio"	"5"	"略[(白)]掠[(白)]"
"zhio"	"tɕio"	"1"	"喌[喚雞聲]"
"zhio"	"tɕio"	"2"	"覺腳灼酌著擢着[(1)～落，～涼]鐲"
"zhio"	"tɕio"	"5"	"斫"
"chio"	"tɕʰio"	"2"	"卻嚏雀[(文)麻～]鵲[(文)喜～]啜[騙：他个東西怕是～錢个]"
"chio"	"tɕʰio"	"5"	"爵嚼着[入睡：睏～嗒]失[(訓讀)丟失：錢～咯嗒]"
"gnio"	"ȵio"	"5"	"弱若虐瘧略[(文)]掠[(文)]"
"shio"	"ɕio"	"1"	"唆[(白)]"
"shio"	"ɕio"	"2"	"學削"
"io"	"io"	"1"	"喲[(1)～嗬]"
"io"	"io"	"3"	"喲[(2)哎～]"
"io"	"io"	"5"	"岳躍約藥鑰耀[(白)]樂[(2)音～]"
"bai"	"pai"	"1"	"𨃅[腳跛]跛"
"bai"	"pai"	"3"	"擺唄"
"bai"	"pai"	"5"	"拜湃"
"pai"	"pʰai"	"5"	"派[(文)]"
"bbai"	"bai"	"2"	"牌排俳徘"
"bbai"	"bai"	"6"	"敗稗"
"mai"	"mai"	"2"	"埋霾"
"mai"	"mai"	"3"	"買"
"mai"	"mai"	"6"	"賣"
"ffai"	"βai"	"2"	"槐踝淮徊懷[(1)胸～；～念]"
"ffai"	"βai"	"6"	"壞"
"dai"	"tai"	"3"	"歹傣呆[(文)]"
"dai"	"tai"	"5"	"戴帶"
"tai"	"tʰai"	"1"	"胎"
"tai"	"tʰai"	"5"	"太汰肽鈦泰"
"ddai"	"dai"	"2"	"臺苔抬薹"
"ddai"	"dai"	"6"	"大代貸岱玳黛袋[(文)]待殆怠"
"nai"	"nai"	"3"	"乃奶[(1)～孃]氖"
"nai"	"nai"	"5"	"奶[(2)只單講，專指乳汁]"
"nai"	"nai"	"6"	"耐奈"
"lai"	"lai"	"2"	"來"
"lai"	"lai"	"3"	"倈[～嘰：男孩]"
"lai"	"lai"	"5"	"㸊[很燙]"
"lai"	"lai"	"6"	"賴癩"
"zai"	"tsai"	"1"	"栽災哉齋"
"zai"	"tsai"	"3"	"宰崽"
"zai"	"tsai"	"5"	"再載債"
"cai"	"tsʰai"	"1"	"猜差[(2)出～]"
"cai"	"tsʰai"	"3"	"采採彩踩睬"
"cai"	"tsʰai"	"5"	"菜蔡"
"zzai"	"dzai"	"2"	"柴才財材豺纔裁"
"zzai"	"dzai"	"6"	"在寨淋[(訓讀)～雨：淋雨]"
"sai"	"sai"	"1"	"篩衰釃[～酒：斟酒]"
"sai"	"sai"	"3"	"摔甩灑[(白)]"
"sai"	"sai"	"5"	"帥率[(文)(1)統～]蟀[(文)]曬賽塞[(2)可做屏障的險要地方：邊～]"
"gai"	"kai"	"1"	"街階該皆"
"gai"	"kai"	"3"	"解改"
"gai"	"kai"	"5"	"蓋界芥疥戒械"
"kai"	"kʰai"	"1"	"開揩[(文)]"
"kai"	"kʰai"	"3"	"凱愷鎧楷"
"kai"	"kʰai"	"5"	"概慨"
"ngai"	"ŋai"	"1"	"哀娭唉[(1)～聲嘆氣]挨[(1)順着、靠近]"
"ngai"	"ŋai"	"2"	"埃挨[(2)遭受、拖延]呆[(白)]癌皚"
"ngai"	"ŋai"	"3"	"矮"
"ngai"	"ŋai"	"5"	"愛媛曖"
"ngai"	"ŋai"	"6"	"雁艾礙隘藹靄"
"xai"	"xai"	"1"	"哈揩[(白)(又)]"
"xai"	"xai"	"3"	"海嗨"
"xai"	"xai"	"5"	"揩[(白)(又)]"
"xxai"	"ɣai"	"2"	"鞋孩還[(2)～要]"
"xxai"	"ɣai"	"6"	"害嗐[悔之莫及時的嘆氣聲]蟹"
"ai"	"ai"	"1"	"哎唉[(2)表驚奇]"
"ai"	"ai"	"3"	"唉[(3)表滿足]"
"ai"	"ai"	"5"	"唉[(4)表否定]"
"ai"	"ai"	"6"	"唉[(5)表後悔]"
"guai"	"kuai"	"1"	"乖"
"guai"	"kuai"	"3"	"拐[女性生殖器]"
"guai"	"kuai"	"5"	"怪夬"
"kuai"	"kʰuai"	"3"	"劊[(又)]擓[挎、挽：～隻籃子]"
"kuai"	"kʰuai"	"5"	"快筷會[(2)～計]儈膾噲劊[(又)]"
"gguai"	"ɡuai"	"2"	"摑[好生～你一餐：好生打你一頓]"
"uai"	"uai"	"1"	"挖[(白)]"
"uai"	"uai"	"2"	"懷[(2)現～：指孕婦腹部外凸，讓人看得出懷孕了]"
"uai"	"uai"	"3"	"歪崴[～嗒腳：扭了腳]"
"uai"	"uai"	"6"	"外"
"bei"	"pei"	"1"	"杯卑碑悲裴背[(1)～黑鍋]"
"bei"	"pei"	"5"	"貝狽鋇輩悖背[(2)腰～]"
"pei"	"pʰei"	"1"	"坯胚"
"pei"	"pʰei"	"3"	"呸"
"pei"	"pʰei"	"5"	"配佩沛帔轡"
"bbei"	"bei"	"2"	"賠陪培蓓"
"bbei"	"bei"	"6"	"倍棓焙背[(3)～誦]備[(文)]憊被[(文)]"
"mei"	"mei"	"1"	"霉[(又)]妹[(變調)妹～]"
"mei"	"mei"	"2"	"梅霉[(又)]莓酶枚玫媒煤"
"mei"	"mei"	"3"	"每美鎂"
"mei"	"mei"	"6"	"妹[(又)]昧寐魅媚袂"
"fei"	"ɸei"	"1"	"飛非菲扉啡緋蜚霏痱[沙～子]灰恢詼咴揮暉輝麾徽妃"
"fei"	"ɸei"	"3"	"匪誹俳毀翡悔誨否[(文)(1)～定]"
"fei"	"ɸei"	"5"	"肺廢諱[(又)]吠晦費狒沸[(又)]"
"ffei"	"βei"	"2"	"肥淝回茴洄蛔"
"ffei"	"βei"	"6"	"匯彙卉諱[(又)]會[(1)～議；～合]薈繪賄彗慧穢惠蕙穗[(白)]"
"dei"	"tei"	"1"	"堆"
"dei"	"tei"	"3"	"躉[整批、整數]"
"dei"	"tei"	"5"	"隊對兌碓[～窾：舂米的工具]"
"tei"	"tʰei"	"1"	"推[(又)]"
"tei"	"tʰei"	"2"	"頹"
"tei"	"tʰei"	"3"	"腿"
"tei"	"tʰei"	"5"	"退煺褪蛻"
"ddei"	"dei"	"6"	"袋[(白)]"
"nei"	"nei"	"6"	"內餒"
"lei"	"lei"	"1"	"拿[(白)]"
"lei"	"lei"	"2"	"雷擂檑鐳羸蕾"
"lei"	"lei"	"3"	"呂侶鋁櫚閭耒誄壘磊儡纍[～計]累[(1)連～]"
"lei"	"lei"	"6"	"類淚銳慮濾[(文)]累[(2)勞～]"
"zei"	"tsei"	"1"	"追隹騅錐"
"zei"	"tsei"	"2"	"卒[(白)]𡎺[塞、堵：～火]"
"zei"	"tsei"	"3"	"嘴咀"
"zei"	"tsei"	"5"	"最醉[(文)]"
"cei"	"tsʰei"	"1"	"崔催摧推[(又)]吹[(文)]炊"
"cei"	"tsʰei"	"3"	"璀"
"cei"	"tsʰei"	"5"	"脆淬啐粹翠悴瘁碎[(白)]"
"zzei"	"dzei"	"2"	"隨[(又)]垂[(又)]"
"zzei"	"dzei"	"6"	"罪"
"sei"	"sei"	"1"	"雖[(文)]"
"sei"	"sei"	"3"	"水[(文)]"
"sei"	"sei"	"5"	"歲稅遂燧隧邃祟穗[(文)]碎[(文)]"
"ssei"	"zei"	"2"	"誰垂[(又)]錘[(文)]隨[(又)]隋"
"ssei"	"zei"	"6"	"睡"
"ei"	"ei"	"3"	"欸[表應諾]"
"guei"	"kuei"	"1"	"歸規龜皈閨圭硅"
"guei"	"kuei"	"2"	"骨[(白)]"
"guei"	"kuei"	"3"	"軌詭晷鬼"
"guei"	"kuei"	"5"	"貴桂鱖"
"kuei"	"kʰuei"	"1"	"虧盔窺"
"kuei"	"kʰuei"	"2"	"桅[(白)]"
"kuei"	"kʰuei"	"3"	"傀跪[(又)]"
"kuei"	"kʰuei"	"5"	"愧饋潰匱聵簣"
"gguei"	"ɡuei"	"2"	"葵睽魁奎跬逵馗夔"
"gguei"	"ɡuei"	"6"	"櫃跪[(又)]"
"uei"	"uei"	"1"	"威煨巍"
"uei"	"uei"	"2"	"爲[(又)]圍違危桅[(文)]唯惟維微"
"uei"	"uei"	"3"	"韋偉闈葦緯僞[(又)]委逶諉痿萎尾[(文)]娓"
"uei"	"uei"	"5"	"畏猥胃[(又)]謂渭猬尉蔚慰餵[(文)]衛僞[(又)]"
"uei"	"uei"	"6"	"未味位魏胃[(又)]爲[(又)]"
"bau"	"pau"	"1"	"包苞孢胞褒[(又)]"
"bau"	"pau"	"3"	"寶飽保堡褒[(又)]煲葆褓鴇"
"bau"	"pau"	"5"	"報豹"
"pau"	"pʰau"	"1"	"泡拋脬[尿～]"
"pau"	"pʰau"	"3"	"跑"
"pau"	"pʰau"	"5"	"炮泡[(2)～菜]雹疱爆"
"bbau"	"bau"	"2"	"袍咆庖刨[(1)挖、刮：～肉皮]浮[(白)]"
"bbau"	"bau"	"6"	"暴曝抱鮑刨[(2)指錛子或用錛子刨：～子]"
"mau"	"mau"	"1"	"貓"
"mau"	"mau"	"2"	"毛牦矛茅蝥蟊錨"
"mau"	"mau"	"3"	"卯鉚昴"
"mau"	"mau"	"6"	"冒帽瑁貌耄袤冇"
"dau"	"tau"	"1"	"刀"
"dau"	"tau"	"3"	"島禱倒[(1)打～；～賣]"
"dau"	"tau"	"5"	"到倒[(2)與正相反]"
"tau"	"tʰau"	"1"	"滔韜掏燾縧饕"
"tau"	"tʰau"	"3"	"討"
"tau"	"tʰau"	"5"	"套"
"ddau"	"dau"	"2"	"逃桃咷啕陶萄淘綯濤"
"ddau"	"dau"	"6"	"道導稻盜蹈悼"
"nau"	"nau"	"2"	"撓蟯"
"nau"	"nau"	"3"	"腦惱堖瑙"
"nau"	"nau"	"6"	"鬧癆[(訓讀)用藥毒害：～人藥]"
"lau"	"lau"	"1"	"臊㧯[抓起：～起鋤頭就走]"
"lau"	"lau"	"2"	"勞撈癆澇嘮嶗牢撩[(白)掀起：～開帳子]"
"lau"	"lau"	"3"	"老姥佬"
"lau"	"lau"	"5"	"絡[(1)用線或繩子纏住：雞腳得紗線～起嗒]"
"zau"	"tsau"	"1"	"糟遭"
"zau"	"tsau"	"3"	"早棗爪蚤澡藻"
"zau"	"tsau"	"5"	"灶躁[(又)]燥罩趵[(訓讀)跳躍]"
"cau"	"tsʰau"	"1"	"操抄鈔"
"cau"	"tsʰau"	"3"	"草騲[雌性動物：～豬]肏吵炒"
"cau"	"tsʰau"	"5"	"糙噪[(文)～音]躁[(又)]撬[(訓讀)從物體的底部往上撬：把箇塊泥～起翻過來]"
"zzau"	"dzau"	"2"	"曹槽嘈漕巢噪[(白)大聲叫嚷]"
"zzau"	"dzau"	"6"	"造皂唣𪣝[山坳]"
"sau"	"sau"	"1"	"騷搔梢捎艄筲[～箕：用于淘米洗菜等的竹器，形如簸箕]"
"sau"	"sau"	"3"	"嫂稍掃[(又)]"
"sau"	"sau"	"5"	"瀦哨掃[(又)]"
"gau"	"kau"	"1"	"高膏羔糕皋膠[(白)]跤[(白)摔一～]"
"gau"	"kau"	"3"	"稿搞[(1)]槁縞攪[(白)]"
"gau"	"kau"	"5"	"告誥教[(白)]窖覺[(白)睏～]叫[(2)～花子]"
"kau"	"kʰau"	"1"	"敲[(白)]"
"kau"	"kʰau"	"3"	"考拷烤銬[(又)]睾"
"kau"	"kʰau"	"5"	"靠犒銬[(又)]"
"ggau"	"ɡau"	"2"	"搞[(2)你看他箇只～頭子：你看他這副折騰的樣子，帶有厭煩情緒]"
"ngau"	"ŋau"	"1"	"爊[泛指炒菜：～菜]"
"ngau"	"ŋau"	"2"	"搖[(白)]翱敖遨熬[(又)煎：～藥；燉：～骨頭湯；蒸：～酒]鰲鏖"
"ngau"	"ŋau"	"3"	"襖齩[(白)狗吠或咬人]嗷[(又)～嗚，老虎叫，大人模仿以嚇唬小孩]"
"ngau"	"ŋau"	"5"	"坳拗奧澳懊凹傲聱"
"ngau"	"ŋau"	"6"	"熬[(又)煎：～藥；燉：～骨頭湯；蒸：～酒]"
"xau"	"xau"	"1"	"蒿薅"
"xau"	"xau"	"3"	"好[(1)～壞]郝"
"xau"	"xau"	"5"	"耗好[(2)喜～]"
"xxau"	"ɣau"	"2"	"豪壕嚎濠毫嗥號[(2)～啕大哭]"
"xxau"	"ɣau"	"6"	"號[(1)～召]浩皓"
"au"	"au"	"3"	"嗷[(又)～嗚：老虎叫，大人模仿以嚇唬小孩]"
"meu"	"məu"	"2"	"謀牟眸"
"meu"	"məu"	"3"	"畝某"
"meu"	"məu"	"6"	"貿茂"
"deo"	"təu"	"1"	"逗[(1)～狗]兜蔸篼"
"deo"	"təu"	"3"	"斗[量具，折合十升]抖陡蚪"
"deo"	"təu"	"5"	"鬥[～爭]"
"teu"	"tʰəu"	"1"	"偷"
"teu"	"tʰəu"	"5"	"透"
"ddeu"	"dəu"	"2"	"頭投"
"ddeu"	"dəu"	"6"	"豆痘逗[(2)～號]"
"leu"	"ləu"	"1"	"蹲[(訓讀)(又)]"
"leu"	"ləu"	"2"	"婁樓"
"leu"	"ləu"	"3"	"摟簍僂嘍螻髏鏤"
"leu"	"ləu"	"6"	"漏陋瘻"
"zeu"	"tsəu"	"1"	"鄒諂蹲[(訓讀)(又)蹲着]"
"zeu"	"tsəu"	"3"	"走"
"zeu"	"tsəu"	"5"	"皺奏揍"
"ceu"	"tsʰəu"	"1"	"搊[～尿：給小孩把尿]"
"ceu"	"tsʰəu"	"5"	"湊"
"zzeu"	"dzəu"	"2"	"愁"
"seu"	"səu"	"1"	"搜餿嗖艘"
"seu"	"səu"	"3"	"叟擻"
"seu"	"səu"	"5"	"瘦嗽"
"geu"	"kəu"	"1"	"勾溝鉤篝閹"
"geu"	"kəu"	"3"	"狗苟枸佝峋"
"geu"	"kəu"	"5"	"夠構購媾"
"keu"	"kʰəu"	"1"	"摳瞘[眼窩深陷]"
"keu"	"kʰəu"	"3"	"口"
"keu"	"kʰəu"	"5"	"叩扣寇蔻"
"ngeu"	"ŋəu"	"1"	"歐謳毆鷗"
"ngeu"	"ŋəu"	"3"	"偶耦藕嘔"
"ngeu"	"ŋəu"	"5"	"慪[～氣：生悶氣]漚[久浸使變化，～淤]"
"xeu"	"xəu"	"1"	"齁䞀[貪心大：他就是～心大]"
"xxeu"	"ɣəu"	"2"	"侯喉猴吼"
"xxeu"	"ɣəu"	"6"	"后後厚候"
"bieu"	"piəu"	"1"	"猋飆鰾膘鏢鑣標[(文)]彪[(文)]"
"bieu"	"piəu"	"3"	"表婊裱"
"pieu"	"pʰiəu"	"1"	"飄縹漂[(1)～流]標[(白)]彪[(白)]"
"pieu"	"pʰiəu"	"3"	"瞟漂[(2)～白]"
"pieu"	"pʰiəu"	"5"	"票漂[(3)～亮]"
"bbieu"	"biəu"	"2"	"瓢嫖薸[浮～：浮萍]"
"mieu"	"miəu"	"1"	"喵"
"mieu"	"miəu"	"2"	"苗描瞄"
"mieu"	"miəu"	"3"	"秒眇渺緲淼藐邈"
"mieu"	"miəu"	"6"	"廟妙謬"
"dieu"	"tiəu"	"1"	"刁貂雕凋碉挑[(2)用針等將嵌入縫中或其它物體中的東西取出：把肉裏頭个竹籤子～出來]"
"dieu"	"tiəu"	"3"	"鳥[(白)]屌[男性生殖器]"
"dieu"	"tiəu"	"5"	"釣吊[(又)]弔掉調[(2)～動；音～]"
"tieu"	"tʰiəu"	"1"	"挑[(1)擔：～擔子]佻祧[大～屋：堂屋，有神龕、祭祀先人的正廳]"
"tieu"	"tʰiəu"	"3"	"斢[兌換：～谷種]窕"
"tieu"	"tʰiəu"	"5"	"糶跳眺"
"ddieu"	"diəu"	"2"	"條調[協～]迢笤髫"
"ddieu"	"diəu"	"6"	"吊[(又)]"
"lieu"	"liəu"	"1"	"撩[(文)(又)]"
"lieu"	"liəu"	"2"	"遼療聊嘹獠繚燎僚撩[(文)(又)]"
"lieu"	"liəu"	"3"	"了"
"lieu"	"liəu"	"6"	"料撂廖"
"zhieu"	"tɕiəu"	"1"	"招昭沼詔釗交郊膠[(文)]跤[(文)]茭姣佼澆嬌驕矯椒焦蕉礁繳[(白)]朝[(2)早上，～陽]"
"zhieu"	"tɕiəu"	"3"	"僥狡餃絞鉸蛟皎剿繳[(文)]攪[(文)]"
"zhieu"	"tɕiəu"	"5"	"照叫[(1)～喊]較校[(2)(又)～對]教[(文)]覺[(文)(1)隧～]"
"chieu"	"tɕʰiəu"	"1"	"超鍬邀[(白)]敲[(文)推～]雀[(白)麻～子]鵲[(白)鼻～子]繰[將衣曜或帶子的布邊往裏卷，再用針縫，以使其不露針腳：～邊]蹺[(2)高～]"
"chieu"	"tɕʰiəu"	"3"	"巧悄蹺[(3)蹊～：奇怪]"
"chieu"	"tɕʰiəu"	"5"	"竅俏峭鞘撬翹蹺[(1)～二郎腿]"
"zzhieu"	"dʑiəu"	"2"	"朝[(1)～南；～拜]潮嘲晁喬僑蕎橋瞧樵"
"zzhieu"	"dʑiəu"	"6"	"召兆趙轎藠肇[～事]"
"gnieu"	"ȵiəu"	"1"	"嬈[愛扮俏]"
"gnieu"	"ȵiəu"	"2"	"堯饒"
"gnieu"	"ȵiəu"	"3"	"嬲鳥[(文)]裊蔦杳"
"gnieu"	"ȵiəu"	"6"	"尿"
"shieu"	"ɕiəu"	"1"	"肖[(1)姓]逍消宵霄銷硝蕭簫瀟囂梟燒驍"
"shieu"	"ɕiəu"	"3"	"小曉少[(1)多～]淆"
"shieu"	"ɕiəu"	"5"	"笑嘯少[(2)～年]孝哮酵肖[(2)不～之子]"
"sshieu"	"ʑiəu"	"2"	"韶玿"
"sshieu"	"ʑiəu"	"6"	"紹邵效校[(1)學～；(2)～對]"
"ieu"	"iəu"	"1"	"幺吆夭妖要[(2)～求]腰邀[(文)]"
"ieu"	"iəu"	"2"	"窯謠搖[(文)]徭遙瑤鷂姚餚爻"
"ieu"	"iəu"	"3"	"繞撓舀咬"
"ieu"	"iəu"	"5"	"耀[(文)]要[(1)重～]"
"dou"	"tou"	"1"	"都"
"dou"	"tou"	"2"	"督賭[(變調)]"
"dou"	"tou"	"3"	"堵睹賭[(又)]篤肚[(又)]"
"tou"	"tʰou"	"2"	"突禿"
"tou"	"tʰou"	"3"	"土"
"tou"	"tʰou"	"5"	"獨讀毒吐兔"
"ddou"	"dou"	"2"	"徒途塗圖屠犢"
"ddou"	"dou"	"6"	"杜妒蠹牘竇瀆黷度渡鍍肚[(又)]"
"nou"	"nou"	"2"	"奴孥"
"nou"	"nou"	"3"	"努弩胬"
"nou"	"nou"	"6"	"怒"
"lou"	"lou"	"2"	"爐蘆廬盧壚瀘轤鸕顱鱸"
"lou"	"lou"	"3"	"魯櫓鹵虜擄"
"lou"	"lou"	"5"	"六陸錄綠祿碌戮賂鹿轆麓撈[(訓讀)～魚]"
"lou"	"lou"	"6"	"路露璐鷺"
"zou"	"tsou"	"1"	"租撮"
"zou"	"tsou"	"2"	"足卒[(文)]"
"zou"	"tsou"	"3"	"組阻祖詛"
"zou"	"tsou"	"5"	"做"
"cou"	"tsʰou"	"1"	"粗初"
"cou"	"tsʰou"	"2"	"促蹙族鏃蔟簇"
"cou"	"tsʰou"	"3"	"礎楚"
"cou"	"tsʰou"	"5"	"醋"
"zzou"	"dzou"	"2"	"鋤"
"zzou"	"dzou"	"6"	"助"
"sou"	"sou"	"1"	"蘇梳疏蔬酥"
"sou"	"sou"	"2"	"俗夙肅謖速[(又)]宿續縮[(白)]"
"sou"	"sou"	"3"	"數[(1)動詞，～星星]"
"sou"	"sou"	"5"	"訴素嗉數[(2)名詞，～量]"
"ou"	"ou"	"1"	"𡂿[～詠似嘆之辭]"
"diou"	"tiou"	"1"	"丟"
"liou"	"liou"	"1"	"溜[(1)光滑：～滑；滑：～冰]熘遛[偷偷走開]餾鎦𥉳[眼睛四處看]"
"liou"	"liou"	"2"	"劉瀏留硫琉溜[(2)迅速：～勢]"
"liou"	"liou"	"3"	"柳榴[(又)]綹[將繩子編起來]"
"liou"	"liou"	"6"	"瘤榴[(又)]"
"zhiou"	"tɕiou"	"1"	"周舟州洲啾揪鬏糾赳鳩"
"zhiou"	"tɕiou"	"2"	"竹築燭囑祝粥帚菊[(白)]"
"zhiou"	"tɕiou"	"3"	"久酒九玖灸韭"
"zhiou"	"tɕiou"	"5"	"救晝咒柩疚咎究㲃[擰、扭]"
"chiou"	"tɕʰiou"	"1"	"秋鰍抽丘邱蚯"
"chiou"	"tɕʰiou"	"2"	"畜[(1)～牲]觸束曲蛐麯軸[(文)]"
"chiou"	"tɕʰiou"	"3"	"丑醜"
"chiou"	"tɕʰiou"	"5"	"臭"
"zzhiou"	"dʑiou"	"2"	"仇酬囚泅求球裘酋遒虬售[(白)]綢稠惆儔疇躊籌"
"zzhiou"	"dʑiou"	"6"	"舊舅就肘紂籀宙妯軸[(白)]袖[(白)]"
"gniou"	"ȵiou"	"1"	"扭[(又)]"
"gniou"	"ȵiou"	"2"	"牛"
"gniou"	"ȵiou"	"3"	"紐鈕忸[～怩]扭[(又)]"
"gniou"	"ȵiou"	"5"	"肉蟻[(白)]褥[(白)]"
"shiou"	"ɕiou"	"1"	"收休咻修羞"
"shiou"	"ɕiou"	"2"	"宿粟蓄畜[(2)～牧業]叔淑菽孰塾蜀膩[(訓讀)膩煩：餐餐吃魚，我都吃～嗒]"
"shiou"	"ɕiou"	"3"	"手守首朽溲[排洩糞便：解～]"
"shiou"	"ɕiou"	"5"	"熟贖屬秀繡鏽袖[(文)]嗅溴獸"
"sshiou"	"ʑiou"	"6"	"受授綬壽售狩售[(文)]"
"iou"	"iou"	"1"	"優憂悠幽"
"iou"	"iou"	"2"	"由油郵蚰尤猶疣魷游遊柔揉蹂糅煣[用火烤木以使其彎曲]"
"iou"	"iou"	"3"	"友有酉牖"
"iou"	"iou"	"5"	"幼育佑[(又)]欲辱耨褥[(文)]鬱宥囿誘鼬柚釉鈾獄浴幼"
"iou"	"iou"	"6"	"右佑[(又)]又"
"ben"	"pẽ"	"1"	"般搬崩奔錛[刀刃出現缺口]"
"ben"	"pẽ"	"5"	"半"
"pen"	"pʰẽ"	"1"	"潘烹"
"pen"	"pʰẽ"	"5"	"判叛拚[捨棄不顧：～命]"
"bben"	"bẽ"	"2"	"盤磐蟠槃彭膨澎"
"bben"	"bẽ"	"6"	"拌絆伴畔"
"men"	"mẽ"	"2"	"瞞"
"men"	"mẽ"	"3"	"滿[(1)～意.～場]蟎"
"men"	"mẽ"	"6"	"孟"
"fen"	"ɸẽ"	"1"	"歡顴獾"
"fen"	"ɸẽ"	"3"	"緩"
"fen"	"ɸẽ"	"5"	"瘓喚煥奐渙"
"ffen"	"βẽ"	"2"	"涵[(白)～心：心臟]"
"ffen"	"βẽ"	"6"	"換患宦幻汗[(白)]"
"den"	"tẽ"	"1"	"端燈登蹬鐙"
"den"	"tẽ"	"3"	"短等戥"
"den"	"tẽ"	"5"	"凳斷[(又)]"
"ten"	"tʰẽ"	"1"	"吞"
"ten"	"tʰẽ"	"3"	"磴[(1)名詞，台階：石～子；量詞：箇間樓梯有二十～]喘湍"
"ten"	"tʰẽ"	"5"	"磴[(2)像台階一樣高低不平：地不平，有～；也喻指說話不連貫：講話打～]"
"dden"	"dẽ"	"2"	"團摶誊騰滕藤"
"dden"	"dẽ"	"6"	"鄧段鍛緞斷[(又)]"
"nen"	"nẽ"	"1"	"𱙥[～嘰、～～：奶奶]"
"nen"	"nẽ"	"2"	"能"
"nen"	"nẽ"	"3"	"暖"
"len"	"lẽ"	"2"	"巒圞[圓：溜～的桌子]攣欒攣[蜷曲不能伸食：痙～]鸞鑾灤"
"len"	"lẽ"	"3"	"卵[(1)睾丸或陰莖：～睾子]"
"len"	"lẽ"	"6"	"亂"
"zen"	"tsẽ"	"1"	"曾[(2)姓]增罾鑽[(1)穿過，～洞；帖營，～空子]爭[(文)]掙[(2)～扎]崢猙睜箏躦[向上或向前衝]"
"zen"	"tsẽ"	"3"	"鑽[戳、捅：～黃蜂窩]"
"zen"	"tsẽ"	"5"	"諍甑鑽[(2)打孔的工具：～子；用鑽子打孔：～眼]"
"cen"	"tsʰẽ"	"1"	"汆攛躥"
"cen"	"tsʰẽ"	"5"	"襯憎贈蹭窗竄[(又)]篡"
"zzen"	"dzẽ"	"2"	"層曾[(1)～經；～孫]"
"sen"	"sẽ"	"1"	"森僧酸生[(文)]牲笙甥參[(2)人～]"
"sen"	"sẽ"	"3"	"省"
"sen"	"sẽ"	"5"	"蒜算"
"xen"	"xẽ"	"1"	"亨哼"
"xen"	"xẽ"	"3"	"狠"
"xxen"	"ɣẽ"	"2"	"痕恆衡蘅"
"xxen"	"ɣẽ"	"6"	"恨"
"bin"	"pĩ"	"1"	"鞭邊辮鯿"
"bin"	"pĩ"	"3"	"貶砭扁匾蝙"
"bin"	"pĩ"	"5"	"變"
"pin"	"pʰĩ"	"1"	"編篇偏翩"
"pin"	"pʰĩ"	"5"	"遍騙片"
"bbin"	"bĩ"	"2"	"駢胼"
"bbin"	"bĩ"	"6"	"辨辯便卞汴"
"min"	"mĩ"	"2"	"綿棉[(文)]眠迷[(又)]"
"min"	"mĩ"	"3"	"免勉冕澠"
"min"	"mĩ"	"6"	"面湎緬謎膩[(白)(又)]覓[(又)]"
"din"	"tĩ"	"1"	"顛癲巔癜"
"din"	"tĩ"	"3"	"點[(2)～名；數～；九～鐘]典碘腆[挺着胸腹等：～起肚子]"
"din"	"tĩ"	"5"	"店掂惦踮[(文)]佃[(又)]"
"tin"	"tʰĩ"	"1"	"天添"
"tin"	"tʰĩ"	"3"	"忝舔[(文)]殄"
"ddin"	"dĩ"	"2"	"甜恬田填滇"
"ddin"	"dĩ"	"6"	"電殿墊甸奠簟鈿佃[(又)]"
"lin"	"lĩ"	"2"	"連蓮漣鰱璉奩憐[(又)]聯廉臆鐮簾"
"lin"	"lĩ"	"3"	"臉斂"
"lin"	"lĩ"	"6"	"練煉戀鏈"
"zhin"	"tɕĩ"	"1"	"尖堅肩掮兼蒹箋緘菅籼[黏性小的稻子，與糯相對：～米]煎[(1)用油炸：～粑粑]沾[(白)]粘[(白)]氈[(白)]"
"zhin"	"tɕĩ"	"3"	"揀撿檢瞼繭剪翦蹇覓[將水引到家里或田地的長竹管]殮碱[(文)]碾[(文)]展[(白)]"
"zhin"	"tɕĩ"	"5"	"煎[(2)熬：～油、～藥]見劍建薦箭佔[(白)]戰[(白)]顫"
"chin"	"tɕʰĩ"	"1"	"千仟遷殲釺扦[(文)]芊纖簽籤牽謙愆鉛[(文)]"
"chin"	"tɕʰĩ"	"3"	"淺遣譴繾"
"chin"	"tɕʰĩ"	"5"	"欠歉芡[～粉]倩"
"zzhin"	"dʑĩ"	"2"	"錢前全詮荃痊醛泉鉗乾虔潛撏[撕扯毛髮：～毛]黔[(白)]纏[(白)]鬈[毛髮彎曲：～毛]"
"zzhin"	"dʑĩ"	"6"	"踐賤餞健腱鍵儉件漸"
"gnin"	"ȵĩ"	"1"	"拈研[(又)]"
"gnin"	"ȵĩ"	"2"	"年言閻[(又)]嚴[(又)]燃[(白)]鮎[(又)]黏"
"gnin"	"ȵĩ"	"3"	"染捻輦攆蹍[腳底來回拖動]碾[(白)]"
"gnin"	"ȵĩ"	"6"	"硬[(又)]硯[(又)]釅[(又)]念[(又)]驗[(又)]"
"shin"	"ɕĩ"	"1"	"先仙掀[(白)]扦[(白)]煽搧[(白)]"
"shin"	"ɕĩ"	"3"	"選冼險顯鮮蘚癬閃[(白)]陝[(白)]"
"shin"	"ɕĩ"	"5"	"憲獻線羨腺現[(變調)]扇[(白)名詞：～子]"
"sshin"	"ʑĩ"	"2"	"嫌賢"
"sshin"	"ʑĩ"	"6"	"縣現[(又)]擅[(白)]善[(白)]膳[(白)]鱔[(白)]繕[(白)]"
