租		ʦu1	
朱			
株			
茱			
诛			
蛛			
珠			
猪			
祖		ʦu3	
组			
阻			
诅			
主			
煮			
诸		ʦu5	
注			
驻			
疰	夏		
铸			
粗		tsʰu1	
初			
楚		ʦʰu3	
础			
鼠			
褚			
处	~理		
处	住~	ʦʰu5	
措			
醋			
雏		ʣu2	
除			
贮			
厨			
橱			
储			
助		ʣu6	
箸	~笼		
住			
书		su1	
酥			
苏			
输			
疏			
数	点	su3	
数	~目	su5	
素			
诉			
塑			
漱			
恕			
锄		zu2	
贮	又		
树		zu6	
竖			
姑		ku1	
菇			
孤			
辜			
箍			
古		ku3	
估			
鼓			
股			
故		ku5	
固			
顾			
雇			
枯		kʰu1	
骷			
苦		kʰu3	
库		kʰu5	
裤			
	~私:糊里糊涂	gu2	
	贪	gu6	
乎		xu1	
呼			
虎		xu3	
浒			
戽		xu5	
	芦~		
胡		ɣu2	
糊			
湖			
蝴			
葫			
壶			
弧			
狐			
户		ɣu6	
护			
扈			
乌		u1	
呜			
污			
吴		u2	
蜈			
无			
芜			
五		u3	
伍			
武			
午			
诬	文		
误		u6	
悟			
务			
戊			
驴		ly2	
吕		ly3	
铝			
侣			
旅			
履			
虑		ly6	
滤			
居		ʨy1	
	钻		
举		ʨy3	
嘴			
句		ʨy5	
醉			
锯			
据			
巨			
炬			
拒			
距			
区		ʨʰy1	
躯			
驱			
岖			
蛆			
取		ʨʰy3	
去	文	ʨʰy5	
瞿		ʥy2	
渠			
具		ʥy6	
俱			
惧			
女		ȵy3	
虚		ɕy1	
墟			
尿	白		
西	瓜	ɕy1	
许		ɕy3	
浒	又		
栩			
岁	白	ɕy5	
絮			
徐		ʑy2	
渠	又		
聚		ʑy6	
序			
荠	菜		
淤		y1	
于	姓	y2	
余			
鱼			
渔			
娱			
俞			
愉			
榆			
愚			
虞			
雨		y3	
语			
羽			
喂	白	y5	
于		y6	
吁			
圩	白		
迂			
芋			
豫			
愈			
喻			
裕			
誉			
遇			
寓			
预			
揹		pa1	
摆		pa3	
䙓			
拜			
㧩	用手轻轻拨开	pʰa3	
派	文	pʰa6	
配	白	pʰa5	
排		ba2	
徘			
牌			
败		ba6	
稗			
咩		ma1	
埋		ma2	
霾			
买		ma3	
卖		ma6	
迈			
呆	又	ta1	
堆	又		
歹	又	ta3	
	文，使劲地拽：~芦穄		
戴		ta5	
带			
碓	文，石臼		
推		tʰa1	
胎			
太		tʰa5	
钛			
泰			
台		da3	
抬			
苔			
代		da6	
袋			
埭			
待			
怠			
汰	~衣服		
歹			
	母亲	na2	
奶	乳房：乳汁：~~：妻子		
乃			
廼			
奶	~~：祖母	na6	
奈			
耐			
在	白，又	la1	
来		la2	
莱			
睐		la6	
赖			
癞			
籁			
在	白		
灾		ʦa1	
哉			
栽			
斋			
宰		ʦa3	
崽			
再		ʦa5	
债			
载			
猜		ʦʰa1	
差	出~		
采		ʦʰa3	
彩			
睬			
踩			
菜		ʦʰa5	
蔡			
筛		sa1	
鳃			
腮			
衰	又		
洒		sa3	
晒		sa5	
赛			
寨			
才			
财			
裁			
在	文		
该		ka1	
赅			
	~平		
街			
改		ka3	
解			
丐		ka5	
钙			
盖			
慨			
溉			
戒			
界			
	锯		
解	~款		
开		kʰa1	
揩			
凯		kʰa3	
楷			
慨			
恺	~背椅	kʰa5	
	碰	ga2	
	撑撑~~;懒惰	ga6	
哀		ŋa1	
挨	白，靠近		
埃			
呆		ŋa2	
捱			
癌			
皑			
矮		ŋa3	
爱		ŋa5	
艾		ŋa6	
碍			
外	白		
蔼			
暧			
	用瓢、碗等取东西：~米	xa1	
海		xa3	
蟹			
咳			
	~不住：吃不消	xa5	
鞋		ɣa2	
还			
孩			
咳	喊		
害		ɣa6	
亥			
唉			
解	姓		
也	白	a3	
乖		kua1	
怪			
傀		kua3	
快		kua5	
筷			
脍			
会	~计		
	手臂夹着东西	gua6	
歪		xua1	
	大吃	xua3	
怀		ɣua2	
槐			
淮			
还	又读		
坏	文读	ɣua6	
	左右摇摆	ua3	
外	文读	ua6	
坏	白读，文		
	很得意，神气	ʨya3	
拽		ʨya5	
	唆使	ʨʰya3	
靴		ɕya1	
摔			
甩		ɕya3	
帅		ɕya5	
率			
吧		pɑ1	
爸	文读	pɑ5	
叭		pʰɑ5	
	拔出：抽出	bɑ2	
爸	白读	ba6	
妈		mɑ3	
吗			
嘛			
妈	~~;伯母	mɑ6	
乏		fɑ1	
打		tɑ3	
大	文读	tɑ5	
	移开一点：错后一点：~几天去探亲	dɑ2	
大	白读	ɖɑ6	
汏	~衣服		
拿		nɑ2	
哪	文读	nɑ3	
拉	~拢	lɑ1	
拉	~尿：尿床	lɑ2	
哪	白读	lɑ3	
赖	~学	lɑ6	
遮		ʦɑ1	
车		ʦʰɑ1	
	拌和：~面		
扯		ʦʰɑ3	
	~蛤：本地特有海产	ʣɑ6	
赊		sɑ1	
傻		sɑ3	
舍			
捨			
煞	迷信说法，指人的灵魂：~走了	sɑ5	
社	东~：本县地名		
蛇		zɑ2	
佘			
射		zɑ6	
麝			
	不利索：慢	gɑ2	
	与紧相反。手里~：用钱不精打细算	gɑ6	
	挤：~进去	gɑ6	
哈	~气	xɑ1	
啊	疑问词	ɑ2	
啊	应答	ɑ6	
爹	~~：祖父：老~：泛指老头	tiɑ1	
嗲	娇惯,撒娇	tiɑ3	
加		ʨiɑ1	
家	文读		
稼			
佳			
嘉			
贾		ʨiɑ3	
假	又读		
姐			
借		ʨiɑ5	
架			
驾			
价			
嫁	文读		
斜	又读	ʨʰiɑ1	
	倾倒、歪：墙~了	ʨʰiɑ5	
茄		ʥiɑ2	
	犟、粗暴		
	指人某一部分伤痛，不灵活：腰~了	ʥiɑ6	
	~尿：小便		
些		ɕiɑ1	
写		ɕiɑ3	
泻			
卸			
惬			
霞		ʑiɑ2	
邪			
斜			
下	文读	ʑiɑ6	
夏	文读		
谢			
榭			
	躲	iɑ1	
	手受伤不能动：手~了		
牙		iɑ2	
芽			
涯			
爷	~~：父亲		
野		iɑ3	
讶			
惹			
夜		iɑ6	
亚			
椰			
耶			
呀			
呱		kuɑ1	
哗	文读	ɣuɑ2	
哇		uɑ1	
娃		uɑ2	
	~里~大：矫揉造作	uɑ5	
包		pʌ1	
苞			
胞			
鲍			
宝		pʌ3	
保			
褒			
饱			
煲			
暴	文读	pʌ5	
报			
豹			
趵			
瀑			
爆			
抛		pʰʌ1	
泡			
	~儿：指爱吹嘘，做事不踏实的人	pʰʌ3	
炮		pʰʌ5	
泡	~饭		
袍		bʌ2	
跑			
抱		bʌ6	
鲍	文读		
雹			
刨			
暴	白读		
爆	~灰		
毛		mʌ2	
矛			
茅			
猫			
锚			
卯		mʌ3	
铆			
冒		mʌ6	
帽			
貌			
刀		tʌ1	
岛		tʌ3	
捣			
倒	~下来		
到		tʌ5	
倒	~退		
他	白读	tʰʌ1	
滔			
叨			
讨		tʰʌ3	
套		tʰʌ5	
匋		dʌ2	
淘			
陶			
掏			
萄			
逃			
桃			
涛			
焘			
道		dʌ6	
导			
稻			
蹈			
盗			
悼			
孬		nʌ1	
挠		nʌ2	
恼		nʌ3	
脑			
闹			
捞	~好处	lʌ1	
劳		lʌ2	
捞			
唠			
痨			
牢			
老		lʌ3	
佬			
涝		lʌ6	
唠	~三~四		
糟		ʦʌ1	
遭			
招			
朝	~三暮四		
早		ʦʌ3	
枣			
澡			
找			
蚤			
灶		ʦʌ5	
罩			
躁			
燥			
抄		ʦʰʌ1	
操			
超			
炒		ʦʰʌ3	
吵			
草			
糙		ʦʰʌ5	
钞			
朝		ʣʌ2	
潮			
嘲			
赵		ʣʌ6	
烧		sʌ1	
梢			
搔			
骚			
少		sʌ3	
扫			
嫂			
少	~年	sʌ5	
䴛	盐:咸		
曹		zʌ2	
槽			
嘈			
䐬	肚饿：~人		
剿	文读，~麦		
召		zʌ6	
邵			
	脚踏地		
高		kʌ1	
蒿			
镐			
胶	白读		
膏			
羔			
糕			
皋			
槁			
睾			
搞		kʌ3	
稿			
搅			
告		kʌ5	
诰			
酵			
教	~书		
敲		kʰʌ1	
拷	~打	kʰʌ3	
考			
烤			
靠		kʰʌ5	
铐			
	糊涂，分不清楚	gʌ6	
懊	~燥	ŋʌ1	
熬		ŋʌ2	
鳌			
遨			
翱			
咬		ŋʌ3	
袄			
傲		ŋʌ5	
	称赞	ŋʌ6	
蒿		xʌ1	
薅			
好		xʌ3	
好	~色	xʌ5	
孝	白读		
豪		ɣʌ2	
嚎			
壕			
毫			
号		ɣʌ6	
浩			
皓			
耗			
昊			
噢		ʌ5	
瞟		piʌ1	
膘			
镖			
标			
彪			
镳			
飙			
表		piʌ3	
裱			
婊			
嫑		piʌ5	
飘		pʰiʌ1	
鳔		pʰiʌ3	
票		pʰiʌ5	
漂			
嫖		biʌ2	
瓢			
苗		miʌ2	
描			
瞄		miʌ3	
秒			
渺			
藐			
庙		miʌ6	
妙			
缪			
谬			
刁		tiʌ1	
雕			
凋			
屌		tiʌ3	
吊		tiʌ5	
钓			
挑		tʰiʌ1	
佻			
	给好处	tʰiʌ3	
跳		tʰiʌ5	
粜			
眺			
调		diʌ2	
条			
迢			
笤			
龆			
调	又读，~查	diʌ6	
掉			
铫			
辽		liʌ2	
疗			
燎			
撩			
僚			
了		liʌ3	
料		liʌ6	
撂			
廖			
寥			
瞭			
交		ʨiʌ1	
胶	文读		
浇			
焦			
蕉			
礁			
椒			
缴		ʨiʌ3	
剿	白读		
教	文读	ʨiʌ5	
叫			
锹		ʨʰiʌ1	
悄			
巧		ʨiʌ3	
翘		ʨiʌ5	
俏			
乔		ʥiʌ2	
桥			
侨			
瞧			
轿		ʥiʌ6	
樵			
	~轧：有矛盾		
鸟		ȵiʌ3	
尿	~素		
尿	小便（动词）	ȵiʌ6	
肖		ɕiʌ1	
销			
消			
硝			
宵			
霄			
萧			
	~书		
小			
筱			
晓			
笑		ɕiʌ5	
啸			
孝	文读		
哮			
酵	文读		
肴	白读	ʑiʌ2	
校		ʑiʌ6	
邀		iʌ1	
夭			
妖			
腰			
姚		iʌ2	
尧			
肴	文读		
摇			
遥			
瑶			
窑			
谣			
饶			
舀		iʌ3	
	二~：本县地名		
要		iʌ5	
跃		iʌ6	
耀			
鹞			
卑		pe1	
悲			
杯			
碑			
揹			
贝		pe5	
狈			
背	脊~		
揹	~衬		
胚		pʰe1	
坯			
剖		pʰe3	
丕			
呸			
配	文读	pʰe5	
沛			
佩			
派	白读		
呸			
邳			
赔		be2	
培			
陪			
蓓			
倍		be6	
痱			
背	耳~		
梅		me2	
某			
煤			
媒			
玫			
枚			
楣			
媚			
美		me6	
每			
某	又读		
牡			
妹		me6	
昧			
寐			
魅			
茂			
飞		fe1	
非			
菲			
妃			
匪		fe3	
诽			
翡			
否			
吠			
废		fe5	
费			
肺			
肥		ve2	
浮	又读		
费	姓	ve6	
堆		te1	
兜			
斗	升~	te3	
陡			
对		te5	
碓			
斗	~争		
推	又读	tʰe1	
偷			
腿		tʰe3	
退		tʰe5	
褪			
投		de2	
头			
队		de6	
兑			
豆			
窦			
馁		ne3	
内		ne6	
芮	白读		
雷		le2	
蕾			
镭			
擂			
	~命:缠蛮		
累		le3	
磊			
垒			
㧕	玩：搅拌		
类		le6	
漏			
周		ʦe1	
舟			
洲			
帚			
走		ʦe3	
昼		ʦe5	
宙			
胄			
皱	文读		
咒			
肘			
抽		ʦʰe1	
丑		ʦʰe3	
臭		ʦʰe5	
凑			
纣			
绸		ʣe1	
稠			
仇			
酬			
筹			
畴			
踌			
	吸吮		
䈙	叠	ʣe6	
搜		se1	
馊			
飕			
收			
手		se3	
守			
首			
擞			
叟		se5	
瘦			
兽	文读		
愁		ze2	
售		ze6	
受			
授			
绶			
寿			
兽	白读		
勾		ke1	
沟			
钩			
篝			
苟		ke3	
狗			
枸			
构		ke5	
给	文读		
抠		kʰe1	
眍			
口		kʰe3	
扣		kʰe5	
筘			
叩			
寇			
蔻			
区	姓	ŋe1	
殴			
呕			
讴			
鸥			
瓯			
牛	白读	ŋe2	
偶		ŋe3	
藕			
沤		ŋe5	
欧		ŋe6	
	咳嗽	xe1	
	哭吼	xe3	
鲎		xe5	
侯		ɣe1	
候			
喉			
猴			
厚		ɣe6	
后			
逅			
候	等~		
欸	惊异	e2	
欸	赞同	e5	
欸	应答	e6	
且		ʨʰie3	
妾		ʨʰie5	
锲			
挈			
舍	又读	ɕie3	
社		ʑie6	
也	文读	ie3	
冶			
液		ie6	
掖			
腋			
归		kue1	
规			
龟			
鬼		kue3	
轨			
诡			
癸			
贵		kue5	
桂			
刽			
亏		kʰue1	
盔			
魁			
傀			
愧		kʰue5	
溃			
馈			
奎		gue3	
逵			
葵			
跪		gue5	
柜			
灰		xue1	
挥			
挥			
辉			
晖			
徽			
悔		xue3	
毁			
晦		xue5	
讳			
贿			
回		ɣue2	
茴			
会		ɣue6	
烩			
汇			
惠			
慧			
卉			
煨		ue1	
威			
萎			
围		ue2	
圩	文读		
为			
违			
危			
桅			
维			
唯			
帷			
微			
薇			
伟		ue3	
纬			
苇			
伪			
委			
萎	又读		
尾			
喂	文读	ue5	
胃			
谓		ue6	
渭			
未			
味			
卫			
为			
位			
尉			
蔚			
慰			
魏			
巍			
追		ʨye1	
锥			
最		ʨye5	
缀			
崔		ʨʰye1	
催			
摧			
吹			
翠		ʨʰye5	
脆			
锤		ʥye2	
搥			
虽		ɕye1	
水		ɕye3	
岁	文读	ɕye5	
碎			
祟			
遂			
睢			
税			
睡			
谁		ʑye2	
隋			
垂			
罪		ʑye6	
瑞			
蕊		ye3	
锐		ye6	
芮	文读		
柔		ɿe2	
巴		po1	
芭			
疤			
笆			
把			
扒	~在背上		
靶		po3	
把	一~草		
坝		po5	
霸			
怕		pʰo5	
爬		bo2	
琶			
掱			
罢		bo6	
耙			
葩			
麻		mo2	
马		mo3	
码			
玛			
蚂			
骂		mo6	
瓜		kuo1	
家	白读		
寡		kuo3	
挂		kuo5	
架	白读		
褂			
嫁	白读		
夸		kʰuo1	
卡		kʰuo3	
垮			
胯			
跨		kʰuo5	
	刻：~钢板	ɡuo2	
鸦		ŋuo1	
桠	劝人吃饭喝酒		
牙		ŋuo2	
芽			
伢	小~儿		
	啃食物：~玉米		
瓦		ŋuo3	
佤			
哑			
垩		ŋuo5	
桠		ŋuo6	
丫			
花		xuo1	
	碎：消失	xuo3	
化		xuo5	
花	叫~子		
华		ɣuo1	
哗	白读		
下	白读	ɣuo6	
夏	白读		
虾			
划	文读		
画	文读		
话	文读		
	取出，拿出	uo1	
	呕吐	uo3	
	凹	uo5	
划	白读	uo6	
画	白读		
话	白读		
抓		ʨyo1	
渣			
查	姓		
假	白读	ʨyo3	
爪			
炸		ʨyo5	
诈			
榨			
叉		ʨʰyo1	
差	相~		
岔		ʨʰyo5	
查		ʥyo2	
茶			
昨	文读	ʤyo6	
沙		ɕyo1	
莎			
砂			
唦			
	碎：消失	ɕyo3	
晒	白读	ɕyo5	
	~子：瘫痪的人:;鱼虾变质或人四肢无力散架	ʑyo2	
昨	白读	ʑyo6	
波		pɷ1	
菠			
玻			
	不平		
跛		pɷ3	
簸		pɷ5	
坡		pʰɷ1	
叵		pʰɷ3	
破		pʰɷ5	
婆		bɷ2	
薄	~荷	bɷ6	
魔		mɷ2	
摩			
磨			
模			
母		mɷ3	
沫		mɷ6	
磨	~子		
暮			
慕			
多		tɷ1	
朵		tɷ3	
躲			
剁		tɷ5	
垛			
拖		tʰɷ1	
妥		tʰɷ3	
椭			
脱	~皮	tʰɷ5	
驮		dɷ2	
驼			
奪		dɷ6	
大	又读		
奴		nɷ2	
挪			
努		nɷ3	
怒		nɷ6	
缧	绞紧	lɷ1	
溜			
刘		lɷ2	
浏			
留			
瘤			
流			
箩			
虏		lɷ3	
柳			
镙		lɷ6	
螺			
缫	~丝		
啰			
左		ʦɷ3	
佐			
做		ʦɷ5	
搓		ʦʰɷ1	
	干：打	ʦʰɷ3	
错		ʦʰɷ5	
锉			
挫			
梭		sɷ1	
锁		sɷ3	
矬	锯掉一点	zɷ2	
坐		zɷ6	
座			
锅		kɷ1	
过	超		
哥			
戈			
果		kɷ3	
裹			
过	~去	kɷ5	
个			
窝		kʰɷ1	
科			
苛			
可		kʰɷ3	
课		kʰɷ5	
俄		ŋɷ2	
鹅			
峨			
娥			
蛾			
锇			
讹			
我		ŋɷ3	
饿		ŋɷ6	
烀	蒸：~馒头	xɷ1	
火		xɷ3	
伙			
合	又读		
货		xɷ5	
和			
何		ɣɷ2	
河			
荷			
贺		ɣɷ6	
和	一唱一~		
祸			
屙		ɷ1	
哦			
哦	应答	ɷ6	
丢		tiɷ1	
堕		tiɷ5	
纠		ʨiɷ1	
绉			
阉			
酒		ʨiɷ3	
久			
九			
玖			
究		ʨiɷ5	
疚			
灸			
救			
丘		ʨiɷ1	
邱			
蚯			
秋			
萩			
鳅			
揪		ʨʰiɷ3	
求		ʥiɷ2	
球			
逑			
裘			
仇	姓		
虬			
酋			
遒			
旧		ʥiɷ6	
舅			
臼			
牛	文读	ȵiɷ2	
揉			
纽		ȵiɷ3	
妞			
扭			
纽			
	~头~脚	ȵiɷ5	
休		ɕiɷ1	
修			
朽		ɕiɷ3	
溴		ɕiɷ5	
	~毛：去毛	ʐiɷ2	
囚			
泅			
就		ʑiɷ6	
蹴			
优		iɷ1	
忧			
幽			
悠			
尤		iɷ2	
犹			
游			
由			
油			
邮			
柚			
铀			
猷			
有		iɷ3	
友			
酉			
幼		iɷ5	
囿			
诱			
又		iɷ6	
莠			
右			
佑			
釉			
儿		ər2	
耳		ər3	
饵			
而			
迩			
尔			
二		ər6	
贰			
班		pæX1	
斑			
癍			
颁			
蓖			
扳			
钣			
般	又读		
瘢			
板		pæX3	
版			
钣			
坂			
瓣			
扮		pæX5	
绊		pʰæX1	
攀		pʰæX5	
盼			
襻	鞋~子		
爿		bæX2	
爬	又读		
	~		
办		bæX6	
	锣声：咚咚~		
蛮	很~好	mæX1	
蛮	不讲理：缠~	mæX2	
曼		mæX6	
慢			
蔓			
漫			
番		fæX1	
翻			
帆			
反		fæX3	
返			
贩		fæX5	
乏	又读		
泛			
凡		væX2	
矾			
樊			
烦			
藩			
饭		væX6	
犯			
范			
丹		tæX1	
单	~数		
耽			
担	~心		
胆		tæX3	
疸			
掸	又读		
旦		tæX5	
担	重~		
诞			
滩		tʰæX1	
摊			
瘫			
袒		tʰæX3	
毯			
坦			
叹		tʰæX5	
炭			
坍			
谈		dæX2	
痰			
弹	~簧		
坛			
檀			
谭			
淡		dæX6	
蛋			
氮			
但			
弹	子~		
难	困~	næX2	
罱	~泥	næX3	
难	灾~	næX6	
兰		læX2	
拦			
栏			
蓝			
懒		læX3	
览			
缆			
揽			
烂		læX6	
滥			
盏		ʦæX1	
㔍	用刀剁：~肉		
斩		ʦæX3	
崭			
赞		ʦæX5	
站			
蘸			
参		ʦʰæX1	
掺			
搀			
产		ʦʰæX3	
铲			
惨	又读		
灿		ʦʰæX5	
孱			
粲			
璨			
惭		ʣæX2	
残			
赚			
暂		ʣæX6	
栈			
绽			
山		sæX1	
赸	追赶		
删			
三			
杉			
衫			
闩			
伞			
散			
馓			
散	又读	sæX5	
馋		zæX2	
尝			
监		kæX1	
尴			
间	房~		
拣		kæX3	
碱			
间	隔：~几天	kæX5	
干	又读		
铅		kʰæX1	
鹐	啄		
槛		kʰæX3	
舰			
嵌		kʰæX5	
钳	~手	gæX2	
	~子：小棺		
	插，挤：~	gæX6	
淹		ŋæX1	
颜		ŋæX2	
癌			
岩			
	~~：正好		
眼		ŋæX3	
晏	迟：他来~了	ŋæX5	
雁		ŋæX6	
	慢：行动拖沓	xæX1	
给	白读	xæX3	
喊			
咸		ɣæX2	
闲	白读		
啣			
陷	白读	væX6	
限	白读		
苋			
关		kuæX1	
鳏			
管	又读	kuæX3	
惯		kuæX5	
	插进夹住：夹针~住头发	kʰuæX1	
环		guæX2	
掼		guæX3	
豩		xuæX1	
	幌，左右或前后摆动	xuæX5	
还	文读，~债	ɣuæX2	
幻		ɣuæX6	
患			
宦			
弯		uæX1	
湾			
玩		uæX2	
还	白读		
顽			
挽		uæX3	
晚			
绾	绕	uæX5	
万		uæX7	
搬		pɷX1	
半		pɷX5	
潘		pʰɷX1	
拼	又读		
判		pʰɷX5	
叛			
盘		bɷX2	
般			
磐			
蟠			
伴		bɷX6	
拌			
鳗		mɷX2	
馒			
瞒			
满		mɷX3	
幕		mɷX6	
端		tɷX1	
短		tɷX3	
箪			
锻		tɷX5	
簖			
断	~定		
贪		tʰɷX1	
探		tʰɷX5	
团		dɷX2	
潭			
断	折~	dɷX5	
男		nɷX2	
南			
楠			
暖		nɷX3	
娈		lɷX2	
峦			
恋	又读		
孪			
栾			
	收集，拼拢：把草~~堆		
卵	睾丸	lɷX3	
乱		lɷX6	
干	晒~	kɷX1	
甘			
官			
观			
敢		kɷX3	
赶			
擀			
秆			
竿			
感			
管			
干	~部	kɷX5	
宽		kʰɷX1	
堪			
龛			
看	~守		
刊		kʰɷX3	
坎			
侃			
款			
	盖		
看		kʰɷ5	
	身体向前倾	gɷX2	
欢		xɷX1	
獾			
汉		xɷX5	
奂			
唤			
焕			
痪			
翰			
韩		ɣɷX2	
寒			
含			
函			
涵			
旱		ɣɷX6	
焊			
捍			
汗			
憾			
安		ɷX1	
氨			
按			
鞍			
庵			
完		ɷX2	
丸			
宛		ɷX3	
碗			
惋			
腕			
缓			
媛			
皖			
暗		ɷX5	
案			
换		ɷX6	
岸			
专		ʨyɷX1	
砖			
娟			
捐			
绢			
鹃			
钻			
眷			
卷		ʨyɷX3	
转		ʨyɷX5	
撰			
钻	~头		
穿		ʨʰyɷX1	
川			
圈			
汆	~鲜鱼汤		
蹿	拉肚子的隐语		
喘		ʨʰyɷX3	
窜			
惨			
串		ʨʰyɷX5	
窜	又读		
劝			
传		ʥyɷX2	
拳			
权			
椽			
篆		ʥyɷX6	
倦			
传	~记		
圈	猪~		
宣		ɕyɷX1	
酸			
选		ɕyɷX2	
软	又读		
算		ɕyɷX5	
祘			
蒜			
楦			
泉		ʑyɷX2	
船			
悬			
玄			
弦			
全			
荃			
冤		yɷX1	
渊			
怨			
元		yɷX2	
园			
沅			
员			
圆			
袁			
辕			
猿			
原			
源			
缘			
远		yɷX3	
援			
软			
怨	又读	yɷX5	
浣		yɷX6	
愿			
苑			
边		piɪX1	
鳊			
蝙			
扁		piɪX	
匾			
贬			
变		piɪX5	
编		pʰiɪX1	
篇			
骗		pʰiɪX5	
片			
便	~宜	biɪX2	
便	方~	biɪX6	
辩			
辨			
辫			
卞			
汴			
棉		miɪX2	
绵			
眠			
免		miɪX3	
勉			
娩			
冕			
面		miɪX6	
缅			
腼			
颠		tiɪX1	
巅			
癫			
点		tiɪX3	
典			
碘			
㥏			
店		tiɪX5	
踮			
惦			
惦			
天		tʰiɪX1	
添			
舔		tʰiɪX3	
掭		tʰiɪX5	
	~骨头		
田		diɪX2	
佃			
钿			
恬			
甜			
填			
电		diɪX6	
佃			
垫			
殿			
淀			
腚			
连		liɪX2	
莲			
鲢			
联			
廉			
帘			
脸		liɪX3	
睑			
殓			
縺		liɪX6	
链			
縺			
炼			
恋			
尖		ʨiɪX1	
煎			
坚			
兼			
搛	~菜		
奸			
间	又读		
艰			
展		ʨiɪX3	
剪			
检			
茧			
简			
謇			
箭		ʨiɪX5	
占			
沾			
建			
战			
荐			
牮	~屋		
见			
千		ʨʰiɪX1	
纤			
迁			
钎			
签			
椠	~皮		
牵			
谦			
骞			
浅		ʨʰiɪX3	
欠		ʨʰiɪX4	
芡			
歉			
纤	背~		
遣			
茜			
倩			
堑			
钳	又读	ʥiɪC2	
缠			
黔			
虔			
乾			
潜			
婵			
蝉			
健		ʥiɪX6	
件			
俭			
拈		ȵiɪX1	
年		ȵiɪX2	
严			
阎			
粘			
研			
你		ȵiɪX3	
辇			
辗			
碾			
捻			
染			
研	又读		
拟			
念		ȵiɪX6	
埝			
验			
砚			
先		ɕiɪX1	
籼			
仙			
