單字	下江	上江	注释	注释															
盧	lou4	lou4																	
顱	lou4	lou4																	
爐	lou4	lou4																	
租	dou1	dou1																	
蘇	slou1	slou1																	
酥	slou1	slou1																	
穌	slou1	slou1																	
辜	gu1	gu1																	
箍	ku1	ku1																	
孤	gu1	gu1																	
呱	gwaa1	gwaa1																	
沽	gu1	gu1																	
姑	gu1	gu1																	
枯	fu1	fu1																	
蜈	ng4	ng4																	
梧	ng4	ng4																	
吾	ngou4	ngou4																	
吾	ng4	ng4																	
吳	ng4	ng4																	
呼	fu1	fu1																	
糊	fu4	fu4																	
瑚	fu4	fu4																	
胡	fu4	fu4																	
瓠	fu4	fu4																	
壺	fu4	fu4																	
湖	fu4	fu4																	
弧	fu4	fu4																	
葫	fu4	fu4																	
狐	fu4	fu4																	
乎	fu4	fu4																	
嗚	wu1	wu1																	
烏	wu1	wu1																	
惡	ok3		罪~	罪~															
惡	wu3		厭~	厭~															
樸	pok3	pok3																	
菩	pou4	pou4																	
匍	bou4	pou4		上江pou4															
蒲	bou4	pou4		上江pou4															
模	mou4	mou4																	
摸	mo1	mo1																	
膜	mok6	mok6																	
睹	ddou2	ddou2																	
堵	ddou2	ddou2																	
賭	ddou2	ddou2																	
土	tou2	tou2																	
吐	tou3	tou3																	
肚	dou5	tou5		上江tou5															
杜	dou6	dou6																	
努	nou5	nou5																	
怒	nou6	nou6																	
弩	nou5	nou5																	
擄	lou5	lou5																	
虜	lou5	lou5																	
滷	lou5	lou5																	
魯	lou5	lou5																	
櫓	lou5	lou5																	
組	zou2	zou2																	
祖	dou2	dou2																	
粗	tou1	tou1																	
詁	gu2	gu2																	
鼓	gu2	gu2																	
估	gu2	gu2																	
古	gu2	gu2																	
股	gu2	gu2																	
賈	ga3	ga3																	
賈	gu2		商~	商~															
苦	fu2	fu2																	
午	ng5	ng5																	
五	ng5	ng5																	
伍	ng5	ng5																	
琥	fu2	fu2																	
虎	fu2	fu2																	
滸	fu2	fu2																	
雇	gu3	gu3																	
滬	fu6	fu6																	
扈	fu6	fu6																	
戶	fu5	fu5																	
塢	wu1	wu1																	
圃	pou2	pou2																	
譜	pou2	pou2																	
補	bbou2	bbou2																	
簿	bou5	pou5		上江pou5															
部	bou6	bbou6		上江bbou6															
媽	maa2	maa2																	
媽	maa1	maa1																	
莽	mong5	mong5																	
浦	pou2	pou2																	
普	pou2	pou2																	
妒	ddooau3	ddou3		上江ddou3															
兔	tou3	tou3																	
渡	dou6	ddou6		上江ddou6															
度	dok6	ddok6	動詞	動詞；上江ddok6															
度	dou6	ddou6	程~	程~；上江ddou6															
路	lou6	lou6																	
鷺	lou6	lou6																	
露	lou6	lou6																	
賂	lou6	lou6																	
作	dok3	dok3																	
措	tou2	tou2																	
醋	tou3	tou3																	
厝	to3	to3																	
錯	to3	to3																	
訴	slooau3		下江異讀：	下江異讀：															
訴	slou3	slou3																	
塑	slou3	slou3																	
塑	sok3	sok3																	
素	slou3	slou3																	
固	gu2	gu2																	
鯝	gu2	gu2																	
故	gu3	gu3																	
顧	gu3	gu3																	
錮	gu2	gu2																	
庫	fu3	fu3																	
悟	ng6	ng6																	
寤	ng6	ng6																	
誤	ng6	ng6																	
晤	ng6	ng6																	
互	fu6	fu6																	
護	fu6	fu6																	
布	bbou3	bbou3																	
佈	bbou3	bbou3																	
步	bou6	bbou6		上江bbou6															
捕	bou6	bbou6		上江bbou6															
哺	bou1		下江異讀：	下江異讀：															
哺	bbou1	pou4		上江pou4															
慕	mou6	mou6																	
墓	mou6	mou6																	
暮	mou6	mou6																	
募	mou6	mou6																	
怖	bbou3	bbou3																	
摟	lau2	lau2																	
鏤	lau6	lau6																	
趨	deoi1	dui1		上江dui1															
趨	teoi1	tui1		上江tui1															
鬚	slau1		根~	根~															
需	sleoi1	slui1		上江slui1															
須	sleoi1	slui1		上江slui1															
娶	tou2		下江異讀：	下江異讀：															
娶	teoi2	tui2		上江tui2															
株	zi1	zi1																	
列	lit6	lit6																	
蛛	zi1	zi1																	
廚	ci4	ci4																	
雛	co1	co1																	
朱	zi1	zi1																	
珠	zi1	zi1																	
侏	zi1	zi1																	
樞	si1	si1																	
殊	si4	si4																	
茱	zi1	zi1																	
輸	si1	si1																	
嚅	ji4	ji4																	
儒	ji4	ji4																	
懦	ne6	ne6																	
懦	no6	no6																	
俱	geoi1	gui1		上江gui1															
拘	keoi1	kui1		上江kui1															
嶇	keoi1	kui1		上江kui1															
軀	keoi1	kui1		上江kui1															
驅	keoi1	kui1		上江kui1															
摳	keoi1	kui1		上江kui1															
區	au1		姓氏	姓氏															
區	keoi1	kui1	地~	地~；上江kui1															
隅	ngung4	ngung4																	
虞	ng4	ng4																	
愚	ngeoi4	ngui4		上江ngui4															
娛	ng4	ng4																	
吁	eoi1	ui1	應答語	應答語；上江ui1															
於	eoi1	ui1	至~；姓氏	至~；姓氏；上江ui1															
于	eoi1	ui1	姓氏	姓氏；上江ui1															
汙	eoi1	eoi1																	
迂	eoi1	eoi1																	
芋	wu6	wu6																	
盂	ji4	ji4																	
萸	ji4	ji4																	
逾	ji6	ji6																	
瑜	ji6	ji6																	
榆	ji6	ji6																	
諛	ji4	ji4																	
舀	njiu2	njiu2																	
渝	ji6	ji6																	
愉	ji6	ji6																	
膚	fu1	fu1																	
夫	fu1	fu1																	
符	fu4	fu4																	
芙	fu4	fu4																	
苻	fu4	fu4																	
扶	fu4	fu4																	
蕪	mou4	mou4																	
無	mou4	mou4																	
巫	mou1	mou1																	
誣	mou1	mou1																	
毋	mou2	mou2																	
鋪	pou1		~開	~開															
鋪	pou3		店~	店~															
孵	fu1	fu1																	
敷	pou1	pou1																	
敷	fu1	fu1																	
俘	fu1	fu1																	
瞿	keoi4	kui4		上江kui4															
句	geoi3	gui3		上江gui3															
縷	leoi2	lui2		上江lui2															
取	teoi2	tui2		上江tui2															
聚	tou2	tou2																	
聚	teoi2	tui2		上江tui2															
拄	ci5	ci5																	
柱	ci5	ci5																	
數	sou2		~落	~落															
數	sou3		~量	~量															
主	zi2	zi2																	
樹	si6	si6																	
豎	si6	si6																	
乳	njui2	njui2																	
矩	geoi2	gui2		上江gui2															
煦	heoi2	hui2		上江hui2															
噢	ooau3	ou3		上江ou3															
栩	heoi2	hui2		上江hui2															
雨	ji5	ji5																	
羽	ji5	ji5																	
宇	ji5	ji5																	
禹	ji5	ji5																	
愈	ji6	ji6																	
斧	fu2	fu2																	
脯	pou2	pou2																	
俯	fu2	fu2																	
父	fu6	fu6																	
府	fu2	fu2																	
甫	pou2	pou2																	
腐	fu6	fu6																	
輔	fu6	fu6																	
武	fu5	fu5																	
武	mou5	mou5																	
侮	fu5	fu5																	
侮	mou5	mou5																	
鵡	fu5	fu5																	
鵡	mou5	mou5																	
舞	mou5	mou5																	
撫	mou5	mou5																	
撫	fu5	fu5																	
剖	pau2	pau2																	
屢	leoi5	lui5		上江lui5															
足	duk1	duk1																	
駐	ci6	zi6		上江zi6															
逗	ddau3	ddau3																	
逗	dau6	dau6																	
逗	ddau1	ddau1																	
住	ci6	zi6		上江zi6															
註	zi3	zi3																	
蛀	zi3	zi3																	
鑄	zi3	zi3																	
注	zi3	zi3																	
孺	ji4	ji4																	
遇	ngeoi6	ngui6		上江ngui6															
寓	ngeoi6	ngui6		上江ngui6															
嫗	aau3	aau3																	
喻	ji6	ji6																	
諭	ji6	ji6																	
籲	ji6	ji6																	
裕	ji6	ji6																	
付	fu6	fu6																	
搏	bbok3	bbok3																	
傅	fu6	fu6																	
賦	fu3	fu3																	
附	fu6	fu6																	
駙	fu6	fu6																	
務	mou6	mou6																	
霧	mou6	mou6																	
婺	mou6	mou6																	
仆	buk6	bbuk6		上江bbuk6															
赴	fu6	fu6																	
具	keoi6	gui6		上江gui6															
懼	keoi6	gui6		上江gui6															
帶	ddaai3	ddaai3																	
汰	taai3	taai3																	
太	taai3	taai3																	
泰	taai3	taai3																	
大	daai6	ddaai6		上江ddaai6															
兌	dui6	ddui6		上江ddui6															
奈	noi6	noi6																	
籟	laai6	laai6																	
賴	laai6	laai6																	
癩	laai3	laai3																	
最	dui3	dui3																	
蔡	toi3	toi3																	
蓋	goi3	goi3																	
膾	kui3	kui3																	
檜	kui3	kui3																	
丐	koi3	koi3																	
磕	haap3	haap3																	
轄	hat6	hat6																	
外	wai6		下江白讀：~公	下江白讀：~公															
外	ngwai6	ngai6	文讀：~面	文讀：~面；上江ngai6															
艾	ngoi6	ngoi6																	
渙	wun6	wun6																	
會	wai6		~不~	~不~															
會	wui6		~合	~合															
繪	kui3	kui3																	
害	hoi6	hoi6																	
藹	oi2	oi2																	
貝	bbui3	bbui3																	
沛	pui3	pui3																	
狽	bbui3	bbui3																	
沫	mut6	mut6																	
喙	fui2	fui2																	
穢	wai3	wai3																	
廢	fei3	fei3																	
吠	fei6	fei6																	
肺	fei3	fei3																	
寨	saai6	caai4		上江caai4															
快	faai3	faai3																	
話	waa6	waa6																	
喝	hot3	hot3																	
喝	haap3	haap3																	
敗	baai6	bbaai6		上江bbaai6															
邁	maai6	maai6																	
叉	caa1	caa1																	
查	caa4	caa4																	
柴	saai4	caai4		上江caai4															
蝸	wo1	wo1																	
佳	gaai1	gaai1																	
街	gaai1	gaai1																	
媧	wo1	wo1																	
鞋	haai4	haai4																	
蛙	waa1	waa1																	
哇	waa1	waa1																	
娃	waa1	waa1																	
牌	baai4	bbaai4		上江bbaai4															
枴	kwaai2	kwaai2																	
夥	fo3	fo3																	
解	gaai3		~送	~送															
解	haai6		姓氏	姓氏															
解	gaai2		~釋	~釋															
蟹	haai5	haai5																	
矮	aai2	aai2																	
擺	bbaai2	bbaai2																	
買	maai6	maai6																	
拐	kwaai2	kwaai2																	
債	zaai3	zaai3																	
掛	gwaa3	gwaa3																	
懈	haai6	haai6																	
卦	gwaa3	gwaa3																	
邂	haai6	haai6																	
畫	waak6		動詞	動詞															
畫	waa6		名詞	名詞															
賣	maai6	maai6																	
派	paai1		武術派別：北~	武術派別：北~															
派	paai2	paai2																	
齋	zaai1	zaai1																	
階	gaai1	gaai1																	
楷	gaai1	gaai1																	
偕	haai1	haai1																	
皆	gaai1	gaai1																	
乖	gwaai1	gwaai1																	
匯	wui6	wui6																	
骸	hoi4	hoi4																	
淮	waai4	waai4																	
槐	kwai4	kwai4																	
槐	waai4	waai4																	
懷	waai4	waai4																	
諧	ngai6	ngai6																	
排	paai2	paai2																	
排	baai4	baai4																	
霾	maai4	maai4																	
埋	maai4	maai4																	
駭	hoi5	hoi5																	
挨	aai1	aai1																	
殺	saat3	saat3																	
介	gaai3	gaai3																	
誡	gaai3	gaai3																	
壞	waai6	waai6																	
怪	gwaai3	gwaai3																	
屆	gaai3	gaai3																	
芥	gaai3	gaai3																	
尬	gaai3	gaai3																	
界	gaai3	gaai3																	
戒	gwaai6	gwaai6																	
戒	gaai3	gaai3																	
劾	hat6	hat6																	
械	haai6	haai6																	
拜	bbaai3	bbaai3																	
扒	kwaa4	kwaa4																	
扒	baa4	paa4		上江paa4															
憊	paai3	paai3																	
湃	bbaai3	bbaai3																	
厲	lai6	lai6																	
厲	lei6	lei6																	
例	lai6	lai6																	
蠣	lai6	lai6																	
勵	lai6	lai6																	
際	dai3	dai3																	
祭	dai3	dai3																	
脆	tui3	tui3																	
歲	tui6	dui6		上江dui6															
制	zai3	zai3																	
贅	zui3		入~	入~															
贅	cui6	zui6	累~	累~；上江zui6															
製	zai3	zai3																	
掣	zai3	zai3																	
逝	sai6	sai6																	
噬	sai6	sai6																	
誓	sai6	sai6																	
說	sui3		遊~	遊~															
說	sut3		下江異讀：~話	下江異讀：~話															
說	sit3		~話	~話															
世	sai3	sai3																	
蛻	tui3	tui3																	
稅	sui3	sui3																	
勢	sai3	sai3																	
鈉	naap6	naap6																	
藝	ngai6	ngai6																	
洩	jaap6	jaap6																	
洩	jaat6	jaat6																	
洩	jai6	jai6																	
銳	njui6	njui6																	
曳	jaat6	jaat6																	
曳	jaap6	jaap6																	
曳	jai6	jai6																	
泄	slut3		下江異讀	下江異讀															
泄	slit3	slit3																	
裔	jui6	jui6																	
蔽	bbai3	bbai3																	
彆	bbit3	bbit3																	
敝	bai3	bai3																	
斃	bai6	bbai6		上江bbai6															
弊	bai6	bbai6		上江bbai6															
幣	bai6	bbai6		上江bbai6															
輟	cit3		下江又cut3	下江又cut3															
啜	cit3		下江又cut3	下江又cut3															
綴	zui3	zui3																	
滯	zai6	zai6																	
鱖	gwai1	gwai1																	
憩	hei3	hei3																	
揭	kit3	kit3																	
衛	wai6	wai6																	
柢	ddai1	ddai1																	
低	ddai1	ddai1																	
梯	tai1	tai1																	
蹄	ddet3	ddet3																	
蹄	dai4	tai4		上江tai4															
啼	dai4	tai4		上江tai4															
締	tai3	tai3																	
題	dai4	tai4		上江tai4															
折	zit3		屈~	屈~															
折	sit6		~本	~本															
泥	nai4		~土	~土															
泥	nai6		身上的污漬	身上的污漬															
泥	nai3	異讀：不乾淨		上江異讀：不乾淨															
泥	nai1		動詞：糊	動詞：糊															
犁	lai4	lai4																	
黎	lai4	lai4																	
擠	dai1	dai1																	
妻	tai1	tai1																	
萋	tai1	tai1																	
淒	tai1	tai1																	
悽	tai1	tai1																	
齊	tai4	tai4																	
臍	tai4	tai4																	
棲	slai1	slai1																	
犀	slai1	slai1																	
撕	lei2	lei2																	
撕	slei1	slei1																	
西	slai1	slai1																	
嘶	slei1	slei1																	
圭	gwai1	gwai1																	
雞	gai1	gai1																	
閨	gai1	gai1																	
鮭	gwai1	gwai1																	
稽	kai1	kai1																	
溪	kai1	kai1																	
睽	kwai4	kwai4																	
谿	kwai4	kwai4																	
霓	ngai4	ngai4																	
倪	ngai4	ngai4																	
奚	kai1	kai1																	
攜	kwai4	kwai4																	
兮	hai4	hai4																	
畦	kwai4	kwai4																	
迷	mai4	mai4																	
批	pai1	pai1																	
抵	gai6	gai6																	
抵	ddai2	ddai2																	
牴	ddai2	ddai2																	
底	ddai2	ddai2																	
邸	ddai2	ddai2																	
涕	tai3	tai3																	
體	tai2	tai2																	
遞	dai6	ddai6		上江ddai6															
弟	dai5	tai5		上江tai5															
豊	lai5	lai5																	
禮	lai5	lai5																	
濟	dai2	dai2																	
洗	slai2	slai2																	
陛	bai6	bbai6		上江bbai6															
米	mai1		長度單位	長度單位															
米	mai5		~飯	~飯															
帝	ddai3	ddai3																	
嚏	ddai3	ddai3																	
諦	ddai3	ddai3																	
剃	tai3	tai3																	
替	tai3	tai3																	
逮	dai6	ddai6		上江ddai6															
第	ddai6	ddai6																	
第	dai6	ddai6		上江ddai6															
捩	lut6		下江異讀	下江異讀															
捩	lit6	lit6																	
隸	dai6	ddai6		上江ddai6															
戾	lui6	lui6																	
砌	tai3	tai3																	
切	tit3		動詞	動詞															
切	tai3		一~	一~															
細	slai3	slai3																	
髻	gai3	gai3																	
桂	gwai3	gwai3																	
計	gai6		計頭：機關、竅門	計頭：機關、竅門															
計	gai3	gai3																	
係	jai6		關~	關~															
繫	hai6		聯~	聯~															
繼	gai3	gai3																	
契	hai3		~約	~約															
契	kai3		~稅	~稅															
羿	ngai6	ngai6																	
蕙	jui6	jui6																	
蕙	wai6	wai6																	
系	gai3		~鞋帶	~鞋帶															
惠	wai6		又jui6	又jui6															
慧	wai6		又jui6	又jui6															
閉	bbai3	bbai3																	
謎	mai4	mai4																	
媲	bbei2	bbei2																	
胎	toi1	toi1																	
臺	doi4	toi4	~灣	~灣；上江toi4															
檯	doi4	toi4	講~	講~；上江toi4															
苔	doi4	toi4	青~	青~；上江toi4															
苔	toi1		舌~	舌~															
能	nang4	nang4																	
來	loi4	loi4																	
萊	loi4	loi4																	
災	doi1	doi1																	
哉	doi1	doi1																	
栽	doi1	doi1																	
猜	caai1	caai1																	
材	toi4	toi4																	
財	toi4	toi4																	
裁	toi4	toi4																	
纔	toi4		介詞	介詞															
才	toi4		名詞	名詞															
鰓	sloi1	sloi1																	
該	goi1	goi1																	
賅	goi1	goi1																	
開	hoi1	hoi1																	
皚	oi2	oi2																	
孩	hoi4	hoi4																	
咳	kak1	kak1																	
唉	oi1	oi1																	
哀	oi1	oi1																	
埃	oi1	oi1																	
欸	oi1	oi1																	
等	ddang2	ddang2																	
怠	doi6	ddoi6		上江ddoi6															
待	doi6	ddoi6		上江ddoi6															
殆	doi6	ddoi6		上江ddoi6															
迺	naai5	naai5																	
乃	naai5	naai5																	
載	doi3		裝~	裝~															
載	toi6	doi6	滿~	滿~；上江doi6															
宰	doi2	doi2																	
採	toi2		動詞	動詞															
采	toi3		~邑	~邑															
彩	toi2	toi2																	
綵	toi2	toi2																	
在	toi6	doi6		上江doi6															
改	goi2	goi2																	
凱	oi2	oi2																	
海	hoi2	hoi2																	
亥	hoi5	hoi5																	
戴	ddaai3	ddaai3																	
態	taai3	taai3																	
貸	taai3	taai3																	
岱	doi6	doi6																	
代	doi6	doi6																	
袋	doi6	doi6																	
黛	doi6	doi6																	
耐	noi6	noi6																	
睞	loi6	loi6																	
再	doi3	doi3																	
菜	toi3	toi3																	
塞	dak1	dak1																	
塞	slak1		阻~	阻~															
塞	sloi3		邊~	邊~															
賽	sloi3	sloi3																	
概	koi3	koi3																	
慨	koi3	koi3																	
礙	ngoi6	ngoi6																	
愛	oi3	oi3																	
搥	cui4	cui4																	
堆	ddui1	ddui1																	
敦	ddan1	ddan1																	
頹	dui4	tui4		上江tui4															
雷	lui4	lui4																	
儡	lui2	lui2																	
鐳	lui4	lui4																	
崔	tui1	tui1																	
催	tui1	tui1																	
摧	tui1	tui1																	
蓑	slo1	slo1																	
傀	gwai2	gwai2																	
恢	fui1	fui1																	
魁	kwai4		又fui4	又fui4															
盔	kwai1	kwai1																	
桅	wai4	wai4																	
嵬	ngai4	ngai4																	
灰	fui1	fui1																	
回	wui4	wui4																	
瑰	gwai3	gwai3																	
洄	wui4	wui4																	
迴	wui4	wui4																	
徊	wui4	wui4																	
偎	wui1	wui1																	
杯	bbui1	bbui1																	
盃	bbui1		世界~	世界~															
陪	bui4	bui4																	
徘	baai4	paai4		上江paai4															
徘	bui4	bui4																	
培	bui4	bui4																	
媒	mui4	mui4																	
莓	mui4	mui4																	
梅	mui4	mui4																	
枚	mui1	mui1																	
煤	mui4	mui4																	
腿	tui2	tui2																	
餒	njui5	njui5																	
蕾	lui4	lui4																	
璀	tui1	tui1																	
罪	tui6	dui6		上江dui6															
悔	fui2	fui2																	
賄	fui2	fui2																	
蓓	bui5	pui5		上江pui5															
倍	bui5	pui5		上江pui5															
每	mui5	mui5																	
啡	fei1	fei1																	
對	ddui3	ddui3																	
退	tui3	tui3																	
隊	dui6	ddui6		上江ddui6															
內	noi6	noi6																	
淬	slui6	slui6																	
碎	slui3	slui3																	
塊	faai3	faai3																	
誨	fui2	fui2																	
晦	fui2	fui2																	
潰	kui3	kui3																	
輩	bbui3	bbui3																	
背	bbut3	bbut3																	
背	bbui3		~脊	~脊															
背	bui6		向~	向~															
悖	but6	bbut6		上江bbut6															
珮	bbui3	bbui3																	
佩	bbui3	bbui3																	
妹	mui6		姐~	姐~															
妹	mui1		小女孩	小女孩															
昧	mui5	mui5																	
配	pui3	pui3																	
麟	lan4	lan4																	
掄	lan4	lan4																	
磷	lan4	lan4																	
鄰	lan4	lan4																	
輪	lan4	lan4																	
論	lan6	lan6																	
倫	lan4	lan4																	
綸	gwaan1		~巾	~巾															
綸	lan4		~絲	~絲															
鱗	lan4	lan4																	
淪	lan4	lan4																	
遵	dan1	dan1																	
津	dan1	dan1																	
竣	slan3	slan3																	
親	tan1	tan1																	
秦	tan4	tan4																	
薪	slan1	slan1																	
詢	tan4	tan4																	
新	slan1	slan1																	
辛	slan1	slan1																	
巡	tan4	tan4																	
馴	tan4	tan4																	
旬	tan4	tan4																	
循	tan4	tan4																	
肫	san5	san5																	
振	zan3	zan3																	
諄	dan1	dan1																	
真	zan1	zan1																	
甄	an1	an1																	
瞋	zan1	zan1																	
春	can1	can1																	
淳	san4	san4																	
醇	san4	san4																	
辰	san4	san4																	
臣	san4	san4																	
宸	san4	san4																	
純	san4	san4																	
鶉	can1		鵪~	鵪~															
晨	san4	san4																	
身	san1	san1																	
申	san1	san1																	
伸	can1	can1																	
伸	san1	san1																	
紳	san1	san1																	
呻	san3	san3																	
脣	san4	san4																	
神	san4	san4																	
人	njan1		代詞，每人	代詞，每人															
人	njan4	njan4																	
仁	njan4	njan4																	
鈞	gwan1	gwan1																	
均	gwan1	gwan1																	
因	an1	an1																	
茵	an1	an1																	
姻	an1	an1																	
勻	jan4	jan4																	
濱	bban1	bban1																	
檳	bban1	bban1																	
賓	bban1	bban1																	
蘋	ban4	bban4		上江bban4															
頻	ban4	bban4		上江bban4															
民	man4	man4																	
繽	bban1	bban1																	
盡	tan6	ddan6		上江ddan6															
筍	slan2	slan2																	
疹	zan2	zan2																	
診	zan2	zan2																	
准	zan2	zan2																	
準	zan2	zan2																	
賑	zan3	zan3																	
蠢	can2	can2																	
腎	san5	san5																	
盾	dan6	ddan6		上江ddan6															
忍	njan5	njan5																	
緊	gan2	gan2																	
蚓	jan5	jan5																	
允	wan5	wan5																	
尹	wan5	wan5																	
引	jan5	jan5																	
臏	bban1	bban1																	
藺	lan6	lan6																	
遴	lan4	lan4																	
吝	lan6	lan6																	
進	dan3	dan3																	
俊	slan3	slan3																	
晉	zan3	zan3																	
駿	slan3	slan3																	
訊	slan3	slan3																	
峻	slan3	slan3																	
迅	slan3	slan3																	
信	slan3	slan3																	
殉	tan4	tan4																	
震	zan3	zan3																	
盹	ddan2	ddan2																	
慎	san6	san6																	
舜	slan3	slan3																	
瞬	sam3		偷看	偷看															
瞬	slan3		~間	~間															
順	san6	san6																	
仞	njan5	njan5																	
閏	njan6	njan6																	
刃	njan5	njan5																	
認	njan6	njan6																	
潤	njan6	njan6																	
韌	njon3	njon3																	
韌	njan5	njan5																	
印	an3	an3																	
鬢	bban3	bban3																	
栗	lat6	lat6																	
律	lat6	lat6																	
慄	lat6	lat6																	
卒	dat1	dat1																	
唧	zat1	zat1																	
柒	tat1	tat1																	
七	tat1	tat1																	
漆	tat1	tat1																	
疾	tat6	dat6		上江dat6															
窸	slik1	slik1																	
悉	slik1	slik1																	
膝	slat1	slat1																	
恤	slat1	slat1																	
蟋	slat1	slat1																	
戌	slat1	slat1																	
失	sat1	sat1																	
室	sat1	sat1																	
朮	sat6	sat6																	
實	sat6	sat6																	
述	sat6	sat6																	
術	sat6	sat6																	
日	njat6	njat6																	
橘	gwat1	gwat1																	
吉	gat1	gat1																	
拮	gat1	gat1																	
壹	jat1	jat1																	
一	jat1	jat1																	
逸	jat6	jat6																	
溢	ik1	ik1																	
佚	jat6	jat6																	
鷸	wat6	wat6																	
必	bbit3	bbit3																	
畢	bbat1	bbat1																	
謐	mat6	mat6																	
蜜	mat6	mat6																	
匹	bat1	bat1																	
紉	njan5	njan5																	
填	din4	tin4		上江tin4															
屯	ddan1	ddan1																	
珍	zan1	zan1																	
鎮	zan3	zan3																	
塵	can4	can4																	
陳	can4	can4																	
趁	can3	can3																	
巾	gan1	gan1																	
銀	ngan4	ngan4																	
垠	ngan4	ngan4																	
份	fan6	fan6																	
彬	bban1	bban1																	
貧	ban4	pan4		上江pan4															
岷	man5	man5																	
閩	man5	man5																	
隕	wan6	wan6																	
憫	man5	man5																	
敏	man5	man5																	
窘	kwan3	kwan3																	
菌	kwan5		~類植物	~類植物															
菌	kwan2		細~	細~															
陣	can6	zan6		上江zan6															
襯	can3	can3																	
瑾	gan2	gan2																	
僅	gan2	gan2																	
暱	nik6	nik6																	
茁	zit3	zit3																	
窒	cat6	cat6																	
怵	sat6	sat6																	
秩	dit6	ddit6		上江ddit6															
姪	cat6	cat6																	
蟀	slat1	slat1																	
乙	jit3	jit3																	
乙	it3	it3																	
筆	bbat1	bbat1																	
密	mat6	mat6																	
櫛	dit3	dit3																	
瑟	sat1	sat1																	
蝨	sat1	sat1																	
吞	tan1	tan1																	
跟	gan1	gan1																	
根	gan1	gan1																	
痕	han4	han4																	
恩	an1	an1																	
墾	hang2	hang2																	
懇	hang2	hang2																	
很	hang2	hang2																	
恨	han6	han6																	
墩	nan1	nan1																	
墩	ddan1	ddan1																	
燉	ddan5	ddan5																	
燉	ddan1	ddan1																	
臀	din6	ddin6		上江ddin6															
豚	din6	ddin6		上江ddin6															
沌	dan6	ddan6		上江ddan6															
尊	ddun1		下江異讀：	下江異讀：															
尊	ddin1	ddin1																	
村	tun1		下江異讀：	下江異讀：															
村	tin1	tin1																	
蹲	ddun1		下江異讀：	下江異讀：															
蹲	ddin1	ddin1																	
存	tun4		下江異讀：	下江異讀：															
存	tin4	tin4																	
孫	slun1		下江異讀：	下江異讀：															
孫	slin1	slin1																	
飧	slin1	slin1																	
昆	gwan1	gwan1																	
坤	kwan1	kwan1																	
昏	wan1		~君	~君															
昏	fan1	fan1																	
婚	fan1	fan1																	
渾	wan6	wan6																	
溫	wan1	wan1																	
奔	bbun1	bbun1																	
盆	bun4	pun4		上江pun4															
門	mun4	mun4																	
噴	pan1		香~~	香~~															
噴	pan3		~射	~射															
遁	dan6	ddan6		上江ddan6															
忖	tun3	tun3																	
忖	tin3	tin3																	
鱒	tun1	tun1																	
鱒	tin1	tin1																	
損	slun2	slun2																	
損	slin2	slin2																	
壼	fu4	fu4																	
棍	gwan3	gwan3	名詞	名詞；上江gwan3															
棍	gwan2	gwan2	量詞	量詞；上江gwan2															
混	gwan2	gwan2																	
混	wan6	wan6																	
穩	wan2	wan2																	
本	bbun2	bbun2																	
笨	ban6	bban6		上江bban6															
笨	ban5		下江異讀：粗~	下江異讀：粗~															
畚	bbun2	bbun2																	
頓	ddan1		下江異讀：	下江異讀：															
頓	ddan2		下江異讀：	下江異讀：															
頓	dan6	ddan6		上江ddan6															
鈍	dan6	ddan6		上江ddan6															
嫩	nun6		下江異讀	下江異讀															
嫩	nin6	nin6																	
寸	tun3		下江異讀	下江異讀															
寸	tin3	tin3																	
遜	slun6		下江異讀	下江異讀															
遜	slin6	slin6																	
困	kwan3	kwan3																	
悶	mun6	mun6																	
咄	ddat1	ddat1																	
突	dat6	ddat6		上江ddat6															
凸	dat6	ddat6		上江ddat6															
屑	slut3		下江異讀	下江異讀															
屑	slit3	slit3																	
窣	slat1	slat1																	
骨	gwat1	gwat1																	
滑	waat6	waat6																	
窟	kwat1	kwat1																	
兀	wat6		~突	~突															
兀	ngwat6		下江異讀：~突	下江異讀：~突															
兀	ngaat6		~鷹	~鷹															
惚	fat1	fat1																	
忽	fat1	fat1																	
脖	but6	bbut6		上江bbut6															
渤	but6	bbut6		上江bbut6															
勃	but6	bbut6		上江bbut6															
沒	mut6	mut6																	
筋	lak6	lak6																	
斤	gan1	gan1																	
齦	ngan4	ngan4																	
欣	ham1	ham1																	
殷	an1	an1																	
芹	kan4	kan4																	
勤	kan4	kan4																	
槿	gan2	gan2																	
謹	gan2	gan2																	
隱	an2	an2																	
近	kan5	kan5																	
吃	hak1	hik1	~飯	~飯；上江hik1															
吃	hat1		口~	口~															
乞	hat1	hat1																	
屹	ngat4	ngat4																	
迄	hat1	hat1																	
軍	gwan1	gwan1																	
君	gwan1	gwan1																	
薰	fan1	fan1																	
醺	fan1	fan1																	
燻	fan1	fan1																	
勛	fan1	fan1																	
蘊	wan3	wan3																	
云	wan4	wan4																	
雲	wan4	wan4																	
芸	wan4	wan4																	
員	jin4	jin4																	
耘	wan4	wan4																	
分	fan1	fan1																	
扮	baan6	bbaan6		上江bbaan6															
焚	fan4	fan4																	
墳	fan4	fan4																	
頒	bbaan1	bbaan1																	
氛	fan1	fan1																	
聞	njing3	njing3																	
聞	ming3	ming3																	
聞	man4	man4																	
文	man1		一~：一元錢	一~：一元錢															
文	man4	man4																	
蚊	man1	man1																	
紋	man4	man4																	
