id	ini	fn	pt	middeng	middiao	midini	midkaihe	midshe	midyun	单字	IPA	注释
1828	t	an	22	一	平	定	開		寒	彈	tan22	子弹
1829	t	an	22	一	去	定	開		寒	但	tan22	但是
1830	t	an	22	一	去	定	開		寒	蛋	tan22	鸡蛋
1831	t	at	022	一	入	定	開		曷	達	tat2	达到
1832	n	an	342	一	平	泥	開		寒	難	nan342	很难
1833	l	an	22	一	平	泥	開		寒	難	lan22	患难
1834	l	ap	022	一	入	泥	開		曷	捺	lap2	撇捺
1835	l	an	342	一	平	來	開		寒	蘭	lan342	兰花
1836	l	an	342	一	平	來	開		寒	攔	lan342	拦住
1837	l	an	342	一	平	來	開		寒	欄	lan342	栏杆
1838	l	an	342	一	平	來	開		寒	欄	lan342	猪栏
1839	l	an	13	一	上	來	開		寒	懶	lan13	懒惰
1840	l	an	22	一	去	來	開		寒	爛	lan22	腐烂
1841	l	at	022	一	入	來	開		曷	辣	lat2	泼辣；辣椒
1842	tʃ	an	33	一	去	精	開		寒	贊	tʃan33	赞助
1843	tʃ	an	22	一	去	精	開		寒	灒	tʃan22	溅水，灒水（打铁器）
1844	tʃʰ	an	52	一	平	清	開		寒	餐	tʃʰan52	快餐
1845	tʃʰ	an	33	一	去	清	開		寒	燦	tʃʰan33	灿烂
1846	tʃʰ	at	033	一	入	清	開		曷	擦	tʃʰat3	擦洗
1847	tʃ	an	342	一	平	從	開		寒	殘	tʃan342	残疾
1848	ʃ	an	52	一	平	心	開		寒	珊	ʃan52	珊瑚
1849	ʃ	an	33	一	去	心	開		寒	散	ʃan33	分散
1850	ʃ	an	33	一	上	心	開		寒	傘	ʃan33	雨伞
1851	ʃ	an	55	一	去	心	開		寒	散	ʃan55	松散
1852	ʃ	at	033	一	入	心	開		曷	撒	ʃat3	撒手，撒种
1853	ʃ	at	033	一	入	心	開		曷	薩	ʃat3	菩萨
1854	k	on	52	一	平	見	開		寒	干	kon52	天干地支
1855	k	on	52	一	平	見	開		寒	乾	kon52	干湿
1856	k	on	52	一	平	見	開		寒	竿	kon52	竹竿
1857	k	on	52	一	平	見	開		寒	肝	kon52	猪肝
1858	k	on	52	一	上	見	開		寒	桿	kon52	枪杆
1859	k	on	55	一	上	見	開		寒	稈	kon55	禾秆
1860	k	on	55	一	上	見	開		寒	趕	kon55	赶走
1861	k	on	33	一	去	見	開		寒	幹	kon33	干部
1862	k	ot	033	一	入	見	開		曷	割	kot3	收割
1863	k	ot	033	一	入	見	開		曷	葛	kot3	诸葛亮
1864	h	on	33	一	去	溪	開		寒	看	hon33	看守，看牛
1865	h	on	13	一	平	溪	開		寒	刊	hon13	报刊
1866	h	on	33	一	去	溪	開		寒	看	hon33	看见
1867	h	ot	033	一	入	溪	開		曷	渴	hot3	口渴
1868	ŋ	on	22	一	去	疑	開		寒	岸	ŋon22	口岸
1869	h	on	342	一	平	曉	開		寒	鼾	hon342	鼾声
1870	h	on	342	一	上	曉	開		寒	罕	hon342	罕见
1871	h	on	33	一	去	曉	開		寒	漢	hon33	汉族
1872	h	ot	033	一	入	曉	開		合	喝	hot3	喝酒
1873	h	on	342	一	平	匣	開		寒	寒	hon342	寒冷
1874	h	on	342	一	平	匣	開		寒	韓	hon342	韩国
1875	h	on	13	一	上	匣	開		寒	旱	hon13	干旱
1876	h	on	22	一	上	曉	開	山	寒	焊	hon22	电焊
1877	h	on	22	一	去	匣	開		寒	汗	hon22	出汗
1878	h	on	22	一	去	匣	開		寒	翰	hon22	翰林；人名用字
1879		on	52	一	平	影	開		寒	安	on52	安全
1880		on	52	一	平	影	開		寒	鞍	on52	马鞍
1881		on	33	一	去	影	開		寒	按	on33	按照
1882		on	33	一	去	影	開		寒	案	on33	档案
1883	p	an	22	二	去	幫	開		山	扮	pan22	打扮
1884	p	et	033	二	入	幫	開		黠	八	pet3	第八
1885	pʰ	an	33	二	去	滂	開		山	盼	pʰan33	盼望
1886	p	an	22	二	去	並	開		山	辦	pan22	办法
1887	p	an	22	二	去	並	開		山	瓣	pan22	花瓣
1888	p	at	022	二	入	並	開		黠	拔	pat2	选拔
1889	m	at	033	二	入	明	開		黠	抹	mat3	抹布
1890	tʃ	en	55	二	上	莊	開		山	盞	tʃen55	灯盏
1891	tʃ	at	033	二	入	莊	開		黠	札	tʃat3	札记
1892	tʃ	at	033	二	入	莊	開		黠	紮	tʃat3	驻扎
1893	tʃ	en	55	二	上	初	開		山	鏟	tʃen55	铲草
1894	tʃ	at	033	二	入	初	開		黠	察	tʃat3	观察
1895	ʃ	en	52	二	平	生	開		山	山	ʃen52	山顶
1896	tʃ	en	33	二	上	生	開		山	産	tʃen33	生产
1897	ʃ	et	033	二	入	生	開		黠	殺	ʃet3	自杀
1898	ʃ	et	033	二	入	生	開	山	黠	煞	ʃet3	凶神恶煞；煞费苦心
1899	k	en	52	二	平	見	開		山	艱	ken52	艰苦
1900	k	en	52	二	平	見	開		山	間	ken52	中间
1901	k	en	33	二	上	見	開		山	簡	ken33	简单
1902	k	en	55	二	上	見	開		山	柬	ken55	请柬
1903	tʃ	ɛk	022	二	上	見	開		山	揀	tʃɛk2	拣菜
1904	k	an	33	二	平	見	開		山	間	kan33	间断
1905	ŋ	en	13	二	上	疑	開		山	眼	ŋen13	眼镜
1906	h	en	342	二	平	匣	開		山	閑	hen342	空闲
1907	h	ɐn	22	二	上	匣	開		山	限	hɐn22	限制
1909	tʃ	at	033	二	入	影	開		黠	軋	tʃat3	被车轧；轧钢厂
1910	p	an	52	二	平	幫	開		删	班	pan52	班级
1911	p	an	52	二	平	幫	開		删	斑	pan52	雀斑
1912	p	an	52	二	平	幫	開		删	頒	pan52	颁布
1913	p	an	55	二	平	幫	開		删	扳	pan55	扳手，枪的扳机
1914	p	an	55	二	上	幫	開		删	板	pan55	石板
1915	p	an	55	二	上	幫	開		删	版	pan55	出版
1916	pʰ	an	52	二	平	滂	開		删	攀	pʰan52	高攀
1917	m	an	342	二	平	明	開		删	蠻	man342	野蛮
1918	m	an	22	二	去	明	開		删	慢	man22	快慢
1919	tʃ	an	22	二	上	崇	開		山	棧	tʃan22	客栈
1921	ʃ	an	52	二	平	生	開		删	删	ʃan52	删除
1922	ʃ	an	33	二	上	生	開		删	疝	ʃan33	疝气
1923	k	en	52	二	平	見	開		删	奸	ken52	奸臣
1924	k	en	52	二	去	見	開		删	澗	ken52	山涧
1925	ŋ	en	22	二	平	疑	開		删	顔	ŋen22	颜色
1926	ŋ	ai	342	二	去	疑	開		删	雁	ŋai342	大雁
1928	h	ɐt	022	二	入	匣	開		鎋	轄	hɐt2	管辖
1929		an	33	二	去	影	開		删	晏	an33	天晚
1930	p	in	52	三a	平	幫	開		仙	鞭	pin52	皮鞭
1931	pʰ	in	52	三a	平	幫	開		仙	編	pʰin52	编辑
1932	p	in	33	三b	去	幫	開		仙	變	pin33	改变
1933	p	it	022	三b	入	並	開		薛	别	pit2	分别
1935	pʰ	in	52	三a	平	滂	開		仙	篇	pʰin52	一篇
1936	pʰ	in	52	三a	平	滂	開		仙	偏	pʰin52	偏僻
1937	pʰ	in	33	三b	去	滂	開		仙	騙	pʰin33	欺骗
1938	p	in	22	三a	去	並	開		仙	便	pin22	便宜
1939	p	in	22	三b	上	並	開		仙	辨	pin22	分辨
1940	p	in	22	三b	上	並	開		仙	辯	pin22	辩论
1942	p	in	22	三a	去	並	開		仙	便	pin22	方便
1943	p	it	022	三b	入	並	開		薛	别	pit2	区别
1944	m	in	342	三a	平	明	開		仙	綿	min342	海绵
1945	m	in	342	三a	平	明	開		仙	棉	min342	棉花
1946	m	in	13	三b	上	明	開		仙	免	min13	免除
1947	m	in	13	三b	上	明	開		仙	勉	min13	勉强
1948	m	in	13	三b	上	明	開		仙	娩	min13	分娩
1949	m	in	13	三a	上	明	開		仙	緬	min13	缅甸
1950	m	in	22	三a	去	明	開		仙	面	min22	面子
1951	m	it	022	三a	入	明	開		薛	滅	mit2	消灭
1952	tʃ	in	55	三	上	娘	開		仙	碾	tʃin55	碾米
1953	l	in	342	三	平	來	開		仙	連	lin342	大连；连长
1954	l	yn	342	三	平	來	開		仙	聯	lyn342	联系；对联
1955	l	it	022	三	入	來	開		薛	列	lit2	排列
1956	l	it	055	三	入	來	開		薛	裂	lit5	分裂
1957	l	it	022	三	入	來	開		薛	烈	lit2	烈士
1958	tʃ	in	52	三	平	精	開		仙	煎	tʃin52	煎药
1959	tʃ	in	55	三	上	精	開		仙	剪	tʃin55	铰剪
1960	tʃ	in	33	三	去	精	開		仙	箭	tʃin33	射箭
1961	tʃ	an	22	三	去	精	開		仙	濺	tʃan22	溅水
1962	tʃʰ	in	52	三	平	清	開		仙	遷	tʃʰin52	迁移
1963	tʃʰ	in	55	三	上	清	開		仙	淺	tʃʰin55	深浅
1964	tʃ	in	342	三	平	從	開		仙	錢	tʃin342	钱财
1965	tʃʰ	in	55	三	上	從	開		仙	踐	tʃʰin55	实践
1966	tʃ	in	22	三	去	從	開		仙	賤	tʃin22	犯贱
1967	tʃ	in	22	三	上	從	開		仙	餞	tʃin22	饯行
1968	ʃ	in	52	三	平	心	開		仙	仙	ʃin52	神仙
1969	ʃ	in	52	三	平	心	開		仙	鮮	ʃin52	新鲜
1970	ʃ	in	55	三	平	心	開		仙	鮮	ʃin55	朝鲜
1971	ʃ	in	55	三	上	心	開		仙	癬	ʃin55	脚癣
1972	ʃ	in	33	三	去	心	開	山	仙	綫	ʃin33	线索
1973	ʃ	it	055	三	入	心	開		薛	薛	ʃit5	姓
1974	ʃ	it	033	三	入	心	開		薛	泄	ʃit3	泄漏，排泄
1975	ʃ	in	22							羨	ʃin22	羡慕
1976	tʃ	in	55	三	上	知	開		仙	展	tʃin55	发展
1977	tʃ	it	055	三	入	知	開		薛	哲	tʃit5	哲学
1979	tʃʰ	it	055	三	入	徹	開		薛	徹	tʃʰit5	彻底
1980	tʃʰ	it	055	三	入	徹	開		薛	撤	tʃʰit5	撤退
1981	tʃ	in	342	三	平	澄	開		仙	纏	tʃin342	纠缠
1982	tʃʰ	it	033	三	入	澄	開		薛	轍	tʃʰit3	南辕北辙
1983	tʃ	in	52	三	平	章	開		仙	氈	tʃin52	油毛毡
1984	tʃ	in	33	三	去	章	開		仙	戰	tʃin33	战斗
1985	tʃ	in	33	三	去	章	開		仙	顫	tʃin33	颤抖
1986	tʃ	it	055	三	入	章	開		薛	折	tʃit5	折断；折扣
1987	tʃ	it	055	三	入	章	開		薛	浙	tʃit5	浙江
1988	ʃ	it	022	三	入	船	開		薛	舌	ʃit2	舌头
1989	ʃ	in	33	三	平	書	開		仙	搧	ʃin33	扇扇子；（动）
1990	ʃ	in	33	三	去	書	開		仙	扇	ʃin33	扇子（名）
1991	ʃ	it	055	三	入	書	開		薛	設	ʃit5	设计
1994	ʃ	in	22	三	上	禪	開		仙	善	ʃin22	善良
1995	ʃ	in	13	三	上	禪	開	山	仙	鱔	ʃin13	鳝鱼，黄鳝
1996	ʃ	in	22	一	平	端	開		寒	單	ʃin22	姓
1997	ʃ	in	22	三	去	禪	開		仙	膳	ʃin22	膳食
1998	ʃ	in	22	三	平	禪	開		仙	禪	ʃin22	禅宗
1999	tʃ	it	055	三	入	章	開		薛	折	tʃit5	折本；摔折手臂
2000		in	342	三	平	日	開		仙	然	in342	居然
2001		in	342	三	平	日	開		仙	燃	in342	燃烧
2002		it	022	三	入	日	開		薛	熱	it2	热烈
2003	tʃʰ	in	55	三a	上	溪	開		仙	遣	tʃʰin55	遣责
2004	k	in	342	一	平	見	開		寒	乾	kin342	乾坤
2005	k	in	342	三b	平	群	開		仙	虔	kin342	虔诚
2006	k	in	22	三b	上	群	開		仙	件	kin22	一件
2007	k	it	022	三b	入	群	開		薛	傑	kit2	杰出
2008	ŋ	en	22	三b	去	疑	開		仙	諺	ŋen22	谚语
2009		it	022	三b	入	疑	開		薛	孽	it2	作孽
2010		in	342	三	平	以	開		仙	延	in342	延安
2011		in	342	三	平	以	開		仙	筵	in342	筵席
2012		in	55	三	上	以	開		仙	演	in55	演出
2013	k	un	33	三	去	見	開		元	建	kun33	建设
2014	h	it	055	三	入	見	開		月	揭	hit5	揭发
2015	k	un	22	三	上	群	開		元	鍵	kun22	关键
2016	k	un	22	三	去	群	開		元	健	kun22	健康
2017	h	it	055	三b	入	群	開		薛	竭	hit5	竭尽全力
2018		yn	342	三	平	疑	開		元	言	yn342	语言
2019	h	in	52	三	平	曉	開		元	軒	hin52	人名用字（轩辕）
2020	h	in	52	三	平	曉	開		元	掀	hin52	掀开
2021	h	in	55	三	去	曉	開		元	憲	hin55	宪法
2022	h	un	33	三	去	曉	開		元	獻	hun33	贡献
2023	h	it	055	三	入	曉	開		月	歇	hit5	歇一下
2024	h	it	055	一	入	匣	開	山	曷	蝎	hit5	蝎子
2027	p	en	52	四	平	幫	開		先	邊	pen52	旁边
2028	p	en	55	四	平	幫	開		先	蝙	pen55	蝙蝠
2029	p	en	55	四	上	幫	開		先	扁	pen55	扁担
2030	p	en	55	四	上	幫	開		先	匾	pen55	牌匾
2031	p	in	33	四	去	幫	開		先	遍	pin33	遍地
2032	p	in	33	四	去	幫	開		先	遍	pin33	一遍
2034	pʰ	in	33	四	去	滂	開		先	片	pʰin33	片面
2035	pʰ	it	055	四	入	滂	開		屑	撇	pʰit5	撇开
2036	p	in	52	四	上	並	開		先	辮	pin52	辫子
2037	m	in	342	四	平	明	開		先	眠	min342	安眠
2038	m	in	22	四	去	明	開		先	麵	min22	面条
2039	m	et	022	四	入	明	開		屑	篾	met2	竹篾
2040	t	en	52	四	平	端	開		先	顛	ten52	颠倒
2041	t	en	52	四	平	端	開		先	癲	ten52	癫狗
2042	t	en	55	四	上	端	開		先	典	ten55	词典
2043	tʰ	en	52	四	平	透	開		先	天	tʰen52	晴天
2044	tʰ	et	033	四	入	透	開		屑	鐵	tʰet3	钢铁
2045	t	en	342	四	平	定	開		先	田	ten342	田地
2046	t	en	342	四	平	定	開		先	填	ten342	填空
2047	t	en	22	四	去	定	開		先	電	ten22	电灯
2048	t	en	22	四	去	定	開		先	殿	ten22	殿堂
2049	t	en	22	四	去	定	開		先	佃	ten22	佃户
2050	t	en	22	四	去	定	開		先	墊	ten22	垫钱；座垫
2051	n	en	342	四	平	泥	開		先	年	nen342	过年
2052	n	en	55	四	上	泥	開		先	撚	nen55	以指捻碎；捻线
2053	n	en	55	四	上	來	開		先	攆	nen55	撵出去
2054	n	et	033	四	入	泥	開		屑	捏	net3	捏紧
2055	l	en	22	四	平	來	開		先	憐	len22	可怜
2055	l	en	52	四	平	來	開		先	憐	len52	可怜
2056	l	en	342	四	平	來	開		先	蓮	len342	莲花
2057	l	en	22	四	去	來	開		先	練	len22	练习
2058	l	en	22	四	去	來	開		先	楝	len22	苦楝树
2059	l	in	22	三	平	來	開		仙	鏈	lin22	项链
2060	tʃʰ	in	52	四	平	精	開		先	箋	tʃʰin52	信笺
2061	tʃ	in	33	四	去	精	開		先	薦	tʃin33	推荐
2062	tʃ	it	055	四	入	精	開		屑	節	tʃit5	节约
2063	tʃʰ	in	52	四	平	清	開		先	千	tʃʰin52	千万
2064	tʃʰ	it	055	四	入	清	開		屑	切	tʃʰit5	切开
2065	tʃ	in	342	四	平	從	開		先	前	tʃin342	从前
2066	tʃ	it	022	四	入	從	開		屑	截	tʃit2	截断
2067	ʃ	in	52	四	平	心	開		先	先	ʃin52	先进
2068	ʃ	it	055	四	入	心	開		屑	屑	ʃit5	不屑一顾（动）
2069	ʃ	iu	52	四	入	心	開		屑	屑	ʃiu52	木屑（名）
2070	k	in	52	四	平	見	開		先	肩	kin52	肩膀
2071	k	in	52	四	平	見	開		先	堅	kin52	坚强
2072	k	en	55	四	上	見	開		先	繭	ken55	蚕茧
2073	k	en	55	四	上	見	開		先	趼	ken55	老茧（手脚掌上）
2074	k	en	33	四	去	見	開		先	見	ken33	见识
2075	k	it	055	四	入	見	開		屑	結	kit5	结果
2076	k	it	055	四	入	見	開		屑	潔	kit5	清洁
2077	h	en	52	四	平	溪	開		先	牽	hen52	牵牛花
2078	ŋ	en	22	四	平	疑	開		先	研	ŋen22	研究
2079	ŋ	en	22	四	去	疑	開		先	硯	ŋen22	砚台
2080	h	in	55	四	上	曉	開		先	顯	hin55	明显
2081		in	342	四	平	匣	開		先	賢	in342	贤惠
2082		in	342	四	平	匣	開		先	弦	in342	琴弦
2083	h	en	22	四	去	匣	開		先	現	hen22	出现
2084		en	52	四	平	影	開		先	煙	en52	香烟
2085		in	33	四	去	影	開		先	燕	in33	燕京；姓
2086		in	33	四	去	影	開		先	燕	in33	燕子
2088		in	33	四	去	影	開		先	宴	in33	宴会
2090	p	on	52	一	平	幫	合		桓	般	pon52	一般
2091	p	on	52	一	平	幫	合		桓	搬	pon52	搬家
2092	p	on	33	一	去	幫	合		桓	半	pon33	半天
2093	p	on	22	一	去	幫	合		桓	絆	pon22	绊倒
2094	p	ot	033	一	入	幫	合	山	曷	缽	pot3	衣钵
2095	p	ot	022	一	入	幫	合		末	撥	pot2	拨款
2096	pʰ	on	52	一	平	滂	合		桓	潘	pʰon52	姓
2097	pʰ	iə̯ŋ	33	三b	去	並	開		仙	拚	pʰiə̯ŋ33	拼命
2098	pʰ	on	33	一	去	滂	合		桓	判	pʰon33	审判
2099	pʰ	ot	033	一	入	滂	合		末	潑	pʰot3	泼水
2100	p	on	342	一	平	並	合		桓	盤	pon342	算盘
2101	p	on	22	一	上	並	合		桓	伴	pon22	伙伴
2102	p	on	22	一	上	並	合		桓	拌	pon22	搅拌
2103	p	on	22	一	去	並	合		桓	叛	pon22	叛徒
2104	m	on	13	一	平	明	合		桓	瞞	mon13	隐瞒
2105	m	an	22	一	平	明	合		桓	饅	man22	馒头
2106	m	an	22	一	平	明	合		桓	鰻	man22	鳗鱼
2107	m	on	13	一	上	明	合		桓	滿	mon13	满意，装满
2108	m	an	22	一	去	明	合		桓	漫	man22	漫画
2109	m	ot	022	一	入	明	合		末	末	mot2	末尾
2110	m	ot	022	一	入	明	合		末	沫	mot2	泡沫
2111	m	at	033	二	入	明	開		黠	抹	mat3	抹布
2112	t	yn	52	一	平	端	合		桓	端	tyn52	端午
2113	t	yn	55	一	上	端	合		桓	短	tyn55	长短
2114	t	yn	13	一	上	定	合		桓	斷	tyn13	断绝，线断了
2115	t	yn	22	一	去	端	合		桓	鍛	tyn22	锻炼
2116	tʰ	yt	055	一	入	透	合		末	脱	tʰyt5	摆脱
2117	t	yn	342	一	平	定	合		桓	團	tyn342	团结
2118	t	yn	342	一	平	定	合		桓	糰	tyn342	糕团
2119	t	yn	13	一	上	定	合		桓	斷	tyn13	决断，断案
2120	t	yn	22	一	去	定	合		桓	段	tyn22	阶段
2121	t	yn	22	一	去	定	合		桓	緞	tyn22	绸缎
2122	t	yn	22	一	去	定	合		桓	椴	tyn22	椴木
2123	t	ot	022	一	入	定	合		末	奪	tot2	夺权
2124	n	yn	13	一	上	泥	合		桓	暖	nyn13	暖和
2126	l	yn	13	一	上	來	合		桓	卵	lyn13	鸡卵（鸡蛋）
2127	l	yn	22	一	去	來	合		桓	亂	lyn22	混乱
2128	l	yt	022	一	入	來	合		末	捋	lyt2	捋袖
2129	tʃ	yn	33	一	平	精	合		桓	鑽	tʃyn33	电钻（名）
2130	tʃ	yn	33	一	平	精	合		桓	鑽	tʃyn33	钻洞（动）
2131	tʃʰ	yn	33	一	去	清	合		桓	竄	tʃʰyn33	东窜西窜
2133	ʃ	yn	52	一	平	心	合		桓	酸	ʃyn52	酸味
2134	ʃ	yn	33	一	去	心	合		桓	算	ʃyn33	计算
2135	ʃ	yn	33	一	去	心	合		桓	蒜	ʃyn33	蒜头
2136	k	un	52	一	平	見	合		桓	官	kun52	当官
2137	k	un	52	一	平	見	合		桓	棺	kun52	棺材
2138	k	un	52	一	平	見	合		桓	觀	kun52	参观
2139	k	un	33	一	平	見	合		桓	冠	kun33	冠军
2140	k	un	55	一	上	見	合		桓	管	kun55	管理
2141	k	un	55	一	上	見	合		桓	館	kun55	图书馆
2142	k	un	33	一	去	見	合		桓	貫	kun33	贯彻
2143	k	un	33	一	去	見	合		桓	灌	kun33	灌溉
2144	k	un	33	一	去	見	合		桓	罐	kun33	罐头
2145	k	un	33	一	平	見	合		桓	觀	kun33	道观
2146	k	un	33	一	平	見	合		桓	冠	kun33	衣冠
2147	kʰ	ot	033	一	入	見	合		末	括	kʰot3	包括
2148	f	un	52	一	平	溪	合	山	寒	寛	fun52	宽敞
2149	f	un	55	一	上	溪	合		桓	款	fun55	汇款
2150	f	ut	055	一	入	溪	合		末	闊	fut5	开阔
2151		uan	13	一	去	疑	合		桓	玩	uan13	玩具，游玩
2152	f	un	52	一	平	曉	合		桓	歡	fun52	喜欢
2153		un	22	一	去	曉	合		桓	唤	un22	呼唤
2154		un	22	一	去	曉	合		桓	焕	un22	焕然一新
2155	kʰ	ut	055	一	入	曉	合		末	豁	kʰut5	豁然，豁嘴
2156		yn	342	一	平	匣	合		桓	完	yn342	完全
2157		yn	342	一	平	匣	合		桓	丸	yn342	药丸
2158		yn	22	一	上	匣	合		桓	緩	yn22	迟缓
2159		yn	342	一	上	匣	合		桓	皖	yn342	皖南事变
2160		un	22	一	去	匣	合		桓	换	un22	交换
2161		ut	022	一	入	匣	合		末	活	ut2	生活
2162		un	55	一	平	影	合		桓	豌	un55	豌豆
2163		un	55	一	上	影	合		桓	碗	un55	饭碗
2164		un	55	一	去	影	合		桓	腕	un55	手腕
2166	ŋ	en	22	二	平	疑	合		山	頑	ŋen22	顽皮
2167		uan	22	二	去	匣	合		山	幻	uan22	幻想
2168		uet	022	二	入	匣	合		黠	滑	uet2	滑稽
2169		uet	022	二	入	匣	合		黠	猾	uet2	狡猾
2170		uet	033	二	入	影	合		黠	挖	uet3	挖地
2171	tʃʰ	yn	33	二	去	初	合		删	篡	tʃʰyn33	篡位
2172	ʃ	on	52	二	平	生	合		删	閂	ʃon52	门闩
2173	ʃ	on	52	二	平	生	合		删	拴	ʃon52	拴住（捆绑）
2174	tʃʰ	at	033	二	入	生	合		鎋	刷	tʃʰat3	牙刷
2175	k	uen	52	二	平	見	合		删	關	kuen52	关门
2176	k	uen	33	二	去	見	合		删	慣	kuen33	习惯
2177	k	uet	033	二	入	見	合		鎋	刮	kuet3	搜刮
2178		uen	342	二	平	匣	合		删	還	uen342	还有
2179		uen	342	二	平	匣	合		删	還	uen342	还原，还钱
2180		uen	342	二	平	匣	合		删	環	uen342	环境
2181		uen	342	二	去	匣	合		删	患	uen342	忧患；患病
2182		uen	52	二	平	影	合		删	彎	uen52	弯曲
2183		uen	52	二	平	影	合		删	灣	uen52	海湾
2184	l	yn	13	三	去	來	合		仙	戀	lyn13	恋爱
2185	l	u̯yt	022	三	入	來	合		薛	劣	lu̯yt2	恶劣
2186	tʃ	yn	342	三	平	從	合		仙	全	tʃyn342	全部
2187	tʃ	yn	342	三	平	從	合		仙	泉	tʃyn342	泉水
2188	tʃ	yt	022	三	入	從	合		薛	絶	tʃyt2	绝对
2189	ʃ	yn	52	三	平	心	合		仙	宣	ʃyn52	宣传
2190	ʃ	yn	55	三	上	心	合		仙	選	ʃyn55	选举
2191	ʃ	yt	055	三	入	心	合		薛	雪	ʃyt5	下雪
2192	ʃ	yn	22	三	平	邪	合		仙	旋	ʃyn22	旋转
2193	tʃ	yn	55	三	去	知	合		仙	轉	tʃyn55	转送，转学
2194	tʃ	yn	55	三	去	知	合		仙	轉	tʃyn55	转圆圈
2195	tʃ	yt	055	三	去	知	合	蟹	祭	啜	tʃyt5	啜奶
2196	tʃ	yn	342	三	平	澄	合		仙	傳	tʃyn342	传达
2198	tʃ	yn	52	三	平	澄	合		仙	傳	tʃyn52	自传
2199	tʃ	yn	52	三	平	章	合		仙	專	tʃyn52	专门
2200	tʃ	yn	52	三	平	章	合		仙	磚	tʃyn52	砖头
2202	tʃʰ	yn	52	三	平	昌	合		仙	川	tʃʰyn52	四川
2203	tʃʰ	yn	52	三	平	昌	合		仙	穿	tʃʰyn52	穿着
2204	tʃʰ	yn	55	三	上	昌	合		仙	喘	tʃʰyn55	哮喘
2205	tʃʰ	yn	33	三	去	昌	合		仙	串	tʃʰyn33	串通
2206	tʃ	yn	342	三	平	船	合		仙	船	tʃyn342	轮船
2207	ʃ	yt	055	三	入	書	合		薛	説	ʃyt5	小说
2208		yn	13	三	上	日	合		仙	軟	yn13	软硬
2209	k	un	55	三b	上	見	合		仙	捲	kun55	卷起（动）
2210	k	un	33	三b	去	見	合		仙	眷	kun33	眷属
2211	k	un	55	三b	去	見	合		仙	卷	kun55	试卷（名）
2212	k	un	52	三a	去	見	合		仙	絹	kun52	手绢
2213	h	un	52	三b	平	溪	合		仙	圈	hun52	圆圈
2214	k	un	342	三b	平	群	合		仙	拳	kun342	拳头
2215	k	un	342	三b	平	群	合		仙	權	kun342	权力
2216	k	un	22	三b	平	群	合		仙	顴	kun22	颧骨
2217	h	un	52	三b	平	溪	合		仙	圈	hun52	猪圈
2218	k	un	22	三b	去	群	合		仙	倦	kun22	疲倦
2219		yn	342	三	平	雲	合		仙	圓	yn342	圆圈
2220		yn	342	三	平	雲	合		仙	員	yn342	人员
2221		un	22	三	去	雲	合		仙	院	un22	院子
2222		yn	342	三	平	以	合		仙	緣	yn342	缘分
2223		yn	342	三	平	以	合		仙	沿	yn342	沿路
2224		yn	342	三	平	以	合		仙	鉛	yn342	铅笔
2225	k	un	52	三	平	以	合		仙	捐	kun52	捐款
2226		iøt	022	三	入	以	合		薛	悦	iøt2	愉悦
2227		iøt	022	三	入	以	合		薛	閲	iøt2	阅读
2228	f	an	52	三	平	非	合		元	藩	fan52	曾国藩
2229	f	an	55	三	上	非	合		元	反	fan55	反对
2230	f	an	33	三	去	非	合		元	販	fan33	贩卖
2231	f	at	033	三	入	非	合		月	髮	fat3	头发
2232	f	at	033	三	入	非	合		月	發	fat3	发财
2233	f	an	52	三	平	敷	合		元	翻	fan52	翻转
2234	f	an	52	三	平	敷	合		元	番	fan52	几番
2235	f	an	342	三	平	奉	合		元	煩	fan342	麻烦
2236	f	an	342	三	平	奉	合		元	礬	fan342	明矾
2237	f	an	342	三	平	奉	合		元	繁	fan342	繁华
2238	f	an	22	三	去	奉	合		元	飯	fan22	吃饭
2239	f	at	022	三	入	奉	合		月	伐	fat2	讨伐
2240	f	at	022	三	入	奉	合		月	筏	fat2	竹筏
2241	f	at	022	三	入	奉	合		月	罰	fat2	罚款
2242	m	an	13	三	上	微	合		元	晚	man13	晚上
2243		uan	13	三	上	微	合		元	挽	uan13	挽留，挽手
2244	m	an	22	三	去	微	合		元	萬	man22	一万
2245	m	an	22	三	去	微	合		元	蔓	man22	瓜蔓
2246	m	at	022	三	入	微	合		月	襪	mat2	袜子
2247	h	un	33	三	去	溪	合		元	勸	hun33	规劝
2248	k	un	33	三	去	溪	合		元	券	kun33	国库券，证券
2249	k	uɐt	022	三	入	群	合		月	掘	kuɐt2	挖掘
2250		yn	342	三	平	疑	合		元	元	yn342	元旦
2251		yn	342	三	平	疑	合		元	原	yn342	原来
2252		yn	342	三	平	疑	合		元	源	yn342	来源
2253		yn	342	三	上	疑	合		元	阮	yn342	姓
2254		yn	22	三	去	疑	合		元	願	yn22	愿望
2255		yt	022	三	入	疑	合		月	月	yt2	月亮
2256	h	un	52	三	平	曉	合		元	喧	hun52	喧闹
2257		yn	52	三	平	影	合		元	冤	yn52	冤枉
2258		yn	33	三	去	影	合		元	怨	yn33	埋怨
2259		yn	342	三	平	雲	合		元	袁	yn342	姓
2260		yn	342	三	平	雲	合		元	轅	yn342	辕门；轩辕
2261		un	342	三	平	雲	合		元	園	un342	花园
2262		yn	342	三	平	雲	合		元	援	yn342	援助
2263		yn	342	三	上	雲	合		元	遠	yn342	远近
