骑	tɕʰ	i	213	
蚁	Ǿ	i	213	
义	Ǿ	i	24	
戏	ɕ	i	24	
移	Ǿ	i	213	
比	p	i	42	
屁	pʰ	i	24	
鼻	p	i	213	
眉	m	ei	213	
地	t	i	24	
梨	l	i	213	
资	ts	ɿ	45	
支	ts	ɿ	45	
死	s	ɿ	42	
四	s	ɿ	24	
是	s	ɿ	24	
伺	s	ɿ	24	
迟	tsʰ	ɿ	213	
辞	tsʰ	ɿ	213	
词	tsʰ	ɿ	213	
尺	tsʰ	ɿ	213	
秩	tsʰ	ɿ	213	
赤	tsʰ	ɿ	213	
师	s	ɿ	45	
指	ts	ɿ	42	
二	Ǿ	er	24	
饥	tɕ	i	45	
器	tɕʰ	i	24	
姨	Ǿ	i	213	
李	l	i	42	
子	ts	ɿ	42	
自	ts	ɿ	24	
字	ts	ɿ	24	
志	ts	ɿ	24	
翅	ts	ɿ	24	
丝	s	ɿ	45	
雌	tsʰ	ɿ	45	
祠	tsʰ	ɿ	213	
此	tsʰ	ɿ	42	
耻	tsʰ	ɿ	42	
齿	tsʰ	ɿ	42	
滞	tsʰ	ɿ	24	
次	tsʰ	ɿ	24	
赐	tsʰ	ɿ	24	
寺	s	ɿ	24	
治	ts	ɿ	24	
至	ts	ɿ	24	
致	ts	ɿ	24	
柿	s	ɿ	24	
事	s	ɿ	24	
使	s	ɿ	42	
试	s	ɿ	24	
时	s	ɿ	213	
匙	s	ɿ	213	
市	s	ɿ	24	
耳	Ǿ	er	42	
记	tɕ	i	24	
棋	tɕʰ	i	213	
喜	ɕ	i	42	
意	Ǿ	i	24	
几	tɕ	i	42	
气	tɕʰ	i	24	
希	ɕ	i	45	
衣	Ǿ	i	45	
你	Ǿ	i	42	
嘴	ts	uei	42	
随	s	uei	213	
吹	tsʰ	uei	45	
垂	tsʰ	uei	213	
规	k	uei	45	
亏	kʰ	uei	45	
跪	k	uei	24	
危	Ǿ	uei	213	
类	l	uei	24	
醉	ts	uei	24	
追	ts	uei	45	
锤	tsʰ	uei	213	
水	s	uei	42	
龟	k	uei	45	
季	tɕ	i	24	
柜	k	uei	24	
位	Ǿ	uei	24	
飞	f	ei	45	
费	f	ei	24	
肥	f	ei	213	
尾	Ǿ	uei	42	
味	Ǿ	uei	24	
鬼	k	uei	42	
贵	k	uei	24	
围	Ǿ	uei	213	
胃	Ǿ	uei	24	
宝	p	ᴀu	42	
抱	p	ᴀu	24	
毛	m	ᴀu	213	
帽	m	ᴀu	24	
刀	t	ᴀu	45	
讨	tʰ	ᴀu	42	
桃	tʰ	ᴀu	213	
道	t	ᴀu	24	
脑	l	ᴀu	42	
老	l	ᴀu	42	
早	ts	ᴀu	42	
灶	ts	ᴀu	24	
草	tsʰ	ᴀu	42	
糙	tsʰ	ᴀu	24	
造	tsʰ	ᴀu	24	
嫂	s	ᴀu	42	
高	k	ᴀu	45	
靠	kʰ	ᴀu	24	
熬	ŋ	ᴀu	213	
咬	ŋ	ᴀu	42	
好	x	ᴀu	42	
号	x	ᴀu	24	
包	p	ᴀu	45	
饱	p	ᴀu	42	
炮	pʰ	ᴀu	24	
猫	m	ᴀu	45	
闹	l	ᴀu	24	
罩	ts	ᴀu	24	
抓	ts	uᴀ	45	
找	ts	ᴀu	42	
抄	tsʰ	ᴀu	45	
交	tɕ	iᴀu	45	
敲	kʰ	ᴀu	45	
孝	ɕ	iᴀu	24	
校	ɕ	iᴀu	24	
表	p	iᴀu	42	
票	pʰ	iᴀu	24	
庙	m	iᴀu	24	
焦	tɕ	iᴀu	45	
小	ɕ	iᴀu	42	
笑	ɕ	iᴀu	24	
朝	tsʰ	ᴀu	213	
照	ts	ᴀu	24	
烧	s	ᴀu	45	
绕	z	ᴀu	42	
桥	tɕʰ	iᴀu	213	
轿	tɕ	iᴀu	24	
腰	Ǿ	iᴀu	45	
要	Ǿ	iᴀu	24	
摇	Ǿ	iᴀu	213	
鸟	l	iᴀu	42	
钓	t	iᴀu	24	
条	tʰ	iᴀu	213	
料	l	iᴀu	24	
箫	ɕ	iᴀu	45	
叫	tɕ	iᴀu	24	
母	m	u	42	
抖	tʰ	əu	42	
偷	tʰ	əu	45	
头	tʰ	əu	213	
豆	t	əu	24	
楼	l	əu	213	
走	ts	əu	42	
凑	tsʰ	əu	24	
钩	k	əu	45	
狗	k	əu	42	
够	k	əu	24	
口	kʰ	əu	42	
藕	ŋ	əu	42	
后	x	əu	24	
厚	x	əu	24	
富	f	u	24	
副	f	u	24	～班长
副	f	u	213	一～碗
剖	pʰ	əu	42	
谋	m	əu	213	
某	m	əu	42	
亩	m	əu	42	
贸	m	əu	24	
浮	f	u	213	
浮	f	əu	213	
否	f	əu	42	
妇	f	u	24	
流	l	iəu	213	
酒	tɕ	iəu	42	
修	ɕ	iəu	45	
袖	ɕ	iəu	24	
抽	tsʰ	əu	45	
绸	tsʰ	əu	213	
愁	tsʰ	əu	213	
瘦	s	əu	24	
州	ts	əu	45	
臭	tsʰ	əu	24	
手	s	əu	42	
寿	s	əu	24	
九	tɕ	iəu	42	
球	tɕʰ	iəu	213	
舅	tɕ	iəu	24	
旧	tɕ	iəu	24	
牛	Ǿ	iəu	213	
休	ɕ	iəu	45	
优	Ǿ	iəu	45	
有	Ǿ	iəu	42	
右	Ǿ	iəu	24	
油	Ǿ	iəu	213	
丢	t	iəu	45	
幼	Ǿ	iəu	24	
贪	tʰ	an	45	
潭	tʰ	an	213	
南	l	an	213	
蚕	tsʰ	an	213	
感	k	an	42	
含	x	an	213	
暗	ŋ	an	24	
搭	t	ᴀ	213	
踏	tʰ	ᴀ	213	
拉	l	ᴀ	45	
杂	ts	ᴀ	213	
鸽	k	o	213	
盒	x	o	213	
胆	t	an	42	
毯	tʰ	an	42	
淡	t	an	24	
蓝	l	an	213	
三	s	an	45	
甘	k	an	45	
敢	k	an	42	
喊	x	an	42	
塔	tʰ	ᴀ	213	
蜡	l	ᴀ	213	
赚	ts	uan	24	
杉	s	ᴀ	45	
减	tɕ	ien	42	
咸	x	an	213	
插	tsʰ	ᴀ	213	
闸	ts	ᴀ	213	
夹	tɕ	iᴀ	213	
衫	s	an	45	
监	tɕ	ien	45	
哀	ŋ	ai	45	
岩	ŋ	ai	213	
崖	ŋ	ai	213	
甲	tɕ	iᴀ	213	
鸭	Ǿ	iᴀ	213	
黏	ts	an	45	
尖	tɕ	ien	45	
签	tɕʰ	ien	45	
占	ts	an	24	
染	z	an	42	
钳	tɕʰ	ien	213	
验	Ǿ	ien	24	
险	ɕ	ien	42	
厌	Ǿ	ien	24	
晏	Ǿ	ien	24	
炎	Ǿ	ien	45	
盐	Ǿ	ien	213	
接	tɕ	ie	213	
折	ts	e	213	
叶	Ǿ	ie	213	
剑	tɕ	ien	24	
欠	tɕʰ	ien	24	
严	Ǿ	ien	213	
业	Ǿ	ie	213	
点	t	ien	42	
店	t	ien	24	
添	tʰ	ien	45	
甜	tʰ	ien	213	
念	Ǿ	ien	24	
嫌	ɕ	ien	213	
贴	tʰ	ie	213	
帖	tʰ	ie	213	
碟	t	ie	213	
协	s	e	213	
犯	f	an	24	
法	f	ᴀ	213	
品	pʰ	in	42	
林	l	in	213	
浸	tɕʰ	in	24	
心	ɕ	in	45	
寻	ɕ	yn	213	
沉	tsʰ	ən	213	
参	s	ən	45	
针	ts	ən	45	
尊	ts	ən	45	
遵	ts	ən	45	
深	s	ən	45	
任	z	ən	24	
金	tɕ	in	45	
琴	tɕʰ	in	213	
音	Ǿ	in	45	
樱	Ǿ	in	45	
立	l	i	213	
集	tɕ	i	213	
习	ɕ	i	213	
汁	ts	ɿ	213	
十	s	ɿ	213	
入	z	u	213	
急	tɕ	i	213	
及	tɕ	i	213	
吸	tɕ	i	213	
吸	ɕ	i	213	
单	t	an	45	
炭	tʰ	an	24	
弹	tʰ	an	213	
难	l	an	213	
兰	l	an	213	
懒	l	an	42	
烂	l	an	24	
伞	s	an	42	
肝	k	an	45	
看	kʰ	an	24	
岸	ŋ	an	24	
晏	ŋ	an	24	
汉	x	an	24	
汗	x	an	24	
陷	x	an	24	
安	ŋ	an	45	
庵	ŋ	an	45	
达	t	ᴀ	213	
辣	l	ᴀ	213	
擦	tsʰ	ᴀ	213	
割	k	o	213	
渴	kʰ	o	213	
扮	p	an	24	
办	p	an	24	
铲	tsʰ	an	42	
山	s	an	45	
产	tsʰ	an	42	
间	k	an	45	
眼	Ǿ	ien	42	
限	ɕ	ien	24	
八	p	ᴀ	213	
扎	ts	ᴀ	213	
杀	s	ᴀ	213	
班	p	an	45	
板	p	an	42	
慢	m	an	24	
奸	tɕ	ien	45	
颜	Ǿ	ien	213	
瞎	ɕ	iᴀ	213	
变	p	ien	24	
骗	pʰ	ien	24	
便	p	ien	24	
棉	m	ien	213	
面	m	ien	24	
连	l	ien	213	
剪	tɕ	ien	42	
浅	tɕʰ	ien	42	
钱	tɕʰ	ien	213	
鲜	ɕ	yen	45	
线	ɕ	ien	24	
缠	tsʰ	an	213	
战	ts	an	24	
扇	s	an	24	
善	s	an	24	
件	tɕ	ien	24	
延	Ǿ	iai	213	
别	p	ie	213	
灭	m	ie	213	
列	l	ie	213	
劣	l	ie	213	
勒	l	ie	213	
撤	tsʰ	e	213	
舌	ɕ	iᴀ	213	白读
舌	s	e	213	文读
设	s	e	213	
热	z	ᴀ	213	白读
热	z	e	213	文读
杰	tɕ	ie	213	
孽	Ǿ	ie	213	
建	tɕ	ien	24	
健	tɕ	ien	24	
言	Ǿ	ien	213	
歇	ɕ	ie	213	
扁	p	ien	42	
片	pʰ	ien	24	
面	m	ien	24	
典	t	ien	42	
天	tʰ	ien	45	
田	tʰ	ien	213	
垫	t	ien	24	
年	Ǿ	ien	213	
莲	l	ien	213	
前	tɕʰ	ien	213	
先	ɕ	ien	45	
肩	tɕ	ien	45	
见	tɕ	ien	24	
牵	tɕʰ	ien	45	
显	ɕ	ien	42	
现	ɕ	ien	24	
烟	Ǿ	ien	45	
憋	p	ie	45	
篾	m	ie	213	
铁	tʰ	ie	213	
捏	Ǿ	ie	213	
孽	Ǿ	ie	213	
聂	Ǿ	ie	213	
臬	Ǿ	ie	213	
节	tɕ	ie	213	
切	tsʰ	e	213	
截	tɕ	ie	213	
结	tɕ	ie	213	
搬	p	an	45	
半	p	an	24	
判	pʰ	an	24	
盘	pʰ	an	213	
满	m	an	42	
端	t	uan	45	
短	t	uan	42	
断	t	uan	24	
暖	l	uan	42	
乱	l	uan	24	
酸	s	uan	45	
算	s	uan	24	
官	k	uan	45	
宽	kʰ	uan	45	
欢	x	uan	45	
完	Ǿ	uan	213	
换	x	uan	24	
碗	Ǿ	uan	42	
拨	p	o	213	
泼	pʰ	o	213	
末	m	o	213	
脱	tʰ	o	213	
夺	t	o	213	
阔	kʰ	ue	213	
活	x	o	213	
顽	Ǿ	uan	213	
滑	x	uᴀ	213	
挖	Ǿ	uᴀ	45	
闩	s	uan	24	
关	k	uan	45	
惯	k	uan	24	
还	x	uan	42	
还	x	ai	42	
弯	Ǿ	uan	45	
刷	s	uᴀ	213	
刮	k	uᴀ	213	
全	tɕʰ	yen	213	
选	ɕ	yen	42	
转	ts	uan	42	
传	tsʰ	uan	213	
传	ts	uan	24	
砖	ts	uan	45	
船	tsʰ	uan	213	
软	z	uan	42	
卷	tɕ	yen	42	
圈	tɕʰ	yen	45	
权	tɕʰ	yen	213	
圆	Ǿ	yen	213	
院	Ǿ	yen	24	
铅	tɕʰ	ien	45	
绝	tɕ	ye	213	
雪	ɕ	ye	213	
反	f	an	42	
翻	f	an	45	
饭	f	an	24	
晚	Ǿ	uan	42	
万	Ǿ	uan	24	
劝	tɕʰ	yen	24	
原	Ǿ	yen	213	
冤	Ǿ	yen	45	
园	Ǿ	yen	213	
远	Ǿ	yen	42	
发	f	ᴀ	213	
罚	f	ᴀ	213	
袜	Ǿ	uᴀ	213	
月	Ǿ	ye	213	
越	Ǿ	ye	213	
县	ɕ	ien	24	
决	tɕ	ye	213	
缺	tɕʰ	ye	213	
血	ɕ	ye	213	
吞	tʰ	ən	45	
根	k	ən	45	
恨	x	ən	24	
杏	x	ən	24	
恩	ŋ	ən	45	
樱	ŋ	ən	45	
贫	pʰ	in	213	
民	m	in	213	
邻	l	in	213	
进	tɕ	in	24	
亲	tɕʰ	in	45	
新	ɕ	in	45	
镇	ts	ən	24	
陈	tsʰ	ən	213	
震	ts	ən	24	
神	s	ən	213	
身	s	ən	45	
辰	s	ən	213	
晨	s	ən	213	
乘	s	ən	213	
人	z	ən	213	
认	z	ən	24	
紧	tɕ	in	42	
银	Ǿ	in	213	
印	Ǿ	in	24	
引	Ǿ	in	42	
笔	p	i	213	
匹	pʰ	i	213	
密	m	i	213	
泌	m	i	213	
栗	l	i	213	
七	tɕʰ	i	213	
乞	tɕʰ	i	213	
讫	tɕʰ	i	213	
戚	tɕʰ	i	213	
侄	ts	ɿ	213	
质	ts	ɿ	213	
值	ts	ɿ	213	
殖	ts	ɿ	213	
植	ts	ɿ	213	
掷	ts	ɿ	213	
职	ts	ɿ	213	
虱	ɕ	iᴀ	213	
实	s	ɿ	213	
失	s	ɿ	213	
日	z	ɿ	213	
吉	tɕ	i	213	
一	Ǿ	i	213	
筋	tɕ	in	45	
劲	tɕ	in	24	
勤	tɕʰ	in	213	
近	tɕ	in	24	
隐	Ǿ	in	42	
本	p	ən	42	
盆	pʰ	ən	213	
门	m	ən	213	
墩	t	ən	45	
嫩	l	ən	24	
村	tsʰ	ən	45	
寸	tsʰ	ən	24	
蹲	t	ən	45	
孙	s	ən	45	
滚	k	uən	42	
困	kʰ	uən	24	
婚	x	uən	45	
魂	x	uən	213	
温	Ǿ	uən	45	
卒	tɕ	iu	213	
骨	k	u	24	
轮	l	ən	213	
俊	tɕ	yn	24	
笋	s	ən	42	
准	ts	uən	42	
春	tsʰ	uən	45	
唇	s	uən	213	
顺	s	uən	24	
纯	s	uən	213	
闰	z	uən	24	
均	tɕ	yn	45	
匀	Ǿ	yn	213	
律	l	u	213	
出	tsʰ	u	213	
橘	tɕ	iu	213	
分	f	ən	45	
粉	f	ən	42	
粪	f	ən	24	
坟	f	ən	213	
蚊	Ǿ	uən	213	
问	Ǿ	uən	24	
军	tɕ	yn	45	
倾	tɕʰ	yn	45	
群	tɕʰ	yn	213	
琼	tɕʰ	yn	213	
裙	tɕʰ	yn	213	
顷	tɕʰ	yn	42	
熏	ɕ	yn	45	
云	Ǿ	yn	213	
运	Ǿ	yn	24	
佛	f	u	213	
物	Ǿ	u	24	
帮	p	ɑŋ	45	
忙	m	ɑŋ	213	
党	t	ɑŋ	42	
汤	tʰ	ɑŋ	45	
糖	tʰ	ɑŋ	213	
浪	l	ɑŋ	24	
仓	tsʰ	ɑŋ	45	
钢	k	ɑŋ	45	
糠	kʰ	ɑŋ	45	
薄	p	o	213	
摸	m	o	45	
托	tʰ	o	213	
落	l	o	213	
作	ts	o	213	
索	s	o	213	
各	k	o	213	
鹤	x	o	213	
恶	Ǿ	o	213	
娘	Ǿ	iɑŋ	213	
两	l	iɑŋ	42	
亮	l	iɑŋ	24	
浆	tɕ	iɑŋ	45	
强	tɕʰ	iɑŋ	213	
祥	tɕʰ	iɑŋ	213	
详	tɕʰ	iɑŋ	213	
抢	tɕʰ	iɑŋ	42	
匠	tɕ	iɑŋ	24	
想	ɕ	iɑŋ	42	
像	ɕ	iɑŋ	24	
像	tɕʰ	iɑŋ	24	白
张	ts	ɑŋ	45	
长	tsʰ	ɑŋ	213	
装	ts	uɑŋ	45	
壮	ts	uɑŋ	24	
疮	tsʰ	uɑŋ	45	
床	tsʰ	uɑŋ	213	
霜	s	uɑŋ	45	
章	ts	ɑŋ	45	
厂	tsʰ	ɑŋ	42	
唱	tsʰ	ɑŋ	24	
伤	s	ɑŋ	45	
尝	s	ɑŋ	213	
常	s	ɑŋ	213	
上	s	ɑŋ	24	
让	z	ɑŋ	24	
姜	tɕ	iɑŋ	45	
响	ɕ	iɑŋ	42	
向	ɕ	iɑŋ	24	
秧	Ǿ	iɑŋ	45	
痒	Ǿ	iɑŋ	42	
样	Ǿ	iɑŋ	24	
雀	tɕʰ	io	213	
确	tɕʰ	io	213	
却	tɕʰ	io	213	
削	ɕ	ye	213	
着	ts	o	213	
勺	s	ᴀu	213	
弱	z	o	213	
脚	tɕ	io	213	
觉	tɕ	io	213	
约	Ǿ	io	213	
药	Ǿ	io	213	
岳	Ǿ	io	213	
光	k	uɑŋ	45	
慌	x	uɑŋ	45	
黄	x	uɑŋ	213	
郭	k	o	213	
霍	x	o	24	
方	f	ɑŋ	45	
放	f	ɑŋ	24	
纺	f	ɑŋ	42	
房	f	ɑŋ	213	
防	f	ɑŋ	213	
网	Ǿ	uɑŋ	42	
筐	kʰ	uɑŋ	45	
狂	kʰ	uɑŋ	213	
王	Ǿ	uɑŋ	213	
旺	Ǿ	uɑŋ	24	
缚	p	o	213	
绑	p	ɑŋ	42	
胖	pʰ	ɑŋ	24	
棒	p	ɑŋ	24	
桩	ts	uɑŋ	45	
撞	tsʰ	uɑŋ	42	
撞	ts	uɑŋ	24	
窗	tsʰ	uɑŋ	45	
双	s	uɑŋ	45	
江	tɕ	iɑŋ	45	
讲	tɕ	iɑŋ	42	
降	ɕ	iɑŋ	213	
项	x	ɑŋ	24	
剥	p	o	213	
桌	ts	o	213	
镯	ts	o	213	
角	k	o	213	白读
角	tɕ	io	213	文读
壳	kʰ	o	213	
学	ɕ	io	213	
握	Ǿ	o	213	
朋	pʰ	oŋ	213	
灯	t	ən	45	
等	t	ən	42	
凳	t	ən	24	
藤	tʰ	ən	213	
能	l	ən	213	
层	tsʰ	ən	213	
僧	s	ən	45	
肯	kʰ	ən	42	
北	p	ie	213	
墨	m	ie	213	
得	t	ie	213	
德	t	ie	213	
跌	t	ie	213	
特	tʰ	ie	213	
忒	tʰ	ie	213	
贼	ts	uei	213	
塞	s	ai	213	
刻	kʰ	e	213	
黑	x	ᴀ	213	文读
黑	x	e	213	白读
冰	p	in	45	
证	ts	ən	24	
秤	tsʰ	ən	24	
绳	s	uən	213	
剩	s	ən	24	
升	s	ən	45	
兴	ɕ	in	45	
蝇	Ǿ	in	45	
逼	p	i	213	
力	l	i	213	
息	ɕ	i	213	
直	ts	ɿ	213	
恤	ɕ	i	213	
媳	ɕ	i	213	
泣	ɕ	i	213	
侧	tsʰ	e	213	
测	tsʰ	e	213	
色	s	e	213	
协	s	e	213	
胁	s	e	213	
织	ts	ɿ	213	
食	s	ɿ	213	
式	s	ɿ	213	
极	tɕ	i	213	
国	k	ue	213	
辍	ts	ue	213	
缀	ts	ue	213	
拙	ts	ue	213	
或	x	o	213	
猛	m	oŋ	42	
打	t	ᴀ	42	
冷	l	ən	42	
生	s	ən	45	
省	s	ən	42	
更	k	ən	45	
梗	k	ən	42	
坑	kʰ	ən	45	
硬	ŋ	ən	24	
行	ɕ	in	213	
百	p	ie	213	
拍	pʰ	ie	213	
迫	pʰ	ie	213	
泊	pʰ	ie	213	
白	p	ie	213	
拆	tsʰ	e	213	
择	tsʰ	e	213	
窄	tɕ	iᴀ	213	
格	k	e	213	
客	kʰ	e	213	
额	ŋ	e	213	
棚	pʰ	oŋ	213	
争	ts	ən	45	
耕	k	ən	45	
麦	m	ie	213	
摘	tɕ	ie	213	
策	tsʰ	e	213	
隔	k	e	213	
兵	p	in	45	
柄	p	in	42	
平	pʰ	in	213	
病	p	in	24	
明	m	in	213	
命	m	in	24	
镜	tɕ	in	24	
庆	tɕʰ	in	24	
迎	Ǿ	in	213	
影	Ǿ	in	42	
剧	tɕ	yi	24	
饼	p	in	42	
名	m	in	213	
领	l	in	42	
井	tɕ	in	42	
清	tɕʰ	in	45	
静	tɕ	in	24	
姓	ɕ	in	24	
贞	ts	ən	45	
程	tsʰ	ən	213	
整	ts	ən	42	
正	ts	ən	24	
声	s	ən	45	
城	tsʰ	ən	213	
存	tsʰ	ən	213	
轻	tɕʰ	in	45	
赢	Ǿ	in	213	
积	tɕ	i	213	
惜	ɕ	i	213	
席	ɕ	i	213	
石	s	ɿ	213	
益	Ǿ	i	213	
瓶	pʰ	in	213	
钉	t	in	45	
顶	t	in	42	
厅	tʰ	in	45	
听	tʰ	in	45	
停	tʰ	in	213	
挺	tʰ	in	42	
定	t	in	24	
零	l	in	213	
青	tɕʰ	in	45	
星	ɕ	in	45	
经	tɕ	in	45	
形	ɕ	in	213	
壁	p	i	213	
劈	pʰ	i	213	
鄙	pʰ	i	42	
踢	tʰ	i	213	
笛	t	i	213	
历	l	i	213	
锡	ɕ	i	213	
击	tɕ	i	213	
吃	kʰ	e	45	白读
吃	tsʰ	ɿ	213	文读
横	x	uən	213	
划	x	uᴀ	24	
兄	ɕ	ioŋ	45	
荣	Ǿ	yn	213	
永	Ǿ	yn	42	
尹	Ǿ	yn	42	
营	Ǿ	yn	213	
萤	Ǿ	yn	213	
蓬	pʰ	oŋ	213	
东	t	oŋ	45	
懂	t	oŋ	42	
冻	t	oŋ	24	
通	tʰ	oŋ	45	
桶	tʰ	oŋ	42	
痛	tʰ	oŋ	24	
铜	tʰ	oŋ	213	
动	t	oŋ	24	
洞	t	oŋ	24	
聋	l	oŋ	45	
弄	l	oŋ	24	
粽	ts	oŋ	24	
葱	tsʰ	oŋ	45	
送	s	oŋ	24	
公	k	oŋ	45	
孔	kʰ	oŋ	42	
烘	x	oŋ	45	
红	x	oŋ	213	
翁	Ǿ	oŋ	45	
木	m	u	213	
读	t	u	213	
鹿	l	u	213	
族	tɕʰ	iu	213	
谷	k	u	213	
哭	kʰ	u	213	
酷	kʰ	u	213	
屋	Ǿ	u	213	
冬	t	oŋ	45	
统	tʰ	oŋ	42	
