	1155	阅	jyt53	
	1156	反	fan35	
	1157	发	fat23	
	1158	翻	fan55	文读
	1159	翻	fan35	白读
	1160	番	pʰun55	番禺
	1161	番	fan55	
	1162	烦	fan22	
	1163	饭	fan53	
	1164	罚	fat53	
	1165	晚	man23	
	1166	挽	wan23	
	1167	万	man53	
	1168	袜	mat53	
	1169	劝	hyn23	
	1	原	jyn22	
	1	阮	jyn35	
	1172	愿	jyn53	
	1173	怨	jyn23	
	1174	远	jyn35	
	1175	粤	jyt53	
	1	决	kʰyt23	
	1177	犬	hyn35	
	1178	血	hyt23	
	1179	县	jyn23	
	1180	穴	jyt53	
	1181	吞	tʰɐn55	
	1182	跟	kɐn55	
	1183	根	kɐn55	
	1184	痕	hɐn22	
	1185	恩	jɐn55	
	1186	宾	pɐn55	
	1187	笔	pɐt55	
	1188	匹	pʰɐt55	
	1189	贫	pʰɐn22	
	1190	民	mɐn22	
	1	敏	mɐn23	
	1192	密	mɐt53	
	1193	邻	Ieŋ22	
	1194	鳞	lœn22	
	1195	栗	Iœt53	
	1196	津	tsœn55	
	1197	进	tsɐn23	
	1198	亲	tsʰɐn55	
	1199	亲	tsʰɐn23	
	1200	七	tsʰɐt55	
	1201	秦	tsʰœn22	
	1202	尽	tsɐn53	
	1203	疾	tsɐt53	
	1204	新	sɐn55	
	1205	信	sɐn22	
	1206	膝	sɐt55	
	1207	珍	tsɐn55	
	1208	镇	tsɐn23	
	1209	趁	tsʰɐn23	
	1210	陈	tsʰɐn22	
	1211	阵	tsɐn55	
	1212	侄	tsɐt53	
	1213	虱	sɐt55	
	1214	真	tsɐn55	
	1215	振	tsɐn23	
	1216	质	tsɐt55	
	1217	神	sɐn22	
	1	实	sɐt53	
	1	身	sɐn55	
	1220	失	sɐt55	
	1	晨	sɐn22	
	1222	肾	sɐn53	
	1223	人	jɐn22	
	1224	仁	jɐn22	
	1225	忍	jɐn35	
	1226	认	jen5	
	1	靭	ŋɐn23	
	1228	日	jɐt53	
	1229	巾	kɐn55	
	1230	紧	kɐn35	
	1231	吉	kɐt55	
	1232	银	ŋɐn22	
	1233	因	jɐn55	
	1234	印	jɐn23	
	1235	乙	jyt23	
	1236	一	jɐt55	
	1237	引	jɐn23	
	1238	斤	kɐn55	
	1239	谨	kɐn35	
	1240	勤	kʰɐn22	
	1241	近	kɐn53	
	1242	近	kɐn53	
	1	欣	jɐn55	
	1244	隐	jɐn35	
	1245	本	pun35	
	1246	不	pɐt53	
	1247	盆	pʰun22	
	1248	笨	pɐn53	
	1249	门	mun22	
	1250	闷	mun53	
	1251	墩	tɐn25	
	1252	顿	tɐn53	
	1253	盾	tʰœn23	
	1254	突	tɐt53	
	1255	嫩	lɐn53	
	1256	论	lɐn53	
	1	尊	tsyn55	
	1258	村	tsʰyn55	
	1259	寸	tsʰyn23	
	1260	存	tsʰyn22	
	1261	孙	syn55	
	1262	损	syn35	
	1263	滚	kʰɐn35	
	1264	棍	kwɐn53	
	1265	骨	kwɐt23	
	1266	坤	kʰwɐn55	
	1267	困	kʰwɐn23	
	1268	婚	fɐn55	
	1269	魂	wɐn22	
	1270	忽	tɐt53	
	1271	温	wɐn55	
	1272	稳	wɐn35	
	1273	轮	lœn22	
	1274	律	lœt53	
	1275	俊	tsœn23	
	1276	迅	sœn23	
	1277	循	tsʰœn22	
	1278	准	tsœn35	
	1279	春	tsʰœn55	
	1280	蠢	tsʰœn35	
	1281	出	tsʰɐt23	
	1282	唇	sœn22	
	1283	术	ki53	
	1284	纯	sœn22	
	1285	润	jœn53	
	1286	均	kɐn55	
	1287	菌	kʰɐn35	
	1288	允	wɐn23	
	1289	分	fɐn55	
	1290	分	fɐn55	
	1291	粉	fɐn35	
	1292	粪	fɐn23	
	1293	坟	fɐn22	
	1294	份	fɐn53	
	1295	佛	fɐt53	
	1296	文	mɐn22	
	1297	蚊	mɐn55	
	1298	问	mɐn53	
	1299	物	mɐt53	
	1300	军	kɐn55	
	1301	屈	wɐt55	
	1302	裙	kʰɐn22	
	1303	熏	fɐn55	
	1304	训	fɐn23	
	1305	云	wɐn22	
	1306	运	wɐn53	
	1307	帮	pœŋ55	
	1308	榜	pœŋ35	
	1309	博	pœk23	
	1310	旁	pʰœŋ22	
	1311	薄	pœk53	
	1312	忙	mœŋ22	
	1313	莫	mœk53	
	1314	膜	mœk53	
	1315	摸	mɔ55	
	1316	摸	mɔ35	
	1317	当	tœŋ55	当时
	1318	挡	tœŋ35	
	1319	当	tœŋ35	当铺
		汤	tʰœŋ55	
		托	tʰœk23	
		塘	tʰœŋ22	
		诺	lœk53	
		郎	lœŋ22	
		浪	Iœŋ53	
		落	lœk53	
		乐	lœk55	快乐
		葬	tsœŋ23	
		作	tsœk23	
		仓	tsʰœŋ55	
		凿	tsœk53	
		桑	sœŋ55	
		索	sœk23	
		钢	kœŋ23	
		缸	kœŋ55	
		各	kœk23	
		康	hœŋ55	
		糠	hœŋ22	
		抗	kʰœŋ23	
		昂	ŋœŋ22	
		鳄	ŋœk53	
		行	hœŋ22	
		恶	œk23	
		娘	lœŋ22	
		凉	lœŋ22	
		两	lœŋ35	
		两	lœŋ35	
		量	lœŋ53	
		略	lœk53	
		浆	tsœŋ55	
		奖	tsœŋ35	
		酱	tsœŋ23	
		雀	tsœk23	
		枪	tsʰœŋ55	
		抢	tsʰœŋ35	
		墙	tsʰœŋ22	
		箱	sœŋ55	
		想	sœŋ35	
		削	mœk23	
		详	tsʰœŋ22	
		象	tsœŋ53	
		象	tsœŋ53	
		像	tsœŋ53	
		张	tsœŋ55	
		长	tsʰœŋ22	省长
		胀	tsœŋ23	
		着	tsœk23	
		长	tsʰœŋ22	长短
		丈	tsœŋ53	
		着	tsœk53	着衫
		装	tsœŋ55	
		壮	tsœŋ23	
		床	tsʰœŋ22	
		状	tsœŋ53	
		霜	sœŋ55	
		爽	sœŋ35	
		章	tsœŋ55	
		掌	tsœŋ35	
		昌	tsʰœŋ55	
		厂	tsʰœŋ35	
		唱	tsʰœŋ23	
		伤	sœŋ55	
		赏	sœŋ35	
		常	sœŋ22	
		上	sœŋ23	上山，动粗
		上	sœŋ53	上面，名词
		勺	hœk53	训读“壳”
		壤	jœŋ53	
		让	jœŋ53	
		弱	jœk53	
		姜	kœŋ55	
		脚	kœk23	
		强	kʰœŋ22	
		却	kʰœk23	
		虐	jœk53	
		仰	jœŋ23	
		香	hœŋ55	
		响	hœŋ35	
		向	hœŋ23	
		秧	jœŋ55	
		约	jœk23	
		羊	jœŋ23	
		养	jœŋ23	
		样	jœŋ53	
		药	jœk53	
		跃	jœk23	
		光	kœŋ55	
		广	kœŋ35	
		郭	kʰœk23	
		扩	kœŋ23	
		荒	fœŋ55	
		霍	fœk23	
		黄	wœŋ22	
		方	fœŋ55	
		放	fœŋ23	
		纺	fœŋ35	
		房	fœŋ22	
		防	fœŋ22	
		亡	mœŋ22	
		网	mœŋ35	
		望	mœŋ53	
		狂	kʰœŋ22	
		枉	wœŋ35	
		王	wœŋ22	
		往	wœŋ23	
		旺	wœŋ53	
		绑	pœŋ35	
		剥	mœk55	
		卓	tsʰœk23	
		浊	tsuk53	
		撞	tsœŋ53	
		捉	tsuk55	
		窗	tsʰœŋ55	
		双	sœŋ55	
		江	kœŋ55	
		讲	kœŋ35	
		港	kœŋ23	
		降	kœŋ23	
		角	kœk23	
		饺	kʰau35	
		腔	hoŋ55	
		确	kʰœk23	
		壳	hœk23	
		乐	Iœk53	音乐
		巷	hœŋ53	
		学	hœk3	
		握	ek55	
		北	pek55	
		朋	pʰeŋ22	
		墨	mek53	
		灯	teŋ55	
		等	teŋ35	
		凳	teŋ23	
		得	tek55	
		德	tek55	
		藤	tʰeŋ22	
		邓	teŋ53	
		特	tek53	
		能	leŋ22	
		曾	tseŋ55	
		则	tsek55	
		层	tsʰeŋ22	
		赠	tseŋ53	
		贼	tsʰek53	
		僧	tseŋ55	
		塞	sek55	
		肯	heŋ35	
		肯	heŋ35	
		克	hek55	
		黑	hek55	
		冰	peŋ55	
		逼	pek55	
		陵	leŋ22	
		力	lek53	
		息	sek55	
		直	tsek3	
		色	sek55	
		蒸	tseŋ55	
		证	tseŋ23	
		拯	tsʰeŋ35	
		织	tsek55	
		秤	tsʰeŋ22	
		剩	seŋ53	
		食	sek53	
		升	seŋ55	
		胜	seŋ23	
		识	sek55	
		承	seŋ22	
		植	tsek53	
		仍	jeŋ22	
		极	kek53	
		兴	heŋ55	兴旺
		兴	heŋ23	兴趣
		兴	heŋ23	高兴
		应	jeŋ55	
		亿	jek55	
		蝇	jeŋ55	
		孕	jeŋ22	
		翼	jek53	
		国	kœk23	
		弘	weŋ22	
		或	wœk53	
		域	wek53	
		百	pɛk23	
		拍	pʰɛk23	
		彭	pʰɛŋ22	
		白	pɛk53	
		盲	mɛŋ22	
		猛	mɛŋ23	
		孟	mɛŋ53	
		陌	mek53	
		打	ta35	
		冷	lɛŋ22	
		撑	tsʰɛŋ55	
		拆	tsʰɛk23	
		坼	tsʰɛk23	
		择	tsek53	选择
		择	tsek53	择菜
		生	seŋ55	学生
		生	seŋ55	生小孩
		甥	saŋ55	
		省	sɛŋ35	省长
		省	sɛŋ35	反省
		更更ŋ	keŋ23	更加
		更三中皮	keŋ55	三更半夜
		格	kɛk23	
		坑	hɛŋ55	
		客	hɛk23	
		硬	ŋɛŋ53	
		额	ŋɛk23	
		吓	ha53	
		行	heŋ22	行为
		行	hɛŋ22	行路
		杏	heŋ53	
		棚	pʰɛŋ22	
		麦	mek53	
		摘	tsek53	
		橙	tsʰɛŋ23	
		争	tseŋ55	文读，争取
		争	tseŋ55	白读，差不多
		责	tsɛk23	
		册	tsʰɛk23	
		耕	kaŋ23	
		耿	keŋ35	
		革	kɛk23	
		隔	kɛk23	
		幸	heŋ53	
		莺	eŋ55	
		樱	jeŋ55	
		鹦	jeŋ55	
		扼	ŋek55	
		兵	peŋ55	
		丙	peŋ35	
		柄	peŋ23	
		平	pʰeŋ22	文读，平时
		平	pʰɛŋ22	白读，平价
		病	pɛŋ53	
		明	meŋ22	
		命	meŋ53	文读，命令
		命	mɛŋ53	白读，算命
		惊	kɛŋ55	
		景	keŋ35	
		敬	keŋ23	
		镜	kɛŋ23	
		庆	heŋ23	
		鲸	kʰeŋ22	
		竞	keŋ53	
		剧	kʰɛk53	
		屐	kʰɛk53	
		迎	jeŋ22	
		逆	jek53	
		英	jeŋ55	
		影	jeŋ35	
		映	jeŋ35	
		饼	pɛŋ35	
		并	pʰeŋ23	
		聘	pʰeŋ23	
		名	meŋ22	
		领	leŋ23	
		领	lɛŋ23	
		令	leŋ53	
		精	tseŋ55	
		井	tsɛŋ35	
		迹	tsek53	
		迹	tsek53	
		清	tsʰeŋ55	
		晴	tsʰeŋ22	
		净	tseŋ53	
		姓	seŋ23	
		惜	sek55	文读，可惜
		惜	sɛk23	白读，疼惜
		席	tsek53	
		蓆	tsek53	
		郑	tsɛŋ53	
		正	tseŋ23	
		正	tseŋ23	
		征	tseŋ55	
		只	tsɛk23	
		斥	tsʰek55	
		赤	tsʰɛk23	
		声	seŋ55	
		城	seŋ22	
		石	sek53	
		颈	kɛŋ3	
		轻	heŋ55	
		轻	hɛŋ55	
		益	jek53	
		盈	jeŋ22	
		赢	jeŋ22	
		易	jek53	
		壁	pek55	
		劈	pʰɛk23	
		萍	pʰeŋ22	
		丁	teŋ55	
		钉	tɛŋ55	名词，钉子
		钉	tɛŋ23	动词，钉钉
		顶山圆，自	tɛŋ35	白读，山顶
		顶	teŋ35	
		滴	tek53	
		听	tʰɛŋ55	
		踢	tʰɛk23	
		停	tʰɛŋ22	
		定	tɛŋ53	
		笛	tek53	
		敌	tek53	
		灵	leŋ22	
		另	leŋ53	
		历	lek53	
		绩	tsek55	
		戚	tsʰek55	
		星	seŋ55	
		腥	sɛŋ55	
		青	tsʰɛŋ55	
		青	tsʰeŋ55	
		醒	seŋ35	
		析	sek55	
		锡	sɛk23	
		经	keŋ55	
		径	keŋ23	
		激	kek55	
		形	jeŋ22	
		矿	kʰœŋ23	
		横	wœŋ22	
		获	wœk53	
		划	wɛk53	
		兄	heŋ55	
		荣	weŋ22	
		永	weŋ23	
		泳	weŋ53	
		倾	kʰeŋ55	
		琼	kʰeŋ22	
		营	jeŋ22	
		颖	weŋ23	
		疫	jek53	
		萤	jeŋ22	
		卜	puk55	占卜
		卜	pɛk53	萝卜
		篷	foŋ22	
		瀑	pou53	
		曝	pou53	
		蒙	moŋ22	
		木	muk53	
		东	toŋ55	
		董	toŋ35	
		冻	toŋ23	
		通	tʰoŋ55	
		桶	tʰoŋ35	
		痛	tʰoŋ23	
		同	tʰoŋ22	
		筒	tʰoŋ23	
		洞	toŋ53	
		读	tuk53	
		聋	loŋ22	
		鹿	luk53	
		棕	tsoŋ55	
		总	tsop35	
		粽	tsoŋ23	
		葱	tsʰoŋ55	
		囱	tsʰoŋ55	
		族	tsuk53	
		送	soŋ23	
		速	tsʰuk55	
		公	koŋ55	
		贡	koŋ23	
		谷	kuk55	
		空	hoŋ55	
		控	hoŋ23	
		哭	huk55	
		红	hoŋ22	
		翁	joŋ55	
		屋	wuk55	
		督	tuk55	
		统	tʰoŋ35	
		毒	tuk53	
		农	loŋ22	
		宗	tsoŋ55	
		松	soŋ55	
		宋	soŋ23	
		酷	hou53	
		沃	juk53	
		风	foŋ55	
		福	fuk55	
		丰	foŋ55	
		凤	foŋ35	
		服	fuk53	
		梦	moŋ53	
		目	muk53	
		隆	loŋ22	
		窿	loŋ55	
		六	luk53	
		宿	suk55	
		中	tsoŋ55	中国
		中	tsoŋ23	射中
		竹	tsuk55	
		虫	tsʰoŋ22	
		轴	tsuk53	
		缩	suk55	
		终	tsoŋ55	
		祝	tsuk55	
		充	tsʰoŋ55	
		叔	suk55	
		熟	suk53	
		肉	juk53	
		弓	koŋ55	
		菊	kuk55	
		穷	kʰoŋ22	
		蓄	tsʰuk55	
		熊	hoŋ22	
		雄	hoŋ22	
		育	juk53	
		锋	foŋ55	
		捧	pʰoŋ35	
		缝	foŋ22	
		浓	loŋ22	
		龙	loŋ22	
		绿	luk53	
		踪	tsʰoŋ23	
		足	tsuk55	
		从	tsʰoŋ22	
		粟	suk55	
		松	tsʰoŋ22	松鼠
		松	soŋ55	轻松
		诵	tsoŋ53	
		俗	tsuk53	
		钟	tsoŋ55	
		种	tsoŋ35	名词，种类
		种	tsoŋ23	动词，种地
		烛	tsuk55	
		触	tsuk55	
		束	tsʰuk55	
		属	suk53	
		巩	koŋ35	
		恐	hoŋ35	
		曲	kuk55	
		共	koŋ53	
		局	kuk53	
		玉	juk53	
		凶	hoŋ55	
		拥	joŋ35	
		容	joŋ22	
		勇	joŋ23	
		涌	joŋ35	
		用	joŋ53	
		欲	juk53	
