ID	IPA	simp	trad	detail	piŋyiŋ	调类
	tɕiəɯ⁵³	纠	糾			tɕiəɯ1
	tɕiəɯ⁵³	究	究			tɕiəɯ1
	tɕiəɯ⁴⁵	九	九			tɕiəɯ3
	tɕiəɯ⁴⁵	久	久			tɕiəɯ3
	tɕiəɯ⁴⁵	韭	韭			tɕiəɯ3
	tɕiəɯ⁴⁵	灸	灸			tɕiəɯ3
	tɕiəɯ⁴³⁴	救	救			tɕiəɯ5A
	tɕʰiəɯ⁵³	丘	丘			tɕʰiəɯ1
	tɕʰiəɯ⁵³	蚯	蚯			tɕʰiəɯ1
	tɕʰiəɯ⁴⁵	糗	糗	～死頭：不講理，脾氣不好的人		tɕʰiəɯ3
	dʑiəɯ³¹	求	求			dʑiəɯ2
	dʑiəɯ³¹	球	球			dʑiəɯ2
	dʑiəɯ³¹	仇	仇			dʑiəɯ2
	dʑiəɯ²⁴	臼	臼			dʑiəɯ6
	dʑiəɯ²⁴	舅	舅			dʑiəɯ6
	dʑiəɯ²⁴	旧	舊			dʑiəɯ6
	dʑiəɯ²⁴	柩	柩			dʑiəɯ6
	ȵiəɯ³¹	牛	牛			ȵiəɯ2
	ȵiəɯ⁴⁵	纽	紐			ȵiəɯ3
	ȵiəɯ⁴⁵	扭	扭			ȵiəɯ3
	ȵiəɯ⁴⁵	钮	鈕			ȵiəɯ3
	ɕiəɯ⁵³	休	休			ɕiəɯ1
	ɕiəɯ⁵³	貅	貅	貔～		ɕiəɯ1
	ɕiəɯ⁴⁵	朽	朽			ɕiəɯ3
	ɕiəɯ⁴³⁴	嗅	嗅			ɕiəɯ5A
	ɦiəɯ³¹	尤	尤			ɦiəɯ2
	ɦiəɯ³¹	邮	郵			ɦiəɯ2
	ɦiəɯ³¹	由	由			ɦiəɯ2
	ɦiəɯ³¹	油	油			ɦiəɯ2
	ɦiəɯ³¹	游	游	～泳		ɦiəɯ2
	ɦiəɯ³¹	游	遊	旅～		ɦiəɯ2
	ɦiəɯ³¹	犹	猶			ɦiəɯ2
	ɦiəɯ²⁴	又	又			ɦiəɯ6
	ɦiəɯ²⁴	右	右			ɦiəɯ6
	ɦiəɯ²⁴	佑	佑			ɦiəɯ6
	ɦiəɯ²⁴	佑	祐			ɦiəɯ6
	ɦiəɯ²⁴	酉	酉			ɦiəɯ6
	ɦiəɯ²⁴	柚	柚			ɦiəɯ6
	ɦiəɯ²⁴	釉	釉			ɦiəɯ6
	iəɯ⁵³	优	優			iəɯ1
	iəɯ⁵³	忧	憂			iəɯ1
	iəɯ⁵³	悠	悠			iəɯ1
	iəɯ⁵³	幽	幽			iəɯ1
	iəɯ⁴⁵	有	有			iəɯ3
	iəɯ⁴⁵	友	友			iəɯ3
	ɦiəɯ²⁴	莠	莠			ɦiəɯ6
	ɦiəɯ²⁴	诱	誘			ɦiəɯ6
	iəɯ⁴³⁴	幼	幼			iəɯ5A
	ɦər³¹	儿	兒	（文）～童		ɦər2
	ȵi³¹	儿	兒	（白）～子，貓～		ȵi2
	ŋ³¹	儿	兒	（白）兒綴		ŋ2
	ɦər³¹	而	而			ɦər2
	ər⁴⁵	尔	爾			ər3
	ər⁴⁵	耳	耳	（文）		ər3
	ȵi⁴⁵	耳	耳	（白）～朵		ȵi3
	ər⁴⁵	饵	餌	（文）		ər3
	ȵi⁴⁵	饵	餌	（白）		ȵi3
	mi⁴⁵	尾	尾	～巴		mi3
	pɛ⁵³	般	般			pɛ1
	pɛ⁵³	瓣	瓣			pɛ1
	pɛ⁵³	班	班			pɛ1
	pɛ⁵³	斑	斑			pɛ1
	pɛ⁵³	颁	頒			pɛ1
	pɛ⁵³	扳	扳			pɛ1
	pɛ⁵³	瘢	瘢			pɛ1
	pɛ⁵³	掰	掰			pɛ1
	pɑ⁴⁵	摆	擺			pɑ3
	pɛ⁴⁵	板	板			pɛ3
	pɛ⁴⁵	版	版			pɛ3
	pɑ⁴³⁴	拜	拜			pɑ5A
	pɛ⁴³⁴	扮	扮			pɛ5A
	pɛ⁴³⁴	绊	絆			pɛ5A
	pʰɛ⁵³	攀	攀			pʰɛ1
	pʰɑ³¹²	派	派			pʰɑ5B
	pʰɛ³¹²	盼	盼			pʰɛ5B
	pʰɛ³¹²	襻	襻	扣住紐扣的套		pʰɛ5B
	bɑ³¹	排	排			bɑ2
	bɑ³¹	牌	牌			bɑ2
	bɑ³¹	篺	篺			bɑ2
	bɛ³¹	爿	爿			bɛ2
	bɑ²⁴	罢	罷			bɑ6
	bɑ²⁴	稗	稗			bɑ6
	bɑ²⁴	败	敗			bɑ6
	bɛ²⁴	办	辦			bɛ6
	mɑ³¹	埋	埋			mɑ2
	mɛ³¹	蛮	蠻			mɛ2
	mɑ⁴⁵	买	買			mɑ3
	mɛ²⁴	漫	漫			mɛ6
	mɑ²⁴	卖	賣			mɑ6
	mɑ²⁴	迈	邁			mɑ6
	mɛ²⁴	慢	慢			mɛ6
	mɛ²⁴	蔓	蔓			mɛ6
	mɛ²⁴	曼	曼			mɛ6
	fɛ⁴³⁴	泛	泛			fɛ5A
	fɛ⁴³⁴	泛	汎			fɛ5A
	fɛ⁴³⁴	泛	氾			fɛ5A
	vɛ³¹	氾	氾	姓		vɛ2
	vɛ³¹	藩	藩			vɛ2
	fɛ⁵³	翻	翻			fɛ1
	fɛ⁵³	翻	飜			fɛ1
	fɛ⁵³	翻	繙			fɛ1
	vɛ³¹	𬙆	繙			vɛ2
	fɛ⁵³	番	番	～邦，～茄		fɛ1
	fɛ⁵³	蕃	蕃	～茄		fɛ1
	vɛ³¹	蕃	蕃	～茂		vɛ2
	fɛ⁴⁵	反	反			fɛ3
	fɛ⁴⁵	返	返			fɛ3
	fɛ⁴³⁴	贩	販			fɛ5A
	vɛ³¹	凡	凡			vɛ2
	vɛ³¹	帆	帆			vɛ2
	vɛ³¹	烦	煩			vɛ2
	vɛ³¹	繁	繁			vɛ2
	vɛ³¹	矾	礬			vɛ2
	vɛ²⁴	范	范	姓		vɛ6
	vɛ²⁴	范	範	規～		vɛ6
	vɛ²⁴	犯	犯			vɛ6
	vɛ²⁴	饭	飯			vɛ6
	vɛ²⁴	万	萬			vɛ6
	tai⁵³	呆	呆	書～子		tai1
	tɛ⁵³	耽	耽			tɛ1
	tɛ⁵³	担	擔	承～		tɛ1
	tɛ⁵³	丹	丹			tɛ1
	tɛ⁵³	单	單			tɛ1
	tɛ⁵³	旦	旦			tɛ1
	tɛ⁴⁵	胆	膽			tɛ3
	tɛ⁴⁵	掸	撣	雞毛～子		tɛ3
	tɛ⁴⁵	疸	疸	黃～		tɛ3
	tɑ⁴³⁴	带	帶			tɑ5A
	tɑ⁴³⁴	戴	戴	～帽子，～孝		tɑ5A
	tai⁴³⁴	戴	戴	姓		tai5A
	tɛ⁴³⁴	担	擔	～子		tɛ5A
	tʰai⁵³	台	台	～州		tʰai1
	tʰai⁵³	胎	胎			tʰai1
	tʰɛ⁵³	坍	坍			tʰɛ1
	tʰɛ⁵³	滩	灘			tʰɛ1
	tʰɛ⁵³	摊	攤			tʰɛ1
	tʰɛ⁵³	瘫	癱			tʰɛ1
	tʰɛ⁴⁵	毯	毯			tʰɛ3
	tʰɛ⁴⁵	坦	坦			tʰɛ3
	tʰɑ³¹²	态	態			tʰɑ5B
	tʰɑ³¹²	太	太			tʰɑ5B
	tʰɑ³¹²	泰	泰			tʰɑ5B
	tʰɛ³¹²	炭	炭			tʰɛ5B
	tʰɛ³¹²	碳	碳			tʰɛ5B
	tʰɛ³¹²	叹	歎			tʰɛ5B
	tʰɛ³¹²	叹	嘆			tʰɛ5B
	dai³¹	台	台	兄～，～山（廣東地名）		dai2
	dai³¹	台	臺	～灣		dai2
	dai³¹	台	颱	～風		dai2
	dai³¹	台	檯	～子：桌子		dai2
	dai³¹	苔	苔	～蘚		dai2
	dai³¹	薹	薹	菜～，蕓～		dai2
	dai³¹	抬	抬			dai2
	dai³¹	抬	擡			dai2
	dɛ³¹	谈	談			dɛ2
	dɛ³¹	痰	痰			dɛ2
	dɛ³¹	檀	檀			dɛ2
	dɛ³¹	坛	壇	金～，花～		dɛ2
	dɛ³¹	弹	彈	～琴		dɛ2
	dai²⁴	贷	貸			dai6
	dai²⁴	待	待			dai6
	dai²⁴	怠	怠			dai6
	dai²⁴	殆	殆			dai6
	dai²⁴	代	代			dai6
	dai²⁴	袋	袋			dai6
	dai²⁴	逮	逮			dai6
	dai²⁴	埭	埭	徐家～（江陰地名），黃～（蘇州地名）		dai6
	dɑ²⁴	埭	埭	趟		dɑ6
	dɛ²⁴	淡	淡			dɛ6
	dɛ²⁴	但	但			dɛ6
	dɛ²⁴	弹	彈	子～		dɛ6
	nɛ³¹	难	難	困～		nɛ2
	nɑ⁴⁵	迺	迺	姓～，～子街村（吉林地名）		nɑ3
	nɑ⁴⁵	迺	廼	姓～，～子街村（吉林地名）		nɑ3
	nɑ⁴⁵	乃	廼			nɑ3
	nɑ⁴⁵	乃	迺			nɑ3
	nɑ⁴⁵	乃	乃			nɑ3
	nɑ⁴⁵	奶	奶			nɑ3
	nɑ⁴⁵	奶	嬭			nɑ3
	nai⁴³⁴	耐	耐			nai5A
	nai⁴³⁴	奈	奈			nai5A
	nɛ⁴³⁴	难	難	遭～		nɛ5A
	lai³¹	来	來			lai2
	lɛ³¹	蓝	藍			lɛ2
	lɛ³¹	篮	籃			lɛ2
	lɛ³¹	阑	闌	～干		lɛ2
	lɛ³¹	兰	蘭			lɛ2
	lɛ³¹	拦	攔			lɛ2
	lɛ³¹	栏	欄	～杆		lɛ2
	lɛ⁴⁵	览	覽			lɛ3
	lɛ⁴⁵	揽	攬			lɛ3
	lɛ⁴⁵	榄	欖	橄～		lɛ3
	lɛ⁴⁵	懒	懶			lɛ3
	lɑ²⁴	赖	賴			lɑ6
	lɛ²⁴	滥	濫			lɛ6
	lɛ²⁴	缆	纜			lɛ6
	lɛ²⁴	烂	爛			lɛ6
	nɛ²⁴	烂	爛	僅“爛泥”一詞		nɛ6
	tsɛ⁵³	簪	簪			tsɛ1
	tsai⁵³	灾	災			tsai1
	tsai⁵³	栽	栽			tsai1
	tsɑ⁵³	斋	齋			tsɑ1
	tsɛ⁵³	錾	鏨			tsɛ1
	tsai⁴⁵	宰	宰			tsai3
	tsai⁴⁵	载	載	年～		tsai3
	tsai⁴⁵	崽	崽			tsai3
	tsɛ⁴⁵	斩	斬			tsɛ3
	tsɛ⁴⁵	盏	盞			tsɛ3
	tsai⁴³⁴	再	再			tsai5A
	tsai⁴³⁴	载	載	～重		tsai5A
	tsɑ⁴³⁴	债	債			tsɑ5A
	tsai⁴³⁴	寨	寨			tsai5A
	zai²⁴	寨	砦			zai6
	zai²⁴	砦	砦			zai6
	tsai⁴³⁴	淬	淬	～火		tsai5A
	tsɛ⁴³⁴	蘸	蘸			tsɛ5A
	tsɛ⁴³⁴	赞	贊			tsɛ5A
	tsɛ⁴³⁴	濽	濽	濺水上衣		tsɛ5A
	tsʰai⁵³	猜	猜			tsʰai1
	tsʰɛ⁵³	搀	攙			tsʰɛ1
	tsʰai⁴⁵	彩	彩			tsʰai3
	tsʰai⁴⁵	彩	綵			tsʰai3
	tsʰai⁴⁵	采	采	風～		tsʰai3
	tsʰai⁴⁵	采	採	～蘑菇		tsʰai3
	tsʰai⁴⁵	睬	睬			tsʰai3
	tsʰɑ⁴⁵	踩	踩			tsʰɑ3
	tsʰɛ⁴⁵	铲	鏟			tsʰɛ3
	tsʰɛ⁴⁵	铲	剷			tsʰɛ3
	tsʰɛ⁴⁵	产	產			tsʰɛ3
	tsʰɛ⁴⁵	产	産			tsʰɛ3
	tsʰɛ³¹²	灿	燦			tsʰɛ5B
	tsʰai³¹²	菜	菜			tsʰai5B
	tsʰɑ³¹²	蔡	蔡			tsʰɑ5B
	tsʰɛ³¹²	忏	懺			tsʰɛ5B
	dzɛ³¹	残	殘			dzɛ2
	dzɑ³¹	射	射	～尿（si1）：小便		dzɑ2
	zai³¹	才	才	～能		zai2
	zai³¹	才	纔	剛～		zai2
	zai³¹	材	材			zai2
	zai³¹	财	財			zai2
	zai³¹	裁	裁			zai2
	za³¹	豺	豺			za2
	zai³¹	豺	豺	（文）		zai2
	dzɛ³¹	惭	慚			dzɛ2
	dzɛ²⁴	溅	濺			dzɛ6
	zai²⁴	在	在			zai6
	dzɛ²⁴	暂	暫			dzɛ6
	dzɛ²⁴	站	站			dzɛ6
	dzɛ²⁴	赚	賺			dzɛ6
	dzɛ²⁴	绽	綻			dzɛ6
	dzɛ²⁴	栈	棧			dzɛ6
	sɛ⁵³	珊	珊			sɛ1
	sai⁵³	腮	腮			sai1
	sai⁵³	鳃	鰓			sai1
	sɑ⁵³	筛	篩			sɑ1
	sɑ⁵³	衰	衰			sɑ1
	sɛ⁵³	三	三			sɛ1
	sɛ⁵³	杉	杉			sɛ1
	sɛ⁵³	衫	衫			sɛ1
	sɛ⁵³	山	山			sɛ1
	sɛ⁵³	删	刪			sɛ1
	sɛ⁵³	疝	疝			sɛ1
	sɤ⁵³	闩	閂			sɤ1
	sɤ⁵³	拴	拴			sɤ1
	sɤ⁵³	栓	栓			sɤ1
	saʔ⁵³	栅	柵			saʔ7
	sɛ⁵³	栅	柵			sɛ1
	sɛ⁴⁵	散	散	鬆～		sɛ3
	sɛ⁴⁵	伞	傘			sɛ3
	sɑ⁴⁵	撒	撒	～手		sɑ3
	sɑ⁴⁵	洒	灑			sɑ3
	sɛ⁴³⁴	散	散	解～		sɛ5A
	sai⁴³⁴	赛	賽			sai5A
	sɑ⁴³⁴	晒	曬			sɑ5A
	sai⁴³⁴	帅	帥			sai5A
	sai⁴³⁴	率	率	～領		sai5A
	zɑ³¹	柴	柴			zɑ2
	zɑ³¹	佘	佘	姓		zɑ2
	zɛ³¹	谗	讒			zɛ2
	zɛ³¹	馋	饞			zɛ2
	kɛ⁵³	家	家	自～：自己		kɛ1
	kai⁵³	该	該			kai1
	kɑ⁵³	阶	階			kɑ1
	kɛ⁵³	尴	尷	～尬		kɛ1
	kɑ⁴³⁴	尬	尬	尷～		kɑ5A
	kɑ⁵³	街	街			kɑ1
	kɛ⁵³	监	監			kɛ1
	kɛ⁵³	间	間	房～		kɛ1
	kɛ⁵³	间	閒	房～		kɛ1
	kɑ⁵³	胛	胛	肩～		kɑ1
	kai⁴⁵	改	改			kai3
	kɑ⁴⁵	解	解			kɑ3
	kɛ⁴⁵	减	減			kɛ3
	kɛ⁴⁵	碱	鹼			kɛ3
	kɛ⁴⁵	碱	礆			kɛ3
	kɛ⁴⁵	裥	襉	裙褶		kɛ3
	kɛ⁴⁵	裥	襇	裙褶		kɛ3
	kɛ⁴⁵	拣	揀			kɛ3
	kɑ⁴³⁴	解	解	～樹：鋸樹		kɑ5A
	kai⁴³⁴	概	概			kai5A
	kai⁴³⁴	溉	溉			kai5A
	kai⁴³⁴	盖	蓋			kai5A
	kai⁴³⁴	丐	丐			kai5A
	kɑ⁴³⁴	界	界	一天世～		kɑ5A
	kɑ⁴³⁴	芥	芥			kɑ5A
	kɑ⁴³⁴	疥	疥			kɑ5A
	kɑ⁴³⁴	戒	戒			kɑ5A
	kɑ⁵³	痂	痂	結～		kɑ1
	ɦiɪ³¹	铅	鉛	～山縣（江西省）		ɦiɪ2
	kʰɛ⁵³	铅	鉛			kʰɛ1
	kʰai⁵³	开	開			kʰai1
	kʰɑ⁵³	楷	楷			kʰɑ1
	kʰɑ⁵³	揩	揩	動詞，抹：～檯子，～檯布		kʰɑ1
	kʰai⁴⁵	凯	凱			kʰai3
	kʰai⁴⁵	恺	愷			kʰai3
	kʰai⁴⁵	铠	鎧			kʰai3
	kʰai⁴⁵	慨	慨			kʰai3
	kʰɛ³¹²	嵌	嵌			kʰɛ5B
	ɡɑ²⁴	骱	骱	手～子：手腕關節		ɡɑ6
	ɡai²⁴	戤	戤	倚靠		ɡai6
	ɡai²⁴	隑	隑	倚靠		ɡai6
	ŋai³¹	呆	呆			ŋai2
	ŋai³¹	癌	癌			ŋai2
	ŋɛ³¹	岩	岩			ŋɛ2
	ŋɛ³¹	岩	巖			ŋɛ2
	ŋɛ³¹	衔	銜	～頭		ŋɛ2
	ŋɛ³¹	颜	顏			ŋɛ2
	ŋɛ³¹	颜	顔			ŋɛ2
	ŋɛ⁴⁵	眼	眼			ŋɛ3
	ŋɛ⁴³⁴	雁	雁			ŋɛ5A
	ŋai²⁴	碍	礙			ŋai6
	ŋai²⁴	艾	艾			ŋai6
	ŋɑ²⁴	外	外			ŋɑ6
	hai⁴⁵	海	海			hai3
	ha⁴⁵	蟹	蟹			ha3
	hɛ⁴³⁴	喊	喊			hɛ5A
	ha⁴³⁴	苋	莧	～菜		ha5A
	hɛ⁴³⁴	和	和	和：我～你一同去		hɛ5A
	ɦʰai³¹	孩	孩			ɦʰai2
	ɦʰɑ³¹	鞋	鞋			ɦʰɑ2
	ɦʰɛ³¹	衔	銜	用嘴叼		ɦʰɛ2
	ɦʰɛ³¹	咸	咸			ɦʰɛ2
	ɦʰɛ³¹	咸	鹹	～菜		ɦʰɛ2
	ɦiɪ³¹	闲	閑	休～		ɦiɪ2
	ɦiɪ³¹	闲	閒	休～		ɦiɪ2
	ɦʰɛ³¹	闲	閑			ɦʰɛ2
	ɦʰɛ³¹	闲	閒			ɦʰɛ2
	ɦʰai²⁴	亥	亥			ɦʰai6
	ɦʰai²⁴	害	害			ɦʰai6
	ɦʰai²⁴	骇	駭			ɦʰai6
	ɦʰɛ²⁴	馅	餡			ɦʰɛ6
	ɦʰɛ²⁴	限	限			ɦʰɛ6
	ɛ⁵³	淹	淹			ɛ1
	ai⁵³	哀	哀			ai1
	ai⁵³	埃	埃			ai1
	ai⁵³	挨	挨			ai1
	ɑ⁴⁵	矮	矮			ɑ3
	ai⁴³⁴	爱	愛			ai5A
	kuɛ⁵³	鳏	鰥			kuɛ1
	kuɑ⁵³	乖	乖			kuɑ1
	kuɛ⁵³	关	關			kuɛ1
	kuɛ⁵³	关	関			kuɛ1
	kuɑ⁴⁵	拐	拐	～杖，誘～		kuɑ3
	kuɑ⁴⁵	拐	柺	～杖		kuɑ3
	kuɑ⁴³⁴	怪	怪			kuɑ5A
	kuɑ⁴³⁴	怪	恠			kuɑ5A
	kuɛ⁴³⁴	惯	慣			kuɛ5A
	kʰuɑ³¹²	筷	筷			kʰuɑ5B
	kʰuɑ³¹²	快	快			kʰuɑ5B
	ɡuɛ³¹	环	環			ɡuɛ2
	ɡuɛ²⁴	掼	摜	用力扔		ɡuɛ6
	huɑ⁵³	歪	歪	又		huɑ1
	huɛ⁴³⁴	甩	甩			huɛ5A
	ɦuɑ³¹	怀	懷			ɦuɑ2
	ɦuɑ³¹	槐	槐			ɦuɑ2
	ɦuɑ³¹	淮	淮			ɦuɑ2
	ɦuɤ³¹	顽	頑			ɦuɤ2
	ɦuɛ³¹	还	還	歸～		ɦuɛ2
	ɦuɑ³¹	还	還	～有		ɦuɑ2
	ɦuɑ²⁴	外	外	員～		ɦuɑ6
	ɦuɛ²⁴	坏	壞			ɦuɛ6
	ɦuɛ²⁴	幻	幻			ɦuɛ6
	ɦuɛ²⁴	患	患			ɦuɛ6
	ɦuɛ²⁴	宦	宦			ɦuɛ6
	uɛ⁵³	弯	彎			uɛ1
	uɛ⁵³	湾	灣			uɛ1
	uɑ⁵³	歪	歪	又		uɑ1
	mɛ⁴⁵	晚	晚	～娘		mɛ3
	uɛ⁴⁵	晚	晚	（文）		uɛ3
	mɛ⁴⁵	晚	晩	～娘		mɛ3
	uɛ⁴⁵	晚	晩	（文）		uɛ3
	uɛ⁴⁵	挽	挽			uɛ3
	pɑ⁵³	巴	巴	中～車		pɑ1
	bɑ²⁴	吧	吧			bɑ6
	tɑ⁴⁵	打	打			tɑ3
	tʰɑ⁵³	他	他			tʰɑ1
	tʰɑ⁵³	他	祂			tʰɑ1
	tʰɑ⁵³	它	它			tʰɑ1
	tʰɑ⁵³	它	牠			tʰɑ1
	tʰɑ⁵³	她	她			tʰɑ1
	dɑ²⁴	大	大	～學，～蒜		dɑ6
	lɑ⁵³	拉	拉			lɑ1
	lɑ³¹	垃	垃	～圾（新）		lɑ2
	si	圾	圾	垃～（新）		si
	tsɑ⁵³	遮	遮			tsɑ1
	tsɑ⁵³	蔗	蔗			tsɑ1
	tsɑ⁵³	抓	抓	（文）		tsɑ1
	tso⁵³	抓	抓	～牌		tso1
	tsaɤ⁵³	抓	抓	～癢		tsaɤ1
	tsɑ⁴⁵	赭	赭			tsɑ3
	tsɑ⁴⁵	者	者	記～		tsɑ3
	tsʰɑ⁵³	差	差	出～		tsʰɑ1
	tsʰo⁵³	差	差	～弗多		tsʰo1
	tsʰɿ⁵³	差	差	参～		tsʰɿ1
	tsʰɑ⁴⁵	扯	扯			tsʰɑ3
	tsʰɑ⁴⁵	扯	撦			tsʰɑ3
	sɑ⁵³	奢	奢	～侈品		sɑ1
	sɑ⁴⁵	傻	傻			sɑ3
	sɑ⁴⁵	耍	耍			sɑ3
	sɑ⁴⁵	舍	舍	～棄		sɑ3
	sɑ⁴⁵	舍	捨	～棄		sɑ3
	sɑ⁴³⁴	舍	舍	宿～		sɑ5A
	sɑ⁴³⁴	赦	赦			sɑ5A
	zɑ³¹	蛇	蛇			zɑ2
	zɑ²⁴	射	射			zɑ6
	zɑ²⁴	麝	麝			zɑ6
	zɑ²⁴	社	社	～會		zɑ6
	zɑ²⁴	惹	惹	～厭：指小孩調皮		zɑ6
	ko⁵³	加	加			ko1
	ko⁵³	嘉	嘉	禮～（地名）		ko1
	ko⁵³	家	家	～來，～去，～裏，自～：自己		ko1
	kɑ⁵³	家	家	自～：自己		kɑ1
	ko⁴⁵	假	假			ko3
	ko⁴³⁴	架	架			ko5A
	kʰɑ⁵³	揩	揩	～油		kʰɑ1
	kʰɑ⁵³	卡	卡			kʰɑ1
	kʰɑ³¹²	揢	揢	～胡嚨		kʰɑ5B
	hɑ⁵³	哈	哈			hɑ1
	mɑ⁵³	马	馬	～～虎虎		hɑ1
	mɑ⁵³	妈	媽			hɑ1
	tiɑ⁵³	爹	爹			tiɑ1
	tiɑ⁴⁵	嗲	嗲	疑問詞		tiɑ3
	tsiɑ⁴⁵	姐	姐			tsiɑ3
	tsiɑ⁴³⁴	借	借	～銅錢，～口		tsiɑ5A
	tsiɑ⁴³⁴	藉	藉	～口		tsiɑ5A
	siɑ⁴⁵	写	寫			siɑ3
	siɑ⁴³⁴	卸	卸			siɑ5A
	siɑ⁴³⁴	泻	瀉			siɑ5A
	ziɑ³¹	邪	邪			ziɑ2
	ziɑ³¹	斜	斜			ziɑ2
	ziɑ²⁴	谢	謝			ziɑ6
	ziɑ²⁴	荠	薺	～菜		ziɑ6
	tɕiɑ⁵³	皆	皆	全民～兵		tɕiɑ1
	tɕiɑ⁵³	阶	階	～段		tɕiɑ1
	tɕiɑ⁵³	佳	佳			tɕiɑ1
	tɕiɑ⁵³	家	家	國～		tɕiɑ1
	tɕiɑ⁵³	加	加			tɕiɑ1
	tɕiɑ⁵³	嘉	嘉			tɕiɑ1
	tɕiɑ⁵³	家	傢	～俱		tɕiɑ1
	tɕiɑ⁴³⁴	稼	稼			tɕiɑ5A
	tɕiɑ⁴⁵	解	解	～放，了～		tɕiɑ3
	tɕiɑ⁴⁵	假	假	眞～		tɕiɑ3
	tɕiɑ⁴⁵	贾	賈			tɕiɑ3
	tɕiɑ⁴³⁴	介	介			tɕiɑ5A
	tɕiɑ⁴³⁴	界	界			tɕiɑ5A
	tɕiɑ⁴³⁴	芥	芥			tɕiɑ5A
	tɕiɑ⁴³⁴	届	屆			tɕiɑ5A
	tɕiɑ⁴³⁴	戒	戒			tɕiɑ5A
	tɕiɑ⁴³⁴	假	假	放～		tɕiɑ5A
	tɕiɑ⁴³⁴	架	架			tɕiɑ5A
	tɕiɑ⁴³⁴	驾	駕			tɕiɑ5A
	tɕiɑ⁴³⁴	价	價			tɕiɑ5A
	dʑiɑ³¹	茄	茄	～子，番～		dʑiɑ2
	ɦiɑ³¹	涯	涯			ɦiɑ2
	ɦiɑ³¹	崖	崖			ɦiɑ2
	ɦiɑ³¹	霞	霞	徐～客		ɦiɑ2
	ɦiɑ³¹	瑕	瑕	～疵		ɦiɑ2
	ɦiɑ³¹	遐	遐			ɦiɑ2
	ɦiɑ³¹	爷	爺			ɦiɑ2
	ɦiɑ²⁴	械	械			ɦiɑ6
	ɦiɑ²⁴	夜	夜			ɦiɑ6
	iɑ⁵³	鸦	鴉			iɑ1
	iɑ⁵³	椰	椰			iɑ1
	iɑ⁴⁵	雅	雅			iɑ3
	iɑ⁴⁵	也	也			iɑ3
	iɑ⁴⁵	野	野			iɑ3
	iɑ⁴³⁴	亚	亞			iɑ5A
	kʰuɑ⁴⁵	垮	垮			kʰuɑ3
	uɑ⁵³	哇	哇			uɑ1
	uɑ⁵³	洼	窪			uɑ1
	uɑ⁵³	娃	娃			uɑ1
	ɦo³¹	娃	娃	小兒（siaŋ）～		ɦo2
	paɤ⁵³	褒	襃			paɤ1
	paɤ⁴⁵	褒	襃			paɤ3
	paɤ⁵³	褒	褒			paɤ1
	paɤ⁴⁵	褒	褒			paɤ3
	paɤ⁵³	包	包			paɤ1
	paɤ⁵³	胞	胞			paɤ1
	paɤ⁵³	苞	苞			paɤ1
	paɤ⁴⁵	保	保			paɤ3
	paɤ⁴⁵	褓	褓	襁～		paɤ3
	paɤ⁴⁵	褓	緥	繈 ～		paɤ3
	paɤ⁴⁵	堡	堡			paɤ3
	paɤ⁴⁵	宝	寶			paɤ3
	paɤ⁴⁵	饱	飽			paɤ3
	paɤ⁴³⁴	报	報			paɤ5A
	paɤ⁴³⁴	豹	豹			paɤ5A
	pʰaɤ⁵³	抛	拋			pʰaɤ1
	pʰaɤ⁵³	脬	脬	尿～		pʰaɤ1
	pʰaɤ³¹²	泡	泡			pʰaɤ5B
	paɤ⁵³	炮	炮	～羊肉		paɤ1
	baɤ³¹	炮	炮	如法～製		baɤ2
	pʰaɤ³¹²	炮	炮			pʰaɤ5B
	pʰaɤ³¹²	炮	砲			pʰaɤ5B
	pʰaɤ³¹²	炮	礮			pʰaɤ5B
	baɤ³¹	袍	袍			baɤ2
	baɤ³¹	跑	跑			baɤ2
	baɤ³¹	刨	刨	～地		baɤ2
	baɤ²⁴	抱	抱			baɤ6
	baɤ²⁴	暴	暴			baɤ6
	baɤ²⁴	爆	爆			baɤ6
	baɤ²⁴	鲍	鮑			baɤ6
	maɤ³¹	牦	牦			maɤ2
	maɤ³¹	牦	氂			maɤ2
	maɤ³¹	牦	犛			maɤ2
	maɤ³¹	旄	旄			maɤ2
	maɤ³¹	茅	茅			maɤ2
	maɤ³¹	猫	貓			maɤ2
	maɤ³¹	锚	錨			maɤ2
	maɤ³¹	毛	毛			maɤ2
	maɤ³¹	矛	矛			maɤ2
	maɤ³¹	牟	牟	姓		maɤ2
	maɤ⁴⁵	卯	卯			maɤ3
	maɤ⁴⁵	卯	夘			maɤ3
	maɤ⁴⁵	卯	戼			maɤ3
	maɤ⁴⁵	牡	牡			maɤ3
	maɤ²⁴	冃	冃			maɤ6
	maɤ²⁴	冒	冒			maɤ6
	maɤ²⁴	冒	冐			maɤ6
	maɤ²⁴	帽	帽			maɤ6
	maɤ²⁴	帽	㡌			maɤ6
	maɤ²⁴	貌	貌			maɤ6
	maɤ²⁴	皃	皃			maɤ6
	taɤ⁵³	刀	刀			taɤ1
	taɤ⁵³	叨	叨			taɤ1
	daɤ³¹	萄	萄	葡（bəʔ8）～		daɤ2
	taɤ⁴⁵	祷	禱			taɤ3
	taɤ⁴⁵	岛	島			taɤ3
	taɤ⁴⁵	倒	倒	～塌		taɤ3
	taɤ⁴⁵	捣	擣			taɤ3
	taɤ⁴⁵	捣	搗			taɤ3
