				玩	去玩	wan23
				挽		wan33
				環		wan232
				寰		wan232
				鬟		wan232
				還		wan232
				灣		wan453
				彎		wan453
				患		wan21
				幻		wan21
				盞		tsan33
				棧		tsan21
				綻		tsan21
				賺		tsan21
				晏		an52
				講		kaŋ33
				龐		pʰɐŋ232
				龐		pʰaŋ232
				棒		pʰaŋ23
				棒		pʰɐŋ23
				插		tsʰap33
				搭		tap33
				答		tap33
				踏		tap21
				沓		tap21
				雜		tap21
				甲		kap33
				夾		kap21
				匣		hap21
				恰		hap33
				洽		hap33
				峽		hap21
				挾		hap21
				俠		hap21
				眨		jap33
				臘		lap21
				蠟		lap21
				垃		lap21
				吶		nap21
				納		nap21
				澀		ȵap33
				霎		sap33
				圾		ɬap33
				榻		tʰap33
				塔		tʰap33
				蹋		tʰap33
				塌		tʰap33
				閘		tsap21
				鴨		ap33
				押		ap33
				跋		pat21
				拔		pat21
				捌		pat33
				八		pat33
				察		tsʰat33
				擦		tsʰat33
				達		tat21
				髮		fat33
				發		fat33
				罰		fat21
				筏		fat21
				伐		fat21
				砝		fat33
				法		fat33
				乏		fat21
				括		kat33
				刮		kat33
				颳		kat33
				瞎		hat33
				辣		lat21
				邋		lat21
				抹	抹檯	mat33
				襪		mat21
				捺		nat21
				殺	殺敵	sat33
				刷		sat33
				煞		sat33
				剎		sat33
				薩		ɬat33
				撒		ɬat33
				遢		tʰat33
				畫	畫圖	wat21
				滑	光滑	wat21
				猾		wat21
				划	划算	wat21
				挖		wat33
				札		tsat33
				紮		tsat33
				扎		tsat33
				軋		tsat33
				遏		at33
				揠		at33
				壓		at33
				撓		ȵau453
				胞		pau453
				苞		pau453
				包		pau453
				飽		pau33
				鮑	鮑魚	pau453
				豹		pau52
				爆		pau52
				鈔		tsʰau453
				抄		tsʰau453
				巢		tsʰau232
				炒		tsʰau33
				吵		tsʰau33
				吵		tsʰau52
				交		kau453
				蛟		kau453
				教	教室	kau52
				郊		kau453
				膠		kau453
				跤		kau453
				攪		kau33
				絞		kau33
				狡		kau33
				覺	睡覺	kau52
				較		kau52
				窖		kau52
				校	學校	kau33
				校	校對	kau52
				皎		kau33
				餃		kau33
				搞		kau33
				鉸		kau33
				考		hau33
				敲		hau453
				哮		hau453
				巧		hau33
				酵		hau453
				孝		hau52
				效		hau21
				烤		hau453
				姣	發姣	hau232
				靠		kʰau52
				茅		mau232
				卯		mau23
				貌		mau21
				矛		mau232
				牡		mau23
				錨		mau232
				鬧		nau21
				咬		ŋau23
				餚		ŋau232
				淆		ŋau232
				肴		ŋau232
				樂	仁者樂山	ŋau21
				藕		ŋau23
				爪		ȵau33
				跑		pʰau33
				炮	炮彈	pʰau52
				咆		pʰau232
				泡	浸泡	pʰau52
				泡	燈泡	pʰau453
				拋		pʰau453
				皰		pʰau52
				砲		pʰau52
				刨		pʰau232
				梢		sau453
				稍		sau33
				哨		sau52
				潲		sau52
				嘲		tsau453
				罩		tsau52
				找		tsau33
				焯		tsau52
				拗		au33
				蔽		pɐi52
				閉		pɐi52
				跛	白讀	pɐi453
				劑		tɐi453
				仔	豬仔	tɐi33
				際		tɐi52
				祭		tɐi52
				低		tɐi453
				擠		tɐi453
				抵		tɐi33
				底		tɐi33
				遞		tɐi21
				弟		tɐi21
				濟	救濟	tɐi52
				帝		tɐi52
				逮		tɐi21
				第		tɐi21
				隸		tɐi21
				蒂		tɐi52
				詭		kɐi33
				跪		kɐi21
				癸		kɐi52
				季		kɐi52
				悸		kɐi52
				龜		kɐi453
				軌		kɐi33
				櫃		kɐi21
				歸		kɐi453
				鬼		kɐi33
				貴		kɐi52
				鱖		kɐi52
				圭		kɐi453
				雞		kɐi453
				閨		kɐi453
				鮭		kɐi453
				桂		kɐi52
				計		kɐi52
				繫	繫鞋帶	kɐi52
				繼		kɐi52
				瑰	玫瑰	kɐi52
				瑰	瑰麗	kɐi453
				繫	聯繫	hɐi21
				係		hɐi21
				系		hɐi21
				嗨		hɐi453
				兮		hɐi232
				洩	洩洩	jɐi21
				曳		jɐi21
				規		kʰɐi453
				窺		kʰɐi453
				虧		kʰɐi453
				葵		kʰɐi232
				愧		kʰɐi52
				揮		kʰɐi453
				輝		kʰɐi453
				暉		kʰɐi453
				稽	無稽之談	kʰɐi453
				溪		kʰɐi453
				睽		kʰɐi232
				奚		kʰɐi453
				攜		kʰɐi232
				畦		kʰɐi232
				契	契約	kʰɐi52
				盔		kʰɐi453
				啟		kʰɐi33
				啓		kʰɐi33
				麗		lɐi21
				厲		lɐi21
				例		lɐi21
				蠣		lɐi21
				勵		lɐi21
				犁		lɐi232
				黎		lɐi232
				禮		lɐi23
				荔		lɐi21
				迷		mɐi232
				米		mɐi453
				米		mɐi23
				謎		mɐi232
				咪		mɐi21
				瞇		mɐi52
				膩		nɐi21
				泥	泥土	nɐi232
				危		ŋɐi232
				蟻		ŋɐi23
				魏		ŋɐi21
				毅		ŋɐi21
				藝		ŋɐi21
				霓		ŋɐi232
				倪		ŋɐi232
				羿		ŋɐi21
				僞		ŋɐi21
				批		pʰɐi453
				篩		sɐi453
				使	使用	sɐi33
				逝		sɐi21
				噬		sɐi21
				世		sɐi52
				勢		sɐi52
				誓		sɐi21
				犀		ɬɐi453
				西		ɬɐi453
				洗		ɬɐi33
				細		ɬɐi52
				婿		ɬɐi52
				提		tʰɐi232
				堤		tʰɐi232
				梯		tʰɐi453
				蹄		tʰɐi232
				啼		tʰɐi232
				締		tʰɐi52
				題		tʰɐi232
				妻		tʰɐi453
				萋		tʰɐi453
				淒		tʰɐi453
				悽		tʰɐi453
				齊	整齊	tʰɐi232
				棲		tʰɐi453
				涕		tʰɐi52
				體		tʰɐi33
				弟		tʰɐi23
				剃		tʰɐi52
				替		tʰɐi52
				砌		tʰɐi52
				屜		tʰɐi52
				睇		tʰɐi33
				萎	枯萎	wɐi33
				委	委託	wɐi33
				爲	作爲	wɐi232
				爲	爲了	wɐi21
				毀		wɐi33
				惟		wɐi232
				唯	唯一	wɐi232
				遺	贈遺	wɐi21
				維		wɐi232
				帷		wɐi232
				位		wɐi21
				威		wɐi453
				圍		wɐi232
				違		wɐi232
				韋		wɐi232
				偉		wɐi33
				葦		wɐi232
				慰		wɐi33
				尉	太尉	wɐi33
				畏		wɐi52
				胃		wɐi21
				渭		wɐi21
				謂		wɐi21
				蝟		wɐi21
				緯		wɐi33
				衛		wɐi21
				餵		wɐi52
				蕙		wɐi21
				惠		wɐi21
				慧		wɐi21
				制		tsɐi52
				製		tsɐi52
				掣		tsɐi52
				滯		tsɐi21
				縊		ɐi52
				北		pɐk55
				惻		tsʰɐk55
				測		tsʰɐk55
				德		tɐk55
				得		tɐk55
				特		tɐk23
				則		tɐk55
				刻		hɐk55
				克		hɐk55
				黑		hɐk55
				剋		kʰɐk55
				肋		lɐk23
				勒		lɐk55
				勒		lɐk23
				驀		mɐk23
				陌		mɐk23
				墨		mɐk23
				默		mɐk23
				擘		mɐk55
				蔔		pʰɐk23
				塞	塞車	ɬɐk55
				特		tʰɐk23
				賊		tʰɐk23
				側		tsɐk55
				握		ɐk55
				厄		ɐk55
				沉		tsʰɐm232
				浸		tɐm52
				金		kɐm453
				今		kɐm453
				禁	禁止	kɐm52
				錦		kɐm33
				撳		kɐm21
				欽		hɐm453
				陰		jɐm453
				音		jɐm453
				蔭		jɐm52
				襟		kʰɐm453
				禁	禁著	kʰɐm453
				擒		kʰɐm232
				琴		kʰɐm232
				禽		kʰɐm232
				妗		kʰɐm23
				淋		lɐm232
				琳		lɐm232
				臨		lɐm232
				霖		lɐm232
				林		lɐm232
				任	信任	ȵɐm21
				壬		ȵɐm232
				淫		ȵɐm232
				霪		ȵɐm232
				飪		ȵɐm21
				吟		ȵɐm232
				飲	飲水	ȵɐm33
				滲		ȵɐm52
				深		sɐm453
				甚		sɐm21
				審		sɐm33
				葚		sɐm23
				什	什麼	sɐm21
				沈		sɐm33
				森		sɐm453
				參	人參	sɐm453
				嬸		sɐm33
				心		ɬɐm453
				侵		tʰɐm453
				尋		tʰɐm232
				寢		tʰɐm33
				沁		tʰɐm52
				沁		tʰɐm33
				參	參差	tʰɐm453
				覃	覃姓	tʰɐm232
				針		tsɐm453
				斟		tsɐm453
				枕	枕頭	tsɐm33
				朕		tsɐm21
				怎		tsɐm33
				砧		tsɐm453
				鵪		ɐm453
				濱		pɐn453
				檳		pɐn453
				賓		pɐn453
				繽		pɐn453
				鬢		pɐn52
				彬		pɐn453
				奔		pɐn453
				笨		pɐn21
				稟		pɐn33
				瀕		pɐn453
				斌		pɐn453
				春		tsʰɐn453
				鶉	鵪鶉，鵪鶉蛋	tsʰɐn453
				疹		tsʰɐn33
				診		tsʰɐn33
				蠢		tsʰɐn33
				塵		tsʰɐn232
				陳		tsʰɐn232
				趁		tsʰɐn52
				襯		tsʰɐn52
				敦		tɐn453
				遵		tɐn453
				津		tɐn453
				竣		tɐn52
				盾		tɐn21
				進		tɐn52
				俊		tɐn52
				晉		tɐn52
				駿		tɐn52
				峻		tɐn52
				墩		tɐn453
				燉		tɐn21
				沌		tɐn21
				遁		tɐn21
				頓	安頓	tɐn21
				鈍		tɐn21
				噸		tɐn453
				儘	儘量	tɐn23
				囤		tɐn33
				份		fɐn21
				分	分開	fɐn453
				分	本分	fɐn21
				焚		fɐn232
				墳		fɐn232
				氛		fɐn453
				芬		fɐn453
				紛		fɐn453
				粉		fɐn33
				憤		fɐn21
				忿		fɐn21
				糞		fɐn52
				奮		fɐn23
				吩		fɐn453
				鈞		kɐn453
				均		kɐn453
				緊		kɐn33
				巾		kɐn453
				瑾		kɐn33
				僅		kɐn33
				跟		kɐn453
				根		kɐn453
				棍		kɐn52
				棍		kɐn33
				筋		kɐn453
				斤		kɐn453
				槿		kɐn33
				謹		kɐn33
				軍		kɐn453
				君		kɐn453
				郡		kɐn21
				觔		kɐn453
				滾		kɐn33
				艮		kɐn52
				混		kɐn33
				痕		hɐn232
				墾		hɐn33
				懇		hɐn33
				很		hɐn33
				恨		hɐn21
				睏		hɐn52
				狠		hɐn33
				寅		jɐn232
				勻		jɐn232
				蚓		jɐn23
				允		jɐn23
				引		jɐn23
				印		jɐn52
				欣		jɐn453
				隱		jɐn33
				癮		jɐn23
				菌		kʰɐn23
				昆		kʰɐn453
				坤		kʰɐn453
				混		kʰɐn33
				困		kʰɐn52
				芹		kʰɐn232
				勤		kʰɐn232
				近	白讀	kʰɐn23
				捆		kʰɐn33
				崑		kʰɐn453
				群		kʰɐn232
				綑		kʰɐn33
				裙		kʰɐn232
				麟		lɐn232
				掄		lɐn232
				磷		lɐn232
				鄰		lɐn232
				輪		lɐn232
				論	討論	lɐn21
				倫		lɐn232
				綸	垂綸	lɐn232
				鱗		lɐn232
				淪		lɐn232
				崙		lɐn232
				民		mɐn232
				岷		mɐn232
				閩		mɐn23
				憫		mɐn23
				敏		mɐn23
				聞		mɐn232
				文	文字	mɐn232
				文		mɐn453
				蚊		mɐn453
				紋		mɐn232
				刎		mɐn23
				吻		mɐn23
				問		mɐn21
				紊		mɐn21
				燜		mɐn453
				銀		ŋɐn232
				齦		ŋɐn232
				人		ȵɐn232
				仁		ȵɐn232
				忍		ȵɐn23
				仞		ȵɐn21
				閏		ȵɐn21
				刃		ȵɐn21
				認		ȵɐn21
				潤		ȵɐn21
				韌		ȵɐn21
				紉		ȵɐn23
				孕		ȵɐn21
				頻		pʰɐn232
				貧		pʰɐn232
				噴		pʰɐn52
				品		pʰɐn33
				淳		sɐn232
				醇		sɐn232
				辰		sɐn232
				臣		sɐn232
				宸		sɐn232
				純		sɐn232
				晨		sɐn232
				身		sɐn453
				申		sɐn453
				伸		sɐn453
				紳		sɐn453
				呻		sɐn453
				脣		sɐn232
				神		sɐn232
				腎		sɐn23
				慎		sɐn21
				舜		sɐn52
				瞬		sɐn52
				順		sɐn21
				薪		ɬɐn453
				新		ɬɐn453
				辛		ɬɐn453
				筍		ɬɐn33
				訊		ɬɐn52
				迅		ɬɐn52
				信		ɬɐn52
				擤		ɬɐn52
				親	親人	tʰɐn453
				親	親家	tʰɐn52
				秦		tʰɐn232
				詢		tʰɐn232
				巡		tʰɐn232
				旬		tʰɐn232
				循		tʰɐn232
				盡		tʰɐn23
				屯		tʰɐn232
				吞		tʰɐn453
				臀		tʰɐn232
				儘	儘管	tʰɐn23
				褪	褪落來	tʰɐn52
				飩		tʰɐn453
				馴		wɐn52
				勻		wɐn232
				允		wɐn23
				隕		wɐn23
				昏		wɐn453
				婚		wɐn453
				渾	渾人，雄渾	wɐn232
				渾	同「混」	wɐn21
				溫		wɐn453
				穩		wɐn33
				薰		wɐn453
				醺		wɐn453
				燻		wɐn453
				勛		wɐn453
				蘊		wɐn52
				云		wɐn52
				雲		wɐn232
				芸		wɐn232
				耘		wɐn232
				訓		wɐn52
				運		wɐn21
				韻		wɐn21
				暈	日暈	wɐn21
				暈	頭暈	wɐn453
				魂		wɐn232
				餛		wɐn232
				瘟		wɐn453
				熏		wɐn453
				肫		tsɐn453
				振		tsɐn52
				真		tsɐn453
				准		tsɐn33
				準		tsɐn33
				賑		tsɐn52
				震		tsɐn52
				珍		tsɐn453
				鎮		tsɐn52
				陣		tsɐn21
				圳		tsɐn52
				因		ɐn453
				茵		ɐn453
				恩		ɐn453
				殷	殷切	ɐn453
				姻		ɐn453
				繃	繃帶	pɐŋ453
				迸		pɐŋ52
				崩		pɐŋ453
				等		tɐŋ33
				瞪		tɐŋ453
				燈		tɐŋ453
				登		tɐŋ453
				增		tɐŋ453
				憎		tɐŋ453
				曾	曾孫	tɐŋ453
				凳		tɐŋ52
				蹬		tɐŋ453
				鄧		tɐŋ21
				贈		tɐŋ21
				講		kɐŋ33
				梗		kɐŋ33
				耿		kɐŋ33
				亙		kɐŋ52
				更		kɐŋ453
				更		kɐŋ52
				亨		hɐŋ453
				衡		hɐŋ232
				杏		hɐŋ21
				鏗		hɐŋ453
				倖		hɐŋ21
				幸		hɐŋ21
				恆		hɐŋ232
				肯		hɐŋ33
				啃		hɐŋ33
				夯		hɐŋ453
				巷		hɐŋ23
				楞	楞角	lɐŋ232
				楞	發楞	lɐŋ232
				盟		mɐŋ232
				猛		mɐŋ23
				猛		mɛŋ23
				孟		mɐŋ21
				孟		mɛŋ21
				萌		mɐŋ232
				能		nɐŋ232
				凝		ŋɐŋ453
				烹		pʰɐŋ453
				膨		pʰɐŋ232
				澎		pʰɐŋ232
				彭		pʰɐŋ232
				彭		pʰɛŋ232
				朋		pʰɐŋ232
				鵬		pʰɐŋ232
				憑		pʰɐŋ232
				蚌		pʰɐŋ23
				僧		ɬɐŋ453
				疼	疼痛	tʰɐŋ232
				騰		tʰɐŋ232
				藤		tʰɐŋ232
				曾	曾經	tʰɐŋ232
				層		tʰɐŋ232
				籐		tʰɐŋ232
				滕		tʰɐŋ232
				橫		wɐŋ232
				砸		tɐp23
				急		kɐp55
				給		kɐp55
				揖		jɐp55
				邑		jɐp55
				汲		kʰɐp55
				級		kʰɐp55
				岌		kʰɐp55
				吸		kʰɐp55
				及		kʰɐp23
				笠		lɐp55
				立		lɐp23
				泣		lɐp55
				粒		nɐp55
				凹		nɐp55
				入		ȵɐp23
				什	什錦	sɐp23
				十		sɐp23
				拾		sɐp23
				溼		sɐp55
				濕		sɐp55
				緝		tʰɐp55
				集		tʰɐp23
				輯		tʰɐp55
				襲		tʰɐp23
				習		tʰɐp23
				汁		tsɐp55
				執		tsɐp55
				畢		pɐt55
				筆		pɐt55
				不		pɐt55
				憋		pɐt55
				出		tsʰɐt55
				齣		tsʰɐt55
				卒	士卒	tɐt55
				凸		tɐt23
				弗		fɐt55
				佛	佛教	fɐt23
				佛	仿佛	fɐt55
				彿		fɐt55
				橘		kɐt55
				吉		kɐt55
				拮		kɐt55
				骨		kɐt55
				倔		kɐt23
				崛		kɐt23
				桔	桔梗	kɐt55
				轄		hɐt23
				劾		hɐt23
				乞		hɐt55
				核		hɐt23
				覈		hɐt23
				壹		jɐt55
				一		jɐt55
				逸		jɐt23
				溢		jɐt23
				佚		jɐt23
				咳	咳嗽	kʰɐt55
				掘		kʰɐt23
				率	效率	lɐt23
				栗		lɐt23
				律		lɐt23
				慄		lɐt23
				甩		lɐt55
				蜜		mɐt23
				密		mɐt23
				物		mɐt23
				勿		mɐt23
				捏		nɐt55
				日		ȵɐt23
				匹		pʰɐt55
				拂		pʰɐt55
				失		sɐt55
				室		sɐt55
				朮		sɐt23
				實		sɐt23
				述		sɐt23
				術		sɐt23
				蝨		sɐt55
				率	率領	ɬɐt55
				悉		ɬɐt55
				膝		ɬɐt55
				蟋		ɬɐt55
				戌		ɬɐt55
				蟀		ɬɐt55
				摔		ɬɐt55
				嫉		tʰɐt23
				柒		tʰɐt55
				七		tʰɐt55
				漆		tʰɐt55
				疾		tʰɐt23
				突		tʰɐt23
				窟		wɐt55
				惚		wɐt55
				忽		wɐt55
				屈		wɐt55
				鬱		wɐt55
				核		wɐt23
				侄		tsɐt23
				質	物質	tsɐt55
				窒		tsɐt23
				姪		tsɐt23
				褒		pɐu453
				寶		pɐu33
				堡		pɐu33
				保		pɐu33
				葆		pɐu33
				褓		pɐu33
				報		pɐu52
				暴	凶暴	pɐu21
				曝		pɐu21
				瀑		pɐu21
				爆		pɐu21
				煲		pɐu453
				綢		tsʰɐu232
				嘈		tsʰɐu232
				囚		tsʰɐu232
				惆		tsʰɐu232
				抽		tsʰɐu453
				躊		tsʰɐu232
				稠		tsʰɐu232
				籌		tsʰɐu232
				疇		tsʰɐu232
				酬		tsʰɐu232
				丑		tsʰɐu33
				醜		tsʰɐu33
				糗		tsʰɐu52
				臭		tsʰɐu52
				售		tsʰɐu232
				逗		tɐu21
				逗		tɐu52
				刀		tɐu453
				叨	嘮叨	tɐu453
				糟		tɐu453
				遭		tɐu453
				擣		tɐu33
				島		tɐu33
				倒		tɐu33
				倒		tɐu52
				禱		tɐu33
				道		tɐu21
				稻		tɐu21
				棗		tɐu33
				藻		tɐu33
				蚤		tɐu33
				早		tɐu33
				澡		tɐu33
				造	造訪	tʰɐu52
				到		tɐu52
				悼		tɐu21
				蹈		tɐu21
				盜		tɐu21
				鄒		tɐu453
				酒		tɐu33
				鷲		tɐu21
				就		tɐu21
				袖		tɐu21
				兜		tɐu453
				斗		tɐu33
				陡		tɐu33
				蚪		tɐu33
				抖		tɐu33
				走		tɐu33
				鬥		tɐu52
				豆		tɐu21
				竇		tɐu21
				竇		tɐu52
				荳		tɐu21
				奏		tɐu52
				搗		tɐu33
				灶		tɐu52
				蹧		tɐu453
				痘		tɐu21
				否	否定	fɐu33
				浮		fɐu232
				埠	商埠，外埠	fɐu21
				膏		kɐu453
				高		kɐu453
				羔		kɐu453
				篙		kɐu453
				咎		kɐu52
				告	報告	kɐu52
				睪	睪丸	kɐu453
				鳩		kɐu453
				灸		kɐu52
				九		kɐu33
				救		kɐu52
				究		kɐu52
				舊		kɐu21
				溝		kɐu453
				篝		kɐu453
				枸		kɐu33
				夠		kɐu52
				垢		kɐu52
				苟		kɐu33
				狗		kɐu33
				搆		kɐu52
				構		kɐu52
				購		kɐu52
				糕		kɐu453
				勾	勾當	kɐu453
				稿		kɐu33
				蒿		hɐu453
				號	哀號	hɐu232
				號	號碼	hɐu21
				豪		hɐu232
				毫		hɐu232
				好	友好	hɐu33
				好	好客	hɐu52
				浩		hɐu21
				喉		hɐu232
				猴		hɐu232
				侯		hɐu232
				口		hɐu33
				吼		hɐu33
				後		hɐu21
				厚		hɐu23
				后		hɐu21
				逅		hɐu21
				候		hɐu21
				嚎		hɐu232
				蠔		hɐu232
				耗		hɐu52
				黝		jɐu33
				柔		jɐu232
				揉		jɐu232
				蚯		jɐu453
				丘		jɐu453
				邱		jɐu453
				休		jɐu453
				優		jɐu453
				憂		jɐu453
				疣		jɐu232
				尤		jɐu232
				郵		jɐu232
				遊		jɐu232
				悠		jɐu453
				攸		jɐu453
				游		jɐu232
				猶		jɐu232
				油		jɐu232
				由		jɐu232
				朽		jɐu33
				有		jɐu23
				右		jɐu21
				友		jɐu23
				誘		jɐu33
				酉		jɐu23
				祐		jɐu21
				佑		jɐu21
				又		jɐu21
				柚		jɐu21
				幽		jɐu453
				幼		jɐu52
				魷		jɐu232
				摳		kʰɐu453
				求		kʰɐu232
				仇	仇姓	kʰɐu232
				球		kʰɐu232
				毬		kʰɐu232
				舅		kʰɐu23
				臼		kʰɐu23
				叩		kʰɐu52
				扣		kʰɐu52
				寇		kʰɐu52
				蔻		kʰɐu52
				摟		lɐu33
				撈		lɐu453
				牢		lɐu232
				勞	勤勞	lɐu232
				老		lɐu23
				嘮		lɐu453
				榴		lɐu232
				流		lɐu232
				劉		lɐu232
				瘤		lɐu232
				瀏		lɐu232
				留		lɐu232
				硫		lɐu232
				柳		lɐu23
				嘍		lɐu232
				髏		lɐu232
				樓		lɐu232
