骑	tɕʰ	i	31		
蚁	∅	i	13		
义	∅	i	13		
戏	ɕ	i	13		
遂	ɕ	i	13		
移	∅	i	31		
比	p	i	451		
屁	pʰ	i	13		
鼻	p	i	31		
眉	m	i	31		
地	t	i	13		
梨	n	i	31		
资	ts	ɿ	45		
死	s	ɿ	451		
四	s	ɿ	13		
是	s	ɿ	13		
迟	tsʰ	ɿ	31		
师	s	ɿ	45		
指	ts	ɿ	451		
二	∅	ɚ	13		
饥	tɕ	i	45		
器	tɕʰ	i	13		
姨	∅	i	31		
李	n	i	451		
子	ts	ɿ	451		
字	ts	ɿ	13		
丝	s	ɿ	45		
祠	tsʰ	ɿ	31		
寺	s	ɿ	13		
治	ts	ɿ	13		
柿	s	ɿ	13		
事	s	ɿ	13		
使	s	ɿ	451		
试	s	ɿ	13		
时	s	ɿ	31		
市	s	ɿ	13		
耳	∅	ɚ	451		
记	tɕ	i	13		
棋	tɕʰ	i	31		
喜	ɕ	i	451		
意	∅	i	13		
几	tɕ	i	451		
气	tɕʰ	i	13		
希	ɕ	i	45		
衣	∅	i	45		
依	∅	i	45		
伊	∅	i	45		
淤	∅	i	45		
嘴	ts	uəi	451		
随	s	uəi	31		
吹	tsʰ	uəi	45		
垂	tsʰ	uəi	31		
规	k	uəi	45		
亏	kʰ	uəi	45		
跪	k	uəi	13		
危	∅	uəi	31		
类	n	uəi	13		
醉	ts	uəi	13		
追	ts	uəi	45		
锤	tsʰ	uəi	31		
水	s	uəi	451		
锐	z	uəi	13		
龟	k	uəi	45		
季	tɕ	i	13		
柜	k	uəi	13		
位	∅	uəi	13		
飞	f	əi	45		
费	f	əi	13		
肥	f	əi	31		
尾	∅	uəi	451		
味	∅	uəi	13		
鬼	k	uəi	451		
贵	k	uəi	13		
围	∅	uəi	31		
胃	∅	uəi	13		
宝	p	aɯ	451		
抱	p	aɯ	13		
毛	m	aɯ	31		
帽	m	aɯ	13		
牡	m	aɯ	451	~丹	
刀	t	aɯ	45		
讨	tʰ	aɯ	451		
桃	tʰ	aɯ	31		
道	t	aɯ	13		
脑	n	aɯ	451		
老	n	aɯ	451		
早	ts	aɯ	451		
灶	ts	aɯ	13		
草	tsʰ	aɯ	451		
糙	tsʰ	aɯ	13		
造	tsʰ	aɯ	13		
躁	tsʰ	aɯ	13		
嫂	s	aɯ	451		
高	k	aɯ	45		
靠	kʰ	aɯ	13		
熬	ŋ	aɯ	31		
袄	ŋ	aɯ	451		
咬	ŋ	aɯ	451		
好	x	aɯ	451		
号	x	aɯ	13		
包	p	aɯ	45		
雹	p	aɯ	45		
饱	p	aɯ	451		
炮	pʰ	aɯ	13		
猫	m	aɯ	45		
闹	n	aɯ	13		
罩	ts	aɯ	13		
抓	ts	ua	45		
啄	ts	ua	31	~米	
召	ts	aɯ	45		
找	ts	aɯ	451		
抄	tsʰ	aɯ	45		
交	tɕ	iaɯ	45		
敲	kʰ	aɯ	45	白	
敲	tɕʰ	iaɯ	45	文	
孝	ɕ	iaɯ	13		
校	ɕ	iaɯ	13		
表	p	iaɯ	451		
票	pʰ	iaɯ	13		
庙	m	iaɯ	13		
焦	tɕ	iaɯ	45		
小	ɕ	iaɯ	451		
笑	ɕ	iaɯ	13		
朝	tsʰ	aɯ	31		
照	ts	aɯ	13		
烧	s	aɯ	45		
饶	z	aɯ	31		
绕	z	aɯ	451	白	
绕	z	aɯ	13	文	
桥	tɕʰ	iaɯ	31		
轿	tɕ	iaɯ	13		
腰	∅	iaɯ	45		
要	∅	iaɯ	13		
摇	∅	iaɯ	31		
鸟	ȵ	iaɯ	451		
咬	ȵ	iaɯ	451	文	
钓	t	iaɯ	13		
条	tʰ	iaɯ	31		
料	n	iaɯ	13		
箫	ɕ	iaɯ	45		
叫	tɕ	iaɯ	13		
母	m	uᶹ	451		
抖	tʰ	əɯ	451		
偷	tʰ	əɯ	45		
头	tʰ	əɯ	31		
豆	t	əɯ	13		
楼	n	əɯ	31		
走	ts	əɯ	451		
凑	tsʰ	əɯ	13		
钩	k	əɯ	45		
狗	k	əɯ	451		
够	k	əɯ	13		
口	kʰ	əɯ	451		
藕	∅	əɯ	451		
后	x	əɯ	13		
厚	x	əɯ	13		
富	f	uᶹ	13		
副	f	uᶹ	13		
浮	f	o	31	白	
浮	f	uᶹ	31	文	
妇	f	uᶹ	13		
流	n	iəɯ	31		
酒	tɕ	iəɯ	451		
修	ɕ	iəɯ	45		
袖	ɕ	iəɯ	13		
抽	tsʰ	əɯ	45		
绸	tsʰ	əɯ	31		
愁	tsʰ	əɯ	31		
瘦	s	əɯ	13		
州	ts	əɯ	45		
臭	tsʰ	əɯ	13		
手	s	əɯ	451		
寿	s	əɯ	13		
九	tɕ	iəɯ	451		
球	tɕʰ	iəɯ	31		
舅	tɕ	iəɯ	13		
旧	tɕ	iəɯ	13		
牛	n	iəɯ	31		
休	ɕ	iəɯ	45		
囚	ɕ	iəɯ	31		
优	∅	iəɯ	45		
有	∅	iəɯ	451		
右	∅	iəɯ	13		
油	∅	iəɯ	31		
丢	t	iəɯ	45		
幼	∅	iəɯ	13		
贪	tʰ	æ̃	45		
潭	tʰ	æ̃	31		
南	n	æ̃	31		
餐	tsʰ	æ̃	45		
蚕	tsʰ	æ̃	31		
感	k	æ̃	451		
含	x	æ̃	31		
暗	ŋ	æ̃	13		
搭	t	a	31		
踏	tʰ	a	31		
拉	n	a	45		
挪	n	a	45		
杂	ts	a	31		
鸽	k	o	31		
盒	x	o	45		
合	x	o	31		
盒	x	o	31		
胆	t	æ̃	451		
毯	tʰ	æ̃	451		
淡	t	æ̃	13		
蓝	n	æ̃	31		
三	s	æ̃	45		
甘	k	æ̃	45		
敢	k	æ̃	451		
喊	x	æ̃	451		
塔	tʰ	a	31		
塌	tʰ	a	31		
蜡	n	a	31		
赚	ts	uæ̃	13		
杉	s	a	45	白	
杉	s	æ̃	45	文	
减	tɕ	iæ̃	451		
咸	x	æ̃	31	白	
咸	ɕ	iæ̃	31	文	
插	tsʰ	a	31		
闸	ts	a	31		
夹	tɕ	ia	31		
衫	s	æ̃	45		
监	tɕ	iæ̃	45		
岩	ŋ	ai	31		
甲	tɕ	ia	31		
掐	tɕʰ	ia	31		
鸭	∅	ia	31		
轧	∅	ia	13		
黏	ts	æ̃	45		
尖	tɕ	iæ̃	45		
签	tɕʰ	iæ̃	45		
占	ts	æ̃	13		
然	z	æ̃	31		
染	z	æ̃	451		
钳	tɕʰ	iæ̃	31		
验	ȵ	iæ̃	13		
砚	ȵ	iæ̃	13		
险	ɕ	iæ̃	451		
厌	∅	iæ̃	13		
炎	∅	iæ̃	45		
盐	∅	iæ̃	31		
接	tɕ	ie	31		
折	ts	e	31		
哲	ts	e	31		
叶	∅	ie	31		
剑	tɕ	iæ̃	13		
欠	tɕʰ	iæ̃	13		
谦	tɕʰ	iæ̃	45		
研	ȵ	iæ̃	45		
严	ȵ	iæ̃	31		
阎	ȵ	iæ̃	31		
业	ȵ	ie	31		
聂	ȵ	ie	31		
点	t	iæ̃	451		
店	t	iæ̃	13		
添	tʰ	iæ̃	45		
甜	tʰ	iæ̃	31		
念	ȵ	iæ̃	13		
嫌	ɕ	iæ̃	31		
跌	t	ie	31		
贴	tʰ	ie	31		
碟	t	ie	31		
协	ɕ	ie	31		
犯	f	æ̃	13		
法	f	a	31		
品	pʰ	in	451		
林	n	in	31		
浸	tɕʰ	in	13		
心	ɕ	in	45		
寻	ɕ	in	31		
旬	ɕ	in	31		
沉	tsʰ	ən	31		
参	s	ən	45		
针	ts	ən	45		
深	s	ən	45		
任	z	ən	13		
金	tɕ	in	45		
今	tɕ	in	45		
京	tɕ	in	45		
津	tɕ	in	45		
琴	tɕʰ	in	31		
音	∅	in	45		
立	n	i	31		
集	tɕ	i	31		
习	ɕ	i	31		
戌	ɕ	i	31		
汁	ts	ɿ	45		
十	s	ɿ	31		
入	z	uᶹ	31		
急	tɕ	i	31		
及	tɕ	ie	31	白	
及	tɕ	i	31	文	
吸	ɕ	i	31		
吸	tɕ	ie	31		
单	t	æ̃	45		
炭	tʰ	æ̃	13		
弹	tʰ	æ̃	31		
难	n	æ̃	31		
兰	n	æ̃	31		
懒	n	æ̃	451		
烂	n	æ̃	13		
伞	s	æ̃	451		
肝	k	æ̃	45		
看	kʰ	æ̃	13		
雁	ŋ	æ̃	13		
岸	ŋ	æ̃	13		
汉	x	æ̃	13		
汗	x	æ̃	13		
苋	x	æ̃	13		
陷	x	æ̃	13		
安	ŋ	æ̃	45		
淹	ŋ	æ̃	45		
达	t	a	31		
辣	n	a	31		
腊	n	a	31		
擦	tsʰ	a	31		
割	k	o	31		
渴	kʰ	o	31		
磕	kʰ	o	31		
扮	p	æ̃	13		
办	p	æ̃	13		
铲	tsʰ	uæ̃	451		
山	s	æ̃	45		
蝉	s	æ̃	31		
产	tsʰ	æ̃	451		
间	tɕ	iæ̃	45		
煎	tɕ	iæ̃	45		
眼	∅	iæ̃	451		
限	ɕ	iæ̃	13		
八	p	a	31		
抹	m	a	31		
眨	ts	a	31		
扎	ts	a	31		
杀	s	a	31		
班	p	æ̃	45		
板	p	æ̃	451		
慢	m	æ̃	13		
奸	tɕ	iæ̃	45		
颜	∅	iæ̃	31		
瞎	ɕ	ia	31		
峡	ɕ	ia	31		
边	p	iæ̃	45		
变	p	iæ̃	13		
骗	pʰ	iæ̃	13		
便	p	iæ̃	13		
棉	m	iæ̃	31		
面	m	iæ̃	13		
免	m	iæ̃	451		
连	n	iæ̃	31		
剪	tɕ	iæ̃	451		
浅	tɕʰ	iæ̃	451		
钱	tɕʰ	iæ̃	31		
鲜	ɕ	iæ̃	45		
线	ɕ	iæ̃	13		
缠	tsʰ	æ̃	31		
展	ts	æ̃	451		
战	ts	æ̃	13		
扇	s	æ̃	13		
善	s	æ̃	13		
件	tɕ	iæ̃	13		
延	∅	iæ̃	31		
延	∅	iai	31		
别	p	ie	31		
灭	m	ie	31		
列	n	ie	31		
烈	n	ie	31		
猎	n	ie	31		
撤	tsʰ	e	31		
舌	s	e	31		
设	s	e	31		
涉	s	e	31		
热	z	e	31		
杰	tɕ	ie	31		
孽	n	ie	31		
建	tɕ	iæ̃	13		
健	tɕ	iæ̃	13		
言	∅	iæ̃	31		
歇	ɕ	ie	31		
扁	p	iæ̃	451		
片	pʰ	iæ̃	13		
遍	pʰ	iæ̃	13		
面	m	iæ̃	13		
典	t	iæ̃	451		
天	tʰ	iæ̃	45		
田	tʰ	iæ̃	31		
垫	t	iæ̃	13		
年	ȵ	iæ̃	31		
莲	n	iæ̃	31		
前	tɕʰ	iæ̃	31		
先	ɕ	iæ̃	45		
肩	tɕ	iæ̃	45		
见	tɕ	iæ̃	13		
贱	tɕ	iæ̃	13		
牵	tɕʰ	iæ̃	45		
显	ɕ	iæ̃	451		
现	ɕ	iæ̃	13		
烟	∅	iæ̃	45		
阉	∅	iæ̃	45		
炎	∅	iæ̃	45		
憋	p	ie	45		
篾	m	ie	31		
铁	tʰ	ie	31		
跌	tʰ	ie	31		
帖	tʰ	ie	31		
捏	ȵ	ie	45		
节	tɕ	ie	31		
揭	tɕ	ie	31		
决	tɕ	ie	31		
切	tɕʰ	ie	31		
劫	tɕʰ	ie	31		
缺	tɕʰ	ie	31		
且	tɕʰ	ie	451		
截	tɕʰ	ie	31	白	
截	tɕ	ie	31	文	
结	tɕ	ie	31		
搬	p	æ̃	45		
半	p	æ̃	13		
判	pʰ	æ̃	13		
盘	pʰ	æ̃	31		
满	m	æ̃	451		
端	t	uæ̃	45		
短	t	uæ̃	451		
断	t	uæ̃	13		
暖	n	uæ̃	451		
乱	n	uæ̃	13		
酸	s	uæ̃	45		
删	s	uæ̃	45		
算	s	uæ̃	13		
官	k	uæ̃	45		
宽	kʰ	uæ̃	45		
欢	f	æ̃	45		
完	∅	uæ̃	31		
换	f	æ̃	13		
唤	f	æ̃	13		
碗	∅	uæ̃	451		
娩	∅	uæ̃	451		
拨	p	o	31		
泼	pʰ	o	31		
末	m	o	31		
沫	m	o	31		
脱	tʰ	o	31		
夺	t	o	31		
阔	kʰ	ue	31		
括	kʰ	ue	31		
活	x	o	31		
说	s	o	31		
顽	∅	uæ̃	31		
滑	f	a	31		
挖	∅	ua	45		
闩	s	uæ̃	45		
关	k	uæ̃	45		
惯	k	uæ̃	13		
还	f	æ̃	31		
还	x	ai	31		
弯	∅	uæ̃	45		
刷	s	ua	31		
厦	s	ua	451		
刮	k	ua	31		
全	tɕʰ	iæ̃	31		
选	ɕ	iæ̃	451		
转	ts	uæ̃	451		
川	tsʰ	uæ̃	45		
椽	tsʰ	uæ̃	31		
传	tsʰ	uæ̃	31		
传	ts	uæ̃	13		
砖	ts	uæ̃	45		
船	tsʰ	uæ̃	31		
软	z	uæ̃	451		
卷	tɕ	iæ̃	451		
圈	tɕʰ	iæ̃	45		
权	tɕʰ	iæ̃	31		
泉	tɕʰ	iæ̃	31		
圆	∅	iæ̃	31		
院	∅	iæ̃	13		
院	∅	uæ̃	13		
铅	tɕʰ	iæ̃	45		
绝	tɕ	ie	31		
雪	ɕ	ie	31		
穴	ɕ	ie	31		
反	f	æ̃	451		
番	f	æ̃	45		
翻	f	æ̃	45		
饭	f	æ̃	13		
晚	∅	uæ̃	451		
万	∅	uæ̃	13		
劝	tɕʰ	iæ̃	13		
原	∅	iæ̃	31		
冤	∅	iæ̃	45		
园	∅	iæ̃	31		
远	∅	iæ̃	451		
发	f	a	31		
罚	f	a	31		
袜	∅	ua	31		
月	∅	ie	31		
越	∅	ie	31		
县	ɕ	iæ̃	13		
血	ɕ	ie	31		
恤	ɕ	ie	31		
吞	tʰ	ən	45		
根	k	ən	45		
恨	x	ən	13		
杏	x	ən	13		
恩	ŋ	ən	45		
樱	ŋ	ən	45		
樱	∅	in	45	文	
贫	pʰ	in	31		
民	m	in	31		
邻	n	in	31		
进	tɕ	in	13		
亲	tɕʰ	in	45		
新	ɕ	in	45		
镇	ts	ən	13		
陈	tsʰ	ən	31		
呈	tsʰ	ən	31		
震	ts	ən	451		
神	s	ən	31		
身	s	ən	45		
辰	s	ən	31		
人	z	ən	31		
认	z	ən	13		
紧	tɕ	in	451		
银	∅	in	31		
印	∅	in	13		
应	∅	in	13		
引	∅	in	451		
笔	p	i	31		
必	p	i	31		
匹	pʰ	i	31		
密	m	i	31		
栗	n	i	31		
七	tɕʰ	i	31		
漆	tɕʰ	i	31		
侄	ts	ɿ	31		
值	ts	ɿ	31		
质	ts	ɿ	31		
虱	s	e	31		
实	s	ɿ	31		
失	s	ɿ	31		
日	z	ɿ	31		
吉	tɕ	ie	31		
遗	∅	i	31		
一	∅	i	31		
筋	tɕ	in	45		
劲	tɕ	in	13		
勤	tɕʰ	in	31		
近	tɕ	in	13		
隐	∅	in	451		
崩	p	ən	45		
本	p	ən	451		
盆	pʰ	ən	31		
门	m	ən	31		
墩！	t	uən	45		
墩	t	ən	45		
盾	t	ən	13		
嫩	n	ən	13		
论	n	ən	13		
村	tsʰ	ən	45		
寸	tsʰ	ən	13		
慎	tsʰ	ən	13		
蹲	t	ən	45		
孙	s	ən	45		
滚	k	uən	451		
困	kʰ	uən	13		
婚	f	ən	45		
魂	f	ən	31		
温	∅	uən	45		
卒	ts	uᶹ	31		
骨	k	uᶹ	31		
轮	n	ən	31		
伦	n	ən	31		
俊	tɕ	in	13		
笋	s	ən	451		
损	s	ən	451		
准	ts	uən	451		
春	tsʰ	uən	45		
唇	s	uən	31		
顺	s	uən	13		
纯	s	uən	31		
闰	z	uən	13		
均	tɕ	in	45		
匀	∅	in	31		
律	n	uᶹ	31		
禄	n	uᶹ	31		
出	tsʰ	uᶹ	31		
橘	tɕ	i	31		
分	f	ən	45		
荦	f	ən	45		
粉	f	ən	451		
粪	f	ən	13		
喷	f	ən	13		
坟	f	ən	31		
文	∅	uən	31		
蚊	∅	uən	13		
问	∅	uən	13		
军	tɕ	in	45		
裙	tɕʰ	in	31		
熏	ɕ	in	45		
云	∅	in	31		
运	∅	in	13		
佛	f	uᶹ	31		
忽	f	uᶹ	31		
物	ⅴ	uᶹ	31		
帮	p	aŋ	45		
忙	m	aŋ	31		
当	t	aŋ	45		
党	t	aŋ	451		
汤	tʰ	aŋ	45		
糖	tʰ	aŋ	31		
郎	n	aŋ	31		
浪	n	aŋ	13		
仓	tsʰ	aŋ	45		
刚	k	aŋ	45		
钢	k	aŋ	45		
港	k	aŋ	451		
糠	kʰ	aŋ	45		
昂	ŋ	aŋ	31		
薄	p	o	31		
摸	m	o	45		
托	tʰ	o	31		
落	n	o	31		
赂	n	o	31		
作	ts	o	31		
索	s	o	31		
各	k	o	31		
鹤	x	o	31		
讹	ŋ	o	31		
恶	ŋ	o	31		
俄	ŋ	o	31		
我	ŋ	o	451		
娘	ȵ	iaŋ	31		
良	n	iaŋ	31		
两	n	iaŋ	451		
亮	n	iaŋ	13		
浆	tɕ	iaŋ	45		
腔	tɕʰ	iaŋ	45		
抢	tɕʰ	iaŋ	451		
匠	tɕ	iaŋ	13		
想	ɕ	iaŋ	451		
像	tɕʰ	iaŋ	13	白	
像	ɕ	iaŋ	13	文	
张	ts	aŋ	45		
丈	ts	aŋ	13		
长	tsʰ	aŋ	31		
装	ts	uaŋ	45		
壮	ts	uaŋ	13		
疮	tsʰ	uaŋ	45		
床	tsʰ	uaŋ	31		
闯	tsʰ	uaŋ	451		
霜	s	uaŋ	45		
章	ts	aŋ	45		
厂	tsʰ	aŋ	451		
唱	tsʰ	aŋ	13		
桑	s	aŋ	45		
伤	s	aŋ	45		
尝	s	aŋ	31		
赏	s	aŋ	451		
上	s	aŋ	13		
壤	z	aŋ	451		
让	z	aŋ	13		
姜	tɕ	iaŋ	45		
响	ɕ	iaŋ	451		
向	ɕ	iaŋ	13		
央	∅	iaŋ	45		
秧	∅	iaŋ	45		
羊	∅	iaŋ	31		
痒	∅	iaŋ	451		
样	∅	iaŋ	13		
雀	tɕʰ	io	31		
确	tɕʰ	io	31		
削	ɕ	io	31		
削	ɕ	ie	31		
着	ts	o	31		
芍	s	o	31		
弱	z	o	31		
若	z	o	31		
脚	tɕ	io	31		
约	∅	io	31		
药	∅	io	31		
光	k	uaŋ	45		
广	k	uaŋ	451		
慌	f	aŋ	45		
黄	f	aŋ	31		
皇	f	aŋ	31		
郭	k	o	31		
霍	x	o	13		
方	f	aŋ	45		
芳	f	aŋ	45		
放	f	aŋ	13		
纺	f	aŋ	451		
房	f	aŋ	31		
防	f	aŋ	31		
网	∅	uaŋ	451		
筐	kʰ	uaŋ	45		
狂	kʰ	uaŋ	31		
汪	∅	uaŋ	45		
王	∅	uaŋ	31		
旺	∅	uaŋ	13		
忘	∅	uaŋ	13		
缚	p	o	31		
绑	p	aŋ	451		
胖	pʰ	aŋ	13		
棒	p	aŋ	13		
桩	ts	uaŋ	45		
撞	ts	uaŋ	13		
窗	ts	aŋ	45	白	
窗	tsʰ	uaŋ	45	文	
双	s	uaŋ	45		
江	tɕ	iaŋ	45		
讲	tɕ	iaŋ	451		
奖	tɕ	iaŋ	451		
乡	ɕ	iaŋ	45		
降	ɕ	iaŋ	31	投~	
项	x	aŋ	13		
巷	x	aŋ	13		
剥	p	o	31		
桌	ts	o	31		
镯	ts	o	31		
逐	ts	o	31		
捉	ts	o	31		
角	k	o	31	白	
角	tɕ	io	31	文	
壳	kʰ	o	31		
学	ɕ	io	31		
旭	ɕ	io	31		
速	ɕ	io	31		
俗	ɕ	io	31		
握	∅	o	31		
朋	pʰ	oŋ	31		
萌	m	oŋ	31		
灯	t	ən	45		
等	t	ən	451		
戥	t	ən	451		
凳	t	ən	13		
藤	tʰ	ən	31		
能	n	ən	31		
层	tsʰ	ən	31		
僧	s	ən	45		
肯	kʰ	ən	451		
北	p	əi	451		
墨	m	e	31		
得	t	e	31		
德	t	e	31		
肋	n	e	31		
特	tʰ	e	31		
贼	ts	uəi	31	白	
贼	ts	e	31	文	
塞	s	e	31		
刻	kʰ	e	31		
黑	x	e	31		
赫	x	e	31		
冰	p	in	45		
宾	p	in	45		
侦	ts	ən	45		
蒸	ts	ən	45		
证	ts	ən	13		
秤	tsʰ	ən	13		
绳	s	uən	31		
剩	s	ən	13		
升	s	ən	45		
兴	ɕ	in	13		
兴	ɕ	in	45		
欣	ɕ	in	45		
蝇	∅	in	45		
逼	p	ie	45		
力	n	i	13		
息	ɕ	i	31		
直	ts	ɿ	31		
殖	ts	ɿ	31		
植	ts	ɿ	31		
侧	ts	e	31	白	
侧	tsʰ	e	31	文	
测	tsʰ	e	31		
册	tsʰ	e	31		
色	s	e	31		
瑟	s	e	31		
涩	s	e	31		
织	ts	ɿ	31		
食	s	ɿ	31		
式	s	ɿ	13		
极	tɕ	ie	31		
国	k	ue	31		
或	f	e	31		
获	f	e	31		
猛	m	oŋ	451		
打	t	a	451		
冷	n	ən	451		
生	s	ən	45		
省	s	ən	451		
更	k	ən	45		
更	k	ən	13		
梗	k	ən	13		
坑	kʰ	ən	45		
硬	ŋ	ən	13		
行	ɕ	in	31		
百	p	əi	31		
拍	pʰ	e	31		
白	p	e	31		
柏	p	e	31		
拆	tsʰ	e	31		
泽	tsʰ	e	31		
择	tsʰ	e	31		
窄	ts	e	31		
格	k	e	31		
革	k	e	31		
客	kʰ	e	31		
额	ŋ	e	31		
棚	pʰ	oŋ	31		
争	ts	ən	45		
遵	ts	ən	45		
尊	ts	ən	45		
征	ts	ən	45		
耕	k	ən	45		
麦	m	e	31		
摘	ts	e	31		
策	tsʰ	e	31		
隔	k	e	31		
兵	p	in	45		
柄	p	in	451		
平	pʰ	in	31		
病	p	in	13		
明	m	in	31		
命	m	in	13		
镜	tɕ	in	13		
庆	tɕʰ	in	13		
