字	片	区	小片	方言点	声母	韵母	调值	调类	备注
存	闽南区	大田片		大田(前路话)	ts	ueŋ	24	阳平	
孙	闽南区	大田片		大田(前路话)	s	ueŋ	33	阴平	
孝	闽南区	大田片		大田(前路话)	h	a	31	去	
孡	闽南区	大田片		大田(前路话)	tʰ	ɛ	33	阴平	
季	闽南区	大田片		大田(前路话)	k	ui	53	阴上	
学	闽南区	大田片		大田(前路话)	0	ɣ	55	阳上	
孫	闽南区	大田片		大田(前路话)	s	ueŋ	33	阴平	
學	闽南区	大田片		大田(前路话)	0	ɣ	55	阳上	
守	闽南区	大田片		大田(前路话)	s	u	53	阴上	
安	闽南区	大田片		大田(前路话)	0	aŋ	31	去	
宋	闽南区	大田片		大田(前路话)	s	oŋ	31	去	
宗	闽南区	大田片		大田(前路话)	ts	oŋ	33	阴平	
官	闽南区	大田片		大田(前路话)	k	ueŋ	33	阴平	
宙	闽南区	大田片		大田(前路话)	t	iu	31	去	
定	闽南区	大田片		大田(前路话)	t	iã	33	阴平	
宝	闽南区	大田片		大田(前路话)	p	ɤ/ɔ	53	阴上	
宦	闽南区	大田片		大田(前路话)	h	uaŋ	55	阳上	
害	闽南区	大田片		大田(前路话)	h	ɛ	33	阴平	
家	闽南区	大田片		大田(前路话)	k	a	33	阴平	
宽	闽南区	大田片		大田(前路话)	kʰ	uã/uaŋ	33	阴平	
宾	闽南区	大田片		大田(前路话)	p	iŋ	55	阳上	
宿	闽南区	大田片		大田(前路话)	s	oʔ	5	阳入	
密	闽南区	大田片		大田(前路话)	p	eʔ	3	阴入	
富	闽南区	大田片		大田(前路话)	h	u	31	去	
寒	闽南区	大田片		大田(前路话)	h/k	uã/aŋ/uaŋ	24	阳平	
寫	闽南区	大田片		大田(前路话)	s	ia	53	阴上	
寬	闽南区	大田片		大田(前路话)	kʰ	uã/uaŋ	33	阴平	
寮	闽南区	大田片		大田(前路话)	l	iɤ	24	阳平	
寴	闽南区	大田片		大田(前路话)	tsʰ	eŋ/iŋ	33	阴平	
寶	闽南区	大田片		大田(前路话)	p	ɤ/ɔ	53	阴上	
寸	闽南区	大田片		大田(前路话)	tsʰ	iŋ/ueŋ	53/31	阴上/去	
寺	闽南区	大田片		大田(前路话)	s	i	31	去	
封	闽南区	大田片		大田(前路话)	h	oŋ	33	阴平	
尊	闽南区	大田片		大田(前路话)	ts	ueŋ	33	阴平	
小	闽南区	大田片		大田(前路话)	s	io/iɔ	53	阴上	
少	闽南区	大田片		大田(前路话)	s	ɔ	53	阴上	
尖	闽南区	大田片		大田(前路话)	ts	iaŋ	33	阴平	
尘	闽南区	大田片		大田(前路话)	t	aŋ	24	阳平	
尚	闽南区	大田片		大田(前路话)	s	ŋ̃	31	去	
就	闽南区	大田片		大田(前路话)	ts	iu	33	阴平	
屎	闽南区	大田片		大田(前路话)	s	ɛ	53	阴上	
展	闽南区	大田片		大田(前路话)	tʰ	iaŋ	53	阴上	
山	闽南区	大田片		大田(前路话)	s	uã	33	阴平	
岁	闽南区	大田片		大田(前路话)	h/s	ue/ɤ	53/31	阴上/去	
岔	闽南区	大田片		大田(前路话)	tsʰ	ia	33	阴平	
岳	闽南区	大田片		大田(前路话)	g	aʔ	5	阳入	
岸	闽南区	大田片		大田(前路话)	h	uã	31	去	
峕	闽南区	大田片		大田(前路话)	s	i	24	阳平	
崘	闽南区	大田片		大田(前路话)	l	ueŋ	31	去	
崙	闽南区	大田片		大田(前路话)	l	ueŋ	31	去	
嵠	闽南区	大田片		大田(前路话)	kʰ	e	33	阴平	
嶺	闽南区	大田片		大田(前路话)	n	iã	53	阴上	
嶽	闽南区	大田片		大田(前路话)	g	aʔ	5	阳入	
川	闽南区	大田片		大田(前路话)	tsʰ	uŋ/uaŋ	33	阴平	
巡	闽南区	大田片		大田(前路话)	s	uŋ/ueŋ	24	阳平	
巢	闽南区	大田片		大田(前路话)	tsʰ	ɔ	24	阳平	
巧	闽南区	大田片		大田(前路话)	kʰ	a/iɔ	53	阴上	
巴	闽南区	大田片		大田(前路话)	p	a	33	阴平	
巷	闽南区	大田片		大田(前路话)	h	aŋ	31	去	
巾	闽南区	大田片		大田(前路话)	k	eŋ/iŋ	33	阴平	
市	闽南区	大田片		大田(前路话)	tsʰ	i	33	阴平	
师	闽南区	大田片		大田(前路话)	s	ɛ/ɤ	33	阴平	
帋	闽南区	大田片		大田(前路话)	ts	ua	53	阴上	
帒	闽南区	大田片		大田(前路话)	t	ue	31/33	去/阴平	
帚	闽南区	大田片		大田(前路话)	tsʰ	u	53	阴上	
带	闽南区	大田片		大田(前路话)	t	ua/ɛ	31	去	
師	闽南区	大田片		大田(前路话)	s	ɛ/ɤ	33	阴平	
帮	闽南区	大田片		大田(前路话)	p	aŋ	33	阴平	
帳	闽南区	大田片		大田(前路话)	t	iŋ	31	去	
帶	闽南区	大田片		大田(前路话)	t	ua/ɛ	31	去	
帽	闽南区	大田片		大田(前路话)	b	ɤ/ɔ	33	阴平	
幫	闽南区	大田片		大田(前路话)	p	aŋ	33	阴平	
年	闽南区	大田片		大田(前路话)	l/n	iŋ/ĩ	24	阳平	
床	闽南区	大田片		大田(前路话)	tsʰ	ŋ̃	24	阳平	
底	闽南区	大田片		大田(前路话)	t	e/ɛ	53	阴上	
庙	闽南区	大田片		大田(前路话)	b	iɤ	31/33	去/阴平	
庵	闽南区	大田片		大田(前路话)	0	aŋ	33	阴平	
庿	闽南区	大田片		大田(前路话)	b	iɤ	31/33	去/阴平	
廚	闽南区	大田片		大田(前路话)	t	u	24	阳平	
廟	闽南区	大田片		大田(前路话)	b	iɤ	31/33	去/阴平	
廠	闽南区	大田片		大田(前路话)	tsʰ	ŋ̃	53	阴上	
廢	闽南区	大田片		大田(前路话)	h	e	31	去	
廣	闽南区	大田片		大田(前路话)	k	uaŋ	53	阴上	
廧	闽南区	大田片		大田(前路话)	tsʰ	iŋ	24	阳平	
建	闽南区	大田片		大田(前路话)	k	iaŋ	31	去	
弄	闽南区	大田片		大田(前路话)	l	oŋ	31	去	
弊	闽南区	大田片		大田(前路话)	p	e	33	阴平	
弌	闽南区	大田片		大田(前路话)	0	eʔ	3	阴入	
弍	闽南区	大田片		大田(前路话)	l	i	33/31	阴平/去	
弎	闽南区	大田片		大田(前路话)	s	ã	33	阴平	
弓	闽南区	大田片		大田(前路话)	k	iŋ	33	阴平	
弔	闽南区	大田片		大田(前路话)	t	iɔ	31	去	
弟	闽南区	大田片		大田(前路话)	t	i/e	55	阳上	
弯	闽南区	大田片		大田(前路话)	b	uaŋ	33	阴平	
強	闽南区	大田片		大田(前路话)	k	ioŋ	24	阳平	
弹	闽南区	大田片		大田(前路话)	t	aŋ	55	阳上	
强	闽南区	大田片		大田(前路话)	k	ioŋ	24	阳平	
彈	闽南区	大田片		大田(前路话)	t	aŋ	55	阳上	
彊	闽南区	大田片		大田(前路话)	k	ioŋ	24	阳平	
彎	闽南区	大田片		大田(前路话)	b	uaŋ	33	阴平	
形	闽南区	大田片		大田(前路话)	h	eŋ	24	阳平	
彪	闽南区	大田片		大田(前路话)	p	iu	33	阴平	
彫	闽南区	大田片		大田(前路话)	t	iɔ	33	阴平	
彭	闽南区	大田片		大田(前路话)	pʰ	ã	24	阳平	
影	闽南区	大田片		大田(前路话)	0	ŋ̃	53	阴上	
後	闽南区	大田片		大田(前路话)	0/h	ɔ	24/53/55	阳平/阴上/阳上	
從	闽南区	大田片		大田(前路话)	ts	oŋ	24	阳平	
心	闽南区	大田片		大田(前路话)	s	iŋ/eŋ	33	阴平	
忌	闽南区	大田片		大田(前路话)	k	i	33	阴平	
忙	闽南区	大田片		大田(前路话)	b	aŋ	24	阳平	
快	闽南区	大田片		大田(前路话)	kʰ	uɛ	31	去	
念	闽南区	大田片		大田(前路话)	l	iŋ/iaŋ	24/33	阳平/阴平	
怕	闽南区	大田片		大田(前路话)	pʰ	a	31	去	
恠	闽南区	大田片		大田(前路话)	k	uɛ	31	去	
恨	闽南区	大田片		大田(前路话)	h	eŋ	55	阳上	
恩	闽南区	大田片		大田(前路话)	0	eŋ	33	阴平	
恾	闽南区	大田片		大田(前路话)	b	aŋ	24	阳平	
恿	闽南区	大田片		大田(前路话)	0	ioŋ	53	阴上	
悔	闽南区	大田片		大田(前路话)	h	ue	31	去	
悬	闽南区	大田片		大田(前路话)	k	ueŋ/uŋ	24	阳平	
情	闽南区	大田片		大田(前路话)	ts	iã/eŋ	24	阳平	
惨	闽南区	大田片		大田(前路话)	tsʰ	aŋ	53	阴上	
惮	闽南区	大田片		大田(前路话)	t	uã	33/55	阴平/阳上	
惯	闽南区	大田片		大田(前路话)	k	uaŋ	31	去	
想	闽南区	大田片		大田(前路话)	s	iŋ	55	阳上	
愁	闽南区	大田片		大田(前路话)	tsʰ	iu	24	阳平	
意	闽南区	大田片		大田(前路话)	0	i	31	去	
愛	闽南区	大田片		大田(前路话)	0	ɛ̃	55	阳上	
感	闽南区	大田片		大田(前路话)	k	aŋ	53	阴上	
愧	闽南区	大田片		大田(前路话)	kʰ	ui	53	阴上	
慘	闽南区	大田片		大田(前路话)	tsʰ	aŋ	53	阴上	
慢	闽南区	大田片		大田(前路话)	b	aŋ	33	阴平	
慣	闽南区	大田片		大田(前路话)	k	uaŋ	31	去	
憑	闽南区	大田片		大田(前路话)	pʰ	eŋ	24	阳平	
憚	闽南区	大田片		大田(前路话)	t	uã	33/55	阴平/阳上	
懷	闽南区	大田片		大田(前路话)	h	uɛ	24	阳平	
懸	闽南区	大田片		大田(前路话)	k	ueŋ/uŋ	24	阳平	
懽	闽南区	大田片		大田(前路话)	h	uã	33	阴平	
戀	闽南区	大田片		大田(前路话)	l	uaŋ	24	阳平	
戆	闽南区	大田片		大田(前路话)	g	oŋ	33	阴平	
戇	闽南区	大田片		大田(前路话)	g	oŋ	33	阴平	
戏	闽南区	大田片		大田(前路话)	h	i	31	去	
成	闽南区	大田片		大田(前路话)	ts	ã	24	阳平	
战	闽南区	大田片		大田(前路话)	ts	aŋ	31	去	
戰	闽南区	大田片		大田(前路话)	ts	aŋ	31	去	
戲	闽南区	大田片		大田(前路话)	h	i	31	去	
戶	闽南区	大田片		大田(前路话)	h	u	55	阳上	
戸	闽南区	大田片		大田(前路话)	h	u	55	阳上	
戼	闽南区	大田片		大田(前路话)	b	ɔ	53	阴平	
所	闽南区	大田片		大田(前路话)	s	u	53	阴上	
扇	闽南区	大田片		大田(前路话)	s	iŋ	53/31	阴上/去	
手	闽南区	大田片		大田(前路话)	tsʰ	u	53	阴上	
扫	闽南区	大田片		大田(前路话)	s	ɔ	33/53/31	阴平/阴上/去	
把	闽南区	大田片		大田(前路话)	b/p	a	53	阴上	
投	闽南区	大田片		大田(前路话)	t	ɔ	24	阳平	
报	闽南区	大田片		大田(前路话)	p	ɤ	31	去	
抱	闽南区	大田片		大田(前路话)	pʰ	ɤ	55	阳上	
抹	闽南区	大田片		大田(前路话)	b	ua	53/31	阴上/去	
抽	闽南区	大田片		大田(前路话)	tʰ	iu	33	阴平	
拋	闽南区	大田片		大田(前路话)	pʰ	a	33	阴平	
拐	闽南区	大田片		大田(前路话)	k	uɛ	53	阴上	
招	闽南区	大田片		大田(前路话)	ts	ɔ	33	阴平	
拜	闽南区	大田片		大田(前路话)	p	ɛ	31	去	
拦	闽南区	大田片		大田(前路话)	n	uã	24	阳平	
拨	闽南区	大田片		大田(前路话)	p	uaʔ	5	阳入	
拱	闽南区	大田片		大田(前路话)	k	uŋ/oŋ	53	阴上	
指	闽南区	大田片		大田(前路话)	ts	i/ɛ	53	阴上	
挥	闽南区	大田片		大田(前路话)	h	ui	33	阴平	
捉	闽南区	大田片		大田(前路话)	tsʰ	oʔ	5	阳入	
捨	闽南区	大田片		大田(前路话)	s	a	53	阴上	
捭	闽南区	大田片		大田(前路话)	p	ɛ	53	阴上	
掀	闽南区	大田片		大田(前路话)	h	iã/iaŋ	53/33	阴上/阴平	
掃	闽南区	大田片		大田(前路话)	s	ɔ	33/53/31	阴平/阴上/去	
掌	闽南区	大田片		大田(前路话)	ts	ŋ̃	53	阴上	
排	闽南区	大田片		大田(前路话)	p	e/ɛ	24	阳平	
掼	闽南区	大田片		大田(前路话)	k	uã	55	阳上	
揉	闽南区	大田片		大田(前路话)			31		
換	闽南区	大田片		大田(前路话)	m	uã	33	阴平	
揮	闽南区	大田片		大田(前路话)	h	ui	33	阴平	
揽	闽南区	大田片		大田(前路话)	l	aŋ	53	阴上	
搖	闽南区	大田片		大田(前路话)	0/p	iɤ/ɛ	24/53	阳平/阴上	
搦	闽南区	大田片		大田(前路话)	l	iaʔ	5	阳入	
摜	闽南区	大田片		大田(前路话)	k	uã	55	阳上	
摤	闽南区	大田片		大田(前路话)	tsʰ	iŋ	53	阴上	
撥	闽南区	大田片		大田(前路话)	p	uaʔ	5	阳入	
播	闽南区	大田片		大田(前路话)	p	ɔ	31	去	
擂	闽南区	大田片		大田(前路话)	l	ui	53	阴上	
操	闽南区	大田片		大田(前路话)	tsʰ	ɔ	33	阴平	
擔	闽南区	大田片		大田(前路话)	t	ã	33	阴平	
擥	闽南区	大田片		大田(前路话)	l	aŋ	53	阴上	
擺	闽南区	大田片		大田(前路话)	p	ɛ	53	阴上	
攂	闽南区	大田片		大田(前路话)	l	ui	53	阴上	
攔	闽南区	大田片		大田(前路话)	n	uã	24	阳平	
攬	闽南区	大田片		大田(前路话)	l	aŋ	53	阴上	
支	闽南区	大田片		大田(前路话)	k/ts	i	33	阴平	
收	闽南区	大田片		大田(前路话)	s	u	33	阴平	
攷	闽南区	大田片		大田(前路话)	kʰ	ɔ	53	阴上	
改	闽南区	大田片		大田(前路话)	k	ɛ	53	阴上	
放	闽南区	大田片		大田(前路话)	p	ã/aŋ	31	去	
敓	闽南区	大田片		大田(前路话)	t	uaʔ	5	阳入	
敖	闽南区	大田片		大田(前路话)	g	ɔ	24	阳平	
敗	闽南区	大田片		大田(前路话)	p	ɛ	33	阴平	
教	闽南区	大田片		大田(前路话)	k	ɔ	31	去	
敢	闽南区	大田片		大田(前路话)	k	ã	53	阴上	
散	闽南区	大田片		大田(前路话)	s	uã	31	去	
文	闽南区	大田片		大田(前路话)	b	ueŋ	24	阳平	
斜	闽南区	大田片		大田(前路话)	tsʰ	ia	24	阳平	
斟	闽南区	大田片		大田(前路话)	ts	ueŋ	33	阴平	
斤	闽南区	大田片		大田(前路话)	k	eŋ	33	阴平	
斩	闽南区	大田片		大田(前路话)	ts	aŋ	53	阴上	
斬	闽南区	大田片		大田(前路话)	ts	aŋ	53	阴上	
断	闽南区	大田片		大田(前路话)	t	uŋ/uaŋ	55	阳上	
斷	闽南区	大田片		大田(前路话)	t	uŋ/uaŋ	55	阳上	
旋	闽南区	大田片		大田(前路话)	s	uaŋ	24	阳平	
族	闽南区	大田片		大田(前路话)	ts	oʔ	5	阳入	
日	闽南区	大田片		大田(前路话)	l	eʔ	5	阳入	
旦	闽南区	大田片		大田(前路话)	n/t	ã/aŋ	31	去	
旧	闽南区	大田片		大田(前路话)	k	u	31/55	去/阳上	
早	闽南区	大田片		大田(前路话)	ts	a	53	阴上	
旱	闽南区	大田片		大田(前路话)	h	aŋ	55	阳上	
时	闽南区	大田片		大田(前路话)	s	i	24	阳平	
旹	闽南区	大田片		大田(前路话)	s	i	24	阳平	
昂	闽南区	大田片		大田(前路话)	g	oŋ	24	阳平	
昋	闽南区	大田片		大田(前路话)	k	ui	31	去	
明	闽南区	大田片		大田(前路话)	b	eŋ	24	阳平	
星	闽南区	大田片		大田(前路话)	tsʰ	ã	33	阴平	
春	闽南区	大田片		大田(前路话)	tsʰ	ueŋ	33	阴平	
昧	闽南区	大田片		大田(前路话)	b	ue	31	去	
是	闽南区	大田片		大田(前路话)	s	i	55	阳上	
昼	闽南区	大田片		大田(前路话)	t	ɔ	31	去	
時	闽南区	大田片		大田(前路话)	s	i	24	阳平	
晓	闽南区	大田片		大田(前路话)	h	iɔ	53	阴上	
晚	闽南区	大田片		大田(前路话)	b	aŋ	31	去	
晝	闽南区	大田片		大田(前路话)	t	ɔ	31	去	
暖	闽南区	大田片		大田(前路话)	l	uŋ	53	阴上	
暗	闽南区	大田片		大田(前路话)	0	aŋ	53/31	阴上/去	
暜	闽南区	大田片		大田(前路话)	tʰ	e	31	去	
暴	闽南区	大田片		大田(前路话)	pʰ	aʔ	3	阴入	
曉	闽南区	大田片		大田(前路话)	h	iɔ	53	阴上	
曐	闽南区	大田片		大田(前路话)	tsʰ	ã	33	阴平	
曲	闽南区	大田片		大田(前路话)	kʰ	oʔ	3	阴入	
曳	闽南区	大田片		大田(前路话)	tsʰ	ua	55	阳上	
更	闽南区	大田片		大田(前路话)	k	ã	33	阴平	
書	闽南区	大田片		大田(前路话)	ts	i	33	阴平	
曾	闽南区	大田片		大田(前路话)	ts	aŋ	33	阴平	
替	闽南区	大田片		大田(前路话)	tʰ	e	31	去	
最	闽南区	大田片		大田(前路话)	ts	ue	31	去	
月	闽南区	大田片		大田(前路话)	g	uə/ueʔ/ue	55	阳上	
木	闽南区	大田片		大田(前路话)	b	aʔ/oʔ	5	阳入	
末	闽南区	大田片		大田(前路话)	b	uaʔ	5	阳入	
本	闽南区	大田片		大田(前路话)	p	ueŋ	53	阴上	
术	闽南区	大田片		大田(前路话)	ts	oʔ	5	阳入	
权	闽南区	大田片		大田(前路话)	k	iaŋ	24	阳平	
杉	闽南区	大田片		大田(前路话)	s	aŋ	33	阴平	
李	闽南区	大田片		大田(前路话)	l	i	53	阴上	
村	闽南区	大田片		大田(前路话)	tsʰ	ueŋ	33	阴平	
杖	闽南区	大田片		大田(前路话)	tʰ	iŋ	55	阳上	
杜	闽南区	大田片		大田(前路话)	t	u	55	阳上	
条	闽南区	大田片		大田(前路话)	t	iɔ/iŋ	24	阳平	
来	闽南区	大田片		大田(前路话)	l	ɛ	24	阳平	
杪	闽南区	大田片		大田(前路话)	b	iɤ	53	阴上	
杯	闽南区	大田片		大田(前路话)	p	ue	33	阴平	
東	闽南区	大田片		大田(前路话)	t	oŋ	33	阴平	
杷	闽南区	大田片		大田(前路话)	p	a	24	阳平	
松	闽南区	大田片		大田(前路话)	s	aŋ/oŋ	24/33	阳平/阴平	
板	闽南区	大田片		大田(前路话)	p/t	aŋ/eŋ	53/31	阴上/去	
枋	闽南区	大田片		大田(前路话)	p	aŋ	33	阴平	
枕	闽南区	大田片		大田(前路话)	ts	eŋ	53	阴上	
林	闽南区	大田片		大田(前路话)	l	ã/eŋ	24	阳平	
果	闽南区	大田片		大田(前路话)	k	ue	53	阴上	
枝	闽南区	大田片		大田(前路话)	k	i	33	阴平	
枪	闽南区	大田片		大田(前路话)	tsʰ	iŋ	33	阴平	
架	闽南区	大田片		大田(前路话)	k/kʰ	a/aʔ/ia	3/31	阴入/去	
柁	闽南区	大田片		大田(前路话)	t	ua	55	阳上	
柄	闽南区	大田片		大田(前路话)	p	ã	31	去	
柈	闽南区	大田片		大田(前路话)	p	uã/uaŋ	24	阳平	
柑	闽南区	大田片		大田(前路话)	k	aŋ	33	阴平	
染	闽南区	大田片		大田(前路话)	z	iaŋ	53	阴上	
柱	闽南区	大田片		大田(前路话)	t/tʰ	iɔ	55	阳上	
柴	闽南区	大田片		大田(前路话)	tsʰ	a	24	阳平	
柺	闽南区	大田片		大田(前路话)	k	uɛ	53	阴上	
柿	闽南区	大田片		大田(前路话)	kʰ	i	55	阳上	
栋	闽南区	大田片		大田(前路话)	t	oŋ	31	去	
栗	闽南区	大田片		大田(前路话)	l	eʔ	5	阳入	
栞	闽南区	大田片		大田(前路话)	kʰ	aŋ	33	阴平	
根	闽南区	大田片		大田(前路话)	k	eŋ	33	阴平	
桂	闽南区	大田片		大田(前路话)	k	ui	31	去	
桃	闽南区	大田片		大田(前路话)	tʰ	ɤ	24	阳平	
桌	闽南区	大田片		大田(前路话)	t	e/ɣ	31	去	
桐	闽南区	大田片		大田(前路话)	tʰ	aŋ	24	阳平	
桒	闽南区	大田片		大田(前路话)	s	oŋ	33	阴平	
桥	闽南区	大田片		大田(前路话)	k	iɤ/iɔ	24	阳平	
桮	闽南区	大田片		大田(前路话)	p	ue	33	阴平	
梁	闽南区	大田片		大田(前路话)	l	iŋ	24	阳平	
條	闽南区	大田片		大田(前路话)	t	iɔ/iŋ	24	阳平	
梧	闽南区	大田片		大田(前路话)	g	u	24	阳平	
梨	闽南区	大田片		大田(前路话)	l	i	24	阳平	
梭	闽南区	大田片		大田(前路话)	s	ɔ	33	阴平	
梯	闽南区	大田片		大田(前路话)	tʰ	e/ui	33	阴平	
棃	闽南区	大田片		大田(前路话)	l	i	24	阳平	
棅	闽南区	大田片		大田(前路话)	p	ã	31	去	
棉	闽南区	大田片		大田(前路话)	b	iŋ	24	阳平	
棍	闽南区	大田片		大田(前路话)	k	ueŋ	31	去	
棟	闽南区	大田片		大田(前路话)	t	oŋ	31	去	
椀	闽南区	大田片		大田(前路话)	0	uã	53	阴上	
椒	闽南区	大田片		大田(前路话)	k/ts	iɤ	33	阴平	
椶	闽南区	大田片		大田(前路话)	ts	aŋ	33	阴平	
楠	闽南区	大田片		大田(前路话)	l	aŋ	24	阳平	
楼	闽南区	大田片		大田(前路话)	l	ɔ	24	阳平	
榮	闽南区	大田片		大田(前路话)	0	eŋ	24	阳平	
榴	闽南区	大田片		大田(前路话)	l	iu	24	阳平	
槃	闽南区	大田片		大田(前路话)	p	uã/uaŋ	24	阳平	
槍	闽南区	大田片		大田(前路话)	tsʰ	iŋ	33	阴平	
槠	闽南区	大田片		大田(前路话)	ts	i	33	阴平	
樓	闽南区	大田片		大田(前路话)	l	ɔ	24	阳平	
樟	闽南区	大田片		大田(前路话)	ts	ŋ̃	33	阴平	
樵	闽南区	大田片		大田(前路话)	ts/tsʰ	iɔ/a	33/24	阴平/阳平	
樽	闽南区	大田片		大田(前路话)	ts	ueŋ	33	阴平	
橋	闽南区	大田片		大田(前路话)	k	iɤ/iɔ	24	阳平	
機	闽南区	大田片		大田(前路话)	k	i	33	阴平	
橫	闽南区	大田片		大田(前路话)	h	uã	24	阳平	
檆	闽南区	大田片		大田(前路话)	s	aŋ	33	阴平	
檐	闽南区	大田片		大田(前路话)	0/ts	iaŋ/ĩ	24	阳平	
櫧	闽南区	大田片		大田(前路话)	ts	i	33	阴平	
櫼	闽南区	大田片		大田(前路话)	s	aŋ	33	阴平	
權	闽南区	大田片		大田(前路话)	k	iaŋ	24	阳平	
欠	闽南区	大田片		大田(前路话)	kʰ	iaŋ	31	去	
欢	闽南区	大田片		大田(前路话)	h	uã	33	阴平	
欣	闽南区	大田片		大田(前路话)	h	eŋ	33	阴平	
欲	闽南区	大田片		大田(前路话)	0	ioʔ	5	阳入	
欵	闽南区	大田片		大田(前路话)	kʰ	uaŋ	53	阴上	
款	闽南区	大田片		大田(前路话)	kʰ	uaŋ	53	阴上	
歀	闽南区	大田片		大田(前路话)	kʰ	uaŋ	53	阴上	
歡	闽南区	大田片		大田(前路话)	h	uã	33	阴平	
正	闽南区	大田片		大田(前路话)	ts	ã	31	去	
武	闽南区	大田片		大田(前路话)	b	u	53	阴上	
歬	闽南区	大田片		大田(前路话)	s/ts/tsʰ	iŋ/iaŋ	24	阳平	
歲	闽南区	大田片		大田(前路话)	h/s	ue/ɤ	53/31	阴上/去	
死	闽南区	大田片		大田(前路话)	s	i	53	阴上	
殡	闽南区	大田片		大田(前路话)	p	iŋ	33	阴平	
殯	闽南区	大田片		大田(前路话)	p	iŋ	33	阴平	
殿	闽南区	大田片		大田(前路话)	t	iaŋ	33	阴平	
毉	闽南区	大田片		大田(前路话)	0	i	33	阴平	
母	闽南区	大田片		大田(前路话)	b	ɤ/u	53	阴上	
毒	闽南区	大田片		大田(前路话)	t	oʔ	5	阳入	
毛	闽南区	大田片		大田(前路话)	b/m	ŋ̃/õ/uŋ/iŋ/ɔ	24/53	阳平/阴上	
毫	闽南区	大田片		大田(前路话)	h	ɔ	24	阳平	
毯	闽南区	大田片		大田(前路话)	tʰ	aŋ	53	阴上	
水	闽南区	大田片		大田(前路话)	s/ts	i	53	阴上	
永	闽南区	大田片		大田(前路话)	0	eŋ	53	阴上	
汉	闽南区	大田片		大田(前路话)	h	aŋ	31	去	
池	闽南区	大田片		大田(前路话)	t	i	24	阳平	
汤	闽南区	大田片		大田(前路话)	tʰ	ŋ̃	33	阴平	
沃	闽南区	大田片		大田(前路话)	0	aʔ	3	阴入	
沈	闽南区	大田片		大田(前路话)	t	eŋ	24	阳平	
沙	闽南区	大田片		大田(前路话)	s	ua/a	33	阴平	
沟	闽南区	大田片		大田(前路话)	k	ɔ	33	阴平	
河	闽南区	大田片		大田(前路话)	h	ɤ	24	阳平	
油	闽南区	大田片		大田(前路话)	0	iu	24	阳平	
泅	闽南区	大田片		大田(前路话)	s	iu	24	阳平	
泉	闽南区	大田片		大田(前路话)	ts	uaŋ/uã	24	阳平	
洒	闽南区	大田片		大田(前路话)	s	e	53	阴上	
洘	闽南区	大田片		大田(前路话)	kʰ	ɤ	53	阴上	
洪	闽南区	大田片		大田(前路话)	h	oŋ	24	阳平	
派	闽南区	大田片		大田(前路话)	pʰ	ɛ	31	去	
流	闽南区	大田片		大田(前路话)	l	iu	24	阳平	
浆	闽南区	大田片		大田(前路话)	ts	iŋ	33/31	阴平/去	
浮	闽南区	大田片		大田(前路话)	pʰ	u	24	阳平	
海	闽南区	大田片		大田(前路话)	h	ai/ɛ	53	阴上	
消	闽南区	大田片		大田(前路话)	s	iɔ	33	阴平	
润	闽南区	大田片		大田(前路话)	z	eŋ	31	去	
涧	闽南区	大田片		大田(前路话)	k	aŋ	33	阴平	
淥	闽南区	大田片		大田(前路话)	l	aʔ	3	阴入	
深	闽南区	大田片		大田(前路话)	kʰ/tsʰ	eŋ	33	阴平	
混	闽南区	大田片		大田(前路话)	h	ueŋ	55	阳上	
淺	闽南区	大田片		大田(前路话)	tsʰ	iŋ/iaŋ	53	阴上	
添	闽南区	大田片		大田(前路话)	tʰ	iaŋ	33	阴平	
清	闽南区	大田片		大田(前路话)	tsʰ	eŋ	33/31	阴平/去	
渠	闽南区	大田片		大田(前路话)	k	i	55	阳上	
渡	闽南区	大田片		大田(前路话)	t	u	31/33	去/阴平	
港	闽南区	大田片		大田(前路话)	k	aŋ	53	阴上	
湖	闽南区	大田片		大田(前路话)	h	u	24	阳平	
湯	闽南区	大田片		大田(前路话)	tʰ	ŋ̃	33	阴平	
源	闽南区	大田片		大田(前路话)	g	aŋ	24	阳平	
準	闽南区	大田片		大田(前路话)	ts	ueŋ	53	阴上	
溝	闽南区	大田片		大田(前路话)	k	ɔ	33	阴平	
溪	闽南区	大田片		大田(前路话)	kʰ	e	33	阴平	
滑	闽南区	大田片		大田(前路话)	k	oʔ	5	阳入	
满	闽南区	大田片		大田(前路话)	m	uã	53	阴上	
滥	闽南区	大田片		大田(前路话)	l	aŋ	31	去	
滿	闽南区	大田片		大田(前路话)	m	uã	53	阴上	
漆	闽南区	大田片		大田(前路话)	tsʰ	aʔ	3	阴入	
漉	闽南区	大田片		大田(前路话)	l	aʔ	3	阴入	
漢	闽南区	大田片		大田(前路话)	h	aŋ	31	去	
漧	闽南区	大田片		大田(前路话)	t	a	33	阴平	
漿	闽南区	大田片		大田(前路话)	ts	iŋ	33/31	阴平/去	
潘	闽南区	大田片		大田(前路话)	pʰ	uã	33	阴平	
潤	闽南区	大田片		大田(前路话)	z	eŋ	31	去	
潮	闽南区	大田片		大田(前路话)	t	iɔ	24	阳平	
澗	闽南区	大田片		大田(前路话)	k	aŋ	33	阴平	
濫	闽南区	大田片		大田(前路话)	l	aŋ	31	去	
灌	闽南区	大田片		大田(前路话)	k	uaŋ	31	去	
火	闽南区	大田片		大田(前路话)	h	ue	53	阴上	
