#漢字	音標	解釋	汝城話拼音				
#簡稱	/	汝城	/				
#全稱	/	汝城话	/				
#版本	/	2022-5-7	/				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f	/				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e	/				
#聲調	/	33 1 1a 陰平 ꜀,45 2 1b 陽平 ꜁,21 3 2 上 ꜂,24 5 3a 陰去 ꜄,44 6 3b 陽去 ꜅#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。					
#說明	/	來源：灼灼其华 参考自曾献飞《汝城方言研究》、《汝城县志》、《广韵》、汉典网#HTML格式，僅允許一行，用<br>換行					
岗	kaŋ2	伞石~（地名）	gang2				
岗	kaŋ1		gang1				
帐	tsaŋ5		zang5				
财	tsʰai2		cai2				
针	tsɛn1		zen1				
钉	tin5	~进去	din5				
钉	tin2	~子	din2				
牡	mu3		mu3				
告	kau5		gao5				
我	ŋɛi1	白	ngei1				
我	ŋɔ3	文，~国	ngo3				
我	ŋau3	“我屋”的合音，~娘（我伯母）	ngao3				
乱	lua6		lua6				
利	li6		li6				
秃	tʰu1		tu1				
秀	ɕiəu5		xiou5				
私	sɿ1		sii1				
每	muɛi3		muei3				
兵	pin1		bin1				
估	ku1		gu1				
体	tʰi3		ti3				
何	xu2		hu2				
佐	tsu3		zu3				
佑	iəu6		iou6				
但	ta6		da6				
伸	suɛn1		suen1				
佃	tia6		dia6				
作	tsu5		zu5				
伯	pɔ5		bo5				
伶	lin2		lin2				
佣	ioŋ1		iong1				
低	ti1	文	di1				
低	tɛi1	白	dei1				
你	ŋ1	白	ng1				
你	ni3	文	ni3				
你	ȵiəu3	“你屋”的合音，~伯（你伯父）	njiou3				
住	ty6	白，~人	dy6				
住	tɕʰy6	文，~所	qy6				
位	uɛi6		uei6				
伴	pua6		bua6				
身	sɛn1		sen1				
皂	tsau5		zao5				
伺	sɿ5		sii5				
佛	fuɛ1		fue1				
囱	tsʰoŋ1		cong1				
近	tɕʰyn1	白，好~	qyn1				
近	tɕʰin6	文，~视	qin6				
彻	tsʰɛ3		ce3				
役	i5		i5				
返	fa3		fa3				
余	y2		y2				
希	ɕi1		xi1				
坐	tsʰu6	文	cu6				
坐	tsʰɔ1	白	co1				
谷	ku3	文	gu3				
谷	ku5	白	gu5				
妥	tʰu3		tu3				
含	xa2		ha2				
邻	lin2		lin2				
岔	tsʰɔ5		co5				
肝	kua1		gua1				
肛	kaŋ1		gang1				
肚	tʰu1	人肚	tu1				
肚	tu2	兽肚	du2				
肘	tsəu3		zou3				
肠	tiaŋ2	白，~子	diang2				
肠	tsʰaŋ2	文，火腿~	cang2				
龟	kuɛi1		guei1				
甸	tia6		dia6				
免	mia3		mia3				
狂	kʰuaŋ2		kuang2				
犹	iəu2		iou2				
狈	puɛi6		buei6				
角	ku5		gu5				
删	sa1		sa1				
条	tiau2		diao2				
彤	toŋ2		dong2				
䦆	tɕiəu5	~头（锄头）	jiou5				
卵	lua3		lua3				
灸	tɕiəu3		jiou3				
岛	tau3		dao3				
刨	pau6	~毛	bao6				
迎	ȵin2		njin2				
饭	fa6		fa6				
饮	in3		in3				
系	xɛi6	白，是	hei6				
系	ɕi5	~统	xi5				
言	ȵia2		njia2				
冻	toŋ2		dong2				
状	tsʰaŋ6		cang6				
亩	məu3		mou3				
况	kʰuaŋ5		kuang5				
床	tsʰaŋ2		cang2				
库	kʰu5		ku5				
庇	pi5		bi5				
疗	liau2		liao2				
吝	lin6		lin6				
应	in5		in5				
这							
冷	lɛn1	白，好~	len1				
冷	lɛn3	文，~藏	len3				
庐	lu2		lu2				
序	tɕʰy6	白	qy6				
序	ɕy6	文	xy6				
辛	ɕin1		xin1				
弃	tɕʰi5		qi5				
冶	iɔ3		io3				
忘	uaŋ6		uang6				
闰	yn5		yn5				
闰	in5		in5				
闲	xa2		ha2				
间	ka1		ga1				
闷	muɛn6		muen6				
判	pʰa5		pa5				
兑	tuɛi5		duei5				
灶	tsau5		zao5				
灿	tsʰa2		ca2				
灼	tsu5		zu5				
弟	tʰɛi1	白，老~	tei1				
弟	ti6	文，子~	di6				
汪	uaŋ1		uang1				
沐	mu5		mu5				
沛							
汰	tʰai5	淘~	tai5				
沥	li6		li6				
沙	sɔ1		so1				
汽	tɕʰi5		qi5				
沃	u6		u6				
沦	luɛn5		luen5				
汹	ɕioŋ1		xiong1				
泛	fa6		fa6				
沧	tsʰaŋ1		cang1				
没	muɛ1		mue1				
沟	kəu1		gou1				
沪	xu6		hu6				
沈	sɛn3		sen3				
沉	tsʰɛn2		cen2				
沁	tɕʰin5		qin5				
怀	xuai2		huai2				
忧	iəu1		iou1				
忱	tsʰɛn		cen				
快	kʰuai5		kuai5				
完	ya2		ya2				
宋	soŋ5		song5				
宏	xoŋ2		hong2				
牢	lau2		lao2				
究	tɕiəu5		jiou5				
穷	tɕʰioŋ2		qiong2				
灾	tsai1		zai1				
良	liaŋ2		liang2				
证	tsɛn5		zen5				
启	tɕʰi3		qi3				
评	pin2		bin2				
补	pu3		bu3				
初	tsʰu1		cu1				
社	sɔ6		so6				
祀	sɿ6		sii6				
识	sɿ5		sii5				
诈	tsɔ5		zo5				
诉	su5		su5				
罕	xa3		ha3				
诊	tsɛn3		zen3				
词	tɕʰi2		qi2				
译	i5		i5				
君	tɕyn1		jyn1				
灵	lin2		lin2				
即	tɕi5	~使	ji5				
层	tsʰɛn2		cen2				
屁	pʰi5		pi5				
尿	ȵiau6		njiao6				
尾	muɛi1		muei1				
迟	tɕʰi2		qi2				
局	tɕʰiəu6		qiou6				
改	kai3		gai3				
张	tsaŋ1		zang1				
忌	tɕi5		ji5				
际	tɕi5		ji5				
陆	liəu5		liou5				
阿	a1	~姨	a1				
阿	ɔ1	人名	o1				
陈	tsʰɛn2		cen2				
阻	tsu3		zu3				
附	fu5		fu5				
坠	tsuɛi5		zuei5				
妓	tɕi5		ji5				
妙	miau6		miao6				
妖	iau1		iao1				
姊	tɕi3		ji3				
妨	faŋ2		fang2				
妒	tu6		du6				
努	nu3		nu3				
忍	ȵin1	白	njin1				
忍	ȵin3	文	njin3				
劲	tɕin5		jin5				
矣	i3		i3				
鸡	tɕi1	文	ji1				
鸡	kɛi1	白	gei1				
纬	uɛi3		uei3				
驱	tɕʰy1		qy1				
纯	suɛn2		suen2				
纱	sɔ1		so1				
纲	kaŋ1		gang1				
纳	na3		na3				
驳	pu5		bu5				
纵	tsoŋ5		zong5				
纷	fuɛn1		fuen1				
纸	tɕi3		ji3				
纹	uɛn2		uen2				
纺	faŋ3		fang3				
驴	ly2		ly2				
纽	ȵiəu3		njiou3				
奉	foŋ5		fong5				
玩	ŋua6	老派	ngua6				
玩	ua6	新派	ua6				
环	ua2	白，耳~	ua2				
环	xua2	文，圆~	hua2				
武	u3		u3				
青	tɕʰin1		qin1				
责	tsɛ5		ze5				
现	ɕia6		xia6				
玫	muɛi2		muei2				
表	piau1	手~	biao1				
表	piau3		biao3				
规	kuɛi1		guei1				
抹	ma3		ma3				
卦	kɔ5		go5				
坷	kʰu1		ku1				
坯							
拓	tʰa3		ta3				
拢	loŋ3		long3				
拔	pʰa5	~河	pa5				
坪	pin2		bin2				
拣	tɕia3		jia3				
坦	tʰa3		ta3				
担	ta1	~心	da1				
担	ta5	担子	da5				
坤	kʰuɛn1		kuen1				
押	a3		a3				
抽	tsʰəu1		cou1				
拐	kuai3		guai3				
拖	tʰu1		tu1				
者	tsɔ3	老~子	zo3				
者	tsɛ3	实亲~	ze3				
拍	pʰɔ	白，~照	po				
拍	pʰai1	文，~卖	pai1				
顶	tin3		din3				
拆	tsʰɔ5		co5				
拎	lin1		lin1				
拥	ioŋ1		iong1				
抵	tɛi3	~得（值得）	dei3				
抵	ti3	~抗力	di3				
拘	tɕy1		jy1				
势	sɿ5		sii5				
抱	pau5		bao5				
拄	tɕʰy6		qy6				
垃	lɛ3	~圾	le3				
拉	lai1		lai1				
拦	la2		la2				
幸	xɛn6	~福	hen6				
拌	pua6	搅~机	bua6				
拌	pa6	~面	ba6				
拧	ȵin3		njin3				
拂	fuɛ2	甩动	fue2				
拙							
招	tsau1		zao1				
坡	pu1		bu1				
披	pʰi1		pi1				
拨	puɛ1		bue1				
拨	pu5	~款	bu5				
择	tsʰɛ6		ce6				
抬	tuai2	白	duai2				
抬	tai2	文	dai2				
拇	mu3		mu3				
拗	au3		ao3				
其	tɕʰi2		qi2				
取	tɕʰy3		qy3				
茉	mu6		mu6				
苦	xu3	白，味道	hu3				
苦	kʰu3	文，辛~	ku3				
昔	ɕi1		xi1				
苛	kʰu1		ku1				
若	iəu5		iou5				
茂	məu6		mou6				
苹	pin2		bin2				
苗	miau2		miao2				
英	in1		in1				
苟	kəu3		gou3				
苑	ya6		ya6				
苞	pau2	白	bao2				
苞	pau1	文	bao1				
冇	mau1	~得（没有）	mao1				
冇	mau3	没有	mao3				
范	fa6		fa6				
直	tɕʰi6		qi6				
茁							
茄	tɕʰiɔ2		qio2				
茎							
苔	tai2		dai2				
茅	mau2		mao2				
枉	uaŋ3		uang3				
林	lin2		lin2				
枝	tɕi1		ji1				
杯	puɛi1		buei1				
枢	su1		su1				
柜	kʰuɛi6		kuei6				
枚	muɛi3	一~针	muei3				
析	ɕi1		xi1				
板	pa2	板子，棺材	ba2				
板	pa3	~车	ba3				
松	tɕʰioŋ2	~树	qiong2				
松	soŋ1		song1				
枪	tɕʰiaŋ1		qiang1				
枫	foŋ1		fong1				
构	kəu5		gou5				
杭	xaŋ2		hang2				
杰	ɕiɛ1	人名	xie1				
杰	tɕiɛ3		jie3				
述	ɕyɛ1		xye1				
枕	tɕin3	失~（落枕）	jin3				
枕	tsɛn3	~头	zen3				
丧	saŋ5	~失	sang5				
丧	saŋ1		sang1				
或	xuɛ1		hue1				
画	xɔ6		ho6				
卧	mu6	~土	mu6				
卧	ŋu6	白	ngu6				
卧	u6	文	u6				
事	sɿ6		sii6				
刺	tɕʰi5		qi5				
枣	tsau3		zao3				
雨	y3		y3				
卖	mai6		mai6				
郁	y6		y6				
矾	fa2	老派	fa2				
矾	fa1	新派	fa1				
矿	kʰuaŋ5		kuang5				
码	mɔ3		mo3				
厕	sɿ1	茅~	sii1				
厕	tsʰɛ5	~所	ce5				
奈	nai6		nai6				
奔	puɛn1		buen1				
奇	tɕʰi2		qi2				
奋	fuɛn6		fuen6				
态	tʰai5		tai5				
欧	əu1		ou1				
殴	əu3	老派	ou3				
殴	əu1	新派	ou1				
垄	lioŋ1		liong1				
妻	tɕʰi1		qi1				
轰	xoŋ1		hong1				
顷	tɕʰin1		qin1				
转	tsua3		zua3				
斩	tsa3		za3				
轮	luɛn2		luen2				
软	noŋ2	𤆵~	nong2				
软	nya1	手~了	nya1				
软	nya3	文，~件	nya3				
𤆵	pɛ2	~软	be2				
到	tau5		dao5				
非	fuɛi1		fuei1				
叔	su5		su5				
歧	tɕʰi5		qi5				
肯	xɛn3	愿意	hen3				
肯	kʰɛn3	~定	ken3				
齿	tɕʰi3		qi3				
些	ɕiɛ1		xie1				
卓	tsu5		zu5				
虎	xu3		hu3				
虏	lu3		lu3				
肾	sɛn6		sen6				
贤	ɕia2		xia2				
尚	saŋ6		sang6				
旺	iaŋ6	拥挤	iang6				
旺	uaŋ6		uang6				
具	tɕʰy6		qy6				
味	uɛi6		uei6				
果	ku3		gu3				
昆	kʰuɛn1		kuen1				
国	kuɛ3		gue3				
哎	ɛi5		ei5				
咕	ku1		gu1				
昌	tsʰaŋ1		cang1				
呵							
畅	tsʰaŋ3	人名	cang3				
畅	tsʰaŋ5		cang5				
明	min2		min2				
易	i6		i6				
咙	loŋ1		long1				
昂	ŋaŋ2		ngang2				
昂	aŋ3	晒太阳	ang3				
迪	ti5		di5				
典	tia3		dia3				
固	ku5		gu5				
忠	tsoŋ1		zong1				
呻	sɛn1		sen1				
咒	tsəu5		zou5				
咋							
咐	fu6		fu6				
呼	xu1		hu1				
鸣	min2		min2				
咏	ioŋ3		iong3				
呢	nɛ6		ne6				
咄							
咖	kʰa1	~啡	ka1				
岸	ŋa6		nga6				
岩	ŋai2		ngai2				
岩	ŋa2		nga2				
帖	tʰiɛ2	~（请柬）	tie2				
帖	tʰiɛ3		tie3				
罗	lu2		lu2				
帜							
帕	pʰɔ2		po2				
岭	lin1		lin1				
凯	kʰai1		kai1				
败	pai1		bai1				
账	tsaŋ2		zang2				
贩	fa5	~毒	fa5				
贬	pia3		bia3				
购	kəu		gou				
贮	tɕʰy		qy				
图	tu2		du2				
钓	tiau5		diao5				
制	tɕi5		ji5				
知	tɕi1		ji1				
迭	tiɛ3		die3				
氛	fuɛn6		fuen6				
垂	tsʰuɛi2		cuei2				
牧	mu5	老派	mu5				
牧	mu6	新派	mu6				
物	uɛ3		ue3				
乖	kuai1		guai1				
刮	kuɛ3		gue3				
秆	kua3	禾~	gua3				
和	xuɛ1		hue1				
和	xu2		hu2				
和	u2	~尚	u2				
季	tɕi5		ji5				
委	uɛi3		uei3				
秉	pin3		bin3				
佳	kɔ1		go1				
侍	sɿ6	服~	sii6				
岳	yɛ3	文，~麓山	ye3				
岳	ŋu6		ngu6				
供	tɕioŋ5	上~	jiong5				
供	tɕioŋ1	供给，供养	jiong1				
供	koŋ5	招~	gong5				
使	sɛi3	白，~性（生气）	sei3				
使	sɿ3	文，~用	sii3				
例	li6		li6				
侠							
侥	iau2		iao2				
版	pa3		ba3				
侄	tsʰɛ6	子~（侄子）	ce6				
侄	tɕi5	~婿	ji5				
侦	tsɛn1		zen1				
侣	ly3		ly3				
侧	tsɛ5	~边	ze5				
凭	pɛn2	毕业~	ben2				
凭	pɛn6	倚靠	ben6				
凭	pin2	文	bin2				
侨	tɕʰiau2		qiao2				
佩	pʰuɛi5	~服	puei5				
货	kʰu5		ku5				
侈							
依	i1		i1				
卑	puɛi1		buei1				
的	ti1	文，我~	di1				
的	ti6	目~	di6				
迫	pʰɔ5		po5				
迫	pʰɛ5		pe5				
质	tsɛ3		ze3				
欣	ɕin1		xin1				
征	tsɛn1		zen1				
往	ua1	~子（等一下）	ua1				
往	uaŋ3		uang3				
爬	pɔ2		bo2				
彼	pi3		bi3				
径	tɕin5		jin5				
所	su3		su3				
舍	su6	隔壁邻~	su6				
舍	sɔ3		so3				
金	tɕin1		jin1				
刹							
命	min6		min6				
肴	iau2		iao2				
斧	fu3		fu3				
爸	pa1	新派面称	ba1				
采	tsʰai3		cai3				
觅	mi6		mi6				
受	səu6		sou6				
乳	y3	豆腐~	y3				
贪	tʰa1		ta1				
念	ȵia6		njia6				
贫	pin2		bin2				
忿							
肤	fu6		fu6				
肺	fuɛi5		fuei5				
肢	tɕi1		ji1				
肿	tsoŋ3		zong3				
胀	iaŋ5	白	iang5				
胀	tsaŋ5	文，~痛	zang5				
朋	poŋ2		bong2				
股	ku3		gu3				
肮	aŋ1		ang1				
肪	faŋ2		fang2				
肥	fuɛi2		fuei2				
服	fu6		fu6				
胁	ɕiɛ1		xie1				
周	tsəu1		zou1				
昏	xuɛn1		huen1				
鱼	ȵy2	文	njy2				
鱼	ȵi2	白	nji2				
兔	tʰu5		tu5				
狐	u2	白，~狸	u2				
狐	xu2	文，~臭	hu2				
忽	kʰuɛ3		kue3				
狗	kəu3		gou3				
狞							
备	pi6		bi6				
备	puɛi6		buei6				
饰	sɿ5		sii5				
饱	pau3		bao3				
饲	tɕʰi2		qi2				
变	pia5		bia5				
京	tɕin1		jin1				
享	ɕiaŋ3		xiang3				
庞	paŋ2		bang2				
店	tia5		dia5				
夜	iɔ6		io6				
庙	miau6		miao6				
府	fu3		fu3				
底	tɛi3		dei3				
疟	ȵiəu		njiou				
疙							
疚	tɕiəu5		jiou5				
剂	tɕi5		ji5				
卒	tsuɛ3		zue3				
郊	tɕiau1		jiao1				
庚	kɛn1	老~	gen1				
废	fuɛi5		fuei5				
净	tɕʰin6		qin6				
盲	maŋ2		mang2				
放	faŋ5		fang5				
刻	kʰɛ5		ke5				
育	iəu6		iou6				
氓	maŋ2		mang2				
闸	tsa3		za3				
闹	nau6		nao6				
郑	tsʰɛn6		cen6				
券	tɕʰya6		qya6				
卷	tɕya3		jya3				
单	ta1		da1				
炬	tɕʰy6		qy6				
炒	tsʰau3		cao3				
炊	tsʰuɛi1		cuei1				
炕	kʰaŋ5		kang5				
炎	ia2		ia2				
炉	lu2		lu2				
沫	muɛ3	肉~	mue3				
沫	mɔ3	泡~	mo3				
浅	tɕʰia3		qia3				
法	fuɛ3	老派	fue3				
法	fɛ3	新派	fe3				
泄	ɕiɛ3		xie3				
沽	ku1		gu1				
河	xu2		hu2				
沾	tsa1		za1				
泪	li6		li6				
泪	ly6		ly6				
泪	luɛi6		luei6				
沮	tɕy3		jy3				
油	iəu2		iou2				
泊							
沿	ya2	老派	ya2				
沿	ia2	新派	ia2				
泡	pʰəu	~子（泡泡）	pou				
泡	pʰau1	沸腾	pao1				
注	tɕy5		jy5				
泣	tɕʰi5		qi5				
泞							
泻	ɕiɔ3		xio3				
泌	mi6	分~	mi6				
泳	ioŋ3		iong3				
泥	nɛi2		nei2				
泥	ȵi2	文，白~坳（地名）	nji2				
沸	fuɛi2		fuei2				
沼	tsau3		zao3				
波	pu1		bu1				
泼	pʰuɛ3		pue3				
泽	tsʰɛ6		ce6				
治	tɕʰi6		qi6				
怔	tsɛn1		zen1				
怯	tɕʰiɛ3	我毋~尔（我不怕你）	qie3				
怖	pu5		bu5				
性	ɕin5		xin5				
怕	pʰɔ5		po5				
怜	lia2		lia2				
怪	kuai5		guai5				
怡	i2		i2				
学	xu6		hu6				
宝	pau3		bao3				
宗	tsoŋ1		zong1				
定	tin6		din6				
宠	tsʰoŋ3		cong3				
宜	ȵia1	便~	njia1				
宜	ȵi2		nji2				
审	sɛn3		sen3				
宙	tsəu5		zou5				
官	kua1		gua1				
空	kʰoŋ1	~心	kong1				
空	kʰoŋ5	得~（有时间）	kong5				
帘	lia2		lia2				
宛	ua3		ua3				
实	sɛ1		se1				
试	sɿ5		sii5				
郎	laŋ5		lang5				
诗	sɿ1		sii1				
肩	ka1	~头古（肩膀）	ga1				
房	faŋ2		fang2				
诚	sɛn2		sen2				
衬	tsʰɛn5		cen5				
衫	sa2		sa2				
视	sɿ5	~力	sii5				
视	sɿ	电~	sii				
祈	tɕʰi2		qi2				
话	ɔ6	白，说	o6				
话	xɔ6	文，话~（说话）	ho6				
诞	ta6		da6				
诡	kuɛi3		guei3				
询	ɕyn2		xyn2				
该	kai1		gai1				
详	tɕʰiaŋ2		qiang2				
建	tɕia5		jia5				
肃	ɕiəu5	严~	xiou5				
录	lu6		lu6				
隶	ti6	文	di6				
帚	tsəu2		zou2				
屉	tʰi5		ti5				
居	tɕy1		jy1				
届	kai5		gai5				
刷	sua5	~嘴（刷牙）	sua5				
刷	ɕyɛ3		xye3				
屈	tɕʰyɛ3		qye3				
弧	xu2		hu2				
弥	mi2		mi2				
弦	ɕya2		xya2				
承	sɛn2		sen2				
孟	mɛn6	文	men6				
孟	moŋ6	白	mong6				
陋	ləu6		lou6				
陌	mɔ6		mo6				
孤	ku1		gu1				
陕	sa3		sa3				
降	kaŋ5		gang5				
函	xa2		ha2				
限	xa6		ha6				
妹	muɛi5		muei5				
姑	ku1		gu1				
姐	tɕiɔ3	老人~（一种全身黑毛的妖怪）	jio3				
姓	ɕin5		xin5				
妮	ȵi2		nji2				
始	tɕʰi3		qi3				
姆	mu3		mu3				
迢	tiau2		diao2				
驾	kɔ5		go5				
叁	sa1		sa1				
参	tsʰa1		ca1				
艰	ka1	老派	ga1				
艰	tɕia1	新派	jia1				
线	ɕia5		xia5				
练	lia6		lia6				
组	tsu3		zu3				
绅	sɛn1		sen1				
细	sɛi5	小	sei5				
细	sɿ5		sii5				
细	ɕi5		xi5				
驶	sɿ3		sii3				
织	tɕi5		ji5				
驹	tɕy1		jy1				
终	tsoŋ1		zong1				
驻	tɕy5		jy5				
绊	pua5		bua5				
驼	tu2		du2				
绍	tsʰau6		cao6				
绎	i5		i5				
经	tɕin1		jin1				
贯	kua5		gua5				
契	tɕʰi5		qi5				
贰	ȵi6		nji6				
奏	tsəu5		zou5				
春	tsʰuɛn1		cuen1				
帮	paŋ1		bang1				
玷	tia3		dia3				
珍	tsɛn1		zen1				
玲	lin2		lin2				
珊	sa1		sa1				
玻	pu1	~璃	bu1				
毒	təu6	~死	dou6				
毒	tu6	~品	du6				
型	ɕin2		xin2				
拭	sɿ5		sii5				
挂	kɔ5		go5				
封	foŋ1		fong1				
持	tɕʰi2		qi2				
拷	kʰau3		kao3				
拱	tɕioŋ3		jiong3				
项	xaŋ2	根，一~绳子	hang2				
项	xaŋ6	~链	hang6				
垮	kʰua3		kua3				
挎							
城	sɛn2		sen2				
挟							
挠							
政	tsɛn5		zen5				
赴	fu5	~闹子	fu5				
赵	tsʰau6		cao6				
挡	taŋ3		dang3				
拽							
哉	tsai1		zai1				
挺	tʰin3		tin3				
括	kuɛ3		gue3				
垢							
拴	sua1		sua1				
拾	sɛ1		se1				
挑	tʰiau1		tiao1				
垛							
指	tɕi3		ji3				
垫	tia6		dia6				
挣	tsɛn5		zen5				
挤	tɕi3		ji3				
拼	pʰin1		pin1				
挖	uai1	~机	uai1				
按	ŋa5		nga5				
挥	xuɛi1		huei1				
挪	nɔ1		no1				
拯	tsɛn3		zen3				
某	məu3		mou3				
甚	sɛn6		sen6				
荆	tɕin1		jin1				
茸							
革	kɛ3	~气（生气）	ge3				
革	kɛ5	改~	ge5				
茬							
荐							
巷	xaŋ6		hang6				
带	tai5		dai5				
草	tsʰau3		cao3				
茧	tɕia3		jia3				
茵	in1		in1				
茶	tsʰɔ2		co2				
荒	xuaŋ1		huang1				
茫	maŋ2		mang2				
荡	taŋ6		dang6				
荣	ioŋ2		iong2				
荤	xuɛn1		huen1				
荧	in2	~光灯	in2				
故	ku5		gu5				
胡	u2	白，~子，姓~	u2				
胡	xu2	文，~闹	hu2				
荫	in1		in1				
荔	li6		li6				
南	na2		na2				
药	iəu5		iou5				
标	piau1		biao1				
栈	tsa5		za5				
柑	kua2		gua2				
枯	kʰu1		ku1				
柄	pin5		bin5				
栋	toŋ5		dong5				
相	ɕiaŋ5	看	xiang5				
查	tsʰɔ2		co2				
柏	pɛ5	~油	be5				
栅	tsa5		za5				
柳	liəu		liou				
柱	ty2		dy2				
柱	tʰy1	屋~	ty1				
柱	tɕʰy6		qy6				
柿	tsʰɛi2		cei2				
栏	la2		la2				
柠	nin2		nin2				
树	ɕy6		xy6				
勃	puɛ1		bue1				
要	iau6		iao6				
柬	tɕia3		jia3				
咸	xa2		ha2				
威	uɛi1		uei1				
歪	uai1		uai1				
研	ȵia1		njia1				
砖	tsua1		zua1				
厘	li5	利率	li5				
厘	li2		li2				
厚	xəu6	文	hou6				
厚	xəu1	白	hou1				
砌	tɕʰi5		qi5				
砂	sɔ1		so1				
泵	paŋ6		bang6				
砚	ȵia3		njia3				
砚	ȵia6		njia6				
砍	kʰa3		ka3				
面	mia6	~条	mia6				
面	mia5		mia5				
面	min5	~前	min5				
耐	nai6		nai6				
耍	sua3		sua3				
牵	tɕʰia1		qia1				
鸥	əu1		ou1				
残	tsʰa2		ca2				
殃	iaŋ1		iang1				
轴	tsʰəu1	对称~	cou1				
轻	tɕʰin1		qin1				
鸦	ɔ1	老~（乌鸦）	o1				
鸦	ɔ2	老~（乌鸦）	o2				
皆	kai1		gai1				
韭	tɕiəu3		jiou3				
背	puɛi5	~面	buei5				
背	puɛi1	负也	buei1				
背	puɛi6	~书	buei6				
战	tsa5		za5				
点	tia3		dia3				
疟	ȵiəu6		njiou6				
虐	ȵiəu6		njiou6				
虐	ȵy6		njy6				
临	lin2		lin2				
览	la3		la3				
竖	ɕy1		xy1				
省	sɛn3	湖南~	sen3				
省	ɕin3	反~	xin3				
削	ɕiəu5		xiou5				
尝	saŋ2		sang2				
昧	muɛi6		muei6				
盹	tuɛn3		duen3				
是	sɿ6		sii6				
盼	pʰa5		pa5				
眨	tsa3		za3				
哇	ua1		ua1				
哄	xoŋ3		hong3				
哑	ɔ3		o3				
显	ɕia3		xia3				
冒	mau6		mao6				
映	in5		in5				
星	ɕin1		xin1				
昨	tsʰu6		cu6				
咧	liɛ3		lie3				
昭	tsau1		zao1				
畏	uɛi6		uei6				
騲	tsʰau3		cao3				
趴							
胃	uɛi6		uei6				
贵	kuɛi6		guei6				
界	kai5		gai5				
虹	kaŋ5		gang5				
虾	xɔ1		ho1				
蚁	ŋɛi3		ngei3				
思	sɿ1		sii1				
蚂	mɔ3		mo3				
虽	suɛi1		suei1				
品	pʰin3		pin3				
咽	ia1		ia1				
骂	mɔ5		mo5				
勋	ɕyn1		xyn1				
哗	xɔ1		ho1				
咱							
响	ɕiaŋ3		xiang3				
哈	xa1		ha1				
哆							
咬	ŋau1		ngao1				
咳	kʰɛ2		ke2				
咪	mi6	猫~脑	mi6				
咪	mi1		mi1				
哪	na3	文	na3				
哪	lai2	白，~个（谁）	lai2				
哪	ai2	白，~个（谁）	ai2				
哟							
炭	tʰa5		ta5				
峡	xa3		ha3				
罚	fuɛ1	老派	fue1				
罚	fɛ1	新派	fe1				
贱	tɕʰia6		qia6				
贴	tʰiɛ3	~衣（裤子）	tie3				
褋	tiɛ2	三角~（三角内裤）	die2				
贻	i2		i2				
骨	ku3	木~牌	gu3				
骨	kuɛ3		gue3				
幽	iəu1		iou1				
钙	kai5		gai5				
钝	tuɛn5		duen5				
钞	tsʰau1		cao1				
钟	toŋ1	~家庙（地名）	dong1				
钟	tsoŋ1		zong1				
钢	kaŋ1		gang1				
钠	na3		na3				
钥							
钦	tɕʰin1		qin1				
钧	tɕyn1		jyn1				
钩	kəu2		gou2				
钮	ȵiəu3		njiou3				
卸	ɕiɔ5		xio5				
缸	kaŋ1		gang1				
拜	pai5		bai5				
看	kʰa5	文	ka5				
矩	tɕy3		jy3				
毡							
氢	tɕʰin1		qin1				
怎							
牲	sɛn1		sen1				
选	sua3		sua3				
选	ɕya3		xya3				
适	sɛ1	服~（舒服）	se1				
适	sɿ5		sii5				
秒	miau3		miao3				
香	ɕiaŋ1		xiang1				
种	tsoŋ3	~子	zong3				
种	tsoŋ1	个~（这种）	zong1				
种	tsoŋ5	~菜	zong5				
秋	tɕʰiəu1		qiou1				
科	kʰu1		ku1				
重	tʰioŋ1	轻~	tiong1				
重	tsʰoŋ6	~量	cong6				
复	fu5		fu5				
竿	kua1		gua1				
段	tua5		dua5				
便	pia6	方~	bia6				
便	pia2	~宜	bia2				
俩	liaŋ3		liang3				
贷	tuai6		duai6				
顺	suɛn6		suen6				
修	ɕiəu1		xiou1				
俏	sau5	白，~皮（漂亮）	sao5				
俏	tɕʰiau5	文，俊~	qiao5				
保	pau3		bao3				
促	tsʰu5		cu5				
俄	ŋu2	~罗斯	ngu2				
俐	li6		li6				
侮	u3	老派	u3				
侮	u1	新派	u1				
俭	kʰa1	白，节约	ka1				
俭	tɕia3	文，~省	jia3				
俗	su5		su5				
俘	fu2		fu2				
信	ɕin5		xin5				
皇	xuaŋ2		huang2				
泉	tɕʰya2		qya2				
鬼	kuɛi3		guei3				
侵	tɕʰin1		qin1				
禹	y3		y3				
侯	xəu6	~车	hou6				
追	tsuɛi1		zuei1				
俊	tɕyn		jyn				
盾	tuɛn5	茅~	duen5				
待	tuai6	白，~饭	duai6				
待	tai6	文，招~	dai6				
徊	xuai2	徘~	huai2				
衍	ia3		ia3				
律	luɛ1	老派	lue1				
律	lyɛ1	新派	lye1				
很	xɛn3		hen3				
须	ɕy1		xy1				
叙	tɕʰy6	白	qy6				
叙	ɕy6	文	xy6				
剑	tɕia5		jia5				
逃	tau2		dao2				
食	sɿ6		sii6				
盆	pua2		bua2				
胚	pʰɛi		pei				
