"拼音"	"IPA"	"調號"	"單字"
"shyei"	"ɕyei"	3	"水[(文)～果]"
"shyei"	"ɕyei"	5	"稅睡[(文)～衣]瑞"
"bau"	"pɑu"	1	"褒包胞"
"bau"	"pɑu"	2	"袍刨浮[(白)～起來]"
"bau"	"pɑu"	3	"飽保堡寶"
"bau"	"pɑu"	5	"報暴曝豹爆鮑"
"bau"	"pɑu"	6	"抱"
"pau"	"pʰɑu"	1	"拋魄[(白)魂～]"
"pau"	"pʰɑu"	3	"跑"
"pau"	"pʰɑu"	5	"泡"
"mau"	"mɑu"	1	"貓"
"mau"	"mɑu"	2	"毛茅"
"mau"	"mɑu"	3	"卯"
"mau"	"mɑu"	5	"冒貌"
"mau"	"mɑu"	6	"帽冇"
"dau"	"tɑu"	1	"刀叨"
"dau"	"tɑu"	2	"桃逃淘陶萄"
"dau"	"tɑu"	3	"禱島倒[～班]"
"dau"	"tɑu"	5	"到倒[～車]道稻導"
"dau"	"tɑu"	6	"盜"
"tau"	"tʰɑu"	1	"滔掏濤"
"tau"	"tʰɑu"	3	"討"
"tau"	"tʰɑu"	5	"套"
"lau"	"lɑu"	1	"撈嘮"
"lau"	"lɑu"	2	"勞牢澇"
"lau"	"lɑu"	3	"老腦惱"
"lau"	"lɑu"	6	"鬧[(文)～事]"
"zau"	"tsɑu"	1	"遭糟"
"zau"	"tsɑu"	2	"曹槽巢"
"zau"	"tsɑu"	3	"早蚤棗澡皂笊爪找"
"zau"	"tsɑu"	5	"竈罩"
"cau"	"tsʰɑu"	1	"操抄鈔"
"cau"	"tsʰɑu"	3	"草炒吵"
"cau"	"tsʰɑu"	5	"燥躁糙"
"sau"	"sɑu"	1	"騷臊稍捎梢"
"sau"	"sɑu"	3	"掃[～地]嫂"
"sau"	"sɑu"	5	"潲"
"sau"	"sɑu"	6	"掃[～把]"
"drau"	"ʈɑu"	1	"朝招昭詔沼召[～集]"
"drau"	"ʈɑu"	2	"朝潮"
"drau"	"ʈɑu"	5	"照召[號～]"
"drau"	"ʈɑu"	6	"趙兆"
"trau"	"ʈʰɑu"	1	"超"
"srau"	"ʂɑu"	1	"燒"
"srau"	"ʂɑu"	2	"韶勺芍"
"srau"	"ʂɑu"	3	"少[多～]"
"srau"	"ʂɑu"	5	"少[～年]邵紹"
"gau"	"kɑu"	1	"高膏篙羔糕"
"gau"	"kɑu"	3	"稿"
"gau"	"kɑu"	5	"告覺[睏～]教[(白)～書]"
"kau"	"kʰɑu"	1	"敲"
"kau"	"kʰɑu"	3	"考烤"
"kau"	"kʰɑu"	5	"靠犒"
"ngau"	"ŋɑu"	2	"熬"
"ngau"	"ŋɑu"	3	"襖咬"
"ngau"	"ŋɑu"	5	"傲懊奧坳"
"xau"	"xɑu"	1	"蒿"
"xau"	"xɑu"	2	"嚎毫豪壕"
"xau"	"xɑu"	3	"好"
"xau"	"xɑu"	5	"耗浩孝[(白)～衣]"
"xau"	"xɑu"	6	"號"
"deu"	"təu"	1	"都"
"deu"	"təu"	2	"徒屠途圖"
"deu"	"təu"	3	"堵賭肚[豬～]"
"deu"	"təu"	5	"度"
"deu"	"təu"	6	"渡鍍杜肚[～子]"
"teu"	"tʰəu"	1	"讀[(白)～書]"
"teu"	"tʰəu"	3	"土"
"teu"	"tʰəu"	5	"吐兔讀[(文)朗～]"
"leu"	"ləu"	1	"六[(白)～月]"
"leu"	"ləu"	2	"廬奴盧爐鸕驢"
"leu"	"ləu"	3	"努虜滷"
"leu"	"ləu"	5	"綠錄六[(文)～一]陸"
"leu"	"ləu"	6	"路露鬧[(白)熱～]"
"zeu"	"tsəu"	1	"租足[(白)知～]"
"zeu"	"tsəu"	2	"鋤"
"zeu"	"tsəu"	3	"祖組阻"
"zeu"	"tsəu"	5	"助[(文)幫～]足[(文)～球]做"
"zeu"	"tsəu"	6	"助[(白)～理]"
"ceu"	"tsʰəu"	1	"粗初"
"ceu"	"tsʰəu"	3	"楚"
"ceu"	"tsʰəu"	5	"醋促"
"seu"	"səu"	1	"蘇酥梳疏蔬"
"seu"	"səu"	3	"數[～東西]"
"seu"	"səu"	5	"素訴肅宿縮俗續數[～學]"
"dreu"	"ʈəu"	1	"周舟州洲鳩竹[(白)～子]糾"
"dreu"	"ʈəu"	2	"泅囚求仇球稠酬綢籌"
"dreu"	"ʈəu"	3	"帚九久韭灸臼紂肘"
"dreu"	"ʈəu"	5	"晝咒柩咎燭囑蜀築祝粥宙救竹[(文)～筍]"
"dreu"	"ʈəu"	6	"舅舊就"
"treu"	"ʈʰəu"	1	"抽丘"
"treu"	"ʈʰəu"	3	"丑醜"
"treu"	"ʈʰəu"	5	"臭觸束曲畜逐軸"
"sreu"	"ʂəu"	1	"收叔[(白)～～]熟[(白)～人]"
"sreu"	"ʂəu"	3	"手首守"
"sreu"	"ʂəu"	5	"獸授售叔[(文)～伯]熟[(文)～練]淑"
"sreu"	"ʂəu"	6	"受壽"
"dieu"	"tiəu"	1	"丟"
"lieu"	"liəu"	1	"溜鎦"
"lieu"	"liəu"	2	"流劉留榴硫琉"
"lieu"	"liəu"	3	"柳"
"lieu"	"liəu"	5	"溜[動作迅速]"
"lieu"	"liəu"	6	"溜[～子：漏斗]"
"zhieu"	"tɕiəu"	1	"揪"
"zhieu"	"tɕiəu"	3	"酒"
"chieu"	"tɕʰiəu"	1	"秋"
"gnieu"	"ȵiəu"	1	"肉"
"gnieu"	"ȵiəu"	2	"牛"
"gnieu"	"ȵiəu"	3	"扭[(文)～送]紐"
"gnieu"	"ȵiəu"	5	"扭[(白)～來～去]"
"shieu"	"ɕiəu"	1	"修羞休"
"shieu"	"ɕiəu"	3	"朽"
"shieu"	"ɕiəu"	5	"秀繡宿[星～]鏽袖嗅[(文)～覺]"
"ieu"	"iəu"	1	"優憂悠幽"
"ieu"	"iəu"	2	"柔揉由油游遊猶尤郵"
"ieu"	"iəu"	3	"有友"
"ieu"	"iəu"	5	"釉柚莠誘幼育獄欲慾浴褥辱"
"ieu"	"iəu"	6	"又右佑酉"
"ban"	"pan"	1	"班斑頒扳"
"ban"	"pan"	3	"板版"
"ban"	"pan"	6	"扮瓣辦"
"pan"	"pʰan"	1	"攀"
"pan"	"pʰan"	5	"盼"
"man"	"man"	2	"蠻"
"man"	"man"	3	"晚[(白)最小的孩子]"
"man"	"man"	5	"邁"
"man"	"man"	6	"慢"
"fan"	"fan"	1	"帆藩翻番"
"fan"	"fan"	2	"凡煩繁還環"
"fan"	"fan"	3	"反"
"fan"	"fan"	5	"范範泛販乏"
"fan"	"fan"	6	"犯飯"
"dan"	"tan"	1	"耽擔[～任]丹單"
"dan"	"tan"	2	"潭譚談痰檀壇罈彈"
"dan"	"tan"	3	"膽"
"dan"	"tan"	5	"擔[～子]誕旦"
"dan"	"tan"	6	"撣[雞毛～子]淡但蛋彈"
"tan"	"tʰan"	1	"貪灘攤"
"tan"	"tʰan"	3	"毯坦"
"tan"	"tʰan"	5	"探炭歎"
"lan"	"lan"	2	"男南藍籃難蘭攔欄"
"lan"	"lan"	3	"覽攬欖纜懶"
"lan"	"lan"	5	"濫難[患～]"
"lan"	"lan"	6	"爛"
"zan"	"tsan"	1	"參簪"
"zan"	"tsan"	2	"蠶慚讒饞攙殘"
"zan"	"tsan"	3	"斬盞"
"zan"	"tsan"	5	"站[(文)～立]贊讚綻"
"zan"	"tsan"	6	"暫賺站[(白)車～]"
"can"	"tsʰan"	1	"參餐"
"can"	"tsʰan"	3	"慘鏟產"
"can"	"tsʰan"	5	"燦"
"san"	"san"	1	"三杉衫珊山刪閂栓"
"san"	"san"	3	"散[零～]傘"
"san"	"san"	5	"散[分～]"
"tran"	"ʈʰan"	1	"輕[(白)～重]"
"gan"	"kan"	1	"乾[(文)～脆]甘柑泔尷肝[(文)～臟]艱間[中～]奸姦"
"gan"	"kan"	3	"感敢橄減杆竿簡柬稈"
"gan"	"kan"	5	"監艦間[～斷]諫澗幹[～部]"
"kan"	"kʰan"	1	"堪龕勘嵌刊"
"kan"	"kʰan"	3	"坎砍"
"kan"	"kʰan"	5	"看"
"ngan"	"ŋan"	1	"庵安鞍淹"
"ngan"	"ŋan"	2	"顏"
"ngan"	"ŋan"	3	"眼"
"ngan"	"ŋan"	5	"暗[(文)黑～]岸[(文)海～]按案雁晏"
"xan"	"xan"	1	"憨酣"
"xan"	"xan"	2	"含[(文)～義]咸鹹銜寒[(文)～冷]韓閑[(白)很～]"
"xan"	"xan"	3	"喊罕"
"xan"	"xan"	5	"撼憾陷漢"
"xan"	"xan"	6	"汗[(文)～水]旱莧限"
"bian"	"piã"	2	"平[(白)很～]坪[(白)]"
"bian"	"piã"	5	"餅[(白)法～]"
"pian"	"pʰiã"	5	"片[(白)一大～]"
"mian"	"miã"	2	"名[(白)～字]"
"mian"	"miã"	6	"命[(白)好～]"
"dian"	"tiã"	1	"釘[鐵～]叮[～人：蟄人]"
"dian"	"tiã"	5	"定[(白)～下來]訂[(白)～東西]"
"tian"	"tʰiã"	3	"腆"
"tian"	"tʰiã"	5	"聽[(白)～見]"
"lian"	"liã"	1	"零[(白)～散]"
"zhian"	"tɕiã"	1	"精[(白)妖～]"
"zhian"	"tɕiã"	3	"井[(白)～裏]"
"chian"	"tɕʰiã"	1	"清[(白)～一色]青[(白)～色]"
"chian"	"tɕʰiã"	3	"請[(白)～客]"
"gnian"	"ȵiã"	2	"明[(白)～年]"
"shian"	"ɕiã"	1	"星[(白)～～]"
"shian"	"ɕiã"	3	"醒[(白)～來]"
"shian"	"ɕiã"	5	"腥"
"guan"	"kuã"	1	"鰥關"
"guan"	"kuã"	5	"慣"
"kuan"	"kʰuã"	6	"摜[腳被絆了一下]"
"uan"	"uã"	1	"灣彎"
"uan"	"uã"	2	"玩頑還[～東西]"
"uan"	"uã"	3	"晚[(文)]挽"
"uan"	"uã"	6	"萬"
"denn"	"tɛ̃"	1	"登燈瞪"
"denn"	"tɛ̃"	2	"騰滕藤"
"denn"	"tɛ̃"	3	"等"
"denn"	"tɛ̃"	5	"凳鐙"
"tenn"	"tʰɛ̃"	3	"震[(訓讀)坐車顛簸]"
"tenn"	"tʰɛ̃"	6	"蹬[跺腳]"
"lenn"	"lɛ̃"	2	"能"
"lenn"	"lɛ̃"	6	"楞"
"zenn"	"tsɛ̃"	1	"曾[姓～]增爭[(文)競～]箏"
"zenn"	"tsɛ̃"	2	"層曾[～經]"
"zenn"	"tsɛ̃"	5	"憎"
"senn"	"sɛ̃"	1	"僧生[(文)～氣]牲笙甥"
"senn"	"sɛ̃"	3	"省"
"zrenn"	"tʂɛ̃"	1	"沾瞻醮"
"zrenn"	"tʂɛ̃"	2	"纏"
"zrenn"	"tʂɛ̃"	3	"展"
"zrenn"	"tʂɛ̃"	5	"占佔戰顫"
"crenn"	"tʂʰɛ̃"	3	"闡"
"srenn"	"ʂɛ̃"	3	"閃陝"
"srenn"	"ʂɛ̃"	5	"羶扇搧善[(文)～良]膳單[姓～]"
"srenn"	"ʂɛ̃"	6	"善[(白)純～]"
"genn"	"kɛ̃"	1	"跟根更[五～]羹[調～]耕"
"genn"	"kɛ̃"	3	"粳耿整[(訓讀)]"
"genn"	"kɛ̃"	5	"更[～加]"
"kenn"	"kʰɛ̃"	3	"懇墾肯"
"ngenn"	"ŋɛ̃"	1	"恩"
"xenn"	"xɛ̃"	1	"亨"
"xenn"	"xɛ̃"	2	"痕恆衡"
"xenn"	"xɛ̃"	3	"很"
"xenn"	"xɛ̃"	5	"恨"
"bienn"	"piɛ̃"	1	"邊鞭編"
"bienn"	"piɛ̃"	3	"貶鳊扁匾"
"bienn"	"piɛ̃"	5	"變辨"
"bienn"	"piɛ̃"	6	"便辮辯"
"pienn"	"pʰiɛ̃"	1	"篇偏"
"pienn"	"pʰiɛ̃"	5	"騙遍片[(文)卡～]"
"mienn"	"miɛ̃"	2	"棉綿眠"
"mienn"	"miɛ̃"	3	"免勉娩緬澠"
"mienn"	"miɛ̃"	6	"面麵"
"dienn"	"tiɛ̃"	1	"掂顛"
"dienn"	"tiɛ̃"	2	"甜田填"
"dienn"	"tiɛ̃"	3	"點典"
"dienn"	"tiɛ̃"	5	"店電殿奠佃簟"
"dienn"	"tiɛ̃"	6	"墊"
"tienn"	"tʰiɛ̃"	1	"添天"
"tienn"	"tʰiɛ̃"	3	"舔"
"lienn"	"liɛ̃"	2	"連聯廉鐮帘簾憐蓮"
"lienn"	"liɛ̃"	3	"斂臉"
"lienn"	"liɛ̃"	5	"練戀"
"zhienn"	"tɕiɛ̃"	1	"煎尖兼肩堅犍"
"zhienn"	"tɕiɛ̃"	2	"錢潛鉗搛乾虔前全泉"
"zhienn"	"tɕiɛ̃"	3	"剪檢儉"
"zhienn"	"tɕiɛ̃"	5	"漸劍箭件棧濺餞建健腱見鍵"
"zhienn"	"tɕiɛ̃"	6	"賤"
"chienn"	"tɕʰiɛ̃"	1	"遷牽殲簽籤謙箋千鉛[(文)～印]"
"chienn"	"tɕʰiɛ̃"	3	"淺踐遣"
"chienn"	"tɕʰiɛ̃"	5	"欠歉"
"gnienn"	"ȵiɛ̃"	1	"蔫研"
"gnienn"	"ȵiɛ̃"	2	"閻嚴年"
"gnienn"	"ȵiɛ̃"	3	"碾輦染冉儼撚[捏]"
"gnienn"	"ȵiɛ̃"	5	"念[紀～]"
"gnienn"	"ȵiɛ̃"	6	"釅唸[～書]硯"
"shienn"	"ɕiɛ̃"	1	"仙鮮軒掀先宣"
"shienn"	"ɕiɛ̃"	2	"嫌閑[(文)休～]旋賢"
"shienn"	"ɕiɛ̃"	3	"險顯選"
"shienn"	"ɕiɛ̃"	5	"線羨憲獻現[(文)出～]"
"shienn"	"ɕiɛ̃"	6	"縣現[(白)～面]"
"ienn"	"iɛ̃"	1	"淹閹醃腌焉煙"
"ienn"	"iɛ̃"	2	"炎鹽延筵言"
"ienn"	"iɛ̃"	3	"掩演"
"ienn"	"iɛ̃"	5	"諺厭艷焰堰燕"
"zhyenn"	"tɕyɛ̃"	1	"專磚捐"
"zhyenn"	"tɕyɛ̃"	2	"拳權顴傳[～說]"
"zhyenn"	"tɕyɛ̃"	3	"卷[～起]轉[～眼]"
"zhyenn"	"tɕyɛ̃"	5	"轉[～圈圈]撰眷卷[試～]絹倦[(文)疲～]"
"zhyenn"	"tɕyɛ̃"	6	"傳[～記]"
"chyenn"	"tɕʰyɛ̃"	1	"川穿圈"
"chyenn"	"tɕʰyɛ̃"	3	"喘[(文)哮～]犬"
"chyenn"	"tɕʰyɛ̃"	5	"勸券串"
"shyenn"	"ɕyɛ̃"	2	"蟬禪船弦玄懸眩"
"yenn"	"yɛ̃"	1	"冤淵"
"yenn"	"yɛ̃"	2	"園援完[(白)做～]丸圓員緣沿鉛[(白)～筆]阮元原源袁轅"
"yenn"	"yɛ̃"	3	"阮遠"
"yenn"	"yɛ̃"	5	"院怨願[(文)～望]"
"yenn"	"yɛ̃"	6	"願[(白)許～]宛"
"boan"	"pɔŋ"	1	"幫邦"
"boan"	"pɔŋ"	2	"滂旁螃傍龐"
"boan"	"pɔŋ"	3	"榜"
"boan"	"pɔŋ"	5	"謗棒蚌"
"poan"	"pʰɔŋ"	5	"胖"
"moan"	"mɔŋ"	2	"盲忙芒茫"
"moan"	"mɔŋ"	3	"莽蟒"
"doan"	"tɔŋ"	1	"當"
"doan"	"tɔŋ"	2	"堂棠螳唐糖塘"
"doan"	"tɔŋ"	3	"擋"
"doan"	"tɔŋ"	5	"當[～作]蕩宕"
"toan"	"tʰɔŋ"	1	"湯"
"toan"	"tʰɔŋ"	3	"淌"
"toan"	"tʰɔŋ"	5	"燙趟"
"loan"	"lɔŋ"	2	"囊曩郎廊狼蜋"
"loan"	"lɔŋ"	3	"朗"
"loan"	"lɔŋ"	5	"浪[(文)～漫]"
"loan"	"lɔŋ"	6	"浪[(白)～花]"
"zoan"	"tsɔŋ"	1	"髒[骯～]莊裝爭[(白)～氣]"
"zoan"	"tsɔŋ"	2	"床藏[躲～]"
"zoan"	"tsɔŋ"	5	"臟[內～]葬藏[西～]壯狀[(文)獎～]"
"zoan"	"tsɔŋ"	6	"狀[(白)告～]撞"
"coan"	"tsʰɔŋ"	1	"倉蒼瘡窗"
"coan"	"tsʰɔŋ"	3	"創"
"soan"	"sɔŋ"	1	"桑霜孀雙生[(白)～飯]"
"soan"	"sɔŋ"	3	"磉嗓搡爽"
"soan"	"sɔŋ"	5	"喪"
"droan"	"ʈɔŋ"	1	"江[(文)長～]張章樟姜薑羌正[～月]"
"droan"	"ʈɔŋ"	2	"長[～短]腸場强"
"droan"	"ʈɔŋ"	3	"講[(文)演～]長[～大]漲掌"
"droan"	"ʈɔŋ"	5	"帳賬脹障瘴降仗[(文)打～]"
"droan"	"ʈɔŋ"	6	"丈仗[(白)～勢]杖"
"troan"	"ʈʰɔŋ"	1	"昌菖疆僵繮倡腔"
"troan"	"ʈʰɔŋ"	3	"廠闖"
"troan"	"ʈʰɔŋ"	5	"暢唱"
"goan"	"kɔŋ"	1	"羹岡崗剛綱鋼缸光江[(白)平～縣]"
"goan"	"kɔŋ"	3	"廣講[(白)～話]"
"goan"	"kɔŋ"	5	"虹[(白)天上的～]訌"
"koan"	"kʰɔŋ"	1	"康糠匡眶筐"
"koan"	"kʰɔŋ"	3	"慷"
"koan"	"kʰɔŋ"	5	"抗炕囥曠況礦"
"ngoan"	"ŋɔŋ"	1	"骯"
"ngoan"	"ŋɔŋ"	2	"昂"
"ngoan"	"ŋɔŋ"	6	"硬"
"xoan"	"xɔŋ"	1	"荒慌方肪芳夯"
"xoan"	"xɔŋ"	2	"行[銀～]航杭皇簧蝗妨房防"
"xoan"	"xɔŋ"	3	"晃謊仿紡"
"xoan"	"xɔŋ"	5	"項"
"xoan"	"xɔŋ"	6	"巷"
"oan"	"ɔŋ"	2	"黃"
"oan"	"ɔŋ"	3	"輞網"
"oan"	"ɔŋ"	6	"望[(白)～你來]"
"lioan"	"liɔ̃"	2	"良涼量[～衣]糧梁粱"
"lioan"	"liɔ̃"	3	"兩[幾～]"
"lioan"	"liɔ̃"	5	"亮[(文)明～]諒輛量[數～]"
"lioan"	"liɔ̃"	6	"亮[(白)光～]"
"zhioan"	"tɕiɔ̃"	1	"將[～來]"
"zhioan"	"tɕiɔ̃"	2	"墻詳祥"
"zhioan"	"tɕiɔ̃"	3	"漿蔣獎槳"
"zhioan"	"tɕiɔ̃"	5	"醬將[大～]匠[(文)]"
"zhioan"	"tɕiɔ̃"	6	"象像匠[(白)]"
"chioan"	"tɕʰiɔ̃"	1	"槍"
"chioan"	"tɕʰiɔ̃"	3	"搶"
"gnioan"	"ȵiɔ̃"	2	"娘孃"
"gnioan"	"ȵiɔ̃"	3	"仰嚷兩[～個]"
"gnioan"	"ȵiɔ̃"	5	"壤釀"
"gnioan"	"ȵiɔ̃"	6	"讓"
"shioan"	"ɕiɔ̃"	1	"相[互～]箱廂湘襄鑲商傷香鄉"
"shioan"	"ɕiɔ̃"	2	"嘗償降[投～]"
"shioan"	"ɕiɔ̃"	3	"想賞晌享響餉"
"shioan"	"ɕiɔ̃"	5	"橡相[～片]向尚[(文)～可]"
"shioan"	"ɕiɔ̃"	6	"上尚[(白)和～]"
"ioan"	"iɔ̃"	1	"央秧殃"
"ioan"	"iɔ̃"	2	"羊洋烊楊陽揚瘍螢贏"
"ioan"	"iɔ̃"	3	"養癢影[(白)～子]"
"ioan"	"iɔ̃"	6	"樣"
"guoan"	"kuɔ̃"	2	"狂"
"guoan"	"kuɔ̃"	5	"逛"
"uoan"	"uɔ̃"	1	"汪枉"
"uoan"	"uɔ̃"	2	"王亡"
"uoan"	"uɔ̃"	3	"往"
"uoan"	"uɔ̃"	5	"望[(文)希～]旺"
"uoan"	"uɔ̃"	6	"忘"
"bon"	"põ"	1	"般搬"
"bon"	"põ"	2	"盤"
"bon"	"põ"	5	"伴[(文)～侶]半絆"
"bon"	"põ"	6	"伴[(白)做～]"
"pon"	"pʰõ"	1	"潘"
"pon"	"pʰõ"	5	"判叛"
"mon"	"mõ"	2	"瞞饅"
"mon"	"mõ"	3	"滿[～意]"
"fon"	"fõ"	1	"歡鼾"
"fon"	"fõ"	2	"含[～着飯]寒[～氣]"
"fon"	"fõ"	3	"緩"
"fon"	"fõ"	5	"喚煥幻患宦"
"fon"	"fõ"	6	"換[(文)交～]汗[流～]"
"don"	"tõ"	1	"端掇"
"don"	"tõ"	2	"團"
"don"	"tõ"	3	"短"
"don"	"tõ"	5	"鍛"
"don"	"tõ"	6	"斷段椴緞塅"
"lon"	"lõ"	2	"鸞"
"lon"	"lõ"	3	"暖卵"
"lon"	"lõ"	6	"亂"
"zon"	"tsõ"	1	"鑽[～研]"
"zon"	"tsõ"	5	"鑽[木工用具]纂"
"con"	"tsʰõ"	6	"竄"
"son"	"sõ"	1	"酸"
"son"	"sõ"	5	"算蒜"
"guon"	"kuõ"	1	"乾[(白)口～]肝[(白)豬～]官棺觀冠[衣～]"
"guon"	"kuõ"	2	"𢑆[彎腰]"
"guon"	"kuõ"	3	"管館"
"guon"	"kuõ"	5	"貫灌罐冠[～軍]"
"kuon"	"kʰuõ"	1	"寬"
"kuon"	"kʰuõ"	3	"款"
"uon"	"uõ"	2	"完[(文)～成]"
"uon"	"uõ"	3	"碗腕"
"uon"	"uõ"	5	"暗[～地]"
"uon"	"uõ"	6	"換[(白)～成]岸[(白)～上]"
"ben"	"pen"	1	"奔崩"
"ben"	"pen"	2	"朋盆"
"ben"	"pen"	3	"本"
"ben"	"pen"	6	"拌笨"
"pen"	"pʰen"	1	"噴"
"men"	"men"	1	"蚊[(白)～子]"
"men"	"men"	2	"門"
"men"	"men"	5	"悶"
"men"	"men"	6	"滿[(白)水～了]"
"fen"	"fen"	1	"昏婚分芬紛"
"fen"	"fen"	2	"魂餛渾混[～蛋]焚橫"
"fen"	"fen"	3	"粉"
"fen"	"fen"	5	"憤忿糞奮"
"fen"	"fen"	6	"混[相～]份"
"den"	"ten"	1	"敦墩"
"den"	"ten"	2	"屯豚飩臀"
"den"	"ten"	5	"沌盾遁頓"
"den"	"ten"	6	"鈍鄧"
"len"	"len"	2	"侖倫論輪"
"len"	"len"	5	"論"
"len"	"len"	6	"嫩"
"zen"	"tsen"	1	"尊遵"
"zen"	"tsen"	2	"岑存"
"zen"	"tsen"	5	"贈俊"
"cen"	"tsʰen"	1	"撐參[～差]村"
"cen"	"tsʰen"	3	"忖"
"cen"	"tsʰen"	5	"蹭寸襯"
"sen"	"sen"	1	"孫"
"sen"	"sen"	3	"損榫"
"sen"	"sen"	5	"滲遜"
"zren"	"tʂen"	1	"針斟珍榛臻真征徵蒸"
"zren"	"tʂen"	2	"沉陳塵臣澄橙成城誠承"
"zren"	"tʂen"	3	"枕診疹整"
"zren"	"tʂen"	5	"正[～好]政振震鎮證症鄭"
"zren"	"tʂen"	6	"陣"
"cren"	"tʂʰen"	1	"稱[～重]"
"cren"	"tʂʰen"	3	"逞"
"cren"	"tʂʰen"	5	"襯趁秤稱[～職]"
"sren"	"ʂen"	1	"深身申伸聲升"
"sren"	"ʂen"	2	"神辰晨乘繩"
"sren"	"ʂen"	3	"沈審嬸"
"sren"	"ʂen"	5	"聖盛甚葚腎慎勝"
"sren"	"ʂen"	6	"剩"
"bin"	"pin"	1	"彬賓檳冰兵"
"bin"	"pin"	2	"貧頻憑平[(文)～頭]坪[(文)]評瓶萍屏"
"bin"	"pin"	3	"丙柄餅[(文)～乾]"
"bin"	"pin"	5	"殯鬢並"
"pin"	"pʰin"	1	"拼"
"pin"	"pʰin"	3	"品"
"pin"	"pʰin"	5	"聘姘"
"min"	"min"	2	"民鳴明名[(文)姓～]銘"
"min"	"min"	3	"閩憫敏抿皿"
"min"	"min"	5	"命[(文)～令]"
"din"	"tin"	1	"丁"
"din"	"tin"	2	"停亭廷庭蜓"
"din"	"tin"	3	"頂鼎"
"din"	"tin"	5	"釘[～書機]"
"din"	"tin"	6	"訂[(文)預～]定[(文)一～]"
"tin"	"tʰin"	1	"廳"
"tin"	"tʰin"	3	"艇挺鋌"
"tin"	"tʰin"	5	"聽[(文)～力]"
"lin"	"lin"	2	"林淋鄰鱗陵凌菱零[(文)～分]伶翎"
"lin"	"lin"	3	"稟檩"
"lin"	"lin"	5	"賃令"
"lin"	"lin"	6	"另"
"zhin"	"tɕin"	1	"精[(文)～神]晶睛京荊驚鯨經今金禁襟津巾斤津"
"zhin"	"tɕin"	2	"尋琴禽擒秦勤芹情晴"
"zhin"	"tɕin"	3	"錦緊謹景警"
"zhin"	"tɕin"	5	"浸[(文)～水]徑禁進晉勁境敬竟鏡靜[(文)安～]靖凈"
"zhin"	"tɕin"	6	"盡近靜[(白)清～]"
"chin"	"tɕʰin"	1	"侵欽親[～戚]卿清[(文)～淨]輕[(文)年～]青[(文)～春]"
"chin"	"tɕʰin"	3	"寢請[(文)～帖]傾頃"
"chin"	"tɕʰin"	5	"浸[(白)～濕]親[～家]僅磬慶"
"gnin"	"ȵin"	1	"扔"
"gnin"	"ȵin"	2	"壬人仁銀仍凝寧齦"
"gnin"	"ȵin"	3	"忍"
"gnin"	"ȵin"	5	"吝刃"
"gnin"	"ȵin"	6	"認"
"shin"	"ɕin"	1	"心辛新薪欣興星馨兄"
"shin"	"ɕin"	3	"省[反～]醒[(文)～悟]"
"shin"	"ɕin"	5	"釁信訊迅性姓"
"in"	"in"	1	"音陰蔭因姻殷鷹鶯鸚櫻英嬰纓"
"in"	"in"	2	"吟淫盈營贏[(文)～利]"
"in"	"in"	3	"飲引隱影[(文)電～]穎"
"in"	"in"	5	"任韌飲[～馬]印應映"
"guen"	"kuen"	3	"滾"
"guen"	"kuen"	5	"棍"
"kuen"	"kʰuen"	1	"昆坤"
"kuen"	"kʰuen"	3	"捆"
"kuen"	"kʰuen"	5	"困"
"uen"	"uen"	1	"溫瘟翁"
"uen"	"uen"	2	"文蚊[(文)～香]紋聞"
"uen"	"uen"	3	"穩吻刎"
"uen"	"uen"	5	"蕹"
"uen"	"uen"	6	"問"
"zhyen"	"tɕyen"	1	"均鈞君軍"
"zhyen"	"tɕyen"	2	"群裙"
"zhyen"	"tɕyen"	3	"准迥窘"
"zhyen"	"tɕyen"	5	"菌[(文)細～]"
"zhyen"	"tɕyen"	6	"郡菌[(白)～子]"
"chyen"	"tɕʰyen"	1	"春"
"chyen"	"tɕʰyen"	3	"蠢"
"shyen"	"ɕyen"	1	"熏薰"
"shyen"	"ɕyen"	2	"荀旬循巡唇純醇"
"shyen"	"ɕyen"	5	"殉舜訓"
"shyen"	"ɕyen"	6	"順"
"yen"	"yen"	1	"暈"
"yen"	"yen"	2	"勻云雲榮"
"yen"	"yen"	3	"允尹永"
"yen"	"yen"	5	"熨韻運[(文)～輸]詠泳"
"yen"	"yen"	6	"運[(白)～氣]"
"beng"	"pəŋ"	2	"彭膨棚蓬"
"beng"	"pəŋ"	5	"迸"
"peng"	"pʰəŋ"	1	"烹"
"peng"	"pʰəŋ"	3	"捧"
"meng"	"məŋ"	2	"萌蒙"
"meng"	"məŋ"	3	"猛懵"
"meng"	"məŋ"	5	"孟"
"meng"	"məŋ"	6	"夢"
"feng"	"fəŋ"	1	"轟烘風楓瘋豐封峰蜂鋒"
"feng"	"fəŋ"	2	"宏紅洪鴻馮逢虹[(文)彩～]"
"feng"	"fəŋ"	3	"哄諷"
"feng"	"fəŋ"	5	"鳳奉[(文)～獻]俸"
"feng"	"fəŋ"	6	"奉[(白)～承]縫"
"deng"	"təŋ"	1	"冬東"
"deng"	"təŋ"	2	"同銅桐筒童瞳"
"deng"	"təŋ"	3	"董懂"
"deng"	"təŋ"	5	"動[(文)運～]凍棟"
"deng"	"təŋ"	6	"洞動[(白)～工]"
"teng"	"tʰəŋ"	1	"通"
"teng"	"tʰəŋ"	3	"桶捅統"
