字	音	注
曰	∅uat[8]	
八	pᴇt[7]	
拔	pᴇt[8]	
密	mᴇt[8]	1形容詞
□	tᴇt[8]	潷
裂	lᴇt[8]	1
節	tʃᴇt[7]	1蜀～柴頭：一截木頭，指頭～：指頭的關節；做～：過端午節
則	tʃᴇt[7]	
賊	tʃʰᴇt[8]	
虱	θᴇt[7]	
瑟	θᴇt[7]	
塞	θᴇt[7]	塞子；動詞
十	θᴇt[8]	2二～，三～
截	θᴇt[8]	切
石	θᴇt[8]	2～鼠：兔子
結	kᴇt[7]	1繫
□	kʰᴇt[8]	拿
壓	∅ᴇt[7]	1撳，摁
潔	∅ᴇt[7]	□tʰa44～：乾淨
□	piᴇt[7]	用手掌打
□	tɕiᴇt[7]	跳；濺
𢷒	kiᴇt[8]	用肩扛
奪	tɔt[8]	
脫	tʰɔt[7]	2～離
託	tʰɔt[7]	
托	tʰɔt[7]	2
□	tʰɔt[7]	燙
脫	tʰɔt[8]	1～窠：脫臼，～腸頭：脫肛
□	nɔt[8]	塞子
□	lɔt[7]	□kɔ44～：刮掉。「刮」的分音詞
□	lɔt[8]	瀉
□	lɔt[8]	□pɔ33～：撫摸
屑	θɔt[7]	1垃圾
刷	θɔt[7]	
□	θɔt[7]	鞭打
□	θɔt[8]	用腳磨碎
骨	kɔt[7]	
滑	kɔt[8]	
猾	kɔt[8]	
窟	kʰɔt[7]	1水～：水坑兒
核	hɔt[8]	戶骨切，桃～
核	hɔt[8]	～對
鉢	puət[7]	
撥	puət[7]	
跋	puət[8]	摔倒
潑	pʰuət[7]	
□	pʰuət[8]	～水：在水井打水。送氣音
抹	muət[7]	
末	muət[8]	
沫	muət[8]	
沒	muət[8]	
括	kuət[7]	
刮	kuət[7]	
闊	kʰuət[7]	寬
擴	kʰuət[7]	
法	huət[7]	
發	huət[7]	2～財
乏	huət[8]	
活	huət[8]	2生～
伐	huət[8]	
罰	huət[8]	
□	huət[8]	跨。帶貶義
活	∅uət[8]	1活的
襪	∅uət[8]	
□	∅uət[8]	用一隻手指挑藥膏
密	met[8]	2秘～
蜜	met[8]	
直	tet[8]	
值	tet[8]	2～錢
□	tet[8]	～□tiᴇŋ433頭：故意
值	tʰet[8]	1～班
日	net[8]	1揀～子：擇日子
蟄	net[8]	驚～
立	let[8]	2
笠	let[8]	3草～：草帽
力	let[8]	
歷	let[8]	
曆	let[8]	
癧	let[8]	生～
□	let[8]	柴～：樹汁，松明～：松香
實	θet[8]	
食	θet[8]	4～堂
夕	θet[8]	
逸	∅et[8]	
抑	∅et[8]	
亦	∅et[8]	
譯	∅et[8]	
易	∅et[8]	～經
液	∅et[8]	2
腋	∅et[8]	
疫	∅et[8]	
役	∅et[8]	
□	pʰot[8]	泡沫
絕	tʃot[8]	～對
朮	θot[8]	白～
秫	θot[8]	～米：糯米
掘	kot[8]	衢物切，挖
□	kʰot[8]	～代：絕種。一種駡人話
佛	hot[8]	
物	∅ot[8]	
勿	∅ot[8]	
□	køt[8]	稠
併	piŋ[5]	2
並	piŋ[5]	
拼	pʰiŋ[1]	
聘	pʰiŋ[5]	
丁	tiŋ[1]	
釘	tiŋ[1]	名詞
疔	tiŋ[1]	
鎮	tiŋ[5]	
釘	tiŋ[5]	動詞
叮	tiŋ[5]	
訂	tiŋ[5]	
□	tiŋ[5]	扔
碇	tʰiŋ[5]	錨。送氣音
津	niŋ[1]	天～
星	θiŋ[1]	
勝	θiŋ[5]	～利
性	θiŋ[5]	2
姓	θiŋ[5]	2
聖	θiŋ[5]	2
蒸	tɕiŋ[1]	
精	tɕiŋ[1]	
晶	tɕiŋ[1]	
睛	tɕiŋ[1]	
征	tɕiŋ[1]	
□	tɕiŋ[1]	生～：生銹
晉	tɕiŋ[5]	
證	tɕiŋ[5]	
症	tɕiŋ[5]	
政	tɕiŋ[5]	
□	tɕiŋ[5]	1～母：女人
□	tɕiŋ[10]	～□ŋᴇ11：怎麼
□	tɕiŋ[9]	～□ŋᴇi33：自己
欣	ɕiŋ[1]	
興	ɕiŋ[1]	振～，紹～
清	ɕiŋ[1]	～楚，水～
青	ɕiŋ[1]	2
興	ɕiŋ[5]	高～
行	ɕiŋ[5]	3不～
京	kiŋ[1]	
驚	kiŋ[1]	2～蟄
鯨	kiŋ[1]	
經	kiŋ[1]	2念～
勁	kiŋ[5]	
頸	kiŋ[5]	
敬	kiŋ[5]	
徑	kiŋ[5]	
均	kʰiŋ[1]	
鈞	kʰiŋ[1]	
卿	kʰiŋ[1]	
傾	kʰiŋ[1]	
頃	kʰiŋ[1]	
慶	kʰiŋ[5]	
磬	kʰiŋ[5]	
鷹	∅iŋ[1]	
鸚	∅iŋ[1]	
櫻	∅iŋ[1]	
英	∅iŋ[1]	
嬰	∅iŋ[1]	
應	∅iŋ[5]	1應答
映	∅iŋ[5]	
崩	puŋ[1]	
枋	puŋ[1]	較厚的木板
蜂	pʰuŋ[1]	
東	tuŋ[1]	2～家
通	tʰuŋ[1]	2交～
□	tʰuŋ[1]	～槌：幫助挑擔用的棍子
郎	nuŋ[9]	2～爸：父親
娘	nuŋ[9]	2～奶：母親
宗	tʃuŋ[1]	
終	tʃuŋ[1]	
踪	tʃuŋ[1]	
鐘	tʃuŋ[1]	
鍾	tʃuŋ[1]	
盅	tʃuŋ[1]	
舂	tʃuŋ[1]	
聰	tʃʰuŋ[1]	
匆	tʃʰuŋ[1]	
充	tʃʰuŋ[1]	
沖	tʃʰuŋ[1]	
鬆	θuŋ[1]	輕～
光	kuŋ[1]	
胱	kuŋ[1]	
公	kuŋ[1]	
功	kuŋ[1]	
攻	kuŋ[1]	
狂	kuŋ[2]	
空	kʰuŋ[1]	2～氣
荒	huŋ[1]	
慌	huŋ[1]	
方	huŋ[1]	
肪	huŋ[1]	
芳	huŋ[1]	
轟	huŋ[1]	
風	huŋ[1]	
楓	huŋ[1]	
瘋	huŋ[1]	
豐	huŋ[1]	
諷	huŋ[1]	
封	huŋ[1]	
峰	huŋ[1]	
鋒	huŋ[1]	
皇	huŋ[2]	
隍	huŋ[2]	
楻	huŋ[2]	大木桶
汪	∅uŋ[1]	
翁	∅uŋ[1]	2姓
塕	∅uŋ[1]	～塵：灰塵
□	∅uŋ[1]	慌
□	∅uŋ[1]	～車：暈車
蕹	∅uŋ[1]	～菜：空心菜
黃	∅uŋ[2]	顏色；姓
簧	∅uŋ[2]	
蝗	∅uŋ[2]	
亡	∅uŋ[2]	
忘	∅uŋ[2]	
王	∅uŋ[2]	
□	∅uŋ[2]	～師：一種搞迷信的人
□	∅uŋ[5]	～菜：澆菜
望	∅uŋ[6]	2希～
旺	∅uŋ[6]	
中	tyuŋ[1]	3～國
忠	tyuŋ[1]	
中	tyuŋ[5]	2～毒
弓	kyuŋ[1]	
躬	kyuŋ[1]	
宮	kyuŋ[1]	
恭	kyuŋ[1]	
供	kyuŋ[1]	2口～
供	kyuŋ[5]	1做～：奉獻祭品
雍	∅yuŋ[5]	～正
擁	∅yuŋ[5]	
□	paŋ[1]	邁，跨
平	paŋ[2]	1
坪	paŋ[2]	平整的地塊
評	paŋ[2]	2批～
柄	paŋ[5]	
病	paŋ[6]	
甏	pʰaŋ[1]	一種瓮
彭	pʰaŋ[2]	
膨	pʰaŋ[2]	
評	pʰaŋ[2]	1評理
盼	pʰaŋ[5]	
□	pʰaŋ[5]	不緊；～粟：秕穀；～講：談天兒
蠻	maŋ[2]	
瞞	maŋ[2]	
閩	maŋ[2]	
芒	maŋ[2]	2麥芒
龐	maŋ[2]	
盲	maŋ[2]	
虻	maŋ[2]	
萌	maŋ[2]	
氓	maŋ[2]	
冥	maŋ[2]	1～晡：晚上；食～：吃晚飯
滿	maŋ[3]	
漫	maŋ[3]	
幔	maŋ[3]	
慢	maŋ[3]	2讀字
□	maŋ[5]	飯
□	taŋ[1]	現在
□	taŋ[2]	～農：耀眼；透過光看
鄭	taŋ[6]	
撐	tʰaŋ[1]	～船
聽	tʰaŋ[1]	1
廳	tʰaŋ[1]	1
㬹	naŋ[1]	骹～卵：腳後跟；手～：胳膊肘兒
領	laŋ[3]	脰～：領子
嶺	laŋ[3]	爬～
兩	laŋ[6]	數詞
爭	tʃaŋ[1]	1
井	tʃaŋ[3]	
青	tʃʰaŋ[1]	1～苔，～布：黑布；煮得不夠
請	tʃʰaŋ[3]	
醒	tʃʰaŋ[3]	
生	θaŋ[1]	1～卵：下蛋
牲	θaŋ[1]	頭～：家畜
甥	θaŋ[1]	外～：外甥、外孫
晴	θaŋ[2]	
省	θaŋ[3]	福建～
省	θaŋ[3]	～錢
□	θaŋ[3]	～被：抖被子
性	θaŋ[5]	1
姓	θaŋ[5]	1
更	kaŋ[1]	三～，拍～：打更
經	kaŋ[1]	1～布：織布的工程之一
哽	kaŋ[3]	
埂	kaŋ[3]	堤防
梗	kaŋ[3]	2桔～
坑	kʰaŋ[1]	
桁	∅aŋ[2]	檁子
餅	piaŋ[3]	
鼎	tiaŋ[3]	1鍋
影	∅iaŋ[3]	2有～：有療效
仿	∅uaŋ[3]	摹～
朋	pᴇŋ[2]	
鵬	pᴇŋ[2]	
宏	pʰᴇŋ[2]	
騰	tᴇŋ[2]	
謄	tᴇŋ[2]	
橙	tᴇŋ[2]	
曾	tʃᴇŋ[2]	～經
層	tʃᴇŋ[2]	2三～樓
贈	tʃᴇŋ[6]	
更	kᴇŋ[5]	副詞
硬	ŋᴇŋ[6]	
恒	hᴇŋ[2]	
行	hᴇŋ[2]	2～動；～頭：衣服
衡	hᴇŋ[2]	
杏	hᴇŋ[6]	
行	hᴇŋ[6]	品～
幸	hᴇŋ[6]	
□	hᴇŋ[6]	使～：故意
併	piᴇŋ[5]	1合～
摒	piᴇŋ[5]	～水：倒水
𩩍	pʰiᴇŋ[1]	～骨：肋骨
明	miᴇŋ[2]	1松～□let3：松香
名	miᴇŋ[2]	
命	miᴇŋ[6]	1
庭	tiᴇŋ[2]	1戍～：圍起來蓋房用的土地
□	tiᴇŋ[2]	□tet3～頭：故意
定	tiᴇŋ[6]	～下來；一～
聽	tʰiᴇŋ[1]	2
廳	tʰiᴇŋ[1]	2
呈	tʰiᴇŋ[2]	
程	tʰiᴇŋ[2]	姓
□	tʰiᴇŋ[5]	疼
聲	θiᴇŋ[1]	
成	θiᴇŋ[2]	1八～
城	θiᴇŋ[2]	
聖	θiᴇŋ[5]	1有～：靈驗
正	tɕiᴇŋ[1]	～月
正	tɕiᴇŋ[5]	形容詞；雍～
兄	ɕiᴇŋ[1]	
驚	kiᴇŋ[1]	1害怕，嚇
行	kiᴇŋ[2]	1走
鏡	kiᴇŋ[5]	
迎	ŋiᴇŋ[2]	1～翁：迎神，～接
贏	∅iᴇŋ[2]	
營	∅iᴇŋ[2]	軍隊的編制單位；國～
旁	pɔŋ[2]	
傍	pɔŋ[2]	
膀	pɔŋ[2]	
□	pɔŋ[2]	1拂
榜	pɔŋ[3]	
綁	pɔŋ[3]	
棒	pɔŋ[3]	
膀	pɔŋ[3]	
□	pʰɔŋ[2]	2拂
□	pʰɔŋ[5]	□kʰu55毛孔～起：起雞皮疙瘩
蚌	pʰɔŋ[6]	
碰	pʰɔŋ[6]	碰。本書中寫作「碰」
忙	mɔŋ[2]	
芒	mɔŋ[2]	3～種
茫	mɔŋ[2]	
莽	mɔŋ[3]	
猛	mɔŋ[3]	
蜢	mɔŋ[3]	菜～：蚱蜢
孟	mɔŋ[3]	
望	mɔŋ[6]	1看守，看，往遠處看，～東行：望東走
堂	tɔŋ[2]	
唐	tɔŋ[2]	
塘	tɔŋ[2]	
長	tɔŋ[2]	1形容詞
腸	tɔŋ[2]	1
丈	tɔŋ[2]	2～夫：男人
□	tɔŋ[2]	～門丈：連襟
黨	tɔŋ[3]	
擋	tɔŋ[3]	
長	tɔŋ[3]	縣～，處～
漲	tɔŋ[3]	
當	tɔŋ[5]	妥～；～店
丈	tɔŋ[6]	1長度單位
糖	tʰɔŋ[2]	
燙	tʰɔŋ[5]	
蕩	tʰɔŋ[5]	
□	nɔŋ[5]	石～：一種蛙。黑色，較大
囊	nɔŋ[2]	
狼	nɔŋ[2]	2鼠～：黃鼠狼
瓤	nɔŋ[2]	
釀	nɔŋ[6]	
郎	lɔŋ[2]	1新～
廊	lɔŋ[2]	
狼	lɔŋ[2]	1
螂	lɔŋ[2]	
榔	lɔŋ[2]	
朗	lɔŋ[2]	
棠	lɔŋ[2]	海～
□	lɔŋ[2]	米～：炒米，一種食品
兩	lɔŋ[3]	斤～
浪	lɔŋ[3]	
㫰	lɔŋ[5]	1晾，～涼：乘涼
□	lɔŋ[5]	～花：稻子開花
藏	tʃɔŋ[2]	動詞
牀	tʃɔŋ[2]	2糕～：蒸籠
獎	tʃɔŋ[3]	
掌	tʃɔŋ[3]	手～
葬	tʃɔŋ[5]	
壯	tʃɔŋ[5]	
撞	tʃɔŋ[5]	
障	tʃɔŋ[5]	～礙
藏	tʃɔŋ[6]	西～
臓	tʃɔŋ[6]	
蔣	tʃɔŋ[6]	
槳	tʃɔŋ[6]	
狀	tʃɔŋ[6]	2告～
牀	tʃʰɔŋ[2]	1牀鋪
搶	tʃʰɔŋ[3]	
廠	tʃʰɔŋ[3]	
享	tʃʰɔŋ[3]	
響	tʃʰɔŋ[3]	
闖	tʃʰɔŋ[5]	
創	tʃʰɔŋ[5]	
□	tʃʰɔŋ[5]	門～：門閂
磉	θɔŋ[3]	柱子底下的石礅下的基石。單說
爽	θɔŋ[3]	
想	θɔŋ[3]	
鯗	θɔŋ[3]	
賞	θɔŋ[3]	
□	kɔŋ[2]	車～：車軸
講	kɔŋ[3]	
岡	kɔŋ[5]	2
崗	kɔŋ[5]	山～：山的高處
杠	kɔŋ[5]	
鋼	kɔŋ[5]	
降	kɔŋ[5]	～□nœŋ533：跳神，霜～
强	kʰɔŋ[3]	勉～
礦	kʰɔŋ[3]	1
抗	kʰɔŋ[5]	
囥	kʰɔŋ[5]	藏放
昂	ŋɔŋ[2]	
仰	ŋɔŋ[3]	
□	ŋɔŋ[10]	～囝：傻瓜
行	hɔŋ[2]	2銀～，油～：油坊
航	hɔŋ[2]	
杭	hɔŋ[2]	
絎	hɔŋ[2]	
妨	hɔŋ[2]	
訪	hɔŋ[2]	
防	hɔŋ[2]	
降	hɔŋ[2]	投～
項	hɔŋ[6]	
行	∅ɔŋ[2]	1量詞，蜀～字，蜀～風：一陣風
□	∅ɔŋ[2]	□lau23～：時候
影	∅ɔŋ[3]	1影子
笐	∅ɔŋ[3]	竹～：曬衣服用的竹竿
眏	∅ɔŋ[5]	盼望
養	∅iɔŋ[3]	～花
□	kuəŋ[1]	桌椅等腿中間的橫木
梗	kuəŋ[3]	1菜～
橫	huəŋ[2]	
□	pʰœŋ[6]	柚子
盟	mœŋ[2]	
夢	mœŋ[5]	
蠓	mœŋ[5]	～囝：蠓蟲
網	mœŋ[6]	
芒	mœŋ[9]	1～菅：蘆葦
丈	tœŋ[2]	3～夫：男人
同	tœŋ[2]	1
銅	tœŋ[2]	
桐	tœŋ[2]	2～山：福鼎的舊稱
筒	tœŋ[2]	
童	tœŋ[2]	2霍～：地名
□	tœŋ[2]	降～：跳神
凍	tœŋ[5]	
棟	tœŋ[5]	1
動	tœŋ[6]	1□tin35～：動
洞	tœŋ[6]	
重	tœŋ[6]	形容詞
□	tœŋ[6]	□pun35～：太陽穴
桐	tʰœŋ[2]	1～籽，～籽樹：桐樹，～油
蟲	tʰœŋ[2]	
能	nœŋ[2]	
農	nœŋ[2]	1人
儂	nœŋ[2]	人
膿	nœŋ[2]	
□	nœŋ[5]	軟
□	nœŋ[53]	誰。「乇農」的合音
籠	lœŋ[2]	
礱	lœŋ[2]	
聾	lœŋ[2]	
嚨	lœŋ[2]	喉～
瓏	lœŋ[2]	
壟	lœŋ[2]	兩山之間低窪的地方
弄	lœŋ[6]	□tu35～：胡同
□	tʃœŋ[2]	用水沖
粽	tʃœŋ[5]	
送	θœŋ[5]	1
宋	θœŋ[5]	1
□	θœŋ[9]	～暮：昨日
巷	kœŋ[5]	2
共	kœŋ[6]	一樣，𣍐～：不一樣
□	kʰœŋ[5]	摳；搔
雄	hœŋ[2]	1鴨～：公鴨，貓□ni55～：公貓
□	hœŋ[2]	扔
□	hœŋ[2]	擺動
□	hœŋ[2]	涵～：陰溝
巷	hœŋ[5]	1
紅	∅œŋ[2]	1
瓮	∅œŋ[5]	
□	∅œŋ[6]	蕃𧄔～：白薯窖
便	peŋ[2]	～宜
貧	peŋ[2]	
頻	peŋ[2]	
憑	peŋ[2]	
平	peŋ[2]	2和～
評	peŋ[2]	3講～話：一種民間文藝
蘋	peŋ[2]	
禀	peŋ[3]	
丙	peŋ[3]	
秉	peŋ[3]	
炳	peŋ[3]	
品	pʰeŋ[3]	
眠	meŋ[2]	睏～：睡覺
民	meŋ[2]	
鳴	meŋ[2]	
明	meŋ[2]	4清～，聰～
冥	meŋ[2]	2～錢：一種紙錢
登	teŋ[1]	
燈	teŋ[1]	
亭	teŋ[2]	
停	teŋ[2]	
廷	teŋ[2]	
庭	teŋ[2]	2家～
等	teŋ[3]	2～級
戥	teŋ[3]	厘～：戥子
頂	teŋ[3]	
鼎	teŋ[3]	2福～：地名
□	teŋ[6]	沉澱
艇	tʰeŋ[3]	飛～：飛機
陵	leŋ[2]	
淩	leŋ[2]	
菱	leŋ[2]	
靈	leŋ[2]	
零	leŋ[2]	
鈴	leŋ[2]	
龍	leŋ[2]	2～囝：龍眼
□	leŋ[2]	骹～□moŋ55：腳背
冷	leŋ[3]	
令	leŋ[3]	命～
另	leŋ[3]	
臻	tʃeŋ[1]	
曾	tʃeŋ[1]	姓
增	tʃeŋ[1]	
僧	tʃeŋ[1]	
爭	tʃeŋ[1]	2
睜	tʃeŋ[1]	
箏	tʃeŋ[1]	
秦	tʃeŋ[2]	
情	tʃeŋ[2]	
整	tʃeŋ[3]	1
靜	tʃeŋ[6]	
靖	tʃeŋ[6]	
淨	tʃeŋ[6]	
層	tʃʰeŋ[2]	1三～磚
筅	tʃʰeŋ[3]	鼎～：筅帚
生	θeŋ[1]	2～意，花～，學～
笙	θeŋ[1]	
盛	θeŋ[6]	旺～
庚	keŋ[1]	
耕	keŋ[1]	
羹	keŋ[1]	調～：羹匙
荊	keŋ[2]	
瓊	keŋ[2]	
境	keŋ[3]	
景	keŋ[3]	
警	keŋ[3]	
肯	kʰeŋ[3]	
亨	heŋ[1]	
形	heŋ[2]	有～：漂亮
型	heŋ[2]	
刑	heŋ[2]	
邢	heŋ[2]	
鶯	∅eŋ[1]	
仁	∅eŋ[2]	2～義
寅	∅eŋ[2]	
迎	∅eŋ[2]	2歡～
盈	∅eŋ[2]	
榮	∅eŋ[2]	1
影	∅eŋ[3]	3電～
穎	∅eŋ[3]	
幫	poŋ[1]	
邦	poŋ[1]	
□	poŋ[1]	～熱食：趁熱吃
□	poŋ[1]	莨□ŋan44～：蕨
房	poŋ[2]	
放	poŋ[5]	1～屁，～假
□	pʰoŋ[1]	凸
篷	pʰoŋ[2]	帆
蓬	pʰoŋ[2]	
縫	pʰoŋ[2]	動詞
紡	pʰoŋ[3]	
捧	pʰoŋ[3]	
縫	pʰoŋ[5]	名詞
□	moŋ[1]	□tai44～：中間
蒙	moŋ[2]	
□	moŋ[3]	～行～遠：越走越遠；～行蜀下：隨便走一走
□	moŋ[5]	骹肚～：脛骨
當	toŋ[1]	～老師
樁	toŋ[1]	1拍～：打樁
中	toŋ[1]	2日～：白天
同	toŋ[2]	2～樣
桐	toŋ[2]	3梧～坑：地名
童	toŋ[2]	1
瞳	toŋ[2]	
董	toŋ[3]	
懂	toŋ[3]	
動	toŋ[3]	2行～
樁	toŋ[5]	2拍～：打樁
棟	toŋ[5]	2
□	toŋ[5]	蜀～尿：一泡尿
湯	tʰoŋ[1]	
通	tʰoŋ[1]	3～書
捅	tʰoŋ[3]	
統	tʰoŋ[3]	
弄	loŋ[3]	動詞
隴	loŋ[3]	
贓	tʃoŋ[1]	
莊	tʃoŋ[1]	
裝	tʃoŋ[1]	
妝	tʃoŋ[1]	
□	tʃoŋ[1]	～□maŋ55：做飯，～菜：做菜
□	tʃoŋ[1]	這～做：這麼做，許～做：那麼做。一般讀為[yoŋ44]
叢	tʃoŋ[2]	
崇	tʃoŋ[2]	
總	tʃoŋ[3]	
種	tʃoŋ[3]	粟～：穀種
腫	tʃoŋ[3]	
眾	tʃoŋ[5]	
縱	tʃoŋ[5]	
種	tʃoŋ[5]	動詞
倉	tʃʰoŋ[1]	
蒼	tʃʰoŋ[1]	
艙	tʃʰoŋ[1]	
瘡	tʃʰoŋ[1]	
窗	tʃʰoŋ[1]	
銃	tʃʰoŋ[5]	
□	tʃʰoŋ[5]	～蚊蟲：熏蚊子
桑	θoŋ[1]	
喪	θoŋ[1]	報～
霜	θoŋ[1]	
舜	θoŋ[5]	
送	θoŋ[5]	2
宋	θoŋ[5]	2
岡	koŋ[1]	1
剛	koŋ[1]	
綱	koŋ[1]	
缸	koŋ[1]	
江	koŋ[1]	2浙～
扛	koŋ[1]	
豇	koŋ[1]	
肛	koŋ[1]	
廣	koŋ[3]	
貢	koŋ[5]	
贛	koŋ[5]	古送切
供	koŋ[5]	～電
康	kʰoŋ[1]	
糠	kʰoŋ[1]	
慷	kʰoŋ[1]	
曠	kʰoŋ[3]	
壙	kʰoŋ[3]	墓～：墓穴
礦	kʰoŋ[3]	2
控	kʰoŋ[5]	
□	kʰoŋ[6]	虹
□	kʰoŋ[6]	烏桕樹
弘	hoŋ[2]	
紅	hoŋ[2]	2
洪	hoŋ[2]	
鴻	hoŋ[2]	
馮	hoŋ[2]	
放	hoŋ[5]	2下～
況	hoŋ[5]	
鳳	hoŋ[6]	
奉	hoŋ[6]	
秧	∅oŋ[1]	
殃	∅oŋ[1]	
枉	∅oŋ[3]	
往	∅oŋ[3]	
□	∅oŋ[3]	～膿：化膿
張	tyoŋ[1]	2姓
長	tyoŋ[2]	2～江
腸	tyoŋ[2]	2
場	tyoŋ[2]	
□	tyoŋ[2]	□pit5～：知道
帳	tyoŋ[5]	
賬	tyoŋ[5]	
脹	tyoŋ[5]	
仗	tyoŋ[5]	
丈	tyoŋ[6]	4姨～：姨夫，～夫
長	tyoŋ[6]	直亮切，剩
暢	tʰyoŋ[5]	
杖	tʰyoŋ[6]	
娘	nyoŋ[2]	1白酒～：酒釀
讓	nyoŋ[5]	
嚷	nyoŋ[6]	吵架
良	lyoŋ[2]	
涼	lyoŋ[2]	
量	lyoŋ[2]	動詞
糧	lyoŋ[2]	
梁	lyoŋ[2]	
粱	lyoŋ[2]	
壤	lyoŋ[5]	
□	lyoŋ[5]	1～□mᴇ533：老鷹
亮	lyoŋ[6]	
諒	lyoŋ[6]	
量	lyoŋ[6]	數～
相	θyoŋ[1]	～拍：打架，～處
箱	θyoŋ[1]	
廂	θyoŋ[1]	
湘	θyoŋ[1]	
襄	θyoŋ[1]	
鑲	θyoŋ[1]	
商	θyoŋ[1]	
傷	θyoŋ[1]	
詳	θyoŋ[2]	
祥	θyoŋ[2]	
常	θyoŋ[2]	
嘗	θyoŋ[2]	
償	θyoŋ[2]	
相	θyoŋ[5]	□kʰᴇk4～：照相；～士：看相；宰～
上	θyoŋ[6]	動詞
癢	θyoŋ[6]	
尚	θyoŋ[6]	和～
上	θyoŋ[6]	樓～
將	tɕyoŋ[1]	～來
漿	tɕyoŋ[1]	
章	tɕyoŋ[1]	
樟	tɕyoŋ[1]	～柴：樟樹
漳	tɕyoŋ[1]	
醬	tɕyoŋ[5]	
將	tɕyoŋ[5]	棋子之一
瘴	tɕyoŋ[5]	發～：發生瘟疫
狀	tɕyoŋ[11]	1～元
槍	ɕyoŋ[1]	
昌	ɕyoŋ[1]	
菖	ɕyoŋ[1]	
香	ɕyoŋ[1]	
鄉	ɕyoŋ[1]	
墻	ɕyoŋ[2]	
□	ɕyoŋ[2]	～□ŋun55：蜥蜴
唱	ɕyoŋ[5]	
倡	ɕyoŋ[5]	
向	ɕyoŋ[5]	
象	ɕyoŋ[6]	
像	ɕyoŋ[6]	
橡	ɕyoŋ[6]	
匠	ɕyoŋ[6]	
緔	ɕyoŋ[6]	～鞋
疆	kyoŋ[1]	
僵	kyoŋ[1]	
薑	kyoŋ[1]	
姜	kyoŋ[1]	
羌	kyoŋ[1]	
强	kyoŋ[2]	～弱
腔	kʰyoŋ[1]	
央	∅yoŋ[1]	
羊	∅yoŋ[2]	
洋	∅yoŋ[2]	
烊	∅yoŋ[2]	
楊	∅yoŋ[2]	姓
陽	∅yoŋ[2]	
揚	∅yoŋ[2]	
瘍	∅yoŋ[2]	
垟	∅yoŋ[2]	大片的平地
榮	∅yoŋ[2]	2柘～：地名
□	∅yoŋ[2]	～□mᴇ322：青蛙
□	∅yoŋ[5]	2～□mᴇ533：老鷹
樣	∅yoŋ[6]	
裳	∅yoŋ[6]	衣～
張	tøŋ[1]	1量詞
東	tøŋ[1]	1～爿：東邊
冬	tøŋ[1]	
點	tøŋ[1]	2～心
中	tøŋ[1]	1～秋
中	tøŋ[1]	1～意：喜歡
從	tøŋ[2]	1介詞
重	tøŋ[2]	2～陽
等	tøŋ[3]	1
仲	tøŋ[6]	杜～
通	tʰøŋ[1]	1～風
重	tʰøŋ[2]	1層，量詞；～農爿：雙人旁；雙～皮：雙眼皮
桶	tʰøŋ[3]	
農	nøŋ[2]	2～業
濃	nøŋ[2]	茶濃
莨	løŋ[2]	～□□ŋan44moŋ44：蕨
㫰	løŋ[2]	2～竿枝：曬衣架
隆	løŋ[2]	
窿	løŋ[2]	窟～
龍	løŋ[2]	1
攏	løŋ[3]	
□	løŋ[3]	前面不開扣的上衣，洋毛～：有袖的毛衣
榛	tʃøŋ[1]	～子：栗子
棕	tʃøŋ[1]	
從	tʃøŋ[2]	2～教農：教徒
葱	tʃʰøŋ[1]	
□	tʃʰøŋ[2]	脰管筋～得：落枕
雙	θøŋ[1]	
松	θøŋ[2]	～柴：松樹
𢱤	θøŋ[3]	推
誦	θøŋ[3]	
頌	θøŋ[3]	
訟	θøŋ[3]	
□	θøŋ[6]	穿
江	køŋ[1]	1姓；閩～
工	køŋ[1]	做～；蜀～：一天
蚣	køŋ[1]	
窮	køŋ[2]	
港	køŋ[3]	
空	kʰøŋ[1]	1灶～：灶口，□lɔi44～：鑽孔，鼻～：鼻子，耳～：耳朵眼兒
雄	høŋ[2]	2英～
翁	∅øŋ[1]	1祖父，舅～：父親的舅父
□	∅øŋ[1]	□pau44貓□ni44～：捉迷藏
戎	∅øŋ[2]	
絨	∅øŋ[2]	
茸	∅øŋ[2]	
容	∅øŋ[2]	
蓉	∅øŋ[2]	
庸	∅øŋ[2]	
□	∅øŋ[2]	寵
用	∅øŋ[6]	
跌	tik[7]	～鼓：痛苦
適	tik[7]	
滴	tik[7]	
嫡	tik[7]	
踢	tʰik[7]	
剔	tʰik[7]	
□	lik[7]	瘸骹～：用一條腿跳
□	lik[7]	□piʔ4～：掙扎
□	lik[7]	□piʔ4～：榕樹
□	lik[7]	固～好：幸虧
哲	tɕik[7]	
浙	tɕik[7]	
節	tɕik[7]	3～省
癤	tɕik[7]	
質	tɕik[7]	
即	tɕik[7]	
鯽	tɕik[7]	塗～：鯽魚
織	tɕik[7]	
職	tɕik[7]	
積	tɕik[7]	
脊	tɕik[7]	
績	tɕik[7]	
漆	ɕik[7]	
膝	ɕik[7]	
戚	ɕik[7]	
急	kik[7]	2
擊	kik[7]	
激	kik[7]	
益	∅ik[7]	
□	∅ik[7]	□□pi11βɔ11～：蝙蝠
腹	puk[7]	1～臍：肚臍
樸	pʰuk[7]	
朴	pʰuk[7]	
撲	pʰuk[7]	1
仆	pʰuk[7]	
僕	pʰuk[7]	
覆	pʰuk[7]	1臉朝下躺在牀上
□	pʰuk[7]	硬幣沒有阿拉伯數字的面
