#漢字	音標	解釋				
#簡稱	/	嘉禾普满				
#全稱	/	嘉禾普满话				
#版本	/	2022-5-28				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e				
#聲調	/	45 1 1a 陰平 ꜀,24 2 1b 陽平 ꜁,33 3 2 上 ꜂,21 5 3a 阴去 ꜄,35 7 4a 阴入#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。				
#說明	/	來源：Wesaley 参考自《嘉禾土话研究》#HTML格式，僅允許一行，用<br>換行				
矮	ai3					
隘	ai5					
败	bai5					
厉	li5					
祭	tɕi5					
世	ɕi5					
艺	ȵi5					
篦	bʰi3					
闭	mi1					
批	bʰi1					
迷	bi2					
米	bi3					
谜						
低	li1					
底	di3					
帝	di5					
梯	tʰi1					
体	tɕi3					
替						
剃	tʰi5					
题	di2					
提	tia2					
蹄	di2					
弟	di3					
泥	ni2					
犁	ni2					
礼	li3					
挤	tɕi3					
砌	tsʰɿ5					
齐	tɕʰi3					
脐	tsʰɿ1					
西	ɕi1					
洗	ɕi3					
细	ɕi5					
鸡	tɕi1					
继	tɕi5					
系	tɕi5					
髻	tɕie5					
杯	bei1					
辈	bei5					
背	bei5	~脊				
坯	bʰai1					
配	bʰei5					
陪	bai2					
赔	bai2					
倍	bai5					
背	bai5	~诵				
媒	bai2					
每	mei3	~人				
妹	bai5					
堆	duei1					
对	duei5					
碓	duei5					
推						
腿	tʰai3					
退	tʰuei5					
队	duei5					
雷	lai2					
催	tsʰuei1					
罪	tsʰuei3					
碎	suei5					
块	kuai5					
灰	xuei1					
悔	xuei3					
回						
煨	uei1					
蜕	tʰuei5					
兑						
最	tsuei5					
外	uei5					
会	xuei5	~不~				
乖	kai1					
怪	kue5					
怀	xuai2					
坏	xuai5					
挂	kua5					
卦	kua5					
画	xua5					
快	kʰai5					
筷	kʰai5					
歪	uai1					
话	xua5					
岁	ɕy5					
内						
税	suei5					
废						
肺	fi5					
桂						
碑	bi1					
彼						
臂	bi5					
披	bʰi1					
皮	bi2					
脾	bi2					
被	bi3	~子				
婢	bi3					
被	bi3	~打				
避	bi5					
离	li2					
紫	tsɿ3					
刺	tsɿ3					
斯						
撕						
知	tɕi1					
池						
支	tɕi1					
枝	tɕi1					
桅						
纸	tɕi3					
只	tsɿ3	~有				
舐	lia5					
翅	tsɛ5					
匙	ɕi2					
是	ɕi2					
寄	tɕi5					
奇	tɕʰi2					
骑	tɕʰi2					
倚	tɕʰi3					
宜	in2	便~				
蚊	ȵie5					
义	ȵi2					
戏	tɕʰi5					
椅	ei3					
移	i2					
易	i5					
比	bi3					
枇	bʰi3					
屁	pʰi5					
鼻	bi5					
篦	bi5	~子				
眉	mi2					
地	di5					
腻	ei3					
梨	li5					
利	li5					
痢	li5					
姿	tsɿ1					
姊	tsɿ3					
次						
瓷	tsʰɿ2					
姿	tsʰɿ2					
自	tsʰɿ5					
私	sɿ1					
死	sɿ3					
四	sɿ5					
迟	tɕʰi2					
师	sɿ1					
狮	sɿ1					
脂	tɕi1					
指	tsɿ1					
尸	ɕi1					
屎	sɿ3					
饥	tɕi1					
器	tɕʰi5					
祁	tɕʰi5					
姨	i2					
你	hŋ3					
狸	li2					
李	li2					
里	li2	公~				
理	li2					
子	tsɿ3					
梓						
字	tsʰɿ5					
司						
丝	sɿ1					
思						
祠	tsʰɿ2					
似						
伺	sɿ5					
寺	tsʰɿ5					
置						
治						
柿	sɿ3					
事	sɿ5					
趾	tsɿ3					
痔	tɕʰi5					
齿	tɕʰi3					
诗	ɕi1					
始	ɕi3					
试	sɿ5					
时	ɕi2					
耳	a3					
基	tɕi1					
记	tɕi5					
欺	tɕʰi1					
起	tɕʰi3					
棋	tɕʰi2					
旗	tɕʰi2					
疑	ȵi2					
喜	ɕi3					
意	i5					
以	i3					
几	tɕʰi3					
气	tɕʰi5					
汽	tɕʰi5					
稀	ɕi1					
衣	i1					
依	i1					
嘴	tɕy3					
髓	suoŋ3					
随	suei2					
吹	tɕʰy1					
睡	ɕie3					
规	kuei1					
亏	kʰuei1					
跪	tɕʰy3					
为	uei5					
泪	lai5					
醉	tɕy5					
穗	sei5					
追	ʦuei1					
槌	tɕʰy2					
锤	tɕʰy2					
锥	tɕy2					
水	ɕy3					
龟	kuei1					
季	tɕi5					
葵	kʰuei3					
柜	kʰuei3					
位	uei5					
飞	fi1					
痱	fei5					
费						
肥	fi2					
尾	bi3					
味	bi5					
归	tɕy2					
鬼	tɕy3					
贵	tɕy5					
威	uei1					
围	uei2					
保	bau2					
堡						
宝	bəu3					
报	bəu5					
袍	bau2					
抱	baŋ3					
毛	bəu2					
帽	mau5					
刀	dəu1					
倒	dəu3					
到	dəu5					
讨	tʰəu3					
套	tʰəu5					
桃	dəu2					
道	dəu3					
盗	dəu3					
脑	nəu3					
恼	nəu3					
劳	lau2					
捞	lau2					
牢	ləu2					
老	ləu3					
糟	tsəu1					
早	tsəu3					
枣	tsəu3					
蚤	tsəu3					
躁	tsəu5					
灶	tsəu5					
草	tsʰəu3					
糙	tsʰəu1					
肏	tsʰəu2					
皂	tsʰəu3					
臊	sau1					
扫	səu5	~地				
嫂	səu3					
扫	səu5	~帚				
高	kəu1					
膏	kəu1					
篙	kəu1					
羔	kau1					
告	kəu5					
考	kʰau3					
烤	kʰau3					
靠	kʰau3					
蒿						
好	xəu1					
毫	xəu2					
号	xəu5					
包	bau1					
胞	bau1					
饱	bau3					
豹	bau5					
泡	bʰau5	水~				
抛	pʰau1					
炮	bʰau5					
泡	bʰau5	~水				
跑	pʰau1					
刨						
茅	bau2					
猫	mau1					
貌	mau5					
闹	nau5					
罩	tsau5					
抓	tsua1					
爪	tsau3					
抄	tsʰau1					
炒	tsʰau3					
吵	tsʰau3					
潲	sau5					
交	kau2					
教	kau5	~书				
绞	kau3					
搅	kau3					
搞	kau3					
窖	kau5					
觉	kau5					
敲	kʰau5					
巧	tɕʰiau3					
咬	ɡau3					
孝	ɕiau5					
校	tɕʰiau5					
坳	au2					
膘	biəu1					
标	biəu2					
表	biəu3					
飘	pʰiəu1					
票	pʰiau5					
苗	miəu2					
庙	biəu5					
樵	tɕʰiəu2					
消	ɕiəu1					
宵	ɕiəu1					
硝	ɕiəu1					
销	ɕiəu1					
小	ɕiəu3					
笑	ɕiəu5					
朝	tɕʰiəu2	~代				
招	tɕiau1					
照	tɕiəu5					
烧	ɕiəu1					
少	ɕiəu3	多~				
娇	tɕiəu1					
桥	tɕʰiəu2					
荞	tɕʰiəu2					
轿	tɕʰi5					
妖	iəu1					
腰	iəu1					
要	iəu1					
摇	iəu2					
窑	iəu2					
刁	diəu1					
雕	diəu1					
鸟	li3					
钓	diəu5					
挑	tʰiəu1					
跳	tʰiəu5					
条	diəu2					
调	diəu2	~羹				
掉	tʰiəu5					
调	diəu5	~动				
尿	niəu5					
了	liau3					
料	liəu5					
叫	au2					
窍						
晓	ɕiəu3					
亩	məu3					
蔸	du1					
斗	dau3	一~米				
抖						
陡	dau3					
斗	dau5	~争				
偷	tʰau1					
敨	tʰau3					
头	dau2					
投	dau2					
豆	die5					
逗	nia5					
楼	lau2					
漏	lau5					
走	ʦau3					
凑	tsʰau5					
嗽	sau5					
勾	kau1					
钩	kau1					
沟						
狗	kau3					
够	kau5					
口	kʰau3					
叩	kʰaŋ3					
扣						
藕	au3					
喉	xau2					
猴	xau2					
后	xau2					
厚	xau3					
候	xau5					
呕	fie1					
沤	au5					
怄	au5					
副	fu5					
浮	bəu2					
妇	fu3					
扭	tɕiəu5					
流	liəu2					
流	xuən2					
刘	liəu3					
留	liəu2					
榴	liəu2					
硫	liəu2					
琉						
柳	liəu3					
溜						
酒	tɕiəu3					
秋	tɕʰiəu1					
就	tɕʰiəu5					
修	ɕiəu1					
秀	ɕiəu5					
绣	ɕiəu5					
锈	sei5					
袖	tɕʰiəu5					
肘	kʰu5					
昼	təu5					
抽	tɕʰiəu1					
丑	tɕʰiəu3					
绸	tɕʰiəu1					
皱	ʦau5					
愁	ʦau5					
搜	sau1					
馊	sau1					
瘦	sau5					
漱	sau5					
周	tɕiəu1					
州	tɕiəu1					
收	ɕiəu1					
手	ɕiəu3					
守	ɕiəu3					
仇	ɕiəu2					
受	ɕiəu3					
寿	ɕiəu5					
九	tɕiəu3					
久	tɕiəu3					
韭	tɕiəu3					
炙	tɕiəu3					
救	tɕiəu5					
求	tɕʰiəu2					
球	tɕʰiəu2					
舅	tɕʰiəu3					
牛	diəu2					
忧	iəu1					
有	xau3					
友	iəu3					
又	iəu3					
右	iəu5					
油	iəu2					
游	iəu2					
丢	diəu5					
耽	dəu1					
答	tɛ1					
搭	tɛ1					
贪	tʰaŋ1					
探	tʰaŋ1					
踏	dau5					
潭	to2					
沓	tʰɛ7					
南	no2					
男	no2					
簪	tso1					
杂	tsa5					
合	xo5					
鸽	kʰo7					
砍	tɕʰie3					
啜	ɕye7	喝的意思				
含	xaŋ2					
盒	xɛ7					
庵	o1					
担	to1	~任				
胆	do3					
担	to5	挑~				
毯	tʰo3					
塔	tʰɛ2					
谈	do2					
淡	do2					
蓝	lo2					
腊	lɛ5					
蜡	lɛ5					
三	so1					
甘	ko1					
柑	ko1					
敢	kʰaŋ3					
赚	tɕʰie5					
眨	tɕʰie7					
插	tsʰɛ7					
炸	tsʰa7					
杉	sa1					
减	kɛ1					
夹	kɛ7					
恰	tɕʰia3					
甲	kɛ7					
嵌						
岩	aŋ5					
鸭	a7					
押	a7					
压	a7					
镰	lei2					
尖	tsei1					
接	tɕie7					
签	ɕi1					
占	tɕʰie5					
折	tɕie2					
闪	ɕiaŋ3					
染	nei3					
驐	duoŋ1					
厌	ei5					
盐	kei2					
阎	niaŋ2					
檐	kei2					
叶	i5					
欠	kʰei5					
业	nie7					
腌	ɡau1					
点	dei3					
跌	die1					
添	tʰei1					
舔	ȵia3					
帖	tʰie7					
贴	tʰie7					
甜	dei2					
念	nei7					
挟	kɛ7					
嫌	xei2					
法	fɛ5					
凡	fie2					
犯						
品						
淋	lin2					
笠						
粒	la7					
心	ɕin1					
寻	tɕʰin2					
浸	tɕin5					
习	ɕie7					
沉	tɕin2					
蛰	tɕi7	惊~				
参						
涩	tɕia7					
针	tɕin1					
斟	tɕiŋ5					
枕	tɕiŋ3					
深	ɕiŋ1					
湿	ɕie7					
十	ɕie7					
入	iau5					
今	tɕi1					
金	tɕin1					
急	tɕie2					
给	o5					
琴	dʑin2					
及	tɕʰie7					
音	in1					
阴	in1					
单	to1					
滩	tʰo1					
摊	tʰo1					
坦	tʰo3					
炭	tʰo5					
叹	tʰo5					
弹	to1	~琴				
难	no2	~易				
拦	lo2					
栏	lo2					
懒	lo3					
烂	lo7					
辣	lɛ5					
癞	lai5					
餐	tsʰo1					
散	so3	~开				
伞	so3					
散	so5	分~				
萨	sa3					
肝	ko1					
干	ko1	~湿				
杆						
赶	kuei3					
割	kɛ7					
汉	xo1	~字				
寒	xo2					
旱						
汗	xo5	出~				
安	o1					
按	aŋ7					
扮	bie5					
八	bɛ7					
抹	ma7					
盏	tɕie3					
铲	tɕʰiəu1					
山	ɕie1					
杀	sɛ7					
间	tɕʰi1					
眼	nie3					
班	bie1					
扳	bie1					
板	bie3					
蛮	maŋ2					
慢	miɛ5					
颜	yuaŋ2					
瞎	nie3					
鞭	bi1					
变	bei5					
鳖	biɛ7					
偏	pʰiaŋ1	~心				
骗	pʰiaŋ5					
便	bei2	~宜				
便	bei2	方~				
棉	mei2					
面	mei5	脸~				
连	lei2					
煎	tsei1					
剪	tsei3					
箭	tsei5					
浅	tsʰei3					
钱	tsʰei2					
贱	tsei5					
仙	sei1					
鲜	som1					
癣	suei3					
线	sei5					
蜇	dei5	~人				
舌	li5	本字疑为利				
扇	sei5					
燃	nei2					
热	ie5					
孽	nie7					
揭	tɕie7					
边	bei1					
扁	bi3					
匾	biaŋ3					
撇	pʰie2					
辫	bia3					
面	mei5	~粉				
篾	biɛ7					
天	tʰei1					
铁	tʰei7					
田	dei2					
垫	dei5					
年	nei2					
燃	nei3					
怜	liaŋ2					
莲	liaŋ2					
节	tɕie7					
千	tsʰei1					
切	tɕʰie7					
前	tsʰei2					
先	sei1					
肩	kɛ1					
见	kei5					
结	tɕie7					
牵	tɕʰiaŋ1					
现	xei5	~饭				
烟	ei1					
噎	ie2					
搬	baŋ1					
半	bəu5					
钵	bu7					
拔	bo7					
拼	pʰaŋ1					
泼	pʰɛ7					
盘	bəu5					
伴	bəu3					
满	məu3					
末	miɛ3					
抹	ma2					
端	do1					
短	to3					
团	do2					
脱	tʰo7					
段	do7					
缎	do7					
暖	no3					
卵	lo3					
乱	lo5					
捋	lye5					
撮	tɕye7					
酸	so3					
算	so7					
蒜	su7					
官	kəu1					
管	ko3					
灌	kuoŋ5					
罐	kuoŋ5					
观	kuoŋ5	寺~				
宽	kʰuaŋ1					
阔	kʰo7					
玩	ye2					
欢	xəu2					
完	uei2					
丸	uei2					
活	ɕie1					
碗	ŋ3					
挖	uai7					
闩	suoŋ1					
刷	ɕya7					
关	kue1					
惯	kue5					
刮	kue7					
还	ye2	~原				
还	xɛ2	~有				
弯	ye1					
全	tsʰuei2					
泉	tsei2					
选	suei3					
雪	ɕye7					
转	tsʰuei5					
传						
砖	tsuei1					
穿	tsʰuei1					
串	tsʰuei5					
船	suei5					
软	uei3					
圈	kʰuai1					
拳	kʰei2					
权	kʰuai2					
圆	lo2	本字可能是圞				
缘	uei2					
捐	tsuei1					
反	fiɛ3					
发	fɛ7					
翻	fiɛ1					
烦	fiɛ2					
饭	xɛ5					
罚	xɛ6					
袜	ue7					
劝	kʰuei5					
元	uei2					
原	yuoŋ5					
愿	uei5					
月	ye5					
冤	uei1					
怨						
园	uei2					
远	uei3					
越	ye5					
缺	kʰei7					
县	xuei5					
血	ɕye7					
吞	tʰaŋ1					
跟	kaŋ1					
根	kaŋ1					
很	xəŋ3					
恨	xaŋ5					
恩	ŋaŋ1					
笔	biɛ7					
匹	pʰiɛ7					
密	biɛ2					
鳞	lin2					
磷	lin2					
栗	lie7					
亲	tɕʰin1	~戚				
亲	tɕʰin5	~家				
七	tɕʰie7					
漆	tɕʰie7					
辛	ɕin1					
新	ɕin1					
信	ɕin5					
膝	tɕʰie7					
镇	tɕiŋ2					
陈	tɕʰin2					
尘	tɕʰin2					
阵	tɕʰiŋ2					
侄	tɕʰie7					
虱	se7					
真	tɕin1					
质	tɕie5					
神	ɕin2					
实	ɕin7					
身	ɕin1					
伸	ɕin1					
晨	ɕin2					
人	nin2					
仁	nin2					
忍	in3					
日	ie5					
巾	tɕin1					
紧	tɕin3					
吉	tɕin5					
银	nin2					
因	in1					
印	in5					
一	e5					
斤	tɕin1					
芹	tɕʰin2					
近	tɕʰin3					
本	baŋ3					
不	bɛ5					
喷	faŋ2	~水				
喷	pʰaŋ5	~香				
盆	baŋ2					
笨	baŋ3					
门	maŋ2					
闷	maŋ5					
没	bau7					
褪	tʰuei5					
蠢	tɕʰyoŋ5					
钝	ɡo2					
嫩	nuoŋ5					
村	tsʰuoŋ5					
寸	tsʰuoŋ5					
存	tsʰuoŋ2					
蹲	tsau2	另有本字				
孙	suoŋ1					
滚	kuoŋ3					
棍	kuoŋ5					
骨	kue7					
睏	kʰuoŋ3					
魂	xuoŋ2					
混	xu1					
温	uəŋ1					
瘟	uoŋ1					
稳	uoŋ1					
轮	luoŋ2					
笋	suoŋ3					
榫	suoŋ3					
春	tɕʰuoŋ1					
蠢	tɕʰuoŋ3					
出	tɕye7					
唇	ɕyoŋ2					
顺	ɕyoŋ2					
术	ɕye5					
纯	ɕyoŋ5					
闰	yoŋ5					
均	tɕyoŋ5					
菌	tɕʰuoŋ3					
匀	yoŋ2					
分	faŋ1					
粉	faŋ3					
粪						
坟	faŋ2					
份	faŋ5					
佛	fu5					
蚊	maŋ5					
闻	dao2	本字不明				
问	uəŋ5					
物	ue5					
物	ye7					
军	tɕyoŋ1					
裙	tɕʰuoŋ2					
熏						
荤	xuoŋ1					
云	yoŋ2					
运	yn5					
晕	yn1					
帮	baŋ1					
榜	baŋ3					
旁	ye2	本字不明				
薄	pəu5					
忙	maŋ2					
摸	mo1					
当	do1	应~				
挡	du2					
当	do5	~作				
汤	tʰo2					
烫						
托	dei5	不合方言对应关系				
堂	tʰei2	不合方言对应关系				
糖	to2					
塘	to2					
诺	ia3					
郎	lo2					
狼	laŋ2					
落	lau7					
葬	tso5					
仓						
错	tsʰau5					
藏	tsʰo2	隐~				
昨	tsʰai2					
桑	so1					
钢	kəu1					
缸	kəu1					
各	kʰɛ					
糠	xəu1					
娘	ȵio2					
酿	io5					
良	lio2					
凉	lio2					
量	lio2	~长短				
梁	lio2					
粮	lio2					
两	lio3					
亮	lio5					
凉	lio5					
浆	tɕio1					
酱	tɕio5					
枪	tɕʰio1					
抢	tɕʰio3					
墙	tɕʰio2					
匠	tɕʰio5					
嚼	tɕʰiəu7					
箱	ɕio1					
相	ɕio1	~互				
想	ɕio3					
削	ɕio5					
详	ɕio2					
像	tɕio5					
张	tɕio1					
长	tɕio3	~生				
涨	tɕio3					
帐	tɕio5					
胀	tɕio5					
着	tɕʰiəu5	~衣				
长	tɕʰio2	~短				
肠	tɕʰio2					
丈	tɕʰio3					
杖						
着	tɕʰiəu7					
装	tsuai2					
壮	tsʰo5					
疮	so1					
床	tsʰo2					
状	tsʰo5					
霜	so1					
樟	tɕio1					
掌	tɕio3					
唱	tɕʰio5					
商	ɕio1	~量				
伤	ɕio1					
赏	ɕio3					
饷	ɕio5					
常	tɕʰio2					
尝	tɕʰio2					
上	xo3	~山				
尚						
上	xo5	~面				
勺	ɕiəu5					
让	io5					
姜	tɕio1	生~				
脚	tɕiəu5					
强	tɕʰio1					
香	ɕio1					
乡	ɕio1					
享	xo3					
响	ɕio3					
向						
秧	io1					
羊	io2					
洋	io2					
杨	iaŋ2					
阳	iaŋ2					
养	io3					
痒	io3					
样	io5					
药	io7					
光	kəu3					
广	kuoŋ3					
郭	ko3					
荒	xəu3					
慌	xəu1					
黄	ŋ2					
皇	xəu2					
方	fəu1					
放	faŋ5					
纺						
房	fəu3					
防	fəu2					
芒						
网	məu3					
枉	uaŋ3					
王	uaŋ2					
剥	bau5					
胖						
蚌	pʰaŋ3					
雹	bau7					
桌	tsʰu5					
撞	tsʰuoŋ5					
浊	tɕʰye5					
双	suoŋ1					
江	ko1					
讲						
虹	kau5					
角	kau5					
腔	tɕʰio					
确	kʰo5					
壳	xau7					
岳	io7	~丈				
夯						
巷	xɛ5					
学	xau5					
学	xɛ5	放~				
崩	baŋ1					
北	bɛ7					
朋	baŋ2					
墨	mɛ5					
默	mɛ5					
灯	daŋ1					
等	daŋ3					
凳	daŋ5					
得	dɛ7					
德	dɛ7					
藤	daŋ2					
邓	taŋ5					
澄	tɕʰin2					
能	laŋ2					
肋	lɛ5					
曾	tsaŋ1	姓~				
层	tsʰaŋ2					
塞	tɕʰye7					
肯	xaŋ3					
刻	kʰɛ7					
克	kʰɛ7					
黑	xɛ7					
冰	bin1					
逼	bie7					
力	lie5					
鲫	tɕie7					
熄	ɕie7					
媳	ɕie7					
直	tɕʰie5					
值	tɕie3					
侧	tsɛ2					
色	se7					
蒸	tɕiŋ1					
证	tɕiŋ5					
织	tɕie2					
称	tɕʰiŋ1	~呼				
秤	tɕʰiŋ5					
绳	ɕiŋ2					
剩	ɕiŋ5					
食	ɕie5					
升	ɕiŋ1					
胜	ɕiŋ5					
识	ɕie7					
兴	ɕiŋ5					
应	iŋ5	~当				
应	aŋ5	响~				
国	kue7					
百	ba5					
柏	bɛ7					
伯	ba5					
拍	pʰɛ7					
魄	be5					
彭	baŋ2					
白	ba5					
打	ta3					
冷	lie3					
撑	tsʰa1					
拆	tsʰa5					
择	tsʰa5					
生	ɕie1					
牲	ɕie1					
甥	ɕie1					
省	səŋ3					
更	kaŋ1					
羹	kaŋ1					
梗	kue3					
格	kɛ7					
客	kʰa5					
硬	nie5					
额	ɡa5					
吓	xa5					
棚	baŋ2					
麦	ba5					
脉	mɛ7					
摘	tsa5					
橙	tɕʰiŋ2					
争	tɕie1					
隔	ka5					
轭	a5					
兵	bin1					
柄	bie5					
碧						
平	bei2					
坪	bei2					
病	bei5					
明						
命	mei5					
惊	kei1					
敬						
镜	tɕiŋ5					
庆	tɕiŋ5					
影	in3					
饼	bin3					
聘						
僻	pʰie2					
名	mei2					
领	lei3					
岭	lei3					
精	tɕiaŋ1	~呼				
精	tsei1	~肉				
睛						
井	tsei3					
积	tɕie5					
脊	tɕie5					
清	tsʰei1					
请	tsʰei3					
情	tɕʰiŋ2					
净	tsʰei5					
性	sei5					
惜	ɕie7					
席	ɕie7	酒~				
席	ɕia5	草~				
贞						
正	tsei1	~月				
整	tɕiŋ3					
正	tɕiŋ5	~面				
只	tɕia5					
炙	tɕia5	~火				
赤	ɕia5					
尺	tɕʰia5					
射	ɕia5					
声	sei1					
圣						
成	tɕʰiŋ2					
城	tɕʰiŋ2					
石	ɕie5					
颈	kei1					
轻	kʰei1					
益	ie7					
赢	ɡei2					
壁	pia5					
拼	pʰaŋ1					
瓶	bin2					
並	bin2					
钉	di1	铁~				
顶	lin3					
鼎	li3					
钉	tei5	~住				
滴	lia5					
听	tʰei5	~见				
踢	tʰie7					
剔						
亭	tʰiŋ5					
停	diŋ2					
挺						
定	din5					
笛	lia5					
宁	nei2	~远				
灵	liŋ2					
零	liŋ2					
铃	liŋ2					
另	liŋ5					
历	lie7	~书				
绩	tɕie5					
青	tsʰei1					
戚	tɕʰie7					
星	ɕi1					
腥	sei1					
醒	sei3					
锡	ɕia7					
经	tɕiŋ1					
横	ye2					
划	xua5					
兄	xuei1					
萤	io2					
篷	baŋ2					
蓬	baŋ2					
蒙	məu2					
木	be7					
东	duoŋ1					
冻	duoŋ5					
栋	duoŋ5					
通	tʰuoŋ1					
桶	tʰuoŋ3					
同	duoŋ2					
铜	duoŋ2					
桐	duoŋ2					
筒	duoŋ2					
洞						
独	dye7					
读	do5					
笼	luoŋ2					
聋	luoŋ2					
