uᴀ	2b	猾娃袜鸦		
suae	5	帅蟀率[～先]		
kuae	2b	国		
kuae	5	怪		
kʰuae	5	会[～计]筷		
xuae	2b	槐怀或惑		
xuae	5	坏		
uae	5	外		
luɛ	1	□[赶]		
tsʰuɛ	3	揣喘		
suɛ	1	衰		
suɛ	3	甩		
kuɛ	1	乖		
kuɛ	3	柺		
kʰuɛ	3	块[一～钱]		
xuɛ	1	活		
uɛ	1	歪		
tui	1	堆		
tui	5	兑队碓对		
tʰui	1	推		
tʰui	2b	颓		
tʰui	3	腿		
tʰui	5	退蜕褪		
lui	1	□[滚]		
lui	2a	雷擂		
lui	3	儡垒累篓摞		
tsui	2b	□[滚]		
tsui	3	锥椎		
tsui	5	累泪擂类虑内瑞銳		
tsʰui	1	炊崔催摧		
tsʰui	2b	垂猝		
tsʰui	5	脆悴粹翠		
sui	1	虽		
sui	2a	随		
sui	5	税睡遂岁隧穗碎		
kui	1	圭规瑰闺龟归		
kui	2b	骨		
kui	3	轨鬼诡		
kui	5	癸桂贵刽桧		
kʰui	1	盔窥亏		
kʰui	2b	逵葵		
kʰui	3	跪傀		
kʰui	5	柜愧溃		
xui	1	灰恢挥诙辉麾徽		
xui	2a	回茴		
xui	3	悔毁		
xui	5	弁晦惠汇贿会汇慧讳秽绘		
ui	1	威煨薇		
ui	2a	桅围		
ui	2b	危微唯帷惟爲违维		
ui	3	尾委萎伟苇僞纬		
ui	5	未位味畏胃猬卫慰谓魏		
ly	2b	律率[效～]		
ly	5	滤		
tɕy	1	车[～马炮]拘居朱珠株硃蛛诛猪诸		
tɕy	2a	鞠局菊		
tɕy	3	矩举主煮		
tɕy	5	序叙句拒苣具俱距剧剧据惧拄注绪		
tɕʰy	1	吹屈区蛆区岖趋躯驱		
tɕʰy	2a	除厨橱槌锤		
tɕʰy	2b	曲		
tɕʰy	3	杵楮储处[～理]取苎		
tɕʰy	5	处[到～]聚去[过～]趣住柱		
ɕy	1	殊书舒输吁虚须墟需嘘须		
ɕy	2a	徐		
ɕy	2b	述		
ɕy	3	许暑黍署鼠薯墅竖水		
ɕy	5	絮戍術树岁续		
y	1	淤		
y	2a	围余鱼渔		
y	2b	如儒辱入褥役疫于盂俞娱逾愉榆虞愚郁育浴域欲喻狱欲誉郁		
y	3	吕旅屡履女乳宇羽雨禹与语屿		
y	5	喂玉芋遇御寓裕预御		
tɕyɛ	1	橘		
tɕyɛ	2b	决掘诀厥絶蕨倔		
tɕʰyɛ	2b	缺瘸却雀鹊		
ɕyɛ	1	靴		
ɕyɛ	2b	戌恤薛穴雪血啜[喝]		
yɛ	2b	略虐疟曰约月悦越粤閲乐[音乐]		
pã	2a	盘		
pã	3	□[摔]		
pã	5	畔拚□[裂开]		
pʰã	1	潘攀		
pʰã	2b	盘		
pʰã	5	判盼叛襻		
mã	2a	瞒蛮		
mã	3	满		
mã	5	馒蔓幔漫慢		
fã	1	番藩翻		
fã	2a	烦		
fã	2b	帆凡繁矾梵		
fã	3	反		
fã	5	犯泛贩饭范范		
tã	2a	痰谈坛檀罈		
tʰã	1	坍贪摊滩瘫		
tʰã	2b	谈潭谭		
tʰã	3	坦毯		
tʰã	5	炭探叹		
lã	1	拿		
lã	2a	蓝拦兰篮栏男南难		
lã	3	懒览揽缆冷奶		
lã	5	滥烂难[～民]		
tsã	1	簪争		
tsã	3	攒斩盏		
tsã	5	暂赞占站战蘸		
sã	1	三山删衫珊生[～熟]甥		
sã	3	伞散[～开]裳陕闪		
sã	5	散[解～]疝		
kã	1	甘肝柑逾干[～净]肩间[房～]		
kã	2a	□[量词，根]		
kã	3	杆敢秆感赶橄减简		
kã	5	干[～劲]间监		
kʰã	1	刊勘堪龛□[容积减少]		
kʰã	3	坎砍槛		
kʰã	5	看		
xã	1	酣憨□[残次品]		
xã	2a	咸行[走]		
xã	2b	含函寒韩		
xã	3	罕喊		
xã	5	汗旱捍汉銲翰憾限		
ã	2a	巖□[刚刚好]		
ã	3	眼		
pʰiã	1	偏篇		
pʰiã	5	片骗		
miã	2a	棉绵		
miã	2b	眠		
miã	3	免勉娩		
miã	5	面		
tiã	1	掂颠癫		
tiã	2a	田甜填		
tiã	3	典踮点		
tiã	5	佃店电殿垫淀		
tʰiã	1	天添		
tʰiã	3	腆		
tʰiã	5	垫		
liã	1	拈黏		
liã	2a	连莲廉怜联帘镰		
liã	3	敛脸撵		
liã	5	楝练鍊链恋念		
tɕiã	1	尖奸兼坚煎笺艰歼沾粘毡瞻		
tɕiã	3	柬趼剪拣笕俭检茧硷展		
tɕiã	5	见建健毽腱渐贱箭剑荐键饯谏溅舰鉴		
tɕʰiã	1	千扦牵铅迁谦签纤		
tɕʰiã	2a	钳钱		
tɕʰiã	2b	前虔		
tɕʰiã	3	践潜浅遣□[用手按压]		
tɕʰiã	5	件欠歉		
ɕiã	1	掮仙先掀		
ɕiã	2a	嫌		
ɕiã	2b	涎闲衔贤		
ɕiã	3	陕闪险显		
ɕiã	5	扇善膳苋陷现羡线县馅宪献		
iã	1	胭焉淹烟腌研燕		
iã	2a	沿年燃延檐盐颜		
iã	2b	然言炎誕筵阎颜严		
iã	3	碾染衍究掩眼演		
iã	5	宴堰砚雁焰厌燕[～子]谚咽验艳		
tuã	1	端		
tuã	2a	团		
tuã	3	短断		
tuã	5	段缎锻		
tʰuã	2b	团		
luã	2a	圞		
luã	3	卵暖		
luã	5	乱		
tsuã	1	钻[～进]		
tsuã	3	□[扎]		
tsuã	5	钻[～石]		
tsʰuã	1	窜		
tsʰuã	5	赚攥纂		
suã	1	拴闩酸		
suã	5	蒜算		
kuã	1	官棺关鳏观[～察]冠[鸡～]		
kuã	3	管馆		
kuã	5	观[道～]冠[～军]贯惯灌罐		
kʰuã	1	宽		
kʰuã	3	款		
xuã	1	欢		
xuã	2b	还桓环		
xuã	3	缓		
xuã	5	幻宦换唤患焕		
uã	1	弯湾		
uã	2a	还[～钱]横完纨顽		
uã	2b	顽		
uã	3	宛挽晚皖碗腕		
uã	5	万		
tɕyã	1	捐		
tɕyã	3	卷		
tɕyã	5	卷绢圈[～养]		
tɕʰyã	1	圈[圆～]		
tɕʰyã	2a	泉全拳权颧		
tɕʰyã	2b	泉全		
tɕʰyã	3	犬		
tɕʰyã	5	券劝		
ɕyã	1	宣轩喧鲜[～艳]		
ɕyã	2b	弦玄旋悬眩		
ɕyã	3	鲜[朝～]选		
yã	1	冤渊		
yã	2a	丸袁原圆猿		
yã	2b	元员援园源缘		
yã	3	软远		
yã	5	怨院愿		
pẽ	1	奔[～驰]崩彬宾滨槟滨冰兵		
pẽ	2a	盆平坪瓶		
pẽ	3	本笨丙秉柄禀饼		
pẽ	5	迸并病奔[～头]		
pʰẽ	1	烹		
pʰẽ	2a	苹凭[～借]		
pʰẽ	2b	彭贫频平盆瓶屏萍评		
pʰẽ	3	品		
pʰẽ	5	聘		
mẽ	1	糜		
mẽ	2a	门名明暝蚊[～虫]		
mẽ	2b	民铭		
mẽ	3	米抿泯敏闽悯		
mẽ	5	闷命		
fẽ	1	分芬吩纷		
fẽ	2a	焚坟		
fẽ	3	粉		
fẽ	5	份忿愤奋粪喷[～水]		
tẽ	1	登灯丁叮疔钉砧		
tẽ	2a	藤亭停		
tẽ	3	等顶鼎		
tẽ	5	澄発邓瞪钉[～进去]定订锭		
tʰẽ	1	厅吞		
tʰẽ	2b	誊腾廷庭停		
tʰẽ	3	铤挺艇□[掉]		
tʰẽ	5	听		
lẽ	1	拎扔仍		
lẽ	2a	棱林邻鳞伶凌陵菱零铃龄捻宁		
lẽ	2b	临灵能凝		
lẽ	3	凛领岭		
lẽ	5	另令		
kẽ	1	根跟庚羹更[～新]今[～年]		
kẽ	3	耿硬梗紧颈		
kẽ	5	艮壤更[～加]		
kʰẽ	1	坑		
kʰẽ	3	肯垦		
xẽ	1	亨哼		
xẽ	2a	衡		
xẽ	2b	痕恒		
xẽ	3	很狠		
xẽ	5	恨现[～然，现在]横[蛮～]		
ẽ	1	恩因音洇姻荫		
ẽ	2a	塍[～头]人壬仁吟盈赢		
ẽ	3	忍影		
ẽ	5	刃任紝韧认硬应		
tɕiẽ	1	曾[姓氏]巾斤金津筋襟禁京荆茎晶睛粳经精鲸惊径增憎珍贞真针侦斟臻争征睁筝蒸正[～月]		
tɕiẽ	3	仅紧锦谨井景警枕疹诊拯整		
tɕiẽ	5	净尽近劲晋浸进禁[～止]尽竟敬靖静境镜竞甑赠振震镇症正[～当]政郑证		
tɕʰiẽ	1	称[～呼]撑侵青卿清轻擎清亲钦		
tɕʰiẽ	2a	岑曾[～经]层沉陈成城乘秦琴擒晴寻		
tɕʰiẽ	2b	臣晨尘成丞呈承城乘成程诚澄橙芽禽勤情		
tɕʰiẽ	3	惩逞近寝请		
tɕʰiẽ	5	蹭趁衬称[～心]秤净庆阵		
ɕiẽ	1	参森僧申伸身娠深升生[～活]牲笙声心芯辛欣新薪馨星猩腥兴		
ɕiẽ	2a	神绳刑		
ɕiẽ	2b	辰行形型		
ɕiẽ	3	沈审婶省醒		
ɕiẽ	5	甚葚肾慎渗剩胜圣信衅杏幸性姓兴[高～]		
iẽ	1	殷英婴樱莺缨鹰鹦蝇因音		
iẽ	2a	淫		
iẽ	2b	迎盈		
iẽ	3	引饮隐颖		
iẽ	5	印映应		
tuẽ	1	敦墩蹲驐[阉割]		
tuẽ	5	钝沌盾遁钝顿囤		
tʰuẽ	2b	屯豚饨臀		
luẽ	2a	伦轮		
luẽ	2b	仑沦		
luẽ	5	论嫩		
tsuẽ	1	尊遵		
tsuẽ	3	准		
tsʰuẽ	1	村皴		
tsʰuẽ	2a	存		
tsʰuẽ	2b	纯琼		
tsʰuẽ	3	忖蠢		
tsʰuẽ	5	寸		
suẽ	1	孙荪		
suẽ	2b	醇巡荀循寻询		
suẽ	3	笋损		
suẽ	5	顺舜训驯逊		
kuẽ	3	滚		
kuẽ	5	棍		
kʰuẽ	1	荤坤昆		
kʰuẽ	2a	裙		
kʰuẽ	2b	馄		
kʰuẽ	3	菌捆		
kʰuẽ	5	困		
xuẽ	1	昏婚浑晕		
xuẽ	2a	魂		
xuẽ	3	混		
xuẽ	5	睏		
uẽ	1	温瘟		
uẽ	2a	文蚊[～香]纹		
uẽ	2b	闻		
uẽ	3	稳		
uẽ	5	问		
tɕyẽ	1	均君军钧菌[细～]		
tɕyẽ	5	俊郡浚圳		
tɕʰyẽ	1	春椿		
tɕʰyẽ	2b	群		
tɕʰyẽ	3	蠢倾顷		
ɕyẽ	1	熏勋薰燻		
ɕyẽ	2a	唇		
ɕyẽ	2b	旬		
ɕyẽ	5	迅殉讯巽		
yẽ	2a	萤营匀耘云		
yẽ	2b	荣		
yẽ	3	尹允		
yẽ	5	闰润孕运熨韵		
pə̃	1	绷		
pə̃	2a	棚		
pə̃	5	□[拔]		
pʰə̃	1	蜂		
pʰə̃	2a	蒙朋		
pʰə̃	2b	蓬篷膨		
pʰə̃	3	捧		
pʰə̃	5	喷[～香]碰		
mə̃	1	木		
mə̃	2a	萌盟		
mə̃	3	猛蜢		
mə̃	5	懵孟		
fə̃	1	封风峰枫蜂[～蜜]疯锋丰		
fə̃	2a	逢冯		
fə̃	3	讽		
fə̃	5	缝奉俸凤		
tə̃	1	冬东		
tə̃	2a	同桐铜筒		
tə̃	3	董懂		
tə̃	5	洞冻动栋		
tʰə̃	1	通		
tʰə̃	2b	同童瞳		
tʰə̃	3	捅桶统		
tʰə̃	5	痛		
lə̃	1	聋		
lə̃	2a	龙砻笼脓		
lə̃	2b	隆胧农		
lə̃	3	咙拢垄		
lə̃	5	弄		
tsə̃	1	中[～间]忠盅衷终钟		
tsə̃	3	肿种仲		
tsə̃	5	中[～意]		
tsʰə̃	1	充舂冲囱悤葱聪		
