样	iɒ̃6		
光	kuɒ̃1		
广	kuɒ̃3		
旷	kʰuɒ̃5		
慌	xuɒ̃1		
谎	xuɒ̃3		
黄	uɒ̃2		
晃	huɒ̃4		
汪	uɒ̃1		
方	fɒ̃1		
仿	fɒ̃3		
放	fɒ̃5		
芳	fɒ̃1		
纺	fɒ̃3		
访	fɒ̃5		
房	/		
芒	mɒ̃2		
网	mɒ̃4		
望	mɒ̃6		
筐	kʰuɒ̃1		
狂	ɡuɒ̃2		
况	kʰuɒ̃5		
枉	uɒ̃3		
王	uɒ̃2		
往	uɒ̃4		
旺	uɒ̃5		
邦	pɒ̃1		
绑	pɒ̃3		
胖	pʰɒ̃5		
攮	lɒ̃3		
桩	tsɒ̃1		
撞	/		
窗	tsʰɒ̃1		
双	sɒ̃1		
双	sɒ̃5		
江	kɒ̃1		
讲	kɒ̃3		
降	kɒ̃5		
虹	kɒ̃5		
夯	xɒ̃1		
降	hɒ̃2		
项	hɒ̃4		
巷	/		
崩	poŋ1		
朋	boŋ2		
登	tən1		
灯	tin1		
等	tən3		
凳	tən5		
疼	/		
邓	tən5		
澄	tin5		
能	lən2		
楞	lən2		
增	tsən1		
曾	zən2		
赠	tsən5		
肯	kʰən3		
恒	hən2		
冰	pin1		
凭	bin2		
征	tsən1		
橙	/		
瞪	/		
蒸	tɕin1		
症	tsən5		
称	tɕʰin1		
秤	tɕʰin5		
乘	ʑin2		
剩	ʑin6		
升	ɕin1		
胜	/		
承	zən2		
兴	ɕin1		
兴	ɕin5		
鹰	in1		
应	in5		
蝇	in2		
烹	/		
彭	bən2		
猛	moŋ3		
孟	moŋ5		
打	ta3		
冷	din4		
撑	tsʰən1		
澄	/		
生	sən1		
甥	sən1		
省	sən3		
庚	kən1		
埂	kən3		
更	kən5		
坑	kʰən1		
硬	ŋən6		
亨	/		
行	ʑin2		
衡	/		
杏	ʑin4		
行	ʑin6		
棚	boŋ2		
萌	/		
橙	/		
争	tsən1		
耕	kən2		
耿	kən3		
鹦	in1		
樱	ŋən1		
兵	pin1		
丙	pin3		
柄	pin5		
平	bin2		
病	bin6		
鸣	min2		
明	mən2		
命	min6		
京	kin1		
景	kin3		
镜	tɕin5		
卿	/		
庆	kʰin5		
鲸	/		
竞	/		
迎	/		
英	in1		
影	in3		
映	in5		
饼	pin3		
并	pin5		
聘	pʰin5		
名	min2		
领	din4		
令	din6		
精	tɕin1		
井	tɕin3		
清	tɕʰin1		
请	tɕʰin3		
情	ʑin2		
静	ʑin4		
净	ʑin6		
省	/		
性	ɕin5		
贞	tsən1		
侦	tsən1		
程	zən2		
郑	tsən5		
正	tɕin1		
整	tsən3		
政	tsən5		
声	sən1		
圣	sən5		
成	ʑin2		
颈	kin3		
轻	kʰin1		
婴	in1		
赢	in2		
拼	pʰin1		
瓶	bin2		
铭	min2		
丁	tin1		
顶	tin3		
钉	tin5		
听	tʰin1		
停	din2		
挺	/		
定	din6		
宁	ȵin2		
零	din2		
青	tɕʰin1		
星	ɕin1		
醒	ɕin3		
经	kin1		
磬	/		
形	ʑin2		
矿	kʰuã5		
横	hən2		
轰	/		
宏	hoŋ2		
兄	ɕyŋ1		
荣	yŋ2		
永	in4		
倾	/		
顷	/		
琼	/		
营	in2		
颖	/		
萤	in2		
篷	boŋ2		
蒙	moŋ2		
蠓	moŋ4		
东	toŋ1		
懂	toŋ3		
栋	toŋ5		
通	tʰoŋ1		
桶	tʰoŋ3		
痛	tʰoŋ5		
同	doŋ2		
动	doŋ4		
洞	doŋ6		
聋	loŋ2		
弄	/		
鬃	tsoŋ1		
总	tsoŋ3		
粽	tsoŋ5		
葱	tsʰoŋ1		
丛	zoŋ2		
送	soŋ5		
公	koŋ1		
贡	koŋ5		
空	kʰoŋ1		
孔	kʰoŋ3		
控	kʰoŋ5		
烘	xoŋ1		
哄	xoŋ3		
洪	hoŋ2		
哄	hoŋ6		
翁	oŋ1		
冬	toŋ1		
统	tʰoŋ5		
农	loŋ2		
宗	tsoŋ1		
综	tsoŋ5		
松	soŋ1		
宋	soŋ5		
风	foŋ1		
讽	foŋ5		
丰	foŋ1		
冯	hoŋ2		
凤	/		
梦	moŋ6		
嵩	soŋ1		
忠	tsoŋ1		
中	tsoŋ5		
虫	zoŋ2		
崇	zoŋ2		
终	tsoŋ1		
众	tsoŋ5		
充	tsʰoŋ1		
铳	tsʰoŋ5		
绒	yŋ1		
弓	koŋ1		
穷	ɡyŋ2		
雄	ʑyŋ2		
封	foŋ1		
蜂	foŋ1		
逢	/		
缝	hoŋ6		
浓	loŋ2		
龙	loŋ2		
纵	tsoŋ5		
从	/		
松	zoŋ2		
宠	tsʰoŋ3		
重	zoŋ2		
重	zoŋ6		
钟	tsoŋ1		
肿	tsoŋ3		
种	tsoŋ5		
冲	tsʰoŋ1		
恭	koŋ1		
巩	koŋ3		
供	koŋ5		
恐	kʰoŋ3		
共	ɡoŋ6		
凶	ɕyŋ1		
雍	yŋ1		
容	yŋ2		
勇	yŋ4		
用	yŋ6		
答	ta6		
踏	tʰa6		
纳	la3		
拉	la3		
杂	zæ3		
喝	xæ6		
合	hæ3		
塔	tʰa6		
蜡	la3		
磕	kʰɛ6		
插	tsʰa6		
炸	za3		
夹	ka6		
掐	kʰa6		
甲	ka6		
鸭	ŋa6		
聂	ȵiɛ3		
猎	diɛ3		
接	tɕiɛ6		
折	/		
叶	iæ3		
劫	tɕiæ6		
业	ȵiæ3		
跌	tiæ6		
帖	tʰiæ6		
碟	diæ3		
法	fa6		
粒	diɛ3		
集	ʑiɛ3		
习	ʑiɛ3		
蛰	tsɛ6		
湿	sɛ6		
十	ze3		
急	kiɛ6		
及	/		
吸	ɕiɛ6		
揖	iɛ6		
獭	tʰa6		
达	tʰa6		
捺	la3		
辣	la3		
擦	tsʰa6		
萨	sa6		
葛	kɛ6		
八	pa6		
拔	pʰa6		
抹	mo3		
扎	tsa6		
察	tsʰa6		
杀	sa6		
轧	ka6		
铡	za3		
瞎	xa6		
鳖	piæ6		
别	pʰiæ6		
灭	miæ3		
烈	diæ3		
薛	ɕiæ6		
哲	tsɛ6		
彻	/		
浙	tsɛ6		
舌	ʑiæ3		
设	/		
热	ȵiæ3		
杰	kʰiæ6		
孽	ȵiæ3		
憋	piæ6		
撇	pʰiæ6		
篾	miæ3		
铁	tʰiæ6		
捏	ȵiæ3		
节	tɕiæ6		
切	tɕʰiæ6		
屑	ɕiæ6		
结	tɕiæ6		
拨	pɛ6		
泼	pʰɛ6		
末	mɛ6		
脱	tʰɛ6		
夺	tʰæ3		
括	kua6		
阔	kuɛ6		
豁	xuɛ6		
活	vɛ3		
滑	ua3		
挖	ua6		
刷	sɛ6		
刮	kua6		
劣	/		
绝	ʑiæ3		
雪	ɕiæ6		
说	/		
发	fa6		
罚	/		
袜	va3		
月	ȵiæ3		
越	iæ3		
决	kiæ6		
缺	kʰiæ6		
血	ɕiæ6		
穴	ʑiæ3		
笔	piɛ6		
匹	pʰiɛ6		
蜜	miɛ3		
栗	diɛ3		
七	tɕʰiɛ6		
膝	ɕiɛ6		
侄	tsʰɛ6		
虱	sɛ6		
质	tsɛ6		
实	zɛ3		
失	sɛ6		
日	ȵiɛ3		
吉	tɕiɛ6		
一	iɛ6		
逸	iɛ4		
不	pɛ6		
没	/		
突	tʰɛ6		
卒	tsɛ6		
骨	kuɛ6		
窟	kʰu6		
律	diɛ3		
出	tsʰɛ6		
术	zɛ3		
橘	kiɛ6		
佛	vɛ3		
物	vɛ3		
掘	/		
博	po6		
泊	pɛ6		
摸	mo3		
托	tʰɔ6		
落	lɔ3		
作	tsɔ6		
错	tsʰɔ6		
昨	/		
索	sɔ6		
各	kɔ6		
胳	kɔ6		
鹤	hɔ3		
恶	ɔ6		
略	/		
雀	tɕʰiɔ6		
鹊	tɕʰiɔ6		
削	ɕiɔ6		
勺	/		
弱	ȵiɔ3		
脚	tɕiɔ6		
约	io6		
药	io5		
郭	kɔ6		
扩	kʰuɛ6		
霍	xɔ6		
剥	pɔ6		
朴	/		
雹	pʰɔ3		
桌	tsɔ6		
戳	tsʰɔ6		
捉	tsɔ6		
镯	zɔ3		
角	kɔ6		
饺	kiɔ3		
确	kʰɔ6		
壳	kʰɔ6		
岳	iɔ3		
学	hɔ3		
握	vɛ6		
北	piɛ6		
墨	miɛ3		
默	miɛ3		
得	te6		
特	tʰe6		
勒	lɛ3		
则	tsæ6		
贼	tsʰe6		
塞	/		
刻	kʰe6		
黑	xe6		
逼	piɛ6		
力	diɛ3		
鲫	tɕiɛ6		
媳	ɕi6		
直	tɕʰiɛ3		
侧	tsʰæ6		
测	tsʰæ6		
色	sæ6		
织	tɕiɛ6		
食	/		
式	ɕiɛ6		
植	tɕʰiɛ3		
极	kʰiɛ6		
忆	i6		
国	kuɛ6		
或	vɛ3		
百	piɛ6		
拍	pʰiɛ6		
白	pʰiɛ3		
泽	tsʰɛ6		
格	kɛ6		
客	kʰiɛ6		
额	ŋɛ3		
吓	xɛ6		
麦	miɛ3		
摘	tɕiæ6		
责	tsæ6		
册	tsʰæ6		
革	kæ6		
核	/	审核	
核	/	果子核	
轭	ɛ6		
碧	piɛ6		
剧	tɕy6		
璧	piɛ6		
僻	pʰiɛ6		
积	tɕiɛ6		
籍	/		
惜	/		
席	ʑiɛ3		
只	tɕiæ6		
尺	tɕʰiæ6		
释	ɕi6		
石	ʑiæ3		
益	iɛ6		
译	iɛ3		
壁	piɛ6		
滴	tiɛ6		
踢	tʰiɛ6		
笛	diɛ3		
历	diɛ3		
绩	tɕiɛ6		
戚	tɕʰiɛ6		
锡	ɕiɛ6		
击	tɕiɛ6		
吃	tɕʰiɛ6		
获	vɛ3		
划	uo3		
役	iɛ3		
卜	po6		
扑	pʰo6		
木	mo3		
秃	tʰu6		
独	tʰo3		
鹿	lo3		
族	tsʰo6		
速	so6		
谷	kuɛ6		
哭	kʰuɛ6		
屋	vɛ6		
督	/		
毒	tʰo3		
福	fæ6		
覆	fæ6		
服	ve3		
目	mo3		
六	lo3		
宿	so6		
竹	tso6		
畜	tsʰo6		
缩	so6		
粥	tso6		
叔	so6		
熟	zo3		
肉	ȵio3		
菊	tɕio6		
曲	kʰio6		
畜	ɕio6		
育	io3		
绿	lo3		
足	tso6		
促	tsʰo6		
粟	so6		
俗	zo3		
烛	tsʰo6		
触	tsʰo6		
赎	zo3		
束	so6		
曲	kʰio6		
玉	ȵio3		
狱	ȵio3		
欲	io3		
