汉字	ipa	声母	韵母	声调
眼	ŋan24	ŋ	an	陽上24
雁	ŋan212	ŋ	an	陽去212
閑	han31	h	an	陽平31
閒	han31	h	an	陽平31
限	han24	h	an	陽上24
關	kwan31	kw	an	陽平31
慣	kwan424	kw	an	陰去424
晏	øan424	ø	an	陰去424
貧	pɐn31	p	ɐn	陽平31
頻	pɐn31	p	ɐn	陽平31
墳	pɐn31	p	ɐn	陽平31
笨	pɐn212	p	ɐn	陽去212
品	pʰɐn55	pʰ	ɐn	陰上55
噴	pʰɐn424	pʰ	ɐn	陰去424
賓	ɓɐn53	ɓ	ɐn	陰平53
奔	ɓɐn53	ɓ	ɐn	陰平53
殯	ɓɐn53	ɓ	ɐn	陰平53
聞	mɐn31	m	ɐn	陽平31
文	mɐn31	m	ɐn	陽平31
紋	mɐn31	m	ɐn	陽平31
民	mɐn31	m	ɐn	陽平31
敏	mɐn24	m	ɐn	陽上24
問	mɐn212	m	ɐn	陽去212
分	fɐn53	f	ɐn	陰平53
芬	fɐn53	f	ɐn	陰平53
紛	fɐn53	f	ɐn	陰平53
勳	fɐn53	f	ɐn	陰平53
熏	fɐn53	f	ɐn	陰平53
薰	fɐn53	f	ɐn	陰平53
婚	fɐn53	f	ɐn	陰平53
葷	fɐn53	f	ɐn	陰平53
粉	fɐn55	f	ɐn	陰上55
憤	fɐn24	f	ɐn	陽上24
忿	fɐn24	f	ɐn	陽上24
奮	fɐn24	f	ɐn	陽上24
糞	fɐn424	f	ɐn	陰去424
訓	fɐn424	f	ɐn	陰去424
份	fɐn212	f	ɐn	陽去212
溫	wɐn53	w	ɐn	陰平53
昏	wɐn53	w	ɐn	陰平53
瘟	wɐn53	w	ɐn	陰平53
暈	wɐn53	w	ɐn	陰平53
暈	wɐn31	w	ɐn	陽平31
又	wɐn31	w	ɐn	陽平31
雲	wɐn31	w	ɐn	陽平31
魂	wɐn31	w	ɐn	陽平31
穩	wɐn55	w	ɐn	陰上55
允	wɐn24	w	ɐn	陽上24
尹	wɐn24	w	ɐn	陽上24
運	wɐn212	w	ɐn	陽去212
韻	wɐn212	w	ɐn	陽去212
渾	wɐn212	w	ɐn	陽去212
混	wɐn212	w	ɐn	陽去212
遵	tɐn53	t	ɐn	陰平53
又	tɐn53	t	ɐn	陰平53
津	tɐn53	t	ɐn	陰平53
俊	tɐn424	t	ɐn	陰去424
進	tɐn424	t	ɐn	陰去424
盾	tɐn212	t	ɐn	陽去212
鈍	tɐn212	t	ɐn	陽去212
遁	tɐn212	t	ɐn	陽去212
屯	tɐn212	t	ɐn	陽去212
豚	tɐn212	t	ɐn	陽去212
吞	tʰɐn53	tʰ	ɐn	陰平53
親	tʰɐn53	tʰ	ɐn	陰平53
敦	ɗɐn53	ɗ	ɐn	陰平53
噸	ɗɐn53	ɗ	ɐn	陰平53
墩	ɗɐn53	ɗ	ɐn	陰平53
頓	ɗɐn24	ɗ	ɐn	陽上24
鄰	lɐn31	l	ɐn	陽平31
崙	lɐn31	l	ɐn	陽平31
輪	lɐn31	l	ɐn	陽平31
倫	lɐn31	l	ɐn	陽平31
鱗	lɐn31	l	ɐn	陽平31
燐	lɐn31	l	ɐn	陽平31
吝	lɐn31	l	ɐn	陽平31
論	lɐn212	l	ɐn	陽去212
辛	ɬɐn53	ɬ	ɐn	陰平53
薪	ɬɐn53	ɬ	ɐn	陰平53
新	ɬɐn53	ɬ	ɐn	陰平53
旬	ɬɐn31	ɬ	ɐn	陽平31
循	ɬɐn31	ɬ	ɐn	陽平31
巡	ɬɐn31	ɬ	ɐn	陽平31
秦	ɬɐn31	ɬ	ɐn	陽平31
筍	ɬɐn55	ɬ	ɐn	陰上55
盡	ɬɐn24	ɬ	ɐn	陽上24
儘	ɬɐn24	ɬ	ɐn	陽上24
迅	ɬɐn424	ɬ	ɐn	陰去424
訊	ɬɐn424	ɬ	ɐn	陰去424
信	ɬɐn424	ɬ	ɐn	陰去424
真	tʃɐn53	tʃ	ɐn	陰平53
珍	tʃɐn53	tʃ	ɐn	陰平53
准	tʃɐn55	tʃ	ɐn	陰上55
近	tʃɐn24	tʃ	ɐn	陽上24
鎮	tʃɐn424	tʃ	ɐn	陰去424
振	tʃɐn424	tʃ	ɐn	陰去424
震	tʃɐn424	tʃ	ɐn	陰去424
陣	tʃɐn212	tʃ	ɐn	陽去212
春	tʃʰɐn53	tʃʰ	ɐn	陰平53
蠢	tʃʰɐn55	tʃʰ	ɐn	陰上55
診	tʃʰɐn55	tʃʰ	ɐn	陰上55
疹	tʃʰɐn55	tʃʰ	ɐn	陰上55
襯	tʃʰɐn424	tʃʰ	ɐn	陰去424
趁	tʃʰɐn424	tʃʰ	ɐn	陰去424
人	ȵɐn31	ȵ	ɐn	陽平31
仁	ȵɐn31	ȵ	ɐn	陽平31
刃	ȵɐn55	ȵ	ɐn	陰上55
忍	ȵɐn24	ȵ	ɐn	陽上24
閏	ȵɐn212	ȵ	ɐn	陽去212
認	ȵɐn212	ȵ	ɐn	陽去212
潤	ȵɐn212	ȵ	ɐn	陽去212
身	ʃɐn53	ʃ	ɐn	陰平53
申	ʃɐn53	ʃ	ɐn	陰平53
伸	ʃɐn53	ʃ	ɐn	陰平53
醇	ʃɐn31	ʃ	ɐn	陽平31
脣	ʃɐn31	ʃ	ɐn	陽平31
神	ʃɐn31	ʃ	ɐn	陽平31
晨	ʃɐn31	ʃ	ɐn	陽平31
辰	ʃɐn31	ʃ	ɐn	陽平31
臣	ʃɐn31	ʃ	ɐn	陽平31
純	ʃɐn31	ʃ	ɐn	陽平31
蒓	ʃɐn31	ʃ	ɐn	陽平31
陳	ʃɐn31	ʃ	ɐn	陽平31
塵	ʃɐn31	ʃ	ɐn	陽平31
腎	ʃɐn24	ʃ	ɐn	陽上24
胗	ʃɐn24	ʃ	ɐn	陽上24
順	ʃɐn212	ʃ	ɐn	陽去212
慎	ʃɐn212	ʃ	ɐn	陽去212
根	kɐn53	k	ɐn	陰平53
巾	kɐn53	k	ɐn	陰平53
跟	kɐn53	k	ɐn	陰平53
筋	kɐn53	k	ɐn	陰平53
勤	kɐn31	k	ɐn	陽平31
芹	kɐn31	k	ɐn	陽平31
緊	kɐn55	k	ɐn	陰上55
僅	kɐn55	k	ɐn	陰上55
近	kɐn24	k	ɐn	陽上24
又	kɐn24	k	ɐn	陽上24
銀	ŋɐn31	ŋ	ɐn	陽平31
很	hɐn55	h	ɐn	陰上55
懇	hɐn55	h	ɐn	陰上55
墾	hɐn55	h	ɐn	陰上55
恨	hɐn212	h	ɐn	陽去212
均	kwɐn53	kw	ɐn	陰平53
鈞	kwɐn53	kw	ɐn	陰平53
君	kwɐn53	kw	ɐn	陰平53
軍	kwɐn53	kw	ɐn	陰平53
裙	kwɐn31	kw	ɐn	陽平31
群	kwɐn31	kw	ɐn	陽平31
滾	kwɐn55	kw	ɐn	陰上55
菌	kwɐn24	kw	ɐn	陽上24
棍	kwɐn424	kw	ɐn	陰去424
昆	kʰwɐn53	kʰw	ɐn	陰平53
崑	kʰwɐn53	kʰw	ɐn	陰平53
坤	kʰwɐn53	kʰw	ɐn	陰平53
滾	kʰwɐn55	kʰw	ɐn	陰上55
流	kʰwɐn55	kʰw	ɐn	陰上55
困	kʰwɐn424	kʰw	ɐn	陰去424
綑	kʰwɐn424	kʰw	ɐn	陰去424
窘	kʰwɐn424	kʰw	ɐn	陰去424
因	jɐn53	j	ɐn	陰平53
姻	jɐn53	j	ɐn	陰平53
恩	jɐn53	j	ɐn	陰平53
欣	jɐn53	j	ɐn	陰平53
殷	jɐn53	j	ɐn	陰平53
勻	jɐn31	j	ɐn	陽平31
寅	jɐn31	j	ɐn	陽平31
隱	jɐn55	j	ɐn	陰上55
引	jɐn24	j	ɐn	陽上24
印	jɐn424	j	ɐn	陰去424
孕	jɐn212	j	ɐn	陽去212
刃	jɐn212	j	ɐn	陽去212
干	kɔn53	k	ɔn	陰平53
肝	kɔn53	k	ɔn	陰平53
乾	kɔn53	k	ɔn	陰平53
桿	kɔn55	k	ɔn	陰上55
稈	kɔn55	k	ɔn	陰上55
趕	kɔn55	k	ɔn	陰上55
竿	kɔn55	k	ɔn	陰上55
幹	kɔn424	k	ɔn	陰去424
岸	ŋɔn212	ŋ	ɔn	陽去212
寒	hɔn31	h	ɔn	陽平31
韓	hɔn31	h	ɔn	陽平31
刊	hɔn55	h	ɔn	陰上55
旱	hɔn24	h	ɔn	陽上24
看	hɔn424	h	ɔn	陰去424
守	hɔn424	h	ɔn	陰去424
見	hɔn424	h	ɔn	陰去424
漢	hɔn424	h	ɔn	陰去424
汗	hɔn212	h	ɔn	陽去212
安	øɔn53	ø	ɔn	陰平53
鞍	øɔn53	ø	ɔn	陰平53
按	øɔn424	ø	ɔn	陰去424
案	øɔn424	ø	ɔn	陰去424
便	pin31	p	in	陽平31
匾	pin55	p	in	陰上55
辨	pin212	p	in	陽去212
辯	pin212	p	in	陽去212
便	pin212	p	in	陽去212
篇	pʰin53	pʰ	in	陰平53
偏	pʰin53	pʰ	in	陰平53
編	pʰin53	pʰ	in	陰平53
徧	pʰin424	pʰ	in	陰去424
遍	pʰin424	pʰ	in	陰去424
騙	pʰin424	pʰ	in	陰去424
片	pʰin424	pʰ	in	陰去424
辯	ɓin53	ɓ	in	陰平53
鞭	ɓin53	ɓ	in	陰平53
邊	ɓin53	ɓ	in	陰平53
匾	ɓin55	ɓ	in	陰上55
貶	ɓin55	ɓ	in	陰上55
扁	ɓin55	ɓ	in	陰上55
變	ɓin424	ɓ	in	陰去424
綿	min31	m	in	陽平31
棉	min31	m	in	陽平31
眠	min31	m	in	陽平31
免	min24	m	in	陽上24
勉	min24	m	in	陽上24
面	min212	m	in	陽去212
煎	tin53	t	in	陰平53
箋	tin53	t	in	陰平53
佃	tin31	t	in	陽平31
田	tin31	t	in	陽平31
填	tin31	t	in	陽平31
剪	tin55	t	in	陰上55
薦	tin424	t	in	陰去424
箭	tin424	t	in	陰去424
電	tin212	t	in	陽去212
殿	tin212	t	in	陽去212
千	tʰin53	tʰ	in	陰平53
天	tʰin53	tʰ	in	陰平53
淺	tʰin55	tʰ	in	陰上55
顛	ɗin53	ɗ	in	陰平53
典	ɗin55	ɗ	in	陰上55
年	nin31	n	in	陽平31
蓮	lin31	l	in	陽平31
連	lin31	l	in	陽平31
憐	lin31	l	in	陽平31
輦	lin55	l	in	陰上55
攆	lin55	l	in	陰上55
練	lin212	l	in	陽去212
煉	lin212	l	in	陽去212
鍊	lin212	l	in	陽去212
仙	ɬin53	ɬ	in	陰平53
鮮	ɬin53	ɬ	in	陰平53
先	ɬin53	ɬ	in	陰平53
錢	ɬin31	ɬ	in	陽平31
前	ɬin31	ɬ	in	陽平31
癬	ɬin55	ɬ	in	陰上55
線	ɬin424	ɬ	in	陰去424
賤	ɬin212	ɬ	in	陽去212
氈	tʃin53	tʃ	in	陰平53
碾	tʃin55	tʃ	in	陰上55
展	tʃin55	tʃ	in	陰上55
戰	tʃin424	tʃ	in	陰去424
研	ȵin53	ȵ	in	陰平53
鑽	ȵin53	ȵ	in	陰平53
研	ȵin31	ȵ	in	陽平31
究	ȵin31	ȵ	in	陽平31
燃	ȵin31	ȵ	in	陽平31
然	ȵin31	ȵ	in	陽平31
扇	ʃin424	ʃ	in	陰去424
搧	ʃin424	ʃ	in	陰去424
善	ʃin212	ʃ	in	陽去212
肩	kin53	k	in	陰平53
堅	kin53	k	in	陰平53
乾	kin31	k	in	陽平31
虔	kin31	k	in	陽平31
件	kin24	k	in	陽上24
見	kin424	k	in	陰去424
健	kin212	k	in	陽去212
腱	kin212	k	in	陽去212
建	kin212	k	in	陽去212
牽	hin53	h	in	陰平53
掀	hin53	h	in	陰平53
顯	hin55	h	in	陰上55
憲	hin424	h	in	陰去424
獻	hin424	h	in	陰去424
煙	jin53	j	in	陰平53
賢	jin31	j	in	陽平31
延	jin24	j	in	陽上24
演	jin24	j	in	陽上24
燕	jin424	j	in	陰去424
嚥	jin424	j	in	陰去424
宴	jin424	j	in	陰去424
硯	jin212	j	in	陽去212
現	jin212	j	in	陽去212
盤	pun31	p	un	陽平31
盆	pun31	p	un	陽平31
拌	pun24	p	un	陽上24
胖	pun24	p	un	陽上24
伴	pun24	p	un	陽上24
潘	pʰun53	pʰ	un	陰平53
判	pʰun424	pʰ	un	陰去424
般	ɓun53	ɓ	un	陰平53
搬	ɓun53	ɓ	un	陰平53
本	ɓun55	ɓ	un	陰上55
半	ɓun424	ɓ	un	陰去424
瞞	mun31	m	un	陽平31
門	mun31	m	un	陽平31
滿	mun24	m	un	陽上24
悶	mun212	m	un	陽去212
歡	fun53	f	un	陰平53
寬	fun53	f	un	陰平53
款	fun55	f	un	陰上55
豌	wun55	w	un	陰上55
碗	wun55	w	un	陰上55
玩	wun24	w	un	陽上24
緩	wun24	w	un	陽上24
援	wun24	w	un	陽上24
喚	wun212	w	un	陽去212
煥	wun212	w	un	陽去212
換	wun212	w	un	陽去212
尊	tun53	t	un	陰平53
遵	tun53	t	un	陰平53
又	tun53	t	un	陰平53
團	tun31	t	un	陽平31
斷	tun24	t	un	陽上24
絕	tun24	t	un	陽上24
鑽	tun424	t	un	陰去424
鍛	tun212	t	un	陽去212
段	tun212	t	un	陽去212
緞	tun212	t	un	陽去212
村	tʰun53	tʰ	un	陰平53
寸	tʰun424	tʰ	un	陰去424
端	ɗun53	ɗ	un	陰平53
短	ɗun55	ɗ	un	陰上55
斷	ɗun424	ɗ	un	陰去424
判	ɗun424	ɗ	un	陰去424
暖	nun24	n	un	陽上24
嫩	nun212	n	un	陽去212
聯	lun31	l	un	陽平31
卵	lun24	l	un	陽上24
戀	lun424	l	un	陰去424
亂	lun212	l	un	陽去212
酸	ɬun53	ɬ	un	陰平53
孫	ɬun53	ɬ	un	陰平53
拴	ɬun31	ɬ	un	陽平31
存	ɬun31	ɬ	un	陽平31
全	ɬun31	ɬ	un	陽平31
泉	ɬun31	ɬ	un	陽平31
選	ɬun55	ɬ	un	陰上55
損	ɬun55	ɬ	un	陰上55
算	ɬun424	ɬ	un	陰去424
蒜	ɬun424	ɬ	un	陰去424
篆	ɬun212	ɬ	un	陽去212
旋	ɬun212	ɬ	un	陽去212
專	tʃun53	tʃ	un	陰平53
磚	tʃun53	tʃ	un	陰平53
轉	tʃun55	tʃ	un	陰上55
運	tʃun55	tʃ	un	陰上55
轉	tʃun424	tʃ	un	陰去424
穿	tʃʰun53	tʃʰ	un	陰平53
川	tʃʰun53	tʃʰ	un	陰平53
喘	tʃʰun55	tʃʰ	un	陰上55
串	tʃʰun424	tʃʰ	un	陰去424
原	ȵun31	ȵ	un	陽平31
源	ȵun31	ȵ	un	陽平31
軟	ȵun24	ȵ	un	陽上24
願	ȵun212	ȵ	un	陽去212
傳	ʃun31	ʃ	un	陽平31
船	ʃun31	ʃ	un	陽平31
傳	ʃun212	ʃ	un	陽去212
官	kun53	k	un	陰平53
捐	kun53	k	un	陰平53
觀	kun53	k	un	陰平53
冠	kun53	k	un	陰平53
絹	kun53	k	un	陰平53
拳	kun31	k	un	陽平31
權	kun31	k	un	陽平31
管	kun55	k	un	陰上55
館	kun55	k	un	陰上55
卷	kun55	k	un	陰上55
捲	kun55	k	un	陰上55
貫	kun424	k	un	陰去424
灌	kun424	k	un	陰去424
罐	kun424	k	un	陰去424
觀	kun424	k	un	陰去424
眷	kun424	k	un	陰去424
捲	kun424	k	un	陰去424
入	kun424	k	un	陰去424
倦	kun212	k	un	陽去212
圈	hun53	h	un	陰平53
犬	hun55	h	un	陰上55
勸	hun424	h	un	陰去424
冤	jun53	j	un	陰平53
遠	jun24	j	un	陽上24
怨	jun424	j	un	陰去424
縣	jun212	j	un	陽去212
院	jun212	j	un	陽去212
元	øun31	ø	un	陽平31
員	øun31	ø	un	陽平31
鉛	øun31	ø	un	陽平31
袁	øun31	ø	un	陽平31
園	øun31	ø	un	陽平31
轅	øun31	ø	un	陽平31
園	øun31	ø	un	陽平31
丸	øun31	ø	un	陽平31
椽	øun31	ø	un	陽平31
緣	øun31	ø	un	陽平31
圓	øun31	ø	un	陽平31
玄	øun31	ø	un	陽平31
懸	øun31	ø	un	陽平31
彭	paŋ31	p	aŋ	陽平31
膨	paŋ31	p	aŋ	陽平31
棚	paŋ31	p	aŋ	陽平31
猛	maŋ24	m	aŋ	陽上24
孟	maŋ24	m	aŋ	陽上24
撐	tʃʰaŋ53	tʃʰ	aŋ	陰平53
瞪	tʃʰaŋ424	tʃʰ	aŋ	陰去424
又	tʃʰaŋ424	tʃʰ	aŋ	陰去424
更	kaŋ53	k	aŋ	陰平53
打	kaŋ53	k	aŋ	陰平53
硬	ŋaŋ212	ŋ	aŋ	陽去212
坑	haŋ53	h	aŋ	陰平53
憑	pɐŋ31	p	ɐŋ	陽平31
朋	pɐŋ31	p	ɐŋ	陽平31
崩	ɓɐŋ53	ɓ	ɐŋ	陰平53
盟	mɐŋ31	m	ɐŋ	陽平31
增	tɐŋ53	t	ɐŋ	陰平53
曾	tɐŋ53	t	ɐŋ	陰平53
騰	tɐŋ31	t	ɐŋ	陽平31
謄	tɐŋ31	t	ɐŋ	陽平31
藤	tɐŋ31	t	ɐŋ	陽平31
疼	tɐŋ31	t	ɐŋ	陽平31
鄧	tɐŋ212	t	ɐŋ	陽去212
登	ɗɐŋ53	ɗ	ɐŋ	陰平53
燈	ɗɐŋ53	ɗ	ɐŋ	陰平53
等	ɗɐŋ55	ɗ	ɐŋ	陰上55
凳	ɗɐŋ424	ɗ	ɐŋ	陰去424
能	nɐŋ31	n	ɐŋ	陽平31
楞	lɐŋ31	l	ɐŋ	陽平31
僧	ɬɐŋ53	ɬ	ɐŋ	陰平53
曾	ɬɐŋ31	ɬ	ɐŋ	陽平31
層	ɬɐŋ31	ɬ	ɐŋ	陽平31
贈	ɬɐŋ212	ɬ	ɐŋ	陽去212
更	kɐŋ53	k	ɐŋ	陰平53
改	kɐŋ53	k	ɐŋ	陰平53
更	kɐŋ424	k	ɐŋ	陰去424
加	kɐŋ424	k	ɐŋ	陰去424
衡	hɐŋ31	h	ɐŋ	陽平31
恒	hɐŋ31	h	ɐŋ	陽平31
杏	hɐŋ31	h	ɐŋ	陽平31
幸	hɐŋ31	h	ɐŋ	陽平31
轟	kʰwɐŋ53	kʰw	ɐŋ	陰平53
旁	pøŋ31	p	øŋ	陽平31
幫	ɓøŋ53	ɓ	øŋ	陰平53
邦	ɓøŋ53	ɓ	øŋ	陰平53
榜	ɓøŋ55	ɓ	øŋ	陰上55
綁	ɓøŋ55	ɓ	øŋ	陰上55
忘	møŋ31	m	øŋ	陽平31
亡	møŋ31	m	øŋ	陽平31
忙	møŋ31	m	øŋ	陽平31
網	møŋ24	m	øŋ	陽上24
望	møŋ212	m	øŋ	陽去212
芳	føŋ53	f	øŋ	陰平53
方	føŋ53	f	øŋ	陰平53
慌	føŋ53	f	øŋ	陰平53
荒	føŋ53	f	øŋ	陰平53
謊	føŋ53	f	øŋ	陰平53
房	føŋ31	f	øŋ	陽平31
防	føŋ31	f	øŋ	陽平31
妨	føŋ31	f	øŋ	陽平31
訪	føŋ55	f	øŋ	陰上55
紡	føŋ55	f	øŋ	陰上55
彷	føŋ55	f	øŋ	陰上55
仿	føŋ55	f	øŋ	陰上55
倣	føŋ55	f	øŋ	陰上55
放	føŋ424	f	øŋ	陰去424
汪	wøŋ53	w	øŋ	陰平53
晃	wøŋ53	w	øŋ	陰平53
搖	wøŋ53	w	øŋ	陰平53
晃	wøŋ53	w	øŋ	陰平53
眼	wøŋ53	w	øŋ	陰平53
王	wøŋ31	w	øŋ	陽平31
黃	wøŋ31	w	øŋ	陽平31
皇	wøŋ31	w	øŋ	陽平31
蝗	wøŋ31	w	øŋ	陽平31
往	wøŋ24	w	øŋ	陽上24
旺	wøŋ212	w	øŋ	陽去212
贓	tøŋ53	t	øŋ	陰平53
堂	tøŋ31	t	øŋ	陽平31
唐	tøŋ31	t	øŋ	陽平31
糖	tøŋ31	t	øŋ	陽平31
塘	tøŋ31	t	øŋ	陽平31
搪	tøŋ31	t	øŋ	陽平31
葬	tøŋ424	t	øŋ	陰去424
髒	tøŋ424	t	øŋ	陰去424
蒼	tʰøŋ53	tʰ	øŋ	陰平53
湯	tʰøŋ53	tʰ	øŋ	陰平53
倉	tʰøŋ53	tʰ	øŋ	陰平53
燙	tʰøŋ424	tʰ	øŋ	陰去424
趟	tʰøŋ424	tʰ	øŋ	陰去424
當	ɗøŋ53	ɗ	øŋ	陰平53
擋	ɗøŋ55	ɗ	øŋ	陰上55
當	ɗøŋ424	ɗ	øŋ	陰去424
囊	nøŋ31	n	øŋ	陽平31
瓤	nøŋ31	n	øŋ	陽平31
郎	løŋ31	l	øŋ	陽平31
廊	løŋ31	l	øŋ	陽平31
狼	løŋ31	l	øŋ	陽平31
浪	løŋ212	l	øŋ	陽去212
嗓	ɬøŋ53	ɬ	øŋ	陰平53
桑	ɬøŋ53	ɬ	øŋ	陰平53
喪	ɬøŋ53	ɬ	øŋ	陰平53
藏	ɬøŋ31	ɬ	øŋ	陽平31
喪	ɬøŋ424	ɬ	øŋ	陰去424
臟	ɬøŋ212	ɬ	øŋ	陽去212
藏	ɬøŋ212	ɬ	øŋ	陽去212
樁	tʃøŋ53	tʃ	øŋ	陰平53
莊	tʃøŋ53	tʃ	øŋ	陰平53
裝	tʃøŋ53	tʃ	øŋ	陰平53
壯	tʃøŋ424	tʃ	øŋ	陰去424
撞	tʃøŋ212	tʃ	øŋ	陽去212
狀	tʃøŋ212	tʃ	øŋ	陽去212
窗	tʃʰøŋ53	tʃʰ	øŋ	陰平53
瘡	tʃʰøŋ53	tʃʰ	øŋ	陰平53
廠	tʃʰøŋ55	tʃʰ	øŋ	陰上55
創	tʃʰøŋ55	tʃʰ	øŋ	陰上55
闖	tʃʰøŋ55	tʃʰ	øŋ	陰上55
倘	tʃʰøŋ55	tʃʰ	øŋ	陰上55
躺	tʃʰøŋ55	tʃʰ	øŋ	陰上55
雙	ʃøŋ53	ʃ	øŋ	陰平53
霜	ʃøŋ53	ʃ	øŋ	陰平53
牀	ʃøŋ31	ʃ	øŋ	陽平31
爽	ʃøŋ55	ʃ	øŋ	陰上55
岡	køŋ53	k	øŋ	陰平53
剛	køŋ53	k	øŋ	陰平53
綱	køŋ53	k	øŋ	陰平53
缸	køŋ53	k	øŋ	陰平53
肛	køŋ53	k	øŋ	陰平53
江	køŋ53	k	øŋ	陰平53
光	køŋ53	k	øŋ	陰平53
狂	køŋ31	k	øŋ	陽平31
逛	køŋ31	k	øŋ	陽平31
講	køŋ55	k	øŋ	陰上55
鋼	køŋ424	k	øŋ	陰去424
槓	køŋ424	k	øŋ	陰去424
降	køŋ424	k	øŋ	陰去424
落	køŋ424	k	øŋ	陰去424
投	køŋ424	k	øŋ	陰去424
抗	køŋ424	k	øŋ	陰去424
礦	køŋ424	k	øŋ	陰去424
況	køŋ424	k	øŋ	陰去424
擴	køŋ424	k	øŋ	陰去424
筐	kʰøŋ53	kʰ	øŋ	陰平53
扛	kʰøŋ53	kʰ	øŋ	陰平53
腔	kʰøŋ53	kʰ	øŋ	陰平53
昂	ŋøŋ31	ŋ	øŋ	陽平31
慷	høŋ53	h	øŋ	陰平53
糠	høŋ53	h	øŋ	陰平53
康	høŋ53	h	øŋ	陰平53
行	høŋ31	h	øŋ	陽平31
骯	høŋ31	h	øŋ	陽平31
航	høŋ31	h	øŋ	陽平31
航	høŋ31	h	øŋ	陽平31
項	høŋ24	h	øŋ	陽上24
烘	høŋ424	h	øŋ	陰去424
光	kwøŋ53	kw	øŋ	陰平53
廣	kwøŋ55	kw	øŋ	陰上55
港	kwøŋ55	kw	øŋ	陰上55
巷	øøŋ212	ø	øŋ	陽去212
篷	poŋ31	p	oŋ	陽平31
蓬	poŋ31	p	oŋ	陽平31
碰	pʰoŋ424	pʰ	oŋ	陰去424
捧	ɓoŋ55	ɓ	oŋ	陰上55
棒	ɓoŋ55	ɓ	oŋ	陰上55
夢	moŋ212	m	oŋ	陽去212
豐	foŋ53	f	oŋ	陰平53
風	foŋ53	f	oŋ	陰平53
瘋	foŋ53	f	oŋ	陰平53
封	foŋ53	f	oŋ	陰平53
峯	foŋ53	f	oŋ	陰平53
鋒	foŋ53	f	oŋ	陰平53
蜂	foŋ53	f	oŋ	陰平53
馮	foŋ31	f	oŋ	陽平31
逢	foŋ31	f	oŋ	陽平31
縫	foŋ31	f	oŋ	陽平31
衣	foŋ31	f	oŋ	陽平31
裂	foŋ31	f	oŋ	陽平31
諷	foŋ55	f	oŋ	陰上55
奉	foŋ212	f	oŋ	陽去212
鳳	foŋ212	f	oŋ	陽去212
俸	foŋ212	f	oŋ	陽去212
棕	toŋ53	t	oŋ	陰平53
鬃	toŋ53	t	oŋ	陰平53
宗	toŋ53	t	oŋ	陰平53
蹤	toŋ53	t	oŋ	陰平53
銅	toŋ31	t	oŋ	陽平31
童	toŋ31	t	oŋ	陽平31
桐	toŋ31	t	oŋ	陽平31
瞳	toŋ31	t	oŋ	陽平31
筒	toŋ31	t	oŋ	陽平31
同	toŋ31	t	oŋ	陽平31
總	toŋ55	t	oŋ	陰上55
動	toŋ24	t	oŋ	陽上24
粽	toŋ424	t	oŋ	陰去424
縱	toŋ424	t	oŋ	陰去424
洞	toŋ212	t	oŋ	陽去212
通	tʰoŋ53	tʰ	oŋ	陰平53
聰	tʰoŋ53	tʰ	oŋ	陰平53
悤	tʰoŋ53	tʰ	oŋ	陰平53
蔥	tʰoŋ53	tʰ	oŋ	陰平53
囪	tʰoŋ53	tʰ	oŋ	陰平53
桶	tʰoŋ55	tʰ	oŋ	陰上55
捅	tʰoŋ55	tʰ	oŋ	陰上55
痛	tʰoŋ424	tʰ	oŋ	陰去424
疼	tʰoŋ424	tʰ	oŋ	陰去424
東	ɗoŋ53	ɗ	oŋ	陰平53
冬	ɗoŋ53	ɗ	oŋ	陰平53
董	ɗoŋ55	ɗ	oŋ	陰上55
懂	ɗoŋ55	ɗ	oŋ	陰上55
凍	ɗoŋ424	ɗ	oŋ	陰去424
農	noŋ31	n	oŋ	陽平31
膿	noŋ31	n	oŋ	陽平31
濃	noŋ31	n	oŋ	陽平31
籠	loŋ31	l	oŋ	陽平31
聾	loŋ31	l	oŋ	陽平31
隆	loŋ31	l	oŋ	陽平31
龍	loŋ31	l	oŋ	陽平31
攏	loŋ55	l	oŋ	陰上55
隴	loŋ24	l	oŋ	陽上24
壠	loŋ24	l	oŋ	陽上24
弄	loŋ212	l	oŋ	陽去212
叢	ɬoŋ53	ɬ	oŋ	陰平53
松	ɬoŋ53	ɬ	oŋ	陰平53
從	ɬoŋ31	ɬ	oŋ	陽平31
松	ɬoŋ31	ɬ	oŋ	陽平31
送	ɬoŋ424	ɬ	oŋ	陰去424
宋	ɬoŋ424	ɬ	oŋ	陰去424
誦	ɬoŋ212	ɬ	oŋ	陽去212
頌	ɬoŋ212	ɬ	oŋ	陽去212
訟	ɬoŋ212	ɬ	oŋ	陽去212
終	tʃoŋ53	tʃ	oŋ	陰平53
中	tʃoŋ53	tʃ	oŋ	陰平53
忠	tʃoŋ53	tʃ	oŋ	陰平53
鐘	tʃoŋ53	tʃ	oŋ	陰平53
鍾	tʃoŋ53	tʃ	oŋ	陰平53
盅	tʃoŋ53	tʃ	oŋ	陰平53
舂	tʃoŋ53	tʃ	oŋ	陰平53
種	tʃoŋ55	tʃ	oŋ	陰上55
腫	tʃoŋ55	tʃ	oŋ	陰上55
中	tʃoŋ424	tʃ	oŋ	陰去424
眾	tʃoŋ424	tʃ	oŋ	陰去424
種	tʃoŋ424	tʃ	oŋ	陰去424
仲	tʃoŋ212	tʃ	oŋ	陽去212
充	tʃʰoŋ53	tʃʰ	oŋ	陰平53
