#备注：《如皋方言研究》（吴凤山）《如皋方言词典》（吴凤山）《如皋县志》《如皋市志》《南通地区方言研究》《如皋方言的音韵》（丁邦新）《如皋方言检字》（吴凤山）《江苏省方言志》《江苏方言总汇》			
#调值	[6]21 [2]35 [3]213 [5]44 [7]44 [8]35 [0]44/21		
#符号说明：-白=文			
#ɿ			
Ø	[6]夜= [2]爷={老~~}岩-癌= [3]也=野=冶 [5]液腋掖=		
#uᴇ			
ts	[6]栽{跌下去}[3]跩{蹒跚：脚~呀~的}拽{摆威风：你~的哪一家；赞美词：这幅画真~！}[5]拽{拉}□{搁：像放大口袋一样~着，不再动}		
tsʰ	[6]啐{另读。叹词}揣1{收藏}猜[2]□{~拭：责骂}[3]揣2{~测、~摸}踩[5]啐谇{叹词、责备义：~人}搋{~面团、~酵}踹{~脚}		
s	[6]衰摔[3]甩[5]帅谇{嗔、责、骂}		
k	[6]关2{~会(另读)：关照、吩咐}乖[3]拐踝-[5]怪		
kʰ	[6]㧟1{用胳膊挎着，背负：~篮子}[3]㧟2{牵制：你~住他}瘣{~瘤儿}傀□{举止轻浮}蒯[5]会1{~计}刽桧-{~柏}侩哙脍块{地~}快筷		
x	[6]坏歪2㖞{~嘴儿} [2]怀=淮槐踝=徊 [3]搳{1.打：~嘴巴儿；2.甩动：~水；3.吃：~呀两碗饭}		
#ɔ			
p	[6]包苞1抱=1{~怨}胞龅 [3]保堡饱褒宝鸨 [5]报抱=2{怨~：~怨}𥄹{凸眼球，目怒视：勒(另读)头~眼}鲍=暴1暴1{~芽：发芽}爆曝瀑1{~布}趵{跳跃，引指胀裂：车胎子~掉啊}豹		
pʰ	[6]抱-{~怨}泡1{名词：水~~儿、~灰}苞2皰{眼睑}铇鲍-奅{虚夸：说~话}抛脬{膀胱：尿~、量词(通泡)}暴2{~~的：刚刚}瀑2{雷~雨}雹2{冰~}炮1{另读，~制，《如皋县志》记音} [2]咆{~躁}刨炮1{~制}袍跑庖 [3]奅{~儿：稚嫩，不练达，不少更事} [5]炮2{大~、~火}泡{量词}泡{浸~}疱{~疮}奅{以言冒人}		
m	[6]毛2{霉菌丝斑：生~}冒帽貌木{另读。~鱼儿} [2]毛1{~发、皮~}矛茅猫錨= [3]冇{无：~掉啊；外加：~头、夹~}卯铆□{捆扎、捉}懵3{~一冲} [5]毷{~氉：烦闷、闷热}		
t	[6]刀叨={念~}朝-{今~}糟{麈~儿味}糟{另读。北乡、西北乡音} [3]倒1{打~}岛捣柮{榾~儿}祷 [5]到倒2{颠~、~垃圾}道=		
tʰ	[6]叨-{~扰、~教}滔稻掏道-{~士}盗掉-1{丢~}韬饕蹈 [2]逃桃洮淘陶萄涛 [3]讨{~论}导悼 [5]套□{~气：可爱}		
n	[6]闹1孬 [2]挠铙桡 [3]恼脑 [0]喏4{应答声，下河音}		
l	[6]唠{~叨}捞1{偷~私分，~外快}𤎤{脏而杂：~𡮦}闹2{寒~~：略觉冷}嫪{婟~：婚外的男人}獠{1.笨傻：~气；2.詈词：贼~} [2]牢劳捞2{打~}涝唠撩{另读。~衣袖}痨嘹 [3]了{一~儿：原来}老佬 [5]劳{慰~，丁邦新记音}		
ts	[6]召苕{~子}昭诏招朝=1{~气}遭{~遇}糟槽{另读。八斗小麦~里滚}沼 [3]爪2{手~儿}笊{~篱儿}早枣找沼{~虾儿}蚤澡藻 [5]灶罩兆照燥1{急~}氉{毷~}躁𠧙{卜：跌~}肇		
tsʰ	[6]皂造2{~桥、~谣}吵2{大叫：~嚷}抄𠰉{鸣、叫}弨{帽舌前曲、反曲}赵超操劁{阉：~豝猪}𡮦{𤎤~}耖肏遭{另读。~罪}棹{1.桨；2.操桨向后为划，向前为~} [2]𤵥{饥饿感：~人；疮口腐烂加深}啁{~哳}曹槽巢朝=2{~代}潮晁 [3]草炒吵1{争~} [5]造1{制~、创~}糙钞□{天早，下种后种儿干吖~掉啊，不出芽；擦：脚~脚}		
s	[6]捎梢稍鞘{鞭~}蕱{老藕段：藕~子}邵烧骚𨃣{坐卧时交叉踢脚}臊召 [2]绍1{介~}韶□{短，乡村常见音}晁 [3]少1{多~}扫1{~地}嫂 [5]扫2{~帚}少2{~年}肖2{~属}哨咸{本字䴛}䴛{咸}燥2{卖~市；干热风：风~天}□{放~火：元宵节俗，晚，点燃田间、沟岸宿草}𢜶{快}快{本字𢜶}瘙{风~子：风吹后出现的小丘疹}□{短，乡村常见音}		
ʐ	[6]绕1{~线} [2]饶桡 [3]扰绕2{围~} [5]绕3{转，迂回：~过去}□{马马虎虎}		
k	[6]叫{召唤、支使：~他来}高膏1{油~子、牙~}篙羔糕教-1{~书}胶-{~黏：状黏稠匀和}皋 [3]杲{俗写搞或杲，本字疑为搅或䀊，~子：东西，指事物}稿缟搞藳{~荐}搅-绞-绞{另读。扭曲、戾}㽱{腹绞痛}夰{打闹：打~说笑}高{~兴（老派口语音）}镐 [5]叫-{~花子：乞丐}告窖觉-1{睡~}膏2{~油、~车子}交{量词：次、遍}酵-{面团}教-2{即校。大~场}校-{大~场}较-{商议计~}斠{调试}□{平斗斛}诰		
kʰ	[6]绞{戾：~事}缲{缝：~边}敲- [3]考烤拷犒 [5]靠铐犒□{无依、受限：奶~子；耗缩：奶奶的牙腀子~上去呀}腿{腿部的，疑本字为骹。~弄，跨部}骹{疑本字为骹。~弄，跨部} [0]巧{细~}		
ŋ	[6]拗1{打，扳，折}窅{深目：眼睛~啊肚的、~~儿脸}爊{~巴(另读)肉：摊售熟猪头肉}𤏶摮{横击：~脚拐儿}嚣1{称赞：~新妇}鏖{~糟：喻愤懑}怮{不顺：~㤍} [2]敖{姓}敖{首昂}熬{煎}熬{忍、拖延}嗷螯1鏖聱{结屈~牙}翱鳌 [3]咬-袄媪 [5]奥懊隩{~閟：幽深难寻，隐僻}擙{牵磨~磨}傲奡{首昂}坳拗2{戾：脾气~}聱{不顺口：~ロ}鏖{另读。~糟：喻愤懑}澳		
x	[6]号1{~码}蒿□{食物变质之气味}嚆{呼叫声、赶鸟声、驱赶声：~嘘！}毫2{秤纽：头~儿}薅呵{~吆}□{辛苦味：~麻人子} [2]号3{~丧、呼~}嚎毫1{羊~}豪壕嗥 [3]好{~坏} [5]好{爱~}浩耗皓		
Ø	[6]噢{表应答} [2]噢{表疑问} [3]噢{表应答，应答声} [5]噢{表应答、知晓}凹1		
#iɔ			
p	[6]标膘{肥~}臕彪䁭{看}镖飙 [3]表錶裱 [5]摽{牵制、牵连}		
pʰ	[6]剽{窃；削}嘌{信嘴~}漂1{~泊}飘僄{轻薄无信} [2]朴{姓}嫖瓢□{欲哭时口形：~嘴} [3]殍漂3{~白}殍{过分、粗野：吃相~，本字不明，俗记嘌}缥{荷令(另读)~：一种白竹布}瞟{扫视} [5]票漂2{~亮}鳔		
m	[6]庙妙谬缪{姓} [2]苗描喵{猫叫声}锚-猫{老读音，弯腰：~下腰来}棉3{另读。~花，东乡音} [3]秒渺藐邈淼缈杪		
t	[6]刁叼䂏{尾短残：~尾儿}貂雕碉凋 [3]鸟1{无用、可恶、讨厌}屌 [5]吊{悬挂、~炮}䘟{衣里加缝皮料等，制裘衣：~皮子}掉=调1{声~}釣𧜣{状衣短：不见长个子，只见裤子~上去啊}		
tʰ	[6]挑1{~担}𠛪{~刺}铫掉-2{卖~} [2]条鲦调2{~和}笤藋{灰~：藜}苕{~苕儿：苕子}跳{虎~}□{瘦高：长~子}髫迢 [3]掉-3{~头：转头}挑{把话~明}誂{告发：~祸}调{调换}斢{调换}嬥{给优惠：~~你}窕 [5]粜跳眺□{快炒、略炒}佻		
n	[6]尿2{动词，排泄小便} [3]鸟2{飞~}袅□{爱挑剔} [5]□{蛔虫翘动状}□{挑逗：~他说话}		
l	[6]尥{~脚儿}料廖寥撂𨣀𢿞{瘦长：长~~、长脚~膀的} [2]辽疗撩{拨}嫽{挑逗}獠橑{~檐}燎瞭{~望}镣潦僚缭寥聊 [3]了{~结}蓼		
tɕ	[6]交郊胶={~鞋}娇骄焦蕉醮浇1{盖~面；稠度薄：酵~}教=1{~书}椒蛟跤 [3]饺绞=䥞{~耳毛}绞{另读。~菜：大筷搛，大口吃}狡校=2{~对}较{另读。比~}铰矫侥{~幸}剿缴{~纳}搅=敽{缝合}皎 [5]叫={~唤}醮{很穷：穷鬼杀~鬼}究{另读。考~、讲~}觉={睡~}教2={~育}较={~量、争~}		
tɕʰ	[6]消{罢~}敲=轿锹噍{转~：反刍}缲{缝纫针法之一}撬𡰑{不顺}跷1{蹊~、~脚}㤍{怮~} [2]乔侨挢桥荞跷{踩高~}翘{拿~：你越急切，他要价越高}憔樵瞧翘2{不平} [3]巧=悄𥀣{不熨贴}□{晒：一~干(一次性晒干)}□{~皮儿：表皮裂、翘起} [5]俏窍翘1{~尾巴}躈{肛门：没~(詈言)}𥀣{不熨贴}诮峭撬		
ɕ	[6]号2{另读。~脉}枵{厚度薄：书~}校=1{学~}效肖1消{~除}宵霄硝销鞘嚣2{喧~}萧箫浇2{稠度薄：~薄}揱{状过于瘦小：身体单~}𢳚{翻开：~书}枭潇郊{丁邦新记音}悄{丁邦新记音}逍 [2]肴淆爻 [3]小晓筱号2{~脉} [5]笑酵={发~}孝{苍白：脸色白~}潲{雨~：大雨骤停又下；加水调：~猪食}□{“需要”的合音字}哮		
Ø	[6]么1{数字一}夭妖吆{赶}要1{~求}腰腰{腰断、腰隔、切牌：~成两段，俗写腰，本字不明}邀鹞 [2]摇谣遥窑尧姚{姓}杳{~~无期} [3]咬={~寿儿：詈语}舀{~水}杳{~无音信}㞁{不正：~七~八的，本字不明}窈 [5]幺䌁{绳状，单股绳：单~子}㞁{搅~子：胡搅蛮缠}跃要2{重~、需~}耀		
#ɚ			
Ø	[6]二贰2 [2]而兒儿 [3]尔迩耳饵		
#ɘi			
p	[6]杯卑婢-碑屄2{小~子：昵称}悲背=1{~负}揹{牵拉：~车子；掀：~风作浪} [3]比-{打~方}彼{~此(老派音)、失~} [5]贝币蔽敝弊毙-闭-倍焙=备=悖{~时}陛背=2{~脊、~诵}辈狈惫		
pʰ	[6]披备-帔 [2]培赔=陪=裴=便-2{~宜} [5]沛配=佩辔帔={凤冠霞~}		
m	[6]妹=昧={~良心}寐茂貿 [2]枚梅=霉=谋媒=煤弥-眉=楣=棉-2{~花，乡村常见音}靡脢{~条肉}䱕{~头儿鱼}𪃏玫眸 [3]每美=某牡亩 [5]媚袂		
f	[6]飞妃非扉霏痱= [2]肥浮2{轻~}淝 [3]否匪翡菲{~薄}斐诽 [5]吠杮{木片：木~儿}肺废䕠{芦~}费		
v	[6]卫-为{~什么}位1{地~、~置}未味-萎1{疲乏：~呀}魏威葳{~蕤，~草：金鱼藻}煨巍 [2]为{作~}圩2{~岸}违围2苇危桅维惟唯微帷韦帏闱薇 [3]伪尾1伟纬炜委萎2{~缩}沩 [5]位2{派头、架子：~儿不小}味={无~：无趣，丢脸}遗2{送}尉1{校~}慰畏胃谓喂{~饭}蝟卫=蔚偎		
t	[6]兜□{打}□{抖动}□{捞}□{吃饭}𠱑{~嗒：啰嗦}丢 [3]斗{量具}抖陡□{好出风头}□{冒失、莽撞、粗心}垛{墙~子}底 [5]斗{~争}斗{~榫头}斗{和、同，本字不明}读{句~}对2{白蒲区、薛窑区及黄市、葛市口音} [0]的{助词；方位词，相当于“内、里、头”}		
tʰ	[6]豆逗脰{黄嗓：黄~鸟儿}头2{馒~、芦~(芦柴捆子)}特2{~为}偷窦{姓}痘 [2]头1{~脑}投提2{[老]菩~社：庙名}酘{~酵}垛{大钟~：在戴庄乡，现作岱东头} [5]透{~彻} [0]地{落~：指小范围内的地方}窦{耳~：耳朵}		
n	[6]内={心~} [2]揉2{揉搓：用手掌~麦穗穗儿} [3]你扭-纽-呢2 [0]呢4		
l	[6]溜遛馏熘陋楝-{~树}露2{~马脚}离3{打~身拳}瘘漏 [2]楼镂蝼耧蝼{假(另读)~：蚱蟟}搂{攫取：~取}刘留榴霤{过~：檐沟}流硫琉璃-1{玻~}莲-{打~花：一种曲艺}狸-2{狐~精}磥{石~：碌碡}瘤髅 [3]篓搂{抱}柳㧕{圈搅，搅拌：~糊粉；胡闹：~事} [0]里{方位词，手~、心~、房~}哩{语气助词}来{转~le/lei，接下来、然后、之后}		
ts	[6]舟周州洲帚诌{胡~}绉{另读。~丝}邹{又读，丁邦新记音} [3]走肘= [5]宙昼咒邹皱绉1{湖~}奏揍-骤=𧛸籀这{又读。~一个}		
tsʰ	[6]抽㿒{心迫不畅：~心(窘迫)}绉{另读。文~~}煼{熏} [2]仇1{~恨}□{吸：~气}□{筛选}绸稠筹愁酬雠㿒{~人子：心悸}俦畴 [3]丑 [5]纣臭凑胄辏		
s	[6]收受寿搜-蒐颼2餿𠘂{冷~~}肉{~头，不懂人情世故的人，本意祭祀用猪头} [2]摗{一种抓挠动作：鸡脚会~} [3]手守首 [5]搜=蒐颼1瘦叟兽售嗽{咳~}授绶漱擞 [0]□{怒，㖃~，郁闷、愠怒、天气炎热难受}		
ʐ	[6]日{~里} [2]柔揉1蹂 [5]芮肉={人笨且韧}锐蘂=		
k	[6]勾钩沟 [3]苟狗枸给={~予} [5]构购够够{努力接触远物：~不到，本字不明，俗写够，《如皋县志》《如皋市志》《南通地区方言研究》记作彀}够{厌倦、累：做啊~呀，本字不明，俗写够，《如皋市志》记作䠩}垢媾搆		
kʰ	[6]扣抠1{掏}剾{剜：~眼珠儿}眍{深目：眼睛~啊肚的} [2]抠2{掏、勾}剋{打、骂}眍{深目，凹眼睛} [3]口口{室内相对近外处：我在房的睡觉，他在~头(堂屋)做事；里锅煮饭，~锅煮菜} [5]扣叩筘寇候{火~} [0]候{火~}		
ŋ	[6]欧讴殴=熰{大汤久煮：~粽子}瓯鸥 [2]牛- [3]呕讴殴-偶藕耦 [5]沤怄		
x	[6]候3{问~}后厚齁{~子：哮喘病人；糖~子：因吃糖而致气喘病}候2{贬指给：~你吃货} [2]回{另读。识宝~子}侯1喉猴瘊{名词、动词}𢜵{怒}䫛{~䫘：心急眼红，急不可奈}齁{喘：~呼(打呼噜)；睡，乡间语}□{煮猪食} [3]吼犼 [5]候1{气~}黑{另读。乌~~的，可能是浸透意的字}诟{吵骂、激怒冲动}㖃{~sɘi0，郁闷、愠怒、天气炎热难受}洉{吸附：棉花~水}鲎{虹，市境南半部乡村语}虹{俗写鲎，市境南半部乡村语}□{冲击}		
Ø	[6]欸 [2]欸 [3]欸 [5]欸		
#uɘi			
t	[6]堆=䇏{磊~，即雷堆} [5]对=队兑=1最2{西北乡音}		
tʰ	[6]兑=2推= [2]颓 [3]腿= [5]退=褪1{~色}		
n	[6]内-1 [3]馁=		
l	[6]类=泪=累=1{连~} [2]雷=擂=磊{~䇏，即雷堆} [3]儡=累=2{积~}垒=磊=2蘽		
ts	[6]追锥骓椎 [3]嘴= [5]坠最1缀1赘醉=膇		
tsʰ	[6]吹炊崔=催=摧罪= [2]垂=锤捶槌随-2{~便} [5]脆=悴1粹=翠=		
s	[6]虽=绥= [2]随=隋{姓}髓{骨~}谁垂- [3]水 [5]岁=税瑞碎=睡穗=遂=隧=祟=说		
ʐ	[5]锐{丁邦新记音}芮{丁邦新记音}		
k	[6]归圭闺规龟惠-3{丢定~钱}慧-{定~寺(庙名)} [3]诡轨癸鬼烩{油炸~儿} [5]桂贵绘-{水~园(地名)}桧-2{秦~(人名)}鳜刽		
kʰ	[6]亏盔窥跪柜𩏣{模压：~帽子}慧{定~寺} [2]奎逵葵魁馗 [3]傀 [5]刽愧溃馈		
x	[6]汇灰恢会2{开~、~面}烩{杂~}惠=1{~东}徽厚{忠~}麾-挥-辉- [2]回{迂~}茴蛔 [3]悔晦毁诲 [5]桧=绘={~画}晦{~气}秽讳贿惠=2{优~、实~}慧{智~}麾=挥=辉=喙{鸟嘴}汇{词~}卉		
#ʊ			
p	[6]波-{~浪、~士、~涛}坡{另读}菠玻 [3]跛簸1{颠~}播 [5]波={~士：蔑或昵称}簸2{~箕}		
pʰ	[6]仆1{蹎蹎~~：专为、特地}坡{~子街(泰州地名)} [2]笸{~篮}婆 [3]颇剖叵 [5]破番3{量词}		
m	[6]母2{亲家~}磨1{~子}募墓幕1暮慕 [2]模摹馍摩磨2{~刀}蘑劘{~削}𣋟{~曪：视觉模糊，瞖}魔馍牟 [3]么母1{~亲}拇姆亩沫{另读。吐~}		
t	[6]多 [2]喌1{~儿：鸡，实读为假嗓音} [3]惰=2{~懒}朵垛={墙~子}躲𥞛{柴堆} [5]剁惰=1{~性}读1{七字~儿：一种七字一句的民间文学唱本}堕剟{删削文字}		
tʰ	[6]大2{~爹：男子行一}拖舵垛-{地名通名：蒋家~(地名)} [2]驼驮砣坨{粘积、堆积}𤭨{铜~儿}佗 [3]妥惰-2{~懒}椭{~圆}□{向后突出} [5]蜕{换皮：~壳}惰-1{~懒：不前}毻{换毛发}		
n	[6]糯{~稻、~米} [2]奴哪=2{~吒}挪{~动}驽孥 [3]努呶{~嘴儿：以唇示意}胬暖{~和} [5]怒懦□{~~：兒语，睡}		
l	[6]垒啰{~嗦}曪{𣋟~：视觉模糊}摞{垒架：~橱}螺2{~儿}箩{淘~儿} [2]罗锣箩啰{唩~}脶{指纹}螺1{~蛳}骡颅鲈 [3]虏掳□{急：急~~的：充满活力}卵2{产~}卵{纤维团：棉花~儿；卵状物：转头~儿}𨬅{锯割：~肉}□{湿：牛鼻子湿~~的}裸瘰{~疬}璃{另读。乡村常见音}骡 [5]那2{~许(xᴇ²¹³)：那儿} [0]璃{另读。乡村常见音}		
ts	[2]喌2{~~：唤鸡声} [3]左佐转{~来le/lei，接下来、然后、之后}总{老派} [5]做1坐={~月子}揍=总{~是(部分人的口音)}		
tsʰ	[6]坐-{~下}座嗾{使犬冲击}搓磋插{~蜡烛：吃力不讨好} [2]矬{沉：墙望下~}剉{~剔：清理} [3]就{南乡部分人} [5]错=挫锉就{~是(部分人的口音)}		
s	[6]蓑{~衣虫儿}梭唆睃{闪视：贼眼直~}趖{速行：直~}嗾{另读，~使}锼{锯镂}娑 [2]趖{1.轻搔：虼蚤~动；2.偷取}锼{锯镂} [3]所锁琐		
ʐ	[3]软{~和} [2]茹濡		
k	[6]戈过1{~期、~头话}哥1歌锅泔{~水}可{宁~}孤{~僻秀} [2]哥2{八~儿：乌鸫} [3]果裹馃箍{针~儿} [5]个过2{~年、~日子、~去} [0]鸪{另读。鹁~~}股-2{屁~}		
kʰ	[6]科窠棵颗苛坷{界~}柯轲蝌圐{圈，画圈；日晕。俗写窠，本字未知} [3]可 [5]课锞科{~箬}		
ŋ	[6]饿 [2]俄蛾鵝讹娥𩒾{~头：头前后凸} [3]我		
x	[6]乎2{在~}烀{蒸}和3{唱~}欢-{~喜}货{另读。~络儿}巫2{夏~：傩文化传人，又名童子}吙{呼气}贺祸蛤1{蛼~，虫和}𨉣{~腰：哈腰}回{下~、~底} [2]户{另读。黄百~：地名(西南乡音，兼连读变调)}禾何河荷和1{~气、~平}胡2{~箩卜}湖2{荡~船；芹~(地名)}㾰{儿语，疼}䗙{~䘆(ɕi᷉²¹)：蚯蚓}龢 [3]火伙{~计} [5]货{~物}活{另读。吃生~：吃苦头}荷和{唱~}		
Ø	[6]阿1{~胶}屙倭窝蜗1{~牛、~螺儿}莴螯2{车~：蛤，本字蛼虫和}□{蛼~：蛤，本字虫和}唩{发音不清：说话~打~打的}涴{弄脏；糟糕、糊涂、错：做~事、~帐；自相矛盾、反悔、不认账： ~事、~话}安{~逸}涡斡 [2]唩{叫声、哭声，语音不清} [5]卧涴{污染、弄脏：作~(大小便失禁)}□{那，西乡音}		
#yʊ			
m	[5]谬		
n	[2]牛= [3]扭=纽= [5]拗4{脾气~}		
tɕ	[6]纠灸咎{难辞其~}鸠究{~竟}柩阄𧛸{缩：苦巴~脸}㾭{~心疼}揪{一把~住}鬏{梳~儿}揫{量词，一~头发}鬏疚 [3]九久究{另读。~竟}韭酒鬏 [5]㾭{收缩：~筋(抽搐)}就=究{学~}救𧛸{缩小：~里~巴的}灸咎厩		
tɕʰ	[6]旧丘臼全2{肚~：猪内脏}舅秋鞦就-1{将~}袖2{衣~}圈2{~临/令：来回}蓲{乌~}蚯邱鳅 [2]仇2{姓}囚泅求球虬{~头发、皱折}旋-3{~~儿风}酋裘 [3]□{捉弄、盘弄、打斗、做、干、挣：~人(欺弄或害人)}就{~是} [0]袖{衣~}		
ɕ	[6]休修羞宿2{星~}庥 [2]嗅{吸，本字不明，俗写嗅，《如皋县志》记作唀}𢩨{1.偷：他把钱~起来呀；2.缩：头绳儿衣袖~上去呀} [3]朽𢩨{轻动} [5]秀□{萎缩：牙腀子~上去呀；~顶光}锈绣嗅袖1		
Ø	[6]又右祐优忧悠{~久}釉幽柚攸 [2]尤犹由邮油柚鼬游 [3]友有酉莠 [5]幼悠{~住点儿：仔细、稳妥地(动作)}囿={围，限制}诱莠牗岫佑柚{丁邦新记音}呦{那：~许[xᴇ²¹³]。西乡音}		
#ã			
p	[6]邦帮傍{依}艕{~船：两船并在一起}□{敷：~药}棒3{硬~~}梆 [3]榜膀1{臂}绑 [5]浜蚌=谤磅傍泵		
pʰ	[6]乓1肨{~~肿}棒1{棍~}𢪋{打碎：碗~掉啊}笨{笨~} [2]庞={姓}旁滂膀4{~胱}螃鰟{~鲏儿}彷 [3]棒2{树~儿：主干}髈{腿肚子：脚~子}膀2{翅~，乡村常见音} [5]汎{浮：~河灯}肨1{肿}胖 [0]喷{另读。水~气；量词}膀3{翅~}		
m	[2]忙1芒硭{~子：纸媒儿(含~硝)，吸水烟用的纸卷}茫盲1虻=氓 [3]莽蟒网{~𦛐儿：拖挂不成形的肥肉；~儾儿：网状不成形的组织}马{~上}		
f	[6]犯1{~法}方芳妨-{不~、~事；处~世}坊 [2]防房肪妨={~碍} [3]仿{相似；~效}彷访纺舫 [5]放		
v	[6]汪忘1{~掉}望𥭚{~障、~砖} [2]王亡忘2{遗~、~记}黄-{~瓜、~牛}簧-蝗-{~虫}蟥-{蚂~} [3]网{渔~}辋惘往枉{~为人：不够做人的标准} [5]汪{1.积液；2.状液面反光：~亮的}枉{另读。~死}旺妄晃{另读。~动}晃{副词，~亮的}□{中部松垂：绳子~下来呀}王{~天下}		
t	[6]当1{应~}档1{~口}裆 [2]噹{锣声} [3]党挡档{另读。~案}打{~䛏，说诙谐话、逢场作戏} [5]当2{典~、~铺}档2{~次}宕=荡={扫~、荒~}		
tʰ	[6]汤□{副词“通”}荡-{草~子}宕-{延~}趤{逸游}场-1{荒~：乱坟~。南乡音} [2]堂棠螳唐糖塘铴{~锣儿}赯{紫~脸}肠{落落饥~}场-2{荒~。南乡音}搪膛 [3]倘躺淌帑场-3{荒~。南乡音} [5]烫趟摥{~车子：推着自行车而不骑}𢴳{~网；~子(平斗斛的丁字尺)}樘{量词，一组、一套：一~椅子}鐋{热酒器：酒~子}耥{~刀}		
n	[6]囔{发语词，叹词：~，你怎吖弄相嗲？} [2]囊1瓤-1曩 [3]攮{用刀~}曩 [5]腩{软~~的}儾{松弛，皮松软下垂貌}		
l	[6]浪1{波~}𧻴{逸游}㫰{抛挂：~衣裳}让{~门敞} [2]郎廊浪2{~头儿鱼}狼蜋榔{~槺、~头}螂囊2瓤-2躴{手臂、翅半展，~脚虾儿}琅 [3]朗冷{耽延、冷落：~下来呀}𧻴{~篷：扯升}塱{疄子。南乡称}樃{~杆：旧时农村常用的楼棚车的车杠}𧚅{~当(另读)儿：破布条}哪{“哪样”合音字：~吖} [5]儾{皮松软下垂貌}		
ts	[6]赃脏2{不浄：肮~}张𥇔{看}章樟幛璋彰瘴鲳{另读。~鳊鱼}筝{另读。风~}臧蟑 [3]掌{巴~、手~}长1{生~}涨1{~潮}怎- [5]占={不屙屎~毛缸}仗={打~}杖={拐~}藏1{西~}脏=1{内~}葬帐账胀涨2{高~、~开}怅奘1{唐玄~}障{网~、保~}震{~耳头}这{~吖}		
tsʰ	[6]丈仗-{量词：一~尿}杖-仓苍沧獊{毛~~：毛蓬乱状}昌菖倡-猖鲳{文~鱼}脏-{五~六腑、~油}藏3{地~庙}茶{~米}阵{阵~雨}筝{另读。风~} [2]长2{~短}肠场=1{~所、~地}常藏2{隐~}脏{五~六腑}嫦 [3]厂场=2{操~}敞氅 [5]唱1{~歌}倡={~议}畅锃{磨擦：~痒、~亮}仗{炮~：爆竹}		
s	[6]上3{~下、~凉日子}生{~毛：发霉，生冻，生堂灰}尚绱裳2{单衣薄~}墒绱伤桑丧商升{~凉月子} [2]尝裳1偿 [3]上1{~声}嗓磉{柱下石}晌{~午}赏裳{另读。乡村常见音}搡上{iʔ8~ŋa，从前、原来；一向、一直。本字不明}𩞧{接~ } [5]上2{~海}𩞧{一~活计}丧 [0]场-4{荒~。南乡音}		
ʐ	[6]让 [2]蘘{~荷}穰1{碾过的稻、麦茎}□{十分破碎}瓤=3人{乡下音，他人}侬{乡下音，他人} [3]壤嚷攘		
k	[6]江-{姓}豇缸肛扛{举：~肩膊}□{现出、凸起：~疹子}□{加：吃酒~精神}□{pʰɔŋ²¹~：原指放屁，转为诈唬、暗示}吭2{吵；~头：乞丐领袖}冈岗刚钢纲焵{淬火}降{另读。~风潮}罡姜 [3]讲-港={河：焦~、司马~、十三里~、~的(里)、~口} [5]杠□{皮上凸起}□{~脚：硌脚}虹2{露天~}焵{用少许油煎：~饼儿}掆{垫高：~地基}吭1{骂给对方听(当面或不当面)}降-{霜~、~暴}		
kʰ	[6]康槺{榔~}糠羌项{颈~} [2]扛{用肩~} [3]慷{~慨} [5]抗囥{藏；屜窝；暗屜}炕{北方取暖睡台：~坊}亢		
ŋ	[6]咉{蚊子~窠；语尾助词}肮䱀{~䲉鱼} [2]昂攘{用力推} [3]硬{~脾气，~巴来西：逞强、脾气强}𤌏{~烟：冒烟}攘{推搡}		
x	[6]夯{名词，工具；动词，打、撞}夯{为某种目的而大量花费：拿钱~；耗费：~功夫；吃重了：~人子}项-{~目}巷吭{蚊子~天} [2]行3{~列、银~}吭3{喘：~气}绗{~被单}杭航 [5]炕{1.烘烤：~脆饼儿；2.引指热、薰：~人}		
#ia᷉			
n	[6]孃{称父之姐妹} [2]娘 [3]仰- [5]酿攘{纵容}		
l	[6]亮谅□{提~儿：提桶}量1{数~、分~}椋{提~儿：小提桶} [2]良粮凉=梁粱量2{测~} [3]两1{斤~}辆		
tɕ	[6]江=将1{~来、~军}浆姜薑僵礓{~踏子：台阶}疆刚{~~、~巧} [3]将{~比：比如}桨奖蒋讲=1{宣~}强4{脾气~}礓{另读。砂~儿}港{[老]掘~：如东县地名，老派音}𩝽{饭~吖}境{地方，本字不明} [5]将{大~}酱降=1{下~}犟{脾气~}糨{布~子}绛		
tɕʰ	[6]匠羌呛跄1{踉~}枪{手~}枪{乱突：鸡子~吖屋上去呀}戗1{1.逆，儿不驯；2.引指发屑：头发~子}像-{兒子~娘}腔箱{另读。风~}熗{生拌，卤渍}锵 [2]详1祥强1{~大}降=2{投~}墙蔷襁 [3]抢强2{勉~}箱{另读。风~，东乡音} [5]爿1{半体：一~猪子}戗2{撑持：~住他；遮，挡：~风}跄2{跌跌~~}弶{~港(地名)}象-		
ɕ	[6]乡相1{互~}湘厢葙{青~：蘘荷}箱项={~目、事~}香襄镶些{哪~} [2]降=3{投~} [3]饷2{关~：发津贴费}响享想鲞{黄鱼~}向{~往}□{窒缝：~棺材}□{~肉：将肉成大块地切下}飨{~堂} [5]向{方~}相2{~貌、宰~}象=像={人~}橡痒{同痒ia᷉²¹³}		
