字	片	区	小片	方言点	声母	韵母	调值	调类	备注
審	闽方言岛			中山(三乡)	s	iam	13	阴上	
寫	闽方言岛			中山(三乡)	s	ia	13	阴上	
寬	闽方言岛			中山(三乡)	kʰ	ua	33	阴平	
寴	闽方言岛			中山(三乡)	tsʰ	ɐn/in	33	阴平	白,文
寶	闽方言岛			中山(三乡)	p	ou	13	阴上	
寸	闽方言岛			中山(三乡)	tsʰ	un	213	阴去	
对	闽方言岛			中山(三乡)	t	ui	213	阴去	
射	闽方言岛			中山(三乡)	s	ia	213	阴去	
将	闽方言岛			中山(三乡)	ts	iɔŋ	33	阴平	大将
將	闽方言岛			中山(三乡)	ts	iɔŋ	33	阴平	大将
專	闽方言岛			中山(三乡)	ts	in	33	阴平	
尊	闽方言岛			中山(三乡)	ts	in/un	55	阳平	白,文
對	闽方言岛			中山(三乡)	t	ui	213	阴去	
小	闽方言岛			中山(三乡)	s	iu	13	阴上	
少	闽方言岛			中山(三乡)	ts	iu	13	阴上	多少
尖	闽方言岛			中山(三乡)	ts	iam	33	阴平	
尘	闽方言岛			中山(三乡)	t	in	55	阳平	
尚	闽方言岛			中山(三乡)	s	iu	11	阳去	和尚
尝	闽方言岛			中山(三乡)	s	iu	55	阳平	
尺	闽方言岛			中山(三乡)	tsʰ	iuʔ	21	阴入	
尼	闽方言岛			中山(三乡)	n	i	11	阳去	
尽	闽方言岛			中山(三乡)	ts	ɐn	33	阴平	
屁	闽方言岛			中山(三乡)	pʰ	ui	213	阴去	
层	闽方言岛			中山(三乡)	ts	ɐŋ	55	阳平	
居	闽方言岛			中山(三乡)	k	i	55	阳平	
屋	闽方言岛			中山(三乡)	0	ok	53	阳入	
屍	闽方言岛			中山(三乡)	s	i	33	阴平	
屎	闽方言岛			中山(三乡)	s	ai	13	阴上	
屐	闽方言岛			中山(三乡)	k	iaʔ	53	阳入	
展	闽方言岛			中山(三乡)	ts	in	33	阴平	
屡	闽方言岛			中山(三乡)	l	ou	11	阳去	
屢	闽方言岛			中山(三乡)	l	ou	11	阳去	
層	闽方言岛			中山(三乡)	ts	ɐŋ	55	阳平	
山	闽方言岛			中山(三乡)	s	ua	33	阴平	
岁	闽方言岛			中山(三乡)	h	uoi	213	阴去	
岂	闽方言岛			中山(三乡)	h	i	13	阴上	
岗	闽方言岛			中山(三乡)	k	ɔŋ	55	阳平	
岸	闽方言岛			中山(三乡)	ŋ	ɔn	33	阴平	
峕	闽方言岛			中山(三乡)	s	i	55	阳平	
崇	闽方言岛			中山(三乡)	s	oŋ	11	阳去	
崈	闽方言岛			中山(三乡)	s	oŋ	11	阳去	
崗	闽方言岛			中山(三乡)	k	ɔŋ	55	阳平	
崩	闽方言岛			中山(三乡)	p	ɐŋ	55	阳平	
嵠	闽方言岛			中山(三乡)	kʰ	ɐi	33	阴平	
嵾	闽方言岛			中山(三乡)	s	am	55	阳平	人参
巡	闽方言岛			中山(三乡)	tsʰ	un	55	阳平	
巧	闽方言岛			中山(三乡)	kʰ	au	13	阴上	
已	闽方言岛			中山(三乡)	k	i	11	阳去	
巴	闽方言岛			中山(三乡)	p	a	55	阳平	
巷	闽方言岛			中山(三乡)	h	ou	11	阳去	
巾	闽方言岛			中山(三乡)	k	in	33	阴平	
市	闽方言岛			中山(三乡)	s	i	13	阴上	
帆	闽方言岛			中山(三乡)	f	an	55	阳平	
师	闽方言岛			中山(三乡)	s	u	33	阴平	
帋	闽方言岛			中山(三乡)	ts	ua	13	阴上	
希	闽方言岛			中山(三乡)	h	i	55	阳平	
帒	闽方言岛			中山(三乡)	t	ɐi	11	阳去	
帖	闽方言岛			中山(三乡)	tʰ	iap	21	阴入	
帚	闽方言岛			中山(三乡)	ts	iu	13	阴上	
帝	闽方言岛			中山(三乡)	t	e	213	阴去	
带	闽方言岛			中山(三乡)	t	ua	213	阴去	
師	闽方言岛			中山(三乡)	s	u	33	阴平	
帬	闽方言岛			中山(三乡)	k	un	55	阳平	
席	闽方言岛			中山(三乡)	ts	iek	53	阳入	
帮	闽方言岛			中山(三乡)	p	ɔŋ	55	阳平	
帳	闽方言岛			中山(三乡)	ts	iɔŋ	213	阴去	
帶	闽方言岛			中山(三乡)	t	ua	213	阴去	
帽	闽方言岛			中山(三乡)	b	ɔ	11	阳去	
幫	闽方言岛			中山(三乡)	p	ɔŋ	55	阳平	
年	闽方言岛			中山(三乡)	h	i	55	阳平	
幸	闽方言岛			中山(三乡)	h	ɐŋ	33	阴平	
幻	闽方言岛			中山(三乡)	f	an	33	阴平	
幽	闽方言岛			中山(三乡)	0	iɐu	55	阳平	
庆	闽方言岛			中山(三乡)	b	eŋ	33	阴平	
床	闽方言岛			中山(三乡)	tsʰ	ou	55	阳平	
庐	闽方言岛			中山(三乡)	l	u	55	阳平	
应	闽方言岛			中山(三乡)	0	ɐŋ	33	阴平	应当
底	闽方言岛			中山(三乡)	t	e	13	阴上	
店	闽方言岛			中山(三乡)	t	iam	213	阴去	
庙	闽方言岛			中山(三乡)	b	ieu	213	阴去	
庚	闽方言岛			中山(三乡)	k	eŋ	33	阴平	
府	闽方言岛			中山(三乡)	f	u	13	阴上	
庞	闽方言岛			中山(三乡)	pʰ	ɔŋ	11	阳去	
座	闽方言岛			中山(三乡)	ts	ɔ	11	阳去	
庵	闽方言岛			中山(三乡)	0	am	33	阴平	
庿	闽方言岛			中山(三乡)	b	ieu	213	阴去	
廈	闽方言岛			中山(三乡)	h	a	11	阳去	厦门
廉	闽方言岛			中山(三乡)	l	iam	55	阳平	
廊	闽方言岛			中山(三乡)	l	ɔŋ	55	阳平	
廚	闽方言岛			中山(三乡)	t	u	55	阳平	
廟	闽方言岛			中山(三乡)	b	ieu	213	阴去	
廢	闽方言岛			中山(三乡)	f	ɐi	33	阴平	
廣	闽方言岛			中山(三乡)	k	ɔŋ	13	阴上	
廬	闽方言岛			中山(三乡)	l	u	55	阳平	
廳	闽方言岛			中山(三乡)	tʰ	ia	33	阴平	
延	闽方言岛			中山(三乡)	0	in	11	阳去	
建	闽方言岛			中山(三乡)	k	in	33	阴平	
弌	闽方言岛			中山(三乡)	0	iɐt/it	21	阴入	白,文;第一
弎	闽方言岛			中山(三乡)	s	a	33	阴平	
式	闽方言岛			中山(三乡)	s	ek	53	阳入	
弓	闽方言岛			中山(三乡)	k	ioŋ	33	阴平	
引	闽方言岛			中山(三乡)	0	iɐn	13	阴上	
弘	闽方言岛			中山(三乡)	0	uɐŋ	11	阳去	
弟	闽方言岛			中山(三乡)	t	e	11	阳去	
张	闽方言岛			中山(三乡)	t	iu	33	阴平	
弯	闽方言岛			中山(三乡)	0	uan	33	阴平	
弱	闽方言岛			中山(三乡)	0	iɔk	21	阴入	
張	闽方言岛			中山(三乡)	t	iu	33	阴平	
強	闽方言岛			中山(三乡)	kʰ	iɔŋ	55	阳平	
强	闽方言岛			中山(三乡)	kʰ	iɔŋ	55	阳平	
彎	闽方言岛			中山(三乡)	0	uan	33	阴平	
归	闽方言岛			中山(三乡)	k	uɐi	55	阳平	
形	闽方言岛			中山(三乡)	0	ieŋ	11	阳去	
彩	闽方言岛			中山(三乡)	tsʰ	ɐi	13	阴上	
彪	闽方言岛			中山(三乡)	p	iu	55	阳平	
彭	闽方言岛			中山(三乡)	pʰ	aŋ	55	阳平	
影	闽方言岛			中山(三乡)	0	ia	13	阴上	
役	闽方言岛			中山(三乡)	0	iek	53	阳入	
彿	闽方言岛			中山(三乡)	f	ɐt	53	阳入	
征	闽方言岛			中山(三乡)	ts	eŋ	55	阳平	
後	闽方言岛			中山(三乡)	0	ɐu	33	阴平	
徐	闽方言岛			中山(三乡)	tsʰ	u	55	阳平	
得	闽方言岛			中山(三乡)	t	it	21	阴入	
徛	闽方言岛			中山(三乡)	kʰ	ia	13	阴上	站立
御	闽方言岛			中山(三乡)	ŋ	i	11	阳去	
徧	闽方言岛			中山(三乡)	p	in	213	阴去	
微	闽方言岛			中山(三乡)	b	i	55	阳平	
徵	闽方言岛			中山(三乡)	ts	ɐŋ	55	阳平	征求
心	闽方言岛			中山(三乡)	s	im	33	阴平	
忆	闽方言岛			中山(三乡)	0	iek	21	阴入	
志	闽方言岛			中山(三乡)	ts	i	33	阴平	
快	闽方言岛			中山(三乡)	kʰ	oi	213	阴去	
念	闽方言岛			中山(三乡)	m	iam	11	阳去	
忿	闽方言岛			中山(三乡)	f	ɐn	13	阴上	
态	闽方言岛			中山(三乡)	tʰ	ai	33	阴平	
怖	闽方言岛			中山(三乡)	p	u	33	阴平	
急	闽方言岛			中山(三乡)	k	ip	21	阴入	
性	闽方言岛			中山(三乡)	s	eŋ	33	阴平	
恕	闽方言岛			中山(三乡)	s	i	33	阴平	
恖	闽方言岛			中山(三乡)	s	i/u	55	阳平	白,文
恨	闽方言岛			中山(三乡)	h	ɐn	33	阴平	
恩	闽方言岛			中山(三乡)	0	iɐn	55	阳平	
息	闽方言岛			中山(三乡)	s	ek	53	阳入	
恰	闽方言岛			中山(三乡)	h	ap			原稿调类标示异常
悅	闽方言岛			中山(三乡)	0	it	53	阳入	
悊	闽方言岛			中山(三乡)	ts	it	21	阴入	
悔	闽方言岛			中山(三乡)	h	ui	33	阴平	
悲	闽方言岛			中山(三乡)	p	i	55	阳平	
情	闽方言岛			中山(三乡)	ts	ieŋ/ia	55	阳平	人情,情份
惜	闽方言岛			中山(三乡)	s	ek	21	阴入	
惠	闽方言岛			中山(三乡)	0	uɐi	33	阴平	
惡	闽方言岛			中山(三乡)	0	ouʔ	21	阴入	
惨	闽方言岛			中山(三乡)	tsʰ	am	13	阴上	
惯	闽方言岛			中山(三乡)	k	an	213	阴去	
惰	闽方言岛			中山(三乡)	t	ua	11	阳去	
想	闽方言岛			中山(三乡)	s	iu	13	阴上	
惹	闽方言岛			中山(三乡)	0	ia	13	阴上	
愁	闽方言岛			中山(三乡)	s	au	55	阳平	
意	闽方言岛			中山(三乡)	0	i	213	阴去	
愚	闽方言岛			中山(三乡)	ŋ	i	11	阳去	
愛	闽方言岛			中山(三乡)	0	ai	213	阴去	
感	闽方言岛			中山(三乡)	k	am	13	阴上	
慈	闽方言岛			中山(三乡)	tsʰ	i	11	阳去	
態	闽方言岛			中山(三乡)	tʰ	ai	33	阴平	
慌	闽方言岛			中山(三乡)	f				
慘	闽方言岛			中山(三乡)	tsʰ	am	13	阴上	
慢	闽方言岛			中山(三乡)	m	an	11	阳去	
慣	闽方言岛			中山(三乡)	k	an	213	阴去	
慮	闽方言岛			中山(三乡)	l	ui	33	阴平	
慶	闽方言岛			中山(三乡)	b	eŋ	33	阴平	
憐	闽方言岛			中山(三乡)	l	in	55	阳平	
憑	闽方言岛			中山(三乡)	pʰ	ɐŋ	11	阳去	
憶	闽方言岛			中山(三乡)	0	iek	21	阴入	
懷	闽方言岛			中山(三乡)	0	uai	11	阳去	
懽	闽方言岛			中山(三乡)	h	ua	33	阴平	
戀	闽方言岛			中山(三乡)	l	in	13	阴上	
戈	闽方言岛			中山(三乡)	k	ɔ	55	阳平	
戌	闽方言岛			中山(三乡)	s	ɐt	53	阳入	
戏	闽方言岛			中山(三乡)	kʰ	ui	213	阴去	
成	闽方言岛			中山(三乡)	s/ts	ia/ieŋ	55	阳平	成事,收成
战	闽方言岛			中山(三乡)	ts	in	33	阴平	
戚	闽方言岛			中山(三乡)	tsʰ	iek	21	阴入	
戰	闽方言岛			中山(三乡)	ts	in	33	阴平	
戲	闽方言岛			中山(三乡)	kʰ	ui	213	阴去	
戴	闽方言岛			中山(三乡)	t	i	213	阴去	
戶	闽方言岛			中山(三乡)	f	u	33	阴平	
戸	闽方言岛			中山(三乡)	f	u	33	阴平	
所	闽方言岛			中山(三乡)	s	ɔ	13	阴上	
扇	闽方言岛			中山(三乡)	s	i	213	阴入	
手	闽方言岛			中山(三乡)	tsʰ	iu	13	阴上	
扛	闽方言岛			中山(三乡)	k	ou	33	阴平	
扫	闽方言岛			中山(三乡)	s	au	213	阴去	扫地
扬	闽方言岛			中山(三乡)	0	iɔŋ	11	阳去	
扯	闽方言岛			中山(三乡)	tsʰ	ia	11	阳去	
扶	闽方言岛			中山(三乡)	pʰ	ɔ	55	阳平	
批	闽方言岛			中山(三乡)	pʰ	e	55	阳平	
技	闽方言岛			中山(三乡)	k	i	33	阴平	
抄	闽方言岛			中山(三乡)	tsʰ	au	33	阴平	
把	闽方言岛			中山(三乡)	p	ɐi/a	13	阴上	把握,把守
投	闽方言岛			中山(三乡)	t	au	55	阳平	
报	闽方言岛			中山(三乡)	p	ɔ	213	阴去	
抹	闽方言岛			中山(三乡)	m	uaʔ	53	阳入	
抽	闽方言岛			中山(三乡)	tsʰ	iau	33	阴平	
拍	闽方言岛			中山(三乡)	pʰ	ɐʔ	21	阴入	
拐	闽方言岛			中山(三乡)	k	uai	13	阴上	
拖	闽方言岛			中山(三乡)	tʰ	ua	33	阴平	
拘	闽方言岛			中山(三乡)	kʰ	i	55	阳平	
招	闽方言岛			中山(三乡)	ts	iu	33	阴平	
拜	闽方言岛			中山(三乡)	p	ai	213	阴去	
拢	闽方言岛			中山(三乡)	l	oŋ	13	阴上	
拣	闽方言岛			中山(三乡)	k	ai	13	阴上	
拨	闽方言岛			中山(三乡)	pʰ	uaʔ	21	阴入	
括	闽方言岛			中山(三乡)	kʰ	ut	21	阴入	
持	闽方言岛			中山(三乡)	tsʰ	i	55	阳平	
挂	闽方言岛			中山(三乡)	kʰ	ua	213	阴去	
指	闽方言岛			中山(三乡)	ts	i	13	阴上	
按	闽方言岛			中山(三乡)	0	on	33	阴平	
挑	闽方言岛			中山(三乡)	tʰ	iu	55	阳平	
挥	闽方言岛			中山(三乡)	f	ɐi	55	阳平	
振	闽方言岛			中山(三乡)	ts	ɐn	33	阴平	
捏	闽方言岛			中山(三乡)	n	it	53	阳入	
捧	闽方言岛			中山(三乡)	pʰ	oŋ	13	阴上	
捭	闽方言岛			中山(三乡)	p	ai	13	阴上	
捺	闽方言岛			中山(三乡)	n	at	53	阳入	
掃	闽方言岛			中山(三乡)	s	au	213	阴去	扫地
掌	闽方言岛			中山(三乡)	ts	iu	13	阴上	
排	闽方言岛			中山(三乡)	p	ɐi	55	阳平	
掘	闽方言岛			中山(三乡)	k	ut	53	阳入	
掛	闽方言岛			中山(三乡)	kʰ	ua	213	阴去	
探	闽方言岛			中山(三乡)	tʰ	am	213	阴去	
接	闽方言岛			中山(三乡)	ts	iʔ	21	阴入	
揀	闽方言岛			中山(三乡)	k	ai	13	阴上	
插	闽方言岛			中山(三乡)	tsʰ	aʔ	21	阴入	
揔	闽方言岛			中山(三乡)	ts	oŋ	13	阴上	
揚	闽方言岛			中山(三乡)	0	iɔŋ	11	阳去	
換	闽方言岛			中山(三乡)	0	ua	11	阳去	
揭	闽方言岛			中山(三乡)	k	iaʔ	21	阴入	
揮	闽方言岛			中山(三乡)	f	ɐi	55	阳平	
損	闽方言岛			中山(三乡)	s	in	13	阴上	
搖	闽方言岛			中山(三乡)	0	iu	55	阳平	
搭	闽方言岛			中山(三乡)	t	aʔ	21	阴入	
摊	闽方言岛			中山(三乡)	tʰ	an	33	阴平	
摠	闽方言岛			中山(三乡)	ts	oŋ	13	阴上	
摸	闽方言岛			中山(三乡)	m	ou	55	阳平	
摺	闽方言岛			中山(三乡)	ts	iʔ	21	阴入	
撆	闽方言岛			中山(三乡)	pʰ	it	21	阴入	
撇	闽方言岛			中山(三乡)	pʰ	it	21	阴入	
撥	闽方言岛			中山(三乡)	pʰ	uaʔ	21	阴入	
撰	闽方言岛			中山(三乡)	ts	an	33	阴平	
撲	闽方言岛			中山(三乡)	pʰ	ok	21	阴入	
擇	闽方言岛			中山(三乡)	t	iaʔ	53	阳入	
操	闽方言岛			中山(三乡)	tsʰ	ɔ	55	阳平	操作
擔	闽方言岛			中山(三乡)	t	am	33	阴平	担任
擘	闽方言岛			中山(三乡)	p	ɐiʔ	21	阴入	
擡	闽方言岛			中山(三乡)	t	e	55	阳平	
擺	闽方言岛			中山(三乡)	p	ai	13	阴上	
擾	闽方言岛			中山(三乡)	ŋ	iu	13	阴上	
攃	闽方言岛			中山(三乡)	tsʰ	at/ua	21	阴入	白,文
攏	闽方言岛			中山(三乡)	l	oŋ	13	阴上	
攤	闽方言岛			中山(三乡)	tʰ	an	33	阴平	
攪	闽方言岛			中山(三乡)	k	au/a	13	阴上	白,文
收	闽方言岛			中山(三乡)	s	iu	33	阴平	
攷	闽方言岛			中山(三乡)	h	au	13	阴上	
改	闽方言岛			中山(三乡)	k	ai	13	阴上	
放	闽方言岛			中山(三乡)	p	aŋ	213	阴去	
敀	闽方言岛			中山(三乡)	p	aiʔ	21	阴入	
敏	闽方言岛			中山(三乡)	m	ɐn	13	阴上	
敓	闽方言岛			中山(三乡)	t	it	21	阴入	
敗	闽方言岛			中山(三乡)	p	ai	33	阴平	
敛	闽方言岛			中山(三乡)	l	im	13	阴上	
敢	闽方言岛			中山(三乡)	k	a	13	阴上	
敦	闽方言岛			中山(三乡)	t	ɐn	55	阳平	
敬	闽方言岛			中山(三乡)	k	eŋ	33	阴平	
整	闽方言岛			中山(三乡)	ts	ieŋ	13	阴上	
敵	闽方言岛			中山(三乡)	t	ek	21	阴入	
敶	闽方言岛			中山(三乡)	t	an	55	阳平	姓
斂	闽方言岛			中山(三乡)	l	im	13	阴上	
文	闽方言岛			中山(三乡)	m	un	55	阳平	
斑	闽方言岛			中山(三乡)	p	ai	33	阴平	
斗	闽方言岛			中山(三乡)	t	au	13	阴上	
斛	闽方言岛			中山(三乡)	f	ok	21	阴入	
斧	闽方言岛			中山(三乡)	pʰ	ɔ	13	阴上	
斩	闽方言岛			中山(三乡)	ts	am	13	阴上	
斬	闽方言岛			中山(三乡)	ts	am	13	阴上	
斯	闽方言岛			中山(三乡)	s	i	55	阳平	
方	闽方言岛			中山(三乡)	f	ɔŋ	33	阴平	
旁	闽方言岛			中山(三乡)	pʰ	ɔŋ	11	阳去	
旅	闽方言岛			中山(三乡)	l	i	13	阴上	
族	闽方言岛			中山(三乡)	ts	ok	21	阴入	
旗	闽方言岛			中山(三乡)	k	i	55	阳平	
日	闽方言岛			中山(三乡)	ts	it	53	阳入	
旦	闽方言岛			中山(三乡)	t	an	33	阴平	
旧	闽方言岛			中山(三乡)	k	u	11	阳去	
早	闽方言岛			中山(三乡)	ts	a	13	阴上	
旱	闽方言岛			中山(三乡)	0	ua	33	阴平	
时	闽方言岛			中山(三乡)	s	i	55	阳平	
旷	闽方言岛			中山(三乡)	kʰ	ɔŋ	33	阴平	
旹	闽方言岛			中山(三乡)	s	i	55	阳平	
旺	闽方言岛			中山(三乡)	0	ɔŋ	11	阳去	
昂	闽方言岛			中山(三乡)	ŋ	ɔŋ	55	阳平	
昇	闽方言岛			中山(三乡)	s	eŋ	55	阳平	
昋	闽方言岛			中山(三乡)	k	uɐi	33	阴平	
明	闽方言岛			中山(三乡)	m	eŋ	55	阳平	
易	闽方言岛			中山(三乡)	0	i	11	阳去	难易
星	闽方言岛			中山(三乡)	tsʰ	ai	33	阴平	
映	闽方言岛			中山(三乡)	0	ɐŋ	13	阴上	
春	闽方言岛			中山(三乡)	tsʰ	un	33	阴平	
昭	闽方言岛			中山(三乡)	tsʰ	iu	55	阳平	
是	闽方言岛			中山(三乡)	s	i	11	阳去	
昼	闽方言岛			中山(三乡)	t/ts	au	33/213	阴去/阴平	白,文
显	闽方言岛			中山(三乡)	h	in	13	阴上	
時	闽方言岛			中山(三乡)	s	i	55	阳平	
晓	闽方言岛			中山(三乡)	h	iau	213	阴去	
晚	闽方言岛			中山(三乡)	m	an	13	阴上	
晝	闽方言岛			中山(三乡)	t/ts	au	33/213	阴去/阴平	白,文
景	闽方言岛			中山(三乡)	k	eŋ	13	阴上	
智	闽方言岛			中山(三乡)	ts	i	213	阴去	
暂	闽方言岛			中山(三乡)	ts	am	11	阳去	
暎	闽方言岛			中山(三乡)	0	ɐŋ	13	阴上	
暑	闽方言岛			中山(三乡)	s	i	13	阴上	
暖	闽方言岛			中山(三乡)	n	in/un	13	阴上	白,文
暗	闽方言岛			中山(三乡)	0	am	213	阴去	
暜	闽方言岛			中山(三乡)	tʰ	e	213	阴去	
暢	闽方言岛			中山(三乡)	tʰ	iɔŋ	213	阴去	
暫	闽方言岛			中山(三乡)	ts	am	11	阳去	
暴	闽方言岛			中山(三乡)	pʰ	ak	53	阳入	
曉	闽方言岛			中山(三乡)	h	iau	213	阴去	
曐	闽方言岛			中山(三乡)	tsʰ	ai	33	阴平	
曠	闽方言岛			中山(三乡)	kʰ	ɔŋ	33	阴平	
更	闽方言岛			中山(三乡)	k	ai	33	阴平	五更
書	闽方言岛			中山(三乡)	ts	u	33	阴平	
曾	闽方言岛			中山(三乡)	ts	ieŋ	55	阳平	姓
替	闽方言岛			中山(三乡)	tʰ	e	213	阴去	
會	闽方言岛			中山(三乡)	0	ui	33/11	阴平/阳去	开会,会不会
月	闽方言岛			中山(三乡)	ŋ	uoiʔ	53	阳入	
有	闽方言岛			中山(三乡)	0	u	11	阳去	
朋	闽方言岛			中山(三乡)	p	aŋ	11	阳去	
服	闽方言岛			中山(三乡)	h	ok	21	阴入	
朔	闽方言岛			中山(三乡)	s	ɔk	21	阴入	
朖	闽方言岛			中山(三乡)	l	ɔŋ	11	阳去	
朗	闽方言岛			中山(三乡)	l	ɔŋ	11	阳去	
朝	闽方言岛			中山(三乡)	ts	iu	55	阳平	今朝
木	闽方言岛			中山(三乡)	m	ok	53	阳入	
未	闽方言岛			中山(三乡)	m	oi	11	阳去	
本	闽方言岛			中山(三乡)	p	un	13	阴上	
杀	闽方言岛			中山(三乡)	s	uaʔ	21	阴入	
杂	闽方言岛			中山(三乡)	ts	ap	53	阳入	
权	闽方言岛			中山(三乡)	kʰ	in	55	阳平	
杉	闽方言岛			中山(三乡)	tsʰ	am	33	阴平	
李	闽方言岛			中山(三乡)	l	i	13	阴上	
村	闽方言岛			中山(三乡)	tsʰ	ui	33	阴平	
杖	闽方言岛			中山(三乡)	ts	iɔŋ	11	阳去	
杜	闽方言岛			中山(三乡)	t	ɔ	11	阳去	
束	闽方言岛			中山(三乡)	tsʰ	ok	53	阳入	
条	闽方言岛			中山(三乡)	t	iau	55	阳平	
来	闽方言岛			中山(三乡)	l	ɐi	55	阳平	
杨	闽方言岛			中山(三乡)	0	iu	55	阳平	姓
杯	闽方言岛			中山(三乡)	p	uoi	33	阴平	
東	闽方言岛			中山(三乡)	t	aŋ	33	阴平	
杷	闽方言岛			中山(三乡)	p	ai	55	阳平	
松	闽方言岛			中山(三乡)	tsʰ	oŋ	11	阳去	松树
板	闽方言岛			中山(三乡)	p	ai	13	阴上	
析	闽方言岛			中山(三乡)	s	ek	53	阳入	
枕	闽方言岛			中山(三乡)	ts	im	13	阴上	
林	闽方言岛			中山(三乡)	l/n	im/a	55	阳平	白,文
果	闽方言岛			中山(三乡)	k	uoi	13	阴上	
枝	闽方言岛			中山(三乡)	t	i	55	阳平	
枣	闽方言岛			中山(三乡)	ts	ɔ	13	阴上	
枪	闽方言岛			中山(三乡)	tsʰ	iɔŋ	33	阴平	
柄	闽方言岛			中山(三乡)	p	ai	213	阴去	
某	闽方言岛			中山(三乡)	m	au	13	阴上	
柑	闽方言岛			中山(三乡)	k	am	33	阴平	
柒	闽方言岛			中山(三乡)	tsʰ	at	21	阴入	
染	闽方言岛			中山(三乡)	l	i	13	阴上	
柱	闽方言岛			中山(三乡)	tsʰ	i	13	阴上	
柴	闽方言岛			中山(三乡)	tsʰ	a	55	阳平	
柺	闽方言岛			中山(三乡)	k	uai	13	阴上	
标	闽方言岛			中山(三乡)	p	iu	55	阳平	
栋	闽方言岛			中山(三乡)	t	aŋ	213	阴去	
校	闽方言岛			中山(三乡)	k	au	33	阴平	校对
根	闽方言岛			中山(三乡)	k	in	33	阴平	
桂	闽方言岛			中山(三乡)	k	uɐi	33	阴平	
桃	闽方言岛			中山(三乡)	tʰ	ou	55	阳平	
案	闽方言岛			中山(三乡)	0	ua	213	阴去	
桌	闽方言岛			中山(三乡)	tsʰ	iok	21	阴入	
桐	闽方言岛			中山(三乡)	tʰ	oŋ	11	阳去	
桒	闽方言岛			中山(三乡)	s	ɔŋ	55	阳平	
桥	闽方言岛			中山(三乡)	k	iu	55	阳平	
桮	闽方言岛			中山(三乡)	p	uoi	33	阴平	
梁	闽方言岛			中山(三乡)	n	iu	55	阳平	
條	闽方言岛			中山(三乡)	t	iau	55	阳平	
梨	闽方言岛			中山(三乡)	l	i	55	阳平	
梭	闽方言岛			中山(三乡)	s	ɔ	55	阳平	
梯	闽方言岛			中山(三乡)	tʰ	ui	33	阴平	
梳	闽方言岛			中山(三乡)	s	e	33	阴平	
检	闽方言岛			中山(三乡)	l	im	13	阴上	
棃	闽方言岛			中山(三乡)	l	i	55	阳平	
棄	闽方言岛			中山(三乡)	h	i	33	阴平	
棅	闽方言岛			中山(三乡)	p	ai	213	阴去	
棉	闽方言岛			中山(三乡)	m	in	55	阳平	
棊	闽方言岛			中山(三乡)	k	i	55	阳平	
棋	闽方言岛			中山(三乡)	k	i	55	阳平	
棍	闽方言岛			中山(三乡)	k	un	213	阴去	
棒	闽方言岛			中山(三乡)	pʰ	ɐŋ	13	阴上	
棗	闽方言岛			中山(三乡)	ts	ɔ	13	阴上	
棟	闽方言岛			中山(三乡)	t	aŋ	213	阴去	
棬	闽方言岛			中山(三乡)	h	in	33	阴平	
椀	闽方言岛			中山(三乡)	0	ua	13	阴上	
楊	闽方言岛			中山(三乡)	0	iu	55	阳平	姓
楚	闽方言岛			中山(三乡)	tsʰ	ɔ	13	阴上	
業	闽方言岛			中山(三乡)	ŋ	ip	53	阳入	
楼	闽方言岛			中山(三乡)	l	au	55	阳平	
榘	闽方言岛			中山(三乡)	k	i	13	阴上	
榮	闽方言岛			中山(三乡)	0	ɐŋ	11	阳去	
榴	闽方言岛			中山(三乡)	l	iu	55	阳平	
構	闽方言岛			中山(三乡)	k	ou	33	阴平	
槍	闽方言岛			中山(三乡)	tsʰ	iɔŋ	33	阴平	
槽	闽方言岛			中山(三乡)	ts	au	55	阳平	
樂	闽方言岛			中山(三乡)	ŋ	ok	21	阴入	音乐
樓	闽方言岛			中山(三乡)	l	au	55	阳平	
標	闽方言岛			中山(三乡)	p	iu	55	阳平	
模	闽方言岛			中山(三乡)	m	ou	55	阳平	模子
樽	闽方言岛			中山(三乡)	ts	in/un	55	阳平	白,文
橅	闽方言岛			中山(三乡)	m	ou	55	阳平	模子
橋	闽方言岛			中山(三乡)	k	iu	55	阳平	
橘	闽方言岛			中山(三乡)	k	it	21	阴入	
機	闽方言岛			中山(三乡)	k	i	55	阳平	
橫	闽方言岛			中山(三乡)	h	ua	55	阳平	横直
檆	闽方言岛			中山(三乡)	tsʰ	am	33	阴平	
檢	闽方言岛			中山(三乡)	l	im	13	阴上	
櫀	闽方言岛			中山(三乡)	k	i	55	阳平	
櫃	闽方言岛			中山(三乡)	k	ui	11	阳去	
櫼	闽方言岛			中山(三乡)	tsʰ	am	33	阴平	
權	闽方言岛			中山(三乡)	kʰ	in	55	阳平	
欠	闽方言岛			中山(三乡)	kʰ	iam	213	阴去	
次	闽方言岛			中山(三乡)	ts	ɐi	33	阴平	
欢	闽方言岛			中山(三乡)	h	ua	33	阴平	
欵	闽方言岛			中山(三乡)	kʰ	un	13	阴上	
欺	闽方言岛			中山(三乡)	h	i	55	阳平	
欽	闽方言岛			中山(三乡)	kʰ	am	55	阳平	
款	闽方言岛			中山(三乡)	kʰ	un	13	阴上	
歀	闽方言岛			中山(三乡)	kʰ	un	13	阴上	
歇	闽方言岛			中山(三乡)	h	it	11	阳去	
歌	闽方言岛			中山(三乡)	k	ua/ɔ	55/33	阳平/阴平	白,文
