字	音	注
孔	kʰuŋ[3]	
恐	kʰuŋ[3]	
空	kʰuŋ[5]	～缺
轰	xuŋ[1]	
丰	xuŋ[1]	
风	xuŋ[1]	
疯	xuŋ[1]	文读
封	xuŋ[1]	
峰	xuŋ[1]	
锋	xuŋ[1]	
蜂	xuŋ[1]	文读
讽	xuŋ[1]	
烘	xuŋ[1]	
红	xuŋ[2]	
逢	xuŋ[2]	
缝	xuŋ[2]	
弘	xuŋ[2]	
宏	xuŋ[2]	
洪	xuŋ[2]	
鸿	xuŋ[2]	
哄	xuŋ[3]	
凤	xuŋ[6]	
俸	xuŋ[6]	
奉	xuŋ[6]	
翁	∅uŋ[1]	
嗡	∅uŋ[1]	
瓮	∅uŋ[5]	
风	piuŋ[1]	白读
粪	piuŋ[5]	白读
埲	pʰiuŋ[4]	灰尘～
中	tiuŋ[1]	
忠	tiuŋ[1]	
塚	tiuŋ[3]	
中	tiuŋ[5]	射～
丈	tiuŋ[6]	白读，～夫
重	tʰiuŋ[2]	～复
仲	tʰiuŋ[6]	
重	tʰiuŋ[6]	文读，～量
龙	liuŋ[2]	
斟	tsiuŋ[1]	～嘴
纵	tsiuŋ[5]	
晋	tsiuŋ[5]	
松	tsʰiuŋ[2]	文读
从	tsʰiuŋ[2]	
丛	tsʰiuŋ[2]	
寻	siuŋ[2]	
旬	siuŋ[2]	
循	siuŋ[2]	
巡	siuŋ[2]	
徇	siuŋ[2]	
唇	ʃiuŋ[2]	
醇	ʃiuŋ[2]	
绳	ʃiuŋ[2]	
笋	ʃiuŋ[3]	
均	kiuŋ[1]	
钧	kiuŋ[1]	
君	kiuŋ[1]	
军	kiuŋ[1]	
弓	kiuŋ[1]	
躬	kiuŋ[1]	
宫	kiuŋ[1]	
恭	kiuŋ[1]	
供	kiuŋ[1]	～养
拱	kiuŋ[3]	
裙	kʰiuŋ[2]	
拳	kʰiuŋ[2]	
菌	kʰiuŋ[3]	
虹	kʰiuŋ[4]	
妗	kʰiuŋ[4]	
共	kʰiuŋ[6]	
供	kʰiuŋ[6]	～给
兄	xiuŋ[1]	
凶	xiuŋ[1]	
熏	xiuŋ[1]	
薰	xiuŋ[1]	
勋	xiuŋ[1]	
勳	xiuŋ[1]	
熊	xiuŋ[2]	
雄	xiuŋ[2]	
训	xiuŋ[5]	
荣	∅iuŋ[2]	
营	∅iuŋ[2]	
匀	∅iuŋ[2]	
萤	∅iuŋ[2]	白读
绒	∅iuŋ[2]	
戎	∅iuŋ[2]	
茸	∅iuŋ[2]	
融	∅iuŋ[2]	
容	∅iuŋ[2]	
镕	∅iuŋ[2]	
蓉	∅iuŋ[2]	
溶	∅iuŋ[2]	
榕	∅iuŋ[2]	
莹	∅iuŋ[2]	
浓	∅iuŋ[2]	白读
勇	∅iuŋ[3]	
拥	∅iuŋ[3]	
涌	∅iuŋ[3]	
俑	∅iuŋ[3]	
允	∅iuŋ[4]	
永	∅iuŋ[4]	
尹	∅iuŋ[4]	
用	∅iuŋ[6]	
润	∅iuŋ[6]	
韵	∅iuŋ[6]	
运	∅iuŋ[6]	
闺	∅iuŋ[6]	
泳	∅iuŋ[6]	
詠	∅iuŋ[6]	
崩	pɛ̃[1]	
烹	pʰɛ̃[1]	
朋	pʰɛ̃[2]	
彭	pʰɛ̃[2]	
膨	pʰɛ̃[2]	
棚	pʰɛ̃[2]	
瓶	pʰɛ̃[2]	
澎	pʰɛ̃[2]	
盟	mɛ̃[2]	
暝	mɛ̃[2]	文读
猛	mɛ̃[3]	文读
孟	mɛ̃[6]	
梦	mɛ̃[6]	白读
登	tɛ̃[1]	
灯	tɛ̃[1]	
钉	tɛ̃[1]	
瞪	tɛ̃[1]	
□	tɛ̃[1]	⿱穴占，棺屋
亭	tɛ̃[2]	
等	tɛ̃[3]	
顶	tɛ̃[3]	
凳	tɛ̃[5]	
订	tɛ̃[5]	
橙	tɛ̃[5]	
藤	tʰɛ̃[2]	
謄	tʰɛ̃[2]	
澄	tʰɛ̃[2]	
邓	tʰɛ̃[6]	
□	lɛ̃[1]	⿰月能
能	lɛ̃[2]	
铃	lɛ̃[2]	
玲	lɛ̃[2]	
零	lɛ̃[2]	
冷	lɛ̃[4]	
曾	tsɛ̃[1]	
僧	tsɛ̃[1]	文读
增	tsɛ̃[1]	
层	tsʰɛ̃[2]	
曾	tsʰɛ̃[2]	～经
赠	tsʰɛ̃[6]	
僧	sɛ̃[1]	
腥	sɛ̃[5]	
争	tʃɛ̃[1]	
筝	tʃɛ̃[1]	
睁	tʃɛ̃[1]	
臻	tʃɛ̃[1]	
榛	tʃɛ̃[1]	
塍	tʃʰɛ̃[2]	田
□	tʃʰɛ̃[3]	玩笑
生	ʃɛ̃[1]	文读
森	ʃɛ̃[1]	
参	ʃɛ̃[1]	人～
牲	ʃɛ̃[1]	
甥	ʃɛ̃[1]	文读
笙	ʃɛ̃[1]	
星	ʃɛ̃[1]	白读
省	ʃɛ̃[3]	文读
鳞	ʃɛ̃[5]	
根	kɛ̃[1]	文读
庚	kɛ̃[1]	
跟	kɛ̃[1]	
更	kɛ̃[1]	文读
耕	kɛ̃[1]	
羹	kɛ̃[1]	
寒	kɛ̃[2]	白读
囝	kɛ̃[3]	白读
粳	kɛ̃[4]	
轻	kʰɛ̃[1]	
牵	kʰɛ̃[1]	
肯	kʰɛ̃[3]	
亨	xɛ̃[1]	
恒	xɛ̃[2]	
衡	xɛ̃[2]	
行	xɛ̃[2]	～为
咸	xɛ̃[2]	
很	xɛ̃[3]	
狠	xɛ̃[3]	
恨	xɛ̃[6]	
杏	xɛ̃[6]	
幸	xɛ̃[6]	
硬	ŋɛ̃[6]	
恩	∅ɛ̃[1]	
嗯	∅ɛ̃[1]	
樱	∅ɛ̃[1]	～桃李
鞭	piɛ̃[1]	
边	piɛ̃[1]	
辩	piɛ̃[1]	
贬	piɛ̃[3]	
扁	piɛ̃[3]	
匾	piɛ̃[3]	
变	piɛ̃[5]	
编	pʰiɛ̃[1]	
偏	pʰiɛ̃[1]	
篇	pʰiɛ̃[1]	
便	pʰiɛ̃[2]	～宜
片	pʰiɛ̃[5]	
骗	pʰiɛ̃[5]	
遍	pʰiɛ̃[5]	
便	pʰiɛ̃[6]	方～
辩	pʰiɛ̃[6]	
卞	pʰiɛ̃[6]	
绵	miɛ̃[2]	
棉	miɛ̃[2]	
免	miɛ̃[3]	
勉	miɛ̃[3]	
面	miɛ̃[6]	
颠	tiɛ̃[1]	
癫	tiɛ̃[1]	
点	tiɛ̃[3]	文读
典	tiɛ̃[3]	
店	tiɛ̃[5]	
天	tʰiɛ̃[1]	文读
添	tʰiɛ̃[1]	
田	tʰiɛ̃[2]	文读
填	tʰiɛ̃[2]	
滇	tʰiɛ̃[2]	
甜	tʰiɛ̃[2]	文读
电	tʰiɛ̃[6]	
殿	tʰiɛ̃[6]	
佃	tʰiɛ̃[6]	
钿	tʰiɛ̃[6]	
玷	tʰiɛ̃[6]	
黏	liɛ̃[1]	
廉	liɛ̃[2]	
连	liɛ̃[2]	
莲	liɛ̃[2]	
沾	liɛ̃[2]	
粘	liɛ̃[2]	
镰	liɛ̃[2]	
帘	liɛ̃[2]	
联	liɛ̃[2]	
怜	liɛ̃[2]	
脸	liɛ̃[3]	
炼	liɛ̃[6]	
尖	tsiɛ̃[1]	
煎	tsiɛ̃[1]	
缄	tsiɛ̃[1]	
剪	tsiɛ̃[3]	
饯	tsiɛ̃[5]	
蘸	tsiɛ̃[5]	
歼	tsʰiɛ̃[1]	
迁	tsʰiɛ̃[1]	
千	tsʰiɛ̃[1]	
签	tsʰiɛ̃[1]	
铅	tsʰiɛ̃[1]	文读
笺	tsʰiɛ̃[1]	
钱	tsʰiɛ̃[2]	
前	tsʰiɛ̃[2]	
浅	tsʰiɛ̃[3]	
癣	tsʰiɛ̃[3]	白读
藓	tsʰiɛ̃[4]	
先	siɛ̃[1]	文读
仙	siɛ̃[1]	
鲜	siɛ̃[1]	
癣	siɛ̃[3]	文读
线	siɛ̃[5]	
蝇	siɛ̃[5]	白读
战	tʃiɛ̃[5]	
占	tʃiɛ̃[5]	
升	ʃiɛ̃[1]	白读，三～米
蝉	ʃiɛ̃[2]	
簷	ʃiɛ̃[2]	
蟾	ʃiɛ̃[2]	
扇	ʃiɛ̃[5]	
搧	ʃiɛ̃[5]	
善	ʃiɛ̃[6]	
蟮	ʃiɛ̃[6]	
膳	ʃiɛ̃[6]	
缮	ʃiɛ̃[6]	
兼	kiɛ̃[1]	
艰	kiɛ̃[1]	
坚	kiɛ̃[1]	
肩	kiɛ̃[1]	
乾	kiɛ̃[2]	～坤
虔	kiɛ̃[2]	
墘	kiɛ̃[2]	
检	kiɛ̃[3]	
碱	kiɛ̃[3]	
剑	kiɛ̃[5]	
见	kiɛ̃[5]	
建	kiɛ̃[5]	
谦	kʰiɛ̃[1]	
欠	kʰiɛ̃[5]	
钳	kʰiɛ̃[5]	
俭	kʰiɛ̃[6]	
件	kʰiɛ̃[6]	
健	kʰiɛ̃[6]	
腱	kʰiɛ̃[6]	
键	kʰiɛ̃[6]	
掀	xiɛ̃[1]	
贤	xiɛ̃[2]	
嫌	xiɛ̃[2]	
弦	xiɛ̃[2]	
险	xiɛ̃[3]	
显	xiɛ̃[3]	
宪	xiɛ̃[5]	
献	xiɛ̃[5]	
陷	xiɛ̃[6]	
馅	xiɛ̃[6]	
现	xiɛ̃[6]	
县	xiɛ̃[6]	
煙	ŋiɛ̃[1]	
烟	ŋiɛ̃[1]	
渊	ŋiɛ̃[1]	
胭	ŋiɛ̃[1]	
延	ŋiɛ̃[2]	
言	ŋiɛ̃[2]	
然	ŋiɛ̃[2]	
燃	ŋiɛ̃[2]	
严	ŋiɛ̃[2]	
年	ŋiɛ̃[2]	
岩	ŋiɛ̃[2]	
盐	ŋiɛ̃[2]	
阎	ŋiɛ̃[2]	
酽	ŋiɛ̃[2]	
染	ŋiɛ̃[3]	
碾	ŋiɛ̃[3]	
研	ŋiɛ̃[3]	
演	ŋiɛ̃[3]	
衍	ŋiɛ̃[3]	
瘾	ŋiɛ̃[5]	
年	ŋiɛ̃[5]	～份
厌	ŋiɛ̃[5]	
燕	ŋiɛ̃[5]	
嚥	ŋiɛ̃[5]	
宴	ŋiɛ̃[5]	
念	ŋiɛ̃[6]	
砚	ŋiɛ̃[6]	
验	ŋiɛ̃[6]	
分	puɛ̃[1]	白读
奔	puɛ̃[1]	
本	puɛ̃[3]	
笨	puɛ̃[5]	
饭	puɛ̃[6]	白读
盆	pʰuɛ̃[2]	
饭	pʰuɛ̃[6]	白读
门	muɛ̃[2]	
明	muɛ̃[2]	
蚊	muɛ̃[5]	白读
问	muɛ̃[6]	
闷	muɛ̃[6]	
端	tuɛ̃[1]	
敦	tuɛ̃[1]	
墩	tuɛ̃[1]	
顿	tuɛ̃[5]	
屯	tuɛ̃[5]	
吨	tuɛ̃[5]	
断	tuɛ̃[5]	
锻	tuɛ̃[5]	
段	tuɛ̃[5]	
吞	tʰuɛ̃[1]	
团	tʰuɛ̃[2]	
豚	tʰuɛ̃[2]	
传	tʰuɛ̃[3]	～达
遁	tʰuɛ̃[5]	
钝	tʰuɛ̃[5]	
篆	tʰuɛ̃[6]	
传	tʰuɛ̃[6]	～记
逿	tʰuɛ̃[6]	失落
遁	tʰuɛ̃[6]	
伦	luɛ̃[2]	
轮	luɛ̃[2]	
崙	luɛ̃[2]	
銮	luɛ̃[2]	
暖	luɛ̃[3]	
卵	luɛ̃[3]	文读
恋	luɛ̃[5]	
乱	luɛ̃[5]	
论	luɛ̃[5]	
嫩	luɛ̃[5]	
尊	tsuɛ̃[1]	
遵	tsuɛ̃[1]	
钻	tsuɛ̃[3]	金钢～
□	tsuɛ̃[3]	一～花
钻	tsuɛ̃[5]	
村	tsʰuɛ̃[1]	
泉	tsʰuɛ̃[2]	
全	tsʰuɛ̃[2]	
存	tsʰuɛ̃[2]	
寸	tsʰuɛ̃[5]	
孙	suɛ̃[1]	
酸	suɛ̃[1]	
算	suɛ̃[5]	
蒜	suɛ̃[5]	
滚	kuɛ̃[2]	
棍	kuɛ̃[5]	
昆	kʰuɛ̃[1]	
坤	kʰuɛ̃[1]	
崑	kʰuɛ̃[1]	
垦	kʰuɛ̃[3]	
恳	kʰuɛ̃[3]	
綑	kʰuɛ̃[3]	
困	kʰuɛ̃[5]	
睏	kʰuɛ̃[5]	
芬	xuɛ̃[1]	
纷	xuɛ̃[1]	
昏	xuɛ̃[1]	
婚	xuɛ̃[1]	
荤	xuɛ̃[1]	
晕	xuɛ̃[1]	
分	xuɛ̃[1]	文读
魂	xuɛ̃[2]	
愤	xuɛ̃[2]	
浑	xuɛ̃[2]	
坟	xuɛ̃[2]	
粉	xuɛ̃[3]	
忿	xuɛ̃[5]	
喷	xuɛ̃[5]	
愤	xuɛ̃[5]	
粪	xuɛ̃[5]	文读
奋	xuɛ̃[5]	
混	xuɛ̃[5]	
份	xuɛ̃[6]	
温	∅uɛ̃[1]	
瘟	∅uɛ̃[1]	
文	∅uɛ̃[2]	
纹	∅uɛ̃[2]	
闻	∅uɛ̃[2]	
蚊	∅uɛ̃[2]	文读
稳	∅uɛ̃[3]	
问	∅uɛ̃[5]	文读
专	tʃø̃[1]	
砖	tʃø̃[1]	
转	tʃø̃[3]	
栓	tʃʰø̃[1]	
川	tʃʰø̃[1]	
穿	tʃʰø̃[1]	
钏	tʃʰø̃[1]	
喘	tʃʰø̃[3]	
蠢	tʃʰø̃[3]	
串	tʃʰø̃[5]	
窜	tʃʰø̃[5]	
闩	ʃø̃[1]	
宣	ʃø̃[1]	
喧	ʃø̃[1]	
船	ʃø̃[2]	
璇	ʃø̃[2]	
旋	ʃø̃[2]	
选	ʃø̃[3]	
损	ʃø̃[3]	
卵	ʃø̃[4]	白读
根	kø̃[1]	
捐	kø̃[1]	
筋	kø̃[1]	
绢	kø̃[1]	
捲	kø̃[3]	
眷	kø̃[5]	
卷	kø̃[5]	
券	kø̃[5]	
倦	kø̃[5]	
拳	kø̃[5]	
圈	kʰø̃[1]	
权	kʰø̃[2]	
拳	kʰø̃[2]	
颧	kʰø̃[2]	
犬	kʰø̃[3]	
近	kʰø̃[4]	白读
劝	kʰø̃[5]	
轩	xø̃[1]	
悬	xø̃[2]	
玄	xø̃[2]	
弦	xø̃[2]	
楦	xø̃[5]	
冤	ŋø̃[1]	
缘	ŋø̃[2]	
元	ŋø̃[2]	
圆	ŋø̃[2]	
完	ŋø̃[2]	
丸	ŋø̃[2]	
员	ŋø̃[2]	
原	ŋø̃[2]	
源	ŋø̃[2]	
袁	ŋø̃[2]	
园	ŋø̃[2]	文读
援	ŋø̃[2]	
辕	ŋø̃[2]	
椽	ŋø̃[2]	
沿	ŋø̃[2]	
软	ŋø̃[3]	
远	ŋø̃[3]	
䘼	ŋø̃[3]	衣袖
怨	ŋø̃[5]	
愿	ŋø̃[6]	
院	ŋø̃[6]	
邦	pɔ̃[1]	
帮	pɔ̃[1]	
榜	pɔ̃[3]	
膀	pɔ̃[3]	
棒	pɔ̃[5]	
谤	pɔ̃[6]	
旁	pʰɔ̃[2]	
螃	pʰɔ̃[2]	
胖	pʰɔ̃[5]	
冇	pʰɔ̃[5]	
磅	pʰɔ̃[6]	
病	pʰɔ̃[6]	白读
忙	mɔ̃[2]	
芒	mɔ̃[2]	
茫	mɔ̃[2]	
暝	mɔ̃[2]	白读
蜢	mɔ̃[5]	
猛	mɔ̃[6]	白读
担	tɔ̃[1]	
当	tɔ̃[1]	
点	tɔ̃[3]	～名
胆	tɔ̃[3]	
党	tɔ̃[3]	
档	tɔ̃[3]	
涨	tɔ̃[3]	
当	tɔ̃[5]	上～
担	tɔ̃[5]	～子
挡	tɔ̃[6]	
贪	tʰɔ̃[1]	
汤	tʰɔ̃[1]	
潭	tʰɔ̃[2]	
甜	tʰɔ̃[2]	
堂	tʰɔ̃[2]	
唐	tʰɔ̃[2]	
糖	tʰɔ̃[2]	
塘	tʰɔ̃[2]	
搪	tʰɔ̃[2]	
长	tʰɔ̃[2]	～短
肠	tʰɔ̃[2]	
谭	tʰɔ̃[2]	
毯	tʰɔ̃[3]	
倘	tʰɔ̃[3]	
躺	tʰɔ̃[3]	
坦	tʰɔ̃[3]	
趟	tʰɔ̃[3]	
荡	tʰɔ̃[4]	
探	tʰɔ̃[5]	
烫	tʰɔ̃[5]	
糖	tʰɔ̃[5]	白读
淡	tʰɔ̃[6]	
南	lɔ̃[2]	
篮	lɔ̃[2]	文读
郎	lɔ̃[2]	文读
廊	lɔ̃[2]	
榔	lɔ̃[2]	
狼	lɔ̃[2]	
囊	lɔ̃[2]	
蓝	lɔ̃[2]	
婪	lɔ̃[2]	
岚	lɔ̃[2]	
览	lɔ̃[3]	
揽	lɔ̃[3]	
榄	lɔ̃[3]	
昂	lɔ̃[4]	白读，～头
瓤	lɔ̃[5]	
浪	lɔ̃[6]	
滥	lɔ̃[6]	
壤	lɔ̃[6]	
攘	lɔ̃[6]	
妆	tsɔ̃[1]	
臧	tsɔ̃[1]	
赃	tsɔ̃[1]	
簪	tsɔ̃[1]	
葬	tsɔ̃[5]	
仓	tsʰɔ̃[1]	
窗	tsʰɔ̃[1]	
参	tsʰɔ̃[1]	
餐	tsʰɔ̃[1]	
苍	tsʰɔ̃[1]	
疮	tsʰɔ̃[1]	
青	tsʰɔ̃[1]	白读
掺	tsʰɔ̃[1]	
生	tsʰɔ̃[1]	白读
晴	tsʰɔ̃[2]	白读
醒	tsʰɔ̃[3]	白读
惨	tsʰɔ̃[3]	
情	tsʰɔ̃[3]	白读
蚕	tsʰɔ̃[5]	
床	tsʰɔ̃[5]	白读
𠵖	tsʰɔ̃[5]	骂
𦛊	tsʰɔ̃[6]	
藏	tsʰɔ̃[6]	西～
渐	tsʰɔ̃[6]	
暂	tsʰɔ̃[6]	
三	sɔ̃[1]	
桑	sɔ̃[1]	
丧	sɔ̃[1]	
嗓	sɔ̃[3]	
爽	sɔ̃[3]	
磢	sɔ̃[3]	
丧	sɔ̃[5]	～失
章	tʃɔ̃[1]	
樟	tʃɔ̃[1]	
庄	tʃɔ̃[1]	
装	tʃɔ̃[1]	
椿	tʃɔ̃[1]	
妆	tʃɔ̃[1]	
舂	tʃɔ̃[1]	
掌	tʃɔ̃[3]	
斩	tʃɔ̃[3]	
壮	tʃɔ̃[5]	
障	tʃɔ̃[5]	
昌	tʃʰɔ̃[1]	
渗	tʃʰɔ̃[1]	
牀	tʃʰɔ̃[2]	文读
藏	tʃʰɔ̃[2]	隐～
厂	tʃʰɔ̃[3]	
闯	tʃʰɔ̃[3]	
鞝	tʃʰɔ̃[3]	
敞	tʃʰɔ̃[3]	
畅	tʃʰɔ̃[5]	文读
唱	tʃʰɔ̃[5]	
倡	tʃʰɔ̃[5]	
创	tʃʰɔ̃[5]	
撑	tʃʰɔ̃[5]	
状	tʃʰɔ̃[6]	
商	ʃɔ̃[1]	
伤	ʃɔ̃[1]	
霜	ʃɔ̃[1]	文读
衫	ʃɔ̃[1]	
甥	ʃɔ̃[1]	白读
生	ʃɔ̃[1]	白读
常	ʃɔ̃[2]	
赏	ʃɔ̃[2]	
裳	ʃɔ̃[2]	
赏	ʃɔ̃[3]	
偿	ʃɔ̃[3]	
省	ʃɔ̃[3]	白读
篮	ʃɔ̃[5]	
上	ʃɔ̃[6]	
尚	ʃɔ̃[6]	
更	kɔ̃[1]	白读，三更
光	kɔ̃[1]	
肛	kɔ̃[1]	
扛	kɔ̃[1]	
甘	kɔ̃[1]	
柑	kɔ̃[1]	
泔	kɔ̃[1]	
冈	kɔ̃[1]	
刚	kɔ̃[1]	
纲	kɔ̃[1]	
缸	kɔ̃[1]	
豇	kɔ̃[1]	
肩	kɔ̃[1]	
江	kɔ̃[1]	
疳	kɔ̃[1]	
鳏	kɔ̃[1]	
敢	kɔ̃[3]	
港	kɔ̃[3]	
橄	kɔ̃[3]	
感	kɔ̃[3]	
广	kɔ̃[3]	
梗	kɔ̃[3]	
埂	kɔ̃[3]	
监	kɔ̃[5]	
钢	kɔ̃[5]	
槓	kɔ̃[5]	
鉴	kɔ̃[5]	
讲	kɔ̃[6]	
减	kɔ̃[6]	
康	kʰɔ̃[1]	
糠	kʰɔ̃[1]	
慷	kʰɔ̃[1]	
坑	kʰɔ̃[1]	
刊	kʰɔ̃[1]	
堪	kʰɔ̃[1]	
逛	kʰɔ̃[2]	
狂	kʰɔ̃[2]	
况	kʰɔ̃[5]	
矿	kʰɔ̃[5]	
抗	kʰɔ̃[5]	
囥	kʰɔ̃[5]	
方	xɔ̃[1]	
谎	xɔ̃[1]	文读
芳	xɔ̃[1]	
荒	xɔ̃[1]	
慌	xɔ̃[1]	
坊	xɔ̃[1]	
航	xɔ̃[2]	
杭	xɔ̃[2]	
含	xɔ̃[2]	
衔	xɔ̃[2]	
蝗	xɔ̃[2]	
皇	xɔ̃[2]	
妨	xɔ̃[2]	
防	xɔ̃[2]	
煌	xɔ̃[2]	
房	xɔ̃[2]	
降	xɔ̃[2]	
行	xɔ̃[2]	外～
隍	xɔ̃[2]	
喊	xɔ̃[3]	
倣	xɔ̃[3]	
纺	xɔ̃[3]	
彷	xɔ̃[3]	
仿	xɔ̃[3]	
晃	xɔ̃[3]	
横	xɔ̃[5]	
放	xɔ̃[5]	文读
况	xɔ̃[5]	又
范	xɔ̃[6]	
项	xɔ̃[6]	
陷	xɔ̃[6]	白读
岩	ŋɔ̃[2]	龙～
黄	ŋɔ̃[2]	
枉	ŋɔ̃[3]	
望	ŋɔ̃[5]	文读
望	ŋɔ̃[6]	白读
淹	∅ɔ̃[1]	
腌	∅ɔ̃[1]	
庵	∅ɔ̃[1]	
秧	∅ɔ̃[1]	白读
俺	∅ɔ̃[1]	
暗	∅ɔ̃[5]	
张	tiɔ̃[1]	
帐	tiɔ̃[5]	
账	tiɔ̃[5]	
胀	tiɔ̃[5]	
仗	tiɔ̃[5]	
涨	tiɔ̃[6]	文读
长	tiɔ̃[6]	师～
场	tʰiɔ̃[2]	
丈	tʰiɔ̃[4]	白读
畅	tʰiɔ̃[5]	
剩	tʰiɔ̃[6]	
杖	tʰiɔ̃[6]	
良	liɔ̃[2]	
凉	liɔ̃[2]	
粮	liɔ̃[2]	
粱	liɔ̃[2]	
量	liɔ̃[2]	
娘	liɔ̃[2]	
两	liɔ̃[4]	
亮	liɔ̃[6]	
谅	liɔ̃[6]	
量	liɔ̃[6]	度～
浆	tsiɔ̃[1]	
将	tsiɔ̃[1]	～来
蒋	tsiɔ̃[3]	
奖	tsiɔ̃[3]	
酱	tsiɔ̃[5]	
将	tsiɔ̃[5]	大～
枪	tsʰiɔ̃[1]	
墙	tsʰiɔ̃[2]	
抢	tsʰiɔ̃[3]	
痒	tsʰiɔ̃[4]	
匠	tsʰiɔ̃[6]	
相	siɔ̃[1]	
箱	siɔ̃[1]	
厢	siɔ̃[1]	
湘	siɔ̃[1]	
襄	siɔ̃[1]	
镶	siɔ̃[1]	
详	siɔ̃[2]	
祥	siɔ̃[2]	
翔	siɔ̃[2]	
想	siɔ̃[3]	
相	siɔ̃[5]	～貌
像	siɔ̃[6]	
橡	siɔ̃[6]	
象	siɔ̃[6]	
疆	kiɔ̃[1]	
僵	kiɔ̃[1]	
姜	kiɔ̃[1]	
薑	kiɔ̃[1]	
筐	kʰiɔ̃[1]	
腔	kʰiɔ̃[1]	
匡	kʰiɔ̃[1]	
框	kʰiɔ̃[1]	
强	kʰiɔ̃[2]	
香	xiɔ̃[1]	
乡	xiɔ̃[1]	
享	xiɔ̃[3]	
响	xiɔ̃[3]	
饷	xiɔ̃[3]	
向	xiɔ̃[5]	
央	∅iɔ̃[1]	
秧	∅iɔ̃[1]	
殃	∅iɔ̃[1]	文读
泱	∅iɔ̃[1]	
掩	∅iɔ̃[1]	
娘	∅iɔ̃[2]	
羊	∅iɔ̃[2]	
洋	∅iɔ̃[2]	
阳	∅iɔ̃[2]	
疡	∅iɔ̃[2]	
铅	∅iɔ̃[2]	白读
烊	∅iɔ̃[2]	
仰	∅iɔ̃[3]	
养	∅iɔ̃[3]	
痒	∅iɔ̃[3]	文读
让	∅iɔ̃[6]	
样	∅iɔ̃[6]	
恙	∅iɔ̃[6]	
伓	ŋ̩[1]	
五	ŋ̩[3]	文读
蕹	ŋ̩[5]	～菜
五	ŋ̩[6]	白读
拔	paʔ[8]	文读
跋	pʰaʔ[8]	
袜	maʔ[8]	
末	maʔ[8]	
沫	maʔ[8]	
嗒	taʔ[8]	
达	tʰaʔ[8]	
辣	laʔ[8]	
截	tsʰaʔ[8]	
杓	tʃaʔ[8]	
□	ʃaʔ[8]	门闩上
辖	xaʔ[8]	
糴	tʰiaʔ[8]	
𥷒	liaʔ[8]	
藉	tsiaʔ[8]	
籍	tsiaʔ[8]	
恰	tʃʰiaʔ[8]	～当
屐	kiaʔ[8]	
额	∅iaʔ[8]	白读
□	kuaʔ[8]	倒水
活	xuaʔ[8]	
乏	xuaʔ[8]	
罚	xuaʔ[8]	
滑	xuaʔ[8]	文读
白	pʰɛʔ[8]	
□	pʰɛʔ[8]	躲
苩	pʰɛʔ[8]	萝～菜
墨	mɛʔ[8]	
默	mɛʔ[8]	
脉	mɛʔ[8]	
直	tʰɛʔ[8]	白读
特	tʰɛʔ[8]	
力	lɛʔ[8]	
勒	lɛʔ[8]	
劣	lɛʔ[8]	
肋	lɛʔ[8]	
贼	tsʰɛʔ[8]	
择	tsʰɛʔ[8]	
泽	tsʰɛʔ[8]	
塞	sɛʔ[8]	～住
宅	tʃɛʔ[8]	
笠	ʃɛʔ[8]	白读
□	ʃɛʔ[8]	勤劳
核	xɛʔ[8]	文读
赫	xɛʔ[8]	
额	ŋɛʔ[8]	文读
逆	ŋɛʔ[8]	
厄	∅ɛʔ[8]	
扼	∅ɛʔ[8]	
别	piɛʔ[8]	
灭	miɛʔ[8]	
篾	miɛʔ[8]	
跌	tʰiɛʔ[8]	
碟	tʰiɛʔ[8]	文读
蝶	tʰiɛʔ[8]	
谍	tʰiɛʔ[8]	
叠	tʰiɛʔ[8]	文读
列	liɛʔ[8]	
烈	liɛʔ[8]	
裂	liɛʔ[8]	
聂	liɛʔ[8]	
摄	liɛʔ[8]	
捷	tsʰiɛʔ[8]	
舌	tʃʰiɛʔ[8]	白读
舌	ʃiɛʔ[8]	文读
食	ʃiɛʔ[8]	
蚀	ʃiɛʔ[8]	
涉	ʃiɛʔ[8]	
杰	kʰiɛʔ[8]	
傑	kʰiɛʔ[8]	
竭	kʰiɛʔ[8]	
协	xiɛʔ[8]	
穴	xiɛʔ[8]	
脅	xiɛʔ[8]	
热	∅iɛʔ[8]	
叶	∅iɛʔ[8]	
业	∅iɛʔ[8]	
页	∅iɛʔ[8]	
勃	pʰuɛʔ[8]	
沫	pʰuɛʔ[8]	白读
没	muɛʔ[8]	～落
夺	tʰuɛʔ[8]	
塌	tʰuɛʔ[8]	白读
擦	tsʰuɛʔ[8]	
佛	xuɛʔ[8]	
或	xuɛʔ[8]	
忽	xuɛʔ[8]	
核	xuɛʔ[8]	白读，果～
滑	xuɛʔ[8]	白读
粒	xuɛʔ[8]	白读
物	∅uɛʔ[8]	
勿	∅uɛʔ[8]	
唰	ʃœʔ[8]	息息～～
率	ʃœʔ[8]	
绝	tʃʰøʔ[8]	
月	ŋøʔ[8]	
悦	ŋøʔ[8]	
阅	ŋøʔ[8]	
越	ŋøʔ[8]	
白	pʰɔʔ[8]	
帛	pʰɔʔ[8]	
莫	mɔʔ[8]	
麦	mɔʔ[8]	
拍	mɔʔ[8]	白读
□	tɔʔ[8]	口吃
踏	tʰɔʔ[8]	
碟	tʰɔʔ[8]	白读
蜡	lɔʔ[8]	
纳	lɔʔ[8]	
腊	lɔʔ[8]	
猎	lɔʔ[8]	
