字	音	注
尋	θem[2]	2尋找
蟳	θem[2]	一種海裡的螃蟹
甚	θem[6]	
腎	θem[6]	
慎	θem[6]	
尖	tʃem[1]	2
詹	tʃem[1]	
針	tʃem[1]	
尋	tʃʰem[2]	1庹
□	tʃʰem[2]	楊梅
鉗	kem[2]	2鐵～：火鉗
□	kem[2]	雞～：一種用來罩在雞上面的罩子，飯～：一種用來罩在菜碗上面的罩子
妗	kem[6]	舅母，～媽：父親的舅母
腎	kem[6]	鳥類的胃
鉗	kʰem[2]	1～囝：鉗子，鐵～：火鉗
琴	kʰem[2]	
禽	kʰem[2]	
擒	kʰem[2]	
熊	xem[2]	1
□	xem[2]	發～：患羊角風
壬	∅em[2]	
淫	∅em[2]	
任	∅em[6]	
□	tiem[1]	甜
□	tiem[6]	滿
添	tʰiem[1]	
黏	niem[2]	
念	niem[6]	2紀～
廉	liem[2]	
鐮	liem[2]	
簾	liem[2]	
林	liem[2]	2姓
臨	liem[2]	1～時
□	liem[2]	一種捕魚用具
□	liem[2]	～魚鱗：刮去魚鱗
斂	liem[6]	
殮	liem[6]	
鹽	θiem[2]	名詞
蟬	θiem[2]	
□	θiem[2]	引誘
尖	tʃiem[1]	1
櫼	tʃiem[1]	楔子
漸	tʃiem[6]	
殲	tʃʰiem[1]	
籤	tʃʰiem[1]	牙～；～詩：神籤
簽	tʃʰiem[1]	～字
□	tʃʰiem[6]	野生的草莓。「刺棯」的合音
兼	kiem[1]	
堅	kiem[1]	
儉	kiem[6]	
謙	kʰiem[1]	
岩	ŋiem[2]	
嚴	ŋiem[2]	～格；姓
閻	ŋiem[2]	～魔王；姓
□	ŋiem[2]	坎子，較低
□	ŋiem[2]	麥～：麥芒
驗	ŋiem[6]	
諺	ŋiem[6]	
□	ŋiem[10]	白～盲：夜盲
嫌	xiem[2]	
險	xiem[3]	2
顯	xiem[3]	2
陷	xiem[6]	
掩	∅iem[1]	
炎	∅iem[2]	
演	∅iem[3]	～員
艷	∅iem[6]	
焰	∅iem[6]	
□	tʰip[7]	摳
□	tʰip[7]	揭下
入	nip[8]	1～被：往被套裡裝棉絮
立	lip[8]	～夏
笠	lip[8]	1麥稿～：草帽
濕	θip[7]	
飾	θip[7]	
習	θip[8]	
翼	θip[8]	1翅膀
執	tʃip[7]	
脊	tʃip[7]	
捷	tʃip[8]	
集	tʃip[8]	
輯	tʃip[8]	
襲	tʃip[8]	
籍	tʃip[8]	
急	kip[7]	
及	kip[8]	
級	ŋip[7]	
吸	ŋip[7]	2
熻	xip[7]	燜，如，～飯：燜飯
揖	∅ip[7]	做～
入	∅ip[8]	2～宅：入住新屋
答	tap[7]	
搭	tap[7]	
褡	tap[7]	背～：背心
踏	tap[8]	
塔	tʰap[7]	
榻	tʰap[7]	
塌	tʰap[7]	
□	tʰap[7]	筆～：筆帽
疊	tʰap[8]	
納	nap[8]	
臘	lap[8]	
蠟	lap[8]	
鑞	lap[8]	
獵	lap[8]	
粒	lap[8]	
雜	tsap[8]	
閘	tsap[8]	栅欄，水～
鍘	tsap[8]	
插	tsʰap[7]	
煠	θap[8]	水煮
蛤	kap[7]	
合	kap[7]	古杳切，～𣍐𣍐來：合不來
夾	kap[7]	1篷～：簟兩頭的竹竿
裌	kap[7]	
甲	kap[7]	天干之一；指～，蘿蔔～：蘿蔔纓
胛	kap[7]	
合	kap[8]	1黏住，～殼：通奸
合	xap[8]	2～作
轄	xap[8]	
鴨	∅ap[7]	
押	∅ap[7]	～犯
壓	∅ap[7]	2
鴿	∅ap[7]	白～：鴿子
盒	∅ap[8]	
匣	∅ap[8]	
□	liap[7]	鞋～：拖鞋
□	liap[8]	背～：屋檐
翼	θiap[8]	2魚～：鰭
屐	kʰiap[8]	木～
□	kʰiap[8]	～相：照相。陽入
□	∅iap[8]	揮手；扇，動詞
帖	tʰᴇp[7]	
貼	tʰᴇp[7]	
聶	nᴇp[7]	
鑷	nᴇp[7]	名詞；動詞
攝	nᴇp[7]	
捏	nᴇp[7]	捏，拈。陰入
□	nᴇp[7]	凹；酒～：酒窩
□	lᴇp[7]	舔
澀	θᴇp[7]	
薛	θᴇp[7]	
□	θᴇp[7]	用菜下飯，乇～：菜肴
接	tʃᴇp[7]	
折	tʃᴇp[7]	折疊
褶	tʃᴇp[7]	
汁	tʃᴇp[7]	目～：眼淚
夾	kᴇp[7]	2蟹螯
劫	kᴇp[7]	
莢	kᴇp[7]	
挾	kᴇp[7]	吉協切，用筷子夾
□	kᴇp[7]	喙～：鳥的嘴
怯	kʰᴇp[7]	
□	kʰᴇp[7]	擠
□	kʰᴇp[7]	閉眼
吸	xᴇp[7]	1～石：磁鐵
碟	tep[8]	
牒	tep[8]	
蝶	tep[8]	
諜	tep[8]	
十	θep[8]	1
夾	kep[8]	3頭～：髮夾
峽	kep[8]	2
挾	kep[8]	胡頰切，夾在腋下
峽	kʰep[8]	1縫兒
業	ŋep[8]	
狹	∅ep[8]	窄
葉	∅ep[8]	姓
頁	∅ep[8]	
脅	xiep[8]	
協	xiep[8]	
彬	pin[1]	
賓	pin[1]	
檳	pin[1]	
斌	pin[1]	
殯	pin[1]	
冰	pin[1]	
兵	pin[1]	
□	pin[3]	曬粉條用的竹簾
扁	pin[15]	2～擔
面	min[5]	臉
□	min[13]	～頭：一種饅頭，用糯米做
珍	tin[1]	
徵	tin[1]	
懲	tin[1]	
貞	tin[1]	
偵	tin[1]	
凳	tin[5]	
□	tin[12]	～動：動
趁	tʰin[5]	賺
甑	nin[5]	飯～
跣	nin[15]	褪～骹：赤腳
先	θin[1]	2～生
辛	θin[1]	
新	θin[1]	
薪	θin[1]	
身	θin[1]	
申	θin[1]	
伸	θin[1]	2
娠	θin[1]	帶～：懷孕
昇	θin[1]	
信	θin[5]	相～；寫～
訊	θin[5]	
迅	θin[5]	
津	tʃin[1]	
真	tʃin[1]	
升	tʃin[1]	容量單位
征	tʃin[1]	長～
診	tʃin[3]	
疹	tʃin[3]	
振	tʃin[3]	
震	tʃin[3]	
拯	tʃin[3]	
整	tʃin[3]	
□	tʃin[3]	這麼，如，～□ni0做：這麼做
進	tʃin[5]	
晉	tʃin[5]	
證	tʃin[5]	
症	tʃin[5]	
指	tʃin[11]	1～頭拇：大拇指
親	tʃʰin[1]	～戚
稱	tʃʰin[1]	用秤稱；名～
秤	tʃʰin[5]	
凊	tʃʰin[5]	東西涼，涼～：涼快，～水：涼水
□	tʃʰin[11]	2～□li55花：杜鵑花
今	kin[1]	1～年
緊	kin[3]	
輕	kʰin[1]	
□	xin[3]	那麼，如，～□ni0做：那麼做
印	∅in[5]	
胭	∅in[10]	～脂
糞	pun[5]	
潘	pʰun[1]	孚袁切，～水：泔水
噴	pʰun[5]	灑；～漆。陰去
敦	tun[1]	
遁	tun[3]	
盾	tun[3]	
噸	tun[5]	
□	tsun[1]	發抖
準	tsun[3]	
准	tsun[3]	
俊	tsun[5]	
春	tsʰun[1]	
蠢	tsʰun[3]	
□	tsʰun[3]	睏～：睡熟
筍	θun[3]	
榫	θun[3]	
舜	θun[5]	
君	kun[1]	
軍	kun[1]	
滾	kun[3]	
棍	kun[5]	
捆	kʰun[3]	
菌	kʰun[3]	
分	xun[1]	2春～，秋～
吩	xun[1]	～咐
紛	xun[1]	
粉	xun[3]	
憤	xun[3]	
奮	xun[5]	
訓	xun[5]	
□	xun[5]	半升
溫	∅un[1]	
瘟	∅un[1]	
穩	∅un[3]	
吻	∅un[3]	
刎	∅un[3]	
□	∅un[3]	～腰：駝子
管	∅un[3]	1脰～：脖子
搵	∅un[5]	蘸
塕	∅un[10]	～塵：灰塵
□	myn[15]	～□nyoŋ553：不知道
跟	kyn[1]	
根	kyn[1]	
巾	kyn[1]	
斤	kyn[1]	
筋	kyn[1]	
欣	xyn[1]	
勛	xyn[1]	
胸	xyn[1]	
凶	xyn[1]	
兇	xyn[1]	
釁	xyn[5]	
烟	∅yn[1]	於真切，烟氣
雍	∅yn[1]	～正
忍	∅yn[3]	
刃	∅yn[3]	
引	∅yn[3]	
隱	∅yn[3]	
允	∅yn[3]	
尹	∅yn[3]	
癰	∅yn[3]	
擁	∅yn[3]	
甬	∅yn[3]	
勇	∅yn[3]	
涌	∅yn[3]	
班	pan[1]	
斑	pan[1]	
頒	pan[1]	
扳	pan[3]	
坂	pan[3]	溪～：河灘；陳甲～：地名
半	pan[5]	1隻～：一個半
攀	pʰan[1]	
潘	pʰan[1]	2姓
翻	pʰan[1]	1～橄欖：翻繩變花樣
判	pʰan[5]	
叛	pʰan[5]	
盼	pʰan[5]	
饅	man[2]	
蠻	man[2]	
閩	man[2]	
□	man[2]	開玩笑
□	man[2]	～事：不要緊
滿	man[3]	
□	man[3]	丈～33：男孩兒
□	man[3]	叔嬸～：妯娌
漫	man[6]	
幔	man[6]	
貓	man[11]	2～□ni35：貓
丹	tan[1]	
單	tan[1]	
檀	tan[2]	
壇	tan[2]	
彈	tan[2]	～琴
旦	tan[5]	半～：上午或下午的一半時間
□	tan[5]	～中：中間
誕	tan[6]	
但	tan[6]	
彈	tan[6]	炸～
灘	tʰan[1]	
攤	tʰan[1]	
廳	tʰan[2]	2～中：堂屋
□	tʰan[2]	～□nᴇt5：鮎魚，無刺
毯	tʰan[3]	
坦	tʰan[3]	
炭	tʰan[5]	
嘆	tʰan[5]	
難	nan[2]	形容詞
難	nan[6]	避～
蘭	lan[2]	
攔	lan[2]	
欄	lan[2]	
□	lan[2]	量詞，用於墳墓
□	lan[2]	□ŋa23～：石頭
灡	lan[3]	1唾液
□	lan[5]	雞～：未下過蛋的小母雞，牛～：未生過小牛的母牛
爛	lan[6]	
□	lan[6]	濕
盞	tsan[3]	
□	tsan[3]	嚼
□	tsan[3]	□□en334θit35～：放穩
贊	tsan[5]	
餐	tsʰan[1]	2
癬	tsʰan[3]	
喘	tsʰan[3]	
□	tsʰan[3]	刺，動詞
燦	tsʰan[5]	
□	tsʰan[5]	犁～：犁的部件之一，連接犁上呈彎曲形的木頭和最下部的長條形木頭
珊	θan[1]	
山	θan[1]	
删	θan[1]	
□	θan[1]	～□paŋ44：蟾蜍
傘	θan[3]	
產	θan[3]	
散	θan[5]	鞋帶～
綫	θan[5]	2
干	kan[1]	天～
肝	kan[1]	
竿	kan[1]	
乾	kan[1]	筍～
杆	kan[1]	
艱	kan[1]	
間	kan[1]	2時～
奸	kan[1]	
菅	kan[1]	～芒：蘆葦，～筍：茭白，～手：蘆葦做的笤帚
寒	kan[2]	1冷，～露
稈	kan[3]	稻草
趕	kan[3]	
簡	kan[3]	
幹	kan[5]	～部
柬	kan[5]	
間	kan[5]	～隔
諫	kan[5]	
汗	kan[6]	
尷	kan[11]	～尬
刊	kʰan[1]	
看	kʰan[5]	2
癌	ŋan[2]	
顏	ŋan[2]	
眼	ŋan[3]	龍～：較小的桂圓
岸	ŋan[6]	
雁	ŋan[6]	
鼾	xan[2]	
寒	xan[2]	2～流
閑	xan[2]	2
喊	xan[3]	
罕	xan[3]	
漢	xan[5]	
安	∅an[1]	
鞍	∅an[1]	
按	∅an[5]	
案	∅an[5]	
晏	∅an[5]	晚
旱	∅an[6]	
焊	∅an[6]	
看	∅an[11]	1～見：見到，看見
□	θian[3]	一些，一點兒。「蜀囝」的合音
綫	θian[5]	1
扇	θian[5]	蒲～：扇子
囝	kian[3]	兒子
硯	ŋian[5]	
癮	ŋian[5]	酒～
□	xian[3]	掀
半	puan[15]	2～晡：點心
斷	tuan[5]	決～
篡	tsʰuan[5]	
串	tsʰuan[5]	
官	kuan[1]	2
棺	kuan[1]	2～材
觀	kuan[1]	2～音
關	kuan[1]	2～公
管	kuan[3]	3～理
館	kuan[3]	
貫	kuan[5]	
灌	kuan[5]	3强制灌注
罐	kuan[5]	
觀	kuan[5]	道教的廟宇
慣	kuan[5]	
寬	kʰuan[1]	2
款	kʰuan[3]	
歡	xuan[1]	2
反	xuan[3]	2～對
泛	xuan[5]	
喚	xuan[5]	
販	xuan[5]	
彎	∅uan[1]	3
灣	∅uan[1]	3
皖	∅uan[3]	
碗	∅uan[3]	
晚	∅uan[3]	
挽	∅uan[3]	
爿	pᴇn[2]	上～：上頭
貶	pᴇn[3]	
板	pᴇn[3]	
版	pᴇn[3]	
扁	pᴇn[3]	1形容詞，～食：餛飩
匾	pᴇn[3]	
反	pᴇn[3]	1翻轉。少用
變	pᴇn[5]	
瓣	pᴇn[6]	花～
辦	pᴇn[6]	
騙	pʰᴇn[5]	
片	pʰᴇn[5]	
免	mᴇn[3]	
勉	mᴇn[3]	
娩	mᴇn[3]	
慢	mᴇn[6]	
填	tᴇn[2]	
□	tᴇn[2]	歸還
□	tᴇn[2]	猜
展	tᴇn[3]	2
典	tᴇn[3]	2
靛	tᴇn[6]	
橂	tᴇn[6]	縛得野～：綁得很緊
鄧	tᴇn[6]	
□	tᴇn[6]	門～：門坎兒
□	tᴇn[6]	□tu35～：蜥蜴
□	tʰᴇn[5]	縫，動詞
□	tʰᴇn[5]	魚～子：魚產卵
□	nᴇn[2]	樹～：橡膠
□	nᴇn[5]	乳房，乳汁
□	nᴇn[11]	骹～布：裹腳布
鰱	lᴇn[2]	～魚
蓮	lᴇn[2]	
□	lᴇn[3]	車～：輪子
□	lᴇn[3]	□pɛ23～：翻轉。「反」的分音詞
□	lᴇn[6]	追，趕，～鴨：趕鴨
薐	lᴇn[11]	菠～菜：菠菜
前	θᴇn[2]	1面～：前面
㾪	θᴇn[3]	～肉：瘦肉
剪	tʃᴇn[3]	犁～：理髮推剪
踐	tʃᴇn[3]	
□	tʃᴇn[3]	～□liu52：小偷
箭	tʃᴇn[5]	
戰	tʃᴇn[5]	
顫	tʃᴇn[5]	
薦	tʃᴇn[5]	屋斜使正；推～；草～：用稻草編起來的牀墊
塍	tʃʰᴇn[2]	田。本書中寫作「塍」
□	tʃʰᴇn[2]	～□kɔn35：蜥蜴
淺	tʃʰᴇn[3]	
筅	tʃʰᴇn[3]	鼎～：筅帚
懸	kᴇn[2]	1高
碱	kᴇn[3]	
繭	kᴇn[3]	
筧	kᴇn[3]	竹～
見	kᴇn[5]	
縣	kᴇn[6]	
遣	kʰᴇn[3]	
犬	kʰᴇn[3]	狗
碾	ŋᴇn[3]	～米，石～：碾子
研	ŋᴇn[3]	
懸	xᴇn[2]	2秤尾低
顯	xᴇn[3]	1
很	xᴇn[3]	2
莧	xᴇn[5]	～菜
限	xᴇn[6]	2嶺～：臺階
閑	∅ᴇn[2]	1
燕	∅ᴇn[5]	燕子
限	∅ᴇn[6]	1動詞
本	pɔn[3]	折～：虧本；量詞
問	mɔn[5]	1
豚	tɔn[2]	豬～：半大小的豬
轉	tɔn[3]	～身：睡覺時翻身；～去：回去
墩	tɔn[3]	柴～：樹墩，橋～
頓	tɔn[5]	
□	tɔn[5]	用肘撞人
斷	tɔn[6]	拗～：折斷
鍛	tɔn[6]	
段	tɔn[6]	
緞	tɔn[6]	
□	tɔn[6]	～雨：下雨
□	tɔn[6]	褲～：短褲
褪	tʰɔn[5]	脫
篆	tʰɔn[6]	
□	nɔn[2]	拈
暖	nɔn[3]	
軟	nɔn[3]	
嫩	nɔn[6]	小；細
連	lɔn[2]	1繰邊
□	lɔn[2]	下～：下巴
□	lɔn[3]	□kɔ23～：捲。「捲」的分音詞
□	lɔn[3]	洋毛～：毛衣
卵	lɔn[6]	蛋
亂	lɔn[6]	副詞，搗～
論	lɔn[6]	
□	lɔn[11]	□kɔ11～工：整天
存	tsɔn[2]	
鑽	tsɔn[5]	□□pa11lat1～：木工鑽
□	tsɔn[9]	現在。「這□ɔn211」的合音
忖	tsʰɔn[2]	想。陽平
□	tsʰɔn[3]	稈□ni35～：稻孫
寸	tsʰɔn[5]	
選	θɔn[3]	
損	θɔn[3]	
算	θɔn[5]	
蒜	θɔn[5]	
涮	θɔn[5]	～碗，～喙：漱口
□	kɔn[2]	燙
管	kɔn[3]	2手～：袖子，火～：吹火筒
捲	kɔn[3]	
□	kɔn[3]	□kau23～：蚯蚓
眷	kɔn[5]	
卷	kɔn[5]	
倦	kɔn[5]	
券	kɔn[5]	
□	kɔn[5]	□tʃʰᴇn11～：蜥蜴
抗	kʰɔn[2]	
懇	kʰɔn[3]	
墾	kʰɔn[3]	
勸	kʰɔn[5]	
困	kʰɔn[5]	
睏	kʰɔn[5]	睡；躺
痕	xɔn[2]	
魂	xɔn[2]	
恨	xɔn[3]	
楦	xɔn[5]	
□	∅ɔn[2]	久
阮	∅ɔn[3]	
遠	∅ɔn[3]	2
怨	∅ɔn[5]	
灌	kœn[5]	1～膿：化膿
建	kœn[5]	1
毽	kœn[5]	1
件	kœn[6]	1
近	kœn[6]	1
各	kœn[11]	3～□nʌi35：別的地方
勤	kʰœn[2]	1
芹	kʰœn[2]	1
銀	ŋœn[2]	
齦	ŋœn[2]	喙齒～：齒齦
□	∅œn[2]	～□nœʔ3：肮髒
潤	∅œn[6]	
瓶	pen[2]	
眠	men[2]	睏～：睡覺
陳	ten[2]	
塵	ten[2]	
藤	ten[2]	
□	ten[2]	～□nʌi35：地方
陣	ten[6]	拍～：打仗；做堆～：朋友
蟶	tʰen[1]	
□	nen[1]	趼子
認	nen[6]	
□	nen[6]	同門～：連襟
鱗	len[2]	1
麟	len[2]	麒～山：地名
蠅	len[2]	□pu23～：蒼蠅
□	len[15]	□ke11～□tsun334：抖一下子
檐	θen[2]	～滴水：屋檐水
神	θen[2]	
辰	θen[2]	
晨	θen[2]	
臣	θen[2]	
繩	θen[2]	
承	θen[2]	
丞	θen[2]	
煎	tʃen[1]	1～魚
千	tʃʰen[1]	
塍	tʃʰen[2]	邊緣
□	tʃʰen[11]	1～□li55花：杜鵑花
□	ken[2]	2～茶：斟茶
牽	kʰen[1]	
□	kʰen[2]	1～茶：斟茶
□	∅en[1]	放置
人	∅en[2]	～口
仁	∅en[2]	2
□	∅en[11]	～□nam35：肮髒
鞭	pien[1]	
邊	pien[1]	
辨	pien[6]	
辯	pien[6]	
便	pien[6]	方～
辮	pien[6]	頭髮～：辮子
編	pʰien[1]	
篇	pʰien[1]	
偏	pʰien[1]	
□	pʰien[1]	拂
綿	mien[2]	
棉	mien[2]	
麵	mien[6]	
顛	tien[1]	
癲	tien[1]	發～：發神經病
纏	tien[2]	～骹：裹腳；盤～：路費
田	tien[2]	象、相。棋子的名稱
懶	tien[6]	
電	tien[6]	
奠	tien[6]	
佃	tien[6]	
天	tʰien[1]	天空
年	nien[2]	
□	nien[2]	燒～：焦
□	nien[6]	絞，擰，揉
兒	nien[11]	1～婿：女婿
連	lien[2]	2
聯	lien[2]	
憐	lien[2]	
□	lien[2]	蜀～園：一畦地
練	lien[6]	
煉	lien[6]	
楝	lien[6]	
鏈	lien[6]	
戀	lien[6]	
仙	θien[1]	
膻	θien[1]	老貓～：狐臭
扇	θien[1]	式連切，風～：扇車
先	θien[1]	1副詞
善	θien[6]	
羨	θien[6]	
膳	θien[6]	
煎	tʃien[1]	2～藥
氈	tʃien[1]	
蒸	tʃien[1]	
錢	tʃien[2]	
前	tʃien[2]	2
□	tʃien[2]	～眉：劉海
賤	tʃien[6]	
□	tʃien[6]	～□nie41：怎麼
遷	tʃʰien[1]	～井：挖井
鮮	tʃʰien[1]	新鮮
鮮	tʃʰien[1]	朝～
呻	tʃʰien[1]	呻吟
鱔	tʃʰien[6]	老～：鱔魚
間	kien[1]	1～底：房間
肩	kien[1]	
堅	kien[1]	
□	kien[1]	□xu11～柴：楓樹
乾	kien[2]	～坤
舷	kien[2]	桌～：桌邊，塍～：田塍
賢	xien[2]	
弦	xien[2]	
玄	xien[2]	
懸	xien[2]	3～空
眩	xien[2]	
□	xien[2]	頭～：髮旋
很	xien[3]	1
現	xien[6]	
烟	∅ien[1]	讀字
然	∅ien[2]	
燃	∅ien[2]	
延	∅ien[2]	
筵	∅ien[2]	
圓	∅ien[2]	1形容詞
院	∅ien[6]	寺～
絹	kyen[1]	2
鵑	kyen[1]	2
捐	kyen[1]	2
灌	kyen[5]	2～膿：化膿
建	kyen[5]	2
毽	kyen[5]	2
鍵	kyen[6]	2
健	kyen[6]	2
言	ŋyen[2]	2
軒	xyen[1]	2
憲	xyen[5]	2
獻	xyen[5]	2
淵	∅yen[1]	2
緣	∅yen[2]	3
沿	∅yen[2]	2
鉛	∅yen[2]	2～筆
盆	pon[2]	1面～：臉盆
㖹	pon[2]	吹
鈍	ton[1]	2不鋒利。陰平
□	ton[1]	村莊
鈍	ton[6]	1笨
吞	tʰon[1]	
韌	non[6]	不脆
閏	non[6]	～月
□	lon[1]	□kɔ55～：屁股
侖	lon[2]	
倫	lon[2]	
淪	lon[2]	
輪	lon[2]	動量詞，次
專	tson[1]	
磚	tson[1]	
尊	tson[1]	
遵	tson[1]	
餐	tsʰon[1]	1
穿	tsʰon[1]	～針
川	tsʰon[1]	
伸	tsʰon[1]	1～長：伸懶腰
村	tsʰon[1]	
酸	θon[1]	
宣	θon[1]	
孫	θon[1]	～囝：孫子；姓
桑	θon[1]	
旋	θon[2]	旋轉
船	θon[2]	
荀	θon[2]	
旬	θon[2]	
循	θon[2]	
巡	θon[2]	
唇	θon[2]	
純	θon[2]	
醇	θon[2]	
殉	θon[2]	
□	θon[2]	2～冥：昨日
緣	θon[2]	1毛蟲、蛇等爬行
吮	θon[6]	
順	θon[6]	
群	kon[2]	
裙	kon[2]	
郡	kon[6]	
昆	kʰon[1]	
昆	kʰon[1]	
坤	kʰon[1]	
昏	xon[1]	
婚	xon[1]	
薰	xon[1]	食～：抽烟
墳	xon[2]	1
焚	xon[2]	
雲	xon[2]	
份	xon[6]	
分	xon[6]	緣～
冤	∅on[1]	
恩	∅on[1]	
墳	∅on[2]	2
文	∅on[2]	
紋	∅on[2]	
蚊	∅on[2]	2
聞	∅on[2]	
□	∅on[2]	□ku11～：貓頭鷹
問	∅on[6]	2～題
韻	∅on[6]	
運	∅on[6]	
般	puon[1]	
搬	puon[1]	
分	puon[1]	1～開
□	puon[1]	竹～：籬笆
盤	puon[2]	
盆	puon[2]	2栳～：針綫筐
拌	puon[6]	
飯	puon[6]	
□	puon[6]	～粙：在稻桶上打稻子
□	puon[6]	～□nœuŋ41：太陽穴
潘	pʰuon[1]	1姓
伴	pʰuon[6]	
鰻	muon[2]	
門	muon[2]	
蚊	muon[2]	1～帳
悶	muon[6]	
燜	muon[6]	
端	tuon[1]	～正
傳	tuon[2]	動詞
傳	tuon[6]	自～
團	tʰuon[2]	
椽	tʰuon[2]	
鸞	luon[2]	飛～：地名
全	tsuon[2]	
泉	tsuon[2]	
撰	tsuon[6]	
官	kuon[1]	1
棺	kuon[1]	1
觀	kuon[1]	1～音
冠	kuon[1]	出嫁時用的一種裝飾品
冠	kuon[1]	～軍
關	kuon[1]	1～門
權	kuon[2]	
拳	kuon[2]	
□	kuon[6]	拎，提
寬	kʰuon[1]	1～心：放心
環	kʰuon[2]	圈；～街：逛街
□	kʰuon[6]	提梁
頑	ŋuon[2]	
元	ŋuon[2]	
原	ŋuon[2]	
源	ŋuon[2]	
願	ŋuon[6]	
歡	xuon[1]	1
翻	xuon[1]	2
番	xuon[1]	
蕃	xuon[1]	～薯：白薯
凡	xuon[2]	
桓	xuon[2]	1
丸	xuon[2]	藥～：藥
還	xuon[2]	讀字
煩	xuon[2]	
礬	xuon[2]	
繁	xuon[2]	
園	xuon[2]	
范	xuon[6]	姓
範	xuon[6]	模～
犯	xuon[6]	
緩	xuon[6]	
幻	xuon[6]	
患	xuon[6]	
遠	xuon[6]	1
彎	∅uon[1]	2
灣	∅uon[1]	2台～
彎	∅uon[2]	1形容詞
灣	∅uon[2]	1台～
完	∅uon[2]	～身：身體
員	∅uon[2]	
袁	∅uon[2]	
□	∅uon[2]	～綫：繞綫
換	∅uon[6]	
援	∅uon[6]	
萬	∅uon[6]	蜀～；姓
圓	∅uon[12]	2寶～：較大的桂圓
絹	kyøn[1]	1
鵑	kyøn[1]	1
捐	kyøn[1]	1
件	kyøn[6]	2
鍵	kyøn[6]	1
健	kyøn[6]	1
近	kyøn[6]	2
勤	kʰyøn[2]	2
芹	kʰyøn[2]	2
言	ŋyøn[2]	1
軒	xyøn[1]	1
淵	∅yøn[1]	1
緣	∅yøn[2]	2～分
沿	∅yøn[2]	1
鉛	∅yøn[2]	1～筆
筆	pit[7]	
畢	pit[7]	
必	pit[7]	
逼	pit[7]	
□	pit[7]	開裂
□	pit[7]	□□pi11βɔ11～：蝙蝠
匹	pʰit[7]	1
□	mit[7]	～囝：陰莖
密	mit[8]	2
蜜	mit[8]	
目	mit[8]	1～珠：眼睛
直	tit[8]	
值	tit[8]	1～錢
□	tit[8]	～□tau322：故意
得	tit[8]	2…～煞：…得很
日	nit[8]	
□	lit[7]	跳
□	lit[7]	固～好：幸虧
笠	lit[8]	2～斗：斗笠
力	lit[8]	
失	θit[7]	
室	θit[7]	
穡	θit[7]	做～：幹活兒
食	θit[7]	4月～
式	θit[7]	
惜	θit[7]	2可～
昔	θit[7]	
實	θit[8]	
食	θit[8]	3～堂
席	θit[8]	主～
夕	θit[8]	七～
□	θit[8]	□en334～□tsan41：放穩
□	tʃit[7]	跳；濺
七	tʃʰit[7]	
拭	tʃʰit[7]	擦
桔	kit[7]	～梗
吉	kit[7]	
橘	kit[7]	橘子
□	xit[7]	甩去
一	∅it[7]	
乙	∅it[7]	
不	put[7]	
腹	put[7]	3～臍：肚臍
□	put[8]	～爿褲：開襠褲
□	mut[7]	～囝：蠓蟲
凸	tʰut[7]	
禿	tʰut[7]	
劣	lut[8]	
律	lut[8]	
率	lut[8]	效～
卒	tsut[7]	棋子之一
啜	tsʰut[7]	
黢	tsʰut[7]	烏～～：黢黑
出	tsʰut[7]	
□	θut[7]	尋～：捉迷藏
朮	θut[8]	白～
術	θut[8]	技～
述	θut[8]	
秫	θut[8]	～米：糯米
掘	kut[8]	衢物切，挖
屈	kʰut[7]	躲；委～
哭	kʰut[7]	
□	kʰut[7]	～頭：點頭
忽	xut[7]	
佛	xut[8]	
熨	∅ut[7]	紆物切
握	∅ut[7]	
物	∅ut[8]	
勿	∅ut[8]	
□	pyt[7]	～□tyoŋ553：知道
□	kyt[8]	稠
乞	kʰyt[7]	2～食：乞丐
曲	kʰyt[7]	2～折
畜	xyt[7]	牧～
蓄	xyt[7]	
旭	xyt[7]	
□	∅yt[7]	～起身：站起來
鉢	pat[7]	2
撥	pat[7]	2
跋	pat[8]	2摔倒
潑	pʰat[7]	2
□	pʰat[7]	2～糖：麥芽糖
抹	mat[7]	2
末	mat[8]	2
沫	mat[8]	2
達	tat[8]	
□	tat[8]	～農：臭氣熏人
忒	tʰat[7]	太
瘌	lat[7]	～頭：禿頭
□	lat[7]	骹～底：腳底
辣	lat[8]	
捋	lat[8]	挽袖子，用手指順著抹過去
□	lat[8]	□pa11～肩：換肩
□	lat[8]	□pa11～鑽：木工鑽
扎	tsat[7]	～實
紮	tsat[7]	駐～
擦	tsʰat[7]	
察	tsʰat[7]	
□	tsʰat[7]	礤牀
薩	θat[7]	
殺	θat[7]	
煞	θat[7]	…得～：…得很
割	kat[7]	
葛	kat[7]	～藤
咳	kʰat[7]	～嗽
渴	kʰat[7]	
□	kʰat[7]	拾，撿；收拾
□	kʰat[7]	太，副詞
□	ŋat[7]	黃～：鮎魚，有刺
喝	xat[7]	
□	xat[7]	～□tsʰai35：打噴嚏
𢷒	kiat[8]	用肩扛
□	kiat[8]	喙～起身：噘嘴
鉢	puat[7]	1
撥	puat[7]	1
跋	puat[8]	1摔倒
潑	pʰuat[7]	1
□	pʰuat[7]	1～糖：麥芽糖
抹	muat[7]	1
末	muat[8]	1
沫	muat[8]	1
括	kuat[7]	
刮	kuat[7]	2
闊	kʰuat[7]	寬
法	xuat[7]	
發	xuat[7]	2～展
乏	xuat[8]	
伐	xuat[8]	
筏	xuat[8]	
