kɛn	5	11	更(~加)	
kʰɛn	3	31	恳垦啃肯	
ŋɛn	1	33	恩	
ŋɛn	5	11	硬	
xɛn	1	33	亨	
xɛn	2	13	痕恒衡	
xɛn	3	31	很	
xɛn	5	11	恨	
tsɛn	1	33	曾(姓)增争筝	
tsɛn	5	11	憎	
tʰɛn	2	13	层曾(~经)	
tsʰɛn	5	11	赠	
sɛn	1	33	森参(人~)僧生牲笙甥	
sɛn	3	31	闪省=陕(~西)	
sɛn	5	11	渗(~水)扇善膳	
kyɛn	1	33	专砖捐娟鹃绢	
kyɛn	3	31	捲卷(~纸)	
kyɛn	5	11	眷卷(试~)撰	
kʰyɛn	1	33	川穿圈	
kʰyɛn	2	13	船拳权颧	
kʰyɛn	3	31	喘犬顷	
kʰyɛn	5	11	串倦劝券	
ȵyɛn	3	31	软阮	
ȵyɛn	5	11	愿	
ɕyɛn	2	13	玄悬禅(~宗)蝉	
yɛn	1	33	冤	
yɛn	1	33	丸(弹~)圆员缘沿铅-元原源袁辕园援	
yɛn	3	31	远	
yɛn	5	11	院怨	
piaŋ	3	31	饼	
pʰiaŋ	2	13	平坪萍	
pʰiaŋ	5	11	病	
miaŋ	2	13	名	
miaŋ	5	11	命	
tiaŋ	1	33	丁钉盯叮疔	
tiaŋ	5	11	钉(~进去)	
tʰiaŋ	1	33	听厅(~屋)	
tʰiaŋ	3	31	挺(~起胸)	
liaŋ	2	13	零(~钱)	
liaŋ	3	31	领(衣~)岭-	
ʨiaŋ	1	33	精腈(~肉)睛-(眼~)	
ʨiaŋ	3	31	井颈	
ʨʰiaŋ	1	33	清-(~水)青-(~色)轻	
ʨʰiaŋ	2	13	晴	
ʨʰiaŋ	3	31	请	
ʨʰiaŋ	5	11	磬	
ɕiaŋ	1	33	星兄	
ɕiaŋ	3	31	醒	
ɕiaŋ	5	11	姓腥	
iaŋ	1	33	萦-(绕线:	~毛线)
iaŋ	2	13	赢	
iaŋ	3	31	影-眏(看守)	
pəŋ	1	33	奔	
pəŋ	3	31	本苯	
pʰəŋ	1	33	喷烹	
pʰəŋ	2	13	盆朋棚篷蓬	
pʰəŋ	3	31	捧	
pʰəŋ	5	11	笨喷(~香)	
məŋ	1	33	蒙(遮盖:~眼睛)蚊-	
məŋ	2	13	门萌蒙朦们扪檬	
məŋ	3	31	猛懵(~懂)锰	
məŋ	5	11	闷孟梦	
fəŋ	1	33	婚昏分纷芬轰烘风枫疯丰封峰蜂锋	
fəŋ	2	13	魂浑(~浊)焚坟弘横宏红洪鸿虹=冯逢	
fəŋ	3	31	粉哄(~骗)讽	
fəŋ	5	11	浑(~浊)混(~沌)愤忿类奋份凤奉俸缝喷-(~水)	
təŋ	1	33	针斟真珍榛臻敦墩中(当~)忠终遵征蒸正(~月)征东钟盅	
təŋ	3	31	枕诊疹拯(~救)整董懂冢种(~类)肿	
təŋ	5	11	振震镇阵顿钝遁仲瞪证症正政中(射~)众重(轻~)种(~树)冻栋	
təŋ	1	33	称(~呼)秤通充冲	
tʰəŋ	2	13	瞳臣沉陈尘屯豚臀囤虫重(~复)沌澄(~清)橙成城丞诚呈程同铜桐筒童瞳痛承	
tʰəŋ	3	31	惩逞(~能)统桶捅	
tʰəŋ	5	11	趁衬盾疼称(对~)铳(放~)郑动洞	
ləŋ	1	33	聋	
ləŋ	2	13	伦沦轮笼聋浓农脓隆龙垄	
ləŋ	3	31	拢陇	
ləŋ	5	11	嫩论(议~)愣(发~)弄	
tsəŋ	1	33	尊蹲棕鬃宗综踪淙遵	
tsəŋ	3	31	总	
tsəŋ	5	11	俊粽纵峻竣	
tsʰəŋ	1	33	村皴聪葱囱(烟~)从(~容)	
tsʰəŋ	3	31	□(推:~他一下)	
tsʰəŋ	5	11	寸衬	
səŋ	1	33	深身申伸孙升胜(~任)声=松嵩	
səŋ	2	13	循寻神娠辰晨荀旬巡唇乘绳	
səŋ	3	31	沈婶审损笋榫耸	
səŋ	5	11	甚葚肾慎逊剩胜(~败)圣盛(兴~)送宋诵颂讼	
kuəŋ	1	33	公蚣工攻功弓躬宫恭供(~给)	
kuəŋ	3	31	滚汞拱巩	
kuəŋ	5	11	棍	
kʰuəŋ	1	33	昆坤空(~虚)琨	
kʰuəŋ	3	31	綑孔恐捆	
kʰuəŋ	5	11	困贡控空(~缺)共	
uəŋ	1	33	温瘟翁	
uəŋ	2	13	文纹蚊=闻	
uəŋ	3	31	稳吻刎	
uəŋ	5	11	瓮问	
poŋ	1	33	般搬帮梆邦浜	
poŋ	3	31	榜绑	
poŋ	5	11	半谤棒蚌磅	
pʰoŋ	2	13	潘	
pʰoŋ	5	11	盘滂旁螃傍彷庞	
pʰoŋ	5	11	伴拌叛胖蚌	
moŋ	2	13	瞒馒-忙芒茫盲虻氓	
moŋ	3	31	满莽蟒	
moŋ	5	11	望	
foŋ	1	33	荒慌方芳	
foŋ	2	13	黄簧皇蝗妨防房	
foŋ	3	31	谎=仿=(~效)纺=彷=	
foŋ	5	11	放幻换唤	
toŋ	1	33	端当(~时)张章樟裆	
toŋ	3	31	短党挡长(生~)涨掌	
toŋ	1	33	断(~绝)仗帐账胀障瘴当(典~)档(~头)	
tʰoŋ	1	33	汤昌菖	
tʰoŋ	2	13	团堂棠螳唐塘长(~短)肠场膛搪溏糖	
tʰoŋ	3	31	倘躺闯厂	
tʰoŋ	5	11	锻段缎趟丈杖畅唱倡	
loŋ	2	13	鸾圞(圆)瓤狼螂郎	
loŋ	3	31	暖卵壤攘嚷朗琅	
loŋ	5	11	乱浪	
koŋ	1	33	甘柑干肝竿官棺观冠(衣~)冈岗刚钢缸肛纲	
koŋ	3	31	感敢橄管馆秆杆赶讲-港广	
koŋ	5	11	贯灌罐观(寺~)冠(~军)杠虹-	
kʰoŋ	1	33	堪勘龛看(~守)刊宽康糠慷	
kʰoŋ	3	31	狂	
kʰoŋ	3	31	款□(米谷朽坏了)	
kʰoŋ	5	11	抗炕矿况旷	
ŋoŋ	1	33	安鞍痷	
ŋoŋ	2	13	昂	
ŋoŋ	5	11	按暗岸案	
xoŋ	1	33	憨-酣-鼾欢	
xoŋ	2	13	含函寒韩完行(~列)航杭黄-簧-皇-蝗-房-妨-防-	
xoŋ	3	31	罕缓谎-晃-纺-彷-	
xoŋ	5	11	撼憾旱唤焕换幻患宦项-巷-	
tsoŋ	1	33	钻(动词)赃庄装桩妆	
tsoŋ	3	31	攒(积~)	
tsoŋ	5	11	钻(木工用具:~子)莽壮	
tsʰoŋ	1	33	仓苍疮窗沧伧舱	
tsʰoŋ	2	13	床藏(躲~)	
tsʰoŋ	3	31	纂(编~)	
tsʰoŋ	5	11	窜篡藏(西~)创状撞(碰,相~)	
soŋ	1	33	酸闩栓桑丧(婚~)霜孀双	
soŋ	2	13	常尝裳	
soŋ	3	31	嗓操爽偿赏晌	
soŋ	5	11	算蒜涮丧(~失)上(~面)尚	
lioŋ	2	13	良凉量(~长短)粮梁粱	
lioŋ	3	31	两辆俩魉	
lioŋ	5	11	亮晾谅量(数~)	
ʨioŋ	1	33	将(~来)疆僵姜缰江	
ʨioŋ	3	31	蒋奖桨讲=	
ʨioŋ	5	11	将(大~)酱降犟	
ʨʰioŋ	1	33	枪羌匡筺眶腔	
ʨʰioŋ	2	13	墙祥详强翔蔷	
ʨʰioŋ	3	31	抢	
ʨʰioŋ	5	11	匠像(动词，他~他爷)	
ɕioŋ	1	33	相(互~)箱厢湘襄镶香乡骧	
ɕioŋ	2	13	降(投~)	
ɕioŋ	5	11	想享响饷	
ɕioŋ	5	11	象相(~貌)像橡向项=巷=	
ioŋ	1	33	央秧殃快鸯泱	
ioŋ	2	13	羊洋烊扬杨炀疡阳飏	
ioŋ	3	31	养痒氧	
ioŋ	5	11	样让=恙漾攘壤	
ȵioŋ	2	13	娘	
ȵioŋ	3	31	仰(瞻~)	
ȵioŋ	5	11	酿让-	
kuoŋ	1	33	光	
kuoŋ	3	31	广	
kʰuoŋ	5	11	矿	
uoŋ	1	33	汪	
uoŋ	2	13	亡王	
uoŋ	3	31	网枉往碗	
uoŋ	5	11	妄忘望=旺	
piŋ	1	33	宾槟缤斌兵冰彬濒	
piŋ	3	31	禀丙秉柄饼=	
pin	5	11	并鬓殡	
pʰiŋ	1	33	拼姘	
pʰiŋ	2	13	贫频凭平=坪=评瓶屏萍=	
pʰiŋ	3	31	品乒牝	
pʰiŋ	5	11	病=聘	
miŋ	2	13	明=名=民鸣铭酩岷缗氓冥溟暝螟	
miŋ	3	31	皿泯敏闽	
miŋ	5	11	命	
tiŋ	1	33	丁=钉=盯=叮=疔=砧(~板)	
tiŋ	3	31	顶鼎	
tiŋ	5	11	订	
tʰiŋ	1	33	厅=听=汀	
tʰiŋ	2	13	亭停廷庭蜒婷霆	
tʰiŋ	3	31	挺=艇	
tʰiŋ	5	11	锭定	
liŋ	1	33	□(指示代词“那”;~边)	
liŋ	2	13	林淋临邻鳞磷陵凌菱零=灵铃铃伶翎菱霖蛉羚聆龄瓴麟棂	
liŋ	3	31	檩领=岭=凛	
liŋ	5	11	赁令另躏吝蔺	
ʨiŋ	1	33	津斤巾筋茎京荆惊鲸精=经晶睛=今金禁襟浸	
ʨiŋ	3	31	锦尽(~管)紧景警井=颈=	
ʨiŋ	5	11	进晋劲境敬竟镜径	
ʨʰiŋ	1	33	侵钦亲卿清=轻=青=蜻	
ʨʰiŋ	2	13	寻(找)琴禽擒秦勤芹情睛=琼穷	
ʨʰiŋ	3	31	请=寢	
ʨʰiŋ	5	11	沁尽亲(~家)仅近庆静靖净磬=	
ȵiŋ	1	33	□(那边)	
ȵiŋ	2	13	吟人-银凝宁迎-	
ȵiŋ	3	31	忍	
ȵiŋ	5	11	吝刃韧认佞	
ɕiŋ	1	33	心掀辛新薪欣星=兴(~奋)馨胸凶兄=鑫	
ɕiŋ	2	13	雄行型形刑熊雄殉	
ɕiŋ	3	31	醒	
ɕiŋ	5	11	嗅信讯兴(高~)杏幸性姓=腥=讯	
iŋ	1	33	音阴荫因姻殷应鹰鹦樱茵英婴缨雍	
iŋ	2	13	迎=容蓉镕淫人=寅盈赢=戎绒茸莹萤楹萦=	
iŋ	3	31	饮引隐拥影=颖冗甬勇涌蛹郢蚓瘾引	
iŋ	5	11	应映(反~)印用任(责~)□(量，度:~一下，看有几米长)	
kyŋ	1	33	军君均钧	
kyŋ	3	31	迥窘菌	
kʰyŋ	1	33	春椿(~树)	
kʰyŋ	2	13	群裙	
kʰyŋ	5	11	郡	
ɕyŋ	1	33	熏勋薰兄=	
ɕyŋ	2	13	纯醇	
ɕyŋ	2	13	训	
yŋ	1	33	晕	
yŋ	2	13	云荣营茔匀	
yŋ	3	31	尹永泳允	
yŋ	5	11	熨韵运	
ŋ	2	13	吴蜈悟愚-	
ŋ	3	31	五伍午	
m	1	33	姆	
