字	片	区	小片	方言点	声母	韵母	调值	调类	备注
删	闽南区	泉漳片		晋江(青阳镇)	s	an	33	阴平	
判	闽南区	泉漳片		晋江(青阳镇)	pʰ	uã/uan	31	去声	
別	闽南区	泉漳片		晋江(青阳镇)	p	iat	55	阴入	
刪	闽南区	泉漳片		晋江(青阳镇)	s	an	33	阴平	
刬	闽南区	泉漳片		晋江(青阳镇)	tʰ	uã	55	上声	刬草。
刮	闽南区	泉漳片		晋江(青阳镇)	k	uiʔ/uat	55	阴入	文读，白读。
到	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	31	去声	
券	闽南区	泉漳片		晋江(青阳镇)	k	uan	31	去声	
剃	闽南区	泉漳片		晋江(青阳镇)	tʰ	iʔ	55	阴入	剃头。
剉	闽南区	泉漳片		晋江(青阳镇)	tsʰ	o	31	去声	砍。
前	闽南区	泉漳片		晋江(青阳镇)	ts	uɪ̃/ian	24	阳平	
剗	闽南区	泉漳片		晋江(青阳镇)	tʰ	uã	55	上声	刬草。
剪	闽南区	泉漳片		晋江(青阳镇)	l/ts	ian	55	上声	
割	闽南区	泉漳片		晋江(青阳镇)	k	uaʔ/at	55	阴入	文读，白读。
剿	闽南区	泉漳片		晋江(青阳镇)	ts	au	24	阳平	
劉	闽南区	泉漳片		晋江(青阳镇)	l	au	24	阳平	
劍	闽南区	泉漳片		晋江(青阳镇)	k	iam	31	去声	
劒	闽南区	泉漳片		晋江(青阳镇)	k	iam	31	去声	
劔	闽南区	泉漳片		晋江(青阳镇)	k	iam	31	去声	
劝	闽南区	泉漳片		晋江(青阳镇)	kʰ	ŋ/uan	31	去声	
办	闽南区	泉漳片		晋江(青阳镇)	p	an	31	去声	
加	闽南区	泉漳片		晋江(青阳镇)	k	e/a	33	阴平	文读，白读。
务	闽南区	泉漳片		晋江(青阳镇)	b	u	31	去声	
劣	闽南区	泉漳片		晋江(青阳镇)	l	uat	55	阴入	
助	闽南区	泉漳片		晋江(青阳镇)	ts	ɔ	31	去声	
劫	闽南区	泉漳片		晋江(青阳镇)	k	iap	55	阴入	
励	闽南区	泉漳片		晋江(青阳镇)	l	e	41	去声	
劳	闽南区	泉漳片		晋江(青阳镇)	l	ɔ	24	阳平	
势	闽南区	泉漳片		晋江(青阳镇)	s	e	31	去声	
勉	闽南区	泉漳片		晋江(青阳镇)	b	ian	55	上声	
務	闽南区	泉漳片		晋江(青阳镇)	b	u	31	去声	
勞	闽南区	泉漳片		晋江(青阳镇)	l	ɔ	24	阳平	
募	闽南区	泉漳片		晋江(青阳镇)	b	ɔ	31	去声	
勢	闽南区	泉漳片		晋江(青阳镇)	s	e	31	去声	
勵	闽南区	泉漳片		晋江(青阳镇)	l	e	41	去声	
勸	闽南区	泉漳片		晋江(青阳镇)	kʰ	ŋ/uan	31	去声	
勼	闽南区	泉漳片		晋江(青阳镇)	k	iu	33	阴平	
包	闽南区	泉漳片		晋江(青阳镇)	p	au	33	阴平	
匏	闽南区	泉漳片		晋江(青阳镇)	p	u	24	阳平	
化	闽南区	泉漳片		晋江(青阳镇)	h	ue/ua	31/41	去声	文读，德化。
匙	闽南区	泉漳片		晋江(青阳镇)	s	i	24	阳平	
匪	闽南区	泉漳片		晋江(青阳镇)	h	ui	55	上声	
区	闽南区	泉漳片		晋江(青阳镇)	kʰ	u	33	阴平	
匾	闽南区	泉漳片		晋江(青阳镇)	p	ian	55	上声	
區	闽南区	泉漳片		晋江(青阳镇)	kʰ	u	33	阴平	
十	闽南区	泉漳片		晋江(青阳镇)	s/ts	ip/ap	24	阳入	文读，白读。
半	闽南区	泉漳片		晋江(青阳镇)	p	uã/uan	31	去声	
协	闽南区	泉漳片		晋江(青阳镇)	h	iap	24	阳入	
卑	闽南区	泉漳片		晋江(青阳镇)	p	i	33	阴平	
協	闽南区	泉漳片		晋江(青阳镇)	h	iap	24	阳入	
卖	闽南区	泉漳片		晋江(青阳镇)	b/m	ue/aĩ	31	去声	文读，白读。
南	闽南区	泉漳片		晋江(青阳镇)	l	am	24	阳平	
占	闽南区	泉漳片		晋江(青阳镇)	ts	iam	33	阴平	
卢	闽南区	泉漳片		晋江(青阳镇)	l	ɔ	24	阳平	
卦	闽南区	泉漳片		晋江(青阳镇)	k	ua	41	去声	
卯	闽南区	泉漳片		晋江(青阳镇)	b	au	55	上声	
危	闽南区	泉漳片		晋江(青阳镇)	g/h	ui	24	阳平	
卵	闽南区	泉漳片		晋江(青阳镇)	l	an	33	阴平	男阴。
卸	闽南区	泉漳片		晋江(青阳镇)	s	ia	31	去声	
厉	闽南区	泉漳片		晋江(青阳镇)	l	i/e	31/41	去声	
压	闽南区	泉漳片		晋江(青阳镇)	0	ap	55	阴入	
厚	闽南区	泉漳片		晋江(青阳镇)	k	au	33	阴平	
原	闽南区	泉漳片		晋江(青阳镇)	g	uan	24	阳平	
厲	闽南区	泉漳片		晋江(青阳镇)	l	i/e	31/41	去声	
县	闽南区	泉漳片		晋江(青阳镇)	h/k	ian/uɪ̃	24	阳平	文读，高。
参	闽南区	泉漳片		晋江(青阳镇)	s	əm	33	阴平	
參	闽南区	泉漳片		晋江(青阳镇)	s	əm	33	阴平	
及	闽南区	泉漳片		晋江(青阳镇)	k/kʰ	ip	24	阳入	文读，揪住。
发	闽南区	泉漳片		晋江(青阳镇)	p	uaʔ	55	阴入	剪发。
取	闽南区	泉漳片		晋江(青阳镇)	tsʰ	iu/u	55	上声	文读，赎回。
受	闽南区	泉漳片		晋江(青阳镇)	s	iu	33	阴平	
变	闽南区	泉漳片		晋江(青阳镇)	p	ɪ̃/ian	31	去声	
叛	闽南区	泉漳片		晋江(青阳镇)	pʰ	uan	31	去声	
句	闽南区	泉漳片		晋江(青阳镇)	k	io	33	阴平	
叩	闽南区	泉漳片		晋江(青阳镇)	kʰ	io	41	去声	
叫	闽南区	泉漳片		晋江(青阳镇)	k	io/iau	31	去声	文读，白读。
可	闽南区	泉漳片		晋江(青阳镇)	kʰ	ɔ̃/ua		55	文读，小可。
司	闽南区	泉漳片		晋江(青阳镇)	s	i	33	阴平	
叼	闽南区	泉漳片		晋江(青阳镇)	t	iau	33	阴平	
合	闽南区	泉漳片		晋江(青阳镇)	h	aʔ/ap	34	阳入	文读，合身。
吏	闽南区	泉漳片		晋江(青阳镇)	l	i	31	去声	
吐	闽南区	泉漳片		晋江(青阳镇)	tʰ	ɔ	55	上声	吐气。
吒	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ia	33	阴平	哪吒。音字关系不合。
吞	闽南区	泉漳片		晋江(青阳镇)	tʰ	un	33	阴平	
吟	闽南区	泉漳片		晋江(青阳镇)	g	im	33	阴平	
吠	闽南区	泉漳片		晋江(青阳镇)	p	ui	41	去声	
否	闽南区	泉漳片		晋江(青阳镇)	h/pʰ	io/ui	55	去声/上声	
吧	闽南区	泉漳片		晋江(青阳镇)	p	a	33	阴平	酒吧。
含	闽南区	泉漳片		晋江(青阳镇)	0/h/k	am	24	阳平	文读，联合，白读，白读，交含。
吸	闽南区	泉漳片		晋江(青阳镇)	h/kʰ	ip	55	阴入	吸石，单字读。
吹	闽南区	泉漳片		晋江(青阳镇)	tsʰ	e/ui	33	阴平	文读，白读。
吾	闽南区	泉漳片		晋江(青阳镇)	g	ɔ	24	阳平	
呂	闽南区	泉漳片		晋江(青阳镇)	l	i	33	阴平	
告	闽南区	泉漳片		晋江(青阳镇)	k	o/ɔ	31	去声	文读，告状。
呓	闽南区	泉漳片		晋江(青阳镇)	g	e	41	去声	
呕	闽南区	泉漳片		晋江(青阳镇)	0	ɔ	24	阳平	
员	闽南区	泉漳片		晋江(青阳镇)	0	uan	24	阳平	
呢	闽南区	泉漳片		晋江(青阳镇)	n	ɪ̃	33/24	阴平/阳平	呢制服，单字读。
周	闽南区	泉漳片		晋江(青阳镇)	ts	iu	33	阴平	
呪	闽南区	泉漳片		晋江(青阳镇)	ts	iu	41	去声	
味	闽南区	泉漳片		晋江(青阳镇)	b	i	31	去声	
呸	闽南区	泉漳片		晋江(青阳镇)	pʰ	ui	31	去声	啡nuã33：吐口水。
呼	闽南区	泉漳片		晋江(青阳镇)	h	ɔ	33	阴平	
和	闽南区	泉漳片		晋江(青阳镇)	h	o	41	去声	和诗。
咍	闽南区	泉漳片		晋江(青阳镇)	h	ai	33	阴平	
咨	闽南区	泉漳片		晋江(青阳镇)	ts	i	33	阴平	
咸	闽南区	泉漳片		晋江(青阳镇)	h	am	24	阳平	
哀	闽南区	泉漳片		晋江(青阳镇)	0	ai	33	阴平	
哈	闽南区	泉漳片		晋江(青阳镇)	h	am	31	去声	吃。
員	闽南区	泉漳片		晋江(青阳镇)	0	uan	24	阳平	
哲	闽南区	泉漳片		晋江(青阳镇)	t	iat	55	阴入	
哺	闽南区	泉漳片		晋江(青阳镇)	p	ɔ	24/41	阳平/去声	咀嚼，单字读。
唆	闽南区	泉漳片		晋江(青阳镇)	s	o	33	阴平	
啐	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ui	31	去声	
啑	闽南区	泉漳片		晋江(青阳镇)	s	ap	24	阳入	啑啑食。
啓	闽南区	泉漳片		晋江(青阳镇)	kʰ	e	55	上声	
啟	闽南区	泉漳片		晋江(青阳镇)	kʰ	e	55	上声	
啡	闽南区	泉漳片		晋江(青阳镇)	pʰ	ui	31	去声	啡nuã33：吐口水。
啰	闽南区	泉漳片		晋江(青阳镇)	l	o		33	啰嗦。
啼	闽南区	泉漳片		晋江(青阳镇)	tʰ	i/e	24	阳平	
喃	闽南区	泉漳片		晋江(青阳镇)	l	am	24	阳平	
喉	闽南区	泉漳片		晋江(青阳镇)	0	au	24	阳平	
喊	闽南区	泉漳片		晋江(青阳镇)	h	am	55	上声	
喑	闽南区	泉漳片		晋江(青阳镇)	0	im	33	阴平	
喙	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ui	31	去声	口也。
喚	闽南区	泉漳片		晋江(青阳镇)	h	uan	31	去声	
喜	闽南区	泉漳片		晋江(青阳镇)	h	i	55	上声	
喧	闽南区	泉漳片		晋江(青阳镇)	s	uan	33	阴平	
單	闽南区	泉漳片		晋江(青阳镇)	t	uã/an	33	阴平	文读，白读。
喻	闽南区	泉漳片		晋江(青阳镇)	l	u	41	去声	
嗜	闽南区	泉漳片		晋江(青阳镇)	s	i	31	去声	
嗤	闽南区	泉漳片		晋江(青阳镇)	tsʰ	i	33	阴平	
嘉	闽南区	泉漳片		晋江(青阳镇)	k	a	33	阴平	
嘐	闽南区	泉漳片		晋江(青阳镇)	h	au	33	阴平	语言不实。
嘔	闽南区	泉漳片		晋江(青阳镇)	0	ɔ	24	阳平	
噓	闽南区	泉漳片		晋江(青阳镇)	h	i	33	阴平	
器	闽南区	泉漳片		晋江(青阳镇)	kʰ	i	31	去声	
嚴	闽南区	泉漳片		晋江(青阳镇)	g	iam	24	阳平	
嚻	闽南区	泉漳片		晋江(青阳镇)	h	iau	33	阴平	
囂	闽南区	泉漳片		晋江(青阳镇)	h	iau	33	阴平	
囈	闽南区	泉漳片		晋江(青阳镇)	g	e	41	去声	
囉	闽南区	泉漳片		晋江(青阳镇)	l	o		33	啰嗦。
囚	闽南区	泉漳片		晋江(青阳镇)	s	iu	24	阳平	
四	闽南区	泉漳片		晋江(青阳镇)	s	i	31	去声	
回	闽南区	泉漳片		晋江(青阳镇)	h	e/ue	24	阳平	文读，白读。
固	闽南区	泉漳片		晋江(青阳镇)	k	ɔ	31	去声	
图	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	24	阳平	
圃	闽南区	泉漳片		晋江(青阳镇)	pʰ	ɔ	55	上声	
圆	闽南区	泉漳片		晋江(青阳镇)	0	ɪ̃/uan	24	阳平	文读，白读。
圍	闽南区	泉漳片		晋江(青阳镇)	0	ui	24	阳平	
園	闽南区	泉漳片		晋江(青阳镇)	h	ŋ	24	阳平	
圖	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	24	阳平	
土	闽南区	泉漳片		晋江(青阳镇)	tʰ	ɔ	55	上声	
在	闽南区	泉漳片		晋江(青阳镇)	ts	ai	33	阴平	文读。
址	闽南区	泉漳片		晋江(青阳镇)	ts	i	55	上声	
坎	闽南区	泉漳片		晋江(青阳镇)	kʰ	am	55	上声	
坏	闽南区	泉漳片		晋江(青阳镇)	pʰ	e/i	33	阴平	文读，白读。
坐	闽南区	泉漳片		晋江(青阳镇)	ts	e/ɔ	33	阴平	文读，白读。
坚	闽南区	泉漳片		晋江(青阳镇)	k	ian	33	阴平	
坛	闽南区	泉漳片		晋江(青阳镇)	t	uã	24	阳平	
坡	闽南区	泉漳片		晋江(青阳镇)	pʰ	o	33	阴平	
坦	闽南区	泉漳片		晋江(青阳镇)	tʰ	an	55	上声	
坩	闽南区	泉漳片		晋江(青阳镇)	kʰ	ã	33	阴平	大陶壶。
坯	闽南区	泉漳片		晋江(青阳镇)	pʰ	e/i	33	阴平	文读，白读。
坷	闽南区	泉漳片		晋江(青阳镇)	kʰ	o		33	
垂	闽南区	泉漳片		晋江(青阳镇)	s	e/ui	24	阳平	
垣	闽南区	泉漳片		晋江(青阳镇)	h	uan	24	阳平	
垻	闽南区	泉漳片		晋江(青阳镇)	p	e/a	55/41	上声/去声	后者声调不合规则。
埃	闽南区	泉漳片		晋江(青阳镇)	0	ia/ai	33	阴平	文读，蒙上灰尘。
埋	闽南区	泉漳片		晋江(青阳镇)	b/t	ai	24	阳平	
埒	闽南区	泉漳片		晋江(青阳镇)	l	uaʔ	34	阳入	墙埒。
執	闽南区	泉漳片		晋江(青阳镇)	ts	ip	55	阴入	
培	闽南区	泉漳片		晋江(青阳镇)	p	e/ue	24	阳平	文读，培土。
基	闽南区	泉漳片		晋江(青阳镇)	k	i	33	阴平	
堅	闽南区	泉漳片		晋江(青阳镇)	k	ian	33	阴平	
堆	闽南区	泉漳片		晋江(青阳镇)	t	ui	33	阴平	
堡	闽南区	泉漳片		晋江(青阳镇)	p	o	55	上声	
堪	闽南区	泉漳片		晋江(青阳镇)	kʰ	am	33	阴平	
報	闽南区	泉漳片		晋江(青阳镇)	p	o	31	去声	
塔	闽南区	泉漳片		晋江(青阳镇)	tʰ	aʔ	55	阴入	
塗	闽南区	泉漳片		晋江(青阳镇)	t/tʰ	ɔ	24	阳平	文读，泥土。
填	闽南区	泉漳片		晋江(青阳镇)	t/tʰ	ian	24	阳平	
墓	闽南区	泉漳片		晋江(青阳镇)	b	ɔ	31	去声	
墜	闽南区	泉漳片		晋江(青阳镇)	t	ui	41	去声	
墟	闽南区	泉漳片		晋江(青阳镇)	h	i	33	阴平	
壇	闽南区	泉漳片		晋江(青阳镇)	t	uã	24	阳平	
壓	闽南区	泉漳片		晋江(青阳镇)	0	ap	55	阴入	
壕	闽南区	泉漳片		晋江(青阳镇)	h	ɔ	24	阳平	
壘	闽南区	泉漳片		晋江(青阳镇)	l	ui	55	上声	
壜	闽南区	泉漳片		晋江(青阳镇)	tʰ	am	24	阳平	
壶	闽南区	泉漳片		晋江(青阳镇)	0	ɔ	24	阳平	
壺	闽南区	泉漳片		晋江(青阳镇)	0	ɔ	24	阳平	
壻	闽南区	泉漳片		晋江(青阳镇)	s	ai/e	31	去声	文读，白读。
处	闽南区	泉漳片		晋江(青阳镇)	tsʰ	i	55	上声	处治。
备	闽南区	泉漳片		晋江(青阳镇)	p	i	31	去声	
外	闽南区	泉漳片		晋江(青阳镇)	g	ua	41	去声	
多	闽南区	泉漳片		晋江(青阳镇)	t	o/ɔ	33	阴平	
夜	闽南区	泉漳片		晋江(青阳镇)	0	ia	41	去声	
大	闽南区	泉漳片		晋江(青阳镇)	t	ai	31	去声	文读。
太	闽南区	泉漳片		晋江(青阳镇)	tʰ	ai	31	去声	
头	闽南区	泉漳片		晋江(青阳镇)	tʰ	au/io	24	阳平	文读，白读。
夷	闽南区	泉漳片		晋江(青阳镇)	0	i	24	阳平	
夹	闽南区	泉漳片		晋江(青阳镇)	g/k	ueʔ/ap/iap	55	阴入	文读，夹（原作本字不明），夹住（原作本字不明）。
夺	闽南区	泉漳片		晋江(青阳镇)	t	uat	24	阳入	
夾	闽南区	泉漳片		晋江(青阳镇)	g/k	ueʔ/ap/iap	55	阴入	文读，夹（原作本字不明），夹住（原作本字不明）。
奄	闽南区	泉漳片		晋江(青阳镇)	0	iam	55	上声	
奇	闽南区	泉漳片		晋江(青阳镇)	k	i	24	阳平	
奎	闽南区	泉漳片		晋江(青阳镇)	k	ue	33	阴平	
奏	闽南区	泉漳片		晋江(青阳镇)	ts	au/io	31	去声	
契	闽南区	泉漳片		晋江(青阳镇)	kʰ	e/ue	31	去声	文读，白读。
套	闽南区	泉漳片		晋江(青阳镇)	tʰ	o	31	去声	
奚	闽南区	泉漳片		晋江(青阳镇)	h	e	24	阳平	
奠	闽南区	泉漳片		晋江(青阳镇)	t	ian	31	去声	
奢	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ia	33	阴平	
奧	闽南区	泉漳片		晋江(青阳镇)	0	o/au	31	去声	文读，白读。
奪	闽南区	泉漳片		晋江(青阳镇)	t	uat	24	阳入	
女	闽南区	泉漳片		晋江(青阳镇)	l	i	55	上声	
奴	闽南区	泉漳片		晋江(青阳镇)	l	ɔ	24	阳平	
好	闽南区	泉漳片		晋江(青阳镇)	h	o	55	上声	
如	闽南区	泉漳片		晋江(青阳镇)	l	i	24	阳平	
妃	闽南区	泉漳片		晋江(青阳镇)	h	ui	33	阴平	
妇	闽南区	泉漳片		晋江(青阳镇)	p	u	33	阴平	新妇。
妓	闽南区	泉漳片		晋江(青阳镇)	k	i	33	阴平	
妙	闽南区	泉漳片		晋江(青阳镇)	b	iau	31	去声	
妥	闽南区	泉漳片		晋江(青阳镇)	tʰ	ɔ	31	去声	
妬	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	31	去声	
妹	闽南区	泉漳片		晋江(青阳镇)	b/m	e/uɪ̃	41/31	去声	
妻	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ue/e	33	阴平	
妾	闽南区	泉漳片		晋江(青阳镇)	tsʰ	iap	55	阴入	
姊	闽南区	泉漳片		晋江(青阳镇)	ts	i	55	上声	
始	闽南区	泉漳片		晋江(青阳镇)	s	i	55	上声	
姐	闽南区	泉漳片		晋江(青阳镇)	ts	ia	55	上声	
委	闽南区	泉漳片		晋江(青阳镇)	0	ui	55	上声	
姢	闽南区	泉漳片		晋江(青阳镇)	k	uã/uan	33	阴平	文读，人名。
姨	闽南区	泉漳片		晋江(青阳镇)	0	i	24	阳平	
姬	闽南区	泉漳片		晋江(青阳镇)	k	i	33	阴平	
姿	闽南区	泉漳片		晋江(青阳镇)	ts	i	33	阴平	
娇	闽南区	泉漳片		晋江(青阳镇)	k	iau	33	阴平	
娑	闽南区	泉漳片		晋江(青阳镇)	s	o	33	阴平	
娛	闽南区	泉漳片		晋江(青阳镇)	g	u	24	阳平	
娜	闽南区	泉漳片		晋江(青阳镇)	n	ã		55	
娟	闽南区	泉漳片		晋江(青阳镇)	k	uã/uan	33	阴平	文读，人名。
婉	闽南区	泉漳片		晋江(青阳镇)	0	uan	55	上声	
婢	闽南区	泉漳片		晋江(青阳镇)	p	i	33	阴平	
婦	闽南区	泉漳片		晋江(青阳镇)	p	u	33	阴平	新妇。
婪	闽南区	泉漳片		晋江(青阳镇)	l	am	24	阳平	
媒	闽南区	泉漳片		晋江(青阳镇)	m	uɪ̃	24	阳平	
媚	闽南区	泉漳片		晋江(青阳镇)	b	i	31	去声	
媛	闽南区	泉漳片		晋江(青阳镇)	0	ai	41	去声	
嫁	闽南区	泉漳片		晋江(青阳镇)	k	e/a	31/41	去声	
嫂	闽南区	泉漳片		晋江(青阳镇)	s	o	55	上声	
嫌	闽南区	泉漳片		晋江(青阳镇)	h	iam	24	阳平	
嬉	闽南区	泉漳片		晋江(青阳镇)	h	i	33	阴平	
嬌	闽南区	泉漳片		晋江(青阳镇)	k	iau	33	阴平	
子	闽南区	泉漳片		晋江(青阳镇)	ts	i	55	上声	
字	闽南区	泉漳片		晋江(青阳镇)	l/ts	i	31	去声	文读，白读。
孚	闽南区	泉漳片		晋江(青阳镇)	h	u	24	阳平	
孝	闽南区	泉漳片		晋江(青阳镇)	h	a/au	41/31	去声	
季	闽南区	泉漳片		晋江(青阳镇)	k	ui	31	去声	
孤	闽南区	泉漳片		晋江(青阳镇)	k	ɔ	33	阴平	
孥	闽南区	泉漳片		晋江(青阳镇)	l	ɔ	24	阳平	阿孥。
孩	闽南区	泉漳片		晋江(青阳镇)	h	ai	24	阳平	
孱	闽南区	泉漳片		晋江(青阳镇)	tsʰ	an	33	阴平	
孼	闽南区	泉漳片		晋江(青阳镇)	g	iat	24	阳入	
孽	闽南区	泉漳片		晋江(青阳镇)	g	iat	24	阳入	
宇	闽南区	泉漳片		晋江(青阳镇)	0	u	55	上声	
守	闽南区	泉漳片		晋江(青阳镇)	s/ts	iu	55	上声	
安	闽南区	泉漳片		晋江(青阳镇)	0	uã/an	33	阴平	文读，地名。
完	闽南区	泉漳片		晋江(青阳镇)	0	uan	24	阳平	
官	闽南区	泉漳片		晋江(青阳镇)	k	uã/uan	33	阴平	
宛	闽南区	泉漳片		晋江(青阳镇)	0	uan	55	上声	
宝	闽南区	泉漳片		晋江(青阳镇)	p	o	55	上声	
审	闽南区	泉漳片		晋江(青阳镇)	s	im	55	上声	
宣	闽南区	泉漳片		晋江(青阳镇)	s	uan	33	阴平	
宪	闽南区	泉漳片		晋江(青阳镇)	h	ian	31	去声	
宰	闽南区	泉漳片		晋江(青阳镇)	ts	ai	55	上声	
害	闽南区	泉漳片		晋江(青阳镇)	h	ai	31	去声	
宵	闽南区	泉漳片		晋江(青阳镇)	s	iau	33	阴平	
家	闽南区	泉漳片		晋江(青阳镇)	k	e/a	33	阴平	文读，白读。
宽	闽南区	泉漳片		晋江(青阳镇)	kʰ	uã/uan	33	阴平	
寇	闽南区	泉漳片		晋江(青阳镇)	kʰ	io	41	去声	
富	闽南区	泉漳片		晋江(青阳镇)	h/p	u	41/31	去声	文读，白读。
寐	闽南区	泉漳片		晋江(青阳镇)	b	i	31	去声	
寒	闽南区	泉漳片		晋江(青阳镇)	h/k	an/uã	24	阳平	文读，白读。
寝	闽南区	泉漳片		晋江(青阳镇)	tsʰ	im	55	上声	
察	闽南区	泉漳片		晋江(青阳镇)	tsʰ	at	55	阴入	
寡	闽南区	泉漳片		晋江(青阳镇)	k/kʰ	ua	55	上声	
寢	闽南区	泉漳片		晋江(青阳镇)	tsʰ	im	55	上声	
寤	闽南区	泉漳片		晋江(青阳镇)	g	ɔ	41	去声	
寥	闽南区	泉漳片		晋江(青阳镇)	l	iau	24	阳平	
寨	闽南区	泉漳片		晋江(青阳镇)	ts	e	31	去声	
審	闽南区	泉漳片		晋江(青阳镇)	s	im	55	上声	
寫	闽南区	泉漳片		晋江(青阳镇)	s	ia	55	上声	
寬	闽南区	泉漳片		晋江(青阳镇)	kʰ	uã/uan	33	阴平	
寮	闽南区	泉漳片		晋江(青阳镇)	l	iau	24	阳平	
寶	闽南区	泉漳片		晋江(青阳镇)	p	o	55	上声	
对	闽南区	泉漳片		晋江(青阳镇)	t	ui	41	去声	
寺	闽南区	泉漳片		晋江(青阳镇)	s	i	31	去声	
寻	闽南区	泉漳片		晋江(青阳镇)	s	iam/im	24	阳平	文读，一寻：两手平举的长度。
导	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	33	阴平	
射	闽南区	泉漳片		晋江(青阳镇)	s	ia	31	去声	
專	闽南区	泉漳片		晋江(青阳镇)	ts	uan	33	阴平	
尉	闽南区	泉漳片		晋江(青阳镇)	0	ui	41	去声	
尋	闽南区	泉漳片		晋江(青阳镇)	s	iam/im	24	阳平	文读，一寻：两手平举的长度。
對	闽南区	泉漳片		晋江(青阳镇)	t	ui	41	去声	
導	闽南区	泉漳片		晋江(青阳镇)	t	ɔ	33	阴平	
小	闽南区	泉漳片		晋江(青阳镇)	s	io/iau	55	上声	文读，白读。
少	闽南区	泉漳片		晋江(青阳镇)	s/ts	iau/io	55	上声	多少，白读。
尔	闽南区	泉漳片		晋江(青阳镇)	n	ɪ̃	55	上声	
尖	闽南区	泉漳片		晋江(青阳镇)	ts	iam	33	阴平	
就	闽南区	泉漳片		晋江(青阳镇)	ts	iu	41	去声	
尲	闽南区	泉漳片		晋江(青阳镇)	k	am	33	阴平	
尷	闽南区	泉漳片		晋江(青阳镇)	k	am	33	阴平	
尸	闽南区	泉漳片		晋江(青阳镇)	s	i	33	阴平	
尼	闽南区	泉漳片		晋江(青阳镇)	n	ɪ̃	24	阳平	
屁	闽南区	泉漳片		晋江(青阳镇)	pʰ	ui	31	去声	
居	闽南区	泉漳片		晋江(青阳镇)	k	i	33	阴平	
屆	闽南区	泉漳片		晋江(青阳镇)	k	ai	31	去声	
届	闽南区	泉漳片		晋江(青阳镇)	k	ai	31	去声	
屍	闽南区	泉漳片		晋江(青阳镇)	s	i	33	阴平	
屎	闽南区	泉漳片		晋江(青阳镇)	s	ai	55	上声	
展	闽南区	泉漳片		晋江(青阳镇)	t/tʰ	ian	55	上声	文读，展开。
屡	闽南区	泉漳片		晋江(青阳镇)	l	i	55	上声	
屢	闽南区	泉漳片		晋江(青阳镇)	l	i	55	上声	
履	闽南区	泉漳片		晋江(青阳镇)	l	i	55	上声	
山	闽南区	泉漳片		晋江(青阳镇)	s	uã/an	33	阴平	
屿	闽南区	泉漳片		晋江(青阳镇)	s	i	33	阴平	
岁	闽南区	泉漳片		晋江(青阳镇)	h/s	e/ue	31	去声	文读，白读。
岂	闽南区	泉漳片		晋江(青阳镇)	kʰ	i	55	上声	
岐	闽南区	泉漳片		晋江(青阳镇)	k	i	24	阳平	
岑	闽南区	泉漳片		晋江(青阳镇)	kʰ	im	24	阳平	姓。
岔	闽南区	泉漳片		晋江(青阳镇)	tsʰ	e/a	33	阴平	文读，白读。
岸	闽南区	泉漳片		晋江(青阳镇)	g/h	an/uã	41/31	去声	文读，白读。
峡	闽南区	泉漳片		晋江(青阳镇)	k	iap	55	阴入	
峽	闽南区	泉漳片		晋江(青阳镇)	k	iap	55	阴入	
崎	闽南区	泉漳片		晋江(青阳镇)	k	ia	24	阳平	地名。
崔	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ui	33	阴平	
嵌	闽南区	泉漳片		晋江(青阳镇)	kʰ	iam	24	阳平	
嶼	闽南区	泉漳片		晋江(青阳镇)	s	i	33	阴平	
巅	闽南区	泉漳片		晋江(青阳镇)	t	ian	33	阴平	
巍	闽南区	泉漳片		晋江(青阳镇)	g	ui	31	去声	
巔	闽南区	泉漳片		晋江(青阳镇)	t	ian	33	阴平	
川	闽南区	泉漳片		晋江(青阳镇)	tsʰ	ŋ	33	阴平	骹川。
州	闽南区	泉漳片		晋江(青阳镇)	ts	iu	33	阴平	
巢	闽南区	泉漳片		晋江(青阳镇)	ts	au	24	阳平	
巧	闽南区	泉漳片		晋江(青阳镇)	kʰ	iau/a	55	上声	
巨	闽南区	泉漳片		晋江(青阳镇)	k	i	33	阴平	
差	闽南区	泉漳片		晋江(青阳镇)	tsʰ	e/a	33	阴平	文读，白读。
已	闽南区	泉漳片		晋江(青阳镇)	0	i	55	上声	
巴	闽南区	泉漳片		晋江(青阳镇)	p	a	33	阴平	
币	闽南区	泉漳片		晋江(青阳镇)	p	e	55	上声	
市	闽南区	泉漳片		晋江(青阳镇)	tsʰ	i	33	阴平	
帅	闽南区	泉漳片		晋江(青阳镇)	s	ue	31	去声	
师	闽南区	泉漳片		晋江(青阳镇)	s	ai	33	阴平	师傅。
帊	闽南区	泉漳片		晋江(青阳镇)	pʰ	e	31	去声	
希	闽南区	泉漳片		晋江(青阳镇)	h	i	33	阴平	
