"拼音"	"IPA"	"調號"	"單字"
"chieh"	"tɕʰiə"	5	"俏湊驟扣[～子]啾[噴～：噴嚏]"
"shieh"	"ɕiə"	1	"梢[樹～]捎[～帶]消宵霄硝銷鞘蕭簫搜颼餿"
"shieh"	"ɕiə"	2	"浮[(文)(又)]"
"shieh"	"ɕiə"	3	"小否"
"shieh"	"ɕiə"	5	"笑瘦"
"ieh"	"iə"	1	"妖邀腰要[～求]吆[～喝]幺[～二三；～唧(麻將術語)]"
"ieh"	"iə"	2	"饒橈搖謠窯姚"
"ieh"	"iə"	3	"擾繞[圍～，～線]舀杳"
"ieh"	"iə"	5	"要[想～]"
"ieh"	"iə"	6	"耀鷂"
"be"	"pe"	1	"杯碑卑悲搬般痭[～病，女病]"
"be"	"pe"	2	"培陪賠裴盤彭膨"
"be"	"pe"	5	"貝輩背[～心]半泊[梁山～]褙[(用紙、布)糊：隻窗子拿張紙～合(窗子用紙糊上)]"
"be"	"pe"	6	"倍背[～誦]焙[～乾]伴拌絆"
"be"	"pe"	7	"撥北百柏伯[(白)]白[(白)]鉢"
"pe"	"pʰe"	1	"胚坯丕潘"
"pe"	"pʰe"	5	"沛配佩判叛魄帛迫"
"pe"	"pʰe"	7	"潑拍[(文)]"
"me"	"me"	1	"咩[羊～：羊叫聲或喚羊聲]痗[～相：臉色不好無精打采的樣子]"
"me"	"me"	2	"梅枚媒煤瞞脢[～肉：裏脊肉]霉玫"
"me"	"me"	3	"每滿[～意]"
"me"	"me"	5	"昧寐末沫沒默陌麥[(文)]"
"me"	"me"	6	"妹"
"me"	"me"	7	"墨脈"
"de"	"te"	1	"登燈"
"de"	"te"	2	"騰藤謄臺擡"
"de"	"te"	3	"等者戥[～子]"
"de"	"te"	5	"凳"
"de"	"te"	6	"待怠殆代在[(白)]鄧"
"de"	"te"	7	"得德"
"te"	"tʰe"	1	"胎吞"
"te"	"tʰe"	3	"磴[～子：臺階]"
"te"	"tʰe"	7	"特忒"
"le"	"le"	1	"拿[(訓讀)]"
"le"	"le"	2	"來能"
"le"	"le"	3	"儡纍[～積]壘"
"le"	"le"	5	"肋勒"
"le"	"le"	6	"內類"
"le"	"le"	0	"唻[語氣詞]"
"ze"	"tse"	1	"災曾[姓～]增爭[(文)]箏睜臻罾[捕魚器具]"
"ze"	"tse"	2	"層曾[～經，～孫]"
"ze"	"tse"	3	"宰載[年～]滓崽"
"ze"	"tse"	5	"再載[～重，滿～]債甑[～子]"
"ze"	"tse"	6	"在[(文)]"
"ze"	"tse"	7	"責則側[～邊]"
"ce"	"tsʰe"	3	"彩采採睬踩[(又)]摁[(訓讀)]"
"ce"	"tsʰe"	5	"菜蔡憎贈測賊策冊廁"
"se"	"se"	1	"森參[人～]僧笙生[(文)]牲甥[(文)]"
"se"	"se"	3	"省[(文)～長，節～]"
"se"	"se"	5	"賽瑟蹭[磨～]嗇"
"se"	"se"	7	"澀虱塞色"
"ge"	"ke"	1	"該"
"ge"	"ke"	3	"改"
"ge"	"ke"	5	"鈣"
"ke"	"kʰe"	1	"開"
"nge"	"ŋe"	1	"哀恩"
"nge"	"ŋe"	2	"呆"
"nge"	"ŋe"	3	"硌[(訓讀)]"
"nge"	"ŋe"	5	"愛[(文)喜～]扼軛獈"
"nge"	"ŋe"	6	"硬"
"xe"	"xe"	1	"哼亨"
"xe"	"xe"	2	"痕恆衡"
"xe"	"xe"	3	"海狠很"
"xe"	"xe"	5	"駭核[原子～]漢[(白)]嚇[(文)恐～]赫"
"xe"	"xe"	6	"亥害杏"
"xe"	"xe"	7	"黑"
"e"	"e"	3	"哎[歎詞，表呼喚或應答]"
"e"	"e"	7	"噯[應答之辭，相當於「是的」]"
"due"	"tue"	1	"堆端"
"due"	"tue"	2	"團"
"due"	"tue"	3	"短"
"due"	"tue"	5	"對隊[(文)生產～]碓兌鍛"
"due"	"tue"	6	"袋斷[～絕]段緞椴塅隊[(白)打～：作伴；～夥：夥伴]"
"tue"	"tʰue"	1	"推"
"tue"	"tʰue"	3	"腿"
"tue"	"tʰue"	5	"退褪蛻[～皮]"
"tue"	"tʰue"	7	"脫[(白)]"
"lue"	"lue"	2	"雷鸞圞"
"lue"	"lue"	3	"卵[(白)]"
"lue"	"lue"	5	"捋[～衫袖]"
"lue"	"lue"	6	"累亂"
"zue"	"tsue"	1	"載"
"zue"	"tsue"	3	"欑[戳或捅]"
"zue"	"tsue"	5	"鑽[～研，～子]纂[編～]"
"zue"	"tsue"	6	"罪"
"zue"	"tsue"	7	"蚱[～蜢子]撮[一～米]"
"cue"	"tsʰue"	1	"催崔"
"cue"	"tsʰue"	3	"揣"
"cue"	"tsʰue"	5	"竄篡[～位]"
"cue"	"tsʰue"	7	"撮[～箕]"
"sue"	"sue"	1	"酸腮鰓衰摔"
"sue"	"sue"	3	"傻"
"sue"	"sue"	5	"碎帥算蒜率蟀涮"
"gue"	"kue"	1	"乾[(白)～濕]肝[(白)豬～]官棺冠[衣～]"
"gue"	"kue"	3	"管館"
"gue"	"kue"	5	"冠[～軍]貫灌罐蓋"
"gue"	"kue"	7	"割國葛佮[結交：～朋友(結交朋友)；～得(關係融洽)；連詞，相當於「和」]"
"kue"	"kʰue"	1	"寬[(文)～敞，～心]"
"kue"	"kʰue"	3	"款"
"kue"	"kʰue"	5	"看[(白)]墈[高的堤岸]"
"kue"	"kʰue"	7	"寬[(白)橫的距離]"
"ngue"	"ŋue"	1	"龕[(白)]"
"xue"	"xue"	1	"恢灰[～鏟：撮箕(撮垃圾用)]麾歡鼾[(白)]"
"xue"	"xue"	2	"回[(文)]茴完[(文)]恛[～子：不聰明的人，傻瓜]"
"xue"	"xue"	3	"緩皖暖㽹[嘔吐]䵋[顏色褪去]"
"xue"	"xue"	5	"盒喚煥合[結～]活或惑獲"
"xue"	"xue"	6	"會[開～]繪匯換宦汗[(白)]檜"
"xue"	"xue"	7	"合[～套]"
"ue"	"ue"	1	"煨庵[(白)]"
"ue"	"ue"	2	"回[(白)～去]"
"ue"	"ue"	3	"碗腕宛踒"
"ue"	"ue"	5	"悅閱月越粵愛[(白)逗人～]"
"ue"	"ue"	6	"外"
"ue"	"ue"	7	"捂[(訓讀)～者：捂着]"
"bo"	"po"	1	"巴芭疤爸粑"
"bo"	"po"	2	"爬琶杷耙鈀趴扒划[(訓讀)～船]"
"bo"	"po"	3	"把[～握，一～]㞎[～～：糞便(小兒用語)]"
"bo"	"po"	5	"霸壩欛[柄]巴[～～：肉(小兒用語)]"
"bo"	"po"	6	"罷稗湴[～眼：泥腳極深的地方]"
"bo"	"po"	7	"伯[(白)]"
"po"	"pʰo"	1	"㧸[轟，趕]"
"po"	"pʰo"	5	"怕帕白[(白)]"
"po"	"pʰo"	7	"拍[(白)]"
"mo"	"mo"	1	"媽嗎[～ka⓪：爲什麼；怎麼]"
"mo"	"mo"	2	"麻蟆"
"mo"	"mo"	3	"馬碼螞[～蟥]"
"mo"	"mo"	5	"麥[(白)]"
"mo"	"mo"	6	"罵"
"mo"	"mo"	7	"抹"
"to"	"tʰo"	1	"他"
"lo"	"lo"	2	"爬[(訓讀)]拿"
"lo"	"lo"	0	"嘍[語氣詞]"
"zo"	"tso"	1	"抓渣楂[山～]爭[(白)～食]"
"zo"	"tso"	2	"茶搽查[調～]"
"zo"	"tso"	3	"扎[(白)～頭髮]"
"zo"	"tso"	5	"詐榨炸[～彈]窄閘"
"zo"	"tso"	6	"扎[(白)～一下]"
"zo"	"tso"	7	"摘"
"co"	"tsʰo"	1	"撐[～腰]叉杈差[～不多，成績～]"
"co"	"tsʰo"	5	"岔[三～路]擇[(白)～菜]牚[抵住：拿根棍子～者扇門；把傘～開]"
"co"	"tsʰo"	7	"拆㿭坼[～田子：因長期缺水而乾燥裂縫的田]"
"so"	"so"	1	"沙紗杉痧生[(白)]甥[(白)]"
"so"	"so"	3	"耍灑[(白)]省[(白)～錢]"
"so"	"so"	5	"曬"
"so"	"so"	7	"刷"
"dro"	"ʈo"	1	"加枷[(文)]嘉遮佳正[(白)～月]傢[(文)]家[(文)]痂[(文)]"
"dro"	"ʈo"	2	"茄瘸[手殘疾]"
"dro"	"ʈo"	3	"整[(白)～土]頸[(白)～殼：脖子]假賈[姓～]"
"dro"	"ʈo"	5	"駕架[(文)擺～子；打～]價照[介詞，依照，按照：～我咕樣子做]嫁[(文)～接]剛[(訓讀)]"
"dro"	"ʈo"	6	"屐[(白)～子]䠍[跨]"
"dro"	"ʈo"	7	"隻[(白)]炙[(白)]"
"tro"	"ʈʰo"	1	"輕[(白)]車[火～]"
"tro"	"ʈʰo"	3	"扯"
"tro"	"ʈʰo"	5	"恰洽蹠[踢，蹬]"
"tro"	"ʈʰo"	7	"尺[(白)]赤[(白)]喫[食(動詞)]"
"nro"	"ɳo"	1	"𪐀[放～：撒嬌；～聲～氣]"
"nro"	"ɳo"	2	"贏[(白)]"
"nro"	"ɳo"	3	"惹"
"nro"	"ɳo"	5	"入[(白)]肏[(訓讀)]䏧[不～腮：不好]"
"sro"	"ʂo"	1	"靴奢賒佘聲[(白)]蝦[(文)]"
"sro"	"ʂo"	2	"霞蛇"
"sro"	"ʂo"	3	"捨"
"sro"	"ʂo"	5	"石[(白)]射[(白)]"
"sro"	"ʂo"	6	"廈夏下[(文)～游]社[又]麝"
"go"	"ko"	1	"瓜羹[粥]枷[月光戴～：月暈]家[(白)～孃]"
"go"	"ko"	3	"寡剮哽[(白)]梗[(白)]礦[(白)挖～子：挖礦]"
"go"	"ko"	5	"架[(白)衣衫～公：衣架]嫁[(白)]掛卦"
"go"	"ko"	7	"隔[(白)～開]"
"ko"	"kʰo"	1	"傾[(白)]夸坑抲[用手的虎口緊緊按住]"
"ko"	"kʰo"	3	"垮椏[(白)樹～枝]𠻞[咳嗽]"
"ko"	"kʰo"	5	"跨胯[兩腿之間]"
"ko"	"kʰo"	7	"客"
"ngo"	"ŋo"	1	"丫[(白)～開]"
"ngo"	"ŋo"	2	"牙芽[(白)]衙伢[～唧：男孩]"
"ngo"	"ŋo"	3	"啞瓦"
"ngo"	"ŋo"	5	"額[(白)]"
"xo"	"xo"	1	"蝦[(白)]花瘕[扯～：哮喘]"
"xo"	"xo"	2	"華鏵樺划[～船]行[～路：走路]桁[～條：檁]"
"xo"	"xo"	3	"嗬[歎詞]"
"xo"	"xo"	5	"化"
"xo"	"xo"	6	"夏[～至]下[(白)～去]畫劃[～火柴]"
"xo"	"xo"	7	"嚇[(白)～一跳]"
"o"	"o"	1	"蛙窪阿[(白)～婆：奶奶(背稱)]剜搲[用瓢、勺或直接用手掏、掘]"
"o"	"o"	2	"划[～子：一種小船]"
"o"	"o"	3	"啞[(又)]"
"o"	"o"	5	"劃[～開一隻口子]"
"o"	"o"	6	"話"
"bio"	"pio"	2	"坪[(白)]平[(白)]"
"bio"	"pio"	6	"病[(白)]"
"bio"	"pio"	7	"壁[(白)]"
"pio"	"pʰio"	7	"劈[(白)]"
"mio"	"mio"	2	"名[(白)]"
"mio"	"mio"	6	"命[(白)]"
"dio"	"tio"	1	"爹[(白)]粘[(訓讀)]釘[～子]"
"dio"	"tio"	2	"提[(白)]"
"dio"	"tio"	5	"釘[(白)～住]"
"dio"	"tio"	6	"定[爲～]"
"dio"	"tio"	7	"滴[(白)一～水；～水]"
"tio"	"tʰio"	3	"挺[(白)～起隻肚子]"
"tio"	"tʰio"	5	"聽[(白)～見，～話]"
"tio"	"tʰio"	7	"締[(訓讀)捆、繫]"
"lio"	"lio"	2	"零[(白)～工子]鈴[(白)～子]"
"lio"	"lio"	3	"冷[(白)]"
"lio"	"lio"	5	"栗[～溪，地名]櫟"
"lio"	"lio"	6	"藞[向下傾斜]"
"zhio"	"tɕio"	1	"精[(白)～肉子]"
"zhio"	"tɕio"	2	"斜晴[(白)]邪"
"zhio"	"tɕio"	3	"姐[(白)]井[(白)]"
"zhio"	"tɕio"	5	"借"
"zhio"	"tɕio"	6	"褯[～子：尿片]謝[(白)花～咖哩]"
"zhio"	"tɕio"	7	"脊[(白)背～骨]"
"chio"	"tɕʰio"	1	"清[(白)]青[(白)]"
"chio"	"tɕʰio"	3	"請[(白)]"
"shio"	"ɕio"	1	"些星[(白)]"
"shio"	"ɕio"	3	"寫醒[(白)]"
"shio"	"ɕio"	5	"腥[(白)～味]"
"shio"	"ɕio"	7	"錫[(白)～壺]"
"io"	"io"	1	"鴉椰丫[(文)～環]"
"io"	"io"	2	"爺螢[(白)～火蟲]芽[(文)萌～]搖[(訓讀)～手]"
"io"	"io"	3	"也野雅影[(白)～子]喲[歎詞]"
"io"	"io"	5	"亞[(又)]掗[甩動(手臂)：手莫～；扔]"
"io"	"io"	6	"夜"
"duh"	"tʊ"	1	"多"
"duh"	"tʊ"	2	"駝馱陀[～螺]砣跎[秤～]坨[量詞，用於成團的東西]㾃[(身體上的)疙瘩]"
"duh"	"tʊ"	3	"躲島朵"
"duh"	"tʊ"	5	"剁奪"
"duh"	"tʊ"	6	"舵惰大[～唧：父之姐，俗寫作「媠」]垛[摞；量詞，用於重疊放置的東西：一～磚]"
"tuh"	"tʰʊ"	1	"拖"
"tuh"	"tʰʊ"	3	"妥橢"
"tuh"	"tʰʊ"	5	"唾脫[(文)]託托鐸"
"luh"	"lʊ"	1	"囉䇔[～子：下肢殘廢的人]"
"luh"	"lʊ"	2	"羅鑼蘿騾螺腡儺[衝～]儸[僂～]"
"luh"	"lʊ"	3	"裸暖[(文)]卵[(文)]腦[(白)～殼]"
"luh"	"lʊ"	5	"落烙駱酪洛絡樂[快～]諾賂堖[山爆～：小山]"
"zuh"	"tsʊ"	3	"左"
"zuh"	"tsʊ"	5	"佐[～料]卓琢作[工～]"
"zuh"	"tsʊ"	6	"坐座"
"zuh"	"tsʊ"	7	"桌捉"
"cuh"	"tsʰʊ"	1	"搓"
"cuh"	"tsʰʊ"	5	"戳濁鐲銼措[(又)]錯[～雜]鑿昨綽㪕蹲[(訓讀)]"
"cuh"	"tsʰʊ"	7	"錯[～誤]"
"suh"	"sʊ"	1	"蓑梭唆[～使]嗍[吸]睃[～媚眼]趖[從高處往低處快速下滑]"
"suh"	"sʊ"	3	"鎖瑣所"
"suh"	"sʊ"	5	"素嗉[鳥～子]朔塑索[(文)繩～]"
"suh"	"sʊ"	7	"索[(白)～子：繩索]"
"suh"	"sʊ"	0	"嗦[囉～]"
"druh"	"ʈʊ"	5	"着[穿～，睡～]酌覺[知～，～悟]斫[用刀砍]斲[用刀砍]"
"druh"	"ʈʊ"	7	"腳"
"truh"	"ʈʰʊ"	5	"卻"
"nruh"	"ɳʊ"	5	"弱"
"nruh"	"ɳʊ"	7	"虐瘧"
"sruh"	"ʂʊ"	5	"勺芍蹠[欺騙，哄]"
"sruh"	"ʂʊ"	7	"學[(文)～習]"
"guh"	"kʊ"	1	"歌哥鍋戈"
"guh"	"kʊ"	3	"果裹"
"guh"	"kʊ"	5	"個括[包～]"
"guh"	"kʊ"	7	"角郭擱閣胳各"
"kuh"	"kʰʊ"	1	"科棵疴[邊～：半身不遂患者]"
"kuh"	"kʰʊ"	3	"可顆"
"kuh"	"kʰʊ"	5	"課闊廓擴確渴磕頜毃[用屈着的指關節敲打頭]搉[敲打：到桌子高裏～兩下就出來哩]"
"kuh"	"kʰʊ"	7	"殼柯"
"nguh"	"ŋʊ"	2	"蛾鵝俄蜈[(白)～蚣蟲]吾"
"nguh"	"ŋʊ"	3	"我"
"nguh"	"ŋʊ"	5	"鄂"
"nguh"	"ŋʊ"	6	"餓臥悟誤[(白)錯～]"
"xuh"	"xʊ"	1	"喝[～酒]呵[打～歇：打哈欠]"
"xuh"	"xʊ"	2	"河何荷和[～氣]"
"xuh"	"xʊ"	3	"火伙"
"xuh"	"xʊ"	5	"貨鴿喝[～彩]豁郝鶴霍藿[～香]獲費[(白)～哩累]學[(白)～舌婆：嘴不嚴的女人]"
"xuh"	"xʊ"	6	"賀禍和[打～聲：應和]"
"xuh"	"xʊ"	7	"蠚[～人]"
"uh"	"ʊ"	1	"窩倭阿[～膠]萵屙[～屎]"
"uh"	"ʊ"	5	"喊[(訓讀)]𤌍[燙：水滾～咕(水很燙)；用開水～一下]"
"uh"	"ʊ"	7	"惡[～人子：很兇的人]"
"uh"	"ʊ"	0	"嗦[囉～]"
"liuh"	"liʊ"	5	"略掠"
"zhiuh"	"tɕiʊ"	5	"爵"
"chiuh"	"tɕʰiʊ"	5	"雀[麻～]鵲嚼"
"shiuh"	"ɕiʊ"	7	"削"
"iuh"	"iʊ"	5	"藥鑰躍樂[音～]若約[大～]"
"iuh"	"iʊ"	7	"約[～會]岳[姓～]"
"dau"	"tɑu"	1	"都"
"dau"	"tɑu"	2	"塗徒屠途圖"
"dau"	"tɑu"	3	"堵賭肚[～子]"
"dau"	"tɑu"	5	"篤督獨牘犢"
"dau"	"tɑu"	6	"肚[～腹，瀉～]杜度渡鍍踱"
"tau"	"tʰɑu"	3	"土"
"tau"	"tʰɑu"	5	"吐兔妒突讀毒"
"tau"	"tʰɑu"	7	"禿"
"lau"	"lɑu"	1	"鏽[(訓讀)]攎[兩手合抱東西：～柴]"
"lau"	"lɑu"	2	"奴廬爐蘆鸕驢[(又)]"
"lau"	"lɑu"	3	"努魯櫓虜鹵鑥[～匠]"
"lau"	"lɑu"	5	"六陸漉[水～～哩：濕淋淋的樣子；從水中撈取]"
"lau"	"lɑu"	6	"怒路露鷺"
"lau"	"lɑu"	7	"鹿祿綠錄"
"zau"	"tsɑu"	1	"租"
"zau"	"tsɑu"	2	"鋤"
"zau"	"tsɑu"	3	"祖組阻"
"zau"	"tsɑu"	5	"做"
"zau"	"tsɑu"	6	"助"
"zau"	"tsɑu"	7	"卒足"
"cau"	"tsʰɑu"	1	"初粗"
"cau"	"tsʰɑu"	3	"楚礎"
"cau"	"tsʰɑu"	5	"醋猝族促措"
"cau"	"tsʰɑu"	7	"促[～起哩：一時想不起來]"
"sau"	"sɑu"	1	"蘇酥梳疏蔬"
"sau"	"sɑu"	3	"數[動詞]"
"sau"	"sɑu"	5	"肅續訴嗽[咳～]數[～學，～字]宿[星～]漱速"
"sau"	"sɑu"	7	"宿[～室]縮俗"
"drau"	"ʈɑu"	1	"周舟州洲糾"
"drau"	"ʈɑu"	2	"綢稠籌求球酬仇[姓～]"
"drau"	"ʈɑu"	3	"肘帚九久韭灸"
"drau"	"ʈɑu"	5	"祝咒蔗救究柩[靈～]晝築"
"drau"	"ʈɑu"	6	"宙臼舅咎柩[出～]舊售紂"
"drau"	"ʈɑu"	7	"竹燭囑築[～進去：用力捶打進去]菊[(又)]"
"trau"	"ʈʰɑu"	1	"抽丘"
"trau"	"ʈʰɑu"	3	"丑"
"trau"	"ʈʰɑu"	5	"臭逐觸束"
"trau"	"ʈʰɑu"	7	"畜[～牲]軸曲[～折，歌～]"
"nrau"	"ɳɑu"	2	"牛"
"nrau"	"ɳɑu"	3	"紐扭[～哩條腰：扭了腰]"
"nrau"	"ɳɑu"	5	"扭[行路～啊～]"
"nrau"	"ɳɑu"	7	"肉"
"srau"	"ʂɑu"	1	"收休"
"srau"	"ʂɑu"	2	"仇"
"srau"	"ʂɑu"	3	"手首守朽"
"srau"	"ʂɑu"	5	"獸嗅[(文)～覺]熟[煮～，～悉]淑畜[～牧]蓄贖蜀屬"
"srau"	"ʂɑu"	6	"受壽授"
"srau"	"ʂɑu"	7	"叔"
"diau"	"tiɑu"	1	"丟[～失]"
"liau"	"liɑu"	1	"溜"
"liau"	"liɑu"	2	"流劉留榴硫琉餾"
"liau"	"liɑu"	3	"柳"
"liau"	"liɑu"	6	"溜[～肩胛：溜肩]"
"zhiau"	"tɕiɑu"	1	"揪"
"zhiau"	"tɕiɑu"	2	"囚泅"
"zhiau"	"tɕiɑu"	3	"酒"
"zhiau"	"tɕiɑu"	5	"㲃[擰：把蓋子～緊；～轉隻腦殼：扭轉頭]"
"zhiau"	"tɕiɑu"	6	"就袖[(白)衫～]"
"chiau"	"tɕʰiɑu"	1	"秋"
"shiau"	"ɕiɑu"	1	"修羞"
"shiau"	"ɕiɑu"	5	"秀繡鏽袖[(文)領～]"
"shiau"	"ɕiɑu"	7	"粟"
"iau"	"iɑu"	1	"憂優幽悠"
"iau"	"iɑu"	2	"柔揉尤郵由油游猶"
"iau"	"iɑu"	3	"有友酉莠誘"
"iau"	"iɑu"	5	"柚鼬釉幼佑郁育欲浴獄辱褥誘籰[～子：繞棉紗的工具]"
"iau"	"iɑu"	6	"又右"
"dren"	"ʈen"	1	"貞偵正[(文)]征經針斟今金禁[～不住：忍不住]襟珍真巾斤筋蒸莖京荊驚鯨"
"dren"	"ʈen"	2	"沉岑琴禽陳塵勤芹澄[～清事實]橙承丞呈程成城誠臣"
"dren"	"ʈen"	3	"整[(文)]頸[(文)]枕錦診疹緊謹拯境景警"
"dren"	"ʈen"	5	"正[～負]政勁徑禁[～不住：禁止不住]鎮振震證敬竟鏡競"
"dren"	"ʈen"	6	"陣近澄[水濁，～一～]瞪[～眼]鄭"
"tren"	"ʈʰen"	1	"欽稱[～呼，～重量]卿輕[(文)]抻[～手：伸手]"
"tren"	"ʈʰen"	3	"逞撳顫[(訓讀)腳～：腿顫]騁"
"tren"	"ʈʰen"	5	"趁僅稱[相～]秤[一桿～]慶"
"nren"	"ɳen"	2	"人銀寧賃[租～]凝"
"nren"	"ɳen"	6	"認[(白)～得：認識]"
"sren"	"ʂen"	1	"深身申伸欣升興[～旺]聲[(文)]馨"
"sren"	"ʂen"	2	"娠盛[～滿哩]神晨乘繩行[～爲，品～]形型刑"
"sren"	"ʂen"	3	"沈審嬸"
"sren"	"ʂen"	5	"聖葚勝興[高～]"
"sren"	"ʂen"	6	"甚腎慎剩幸盛[興～]"
"bin"	"pin"	1	"彬賓兵檳崩冰鑌"
"bin"	"pin"	2	"盆憑[～麼子：憑什麼]平[(文)]坪[(文)]評瓶屏萍貧頻湓[水溢出]"
"bin"	"pin"	3	"稟本笨丙秉柄餅"
"bin"	"pin"	5	"殯鬢奔迸[～裂]併[合～]"
"bin"	"pin"	6	"病[(文)]並[～排]憑[倚靠]"
"pin"	"pʰin"	1	"拼姘"
"pin"	"pʰin"	3	"品"
"pin"	"pʰin"	5	"噴[(文)～水，～香]聘"
"min"	"min"	1	"蚊[(白)]"
"min"	"min"	2	"閩民門鳴明盟銘名[(文)]緡[～錢：中央有方孔的銅錢]"
"min"	"min"	3	"憫敏抿皿"
"min"	"min"	5	"悶"
"min"	"min"	6	"命[(文)]"
"din"	"tin"	1	"丁靪疔釘[(文)鐵～]"
"din"	"tin"	2	"亭停廷庭蜓[蜻～]"
"din"	"tin"	3	"頂鼎"
"din"	"tin"	5	"訂釘[(文)～住]"
"din"	"tin"	6	"定[(文)]錠"
"tin"	"tʰin"	1	"廳汀"
"tin"	"tʰin"	3	"艇挺[(文)]"
"tin"	"tʰin"	5	"聽[(文)～見，～話，～任]"
"lin"	"lin"	1	"拎"
"lin"	"lin"	2	"林淋臨憐鄰鱗磷棱陵凌菱伶翎鈴[(文)]靈零[(文)～分]"
"lin"	"lin"	3	"檁冷[(文)]領[(文)]"
"lin"	"lin"	6	"另"
"zhin"	"tɕin"	1	"津晶睛精[(文)]"
"zhin"	"tɕin"	2	"尋秦情晴[(文)]"
"zhin"	"tɕin"	3	"井[(文)]儘[用在方位詞前，跟「最」相同：～頭前；用在動詞前表示動作在一段時間裏保持持續狀態：～噠不來：老不來]"
"zhin"	"tɕin"	5	"浸進晉"
"zhin"	"tɕin"	6	"儘[～量]盡靜靖淨"
"chin"	"tɕʰin"	1	"親蜻清[(文)]青[(文)]沁[(訓讀)涼；使人覺得涼]"
"chin"	"tɕʰin"	3	"寢請[(文)]顉[～起腦殼：低着頭]"
"chin"	"tɕʰin"	5	"侵親[～家]浸[滲]"
"shin"	"ɕin"	1	"心辛新薪星[(文)]腥[(文)]"
"shin"	"ɕin"	3	"省[反～]醒[(文)]"
"shin"	"ɕin"	5	"信訊姓性[(文)～別]迅滲焮[重新加熱(多指食物)]滲"
"in"	"in"	1	"音陰蔭因姻殷鷹塍鶯鸚櫻英嬰纓扔"
"in"	"in"	2	"壬淫吟人[(文)]寅仍迎盈贏[(文)]蠅"
"in"	"in"	3	"飲忍引隱影[(文)]穎"
"in"	"in"	5	"印應[～當，響～]映"
"in"	"in"	6	"任[姓～，責～]紝刃認[(文)]韌孕"
"duen"	"tuən"	1	"敦墩[～凳：高方凳]礅[石～]"
"duen"	"tuən"	2	"豚臀"
"duen"	"tuən"	3	"囤"
"duen"	"tuən"	5	"飩盾頓扽礅[重重往下放]鈍敦[豎：～起放(豎着放)]"
"duen"	"tuən"	6	"鈍[形容詞，不鋒利；動詞，～刀布：鐾刀布；把刀～兩下]"
"luen"	"luən"	2	"論[～語]侖倫淪輪"
"luen"	"luən"	6	"嫩論[議～]"
"zuen"	"tsuən"	1	"尊遵蹲"
"zuen"	"tsuən"	2	"存旬荀循巡"
"zuen"	"tsuən"	5	"俊"
"cuen"	"tsʰuən"	1	"村"
"cuen"	"tsʰuən"	3	"忖"
"cuen"	"tsʰuən"	5	"襯寸"
"suen"	"suən"	1	"孫"
"suen"	"suən"	3	"損筍榫"
"suen"	"suən"	5	"遜"
"guen"	"kuən"	1	"均鈞君軍"
"guen"	"kuən"	2	"群裙瓊"
"guen"	"kuən"	3	"滾准"
"guen"	"kuən"	5	"棍圳[～坑：小水溝]"
"guen"	"kuən"	6	"肫菌郡"
"kuen"	"kʰuən"	1	"昆坤椿[～樹]春傾[(文)]"
"kuen"	"kʰuən"	3	"捆蠢頃"
"kuen"	"kʰuən"	5	"困睏"
"xuen"	"xuən"	1	"昏婚分芬紛薰勛葷"
"xuen"	"xuən"	2	"魂餛焚墳豶橫炆[微火燉食物：～肉]"
"xuen"	"xuən"	3	"渾[～濁]粉迥[～然不同]"
"xuen"	"xuən"	5	"憤忿糞奮訓噴[(白)]瞬舜"
"xuen"	"xuən"	6	"混[相～]順份[一～]"
"uen"	"uən"	1	"溫瘟暈"
"uen"	"uən"	2	"勻文紋蚊[(文)]聞云榮營螢[(文)]"
"uen"	"uən"	3	"穩允尹吻刎永"
"uen"	"uən"	5	"熨韻泳詠甕[～罈]揾[淹]"
"uen"	"uən"	6	"潤閏問運"
"bang"	"pɑŋ"	1	"幫邦"
"bang"	"pɑŋ"	2	"旁螃龐朋棚篷蓬滂𨂃[疾走]弸[布的幅寬]"
"bang"	"pɑŋ"	3	"榜綁"
"bang"	"pɑŋ"	5	"謗棒泵"
"bang"	"pɑŋ"	6	"蚌傍鰟[～鮍屎：鰟鮍]"
"pang"	"pʰɑŋ"	3	"捧髈[～頭：肘子]"
"pang"	"pʰɑŋ"	5	"碰胖"
"mang"	"mɑŋ"	2	"忙芒茫萌蒙蠓"
"mang"	"mɑŋ"	3	"莽蟒網[(白)]猛懵"
"mang"	"mɑŋ"	6	"望[(白)打～：望風]夢孟"
"dang"	"tɑŋ"	1	"東冬"
"dang"	"tɑŋ"	2	"同銅桐筒童瞳茼[～蒿]"
"dang"	"tɑŋ"	3	"懂董"
"dang"	"tɑŋ"	5	"凍棟"
"dang"	"tɑŋ"	6	"動洞"
"tang"	"tʰɑŋ"	1	"通"
"tang"	"tʰɑŋ"	3	"桶捅統"
"tang"	"tʰɑŋ"	5	"痛疼[(訓讀)]"
"lang"	"lɑŋ"	1	"聾"
"lang"	"lɑŋ"	2	"籠[～頭]農膿隆龍"
"lang"	"lɑŋ"	3	"攏隴壠籠[～子]"
"lang"	"lɑŋ"	5	"弄[～子，～虛作假]𢫨[推]"
"zang"	"tsɑŋ"	1	"棕鬃宗蹤"
"zang"	"tsɑŋ"	2	"從叢松[(白)～樹]崇倯[～相：醜陋令人討厭的樣子]"
"zang"	"tsɑŋ"	3	"總"
