"拼音"	"IPA"	"調號"	"單字"
"za"	"tsɑ"	3	"鲊[浸渍：～盐菜]茬眨臜[邋～]"
"za"	"tsɑ"	5	"诈榨炸[～弹]栅[～杆子：栅栏]咋啄[(白)～木官]"
"za"	"tsɑ"	7	"咂[吮吸：～奶奶]扎[～实]札杂"
"ca"	"tsʰɑ"	1	"叉杈差[～别]撤[(白)～下来]拆[～屋]㿭[皴：开～]尺[(白)一～布]"
"ca"	"tsʰɑ"	2	"察"
"ca"	"tsʰɑ"	5	"岔茬[～子]柞[～树]择[(白)～菜]昨[(白)(2)～日]"
"ca"	"tsʰɑ"	7	"插擦[(文)(2)～黑：黄昏时分]"
"zza"	"dzɑ"	2	"茶搽查"
"zza"	"dzɑ"	3	"槎[小树枝；扫]"
"sa"	"sɑ"	1	"沙砂纱痧杉萨"
"sa"	"sɑ"	3	"洒撒"
"sa"	"sɑ"	7	"趿[披鞋～袜]撒[失落：抛～]杀[(文)自～]煞涮刷搧[(训读)～耳光]"
"zra"	"tʂɑ"	1	"家[(文)～庭，～具]加[(文)增～]嘉枷佳喳隻[一～鸡]炙[(白)～火]"
"zra"	"tʂɑ"	3	"假[～期]贾[姓]"
"zra"	"tʂɑ"	5	"楂[(白)～梨鼓：山楂]嫁[(文)陪～]驾架[(文)衣～]"
"zra"	"tʂɑ"	7	"蔗闸[～门；～刀]炸[油～粑]夹[(文)～板，～衣]甲胛[(文)肩～骨]铡"
"cra"	"tʂʰɑ"	1	"车[(白)纺～]吃"
"cra"	"tʂʰɑ"	3	"扯"
"cra"	"tʂʰɑ"	5	"拃[两指之间的距离]跨[(白)步～河：地名]"
"cra"	"tʂʰɑ"	7	"恰洽"
"zzra"	"dʐɑ"	2	"茄䠍[(2)跨：～倒茅坑毋屙屎]"
"zzra"	"dʐɑ"	5	"䠍[(1)]"
"zzra"	"dʐɑ"	7	"㧓[抓，挠；用爪伤人]"
"sra"	"ʂɑ"	1	"挲[～开手]赊[(白)]畬[土地]"
"sra"	"ʂɑ"	3	"舍[(2)～毋得]傻[(文)]"
"sra"	"ʂɑ"	5	"厦[偏～]胛[(白)～胩窝：腋窝]石[(白)～头]"
"sra"	"ʂɑ"	7	"峡[(白)～谷]暇匣瞎辖"
"ssra"	"ʐɑ"	1	"冒[(训读)～出来]"
"ssra"	"ʐɑ"	2	"蛇[(2)]"
"ssra"	"ʐɑ"	3	"下[(白)(1)～货]夏[姓]"
"ssra"	"ʐɑ"	5	"厦[～门]下[(文)～降]夏[春～]暇"
"ga"	"kɑ"	1	"家[(白)日～：白天]加[(白)～点饭]稼"
"ga"	"kɑ"	2	"嘎[瘦丁～拉]"
"ga"	"kɑ"	3	"假[(白)～话]橄[～榄子]"
"ga"	"kɑ"	5	"痂[屎～：(人或动物)分泌物和排泄物；渣滓]架[(白)～子]嫁[(白)～人]价嘎[鲁～：地名]尬[尴～]嘎[拟声词，开关门的声音：～咯一声；叽～：鸭、鹅等的叫声，常用来指代此类动物]"
"ga"	"kɑ"	7	"夹[(白)～倒人]"
"ka"	"kʰɑ"	1	"揢[(两手)夹住：～脖子]客[(白)来～]旮[～～：角落]"
"ka"	"kʰɑ"	3	"卡胩"
"ka"	"kʰɑ"	5	"胯[两腿间]"
"gga"	"ɡɑ"	3	"咬[(训读)老鼠～]"
"gga"	"ɡɑ"	5	"嘎[朵～田：地名]"
"nga"	"ŋɑ"	1	"丫[(白)(2)牛～]桠垭额[(白)～头]"
"nga"	"ŋɑ"	2	"蚜"
"nga"	"ŋɑ"	3	"哑[(白)～巴]"
"nga"	"ŋɑ"	7	"牙[(白)～子]芽[(白)發～]砑[(白)～平]"
"ha"	"hɑ"	1	"虾[(白)～腰]吓[～一跳]"
"ha"	"hɑ"	2	"哈[语气词，表警示、疑问或征询]"
"ha"	"hɑ"	3	"傻[(白)～头～脑]"
"ha"	"hɑ"	5	"下[时量词；动量词；动态助词；副词，全部]"
"ha"	"hɑ"	7	"搳[搔人腋下]"
"hha"	"ɦɑ"	2	"蛤[～蟆]哈[～巴狗]"
"hha"	"ɦɑ"	3	"下[方位]"
"hha"	"ɦɑ"	5	"下[(白)(2)～来]"
"a"	"ɑ"	1	"丫[(白)(1)～开]那[(白)(1)表特指]"
"a"	"ɑ"	2	"还[(白)～冇有到]"
"a"	"ɑ"	3	"阿[～爹]"
"a"	"ɑ"	5	"那[(白)(2)表特指]"
"bia"	"piɑ"	1	"壁[(白)篱笆]"
"bia"	"piɑ"	3	"瘪[(白)～嘴]"
"bia"	"piɑ"	5	"跛[(训读)～脚]"
"pia"	"pʰiɑ"	1	"劈[(白)～开]"
"pia"	"pʰiɑ"	5	"岔[(训读)～路]㩧[(训读)击；打：～渠几嘴巴]"
"mia"	"miɑ"	1	"喵[(2)～呜：拟声词，猫叫声]"
"dia"	"tiɑ"	1	"爹[(白)(1)(旧读)]"
"dia"	"tiɑ"	5	"滴[(白)(1)一～水]"
"tia"	"tʰiɑ"	1	"赤[(白)打～脚]踢[(白)(旧读)～长猫：民间体育游戏]"
"lia"	"liɑ"	3	"舔[(训读)]"
"lia"	"liɑ"	5	"裂[(白)开～]栗[(白)～树：青杠树]"
"zhia"	"tɕiɑ"	5	"借"
"chia"	"tɕʰiɑ"	5	"褯[草席]"
"chia"	"tɕʰiɑ"	7	"掐"
"gnia"	"ȵiɑ"	1	"嗲[(训读)娇气]"
"gnia"	"ȵiɑ"	2	"黏[(文)～革革]"
"gnia"	"ȵiɑ"	3	"惹"
"gnia"	"ȵiɑ"	7	"黏[(白)～起来]"
"shia"	"ɕiɑ"	1	"虾[(文)～米]"
"shia"	"ɕiɑ"	2	"邪[(白)～气]斜[(白)日头～]淆[混～]吓"
"shia"	"ɕiɑ"	3	"写"
"shia"	"ɕiɑ"	5	"泻卸谢[(白)(1)～媒]泄[(白)～漏]"
"shia"	"ɕiɑ"	7	"霞[(文)早～]侠狭[(文)～隘]峡[(文)三～]"
"ia"	"iɑ"	1	"鸦垭[(文)]丫[(文)～头妹：保姆]夜[(白)～家：夜晚]压[(白)～倒]"
"ia"	"iɑ"	2	"牙[(文)～签]芽[(文)]衙爷[(白)(1)两～崽：父辈和子侄辈的合称]涯"
"ia"	"iɑ"	3	"雅哑[(文)聋～]野[(白)～猫]抓[(训读)～药]"
"ia"	"iɑ"	5	"砑[(文)～平]亚压[(文)～阵]轧[～棉花]"
"ia"	"iɑ"	7	"鸭押"
"zrua"	"tʂuɑ"	1	"抓蚱[麻～]"
"zrua"	"tʂuɑ"	3	"爪[(文)]"
"zrua"	"tʂuɑ"	7	"啄[(文)前～金，後～银]"
"srua"	"ʂuɑ"	3	"舍[(1)～毋得]耍"
"ssrua"	"ʐuɑ"	2	"蛇[(1)]挼[揉搓：～面]霞[(白)绿～绿映]"
"ssrua"	"ʐuɑ"	3	"社[(白)(1)挂～]蛇[(3)～田，地名]"
"gua"	"kuɑ"	1	"瓜割[(白)～禾]葛[(白)(2)～dai13⑦麻：葛根]缉[(训读)～鞋口]"
"gua"	"kuɑ"	3	"寡剐[～皮]"
"gua"	"kuɑ"	5	"挂卦"
"gua"	"kuɑ"	7	"刮括呱[(训读)夜～子：猫头鹰]"
"kua"	"kʰuɑ"	1	"夸"
"kua"	"kʰuɑ"	3	"垮"
"kua"	"kʰuɑ"	5	"跨[(文)～栏]"
"kua"	"kʰuɑ"	7	"桍[树枝：树～～]"
"ggua"	"ɡuɑ"	2	"瘫[(训读)～脚]"
"ggua"	"ɡuɑ"	3	"把[(训读)一～米]"
"hua"	"huɑ"	1	"花發[(白)～火：生气]"
"hua"	"huɑ"	3	"哗[～～：流水声；代指稀饭(儿语)]"
"hua"	"huɑ"	5	"化画劃[一笔一～]"
"hua"	"huɑ"	7	"法乏[(文)]髮[头～]發[(文)～火；～财]伐筏罚滑[(文)(1)光～]"
"hhua"	"ɦuɑ"	2	"华[中～；～山]铧[～口]划[(文)～算]桦[～树]猾[狡～]滑[(白)(2)～头]"
"hhua"	"ɦuɑ"	7	"划[(白)～拳；～船]乏[(白)]"
"ua"	"uɑ"	1	"蛙挖[(文)～王：过分，不留余地]"
"ua"	"uɑ"	2	"娃"
"ua"	"uɑ"	3	"瓦搲[(从器皿等深部)舀]"
"ua"	"uɑ"	5	"洼漥[山～]凹话鸹䁊[眼睛下陷]"
"ua"	"uɑ"	7	"袜"
"boa"	"pɔ"	1	"褒包胞苞"
"boa"	"pɔ"	3	"保堡[(文)～垒]宝饱"
"boa"	"pɔ"	5	"报暴豹爆鲍曝[～光]龅[牙齿突出且不整齐]"
"poa"	"pʰɔ"	1	"抛脬泡[灯～，～打粉]㯱[膨大状：～眉肿眼]藨[莓类野果]"
"poa"	"pʰɔ"	3	"跑"
"poa"	"pʰɔ"	5	"炮泡雹[～崽：冰雹]"
"bboa"	"bɔ"	2	"袍刨"
"bboa"	"bɔ"	3	"抱[(白)～细人：抱小孩]"
"bboa"	"bɔ"	5	"抱[(文)拥～]鲍菢[～细鸡崽：孵小鸡]铇刨"
"moa"	"mɔ"	1	"猫[(1)]冇[没，没有]"
"moa"	"mɔ"	2	"矛茅锚[抛～]毛[(文)羽～]"
"moa"	"mɔ"	3	"牡[～丹]卯铆[～钉]"
"moa"	"mɔ"	5	"冒帽貌"
"moa"	"mɔ"	7	"毛[(白)～豆腐：豆腐乳]"
"doa"	"tɔ"	1	"刀叨[唠～]到[～乜边]才[(训读)(1)渠五点～来]"
"doa"	"tɔ"	3	"捣祷岛倒[打～]"
"doa"	"tɔ"	5	"到[(文)迟～]倒[～水]才[(训读)(2)]"
"toa"	"tʰɔ"	1	"滔掏涛"
"toa"	"tʰɔ"	2	"逃[(文)～避]淘[(文)～宝]陶[(文)姓]萄[葡～]"
"toa"	"tʰɔ"	3	"讨"
"toa"	"tʰɔ"	5	"套"
"ddoa"	"dɔ"	2	"头[(白)(2)可泛指家里，一般音变为阴平：渠～]桃[(文)～花]逃[(白)～荒]陶[(白)～瓷]淘绹[栓，捆：～牛]"
"ddoa"	"dɔ"	5	"道稻导盗蹈"
"ddoa"	"dɔ"	7	"桃[(白)～子]"
"noa"	"nɔ"	2	"挠"
"noa"	"nɔ"	3	"脑恼"
"noa"	"nɔ"	5	"闹"
"noa"	"nɔ"	7	"垴[～鼓：山头]"
"loa"	"lɔ"	1	"捞[从外到内横向归置：～火]咾[语气词，强调情况已经發生]"
"loa"	"lɔ"	2	"劳唠[(文)～叨]痨[～病]涝牢"
"loa"	"lɔ"	3	"老"
"loa"	"lɔ"	5	"唠[(白)扯谎～白：撒谎]痨[有毒的；使人中毒的：～得死人]"
"loa"	"lɔ"	7	"捞[从下到上纵向打捞：～鱼]"
"zoa"	"tsɔ"	1	"遭糟[～糕，酒～]"
"zoa"	"tsɔ"	3	"早[(文)起～]枣蚤澡爪[(白)]找"
"zoa"	"tsɔ"	5	"灶皂[(文)肥～]罩棹"
"coa"	"tsʰɔ"	1	"操抄钞"
"coa"	"tsʰɔ"	2	"曹巢"
"coa"	"tsʰɔ"	3	"早[(白)～生家：早上]草騲[～鸡]炒吵"
"coa"	"tsʰɔ"	5	"躁燥操[曹～]糙[粗～]造肏肇[～蛋：调皮捣蛋]"
"zzoa"	"dzɔ"	2	"槽漕嘈䐬[肚子饿，尤指缺少油水]"
"zzoa"	"dzɔ"	5	"皂[(白)～壳：皂角]"
"soa"	"sɔ"	1	"骚臊[～气]筲"
"soa"	"sɔ"	5	"扫臊[～子]潲[～水]"
"soa"	"sɔ"	7	"嫂"
"zroa"	"tʂɔ"	1	"交[(文)(1)～界]朝[～气]昭召[～开；～集]沼[～气]缴"
"zroa"	"tʂɔ"	2	"着[(文)～批评]掘[挖～]"
"zroa"	"tʂɔ"	3	"绞[裹～：事情纷乱，头绪多]狡搅[(文)打～]剿缲[(文)～边]"
"zroa"	"tʂɔ"	5	"教[～室]较照[(文)光～湖：地名]兆召[号～]诏"
"croa"	"tʂʰɔ"	1	"超"
"croa"	"tʂʰɔ"	2	"朝[(文)～代]潮荞[(文)～麦]"
"croa"	"tʂʰɔ"	3	"巧"
"croa"	"tʂʰɔ"	5	"窍[(白)～门]"
"zzroa"	"dʐɔ"	5	"赵轿[(1)～夫子：抬轿的人]"
"sroa"	"ʂɔ"	1	"梢捎稍"
"sroa"	"ʂɔ"	3	"晌[～午]"
"sroa"	"ʂɔ"	5	"酵[(文)發～]校[～对；学～；上～]孝效少[～年]韶绍邵哨"
"ssroa"	"ʐɔ"	2	"铙[～钵]饶苕"
"ssroa"	"ʐɔ"	3	"扰绕[(文)(2)围～]"
"ssroa"	"ʐɔ"	5	"绕[(文)(1)～线]"
"ssroa"	"ʐɔ"	7	"猴[(白)～子]瘊[～子坨]"
"goa"	"kɔ"	1	"高膏皋羔糕交[(白)～渠讲：告诉他]"
"goa"	"kɔ"	3	"稿搞镐"
"goa"	"kɔ"	5	"告诰教[(白)～书]酵[(白)～水]窖滘[稀泥烂～]觉[睏～]"
"goa"	"kɔ"	7	"篙"
"koa"	"kʰɔ"	1	"敲[(白)～门]"
"koa"	"kʰɔ"	3	"考烤"
"koa"	"kʰɔ"	5	"靠犒"
"ggoa"	"ɡɔ"	2	"搅[(白)～下：搅动]"
"ngoa"	"ŋɔ"	1	"熬[～油]"
"ngoa"	"ŋɔ"	2	"遨熬[～夜]嗷"
"ngoa"	"ŋɔ"	3	"袄咬䐿[盐分浸渍；因接触刺激性事物而使人疼痛或使物品腐蚀]"
"ngoa"	"ŋɔ"	5	"奥懊澳傲坳[青山～：地名]拗"
"hoa"	"hɔ"	1	"蒿[～枝]薅[～草：除草]"
"hoa"	"hɔ"	3	"好[～坏]郝[姓]"
"hoa"	"hɔ"	5	"好[喜～]耗"
"hhoa"	"ɦɔ"	2	"豪壕毫号[～丧(常指大声哭叫)]"
"hhoa"	"ɦɔ"	5	"浩号[～数]"
"bioa"	"piɔ"	1	"标[(文)～准]彪"
"bioa"	"piɔ"	3	"表[外～；手～]裱[～画]婊"
"pioa"	"pʰiɔ"	2	"嫖[～客]"
"pioa"	"pʰiɔ"	5	"漂[～亮]"
"bbioa"	"biɔ"	5	"鳔[滑～～]"
"bbioa"	"biɔ"	7	"瓢[瓜～]瘪[(训读)～起嘴壳]"
"mioa"	"miɔ"	1	"喵[(1)～呜：猫叫声]"
"mioa"	"miɔ"	2	"苗[(文)～族]描瞄"
"mioa"	"miɔ"	3	"藐[～视]渺秒眇[瞟：～一眼]"
"mioa"	"miɔ"	5	"妙"
"dioa"	"tiɔ"	1	"刁貂雕[(文)～花绣朵]凋挑[(白)～精：挑剔]"
"dioa"	"tiɔ"	3	"屌[詈语，理睬：莫～渠]"
"dioa"	"tiɔ"	5	"掉调[(文)音～；～摆：安排，分配]吊[(文)～孝]"
"tioa"	"tʰiɔ"	1	"挑[(文)～是非]祧[～屋：堂屋]"
"tioa"	"tʰiɔ"	2	"条[(文)～件]调[～解]"
"ddioa"	"diɔ"	7	"条[(白)(2)油～]"
"lioa"	"liɔ"	2	"疗辽燎撩聊瞟[(训读)]"
"lioa"	"liɔ"	5	"料[(2)材～]廖[姓]"
"zhioa"	"tɕiɔ"	1	"交[(文)(2)～通]郊胶焦[(2)姓]樵骄娇矫浇"
"zhioa"	"tɕiɔ"	3	"饺"
"zhioa"	"tɕiɔ"	7	"爵[～位]"
"chioa"	"tɕʰiɔ"	1	"跷[(文)]敲[(文)推～]"
"chioa"	"tɕʰiɔ"	2	"瞧荞[(文)～麦]桥[(文)～梁]乔[姓]"
"chioa"	"tɕʰiɔ"	5	"俏窍[(文)诀～]鞘"
"chioa"	"tɕʰiɔ"	7	"雀[泛指鸟类]鹊"
"gnioa"	"ȵiɔ"	3	"鸟"
"gnioa"	"ȵiɔ"	5	"尿[(文)～素]"
"gnioa"	"ȵiɔ"	7	"牛[(白)～角]"
"shioa"	"ɕiɔ"	1	"消[(文)～耗]销宵[(文)元～]逍嚣霄萧潇"
"shioa"	"ɕiɔ"	3	"小"
"shioa"	"ɕiɔ"	5	"啸"
"ioa"	"iɔ"	1	"妖邀要[～求]幺[～二三]吆[～喝]"
"ioa"	"iɔ"	2	"桡[～片：棹，桨]肴谣姚尧杳"
"ioa"	"iɔ"	5	"要[重～]耀跃"
"e"	"ʌɤ"	1	"二[(2)]"
"e"	"ʌɤ"	2	"儿而"
"e"	"ʌɤ"	3	"尔耳[(文)～机]饵"
"e"	"ʌɤ"	5	"二[(1)]贰[～心]"
"bo"	"po"	1	"波[(文)电～]菠[(文)～萝]玻[～璃]播"
"bo"	"po"	3	"跛[(文)～落货：劣质品]"
"bo"	"po"	7	"钵拨[挑～]勃脖搏博泊膊[胳～]薄[～荷]剥[(文)～削]驳檗[～刀：菜刀]"
"po"	"pʰo"	1	"坡[(文)]颇"
"po"	"pʰo"	3	"剖"
"po"	"pʰo"	5	"破[(文)～解]"
"po"	"pʰo"	7	"泼[(文)～辣]"
"mo"	"mo"	1	"莫"
"mo"	"mo"	2	"魔[(文)妖～鬼怪]馍"
"mo"	"mo"	3	"抹[～平]"
"mo"	"mo"	7	"魔[(白)～鬼]模[～范]蘑末沫茉没[沉～]膜寞穆[姓]"
"do"	"to"	2	"咄"
"do"	"to"	3	"躲[(文)]"
"do"	"to"	5	"朵[耳～]"
"do"	"to"	7	"掇[(文)～下]夺朵[一～花]"
"to"	"tʰo"	1	"拖[(文)～拉机]"
"to"	"tʰo"	2	"鸵驼[(文)骆～]驮[(文)～起来]"
"to"	"tʰo"	3	"妥椭[～圆]亸[下垂：～落来]"
"to"	"tʰo"	7	"托[(文)委～]"
"no"	"no"	2	"挪"
"no"	"no"	7	"诺"
"lo"	"lo"	2	"罗骆螺[(文)～帽]"
"lo"	"lo"	3	"裸[赤～～]"
"lo"	"lo"	5	"酪洛"
"lo"	"lo"	7	"烙络乐[(2)音～；快～]落[(文)～壳米：粳米]"
"zo"	"tso"	2	"捉"
"zo"	"tso"	3	"左[(文)]"
"zo"	"tso"	5	"佐[(白)～排：排行]"
"zo"	"tso"	7	"佐[(文)～料]作昨[(文)～天]凿[(文)雕～]卓镯[～子]"
"co"	"tsʰo"	1	"磋[～商]蹉[～跎]"
"co"	"tsʰo"	5	"措"
"co"	"tsʰo"	7	"撮[～箕]拙[(文)笨～]绰[宽～]踔[走到；钻营：～得张票]"
"zzo"	"dzo"	5	"座[(文)～石：墓碑底的石头]"
"so"	"so"	1	"梭[(文)～罗树]唆[(文)啰～]"
"so"	"so"	3	"所"
"so"	"so"	5	"硕"
"so"	"so"	7	"缩"
"zro"	"tʂo"	7	"酌着[(文)～落；穿～]角[(文)(1)～子；五～钱]觉[(文)～得]"
"cro"	"tʂʰo"	7	"铲[(训读)铲；阴谋夺取：～渣渣]"
"sro"	"ʂo"	7	"说勺[～子]芍[～药]学"
"ssro"	"ʐo"	7	"若弱"
"go"	"ko"	1	"歌[(文)]哥戈"
"go"	"ko"	3	"果[(文)苹～]"
"go"	"ko"	7	"鸽觉[(白)警～]葛[(文)姓]各阁搁[(文)耽～]胳[～膊]郭廓[轮～]角[(文)(2)～度]"
"ko"	"kʰo"	1	"科[(文)～学]棵颗"
"ko"	"kʰo"	3	"可[(文)认～]"
"ko"	"kʰo"	7	"磕壳[(文)着门～：被人玩弄渴]"
"ngo"	"ŋo"	3	"我[(文)]"
"ho"	"ho"	1	"豁"
"ho"	"ho"	2	"荷[(文)薄～；～花]禾[(文)～苗]"
"ho"	"ho"	3	"伙[(文)小～子]"
"ho"	"ho"	5	"贺[(文)祝～；姓]霍[姓]藿[(文)～香]"
"ho"	"ho"	7	"和[(文)～平]合盒喝[～采]活[(文)生～]鹤"
"o"	"o"	1	"蜗"
"o"	"o"	2	"俄"
"o"	"o"	3	"哦"
"o"	"o"	5	"卧"
"o"	"o"	7	"讹[～诈]恶[～人]鄂握沃"
"chio"	"tɕʰio"	7	"却确"
"gnio"	"ȵio"	7	"略掠虐[～待]疟[～疾]"
"shio"	"ɕio"	7	"削[剥～]"
"io"	"io"	3	"哟[～，你来矣]"
"io"	"io"	7	"约钥乐[(1)音～]岳"
"bai"	"pai"	1	"掰跛[瘸：～脚]𨃅[瘸：～脚]"
"bai"	"pai"	2	"伯[(文)父亲伯伯父：大～]"
"bai"	"pai"	3	"摆"
"bai"	"pai"	5	"拜"
"bai"	"pai"	7	"泊[梁山～]北柏[(文)松～]伯[(白)父亲]白[(文)～吃]"
"pai"	"pʰai"	2	"排[(文)～场]"
"pai"	"pʰai"	3	"庹[双臂的长度]"
"pai"	"pʰai"	5	"派"
"pai"	"pʰai"	7	"迫拍[(文)球～]魄[魂～]"
"bbai"	"bai"	2	"排[(白)一个～]牌簰[竹～]"
"bbai"	"bai"	3	"稗[(白)～仔]"
"bbai"	"bai"	5	"稗[(文)红～]败"
"bbai"	"bai"	7	"𱖽[坡]"
"mai"	"mai"	2	"埋"
"mai"	"mai"	3	"买"
"mai"	"mai"	5	"卖迈"
"mai"	"mai"	7	"墨[(文)～水]默[陌～]生麦[(文)燕～]脉"
"dai"	"tai"	1	"呆"
"dai"	"tai"	3	"歹逮"
"dai"	"tai"	5	"戴带贷岱"
"dai"	"tai"	7	"德特[(白)～子：故意]"
"tai"	"tʰai"	1	"胎"
"tai"	"tʰai"	2	"台[天～山]"
"tai"	"tʰai"	3	"奤[～脸：垮脸]"
"tai"	"tʰai"	5	"态太泰"
"tai"	"tʰai"	7	"特[(文)～别]"
"ddai"	"dai"	1	"大[(白)～得很]"
"ddai"	"dai"	2	"台抬苔[(文)菜～]"
"ddai"	"dai"	3	"袋"
"ddai"	"dai"	5	"待怠代"
"ddai"	"dai"	7	"苔[(1)秋～：青苔]"
"nai"	"nai"	1	"奶[阿～：祖母]"
"nai"	"nai"	3	"乃奶[～～：乳房；乳汁]"
"nai"	"nai"	5	"耐奈"
"lai"	"lai"	2	"来"
"lai"	"lai"	5	"赖癞[麻风病]"
"lai"	"lai"	7	"肋勒"
"zai"	"tsai"	1	"遮[(2)]灾栽斋"
"zai"	"tsai"	3	"崽宰"
"zai"	"tsai"	5	"再载[装：～东西]载[三年五～]债"
"zai"	"tsai"	7	"哲折[(文)(1)挫～]浙则侧[(白)～边]窄摘[(文)文～]责"
"cai"	"tsʰai"	1	"猜钗差[出～]"
"cai"	"tsʰai"	2	"才[(文)～能]材[(文)～料]豺柴[(2)～胡]"
"cai"	"tsʰai"	3	"彩采睬踩"
"cai"	"tsʰai"	5	"菜蔡"
"cai"	"tsʰai"	7	"侧[(文)～面]测厕[～所]泽择[(文)选～]宅策[政～]册"
"zzai"	"dzai"	2	"才[(白)～转来]材[(白)～子]财裁豺柴[(白)～火]"
"zzai"	"dzai"	3	"在[(白)]"
"zzai"	"dzai"	5	"在[(文)]寨"
"sai"	"sai"	1	"奢[～侈]腮筛[米～]"
"sai"	"sai"	5	"赛晒"
"sai"	"sai"	7	"瑟塞色"
"zrai"	"tʂai"	3	"者"
"srai"	"ʂai"	1	"赊[(文)]"
"ssrai"	"ʐai"	2	"佘"
"ssrai"	"ʐai"	5	"社[(白)(2)挂～]"
"ssrai"	"ʐai"	7	"热[(文)～闹]"
"gai"	"kai"	1	"该皆[(白)]阶[(白)～段]街"
"gai"	"kai"	2	"格[(文)够～]嘎[叽～：拟声词，扁担晃悠的声音]蛤[癞～宝]"
"gai"	"kai"	3	"改解[(白)～开]嗝[打～]"
"gai"	"kai"	5	"盖丐介[(白)～绍]界[(白)交～]疥[～疮]届戒[(白)～烟]械"
"gai"	"kai"	7	"格[(白)～子]革[(文)皮～]隔"
"kai"	"kʰai"	1	"开揩[擦：～干净]"
"kai"	"kʰai"	3	"凯楷"
"kai"	"kʰai"	5	"概溉慨[感～]"
"kai"	"kʰai"	7	"咳刻克客[(文)～气]"
"ngai"	"ŋai"	1	"哀埃挨[～近]唉"
"ngai"	"ŋai"	2	"呆[～板]挨[～打]崖岩[训读]"
"ngai"	"ŋai"	3	"蔼[和～]矮哎唉[叹词]"
"ngai"	"ŋai"	5	"碍艾爱隘"
"ngai"	"ŋai"	7	"额[(文)名～]扼厄"
"hai"	"hai"	1	"咍[玩耍；开心]"
"hai"	"hai"	3	"海蟹[螃～]"
"hai"	"hai"	7	"褐赫[～～有名]核[～查]黑[(文)～板]"
"hhai"	"ɦai"	2	"孩鞋还[(文)～有]"
"hhai"	"ɦai"	5	"亥害骇坏[(白)～人]"
"biai"	"piai"	1	"鳖憋"
"biai"	"piai"	5	"蹩[崴；扭]"
"biai"	"piai"	7	"别[(文)区～；离～；～针]瘪[(文)]"
"piai"	"pʰiai"	3	"撇[折：～包谷]苤[～蓝]"
"piai"	"pʰiai"	5	"差[(训读)差，不好：箇人～得很]"
"piai"	"pʰiai"	7	"撇[～捺]"
"miai"	"miai"	1	"咩[羊叫声]"
"miai"	"miai"	7	"灭"
"diai"	"tiai"	1	"爹[(文)]"
"diai"	"tiai"	7	"叠碟[～子]谍"
"tiai"	"tʰiai"	7	"帖碑[～贴]铁[(文)电烙～]"
"liai"	"liai"	5	"捩[偏移；背离：～开]"
"liai"	"liai"	7	"猎列烈劣裂[(文)分～]"
"zhiai"	"tɕiai"	1	"遮[(1)]皆[(文)]阶[(文)～级]"
"zhiai"	"tɕiai"	3	"解[(文)讲～]"
"zhiai"	"tɕiai"	5	"姐介[(文)中～]界[(文)～限]戒[(文)～严]"
"zhiai"	"tɕiai"	7	"捷杰接[(文)嫁～]折[(文)(2)磨～]揭[(文)～發]蝎[钳～]节[(文)～约]结[(文)团～]洁绝[(文)～对]决诀倔"
"chiai"	"tɕʰiai"	1	"车[(文)火～]"
"chiai"	"tɕʰiai"	2	"瘸"
"chiai"	"tɕʰiai"	3	"且"
"chiai"	"tɕʰiai"	5	"妾"
"chiai"	"tɕʰiai"	7	"彻劫怯切[(文)～分]缺[(文)～少]撤[(文)～职]"
"gniai"	"ȵiai"	7	"聂镊业孽捏"
"shiai"	"ɕiai"	1	"靴"
"shiai"	"ɕiai"	2	"邪[(文)歪门～道]"
"shiai"	"ɕiai"	5	"谢[(文)姓]麝[～香]赦舍[宿～]社[(文)～会]射懈解[姓]泄[(文)]"
"shiai"	"ɕiai"	7	"谐携摄涉胁协薛雪[(文)雨～]设穴[～地：墓地]恤血[(文)～管]惜"
"iai"	"iai"	1	"椰[～子]"
"iai"	"iai"	2	"爷[(文)～～：祖父]㖿[叹词，反驳别人的意见]"
"iai"	"iai"	3	"也"
"iai"	"iai"	5	"夜[(文)～郎国]"
"iai"	"iai"	7	"悦阅越粤月[(文)～琴]"
"zruai"	"tʂuai"	7	"结[(白)(1)～巴]蕨[(文)～菜]"
"cruai"	"tʂʰuai"	1	"揣"
"cruai"	"tʂʰuai"	7	"缺[(白)～爬头：豁牙子]"
"sruai"	"ʂuai"	1	"衰[(文)～退]摔"
"sruai"	"ʂuai"	3	"甩"
"sruai"	"ʂuai"	5	"帅率蟀"
"guai"	"kuai"	1	"乖"
"guai"	"kuai"	2	"擓[斜着；挺着：～起肚子]"
"guai"	"kuai"	3	"拐[(文)～卖]"
"guai"	"kuai"	5	"怪"
"guai"	"kuai"	7	"国蝈帼"
"kuai"	"kʰuai"	3	"块[～头：体型；身材]"
"kuai"	"kʰuai"	5	"会[～计]刽[～子手]桧筷"
"kuai"	"kʰuai"	7	"拐[手倒～：手肘]块[量词，一～]快阔扩"
"huai"	"huai"	7	"或惑获"
"hhuai"	"ɦuai"	2	"怀[(文)胸～]槐淮"
"hhuai"	"ɦuai"	5	"坏[(文)～处]"
"uai"	"uai"	1	"歪"
"uai"	"uai"	2	"怀[(白)～头：面前]"
"uai"	"uai"	3	"崴[脚扭了]"
"uai"	"uai"	5	"外"
"uai"	"uai"	7	"回[(白)～来]"
"bei"	"pei"	1	"杯背[～米]碑卑悲百"
"bei"	"pei"	3	"鐾[～刀布]"
"bei"	"pei"	5	"贝背[～对：後面；後来]臂"
