id	ini	fn	pt	middeng	middiao	midini	midkaihe	midshe	midyun	单字	IPA	注释
1340	l	ɛu	13	一	平	影	開		歌	鳥	lɛu13	小鸟
1341	t	ɛu	33	一	平	影	開		歌	釣	tɛu33	钓鱼
1342	t	ɛu	33	一	平	影	開		歌	吊	tɛu33	上吊
1343	tʰ	ɛu	52	一	平	影	開		歌	挑	tʰɛu52	挑选
1344	tʰ	ɛu	33	一	平	影	開		歌	跳	tʰɛu33	跳高，跳起来
1345	tʰ	ɛu	33	一	平	影	開		歌	糶	tʰɛu33	粜米（卖米）
1346	t	ɛu	342	一	平	影	開		歌	條	tɛu342	条件
1347	t	ɛu	22	一	平	影	開		歌	調	tɛu22	调和
1348	t	iu	22	一	平	影	開		歌	掉	tiu22	走掉
1349	t	ɛu	22	一	平	影	開		歌	調	tɛu22	调动
1350	t	ɛu	22	一	平	影	開		歌	調	tɛu22	音调，高调
1351	l	ɛu	22	一	平	影	開		歌	尿	lɛu22	撒尿
1352	l	ɛu	342	一	平	影	開		歌	聊	lɛu342	聊天
1353	l	ɛu	342	一	平	影	開		歌	遼	lɛu342	辽宁
1354	l	ɛu	55	一	平	影	開		歌	撩	lɛu55	撩起来
1355	l	ɛu	342	一	平	影	開		歌	寮	lɛu342	竹寮，茶寮
1356	l	ɛu	13	一	平	影	開		歌	了	lɛu13	了结
1357	l	ɛu	22	一	平	影	開		歌	瞭	lɛu22	瞭望
1358	l	ɛu	22	一	平	影	開		歌	料	lɛu22	肥料
1359	ʃ	iu	52	一	平	影	開		歌	蕭	ʃiu52	姓
1360	ʃ	iu	52	一	平	影	開		歌	簫	ʃiu52	吹箫
1361	tʃ	iu	52	一	平	影	開		歌	澆	tʃiu52	浇花
1362	k	iu	55	一	平	影	開		歌	繳	kiu55	上缴
1363	h	iu	52	一	平	影	開		歌	僥	hiu52	侥幸
1364	k	iu	33	一	平	影	開		歌	叫	kiu33	大叫
1365	kʰ	iu	33	一	平	影	開		歌	竅	kʰiu33	窍门
1366		iu	342	一	平	影	開		歌	堯	iu342	尧舜禹
1367	h	iu	55	一	平	影	開		歌	曉	hiu55	晓得
1369	f	au	55	一	平	影	開		歌	剖	fau55	解剖
1370	m	au	13	一	平	影	開		歌	某	mau13	某人
1371	m	au	13	一	平	影	開		歌	畝	mau13	一亩田
1372	m	au	13	一	平	影	開		歌	牡	mau13	牡丹
1373	m	u	13	一	平	影	開		歌	母	mu13	母亲
1374	m	u	13	一	平	影	開		歌	拇	mu13	拇指
1375	m	u	22	一	平	影	開		歌	戊	mu22	戊戌变法
1376	m	au	22	一	平	影	開		歌	茂	mau22	茂盛
1377	m	au	22	一	平	影	開		歌	貿	mau22	外贸
1378	t	au	52	一	平	影	開		歌	兜	tau52	兜风
1379	t	au	55	一	平	影	開		歌	斗	tau55	十升为斗
1380	t	au	55	一	平	影	開		歌	抖	tau55	发抖
1381	t	au	55	一	平	影	開		歌	陡	tau55	陡峭
1382	t	au	33	一	平	影	開		歌	鬥	tau33	斗争
1383	tʰ	au	52	一	平	影	開		歌	偷	tʰau52	偷东西
1384	tʰ	au	55	一	平	影	開		歌	敨	tʰau55	敨开，敨气
1385	tʰ	au	33	一	平	影	開		歌	透	tʰau33	透明
1386	t	au	342	一	平	影	開		歌	頭	tau342	头发
1387	t	au	342	一	平	影	開		歌	投	tau342	投降
1388	t	au	22	一	平	影	開		歌	豆	tau22	豆芽
1389	t	au	22	一	平	影	開		歌	逗	tau22	逗号
1390	t	au	22	一	平	影	開		歌	痘	tau22	水痘
1391	l	au	342	一	平	影	開		歌	樓	lau342	上楼
1394	l	au	22	一	平	影	開		歌	漏	lau22	漏雨
1395	l	au	22	一	平	影	開		歌	陋	lau22	简陋
1396	tʃ	au	55	一	平	影	開		歌	走	tʃau55	行走
1397	tʃ	au	33	一	平	影	開		歌	奏	tʃau33	节奏
1398	tʃʰ	au	33	一	平	影	開		歌	凑	tʃʰau33	凑数
1399	ʃ	au	55	一	平	影	開		歌	叟	ʃau55	童叟无欺
1400	ʃ	au	33	一	平	影	開		歌	嗽	ʃau33	咳嗽
1401	ŋ	au	52	一	平	影	開		歌	勾	ŋau52	勾当
1402	ŋ	au	52	一	平	影	開		歌	鉤	ŋau52	鱼钩
1403	kʰ	au	52	一	平	影	開		歌	溝	kʰau52	沟通
1404	k	au	55	一	平	影	開		歌	狗	kau55	小狗
1405	k	au	55	一	平	影	開		歌	苟	kau55	苟且偷生
1406	k	au	33	一	平	影	開		歌	够	kau33	足够
1407	k	au	33	一	平	影	開		歌	構	kau33	结构
1408	k	au	33	一	平	影	開		歌	購	kau33	购买
1409	ŋ	au	52	一	平	影	開		歌	勾	ŋau52	勾引
1410	ŋ	au	52	一	平	影	開		歌	摳	ŋau52	抠出来
1411	h	au	55	一	平	影	開		歌	口	hau55	门口
1412	kʰ	au	33	一	平	影	開		歌	叩	kʰau33	叩头
1413	kʰ	au	33	一	平	影	開		歌	扣	kʰau33	扣钱
1414	kʰ	au	33	一	平	影	開		歌	寇	kʰau33	倭寇
1415	ŋ	au	13	一	平	影	開		歌	藕	ŋau13	莲藕
1416	ŋ	au	13	一	平	影	開		歌	偶	ŋau13	偶然
1417	ŋ	au	13	一	平	影	開		歌	偶	ŋau13	配偶
1418	h	au	342	一	平	影	開		歌	侯	hau342	诸侯
1419	h	au	342	一	平	影	開		歌	喉	hau342	喉咙
1420	h	au	342	一	平	影	開		歌	猴	hau342	猴子
1421	h	au	22	一	平	影	開		歌	後	hau22	后来
1422	h	au	13	一	平	影	開		歌	厚	hau13	忠厚
1423	h	au	22	一	平	影	開		歌	后	hau22	皇后
1424	h	au	22	一	平	影	開		歌	候	hau22	等候
1425		au	52	一	平	影	開		歌	歐	au52	欧洲
1426		au	52	一	平	影	開		歌	甌	au52	瓯江
1427		au	55	一	平	影	開		歌	嘔	au55	呕吐
1428		au	52	一	平	影	開		歌	毆	au52	殴打
1429		au	33	一	平	影	開		歌	漚	au33	久浸水中（沤肥）
1430		au	33	一	平	影	開		歌	慪	au33	怄气
1431	f	au	55	一	平	影	開		歌	否	fau55	否定
1432	f	u	33	一	平	影	開		歌	富	fu33	富贵
1433	f	u	33	一	平	影	開		歌	副	fu33	正副（副省长）
1434	f	au	342	一	平	影	開		歌	浮	fau342	浮动；轻浮
1435	f	u	13	一	平	影	開		歌	婦	fu13	妇女
1436	f	u	22	一	平	影	開		歌	負	fu22	负担
1437	f	ok	055	一	平	影	開		歌	復	fok5	复兴
1438	m	au	342	一	平	影	開		歌	謀	mau342	阴谋
1439	m	au	22	一	平	影	開		歌	矛	mau22	矛盾
1440	n	au	13	一	平	影	開		歌	紐	nau13	纽扣
1441	n	ɐu	55	一	平	影	開		歌	扭	nɐu55	扭动
1442	l	ɐu	342	一	平	影	開		歌	流	lɐu342	流动
1443	l	ɐu	342	一	平	影	開		歌	劉	lɐu342	姓
1444	l	ɐu	342	一	平	影	開		歌	留	lɐu342	留下
1445	l	ɐu	342	一	平	影	開		歌	榴	lɐu342	石榴
1446	l	ɐu	342	一	平	影	開		歌	硫	lɐu342	硫磺
1447	l	ɐu	342	一	平	影	開		歌	琉	lɐu342	琉璃
1448	l	ɐu	13	一	平	影	開		歌	柳	lɐu13	柳树
1449	l	ɐu	342	一	平	影	開		歌	溜	lɐu342	溜走
1450	l	ɐu	342	一	平	影	開		歌	餾	lɐu342	蒸馏水
1451	l	ɛu	22	一	平	影	開		歌	廖	lɛu22	姓
1453	tʃ	ɐu	55	一	平	影	開		歌	酒	tʃɐu55	酒精
1454	tʃʰ	ɐu	52	一	平	影	開		歌	秋	tʃʰɐu52	秋千
1455	tʃʰ	ɐu	52	一	平	影	開		歌	秋	tʃʰɐu52	秋天
1456	tʃʰ	ɐu	52	一	平	影	開		歌	鰍	tʃʰɐu52	泥鳅
1457	tʃ	au	22	一	平	影	開		歌	就	tʃau22	成就
1458	ʃ	ɐu	52	一	平	影	開		歌	修	ʃɐu52	修理
1460	ʃ	au	33	一	平	影	開		歌	秀	ʃau33	清秀
1461	ʃ	au	33	一	平	影	開		歌	繡	ʃau33	绣花
1462	ʃ	ok	055	一	平	影	開		歌	宿	ʃok5	宿舍
1463	ʃ	au	33	一	平	影	開		歌	銹	ʃau33	生锈
1464	tʃ	ɐu	342	一	平	影	開		歌	囚	tʃɐu342	囚犯
1465	tʃ	au	22	一	平	影	開		歌	袖	tʃau22	领袖
1467	tʃ	au	33	一	平	影	開		歌	晝	tʃau33	日昼
1468	tʃʰ	au	52	一	平	影	開		歌	抽	tʃʰau52	抽出
1469	tʃʰ	ɐu	55	一	平	影	開		歌	丑	tʃʰɐu55	子丑寅卯
1470	tʃ	ɐu	342	一	平	影	開		歌	綢	tʃɐu342	丝绸
1471	tʃ	ɐu	342	一	平	影	開		歌	稠	tʃɐu342	稠密
1472	tʃ	ɐu	342	一	平	影	開		歌	籌	tʃɐu342	筹备
1473	tʃ	au	22	一	平	影	開		歌	宙	tʃau22	宇宙
1474	tʃ	au	52	一	平	影	開		歌	鄒	tʃau52	姓
1475	tʃ	au	33	一	平	影	開		歌	皺	tʃau33	皱纹
1476	ʃ	ɐu	52	一	平	影	開		歌	愁	ʃɐu52	发愁
1477	tʃ	au	22	一	平	影	開		歌	驟	tʃau22	步骤；暴风骤雨
1478	ʃ	au	55	一	平	影	開		歌	搜	ʃau55	搜查，搜身
1479	ʃ	au	52	一	平	影	開		歌	餿	ʃau52	饭馊了
1480	ʃ	au	55	一	平	影	開		歌	蒐	ʃau55	搜集
1481	ʃ	au	33	一	平	影	開		歌	瘦	ʃau33	瘦小
1482	tʃ	ɐu	52	一	平	影	開		歌	周	tʃɐu52	姓；周围
1483	tʃ	ɐu	52	一	平	影	開		歌	舟	tʃɐu52	舟山
1484	tʃ	ɐu	52	一	平	影	開		歌	州	tʃɐu52	杭州
1485	tʃ	ɐu	52	一	平	影	開		歌	洲	tʃɐu52	亚洲
1487	tʃ	au	33	一	平	影	開		歌	咒	tʃau33	咒人
1488	tʃʰ	ɐu	55	一	平	影	開		歌	醜	tʃʰɐu55	丑陋
1489	tʃʰ	au	33	一	平	影	開		歌	臭	tʃʰau33	香臭
1490	ʃ	ɐu	52	一	平	影	開		歌	收	ʃɐu52	秋收，收集
1491	ʃ	ɐu	55	一	平	影	開		歌	手	ʃɐu55	手段
1492	ʃ	ɐu	55	一	平	影	開		歌	首	ʃɐu55	首都
1493	ʃ	ɐu	55	一	平	影	開		歌	守	ʃɐu55	保守
1494	tʃʰ	ɐu	33	一	平	影	開		歌	獸	tʃʰɐu33	野兽
1495	ʃ	ɐu	342	一	平	影	開		歌	仇	ʃɐu342	报仇
1496	tʃ	ɐu	342	一	平	影	開		歌	酬	tʃɐu342	报酬
1497	ʃ	au	22	一	平	影	開		歌	受	ʃau22	接受
1498	ʃ	au	22	一	平	影	開		歌	壽	ʃau22	寿星
1499	ʃ	au	22	一	平	影	開		歌	授	ʃau22	教授
1500	tʃ	ɐu	342	一	平	影	開		歌	售	tʃɐu342	出售
1501		iɐu	342	一	平	影	開		歌	柔	iɐu342	温柔
1502		iɐu	342	一	平	影	開		歌	揉	iɐu342	揉眼睛，揉面团
1503	k	au	52	一	平	影	開		歌	鳩	kau52	斑鸠
1505	t	au	55	一	平	影	開		歌	糾	tau55	纠缠
1506	k	ɐu	55	一	平	影	開		歌	九	kɐu55	第九
1507	k	ɐu	55	一	平	影	開		歌	久	kɐu55	长久
1508	k	ɐu	13	一	平	影	開		歌	韭	kɐu13	韭菜
1509	k	au	33	一	平	影	開		歌	灸	kau33	针灸
1510	k	au	33	一	平	影	開		歌	救	kau33	救命
1511	k	au	33	一	平	影	開		歌	究	kau33	研究
1512		iɐu	52	一	平	影	開		歌	丘	iɐu52	姓；山丘
1513	k	ɐu	342	一	平	影	開		歌	求	kɐu342	要求
1514	k	ɐu	342	一	平	影	開		歌	球	kɐu342	地球
1515	ʃ	ɐu	342	一	平	影	開		歌	仇	ʃɐu342	姓
1516	k	ɛu	33	一	平	影	開		歌	臼	kɛu33	脱臼
1517	k	ɐu	13	一	平	影	開		歌	舅	kɐu13	舅舅，舅父
1518	k	au	22	一	平	影	開		歌	舊	kau22	新旧
1519	k	au	33	一	平	影	開		歌	柩	kau33	灵柩
1520	ŋ	au	342	一	平	影	開		歌	牛	ŋau342	吹牛
1521		iɐu	52	一	平	影	開		歌	休	iɐu52	休息
1522	l	ɐu	13	一	平	影	開		歌	朽	lɐu13	腐朽
1523	tʃʰ	au	33	一	平	影	開		歌	嗅	tʃʰau33	嗅觉
1524		iɐu	52	一	平	影	開		歌	憂	iɐu52	担忧
1525		iɐu	52	一	平	影	開		歌	優	iɐu52	优秀
1526		iɐu	52	一	平	影	開		歌	尤	iɐu52	尤其
1527		iɐu	342	一	平	影	開		歌	郵	iɐu342	邮票
1528		iɐu	13	一	平	影	開		歌	有	iɐu13	有无
1529		iɐu	13	一	平	影	開		歌	友	iɐu13	朋友
1530		iau	22	一	平	影	開		歌	又	iau22	又一次
1531		iau	22	一	平	影	開		歌	右	iau22	左右
1532		iau	22	一	平	影	開		歌	佑	iau22	保佑
1533		iɐu	342	一	平	影	開		歌	由	iɐu342	理由
1534		iɐu	342	一	平	影	開		歌	油	iɐu342	花生油
1535		iɐu	342	一	平	影	開		歌	游	iɐu342	旅游
1536		iɐu	342	一	平	影	開		歌	猶	iɐu342	犹豫
1537		iɐu	52	一	平	影	開		歌	悠	iɐu52	悠闲
1538		iɐu	13	一	平	影	開		歌	酉	iɐu13	地支第十
1540		iɐu	342	一	平	影	開		歌	柚	iɐu342	柚子
1541		iɐu	342	一	平	影	開		歌	釉	iɐu342	釉彩
1542	p	iu	52	一	平	影	開		歌	彪	piu52	林彪
1543	m	iu	22	一	平	影	開		歌	謬	miu22	谬论
1544	t	iu	52	一	平	影	開		歌	丢	tiu52	丢失
1545	t	au	55	一	平	影	開		歌	糾	tau55	纠正
1546		iɐu	52	一	平	影	開		歌	幽	iɐu52	幽默
1547		iau	33	一	平	影	開		歌	幼	iau33	幼稚
1548	t	am	52	一	平	影	開		歌	耽	tam52	耽误
1549	t	ap	033	一	平	影	開		歌	答	tap3	回答
1550	t	ap	033	一	平	影	開		歌	搭	tap3	搭车，衣服搭在肩上
1551	tʰ	am	52	一	平	影	開		歌	貪	tʰam52	贪心
1552	tʰ	am	33	一	平	影	開		歌	探	tʰam33	探路
1553	tʰ	ap	033	一	平	影	開		歌	踏	tʰap3	脚踏
1554	t	am	342	一	平	影	開		歌	潭	tam342	湘潭
1555	t	am	342	一	平	影	開		歌	譚	tam342	姓
1556	t	ap	022	一	平	影	開		歌	沓	tap2	一沓纸
1557	l	am	342	一	平	影	開		歌	南	lam342	南方
1558	l	am	342	一	平	影	開		歌	男	lam342	男人
1559	l	ap	022	一	平	影	開		歌	納	lap2	出纳
1560	l	ai	52	一	平	影	開		歌	拉	lai52	拖拉
1561	tʃ	an	52	一	平	影	開		歌	簪	tʃan52	发簪
1562	tʃʰ	am	52	一	平	影	開		歌	參	tʃʰam52	参加
1563	tʃʰ	am	55	一	平	影	開		歌	慘	tʃʰam55	悲惨
1564	tʃ	am	342	一	平	影	開		歌	蠶	tʃam342	蚕丝
1565	tʃ	ap	022	一	平	影	開		歌	雜	tʃap2	复杂
1566	k	am	55	一	平	影	開		歌	感	kam55	感谢
1567	h	ɐp	022	一	平	影	開		歌	合	hɐp2	合作
1568	k	ɐp	055	一	平	影	開		歌	蛤	kɐp5	蛤蜊，花蛤
1569	k	ɐp	055	一	平	影	開		歌	鴿	kɐp5	鸽子
1570	h	ɐm	52	一	平	影	開		歌	堪	hɐm52	难堪
1571	h	am	52	一	平	影	開		歌	龕	ham52	神龛
1572	h	ɐm	33	一	平	影	開		歌	坎	hɐm33	坎坷；坎头
1573	kʰ	am	55	一	平	影	開		歌	砍	kʰam55	砍柴
1574	h	ɐm	52	一	平	影	開		歌	勘	hɐm52	勘探
1575	h	ot	033	一	平	影	開		歌	喝	hot3	喝彩
1576	h	ɐm	342	一	平	影	開		歌	含	hɐm342	包含
1577	h	am	342	一	平	影	開		歌	函	ham342	信函
1578	h	am	22	一	平	影	開		歌	撼	ham22	震撼
1579	h	am	22	一	平	影	開		歌	憾	ham22	遗憾
1580	h	ɐp	022	一	平	影	開		歌	合	hɐp2	十合一升
1581	h	ɐp	022	一	平	影	開		歌	盒	hɐp2	盒子
1582		ɐm	52	一	平	影	開		歌	庵	ɐm52	尼姑庵
1583		ɐm	52	一	平	影	開		歌	揞	ɐm52	揞住
1584		ɐm	33	一	平	影	開		歌	暗	ɐm33	黑暗
1585	t	am	52	一	平	影	開		歌	擔	tam52	担任（动）
1586	t	am	55	一	平	影	開		歌	膽	tam55	胆小
1587	t	am	33	一	平	影	開		歌	擔	tam33	挑担（名）
1588	tʰ	am	52	一	平	影	開		歌	坍	tʰam52	坍塌
1589	tʰ	an	55	一	平	影	開		歌	毯	tʰan55	毛毯
1590	tʰ	ap	033	一	平	影	開		歌	塔	tʰap3	一座塔
1591	tʰ	ap	033	一	平	影	開		歌	遢	tʰap3	邋遢
1592	tʰ	ap	033	一	平	影	開		歌	塌	tʰap3	倒塌
1593	t	am	342	一	平	影	開		歌	談	tam342	谈话
1594	t	am	342	一	平	影	開		歌	痰	tam342	吐痰
1595	t	am	342	一	平	影	開		歌	淡	tam342	咸淡；浓淡
1596	l	am	342	一	平	影	開		歌	藍	lam342	蓝色
1597	l	am	342	一	平	影	開		歌	籃	lam342	篮子
1598	l	am	55	一	平	影	開		歌	覽	lam55	阅览
1599	l	am	55	一	平	影	開		歌	攬	lam55	包揽
1600	l	am	55	一	平	影	開		歌	欖	lam55	橄榄
1601	l	am	22	一	平	影	開		歌	濫	lam22	泛滥
1602	l	am	22	一	平	影	開		歌	纜	lam22	缆绳，缆车
1603	l	ap	022	一	平	影	開		歌	臘	lap2	腊肉
1604	l	ap	022	一	平	影	開		歌	蠟	lap2	蜡烛
1605	tʃ	am	22	一	平	影	開		歌	慚	tʃam22	惭愧
1606	tʃ	am	22	一	平	影	開		歌	暫	tʃam22	暂时
1607	ʃ	am	52	一	平	影	開		歌	三	ʃam52	第三
1608	k	am	52	一	平	影	開		歌	甘	kam52	甘蔗
1609	k	am	52	一	平	影	開		歌	柑	kam52	芦柑
1610	k	am	55	一	平	影	開		歌	敢	kam55	勇敢
1611	k	am	55	一	平	影	開		歌	橄	kam55	橄榄
1612	h	am	33	一	平	影	開		歌	喊	ham33	叫喊
1613	tʃ	am	22	一	平	影	開		歌	站	tʃam22	站立
1614	tʃ	at	033	一	平	影	開		歌	劄	tʃat3	针扎
1615	tʃ	an	22	一	平	影	開		歌	賺	tʃan22	赚钱
1616	tʃ	am	22	一	平	影	開		歌	站	tʃam22	车站
1617	tʃ	am	55	一	平	影	開		歌	斬	tʃam55	刀斩
1619	tʃ	am	55	一	平	影	開		歌	眨	tʃam55	眨眼
1620	tʃʰ	ap	033	一	平	影	開		歌	插	tʃʰap3	插秧
1621	tʃ	am	22	一	平	影	開		歌	讒	tʃam22	谗言
1622	tʃ	ap	022	一	平	影	開		歌	閘	tʃap2	闸门
1623	ʃ	ap	022	一	平	影	開		歌	煠	ʃap2	把食物放入沸水或沸油里弄熟
1624	tʃʰ	am	33	一	平	影	開		歌	杉	tʃʰam33	杉树
1625	k	am	52	一	平	影	開		歌	尷	kam52	尴尬
1626	k	am	55	一	平	影	開		歌	减	kam55	加减
1626	k	en	55	一	平	影	開		歌	减	ken55	加减
1627	k	en	55	一	平	影	開		歌	鹼	ken55	发酵用
1628	k	ap	022	一	平	影	開		歌	夾	kap2	夹子；夹东西
1629	k	ap	022	一	平	影	開		歌	裌	kap2	夹衣，夹袄
1630	h	ɐp	055	一	平	影	開		歌	恰	hɐp5	恰当
1631	h	et	033	一	平	影	開		歌	掐	het3	掐虱子，掐脖子，用手指掐
1632	h	am	342	一	平	影	開		歌	咸	ham342	咸丰
1633	h	en	342	一	平	影	開		歌	鹹	hen342	咸淡
1634	h	am	342	一	平	影	開		歌	陷	ham342	陷井
1635	h	am	342	一	平	影	開		歌	餡	ham342	饺子馅
1636	h	ap	022	一	平	影	開		歌	狹	hap2	狭窄
1637	h	ap	022	一	平	影	開		歌	峽	hap2	三峡
1638	h	ap	022	一	平	影	開		歌	洽	hap2	洽谈
1639	ʃ	am	52	一	平	影	開		歌	衫	ʃam52	衬衫
1640	k	am	52	一	平	影	開		歌	監	kam52	监视，监牢
1641	k	am	33	一	平	影	開		歌	鑒	kam33	鉴定
1642	k	am	33	一	平	影	開		歌	監	kam33	国子监；太监
1643	k	et	033	一	平	影	開		歌	甲	ket3	天干第一
1644	k	et	033	一	平	影	開		歌	胛	ket3	肩胛
1645	h	ɐm	33	一	平	影	開		歌	嵌	hɐm33	镶嵌
1646	ŋ	am	342	一	平	影	開		歌	巖	ŋam342	岩石，石灰岩
1647	h	ɐm	342	一	平	影	開		歌	銜	hɐm342	军衔
1648	l	am	22	一	平	影	開		歌	艦	lam22	军舰
1649	h	ap	022	一	平	影	開		歌	匣	hap2	匣子
1650		ap	033	一	平	影	開		歌	鴨	ap3	鸭子
1651		ap	033	一	平	影	開		歌	押	ap3	押送
1652		at	033	一	平	影	開		歌	壓	at3	压力
1653	p	en	55	一	平	影	開		歌	貶	pen55	贬值
1654	l	in	52	一	平	影	開		歌	黏	lin52	黏米，黏合剂
1655	ʃ	it	033	一	平	影	開		歌	聶	ʃit3	姓
1656	ʃ	it	033	一	平	影	開		歌	鑷	ʃit3	镊子
1657	l	in	342	一	平	影	開		歌	廉	lin342	廉洁
1658	l	in	342	一	平	影	開		歌	鐮	lin342	镰刀
1659	l	in	342	一	平	影	開		歌	簾	lin342	窗帘
1660	l	in	22	一	平	影	開		歌	斂	lin22	收敛
1661	l	in	22	一	平	影	開		歌	殮	lin22	殡殓
1662	l	it	022	一	平	影	開		歌	獵	lit2	打猎
1663	tʃ	in	52	一	平	影	開		歌	尖	tʃin52	尖刀
1664	tʃʰ	in	52	一	平	影	開		歌	殲	tʃʰin52	歼灭
1665	tʃ	it	033	一	平	影	開		歌	接	tʃit3	接待
1666	tʃʰ	in	52	一	平	影	開		歌	籤	tʃʰin52	牙签
1667	tʃʰ	in	52	一	平	影	開		歌	簽	tʃʰin52	签名
1668	tʃʰ	it	033	一	平	影	開		歌	妾	tʃʰit3	妻妾
1669	tʃ	in	342	一	平	影	開		歌	潛	tʃin342	潜水
1670	tʃ	in	22	一	平	影	開		歌	漸	tʃin22	逐渐
1671	tʃ	it	022	一	平	影	開		歌	捷	tʃit2	捷报
1672	tʃ	in	33	一	平	影	開		歌	沾	tʃin33	沾湿
1673	n	in	52	一	平	影	開		歌	粘	nin52	粘贴
1674	tʃ	in	52	一	平	影	開		歌	占	tʃin52	占卜
1675	tʃ	in	33	一	平	影	開		歌	佔	tʃin33	占有，占地方
1676	tʃ	it	055	一	平	影	開		歌	摺	tʃit5	折被子，折纸
1677	ʃ	in	55	一	平	影	開		歌	陝	ʃin55	陕西
1678	ʃ	in	55	一	平	影	開		歌	閃	ʃin55	闪电
1679	ʃ	it	033	一	平	影	開		歌	攝	ʃit3	摄影
1680	ʃ	in	22	一	平	影	開		歌	蟾	ʃin22	蟾蜍，蟾酥
1681	ʃ	it	055	一	平	影	開		歌	涉	ʃit5	干涉
1682		in	13	一	平	影	開		歌	染	in13	污染
1683	k	in	55	一	平	影	開		歌	檢	kin55	检查
1685	k	in	342	一	平	影	開		歌	鉗	kin342	钳子
1686	k	in	35	一	平	影	開		歌	儉	kin342	节俭
1687	ŋ	en	22	一	平	影	開		歌	驗	ŋen22	试验
1688	h	in	55	一	平	影	開		歌	險	hin55	危险
1689		in	55	一	平	影	開		歌	淹	in55	淹没
1690		in	52	一	平	影	開		歌	閹	in52	阉割
1691		in	55	一	平	影	開		歌	掩	in55	掩护
1692		in	33	一	平	影	開		歌	厭	in33	讨厌
1693		in	342	一	平	影	開		歌	炎	in342	炎热
1694		in	342	一	平	影	開		歌	鹽	in342	食盐(名）
1695		in	342	一	平	影	開		歌	閻	in342	阎王
1696		in	342	一	平	影	開		歌	檐	in342	屋檐
1697		in	22	一	平	影	開		歌	艷	in22	鲜艳
1698		in	22	一	平	影	開		歌	焰	in22	火焰
1699		in	342	一	平	影	開		歌	鹽	in342	腌制（动）
1700		it	022	一	平	影	開		歌	葉	it2	树叶
1701		it	022	一	平	影	開		歌	頁	it2	一页
1702	k	in	22	一	平	影	開		歌	劍	kin22	宝剑
1704	h	in	33	一	平	影	開		歌	欠	hin33	欠债
1705	h	it	055	一	平	影	開		歌	怯	hit5	胆怯
1706		in	342	一	平	影	開		歌	嚴	in342	严格
1707		it	022	一	平	影	開		歌	業	it2	事业
1708	h	it	033	一	平	影	開		歌	脅	hit3	威胁
1709		it	055	一	平	影	開		歌	腌	it5	腌制
1710	t	en	22	一	平	影	開		歌	掂	ten22	掂分量
1711	t	en	55	一	平	影	開		歌	點	ten55	点头
1712	t	en	33	一	平	影	開		歌	店	ten33	商店
1713	t	en	33	一	平	影	開		歌	踮	ten33	踮脚尖
1714	t	it	055	一	平	影	開		歌	跌	tit5	跌打损伤
1715	tʰ	en	52	一	平	影	開		歌	添	tʰen52	添加
1716	tʰ	en	33	一	平	影	開		歌	舔	tʰen33	以舌取物
1717	tʰ	et	022	一	平	影	開		歌	帖	tʰet2	请帖
1718	tʰ	et	022	一	平	影	開		歌	貼	tʰet2	张贴
1719	t	en	342	一	平	影	開		歌	甜	ten342	甜蜜
1720	t	et	022	一	平	影	開		歌	疊	tet2	折叠
1721	t	et	022	一	平	影	開		歌	碟	tet2	碟子
1722	t	et	022	一	平	影	開		歌	牒	tet2	通牒
1723	t	et	022	一	平	影	開		歌	蝶	tet2	蝴蝶
1724	t	et	022	一	平	影	開		歌	諜	tet2	间谍
1725	n	in	52	一	平	影	開		歌	拈	nin52	拈花惹草
1726	n	en	22	一	平	影	開		歌	念	nen22	想念
1727	k	in	52	一	平	影	開		歌	兼	kin52	兼职
1728	k	et	022	一	平	影	開		歌	挾	ket2	挟菜
1729	h	in	52	一	平	影	開		歌	謙	hin52	谦虚
1730	h	it	055	一	平	影	開		歌	歉	hit5	道歉
1731	h	en	342	一	平	影	開		歌	嫌	hen342	嫌弃
1732	h	it	033	一	平	影	開		歌	協	hit3	协作
1733	h	ap	022	一	平	影	開		歌	俠	hap2	侠义，大侠
1734	f	at	033	一	平	影	開		歌	法	fat3	办法
1735	f	ɐt	022	一	平	影	開		歌	泛	fɐt2	广泛
1736	f	an	22	一	平	影	開		歌	凡	fan22	凡是
1737	f	an	342	一	平	影	開		歌	帆	fan342	船帆
1738	f	an	22	一	平	影	開		歌	范	fan22	姓
1739	f	an	22	一	平	影	開		歌	範	fan22	规范
1740	f	an	22	一	平	影	開		歌	犯	fan22	犯法
1741	f	at	022	一	平	影	開		歌	乏	fat2	乏力
1742	p	ɐn	55	一	平	影	開		歌	禀	pɐn55	禀报
1743	pʰ	ɐn	55	一	平	影	開		歌	品	pʰɐn55	品德
1745	l	ɐm	342	一	平	影	開		歌	林	lɐm342	树林
1746	l	ɐm	342	一	平	影	開		歌	淋	lɐm342	淋雨
1747	l	ɐm	342	一	平	影	開		歌	臨	lɐm342	临时
1748	l	ɐp	022	一	平	影	開		歌	立	lɐp2	立正
1749	l	ɐp	022	一	平	影	開		歌	笠	lɐp2	斗笠
1750	l	ɐp	055	一	平	影	開		歌	粒	lɐp5	颗粒
1751	tʃ	ɐm	33	一	平	影	開		歌	浸	tʃɐm33	浸水
1752	tʃʰ	ɐm	52	一	平	影	開		歌	侵	tʃʰɐm52	侵略
1753	tʃʰ	ɐm	55	一	平	影	開		歌	寢	tʃʰɐm55	寝室
1754	tʃ	ap	022	一	平	影	開		歌	集	tʃap2	集体
