倒		t	o	42	to42	白读	~落去：倒下	
短		t	o	42	to42			
在		t	o	42	to42	白读	无~：不在	
倒		t	o	213	to213		~水；左侧的，如~手：左手	
代		t	o	22	to22		古~	
袋		t	o	22	to22			
桌		t	oʔ	2	toʔ2			
卓		t	oʔ	2	toʔ2			
夺		t	oʔ	5	toʔ5			
择		t	oʔ	5	toʔ5			
胎		tʰ	o	33	tʰo33			
推		tʰ	o	33	tʰo33	白读	推托	
桃		tʰ	o	55	tʰo55			
妥		tʰ	o	42	tʰo42			
讨		tʰ	o	42	tʰo42			
退		tʰ	o	213	tʰo213			
褪		tʰ	o	213	tʰo213			
托		tʰ	oʔ	2	tʰoʔ2			
驼		tʰ	oʔ	5	tʰoʔ5			
啰		l	o	33	lo33			
罗		l	o	55	lo55			
锣		l	o	55	lo55			
醪		l	o	55	lo55	白读	浑浊	
骡		l	o	55	lo55			
螺		l	o	55	lo55			
脶		l	o	55	lo55			
啰		l	o	55	lo55		搁~：恳求	
牢		l	o	55	lo55			
裸		l	o	55	lo55			
恼		l	o	42	lo42	白读	烦~	
裸		l	o	42	lo42			
咾		l	o	42	lo42		呵~：夸奖	
落		l	oʔ	5	loʔ5			
骆		l	oʔ	5	loʔ5			
槽		ts	o	55	tso55			
左		ts	o	42	tso42			
佐		ts	o	42	tso42			
阻		ts	o	42	tso42			
枣		ts	o	42	tso42			
坐		ts	o	35	tso35			
助		ts	o	35	tso35			
做		ts	o	213	tso213			
座		ts	o	22	tso22			
作		ts	oʔ	2	tsoʔ2	白读	~工	
绝		ts	oʔ	5	tsoʔ5			
初		tsʰ	o	33	tsʰo33	文读	当~	
臊		tsʰ	o	33	tsʰo33		腥臭	
锄		tsʰ	o	55	tsʰo55	文读	~禾	
楚		tsʰ	o	42	tsʰo42			
础		tsʰ	o	42	tsʰo42			
草		tsʰ	o	42	tsʰo42	白读	~稿	
错		tsʰ	o	213	tsʰo213			
载		tsʰ	o	22	tsʰo22	白读	装载	
撮		tsʰ	oʔ	2	tsʰoʔ2	白读	一~侬：一群人	
搓		s	o	33	so33		~丸	
梭		s	o	33	so33			
疏		s	o	33	so33			
蔬		s	o	33	so33			
锁		s	o	42	so42			
琐		s	o	42	so42			
所		s	o	42	so42			
嫂		s	o	42	so42			
雪		s	oʔ	2	soʔ2			
索		s	oʔ	2	soʔ2			
歌		k	o	33	ko33	文读	~颂	
哥		k	o	33	ko33			
高		k	o	33	ko33		姓	
膏		k	o	33	ko33			
篙		k	o	33	ko33			
羔		k	o	33	ko33			
糕		k	o	33	ko33			
稿		k	o	42	ko42			
裹		k	o	42	ko42	文读		
块		k	o	213	ko213			
告		k	o	213	ko213	白读	~状	
阁		k	oʔ	2	koʔ2			
搁		k	oʔ	2	koʔ2			
戈		kʰ	o	33	kʰo33			
可		kʰ	o	42	kʰo42			
棵		kʰ	o	42	kʰo42			
颗		kʰ	o	42	kʰo42			
鹅		g	o	55	go55			
饿		g	o	22	go22			
河		h	o	55	ho55			
何		h	o	55	ho55			
好		h	o	42	ho42		~心	
荷		h	o	213	ho213		薄~	
讹		h	o	213	ho213			
耗		h	o	213	ho213			
贺		h	o	22	ho22			
号		h	o	22	ho22		~码	
鹤		h	oʔ	5	hoʔ5			
窝		Ø	o	33	o33			
呵		Ø	o	33	o33		~咾	
荷		Ø	o	55	o55		花	
蠔		Ø	o	55	o55			
蚝		Ø	o	55	o55			
袄		Ø	o	42	o42			
卧		Ø	o	35	o35			
恶		Ø	oʔ	2	oʔ2		难	
学		Ø	oʔ	5	oʔ5	白读		
膘		p	io	33	pio33			
标		p	io	33	pio33	白读	投标	
表		p	io	33	pio33		手~	
表		p	io	42	pio42	白读	~妹	
漂		p	io	213	pio213	白读		
裱		p	io	213	pio213			
鳔		pʰ	io	35	pʰio35			
票		pʰ	io	213	pʰio213			
瞄		b	io	55	bio55	白读	窥伺	
描		b	io	55	bio55			
庙		b	io	22	bio22			
潮		t	io	55	tio55			
赵		t	io	35	tio35			
着		t	ioʔ	2	tioʔ2		惊~	
着		t	ioʔ	5	tioʔ5		对	
挑		tʰ	io	33	tʰio33	白读	~花	
粜		tʰ	io	213	tʰio213			
蕉		ts	io	33	tsio33			
椒		ts	io	33	tsio33			
招		ts	io	33	tsio33	白读	~生	
少		ts	io	42	tsio42	白读	~数	
照		ts	io	213	tsio213			
借		ts	ioʔ	2	tsioʔ2		车，《广韵》资昔切	
质		ts	ioʔ	2	tsioʔ2			
石		ts	ioʔ	5	tsioʔ5			
笑		tsʰ	io	213	tsʰio213			
唱		tsʰ	io	213	tsʰio213	白读	~歌	
尺		tsʰ	ioʔ	2	tsʰioʔ2			
席		tsʰ	ioʔ	5	tsʰioʔ5			
烧		s	io	33	sio33			
相		s	io	33	sio33	白读	~骂: 吵架	
惜		s	ioʔ	2	sioʔ2			
液		s	ioʔ	5	sioʔ5	白读	骹~：脚气	
尿		dz	io	22	dzio22			
若		dz	ioʔ	5	dzioʔ5	白读	~重：多重	
茄		k	io	55	kio55			
桥		k	io	55	kio55			
叫		k	io	213	kio213			
轿		k	io	22	kio22			
脚		k	ioʔ	2	kioʔ2		角色	
箬		h	ioʔ	5	hioʔ5		叶子	
页		h	ioʔ	5	hioʔ5			
腰		Ø	io	33	io33			
窑		Ø	io	55	io55			
姚		Ø	io	55	io55			
舀		Ø	io	42	io42			
摇		Ø	io	35	io35	白读	~头	
约		Ø	ioʔ	2	ioʔ2	白读	合~	
药		Ø	ioʔ	5	ioʔ5			
猪		t	ɯ	33	tɯ33			
除		t	ɯ	55	tɯ55			
锄		t	ɯ	55	tɯ55	白读	~头	
箸		t	ɯ	22	tɯ22			
驴		l	ɯ	55	lɯ55			
你		l	ɯ	42	lɯ42			
吕		l	ɯ	35	lɯ35			
虑		l	ɯ	35	lɯ35			
滤		l	ɯ	35	lɯ35			
书		ts	ɯ	33	tsɯ33			
资		ts	ɯ	33	tsɯ33			
姿		ts	ɯ	33	tsɯ33			
咨		ts	ɯ	33	tsɯ33			
兹		ts	ɯ	33	tsɯ33			
滋		ts	ɯ	33	tsɯ33			
之		ts	ɯ	33	tsɯ33		~前	
芝		ts	ɯ	33	tsɯ33			
薯		ts	ɯ	55	tsɯ55			
煮		ts	ɯ	42	tsɯ42			
子		ts	ɯ	42	tsɯ42			
梓		ts	ɯ	42	tsɯ42			
自		ts	ɯ	35	tsɯ35			
渍		ts	ɯ	213	tsɯ213			
蛆		tsʰ	ɯ	33	tsʰɯ33			
舒		tsʰ	ɯ	33	tsʰɯ33	白读	铺	
徐		tsʰ	ɯ	55	tsʰɯ55			
雌		tsʰ	ɯ	55	tsʰɯ55			
瓷		tsʰ	ɯ	55	tsʰɯ55			
慈		tsʰ	ɯ	55	tsʰɯ55			
磁		tsʰ	ɯ	55	tsʰɯ55			
鼠		tsʰ	ɯ	42	tsʰɯ42			
此		tsʰ	ɯ	42	tsʰɯ42			
次		tsʰ	ɯ	213	tsʰɯ213			
斯		s	ɯ	33	sɯ33			
撕		s	ɯ	33	sɯ33			
私		s	ɯ	33	sɯ33			
思		s	ɯ	33	sɯ33		~想	
师		s	ɯ	33	sɯ33			
辞		s	ɯ	55	sɯ55			
词		s	ɯ	55	sɯ55			
祠		s	ɯ	55	sɯ55			
史		s	ɯ	42	sɯ42			
伺		s	ɯ	35	sɯ35		~奉	
似		s	ɯ	35	sɯ35			
祀		s	ɯ	35	sɯ35			
士		s	ɯ	35	sɯ35			
仕		s	ɯ	35	sɯ35			
赐		s	ɯ	213	sɯ213			
肆		s	ɯ	213	sɯ213			
思		s	ɯ	213	sɯ213		意~	
事		s	ɯ	22	sɯ22			
而		dz	ɯ	55	dzɯ55			
尔		dz	ɯ	42	dzɯ42			
耳		dz	ɯ	42	dzɯ42	文读	木~	
腻		dz	ɯ	35	dzɯ35			
居		k	ɯ	33	kɯ33			
车		k	ɯ	33	kɯ33			
举		k	ɯ	42	kɯ42			
矩		k	ɯ	42	kɯ42			
据		k	ɯ	35	kɯ35			
巨		k	ɯ	35	kɯ35			
拒		k	ɯ	35	kɯ35			
距		k	ɯ	35	kɯ35			
锯		k	ɯ	213	kɯ213			
渠		kʰ	ɯ	55	kʰɯ55			
瞿		kʰ	ɯ	55	kʰɯ55			
去		kʰ	ɯ	213	kʰɯ213			
语		g	ɯ	42	gɯ42			
御		g	ɯ	35	gɯ35			
墟		h	ɯ	33	hɯ33			
虚		h	ɯ	33	hɯ33			
嘘		h	ɯ	33	hɯ33			
鱼		h	ɯ	55	hɯ55			
渔		h	ɯ	55	hɯ55			
许		h	ɯ	42	hɯ42	文读	不~	
余		Ø	ɯ	55	ɯ55			
馀		Ø	ɯ	55	ɯ55			
与		Ø	ɯ	42	ɯ42			
誉		Ø	ɯ	35	ɯ35			
预		Ø	ɯ	35	ɯ35			
豫		Ø	ɯ	35	ɯ35			
淤		Ø	ɯ	213	ɯ213		~渍：愚昧不懂事理	
排		p	ai	55	pai55			
牌		p	ai	55	pai55			
摆		p	ai	42	pai42			
拜		p	ai	213	pai213			
败		p	ai	22	pai22			
沛		pʰ	ai	213	pʰai213		好看；滂~：丰盛	
派		pʰ	ai	213	pʰai213			
眉		b	ai	55	bai55			
楣		b	ai	55	bai55			
大		t	ai	35	tai35	文读	~王	
怠		t	ai	35	tai35			
殆		t	ai	35	tai35			
戴		t	ai	213	tai213			
贷		t	ai	213	tai213			
筛		tʰ	ai	33	tʰai33			
台		tʰ	ai	55	tʰai55			
抬		tʰ	ai	55	tʰai55			
癞		tʰ	ai	42	tʰai42	白读	~哥：麻风	
待		tʰ	ai	35	tʰai35			
态		tʰ	ai	213	tʰai213			
太		tʰ	ai	213	tʰai213			
泰		tʰ	ai	213	tʰai213			
来		l	ai	55	lai55			
梨		l	ai	55	lai55			
内		l	ai	35	lai35			
利		l	ai	22	lai22	白读	刀~~	
灾		ts	ai	33	tsai33			
栽		ts	ai	33	tsai33			
知		ts	ai	33	tsai33	白读	明了	
脐		ts	ai	55	tsai55			
宰		ts	ai	42	tsai42			
滓		ts	ai	42	tsai42			
载		ts	ai	42	tsai42		一年半~	
在		ts	ai	35	tsai35	文读	实~	
哉		ts	ai	35	tsai35			
再		ts	ai	213	tsai213			
载		ts	ai	213	tsai213	文读	~货	
猜		tsʰ	ai	33	tsʰai33			
才		tsʰ	ai	55	tsʰai55			
材		tsʰ	ai	55	tsʰai55			
财		tsʰ	ai	55	tsʰai55			
裁		tsʰ	ai	55	tsʰai55			
豺		tsʰ	ai	55	tsʰai55			
彩		tsʰ	ai	42	tsʰai42		头~	
菜		tsʰ	ai	213	tsʰai213			
西		s	ai	33	sai33	白读		
犀		s	ai	33	sai33			
师		s	ai	33	sai33		~父	
狮		s	ai	33	sai33			
屎		s	ai	42	sai42			
使		s	ai	42	sai42		~用	
驶		s	ai	42	sai42			
柿		s	ai	35	sai35			
洒		s	ai	213	sai213		~水	
赛		s	ai	213	sai213			
晒		s	ai	213	sai213			
婿		s	ai	213	sai213			
使		s	ai	213	sai213		大~	
塞		s	ai	213	sai213		出~	
该		k	ai	33	kai33			
皆		k	ai	33	kai33			
阶		k	ai	33	kai33			
秸		k	ai	33	kai33			
个		k	ai	55	kai55			
盖		k	ai	213	kai213	文读	姓	
丐		k	ai	213	kai213			
介		k	ai	213	kai213			
界		k	ai	213	kai213			
芥		k	ai	213	kai213			
届		k	ai	213	kai213			
戒		k	ai	213	kai213			
解		k	ai	213	kai213		姓	
开		kʰ	ai	33	kʰai33	文读		
凯		kʰ	ai	42	kʰai42			
楷		kʰ	ai	42	kʰai42			
概		kʰ	ai	213	kʰai213			
溉		kʰ	ai	213	kʰai213			
慨		kʰ	ai	213	kʰai213			
碍		g	ai	22	gai22			
孩		h	ai	55	hai55			
谐		h	ai	55	hai55			
海		h	ai	42	hai42			
亥		h	ai	35	hai35			
械		h	ai	35	hai35			
懈		h	ai	35	hai35			
害		h	ai	22	hai22			
哀		Ø	ai	33	ai33			
埃		Ø	ai	33	ai33			
挨		Ø	ai	33	ai33			
隘		Ø	ai	42	ai42			
乖		k	uai	33	kuai33			
拐		k	uai	42	kuai42			
会		k	uai	213	kuai213			
桧		k	uai	213	kuai213			
怪		k	uai	213	kuai213			
快		kʰ	uai	213	kʰuai213			
筷		kʰ	uai	213	kʰuai213			
怀		h	uai	55	huai55			
槐		h	uai	55	huai55			
淮		h	uai	55	huai55			
坏		h	uai	35	huai35			
歪		Ø	uai	33	uai33			
八		p	oiʔ	2	poiʔ2			
拔		p	oiʔ	5	poiʔ5			
批		pʰ	oi	33	pʰoi33			
稗		pʰ	oi	22	pʰoi22			
买		b	oi	42	boi42			
卖		b	oi	22	boi22			
堤		t	oi	33	toi33			
题		t	oi	55	toi55			
蹄		t	oi	55	toi55			
第		t	oi	35	toi35			
钗		tʰ	oi	33	tʰoi33			
替		tʰ	oi	213	tʰoi213		代替	
代		tʰ	oi	213	tʰoi213		替代，本字“替”	
犁		l	oi	55	loi55			
笠		l	oiʔ	5	loiʔ5			
齐		ts	oi	55	tsoi55	白读	齐全	
齐		ts	oi	22	tsoi22		多。《广韵》齐和也	
节		ts	oiʔ	2	tsoiʔ2		过~	
截		ts	oiʔ	5	tsoiʔ5			
粞		tsʰ	oi	213	tsʰoi213		米磨成的粉	
嘶		s	oi	33	soi33			
䔮		s	oi	33	soi33		一种水草，可喂鸡鸭鹅。《集韵》相支切，从音斯。《齐民要术》：《字林》曰：草生水中，其花可食。	
洗		s	oi	42	soi42			
细		s	oi	213	soi213			
楔		s	oiʔ	2	soiʔ2		挤	
街		k	oi	33	koi33			
鸡		k	oi	33	koi33			
改		k	oi	42	koi42			
解		k	oi	42	koi42		~放	
计		k	oi	213	koi213			
易		k	oi	22	koi22	替字	容易	
夾		k	oiʔ	2	koiʔ2	白读	~菜	
挟		k	oiʔ	5	koiʔ5		夹着	
溪		kʰ	oi	33	kʰoi33			
契		kʰ	oi	213	kʰoi213			
倪		g	oi	55	goi55			
艺		g	oi	22	goi22			
蟹		h	oi	35	hoi35			
鞋		Ø	oi	55	oi55			
矮		Ø	oi	42	oi42			
解		Ø	oi	35	oi35		晓也	
包		p	au	33	pau33			
胞		p	au	33	pau33			
堡		p	au	42	pau42			
暴		p	au	35	pau35			
爆		p	au	35	pau35			
鲍		p	au	35	pau35			
曝		p	au	35	pau35		~光	
褒		pʰ	au	33	pʰau33			
抛		pʰ	au	33	pʰau33			
袍		pʰ	au	55	pʰau55			
刨		pʰ	au	55	pʰau55			
跑		pʰ	au	42	pʰau42			
炮		pʰ	au	213	pʰau213			
泡		pʰ	au	213	pʰau213			
卯		b	au	42	bau42			
叨		t	au	33	tau33			
兜		t	au	33	tau33			
逗		t	au	33	tau33			
投		t	au	55	tau55			
骰		t	au	55	tau55			
祷		t	au	42	tau42			
岛		t	au	42	tau42			
倒		t	au	42	tau42	文读	颠~：事物的两面相反	
找		t	au	42	tau42			
斗	斗	t	au	42	tau42			
道		t	au	35	tau35			
稻		t	au	35	tau35	文读		
蹈		t	au	35	tau35			
盗		t	au	35	tau35			
导		t	au	35	tau35			
昼		t	au	213	tau213	白读	日~：中午	
豆		t	au	22	tau22			
滔		tʰ	au	33	tʰau33			
掏		tʰ	au	33	tʰau33			
偷		tʰ	au	33	tʰau33			
淘		tʰ	au	55	tʰau55			
陶		tʰ	au	55	tʰau55			
头		tʰ	au	55	tʰau55			
㪗		tʰ	au	42	tʰau42		《集韵》他口切， 展也	
套		tʰ	au	213	tʰau213			
透		tʰ	au	213	tʰau213			
捞		l	au	33	lau33		混入	
劳		l	au	55	lau55			
涝		l	au	55	lau55		防~	
楼		l	au	55	lau55			
刘		l	au	55	lau55			
流		l	au	55	lau55	白读	~血	
老		l	au	42	lau42		尊称	
老		l	au	35	lau35		年纪大	
涝		l	au	213	lau213		~屎：拉肚子	
漏		l	au	22	lau22			
闹		l	au	22	lau22	白读	~热：热闹	
遭		ts	au	33	tsau33			
糟		ts	au	33	tsau33			
蚤		ts	au	42	tsau42			
走		ts	au	42	tsau42			
皂		ts	au	35	tsau35			
造		ts	au	35	tsau35			
罩		ts	au	35	tsau35			
灶		ts	au	213	tsau213			
奏		ts	au	213	tsau213			
操		tsʰ	au	33	tsʰau33			
抄		tsʰ	au	33	tsʰau33			
钞		tsʰ	au	33	tsʰau33			
吵		tsʰ	au	33	tsʰau33			
剿		tsʰ	au	33	tsʰau33		围~	
曹		tsʰ	au	55	tsʰau55			
巢		tsʰ	au	55	tsʰau55			
草		tsʰ	au	42	tsʰau42		青~	
臭		tsʰ	au	213	tsʰau213			
操		tsʰ	au	213	tsʰau213		曹~	
骚		s	au	33	sau33			
扫		s	au	213	sau213			
嗽		s	au	213	sau213			
高		k	au	33	kau33			
交		k	au	33	kau33			
郊		k	au	33	kau33			
勾		k	au	33	kau33			
钩		k	au	33	kau33			
沟		k	au	33	kau33			
猴		k	au	55	kau55			
狡		k	au	42	kau42			
搞		k	au	42	kau42			
狗		k	au	42	kau42			
九		k	au	42	kau42	白读	~十	
厚		k	au	35	kau35			
藕		k	au	35	kau35		莲~：莲藕	
到		k	au	213	kau213			
告		k	au	213	kau213	文读	~辞	
够		k	au	213	kau213			
角		k	auʔ	2	kauʔ2		卷	
薅		kʰ	au	33	kʰau33		~草	
阄		kʰ	au	33	kʰau33			
考		kʰ	au	42	kʰau42			
烤		kʰ	au	42	kʰau42			
口		kʰ	au	42	kʰau42			
靠		kʰ	au	213	kʰau213			
叩		kʰ	au	213	kʰau213			
扣		kʰ	au	213	kʰau213			
哭		kʰ	au	213	kʰau213			
𠢕		g	au	55	gau55		有本事。《广韵》胡刀切	
乐		g	auʔ	5	gauʔ5		音~	
号		h	au	33	hau33		呼~	
蒿		h	au	33	hau33			
豪		h	au	55	hau55			
壕		h	au	55	hau55			
毫		h	au	55	hau55			
浩		h	au	42	hau42			
吼		h	au	42	hau42			
校		h	au	35	hau35		学~	
孝		h	au	213	hau213			
效		h	au	22	hau22			
候		h	au	22	hau22			
欧		Ø	au	33	au33			
瓯		Ø	au	33	au33			
殴		Ø	au	33	au33			
区		Ø	au	33	au33		姓	
喉		Ø	au	55	au55			
呕		Ø	au	42	au42			
后	後	Ø	au	35	au35		门~	
沤		Ø	au	213	au213		~肥	
怄		Ø	au	213	au213		~气	
懊		Ø	au	213	au213	白读	~恼：不讲道理	
表		p	iau	42	piau42	文读	代~	
标		pʰ	iau	33	pʰiau33	文读	~题	
飘		pʰ	iau	33	pʰiau33			
瓢		pʰ	iau	33	pʰiau33			
嫖		pʰ	iau	55	pʰiau55			
朴		pʰ	iau	55	pʰiau55		姓	
漂		pʰ	iau	213	pʰiau213	文读		
刁		t	iau	33	tiau33			
貂		t	iau	33	tiau33			
雕		t	iau	33	tiau33			
条		t	iau	55	tiau55			
兆		t	iau	35	tiau35			
召		t	iau	35	tiau35			
吊		t	iau	213	tiau213			
掉		t	iau	22	tiau22			
调		t	iau	22	tiau22		声~	
挑		tʰ	iau	33	tʰiau33	文读	~选	
调		tʰ	iau	55	tʰiau55		~查，空~	
柱		tʰ	iau	35	tʰiau35			
超		tʰ	iau	213	tʰiau213			
跳		tʰ	iau	213	tʰiau213			
捞		l	iau	55	liau55		~鱼	
燎		l	iau	55	liau55			
疗		l	iau	55	liau55			
聊		l	iau	55	liau55			
辽		l	iau	55	liau55			
了		l	iau	42	liau42			
料		l	iau	22	liau22			
廖		l	iau	22	liau22			
焦		ts	iau	33	tsiau33	文读		
朝		ts	iau	33	tsiau33		今~，~鲜	
招		ts	iau	33	tsiau33	文读	花~	
鸟		ts	iau	42	tsiau42			
雀		ts	iauʔ	2	tsiauʔ2	白读	麻~	
缲		tsʰ	iau	33	tsʰiau33			
鍫		tsʰ	iau	33	tsʰiau33		搅拌使均匀	
朝		tsʰ	iau	55	tsʰiau55		~廷	
瞧		tsʰ	iau	55	tsʰiau55			
稍		tsʰ	iau	42	tsʰiau42			
悄		tsʰ	iau	42	tsʰiau42			
俏		tsʰ	iau	42	tsʰiau42		俊~	
俏		tsʰ	iau	213	tsʰiau213			
消		s	iau	33	siau33			
宵		s	iau	33	siau33			
霄		s	iau	33	siau33			
硝		s	iau	33	siau33			
销		s	iau	33	siau33			
萧		s	iau	33	siau33			
箫		s	iau	33	siau33			
搜		s	iau	33	siau33			
小		s	iau	42	siau42			
韶		s	iau	35	siau35			
绍		s	iau	35	siau35			
邵		s	iau	35	siau35			
肖		s	iau	35	siau35		像	
数		s	iau	213	siau213			
少		s	iau	213	siau213	文读	~年	
饶		dz	iau	55	dziau55		~平：地名；~恕	
娆		dz	iau	55	dziau55		妖~	
爪		dz	iau	42	dziau42			
扰		dz	iau	42	dziau42			
沼		dz	iau	213	dziau213			
诏		dz	iau	213	dziau213			
绕		dz	iau	213	dziau213			
骄		k	iau	33	kiau33			
娇		k	iau	33	kiau33			
邀		k	iau	33	kiau33		带领	
搅		k	iau	42	kiau42	文读	~乱	
矫		k	iau	42	kiau42			
缴		k	iau	42	kiau42			
饺		k	iau	42	kiau42			
撬		k	iau	35	kiau35			
敲		kʰ	iau	33	kʰiau33	文读	~诈	
乔		kʰ	iau	55	kʰiau55			
侨		kʰ	iau	55	kʰiau55			
荞		kʰ	iau	55	kʰiau55			
窍		kʰ	iau	213	kʰiau213			
邀		h	iau	33	hiau33			
侥		h	iau	33	hiau33			
姣		h	iau	55	hiau55		女性举止轻佻。《广韵》胡茅切	
晓		h	iau	42	hiau42			
枵		Ø	iau	33	iau33		肚子饿	
妖		Ø	iau	33	iau33			
要		Ø	iau	33	iau33		~求	
幺		Ø	iau	33	iau33			
摇		Ø	iau	55	iau55	文读	招~	
谣		Ø	iau	55	iau55			
耀		Ø	iau	35	iau35			
要		Ø	iau	213	iau213		重~	
跃		Ø	iauʔ	2	iauʔ2		~辇斗：翻跟斗	
埠		p	ou	33	pou33			
埔		p	ou	33	pou33			
夫		p	ou	33	pou33	白读	丈~：男人	
补		p	ou	42	pou42			
脯		p	ou	42	pou42			
斧		p	ou	42	pou42			
部		p	ou	35	pou35			
布		p	ou	213	pou213			
傅		p	ou	213	pou213	白读	姓	
步		p	ou	22	pou22			
哺		p	ou	22	pou22		咀嚼	
铺		pʰ	ou	33	pʰou33		动词	
谱		pʰ	ou	42	pʰou42			
普		pʰ	ou	42	pʰou42			
浦		pʰ	ou	42	pʰou42			
脯		pʰ	ou	42	pʰou42			
甫		pʰ	ou	42	pʰou42			
簿		pʰ	ou	35	pʰou35			
铺		pʰ	ou	213	pʰou213		名词	
模		b	ou	55	bou55		~具	
亩		b	ou	42	bou42			
牡		b	ou	42	bou42			
姥		b	ou	42	bou42		妻子	
戊		b	ou	22	bou22			
都		t	ou	33	tou33			
屠		t	ou	55	tou55			
图		t	ou	55	tou55	白读	~画	
厨		t	ou	55	tou55			
肚		t	ou	42	tou42		人的肚子或胃部	
肚		t	ou	35	tou35		动物的胃	
杜		t	ou	35	tou35			
斗	鬥	t	ou	213	tou213		~争	
度		t	ou	22	tou22			
渡		t	ou	22	tou22			
镀		t	ou	22	tou22			
涂	塗	tʰ	ou	55	tʰou55	白读	土	
土		tʰ	ou	42	tʰou42			
吐		tʰ	ou	213	tʰou213			
兔		tʰ	ou	213	tʰou213			
卢		l	ou	55	lou55			
炉		l	ou	55	lou55			
庐		l	ou	55	lou55			
卤		l	ou	42	lou42		~制	
怒		l	ou	42	lou42	白读	讨厌，厌恶	
卤		l	ou	35	lou35		用盐腌制咸菜、榄、贝壳类海鲜等	
𢲸		l	ou	35	lou35		摇动	
路		l	ou	22	lou22			
露		l	ou	22	lou22			
租		ts	ou	33	tsou33			
邹		ts	ou	33	tsou33			
祖		ts	ou	42	tsou42			
骤		ts	ou	35	tsou35			
粗		tsʰ	ou	33	tsʰou33			
愁		tsʰ	ou	55	tsʰou55			
醋		tsʰ	ou	213	tsʰou213			
凑		tsʰ	ou	213	tsʰou213			
苏		s	ou	33	sou33			
酥		s	ou	33	sou33			
素		s	ou	213	sou213	白读	味道， 味~	
姑		k	ou	33	kou33			
孤		k	ou	33	kou33			
菇		k	ou	33	kou33		草~；霉，生~：发霉	
枯		k	ou	33	kou33			
糊		k	ou	55	kou55			
古		k	ou	42	kou42			
估		k	ou	42	kou42			
牯		k	ou	42	kou42			
股		k	ou	42	kou42			
鼓		k	ou	42	kou42			
妒		k	ou	213	kou213			
雇		k	ou	213	kou213			
够		k	ou	213	kou213			
构		k	ou	213	kou213			
购		k	ou	213	kou213			
箍		kʰ	ou	33	kʰou33			
呼		kʰ	ou	33	kʰou33		~鸡：呼鸡进食	
苦		kʰ	ou	42	kʰou42			
许		kʰ	ou	42	kʰou42	白读	姓	
库		kʰ	ou	213	kʰou213			
裤		kʰ	ou	213	kʰou213			
寇		kʰ	ou	213	kʰou213			
吴		g	ou	55	gou55			
误		g	ou	22	gou22			
葫		h	ou	55	hou55			
侯		h	ou	55	hou55			
胡		h	ou	55	hou55	白读	~须	
户		h	ou	35	hou35			
雨		h	ou	35	hou35	白读	落~	
后	后	h	ou	35	hou35		皇~	
戽		h	ou	213	hou213		~水	
乌		Ø	ou	33	ou33			
湖		Ø	ou	55	ou55			
胡		Ø	ou	55	ou55	白读	姓	
箶		Ø	ou	55	ou55		竹篾制圆形器具	
芋		Ø	ou	22	ou22			
彪		p	iu	33	piu33			
绸		t	iu	55	tiu55			
肘		t	iu	42	tiu42			
稻		t	iu	35	tiu35	白读	~稿草：稻草	
苎		t	iu	35	tiu35			
纣		t	iu	35	tiu35			
宙		t	iu	35	tiu35			
昼		t	iu	35	tiu35	文读	白~	
抽		tʰ	iu	33	tʰiu33			
涛		tʰ	iu	55	tʰiu55			
筹		tʰ	iu	55	tʰiu55			
丑	丑	tʰ	iu	42	tʰiu42		地支，如辛~	
溜		l	iu	33	liu33		滑溜	
流		l	iu	55	liu55	文读	潮~	
留		l	iu	55	liu55			
榴		l	iu	55	liu55			
硫		l	iu	55	liu55			
琉		l	iu	55	liu55			
柳		l	iu	42	liu42			
溜		l	iu	213	liu213		敏捷，动作快	
馏		l	iu	22	liu22			
稠		ts	iu	33	tsiu33			
周		ts	iu	33	tsiu33			
舟		ts	iu	33	tsiu33			
州		ts	iu	33	tsiu33			
洲		ts	iu	33	tsiu33			
酒		ts	iu	42	tsiu42			
就		ts	iu	35	tsiu35			
咒		ts	iu	213	tsiu213			
初		tsʰ	iu	33	tsʰiu33	白读	农历~一	
须		tsʰ	iu	33	tsʰiu33		胡~	
锹		tsʰ	iu	33	tsʰiu33			
揪		tsʰ	iu	33	tsʰiu33			
秋		tsʰ	iu	33	tsʰiu33			
囚		tsʰ	iu	55	tsʰiu55			
仇		tsʰ	iu	55	tsʰiu55			
酬		tsʰ	iu	55	tsʰiu55			
售		tsʰ	iu	55	tsʰiu55			
仇		tsʰ	iu	55	tsʰiu55			
丑	醜	tsʰ	iu	42	tsʰiu42		出~	
手		tsʰ	iu	42	tsʰiu42			
絮		tsʰ	iu	213	tsʰiu213		刷	
树		tsʰ	iu	22	tsʰiu22	白读		
梳		s	iu	33	siu33			
修		s	iu	33	siu33			
羞		s	iu	33	siu33			
收		s	iu	33	siu33			
泅		s	iu	55	siu55			
帚		s	iu	42	siu42			
首		s	iu	42	siu42			
守		s	iu	42	siu42			
受		s	iu	35	siu35			
授		s	iu	35	siu35			
秀		s	iu	213	siu213			
绣		s	iu	213	siu213			
锈		s	iu	213	siu213			
袖		s	iu	213	siu213			
兽		s	iu	213	siu213			
寿		s	iu	22	siu22			
岫		s	iu	22	siu22		鸟~：鸟巢	
柔		dz	iu	55	dziu55			
揉		dz	iu	55	dziu55			
球		k	iu	55	kiu55			
纠		k	iu	42	kiu42			
九		k	iu	42	kiu42	文读	~重天	
咎		k	iu	35	kiu35			
柩		k	iu	35	kiu35			
救		k	iu	213	kiu213			
究		k	iu	213	kiu213			
