y	②	如余餘儒/漁愚(文)虞娛於于迂盂榆愉逾俞臾瘐諛隅孺輿渝												
y	③	雨羽/乳宇禹與(給～)汝												
y	⑤	/玉譽預豫寓籲愈禦芋喻裕禦飫(喂)												
y	⑦	疫鬰/役域棫蜮												
pa	①	巴/粑芭笆杷疤爸揹(訓)												
pa	③	把(～推)/畀(訓)靶												
pa	⑤	/霸欛(刀～)壩罷												
pa	⑦	八/捌叭伯(白)百(白)陌(白，～生個)吧												
pʰa	①	/趴擘(～開,張開:把腳～開)扒(～開)												
pʰa	②	爬/扒(～手)琶耙鈀												
pʰa	⑤	怕/帕												
pʰa	⑦	拔/白(白)拍(白)												
ma	①	媽(文)												
ma	②	/麻蟆(蛤～)												
ma	③	馬/瑪螞碼摸(～東西,指偷盜)												
ma	⑤	/罵												
ma	⑦	/抹麥(白)												
fa	①	花												
fa	②	/華鏵樺劃(～算)												
fa	⑤	化畫話(文，名詞)/劃(計～)												
fa	⑦	法髪/發伐筏罰乏閥												
ta	③	打												
ta	⑦	答/搭耷著(訓，猶“了”)												
tʰa	①	他(文)/她(文)它祂牠												
tʰa	⑦	達塔/踏拓(~本)遝溻塌												
na	①	拿												
na	②	/挪哪(～吒)												
na	③	那/哪												
na	⑤	哪₁/												
na	⑦	納/捺娜												
l̥a	①	拉												
l̥a	③	鄔												
l̥a	⑦	辣臘/剌垃蠟□(裂縫也)啦(表示驚訝、反問、難以置信：他箇就死訖著～？)												
ʦa	①	/渣楂喳												
ʦa	⑤	乍/詐炸榨柵												
ʦa	⑦	/眨閘匝砸啄劄摘(白)吒窄(白)												
ʦʰa	①	/叉差釵杈(器具: ～衣裳)												
ʦʰa	②	/茶查搽茬												
ʦʰa	⑤	詫/岔衩杈(梽木～)												
ʦʰa	⑦	雜(文)插察/擦拆(白)擇(白)												
sa	①	沙衫/紗杉莎痧砂鯊裟												
sa	③	傻/耍灑撒												
sa	⑤	廈(大～)薩霎卅颯靸												
sa	⑦	殺刹撒/煞颯薩煞												
tʂa	①	/遮(白)												
tʂa	③	/者(白)												
tʂa	⑤	/蔗(白)												
tʂa	⑦	隻(白)/炙(白，～火：烤火)												
tʂʰa	①	/車(白)												
tʂʰa	③	/扯(白)												
tʂʰa	⑦	/赤(白)尺(白)												
ʂa	①	/奢(白)賒(白)												
ʂa	②	/蛇(白)												
ʂa	③	/舍(白，四～五入)												
ʂa	⑤	啥(後必須接“哩”：～哩唧)/赦(白)麝(白)社(白)射(白～尿)												
ʂa	⑦	/石(白)												
ka	①	家(白)/痂伽												
ka	⑤	/架嫁(白)擱(訓)												
ka	⑦	/夾(白)裌(白)甲(白，指～)挾(白，～菜)隔(白)訖(訓，附動詞後表示完成：死～著)												
kʰa	⑦	/掐(白：～你一几)客(白)												
ŋa	①	鴉(白)/椏丫(張開)												
ŋa	②	牙(白)/衙(白)伢(猫～唧:男孩)												
ŋa	③	瓦(白，名詞)/啞(文)												
ŋa	⑤	/砑(碾磨:～胡椒)												
ŋa	⑦	鴨(白)/押(白)壓(白)額(白，～頭)軛(白)扼(白)齧(訓，咬也)												
ha	①	/蝦(白)哈(～氣)												
ha	③	/哈(～巴狗，～裏～氣)												
ha	⑤	/下(白)□(全部、全都:～用完了)												
ha	⑦	瞎(白)/嚇(白)轄(白)狹(白)												
pia	⑦	/壁(白)												
pʰia	⑦	/劈(白)												
tia	⑦	/滴(白)												
tʰia	②	/提(訓)												
tʰia	⑦	/踢(白)靮(訓，綁也)												
ȵia	③	/惹(白)												
ȵia	⑤	/嬲(训，褻詞,交合)												
ȵia	⑦	/嬲(训、西，褻詞,交合)												
l̥ia	①	/嗲(撒嬌：～聲～氣)												
l̥ia	③	/□(舔)												
l̥ia	⑦	/累(訓:今日～得不得何噠)												
ʦia	③	/姐(白)												
ʦia	⑤	/借(白)												
ʦia	⑦	/席(白)												
ʦʰia	③	/且(白)												
sia	①	/些(白)												
sia	②	/斜(白)邪(白)												
sia	③	/寫(白)												
sia	⑤	/瀉卸(白)謝(白，姓)												
sia	⑦	/錫(白)												
kia	①	家(文：大～)佳/加嘉伽(文)痂(文)												
kia	③	假(放～)/賈(姓)												
kia	⑤	架(文)/駕嫁(文)稼價												
kia	⑦	甲(文)/胛(肩～)夾(文)挾(文~菜)裌(文)												
kʰia	②	茄(白)												
kʰia	⑦	恰/治喫(白)												
hia	①	/蝦(文)												
hia	②	霞/暇遐瑕												
hia	⑤	下(文)/夏廈												
hia	⑦	狹(文)匣/轄峽俠瞎(文)嚇												
ia	①	/鴉(文)丫(～頭)												
ia	②	/牙(文)芽衙(文)爺(白，父親也)												
ia	③	也(白)/雅啞(文)野(白)冶												
ia	⑤	/亞夜(白)												
ia	⑦	/鴨(文)押(文)壓(文)易(白：姓氏)												
sʷa	⑦	/涮(～牛肉)												
kʷa	①	瓜/呱												
kʷa	③	/寡剮□(～剝剝:壞了的蛋)												
kʷa	⑤	掛/卦褂												
kʷa	⑦	刮訖(訓、南，附動詞後表示完成：死～已)												
kʰʷa	①	/誇												
kʰʷa	③	/垮												
kʰʷa	⑤	/跨胯												
kʰʷa	⑦	/括(包～)聒(～耳朵)												
ʷa	①	蛙/剜媧												
ʷa	②	/娃												
ʷa	③	/瓦(文)搲(舀也)												
ʷa	⑤	話(白，動詞)												
ʷa	⑦	滑猾挖襪屋(竈～裏：厨房，“～下”合音也)												
hya/fya	①	靴(白)												
pɔ	①	波玻/菠												
pɔ	③	/跛婆(口，～婆：奶奶也)												
pɔ	⑤	/簸播												
pɔ	⑦	剝/博搏撥缽駁婆(口、變，婆～：奶奶也)□(蛋:雞～～)												
pʰɔ	①	坡												
pʰɔ	②	婆/鄱												
pʰɔ	③	/頗剖叵												
pʰɔ	⑤	破												
pʰɔ	⑦	勃僕/潑薄(厚～)瀑(～布)												
mɔ	①	/摸□(西～西～做：事很慢)												
mɔ	②	/磨(動)摩饃摹膜魔蘑												
mɔ	③	/摸(～東西)												
mɔ	⑤	/磨(名)												
mɔ	⑦	莫末/寞沫茉												
fɔ	②	/和(文：～平演變)												
fɔ	③	火/夥												
fɔ	⑤	禍或(南)獲(南)/貨												
fɔ	⑦	活霍忽縛/藿或惑獲豁(～口)												
tɔ	①	多/掇												
tɔ	③	朶/朵躲垛(砌～子)□(提示給你)												
tɔ	⑤	/剁(～辣椒)												
tɔ	⑦	/度(忖～)咄												
tʰɔ	①	/拖												
tʰɔ	②	/駝馱陀沱砣(～股唧，圓蒂砣狀物體)鴕佗												
tʰɔ	③	妥/橢												
tʰɔ	⑤	/舵惰哚唾墮□(住上重疊，～起來)												
tʰɔ	⑦	脫託/奪托鐸踱												
nɔ	②	/挪儺												
nɔ	⑤	/糯懦餓(口)												
nɔ	⑦	/諾												
l̥ɔ	①	/囉												
l̥ɔ	②	羅騾/鑼籮螺腡邏蘿												
l̥ɔ	③	/裸卵□(說話不消或食物在口中)												
l̥ɔ	⑦	洛/烙落駱絡樂(快～)捋												
ʦɔ	③	左/佐												
ʦɔ	⑦	作桌捉/撮卓倬焯琢啄鐲												
ʦʰɔ	①	/搓蹉錯												
ʦʰɔ	③	/挫												
ʦʰɔ	⑤	坐/座措銼												
ʦʰɔ	⑦	/昨鑿翟濁戳(褻詞,交合：豬～個)濯辵₂(訓：～寶子：騙子)雜(白，野～種)												
sɔ	①	/蓑梭娑唆欶(吸:～面)												
sɔ	③	所/鎖瑣												
sɔ	⑦	/刷塑率(～領)蟀索朔縮												
tʂɔ	⑦	/拙斫(砍也)												
tʂʰɔ	⑦	酌/著(睡～；遺失)綽辵₁(訓，騙:～錢)												
ʂɔ	⑦	/碩勺芍爍□(差)												
kɔ	①	歌/哥戈												
kɔ	③	/裹												
kɔ	⑤	個(量詞；另訓結構助詞，相當於“的”)/箇₂(訓，這麽:～多/大)過(文)												
kɔ	⑦	各鴿割/佮葛閣擱角箇₁(訓，這、這兒:咯邊)												
kʰɔ	①	/科蝌苛柯顆窠												
kʰɔ	②	/□(正好: 所～一個)												
kʰɔ	③	/可棵顆課(西)												
kʰɔ	⑤	/課												
kʰɔ	⑦	/瞌(打～著)磕渴闊確(～好)殼擴												
ŋɔ	②	/蛾鵝峨訛娥俄(～羅斯)												
ŋɔ	③	我₁												
ŋɔ	⑤	我₂(口)/臥餓(文)												
ŋɔ	⑦	惡(善～)/鱷鄂諤愕噩												
hɔ	①	/呵□(哄:～細嘎唧)												
hɔ	②	何(不得～著：受不了了)/河荷												
hɔ	⑤	禍賀呵(水～～哩)吙(訓，類似普通話“哈”或臺灣腔“厚”)												
hɔ	⑦	合喝盍鶴/褐遏阖盒豁學(白，～堂；訓，～得xx樣個：好像，尤長沙言“跟得”也)蠚(～辣子)□(跟、像：～得)												
ȵiɔ	⑦	虐/弱瘧(～疾)												
l̥iɔ	⑦	略/掠												
ʦʰiɔ	⑦	雀/鵲嚼爵												
siɔ	⑦	削												
kiɔ	⑦	腳												
kʰiɔ	⑦	覺(自～)/卻												
hiɔ	⑦	學(文)												
iɔ	②	/喲(訓，怎麽、爲什麽也：～哩，～個，～搞法)												
iɔ	⑦	約若/藥鑰躍嶽樂(音～)												
kʷɔ	①	/鍋(文，粘～)												
kʷɔ	③	果												
kʷɔ	⑤	過(白)												
kʷɔ	⑦	郭國/虢												
kʰʷɔ	⑦	濶/擴廓												
ʷɔ	①	鍋(口，～子)倭/鑊渦萵窩蝸屙												
ʷɔ	②	/和(白，～尚)禾(～須須：負蝗)												
ʷɔ	⑦	握沃/𤌍(燙也)												
pɛ	③	唄₁(祈使或反問語氣：你來～)												
pɛ	⑤	拔(訓，薅也)唄₂(陳述語氣：我是醴陵個～)												
pɛ	⑦	北迫/柏百(文)伯(文)□(骗)												
pʰɛ	⑦	白(文，～関)/帛珀泊迫拍(文)魄												
mɛ	①	媽(口，姆～：母親面稱或親姊妹間包括式背稱)/墨(口：～黑個)												
mɛ	⑤	/咩(同“唄₂”，南鄉說法)												
mɛ	⑦	麥(文)/沒(沉～)墨默陌(文)脈												
tɛ	⑦	得(～了：醴陵人口標)德(積～唧：醴陵人口標)												
tʰɛ	⑦	特												
l̥ɛ	③	/唻₁												
l̥ɛ	⑤	/唻₂(箇囘你就要看清～)												
l̥ɛ	⑦	勒/肋𠢠(荊棘：杉棘～～)												
ʦɛ	⑦	則側責/蚱(～蜢子)窄摘(文)												
ʦʰɛ	⑦	測擇(文)/策廁賊拆(文)坼(文)冊澤宅□(言到處亂逛也)												
sɛ	⑦	瑟色/塞嗇虱澀												
tʂɛ	①	/遮(文)												
tʂɛ	③	/者(文)												
tʂɛ	⑤	/蔗(文)												
tʂɛ	⑦	/折褶哲浙												
tʂʰɛ	①	/車(文)												
tʂʰɛ	③	/扯(文)												
tʂʰɛ	⑦	徹澈/撤轍特(口)												
ʂɛ	①	/奢(文)賒(文)												
ʂɛ	②	/佘蛇(文)												
ʂɛ	③	/舍(文，四～五入)												
ʂɛ	⑤	/社(文)射(文)舍(宿～)麝(文)赦(文)□(娇惯小孩：～伢妹唧)												
ʂɛ	⑦	涉設/舌攝失												
kɛ	①	/雞(白，西鄉兒語：～咯咯)□(細～唧：小孩)												
kɛ	⑤	/鋸(白，～子)												
kɛ	⑦	格革隔(文)/胳(～臂)												
kʰɛ	⑦	刻客/克咳												
ŋɛ	②	/魚(白，西鄉兒語：～唧)												
ŋɛ	⑦	厄/額(文，名～)扼(文)軛(文)月(西)												
hɛ	⑦	黑赫/駭核嚇												
ɛ	②	兒而												
ɛ	③	爾耳/鉺呃(表示肯定，～咯：尤長沙“嗯咯”)												
ɛ	⑤	二貳/呃(正在組織語言之聲：箇下就～……)												
piɛ	③	/癟												
piɛ	⑦	/屄(女陰)												
pʰiɛ	③	/痞蹩瞥												
pʰiɛ	⑤	/□(拉屎之聲：～妹唧～，屎～～)												
pʰiɛ	⑦	撇/別												
miɛ	①	/咩(羊牯～～：蜻蜓)												
miɛ	⑦	滅/篾蔑搣(用手指指進去使分開：～桔子皮)												
tiɛ	①	爹(～～：父親面稱或親姊妹間包括式背稱)												
tiɛ	⑦	跌(往下掉:～下來；～气：咽气也)/得(口：冇～)												
tʰiɛ	⑦	帖鐵/諜蝶牒碟疊貼忒(训，太也：～多著)												
ȵiɛ	③	/惹(口)												
ȵiɛ	⑤	熱(南)												
ȵiɛ	⑦	聶/鑷躡熱孽捏業												
l̥iɛ	③	/□(以舌取物)												
l̥iɛ	⑦	列劣/獵裂烈□(小孩哭為發～)捩(歪)												
ʦiɛ	①	嗟/濕(訓：～濕個)												
ʦiɛ	③	/姐(文)												
ʦiɛ	⑤	/借(文)												
ʦiɛ	⑦	接節												
ʦʰiɛ	③	/且(文)												
ʦʰiɛ	⑦	絕戚/妾捷切截竊睫												
siɛ	①	些(文)/□(張開，露出:牙齒～出來)雪(口，～白個)												
siɛ	②	/斜(文)邪(文)												
siɛ	③	寫(文)												
siɛ	⑤	謝(文)/卸(文)												
siɛ	⑦	屑薛/襲泄雪瀉(文)												
kiɛ	⑦	結激刦/揭潔												
kʰiɛ	⑤	去(白：來～；～皮)												
kʰiɛ	⑦	傑竭/劫怯												
hiɛ	⑤	/解(姓)												
hiɛ	⑦	協脅/歇攜												
iɛ	①	耶/椰												
iɛ	②	爺(文)												
iɛ	③	野(文)/也(文)敥(撒，以手撒物：～米)												
iɛ	⑤	夜(文)												
iɛ	⑦	葉/頁乙𥣘(凹)謁翼(白，～胛子：翅膀)												
kyɛ	①	抓												
kyɛ	⑤	□(～厚個)												
kyɛ	⑦	決綴橘/訣厥橛抉蕨												
kʰyɛ	②	/茄(文)												
kʰyɛ	⑦	掘缺/闕穴屈倔崛												
ŋyɛ	⑦	月												
hyɛ/fyɛ	①	/靴(文)												
hyɛ/fyɛ	⑦	說血												
yɛ	⑦	閱越曰/粵悅域												
paⁱ	①	/掰𨃅(足跛)												
paⁱ	③	/擺												
paⁱ	⑤	拜/湃												
pʰaⁱ	②	/排牌徘												
pʰaⁱ	⑤	派敗/稗												
maⁱ	②	埋/霾												
maⁱ	③	買												
maⁱ	⑤	/賣邁												
faⁱ	②	懷(文)/槐淮												
faⁱ	⑤	壞												
taⁱ	①	/呆												
taⁱ	③	/歹												
taⁱ	⑤	帶/戴												
tʰaⁱ	①	/胎												
tʰaⁱ	②	/抬												
tʰaⁱ	⑤	大太泰												
naⁱ	①	/奶(口)												
naⁱ	②	哪₂(“哪₁裏”合音：～去？)												
naⁱ	③	乃奶												
naⁱ	⑤	/耐奈												
l̥aⁱ	②	來/遺(訓，遺忘，進:～落,～尿)												
l̥aⁱ	③	/俫(～唧家人，男孩也)												
l̥aⁱ	⑤	賴/癩籟												
ʦaⁱ	①	/齋哉												
ʦaⁱ	③	/崽												
ʦaⁱ	⑤	/債												
ʦʰaⁱ	①	/猜差(出～)												
ʦʰaⁱ	②	柴才/豺												
ʦʰaⁱ	③	揣(～度)												
ʦʰaⁱ	⑤	寨蔡												
saⁱ	①	/腮鰓篩衰摔												
saⁱ	③	/灑(～水)												
saⁱ	⑤	帥/曬												
ʂaⁱ	②	/啥₂(“啥₁哩”合音，故不再後接“哩”：～事、～時唧)												
kaⁱ	①	街皆/階												
kaⁱ	③	解												
kaⁱ	⑤	械介界/丐尬芥疥屆戒械誡												
kʰaⁱ	①	/揩												
kʰaⁱ	③	/楷闿愷剴鍇蟹(西)概(西)												
kʰaⁱ	⑤	/概慨愾溉楷(西)												
ŋaⁱ	①	/挨哀娭												
ŋaⁱ	②	/捱(慢,與“快”相對)埃岩挨(～打)涯崖癌												
ŋaⁱ	③	矮/藹靄												
ŋaⁱ	⑤	艾(～粑粑)/隘												
haⁱ	②	諧鞋還(～有)/孩												
haⁱ	③	/蟹												
haⁱ	⑤	/懈駭氦												
kʷaⁱ	①	/乖												
kʷaⁱ	③	/拐□(～訖場：事情糟了)												
kʷaⁱ	⑤	怪												
kʰʷaⁱ	③	塊/傀蒯												
kʰʷaⁱ	⑤	快會(～計)/筷塊劊檜												
ʷaⁱ	①	/歪												
ʷaⁱ	②	/懷(白，懷孕)												
hyaⁱ/fyaⁱ	③	/甩												
hyaⁱ/fyaⁱ	⑤	/帥(文)												
moⁱ	⑤	/妹(白，～唧)												
tʰoⁱ	②	抬台苔臺												
tʰoⁱ	⑤	代待/袋怠態貸												
ʦoⁱ	①	/災栽												
ʦoⁱ	③	/宰載(年～)												
ʦoⁱ	⑤	/載(～重)再												
ʦʰoⁱ	②	/才財材裁												
ʦʰoⁱ	③	/采睬踩彩												
ʦʰoⁱ	⑤	在菜												
soⁱ	⑤	/賽												
koⁱ	①	該												
koⁱ	③	/改												
koⁱ	⑤	蓋												
koⁱ	⑦	/箇(“～一”合音，用法基本同kei)												
kʰoⁱ	①	開												
kʰoⁱ	③	/凱												
kʰoⁱ	⑤	概/溉慨												
ŋoⁱ	①	哀												
ŋoⁱ	③	/藹(和～)												
ŋoⁱ	⑤	愛/礙外(白，～公/婆)												
hoⁱ	③	/海												
hoⁱ	⑤	亥害												
oⁱ	⑤	外(文)												
ʷoⁱ	⑤	/外(文，以～、～閒)												
peⁱ	①	悲碑/卑杯揹												
peⁱ	⑤	貝/背輩閉？敝幣蔽斃弊												
pʰeⁱ	①	/丕胚坯胚												
pʰeⁱ	②	/培陪賠裴												
pʰeⁱ	③	/呸												
pʰeⁱ	⑤	倍佩/焙(～籠：烤火的竹籃子)沛配背(～書)												
meⁱ	①	/痗黴(倒～)												
meⁱ	②	梅/枚媒煤黴迷(～信)湄莓												
meⁱ	③	/每美鎂												
meⁱ	⑤	/妹(文)昧寐												
feⁱ	①	飛灰/恢麾非妃揮輝徽蜚扉詼												
feⁱ	②	肥回/茴淝誰												
feⁱ	③	毀匪/悔												
feⁱ	⑤	會彗廢肺諱/賄匯晦繪痱吠稅慧惠穢費壞(口，冷～著：感冒着涼了)												
teⁱ	①	/堆												
teⁱ	⑤	對兌/隊												
tʰeⁱ	①	/推胎(西)												
tʰeⁱ	②	/擡(西)												
tʰeⁱ	③	/腿												
tʰeⁱ	⑤	/退蛻褪												
neⁱ	③	屢/餒												
neⁱ	⑤	內(～裏：裏面)												
l̥eⁱ	①	/嘞纍(～子：胖子)												
l̥eⁱ	②	/雷耒來(南)												
l̥eⁱ	③	呂累(～積)/磊壘儡俫(西)												
l̥eⁱ	⑤	類彚/慮累(連～)淚(文)												
ʦeⁱ	③	/嘴(文)崽(西)												
ʦeⁱ	⑤	最												
ʦʰeⁱ	①	/崔催摧												
ʦʰeⁱ	②	/隨(又)												
ʦʰeⁱ	③	/璀												
ʦʰeⁱ	⑤	罪/在(旁)碎脆醉翠粹悴萃												
seⁱ	①	/雖(文)												
seⁱ	②	/隋隨(文)												
seⁱ	⑤	歲(文)/隧穗遂祟												
keⁱ	⑦	/箇(“～一”合音：～邊)□(～美子：言頂呱呱，極棒也)												
eⁱ	⑦	/欸(～朵璀（音）：發力之聲)												
kieⁱ	③	/解(文)												
kʷeⁱ	①	龜歸/圭閨規追(口)錐(口)矽椎												
kʷeⁱ	③	/詭軌癸鬼												
kʷeⁱ	⑤	貴桂/鱖瑰墜綴贅												
kʰʷeⁱ	①	虧/盔魁(～梧)窺奎炊												
kʰʷeⁱ	②	葵/垂槌睽夔錘逵奎												
kʰʷeⁱ	③	/傀跪												
kʰʷeⁱ	⑤	/潰愧櫃饋瑰贅綴												
ʷeⁱ	①	威/煨												
ʷeⁱ	②	為₁(作～)危維惟/微唯違圍桅												
ʷeⁱ	③	委/尾(文)偽萎緯偉葦緯												
ʷeⁱ	⑤	未畏爲₂(～啥事：爲什麽)/衛喂位味魏諱慰胃謂猥會(西)												
kyeⁱ	①	追錐												
kʰyeⁱ	①	吹(文)												
hyeⁱ/fyeⁱ	②	垂												
hyeⁱ/fyeⁱ	③	水(文)												
hyeⁱ/fyeⁱ	⑤	/稅												
yeⁱ	③	/蕊												
yeⁱ	⑤	/銳												
paᵘ	①	包/胞褒苞												
paᵘ	③	保/寶飽堡葆												
paᵘ	⑤	/報豹爆齙(齒露:～牙齒)												
pʰaᵘ	①	/拋□(～松)												
pʰaᵘ	②	/刨袍浮(訓)												
pʰaᵘ	③	跑												
pʰaᵘ	⑤	/抱菢暴範泡鮑炮刨(～子)雹□曝(一～十寒)												
pʰaᵘ	⑦	□(～滾個：很熱乎)												
maᵘ	①	貓												
maᵘ	②	/毛矛茅												
maᵘ	③	/卯												
maᵘ	⑤	貌冒/帽冇(未、無)												
taᵘ	①	刀/叨(嘮～)												
taᵘ	③	島/禱倒(打～)搗												
taᵘ	⑤	到/倒(～水)												
tʰaᵘ	①	/濤滔掏												
tʰaᵘ	②	桃/逃淘陶萄												
tʰaᵘ	③	/討導												
tʰaᵘ	⑤	/道稻蹈套盜悼												
naᵘ	②	/撓												
naᵘ	③	/腦(～上裏：上面)惱瑙												
naᵘ	⑤	/鬧(文)												
l̥aᵘ	①	/撈臊(羊肉～味)												
l̥aᵘ	②	牢/勞嘮癆												
l̥aᵘ	③	老/姥佬												
l̥aᵘ	⑤	鬧/澇												
l̥aᵘ	⑦	/老(變：爺/娘～子)												
ʦaᵘ	①	糟/遭												
