获	xo323	xo23	xo323	xo213																
兄	ɕioŋ35	ɕioŋ35	ɕioŋ35	ɕioŋ35																
永	yn41	yn41	yn41	yn32																
颖	in41	in41	in41	in32																
疫	y323	y23	y323	y213																
萤	in31	in31	in31	in21																
迥	ʨyn41	ʨyn41	ʨyn41	ʨyn32																
蓬	pʰoŋ31	pʰoŋ31	pʰoŋ31	pʰoŋ21																
木	mu323	mu23	mu323	mu213																
送	soŋ323	soŋ323	soŋ323	soŋ213																
速	su323	su23	su323	su213																
贡	koŋ323	koŋ323	koŋ323	koŋ213																
谷	ku323	ku23	ku323	ku213																
福	fu323	fu23	fu323	fu213																
嵩	soŋ35	soŋ35	soŋ35	soŋ35																
六	lu323	nu23	nu323	nu213																
续	ɕy323	ɕy23	ɕy323	ɕy213																
中	tʂoŋ35	tsoŋ35	tʂoŋ35	tʂoŋ35																
祝	tʂu323	tsu23	tʂu323	tʂu213																
弓	koŋ35	koŋ35	koŋ35	koŋ35																
嗅	ɕiəu323	ɕiəu323	ɕiəu323	ɕiəu213																
局	ʨy323	ʨy23	ʨy323	ʨy213																
胡	fu31	fu31	fu31	fu21																
肤	fu35	fu35	fu35	fu35																
呼	fu35	fu35	fu35	fu35																
飞	fei35	fei35	fei35	xuei35																
灰	xuei35	xuei35	xuei35	xuei35																
泛	fan323	fan323	fan323	xuan214																
欢	xuan35	xuan35	xuan35	xuan35																
忽	fu35	fu23	fu35	fu35																
芳	faŋ35	faŋ35	faŋ35	xuaŋ35																
黄	xuaŋ31	xuaŋ31	faŋ31	xuaŋ21																
毁	xuei41	xuei41	xuei41	xuei32																
乏	fa31	fæ23	fa31	xua21																
华	xua31	xua31	xua31	xua21																
假	tɕia41	tɕia41	tɕia41	tɕia32																
巧	tɕʰiau41	tɕʰiau41	tɕʰiau41	tɕʰiau32																
恰	tɕʰia323	tɕʰiæ23	tɕʰia323	tɕʰia213																
监	tɕian35	tɕian35	tɕian35	tɕian35																
幸	ɕin323	ɕin323	ɕin323	ɕin213																
家	tɕia35	tɕia35	tɕia35	tɕia35																
甲	tɕia323	tɕiæ23	tɕia323	tɕia213																
讲	tɕiaŋ41	tɕiaŋ41	tɕiaŋ41	tɕiaŋ32																
戒	tɕiai323	tɕiɛn323	tɕiai323	tɕiai213																
杏	ɕin323	xən323	ɕin323	xən213																
解(~开)	tɕiai41	tɕiɛn41	tɕiai41	tɕiai32																
陷	xan323	ɕian323	ɕian323	ɕian213																
街	kai35	kai35	kai35	kai35																
更	kən323	kən323	kən323	kən213																
耕	kən35	kən35	kən35	kən35																
鞋	xai31	xai31	ɕiai31	xai21																
下	ɕia323	ɕia323	ɕia323	ɕia213																
格	ke323	ke23	ke323	ke213																
吓	xo323	xe23	xe323	xe213																
革	ke323	ke23	ke323	ke213																
项	xaŋ323	xaŋ323	xaŋ323	xaŋ213																
择	tsʰe323	tsʰe23	tsʰe323	tsʰe213																
争	tsən35	tsən35	tsən35	tsən35																
崇	tsʰoŋ31	tsʰoŋ31	tsʰoŋ31	tsʰoŋ21																
生	sən35	sən35	sən35	sən35																
桌	tʂo323	tso23	tʂo323	tʂo213																
插	tʂʰa323	tsʰæ23	tʂʰa323	tʂʰa213																
征	tʂən35	tsən35	tʂən35	tʂən35																
正	tʂən323	tsən323	tʂən323	tʂən213																
身	ʂən35	sən35	ʂən35	ʂən35																
时	ʂʅ31	sɿ31	ʂʅ31	ʂʅ21																
知	tʂʅ35	tsɿ35	tʂʅ35	tʂʅ35																
持	tʂʰʅ31	tsʰɿ31	tʂʰʅ31	tʂʰʅ21																
是	ʂʅ41	sɿ41	ʂʅ41	ʂʅ32																
十	ʂʅ323	sɿ23	ʂʅ323	ʂʅ213																
实	ʂʅ323	sɿ23	ʂʅ323	ʂʅ213																
尺	tʂʰʅ323	tsʰɿ23	tʂʰʅ323	tʂʰʅ213																
成	tʂʰən31	tsʰən31	tʂʰən31	tʂʰən21																
唇	ʂuən31	suən31	ʂuən31	ʂuən21																
纯	ʂuən31	suən31	ʂuən31	ʂuən21																
承	tʂʰən31	tsʰən31	tʂʰən31	tʂʰən21																
蝉	tʂʰan31	tsʰan31	tʂʰan31	tʂʰan21																
泥	ȵi31	ȵi31	ȵi31	ȵi21																
奴	lu31	nu31	nu31	nu21																
内	luei323	nuei323	nuei323	nuei213																
暖	luan41	nuan41	nuan41	nuan32																
娘	ȵiaŋ31	ȵiaŋ31	ȵiaŋ31	ȵiaŋ21																
女	ȵy41	ȵy41	ȵy41	ȵy32																
农	loŋ31	noŋ31	noŋ31	noŋ31																
艾	ŋai323	ŋai323	ŋai323	ŋai213																
恶(~善)	ŋo323	ŋo23	ŋo323	ŋo213																
咬	ŋau41	ŋau41	ȵiau41	iau32																
袄	ŋau41	ŋau41	ŋau41	ŋəu32																
偶	ŋəu41	ŋəu41	ŋəu41	ŋəu32																
恩	ŋən35	ŋən35	ŋən35	ŋən35																
岸	ŋan323	ŋan323	ŋan323	ŋan213																
螺	lo31	no31	no31	no21																
路	lu35(白)/lu323(文)	nu323	nu323	nu213																
老	lau41	nau41	nau41	nau32																
连	ȵian31	ȵian31	ȵian31	nian21																
朗	laŋ41	naŋ41	naŋ41	naŋ32																
旅	ȵy41	ȵy41	ȵy41	ȵy32																
里	ȵi41	ȵi41	ȵi41	ȵi32																
医	i35	i35	i35	i35																
烟	ian35	ian35	ian35	ian35																
业	ȵie323	ȵie23	ȵie323	ie323																
映	in323	in323	in323	in213																
逆	ȵi323	ȵi23	ȵi323	ȵi213																
幺	iau35	iau35	iau35	iau35																
宜	ȵi31	ȵi31	ȵi31	ni21																
严	ȵian31	ȵian31	ȵian31	nian21																
迎	in31	in31	in31	in21																
蚁	ȵi41	ȵi41	ȵi41	ni32																
研	ȵian31	ȵian31	ȵian3	nian21																
窝	uo35	o35	o35	o35																
顽	uan31	uan31	uan31	uan21																
碗	uan41	uan41	uan41	uan32																
温	uən35	uən35	uən35	uən35																
午	vu41	vu41	vu41	vu32																
屋	vu323	vu23	vu323	vu213																
挖	ua35	ua35	ua35	ua35																
鱼	y31	y31	y31	y21																
渊	yuan35	yan35	yuan35	yuan35																
郁	y323	y23	y323	y213																
危	uei35	uei35	uei35	uei35																
愿	yuan323	yuan323	yuan323	yuan213																
元	yan31	yan31	yan31	yan31																
为	uei31	uei31	uei31	uei21																
荣	yn31	yn31	yn31	yn21																
融	ʐoŋ31	zoŋ31	ʐoŋ31	ʐoŋ21																
易	i323	i23	i323	i213																
唯	uei31	uei31	uei31	uei21																
孕	ʐuən323	zuən323	ʐuən323	ʐuən213																
热	ʐe323	ze23	ʐe323	ʐe213																
肉	ʐu323	zu23	ʐu323	ʐu213																
人	ʐən31	zən31	ʐən31	ʐən21																
软	ʐuan41	zuan41	ʐuan41	ʐuan32																
日	ʐʅ323	zɿ23	ʐʅ323	ʐʅ213																
左	tso323	tso323	tso323	tso213																
歌	ko35	ko35	ko35	ko35																
驮	tʰo31	tʰo31	tʰo31	tʰo21																
玻	po35	po35	po35	po35																
果	ko323	ko323	ko323	ko213																
棵	kʰo35	kʰo35	kʰo35	kʰo35																
姐	tɕie41	tɕi41	tɕie41	tɕie32																
且	tɕʰye41	tɕʰi41	tɕʰie41	tɕʰye32																
邪	ɕie31	ɕi31	ɕie31	ɕie21																
谢	ɕie323	ɕi323	ɕie323	ɕie213																
借	ʨie323	tɕi323	ʨie323	ʨie213																
射	ʂe323	se323	ʂe323	ʂe213																
浦	pʰu41	pʰu41	pʰu41	pʰu32																
吐	tʰu41	tʰu41	tʰu41	tʰu32																
慕	mu323	mu323	mu323	mu213																
馅	xan323(白)/ɕian323(文)	xan323(白)/ɕian323(文)	ɕian323	ɕian213																
间	kan35(白)/tɕian35(文)	kan35(白)/tɕian35(文)	kan35(白)/tɕian35(文)	kan35(白)/tɕian35(文)																
减	tɕian41	tɕian41	tɕian41	tɕian32																
厌	ian323	ian323	ian323	ian213																
剑	tɕian323	tɕian323	tɕian323	tɕian213																
编	pian35	pian35	pian35	pian35																
建	tɕian323	tɕian323	tɕian323	tɕian213																
年	ȵian31	ȵian31	ȵian31	nian21																
拳	tɕʰyan31	tɕʰyan31	tɕʰyan31	tɕʰyan21																
全	tɕʰyan31	tɕʰyan31	tɕʰyan31	tɕʰyan21																
圈	tɕyan323	tɕyan323	tɕyan323	tɕyan213																
旋	ɕyan31	ɕyan31	ɕyan31	ɕyan21																
院	yan323	yan323	yan323	yan213																
宣	ɕyan35	ɕyan35	ɕyan35	ɕyan35																
汤	tʰaŋ35	tʰaŋ35	tʰaŋ35	tʰaŋ35																
郎	laŋ31	naŋ31	naŋ31	naŋ21																
藏	tsaŋ323	tsaŋ323	tsaŋ323	tsaŋ213																
旁	pʰaŋ31	pʰaŋ31	pʰaŋ31	pʰaŋ21																
昌	tʂʰaŋ35	tsʰaŋ35	tʂʰaŋ35	tʂʰaŋ35																
上	ʂaŋ323	saŋ323	ʂaŋ323	ʂaŋ213																
床	tʂʰuaŋ31	tsʰuaŋ31	tʂʰuaŋ31	tʂʰuaŋ21																
让	ʐaŋ323	zaŋ323	ʐaŋ323	ʐaŋ213																
窗	tsʰaŋ35	tsʰaŋ35	tsʰaŋ35	tsʰaŋ35																
荒	xuaŋ35	xuaŋ35	xuaŋ35	xuaŋ35																
黄	xuaŋ31	xuaŋ31	xuaŋ31	xuaŋ21																
匡	kʰuaŋ35	kʰuaŋ35	kʰuaŋ35	kʰuaŋ35																
往	uaŋ41	uaŋ41	uaŋ41	uaŋ32																
况	kʰuaŋ323	kʰuaŋ323	kʰuaŋ323	kʰuaŋ213																
恨	xən323	xən323	xən323	xən213																
恒	xən31	xən31	xən31	xən21																
樱(~桃)	ŋən35(白)/in35(文)	ŋən35(白)/in35(文)	ŋən35(白)/in35(文)	ŋən35(白)/in35(文)																
崩	poŋ35	pən35	pən35	pən35																
彭	pʰən31	pʰən31	pʰən31	pʰən21																
横	xən31	xuən31	xuən31	xuən21																
耿	kən41	kən41	kən41	kən32																
坑	kʰən35	kʰən35	kʰən35	kʰən35																
萌	moŋ31	moŋ31	moŋ31	moŋ21																
冰	pin35	pin35	pin35	pin35																
应	in323	in323	in323	in213																
轻	ʨʰin35	ʨʰin35	ʨʰin35	ʨʰin35																
京	tɕin35	tɕin35	tɕin35	tɕin35																
凝	lin31	nin31	nin31	nin21																
星	ɕin35	ɕin35	ɕin35	ɕin35																
甚	ʂən323	sən323	ʂən323	ʂən213																
症	tʂən323	tsən323	tʂən323	tʂən213																
升	ʂən35	sən35	ʂən35	ʂən35																
政	ʂən323	sən323	ʂən323	ʂən213																
论	lən323	nən323	nən323	nən213																
论(~语)	lən31	nən31	nən31	nən21																
旬	ɕyn31	ɕyn31	ɕyn31	ɕyn21																
笋	sən41	sən41	sən41	sən32																
蒙	moŋ31	moŋ31	moŋ31	moŋ21																
疯	foŋ35	foŋ35	foŋ35	foŋ35																
封	foŋ35	foŋ35	foŋ35	foŋ35																
捧	pʰoŋ41	pʰoŋ41	pʰoŋ41	pʰoŋ32																
梦	moŋ323	moŋ323	moŋ323	moŋ213																
夹	tɕia323	tɕiæ23	tɕia323	tɕia213																
狭	ɕia323	ɕiæ23	ɕia323	ɕia213																
匣	ɕia323	ɕiæ23	ɕia323	ɕia213																
轧	ia323	iæ23	ia323	ia213																
眨	tsa323	tsæ23	tsa323	tsa213																
铡	tʂa323	tsæ23	tʂa323	tʂa213																
乏	fa323	fæ23	fa323	fa213																
发	fa323	fæ23	fa323	fa213																
答	ta323	tæ23	ta323	ta213																
纳	la323	næ23	na323	na213																
杂	tsa323	tsæ23	tsa323	tsa213																
腊	la323	næ23	na323	na213																
达	ta323	tæ23	ta323	ta213																
擦	tsʰa323	tsʰæ23	tsʰa323	tsʰa213																
鸽	ko323	ko23	ko323	ko213																
磕	kʰo323	kʰo23	kʰo323	kʰo213																
鹤	xo323	xo23	xo323	xo213																
葛	ko323	ko23	ko323	ko213																
搁	ko323	kʰo23	ko323	kʰo213																
页	ie323	i23	ie323	ie213																
妾	tɕʰie323	tɕʰie23	tɕʰie323	tɕʰie213																
帖	tʰie323	tʰie23	tʰie323	tʰie213																
协	ɕie323	ɕi23	ɕie323	ɕie213																
歇	ɕie323	ɕie23	ɕie323	ɕie213																
切	tɕʰie323	tɕʰie23	tɕʰie323	tɕʰie213																
沫	mo323	mo23	mo323	mo213																
夺	to323	to23	to323	to213																
聒	ko323	ko23	ko323	ko213																
豁	xo323	xo23	xo323	xo213																
绝	tɕye323	tɕye23	tɕye323	tɕye213																
越	ye323	ye23	ye323	ye213																
血	ɕye323	ɕye23	ɕye323	ɕye213																
设	ʂe323	se23	ʂe323	ʂe213																
摄	ʂe323	se23	ʂe323	ʂe213																
哲	tʂʰe323	tsʰe23	tʂʰe323	tʂʰe213																
舌	ʂe323	se23	ʂe323	ʂe213																
浙	tʂʰe323	tsʰe23	tʂʰe323	tʂʰe213																
托	tʰo323	tʰo23	tʰo323	tʰo213																
薄	po323	po23	po323	po213																
朔	ʂo323	so23	ʂo323	ʂo213																
角	ʨio323	ʨio23	ʨio323	ʨio213																
確	tɕʰio323	tɕʰio23	tɕʰio323	tɕʰio213																
乐	io323	io23	io323	io213																
药	io323	io23	io323	io213																
绰	tʂʰo323	tsʰo23	tʂʰo323	tʂʰo213																
若	ʐo323	zo23	ʐo323	ʐo213																
弱	ʐo323	zo23	ʐo323	ʐo213																
刻	kʰe323	kʰe23	kʰe323	kʰe213																
国	kue323	kue23	kue323	kue213																
百	pe323	pe23	pe323	pe213																
摘	tse323	tse23	tse323	tse213																
麦	me323	me23	me323	me213																
获	xo323	xo23	xo323	xo213																
忽	fu323	fu23	fu323	fu213																
卒	tsʰu323	tsu23	tsu323	tsʰu213																
出	tʂʰu323	tsʰu23	tʂʰu323	tʂʰu213																
佛	fo323	fu23	fu323	fu213																
绿	lu323	nu23	nu323	nu213																
足	tsu323	tsu23	tsu323	tsu213																
逐	tʂu323	tsu23	tʂu323	tʂu213																
烛	tʂu323	tsu23	tʂu323	tʂu213																
束	ʂu323	su23	ʂu323	ʂu213																
秃	tʰu323	tʰu23	tʰu323	tʰu213																
速	su323	ɕy23	ɕy323	su213																
族	tsʰu323	tsʰu23	tsʰu323	tsʰu213																
毒	tu323	tu23	tu323	tu213																
哭	kʰu323	kʰu23	kʰu323	kʰu213																
酷	kʰu323	kʰu23	kʰu323	kʰu213																
仆	pʰu323	pʰu23	pʰu323	pʰu213																
牧	mu323	mu23	mu323	mu213																
服	fu323	fu23	fu323	fu213																
目	mu323	mu23	mu323	mu213																
役	y323	y23	y323	y213																
菊	tɕʰy323	tɕʰyʊ23	tɕʰy323	tɕʰy213																
育	y323	y23	y323	y213																
局	tɕy323	tɕyʊ23	tɕy323	tɕy213																
曲	tɕʰy323	tɕʰyʊ23	tɕʰy323	tɕʰy213																
欲	y323	y23	y323	y213																
侄	tʂʅ323	tsɿ23	tʂʅ323	tʂʅ213																
失	ʂʅ323	sɿ23	ʂʅ323	ʂʅ213																
食	ʂʅ323	sɿ23	ʂʅ323	ʂʅ213																
涩	se323	se23	se323	se213																
测	tsʰe323	tsʰe23	tsʰe323	tsʰe213																
策	tsʰe323	tsʰe23	tsʰe323	tsʰe213																
逼	pi323	pi23	pi323	pi213																
息	ɕi323	ɕi23	ɕi323	ɕi213																
习	ɕi323	ɕi23	ɕi323	ɕi213																
剧	tɕy323	tɕy23	tɕy323	tɕy213																
壁	pi323	pi23	pi323	pi213																
戚	tɕʰi323	tɕʰi23	tɕʰi323	tɕʰi213																
集	tɕi323	tɕi23	tɕi323	tɕi213																
急	tɕi323	tɕi23	tɕi323	tɕi213																
媳	ɕi323	ɕi23	ɕi323	ɕi213																
僻	pʰi323	pʰi23	pʰi323	pʰi213																
笛	ti323	ti23	ti323	ti213																
七	tɕʰi323	tɕʰi23	tɕʰi323	tɕʰi213																
吉	tɕi323	tɕi23	tɕi323	tɕi213																
屈	tɕʰy323	tɕʰyʊ23	tɕʰy323	tɕʰy213																
戌	ɕy323	ɕy23	ɕy323	ɕy213																
橘	tɕy323	tɕy23	tɕy323	tɕy213																
黢	tɕʰy323	tɕʰy23	tɕʰy323	tɕʰy213																
恤	ɕy323	ɕy23	ɕy323	ɕy213																
拆	tsʰe323	tsʰe23	tsʰe323	tsʰe213																
榨	tʂa323	tsa323	tʂa323	tʂa323																
专	tʂuan35	tsuan35	tʂuan35	tʂuan35																
触	tʂu323	tsu23	tʂu323	tʂu213																
扇	ʂan323	san323	ʂan323	ʂan213																
