字	片	区	小片	方言点	声母	韵母	调值	调类	备注
完	闽东区	福宁片		柘荣	0	uoŋ	21	阳平	
宏	闽东区	福宁片		柘荣	x	œŋ	21	阳平	
宕	闽东区	福宁片		柘荣	t	ɔŋ	213	阳去	
宗	闽东区	福宁片		柘荣	ts	uŋ	42	阴平	
官	闽东区	福宁片		柘荣	k	uaŋ	42	阴平	
宙	闽东区	福宁片		柘荣	t	iu	35	阴去	
定	闽东区	福宁片		柘荣	t	iaŋ/iŋ	213	阳去	
宛	闽东区	福宁片		柘荣	0	uaŋ	51	上声	
宝	闽东区	福宁片		柘荣	p	ɔ	51	上声	
实	闽东区	福宁片		柘荣	s	ik	2	阳入	
审	闽东区	福宁片		柘荣	s	iŋ	51	上声	
客	闽东区	福宁片		柘荣	kʰ	aʔ/œk	5	阴入	
宣	闽东区	福宁片		柘荣	s	yøŋ	42	阴平	
室	闽东区	福宁片		柘荣	s	ik	5	阴入	
宦	闽东区	福宁片		柘荣	x	uaŋ	213	阳去	
宪	闽东区	福宁片		柘荣	x	yøŋ	35	阴去	
宮	闽东区	福宁片		柘荣	k	yŋ	42	阴平	
宰	闽东区	福宁片		柘荣	ts	ai	51	上声	
害	闽东区	福宁片		柘荣	x	ai	213	阳去	
宵	闽东区	福宁片		柘荣	s	iau	42	阴平	
家	闽东区	福宁片		柘荣	k	a	42	阴平	
容	闽东区	福宁片		柘荣	0	yŋ	21	阳平	
宽	闽东区	福宁片		柘荣	kʰ	uaŋ	42	阴平	
宾	闽东区	福宁片		柘荣	p	iŋ	42	阴平	
宿	闽东区	福宁片		柘荣	s	uk	5	阴入	宿舍。
寂	闽东区	福宁片		柘荣	ts	ik	2	阳入	
密	闽东区	福宁片		柘荣	m	ɛk/ik	2	阳入	
寇	闽东区	福宁片		柘荣	kʰ	ɛu	35	阴去	
富	闽东区	福宁片		柘荣	p/x	u	35	阴去	
寒	闽东区	福宁片		柘荣	k/x	aŋ	21	阳平	
寓	闽东区	福宁片		柘荣	ŋ	y	213	阳去	
寝	闽东区	福宁片		柘荣	tsʰ	iŋ	51	上声	
寞	闽东区	福宁片		柘荣	m	ɔk	2	阳入	
察	闽东区	福宁片		柘荣	tsʰ	ak	5	阴入	
寡	闽东区	福宁片		柘荣	k	ua	51	上声	
寢	闽东区	福宁片		柘荣	tsʰ	iŋ	51	上声	
寥	闽东区	福宁片		柘荣	l	iau	21	阳平	
實	闽东区	福宁片		柘荣	s	ik	2	阳入	
寧	闽东区	福宁片		柘荣	n	iŋ	21	阳平	
寨	闽东区	福宁片		柘荣	ts	ai	213	阳去	
審	闽东区	福宁片		柘荣	s	iŋ	51	上声	
寫	闽东区	福宁片		柘荣	s	ia	51	上声	
寬	闽东区	福宁片		柘荣	kʰ	uaŋ	42	阴平	
寶	闽东区	福宁片		柘荣	p	ɔ	51	上声	
对	闽东区	福宁片		柘荣	t	oi	35	阴去	
寻	闽东区	福宁片		柘荣	s/tsʰ	iŋ/ieŋ	21	阳平	文读，长度。
导	闽东区	福宁片		柘荣	t	ɔ	213	阳去	
封	闽东区	福宁片		柘荣	x	uŋ	42	阴平	
射	闽东区	福宁片		柘荣	s	ia	213	阳去	
将	闽东区	福宁片		柘荣	ts	yøŋ	35	阴去	将帅。
將	闽东区	福宁片		柘荣	ts	yøŋ	35	阴去	将帅。
專	闽东区	福宁片		柘荣	ts	uoŋ	42	阴平	
尉	闽东区	福宁片		柘荣	0	ui	35	阴去	尉官。
尊	闽东区	福宁片		柘荣	ts	ɔŋ	42	阴平	
尋	闽东区	福宁片		柘荣	s/tsʰ	iŋ/ieŋ	21	阳平	文读，长度。
對	闽东区	福宁片		柘荣	t	oi	35	阴去	
導	闽东区	福宁片		柘荣	t	ɔ	213	阳去	
小	闽东区	福宁片		柘荣	s	iau	51	上声	
少	闽东区	福宁片		柘荣	s/ts	iau	51	上声	文读，多少。
尔	闽东区	福宁片		柘荣	0/n	i/y	51	上声	
尖	闽东区	福宁片		柘荣	ts	ieŋ	42	阴平	
尘	闽东区	福宁片		柘荣	t	iŋ	21	阳平	
尚	闽东区	福宁片		柘荣	s	yøŋ	213	阳去	
尝	闽东区	福宁片		柘荣	s	yøŋ	21	阳平	
尤	闽东区	福宁片		柘荣	0	iu	21	阳平	
尧	闽东区	福宁片		柘荣	ŋ	iau	21	阳平	
尬	闽东区	福宁片		柘荣	k	ai	35	阴去	
就	闽东区	福宁片		柘荣	ts	iu	213	阳去	
尲	闽东区	福宁片		柘荣	k	aŋ	42	阴平	
尷	闽东区	福宁片		柘荣	k	aŋ	42	阴平	
尸	闽东区	福宁片		柘荣	s	i	42	阴平	
尹	闽东区	福宁片		柘荣	0	yŋ	51	上声	
尺	闽东区	福宁片		柘荣	tsʰ	yøʔ	5	阴入	
尼	闽东区	福宁片		柘荣	n	ɛ	21	阳平	
尽	闽东区	福宁片		柘荣	ts	iŋ	213	阳去	
屁	闽东区	福宁片		柘荣	pʰ	ui/i	35	阴去	
层	闽东区	福宁片		柘荣	ts	iŋ	21	阳平	
居	闽东区	福宁片		柘荣	k	y	42	阴平	
屋	闽东区	福宁片		柘荣	0	uk	5	阴入	
屍	闽东区	福宁片		柘荣	s	i	42	阴平	
屎	闽东区	福宁片		柘荣	s/tsʰ	ai/i	51	上声	
屏	闽东区	福宁片		柘荣	p	iŋ	21	阳平	
屐	闽东区	福宁片		柘荣	kʰ	iak	2	阳入	柴屐。
屑	闽东区	福宁片		柘荣	s	yøk	5	阴入	
展	闽东区	福宁片		柘荣	t	ieŋ	51	上声	
屡	闽东区	福宁片		柘荣	l	y	51	上声	
屢	闽东区	福宁片		柘荣	l	y	51	上声	
層	闽东区	福宁片		柘荣	ts	iŋ	21	阳平	
履	闽东区	福宁片		柘荣	l	y	51	上声	
山	闽东区	福宁片		柘荣	s	aŋ	42	阴平	
屿	闽东区	福宁片		柘荣	s	y	213	阳去	
岁	闽东区	福宁片		柘荣	s/x	uɛ	35	阴去	
岂	闽东区	福宁片		柘荣	kʰ	i	51	上声	
岐	闽东区	福宁片		柘荣	k	i	21	阳平	
岑	闽东区	福宁片		柘荣	kʰ	iŋ	21	阳平	
岔	闽东区	福宁片		柘荣	tsʰ	a	42	阴平	
岗	闽东区	福宁片		柘荣	k	ɔŋ	42	阴平	
岚	闽东区	福宁片		柘荣	l	aŋ	21	阳平	
岡	闽东区	福宁片		柘荣	k	ɔŋ	42	阴平	
岫	闽东区	福宁片		柘荣	s	iu	213	阳去	
岳	闽东区	福宁片		柘荣	ŋ	ɔk	2	阳入	
岸	闽东区	福宁片		柘荣	ŋ	aŋ	35	阴去	
峡	闽东区	福宁片		柘荣	k	iak	5	阴入	
峦	闽东区	福宁片		柘荣	l	uaŋ	21	阳平	
峽	闽东区	福宁片		柘荣	k	iak	5	阴入	
崇	闽东区	福宁片		柘荣	ts	uŋ	21	阳平	
崔	闽东区	福宁片		柘荣	tsʰ	oi	42	阴平	
崗	闽东区	福宁片		柘荣	k	ɔŋ	42	阴平	
崘	闽东区	福宁片		柘荣	l	uŋ	21	阳平	
崙	闽东区	福宁片		柘荣	l	uŋ	21	阳平	
崛	闽东区	福宁片		柘荣	kʰ	uk	5	阴入	
崩	闽东区	福宁片		柘荣	p	œŋ/uŋ	42	阴平	
嵌	闽东区	福宁片		柘荣	kʰ	ieŋ	21	阳平	
嵐	闽东区	福宁片		柘荣	l	aŋ	21	阳平	
嵩	闽东区	福宁片		柘荣	s	uŋ	42	阴平	
嶂	闽东区	福宁片		柘荣	ts	yøŋ	35	阴去	
嶺	闽东区	福宁片		柘荣	l	iaŋ/iŋ	51	上声	
嶼	闽东区	福宁片		柘荣	s	y	213	阳去	
巅	闽东区	福宁片		柘荣	t	ieŋ	42	阴平	
巍	闽东区	福宁片		柘荣	ŋ	ui	21	阳平	
巒	闽东区	福宁片		柘荣	l	uaŋ	21	阳平	
巔	闽东区	福宁片		柘荣	t	ieŋ	42	阴平	
川	闽东区	福宁片		柘荣	tsʰ	uoŋ	42	阴平	
州	闽东区	福宁片		柘荣	ts	iu	42	阴平	
巡	闽东区	福宁片		柘荣	s	uŋ	21	阳平	
巢	闽东区	福宁片		柘荣	ts	au	21	阳平	
巧	闽东区	福宁片		柘荣	kʰ	iau/a	51	上声	奇巧，单字读。
巨	闽东区	福宁片		柘荣	k	y	51	上声	
巩	闽东区	福宁片		柘荣	k	yŋ	51	上声	
差	闽东区	福宁片		柘荣	tsʰ	a	42	阴平	差别。
已	闽东区	福宁片		柘荣	0	i	51	上声	
巳	闽东区	福宁片		柘荣	s	u	213	阳去	
巴	闽东区	福宁片		柘荣	p	a	42	阴平	
巷	闽东区	福宁片		柘荣	x	œŋ	35	阴去	
巾	闽东区	福宁片		柘荣	k	yŋ	42	阴平	
币	闽东区	福宁片		柘荣	p	i	35	阴去	
市	闽东区	福宁片		柘荣	tsʰ	i	213	阳去	
帅	闽东区	福宁片		柘荣	s	oi	35	阴去	
帆	闽东区	福宁片		柘荣	pʰ	uŋ	21	阳平	
师	闽东区	福宁片		柘荣	s	ai/u	42	阴平	
帊	闽东区	福宁片		柘荣	pʰ	a	35	阴去	
希	闽东区	福宁片		柘荣	x	i	42	阴平	
帖	闽东区	福宁片		柘荣	tʰ	ɛk	5	阴入	
帚	闽东区	福宁片		柘荣	ts	iu	51	上声	
帛	闽东区	福宁片		柘荣	p	œk	2	阳入	
帝	闽东区	福宁片		柘荣	t	ɛ	35	阴去	
帥	闽东区	福宁片		柘荣	s	oi	35	阴去	
带	闽东区	福宁片		柘荣	t	ai	35	阴去	
師	闽东区	福宁片		柘荣	s	ai/u	42	阴平	
帬	闽东区	福宁片		柘荣	k	uŋ	21	阳平	
席	闽东区	福宁片		柘荣	tsʰ	yøʔ	2	阳入	
帮	闽东区	福宁片		柘荣	p	ɔŋ	42	阴平	
帳	闽东区	福宁片		柘荣	t	yøŋ	35	阴去	
帶	闽东区	福宁片		柘荣	t	ai	35	阴去	
常	闽东区	福宁片		柘荣	s	yøŋ	21	阳平	
帽	闽东区	福宁片		柘荣	m	ɔ	213	阳去	
幅	闽东区	福宁片		柘荣	x	uk	5	阴入	
幔	闽东区	福宁片		柘荣	m	aŋ	213	阳去	
幕	闽东区	福宁片		柘荣	m	ɔk	5	阴入	
幣	闽东区	福宁片		柘荣	p	i	35	阴去	
幫	闽东区	福宁片		柘荣	p	ɔŋ	42	阴平	
干	闽东区	福宁片		柘荣	k	aŋ	42	阴平	
年	闽东区	福宁片		柘荣	n	ieŋ	21	阳平	
幸	闽东区	福宁片		柘荣	x	œŋ	213	阳去	
幹	闽东区	福宁片		柘荣	k	aŋ	35	阴去	
幻	闽东区	福宁片		柘荣	x	uaŋ	213	阳去	
幽	闽东区	福宁片		柘荣	0	iu	42	阴平	
幾	闽东区	福宁片		柘荣	k	i	42	阴平	几乎。
庆	闽东区	福宁片		柘荣	kʰ	iŋ	35	阴去	
庇	闽东区	福宁片		柘荣	p	i	35	阴去	
床	闽东区	福宁片		柘荣	tsʰ	ɔŋ	21	阳平	
序	闽东区	福宁片		柘荣	s	y	213	阳去	
庐	闽东区	福宁片		柘荣	l	u	21	阳平	
库	闽东区	福宁片		柘荣	kʰ	u	35	阴去	
应	闽东区	福宁片		柘荣	0	iŋ	42	阴平	应该。
底	闽东区	福宁片		柘荣	t	ɛ/i	51	上声	
庖	闽东区	福宁片		柘荣	p	au	21	阳平	
店	闽东区	福宁片		柘荣	t	ɛŋ/ieŋ	35	阴去	
庙	闽东区	福宁片		柘荣	m	iau	213	阳去	
庚	闽东区	福宁片		柘荣	k	œŋ	42	阴平	
府	闽东区	福宁片		柘荣	x	u	51	上声	
庞	闽东区	福宁片		柘荣	pʰ	aŋ	21	阳平	
庠	闽东区	福宁片		柘荣	s	yøŋ	21	阳平	
度	闽东区	福宁片		柘荣	t	u	213	阳去	长度。
座	闽东区	福宁片		柘荣	ts	ɔ	213	阳去	
庫	闽东区	福宁片		柘荣	kʰ	u	35	阴去	
庵	闽东区	福宁片		柘荣	0	aŋ	42	阴平	
庸	闽东区	福宁片		柘荣	0	yŋ	21	阳平	
廂	闽东区	福宁片		柘荣	s	yøŋ	42	阴平	
廈	闽东区	福宁片		柘荣	x	a	213	阳去	厦门。
廉	闽东区	福宁片		柘荣	l	ieŋ	21	阳平	
廊	闽东区	福宁片		柘荣	l	ɔŋ	21	阳平	
廓	闽东区	福宁片		柘荣	kʰ	uok	5	阴入	
廚	闽东区	福宁片		柘荣	t	uo	21	阳平	
廟	闽东区	福宁片		柘荣	m	iau	213	阳去	
廠	闽东区	福宁片		柘荣	tsʰ	yøŋ	51	上声	
廢	闽东区	福宁片		柘荣	x	ie	35	阴去	
廣	闽东区	福宁片		柘荣	k	uoŋ	51	上声	
廩	闽东区	福宁片		柘荣	l	iŋ	51	上声	
廬	闽东区	福宁片		柘荣	l	u	21	阳平	
廳	闽东区	福宁片		柘荣	tʰ	iaŋ/iŋ	42	阴平	
延	闽东区	福宁片		柘荣	0	ieŋ	21	阳平	
廷	闽东区	福宁片		柘荣	t	iŋ	21	阳平	
建	闽东区	福宁片		柘荣	k	yøŋ	35	阴去	
弁	闽东区	福宁片		柘荣	p	ieŋ	213	阳去	
弄	闽东区	福宁片		柘荣	l	œŋ/uŋ	213	阳去	
弊	闽东区	福宁片		柘荣	p	i	35	阴去	
弋	闽东区	福宁片		柘荣	0	ik	2	阳入	
弓	闽东区	福宁片		柘荣	k	yŋ	42	阴平	
弔	闽东区	福宁片		柘荣	t	ɛu/iau	35	阴去	
引	闽东区	福宁片		柘荣	0	yŋ	51	上声	
弘	闽东区	福宁片		柘荣	x	œŋ	21	阳平	
弟	闽东区	福宁片		柘荣	t	ie/ɛ	35/213	阴去/阳去	
张	闽东区	福宁片		柘荣	t	yøŋ	42	阴平	
弥	闽东区	福宁片		柘荣	m	i	21	阳平	
弯	闽东区	福宁片		柘荣	0	uaŋ	42	阴平	
弱	闽东区	福宁片		柘荣	0	yøk	2	阳入	
張	闽东区	福宁片		柘荣	t	yøŋ	42	阴平	
強	闽东区	福宁片		柘荣	k	yøŋ	21	阳平	强弱。
弹	闽东区	福宁片		柘荣	t	aŋ	213	阳去	子弹。
强	闽东区	福宁片		柘荣	k	yøŋ	21	阳平	强弱。
弼	闽东区	福宁片		柘荣	p	ik	2	阳入	
彀	闽东区	福宁片		柘荣	k	ɛu	35	阴去	
彈	闽东区	福宁片		柘荣	t	aŋ	213	阳去	子弹。
彌	闽东区	福宁片		柘荣	m	i	21	阳平	
彎	闽东区	福宁片		柘荣	0	uaŋ	42	阴平	
归	闽东区	福宁片		柘荣	k	ui	42	阴平	
录	闽东区	福宁片		柘荣	l	uoʔ	2	阳入	
形	闽东区	福宁片		柘荣	x	iŋ	21	阳平	
彤	闽东区	福宁片		柘荣	t	uŋ	21	阳平	
彥	闽东区	福宁片		柘荣	ŋ	ieŋ	213	阳去	
彩	闽东区	福宁片		柘荣	tsʰ	ai	51	上声	
彪	闽东区	福宁片		柘荣	p	iau	42	阴平	
彫	闽东区	福宁片		柘荣	t	ɛu	42	阴平	
彬	闽东区	福宁片		柘荣	p	iŋ	42	阴平	
彭	闽东区	福宁片		柘荣	pʰ	aŋ	21	阳平	
彰	闽东区	福宁片		柘荣	tsʰ	yøŋ	42	阴平	
影	闽东区	福宁片		柘荣	0	ɔŋ/iaŋ/iŋ	51	上声	
役	闽东区	福宁片		柘荣	0	ik	2	阳入	
彻	闽东区	福宁片		柘荣	t	iek	5	阴入	
彼	闽东区	福宁片		柘荣	p	i	51	上声	
彿	闽东区	福宁片		柘荣	x	uk	5	阴入	
征	闽东区	福宁片		柘荣	ts	iŋ	42	阴平	征伐。
径	闽东区	福宁片		柘荣	k	iŋ	35	阴去	
待	闽东区	福宁片		柘荣	t	ai	213	阳去	
徇	闽东区	福宁片		柘荣	s	uŋ	51	上声	
徉	闽东区	福宁片		柘荣	0	yøŋ	21	阳平	
律	闽东区	福宁片		柘荣	l	uk	2	阳入	
後	闽东区	福宁片		柘荣	0/x	au	213	阳去	后生，后门。
徐	闽东区	福宁片		柘荣	s	y	21	阳平	
徑	闽东区	福宁片		柘荣	k	iŋ	35	阴去	
徒	闽东区	福宁片		柘荣	t	u	21	阳平	
得	闽东区	福宁片		柘荣	t	œk	5	阴入	
徙	闽东区	福宁片		柘荣	s	ɛ	51	上声	
徛	闽东区	福宁片		柘荣	kʰ	ia	213	阳去	
徜	闽东区	福宁片		柘荣	s	yøŋ	21	阳平	
從	闽东区	福宁片		柘荣	ts	uŋ	21	阳平	服从。
御	闽东区	福宁片		柘荣	ŋ	y	213	阳去	
循	闽东区	福宁片		柘荣	s	uŋ	21	阳平	
微	闽东区	福宁片		柘荣	m	i	21	阳平	
徵	闽东区	福宁片		柘荣	t	iŋ	42	阴平	
德	闽东区	福宁片		柘荣	t	œk	5	阴入	
徹	闽东区	福宁片		柘荣	t	iek	5	阴入	
徽	闽东区	福宁片		柘荣	x	ui	42	阴平	
心	闽东区	福宁片		柘荣	s	iŋ	42	阴平	
必	闽东区	福宁片		柘荣	p	ik	5	阴入	
忆	闽东区	福宁片		柘荣	0	i	35	阴去	
忌	闽东区	福宁片		柘荣	k	i	213	阳去	
忖	闽东区	福宁片		柘荣	tsʰ	ɔŋ	51	上声	
志	闽东区	福宁片		柘荣	ts	i	35	阴去	
忙	闽东区	福宁片		柘荣	m	ɔŋ	21	阳平	
忝	闽东区	福宁片		柘荣	tʰ	ieŋ	51	上声	
忡	闽东区	福宁片		柘荣	tsʰ	uŋ	42	阴平	
忤	闽东区	福宁片		柘荣	ŋ	u	51	上声	
快	闽东区	福宁片		柘荣	kʰ	ɛ/uai	35	阴去	
念	闽东区	福宁片		柘荣	n	ɛŋ/ieŋ	213	阳去	
态	闽东区	福宁片		柘荣	tʰ	ai	35	阴去	
怂	闽东区	福宁片		柘荣	s	uŋ	51	上声	
怅	闽东区	福宁片		柘荣	tʰ	yøŋ	35	阴去	
怕	闽东区	福宁片		柘荣	pʰ	a	35	阴去	
怙	闽东区	福宁片		柘荣	x	u	213	阳去	
怠	闽东区	福宁片		柘荣	t	ai	213	阳去	
怡	闽东区	福宁片		柘荣	0	i	21	阳平	
急	闽东区	福宁片		柘荣	k	ik	5	阴入	
性	闽东区	福宁片		柘荣	s	aŋ/iŋ	35	阴去	
怯	闽东区	福宁片		柘荣	kʰ	iek	5	阴入	
恃	闽东区	福宁片		柘荣	s	i	213	阳去	
恐	闽东区	福宁片		柘荣	kʰ	yŋ	51	上声	
恕	闽东区	福宁片		柘荣	s	y	35	阴去	
恢	闽东区	福宁片		柘荣	x	uɛ	42	阴平	
恣	闽东区	福宁片		柘荣	ts	u	213	阳去	
恤	闽东区	福宁片		柘荣	s	uk	5	阴入	
恥	闽东区	福宁片		柘荣	tʰ	i	51	上声	
恨	闽东区	福宁片		柘荣	x	ɔŋ	213	阳去	
恩	闽东区	福宁片		柘荣	0	ɔŋ	42	阴平	
恬	闽东区	福宁片		柘荣	t	ieŋ	21	阳平	
恭	闽东区	福宁片		柘荣	k	yŋ	42	阴平	
息	闽东区	福宁片		柘荣	s	ik	5	阴入	
恰	闽东区	福宁片		柘荣	kʰ	ak	5	阴入	
恳	闽东区	福宁片		柘荣	kʰ	ɔŋ	51	上声	
恸	闽东区	福宁片		柘荣	t	uŋ	213	阳去	
恺	闽东区	福宁片		柘荣	kʰ	ai	51	上声	
恼	闽东区	福宁片		柘荣	n	ɔ	51	上声	
恿	闽东区	福宁片		柘荣	0	yŋ	51	上声	
悄	闽东区	福宁片		柘荣	tsʰ	iau	51	上声	
悅	闽东区	福宁片		柘荣	0	yøʔ	2	阳入	
悉	闽东区	福宁片		柘荣	s	ik	5	阴入	
悌	闽东区	福宁片		柘荣	t	ɛ	213	阳去	
悍	闽东区	福宁片		柘荣	x	aŋ	213	阳去	
悔	闽东区	福宁片		柘荣	x	uɛ	35	阴去	
悟	闽东区	福宁片		柘荣	ŋ	uo	213	阳去	
悠	闽东区	福宁片		柘荣	0	iu	42	阴平	
患	闽东区	福宁片		柘荣	x	uaŋ	213	阳去	
悬	闽东区	福宁片		柘荣	x	ɛŋ/ieŋ	21	阳平	悬挂，单字读，高。
悯	闽东区	福宁片		柘荣	m	iŋ	51	上声	
悲	闽东区	福宁片		柘荣	pʰ	i	42	阴平	
悵	闽东区	福宁片		柘荣	tʰ	yøŋ	35	阴去	
悸	闽东区	福宁片		柘荣	k	ie	35	阴去	
悼	闽东区	福宁片		柘荣	t	ɔ	35	阴去	
悽	闽东区	福宁片		柘荣	tsʰ	œ	42	阴平	
情	闽东区	福宁片		柘荣	ts	iŋ	21	阳平	
惑	闽东区	福宁片		柘荣	x	œk	2	阳入	
惕	闽东区	福宁片		柘荣	tʰ	ik	5	阴入	
惘	闽东区	福宁片		柘荣	0	uoŋ	51	上声	
惜	闽东区	福宁片		柘荣	s	yøʔ/ik	5	阴入	文读，爱惜。
惟	闽东区	福宁片		柘荣	m	i	21	阳平	
惠	闽东区	福宁片		柘荣	x	ie	213	阳去	
惡	闽东区	福宁片		柘荣	0	ɔʔ/ɔk	5	阴入	善恶，乖巧。
惧	闽东区	福宁片		柘荣	k	y	213	阳去	
惨	闽东区	福宁片		柘荣	tsʰ	aŋ	51	上声	
惩	闽东区	福宁片		柘荣	t	iŋ	42	阴平	
惭	闽东区	福宁片		柘荣	ts	aŋ	21	阳平	
惮	闽东区	福宁片		柘荣	t	aŋ	213	阳去	
惯	闽东区	福宁片		柘荣	k	ɛŋ/uaŋ	35	阴去	
惱	闽东区	福宁片		柘荣	n	ɔ	51	上声	
想	闽东区	福宁片		柘荣	s	yøŋ	51	上声	
愁	闽东区	福宁片		柘荣	t/tsʰ	ɛu	21	阳平	
愆	闽东区	福宁片		柘荣	kʰ	ieŋ	42	阴平	
愈	闽东区	福宁片		柘荣	0	y	213	阳去	
愉	闽东区	福宁片		柘荣	0	y	21	阳平	
意	闽东区	福宁片		柘荣	0	i	35	阴去	
愕	闽东区	福宁片		柘荣	ŋ	ɔk	5	阴入	
愚	闽东区	福宁片		柘荣	ŋ	y	21	阳平	
愛	闽东区	福宁片		柘荣	0	oi/ai	35	阴去	文读，要。
感	闽东区	福宁片		柘荣	k	aŋ	51	上声	
愤	闽东区	福宁片		柘荣	x	uŋ	35	阴去	
愧	闽东区	福宁片		柘荣	kʰ	ui	35	阴去	
愷	闽东区	福宁片		柘荣	kʰ	ai	51	上声	
慈	闽东区	福宁片		柘荣	ts	u	21	阳平	
態	闽东区	福宁片		柘荣	tʰ	ai	35	阴去	
慎	闽东区	福宁片		柘荣	s	iŋ	213	阳去	
慑	闽东区	福宁片		柘荣	n	iak	5	阴入	
慕	闽东区	福宁片		柘荣	m	uo	213	阳去	
慘	闽东区	福宁片		柘荣	tsʰ	aŋ	51	上声	
慚	闽东区	福宁片		柘荣	ts	aŋ	21	阳平	
慟	闽东区	福宁片		柘荣	t	uŋ	213	阳去	
慢	闽东区	福宁片		柘荣	m	ɛŋ/aŋ	213	阳去	
慣	闽东区	福宁片		柘荣	k	ɛŋ/uaŋ	35	阴去	
慧	闽东区	福宁片		柘荣	x	ie	213	阳去	
慨	闽东区	福宁片		柘荣	kʰ	ai	35	阴去	
慫	闽东区	福宁片		柘荣	s	uŋ	51	上声	
慮	闽东区	福宁片		柘荣	l	y	213	阳去	
慰	闽东区	福宁片		柘荣	0	ui	35	阴去	
慶	闽东区	福宁片		柘荣	kʰ	iŋ	35	阴去	
慷	闽东区	福宁片		柘荣	kʰ	ɔŋ	42	阴平	
憂	闽东区	福宁片		柘荣	0	iu	42	阴平	
憋	闽东区	福宁片		柘荣	p	ie	35	阴去	
憎	闽东区	福宁片		柘荣	ts	œŋ	42	阴平	
憐	闽东区	福宁片		柘荣	l	ieŋ	21	阳平	
憑	闽东区	福宁片		柘荣	p	iŋ	21	阳平	
憚	闽东区	福宁片		柘荣	t	aŋ	213	阳去	
憤	闽东区	福宁片		柘荣	x	uŋ	35	阴去	
憨	闽东区	福宁片		柘荣	x	aŋ	21	阳平	
憫	闽东区	福宁片		柘荣	m	iŋ	51	上声	
憲	闽东区	福宁片		柘荣	x	yøŋ	35	阴去	
憶	闽东区	福宁片		柘荣	0	i	35	阴去	
憾	闽东区	福宁片		柘荣	x	aŋ	213	阳去	
懂	闽东区	福宁片		柘荣	t	uŋ	51	上声	
懇	闽东区	福宁片		柘荣	kʰ	ɔŋ	51	上声	
懈	闽东区	福宁片		柘荣	x	ai	213	阳去	
懒	闽东区	福宁片		柘荣	l	aŋ	51	上声	
懛	闽东区	福宁片		柘荣	t	ai	42	阴平	
懲	闽东区	福宁片		柘荣	t	iŋ	42	阴平	
懷	闽东区	福宁片		柘荣	x	uai	21	阳平	
懸	闽东区	福宁片		柘荣	x	ɛŋ/ieŋ	21	阳平	悬挂，单字读，高。
懺	闽东区	福宁片		柘荣	tsʰ	aŋ	35	阴去	
懼	闽东区	福宁片		柘荣	k	y	213	阳去	
懾	闽东区	福宁片		柘荣	n	iak	5	阴入	
戀	闽东区	福宁片		柘荣	l	uaŋ	51	上声	
戈	闽东区	福宁片		柘荣	k	uo	42	阴平	
戊	闽东区	福宁片		柘荣	m	uo	213	阳去	
戌	闽东区	福宁片		柘荣	s	uk	5	阴入	
戎	闽东区	福宁片		柘荣	x	yŋ	21	阳平	
戏	闽东区	福宁片		柘荣	x	ie	35	阴去	
成	闽东区	福宁片		柘荣	s	iaŋ/iŋ	21	阳平	
戒	闽东区	福宁片		柘荣	k	ai	35	阴去	
或	闽东区	福宁片		柘荣	x	œk	2	阳入	
战	闽东区	福宁片		柘荣	ts	ieŋ	35	阴去	
戚	闽东区	福宁片		柘荣	tsʰ	ik	5	阴入	
戟	闽东区	福宁片		柘荣	k	ik	5	阴入	
戮	闽东区	福宁片		柘荣	l	uk	2	阳入	
戰	闽东区	福宁片		柘荣	ts	ieŋ	35	阴去	
戲	闽东区	福宁片		柘荣	x	ie	35	阴去	
戳	闽东区	福宁片		柘荣	t/ts	œk/ɔk	2	阳入	
戴	闽东区	福宁片		柘荣	t	ai	35	阴去	
戶	闽东区	福宁片		柘荣	x	u	213	阳去	
戸	闽东区	福宁片		柘荣	x	u	213	阳去	
戾	闽东区	福宁片		柘荣	l	ɛ	213	阳去	
扇	闽东区	福宁片		柘荣	s	ieŋ	35	阴去	
手	闽东区	福宁片		柘荣	tsʰ	iu	51	上声	
扎	闽东区	福宁片		柘荣	ts	ak	5	阴入	
扛	闽东区	福宁片		柘荣	k/kʰ	ɔŋ	42/21	阴平/阳平	文读，扛木头。
执	闽东区	福宁片		柘荣	ts	ik	5	阴入	
扬	闽东区	福宁片		柘荣	0	yøŋ	21	阳平	
扭	闽东区	福宁片		柘荣	n	iu	51	上声	
扯	闽东区	福宁片		柘荣	tsʰ	iaʔ	2	阳入	
扶	闽东区	福宁片		柘荣	pʰ/x	uo/u	21	阳平	文读，扶起。
批	闽东区	福宁片		柘荣	pʰ	ie	42	阴平	
承	闽东区	福宁片		柘荣	s	iŋ	21	阳平	
技	闽东区	福宁片		柘荣	k	i	213	阳去	
抄	闽东区	福宁片		柘荣	tsʰ	au	42	阴平	
把	闽东区	福宁片		柘荣	p	a	51	上声	
抑	闽东区	福宁片		柘荣	ŋ	ik	5	阴入	
抓	闽东区	福宁片		柘荣	ts	ua	42	阴平	
投	闽东区	福宁片		柘荣	t	au	21	阳平	
抖	闽东区	福宁片		柘荣	t	au/ɛu	51	上声	
折	闽东区	福宁片		柘荣	ts	iek	5	阴入	
抚	闽东区	福宁片		柘荣	0	u	51	上声	
护	闽东区	福宁片		柘荣	x	u	213	阳去	
报	闽东区	福宁片		柘荣	p	ɔ	35	阴去	
抱	闽东区	福宁片		柘荣	p/pʰ	ɔ	213	阳去	怀抱，抱小孩。
