□	hiu21	板~:木板变了型						
翘	hiu53	训						
□	hiu53	翘						
优	iu44							
油	iu21							
友	iu212							
幼	iu24							
标	ɓiau44							
表	ɓiau212							
飘	pʰiau44							
嫖	pʰiau21							
苗	miau21							
渺	miau212							
妙	miau42							
秒	miau53							
雕	ɗiau44							
条	ɗiau21							
吊	ɗiau24							
调	ɗiau42							
销	tiau44							
小	tiau212							
数	tiau24							
挑	tʰiau44							
调	tʰiau21							
跳	tʰiau24							
柱	tʰiau42							
猫	niau44							
□	niau21	懒散，颓唐						
袅	niau212							
皱	niau24							
料	liau44							
聊	liau21							
了	liau212							
□	liau24	扔						
廖	liau53							
招	tsiau44							
□	tsiau21	遍及，均匀						
鸟	tsiau212							
照	tsiau24							
赵	tsiau42							
抄	siau44							
潮	siau21							
臭	siau24							
少	siau42							
姚	ziau21							
□	ziau212	~被:抖抖被子						
耀	ziau24							
□	ziau42	~手:招手						
胶	kiau44							
缴	kiau212							
较	kiau24							
撬	kiau42							
硗	kʰiau44							
侨	kʰiau21							
乔	kʰiau212							
窍	kʰiau24							
嚣	hiau44							
姣	hiau21	女性不庄重						
晓	hiau212							
孝	hiau24							
校	hiau42							
妖	iau44							
要	iau42							
槟	ɓin44							
并	ɓin24							
评	pʰin21							
品	pʰin212							
聘	pʰin24							
面	min44							
民	min21							
闽	min212							
命	min42							
藤	ɗin21							
凳	ɗin24							
新	tin44							
神	tin21							
婶	tin212							
信	tin24							
甚	tin42							
□	tin53	水~：铁皮水桶						
廷	tʰin21							
挺	tʰin212							
银	nin21							
□	nin42	用手指拿取						
林	lin21							
□	lin24	~树:爬树						
令	lin42							
真	tsin44							
枕	tsin212							
浸	tsin24							
尽	tsin42							
深	sin44							
沉	sin21							
陈	sin212							
秤	sin24							
认	zin44							
仁	zin21							
饮	zin212							
任	zin42							
根	kin44							
稠	kin21	训						
□	kin21	稠						
紧	kin212							
敬	kin24							
近	kin42							
轻	kʰin44							
琼	kʰin21							
肯	kʰin212							
庆	kʰin24							
兴	hin44							
形	hin21							
兴	hin24							
幸	hin42							
音	in44							
铅	in21							
引	in212							
应	in24							
谁	ɗiaŋ42	训，“底侬”合音						
伤	tiaŋ44							
□	tiaŋ21	~树:长在水边的树						
想	tiaŋ212							
尚	tiaŋ42							
层	tʰiaŋ21							
娘	niaŋ44							
娘	niaŋ21							
良	liaŋ21							
亮	liaŋ24							
量	liaŋ42							
张	tsiaŋ44							
肿	tsiaŋ212							
众	tsiaŋ24							
涨	tsiaŋ42							
穿	siaŋ44	训						
□	siaŋ44	穿						
常	siaŋ21							
厂	siaŋ212							
像	siaŋ24							
橡	siaŋ42							
央	ziaŋ44							
杨	ziaŋ21							
养	ziaŋ212							
嚷	ziaŋ24							
让	ziaŋ42							
江	kiaŋ44							
穷	kiaŋ21							
降	kiaŋ24							
筐	kʰiaŋ44							
强	kʰiaŋ21							
胸	hiaŋ44							
响	hiaŋ212							
向	hiaŋ24							
映	iaŋ24							
孵	ɓu44							
煨	ɓu21	训						
炰	ɓu21	把东西放在带火的灰里烧热						
布	ɓu24							
部	ɓu42							
铺	pʰu44							
浮	pʰu21							
模	mu21							
雾	mu24							
夫	vu44							
牛	vu21							
武	vu212							
副	vu24							
戊	vu42							
猪	ɗu44							
厨	ɗu21							
杜	ɗu24							
度	ɗu42							
度	ɗu53							
苏	tu44							
辞	tu21							
你	tu212	训“汝”						
汝	tu212							
诉	tu24							
自	tu42							
□	tu53	戳，插						
图	tʰu21							
□	tʰu212	~坝:水坝被水冲塌						
伍	nu21							
女	nu212							
怒	nu42							
□	lu44	从水中捞取						
卢	lu21							
□	lu24	游逛						
露	lu42							
书	tsu44							
薯	tsu21							
煮	tsu212							
注	tsu24							
著	tsu53							
酥	su44							
除	su21							
鼠	su212							
厝	su24							
叔	su53							
孤	ku44							
股	ku21							
久	ku212							
锯	ku24							
舅	ku42							
呼	hu44							
胡	hu21							
去	hu24							
护	hu42							
污	u44							
有	u42							
郭	kua53							
飞	ɓuə44							
盘	ɓuə21							
粑	ɓuə212	训						
粄	ɓuə212							
半	ɓuə24							
倍	ɓuə42							
拨	ɓuə53							
坯	pʰuə44							
皮	pʰuə21							
泡	pʰuə212	训						
垡	pʰuə212	泡						
破	pʰuə24							
伴	pʰuə42							
泼	pʰuə53							
妹	muə44							
麻	muə21							
满	muə212							
外	vuə44							
梅	vuə21							
月	vuə212							
大	ɗuə44							
弹	ɗuə21							
带	ɗuə24							
舵	ɗuə42							
山	tuə44							
徙	tuə212							
伞	tuə24							
刹	tuə53							
拖	tʰuə44							
炭	tʰuə24							
□	tʰuə53	一种农具						
烂	nuə44							
挼	nuə212							
□	nuə53	~痧:刮痧，民间疗法						
拦	luə21							
辣	luə212							
抓	tsuə44							
蛇	tsuə21							
纸	tsuə212							
□	tsuə24	大声喊嚷						
□	tsuə53	液体溢出						
衰	suə44							
歪	suə212	训						
□	suə212	歪斜						
闩	suə24							
鳝	suə42							
擦	suə53							
热	zuə212							
瓜	kuə44							
寒	kuə21							
果	kuə212							
过	kuə24							
孕	kuə42	训						
□	kuə42	怀孕						
割	kuə53							
科	kʰuə44							
瘸	kʰuə21							
课	kʰuə24							
缺	kʰuə53							
花	huə44							
和	huə21							
火	huə212							
货	huə24							
祸	huə42							
血	huə53							
话	uə44							
碗	uə212							
案	uə24							
旱	uə42							
吠	ɓui44							
肥	ɓui21							
本	ɓui212							
沸	ɓui24							
□	ɓui42	相当于介词“把”“将”						
□	ɓui53	双手将物收拢捧起						
陪	pʰui21							
屁	pʰui24							
呸	pʰui42							
问	mui44							
门	mui21							
每	mui212							
□	mui53	凹下去						
为	vui21							
卫	vui24							
位	vui42							
谓	vui53							
缎	ɗui44							
捶	ɗui21							
转	ɗui212							
队	ɗui24							
断	ɗui42							
酸	tui44							
税	tui24							
率	tui53							
梯	tʰui44							
槌	tʰui21							
腿	tʰui212							
退	tʰui24							
脱	tʰui53							
危	nui21							
软	nui212							
魏	nui24							
卵	nui42							
乱	lui44							
雷	lui21							
捋	lui212							
类	lui42							
□	lui53	作货币用的铜板						
砖	tsui44							
水	tsui212							
醉	tsui24							
罪	tsui42							
卒	tsui53							
村	sui44							
随	sui21							
髓	sui212							
脆	sui24							
出	sui53							
锐	zui24							
役	zui53							
规	kui44							
轨	kui21							
鬼	kui212							
贵	kui24							
柜	kui42							
骨	kui53							
开	kʰui44							
葵	kʰui21							
器	kʰui24							
窟	kʰui53							
灰	hui44							
园	hui21							
毁	hui212							
慧	hui24							
远	hui42							
核	hui53							
威	ui44							
围	ui21							
委	ui212							
□	ui53	使弯曲						
没	muai53							
夺	ɗuai212							
衰	tuai44							
帅	tuai24							
□	tuai53	用条状棒鞭抽打						
绝	tsuai212							
县	kuai44							
高	kuai21	训“悬”						
悬	kuai21							
拐	kuai212							
怪	kuai24							
刮	kuai53							
块	kʰuai24							
坏	huai44							
怀	huai21							
罚	huai212							
发	huai53							
歪	uai44							
挖	uai53							
分	ɓun44							
㖹	ɓun21	~火：吹火						
本	ɓun212							
粪	ɓun24							
笨	ɓun42							
潘	pʰun44	猪~：猪食						
盆	pʰun21							
喷	pʰun24							
闷	mun44							
们	mun21							
焖	mun24							
敦	ɗun44							
纯	ɗun21							
盾	ɗun24							
炖	ɗun42							
屯	ɗun53							
孙	tun44							
巡	tun21							
榫	tun212							
蒜	tun24							
顺	tun42							
吞	tʰun44							
忍	nun212							
嫩	nun42							
□	lun44	含着慢慢吃						
轮	lun21							
□	lun212	嘴~：猪等的嘴唇						
论	lun42							
尊	tsun44							
船	tsun21							
准	tsun212							
俊	tsun24							
俊	tsun53							
春	sun44							
存	sun21							
蠢	sun212							
寸	sun24							
闰	zun44							
匀	zun21							
云	zun212							
运	zun24							
运	zun42							
军	kun44							
裙	kun21							
滚	kun212							
棍	kun24							
坤	kʰun44							
菌	kʰun212							
困	kʰun24							
婚	hun44							
魂	hun21							
粉	hun212							
混	hun24							
瘟	un44							
稳	un212							
揾	un24	蘸						
判	pʰuan24							
端	ɗuan44							
锻	ɗuan24							
段	ɗuan42							
团	tʰuan21							
暖	nuan212							
顽	nuan24							
□	nuan42	没有牙的人吃食貌						
鸾	luan21							
乱	luan24							
乱	luan42							
专	tsuan44							
转	tsuan21							
转	tsuan212							
传	tsuan24							
川	suan44							
全	suan21							
诠	suan212							
串	suan24							
愿	zuan42							
关	kuan44							
管	kuan212							
贯	kuan24							
款	kʰuan212							
欢	huan44							
还	huan21							
□	huan212	吵嚷、抵制、不接受						
幻	huan24							
弯	uan44							
婉	uan212							
怨	uan24							
霜	tuaŋ44							
庄	tsuaŋ44							
壮	tsuaŋ24							
状	tsuaŋ42							
窗	suaŋ44							
闯	suaŋ24							
光	kuaŋ44							
广	kuaŋ212							
逛	kuaŋ42							
框	kʰuaŋ44							
狂	kʰuaŋ21							
况	kʰuaŋ24							
荒	huaŋ44							
皇	huaŋ21							
诳	huaŋ212							
汪	uaŋ44							
枉	uaŋ212							
荣	zioŋ21							
勇	zioŋ212							
用	zioŋ42							
凶	hioŋ44							
雄	hioŋ21							
