汉字	ipa	声母	韵母	声调
襯	tʃʰɐn	tʃʰ	ɐn	陰去
趁	tʃʰɐn	tʃʰ	ɐn	陰去
人	ȵɐn	ȵ	ɐn	陽平
仁	ȵɐn	ȵ	ɐn	陽平
刃	ȵɐn	ȵ	ɐn	陰上
忍	ȵɐn	ȵ	ɐn	陽上
閏	ȵɐn	ȵ	ɐn	陽去
認	ȵɐn	ȵ	ɐn	陽去
潤	ȵɐn	ȵ	ɐn	陽去
身	ʃɐn	ʃ	ɐn	陰平
申	ʃɐn	ʃ	ɐn	陰平
伸	ʃɐn	ʃ	ɐn	陰平
醇	ʃɐn	ʃ	ɐn	陽平
脣	ʃɐn	ʃ	ɐn	陽平
神	ʃɐn	ʃ	ɐn	陽平
晨	ʃɐn	ʃ	ɐn	陽平
辰	ʃɐn	ʃ	ɐn	陽平
臣	ʃɐn	ʃ	ɐn	陽平
純	ʃɐn	ʃ	ɐn	陽平
蒓	ʃɐn	ʃ	ɐn	陽平
腎	ʃɐn	ʃ	ɐn	陽上
胗	ʃɐn	ʃ	ɐn	陽上
順	ʃɐn	ʃ	ɐn	陽去
慎	ʃɐn	ʃ	ɐn	陽去
根	kɐn	k	ɐn	陰平
巾	kɐn	k	ɐn	陰平
斤	kɐn	k	ɐn	陰平
跟	kɐn	k	ɐn	陰平
勤	kɐn	k	ɐn	陽平
芹	kɐn	k	ɐn	陽平
緊	kɐn	k	ɐn	陰上
僅	kɐn	k	ɐn	陰上
近	kʰɐn	kʰ	ɐn	陽上
銀	ŋɐn	ŋ	ɐn	陽平
很	hɐn	h	ɐn	陰上
懇	hɐn	h	ɐn	陰上
墾	hɐn	h	ɐn	陰上
恨	hɐn	h	ɐn	陽去
均	kwɐn	kw	ɐn	陰平
鈞	kwɐn	kw	ɐn	陰平
君	kwɐn	kw	ɐn	陰平
軍	kwɐn	kw	ɐn	陰平
滾	kwɐn	kw	ɐn	陰上
棍	kwɐn	kw	ɐn	陰去
昆	kʰwɐn	kʰw	ɐn	陰平
崑	kʰwɐn	kʰw	ɐn	陰平
坤	kʰwɐn	kʰw	ɐn	陰平
裙	kʰwɐn	kʰw	ɐn	陽平
群	kʰwɐn	kʰw	ɐn	陽平
菌	kʰwɐn	kʰw	ɐn	陽上
困	kʰwɐn	kʰw	ɐn	陰去
綑	kʰwɐn	kʰw	ɐn	陰去
窘	kʰwɐn	kʰw	ɐn	陰去
因	jɐn	j	ɐn	陰平
姻	jɐn	j	ɐn	陰平
恩	jɐn	j	ɐn	陰平
欣	jɐn	j	ɐn	陰平
殷	jɐn	j	ɐn	陰平
勻	jɐn	j	ɐn	陽平
寅	jɐn	j	ɐn	陽平
隱	jɐn	j	ɐn	陰上
引	jɐn	j	ɐn	陽上
印	jɐn	j	ɐn	陰去
孕	jɐn	j	ɐn	陽去
刃	jɐn	j	ɐn	陽去
干	kɔn	k	ɔn	陰平
肝	kɔn	k	ɔn	陰平
乾	kɔn	k	ɔn	陰平
桿	kɔn	k	ɔn	陰上
稈	kɔn	k	ɔn	陰上
趕	kɔn	k	ɔn	陰上
竿	kɔn	k	ɔn	陰上
幹	kɔn	k	ɔn	陰去
岸	ŋɔn	ŋ	ɔn	陽去
寒	hɔn	h	ɔn	陽平
韓	hɔn	h	ɔn	陽平
刊	hɔn	h	ɔn	陰上
旱	hɔn	h	ɔn	陽上
看	hɔn	h	ɔn	陰去
守	hɔn	h	ɔn	陰去
見	hɔn	h	ɔn	陰去
漢	hɔn	h	ɔn	陰去
汗	hɔn	h	ɔn	陽去
安	øɔn	ø	ɔn	陰平
鞍	øɔn	ø	ɔn	陰平
按	øɔn	ø	ɔn	陰去
案	øɔn	ø	ɔn	陰去
匾	pin	p	in	陰上
辨	pin	p	in	陽去
辯	pin	p	in	陽去
便	pin	p	in	陽去
篇	pʰin	pʰ	in	陰平
偏	pʰin	pʰ	in	陰平
編	pʰin	pʰ	in	陰平
便	pʰin	pʰ	in	陽平
徧	pʰin	pʰ	in	陰去
遍	pʰin	pʰ	in	陰去
騙	pʰin	pʰ	in	陰去
片	pʰin	pʰ	in	陰去
辯	ɓin	ɓ	in	陰平
鞭	ɓin	ɓ	in	陰平
邊	ɓin	ɓ	in	陰平
匾	ɓin	ɓ	in	陰上
貶	ɓin	ɓ	in	陰上
扁	ɓin	ɓ	in	陰上
變	ɓin	ɓ	in	陰去
綿	min	m	in	陽平
棉	min	m	in	陽平
眠	min	m	in	陽平
免	min	m	in	陽上
勉	min	m	in	陽上
面	min	m	in	陽去
煎	tin	t	in	陰平
箋	tin	t	in	陰平
剪	tin	t	in	陰上
薦	tin	t	in	陰去
箭	tin	t	in	陰去
電	tin	t	in	陽去
殿	tin	t	in	陽去
千	tʰin	tʰ	in	陰平
天	tʰin	tʰ	in	陰平
田	tʰin	tʰ	in	陽平
填	tʰin	tʰ	in	陽平
佃	tʰin	tʰ	in	陽平
淺	tʰin	tʰ	in	陰上
顛	ɗin	ɗ	in	陰平
典	ɗin	ɗ	in	陰上
年	nin	n	in	陽平
憐	lin	l	in	陰平
蓮	lin	l	in	陽平
連	lin	l	in	陽平
憐	lin	l	in	陽平
輦	lin	l	in	陰上
蹨	lin	l	in	陰上
練	lin	l	in	陽去
煉	lin	l	in	陽去
鍊	lin	l	in	陽去
仙	θin	θ	in	陰平
鮮	θin	θ	in	陰平
先	θin	θ	in	陰平
錢	θin	θ	in	陽平
前	θin	θ	in	陽平
癬	θin	θ	in	陰上
線	θin	θ	in	陰去
賤	θin	θ	in	陽去
氈	tʃin	tʃ	in	陰平
碾	tʃin	tʃ	in	陰上
展	tʃin	tʃ	in	陰上
戰	tʃin	tʃ	in	陰去
研	ȵin	ȵ	in	陰平
鑽	ȵin	ȵ	in	陰平
言	ȵin	ȵ	in	陽平
燃	ȵin	ȵ	in	陽平
然	ȵin	ȵ	in	陽平
研	ȵin	ȵ	in	陽平
然	ʃin	ʃ	in	陽平
善	ʃin	ʃ	in	陽上
扇	ʃin	ʃ	in	陰去
羶	ʃin	ʃ	in	陰去
搧	ʃin	ʃ	in	陰去
肩	kin	k	in	陰平
堅	kin	k	in	陰平
乾	kin	k	in	陽平
虔	kin	k	in	陽平
見	kin	k	in	陰去
健	kin	k	in	陽去
腱	kin	k	in	陽去
建	kin	k	in	陽去
件	kin	k	in	陽去
又	kin	k	in	陽去
件	kʰin	kʰ	in	陽上
牽	jin	j	in	陰平
煙	jin	j	in	陰平
掀	jin	j	in	陰平
賢	jin	j	in	陽平
顯	jin	j	in	陰上
延	jin	j	in	陽上
演	jin	j	in	陽上
燕	jin	j	in	陰去
嚥	jin	j	in	陰去
宴	jin	j	in	陰去
憲	jin	j	in	陰去
獻	jin	j	in	陰去
硯	jin	j	in	陽去
現	jin	j	in	陽去
潘	pʰun	pʰ	un	陰平
盤	pʰun	pʰ	un	陽平
盆	pʰun	pʰ	un	陽平
拌	pʰun	pʰ	un	陽上
胖	pʰun	pʰ	un	陽上
伴	pʰun	pʰ	un	陽上
判	pʰun	pʰ	un	陰去
般	ɓun	ɓ	un	陰平
搬	ɓun	ɓ	un	陰平
本	ɓun	ɓ	un	陰上
半	ɓun	ɓ	un	陰去
瞞	mun	m	un	陰平
門	mun	m	un	陽平
滿	mun	m	un	陽上
悶	mun	m	un	陽去
歡	fun	f	un	陰平
寬	fun	f	un	陰平
款	fun	f	un	陰上
豌	wun	w	un	陰上
碗	wun	w	un	陰上
玩	wun	w	un	陽上
緩	wun	w	un	陽上
援	wun	w	un	陽上
喚	wun	w	un	陽去
煥	wun	w	un	陽去
換	wun	w	un	陽去
尊	tun	t	un	陰平
遵	tun	t	un	陰平
團	tun	t	un	陽平
斷	tun	t	un	陽上
絕	tun	t	un	陽上
鑽	tun	t	un	陰去
鍛	tun	t	un	陽去
段	tun	t	un	陽去
緞	tun	t	un	陽去
村	tʰun	tʰ	un	陰平
斷	tʰun	tʰ	un	陽上
寸	tʰun	tʰ	un	陰去
端	ɗun	ɗ	un	陰平
短	ɗun	ɗ	un	陰上
斷	ɗun	ɗ	un	陰去
判	ɗun	ɗ	un	陰去
暖	nun	n	un	陽上
嫩	nun	n	un	陽去
聯	lun	l	un	陽平
卵	lun	l	un	陽上
戀	lun	l	un	陰去
亂	lun	l	un	陽去
酸	θun	θ	un	陰平
孫	θun	θ	un	陰平
宣	θun	θ	un	陰平
拴	θun	θ	un	陽平
存	θun	θ	un	陽平
全	θun	θ	un	陽平
泉	θun	θ	un	陽平
選	θun	θ	un	陰上
損	θun	θ	un	陰上
算	θun	θ	un	陰去
蒜	θun	θ	un	陰去
篆	θun	θ	un	陽去
旋	θun	θ	un	陽去
專	tʃun	tʃ	un	陰平
磚	tʃun	tʃ	un	陰平
轉	tʃun	tʃ	un	陰上
運	tʃun	tʃ	un	陰上
轉	tʃun	tʃ	un	陰去
穿	tʃʰun	tʃʰ	un	陰平
川	tʃʰun	tʃʰ	un	陰平
皴	tʃʰun	tʃʰ	un	陰平
傳	tʃʰun	tʃʰ	un	陽平
喘	tʃʰun	tʃʰ	un	陰上
釧	tʃʰun	tʃʰ	un	陰去
串	tʃʰun	tʃʰ	un	陰去
元	ȵun	ȵ	un	陽平
旦	ȵun	ȵ	un	陽平
原	ȵun	ȵ	un	陽平
源	ȵun	ȵ	un	陽平
玄	ȵun	ȵ	un	陽平
軟	ȵun	ȵ	un	陽上
願	ȵun	ȵ	un	陽去
船	ʃun	ʃ	un	陽平
官	kun	k	un	陰平
捐	kun	k	un	陰平
觀	kun	k	un	陰平
冠	kun	k	un	陰平
拳	kun	k	un	陽平
權	kun	k	un	陽平
顴	kun	k	un	陽平
管	kun	k	un	陰上
館	kun	k	un	陰上
卷	kun	k	un	陰上
貫	kun	k	un	陰去
灌	kun	k	un	陰去
罐	kun	k	un	陰去
觀	kun	k	un	陰去
眷	kun	k	un	陰去
絹	kun	k	un	陰去
倦	kun	k	un	陽去
圈	kʰun	kʰ	un	陰平
捲	kʰun	kʰ	un	陰上
冤	jun	j	un	陰平
員	jun	j	un	陽平
丸	jun	j	un	陽平
椽	jun	j	un	陽平
緣	jun	j	un	陽平
袁	jun	j	un	陽平
園	jun	j	un	陽平
轅	jun	j	un	陽平
元	jun	j	un	陽平
銀	jun	j	un	陽平
圓	jun	j	un	陽平
鉛	jun	j	un	陽平
懸	jun	j	un	陽平
犬	jun	j	un	陰上
遠	jun	j	un	陽上
勸	jun	j	un	陰去
楦	jun	j	un	陰去
怨	jun	j	un	陰去
懸	jun	j	un	陰去
縣	jun	j	un	陽去
院	jun	j	un	陽去
烹	pʰɐŋ	pʰ	ɐŋ	陰平
彭	pʰɐŋ	pʰ	ɐŋ	陽平
膨	pʰɐŋ	pʰ	ɐŋ	陽平
朋	pʰɐŋ	pʰ	ɐŋ	陽平
憑	pʰɐŋ	pʰ	ɐŋ	陽平
棚	pʰɐŋ	pʰ	ɐŋ	陽平
崩	ɓɐŋ	ɓ	ɐŋ	陰平
盟	mɐŋ	m	ɐŋ	陽平
增	tɐŋ	t	ɐŋ	陰平
曾	tɐŋ	t	ɐŋ	陰平
僧	tɐŋ	t	ɐŋ	陰平
騰	tɐŋ	t	ɐŋ	陽平
謄	tɐŋ	t	ɐŋ	陽平
藤	tɐŋ	t	ɐŋ	陽平
疼	tɐŋ	t	ɐŋ	陽平
鄧	tɐŋ	t	ɐŋ	陽去
登	ɗɐŋ	ɗ	ɐŋ	陰平
燈	ɗɐŋ	ɗ	ɐŋ	陰平
等	ɗɐŋ	ɗ	ɐŋ	陰上
凳	ɗɐŋ	ɗ	ɐŋ	陰去
能	nɐŋ	n	ɐŋ	陽平
稜	lɐŋ	l	ɐŋ	陽平
楞	lɐŋ	l	ɐŋ	陽平
曾	θɐŋ	θ	ɐŋ	陽平
層	θɐŋ	θ	ɐŋ	陽平
贈	θɐŋ	θ	ɐŋ	陽去
更	kɐŋ	k	ɐŋ	陰去
加	kɐŋ	k	ɐŋ	陰去
衡	hɐŋ	h	ɐŋ	陽平
恒	hɐŋ	h	ɐŋ	陽平
肯	hɐŋ	h	ɐŋ	陰上
杏	hɐŋ	h	ɐŋ	陽去
轟	kʰwɐŋ	kʰw	ɐŋ	陰平
旁	pʰɔŋ	pʰ	ɔŋ	陽平
幫	ɓɔŋ	ɓ	ɔŋ	陰平
邦	ɓɔŋ	ɓ	ɔŋ	陰平
榜	ɓɔŋ	ɓ	ɔŋ	陰上
綁	ɓɔŋ	ɓ	ɔŋ	陰上
忘	mɔŋ	m	ɔŋ	陽平
亡	mɔŋ	m	ɔŋ	陽平
忙	mɔŋ	m	ɔŋ	陽平
網	mɔŋ	m	ɔŋ	陽上
望	mɔŋ	m	ɔŋ	陽去
芳	fɔŋ	f	ɔŋ	陰平
方	fɔŋ	f	ɔŋ	陰平
慌	fɔŋ	f	ɔŋ	陰平
荒	fɔŋ	f	ɔŋ	陰平
謊	fɔŋ	f	ɔŋ	陰平
房	fɔŋ	f	ɔŋ	陽平
防	fɔŋ	f	ɔŋ	陽平
妨	fɔŋ	f	ɔŋ	陽平
訪	fɔŋ	f	ɔŋ	陰上
紡	fɔŋ	f	ɔŋ	陰上
彷	fɔŋ	f	ɔŋ	陰上
仿	fɔŋ	f	ɔŋ	陰上
倣	fɔŋ	f	ɔŋ	陰上
放	fɔŋ	f	ɔŋ	陰去
王	wɔŋ	w	ɔŋ	陽平
黃	wɔŋ	w	ɔŋ	陽平
皇	wɔŋ	w	ɔŋ	陽平
蝗	wɔŋ	w	ɔŋ	陽平
汪	wɔŋ	w	ɔŋ	陰上
往	wɔŋ	w	ɔŋ	陽上
旺	wɔŋ	w	ɔŋ	陽去
葬	tɔŋ	t	ɔŋ	陰去
蒼	tʰɔŋ	tʰ	ɔŋ	陰平
嗆	tʰɔŋ	tʰ	ɔŋ	陰平
湯	tʰɔŋ	tʰ	ɔŋ	陰平
倉	tʰɔŋ	tʰ	ɔŋ	陰平
堂	tʰɔŋ	tʰ	ɔŋ	陽平
唐	tʰɔŋ	tʰ	ɔŋ	陽平
糖	tʰɔŋ	tʰ	ɔŋ	陽平
塘	tʰɔŋ	tʰ	ɔŋ	陽平
搪	tʰɔŋ	tʰ	ɔŋ	陽平
倘	tʰɔŋ	tʰ	ɔŋ	陰上
躺	tʰɔŋ	tʰ	ɔŋ	陰上
燙	tʰɔŋ	tʰ	ɔŋ	陰去
趟	tʰɔŋ	tʰ	ɔŋ	陰去
當	ɗɔŋ	ɗ	ɔŋ	陰平
擋	ɗɔŋ	ɗ	ɔŋ	陰上
黨	ɗɔŋ	ɗ	ɔŋ	陰上
當	ɗɔŋ	ɗ	ɔŋ	陰去
囊	nɔŋ	n	ɔŋ	陽平
瓤	nɔŋ	n	ɔŋ	陽平
郎	lɔŋ	l	ɔŋ	陽平
廊	lɔŋ	l	ɔŋ	陽平
狼	lɔŋ	l	ɔŋ	陽平
浪	lɔŋ	l	ɔŋ	陽去
嗓	θɔŋ	θ	ɔŋ	陰平
桑	θɔŋ	θ	ɔŋ	陰平
臧	θɔŋ	θ	ɔŋ	陰平
贓	θɔŋ	θ	ɔŋ	陰平
髒	θɔŋ	θ	ɔŋ	陰平
喪	θɔŋ	θ	ɔŋ	陰平
藏	θɔŋ	θ	ɔŋ	陽平
喪	θɔŋ	θ	ɔŋ	陰去
臟	θɔŋ	θ	ɔŋ	陽去
藏	θɔŋ	θ	ɔŋ	陽去
樁	tʃɔŋ	tʃ	ɔŋ	陰平
莊	tʃɔŋ	tʃ	ɔŋ	陰平
裝	tʃɔŋ	tʃ	ɔŋ	陰平
壯	tʃɔŋ	tʃ	ɔŋ	陰去
撞	tʃɔŋ	tʃ	ɔŋ	陽去
狀	tʃɔŋ	tʃ	ɔŋ	陽去
窗	tʃʰɔŋ	tʃʰ	ɔŋ	陰平
瘡	tʃʰɔŋ	tʃʰ	ɔŋ	陰平
牀	tʃʰɔŋ	tʃʰ	ɔŋ	陽平
廠	tʃʰɔŋ	tʃʰ	ɔŋ	陰上
創	tʃʰɔŋ	tʃʰ	ɔŋ	陰上
闖	tʃʰɔŋ	tʃʰ	ɔŋ	陰上
躺	tʃʰɔŋ	tʃʰ	ɔŋ	陰上
又	tʃʰɔŋ	tʃʰ	ɔŋ	陰上
雙	ʃɔŋ	ʃ	ɔŋ	陰平
霜	ʃɔŋ	ʃ	ɔŋ	陰平
爽	ʃɔŋ	ʃ	ɔŋ	陰上
岡	kɔŋ	k	ɔŋ	陰平
剛	kɔŋ	k	ɔŋ	陰平
綱	kɔŋ	k	ɔŋ	陰平
缸	kɔŋ	k	ɔŋ	陰平
肛	kɔŋ	k	ɔŋ	陰平
江	kɔŋ	k	ɔŋ	陰平
晃	kɔŋ	k	ɔŋ	陰平
動	kɔŋ	k	ɔŋ	陰平
晃	kɔŋ	k	ɔŋ	陰平
眼	kɔŋ	k	ɔŋ	陰平
光	kɔŋ	k	ɔŋ	陰平
狂	kɔŋ	k	ɔŋ	陽平
逛	kɔŋ	k	ɔŋ	陽平
廣	kɔŋ	k	ɔŋ	陰上
港	kɔŋ	k	ɔŋ	陰上
講	kɔŋ	k	ɔŋ	陰上
鋼	kɔŋ	k	ɔŋ	陰去
槓	kɔŋ	k	ɔŋ	陰去
降	kɔŋ	k	ɔŋ	陰去
落	kɔŋ	k	ɔŋ	陰去
投	kɔŋ	k	ɔŋ	陰去
筐	kʰɔŋ	kʰ	ɔŋ	陰平
扛	kʰɔŋ	kʰ	ɔŋ	陰平
腔	kʰɔŋ	kʰ	ɔŋ	陰平
骯	kʰɔŋ	kʰ	ɔŋ	陰平
炕	kʰɔŋ	kʰ	ɔŋ	陰平
抗	kʰɔŋ	kʰ	ɔŋ	陰去
礦	kʰɔŋ	kʰ	ɔŋ	陰去
況	kʰɔŋ	kʰ	ɔŋ	陰去
擴	kʰɔŋ	kʰ	ɔŋ	陰去
昂	ŋɔŋ	ŋ	ɔŋ	陽平
慷	hɔŋ	h	ɔŋ	陰平
糠	hɔŋ	h	ɔŋ	陰平
康	hɔŋ	h	ɔŋ	陰平
行	hɔŋ	h	ɔŋ	陽平
骯	hɔŋ	h	ɔŋ	陽平
杭	hɔŋ	h	ɔŋ	陽平
航	hɔŋ	h	ɔŋ	陽平
項	hɔŋ	h	ɔŋ	陽上
炕	hɔŋ	h	ɔŋ	陰去
火	hɔŋ	h	ɔŋ	陰去
巷	hɔŋ	h	ɔŋ	陽去
巷	øɔŋ	ø	ɔŋ	陽去
蓬	pʰoŋ	pʰ	oŋ	陽平
碰	pʰoŋ	pʰ	oŋ	陰去
捧	ɓoŋ	ɓ	oŋ	陰上
棒	ɓoŋ	ɓ	oŋ	陰上
夢	moŋ	m	oŋ	陽去
豐	foŋ	f	oŋ	陰平
風	foŋ	f	oŋ	陰平
瘋	foŋ	f	oŋ	陰平
封	foŋ	f	oŋ	陰平
峯	foŋ	f	oŋ	陰平
鋒	foŋ	f	oŋ	陰平
蜂	foŋ	f	oŋ	陰平
馮	foŋ	f	oŋ	陽平
逢	foŋ	f	oŋ	陽平
縫	foŋ	f	oŋ	陽平
衣	foŋ	f	oŋ	陽平
裂	foŋ	f	oŋ	陽平
諷	foŋ	f	oŋ	陰上
奉	foŋ	f	oŋ	陽去
鳳	foŋ	f	oŋ	陽去
俸	foŋ	f	oŋ	陽去
棕	toŋ	t	oŋ	陰平
鬃	toŋ	t	oŋ	陰平
宗	toŋ	t	oŋ	陰平
蹤	toŋ	t	oŋ	陰平
總	toŋ	t	oŋ	陰上
粽	toŋ	t	oŋ	陰去
縱	toŋ	t	oŋ	陰去
洞	toŋ	t	oŋ	陽去
通	tʰoŋ	tʰ	oŋ	陰平
聰	tʰoŋ	tʰ	oŋ	陰平
悤	tʰoŋ	tʰ	oŋ	陰平
蔥	tʰoŋ	tʰ	oŋ	陰平
囪	tʰoŋ	tʰ	oŋ	陰平
銅	tʰoŋ	tʰ	oŋ	陽平
童	tʰoŋ	tʰ	oŋ	陽平
桐	tʰoŋ	tʰ	oŋ	陽平
瞳	tʰoŋ	tʰ	oŋ	陽平
筒	tʰoŋ	tʰ	oŋ	陽平
同	tʰoŋ	tʰ	oŋ	陽平
桶	tʰoŋ	tʰ	oŋ	陰上
捅	tʰoŋ	tʰ	oŋ	陰上
痛	tʰoŋ	tʰ	oŋ	陰去
東	ɗoŋ	ɗ	oŋ	陰平
冬	ɗoŋ	ɗ	oŋ	陰平
董	ɗoŋ	ɗ	oŋ	陰上
懂	ɗoŋ	ɗ	oŋ	陰上
凍	ɗoŋ	ɗ	oŋ	陰去
農	noŋ	n	oŋ	陽平
膿	noŋ	n	oŋ	陽平
濃	noŋ	n	oŋ	陽平
籠	loŋ	l	oŋ	陽平
聾	loŋ	l	oŋ	陽平
隆	loŋ	l	oŋ	陽平
龍	loŋ	l	oŋ	陽平
攏	loŋ	l	oŋ	陰上
隴	loŋ	l	oŋ	陽上
壠	loŋ	l	oŋ	陽上
弄	loŋ	l	oŋ	陽去
叢	θoŋ	θ	oŋ	陰平
松	θoŋ	θ	oŋ	陰平
從	θoŋ	θ	oŋ	陽平
松	θoŋ	θ	oŋ	陽平
送	θoŋ	θ	oŋ	陰去
宋	θoŋ	θ	oŋ	陰去
誦	θoŋ	θ	oŋ	陽去
頌	θoŋ	θ	oŋ	陽去
訟	θoŋ	θ	oŋ	陽去
終	tʃoŋ	tʃ	oŋ	陰平
中	tʃoŋ	tʃ	oŋ	陰平
忠	tʃoŋ	tʃ	oŋ	陰平
鐘	tʃoŋ	tʃ	oŋ	陰平
鍾	tʃoŋ	tʃ	oŋ	陰平
盅	tʃoŋ	tʃ	oŋ	陰平
舂	tʃoŋ	tʃ	oŋ	陰平
種	tʃoŋ	tʃ	oŋ	陰上
腫	tʃoŋ	tʃ	oŋ	陰上
中	tʃoŋ	tʃ	oŋ	陰去
眾	tʃoŋ	tʃ	oŋ	陰去
種	tʃoŋ	tʃ	oŋ	陰去
仲	tʃoŋ	tʃ	oŋ	陽去
充	tʃʰoŋ	tʃʰ	oŋ	陰平
沖	tʃʰoŋ	tʃʰ	oŋ	陰平
衝	tʃʰoŋ	tʃʰ	oŋ	陰平
蟲	tʃʰoŋ	tʃʰ	oŋ	陽平
重	tʃʰoŋ	tʃʰ	oŋ	陽平
崇	tʃʰoŋ	tʃʰ	oŋ	陽平
統	tʃʰoŋ	tʃʰ	oŋ	陰上
寵	tʃʰoŋ	tʃʰ	oŋ	陰上
重	tʃʰoŋ	tʃʰ	oŋ	陽上
公	koŋ	k	oŋ	陰平
工	koŋ	k	oŋ	陰平
功	koŋ	k	oŋ	陰平
攻	koŋ	k	oŋ	陰平
躬	koŋ	k	oŋ	陰平
宮	koŋ	k	oŋ	陰平
恭	koŋ	k	oŋ	陰平
供	koŋ	k	oŋ	陰平
給	koŋ	k	oŋ	陰平
養	koŋ	k	oŋ	陰平
拱	koŋ	k	oŋ	陰上
鞏	koŋ	k	oŋ	陰上
貢	koŋ	k	oŋ	陰去
槓	koŋ	k	oŋ	陰去
桿	koŋ	k	oŋ	陰去
共	koŋ	k	oŋ	陽去
竆	kʰoŋ	kʰ	oŋ	陽平
鞏	kʰoŋ	kʰ	oŋ	陰上
控	kʰoŋ	kʰ	oŋ	陰去
胸	hoŋ	h	oŋ	陰平
空	hoŋ	h	oŋ	陰平
兇	hoŋ	h	oŋ	陰平
凶	hoŋ	h	oŋ	陰平
空	hoŋ	h	oŋ	陰平
缺	hoŋ	h	oŋ	陰平
紅	hoŋ	h	oŋ	陽平
雄	hoŋ	h	oŋ	陽平
弘	hoŋ	h	oŋ	陽平
宏	hoŋ	h	oŋ	陽平
洪	hoŋ	h	oŋ	陽平
鴻	hoŋ	h	oŋ	陽平
虹	hoŋ	h	oŋ	陽平
孔	hoŋ	h	oŋ	陰上
恐	hoŋ	h	oŋ	陰上
哄	hoŋ	h	oŋ	陽去
烘	hoŋ	h	oŋ	陽去
翁	joŋ	j	oŋ	陰平
熊	joŋ	j	oŋ	陽平
絨	joŋ	j	oŋ	陽平
戎	joŋ	j	oŋ	陽平
茸	joŋ	j	oŋ	陽平
融	joŋ	j	oŋ	陽平
容	joŋ	j	oŋ	陽平
鎔	joŋ	j	oŋ	陽平
蓉	joŋ	j	oŋ	陽平
擁	joŋ	j	oŋ	陰上
勇	joŋ	j	oŋ	陽上
用	joŋ	j	oŋ	陽去
甕	øoŋ	ø	oŋ	陰去
病	peŋ	p	eŋ	陽去
平	pʰeŋ	pʰ	eŋ	陽平
評	pʰeŋ	pʰ	eŋ	陽平
坪	pʰeŋ	pʰ	eŋ	陽平
瓶	pʰeŋ	pʰ	eŋ	陽平
屏	pʰeŋ	pʰ	eŋ	陽平
萍	pʰeŋ	pʰ	eŋ	陽平
並	pʰeŋ	pʰ	eŋ	陽上
拼	pʰeŋ	pʰ	eŋ	陰去
聘	pʰeŋ	pʰ	eŋ	陰去
兵	ɓeŋ	ɓ	eŋ	陰平
冰	ɓeŋ	ɓ	eŋ	陰平
餅	ɓeŋ	ɓ	eŋ	陰上
丙	ɓeŋ	ɓ	eŋ	陰上
秉	ɓeŋ	ɓ	eŋ	陰上
併	ɓeŋ	ɓ	eŋ	陰上
明	meŋ	m	eŋ	陽平
鳴	meŋ	m	eŋ	陽平
名	meŋ	m	eŋ	陽平
銘	meŋ	m	eŋ	陽平
猛	meŋ	m	eŋ	陰去
孟	meŋ	m	eŋ	陰去
命	meŋ	m	eŋ	陽去
榮	weŋ	w	eŋ	陰平
營	weŋ	w	eŋ	陰平
螢	weŋ	w	eŋ	陰平
橫	weŋ	w	eŋ	陰平
蠻	weŋ	w	eŋ	陰平
永	weŋ	w	eŋ	陽上
精	teŋ	t	eŋ	陰平
晶	teŋ	t	eŋ	陰平
睛	teŋ	t	eŋ	陰平
井	teŋ	t	eŋ	陰上
定	teŋ	t	eŋ	陽去
廳	tʰeŋ	tʰ	eŋ	陰平
清	tʰeŋ	tʰ	eŋ	陰平
青	tʰeŋ	tʰ	eŋ	陰平
亭	tʰeŋ	tʰ	eŋ	陽平
停	tʰeŋ	tʰ	eŋ	陽平
廷	tʰeŋ	tʰ	eŋ	陽平
庭	tʰeŋ	tʰ	eŋ	陽平
請	tʰeŋ	tʰ	eŋ	陰上
挺	tʰeŋ	tʰ	eŋ	陽上
艇	tʰeŋ	tʰ	eŋ	陽上
聽	tʰeŋ	tʰ	eŋ	陰去
丁	ɗeŋ	ɗ	eŋ	陰平
釘	ɗeŋ	ɗ	eŋ	陰平
動	ɗeŋ	ɗ	eŋ	陰平
名	ɗeŋ	ɗ	eŋ	陰平
頂	ɗeŋ	ɗ	eŋ	陰上
鼎	ɗeŋ	ɗ	eŋ	陰上
訂	ɗeŋ	ɗ	eŋ	陰去
寧	neŋ	n	eŋ	陽平
靈	leŋ	l	eŋ	陽平
拎	leŋ	l	eŋ	陽平
陵	leŋ	l	eŋ	陽平
凌	leŋ	l	eŋ	陽平
菱	leŋ	l	eŋ	陽平
鈴	leŋ	l	eŋ	陽平
伶	leŋ	l	eŋ	陽平
零	leŋ	l	eŋ	陽平
稜	leŋ	l	eŋ	陽平
冷	leŋ	l	eŋ	陽上
領	leŋ	l	eŋ	陽上
嶺	leŋ	l	eŋ	陽上
令	leŋ	l	eŋ	陽去
另	leŋ	l	eŋ	陽去
星	θeŋ	θ	eŋ	陰平
腥	θeŋ	θ	eŋ	陰平
情	θeŋ	θ	eŋ	陽平
晴	θeŋ	θ	eŋ	陽平
醒	θeŋ	θ	eŋ	陰上
省	θeŋ	θ	eŋ	陰上
反	θeŋ	θ	eŋ	陰上
靜	θeŋ	θ	eŋ	陽上
性	θeŋ	θ	eŋ	陰去
姓	θeŋ	θ	eŋ	陰去
爭	tʃeŋ	tʃ	eŋ	陰平
蒸	tʃeŋ	tʃ	eŋ	陰平
貞	tʃeŋ	tʃ	eŋ	陰平
