鑼	lo21							
落	loʔ21							
录	loʔ21							
□	lo24	逸游谓之						
乐	loʔ53							
□	loʔ53	koi44□~：胳肢窝						
□	loʔ53	哄小孩						
装	tso44							
做	tsoʔ53							
作	tsoʔ53							
捉	tsoʔ53							
粥	tsoʔ53							
祝	tsoʔ53							
昨	tsoʔ21	~日：前天						
枣	tso212							
妆	tso44							
槽	tso21							
左	tso212							
族	tsoʔ21							
助	tso42							
卓	tsoʔ53							
疮	so44							
初	so44	人之~						
仓	so44							
床	so21							
楚	so212							
错	so24							
糙	so24							
□	so42	呆呆地站着						
触	soʔ53							
畜	soʔ53							
鹊	soʔ53							
歌	ko44							
扛	ko44							
哥	ko44	猪~：配种用公猪						
缸	ko44							
□	ko21	不灵活						
稿	ko212							
菊	koʔ53							
告	ko24							
钢	ko24							
虹	ko24							
杠	ko24							
国	koʔ53							
霍	koʔ53	语保老人音						
各	koʔ53							
□	koʔ53	憋						
号	ho44							
□	ho44	ɗo24□~：这样、这么						
河	ho21							
何	ho21							
荷	ho21							
好	ho212							
或	hoʔ21							
贺	ho24							
获	hoʔ53							
霍	hoʔ53	语保中年人音						
糠	kʰo44							
可	kʰo212							
局	kʰoʔ21							
洘	kʰo212	干						
囥	kʰo24							
□	kʰoʔ53	弯曲食指中指敲击						
秧	o44							
莴	o44							
鸦	o44	老~：乌鸦						
央	o44	ɗau44□~：中间						
□	ɗau44	~央：中间						
行	o21							
学	oʔ21							
影	o212							
恶	oʔ53							
握	oʔ53							
病	ɓe44							
耙	ɓe21							
平	ɓe21							
爬	ɓe21	~痒：抓痒						
白	ɓeʔ21							
把	ɓe212							
□	ɓe212	no24□~：明天						
□	no24	~ɓe212□：明天						
柄	ɓe24							
把	ɓe24	刀~						
父	ɓe42							
百	ɓeʔ53							
擘	ɓeʔ53	~目：睁眼；~开：撕开						
伯	ɓeʔ53							
柏	ɓeʔ53							
爬	pʰe21							
棚	pʰe21							
□	pʰe212	装稻谷用的竹制器，仅见于黄谷甘记录						
帕	pʰe24							
魄	pʰeʔ53							
骂	me44							
夜	me21	训“暝”						
暝	me21	夜						
明	me21	~年						
盲	me21							
灭	meʔ21							
□	meʔ53	~囝：用背带背孩子						
□	meʔ53	~囝：辫子						
猛	me212	~seʔ53□：勤快						
马	ve212							
物	veʔ21							
麦	veʔ21							
脉	veʔ21							
爹	ɗe44							
袋	ɗe44							
茶	ɗe21							
短	ɗe212							
特	ɗeʔ21							
处	ɗe24	训						
□	ɗe24	处；量词：片						
□	ɗe42	双手掐捏状						
秩	ɗeʔ53							
滴	ɗeʔ53							
笮	ɗeʔ53	压						
碟	ɗeʔ53							
生	te44							
□	te21	男阴谓之						
姓	te24							
性	te24	发~：生气						
社	te42							
说	teʔ53							
色	teʔ53							
设	teʔ53							
蜇	tʰe44	训“䖳”						
䖳	tʰe44	蜇						
窒	tʰe212							
帖	tʰeʔ53							
徹	tʰeʔ53	干净						
奶	ne44							
谱	pʰu21							
牙	ŋe21							
业	ŋeʔ21							
捏	neʔ21							
□	ne24	~起：用力使物起						
硬	ŋe42							
额	ŋeʔ53							
孽	ŋeʔ53							
螺	le21							
□	le21	晾晒						
姐	tse44							
□	tse44	~veu212□人：女人，也有人说tsa44						
冷	le212							
列	leʔ21							
历	leʔ21							
□	le21	~舌：舌头						
裂	leʔ53							
争	tse44							
□	tse21	钹的一种						
井	tse212							
债	tse24							
坐	tse42							
汁	tseʔ53							
责	tseʔ53							
积	tseʔ53							
青	se44							
星	se44							
□	se21	~脚：脚一拐一拐						
醒	se212							
□	se24	~手：顺当、容易						
策	seʔ53							
测	seʔ53							
侧	seʔ53							
撤	seʔ53							
□	seʔ53	me212□~：勤快						
□	ze21	~目：揉眼睛						
野	ze212							
越	zeʔ53							
家	ke44							
□	ke44	na44□~：更加						
加	ke44							
更	ke44							
枷	ke21							
假	ke212							
决	keʔ21							
哽	ke212	噎						
架	ke24							
嫁	ke24							
更	ke24							
格	keʔ53							
隔	keʔ53							
劫	keʔ53							
杰	keʔ53							
沙	tuə44							
枝	kʰe44	训						
□	kʰe44	枝						
卡	kʰe21							
夹	kʰeʔ21							
狭	kʰeʔ21	窄						
客	kʰeʔ53							
刻	kʰeʔ53							
□	he44	哮喘病谓之						
□	he44	~公：祭拜						
虾	he21							
胁	heʔ21							
协	heʔ21							
□	he24	一~子：一会儿						
吓	heʔ53							
歇	heʔ53							
下	e44							
桁	e21							
耳	e21	木~						
哑	e212							
夏	hie42							
下	e42							
轭	eʔ53							
败	ɓai44							
排	ɓai21							
牌	ɓai21							
板	ɓai212							
反	ɓai212	翻面						
别	ɓaiʔ21							
摆	ɓai212							
拜	ɓai24							
派	pʰai24							
拍	pʰaiʔ53							
□	mai44	原文无注释						
埋	mai21							
母	mai212	训						
示	mai24	训						
□	mai24	示						
迈	mai42							
眉	vai21							
袜	vaiʔ21							
密	vaiʔ21	形容词						
法	vaiʔ53							
别	vaiʔ53	懂						
□	ɗai44	原文无注释						
埋	ɗai21	训						
□	ɗai21	埋						
歹	ɗai212							
笛	ɗaiʔ21							
代	ɗai24							
待	ɗai42							
□	ɗai42	门~：门槛						
达	ɗaiʔ53							
□	ɗaiʔ53	乞~：乞丐						
西	tai44							
先	tai44							
师	tai44	~父：师傅						
屎	tai212							
□	tai212	肚~子：肚脐						
使	tai212							
赛	tai24							
□	tai42	掷、摔谓之						
虱	taiʔ53							
塞	taiʔ53							
圾	taiʔ53							
筛	tʰai44							
胎	tʰai44							
台	tʰai21							
治	tʰai21	宰杀谓之						
态	tʰai24							
太	tʰai24							
踢	tʰaiʔ53							
碍	ŋai44							
愚	ŋai21	训						
□	ŋai21	愚						
崖	ŋai21							
乃	nai212							
□	ŋai212	碾						
□	nai24	嘴巴不认输谓之						
耐	nai42							
纳	naiʔ53							
□	ŋaiʔ53	~~：刚刚，正好						
楝	lai44							
利	lai44	锋利						
□	lai44	koi44□~：单身汉						
来	lai21							
力	laiʔ21							
垃	lai212							
癞	lai24							
里	lai42							
赖	laiʔ53							
斋	tsai44							
前	tsai21							
宰	tsai212							
指	tsai212							
再	tsai24							
在	tsai42							
□	tsaiʔ53	强制性塞物入嘴巴						
千	sai44							
猜	sai44							
财	sai21							
彩	sai212							
□	sai212	揉						
菜	sai24							
□	sai24	拍koi44□~：咳嗽						
漆	saiʔ53							
该	kai44							
肩	kai44							
个	kai21							
拣	kai212							
介	kai24							
盖	kai24							
戒	kai24							
鸽	kaiʔ53							
合	kaiʔ53							
钙	kʰai21							
吃	kʰai212	训						
□	kʰai212	吃						
□	kʰai212	~liau212□：经常						
概	kʰai24							
□	kʰaiʔ53	盖住、合上						
害	hai44							
骸	hai21							
海	hai212							
□	hai24	倦，劳累谓之						
瞎	hai24							
亥	hai42							
骇	haiʔ53							
哀	ai44							
闲	ai21							
盒	aiʔ21							
□	ai212	躺						
爱	ai24							
押	aiʔ53							
闸	aiʔ53	训“隘”						
隘	aiʔ53							
悲	ɓoi44							
碑	ɓoi44							
□	ɓoi21	老~：岳母						
拔	ɓoiʔ21							
贝	ɓoi24							
背	ɓoi24							
辈	ɓoi24							
肺	ɓoi24							
八	ɓoiʔ53							
批	pʰoi44	削						
培	pʰoi21							
□	pʰoi212	kui44□穿~：屁股						
配	pʰoi24							
霉	moi21							
美	moi212							
昧	moi24							
□	ŋoi24	勺子						
卖	voi44							
非	voi44							
微	voi21							
买	voi212							
费	voi24							
匪	voi42							
第	ɗoi44							
低	ɗoi44							
题	ɗoi21							
蹄	ɗoi21							
底	ɗoi212							
递	ɗoi42							
啄	ɗoiʔ53							
西	toi44	~瓜						
梳	toi44							
疏	toi44							
洗	toi212							
小	toi24	训“细”						
细	toi24	小						
誓	toi42							
雪	toiʔ53							
提	tʰoi21							
睇	tʰoi212							
替	tʰoi24							
例	loi44							
犁	loi21							
笠	loiʔ21							
多	tsoi44	训						
□	tsoi44	多						
齐	tsoi21							
截	tsoi212	切						
祭	tsoi24							
节	tsoiʔ53							
初	soi44	年~一						
砌	soi24							
啜	soiʔ53							
鸡	koi44							
□	koi44	~麦：高粱						
挂	koi44							
街	koi44							
解	koi212							
改	koi212							
界	koi24							
系	koi24							
溪	kʰoi44							
契	kʰoi24							
瞌	kʰoiʔ53	睡						
蟹	hoi42							
□	oi44	推却，推开						
挨	oi44	推却，推开						
鞋	oi21							
矮	oi212							
会	oi42	训“解”						
解	oi42	会						
包	ɓau44							
□	ɓau44	~lu21□囝：傻逼						
袍	ɓau21							
堡	ɓau212							
鲍	ɓau24							
暴	ɓau42							
抛	pʰau44							
跑	pʰau21							
□	pʰau24	纽~：纽扣						
炮	pʰau24							
雹	pʰau24							
刨	pʰau42							
茅	mau21							
卯	mau212							
帽	mau24							
冒	mau42							
貌	mau42							
□	vau212	打						
豆	ɗau44							
脰	ɗau44	脖子						
兜	ɗau44							
岛	ɗau21							
斗	ɗau212							
导	ɗau24							
□	ɗau24	~笑：开玩笑						
昼	ɗau24	头~：中午						
道	ɗau42							
扫	sau212							
扫	sau24							
□	sau24	再、還（接在述語後）						
凑	sau24	再、還（接在述語後）						
凑	sau24							
凑	tseu24							
偷	tʰau44							
桃	tʰau212							
逃	tʰau21							
淘	tʰau21							
头	tʰau21							
透	tʰau24							
透	tʰau24	被风吹						
熬	ŋau21							
脑	nau212							
闹	nau24							
傲	ŋau42							
扭	nau42							
漏	lau44							
劳	lau21							
□	lau21	au42□~：肮脏						
楼	lau21							
流	lau21							
牢	lau212							
老	lau212							
□	lau24	水满晃溢出						
老	lau42							
糟	tsau44							
走	tsau212							
蚤	tsau212	鸡~：跳蚤						
爪	tsau212	~囝：鸟统称						
灶	tsau24							
罩	tsau24							
造	tsau42							
抄	sau44							
曹	sau21							
草	sau212							
燥	sau24							
钩	kau44							
膏	kau44							
沟	kau44							
猴	kau21							
九	kau212							
韭	kau212							
狗	kau212							
到	kau24	训						
遘	kau24	到						
够	kau24							
厚	kau42							
敲	kʰau44							
烤	kʰau21							
考	kʰau212							
口	kʰau212							
靠	kʰau24							
候	hau44							
壕	hau21							
毫	hau21							
吼	hau212							
浩	hau24							
好	hau24	喜欢						
欧	au44							
喉	au21							
袄	au212							
澳	au24							
后	au42							
□	au42	~lau21□：肮脏						
步	ɓeu44							
哺	ɓeu44	咀嚼						
夫	ɓeu44	tse44□～：男人之谓						
符	ɓeu21							
斧	ɓeu212							
布	ɓeu24							
补	ɓeu24							
铺	pʰeu24							
簿	pʰeu42							
墓	meu44							
谋	meu21							
摸	meu21							
亩	meu212							
茂	meu24							
舞	meu42							
模	veu21							
晡	veu44	~日：昨天						
□	veu212	tse44□～：女人之谓						
□	veu24	～水：墨水渗透劣纸						
肚	ɗeu212							
抖	ɗeu212							
斗	ɗeu24							
□	ɗeu42	~脚：单脚跳耍						
土	tʰeu21	训“塗”						
塗	tʰeu21	土						
凸	tʰeu212	训						
□	tʰeu212	凸						
吐	tʰeu24							
兔	tʰeu24							
误	neu44							
奴	neu21							
吴	ŋeu21							
弱	neu212	黄谷甘记录的						
弱	nio212	语保的						
藕	ŋeu212							
五	ŋeu42							
午	ŋeu42							
路	leu44							
□	leu44	都						
露	leu44							
炉	leu21							
屡	leu212							
□	leu42	摇，车~：车颠簸摇晃						
租	tseu44							
祖	tseu212							
奏	tseu24							
粗	seu44							
愁	seu21							
醋	seu24							
姑	keu44							
糊	keu21							
鼓	keu212							
□	keu212	月						
古	keu212							
估	keu212	~囝：谜语						
够	keu24							
垢	keu42							
箍	kʰeu44							
苦	kʰeu212							
许	kʰeu212							
裤	kʰeu24							
□	heu21	~须：胡子浓密						
胡	heu21	~蝇：苍蝇						
和	heu21	~尚						
虎	heu212							
□	heu212	~kuə212□：脱粒后的稻草						
□	kuə212	heu212□~：脱粒后的稻草						
戽	heu24							
雨	heu42							
候	heu42							
户	heu42							
乌	eu44							
□	eu21	岭~：山谷						
呕	eu212							
鞭	ɓən44							
扁	ɓən212							
贬	ɓən212							
变	ɓən24							
辩	ɓən42							
便	ɓən42							
贫	pʰən21							
偏	pʰən44							
骗	pʰən24							
片	pʰən24							
们	mən21							
免	mən212							
缅	mən24							
敏	mən42							
芬	vən44							
文	vən21							
坟	vən21							
喷	vən24							
□	vən42	识~：懂得下场不好						
灯	ɗən44							
甜	ɗən21							
顶	ɗən212							
等	ɗən212							
典	ɗən212							
点	ɗən212							
电	ɗən24							
店	ɗən24							
邓	ɗən42							
□	tən42	~底ho44□：怎么						
宣	tən44							
仃	tən44							
生	tən44	落~：果实						
腥	tən44							
甥	tən44							
婵	tən21							
选	tən212							
省	tən212							
圣	tən24							
善	tən42							
剩	tən42							
寻	tʰən21	训						
□	tʰən21	寻找						
艇	tʰən212							
□	tʰən24	任由						
垫	tʰən42							
奶	nən44	训						
□	nən44	乳房						
念	nən44	念书						
□	nən21	跟随						
严	ŋən21							
言	ŋən21							
能	nən21							
宁	nən212							
拎	nən24	提						
□	nən24	踮脚						
□	nən24	伯母						
念	nən42							
□	nən42	~~：再						
验	nən42							
连	lən21							
镰	lən21							
伶	lən21							
零	lən21							
帘	lən21							
莲	lən212							
恋	lən24							
练	lən42							
另	lən42							
针	tsən44							
僧	tsən44	语保老人音						
蒸	tsən44							
贞	tsən44							
占	tsən44							
精	tsən44							
尖	tsən44							
□	tsən21	从口袋掏取物品						
展	tsən212							
整	tsən212							
政	tsən24							
证	tsən24							
战	tsən24							
静	tsən42							
清	sən44							
筝	sən44							
僧	sən44	语保中年人音						
晴	sən44							
签	sən44							
诚	sən21							
程	sən21							
情	sən21							
趁	sən24							
渊	zən44							
然	zən21							
延	zən21							
人	zən21							
炎	zən21							
原	zən21							
猿	zən21							
圆	zən21							
燃	zən212							
染	zən212							
瘾	zən24	训，对某物喜欢，上瘾						
□	zən24	对某物喜欢、上瘾						
燕	zən42							
愿	zən42							
院	zən42							
坚	kən44							
耕	kən44							
羹	kən44							
咸	kən21							
检	kən212							
梘	kən212	臭~：肥皂						
□	kən212	臭~：肥皂						
减	kən212							
剑	kən24							
健	kən24							
毽	kən24							
建	kən24							
悭	kən42							
件	kən42							
谦	kʰən44							
钳	kʰən21							
拳	kʰən21							
权	kʰən21							
垦	kʰən212							
欠	kʰən24							
欠	kʰən24	需要						
劝	kʰən24							
遣	kʰən42							
哼	hən44							
邢	hən21							
嫌	hən21							
显	hən212							
险	hən212							
宪	hən24							
□	hən24	下巴						
现	hən42							
冤	ən44							
恩	ən44							
阉	ən44	猪~						
盐	ən21							
掩	ən212							
厌	ən24							
闪	ən42	训						
班	ɓan44							
扮	ɓan44							
瓶	ɓan21							
版	ɓan212							
板	ɓan212							
办	ɓan42							
攀	pʰan44							
盼	pʰan24							
慢	man44							
蛮	man21							
□	man21	~tin212□：蜻蜓						
□	tau24	man21□~：蜘蛛						
嗽	tau24	koi44□~：咳嗽						
□	koi44	~tau24□：咳嗽						
□	tin212	man21□~：蜻蜓						
拔	man212	训“挽”						
挽	man212	拔						
漫	man24							
馒	man24							
万	van44							
烦	van21							
繁	van21							
反	van212							
□	van212	我们						
范	van24							
犯	van42							
单	ɗan44							
丹	ɗan44							
钉	ɗan44							
陈	ɗan21							
等	ɗan212							
蛋	ɗan42							
澹	ɗan21	湿						
钉	ɗan24							
淡	ɗan42							
山	tan44	~椒：辣椒						
瘦	tan212	训						
㾪	tan212	瘦						
贪	tʰan44							
潭	tʰan21							
趁	tʰan21	赚						
弹	tʰan212							
毯	tʰan212							
叹	tʰan24							
难	nan21							
男	nan21							
南	nan21							
岩	ŋan21							
颜	ŋan21							
□	nan212	咱们						
□	nan24	瓜~：瓜蒂，仅黄谷甘记录，即老派口音声母可能为/ŋ/						
雁	ŋan42							
□	nan53	恰当、合适，仅黄谷甘记录，即老派口音声母可能为/ŋ/						
鳞	lan21							
蓝	lan21							
篮	lan21							
零	lan21	~钱						
兰	lan212							
览	lan212							
□	lan42	托~：拍马屁						
舰	lan53							
簪	tsan44							
盏	tsan212							
赞	tsan24							
暂	tsan42							
站	tsan42							
参	san44							
田	san21	训						
塍	san21	田						
蚕	san212							
产	san212							
灿	san24							
甘	kan44							
奸	kan44							
间	kan44							
监	kan44							
含	kan21							
感	kan212							
干	kan24							
□	kan24	~水：凉水						
□	kan42	用物隔垫谓之						
牵	kʰan44							
砍	kʰan212							
岸	kʰan24	训“坎”						
坎	kʰan24	岸						
□	kʰan24	从						
韩	han21							
涵	han21							
□	han21	~猫食日：日食						
汉	han24							
喊	han24	叫						
限	han42							
恨	han42							
安	an44							
□	an21	丝弦绳索绷得紧						
饮	an212	粥水						
晏	an24							
暗	an24							
帮	ɓaŋ44							
方	ɓaŋ44	四~						
封	ɓaŋ44							
冯	ɓaŋ21							
房	ɓaŋ21							
榜	ɓaŋ212							
放	ɓaŋ24							
磅	ɓaŋ42							
□	ɓaŋ42	泥泞						
棒	ɓaŋ42							
芳	pʰaŋ44							
蜂	pʰaŋ44							
缝	pʰaŋ44							
□	pʰaŋ44	pʰin44□~：蝴蝶						
□	pʰin44	~pʰaŋ44□：蝴蝶						
帆	pʰaŋ21							
旁	pʰaŋ21							
胖	pʰaŋ24							
纺	pʰaŋ212							
梦	maŋ44							
忙	maŋ21							
氓	maŋ21							
蚊	maŋ212	训“蠓”						
蠓	maŋ212	蚊						
妄	maŋ24							
网	maŋ42							
方	vaŋ44							
防	vaŋ21							
□	vaŋ24	放肆、不恭谓之						
旺	vaŋ42							
当	ɗaŋ44							
冬	ɗaŋ44							
东	ɗaŋ44							
铜	ɗaŋ21							
同	ɗaŋ21							
筒	ɗaŋ21							
党	ɗaŋ212							
荡	ɗaŋ24							
重	ɗaŋ42							
删	taŋ44							
爽	taŋ212							
送	taŋ24							
□	taŋ42	用力从后面推						
汤	tʰaŋ44							
虫	tʰaŋ21							
堂	tʰaŋ21							
桶	tʰaŋ212							
探	tʰaŋ24							
动	tʰaŋ42							
戆	ŋaŋ44	笨						
人	naŋ21	训“侬”						
侬	naŋ21	人						
脓	naŋ21							
昂	ŋaŋ212							
聋	laŋ21							
郎	laŋ21							
笼	laŋ21							
□	laŋ21	loŋ24□~：空空的						
狼	laŋ212							
浪	laŋ24							
弄	laŋ24							
□	laŋ24	玩						
□	laŋ42	鳝~：捕鱼器						
赃	tsaŋ44							
丛	tsaŋ21	量词，棵						
掌	tsaŋ212	尾~：尾巴						
葬	tsaŋ24							
粽	tsaŋ24							
脏	tsaŋ42							
葱	saŋ44							
抢	saŋ44							
藏	saŋ21							
尝	saŋ21							
唱	saŋ24							
□	saŋ24	sa212□~：粗糙						
刚	kaŋ44							
公	kaŋ44	猫~：公猫						
工	kaŋ44							
功	kaŋ44							
共	kaŋ44	跟						
港	kaŋ212							
□	kaŋ24	刺耳的噪音						
康	kʰaŋ44							
空	kʰaŋ44	孔						
慷	kʰaŋ212							
抗	kʰaŋ24							
魟	haŋ44	~鱼：一种海鱼						
烘	haŋ44							
行	haŋ21							
巷	haŋ24							
项	haŋ42							
肮	aŋ44							
翁	aŋ44							
红	aŋ21							
泵	ɓoŋʔ53							
篷	pʰoŋ21							
朋	pʰoŋ21							
蓬	pʰoŋ21							
捧	pʰoŋ212							
碰	pʰoŋ24							
蒙	moŋ21							
猛	moŋ212							
孟	moŋ24							
丰	voŋ44							
逢	voŋ21							
缝	voŋ21							
风	voŋ42							
凤	voŋ42							
东	ɗoŋ44							
董	ɗoŋ21							
懂	ɗoŋ212							
冻	ɗoŋ24							
□	ɗoŋ24	~tʰui42□：蚊子咬后形成的包						
□	tʰui42	ɗoŋ24□~：蚊子咬后形成的包						
洞	ɗoŋ42							
松	toŋ44							
中	toŋ44	~秋节						
蹲	toŋ21	训，停留；住						
□	toŋ21	停留；住						
□	toŋ212	蠢笨，仅黄谷甘记录						
宋	toŋ24							
颂	toŋ42							
通	tʰoŋ44							
童	tʰoŋ21							
统	tʰoŋ212							
痛	tʰoŋ24							
浓	noŋ21							
农	noŋ212							
□	noŋ212	~囝：小孩						
□	ŋoŋ24	高兴						
隆	loŋ21							
垄	loŋ212							
□	loŋ24	~空：疏而不密谓之						
弄	loŋ42							
□	loŋ42	~ɓa24□：忘记						
宗	tsoŋ44							
中	tsoŋ44							
钟	tsoŋ44							
终	tsoŋ44							
总	tsoŋ212							
仲	tsoŋ24							
聪	soŋ44							
充	soŋ44							
冲	soŋ44							
从	soŋ21							
宠	soŋ212							
怂	soŋ24							
公	koŋ44							
供	koŋ44							
宫	koŋ44							
恭	koŋ44	~房：厕所						
讲	koŋ212							
贡	koŋ24							
□	koŋ24	~弓人：驼子						
共	koŋ42							
孔	kʰoŋ21							
孔	kʰoŋ212							
控	kʰoŋ24							
□	kʰoŋ42	~章：盖印章						
哄	hoŋ44							
洪	hoŋ21							
横	hoŋ24							
□	hoŋ42	~火：很生气，气愤						
翁	oŋ44							
□	oŋ21	圆也						
拥	oŋ212							
边	ɓi44							
脾	ɓi21							
比	ɓi212							
币	ɓi24							
弊	ɓi42							
被	ɓi42	被贬						
备	ɓi42							
笔	ɓiʔ53							
逼	ɓiʔ53							
鼻	pʰi44							
疲	pʰi21							
痂	pʰi212							
匹	pʰiʔ53							
劈	pʰiʔ53	~鱼：杀鱼						
面	mi44							
□	mi42	~鸟：飞鸟统称						
棉	mi21							
眉	mi212							
物	miʔ21	东西						
媚	mi24							
蜜	miʔ53							
乜	miʔ53	什么						
密	miʔ53							
□	vi44	就						
□	mi44	就						
味	vi44							
韦	vi21							
米	vi212							
篾	viʔ21							
啡	vi53							
底	ɗi44	~路：哪里?						
迟	ɗi21							
直	ɗiʔ21							
帝	ɗi24							
地	ɗi42							
弟	ɗi42							
得	ɗiʔ53							
诗	ti44							
丝	ti44							
时	ti21							
史	ti21							
始	ti21							
匙	ti21							
死	ti212							
拾	tiʔ21							
翼	tiʔ21	翅膀						
实	tiʔ21							
蚀	tiʔ21	~本：亏钱						
扇	ti24							
婿	ti24							
四	ti24							
世	ti24							
是	ti42							
视	tiʔ53							
悉	tiʔ53							
息	tiʔ53							
失	tiʔ53							
□	tiʔ53	拍~：打雷						
□	tiʔ53	~囝：重孙						
天	tʰi44							
添	tʰi44							
啼	tʰi21	哭						
体	tʰi212							
剃	tʰi24							
铁	tʰiʔ53							
尼	ni21							
女	ni212							
义	ŋi42							
毅	ŋiʔ53							
艺	ŋiʔ53							
□	niʔ53	一点						
离	li21							
礼	li212							
旅	li212							
理	li212							
吕	li212							
李	li212							
丽	li24							
梨	li24							
□	li24	削						
利	li42							
鲤	li42							
立	liʔ53							
□	liʔ53	~走：逃走						
栗	liʔ53							
支	tsi44							
之	tsi44							
□	tsi44	女阴						
钱	tsi21							
止	tsi212							
侄	tsiʔ21							
舌	tsiʔ21							
□	tsi42	舔						
子	tsi212							
紫	tsi212							
紫	tu212	紫药水的颜色						
指	tsi212							
治	tsi24							
煎	tsi24							
济	tsi24							
制	tsi24							
舐	tsi42							
接	tsiʔ53							
织	tsiʔ53							
叔	tsiʔ53	~爹：叔父						
鲜	si44							
私	si44	~下						
妻	si44							
舒	si44							
饲	si44							
师	si44							
□	si44	一~：一趟						
资	si44							
词	si21							
持	si21							
祠	si21							
寺	si21							
池	si21							
徐	si21							
取	si212							
试	si24							
式	si24							
柿	si24							
刺	si24							
市	si42							
事	si42							
七	siʔ53							
二	zi44							
榆	zi21							
□	zi21	~leu42□~leu42□：摇摇晃晃						
余	zi21							
芋	zi21							
已	zi212							
以	zi212							
入	ziʔ21							
日	ziʔ21							
裕	zi24							
