字	片	区	小片	方言点	声母	韵母	调值	调类	备注
懺	闽北区	西北片		建阳(潭城镇城关话)	tsʰ	ieiŋ	53	阴平	
戀	闽北区	西北片		建阳(潭城镇城关话)	l	yeiŋ	43	阳去	
戈	闽北区	西北片		建阳(潭城镇城关话)	k	uo	53	阴平	
戊	闽北区	西北片		建阳(潭城镇城关话)	m	o	43	阳去	
戌	闽北区	西北片		建阳(潭城镇城关话)	s	y	214	阴入	
戎	闽北区	西北片		建阳(潭城镇城关话)	ɦ	eiŋ	334	阳平	
成	闽北区	西北片		建阳(潭城镇城关话)	ɦ/ts	iaŋ/iŋ	41/334	第九调/阳平	文读，五成。
戒	闽北区	西北片		建阳(潭城镇城关话)	k	ai	332	阴去	
或	闽北区	西北片		建阳(潭城镇城关话)	x	ui	4	阳入	
戚	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ɔi	214	阴入	
戟	闽北区	西北片		建阳(潭城镇城关话)	k	i	214	阴入	
戴	闽北区	西北片		建阳(潭城镇城关话)	t	e/ue/ai	332	阴去	文读，白读，戴帽。
戶	闽北区	西北片		建阳(潭城镇城关话)	x	o	332	阴去	
戸	闽北区	西北片		建阳(潭城镇城关话)	x	o	332	阴去	
所	闽北区	西北片		建阳(潭城镇城关话)	s	o	21	上声	
扇	闽北区	西北片		建阳(潭城镇城关话)	s	ieiŋ	332	阴去	
手	闽北区	西北片		建阳(潭城镇城关话)	s	iu	21	上声	
扎	闽北区	西北片		建阳(潭城镇城关话)	ts	a	214	阴入	
扑	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ɔ	214	阴入	
扛	闽北区	西北片		建阳(潭城镇城关话)	k	ɔŋ	53	阴平	
执	闽北区	西北片		建阳(潭城镇城关话)	ts	i	214	阴入	
扭	闽北区	西北片		建阳(潭城镇城关话)	n	iu	21	上声	
扯	闽北区	西北片		建阳(潭城镇城关话)	tsʰ	ia	21	上声	
扶	闽北区	西北片		建阳(潭城镇城关话)	x	o	21/334	上声/阳平	
批	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ɔi	53	阴平	
承	闽北区	西北片		建阳(潭城镇城关话)	s	iŋ	334	阳平	
抄	闽北区	西北片		建阳(潭城镇城关话)	tʰ	au	53	阴平	
把	闽北区	西北片		建阳(潭城镇城关话)	p	a	21	上声	
抑	闽北区	西北片		建阳(潭城镇城关话)	0	i	214	阴入	
抓	闽北区	西北片		建阳(潭城镇城关话)	ts	ua	53	阴平	
投	闽北区	西北片		建阳(潭城镇城关话)	l	əu	41	第九调	
抖	闽北区	西北片		建阳(潭城镇城关话)	t	əu	21	上声	
折	闽北区	西北片		建阳(潭城镇城关话)	ts	ie	214	阴入	
护	闽北区	西北片		建阳(潭城镇城关话)	x	o	43	阳去	
报	闽北区	西北片		建阳(潭城镇城关话)	p	au	332	阴去	
抱	闽北区	西北片		建阳(潭城镇城关话)	pʰ	au	332	阴去	
抹	闽北区	西北片		建阳(潭城镇城关话)	m	ɔi	214	阴入	
押	闽北区	西北片		建阳(潭城镇城关话)	0	a	214	阴入	
抽	闽北区	西北片		建阳(潭城镇城关话)	h	iu	53	阴平	
拄	闽北区	西北片		建阳(潭城镇城关话)	t	iu	21	上声	顶。
拇	闽北区	西北片		建阳(潭城镇城关话)	m	o	21	上声	
拈	闽北区	西北片		建阳(潭城镇城关话)	n	ieiŋ	334	阳平	
拉	闽北区	西北片		建阳(潭城镇城关话)	l	a	334	阳平	
拋	闽北区	西北片		建阳(潭城镇城关话)	pʰ	au	53	阴平	
拍	闽北区	西北片		建阳(潭城镇城关话)	pʰ	a	214	阴入	
拐	闽北区	西北片		建阳(潭城镇城关话)	k	ue	21	上声	
拒	闽北区	西北片		建阳(潭城镇城关话)	k	y	332	阴去	
拕	闽北区	西北片		建阳(潭城镇城关话)	h/tʰ	ue/ɔ	53	阴平	
拗	闽北区	西北片		建阳(潭城镇城关话)	0	au	53/332/21	阴平/阴去/上声	单字读，相逆，诬赖。
拘	闽北区	西北片		建阳(潭城镇城关话)	k	y	53	阴平	
拙	闽北区	西北片		建阳(潭城镇城关话)	ts	ye	214	阴入	
招	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔ	53	阴平	
拜	闽北区	西北片		建阳(潭城镇城关话)	p	ai	332	阴去	
拢	闽北区	西北片		建阳(潭城镇城关话)	l	oŋ	334/21	阳平/上声	
拥	闽北区	西北片		建阳(潭城镇城关话)	0	eiŋ	21	上声	
拦	闽北区	西北片		建阳(潭城镇城关话)	l	ueiŋ	334	阳平	
拨	闽北区	西北片		建阳(潭城镇城关话)	p	ɔi	214	阴入	
括	闽北区	西北片		建阳(潭城镇城关话)	k	ue	214	阴入	
拭	闽北区	西北片		建阳(潭城镇城关话)	s	ie	214	阴入	
拯	闽北区	西北片		建阳(潭城镇城关话)	ts	iŋ	21	上声	
拱	闽北区	西北片		建阳(潭城镇城关话)	k	eiŋ	21	上声	
拼	闽北区	西北片		建阳(潭城镇城关话)	pʰ	iaŋ	53	阴平	拼合。
按	闽北区	西北片		建阳(潭城镇城关话)	0	ueiŋ	332	阴去	
挞	闽北区	西北片		建阳(潭城镇城关话)	t	a	214	阴入	
挟	闽北区	西北片		建阳(潭城镇城关话)	x	ie	4	阳入	
挡	闽北区	西北片		建阳(潭城镇城关话)	t	ɔŋ	21	上声	
挫	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ɔ	332	阴去	
振	闽北区	西北片		建阳(潭城镇城关话)	ts	iŋ	21	上声	
挹	闽北区	西北片		建阳(潭城镇城关话)	0	i	214	阴入	
挺	闽北区	西北片		建阳(潭城镇城关话)	h	ɔiŋ	21	上声	
挾	闽北区	西北片		建阳(潭城镇城关话)	x	ie	4	阳入	
捅	闽北区	西北片		建阳(潭城镇城关话)	h	oŋ	21	上声	
捋	闽北区	西北片		建阳(潭城镇城关话)	l	ui	4	阳入	
捏	闽北区	西北片		建阳(潭城镇城关话)	n	ie	4	阳入	
捕	闽北区	西北片		建阳(潭城镇城关话)	β	o	43	阳去	
捧	闽北区	西北片		建阳(潭城镇城关话)	pʰ	oŋ	21	上声	
捨	闽北区	西北片		建阳(潭城镇城关话)	s	ia	21	上声	
捷	闽北区	西北片		建阳(潭城镇城关话)	l	ie	214	阴入	
捺	闽北区	西北片		建阳(潭城镇城关话)	n	a	4	阳入	
掀	闽北区	西北片		建阳(潭城镇城关话)	x	yeiŋ	21	上声	
授	闽北区	西北片		建阳(潭城镇城关话)	s	iu	332	阴去	
掌	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔŋ	21	上声	
掐	闽北区	西北片		建阳(潭城镇城关话)	kʰ	a	53	阴平	
排	闽北区	西北片		建阳(潭城镇城关话)	β	ai	41	第九调	
掘	闽北区	西北片		建阳(潭城镇城关话)	k	y	4	阳入	
掛	闽北区	西北片		建阳(潭城镇城关话)	k	ua	332	阴去	
採	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ai	21	上声	
接	闽北区	西北片		建阳(潭城镇城关话)	ts	ie	214	阴入	
控	闽北区	西北片		建阳(潭城镇城关话)	kʰ	oŋ	332	阴去	
掩	闽北区	西北片		建阳(潭城镇城关话)	0	ieiŋ	21	上声	
措	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ɔ	332	阴去	
揉	闽北区	西北片		建阳(潭城镇城关话)	0	iu	334	阳平	
描	闽北区	西北片		建阳(潭城镇城关话)	m	iɔ	334	阳平	
提	闽北区	西北片		建阳(潭城镇城关话)	l	ɔi	334	阳平	
插	闽北区	西北片		建阳(潭城镇城关话)	tʰ	a	214	阴入	
揭	闽北区	西北片		建阳(潭城镇城关话)	k	ie	214	阴入	
揽	闽北区	西北片		建阳(潭城镇城关话)	l	aŋ	21	上声	
損	闽北区	西北片		建阳(潭城镇城关话)	s	uŋ	21	上声	
搖	闽北区	西北片		建阳(潭城镇城关话)	0	iɔ	334	阳平	
摄	闽北区	西北片		建阳(潭城镇城关话)	ŋ	ie	214	阴入	
摊	闽北区	西北片		建阳(潭城镇城关话)	h	ueiŋ	53	阴平	
摏	闽北区	西北片		建阳(潭城镇城关话)	tʰ	eiŋ	53	阴平	
摘	闽北区	西北片		建阳(潭城镇城关话)	t	ia	214	阴入	
摩	闽北区	西北片		建阳(潭城镇城关话)	m	ɔ	334	阳平	
摭	闽北区	西北片		建阳(潭城镇城关话)	s	iɔ	214	阴入	
摺	闽北区	西北片		建阳(潭城镇城关话)	l	ie	214	阴入	
撆	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ie	214	阴入	
撇	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ie	214	阴入	
撈	闽北区	西北片		建阳(潭城镇城关话)	l	au	41	第九调	
撘	闽北区	西北片		建阳(潭城镇城关话)	t	a	214	阴入	
撥	闽北区	西北片		建阳(潭城镇城关话)	p	ɔi	214	阴入	
播	闽北区	西北片		建阳(潭城镇城关话)	p	ɔ	332	阴去	
撰	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ueiŋ	332	阴去	
撻	闽北区	西北片		建阳(潭城镇城关话)	t	a	214	阴入	
擁	闽北区	西北片		建阳(潭城镇城关话)	0	eiŋ	21	上声	
擅	闽北区	西北片		建阳(潭城镇城关话)	s	ieiŋ	43	阳去	
擇	闽北区	西北片		建阳(潭城镇城关话)	t	ɔ	4	阳入	选择。
擊	闽北区	西北片		建阳(潭城镇城关话)	k	i	214	阴入	
擋	闽北区	西北片		建阳(潭城镇城关话)	t	ɔŋ	21	上声	
操	闽北区	西北片		建阳(潭城镇城关话)	tʰ	au	53	阴平	
擎	闽北区	西北片		建阳(潭城镇城关话)	k	iaŋ	334	阳平	手举。
擒	闽北区	西北片		建阳(潭城镇城关话)	k	iŋ	334	阳平	
擔	闽北区	西北片		建阳(潭城镇城关话)	l/t	aŋ	53	阴平	担子，挑。
據	闽北区	西北片		建阳(潭城镇城关话)	k	y	332	阴去	
擺	闽北区	西北片		建阳(潭城镇城关话)	p	ai	21	上声	
攀	闽北区	西北片		建阳(潭城镇城关话)	pʰ	aiŋ	53	阴平	
攃	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ue	214	阴入	
攏	闽北区	西北片		建阳(潭城镇城关话)	l	oŋ	334/21	阳平/上声	
攔	闽北区	西北片		建阳(潭城镇城关话)	l	ueiŋ	334	阳平	
攜	闽北区	西北片		建阳(潭城镇城关话)	x	i	43	阳去	
攝	闽北区	西北片		建阳(潭城镇城关话)	ŋ	ie	214	阴入	
攤	闽北区	西北片		建阳(潭城镇城关话)	h	ueiŋ	53	阴平	
攪	闽北区	西北片		建阳(潭城镇城关话)	k	iɔ/au	21	上声	
攬	闽北区	西北片		建阳(潭城镇城关话)	l	aŋ	21	上声	
收	闽北区	西北片		建阳(潭城镇城关话)	s	iu	53	阴平	
攸	闽北区	西北片		建阳(潭城镇城关话)	0	iu	53	阴平	
改	闽北区	西北片		建阳(潭城镇城关话)	k	ai	21	上声	
放	闽北区	西北片		建阳(潭城镇城关话)	p/x	oŋ/uɔŋ	332	阴去	文读，白读。
政	闽北区	西北片		建阳(潭城镇城关话)	ts	iŋ	332	阴去	
故	闽北区	西北片		建阳(潭城镇城关话)	k	o	332	阴去	
效	闽北区	西北片		建阳(潭城镇城关话)	x	au	43	阳去	
敍	闽北区	西北片		建阳(潭城镇城关话)	s	y	332	阴去	
敏	闽北区	西北片		建阳(潭城镇城关话)	m	ɔiŋ	21	上声	
敗	闽北区	西北片		建阳(潭城镇城关话)	β	ai	332	阴去	
敘	闽北区	西北片		建阳(潭城镇城关话)	s	y	332	阴去	
教	闽北区	西北片		建阳(潭城镇城关话)	k	au	332	阴去	
敝	闽北区	西北片		建阳(潭城镇城关话)	β	ɔi	43	阳去	
敢	闽北区	西北片		建阳(潭城镇城关话)	k	ɔŋ	21	上声	
散	闽北区	西北片		建阳(潭城镇城关话)	s	ueiŋ	332	阴去	
敦	闽北区	西北片		建阳(潭城镇城关话)	t	uŋ	53	阴平	
敬	闽北区	西北片		建阳(潭城镇城关话)	k	iŋ	332	阴去	
整	闽北区	西北片		建阳(潭城镇城关话)	ts	iŋ	21	上声	
敷	闽北区	西北片		建阳(潭城镇城关话)	x	o	53	阴平	
斃	闽北区	西北片		建阳(潭城镇城关话)	β	ɔi	43	阳去	
文	闽北区	西北片		建阳(潭城镇城关话)	β	uŋ	334	阳平	
斑	闽北区	西北片		建阳(潭城镇城关话)	p	aiŋ	53	阴平	
斗	闽北区	西北片		建阳(潭城镇城关话)	t	əu	21	上声	
斜	闽北区	西北片		建阳(潭城镇城关话)	l/tsʰ	ia	41/332	第九调/阴去	文读，斜目。
斤	闽北区	西北片		建阳(潭城镇城关话)	k	yeiŋ	53	阴平	
斧	闽北区	西北片		建阳(潭城镇城关话)	p	o	21	上声	
斩	闽北区	西北片		建阳(潭城镇城关话)	ts	aŋ	21	上声	
斬	闽北区	西北片		建阳(潭城镇城关话)	ts	aŋ	21	上声	
方	闽北区	西北片		建阳(潭城镇城关话)	x	uɔŋ	53	阴平	
斻	闽北区	西北片		建阳(潭城镇城关话)	ɦ	aŋ	41	第九调	
旁	闽北区	西北片		建阳(潭城镇城关话)	β	ɔŋ	334	阳平	
旅	闽北区	西北片		建阳(潭城镇城关话)	l	y	21	上声	
旋	闽北区	西北片		建阳(潭城镇城关话)	s	yeiŋ	334	阳平	
旌	闽北区	西北片		建阳(潭城镇城关话)	ts	ɔiŋ	53	阴平	
族	闽北区	西北片		建阳(潭城镇城关话)	l	o	4	阳入	
日	闽北区	西北片		建阳(潭城镇城关话)	n	ɔi	4	阳入	
旦	闽北区	西北片		建阳(潭城镇城关话)	t	ueiŋ	332	阴去	
旧	闽北区	西北片		建阳(潭城镇城关话)	k	iu	43	阳去	
早	闽北区	西北片		建阳(潭城镇城关话)	l	au	21	上声	
旬	闽北区	西北片		建阳(潭城镇城关话)	l/s	eiŋ	41/334	第九调/阳平	文读，白读。
旭	闽北区	西北片		建阳(潭城镇城关话)	x	y	214	阴入	
旱	闽北区	西北片		建阳(潭城镇城关话)	ɦ	ueiŋ	332	阴去	
旷	闽北区	西北片		建阳(潭城镇城关话)	kʰ	uɔŋ	332	阴去	
旺	闽北区	西北片		建阳(潭城镇城关话)	0	iɔŋ	43	阳去	
昂	闽北区	西北片		建阳(潭城镇城关话)	ŋ	ɔŋ	334	阳平	
昆	闽北区	西北片		建阳(潭城镇城关话)	kʰ	uŋ	53	阴平	
昌	闽北区	西北片		建阳(潭城镇城关话)	tsʰ	iɔŋ	53	阴平	
明	闽北区	西北片		建阳(潭城镇城关话)	m	aŋ/ɔiŋ	334	阳平	文读，白读。
昔	闽北区	西北片		建阳(潭城镇城关话)	s	ɔi	214	阴入	
星	闽北区	西北片		建阳(潭城镇城关话)	s	aiŋ	53	阴平	
映	闽北区	西北片		建阳(潭城镇城关话)	0	iaŋ/iŋ	43/332	阳去/阴去	单字读，光亮。
春	闽北区	西北片		建阳(潭城镇城关话)	tʰ	eiŋ	53	阴平	
昧	闽北区	西北片		建阳(潭城镇城关话)	m	ui	43	阳去	
昨	闽北区	西北片		建阳(潭城镇城关话)	l	ɔ	4	阳入	
昭	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔ	53	阴平	
昼	闽北区	西北片		建阳(潭城镇城关话)	t	o/iu	332	阴去	文读，中昼。
显	闽北区	西北片		建阳(潭城镇城关话)	x	ieiŋ	21	上声	
晉	闽北区	西北片		建阳(潭城镇城关话)	ts	ɔiŋ	332	阴去	
晓	闽北区	西北片		建阳(潭城镇城关话)	x	iɔ	21	上声	
晕	闽北区	西北片		建阳(潭城镇城关话)	x	eiŋ/uŋ	53	阴平	
晚	闽北区	西北片		建阳(潭城镇城关话)	β	aiŋ	21	上声	
晝	闽北区	西北片		建阳(潭城镇城关话)	t	o/iu	332	阴去	文读，中昼。
晥	闽北区	西北片		建阳(潭城镇城关话)	0	ueiŋ	21	上声	
晦	闽北区	西北片		建阳(潭城镇城关话)	x	ui	21	上声	
晧	闽北区	西北片		建阳(潭城镇城关话)	x	au	43	阳去	
晨	闽北区	西北片		建阳(潭城镇城关话)	s	iŋ	334	阳平	
晬	闽北区	西北片		建阳(潭城镇城关话)	ts	ui	332	阴去	
景	闽北区	西北片		建阳(潭城镇城关话)	k	iŋ	21	上声	
晴	闽北区	西北片		建阳(潭城镇城关话)	l/ts	ɔiŋ/aŋ	334	阳平	文读，白读。
晶	闽北区	西北片		建阳(潭城镇城关话)	ts	ɔiŋ	53	阴平	
暂	闽北区	西北片		建阳(潭城镇城关话)	l	aŋ	332	阴去	
暈	闽北区	西北片		建阳(潭城镇城关话)	x	eiŋ/uŋ	53	阴平	
暑	闽北区	西北片		建阳(潭城镇城关话)	s	y	332	阴去	
暖	闽北区	西北片		建阳(潭城镇城关话)	n	oŋ/ueiŋ	332/21	阴去/上声	
暗	闽北区	西北片		建阳(潭城镇城关话)	0	ɔŋ	332	阴去	
暢	闽北区	西北片		建阳(潭城镇城关话)	h	iɔŋ	332	阴去	
暫	闽北区	西北片		建阳(潭城镇城关话)	l	aŋ	332	阴去	
暮	闽北区	西北片		建阳(潭城镇城关话)	m	o	43	阳去	
暹	闽北区	西北片		建阳(潭城镇城关话)	s	ieiŋ	53	阴平	
曉	闽北区	西北片		建阳(潭城镇城关话)	x	iɔ	21	上声	
曠	闽北区	西北片		建阳(潭城镇城关话)	kʰ	uɔŋ	332	阴去	
曡	闽北区	西北片		建阳(潭城镇城关话)	h	a	4	阳入	
曰	闽北区	西北片		建阳(潭城镇城关话)	j	ye	21	上声	
曲	闽北区	西北片		建阳(潭城镇城关话)	kʰ	y	214	阴入	
更	闽北区	西北片		建阳(潭城镇城关话)	k	aŋ	53	阴平	五更。
書	闽北区	西北片		建阳(潭城镇城关话)	s	y	53	阴平	
曾	闽北区	西北片		建阳(潭城镇城关话)	ts	aiŋ	53	阴平	姓。
替	闽北区	西北片		建阳(潭城镇城关话)	h	ai	43	阳去	
最	闽北区	西北片		建阳(潭城镇城关话)	ts	ui	332	阴去	
會	闽北区	西北片		建阳(潭城镇城关话)	x	ui	43	阳去	开会。
月	闽北区	西北片		建阳(潭城镇城关话)	ŋ	ye	4	阳入	
有	闽北区	西北片		建阳(潭城镇城关话)	0	iu	21	上声	
朋	闽北区	西北片		建阳(潭城镇城关话)	β	aiŋ	334	阳平	
服	闽北区	西北片		建阳(潭城镇城关话)	x	o	4	阳入	
朔	闽北区	西北片		建阳(潭城镇城关话)	s	ɔ	214	阴入	
朗	闽北区	西北片		建阳(潭城镇城关话)	l	ɔŋ	21	上声	
朝	闽北区	西北片		建阳(潭城镇城关话)	t	iɔ	53	阴平	今朝、早饭读音亦同。
末	闽北区	西北片		建阳(潭城镇城关话)	m	ɔi	4	阳入	
本	闽北区	西北片		建阳(潭城镇城关话)	p	uŋ	21	上声	
札	闽北区	西北片		建阳(潭城镇城关话)	ts	a	214	阴入	
术	闽北区	西北片		建阳(潭城镇城关话)	s	y	4	阳入	
朴	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ɔ	214	阴入	
朵	闽北区	西北片		建阳(潭城镇城关话)	t	ɔ	21	上声	
朽	闽北区	西北片		建阳(潭城镇城关话)	x	iu	21	上声	
杀	闽北区	西北片		建阳(潭城镇城关话)	s	ue	214	阴入	
杂	闽北区	西北片		建阳(潭城镇城关话)	l	a	4	阳入	
权	闽北区	西北片		建阳(潭城镇城关话)	k	yeiŋ	334	阳平	
杉	闽北区	西北片		建阳(潭城镇城关话)	s	aŋ	53	阴平	
村	闽北区	西北片		建阳(潭城镇城关话)	tʰ	uŋ	53	阴平	
杖	闽北区	西北片		建阳(潭城镇城关话)	h	iɔŋ	332	阴去	
杜	闽北区	西北片		建阳(潭城镇城关话)	l	o	332	阴去	
束	闽北区	西北片		建阳(潭城镇城关话)	s	o	214	阴入	
条	闽北区	西北片		建阳(潭城镇城关话)	t	iɔ	334	阳平	
来	闽北区	西北片		建阳(潭城镇城关话)	l	e/ai	334	阳平	文读，白读。
杨	闽北区	西北片		建阳(潭城镇城关话)	0	iɔŋ	334	阳平	
杭	闽北区	西北片		建阳(潭城镇城关话)	kʰ/x	ɔŋ	332/334	阴去/阳平	
杮	闽北区	西北片		建阳(潭城镇城关话)	pʰ	ɔi	332	阴去	
杯	闽北区	西北片		建阳(潭城镇城关话)	p	ui	53	阴平	
東	闽北区	西北片		建阳(潭城镇城关话)	t	oŋ	53	阴平	
杳	闽北区	西北片		建阳(潭城镇城关话)	m	iɔ	21	上声	
松	闽北区	西北片		建阳(潭城镇城关话)	s	eiŋ	334	阳平	
板	闽北区	西北片		建阳(潭城镇城关话)	p	ɔiŋ/aiŋ	53/21	阴平/上声	
枉	闽北区	西北片		建阳(潭城镇城关话)	0	uɔŋ	21	上声	
析	闽北区	西北片		建阳(潭城镇城关话)	s	ɔi	214	阴入	
枕	闽北区	西北片		建阳(潭城镇城关话)	ts	iŋ	21	上声	
林	闽北区	西北片		建阳(潭城镇城关话)	l	ɔiŋ	334	阳平	
果	闽北区	西北片		建阳(潭城镇城关话)	k	uo	21	上声	
枢	闽北区	西北片		建阳(潭城镇城关话)	kʰ	y	53	阴平	
枣	闽北区	西北片		建阳(潭城镇城关话)	ts	əu/au	21	上声	
枪	闽北区	西北片		建阳(潭城镇城关话)	tsʰ	iɔŋ	53	阴平	
枯	闽北区	西北片		建阳(潭城镇城关话)	kʰ	o	53	阴平	
枴	闽北区	西北片		建阳(潭城镇城关话)	k	ue	21	上声	
架	闽北区	西北片		建阳(潭城镇城关话)	k	a	332	阴去	
柄	闽北区	西北片		建阳(潭城镇城关话)	p	aŋ	332	阴去	
柏	闽北区	西北片		建阳(潭城镇城关话)	p	e	214	阴入	
某	闽北区	西北片		建阳(潭城镇城关话)	m	əu	21	上声	
柑	闽北区	西北片		建阳(潭城镇城关话)	k	ɔŋ	53	阴平	
查	闽北区	西北片		建阳(潭城镇城关话)	l	a	41	第九调	
柩	闽北区	西北片		建阳(潭城镇城关话)	k	iu	332	阴去	
柬	闽北区	西北片		建阳(潭城镇城关话)	k	aiŋ	21	上声	
柯	闽北区	西北片		建阳(潭城镇城关话)	kʰ	ɔ	53	阴平	
柱	闽北区	西北片		建阳(潭城镇城关话)	h/ts	iu/y	332	阴去	文读，白读。
柺	闽北区	西北片		建阳(潭城镇城关话)	k	ue	21	上声	
标	闽北区	西北片		建阳(潭城镇城关话)	p	iɔ	53	阴平	
栋	闽北区	西北片		建阳(潭城镇城关话)	t	oŋ	332	阴去	
栏	闽北区	西北片		建阳(潭城镇城关话)	l	ueiŋ	334	阳平	
校	闽北区	西北片		建阳(潭城镇城关话)	k	au	332	阴去	校对。
核	闽北区	西北片		建阳(潭城镇城关话)	x	e	4	阳入	核算。
根	闽北区	西北片		建阳(潭城镇城关话)	k	yeiŋ	53	阴平	
桁	闽北区	西北片		建阳(潭城镇城关话)	ɦ	aŋ	41	第九调	
桂	闽北区	西北片		建阳(潭城镇城关话)	k	y	332	阴去	
桃	闽北区	西北片		建阳(潭城镇城关话)	h	au	334	阳平	
桅	闽北区	西北片		建阳(潭城镇城关话)	ɦ/ŋ	y	334	阳平	
案	闽北区	西北片		建阳(潭城镇城关话)	0	ueiŋ	332	阴去	
桌	闽北区	西北片		建阳(潭城镇城关话)	t	ɔ	214	阴入	
桐	闽北区	西北片		建阳(潭城镇城关话)	l	oŋ	334	阳平	
桥	闽北区	西北片		建阳(潭城镇城关话)	k	iɔ	334	阳平	
桨	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔŋ	21	上声	
梁	闽北区	西北片		建阳(潭城镇城关话)	l	iɔŋ	334	阳平	
條	闽北区	西北片		建阳(潭城镇城关话)	t	iɔ	334	阳平	
梧	闽北区	西北片		建阳(潭城镇城关话)	ŋ	o	334	阳平	
梭	闽北区	西北片		建阳(潭城镇城关话)	s	ɔ	53	阴平	
梯	闽北区	西北片		建阳(潭城镇城关话)	h	ɔi	53	阴平	
梳	闽北区	西北片		建阳(潭城镇城关话)	s	o	53	阴平	
检	闽北区	西北片		建阳(潭城镇城关话)	k	ieiŋ	21	上声	
棉	闽北区	西北片		建阳(潭城镇城关话)	m	ieiŋ	334	阳平	
棒	闽北区	西北片		建阳(潭城镇城关话)	p	aŋ/ɔŋ	21/332	上声/阴去	
棗	闽北区	西北片		建阳(潭城镇城关话)	ts	əu/au	21	上声	
棘	闽北区	西北片		建阳(潭城镇城关话)	k	i	214	阴入	
棟	闽北区	西北片		建阳(潭城镇城关话)	t	oŋ	332	阴去	
棬	闽北区	西北片		建阳(潭城镇城关话)	kʰ	yeiŋ	334/53	阳平/阴平	量词名词，动词。
森	闽北区	西北片		建阳(潭城镇城关话)	s	aiŋ	53	阴平	
棲	闽北区	西北片		建阳(潭城镇城关话)	tʰ	ɔi	53	阴平	
椀	闽北区	西北片		建阳(潭城镇城关话)	0	ueiŋ	21	上声	
椒	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔ	53	阴平	
椶	闽北区	西北片		建阳(潭城镇城关话)	ts	oŋ	53	阴平	
楊	闽北区	西北片		建阳(潭城镇城关话)	0	iɔŋ	334	阳平	
楚	闽北区	西北片		建阳(潭城镇城关话)	tʰ	o	21	上声	
楦	闽北区	西北片		建阳(潭城镇城关话)	x	yeiŋ	332	阴去	
業	闽北区	西北片		建阳(潭城镇城关话)	ŋ	ie	4	阳入	
楼	闽北区	西北片		建阳(潭城镇城关话)	l	əu	334	阳平	
概	闽北区	西北片		建阳(潭城镇城关话)	kʰ	ai	332	阴去	
榄	闽北区	西北片		建阳(潭城镇城关话)	l	aŋ	21	上声	
榆	闽北区	西北片		建阳(潭城镇城关话)	ɦ	y	43	阳去	
榛	闽北区	西北片		建阳(潭城镇城关话)	ts	aiŋ	53	阴平	
榨	闽北区	西北片		建阳(潭城镇城关话)	ts	a	43	阳去	
榭	闽北区	西北片		建阳(潭城镇城关话)	s	ia	43	阳去	
榮	闽北区	西北片		建阳(潭城镇城关话)	ɦ	eiŋ	334	阳平	
榴	闽北区	西北片		建阳(潭城镇城关话)	l	iu	334	阳平	
榻	闽北区	西北片		建阳(潭城镇城关话)	h	a	214	阴入	
榾	闽北区	西北片		建阳(潭城镇城关话)	x	ui	4	阳入	
槁	闽北区	西北片		建阳(潭城镇城关话)	x	au	334	阳平	
槃	闽北区	西北片		建阳(潭城镇城关话)	p/β	ɔiŋ	334	阳平	文读，白读。
構	闽北区	西北片		建阳(潭城镇城关话)	k	əu	332	阴去	
槍	闽北区	西北片		建阳(潭城镇城关话)	tsʰ	iɔŋ	53	阴平	
槎	闽北区	西北片		建阳(潭城镇城关话)	t	ia	334	阳平	南槎：地名。
槐	闽北区	西北片		建阳(潭城镇城关话)	x	ue	334	阳平	
槟	闽北区	西北片		建阳(潭城镇城关话)	p	ɔiŋ	53	阴平	
槩	闽北区	西北片		建阳(潭城镇城关话)	kʰ	ai	332	阴去	
槳	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔŋ	21	上声	
樂	闽北区	西北片		建阳(潭城镇城关话)	ŋ	a	4	阳入	
樓	闽北区	西北片		建阳(潭城镇城关话)	l	əu	334	阳平	
樘	闽北区	西北片		建阳(潭城镇城关话)	h	aŋ	43	阳去	
標	闽北区	西北片		建阳(潭城镇城关话)	p	iɔ	53	阴平	
樞	闽北区	西北片		建阳(潭城镇城关话)	kʰ	y	53	阴平	
樟	闽北区	西北片		建阳(潭城镇城关话)	ts	iɔŋ	53	阴平	
模	闽北区	西北片		建阳(潭城镇城关话)	m	o	334	阳平	
樱	闽北区	西北片		建阳(潭城镇城关话)	0	iŋ	53	阴平	
樵	闽北区	西北片		建阳(潭城镇城关话)	l/tʰ	iɔ/au	334	阳平	单字读，柴。
橋	闽北区	西北片		建阳(潭城镇城关话)	k	iɔ	334	阳平	
