// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	k	kʰ	x	tʂ	tʂʰ	ʂ	ts	tsʰ	s	Ø
@FIN	a
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	t	tʰ	n	l	k	kʰ	x	tʂ	tʂʰ	ʂ	ʐ	ts	tsʰ	s
@FIN	uə
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
t	uə	陰平	多 哆{~唆} 掇{拾~}
t	uə	陽平上	朵{花~} 躲{~雨}
t	uə	去聲	奪 鐸 馱{~子} 剁{~肉} 垛{牆~子；~起來} 秫柴垛 跺{~腳} 惰 墮
tʰ	uə	陰平	拖{~拉} 托{~人辦事} 乇{~烙子}
tʰ	uə	陽平上	妥{平~} 馱{~東西} 駝{駱~} 砣{秤~} 陀{彌~} 舵{~手} 橢{~圓} 坨{一~尿} 拓{開~}
tʰ	uə	去聲	脫{~衣服} 蛻{蛇~皮} 唾{~液}
n	uə	陽平上	挪{~動}
n	uə	去聲	糯{~稻} 懦{~弱} 諾{~言}
l	uə	陰平	唆{哆~}
l	uə	陽平上	羅{姓} 蘿{~蔔} 籮{~篩子} 邏{~輯} 螺{~絲} 騾{~子} 腡{指紋的一種} 摞{~土}
l	uə	去聲	洛 落{降~} 駱{~駝} 烙{~餅} 餎{餄~} 樂{快~} 摞{壘：~起來}
k	uə	陰平	鍋
k	uə	陽平上	果{水~} 裹{~腳} 餜{~子}
k	uə	去聲	戈 過{~河；~錯} 國 幗 郭{姓} 槨{棺~} 聒{吵鬧：耳朵~的}
kʰ	uə	陰平	科{~長} 蝌{~蚪} 稞{青~} 顆{一~米} 棵{一~樹}
kʰ	uə	陽平上	顆{皮膚上的病灶：扮子~，~~子}
kʰ	uə	去聲	課{上~} 擴{~大} 括{包~} 騍{~馬} 錁{銀~子} 闊{廣~} 廓{輪~}
x	uə	陰平	豁{缺口：~~嘴，拼命幹；~出來}
x	uə	陽平上	火 禾{~苗} 伙{~食} 和{~泥；我~他} 夥{一~子} 餄{~餎麵} 活{幹~}
x	uə	去聲	貨{~物} 禍{災~} 活{死~} 或 豁{~口} 和{~哄} 劐{用剪刀劃開} 攉{撒、揚：~土}
tʂ	uə	陽平上	著{~火}
tʂ	uə	去聲	卓{~越} 桌{~子} 茁{~壯} 拙{笨~} 琢{雕~} 酌{斟~} 捉{（又音）~急} 啄{~食} 鐲{手~}
tʂʰ	uə	去聲	焯{~菜} 綽{寬~} 戳{~是非；~子} 輟{~學}
ʂ	uə	去聲	說{~話} 碩{~大} 爍{閃~} 勺{~子} 芍{~藥花}
ʐ	uə	去聲	若 弱
ts	uə	陽平上	左 昨 撮{一~鹽} 座{一~山}
ts	uə	去聲	做{~工} 作{工~} 坐 座{~位} 鑿{開~；~子} 酢{胃~酸水}
tsʰ	uə	陰平	搓{~繩子} 磋{~商} 嵯 撮{~子；~麵} 矬{~子}
tsʰ	uə	去聲	厝 挫 銼{鋼~} 措{~施} 錯{~誤}
suə	uə	陰平	梭{~子} 嗦{哆~} 蓑{~衣} 瑣{~碎} 唆{調~} 挲{抹~}
s	uə	陽平上	鎖{~子、~門} 所{派出~}
s	uə	去聲	縮{倒~} 索{~性} 朔{~方} 搠{~頭}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	l	tɕ	tɕʰ	ɕ	Ø
@FIN	y
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
l	y	陽平上	呂{姓} 閭 驢 縷{（量詞）一~子線} 捋{（動詞）~鬍子}
l	y	去聲	侶{伴~} 鋁{~鍋} 旅{軍~} 慮{考~} 濾{過~} 律{法~} 率{頻~} 褸 履
tɕ	y	陰平	車{~馬炮} 居{~住} 疽 拘{~留} 駒{馬~} 睢 掬{（動詞）}
tɕ	y	陽平上	舉 鞫{~躬} 櫸
tɕ	y	去聲	劇{戲~} 倨{~傲} 據{根~} 踞 句 局 菊 桔{~子} 巨 矩{規~} 拒{抗~} 炬{火~} 距{~離} 具{體~} 俱{樂部} 懼{~怕} 颶{~風} 聚{~會} 瞿{姓} 鷸{~蚌相爭}
tɕʰ	y	陰平	區{嶇崎~} 驅{前~} 軀{身~} 蛆{生~} 齲{~齒}
tɕʰ	y	陽平上	取 娶 渠
tɕʰ	y	去聲	曲{彎~} 屈{~服} 趨{~向} 趣{興~} 蛆{~蟲} 蛐{~~兒} 黢{~黑} 麴{酒~}
ɕ	y	陰平	虛 噓{~氣} 墟{廢~} 須{必~} 需{~要} 絮{柳~} 蓿{苜~}
ɕ	y	陽平上	徐{姓} 許{姓} 詡{自~} 栩
ɕ	y	去聲	序 俗-{風~} 敘{~述} 淑 緒{~論} 恤{撫~} 畜{牲~} 蓄{~電池} 旭{~日} 戌 胥 婿{夫~} 宿-{（名詞）~舍；（動詞）住~} 續 繼 煦
Ø	y	陰平	迂{~回} 淤{~泥} 瘀{~血} 嫗{老~} 愚{（又音）活~了}
Ø	y	陽平上	于{姓} 宇{~宙} 竽 盂{痰~} 予{給~} 雨 魚 漁{~夫} 禹{大~治水（連詞）} 嶼{島~} 餘{多~} 臾{須~} 諛{阿~} 俞{姓} 榆{~樹} 羽{~毛} 語{~言} 愚{~笨} 隅 裕 喻{比~}
Ø	y	去聲	玉 吁{呼~} 芋{~頭} 寓{公~} 域{區~} 育{教~} 欲{~望} 浴{淋~} 遇{相~} 譽{名~} 御{~史} 馭{駕~} 鬱{憂~} 愉{~快} 逾 愈{病~} 瑜 煜 毓{~秀} 娛{~樂} 虞 獄{監~} 預{~備} 尉{校~；~川} 蔚 慰{~問}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	tɕ	tɕʰ	ɕ	Ø
@FIN	yĩ
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
tɕ	yĩ	陰平	軍 均{~規} 鈞 龜{~裂} 君 菌
tɕ	yĩ	去聲	郡{~縣} 俊 浚{疏~} 駿{~馬} 峻{~嶺} 竣{完畢：~工} 雋
tɕʰ	yĩ	陰平	逡
tɕʰ	yĩ	陽平上	群 裙{~子}
ɕ	yĩ	陰平	熏 薰{~風} 醺{醉~~} 勛 曛
ɕ	yĩ	陽平上	旬 詢{~問} 洵 恂 苟{姓} 峋 殉 枸{~條} 尋 巡 循{~環} 徇
ɕ	yĩ	去聲	訓{裁~} 馴{~順} 遜{謙~} 殉{~職} 熏{（又音）~氣}
Ø	yĩ	陽平上	雲 芸 紜 耘{耕~} 勻 昀 筠 允{~許} 狁 隕{~石} 殞{~落} 永{~遠} 泳{游~}
Ø	yĩ	去聲	孕 運 鄆 惲 暈{~頭可腦} 韻 熨{~平} 詠{零~}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	tɕ	tɕʰ	ɕ	Ø
@FIN	yŋ
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
tɕ	yŋ	陽平上	扃{明亮} 迥{~然} 炯{~~} 坰{郊外}
tɕʰ	yŋ	陽平上	窮 邛{~崍山} 穹{蒼~} 瓊{~漿} 煢{~~孑立}
ɕ	yŋ	陰平	兄 兇{~惡} 匈{~奴} 洶 胸 芎{川~}
ɕ	yŋ	陽平上	雄 熊
Ø	yŋ	陰平	擁{~護} 癰{~疽} 邕 雍{姓} 臃{~腫} 壅{~土，~糞} 墉{城牆}
Ø	yŋ	陽平上	甬 湧{~現} 俑{兵馬~} 蛹{變態昆蟲} 踴{~躍} 恿{慫~} 勇{~敢} 庸{中~} 榮{光~} 嶸{崢~} 容{~易} 溶{~液} 熔{~化} 蓉{芙~} 榕{~樹} 融{~合}
Ø	yŋ	去聲	用 傭{~人}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	l	tɕ	tɕʰ	ɕ	Ø
@FIN	yə
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
l	yə	陽平上	掠{~奪} 略{侵~}
l	yə	去聲	掠{輕掃：打~，院子~給起}
tɕ	yə	陰平	嗟{目~} 覺{（又音）~不著}
tɕ	yə	陽平上	爵{~位} 嚼{細~慢咽}
tɕ	yə	去聲	孓{孑~} 決 訣{口~} 倔{~強} 掘{挖~} 崛{~起} 鐝{~頭} 橛{木~子} 蹷{~脾氣} 噘{~嘴} 腳 角{（又音）~色} 覺{感~}
tɕʰ	yə	陽平上	瘸{~子} 皸{~裂}
tɕʰ	yə	去聲	確{正~} 缺{~點} 卻 闋{上~} 闕{宮~} 榷{~蒜} □{腰~的}
ɕ	yə	陰平	學{（又音）~嘴} 靴{~子} 些{（又音）~薄}
ɕ	yə	陽平上	學{（又音）模仿：~人、~戲} 踅{斜：~橫}
ɕ	yə	去聲	穴 學{~習（動詞）；上~（名詞）} 雪 削{~鉛筆} 薛{姓}
Ø	yə	陽平上	□{折斷：~折}
Ø	yə	去聲	月 約{契~} 悅{喜~} 岳{姓} 曰 越{~過} 樂{（又音）音~} 粵 鑰{~匙} 藥{吃~} 閱{~卷}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	tɕ	tɕʰ	ɕ	Ø
@FIN	yæ̃
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
tɕ	yæ̃	陰平	涓{~~細流} 捐 娟{嬋~} 鵑{杜~} 絹{~綢}
tɕ	yæ̃	陽平上	捲{（動詞）} 鬈{~髮頭}
tɕ	yæ̃	去聲	眷{家~} 卷{（名詞）試~} 倦{疲~} 圈{（又音）牲口~} 券{國庫~}
tɕʰ	yæ̃	陰平	圈{（又音）花~}
tɕʰ	yæ̃	陽平上	權 全 犬 痊{~癒} 銓 泉 拳{~頭子} 蜷{~腿} 顴{~骨}
tɕʰ	yæ̃	去聲	勸
ɕ	yæ̃	陰平	宣 萱{~草} 喧{~嘩} 暄{鬆軟：饅頭~} 軒 渲{~染} 揎{~樹}
ɕ	yæ̃	陽平上	玄 旋{~轉} 璇{~機} 選 懸{~掛} 炫{~耀} 眩{~暈} 癬{牛皮~} 弦{彈~子}
ɕ	yæ̃	去聲	旋{~風} 楦{~頭} 券{拱~} 現{（又音）~躉~賣} 鏇{~床} 餡-{~子}
Ø	yæ̃	陰平	鳶 冤{~枉} 鴛{~鴦} 淵 苑
Ø	yæ̃	陽平上	元 沅 蕪={~荽} 園 員 圓 垣 愛 湲 援 袁{姓} 黿 猿 轅{駕~} 原 源 緣{姻~} 遠
Ø	yæ̃	去聲	怨 院 願
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	p	pʰ	m	t	tʰ	n	l	k	kʰ	x	tʂ	tʂʰ	ʂ	ʐ	ts	tsʰ	s	Ø
@FIN	ɔu
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
p	ɔu	陰平	包 苞{花~} 孢 炮{蔥~肉} 胞{衣~} 褒{~貶} 雹{冰~}
p	ɔu	陽平上	寶 飽 鴇{老~} 保 葆 煲{電飯~}
p	ɔu	去聲	報 刨{（又音）~子} 抱{~小孩、~小雞} 鮑{姓} 趵{~突來} 豹 暴 爆
pʰ	ɔu	陰平	泡{不奎矣（形容詞），一~尿（量詞）}
pʰ	ɔu	陽平上	刨{~土（動詞）} 咆{~哮} 庖 炮{（又音）~製} 袍{~子} 跑
pʰ	ɔu	去聲	泡{水~（名詞），~脹了（動詞）} 炮{槍~} 皰{手上長了個~} 脬{尿~}
m	ɔu	陰平	眊{看：~病}
m	ɔu	陽平上	毛 犛{~牛} 旄 髦{時~} 矛{~盾} 茅 蝥{斑~} 貓 錨{拋~} 卯{點~} 茆 峁 昴 鉚{~釘} 耄{~耋}
m	ɔu	去聲	茂 冒 帽{~子} 瑁{玳~} 貿{~易} 袤{廣~} 懋{~功} 貌
t	ɔu	陰平	刀 忉 叨{嘮~} 扔{~菜}
t	ɔu	陽平上	導 島 搗{~藥} 倒{~塌} 捯{~手} 悼{哀~} 禱{~告} 蹈{舞~}
t	ɔu	去聲	到 盜{偷~} 道{念~，~理} 稻{~米} 倒{相反的方向：~車}
tʰ	ɔu	陰平	濤 燾 絛{~蟲} 掏 滔 韜{~略} 洮{~河}
tʰ	ɔu	陽平上	逃 桃 陶{姓} 啕{~號} 淘{米~} 萄{葡~} 討
tʰ	ɔu	去聲	套
n	ɔu	陰平	鬧{~壞了（動詞），一~~子（量詞）}
n	ɔu	陽平上	撓 蟯{~蟲} 猱 惱{煩~} 腦{頭~} 瑙{瑪~}
n	ɔu	去聲	鬧{（形容詞）熱~}
l	ɔu	陰平	撈
l	ɔu	陽平上	牢 勞 嶗{~山} 嘮{~叨} 癆{~病} 醪{~酒} 老 佬 姥
l	ɔu	去聲	落{（又音）~窩，蓮花~} 澇{張家~池}
k	ɔu	陰平	高 篙{竹~} 羔{羊~} 糕{棗~} 膏{（又音）~藥} 鎬{洋~}
k	ɔu	陽平上	搞 縞 槁{祜~} 稿{草~} 泉 睾{~丸} 膏{藥~子}
k	ɔu	去聲	告 誥 膏{（動詞）~油}
kʰ	ɔu	陰平	敲
kʰ	ɔu	陽平上	考 拷{~打} 烤 栲{~栳}
kʰ	ɔu	去聲	銬{手~} 犒{吃~勞} 靠
x	ɔu	陰平	蒿{茵陳~} 薅{~草} 浩{~大}
x	ɔu	陽平上	號{大聲哭（動詞）} 毫 豪 濠 壕{土~} 嚎{~叫} 好{~壞（形容詞）} 昊{~王墳} 耗
x	ɔu	去聲	號{吹~（名詞）} 好{愛~（動詞）} 灝
tʂ	ɔu	陰平	招 昭 釗 朝{（又音）~三鼂四} 著{（絕~）名詞，~涼（動詞）}
tʂ	ɔu	陽平上	爪{（又音）~牙} 找
tʂ	ɔu	去聲	照{~明} 兆 趙{姓} 笊{~籬} 罩{燈~} 肇
tʂʰ	ɔu	陰平	抄{~寫} 綽{寬~} 超 剿{~匪} 晁{姓} 巢
tʂʰ	ɔu	陽平上	朝{~廷（名詞），~山（動詞）} 潮{海~} 嘲{~笑} 吵{~架} 炒{~菜}
tʂʰ	ɔu	去聲	耖{~田} 朝{（又音）~東走（介詞）} 吵{（又音）把隱秘的事情嚷出來}
ʂ	ɔu	陰平	燒 梢{樹~} 捎{~腳：帶東西} 稍{~微} 鞘{鞭~子} 艄{~公}
ʂ	ɔu	陽平上	苕{紅~} 韶{~山} 少{多~} 紹{介~} □{~子：神經病人}
ʂ	ɔu	去聲	少{老~} 邵{姓} 劭 哨{口~} 潲{灑水：地上~上個水} 燒{（又音）早霞和晚霞的統稱}
ʐ	ɔu	陽平上	饒{告~} 嬈{妖~} 擾{~亂}
ʐ	ɔu	去聲	繞{~線、~路子} 耀{（又音）~眼睛}
ts	ɔu	陰平	糟{~了} 遭{遇~}
ts	ɔu	陽平上	早 棗{~子} 澡{洗~}
ts	ɔu	去聲	皂{香~} 灶{鍋~} 造 蚤{跳~} 藻
tsʰ	ɔu	陰平	操
tsʰ	ɔu	陽平上	曹{姓} 漕{運~} 嘈{呼語} 槽{木~} 草
tsʰ	ɔu	去聲	糙{粗~} 噪{~音} 躁{急~}
s	ɔu	陰平	搔{~癢} 騷 臊{~氣}
s	ɔu	陽平上	掃{~地} 嫂
s	ɔu	去聲	臊{害~（形容詞），~子（名詞）} 燥{乾~}
Ø	ɔu	陰平	熬{~時間} 嗷{（象聲詞）}
Ø	ɔu	陽平上	廒{倉~} 遨 鰲{獨占~頭} 翱{~翔} 襖 坳{山~} 媼 螯 鏖{~戰}
Ø	ɔu	去聲	傲{驕~} 驁 鏊{~子} 奧 澳 懊{~悔}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	p	pʰ	m	v	t	tʰ	n	l	k	kʰ	x	tʂ	tʂʰ	ʂ	ʐ	ts	tsʰ	s	Ø
@FIN	ə
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
p	ə	陰平	波 玻{~璃} 菠{~菜} 餑{~~：鍋巴} 播 膊{胳~} 鄱{~陽湖}
p	ə	陽平上	跛{~子} 博{淵~} 搏{~鬥} 薄{~紙} 礴{磅~} 簸{（動詞）~糧食} 簿{~記}
p	ə	去聲	帛 勃 脖{~子} 餑{（又音）麵~} 渤{~海} 撥{~青豆} 潑{活~} 鈸{樂器，即鑼} 泊 舶{船~} 鉑 駁 簸{（又音）~箕（名詞）} 缽{~盂} 卜 剝{剖開~}
pʰ	ə	陰平	坡 頗
pʰ	ə	陽平上	婆 破{~出來：即豁出來}
pʰ	ə	去聲	潑{~水（動詞）；~得很（形容詞）} 破{~爛}
m	ə	陰平	摸{~索}
m	ə	陽平上	魔 摹{~仿} 饃 模{~範} 膜{薄~} 磨{~刀（動詞）} 抹{~粉（動詞）；泥~子（名詞）} 摩{按~}
m	ə	去聲	末{~尾} 沫 茉{~莉} 秣{草~} 沒{淹~} 莫{姓} 寞{寂~} 漠{淡~} 摸 磨{~麵（動詞）；石~（名詞）}
v	ə	陰平	沃{肥~} 窩 渦{旋~} 萵{~筍} 蝸{~牛} 倭 踒{腳~了} 齷 斡{~旋}
v	ə	陽平上	我{（又音）}
v	ə	去聲	餓 臥
t	ə	陰平	嘚{（象聲詞）}
t	ə	陽平上	嘚{（象聲詞）吆喝牲口聲}
t	ə	去聲	得= 德=
tʰ	ə	陰平	他 她 它
tʰ	ə	去聲	特= 忒 忑{忐~}
n	ə	陰平	那{~呢：指示：又讀}
n	ə	去聲	那{~呢：指示}
l	ə	去聲	了={（動態助詞、語氣助詞）} 肋= 勒=
k	ə	陰平	歌 哥{~~} 嗝{~嘍}
k	ə	陽平上	哥{又讀：對最小孩子的稱呼：老~} 嗝{飽~}
kʰ	ə	陰平	苛 柯{姓} 坷{坎~} 軻 痾{沉~}
kʰ	ə	陽平上	可 殼{~子}
kʰ	ə	去聲	克= 渴 瞌{~睡} 磕{~頭} 搕{~腳} 磕{頭~爛了} 客= 刻= 嗑{~瓜子}
x	ə	陰平	嚯{（象聲詞）} 喝{大~一聲（又音）} 呵{~斥} 荷{薄~}
x	ə	陽平上	河 何 菏 荷{~花} 合{折起來：~上，~住}
x	ə	去聲	合 和{~} 盒 喝{~水} 賀{姓} 郝{姓} 赫{姓} 鶴 藿{~香} 核={~心} 涸{乾~} 頜{下~巴}
tʂ	ə	陰平	遮 者{記~}
tʂ	ə	陽平上	□{有礙面子，不好意思：臉上~著呢}
tʂ	ə	去聲	折 浙{~江} 哲 蟄{蠍子~了} 摺{~疊} 褶{縐~} 者{學~，再~} 著{（動態助詞）} 赭{~石}
tʂʰ	ə	陰平	車{火~（名詞）；~配件（動詞）}
tʂʰ	ə	陽平上	扯 掣
tʂʰ	ə	去聲	徹{~底} 撤{~銷} 澈{清~} 輒{前~之鑑}
ʂ	ə	陰平	賒{~帳} 奢{~侈}
ʂ	ə	陽平上	蛇 佘{姓} 舌 舍{宿~} 捨{~去} 折{姓} 赦{大~} 社{~日}
ʂ	ə	去聲	社{~會} 設 射 涉{~及} 攝={~影} 麝{~香} 蝨{~子}
ʐ	ə	陽平上	惹
ʐ	ə	去聲	熱 偌{（副詞）~遠~重}
ts	ə	陽平上	窄
ts	ə	去聲	則 責 嘖 仄{平~} 澤{沼~} 擇{選~} 宅{~子} 摘- 翟 謫{貶~}
tsʰ	ə	去聲	冊 拆 惻{~隱} 測{~驗} 側{~面} 廁{~所} 策
s	ə	去聲	色 塞{~子} 澀{苦~} 瑟{琴~} 穡 嗇
Ø	ə	陰平	阿{~房宮} 俄 握- 鱷{~魚}
Ø	ə	陽平上	鵝 訛{~詐} 蛾{飛~} 我{又讀}
Ø	ə	去聲	惡{~劣} 厄 扼{~守} 遏 愕 萼 齶 噩{~耗} 鄂 鍔 額={橫~}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	p	pʰ	m	f	v	t	tʰ	n	l	k	kʰ	x	tʂ	tʂʰ	ʂ	ʐ	ts	tsʰ	s	Ø
@FIN	əŋ
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
p	əŋ	陰平	崩{~塌} 嘣{（象聲詞）} 繃{~帶} 繃{~緊}
p	əŋ	陽平上	繃{~著臉}
p	əŋ	去聲	迸{~裂} 泵{水~} 蚌{~殼子} 鏰{鋼~子} 蹦{~跳}
pʰ	əŋ	陰平	怦{（象聲詞）} 抨{~擊} 烹{~調} 澎{~了一身水}
pʰ	əŋ	陽平上	朋 彭{姓} 澎{~湃} 膨{~脹} 硼{~灰} 棚{瓜~} 蓬{刺~} 篷{帳~} 捧 鵬{~鳥}
pʰ	əŋ	去聲	碰
m	əŋ	陰平	蒙{頭髮~} 懵{~騙}
m	əŋ	陽平上	萌{~芽} 蒙{~族} 檬{檸~} 朦{~眼} 朦{~朧} 猛{~然} 孟{紮~子}
m	əŋ	去聲	孟 夢 錳{~礦} 蠓{~蟲子}
f	əŋ	陰平	豐 風 楓{~葉} 瘋{~子} 諷{~刺} 封 峰 烽{~火} 鋒{先~} 蜂{蜜~} 酆{姓}
f	əŋ	陽平上	馮{姓} 逢 縫{（動詞）~衣服}
f	əŋ	去聲	鳳 奉{供~} 俸{~祿} 縫{（名詞）裂~}
v	əŋ	陰平	翁 嗡{（象聲詞）~~叫} 甕{~中捉鱉}
v	əŋ	去聲	齆{鼻子阻塞，發音不清}
t	əŋ	陰平	燈 登 噔{（象聲詞）} 蹬{腳~子}
t	əŋ	陽平上	等 戥{~子}
t	əŋ	去聲	鄧{姓} 凳{~子} 瞪{~眼} 澄{~清} 磴 鐙{馬~} 扽{~直}
tʰ	əŋ	陰平	騰{煺~饅頭} 藤{~椅} 鼟{鼓聲}
tʰ	əŋ	陽平上	疼 謄{~寫} 滕{姓}
tʰ	əŋ	去聲	□{不打~~（形容詞）}
n	əŋ	陰平	佞{打~~：小孩學站而站不穩的樣子}
n	əŋ	陽平上	能
l	əŋ	陽平上	冷 稜{四~四正} 陵{~睜}
l	əŋ	去聲	愣
k	əŋ	陰平	更{~換} 耕
k	əŋ	陽平上	庚{姓} 耿{姓} 賡 埂{田~} 哽{~咽} 梗{桔~} 鯁{~塞}
k	əŋ	去聲	更{（副詞）~好}
kʰ	əŋ	陰平	坑 吭{~氣（動詞）；~乞（象聲詞）} 鏗{~鏘}
x	əŋ	陰平	哼{（象聲詞）}
x	əŋ	陽平上	亨{~通} 恆{~大} 衡{平~} 蘅
x	əŋ	去聲	杏{~子}
tʂ	əŋ	陰平	丁{~~：伐木聲} 正{~月（又音）} 征{長~} 鉦 蒸{~饃饃} 胗{雞~肝}
tʂ	əŋ	陽平上	整{~飯（動詞）；~齊（形容詞）}
tʂ	əŋ	去聲	正{~確} 政{~治} 證{~人} 症{病~} 鄭{姓} 怔 幀{一~油畫（量詞）}
tʂʰ	əŋ	陰平	稱{~米（動詞）}
tʂʰ	əŋ	陽平上	成 誠{~實} 城{~門} 盛{~飯} 丞{~相} 承{~擔} 拯{~救} 呈{~報} 逞{~能} 騁{馳~} 懲{~罰}
tʂʰ	əŋ	去聲	秤{（名詞）} 乘{~風破浪}
ʂ	əŋ	陰平	升{~起} 聲
ʂ	əŋ	陽平上	繩{~子}
ʂ	əŋ	去聲	勝{~利} 聖{~人} 盛{（又音）茂~} 剩{~餘}
ʐ	əŋ	陰平	扔
ts	əŋ	陰平	曾{姓} 增{~加} 爭{鬥~} 掙{~扎} 崢{~嶸} 諍{~友} 睜{~眼} 錚{鐵骨~~} 猙{~獰} 箏{風~} 繒 鋥{~亮}
ts	əŋ	陽平上	增{峻~} 蹭{破~}
ts	əŋ	去聲	贈{~言} 憎{~惡} 掙{（又音）~錢}
tsʰ	əŋ	陰平	噌{（象聲詞）} 撐{~掙} 鐺{火~子} 撐{硬~著吃} 瞠{~目結舌}
tsʰ	əŋ	陽平上	層 曾{~經}
tsʰ	əŋ	去聲	蹭{~破}
s	əŋ	陰平	僧{~人} 生 牲{~口} 笙 參{（又音）人~}
s	əŋ	陽平上	省{節~}
Ø	əŋ	陰平	鞥{應答詞}
﻿// HSD Syllabary Data Partition
// 地区：寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
// 来源：林濤，馮萬和，范學靈《中衛方言志》
// 规范：HSD v1.0 (Strict-Typed)

@LOC	寧夏回族自治區-中衛市-沙坡頭區-濱河鎮/文昌鎮
@SRC	林濤，馮萬和，范學靈《中衛方言志》

@INI	k	kʰ	x
@FIN	ɯ
@TON	陰平	44
@TON	陽平上	53
@TON	去聲	13

// Initial	Final	Tone	CharList (Space separated)
k	ɯ	陰平	咯{~吱（又音）；（象聲詞）} 疙{~瘩} 紇{~塔}
k	ɯ	陽平上	給{~你書（動詞）}
k	ɯ	去聲	胳{~膊} 疙{~瘩（又音）} 紇{~塔（又音）} 虼{~蚤} 旮{~旯子}
