汉字	ipa	声母	韵母	声调
站	tʃan35	tʃ	an	陰去35
起	tʃan35	tʃ	an	陰去35
賺	tʃan212	tʃ	an	陽去212
棧	tʃan212	tʃ	an	陽去212
產	tʃʰan55	tʃʰ	an	陰上55
鏟	tʃʰan55	tʃʰ	an	陰上55
山	ʃan51	ʃ	an	陰平51
艱	kan51	k	an	陰平51
姦	kan51	k	an	陰平51
奸	kan51	k	an	陰平51
干	kan51	k	an	陰平51
涉	kan51	k	an	陰平51
間	kan51	k	an	陰平51
簡	kan55	k	an	陰上55
柬	kan55	k	an	陰上55
揀	kan55	k	an	陰上55
澗	kan55	k	an	陰上55
碱	kan55	k	an	陰上55
趕	kan55	k	an	陰上55
桿	kan55	k	an	陰上55
稈	kan55	k	an	陰上55
繭	kan55	k	an	陰上55
竿	kan55	k	an	陰上55
間	kan35	k	an	陰去35
幹	kan35	k	an	陰去35
刊	kʰan51	kʰ	an	陰平51
坎	kʰan55	kʰ	an	陰上55
砍	kʰan55	kʰ	an	陰上55
顏	ŋan31	ŋ	an	陽平31
眼	ŋan24	ŋ	an	陽上24
閑	han31	h	an	陽平31
閒	han31	h	an	陽平31
限	han24	h	an	陽上24
漢	han35	h	an	陰去35
彎	wan51	w	an	陰平51
灣	wan51	w	an	陰平51
環	wan31	w	an	陽平31
玩	wan31	w	an	陽平31
挽	wan55	w	an	陰上55
剜	wan55	w	an	陰上55
豌	wan55	w	an	陰上55
萬	wan212	w	an	陽去212
晏	øan35	ø	an	陰去35
奔	pɐn51	p	ɐn	陰平51
冰	pɐn51	p	ɐn	陰平51
又	pɐn51	p	ɐn	陰平51
賓	pɐn51	p	ɐn	陰平51
殯	pɐn51	p	ɐn	陰平51
墳	pɐn31	p	ɐn	陽平31
貧	pɐn31	p	ɐn	陽平31
糞	pɐn35	p	ɐn	陰去35
笨	pɐn212	p	ɐn	陽去212
份	pɐn212	p	ɐn	陽去212
品	pʰɐn55	pʰ	ɐn	陰上55
噴	pʰɐn35	pʰ	ɐn	陰去35
聞	mɐn31	m	ɐn	陽平31
民	mɐn31	m	ɐn	陽平31
敏	mɐn24	m	ɐn	陽上24
問	mɐn212	m	ɐn	陽去212
分	fɐn51	f	ɐn	陰平51
份	fɐn51	f	ɐn	陰平51
紛	fɐn51	f	ɐn	陰平51
粉	fɐn55	f	ɐn	陰上55
奮	fɐn212	f	ɐn	陽去212
憤	fɐn212	f	ɐn	陽去212
忿	fɐn212	f	ɐn	陽去212
辛	θɐn51	θ	ɐn	陰平51
新	θɐn51	θ	ɐn	陰平51
薪	θɐn51	θ	ɐn	陰平51
津	θɐn51	θ	ɐn	陰平51
旬	θɐn31	θ	ɐn	陽平31
循	θɐn31	θ	ɐn	陽平31
巡	θɐn31	θ	ɐn	陽平31
秦	θɐn31	θ	ɐn	陽平31
存	θɐn31	θ	ɐn	陽平31
損	θɐn55	θ	ɐn	陰上55
俊	θɐn35	θ	ɐn	陰去35
迅	θɐn35	θ	ɐn	陰去35
訊	θɐn35	θ	ɐn	陰去35
信	θɐn35	θ	ɐn	陰去35
進	θɐn35	θ	ɐn	陰去35
盡	θɐn212	θ	ɐn	陽去212
儘	θɐn212	θ	ɐn	陽去212
敦	tɐn51	t	ɐn	陰平51
墩	tɐn51	t	ɐn	陰平51
鈍	tɐn24	t	ɐn	陽上24
頓	tɐn35	t	ɐn	陰去35
屯	tɐn35	t	ɐn	陰去35
豚	tɐn35	t	ɐn	陰去35
遁	tɐn212	t	ɐn	陽去212
盾	tɐn212	t	ɐn	陽去212
吞	tʰɐn51	tʰ	ɐn	陰平51
親	tʰɐn51	tʰ	ɐn	陰平51
輪	lɐn31	l	ɐn	陽平31
倫	lɐn31	l	ɐn	陽平31
鄰	lɐn31	l	ɐn	陽平31
崙	lɐn31	l	ɐn	陽平31
鱗	lɐn31	l	ɐn	陽平31
燐	lɐn31	l	ɐn	陽平31
論	lɐn212	l	ɐn	陽去212
艱	kɐn51	k	ɐn	陰平51
跟	kɐn51	k	ɐn	陰平51
巾	kɐn51	k	ɐn	陰平51
斤	kɐn51	k	ɐn	陰平51
筋	kɐn51	k	ɐn	陰平51
勤	kɐn31	k	ɐn	陽平31
緊	kɐn55	k	ɐn	陰上55
近	kɐn212	k	ɐn	陽去212
銀	ŋɐn31	ŋ	ɐn	陽平31
很	hɐn55	h	ɐn	陰上55
墾	hɐn55	h	ɐn	陰上55
懇	hɐn55	h	ɐn	陰上55
恨	hɐn212	h	ɐn	陽去212
君	kʷɐn51	kʷ	ɐn	陰平51
軍	kʷɐn51	kʷ	ɐn	陰平51
裙	kʷɐn31	kʷ	ɐn	陽平31
群	kʷɐn31	kʷ	ɐn	陽平31
窘	kʷɐn31	kʷ	ɐn	陽平31
滾	kʷɐn55	kʷ	ɐn	陰上55
菌	kʷɐn24	kʷ	ɐn	陽上24
棍	kʷɐn35	kʷ	ɐn	陰去35
窘	kʷɐn212	kʷ	ɐn	陽去212
均	kʰʷɐn51	kʰʷ	ɐn	陰平51
鈞	kʰʷɐn51	kʰʷ	ɐn	陰平51
坤	kʰʷɐn51	kʰʷ	ɐn	陰平51
昆	kʰʷɐn51	kʰʷ	ɐn	陰平51
崑	kʰʷɐn51	kʰʷ	ɐn	陰平51
綑	kʰʷɐn55	kʰʷ	ɐn	陰上55
混	kʰʷɐn55	kʰʷ	ɐn	陰上55
渾	kʰʷɐn55	kʰʷ	ɐn	陰上55
困	kʰʷɐn35	kʰʷ	ɐn	陰去35
昏	wɐn51	w	ɐn	陰平51
婚	wɐn51	w	ɐn	陰平51
葷	wɐn51	w	ɐn	陰平51
渾	wɐn51	w	ɐn	陰平51
瘟	wɐn51	w	ɐn	陰平51
勳	wɐn51	w	ɐn	陰平51
溫	wɐn51	w	ɐn	陰平51
熏	wɐn51	w	ɐn	陰平51
薰	wɐn51	w	ɐn	陰平51
暈	wɐn31	w	ɐn	陽平31
文	wɐn31	w	ɐn	陽平31
紋	wɐn31	w	ɐn	陽平31
雲	wɐn31	w	ɐn	陽平31
魂	wɐn31	w	ɐn	陽平31
穩	wɐn55	w	ɐn	陰上55
允	wɐn24	w	ɐn	陽上24
尹	wɐn24	w	ɐn	陽上24
訓	wɐn35	w	ɐn	陰去35
韻	wɐn212	w	ɐn	陽去212
運	wɐn212	w	ɐn	陽去212
恩	øɐn51	ø	ɐn	陰平51
真	tʃən51	tʃ	ən	陰平51
珍	tʃən51	tʃ	ən	陰平51
陳	tʃən31	tʃ	ən	陽平31
塵	tʃən31	tʃ	ən	陽平31
晨	tʃən31	tʃ	ən	陽平31
辰	tʃən31	tʃ	ən	陽平31
臣	tʃən31	tʃ	ən	陽平31
脣	tʃən31	tʃ	ən	陽平31
疹	tʃən55	tʃ	ən	陰上55
僅	tʃən55	tʃ	ən	陰上55
準	tʃən55	tʃ	ən	陰上55
胗	tʃən55	tʃ	ən	陰上55
腎	tʃən24	tʃ	ən	陽上24
鎮	tʃən35	tʃ	ən	陰去35
震	tʃən35	tʃ	ən	陰去35
振	tʃən35	tʃ	ən	陰去35
陣	tʃən212	tʃ	ən	陽去212
春	tʃʰən51	tʃʰ	ən	陰平51
蠢	tʃʰən55	tʃʰ	ən	陰上55
襯	tʃʰən35	tʃʰ	ən	陰去35
趁	tʃʰən35	tʃʰ	ən	陰去35
診	tʃʰən35	tʃʰ	ən	陰去35
身	ʃən51	ʃ	ən	陰平51
申	ʃən51	ʃ	ən	陰平51
伸	ʃən51	ʃ	ən	陰平51
繩	ʃən31	ʃ	ən	陽平31
純	ʃən31	ʃ	ən	陽平31
蒓	ʃən31	ʃ	ən	陽平31
醇	ʃən31	ʃ	ən	陽平31
神	ʃən31	ʃ	ən	陽平31
慎	ʃən212	ʃ	ən	陽去212
順	ʃən212	ʃ	ən	陽去212
仁	ȵən31	ȵ	ən	陽平31
人	ȵən31	ȵ	ən	陽平31
因	jən51	j	ən	陰平51
姻	jən51	j	ən	陰平51
殷	jən51	j	ən	陰平51
寅	jən31	j	ən	陽平31
勻	jən31	j	ən	陽平31
隱	jən55	j	ən	陰上55
印	jən35	j	ən	陰去35
閏	jən212	j	ən	陽去212
潤	jən212	j	ən	陽去212
孕	jən212	j	ən	陽去212
閂	ʃuan51	ʃ	uan	陰平51
栓	ʃuan51	ʃ	uan	陰平51
關	kuan51	k	uan	陰平51
慣	kuan35	k	uan	陰去35
灣	øuan51	ø	uan	陰平51
彎	øuan51	ø	uan	陰平51
還	øuan31	ø	uan	陽平31
環	øuan31	ø	uan	陽平31
挽	øuan55	ø	uan	陰上55
剜	øuan55	ø	uan	陰上55
豌	øuan55	ø	uan	陰上55
萬	øuan212	ø	uan	陽去212
肝	kɔn51	k	ɔn	陰平51
亁	kɔn51	k	ɔn	陰平51
頑	ŋɔn31	ŋ	ɔn	陽平31
岸	ŋɔn212	ŋ	ɔn	陽去212
玩	ŋɔn212	ŋ	ɔn	陽去212
雁	ŋɔn212	ŋ	ɔn	陽去212
寒	hɔn31	h	ɔn	陽平31
韓	hɔn31	h	ɔn	陽平31
旱	hɔn24	h	ɔn	陽上24
看	hɔn35	h	ɔn	陰去35
見	hɔn35	h	ɔn	陰去35
守	hɔn35	h	ɔn	陰去35
莧	hɔn212	h	ɔn	陽去212
汗	hɔn212	h	ɔn	陽去212
安	øɔn51	ø	ɔn	陰平51
鞍	øɔn51	ø	ɔn	陰平51
按	øɔn35	ø	ɔn	陰去35
案	øɔn35	ø	ɔn	陰去35
鞭	pin51	p	in	陰平51
邊	pin51	p	in	陰平51
變	pin35	p	in	陰去35
便	pin212	p	in	陽去212
方	pin212	p	in	陽去212
宜	pin212	p	in	陽去212
辨	pin212	p	in	陽去212
辯	pin212	p	in	陽去212
徧	pʰin51	pʰ	in	陰平51
篇	pʰin51	pʰ	in	陰平51
偏	pʰin51	pʰ	in	陰平51
編	pʰin51	pʰ	in	陰平51
騙	pʰin35	pʰ	in	陰去35
遍	pʰin35	pʰ	in	陰去35
片	pʰin35	pʰ	in	陰去35
綿	min31	m	in	陽平31
棉	min31	m	in	陽平31
眠	min31	m	in	陽平31
免	min24	m	in	陽上24
勉	min24	m	in	陽上24
面	min212	m	in	陽去212
鮮	θin51	θ	in	陰平51
仙	θin51	θ	in	陰平51
先	θin51	θ	in	陰平51
前	θin31	θ	in	陽平31
錢	θin31	θ	in	陽平31
剪	θin55	θ	in	陰上55
薦	θin35	θ	in	陰去35
箭	θin35	θ	in	陰去35
煎	θin35	θ	in	陰去35
線	θin35	θ	in	陰去35
濺	θin212	θ	in	陽去212
賤	θin212	θ	in	陽去212
顛	tin51	t	in	陰平51
佃	tin31	t	in	陽平31
田	tin31	t	in	陽平31
填	tin31	t	in	陽平31
殿	tin212	t	in	陽去212
電	tin212	t	in	陽去212
天	tʰin51	tʰ	in	陰平51
千	tʰin51	tʰ	in	陰平51
淺	tʰin55	tʰ	in	陰上55
年	nin31	n	in	陽平31
攆	nin55	n	in	陰上55
輦	nin55	n	in	陰上55
憐	lin51	l	in	陰平51
白	lin51	l	in	陰平51
蓮	lin31	l	in	陽平31
連	lin31	l	in	陽平31
憐	lin31	l	in	陽平31
練	lin212	l	in	陽去212
鏈	lin212	l	in	陽去212
煉	lin212	l	in	陽去212
氈	tʃin51	tʃ	in	陰平51
纏	tʃin31	tʃ	in	陽平31
展	tʃin55	tʃ	in	陰上55
戰	tʃin35	tʃ	in	陰去35
蟬	ʃin51	ʃ	in	陰平51
扇	ʃin35	ʃ	in	陰去35
搧	ʃin35	ʃ	in	陰去35
善	ʃin212	ʃ	in	陽去212
肩	cin51	c	in	陰平51
堅	cin51	c	in	陰平51
絹	cin51	c	in	陰平51
捐	cin51	c	in	陰平51
顴	cin31	c	in	陽平31
權	cin31	c	in	陽平31
拳	cin31	c	in	陽平31
踡	cin55	c	in	陰上55
卷	cin55	c	in	陰上55
捲	cin55	c	in	陰上55
件	cin24	c	in	陽上24
見	cin35	c	in	陰去35
健	cin212	c	in	陽去212
腱	cin212	c	in	陽去212
建	cin212	c	in	陽去212
眷	cin212	c	in	陽去212
倦	cin212	c	in	陽去212
圈	cʰin51	cʰ	in	陰平51
豬	cʰin51	cʰ	in	陰平51
圓	cʰin51	cʰ	in	陰平51
犬	cʰin55	cʰ	in	陰上55
勸	cʰin35	cʰ	in	陰去35
研	ɲin51	ɲ	in	陰平51
言	ɲin31	ɲ	in	陽平31
碾	ɲin55	ɲ	in	陰上55
牽	çin51	ç	in	陰平51
延	çin31	ç	in	陽平31
然	çin31	ç	in	陽平31
燃	çin31	ç	in	陽平31
賢	çin31	ç	in	陽平31
顯	çin55	ç	in	陰上55
硯	çin212	ç	in	陽去212
現	çin212	ç	in	陽去212
煙	øin51	ø	in	陰平51
宴	øin35	ø	in	陰去35
燕	øin35	ø	in	陰去35
嚥	øin35	ø	in	陰去35
般	pun51	p	un	陰平51
搬	pun51	p	un	陰平51
盆	pun31	p	un	陽平31
盤	pun31	p	un	陽平31
本	pun55	p	un	陰上55
半	pun35	p	un	陰去35
伴	pun212	p	un	陽去212
拌	pun212	p	un	陽去212
潘	pʰun51	pʰ	un	陰平51
判	pʰun35	pʰ	un	陰去35
瞞	mun31	m	un	陽平31
門	mun31	m	un	陽平31
滿	mun24	m	un	陽上24
悶	mun212	m	un	陽去212
宣	θun51	θ	un	陰平51
孫	θun51	θ	un	陰平51
尊	θun51	θ	un	陰平51
遵	θun51	θ	un	陰平51
酸	θun51	θ	un	陰平51
泉	θun31	θ	un	陽平31
全	θun31	θ	un	陽平31
選	θun55	θ	un	陰上55
癬	θun55	θ	un	陰上55
算	θun35	θ	un	陰去35
蒜	θun35	θ	un	陰去35
鑚	θun35	θ	un	陰去35
篆	θun212	θ	un	陽去212
旋	θun212	θ	un	陽去212
端	tun51	t	un	陰平51
團	tun31	t	un	陽平31
短	tun55	t	un	陰上55
斷	tun24	t	un	陽上24
鍛	tun212	t	un	陽去212
段	tun212	t	un	陽去212
緞	tun212	t	un	陽去212
村	tʰun51	tʰ	un	陰平51
寸	tʰun35	tʰ	un	陰去35
暖	nun24	n	un	陽上24
嫩	nun212	n	un	陽去212
聯	lun31	l	un	陽平31
戀	lun31	l	un	陽平31
亂	lun212	l	un	陽去212
專	tʃun51	tʃ	un	陰平51
磚	tʃun51	tʃ	un	陰平51
傳	tʃun31	tʃ	un	陽平31
椽	tʃun31	tʃ	un	陽平31
船	tʃun31	tʃ	un	陽平31
轉	tʃun35	tʃ	un	陰去35
運	tʃun35	tʃ	un	陰去35
動	tʃun35	tʃ	un	陰去35
傳	tʃun212	tʃ	un	陽去212
川	tʃʰun51	tʃʰ	un	陰平51
穿	tʃʰun51	tʃʰ	un	陰平51
串	tʃʰun35	tʃʰ	un	陰去35
釧	tʃʰun35	tʃʰ	un	陰去35
原	ȵun31	ȵ	un	陽平31
源	ȵun31	ȵ	un	陽平31
軟	ȵun24	ȵ	un	陽上24
願	ȵun212	ȵ	un	陽去212
官	kun51	k	un	陰平51
冠	kun51	k	un	陰平51
管	kun55	k	un	陰上55
館	kun55	k	un	陰上55
貫	kun35	k	un	陰去35
灌	kun35	k	un	陰去35
罐	kun35	k	un	陰去35
觀	kun35	k	un	陰去35
冠	kun35	k	un	陰去35
寬	kʰun51	kʰ	un	陰平51
觀	kʰun51	kʰ	un	陰平51
歡	hun51	h	un	陰平51
款	hun55	h	un	陰上55
緩	hun55	h	un	陰上55
喚	hun212	h	un	陽去212
煥	hun212	h	un	陽去212
患	hun212	h	un	陽去212
換	hun212	h	un	陽去212
憲	jun51	j	un	陰平51
懸	jun51	j	un	陰平51
元	jun31	j	un	陽平31
緣	jun31	j	un	陽平31
玄	jun31	j	un	陽平31
園	jun31	j	un	陽平31
完	jun31	j	un	陽平31
丸	jun31	j	un	陽平31
員	jun31	j	un	陽平31
援	jun31	j	un	陽平31
轅	jun31	j	un	陽平31
袁	jun31	j	un	陽平31
鉛	jun31	j	un	陽平31
遠	jun24	j	un	陽上24
楦	jun35	j	un	陰去35
怨	jun35	j	un	陰去35
院	jun212	j	un	陽去212
縣	jun212	j	un	陽去212
碗	øun55	ø	un	陰上55
崩	pɐŋ51	p	ɐŋ	陰平51
憑	pɐŋ31	p	ɐŋ	陽平31
朋	pɐŋ31	p	ɐŋ	陽平31
棒	pɐŋ212	p	ɐŋ	陽去212
胖	pʰɐŋ35	pʰ	ɐŋ	陰去35
盟	mɐŋ31	m	ɐŋ	陽平31
增	θɐŋ51	θ	ɐŋ	陰平51
僧	θɐŋ51	θ	ɐŋ	陰平51
曾	θɐŋ51	θ	ɐŋ	陰平51
曾	θɐŋ31	θ	ɐŋ	陽平31
層	θɐŋ31	θ	ɐŋ	陽平31
贈	θɐŋ212	θ	ɐŋ	陽去212
瞪	tɐŋ51	t	ɐŋ	陰平51
登	tɐŋ51	t	ɐŋ	陰平51
燈	tɐŋ51	t	ɐŋ	陰平51
騰	tɐŋ31	t	ɐŋ	陽平31
謄	tɐŋ31	t	ɐŋ	陽平31
藤	tɐŋ31	t	ɐŋ	陽平31
疼	tɐŋ31	t	ɐŋ	陽平31
等	tɐŋ55	t	ɐŋ	陰上55
凳	tɐŋ35	t	ɐŋ	陰去35
鄧	tɐŋ212	t	ɐŋ	陽去212
能	tʰɐŋ31	tʰ	ɐŋ	陽平31
蒸	tʃɐŋ51	tʃ	ɐŋ	陰平51
稱	tʃʰɐŋ51	tʃʰ	ɐŋ	陰平51
呼	tʃʰɐŋ51	tʃʰ	ɐŋ	陰平51
相	tʃʰɐŋ51	tʃʰ	ɐŋ	陰平51
秤	tʃʰɐŋ35	tʃʰ	ɐŋ	陰去35
坑	kʰɐŋ51	kʰ	ɐŋ	陰平51
恒	hɐŋ31	h	ɐŋ	陽平31
衡	hɐŋ31	h	ɐŋ	陽平31
肯	hɐŋ55	h	ɐŋ	陰上55
啃	hɐŋ55	h	ɐŋ	陰上55
馮	poŋ31	p	oŋ	陽平31
篷	poŋ31	p	oŋ	陽平31
白	poŋ31	p	oŋ	陽平31
捧	pʰoŋ55	pʰ	oŋ	陰上55
白	pʰoŋ55	pʰ	oŋ	陰上55
碰	pʰoŋ35	pʰ	oŋ	陰去35
蒙	moŋ31	m	oŋ	陽平31
猛	moŋ55	m	oŋ	陰上55
夢	moŋ212	m	oŋ	陽去212
孟	moŋ212	m	oŋ	陽去212
風	foŋ51	f	oŋ	陰平51
瘋	foŋ51	f	oŋ	陰平51
封	foŋ51	f	oŋ	陰平51
峯	foŋ51	f	oŋ	陰平51
鋒	foŋ51	f	oŋ	陰平51
蜂	foŋ51	f	oŋ	陰平51
豐	foŋ51	f	oŋ	陰平51
逢	foŋ31	f	oŋ	陽平31
縫	foŋ31	f	oŋ	陽平31
衣	foŋ31	f	oŋ	陽平31
裂	foŋ31	f	oŋ	陽平31
篷	foŋ31	f	oŋ	陽平31
蓬	foŋ31	f	oŋ	陽平31
諷	foŋ55	f	oŋ	陰上55
捧	foŋ55	f	oŋ	陰上55
鳳	foŋ212	f	oŋ	陽去212
俸	foŋ212	f	oŋ	陽去212
奉	foŋ212	f	oŋ	陽去212
蹤	θoŋ51	θ	oŋ	陰平51
宗	θoŋ51	θ	oŋ	陰平51
棕	θoŋ51	θ	oŋ	陰平51
鬃	θoŋ51	θ	oŋ	陰平51
鬆	θoŋ51	θ	oŋ	陰平51
叢	θoŋ51	θ	oŋ	陰平51
松	θoŋ31	θ	oŋ	陽平31
崇	θoŋ31	θ	oŋ	陽平31
從	θoŋ31	θ	oŋ	陽平31
總	θoŋ55	θ	oŋ	陰上55
粽	θoŋ35	θ	oŋ	陰去35
宋	θoŋ35	θ	oŋ	陰去35
送	θoŋ35	θ	oŋ	陰去35
縱	θoŋ212	θ	oŋ	陽去212
誦	θoŋ212	θ	oŋ	陽去212
頌	θoŋ212	θ	oŋ	陽去212
訟	θoŋ212	θ	oŋ	陽去212
東	toŋ51	t	oŋ	陰平51
冬	toŋ51	t	oŋ	陰平51
同	toŋ31	t	oŋ	陽平31
筒	toŋ31	t	oŋ	陽平31
銅	toŋ31	t	oŋ	陽平31
桐	toŋ31	t	oŋ	陽平31
童	toŋ31	t	oŋ	陽平31
瞳	toŋ31	t	oŋ	陽平31
董	toŋ55	t	oŋ	陰上55
懂	toŋ55	t	oŋ	陰上55
動	toŋ24	t	oŋ	陽上24
凍	toŋ35	t	oŋ	陰去35
洞	toŋ212	t	oŋ	陽去212
通	tʰoŋ51	tʰ	oŋ	陰平51
聰	tʰoŋ51	tʰ	oŋ	陰平51
悤	tʰoŋ51	tʰ	oŋ	陰平51
蔥	tʰoŋ51	tʰ	oŋ	陰平51
囪	tʰoŋ51	tʰ	oŋ	陰平51
桶	tʰoŋ55	tʰ	oŋ	陰上55
捅	tʰoŋ55	tʰ	oŋ	陰上55
統	tʰoŋ55	tʰ	oŋ	陰上55
痛	tʰoŋ35	tʰ	oŋ	陰去35
農	noŋ31	n	oŋ	陽平31
膿	noŋ31	n	oŋ	陽平31
濃	noŋ31	n	oŋ	陽平31
籠	loŋ31	l	oŋ	陽平31
聾	loŋ31	l	oŋ	陽平31
隆	loŋ31	l	oŋ	陽平31
龍	loŋ31	l	oŋ	陽平31
攏	loŋ55	l	oŋ	陰上55
隴	loŋ55	l	oŋ	陰上55
壟	loŋ55	l	oŋ	陰上55
弄	loŋ212	l	oŋ	陽去212
終	tʃoŋ51	tʃ	oŋ	陰平51
中	tʃoŋ51	tʃ	oŋ	陰平51
忠	tʃoŋ51	tʃ	oŋ	陰平51
鐘	tʃoŋ51	tʃ	oŋ	陰平51
鍾	tʃoŋ51	tʃ	oŋ	陰平51
盅	tʃoŋ51	tʃ	oŋ	陰平51
重	tʃoŋ31	tʃ	oŋ	陽平31
蟲	tʃoŋ31	tʃ	oŋ	陽平31
種	tʃoŋ55	tʃ	oŋ	陰上55
腫	tʃoŋ55	tʃ	oŋ	陰上55
重	tʃoŋ24	tʃ	oŋ	陽上24
眾	tʃoŋ35	tʃ	oŋ	陰去35
種	tʃoŋ35	tʃ	oŋ	陰去35
中	tʃoŋ35	tʃ	oŋ	陰去35
仲	tʃoŋ212	tʃ	oŋ	陽去212
充	tʃʰoŋ51	tʃʰ	oŋ	陰平51
衝	tʃʰoŋ51	tʃʰ	oŋ	陰平51
舂	tʃʰoŋ51	tʃʰ	oŋ	陰平51
寵	tʃʰoŋ55	tʃʰ	oŋ	陰上55
供	koŋ51	k	oŋ	陰平51
弓	koŋ51	k	oŋ	陰平51
躬	koŋ51	k	oŋ	陰平51
宮	koŋ51	k	oŋ	陰平51
公	koŋ51	k	oŋ	陰平51
功	koŋ51	k	oŋ	陰平51
窮	koŋ31	k	oŋ	陽平31
拱	koŋ55	k	oŋ	陰上55
鞏	koŋ55	k	oŋ	陰上55
貢	koŋ35	k	oŋ	陰去35
共	koŋ212	k	oŋ	陽去212
孔	kʰoŋ55	kʰ	oŋ	陰上55
恐	kʰoŋ55	kʰ	oŋ	陰上55
控	kʰoŋ55	kʰ	oŋ	陰上55
空	hoŋ51	h	oŋ	陰平51
轟	hoŋ51	h	oŋ	陰平51
空	hoŋ51	h	oŋ	陰平51
缺	hoŋ51	h	oŋ	陰平51
又	hoŋ51	h	oŋ	陰平51
洪	hoŋ31	h	oŋ	陽平31
鴻	hoŋ31	h	oŋ	陽平31
虹	hoŋ31	h	oŋ	陽平31
弘	hoŋ31	h	oŋ	陽平31
宏	hoŋ31	h	oŋ	陽平31
紅	hoŋ31	h	oŋ	陽平31
轟	hoŋ31	h	oŋ	陽平31
又	hoŋ31	h	oŋ	陽平31
烘	hoŋ55	h	oŋ	陰上55
哄	hoŋ55	h	oŋ	陰上55
空	hoŋ35	h	oŋ	陰去35
胸	joŋ51	j	oŋ	陰平51
凶	joŋ51	j	oŋ	陰平51
兇	joŋ51	j	oŋ	陰平51
榮	joŋ31	j	oŋ	陽平31
熊	joŋ31	j	oŋ	陽平31
雄	joŋ31	j	oŋ	陽平31
茸	joŋ31	j	oŋ	陽平31
融	joŋ31	j	oŋ	陽平31
容	joŋ31	j	oŋ	陽平31
鎔	joŋ31	j	oŋ	陽平31
絨	joŋ31	j	oŋ	陽平31
戎	joŋ31	j	oŋ	陽平31
勇	joŋ55	j	oŋ	陰上55
擁	joŋ55	j	oŋ	陰上55
用	joŋ212	j	oŋ	陽去212
翁	øoŋ51	ø	oŋ	陰平51
兵	pɛŋ51	p	ɛŋ	陰平51
冰	pɛŋ51	p	ɛŋ	陰平51
平	pɛŋ31	p	ɛŋ	陽平31
評	pɛŋ31	p	ɛŋ	陽平31
坪	pɛŋ31	p	ɛŋ	陽平31
瓶	pɛŋ31	p	ɛŋ	陽平31
屏	pɛŋ31	p	ɛŋ	陽平31
萍	pɛŋ31	p	ɛŋ	陽平31
頻	pɛŋ31	p	ɛŋ	陽平31
丙	pɛŋ55	p	ɛŋ	陰上55
秉	pɛŋ55	p	ɛŋ	陰上55
餅	pɛŋ55	p	ɛŋ	陰上55
併	pɛŋ24	p	ɛŋ	陽上24
並	pɛŋ24	p	ɛŋ	陽上24
病	pɛŋ212	p	ɛŋ	陽去212
明	mɛŋ31	m	ɛŋ	陽平31
鳴	mɛŋ31	m	ɛŋ	陽平31
名	mɛŋ31	m	ɛŋ	陽平31
銘	mɛŋ31	m	ɛŋ	陽平31
命	mɛŋ212	m	ɛŋ	陽去212
兄	fɛŋ51	f	ɛŋ	陰平51
螢	vɛŋ31	v	ɛŋ	陽平31
營	vɛŋ31	v	ɛŋ	陽平31
永	vɛŋ24	v	ɛŋ	陽上24
腥	θɛŋ51	θ	ɛŋ	陰平51
晶	θɛŋ51	θ	ɛŋ	陰平51
睛	θɛŋ51	θ	ɛŋ	陰平51
精	θɛŋ51	θ	ɛŋ	陰平51
星	θɛŋ51	θ	ɛŋ	陰平51
情	θɛŋ31	θ	ɛŋ	陽平31
晴	θɛŋ31	θ	ɛŋ	陽平31
井	θɛŋ55	θ	ɛŋ	陰上55
醒	θɛŋ55	θ	ɛŋ	陰上55
靜	θɛŋ24	θ	ɛŋ	陽上24
性	θɛŋ35	θ	ɛŋ	陰去35
姓	θɛŋ35	θ	ɛŋ	陰去35
凈	θɛŋ212	θ	ɛŋ	陽去212
釘	tɛŋ51	t	ɛŋ	陰平51
鐵	tɛŋ51	t	ɛŋ	陰平51
住	tɛŋ51	t	ɛŋ	陰平51
丁	tɛŋ51	t	ɛŋ	陰平51
亭	tɛŋ31	t	ɛŋ	陽平31
停	tɛŋ31	t	ɛŋ	陽平31
廷	tɛŋ31	t	ɛŋ	陽平31
庭	tɛŋ31	t	ɛŋ	陽平31
頂	tɛŋ55	t	ɛŋ	陰上55
鼎	tɛŋ55	t	ɛŋ	陰上55
艇	tɛŋ24	t	ɛŋ	陽上24
訂	tɛŋ35	t	ɛŋ	陰去35
定	tɛŋ212	t	ɛŋ	陽去212
廳	tʰɛŋ51	tʰ	ɛŋ	陰平51
清	tʰɛŋ51	tʰ	ɛŋ	陰平51
青	tʰɛŋ51	tʰ	ɛŋ	陰平51
挺	tʰɛŋ55	tʰ	ɛŋ	陰上55
請	tʰɛŋ55	tʰ	ɛŋ	陰上55
聽	tʰɛŋ35	tʰ	ɛŋ	陰去35
寧	nɛŋ31	n	ɛŋ	陽平31
吝	nɛŋ212	n	ɛŋ	陽去212
鈴	lɛŋ31	l	ɛŋ	陽平31
伶	lɛŋ31	l	ɛŋ	陽平31
零	lɛŋ31	l	ɛŋ	陽平31
陵	lɛŋ31	l	ɛŋ	陽平31
凌	lɛŋ31	l	ɛŋ	陽平31
菱	lɛŋ31	l	ɛŋ	陽平31
拎	lɛŋ31	l	ɛŋ	陽平31
稜	lɛŋ31	l	ɛŋ	陽平31
靈	lɛŋ31	l	ɛŋ	陽平31
嶺	lɛŋ24	l	ɛŋ	陽上24
領	lɛŋ24	l	ɛŋ	陽上24
