			陰平33 陽平22 陰上21 陽上442 陰去13 舒陰入53 陰入5 陽入2					
□	hui13	~菇：野生的蘑菇						
菇	kɛu33							
香	hiaŋ33							
稻	tiu442							
苗	biau22							
黍	sɔi21							
珍	tsiŋ33							
珠	tsu33							
麻	mua22							
葵	kʰui22							
□	gia22	~蘭豆：豌豆						
蘭	laŋ53	gia22~豆：豌豆						
芽	gia22							
椰	iau22							
角	kɔk5							
菠	pɔ33							
芹	kʰiŋ22							
萵	bɔ22							
韭	kau21							
芳	pʰaŋ33							
蒜	suŋ13							
洋	iaŋ22							
洋	iŋ22							
薑	kim33	~母						
薑	kiŋ33							
椒	tsiau33							
□	lɛ22	馬~瓜：茄子						
番	huaŋ33							
蹄	tɔi22							
薯	tsu22							
鈴	lɛŋ22							
淮	huai22							
老	lau21							
騮	lau22	馬~：猴子						
麻	ma22							
鵲	tsʰiak5							
烏	u33	~鴉						
鴉	a33	烏~						
翼	sik2	翅膀						
爪	ȵau21							
□	tau13	鳥巢						
□	tua442	蟲~：蟲子						
□	saŋ33	~ia33：蜻蜓						
□	ia33	saŋ33~：蜻蜓						
糖	tʰɔŋ22							
□	hia442	~囝：蝴蝶						
□	kam22	~tsia22：知了						
□	tsia22	kam22~：知了						
□	uŋ21	塗~：蚯蚓						
蚓	uŋ21	塗~：蚯蚓						
□	laŋ22	~gia22：蜘蛛						
□	gia22	laŋ22~：蜘蛛						
胡	hɛu22	~蠅：蒼蠅						
胡	hɛu22	~鬚						
鯉	li21							
□	sau33	大頭~：胖頭魚						
□	ji21	~頭鯽：鯽魚						
鯽	tsik5							
以	ji21							
鱉	pi53							
鱗	laŋ22							
螃	pʰaŋ22	~khi22：螃蟹						
蜞	kʰi22	螃~：螃蟹						
□	ma53	~hɔi442：螃蟹						
□	hɔi442	ma53~：螃蟹						
蛤	kap5	青蛙						
蟾	kam22	~蜍						
蜍	tsu22	蟾~						
□	tsua442	ka33~：蟑螂						
驢	lu22							
騾	lia22							
羊	iŋ22							
哥	kɔ33	豬~：配種用的公豬						
飼	tsʰi33							
吠	pui33							
□	laŋ33	豬~：豬圈						
兔	tʰɛu13							
啼	tʰi22							
堤	tʰi22							
提	tʰi22							
苔	tʰi22							
體	tʰi21							
□	pu33	孵						
菢	pu33	孵						
閹	iam33							
治	tʰai22	殺						
茅	muŋ22	~厝：茅屋						
鼎	tia21	鍋						
糜	mɔi22	飯						
煲	pau33							
屎	sai21							
□	ku22	屎~：廁所						
渠	ku22	屎~：廁所						
架	kia13							
桁	ia22							
□	tai442	門~：門墊						
掃	sau13							
把	pia21							
垃	la442							
圾	sap5							
家	kia33							
具	ki442							
枕	tsim13							
帳	tiŋ13							
椅	i21							
尿	jiau33							
匏	pu22							
□	kʰak5	瓠~：舀水的						
甕	aŋ13							
□	tiŋ22	~囝：壇子						
罐	kuŋ13							
蓋	kua13							
箸	tu33							
調	tʰiau22							
羹	kaŋ33							
匙	si22							
巾	kiŋ33							
電	tiŋ442							
蠟	la442							
鉸	ka33	剪						
梳	sɔi33							
□	kaŋ21	肥皂						
陽	iaŋ22							
楊	iaŋ22							
養	iaŋ21							
穿	tsʰiaŋ33	訓						
□	tsʰiaŋ33	穿						
褪	tʰui13	脫						
□	laŋ53	~衫：毛衣						
□	lap5	~搭：帶兩條槓的內衣背心						
䘼	ui21	袖子						
□	lui53	褲頭~：外穿的短褲						
筒	taŋ22							
□	lɛu21	kak5~：釦子						
餃	kau21							
餡	a33							
饅	maŋ13							
□	siaŋ442	~soi21豬牛羊的內臟						
□	sɔi21	siaŋ442~：豬牛羊的內臟						
卵	nui442							
朥	la22	動物的脂肪，油						
醬	tsiŋ13							
醋	tsʰɛu13							
糟	tsau33							
焗	kiak5	~茶：泡茶						
焗	kɔk5	~茶：泡茶						
炒	tsʰa21							
煮	tsu21							
煎	tsi13							
炸	tsa13							
蒸	tsɛŋ33							
□	nua21	揉						
欱	hap5	~水：喝水						
□	bia21	~早：早上						
擀	kaŋ21							
欶	sɔ53	~煙：抽煙						
探	tʰam33	舀						
探	tʰam13							
夾	kɔi53	~菜						
斟	tsim33	~酒						
渴	kʰua53							
哽	kia21	噎住了						
辮	piŋ33							
辮	piŋ442							
辮	pi442							
避	pi442							
备	pi442							
惫	pi442							
陛	pi442							
被	pi442	被迫						
□	tsuŋ442	旋、轉						
樣	jiaŋ442							
相	siŋ13							
相	siaŋ33							
貌	mau442							
仁	jiŋ22	目~：眼珠						
□	siŋ13	擤						
涎	saŋ22	~水：口水						
巴	pa33							
頷	am442	~luk5：下巴						
□	luk5	am442~：下巴						
鬚	tsʰiu33	鬍子						
脰	tau33	脖子						
□	ku33	脰~li53：脖子						
□	li53	脰ku33~：脖子						
拳	kʰiŋ22							
□	liau53	手~：手指						
□	tam13	~鹽lieu53：食指						
無	bɔ22	沒有						
腿	tʰui21							
□	hu33	骹~頭：膝蓋						
肚	tɛu21							
腩	nam21							
□	ku53	肚~：肚臍						
□	ku53	目~~：眼睛直視的樣子						
蛄	ku53	kau21~：螻蛄						
蛄	kɛu33							
□	niŋ53	奶						
穿	tsʰui33	kʰa33~：屁股						
□	lɛ22	陰莖						
□	tsi33	女陰						
□	mai13	tsi33~：女陰						
□	pɔi53	動詞，肏，交合						
齷	ɔk5	~tshok5：髒						
齪	tsʰɔk5	ok5~：髒						
烘	hɔŋ442	~to21：中暑						
汝	lu21							
汝	ni21							
擬	ni21							
□	u33	病~：病了						
呢	ni13	語氣詞，表疑問						
寒	kua22							
□	tɔ21	寒~：冷到了						
瘕	hia33	咳嗽						
佇	tu442	在						
腹	pak5	~寒：瘧疾						
□	sau21	~腹寒：患瘧疾						
□	nɛŋ53	~kai53：疤痕						
□	kai53	neŋ53~：疤痕						
□	kiam22	~siŋ21：癬						
癬	siŋ21	kiam22~：癬						
癬	tsʰua21	狗~						
痣	ki13							
□	pɔk2	蚊子咬之後形成的包						
脈	bia442							
吊	tiau13							
媒	bɔi22							
談	tʰam22							
訂	tɛŋ442							
妝	tsɔŋ33							
□	tsɛ33	~beu21：妻子						
□	bɛu21	tse33~：妻子						
□	sia22	丈夫						
□	kua442	懷孕						
□	au13	~囝：妊娠反應						
自	su442							
盡	tsiŋ442							
殮	liam13							
棺	kua33							
材	tsʰai22							
靈	lɛŋ22							
墓	mɛu33							
菩	pʰɔ22							
薩	sak5							
觀	kuaŋ33							
音	im33							
堂	tʰɔŋ22							
和	hɔi22							
尚	siŋ33							
尼	ni22							
姑	ku33							
端	tua33	~翁：道士						
□	kʰau33	~公：道士						
保	pɔ21							
護	hu442							
成	sia22							
成	tsia22							
獨	tak2							
□	ŋa53	~囝：嬰兒						
男	nam22							
情	tsia22							
友	iu21							
籬	li22	隔~厝：鄰居						
□	sia22	人，做塍~：種田的人						
廚	tu22							
匠	tsʰiŋ33							
傅	hu442							
徒	tʰu22							
乞	kʰik5							
□	ki21	老~：妓女						
□	lɔŋ13	彎						
□	pu13	loŋ13~囝：駝子						
跛	pai53							
戇	ŋaŋ442	傻						
□	sam33	傻						
□	sɔ22	傻						
□	tʰɔ442	傻						
阿	a33							
媽	ma21	祖母						
爸	pa53							
嬸	tsim21							
□	ŋɔi442	~父：岳父						
伯	pia53							
□	pu13	阿~：姑姑						
姑	kɛu33							
爹	tia33							
丈	tiŋ442							
姊	tsi21							
□	sua33	~妹：妹妹						
□	tʰau33	老~：連襟						
新	sim33	~婦						
婦	pu442	新~						
□	pu53	蹲着						
□	sia22	敘稱，丈夫						
郎	niŋ22	~囝：女婿						
郎	nua22							
子	su21							
工	kaŋ33							
□	pɔŋ33	~頭						
□	kiam22	~勾：鐮刀						
擔	ta33							
籃	na22							
篩	tʰai33							
箕	ki33							
簸	pak5	~箕						
□	ŋik5	~ŋek5車：獨輪車						
□	ŋɛk5	ŋik5~車：獨輪車						
□	lɔk5	輪子						
碓	tui13							
臼	kʰu442							
□	taŋ33	年成						
跑	pʰau21							
斧	pɛu21							
符	hu22							
螺	lɔ22	~絲筆						
□	tʰui22	~棍：棍子						
棍	kuŋ13							
便	paŋ22							
宜	gi22							
旅	li21							
舍	sia442							
蝕	si442							
散	sua13							
花	hua33							
撈	lau33							
稱	tsʰiŋ13							
趁	tʰaŋ13							
墟	hu33							
行	ɔŋ22							
教	ka13							
室	sik5							
考	kʰau21							
硯	hi33							
信	siŋ13							
揞	am21	藏著						
跳	tiau22							
燕	iŋ13							
鷂	iau53							
舞	mɛu442							
獅	su33							
仗	tsiaŋ442							
鼓	kɛu21							
□	ŋi53	~ŋia22：二胡						
□	ŋia22	ŋi53~：二胡						
□	sik5	~hu53：劃拳						
□	hu53	sik5~：劃拳						
□	pʰɛ53	牌						
魔	mɔ53							
術	suk2							
估	kɛu21	猜						
□	lɔk5	玩						
□	kɔ53	吸						
□	ni53	閉上						
□	tsʰip2	眨						
擘	mia53	~喙：張開嘴						
擘	pia53	~喙：張開嘴						
□	nip2	閉上						
咬	ka442							
□	ŋai13	嚼						
□	lɛm442	舔						
惜	tsʰɔi53	親嘴						
□	tsʰɔi53	親嘴						
吐	tʰɛu13							
□	lia21	吐						
□	kau21	拍~tshai13：打噴嚏						
□	tsʰai13	拍kau21~：打噴嚏						
□	niam53	拿						
捻	niam53	拿						
□	ȵa33	拿						
伸	tsʰuŋ33							
□	ŋau53	撓						
□	nia442	掐						
扭	nau21							
□	nɔk2							
拔	pɔi442							
拗	a21							
□	tɛŋ53	摘						
徛	kʰia442	站						
蹲	tsʰui22							
□	lam53	跨過高物：~過去						
踩	tsʰai21							
翹	kʰiau33							
□	ma53	趴						
逃	tʰau22							
□	lui53	追						
搦	lia442	抓						
□	mia13	背						
扶	hu22							
□	ɔi33	推						
跋	pua442	摔跤						
碰	pʰɔŋ13	撞						
擋	taŋ21							
收	siu33							
受	siu442							
疊	tʰa442							
□	iaŋ21	埋						
□	kʰap5	蓋						
笮	tia53	壓						
□	kɔk2	用手指按						
□	tɔk5	用針扎						
斬	tsam21							
□	tak5	剁						
□	li442	裂						
皺	ȵiau13							
皺	tsiu13	~核：種子發育不良很小						
擦	tsʰua53							
倒	tɔ13							
□	kak2	扔						
□	pʰi13	扔						
滴	tɛk5							
□	tsʰɔi33	找						
□	kʰiau53	撿起						
□	lam442	提起						
馱	tɔ22	扛						
□	kɔ22	扛						
扛	kɔŋ33							
撐	tʰia33							
撬	kiau442							
揀	kai21							
䘷	pi53	卷袖子的動作						
□	pi53	卷袖子的動作						
□	iaŋ442	涮						
□	lu33	撈，~魚：撈魚						
□	liau22	拴						
繚	liau22	拴						
旋	tsui22	轉						
□	tap2	捶						
□	tiam33	端						
歇	hɔi53	休息						
□	guk8	發目~：打瞌睡						
□	kʰɔi53	睡覺						
瞌	kʰɔi53	睡覺						
鼾	hua22	打呼嚕						
□	lɔŋ442	~喙：刷牙						
□	nam21	思索,思考						
掛	kua13	想念						
□	ka442	~得：記得						
蟄	tsɛk8	驚~						
驚	kɛŋ33	~蟄						
驚	kia33							
憂	iau33							
好	hau13	喜歡						
然	jiŋ22							
抵	tɔi21							
□	hɔŋ53	~氣：生氣						
悔	hui21							
□	hɔ13	驚~：害羞						
□	kʰa33	~儂：欺負人						
愛	ai13	要						
是	si442							
□	pak5	懂得						
別	pak5	懂得						
解	ɔi442	會						
□	hɔ33	知~：知道						
應	ɛŋ33							
□	kʰɛŋ33	~kai21：聊天						
□	kai21	kheŋ33~：聊天						
吵	tsʰa21							
□	ŋak5	騙						
□	sui13	~食：哄小孩						
毋	m33	~該						
□	ni53	細小						
□	ni53	叹词，提醒对方注意囗语气词，表疑问						
□	ni53	爛~爛naŋ13：破破爛爛的樣子						
痢	li33							
吏	li33							
□	li33	劃開						
□	li33	~lau33：相混在一起						
離	li22							
漓	li22							
璃	li22							
厘	li22							
狸	lai22							
狸	li22							
鹂	li22							
久	ku21							
少	tsiau21							
徛	kia442	陡峭						
□	kʰiau33	彎曲						
□	tsʰua21	歪斜						
□	kik2	飯稀						
□	tsiŋ33	飯稀						
密	bak2							
疏	sɔi33							
洘	kʰɔ21	乾						
□	tam22	濕						
澹	tam22	濕						
澈	tʰia53							
潔	kɔi53							
利	lai33	刀子~						
鈍	tuŋ33							
易	i442							
惡	ɔ53	難，~做：難做						
後	hau442	~生						
□	nɔŋ53	焦糊						
□	lɔŋ442	硬~：結實						
朗	lɔŋ442	硬~：結實						
□	nɔi13	累						
□	nɔŋ22	~thai22：熱鬧						
□	tʰai22	noŋ22~：熱鬧						
□	pɔ33	生~：陌生						
䭕	tsia21	味淡						
腥	sɛŋ33							
□	jiai33	形容東西質量差						
靚	liaŋ13							
醜	tsʰiau21							
□	paŋ442	傻						
□	tʰui22	傻，笨						
□	paŋ442	傻，笨						
捨	sia21							
□	ŋak5	~sak5：吝嗇、小氣						
□	sak5	ŋak5~：吝嗇、小氣						
爽	sɔŋ21							
頸	kɛŋ21							
千	tsʰai33							
第	tɔi33							
第	ti442							
滇	ti442	物品装满容器						
匹	pʰik5							
粒	liap2							
支	tsi33							
副	hu13							
棟	tɔŋ442							
叢	tsaŋ22	一~樹						
□	ma33	朵，一~花						
頓	tui13							
餐	tsʰaŋ53							
□	tsa53	劑，一~中藥						
文	maŋ33	一~錢						
□	nik5	~囝：一點						
□	kʰuaŋ33	一趟，一下						
陣	tiŋ33							
陣	tsaŋ442							
我	ua21							
我	gua21							
伊	i33	他						
□	naŋ21	咱們						
□	tsʰɔŋ22	~家：大家						
□	ka442	~ki33：自己						
□	ki33	ka442~：自己						
閒	ai22							
□	jia53	這						
□	si13	hiŋ53~：這樣						
□	hiŋ53	這樣						
□	hɔŋ53	那樣						
□	tsai33	怎樣						
為	ui22							
圍	ui22							
□	ua442	多少						
偌	ua442	多少						
太	tʰai13							
最	tsui13							
都	tɛu33							
□	ha33	~pa33laŋ33：全部						
□	pa33	ha33~laŋ33：全部						
□	laŋ33	ha33 pa33~：全部						
□	na13	只，僅僅						
啱	ŋam53	~~：剛剛						
□	na53	~~：剛剛						
□	na13	才，就						
就	tsiu442							
常	tsʰiaŋ22							
又	iu33							
□	kaŋ21	仍舊，還						
再	tsai21							
也	ia33							
□	mɔ21	別						
必	pik5							
差	tsʰa33							
寧	nɛŋ22							
□	tʰaŋ22	~特：故意						
湊	tsʰau13	替字，和、一起						
□	tsʰau13	替字，和、一起						
代	tai442							
□	na33	如果						
究	kiu13							
竟	kɛŋ13							
答	ta53							
復	hɔk5							
劉	lau22							
部	pu442							
□	pɔi13	把，被						
畀	pɔi13	把，被						
空	kʰɔŋ33							
調	tʰiau22							
站	tsam442							
墻	tsʰiŋ22							
粘	tsiam33							
粘	niam33							
□	nɔŋ21	~囝：小孩						
廣	kuaŋ21							
錄	lɔk5							
沖	tsʰɔŋ33							
涼	liaŋ22							
籃	lam22							
計	kai13							
□	hiŋ13	~a33日：明天						
□	kuŋ13	騙						
棍	kuŋ13	騙						
展	tsiŋ21							
覽	lam21							
仔	tsi21							
視	su13							
眩	hiŋ22	暈						
似	tsʰi21							
倚	ua21							
倚	i21							
耐	nai442							
獎	tsiaŋ21							
勵	li442							
詩	si33							
加	kia33							
□	ȵiu22	爬						
□	ȵiau22	爬						
弦	hi22	~機						
機	kui33	弦~						
潘	pʰua33							
□	iŋ13	臭騷						
□	hiu53	翹						
□	liaŋ21	鞭笞的傷痕						
□	sa53	大口的吃						
□	sa53	受不了，頂不住						
□	iŋ13	~ɔŋ13:一種青蛙						
□	ɔŋ13	iŋ13~:一種青蛙						
□	tam53	骹~肚：腿肚子						
□	tam442	大約						
□	pi13	白~：形容臉色蒼白						
□	sɔ442	維修，修理						
□	si53	抖						
□	tsʰɛŋ42	拜神磕頭的動作						
□	paŋ	攀						
□	ŋɔ13	呆笨沒精神						
□	ɔi53	樹枝						
□	hɔi53	樹枝						
□	mɛ53	凹陷						
□	lɔ33	小孩在地上撒潑打滾						
□	kɛŋ22	用眼睛瞪人						
□	tsʰua33	帶領						
□	pua13	敲，砸						
茅	m22	老派音						
泉	tsua22	~水						
艾	hia13	五月~						
嗝	kia53	打嗝						
□	kia53	打嗝						
呃	ɛk5	打嗝						
□	ɛk5	打嗝						
□	i53	打嗝						
踭	tia33	腳後跟						
□	hia33	捕撈的勺型網						
□	nia13	用力排洩						
□	ȵam22	炫耀						
□	ȵɛ53	炫耀						
煠	sa442	煮						
盲	mia22							
計	kɔi13							
□	iŋ53	植物發芽						
事	sai33							
□	sa13	魚~：魚餌						
露	lɛu13							
露	lu442							
□	pʰu442	吐						
□	liau22	一~：一行						
芥	kua53							
葛	kua53	~薯						
□	ŋiau53	模仿貓被襲擊的叫聲						
狸	lai22							
杖	tʰɔ442							
杖	tʰɔŋ442							
□	tsɔŋ22	聚集						
□	liam13	一~：一瓣						
鏈	liŋ33							
□	in13	喜歡、上癮						
□	muŋ442	還沒有						
□	saŋ33	鏽						
□	mam33	兒語，哄孩子吃飯						
現	hiŋ33	清晰						
□	hiŋ33	清晰						
仙	siŋ33							
瀾	lua442	口水						
□	lua442	口水						
□	puŋ22	吹						
㖹	puŋ22	吹						
鑽	ȵui13							
晏	ua13	晚						
僆	nua13	雞~囝						
秫	tsuk2	~米：糯米						
坵	kʰu33	一~田						
□	hɔi33	日頭~：微弱的陽光						
戴	ti13							
戴	tai13							
帚	tsiu21							
□	si53	閃，天~~：形容天空打閃						
濛	mɔŋ22	雨~囝：蒙蒙小雨						
響	hiaŋ21							
傘	sua13	月擔~：雲遮月						
凊	tsʰiŋ13	涼						
漚	au13	~雨：陰雨連綿						
垌	taŋ33	塍~：田野						
□	taŋ33	塍~：田野						
垡	pʰɔi442	塗~：土塊						
陂	pi33	~頭：水壩						
蜱	pi33	牛~						
蓖	pi33	~麻						
脾	pi22							
脾	pʰi22							
坎	kʰam13	陡坡						
清	tsiŋ33	水~						
□	pu22	草~：草堆						
烰	pu22	放到炭火里烤						
□	pu22	量词，用于计量屎尿的数量，相当于“泡”						
博	pak5	地名，~賀						
衙	gia22	地名，大~						
良	niŋ22	地名，小~						
逕	kia13	地名，七~						
望	mɔŋ33							
夫	hu33							
那	na22	地名，~霍						
羅	lɔ22							
谷	kɔk5							
至	tsi13							
暑	si21							
暑	su21	發~：中暑						
秋	tsʰiu33							
寒	haŋ22	~露						
露	lɛu33	寒~						
霜	saŋ33	~降						
例	lɔi33	年~						
聰	tsʰɔŋ33							
從	tsʰɔŋ33							
丑	tsʰiu21	~時						
辰	siŋ22							
巳	tsi442	~時						
午	ŋu21	~時						
未	bi33	~時						
未	mi442							
申	siŋ33	~時						
酉	iu21	~時						
戌	suk7	~時						
亥	hai442	~時						
巡	suŋ22							
桅	ui22	犁~：犁上部稍微弯曲的木头，前系拉绳及牛鞘鞅						
耜	tsu22	犁~：套上犁头铁的那部分犁木						
畝	mu21	塍~：民国时称呼田赋						
庭	tia22							
□	ŋai21	碾壓						
□	lɔ21	ka33~：用竹篾、柳条编织的装五谷或薯类食物的盛物器，状似粪箕						
□	tu22	ka33~：谷桶，一种脱粒用的竹编圆柱形农具。						
□	tua33	ka33~：古代盛饭的圆竹器						
簞	tua33	ka33~：古代盛饭的圆竹器						
□	tsu13	ka33~：一种草编盛物器，状似小箩筐						
推	tʰui33							
□	kau22	~puk5：木制农具，一种用以聚拢、散开谷物的无齿耙						
□	puk5	用手或掃帚把聚攏或成堆的東西摟起來						
轭	ia53	牛~：驾车时搁在牛颈上的曲木						
戽	hɛu13	~斗：一种戽水的农具						
□	lap5	牛喙~：牛籠嘴						
耙	pia22							
□	ȵu22	耙~：钉耙						
爪	ȵau21	竹耙						
□	tsʰiam33	~擔：两头尖的扁担						
□	lɔ21	拿，取						
□	liau53	挖						
□	tsʰim53	~秧：拔秧						
□	mɛŋ21	拔						
冇	pʰa13	癟						
□	tam22	火~lo33：鍋底灰						
□	lɔ33	火tam22~：鍋底灰						
□	saŋ33	~li21：莊稼						
□	li21	saŋ33~：莊稼						
稿	kɔ33	稻~草：稻草						
脯	pɛu13							
□	ha53	蔥~：蔥葉						
栽	tsai33							
□	siŋ13	香~：蘑菇						
□	ɔi53	樹~：樹枝						
橙	tsʰɛŋ22							
蕉	tsiau33							
玻	pɔ33							
璃	li22							
裁	tsʰai22							
□	li53	油ka33~：小葉桉樹						
□	pua13	ka33~：棉花						
桐	taŋ22	~油樹						
□	taŋ33	~竹：一种疏节的大竹，主要用来编织大筐						
串	tsʰɔŋ13	錢~草：車前草						
水	sɔi21	~牛						
槍	tsʰiŋ33							
嗉	su13	雞~						
髻	kɔi13	雞~：雞冠						
□	tau13	窩						
鸕	lɛu22							
鷯	liau53	~ko53：八哥						
鷹	ɛŋ33							
蟋	sik5							
蟀	suk5							
蜢	mia21							
□	ku442	草蜢~：螳螂						
□	pʰiak5	草~ku442：螳螂						
□	tsʰɛm53	~心蟲：吃秧的秧苗、花蕾的害虫						
□	ŋak5	小						
□	tsi53	~tse53：知了						
□	tsɛ53	tsi53~：知了						
□	niu53	塗~：泥鰍						
□	nɔŋ53	蛤~：蝌蚪						
□	ȵiu22	~蜞：螞蟥						
螂	nɔŋ22	菢~kik5：蝎子						
蝎	kik5	菢noŋ22~：蝎子						
籠	laŋ22							
燕	i53							
赤	tsʰia53							
□	tsʰi13	~ma22龍：眼鏡蛇						
□	ma22	tshi13~龍：眼鏡蛇						
□	piau33	過山~：眼鏡王蛇						
□	tua442	蟲~：蟲卵						
鸪	kɛu33							
□	pia53	kau22~：海龜						
宅	tʰia442	厝~：多指祖傳的規模大的宅子						
脊	tsik5							
窯	iau22							
舂	tsiaŋ33							
攀	pʰaŋ33							
□	lak2	牛~：牛住的地方						
燙	tʰɔŋ13							
□	tʰai53	~桶：鐵桶						
锑	tʰai53	~桶：鐵桶						
□	na53	衫~：晾衣架						
交	kau33							
□	tun53	~囝：杌凳						
囪	tʰɔŋ33	煙~						
箠	tsʰɔi22	火~：拔火棍						
□	tam442	~煲：煮食物的鍋						
□	pɔ442	~刀：菜刀						
□	pia442	~刀：菜刀						
□	kʰak5	公囝~：老頭子						
販	huaŋ13							
撓	la442	吵~sia22：調皮搗蛋的人						
□	lu53	光頭~：禿子						
艾	ŋai442	指说艾话的人						
疍	taŋ13	~家sia22：指博贺说粤语白话的船上渔民						
佬	lau21							
□	lau53	~sia22：指未知语言的一些人，统称古代电白的少数民族土著						
夥	hɔi21	~計						
計	ki13	夥~						
醫	i33							
奶	nai21							
甥	sia33							
屑	sɔi53							
喉	au22							
嚨	liaŋ22							
□	ŋaŋ22	下巴						
□	kau13	ŋaŋ22~：腮幫子						
□	piŋ13	~囝：太陽穴						
脖	puk2							
□	tuŋ53	面~：臉蛋						
□	piŋ13	~囝：太陽穴						
杠	kɔŋ13							
□	ɔ22	鼻~：鼻涕濃濁						
□	piu53	~牙：虎牙						
胛	ka53							
□	lɔ53	ka33~：胳肢窩						
拇	bɔ21							
模	bɛu22	手囝~：指印						
□	iam21	两胁						
□	pɔk5	肚~：肚臍眼						
□	laŋ442	~脬：陰囊						
脬	pʰa33	陰囊						
鳥	tsiau53	陰莖						
□	sia53	~iam21骨：肋骨						
痕	huŋ22							
垢	kau21							
圿	kɔi53							
□	sau53	聲~：聲音嘶啞						
疕	pʰi21	痂						
□	kɔŋ13	~膿：化膿						
懵	mɔŋ21							
堵	tu21							
□	tʰiau22	粉刺						
□	tiau13	白~：白斑						
疥	kai53	生neŋ53~:皮肤伤口愈合后形成的疤痕，会很痒						
□	nɛŋ53	生~疥:皮肤伤口愈合后形成的疤痕，会很痒						
癱	tʰaŋ33							
弊	pi13							
□	pʰa53	~鼻：鼻子扁，不高挺						
□	ap5	~藥：貼藥						
抹	mua53	~藥：塗藥						
聯	nui22	縫						
合	kap5							
泌	pi13	過濾						
膠	ka33							
忌	kʰi33							
疿	pui13							
漏	lau13							
瘟	uŋ33							
汞	kɔŋ13							
激	kɛk5							
灸	ku13	~火：艾灸						
灸	kiu13							
三	sam33							
天	tʰiŋ33							
楂	tsa33							
阿	ɔ33							
蒲	pʰu22							
英	ɛŋ33							
當	taŋ33							
歸	kui33							
黨	taŋ21							
□	kiŋ442	雞~：雞胗						
薄	pɔ442							
荷	hɔ22							
芪	ki22							
底	tɔi21							
褸	lau53	棉~：棉衣						
恤	suk5							
結	kak5							
□	lui53	褲頭~：褲衩						
拖	tʰak5	~鞋						
屐	kia442	tsha22母~：木屐						
扣	kʰau13							
□	ku33	拄						
碱	ki33	~粽						
爆	pau53							
□	pɛu22	爆~：爆米花						
□	kiau53	糖~：糖果						
豉	si442							
□	tsaŋ442	豆~：豆豉，因为“豉si4”因同“蚀si4”而忌讳变读						
砂	sua33							
□	nam22	~肉：扣肉						
乳	ȵu21							
淬	sui13							
事	tai33	做~志：辦喜宴						
志	tsi13							
封	hɔŋ33							
聘	pʰɛŋ13							
噓	si33							
□	tsiu33	食儂~：電白傳說中的鬼怪						
周	tsiu33							
淨	tsɛŋ442							
牲	sia33							
齋	tsia33							
珓	kau13	杯~：占卜用具，占卜时用两蚌壳投掷在地，看其俯仰，双仰为阳杯，双俯为阴杯，一俯一仰为胜杯，以定吉凶						
葷	huŋ33							
晾	nɛ22							
□	nɛ22	晾						
□	pʰaŋ22	端著						
捀	pʰaŋ22	端著						
抹	mak5							
捱	ŋai21	~暝：熬夜						
□	ȵim22	掏						
□	tsim22	掏						
□	ȵu22	亂						
餡	a33							
渡	tɛu33	渡船						
齊	tsɔi22	一起						
同	taŋ22							
份	huŋ13							
□	tsʰiaŋ442	单脚跳						
□	tɔ442	~菜：挑出不好的菜葉						
安	aŋ33	~味：給菜餚放鹽巴						
精	tsɛŋ33							
□	ȵɔk5	動						
□	tʰɔk5	戳						
剔	tʰiak5	剔牙						
艇	tʰiaŋ21							
庭	tʰiaŋ22							
□	siap5	~牙：塞牙齒						
鰾	piau442	魚~						
漁	hu22							
□	nai22	一種漁網						
笱	kau21	一種漁具						
箔	pɔ442	魚~：鱼帘子，一种用竹片编成的用以拦鱼群的渔具						
罾	tsaŋ33	一種漁網						
□	tsaŋ33	一種漁網						
丁	tɛŋ33							
埠	pɛu33							
擎	kia22	电白酒席礼仪，一桌酒席上让一位吃喜酒的客人负责接过送菜员送过来的菜肴，这个动作叫“擎配”						
□	tsʰu21	~錢：讽刺贿赂别人给别人塞钱						
竅	kʰiau13	鬼點子、主意						
告	kɔ13							
狀	tsɔŋ33							
司	su33							
□	tɔŋ442	去~村：指外地媳妇回娘家						
詐	tia13	假裝						
檔	tɔŋ13							
價	kia13							
錠	tɛŋ442							
□	siŋ33	銅錢						
賒	sia33							
斗	tau21							
製	tsɔi13	車~：剎車						
□	paŋ13	~樹：伐樹						
廊	lɔŋ22							
留	lau22							
稿	kɔ21							
刨	pau22							
農	nɔŋ22							
剔	tʰɛk5							
聯	liŋ22							
插	tsʰap5							
□	maŋ13	撲克牌的Q						
籌	tiu22	賭~：賭博籌碼						
□	tɔk5	底部						
□	pɔ53	球						
撇	pʰik5							
斡	uk5	~跤：摔角						
毽	iŋ13							
箭	tsi13							
功	kaŋ33							
□	tak5	摔						
泅	siu22	~水：游泳						
沕	bi33	~水：潛水						
□	tʰiaŋ13	~水：踩水						
偶	ŋau21							
□	liŋ13	拍~斗：翻筋斗						
□	ŋap5	~頭：點頭						
晃	huaŋ442							
勾	ŋau33							
移	tsua22	移動						
肌	kɔi33	~囝：肱二頭肌						
呻	tsʰaŋ33							
君	kuŋ33							
績	tsia53							
邊	piŋ33							
麟	laŋ22							
披	pʰi33							
琵	pʰi22							
枇	pʰi22							
疲	pʰi22							
彼	pʰi21							
痞	pʰi21							
鄙	pʰi21							
婢	pʰi21							
譬	pʰi13							
屁	pʰi13							
猕	mi22							
弥	mi22							
谜	mi22							
迷	mi22							
靡	mi22							
綿	mi22							
楣	mi22							
薇	mi22							
微	mi22							
嵋	mi22							
媚	mi22							
寐	mi442							
魅	mi442							
