正體	省写	/IPA/	[IPA]	注释
稗	稗	pai˩˧	pɐɛ˨˦	
別	别	pai˩˧	pɐɛ˨˦	白读，即“嫑”
牌	牌	pʰai˥	pʰɐɛ˦˥	“跳板”游戏中的石子
排	排	pʰai˨˩	pʰɐɛ˨˩	
徘	徘	pʰai˨˩	pʰɐɛ˨˩	
牌	牌	pʰai˨˩	pʰɐɛ˨˩	
丕	丕	pʰai˦˨	pʰɐɛ˦˧	双手侧平举时中指尖之间距离，约1.7米；一字排开；实~~，指真实存在
派	派	pʰai˩˧	pʰɐɛ˨˦	
魄	魄	pʰai˩˧	pʰɐɛ˨˦	~头
埋	埋	mai˨˩	mᵇɐɛ˨˩	
麥	麦	mai˨˩	mᵇɐɛ˨˩	烧~
買	买	mai˦˨	mᵇɐɛ˦˧	
賣	卖	mai˩˧	mᵇɐɛ˨˦	
邁	迈	mai˩˧	mᵇɐɛ˨˦	
獃	呆	tai˥	tɐɛ˦˥	
逮	逮	tai˨˩	tɐɛ˨˩	白读
歹	歹	tai˦˨	tɐɛ˦˧	
逮	逮	tai˦˨	tɐɛ˦˧	拉扯
捸	捸	tai˦˨	tɐɛ˦˧	即“逮”
戴	戴	tai˩˧	tɐɛ˨˦	
帶	带	tai˩˧	tɐɛ˨˦	
待	待	tai˩˧	tɐɛ˨˦	
怠	怠	tai˩˧	tɐɛ˨˦	
殆	殆	tai˩˧	tɐɛ˨˦	
代	代	tai˩˧	tɐɛ˨˦	
袋	袋	tai˩˧	tɐɛ˨˦	
貸	贷	tai˩˧	tɐɛ˨˦	
大	大	tai˩˧	tɐɛ˨˦	~夫；山~王
在	在	tai˩˧	tɐɛ˨˦	白读
胎	胎	tʰai˥	tɐɛ˨˦	
抬	抬	tʰai˥	tʰɐɛ˦˥	~乒乓球
奤	奤	tʰai˥	tʰɐɛ˦˥	说话做事不动脑子，言行鲁莽
台	台	tʰai˨˩	tʰɐɛ˨˩	
苔	苔	tʰai˨˩	tʰɐɛ˨˩	
抬	抬	tʰai˨˩	tʰɐɛ˨˩	
才	才	tʰai˨˩	tʰɐɛ˨˩	白读
大	大	tʰai˦˨	tʰɐɛ˦˧	白读
太	太	tʰai˩˧	tʰɐɛ˨˦	
態	态	tʰai˩˧	tʰɐɛ˨˦	
泰	泰	tʰai˩˧	tʰɐɛ˨˦	
奶	奶	lai˥	lɐɛ˦˥	~~，旧时被晚辈以此称呼祖母的，一般身份为妾；乳房
來	来	lai˨˩	lɐɛ˨˩	文读
淶	涞	lai˨˩	lɐɛ˨˩	
唻	唻	lai˨˩	lɐɛ˨˩	
萊	莱	lai˨˩	lɐɛ˨˩	
奶	奶	lai˨˩	lɐɛ˨˩	姑~，对女儿或女友的爱称
乃	乃	lai˦˨	lɐɛ˦˧	
奶	奶	lai˦˨	lɐɛ˦˧	
耐	耐	lai˩˧	lɐɛ˨˦	
奈	奈	lai˩˧	lɐɛ˨˦	
萘	萘	lai˩˧	lɐɛ˨˦	
賴	赖	lai˩˧	lɐɛ˨˦	
瀨	濑	lai˩˧	lɐɛ˨˦	
籟	籁	lai˩˧	lɐɛ˨˦	
癩	癞	lai˩˧	lɐɛ˨˦	
睞	睐	lai˩˧	lɐɛ˨˦	
災	灾	tsai˥	tsɐɛ˦˥	
甾	甾	tsai˥	tsɐɛ˦˥	
栽	栽	tsai˥	tsɐɛ˦˥	文读
齋	斋	tsai˥	tsɐɛ˦˥	
崽	崽	tsai˨˩	tsɐɛ˨˩	~哦，语气词，相当于“天哪”
宰	宰	tsai˦˨	tsɐɛ˦˧	
崽	崽	tsai˦˨	tsɐɛ˦˧	
仔	仔	tsai˦˨	tsɐɛ˦˧	
載	载	tsai˩˧	tsɐɛ˨˦	
在	在	tsai˩˧	tsɐɛ˨˦	文读
再	再	tsai˩˧	tsɐɛ˨˦	
債	债	tsai˩˧	tsɐɛ˨˦	
寨	寨	tsai˩˧	tsɐɛ˨˦	
㩟	㩟	tsai˩˧	tsɐɛ˨˦	
眥	眦	tsai˩˧	tsɐɛ˨˦	
猜	猜	tsʰai˥	tsʰɐɛ˦˥	
搋	搋	tsʰai˥	tsʰɐɛ˦˥	
釵	钗	tsʰai˥	tsʰɐɛ˦˥	
差	差	tsʰai˥	tsʰɐɛ˦˥	出~
才	才	tsʰai˨˩	tsʰɐɛ˨˩	文读
財	财	tsʰai˨˩	tsʰɐɛ˨˩	
㒲	㒲	tsʰai˨˩	tsʰɐɛ˨˩	
裁	裁	tsʰai˨˩	tsʰɐɛ˨˩	
豺	豺	tsʰai˨˩	tsʰɐɛ˨˩	
柴	柴	tsʰai˨˩	tsʰɐɛ˨˩	
採	采	tsʰai˦˨	tsʰɐɛ˦˧	
睬	睬	tsʰai˦˨	tsʰɐɛ˦˧	
踩	踩	tsʰai˦˨	tsʰɐɛ˦˧	
彩	彩	tsʰai˦˨	tsʰɐɛ˦˧	
寀	寀	tsʰai˦˨	tsʰɐɛ˦˧	
菜	菜	tsʰai˩˧	tsʰɐɛ˨˦	
蔡	蔡	tsʰai˩˧	tsʰɐɛ˨˦	
腮	腮	sai˥	sɐɛ˦˥	
篩	筛	sai˥	sɐɛ˦˥	
塞	塞	sai˥	sɐɛ˦˥	支垫
塞	塞	sai˩˧	sɐɛ˨˦	要~
賽	赛	sai˩˧	sɐɛ˨˦	
曬	晒	sai˩˧	sɐɛ˨˦	
解	解	sai˩˧	sɐɛ˨˦	姓氏；浑身~数
懈	懈	sai˩˧	sɐɛ˨˦	
邂	邂	sai˩˧	sɐɛ˨˦	
獬	獬	sai˩˧	sɐɛ˨˦	
蟹	蟹	sai˩˧	sɐɛ˨˦	
廨	廨	sai˩˧	sɐɛ˨˦	
𪠘	𪠘	sai˩˧	sɐɛ˨˦	
該	该	kai˥	kɐɛ˦˥	
街	街	kai˥	kɐɛ˦˥	
皆	皆	kai˥	kɐɛ˦˥	
階	阶	kai˥	kɐɛ˦˥	
偕	偕	kai˥	kɐɛ˦˥	宠辱~忘
媘	媘	kai˥	kɐɛ˦˥	
蝔	蝔	kai˥	kɐɛ˦˥	
堦	堦	kai˥	kɐɛ˦˥	
稭	稭	kai˥	kɐɛ˦˥	
改	改	kai˦˨	kɐɛ˦˧	
解	解	kai˦˨	kɐɛ˦˧	
解	解	kai˩˧	kɐɛ˨˦	~元；押~
蓋	盖	kai˩˧	kɐɛ˨˦	
丐	丐	kai˩˧	kɐɛ˨˦	
介	介	kai˩˧	kɐɛ˨˦	
玠	玠	kai˩˧	kɐɛ˨˦	
蚧	蚧	kai˩˧	kɐɛ˨˦	
芥	芥	kai˩˧	kɐɛ˨˦	
界	界	kai˩˧	kɐɛ˨˦	
堺	堺	kai˩˧	kɐɛ˨˦	
疥	疥	kai˩˧	kɐɛ˨˦	
屆	届	kai˩˧	kɐɛ˨˦	
戒	戒	kai˩˧	kɐɛ˨˦	
械	械	kai˩˧	kɐɛ˨˦	
誡	诫	kai˩˧	kɐɛ˨˦	
開	开	kʰai˥	kʰɐɛ˦˥	
揩	揩	kʰai˥	kʰɐɛ˦˥	
凱	凯	kʰai˦˨	kʰɐɛ˦˧	
剴	剀	kʰai˦˨	kʰɐɛ˦˧	
愷	恺	kʰai˦˨	kʰɐɛ˦˧	
塏	垲	kʰai˦˨	kʰɐɛ˦˧	
鎧	铠	kʰai˦˨	kʰɐɛ˦˧	
楷	楷	kʰai˦˨	kʰɐɛ˦˧	
鍇	锴	kʰai˦˨	kʰɐɛ˦˧	
蒈	蒈	kʰai˦˨	kʰɐɛ˦˧	
概	概	kʰai˩˧	kʰɐɛ˨˦	
慨	慨	kʰai˩˧	kʰɐɛ˨˦	
溉	溉	kʰai˩˧	kʰɐɛ˨˦	
哀	哀	ŋai˥	ŋᶢɐɛ˦˥	
埃	埃	ŋai˥	ŋᶢɐɛ˦˥	
挨	挨	ŋai˥	ŋᶢɐɛ˦˥	~着
崖	崖	ŋai˨˩	ŋᶢɐɛ˨˩	
捱	捱	ŋai˨˩	ŋᶢɐɛ˨˩	~时间
涯	涯	ŋai˨˩	ŋᶢɐɛ˨˩	天~海角
睚	睚	ŋai˨˩	ŋᶢɐɛ˨˩	
癌	癌	ŋai˨˩	ŋᶢɐɛ˨˩	
岩	岩	ŋai˨˩	ŋᶢɐɛ˨˩	
磑	硙	ŋai˨˩	ŋᶢɐɛ˨˩	
獃	呆	ŋai˨˩	ŋᶢɐɛ˨˩	~板
額	额	ŋai˨˩	ŋᶢɐɛ˨˩	~颅，即额头
挨	挨	ŋai˨˩	ŋᶢɐɛ˨˩	~打
騃	騃	ŋai˨˩	ŋᶢɐɛ˨˩	
唉	唉	ŋai˨˩	ŋᶢɐɛ˨˩	~声叹气
矮	矮	ŋai˦˨	ŋᶢɐɛ˦˧	
欸	欸	ŋai˦˨	ŋᶢɐɛ˦˧	文读
皑	皑	ŋai˦˨	ŋᶢɐɛ˦˧	
毐	毐	ŋai˦˨	ŋᶢɐɛ˦˧	
礙	碍	ŋai˩˧	ŋᶢɐɛ˨˦	
艾	艾	ŋai˩˧	ŋᶢɐɛ˨˦	
愛	爱	ŋai˩˧	ŋᶢɐɛ˨˦	
靄	霭	ŋai˩˧	ŋᶢɐɛ˨˦	
藹	蔼	ŋai˩˧	ŋᶢɐɛ˨˦	
隘	隘	ŋai˩˧	ŋᶢɐɛ˨˦	
嗨	嗨	xai˥	xɐɛ˦˥	
咍	咍	xai˥	xɐɛ˦˥	
害	害	xai˥	xɐɛ˦˥	~怕
酣	酣	xai˥	xɐɛ˦˥	狼吞虎咽
奒	奒	xai˥	xɐɛ˦˥	即“大”
許	许	xai˥	xɐɛ˦˥	~多、~扯，表示非常
孩	孩	xai˨˩	xɐɛ˨˩	
骸	骸	xai˨˩	xɐɛ˨˩	
鞋	鞋	xai˨˩	xɐɛ˨˩	
偕	偕	xai˨˩	xɐɛ˨˩	
諧	谐	xai˨˩	xɐɛ˨˩	
還	还	xai˨˩	xɐɛ˨˩	白读一
海	海	xai˦˨	xɐɛ˦˧	
蟹	蟹	xai˦˨	xɐɛ˦˧	螃~
哈	哈	xai˦˨	xɐɛ˦˧	~巴狗
亥	亥	xai˩˧	xɐɛ˨˦	
害	害	xai˩˧	xɐɛ˨˦	
妎	妎	xai˩˧	xɐɛ˨˦	
鼾	鼾	xai˩˧	xɐɛ˨˦	打喝~
哎	哎	Øai˥	Øɐɛ˦˥	~哟，表示惊讶
唉	唉	Øai˨˩	Øɐɛ˨˩	叹气声；~哟，表示无奈
哎	哎	Øai˨˩	Øɐɛ˨˩	~呀
哎	哎	Øai˦˨	Øɐɛ˦˧	~哟，表示疼痛
瀣	瀣	ɕiai˩˧	ɕiɐɛ˨˦	
㒠	㒠	ɕiai˩˧	ɕiɐɛ˨˦	
𠏪	𠏪	ɕiai˩˧	ɕiɐɛ˨˦	
韰	韰	ɕiai˩˧	ɕiɐɛ˨˦	
䪥	䪥	ɕiai˩˧	ɕiɐɛ˨˦	
薤	薤	ɕiai˩˧	ɕiɐɛ˨˦	~白，即蕌头
栽	栽	tsuai˥	tsʊɐɛ˦˥	白读
睉	睉	tsuai˥	tsʊɐɛ˦˥	
臜	臜	tsuai˥	tsʊɐɛ˦˥	腌~
剟	剟	tsuai˨˩	tsʊɐɛ˨˩	白读
啜	啜	tsuai˨˩	tsʊɐɛ˨˩	姓氏
拙	拙	tsuai˨˩	tsʊɐɛ˨˩	笨~
茁	茁	tsuai˨˩	tsʊɐɛ˨˩	~实
轉	转	tsuai˦˨	tsʊɐɛ˦˧	~文
跩	跩	tsuai˦˨	tsʊɐɛ˦˧	文读
撮	撮	tsuai˦˨	tsʊɐɛ˦˧	一小~
啜	啜	tsuai˦˨	tsʊɐɛ˦˧	皮皮~~，即果皮纸屑
拽	拽	tsuai˩˧	tsʊɐɛ˨˦	
揣	揣	tsʰuai˥	tsʰʊɐɛ˦˥	~荷包；特指小偷小摸
揣	揣	tsʰuai˦˨	tsʰʊɐɛ˦˧	
踹	踹	tsʰuai˦˨	tsʰʊɐɛ˦˧	
喘	喘	tsʰuai˦˨	tsʰʊɐɛ˦˧	白读
𧍒	𧍒	tsʰuai˦˨	tsʰʊɐɛ˦˧	
虿	虿	tsʰuai˩˧	tsʰʊɐɛ˨˦	
嘬	嘬	tsʰuai˩˧	tsʰʊɐɛ˨˦	
衰	衰	suai˥	sʊɐɛ˦˥	
摔	摔	suai˥	sʊɐɛ˦˥	
甩	甩	suai˦˨	sʊɐɛ˦˧	
帥	帅	suai˩˧	sʊɐɛ˨˦	
轉	转	suai˩˧	sʊɐɛ˨˦	敲壳~，系指将食指中指弯曲，用其关节敲打头部，是旧时长辈对晚辈常用的惩戒手段
乖	乖	kuai˥	kʊɐɛ˦˥	
瘸	瘸	kuai˨˩	kʊɐɛ˨˩	白读
拐	拐	kuai˦˨	kʊɐɛ˦˧	
踝	踝	kuai˦˨	kʊɐɛ˦˧	
燬	燬	kuai˦˨	kʊɐɛ˦˧	完蛋
怪	怪	kuai˩˧	kʊɐɛ˨˦	
傀	傀	kʰuai˦˨	kʰʊɐɛ˦˧	
塊	块	kʰuai˦˨	kʰʊɐɛ˦˧	
炔	炔	kʰuai˦˨	kʰʊɐɛ˦˧	
蒯	蒯	kʰuai˦˨	kʰʊɐɛ˦˧	
快	快	kʰuai˩˧	kʰʊɐɛ˨˦	
筷	筷	kʰuai˩˧	kʰʊɐɛ˨˦	
會	会	kʰuai˩˧	kʰʊɐɛ˨˦	~计
檜	桧	kʰuai˩˧	kʰʊɐɛ˨˦	
劊	刽	kʰuai˩˧	kʰʊɐɛ˨˦	
歡	欢	xuai˥	xʊɐɛ˦˥	~喜，指高兴
懷	怀	xuai˨˩	xʊɐɛ˨˩	
槐	槐	xuai˨˩	xʊɐɛ˨˩	
淮	淮	xuai˨˩	xʊɐɛ˨˩	
或	或	xuai˨˩	xʊɐɛ˨˩	~者
惑	惑	xuai˨˩	xʊɐɛ˨˩	疑~
壞	坏	xuai˩˧	xʊɐɛ˨˦	
歪	歪	wai˥	wɐɛ˦˥	
𨂿	𨂿	wai˥	wɐɛ˦˥	跩
腌	腌	wai˥	wɐɛ˦˥	~臜
懷	怀	wai˨˩	wɐɛ˨˩	很大
崴	崴	wai˦˨	wɐɛ˦˧	
歪	歪	wai˦˨	wɐɛ˦˧	~货
外	外	wai˩˧	wɐɛ˨˦	
背	背	pei˥	pɘɪ˦˥	
杯	杯	pei˥	pɘɪ˦˥	
盃	盃	pei˥	pɘɪ˦˥	
桮	桮	pei˥	pɘɪ˦˥	
卑	卑	pei˥	pɘɪ˦˥	
碑	碑	pei˥	pɘɪ˦˥	
陂	陂	pei˥	pɘɪ˦˥	
悲	悲	pei˥	pɘɪ˦˥	
俾	俾	pei˦˨	pɘɪ˦˧	
裨	裨	pei˦˨	pɘɪ˦˧	
背	背	pei˩˧	pɘɪ˨˦	
輩	辈	pei˩˧	pɘɪ˨˦	
費	费	pei˩˧	pɘɪ˨˦	姓氏
貝	贝	pei˩˧	pɘɪ˨˦	
呗	呗	pei˩˧	pɘɪ˨˦	文读
倍	倍	pei˩˧	pɘɪ˨˦	
焙	焙	pei˩˧	pɘɪ˨˦	
碚	碚	pei˩˧	pɘɪ˨˦	
蓓	蓓	pei˩˧	pɘɪ˨˦	
備	备	pei˩˧	pɘɪ˨˦	预~
被	被	pei˩˧	pɘɪ˨˦	~窝
臂	臂	pei˩˧	pɘɪ˨˦	
鐾	鐾	pei˩˧	pɘɪ˨˦	
避	避	pei˩˧	pɘɪ˨˦	~开
閉	闭	pei˩˧	pɘɪ˨˦	嘴巴~着
敝	敝	pei˩˧	pɘɪ˨˦	
蔽	蔽	pei˩˧	pɘɪ˨˦	
幣	币	pei˩˧	pɘɪ˨˦	白读
陛	陛	pei˩˧	pɘɪ˨˦	
婢	婢	pei˩˧	pɘɪ˨˦	
泌	泌	pei˩˧	pɘɪ˨˦	人名
秘	秘	pei˩˧	pɘɪ˨˦	
祕	祕	pei˩˧	pɘɪ˨˦	
袐	袐	pei˩˧	pɘɪ˨˦	
柲	柲	pei˩˧	pɘɪ˨˦	
苾	苾	pei˩˧	pɘɪ˨˦	
批	批	pʰei˥	pʰɘɪ˦˥	
披	披	pʰei˥	pʰɘɪ˦˥	
帔	帔	pʰei˥	pʰɘɪ˦˥	
柸	柸	pʰei˥	pʰɘɪ˦˥	
胚	胚	pʰei˥	pʰɘɪ˦˥	
坯	坯	pʰei˥	pʰɘɪ˦˥	
岯	岯	pʰei˥	pʰɘɪ˦˥	
邳	邳	pʰei˥	pʰɘɪ˦˥	
培	培	pʰei˨˩	pʰɘɪ˨˩	
陪	陪	pʰei˨˩	pʰɘɪ˨˩	
賠	赔	pʰei˨˩	pʰɘɪ˨˩	
焙	焙	pʰei˨˩	pʰɘɪ˨˩	烘~
裴	裴	pʰei˨˩	pʰɘɪ˨˩	
丕	丕	pʰei˦˨	pʰɘɪ˦˧	
呸	呸	pʰei˦˨	pʰɘɪ˦˧	
抔	抔	pʰei˦˨	pʰɘɪ˦˧	
比	比	pʰei˦˨	pʰɘɪ˦˧	~个较；~一下
沛	沛	pʰei˩˧	pʰɘɪ˨˦	
配	配	pʰei˩˧	pʰɘɪ˨˦	
佩	佩	pʰei˩˧	pʰɘɪ˨˦	
譬	譬	pʰei˩˧	pʰɘɪ˨˦	
沒	没	mei˥	mᵇɘɪ˦˥	~得
未	未	mei˥	mᵇɘɪ˦˥	即“没”
梅	梅	mei˨˩	mᵇɘɪ˨˩	
玫	玫	mei˨˩	mᵇɘɪ˨˩	
枚	枚	mei˨˩	mᵇɘɪ˨˩	
媒	媒	mei˨˩	mᵇɘɪ˨˩	
煤	煤	mei˨˩	mᵇɘɪ˨˩	
霉	霉	mei˨˩	mᵇɘɪ˨˩	
眉	眉	mei˨˩	mᵇɘɪ˨˩	
湄	湄	mei˨˩	mᵇɘɪ˨˩	
彌	弥	mei˨˩	mᵇɘɪ˨˩	~补
𡄣	𠵸	mei˨˩	mᵇɘɪ˨˩	
迷	迷	mei˨˩	mᵇɘɪ˨˩	~信；低~
𠺗	𠺗	mei˨˩	mᵇɘɪ˨˩	
咪	咪	mei˨˩	mᵇɘɪ˨˩	六字真言读音
糜	糜	mei˨˩	mᵇɘɪ˨˩	~烂；扎~子，表示合伙骗人
美	美	mei˦˨	mᵇɘɪ˦˧	
每	每	mei˦˨	mᵇɘɪ˦˧	
靡	靡	mei˦˨	mᵇɘɪ˦˧	萎~；~~之音
浼	浼	mei˦˨	mᵇɘɪ˦˧	
沒	没	mei˦˨	mᵇɘɪ˦˧	~有
未	未	mei˦˨	mᵇɘɪ˦˧	即“没”
妹	妹	mei˩˧	mᵇɘɪ˨˦	文读
沬	沬	mei˩˧	mᵇɘɪ˨˦	
沫	沫	mei˩˧	mᵇɘɪ˨˦	郭~若
寐	寐	mei˩˧	mᵇɘɪ˨˦	
魅	魅	mei˩˧	mᵇɘɪ˨˦	
媚	媚	mei˩˧	mᵇɘɪ˨˦	
飛	飞	fei˥	fɘɪ˦˥	
非	非	fei˥	fɘɪ˦˥	
緋	绯	fei˥	fɘɪ˦˥	
菲	菲	fei˥	fɘɪ˦˥	
斐	斐	fei˥	fɘɪ˦˥	姓氏
扉	扉	fei˥	fɘɪ˦˥	
妃	妃	fei˥	fɘɪ˦˥	
肥	肥	fei˨˩	fɘɪ˨˩	
回	回	fei˨˩	fɘɪ˨˩	~锅肉
菲	菲	fei˦˨	fɘɪ˦˧	
匪	匪	fei˦˨	fɘɪ˦˧	
翡	翡	fei˦˨	fɘɪ˦˧	
斐	斐	fei˦˨	fɘɪ˦˧	
廢	废	fei˩˧	fɘɪ˨˦	
肺	肺	fei˩˧	fɘɪ˨˦	
費	费	fei˩˧	fɘɪ˨˦	
疿	痱	fei˩˧	fɘɪ˨˦	
俷	俷	fei˩˧	fɘɪ˨˦	调皮
吠	吠	fei˩˧	fɘɪ˨˦	
腿	腿	tʰei˦˨	tʰɘɪ˦˧	撒胯撒~，指穿着凌乱不注意形象
的	的	lei˥	lɘɪ˦˥	白读
地	地	lei˥	lɘɪ˦˥	同“的”
㞢	㞢	lei˥	lɘɪ˦˥	同“的”
噯	嗳	Øei˦˨	Øɘɪ˦˧	应答语气词
𠀾	𠀾	puei˩˧	pʊɘɪ˨˦	“不会”的合音
堆	堆	tuei˥	tʊɘɪ˦˥	
躉	趸	tuei˦˨	tʊɘɪ˦˧	
䇏	䇏	tuei˦˨	tʊɘɪ˦˧	
㨃	㨃	tuei˦˨	tʊɘɪ˦˧	
兌	兑	tuei˩˧	tʊɘɪ˨˦	
對	对	tuei˩˧	tʊɘɪ˨˦	文读
懟	怼	tuei˩˧	tʊɘɪ˨˦	
隊	队	tuei˩˧	tʊɘɪ˨˦	
𩐌	𩐌	tuei˩˧	tʊɘɪ˨˦	藠头
碓	碓	tuei˩˧	tʊɘɪ˨˦	
推	推	tʰuei˥	tʰʊɘɪ˦˥	
頹	颓	tʰuei˨˩	tʰʊɘɪ˨˩	文读
腿	腿	tʰuei˦˨	tʰʊɘɪ˦˧	
退	退	tʰuei˩˧	tʰʊɘɪ˨˦	
褪	褪	tʰuei˩˧	tʰʊɘɪ˨˦	
追	追	luei˥	lʊɘɪ˦˥	白读
雷	雷	luei˨˩	lʊɘɪ˨˩	
擂	擂	luei˨˩	lʊɘɪ˨˩	
蕾	蕾	luei˨˩	lʊɘɪ˨˩	
餒	馁	luei˦˨	lʊɘɪ˦˧	
浽	浽	luei˦˨	lʊɘɪ˦˧	
累	累	luei˦˨	lʊɘɪ˦˧	~计；积~
儡	儡	luei˦˨	lʊɘɪ˦˧	
壘	垒	luei˦˨	lʊɘɪ˦˧	
呂	吕	luei˦˨	lʊɘɪ˦˧	
侶	侣	luei˦˨	lʊɘɪ˦˧	
捛	捛	luei˦˨	lʊɘɪ˦˧	
鋁	铝	luei˦˨	lʊɘɪ˦˧	
梠	梠	luei˦˨	lʊɘɪ˦˧	
稆	稆	luei˦˨	lʊɘɪ˦˧	
屢	屡	luei˦˨	lʊɘɪ˦˧	
內	内	luei˩˧	lʊɘɪ˨˦	
耒	耒	luei˩˧	lʊɘɪ˨˦	
累	累	luei˩˧	lʊɘɪ˨˦	
慮	虑	luei˩˧	lʊɘɪ˨˦	
濾	滤	luei˩˧	lʊɘɪ˨˦	
類	类	luei˩˧	lʊɘɪ˨˦	
淚	泪	luei˩˧	lʊɘɪ˨˦	
追	追	tsuei˥	tsʊɘɪ˦˥	文读
錐	锥	tsuei˥	tsʊɘɪ˦˥	
椎	椎	tsuei˥	tsʊɘɪ˦˥	
賊	贼	tsuei˨˩	tsʊɘɪ˨˩	白读
嘴	嘴	tsuei˦˨	tsʊɘɪ˦˧	
咀	咀	tsuei˦˨	tsʊɘɪ˦˧	
罪	罪	tsuei˩˧	tsʊɘɪ˨˦	
最	最	tsuei˩˧	tsʊɘɪ˨˦	
贅	赘	tsuei˩˧	tsʊɘɪ˨˦	
墜	坠	tsuei˩˧	tsʊɘɪ˨˦	
醉	醉	tsuei˩˧	tsʊɘɪ˨˦	
催	催	tsʰuei˥	tsʰʊɘɪ˦˥	
崔	崔	tsʰuei˥	tsʰʊɘɪ˦˥	
吹	吹	tsʰuei˥	tsʰʊɘɪ˦˥	
炊	炊	tsʰuei˥	tsʰʊɘɪ˦˥	
趨	趋	tsʰuei˥	tsʰʊɘɪ˦˥	~使
垂	垂	tsʰuei˨˩	tsʰʊɘɪ˨˩	
錘	锤	tsʰuei˨˩	tsʰʊɘɪ˨˩	
捶	捶	tsʰuei˨˩	tsʰʊɘɪ˨˩	
椎	椎	tsʰuei˨˩	tsʰʊɘɪ˨˩	
槌	槌	tsʰuei˨˩	tsʰʊɘɪ˨˩	
脆	脆	tsʰuei˩˧	tsʰʊɘɪ˨˦	
𤭢	𤭢	tsʰuei˩˧	tsʰʊɘɪ˨˦	出现缺口或裂痕
碎	碎	tsʰuei˩˧	tsʰʊɘɪ˨˦	~花
粹	粹	tsʰuei˩˧	tsʰʊɘɪ˨˦	
悴	悴	tsʰuei˩˧	tsʰʊɘɪ˨˦	
淬	淬	tsʰuei˩˧	tsʰʊɘɪ˨˦	
啐	啐	tsʰuei˩˧	tsʰʊɘɪ˨˦	
翠	翠	tsʰuei˩˧	tsʰʊɘɪ˨˦	
萃	萃	tsʰuei˩˧	tsʰʊɘɪ˨˦	
瘁	瘁	tsʰuei˩˧	tsʰʊɘɪ˨˦	
雖	虽	suei˥	sʊɘɪ˦˥	
睢	睢	suei˥	sʊɘɪ˦˥	
尿	尿	suei˥	sʊɘɪ˦˥	~脬眼，指眼睛脬肿不堪；淌猫~，对轻易哭泣的嘲讽
隨	随	suei˨˩	sʊɘɪ˨˩	
隋	隋	suei˨˩	sʊɘɪ˨˩	
誰	谁	suei˨˩	sʊɘɪ˨˩	
水	水	suei˦˨	sʊɘɪ˦˧	
髓	髓	suei˦˨	sʊɘɪ˦˧	
嶲	嶲	suei˦˨	sʊɘɪ˦˧	
碎	碎	suei˩˧	sʊɘɪ˨˦	
誶	谇	suei˩˧	sʊɘɪ˨˦	嘴巴~，指话多藏不住事或脏话连篇
賥	賥	suei˩˧	sʊɘɪ˨˦	
歲	岁	suei˩˧	sʊɘɪ˨˦	
祟	祟	suei˩˧	sʊɘɪ˨˦	
稅	税	suei˩˧	sʊɘɪ˨˦	
睡	睡	suei˩˧	sʊɘɪ˨˦	
瑞	瑞	suei˩˧	sʊɘɪ˨˦	
遂	遂	suei˩˧	sʊɘɪ˨˦	
隧	隧	suei˩˧	sʊɘɪ˨˦	
燧	燧	suei˩˧	sʊɘɪ˨˦	
邃	邃	suei˩˧	sʊɘɪ˨˦	
絮	絮	suei˩˧	sʊɘɪ˨˦	棉~
緌	緌	zuei˨˩	zʊɘɪ˨˩	
銳	锐	zuei˩˧	zʊɘɪ˨˦	
睿	睿	zuei˩˧	zʊɘɪ˨˦	
蕊	蕊	zuei˩˧	zʊɘɪ˨˦	
芮	芮	zuei˩˧	zʊɘɪ˨˦	
圭	圭	kuei˥	kʊɘɪ˦˥	
閨	闺	kuei˥	kʊɘɪ˦˥	
規	规	kuei˥	kʊɘɪ˦˥	
龜	龟	kuei˥	kʊɘɪ˦˥	
晷	晷	kuei˥	kʊɘɪ˦˥	
皈	皈	kuei˥	kʊɘɪ˦˥	
歸	归	kuei˥	kʊɘɪ˦˥	
詭	诡	kuei˦˨	kʊɘɪ˦˧	
軌	轨	kuei˦˨	kʊɘɪ˦˧	
鬼	鬼	kuei˦˨	kʊɘɪ˦˧	
鱖	鳜	kuei˩˧	kʊɘɪ˨˦	
桂	桂	kuei˩˧	kʊɘɪ˨˦	
跪	跪	kuei˩˧	kʊɘɪ˨˦	
癸	癸	kuei˩˧	kʊɘɪ˨˦	
炅	炅	kuei˩˧	kʊɘɪ˨˦	姓氏
炔	炔	kuei˩˧	kʊɘɪ˨˦	姓氏
貴	贵	kuei˩˧	kʊɘɪ˨˦	
櫃	柜	kuei˩˧	kʊɘɪ˨˦	
瑰	瑰	kuei˩˧	kʊɘɪ˨˦	
歸	归	kuei˩˧	kʊɘɪ˨˦	~~也，即杜鹃鸟
盔	盔	kʰuei˥	kʰʊɘɪ˦˥	
巋	岿	kʰuei˥	kʰʊɘɪ˦˥	
魁	魁	kʰuei˥	kʰʊɘɪ˦˥	
虧	亏	kʰuei˥	kʰʊɘɪ˦˥	
奎	奎	kʰuei˨˩	kʰʊɘɪ˨˩	
逵	逵	kʰuei˨˩	kʰʊɘɪ˨˩	
葵	葵	kʰuei˨˩	kʰʊɘɪ˨˩	
夔	夔	kʰuei˨˩	kʰʊɘɪ˨˩	
窺	窥	kʰuei˦˨	kʰʊɘɪ˦˧	
跪	跪	kʰuei˦˨	kʰʊɘɪ˦˧	手肘反过来靠在桌缘
