		釵	tsʰai45	
		柴	sai33	
		豺	tsʰai33	
		摻	tsʰam45	
		攙		
		凡	fan33	
		嬋		
		禪	sun33	
		禪	sun21	
		蟬	sun33	
		蟾	kʰɐm33	
		劖		
		纏	tsʰⅰn33	
		讒		
		饞		
		煩	fan33	
		樊	fan33	
		諂		
		繁	fan33	
		闡	tsⅰn23	
		懺		
		顫		
		昌	tsʰɛŋ45	
		菖	tsʰɛŋ45	
		猖	tsʰɛŋ45	
		娼	tsʰɛŋ45	
		鯧	tsʰɛŋ45	
		長	tsʰɛŋ33	
		長	tsɛŋ23	
		常	tsʰɛŋ33	
		徜	tsʰɛŋ33	
		場	tsʰɛŋ33	
		腸	tsʰɛŋ33	
		嘗	tsʰɛŋ33	
		嫦		
		嚐		
		償	tsʰɛŋ33	
		反	fan23	
		廠	tsʰoŋ23	
		倡		
		倡	tsʰɛŋ33	
		唱	tsʰɛŋ33	
		悵	tsʰɛŋ33	
		暢	tsʰɛŋ33	
		抄	tsʰau45	
		超	tsʰiu45	
		鈔	tsʰau45	
		焯	tsɛk4	
		晁	tsʰiu33	
		巢	tsʰau21	
		朝	tsʰiu33	
		朝	tsiu45	
		嘲	tsiu45	
		潮	tsʰiu33	
		吵	tsʰau23	
		炒	tsʰau23	
		車	tsʰɛ45	
		車	ku45	
		扯	tsʰɛ23	
		坼	tsʰɛk23	
		㿭		
		掣	tsɐi33	
		撤	tsʰit4	
		徹	tsʰit4	
		澈	tsʰit4	
		琛		
		瞋	tsʰɐn45	
		臣	tsʰɐn33	
		辰	sɐn33	
		沉	tsʰɐm33	
		忱		
		宸	sɐn33	
		陳	tsʰɐn33	
		晨	sɐn33	
		塵	tsʰɐn33	
		趁	tsʰɐn33	
		襯	tsʰɐn33	
		讖		
		稱	tsʰɐn45	
		稱	tsʰɐn33	
		撐	tsʰɛŋ45	
		撐	tsʰɛŋ33	
		瞠		
		蟶		
		成	sɐn33	
		丞	sɐn33	
		呈	tsʰɐn33	
		承	sɐn33	
		城	sɐn33	
		埕		
		乘	sɐn33	
		乘	sɐn21	
		程	tsʰɐn33	
		塍	sɐn33	
		誠	sɐn33	
		澄	tsʰɐn33	
		橙	tsʰɛŋ33	
		懲	tsʰɐn33	
		逞	tsʰɐn23	
		騁	tsʰɐn23	
		秤	tsʰɐn33	地秤
		秤	pʰɐn33	天秤
		牚		
		吃	kɐt4	
		吃		
		吃		
		喫	hɐt4	
		嗤		
		痴	tsʰi45	
		鴟		
		癡	tsʰi45	
		池	tsʰi33	
		弛	tsʰi33	
		持	tsʰi33	
		馳	tsʰi33	
		遲	tsʰi33	
		尺	tsʰɐt4	
		侈		
		恥	tsʰi23	
		豉	si21	
		齒	tsʰi23	
		斥	tsʰɐt4	
		赤	tsʰɐt4	
		翅	tsʰi33	
		敕	tsʰɐt4	
		飭	sɐt4	
		熾		
		充	tsʰoŋ45	
		沖	tsʰoŋ45	
		忡	tsʰoŋ45	
		舂	tsoŋ45	
		衝	tsʰoŋ45	衝鋒
		衝	tsʰoŋ45	
		憧	tsʰoŋ45	
		崇	tsʰoŋ33	
		蟲	tsʰoŋ33	
		寵	tsʰoŋ23	
		銃	tsʰoŋ33	
		抽	tsʰɐu45	
		搊		
		仇	tsʰɐu33	
		仇	kʰɐu33	
		惆	tsʰɐu45	
		酬	tsʰɐu33	
		稠	tsʰɐu33	
		愁	sɐu33	
		綢	tsʰɐu33	
		疇	tsʰɐu33	
		籌	tsʰɐu33	
		躊	tsʰɐu33	
		讎		
		丑	tsʰɐu23	
		醜	tsʰɐu23	
		臭	tsʰɐu33	
		出	tsʰɐt4	
		初	tsʰo45	
		齣		
		除	tsʰu33	
		芻		
		蜍	su33	
		鋤	tsʰo21	
		廚	tsʰu33	
		躇	tsʰu33	
		雛	tsʰo33	
		櫥	tsʰu33	
		杵	tsʰu23	
		楚	tsʰu23	
		褚	su23	
		儲	tsʰu33	
		礎	tsʰu23	
		怵	tsʰɐt4	
		畜	tsʰok4	
		處	tsʰu33	
		處	tsʰu33	
		絀	tsɐt4	
		搐	tsʰok4	
		黜	tsʰɐt4	
		觸	tsʰok4	
		矗	tsʰok4	
		揣	tsʰui23	
		啜		
		川	tsʰun45	
		穿	tsʰun45	
		船	sun33	
		椽	jun33	
		傳	tsʰun33	
		傳	tsʰun21	
		篅		
		舛	tsʰun23	
		喘	tsʰɐn45	
		串	tsʰun33	
		窗	tsʰoŋ45	
		瘡	tsʰaŋ45	
		返	fan23	
		犯	fan21	
		噇		
		幢		
		幢		
		幢	tʰoŋ21	量詞
		幢	toŋ21	
		闖	tsʰoŋ23	
		創		
		創	tsʰoŋ33	
		泛	fan33	
		吹	tsʰui45	
		炊	tsʰui45	
		垂	sui21	
		捶	tsʰui33	
		搥		
		槌		
		錘	tsʰui33	
		鎚		
		春	tsʰɐn45	
		椿	tsʰɐn45	
		純	ɬun33	
		脣	sɐn33	
		淳	sɐn33	
		蒓		
		醇	sɐn33	
		鶉		
		鶉	tsʰɐn45	鵪鶉
		蠢	tsʰɐn23	
		戳	tsʰok4	
		綽	tsʰɛk4	
		輟		
		齪	tsʰok4	
		疵	tsʰi45	
		茨	tsʰi33	
		祠	tsʰi33	
		瓷	tsʰi33	
		詞	tsʰi33	
		慈	tsʰi33	
		磁	tsʰi33	
		雌	tsʰi33	
		糍	tsʰi33	
		辭	tsʰi33	
		此	tsʰi23	
		次	tsʰi33	
		伺	tsʰi21	
		伺		
		刺	tsʰi33	
		賜	tsʰi33	
		匆	tsʰoŋ45	
		囪	tsʰoŋ45	
		蔥	tsʰoŋ45	
		樅	tsoŋ45	
		聰	tsʰoŋ45	
		從	tsʰoŋ33	跟從
		從	tsʰoŋ45	從容
		從	tsʰoŋ33	從兄弟
		淙		
		叢	tsʰoŋ33	
		湊	tsʰɐu33	
		粗	tsʰu45	
		促	tsʰok4	
		猝	tsʰut4	
		醋	tsʰu33	
		簇	tsʰok4	
		蹙	tsʰok4	
		蹴	tsʰok4	
		汆		
		篡		
		竄		
		崔	tsʰui45	
		催	tsʰui45	
		摧	tsʰui45	
		璀	tsʰui23	
		脆	tsʰui33	
		萃		
		啐		
		啐		
		啐	tsʰui33	
		淬	tsʰui33	
		悴		
		粹	tsʰui33	
		翠	tsʰui33	
		村	tsʰun45	
		皴	tsʰo45	
		存	tsʰɐn33	
		忖	tsʰun23	
		寸	tsʰun33	
		搓	tsʰo45	
		磋	tsʰo45	
		撮	tsʰut4	
		蹉	tsʰo45	
		矬		
		挫	tsʰo33	
		莝		
		厝	tsʰu33	
		措	tsʰu33	
		銼		
		錯	tsʰo33	錯誤
		錯		
		錯	tsʰo33	措施
		耷	tap23	
		搭	tap23	
		沓	tap2	
		達	tʰat2	
		答	tap23	
		打	ta23	
		打	ta23	
		大	tʰai21	
		呆		
		獃		
		歹	tai23	
		逮	tʰɐi21	
		傣		
		代	tʰui21	
		岱	tʰui21	
		殆	tʰui21	
		待	tʰui21	
		怠	tʰui21	
		帶	tai33	
		袋	tʰui21	
		貸	tʰai33	
		戴	tai33	
		黛	tʰui21	
		范	fan21	
		眈		
		耽	tam45	
		梵	fan21	
		單		
		單	sun21	姓氏
		販	fan33	
		殫		
		撣		
		擔	tam45	動詞
		擔	tam33	名詞
		膽	tam23	
		飯	fan21	
		範	fan21	
		關	kwan45	
		淡	tʰam21	
		淡	tʰam21	
		鰥	kwan45	
		氮		
		慣	kwan33	
		還	wan33	
		寰	wan33	
		環	wan33	
		澹		
		鬟	wan33	
		幻	wan21	
		宦	wan21	
		鐺	tsʰɛŋ45	
		患	wan21	
		奸	kan45	
		姦	kan45	
		間	kan45	
		檔	taŋ33	
		間	kan33	
		艱	kan45	
		柬	kan23	
		揀	kan23	
		刀	tɐu45	
		叨		
		叨		
		島	tɐu23	
		搗	tɐu23	
		導	tʰɐu21	
		擣	tɐu23	
		蹈	tʰɐu21	
		禱	tɐu23	
		到	tɐu33	
		倒	tɐu23	
		倒	tɐu33	
		悼	tʰɐu21	
		道	tʰɐu21	
		盜	tʰɐu21	
		稻	tʰɐu21	
		得	tak4	
		德	tak4	
		地	tʰi21	
		的	tɐt4	目的
			tik5	的士
		扽		
		繭	kan23	
		簡	kan23	
		澗	kan33	
		諫	kan33	
		闌	lan33	
		攔	lan33	
		蘭	lan33	
		瀾	lan33	
		低	tɐi45	
		堤	tʰɐi33	
		滴	tɐt4	
		狄	tʰɐt2	
		迪	tʰɐt2	
		荻	tʰɐt2	
		笛	tʰɐt2	
		滌	tʰɐt2	
		嘀		
		嫡	tɐt4	
		嫡		
		翟	tʰɐt2	翟羽
		翟	tsʰak2	翟姓
		敵	tʰɐt2	
		糴	tʰɐt2	
		邸	tɐi23	
		抵	tɐi23	
		底	tɐi23	
		柢	tɐi23	
		牴	tɐi23	
		詆	tɐi23	
		弟	tʰɐi21	
		帝	tɐi33	
		娣	tʰɐi21	
		娣	tʰɐi21	
		第	tʰɐi21	
		蒂		
		睇	tʰɐi23	
		遞	tʰɐi21	
		碲		
		締	tʰɐi33	
		諦		
		掂		
		顛	tin45	
		巔	tin45	
		癲	tin45	
		典	tim23	
		碘	tin23	
		踮		
		點	tim23	
		佃		
		佃		
		甸	tʰin21	
		店	tim33	
		玷		
		惦		
		奠	tʰin21	
		電	tʰin21	
		殿	tʰin21	
		墊	tʰim21	
		靛		
		澱	tʰin21	
		簟		
		刁	tiu45	
		叼	tiu45	
		凋	tiu45	
		貂	tiu45	
		雕	tiu45	
		鵰	tiu45	
		鯛	tiu45	
		屌	tiu23	
		弔	tiu33	
		吊	tiu33	
		掉	tʰiu21	
		釣	tiu33	
		調	tʰiu21	調動
		調	tʰiu33	調味
		爹	tɛ45	
		跌	tit4	
		迭	tʰit2	
		喋	tʰip2	
		牒	tʰip2	
		碟	tʰip2	
		蝶	tʰip2	
		諜	tʰip2	
		疊	tʰip2	
		丁	tɐn45	
		仃	tɐn45	
		叮	tɐn45	
		盯	tɐn45	
		町		
		町		
		疔		
		酊	tɐn23	
		釘	tɐn45	
		靪		
		頂	tɐn23	
		鼎	tɐn23	
		定	tʰɐn21	
		訂	tʰɐn33	
		腚		
		錠	tʰɐn21	
		丟	tiu45	
		冬	toŋ45	
		東	toŋ45	
		咚		
		鼕	tʰoŋ33	
		董	toŋ23	
		懂	toŋ23	
		侗		
		侗	tʰoŋ23	
		侗		
		洞	tʰoŋ21	
		凍	toŋ33	
		動	tʰoŋ21	
		棟	toŋ21	
		都	tu45	
		兜	tɐu45	
		抖	tɐu23	
		陡	tɐu23	
		蚪	tɐu23	
		斗	tɐu23	
		豆	tʰɐu21	
		荳	tʰɐu21	
		逗	tʰɐu21	
		鬥	tɐu33	
		痘	tʰɐu21	
		竇	tʰɐu21	
		督	tok4	
		嘟		
		毒	tʰok2	
		毒	tʰɐu21	
		獨	tʰok2	
		瀆	tʰok2	
		犢	tʰok2	
		牘	tʰok2	
		讀	tʰɐu21	句讀
		讀	tʰok2	朗讀
		堵	tu23	
		睹	tu23	
		賭	tu23	
		篤	tok4	
		杜	tʰu21	
		肚	tʰu21	
		妒	tu33	
		度	tʰak2	量度
		度	tʰu21	度量衡
		渡	tʰu21	
		鍍	tʰu21	
		蠹		
		端	tun45	
		短	tun23	
		段	tʰun21	
		椴		
		緞	tʰun21	
		鍛	tun33	
		斷		
		斷		
		斷	tʰun23	
		堆	tui45	
		兌	tui33	
		隊	tʰui21	
		碓		
		對	tui33	
		敦	tʰɐn45	
		墩	tɐn45	
		噸		
		燉		
		蹲	tsʰun33	
		盹		
		囤		
		沌	tʰɐn21	
		盾	tʰɐn21	
		遁	tʰɐn21	
		鈍	tʰɐn21	
		頓	tɐn21	
		頓		
		多	to45	
		咄		
		掇		
		掇		
		奪	tʰut2	
		踱	tʰak2	
		鐸	tʰak2	
		朵	to23	
		垛	to21	
		躲	to23	
		剁	to33	
		舵	tʰo21	
		舵	tʰai23	
		惰	tʰo21	
		跺		
		墮	tʰo21	
		屙	ʔo45	
		俄	ŋo33	
		峨	ŋo33	
		娥	ŋo33	
		訛	ŋo33	
		蛾	ŋo33	
		鵝	ŋo33	
		鵝	ŋo45	
		額	ŋɛk23	
		厄	ʔɛk23	
		扼		
		呃		
		堊		
		軛	ʔɛk23	
		鄂	ŋak23	
		惡	ʔak23	惡毒
		惡	ʔu45	惡乎
		惡		
		遏	ʔat23	
		愕	ŋak23	
		餓	ŋo21	
		噩	ŋak23	
		諤	ŋak23	
		顎	ŋak23	
		齶	ŋak23	
		鱷		
		恩	ʔɐn45	
		而	ɲi33	
		兒	ɲi45	
		兒	ɲi33	
		兒	ɲi21	
		耳	ɲi23	
		爾	ɲi23	
		餌	ɲi21	
		邇	ɲi23	
		二	ɲi21	
		貳	ɲi21	
		發	fat23	
		廢	fɐi33	
		乏	fat2	
		伐	fat2	
		伐	fɐt2	
		筏	fat2	
		罰	fat2	
		法	fat23	
		砝	fat23	
		髮	fat23	
		欄	lan45	
		欄	lan33	
		斕	lan33	
		懶	lan23	
		蕃		
		爛	lan21	
		綸	kwan45	
		饅	man33	
		鰻	man21	
		蠻	man33	
		曼	man21	
		礬		
		蔓	man21	
		蔓	man21	
		幔	man21	
		氾	fan33	
		氾		
		漫	man21	
		慢	man21	
		謾	man21	
		難	nan33	
		難	nan21	
		攀	pʰan45	
		方	foŋ45	
		坊	foŋ45	
		坊		
		芳	foŋ45	
		防	foŋ33	
		妨	foŋ33	
		肪	foŋ33	
		房	foŋ33	
		魴	foŋ33	
		仿	foŋ23	
		倣		
		舫	foŋ23	
		紡	foŋ23	
		訪	foŋ23	
		放	foŋ33	
		妃	fi45	
		非	fi45	
		飛	fi45	
		菲	fi45	
		菲		
		啡	fi45	
		扉	fi45	
		緋	fi45	
		霏	fi45	
		肥	fi33	
		匪	fui23	
		悱	fi45	
		斐	fi45	
		榧		
		翡	fi21	
		誹	fi23	
		芾		
		芾		
		吠	fi21	
		肺	fɐi33	
		狒		
		沸	fɐi33	
		費	fɐi33	
		痱	pʰui21	
		分	fɐn45	分開
		分	fɐn21	本分
		芬	fɐn45	
		吩	fɐn45	
		氛	fɐn45	
		紛	fɐn45	
		雰	fɐn45	
		焚	fɐn33	
		豶		
		粉	fɐn23	
		份	fɐn21	
		忿	fɐn21	
		墳	fɐn33	
		憤	fɐn21	
		奮	fɐn21	
		糞	fɐn33	
		丰	foŋ45	
		肨		
		封	foŋ45	
		風	foŋ45	
		峰	foŋ45	
		烽	foŋ45	
		楓	foŋ45	
		蜂	foŋ45	
		瘋	foŋ45	
		鋒	foŋ45	
		豐	foŋ45	豐收
		逢	foŋ33	
		馮		
		盼	pʰan33	
		縫	foŋ33	裁縫
		縫		
		諷	foŋ23	
		奉	foŋ21	
		奉	poŋ23	
		俸	foŋ21	
		鳳	foŋ21	
		否	fɐu23	
		否	pʰi23	
		夫	fu45	
		夫		
		跗		
		孵	fu45	
		麩	fu45	
		敷	fu45	
		膚	fu45	
		弗	fɐt4	
		伏	fok2	
		扶	fu21	
		芙	fu33	
		佛		
		佛	fɐt2	佛教
		孚	fu45	
		拂	fɐt4	
		苻	fu33	
		彿	fɐt4	
		服	fok2	
		氟		
		俘	fu45	
		浮	fɐu21	
		浮	pʰɐu21	白读
		符	fu33	
		匐	pʰak2	
		匐	pʰɛk2	
		袱	fok2	
		幅	fok4	
		福	fok4	
		蝠	fok4	
		輻	fok4	
		甫		
		甫		
		斧	fu23	
		府	fu23	
		俯	fu23	
		釜	fu23	
		腑	fu23	
		輔	fu23	
		腐	fu21	
		撫	fu23	
		父	fu21	
		付	fu21	
		附	fu21	
		咐	fu33	
		阜	fɐu21	
		赴	fu33	
		負	fu21	
		訃	fu21	
		副	fu33	
		婦	fu21	
		傅	fu45	
		傅	fu21	
		復	fok4	
		復		
		富	fu33	
		腹	fok4	
		複	fok4	
		駙	fu21	
		賦	fu33	
		縛	fok2	
		覆	fu21	
		馥	fok4	
		伽	ka45	
		伽	ka45	
		嘎	kat23	
		尬	kai33	
		賅	kui45	
		該	kui45	
		改	kui23	
		丐	kui33	
		鈣		
		溉	kui33	
		蓋	kui33	
		蓋	kui33	
		概	kʰui33	
		甘	kɐm45	
		杆	kun45	
		肝	kun45	
		泔	kɐm45	
		柑	kɐm45	
		竿	kun45	
		尷	kam45	
		桿	kun23	
		敢	kɐm23	
		稈	kun23	
		感	kɐm23	
		趕	kun23	
		橄	kɐm23	
		擀		
		干	kun45	
		幹	kun33	
		贛		
		贛		
		傘	ɬan23	
		散	ɬan23	
		散	ɬan33	
		山	san45	
		刪	san45	
		姍	san45	
		珊	san45	
		跚	san45	
		拴	san45	
		拴	san45	
		槓		
		高	kɐu45	
		羔	kɐu45	
		睪	kɐu45	
		睪		
		膏	kɐu45	
		篙	kɐu45	
		糕	kɐu45	
		搞	kau23	
		稿	kɐu23	
		鎬	hɐu21	
		告	kɐu33	
		告	kɐu33	
		戈	ko45	
		咯		
		咯		
		咯		
		哥	ko45	
		胳	kak23	
		割	kut23	
		歌	ko45	
		擱	kak23	
		鴿	kɐp23	
		革	kɛk23	
		格	kɛk23	
		葛	kut23	
		隔	kɛk23	
		閤		
		閤	kak23	
		閤	hɐp2	
		閣	kak23	
		骼	kɛk23	
		各	kak23	
		個	ko33	
		鉻	lak23	
		給	kʰɐp4	
		根	kɐn45	
		跟	kɐn45	
		艮		
		閂	san45	
		庚	kɛŋ45	
		耕	kɛŋ45	
		羹	kɛŋ45	
		埂		
		耿	kɛŋ23	
		哽	kɛŋ23	
		梗	kɛŋ23	
		更	kɛŋ45	
		更	kɛŋ45	
		更	kɛŋ33	
		工	koŋ45	
		弓	koŋ45	
		公	koŋ45	
		功	koŋ45	
		攻	koŋ45	
		供	koŋ45	提供
		供	koŋ33	供奉
		栓	san45	
		恭	koŋ45	
		蚣	koŋ45	
		躬	koŋ45	
		宮	koŋ45	
		汞	koŋ23	
		拱	koŋ23	
		鞏	koŋ23	
		共	kʰoŋ21	
		貢	koŋ33	
		勾	ŋɐu45	
		勾	kɐu45	
		鉤	ŋɐu45	
		溝	kɐu45	
		篝	kɐu45	
		苟	kɐu23	
		狗	kɐu33	
		枸	kɐu23	
		垢	kɐu33	
		夠	kɐu33	
		搆	kɐu33	
		彀		
		詬		
		媾		
		構	kɐu33	
		購	kɐu33	
		估	ku45	
		估		
		咕	ku45	
		呱	ku45	
		呱	kwa45	
		沽	ku45	
		孤	ku45	
		姑	ku45	
		菇	ku45	
		辜	ku45	
		箍	kʰu45	
		鴣	ku45	
		轂	kok4	
		古	ku23	
		谷	kok4	山谷
		谷	jok4	
		谷		
		汩		
		股	ku23	
		骨	kwɐt4	
		牯	ku23	
		詁	ku23	
		鼓	ku23	
		穀	kok4	
		瞽	ku23	
		蠱	ku23	
		固	ku33	
		故	ku33	
		雇	ku33	
		僱	ku33	
		錮	ku33	
		鯝	ku33	
		顧	ku33	
		瓜	kwa45	
		刮	kwat23	
		剮	wa23	
		寡	kwa23	
		卦	kwa33	
		掛	kwa33	
		褂	kwa33	
		乖	kwa45	
		拐	kwai23	
		枴	kwai23	
		怪	kwai33	
		官	kun45	
		冠	kun45	衣冠
		冠	kun33	冠冠軍
		倌	kun45	
		棺	kun45	
		攤	tʰan45	
		灘	tʰan45	
		觀	kun45	参觀
		觀	kun33	道觀
		莞	kun45	
		莞	kun23	
		莞		
		管	kun23	
		館	kun23	
		貫	kun33	
		癱	tʰan45	
		灌	kun33	
		罐	kun33	
		鸛	kun33	
		光	koŋ45	
		桄		
		胱	koŋ45	
		广		
		廣	koŋ23	
		獷	koŋ23	
		壇	tʰan33	
		圭	kwɐi45	
		皈	kwɐi45	
		珪	kwɐi45	
		規	kʰwɐi45	
		硅	kwɐi45	
		瑰		
		瑰	kwɐi33	
		閨	kwɐi45	
		龜	kwɐi45	
		龜		
		龜		
		鮭	kwɐi45	
		歸	kwɐi45	
		軌	kwɐi23	
