#漢字	音標	解釋				
#簡稱	/	宜章岩泉				
#全稱	/	宜章岩泉话				
#版本	/	2022-5-17				
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f				
#韻母	/	#韻母順序，用逗號分開。如：a,o,e				
#聲調	/	33 1 1a 陰平 ꜀,35 2 1b 陽平 ꜁,45 3 2 上 ꜂,21 5 3a 阴去 ꜄#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。				
#說明	/	來源：Wesaley 参考自《宜章县志》、《广韵》#HTML格式，僅允許一行，用<br>換行				
公	koŋ1					
仓	tsʰaŋ1					
月	ȵyɛ5					
氏	sɿ2	官话音				
勿	u2	官话音				
欠	tɕʰiɛ5					
风	foŋ1					
丹	tan1	官话音				
匀	yn2					
乌	u1	官话音				
勾	kɐø1					
凤	foŋ2	官话音				
六	lɵø5					
文	uɛn2					
亢	kʰaŋ2	官话音				
方	faŋ1					
火	xou3					
为	uɛi2					
斗	tɐø5					
忆	i2	官话音				
计	tɕi5					
订	tɛn5					
户	xu2	官话音				
认	in5					
冗	loŋ3	官话音				
讥	tɕi1					
心	sɛn1					
尺	tsʰɿ5	官话音				
引	in3	官话音				
丑	tɕʰiou3					
巴	pa1					
孔	kʰoŋ3					
队	tuɛi5					
办	pan5	怎么~				
办	pan2	~法				
以	i3					
允	ioŋ3					
予	y3					
邓	tɛn2	官话音				
劝	tɕʰyɛ5					
双	suaŋ1					
书	ɕy1					
幻	xuan5					
玉	y2					
刊	kʰan1					
未	uɛi2	官话音				
末	mɔ5					
示	sɿ2	官话音				
击	tɕi5					
打	ta3					
巧	tɕʰiau3	~克力				
正	tɕin1	~月				
正	tɕin2	~确				
扑	pʰu3					
卉	xuɛi2	官话音				
扒	pʰa5	官话音				
功	koŋ1					
扔	lɛn1	官话音				
去	fɛ2					
甘	kan1					
世	sɿ2					
艾	ŋai5					
古	ku3					
节	tɕiɛ3					
本	poŋ3					
术	su5	官话音				
可	kʰou3					
丙	pɛn3					
左	tsou3					
厉	li5					
石	sa2					
右	iou5					
布	pu5					
夯						
戊						
龙	loŋ2					
平	pɛn2					
灭	miɛ5					
轧	ŋa2					
东	toŋ1					
卡						
北	pai3					
占	tsan5					
凸						
卢	lu5					
业	ȵiɛ5					
旧	tɕʰiou5					
帅	suai2	官话音				
归	kuɛi1					
旦	tan2	官话音				
目	mu5					
且	tɕʰiɛ3					
叶	iɛ5	官话音				
甲	ka5	手~（手指甲）				
甲	tɕia3	文				
申	sɛn1					
叮	tɛn1					
电	tiɛ5	白				
电	tian2	文				
号	xau5					
田	tiɛ2					
由	iou2					
只	tsa3	一~猪				
叭	pa1	喇~				
史	sɿ3					
央	iaŋ1					
兄	ɕioŋ1					
叽	tɕi1					
叼	tiau1					
叫	tɕiau5					
叩	kʰɐø5					
叨	tau1					
另	lɛn5					
叹	tʰan5					
冉	lan3	官话音				
皿	min3	官话音				
凹						
囚	tɕʰiou5	官话音				
四	sɿ5					
生	ɕin					
矢	sɿ3	~量				
失	sɿ5	官话音				
乍	tsa2					
禾	ou2					
丘	tɕʰiou1					
付	fu5					
仗	tsaŋ2	官话音				
代	tai5					
代	tai2	后~				
仙	ɕiɛ1					
们	mɛn5	我~				
仪	ȵi5					
白	pou5	~色的				
仔	tsa3					
他	kɛ1					
斥						
瓜	kɔ1					
乎	xu1					
丛	tsʰoŋ2					
令	lɛn5					
用	ioŋ5					
甩	suai3					
印	in5					
尔	ɛ3					
乐	lɔ5	快~				
乐	yɛ	音~				
句	tɕy5					
匆	tsʰoŋ1					
册	tsʰa3					
卯	mau3					
犯	fan2	官话音				
外	uai5					
处	tɕy2	~所				
处	tɕʰy3	~理				
冬	toŋ1					
鸟	tiau3	白，性交				
鸟	niau3	文，~仔				
务	u5					
包	pau1					
饥	tɕi1					
主	tɕy3					
市	sɿ5					
立	liɛ5	站~				
冯	foŋ5	官话音				
玄	ɕyɛ2					
闪	ɕiɛn3					
兰	lɔ2					
半	pɔ5					
汁	tɕiɛ3	汤~				
汇	xuɛi2	官话音				
头	tɐø2	洗~				
头	tɐø3	钵~				
汉	xan2	官话音				
宁	ȵin5					
穴	ɕyɛ5					
它						
讨	tʰau3					
写	ɕia3					
让	ȵiaŋ5					
礼	li3					
训	ɕyn5					
议	ȵi2					
必	pi5					
讯	ɕyn2	官话音				
记	tɕi5					
永	ioŋ1	~州				
司	sɿ1					
尼	ȵi2					
民	mɛn2					
弗						
弘	xoŋ5	官话音				
出	tɕʰyɛ3					
辽	liau2					
奶	nai3					
奴	nu5	~隶				
召	tsau1					
加	kɔ1					
皮	pi2					
边	piɛ1					
孕	ioŋ5					
发	fa3					
圣	ɕin2					
对	tuɛi5	~错				
对	tuɛi2	~联				
台	tai2					
矛	mau5					
纠	tɕiou1					
母	mu3					
幼	iou5					
丝	sɿ1					
邦	paŋ1					
式	sɿ2	官话音				
迂	y1					
刑	ɕin5	官话音				
戎	ioŋ2					
动	toŋ5					
扛						
寺	tsɿ5					
吉	tɕiɛ5					
扣	kʰɐø5					
考	kʰau3					
托	tʰou1					
老	lau1	~人家				
巩	koŋ3					
圾						
执						
扩						
扫	sau3	打~				
地	ti5					
场	tsʰaŋ3					
扬	iaŋ2					
耳	ɛ3	~机				
芋	y2	官话音				
共	koŋ5					
芒	maŋ5	官话音				
亚						
芝	tsɿ1					
朽	ɕiou3					
朴	pʰu3					
机	tɕi1					
权	tɕʰyɛ2					
过	kou5					
臣	tɕʰin5	官话音				
吏	li2	官话音				
再	tsai5					
协	ɕiɛ5	官话音				
西	ɕi1					
压	ia5	官话音				
戌						
在						
百	pai3	一~				
百	pɛ5	~分之~				
有	iou1	白，~钱				
有	iou3	文，拥~				
存						
而	ɛ5					
页	iɛ5					
匠						
夸						
夺						
灰	xuɛi1					
达	ta5					
列	liɛ5					
死	sɿ3					
成	tɕʰin5					
夹	ka5					
挟						
夷						
轨	kuɛi3					
邪						
尧						
划	xua5	~算				
划	xua2					
迈	mai5					
毕	piɛ5					
至	tsɿ2					
此	tsʰɿ3					
贞	tɕin1					
师	sɿ1					
尘	tɕʰin5					
尖	tɕiɛ1					
劣	lyɛ2					
光	kuaŋ1					
当	taŋ2	~得（比得上）				
当	taŋ1	~兵				
早	tsau3					
吁						
吐						
吐						
吓	xai3					
虫	tsʰoŋ2					
曲						
团	tɔ2					
吕	ly3					
同	toŋ2					
吊	tiau5					
吃	tɕʰia3	文				
因	ɛn1					
吸						
吗	ma1					
吆						
屿						
屹						
岁	ɕy5					
帆	fɔ1					
帆	fan1					
回	xuɛi2					
岂	tɕʰi3					
则						
刚	kaŋ1					
网	maŋ3	浆丝~				
网	uaŋ3	~络				
肉	ȵiou5					
年	ȵiɛ2					
朱	tɕy1					
先	ɕiɛ1					
丢	tiou1					
廷	tʰɛn5	朝~				
舌	sa2					
竹	tiou5					
迁	tɕʰiɛ1					
乔	tɕʰiau2					
迄	tɕʰi3					
伟	uɛi3					
传	tɕyɛ5					
传	tɕyɛn2	水浒~				
乒						
乓						
休	ɕiou1					
伍	u3					
伏	fu5	光~				
伏	pʰu5	~到				
优	iou1					
臼						
伐	fa5	官话音				
延	iɛ2					
仲	tsoŋ2	官话音				
件	tɕiɛ5					
任	in2					
伤	saŋ1					
价	kɔ5	白				
价	tɕia2	文				
伦	luɛn5					
份	fɛn5					
华	xua5					
仰	ȵiaŋ3					
仿	faŋ3					
伙	xou3					
伪	uɛi3					
自	tsʰɿ5					
伊	i1					
血	ɕyɛ3					
向	ɕiaŋ5					
似	sɿ5					
后	xɐø5					
行	ɕin5	~驶				
行	xaŋ5	一~				
舟	tɕiou1					
全	tɕʰyɛ2					
会	xuɛi2	能				
会	xuɛi5	开~				
杀	sa5					
合	xɔ5					
兆	tsau2	官话音				
企	tɕʰi3					
众	tsoŋ2					
爷	ia2					
伞	san3					
创	tsʰaŋ2	~造				
创	tsʰaŋ5					
肌	tɕi1					
肋	lɛ5					
朵						
杂						
危	uɛi5	~险				
旬	ɕyn5					
旨	tsɿ3					
旭	ɕy2					
负	fu2					
匈	ɕioŋ1					
名	mɛn2					
各						
多	tou1					
争	tsa1	白				
争	tsɛn1	文				
色	sɛi3					
壮	tsuaŋ5	结实				
冲	tsʰoŋ1					
妆	tsuaŋ1					
冰	pɛn1					
庄	tsuaŋ1					
庆	tɕʰin5					
亦						
刘	liou2					
齐	tɕʰi2					
交	tɕiau1					
衣	i1					
次	tsʰɿ5					
产	tsʰan3					
决	tɕyɛ5					
亥						
充	tsʰoŋ1					
妄	uaŋ2					
闭	pi5	白				
闭	pi2	文				
问	moŋ5	白				
问	uɛn2	文				
闯	tsʰuaŋ3					
羊	iaŋ2					
并	pɛn5					
关	kʰua1					
米	mi3					
灯	tɛn1					
州	tɕiou1					
汗	xɔ6					
污	u1					
江	kaŋ1					
汛	ɕyn2					
池	tsʰɿ2					
汝	ȵy3	~城县				
汤	tʰaŋ1					
忙	maŋ2					
兴	ɕin2	高~				
兴	ɕin1	~奋				
宇	y3					
守	ɕiou3					
宅						
字	tsʰɿ5					
安	ŋan1					
讲	kaŋ3					
讳						
军	tɕyn1	文				
军	kuɛn1	白				
讶						
许	ɕy3					
讹	ɔ	官话音				
论	luɛn5	~语				
论	luɛn2	谈~				
讼						
农	noŋ5					
农	noŋ2					
讽	foŋ3					
设	ɕiɛ5					
访	faŋ3					
诀	tɕyɛ5					
寻	tɕʰin2					
那						
迅	ɕyn2	官话音				
尽	tɕin5					
导	tau3	~致				
异	i5					
弛						
孙	ɕyn1					
阵	tɕin2					
阳	iaŋ2					
收	ɕiou1					
阶	kai1					
阴	ɛi1					
防	faŋ2					
奸	kan1					
如	lu5					
妇	fu2	~女				
妇	fu1	~娘				
妃	fɛi1					
好	xɐø3					
她	kɛ1					
妈	mɛi1					
戏	tɕʰi2					
羽	y3					
观	kuan1					
欢	xuan1					
买	ma1					
红	xoŋ2					
驮						
纤	tɕʰiɛ1					
驯	ɕyn2					
约	yɔ5					
级	tɕiɛ5					
纪	tɕi3	~念				
纪	tɕi1	年~				
驰						
纫						
巡	ɕyn5	官话音				
寿	ɕiou5					
弄	loŋ5					
麦	ma5					
麦	mɛ5	~克风				
玖	tɕiou3					
玛						
形	ɕin2					
进	tɕin2	~步				
戒	kai5					
吞	tʰuɛn1					
远	yɛ1					
违	uɛi2					
韧						
运	ioŋ5					
运	yn2					
扶	fu2					
抚	fu3					
坛	tɔ3					
坛	tʰan5	文，论~				
技	tɕʰi6					
坏	xuai5					
抠	kʰɐø1					
扰	iau3					
扼	ŋɔ3	官话音				
拒	tɕy2	官话音				
找	tsau3	~钱				
批	pʰi1					
址	tsɿ3					
扯	tsʰa3					
走	tsɐø3					
抄	tsʰau1					
贡	koŋ2					
汞	koŋ3					
坝	pa5					
攻	koŋ1					
赤	tsʰɿ5					
折						
抓						
扳						
抡						
扮	pan2	官话音				
扮	pɔ5					
抢	tɕʰiaŋ3					
孝	ɕiau5					
坎	kʰan3					
均	tɕyn1					
抑	i2					
抛	pʰau1					
投						
坟	fɛn2					
坑	kʰɛn1					
抗	kʰaŋ2					
坊	faŋ3					
抖	tɐø3					
护	xu5					
壳						
志	tsɿ2					
块	kʰua5					
扭	ȵiou3					
声	ɕin1					
把	pa3					
报	pau5					
拟	ȵi3					
却	tɕʰiɛ5					
却	tɕʰiɛ2					
抒	ɕy1	~情				
劫						
芙	fu5	官话音				
芜	u5	官话音				
苇						
芽	ŋɔ2					
花	xua1					
芹	kʰɛn2					
芥	kai2					
芬	fɛn1					
苍	tsʰaŋ1					
芳	faŋ1					
严	iɛ2					
芦						
芯	sɛn1					
劳	lau2	白				
劳	lau5	文				
克	kʰɛ2	文				
芭	pa1	~蕉				
苏	sou1					
杆	kan1					
杠						
杜	tu2	姓~				
材	tsʰai5					
村	tɕʰyn1					
杖	tsaŋ2					
杏	ɕin2	官话音				
杉	sai1					
巫	u1					
极	tɕi5					
李	li3					
杨	iaŋ2					
求	tɕʰiou2					
甫	pʰu3					
匣	xua5					
更	kɛn5					
更	kɛn1					
束						
吾	ŋa5					
豆	taø5					
两	lɵø1	~个				
酉						
丽	li5	官话音				
医	i1					
辰						
励	li5					
否						
还	ua2	白，~钱				
还	xɔ2	~有				
尬	ka2					
歼	tɕiɛ1					
来	ly2	白				
来	lai5	文				
连	liɛ2					
轩	ɕyɛn1					
步	pu5					
卤	lu3					
坚	tɕian1					
肖	ɕiau1					
旱	xan2	官话音				
盯	tɛn1					
呈						
时	sɿ2					
吴	u5					
助						
县	ɕyɛ5					
里	ti3					
呆	ŋai2					
吱						
吠	fɛi2					
呕	ɐø3					
园	yɛ2					
旷	kʰuaŋ5					
围	uɛi2					
呀						
吨	tuɛn1					
足	tsu5					
邮	iou2					
男	nɔ2					
困	kʰuɛn2					
吵	tsʰau3					
串	tɕʰyɛ5					
员	yɛ2	白				
员	yɛn5	文				
呐	na2	~喊				
听	tʰɛi1	白				
听	tʰin2	文				
吟	in5					
吩	fɛn1					
呛	tɕʰiaŋ5					
吻	uɛn3					
吹	tɕʰy1					
呜						
吭						
吧	pa1	语气词				
邑	i2					
吼	xou3					
囤						
别	piɛ5					
吮						
岖	tɕʰy1					
岗	kaŋ1					
帐	tsaŋ5					
财	tsʰai2					
针	tɕin1					
钉	tɛn1	~入赴				
牡	mou3					
告	kau5					
我	ŋa5					
乱	lɔ5					
利	li5					
秃	tʰu1					
秀	ɕiou5	白				
秀	ɕiou2	文				
私	sɿ1					
每	mɛi3					
兵	pɛn1					
估	ku1					
体	tʰi3					
何						
佐	tsɔ3					
佑	iou5					
但	tan5					
伸	ɕin1					
佃	tiɛ5					
作	tsɔ5					
伯						
伶	lɛn2					
佣	ioŋ1					
低	ti1					
你	ȵiɛ1					
你	ȵi1	又音				
住	tɕʰy5					
位	uɛi5					
伴	pan5					
身	ɕin1					
皂	tsau5					
伺						
佛	fɔ5	官话音				
囱						
近	tɕʰyɛ1	白				
近	tɕin2	文，~视				
彻	tsʰɛ5	官话音				
役	i2					
返	fɔ3					
余	y5					
希	ɕi1					
坐	tsʰou5					
谷	ku3					
妥	tʰɔ3					
含	xa2					
含	xan5					
邻	lɛn2					
岔	tsʰa5					
肝	kɔ1	白				
肝	kan1	文				
肛	kaŋ1					
肚	tu5					
肘						
肠	tsʰaŋ2					
龟	kuɛi1					
甸	tian2	文				
免	miɛ3					
狂	kʰuaŋ5					
犹	iəu5					
狈						
角	kɔ5					
删	suan1					
条	tiau2					
彤	toŋ2					
䦆						
卵	lɔ3					
灸	tɕiou1					
岛	tau3					
刨						
迎						
饭	fɔ5					
饮	in3					
系	xɛi5	白，是				
系	ɕi2	~列				
言	ȵian5					
冻	toŋ5	冷				
状	tsʰuaŋ2	官话音				
亩	mou3					
况	kʰuaŋ5					
床	tsʰaŋ2					
库	kʰu5					
庇						
疗	liau5	官话音				
吝						
应	ɛn5					
这	tɛi5					
冷	lɛn3					
庐	lu5					
序	ɕy2					
辛	ɕin2	文				
弃	tɕʰi2					
冶						
忘	uaŋ5					
闰	yn2					
闲	ɕiɛ2					
间	kan1					
闷	mɛn5					
判	pʰɔ5					
兑	tuɛi2					
灶	tsau5					
灿	tsʰan2					
灼						
弟	ti5					
汪	uaŋ1					
沐	mu2					
沛	pʰɛi2					
汰	tʰai2	淘~				
沥						
沙	sou1					
汽	tɕʰi5					
沃						
沦	luɛn5					
汹	ɕioŋ1					
泛	fan2					
沧	tsʰaŋ1					
没	mɛi5	官话音				
沟	kɐø1					
沪	xu2					
沈	ɕin3					
沉	tɕʰin5					
沁	tɕʰin2					
怀	xuai5					
忧	iou1					
忱						
快	kʰua5					
完	uan2					
宋	soŋ2	官话音				
宏	xoŋ5	官话音				
牢	lau2					
究	tɕiou1					
穷	koŋ2					
灾	tsai1					
良	liaŋ5	官话音				
证	tɕin2					
启	tɕʰi3					
评	pʰin5	官话音				
补	pu3					
初	tsʰu1					
社	sɛ2					
祀	sɿ2					
识	sɿ5					
诈	tsa5					
诉	sou5					
罕	xan3					
诊	tɕin3					
词	tsʰɿ5					
译	i2					
君	kuɛn1					
灵	lɛn2					
即						
层	tsʰɛn2					
屁	pʰi5					
尿	ȵiau5					
尾	mi1					
迟	tsʰɿ2					
局	tɕy2	官话音				
改	kai3					
张	tsaŋ1					
忌	tɕi2					
际	tɕi2	官话音				
陆	liəu5	官话音				
阿	a1	~姨				
阿	ɔ1	~胶				
陈	tɕʰin2					
阻	tsu3					
附	fu2	官话音				
坠	tsuɛi5					
妓	tɕi2	官话音				
妙	miau5					
妖	iau1	官话音				
姊	tsɿ3					
妨	faŋ5					
妒	tu5					
努	nu3					
忍	in3					
劲	tɕin2					
矣						
鸡	kɛi1					
纬	uɛi3					
驱	tɕʰy1					
纯	suɛn5					
纱	sɔ1					
纲	kaŋ1					
纳	na2	官话音				
驳	pɔ5	官话音				
纵	tsoŋ2	官话音				
纷	fɛn1					
纸	tsɿ3					
纹	uɛn2					
纺	faŋ3					
驴	ly5					
纽	ȵiou3					
奉	foŋ2					
环	uan2					
武	u3					
青	tsʰɛn1					
责	tsɛ5	官话音				
现	kʰɛn1					
玫	mɛi5					
表	piau1	手~				
规	kuɛi1					
抹	ma1					
卦						
坷	kʰɔ5					
坯						
拓						
拢	loŋ3					
拔	pa5	~河				
坪	pɛn2					
拣	tɕiɛ3					
坦	tʰan3	官话音				
担	ta1	~心				
坤	kʰuɛn1					
押	ia1	官话音				
抽	tɕʰiou1					
拐	kua3					
拖	tʰou1					
者						
拍	pʰɛ5					
顶	tɛn3					
拆	tsʰɛ5	官话音				
拎	lɛn1					
拥	ioŋ1					
抵	ti3	~抗力				
拘	tɕy1					
势	sɿ5					
抱	pau5					
拄	tɕʰy5					
垃						
拉	la1					
拦	lɔ2					
幸	ɕin2	~福				
拌	pan2	搅~机				
拌	pɔ5	~面				
拧	ȵin3					
拂						
拙						
招	tsau1					
坡	pʰɔ1					
披	pʰi1					
拨	pɔ5					
择	tsʰɛ5					
抬	ta2	白				
抬	tʰai5	文				
拇	mu3					
拗	ɐø5					
其	tɕʰi5	官话音				
取	tɕʰy3					
茉						
苦	kʰu3	辛~				
昔	ɕi1					
苛	kʰɔ1					
若	iɔ5					
茂	mou2					
苹	pɛn2					
苗	miau2					
英	in1	文				
苟	kou3					
苑	yɛ5					
苞	pau1					
冇	mau2	~得（没有）				
冇	mau5	没有				
范	fan2	~姓				
直	tsɿ5	官话音				
茁	tsɔ5	官话音				
茄	tɕʰia2					
茎	kɛn5					
苔	tʰai	官话音				
茅	mau2					
枉	uaŋ3					
林	lɛn2	白				
林	lin5	文				
枝	tsɿ1					
杯	pɛi1					
枢						
柜	kʰuɛi2					
枚	mɛi3	一~针				
析	ɕi1					
板	pa3	板子				
板	pan3	~车				
松	soŋ1					
枪	tɕʰiaŋ1					
枫	foŋ1					
构	kɐø5					
杭	xaŋ5	官话音				
杰	tɕiɛ5	官话音				
述						
枕	tɕin3					
丧	saŋ2	~失				
丧	saŋ5					
或	xuɛ5					
画	xua5					
卧						
事	sa5					
刺	tsʰɿ2					
枣	tsau3					
雨	y3					
卖	ma5					
郁	y2					
矾	fan5	文				
矿	kʰuaŋ5					
码	mɔ3					
厕	tsɛ5	~所				
奈	nai2	官话音				
奔	pɛn1					
奇	tɕʰi2					
奋	fɛn2	官话音				
态	tʰai2	官话音				
欧	ŋou1					
殴	ŋou2					
垄	loŋ3					
妻	tɕʰi1					
轰	xoŋ1					
顷	kʰɛn1					
转	tyɛ5					
斩	tsan3					
轮	luɛn2					
软	nyɛ1					
𤆵						
到	tau5					
非	fɛi1					
叔	sou3					
歧	tɕʰi5					
肯	kʰɛn3					
齿	tsʰɿ3					
些	ɕiɛ1					
卓	tsɔ5	官话音				
虎	fu3					
虏	lu3					
肾	sɛn2	官话音				
贤	ɕiɛ2					
尚	saŋ2	官话音				
旺	uaŋ5					
具	tɕʰy5					
具	tɕʰy2					
味	uɛi5					
果	kɔ3					
昆	kʰuɛn1					
国	kuɛ5					
哎	ɛi3					
咕	ku1					
昌	tsʰaŋ1					
呵	xɔ1					
畅	tsʰaŋ2	官话音				
明	mɛn2					
易	i5					
咙	loŋ1					
昂	ŋaŋ5					
迪	ti2					
典	tiɛ3					
固	ku5					
忠	tsoŋ1					
呻	ɕin1					
咒	tsɐø5					
咋						
咐	fu5					
呼	xu1					
鸣	mɛn2					
咏	ioŋ3					
呢	lɛ3					
咄						
咖	kʰa1	~啡				
岸	ŋan5					
岩	ŋɔ2	~泉，地名				
岩	ŋan5	~石				
帖	tʰiɛ5	~（请柬）				
罗	lou2					
帜						
帕	pʰɔ5					
岭	lɛn3					
凯	kʰai3					
败	pai5					
账	tsaŋ5					
贩	fan2	~毒				
贬	piɛ3					
购	kɐø5					
贮						
图	tu2					
图	tʰu2	又读				
钓	tiau5					
制	tsɿ5					
知	tsɿ1	官话音				
迭	tiɛ5	官话音				
氛	fɛn2	官话音				
垂	tɕʰy5					
牧	mu2	官话音				
物	u5	官话音				
乖	kuai1					
刮	kua1					
秆	kan3	禾~				
和	xɔ5	官话音				
季	tɕi5					
委	uɛi3					
秉	pɛn3					
佳	kɔ1	白				
佳	tɕia1	文				
侍	sɿ2	服~				
岳	iɔ5	~阳，地名				
供	koŋ1					
使	sɿ3	~用				
例	li5					
侠						
侥						
版	pa3					
侄	tsʰɛi5	~子				
侦	tɕin1					
侣	ly3					
侧	tsɛ5	~边				
凭	pɛn3	倚靠				
凭	pʰin5	官话音				
侨	tɕʰiau5	官话音				
佩	pʰɛi5					
货						
侈						
依	i1					
卑	pɛi1					
的	kɛ1					
迫	pʰɛ5					
质	tsɿ5					
欣	ɕin1					
征	tɕin1					
往	uaŋ3					
爬	pa2					
彼	pi3					
径	kɛn2	白				
径	tɕin2	文				
所	sɔ3					
舍	sa6	~得（没有）				
舍	sɛ5					
金	kɛn1					
刹						
命	mɛn5					
肴						
斧	pʰu3					
爸						
采	tsʰai3					
觅	mi5					
受	ɕiou5					
乳	y3					
贪	tʰa1					
念	liɛ5					
贫	pɛn2					
忿						
肤	fu1					
肺	fɛi2					
肢	tsɿ1					
肿	tsoŋ3					
胀	tsaŋ5					
朋	poŋ2					
股	kʰu3					
肮	aŋ1					
肪	faŋ5					
肥	fɛi5					
服	fu5					
胁	ɕiɛ5					
周	tɕiou1					
昏	xuɛn1					
鱼	oŋ2					
兔	tʰu5					
狐	u2	~狸				
忽						
狗	kɐø3					
狞						
备	pɛi5					
饰	sɿ2	官话音				
饱	pau3					
饲						
变	piɛ5					
京	kɛn1					
享	ɕiaŋ3					
庞	pʰaŋ5					
店	tiɛ5					
夜	ia5					
庙	miau6					
府	fu3					
底	tɛi3					
疟						
疙	kɔ1	官话音				
疚						
剂						
卒						
郊	tɕiau1					
庚	kɛn1					
废	fɛi5					
净	tsɛn5					
盲	maŋ2					
放	faŋ5					
刻	kʰɛ3					
育	y5					
氓						
闸						
闹	nau5					
郑	tɕin2					
券						
卷	tɕyɛ5					
卷	tɕyɛn3	又读				
单	ta1					
炬	tɕy5					
炒	tsʰau3					
炊	tɕʰy1					
炕	kʰaŋ2					
炎	iɛ2					
炎	iɛn5	又读				
炉	lu5					
沫	mɔ5	泡~				
浅	tɕʰiɛ3					
法	fa5					
泄	ɕiɛ2					
沽						
河	xou2					
沾						
泪	ly5					
沮	tɕy3					
油	iou2					
泊						
沿	yɛ2	~着				
泡	pʰau5	起~（溃疡）				
注	tɕy5					
泣	tɕʰi2	官话音				
泞						
泻	ɕiɛ2	官话音				
泌	mi5	分~				
泳	yn3					
泥	nɛi2					
沸	fɛi2	官话音				
沼	tsau3					
波	pɔ1					
泼	pʰɔ1					
泽	tsʰɛ5					
治	tsʰɿ5					
怔						
怯	tɕʰiɛ5					
怖	pu5					
性	sɛn5	白				
性	ɕin2	文				
怕	pʰa5					
怜	liɛ2					
怪	kua5					
怡	i5	官话音				
学	xou1					
宝	pau3					
宗	tsoŋ1					
定	tɛn5					
宠	tsʰoŋ3					
宜	ȵiɛ1	便~				
宜	ȵi2	~章（地名）				
审	ɕin3					
宙	tsou5					
官	kua1					
