#ɿ				
tɕ	交郊教{∽书}焦蕉椒骄娇浇		绞狡搅剿矫缴饺	教{∽育}校{∽对}较觉{文；睡~} 噍叫嚼
tɕʰ	悄	瞧乔桥	巧	俏鞘轿
ɕ	消宵嚣肖箫侥	肴淆	小晓	孝效校笑
Ø	妖邀腰要{~求}幺吆	摇谣窑姚尧	咬舀鸟	要{~不∽}耀鹞尿跃
#əu				
调\n声	阴 平	阳 平	上 声	去 声
t	都{∽是}兜逗		陡斗{升~}	斗{∽争}豆
tʰ	偷	头投	抖	透
n		楼	缕屡搂	漏陋
ts	邹周舟州洲		走肘帚	奏纣昼宙咒
tsʰ	抽	绸稠筹愁仇酬	丑	凑骤臭
s	叟搜飕馊收		手首守	嗽瘦受兽寿授售
z		柔揉		肉
k	勾钩沟		狗	苟够构购
kʰ	抠眍		口	叩扣寇
ŋ	欧		藕偶呕殴	怄
x		侯喉猴候	吼	后厚
#iəu				
调\n声	阴 平	阳  平	上 声	去 声
m				谬
t	丢			
n	溜	流刘留硫琉馏	柳	
tɕ	揪鸠纠灸		酒九久韭	就舅咎救究旧柩
tɕʰ	秋丘	求球仇		
ɕ	修羞休	囚泅	朽	秀绣宿锈袖嗅
Ø	忧悠幽	牛尤邮由游犹	纽扭有友酉	诱又右佑柚釉幼
#an				
调\n声	阴 平	阳  平	上 声	去 声
p	班斑颁扳般搬		板版	扮瓣办伴拌半
pʰ	攀潘	盘		盼襻绊判叛
m		蛮瞒馒	满	慢漫幔蔓
f	藩翻番	凡帆烦繁	反	范犯泛贩饭
t	耽担{负∽}丹单		胆	淡担{∽子}诞旦但弹{子~}蛋
tʰ	贪探滩摊	潭谭谈痰檀弹{~琴}掸	毯坦	炭叹
n		南男蓝篮难{∽易}兰拦栏	览揽榄缆懒	滥难烂
ts	簪粘瞻		斩盏展	暂錾站蘸占赞溅绽栈战颤
tsʰ	参搀餐	蚕惭谗馋残缠	惨产	灿
s	三衫山膻扇	蟾蝉禅单{姓}	陕闪散{鞋带∽了}伞	散{解∽}善扇膳
z		然燃	染冉	
k	甘柑泔尴干肝竿		感敢橄杆赶	
kʰ	堪勘嵌看{~守}刊		龛坎砍	看{~见}
ŋ	庵埯淹安鞍			音暗岸按案雁晏
x	憨酣鼾	含函咸寒韩	撼喊罕	憾陷旱汉汗焊翰限
#iɛn				
调\n声	阴  平	阳 平	上 声	去  声
p	鞭编边		蝙扁匾	辨辩变汴便{方~}辫
pʰ	篇偏	便{~宜}		骗遍片
m		绵棉眠	免勉娩缅渑	面
t	掂颠		点典佃	簟店电殿奠垫
tʰ	添天	甜田填	舔腆	
n		廉镰帘连联怜莲		敛殓练炼楝恋
tɕ	监尖兼艰间{房~}奸煎肩坚		减碱检俭简柬剪践笕	舰渐剑间谏涧建见件箭贱饯犍键健
tɕʰ	歼签谦迁笺牵	潜钳钱乾虔犍{∽为县}前	浅遣	欠歉
ɕ	仙先	嫌闲贤	险显	馅线羡宪献现县
Ø	阉炎拈撩蔫焉研烟燕{姓；∽京}	盐阎檐严颜涎谚言年	掩俨腌眼碾辇演撵	验厌艳焰靥宴酽念堰砚燕{~子}
#uan				
调\n声	阴 平	阳 平	上 声	去 声
t	端		短	断锻段缎
tʰ		团		
n		鸾	暖卵	乱
ts	专砖		转{~眼}	赚钻攒撰篆转{~圈}传{~记}
tsʰ	川穿	传{~达}椽船	铲	纂窜篡串
s	珊删酸闩栓			疝篡蒜涮{∽洗}
z			软阮	
k	官棺观{~看}冠{皇∽}鳏关		管馆	贯灌罐观{寺~}冠{∽军}惯
kʰ	宽		款皖	
x	欢	桓还环	缓	唤焕换幻宦
Ø	剜弯湾	完玩顽	碗腕晚挽宛	万
#yɛn				
调\n声	阴 平	阳 平	上 声	去 声
tɕ	绢捐		卷	圈{猪~}眷卷{试∽}倦券
tɕʰ	圈	全泉拳权颧	犬	劝
ɕ	鲜轩掀宣喧	弦旋玄悬眩	鲜{文：少}选	旋{现，~吃～做}楦
Ø	冤渊	丸圆员缘沿元原源袁辕园援	远	院愿怨
#ən				
调\n声	阴 平	阳 平	上 声	去 声
p	奔锛崩		本	笨
pʰ	烹	盆彭膨		
m		门		闷
f	分芬	焚坟	纷粉	喷愤忿粪奋份
t	敦墩蹲登灯		等	饨沌盾囤顿钝瞪遁凳邓澄
tʰ	吞	屯豚臀腾疼		
n		仑伦沦轮能楞	冷	论嫩
ts	侦争针斟珍榛臻真征贞诊尊遵曾{姓}增蒸		枕娠振拯整	镇阵震憎赠证症郑正
tsʰ	参{∽差}伸村皴称撑	沉岑陈尘臣存曾{~经}层澄承丞橙	惩逞	衬忖寸蹭秤
s	森参{人∽}深身申孙僧升生牲声	神辰晨乘	沈审婶损省	葚甚渗肾胜剩圣盛
z		壬任{姓}人仁	纴忍刃韧	任认
k	跟根更{五∽}庚羹耕		哽埂耿	更{~加}
kʰ			垦恳啃肯	
ŋ	恩			硬
x	亨	痕恒	很	恨杏
#in				
调\n声	阴 平	阳 平	上 声	去 声
p	彬宾槟殡鬓冰兵		丙秉柄饼	病并
pʰ	拼	贫频凭平评瓶屏	品	聘
m		闽民鸣明名铭	悯敏抿皿	命
t	丁钉		顶鼎	锭订定
tʰ	听厅汀	亭廷	艇挺	
n		林淋临邻鳞磷陵菱宁灵零伶	禀檩领岭	赁另令
tɕ	令金襟津巾斤筋京惊荆精经		锦紧仅谨境警井颈	禁进尽近劲茎敬竟竞静净径
tɕʰ	钦亲卿清轻青	琴禽擒秦勤芹情	请	侵寝浸庆磬
ɕ	心辛新薪兴星馨	行{∽为}形型	省{反∽}醒	信衅兴{高∽}幸性姓
Ø	音阴荫因姻殷鹰蝇莺樱英婴缨	吟淫银寅凝迎盈赢	饮引隐影	吝印应映
#uən				
调\n声	阴  平	阳  平	上 声	去 声
ts			准	
tsʰ	椿春		蠢	趁
s		唇纯醇		顺舜
z				润闰孕
k			滚	棍
kʰ	昆坤		捆	困
x	昏婚浑荤	魂横		馄混
Ø	温瘟	文纹蚊闻	稳吻刎	问
#yn				
调\n声	阴 平	阳 平	上 声	去 声
tɕ	钧均君军		郡	晋俊菌
tɕʰ	倾顷	群裙琼		
ɕ	熏勋	寻荀旬循巡笋{存疑}殉		讯逊迅训
Ø		云营茔	允尹颖	熨{∽斗}韵运咏泳
#aŋ				
调\n声	阴  平	阳 平	上 声	去 声
p	帮邦浜		榜绑	谤傍棒蚌
pʰ	胖{~肿}	滂旁螃庞		胖
m		忙芒茫亡盲虻	莽蟒	
f	方芳	肪妨房防	仿纺彷访	放
t	当{应~}		党	荡当{∽作}宕
tʰ	汤	堂膛螳唐塘糖搪	倘躺	趟
n		郎狼	囊曩朗	浪
ts	脏张章樟		长{生∽}涨掌	葬藏{西~}丈杖仗帐胀障 瘴
tsʰ	仓苍昌菖	藏{躲∽}长{∽短}肠场	厂	畅唱倡
s	桑丧{婚~}商伤	常尝裳	磉嗓搡偿赏饷	丧{∽失}上尚
z		瓤	壤攘嚷酿	让
k	冈岗刚纲钢缸		港	杠虹
kʰ	康糠慷			抗炕
ŋ	肮	昂		
x	夯	行航杭		项巷
#iaŋ				
调\n声	阴  平	阳  平	上 声	去 声
n		良凉粮梁量{∽衣}	两辆	量{重~}亮谅
tɕ	将{~要}浆疆姜江豇		蒋奖讲	酱将{大∽}匠降{∽落}
tɕʰ	枪羌腔	墙强	抢强{∽迫}	
ɕ	相箱厢湘襄香乡	祥详降{~伏}	想享响	象橡相{∽貌}向
Ø	央秧殃	娘羊洋杨阳疡	仰养痒	样
#uaŋ				
调\n声	阴  平	阳  平	上 声	去 声
ts	庄装			壮状
tsʰ	疮窗	床	闯桩撞	创
s	霜孀双		爽	
k	光		广	逛
kʰ	桃匡筐眶	狂		旷况矿
x	荒慌	黄皇	谎	晃
Ø	汪	王	网枉往	忘妄望旺
#oŋ				
调\n声	阴 平	阳 平	上 声	去 声
p				迸
pʰ		朋棚蓬篷	捧	
m		谋盟萌蒙	某亩猛	贸孟懵梦茂
f	风枫丰封峰蜂	冯逢缝	讽	凤奉俸缝
t	东冬		董懂	动冻栋洞
tʰ	通捅	同铜童瞳	桶统	痛
n	聋弄	笼齈农依浓龙	拢陇垄	
ts	鬃宗综踪钟盅		总冢种肿	皱绉粽纵重{轻∽}
tsʰ	聪匆囱从{~容}冲舂	丛从重{∽复}	宠	
s	松		怂	送宋诵颂讼
z		茸	冗	
k	公工功恭供		汞拱巩	贡供{~养}共
kʰ	空		孔恐	控
x	轰烘	弘宏红鸿	哄	
Ø	翁			瓮
#ioŋ				
调\n声	阴 平	阳 平	上 声	去 声
tɕʰ		穷邛{∽崃：地名}		
ɕ	兄胸凶			
Ø	雍	荣容蓉庸	永拥勇涌	用
