#阴平[44]、阳平[24]、上声[55]、阴去[41]、阳去[21]、阴入[3]、阳入[5]
ɿ
k          [1]羹 {1 }耕	 
kʰ         [1]坑{～～窟窟 }
ŋ         [6]硬
h          [2]桁{～条}

iaŋ
p         [3]丙 {1 }饼[5]柄{白读}
pʰ         [2]平{公～ ；水～}坪[6]病
m         [2]明{白读}名{白读，～字 }[6]命{白读，～好}
t          [1]丁 {1 }钉{铁～}疔[2]零铃[3]领{白读，～口}岭[5]钉{～住；～钉子}
tʰ         [1]听{～见；～话}听{～其自然；～任 }[6]定{白读}
tɕ         [1]荆{～.柴}惊{白读，～心}精{白读}睛{眼～}经{白读，念～ }[3]井{水～}颈[5]镜径{白读，一～：一直}


tɕʰ        [1]轻{白读，～重；年～}青[2]晴{白读 }[3]请[6]净{白读，干~}
ɕ         [1]兄星{白读}腥[3]醒{白读 }[5]性{白读，～子}姓
ŋ         [2]明{～朝： 明天}
Ǿ         [2]迎{白读，～菩萨}盈赢[3]影{白读，～子 }[5]眏{～牛}


uaŋ
k         [3]梗{白读，～子，茎；菜~}
Ǿ         [2]横{白读，～直，表反正}


eŋ
p         [1]冰 {1}
pʰ        [6]凭
m         [3]猛{文读 }[6]孟 
f         [2]宏
t          [1]登灯[3]等[5]凳瞪{～眼 }
tʰ         [2]诚 {1～实}
l          [2]然燃
ts          [1]曾{姓}增争{文读}筝睁
tsʰ        [2]曾{～经}层惩橙 {2 }承丞城{文读}诚 {2～实 }[5]蹭{磨～ }[6]憎赠
s         [1]僧生{文读}牲{文读，牺～}笙[3]省{～长}擤
k         [1]更{～换；五～}庚 {2 }[3]哽{～咽}梗{文读，～子，茎；作～}耿[5]更{～加}
kʰ         [1]坑{～人 }[3]恳垦
ŋ         [1]恩[5]应{白读，～对；响~}
h         [1]夯{打～}亨[2]痕腾誊藤澄{水浑：～一～}恒澄行{白读，～走}横{文读，～竖 }[6]恨邓杏


iŋ
p         [1]兵[3]禀丙秉柄{文读}
pʰ        [2]凭{介词}平{和～}瓶评屏{围～}萍
m         [2]鸣明名铭[6]命{～令}
t          [1]征{～求}蒸侦征丁[2]宁{安～}伶翎[3]顶鼎[5]证症正政[6]另
tʰ         [1]称{～呼；～重量}厅汀蛏{～子 }[2]呈程亭停廷庭蜓{蜻～ }[3]艇挺[5]称{相~}秤{一杆～ }[6]锭{文读}
tɕ         [1]京荆惊鲸精{文读}晶经{文读 }[3]景警井{～冈山 }[5]境敬竟竞靖径{文读}劲 
tɕʰ        [1]卿清蜻{～蜓 }[2]擎情晴[5]庆[6]静
ɕ         [1]升兴{～旺}星[2]乘绳塍{田～}承行{文读，～为}形型刑[3]省{反～}醒{文读 }[5]胜{～败}兴{高～}性{文读 }[6]幸圣
Ǿ           [1]应{～当；～用}鹰莺鹦{～鹉；～哥}樱{～桃}英婴缨[2]蝇迎萤吟[3]影{电～ }[5]应{～对；响～ }[6]剩


oŋ
p         [1]帮邦浜{一条～ }[3]榜绑[5]谤傍 {2 }棒
pʰ         [2]滂{～沱}旁螃{～蟹}庞[5]胖[6]傍 {1 }蚌
m         [2]忙芒茫芒{麦～儿}盲[3]莽蟒网{白读，渔～ }[6]望{白读，指~}
f         [1]荒慌方芳[2]黄{姓～ ；扫～}簧{锁～}皇蝗肪{脂～}妨{～害}房防[3]谎仿{～效}纺仿{相似}彷{～佛}访[5]放
t         [1]当{～时；应～}张章樟[3]党挡长{生～}涨掌[5]当{～作；典～}仗帐账胀障瘴[6]荡{～路：散步；～一下：游一下}
tʰ         [1]昌菖{～蒲 }[2]堂{2 }棠{2 }螳{2 }唐{2 }糖{2 }塘{2 }长{～短}肠场[3]倘{～使}躺闯厂[5] 烫{～头}趟{一～}畅唱倡{提～ }[6]丈
l          [2]囊郎廊狼蜋瓤{瓜～ }[3]朗壤{土～}攘嚷[6]浪 
ts         [1]赃脏{不干净}庄 {1 }装 {1 }桩 {1 }[5]葬藏{西～}脏{内～}壮 {1}
tsʰ         [1]仓苍疮窗 {1 }[2]藏{收～}床{两读}常 {2 }尝 {2 }偿 {2 }[5]创 {1 }[6]状 {1 }撞 {1}
s         [1]桑丧{婚～}商伤双 {1 }霜 {1 }孀 {1 }[2]常 {1 改～}尝 {1 }偿 {1 }[3]磉{～石}赏爽 {1 }[5] 丧{～失 }[6]上{～山}尚上{～面 }[·]裳{衣~}
k         [1]冈刚纲钢缸江扛[3]岗讲港[5]杠降{～下}虹{天上的~ }
kʰ         [1]康糠[3]慷{～慨 }[5]抗炕囥{藏}旷 {1 }况 {1 }矿 {1}
ŋ          [1]肮{～脏 }[2]昂
h          [1]汤[2]堂 {1 }棠 {1 }螳 {1 }唐 {1 }糖 {1 }塘 {1 }行{～列}航杭降 {1 投～ }[6]项巷


ioŋ
t         [2]良凉量{～长短}粮梁粱[3]两{～个}两{几～几钱}辆{一～}[6]亮谅量{数~ }
tɕ         [1]将{～来}浆疆僵姜{生～}缰{～绳}姜{姓 }[3]蒋奖桨[5]酱将{大～}强{倔~ }
tɕʰ        [1]枪羌腔[2]墙强[3]抢[5]强{勉～ }[6]匠像{很~}
ȵ         [2]娘[3]仰[6]酿让
ɕ         [1]相{互～}箱厢湘襄镶香乡[2]详祥降 {2 投～ }[3]想享响饷{官～ }[5]像{画~ }向相{～貌 }[6]象橡{～树}
Ǿ         [1]央秧殃[2]羊洋烊{融化}杨阳扬疡{溃～ }[3]养痒[5]样[6]旺{热闹}


uoŋ
ts          [1]庄 {2 }装 {2 }桩 {2 }[5]壮 {2}
tsʰ        [1]窗 {2 }[2]床{两读 }[5]创 {2 }[6]状 {2 }撞 {2 }
s         [1]霜孀双 {2 }[3]爽
k         [1]光[3]广[5]逛
kʰ         [1]匡筐眶[2]狂[5]旷 {2 }况 {2 }矿 {2}
Ǿ           [1]汪{姓 }[2]黄{～色}亡忘{～恩负义}王[3]网{文读，～吧}枉往[6]汪{一～水}忘妄旺{血~}


uŋ
p         [3]捧{～一下：抱一下}
pʰ         [1]烹[2]喷{～香}朋棚篷蓬[5]喷
m         [1]蒙 {1 }[2]萌盟蒙 {2～古 }[3]懵[6]梦
f         [1]轰烘风枫疯丰封峰蜂锋[2]弘红洪鸿虹冯逢缝{～衣服 }[3]哄{～骗}[5]閧{起～}讽[6]凤奉{～命；阳～阴违}俸缝{一条~}
t         [1]东冬中{当～}忠终钟{铜～}钟{姓；～爱}盅{酒～}舂{～碓 }[3]董懂总{白读}种{～类}肿[5]冻栋中{射～}众种{～树}
tʰ         [1]通动{白读，～棋；莫～ }囱{烟～}充冲重{看得～ }[2]同铜桐筒童瞳崇重{～复}虫[3]桶统[5]痛铳[6]动{文读，劳～}洞仲{杜～}重{～要}
l          [2]笼聋农脓隆戎绒茸{鹿～}镕{人名 }[3]拢垄[6]弄
ts         [1]棕鬃宗[3]总{文读，～理；～述 }[5]粽综{～合；错～复杂}纵{放~}
tsʰ        [1]聪怱葱[2]从[3]㧐{用手推人，另读~}
s         [1]松{～紧}嵩{～山}松{罗汉～ }[3]㧐{用手推人 }[5]送宋
k         [1]公工功攻弓躬宫恭[3]拱{～手 }[5]贡汞
kʰ        [1]空{～虚 }[3]孔□{使…空}恐[5]控空{～缺 }[6]共{文读，～产党}
Ǿ         [1]翁[5]瓮

iuŋ
t          [2]龙
tɕ         [1]供{～给；～不起}踪{～迹；跟～ }[3]窘迥[5]供{～娘：祭祀}
tɕʰ        [1]倾顷[2]琼穷从{跟～}松 {1～树 }[6]共{白读，～有}
ȵ          [2]浓
ɕ         [1]胸凶{吉～ ；～恶 }[2]熊雄松{～山：地名 }[5]嗅{用鼻子闻 }[6]诵颂讼
Ǿ         [1]雍拥 {1 }壅庸[2]荣营融容蓉[3]永泳咏勇涌[5]拥 {2～护 }[6]用

at
p         [7]八 
pʰ        [8]拔
f         [7]法{方～ ；～子}发{～芽}发{头～ }[8]乏伐筏罚
t          [7]答搭[8]沓
tʰ         [7]塔榻塌[8]踏达
l          [7]纳捺{撇～}瘌[8]腊蜡辣
ts         [7]眨{～眼}扎{包～ ；驻～ }[8]□{兜梢□齐：形容整齐}
tsʰ         [7]插擦察
s         [7]撒{～手；～种}杀[8]闸炸{煠，～油条}铡{～刀}萨{菩~}
k         [7]夹{～衣；绒～绑身 }甲胛{肩～ }[8]夹{～子}匣{箱～ ；梳妆~}
kʰ        [7]恰掐{用指甲～ ；～时：用神通帮助寻找东西等，像占卜术}洽
ŋ          [7]鸭押压
h         [7]塔獭{水～}瞎[8]狭峡辖{管~}


uat
k         [7]刮
Ǿ         [7]挖{用锄头～}袜[8]滑猾{狡~}


et
t          [7]折{～叠}褶{～子：皱纹；皮打~}
s         [7]摄涉涩膝{～头}虱塞{～子}啬{吝~}
k         [8]咳{～嗽 }
h         [8]核{审~}

iet
p         [7]鳖{中华～精}
pʰ        [7]撇{～捺；～开 }[8]别{区～}别{离~}
m         [7]灭擘{用手～开 }[8]篾{竹~ }
t          [7]跌列烈裂劣[8]猎
tʰ         [7]帖{碑～ ；请～}贴铁[8]叠碟牒蝶谍
tɕ         [7]接节结洁
tɕʰ        [7]妾{妻～}怯{畏～}切{～开 }[8]捷劫□{~菜}杰揭蝎{心如蛇～}截 
ȵ         [7]聂{姓}蹑{～脚走}业孽{造～}捏[8]镊{～子}
ɕ         [7]泄{～气}歇屑{木～}楔{～子；～撅子 }[8]谐胁
Ǿ         [8]叶{树～}页


ət
p          [7]笔必 {1 }不{～是}
pʰ        [7] 卜匹{一～布；一～马 }[8]鼻勃
m         [7]蜜没{～收}觅密{秘～ }[8]密{～集}杌{～子；～凳}
f         [8]忽佛{彷~ }
t          [7]质职 {1  }
tʰ         [7]侄秩
l          [7]立粒
ts         [7]质 {2 }职 {2}
s          [7]失室戌[8]实习袭


it
t          [8]栗{大~}
tɕ         [7]急级吉橘[8]及
tɕʰ        [7]七漆乞[8]疾极籍藉{狼~ }
ȵ         [8] 日
ɕ          [7]吸[8]悉  
Ǿ         [7]揖{作～ }乙一

ut
tʰ         [7]出秃[8]突 
ts         [8]卒
s          [7]率 {1 圆周～}术[8]述 
k         [7]骨
kʰ         [7]窟{～窿}
Ǿ         [7]物屋{在～里}


yt
t          [7]律[8]率 {2 圆周~ }
tɕʰ        [7]屈

ot
p         [7]钵拨{～款 }[8]拨{～开 }
pʰ        [7]泼
m         [7]末{～尾}抹{～布}没 {2～收 }[8]没 {1 沉~}
f         [8]活{文读，～泼}
k          [7]割葛 
kʰ        [7]渴
h         [7]喝{～采；吆～}脱 {1 }[8]盒


uot
t          [7]掇{拾～ ；两手～起}拙{笨~}
tʰ          [7]脱 {2 }[8]夺 
l          [8]捋{～袖}
ts         [8]撮{用手～ ；一小~}
tsʰ        [7]撮{～斗：一种工具 }[8]昨
s         [7]刷说{小~ }
k         [7]括{包~}
kʰ        [7]阔
Ǿ         [8]活{白读，死~}


yot
tɕ         [7]蕨决诀倔[8]掘 
tɕʰ        [7]缺[8]绝
ȵ         [7]月{七～ }[8]月{～份 }
ɕ          [7]薛雪血[8]穴 
Ǿ         [7]悦阅越粤

ɿʔ
ts         [7]织 {2 }
tsʰ        [7]赐

iʔ
p         [7]逼
t          [7]泪力织 {1 }的{目～}历{～史}历{日～ }[8]滴 
tʰ         [7]笠剔[8]直值殖植嫡笛敌狄
ts         [7]织 {1}
tɕ          [7]集{赶～}绩 
tɕʰ        [7]戚
ȵ          [7]匿逆{顺～ ；～风}
ɕ         [7]示试息熄识式饰惜昔夕适释析[8]食蚀席{酒~ }
Ǿ         [7]誉{荣～}熨{～衣服}域益译液欲[8]羽{关～}翼

uʔ
pʰ         [7]朴{～素}扑瀑
m         [7] 目木{～鱼 }[8]木{～头}
f         [7]福蝠{蝙～ }[8]复{～兴}复{～制}腹覆服{～从}伏复{～原}
t         [7]督{～促}竹筑祝粥烛嘱
tʰ         [7]畜{～生}触[8]独读牍毒逐轴
l         [7]禄{俸～ }[8]鹿
tsʰ         [7]猝 {1 仓～ }[8]族
s         [7]叔淑束{结～ }[8]熟俗赎 {2 }俗{～气}
k         [7]馃{米～ ；进贤县里叫～子}谷 [7]哭
Ǿ          [7]屋{～下}


aʔ
p          [7]爸百柏伯
pʰ         [7]帕拍[8]白 
m          [8]麦
f          [8]划{计~}
ts          [7]只{一～鸡}炙{～烤}
tʰ          [7]赤尺 
ts          [7]摘
tsʰ          [7]拆㿭（皴）册
s          [8]萨{菩～}石
k          [7]格 {1～子}隔
kʰ          [7]客 {1}
ŋ        [8]轭{牛~}
h        [7]吓{～一跳}


iaʔ
p        [7]壁 
pʰ        [7]劈
tʰ        [7]踢[8]籴
ʨ       [7]迹{白读，脚～}脊{屋~}
ʨʰ       [7]吃
ȵ     [8]额{白读}
ɕ     [7]锡[8]席{～子}

eʔ
p     [7]北伯{～母}
pʰ     [7]魄 {1～力 }[8]魄 {2～力}
m     [7]墨默陌 {1～生}脉
f     [8]或惑获
t     [7]得德[8]特
l     [8]肋勒
ts     [7]则鲫侧{白读}责
tsʰ     [7]厕贼侧{文读}测泽策 [7]色
k     [7]格{～外}革
kʰ     [7]刻{～苦}克客 {2 }[8]刻{用刀~}
ŋ       [7]额{文读，金～}扼 
h        [7]黑


ueʔ
k         [7]国

oʔ
p         [7]博剥驳[8]缚
pʰ         [7]薄{～荷}泊{梁山～}泊{～车}迫魄 {2 }[8]薄{厚～}雹
m         [7]沫膜幕寞摸{～一下}陌 {2～生 }[8]莫
t         [8]斫{剁 }
l         [7]乐{音~}
k         [7]桷{出头～子先烂掉}各阁搁郭 {1 }廓 {1 }觉{知～}角
kʰ         [7]确壳（殼）[8]磕
ŋ        [7]鄂恶{善～}岳{五～}岳{姓}握沃 {1}
h         [7]托 {1 嘱～}托 {1 手承物}鹤[8]鹤学择{～菜；选~}


uoʔ
t          [7]着{～衣 }[8]啄
tʰ          [7] 托 {2 嘱～}托 {2 手承物}铎焯{～青菜 }[8]着{困~}
l          [7]诺烙骆洛络乐若[8]落
ts         [7]作{～坊；工～}桌卓琢捉镯
tsʰ        [7]戳{单用}绰{宽～ }[8]凿戳{～你娘}浊镯
s           [7]索{绳～ ；～要}缩[8]勺{～子}
k         [7]郭 {2 }廓 {2 }
kʰ         [7]扩{～充}
Ǿ         [7]握


yoʔ
t          [7]略[8]掠
tɕ         [7]雀{白读，～子}脚[8]雀{白读，麻～嘚}
tɕʰ        [7]雀{文读，麻～}却
ȵ         [7]弱虐疟 
ɕ         [7]削
Ǿ         [7]约[8]药


iuʔ
t          [7]绿录[8]六陆  
tɕ         [7]菊掬{笑容可～}足{满~}
tɕʰ        [7]曲{李渡大～ ：李渡酒}促曲{歌～ ；～折 }[8]局
ȵ         [7]玉{白读 }[8]肉
ɕ         [7]肃宿{住～ ；～舍}畜{～牧}蓄{储～}粟{包包～ ：玉米}俗{风～ }[8]续
Ǿ         [7]诱{～骗}佑幼育狱{监~}

uiʔ
s         [8]赎 {1 }熟

m
Ǿ          [22]姆{～妈}


n
Ǿ         [2]不[3]你{多读}

ŋ
Ǿ         [2]吴[3]尔{白读}五
