	注释：白读-，文读=																																																
m	[6]命-{生～}																																																
t	[3]鼎																																																
tʰ	[1]听厅-{客～}[2]程埕{大块的平地}[6]郑																																																
l	[2]晾																																																
tɕ	[1]正{～月}精{美}[3]井整-{平～}[5]正{～是}																																																
tɕʰ	[2]情-{亲～}[3]请																																																
ɕ	[1]兄-{～弟}□{日～：白天}[2]成-{做～}[3]□{两手伸直的长度}[5]姓□{甩的动作}□{放在动词后，表示完成，舍～：扔掉}[6]□{古代用的大食盒}																																																
k	[1]惊-[5]镜																																																
kʰ	[6]□{大拇指与中指张开的长度}□{轻～：小心}□{跨}																																																
∅	[1]罂{量词，一～酒：一坛酒}[2]赢[5]眏{看}																																																
#ɔŋ																																																	
p	[1]帮[3]榜膀{肩～}□{～笔：掭笔}□{～刀布：鐾刀布}[5]谤棒[6]磅{～秤}																																																
pʰ	[2]旁庞-{面～}																																																
m	[2]忙茫盲={～人}氓莽{～撞}[3]网																																																
t	[1]担{～任}当{～时}装-{～饭}[3]党挡{阻～}档涨[5]当{典～}荡={～来～去}																																																
tʰ	[1]汤[2]潭堂棠螳{～螂}唐塘长{～短；剩下，多出来}肠[5]烫																																																
l	[2]□{～只：哪只}郎狼廊-[6]浪																																																
ts	[1]装={服～}庄桩赃妆[5]壮葬-{送～}																																																
tsʰ	[1]仓苍疮窗={～台}[2]蚕藏{隐～}□{～卵：腌蛋}[3]闯[6]錾藏{西～}葬={埋～}状臟{心～}																																																
s	[1]霜孀双丧{～事}[3]爽磉{柱下石}[5]㝗{不密}																																																
k	[1]甘-{～心}柑纲扛光[3]敢广讲港{～口}[5]钢杠{□koʔ2竹～：敲竹杠}																																																
kʰ	[1]康糠龛[2]狂[5]囥{藏}况矿去-{～年}																																																
x	[1]荒慌方芳[2]行={～列}航杭降{投～}黄=簧皇蝗隍{城～庙}肪房防妨{～害}[3]访纺仿{相～}[5]放={解～军}项-{～目}[6]笐{竹～：竹竿}																																																
∅	[1]庵揞{用手掩盖}[5]暗																																																
#iɔŋ																																																	
p	[1]风-																																																
t	[1]张丈{～夫py44：男人}[3]长{生～}[5]帐账胀丈={～夫}杖																																																
tʰ	[2]场																																																
l	[2]良凉量{～长短}粮梁粱[6]亮谅量{数～}																																																
tɕ	[1]将{～来}浆章樟障{保～}[3]蒋奖桨掌[5]酱将{大～}仗瘴{～气}																																																
tɕʰ	[1]枪昌菖{～蒲}腔[2]墙[3]厂抢像-{生得～}[5]唱倡{提～}																																																
ɕ	[1]相{互～}箱厢湘襄镶商伤香乡兄={弟～}[2]详祥常尝裳{衣～}偿{无～}笼-{量词}[3]想享响饷赏[5]向相{宰～}像={人～}尚项={～链}巷[6]匠象橡{～树}上{～头：上面}																																																
k	[1]姜疆																																																
kʰ	[2]强{～大}[3]强勉																																																
∅	[1]央秧殃[2]娘酿熔羊洋烊{融化}阳杨扬疡{溃～}[3]仰{敬～}[5]让[6]用样																																																
#uɔŋ																																																	
∅	[1]汪姓[2]亡王黄-{～豆}[3]枉[6]妄望旺{兴～}																																																
#uŋ																																																	
p	[3]捧[5]放-{～下}																																																
pʰ	[1]蜂[2]冯蓬[6]缝{小～}碰																																																
m	[2]蒙={启～}[3]懵{～懂}																																																
t	[1]东冬[3]董懂[5]冻栋																																																
tʰ	[1]通[2]同铜桐筒童瞳[3]桶捅统[6]动={运～}痛洞{山～}																																																
l	[2]聋={～哑}笼={笼子}农隆陇砻{脱稻谷外皮的农具}[3]拢[5]脓[6]弄																																																
ts	[1]鬃宗棕综{织布机上的综}[3]总[5]粽																																																
tsʰ	[1]聪葱充囱{烟～}[2]枞{量词，相当于“棵”}																																																
s	[3]𢱤{推；搡}[5]送宋诵颂讼																																																
k	[1]公蚣{蚁～：蜈蚣}工功攻{～击}躬宫恭[3]拱{～手}[5]汞贡供={上～}																																																
kʰ	[1]空{～虚}[3]孔巩{～固}恐[5]空{～缺}控																																																
x	[1]风={痛～}枫疯轰烘丰封峰锋[2]含-{东西～在嘴里}弘宏红虹=鸿洪哄{～骗}逢缝{裁～}洞{老鼠～}[3]讽[6]凤奉俸																																																
#iuŋ																																																	
t	[1]中{当～}忠[5]中射																																																
tʰ	[1]窗-{～子}[2]重{～复}[6]仲重={～要}																																																
l	[2]龙□{彩虹}																																																
tɕ	[1]终踪钟舂{～米}[3]肿种{～类}[5]种{芒～，～花生}众纵{～横}																																																
tɕʰ	[1]深冲匆[2]崇从{～容}从{跟～}丛松{～树}宠=[5]铳{枪}[6]撞																																																
ɕ	[1]胸凶嵩{～山}松{武～}[2]熊雄[6]□{穿，～衣裳}□{装液体的大容器；量词，相当于“缸”}囟{～子：囟门}																																																
k	[1]弓供{喂}[5]供-{口～}																																																
kʰ	[2]拳穷琼[6]共{一～}																																																
∅	[1]雍拥庸[2]荣浓茸{参～}绒融容蓉{芙～}营宠-[3]永泳咏甬勇涌																																																
#iʔ																																																	
p	[7]笔毕必逼碧璧[8]□{一～：一点儿}																																																
pʰ	[7]僻辟婢{奴～}匹																																																
m	[8]秘泌蜜沕{～水：潜水}																																																
t	[7]敌狄笛的{目～}嫡鲤{红～：红鲤鱼}[8]滴																																																
tʰ	[7]剔泣{哭}[8]治值蛰{惊～}																																																
l	[7]礼李裏{～外里{公～}理-{道～}娌{妯～}汝{你}你[8]历励丽隶荔{～枝}利吏立粒栗逆李{～□li22：李子}																																																
s	[7]昔惜夕锡{无～}习席悉息熄媳析袭																																																
tɕ	[7]汁质鲫织职积殖植脊执给{自～自足}																																																
tɕʰ	[7]七漆[8]疾{疼痛}																																																
ɕ	[7]是{～不～}室识释蚀失式[8]世{～界}势誓市十什{～锦}实适食={～堂，饮～}试{考～}饰示视拾{收～}吸																																																
k	[7]集辑{编～}急级疾吉桔即及={来得～}籍击激绩迹={奇～}既缉																																																
kʰ	[8]及-{～格}极																																																
ŋ	[8]日入																																																
∅	[7]益已以乙一揖{作～}[8]易-{交～}疫抑译逸																																																
#uʔ																																																	
p	[7]腹{肚子}[8]□{蛇～子：蜥蜴}																																																
pʰ	[7]朴扑仆{～人}覆{面朝下躺}[8]缚{绑}曝{晒}																																																
m	[8]目慕牧穆木																																																
t	[7]督□{□ta41～：睏得头垂下，但心里还不想睡}䐁{床～：床底下}[8]揬{扎，刺。～针：扎针}																																																
tʰ	[7]突秃[8]毒独读																																																
l	[8]赂鹿禄录																																																
ts	[7]足={～球}																																																
tsʰ	[8]助族促猝{仓～}																																																
s	[7]束速粟谷子芦-{～□kaʔ2：芦苇}																																																
k	[7]谷{山～}角{鸡～：公鸡}																																																
kʰ	[7]□{虾～：虾}																																																
x	[7]福幅[8]户伏袱服复{～兴}																																																
∅	[7]伍武舞鹉{鹦～}[8]屋物{新}																																																
#yʔ																																																	
pʰ	[7]□石{～：石头}□{生～：儿媳}																																																
t	[7]竹轴																																																
tʰ	[8]逐{追上；逐出去}																																																
l	[8]六律率绿陆																																																
tɕ	[7]足-{满～}烛祝嘱筑																																																
ɕ	[7]叔淑黍{苞～：玉米}[8]叙绪恤宿续术-{技～}述熟畜{～牧}蓄{储～}俗赎属序{顺～}塾肃																																																
k	[7]菊																																																
kʰ	[7]舅曲屈□{□tai44～：现在}[8]具{家～}局																																																
ŋ	[8]肉玉																																																
∅	[8]誉裕域郁育狱欲浴寓																																																
#aʔ																																																	
p	[7]百伯{大～}擘{～嘴：张嘴}[8]柏={桐～树：油桐树}巴-{下～}																																																
pʰ	[8]白																																																
m	[8]𢫦{打}麦																																																
t	[7]答搭																																																
tʰ	[7]塔塌獭{水～}□{～饼：烙饼}[8]踏达																																																
l	[8]搦{捕捉，拿}纳腊蜡猎{～狗}落{东西遗放在某处}																																																
ts	[7]札{手～}																																																
tsʰ	[7]策-{～上：地名}册[8]泽-{光～：地名}闸杂䖳{～皮：海蜇皮}铡{～刀}																																																
s	[7]䅴{禾～：稻穗}[8]圾{垃～：脏}																																																
k	[7]甲胛格-{～子}隔夹{～袄}峡																																																
kʰ	[8]夹{～子}[7]客-{人～}																																																
x	[7]下-{底～}吓{～一跳}辖{管～}																																																
∅	[7]鸭押压轭{牛～}																																																
#iaʔ																																																	
p	[7]壁																																																
t	[8]摘																																																
tʰ	[7]拆{拆开}[8]籴																																																
l	[8]□{晒食物的大圆竹制器具}																																																
tɕ	[7]脊{背～：脊背}隻{量词，相当于“个”，用于小动物或东西}[8]鹧{～鸪}□{窟～下：前厅}																																																
tɕʰ	[7]赤恰{～当}迹-{骹～：脚印}缉{～鞋底：纳鞋底}[8]洽勺{勺子；舀的动作}																																																
ɕ	[7]削{～洋笔：削铅笔}[8]□{鱼鳃}鹊{阿～：喜鹊}□{门～：门栓}																																																
kʰ	[7]□{饭～：锅巴}[8]屐{木～}																																																
∅	[7]野也□{眨}[8]夜额-{～头}箬{叶}																																																
#uaʔ																																																	
k	[7]刮																																																
∅	[7]法{方～}滑={～头}猾{狡～}划-{～船}乏[8]伐																																																
#oʔ																																																	
p	[7]薄{～荷}□{换}博驳剥																																																
pʰ	[7]抱-[8]薄{厚～}雹{龙～：冰雹}																																																
m	[7]毛-{头～：头发}[8]末沫膜陌{～生}																																																
l	[7]老佬□{攥在手里，攥拳头}[8]诺落{～下来}骆洛络乐{音～；快～}垃{～圾：垃圾；脏}																																																
t	[7]夺□{给}[8]剁																																																
tʰ	[7]托[8]择-{挑选}																																																
ts	[7]着{～落}作{工～}酌桌卓																																																
tsʰ	[7]早-[8]凿戳镯																																																
s	[7]索{绳子}缩圾{垃～：垃圾}																																																
k	[7]阁搁鸽各郭觉{知～}角{～落}国□{外～：外面}□{和}[8]搉{敲}																																																
kʰ	[7]阔={～气}扩{～充}壳确{千真万～}[8]□{磕}																																																
x	[7]高-[8]鹤合盒{烟～}学核{审～}贺获或惑																																																
ŋ	[8]额={金～}岳																																																
∅	[7]握□{那}恶{～人}																																																
#ioʔ																																																	
tʰ	[8]着{倒～：睡着}																																																
k	[7]角{～色}脚{～踏车}□{草鞋}																																																
tɕ	[7]灼{～水：烧水}□{这}雀{麻～：麻将}																																																
tɕʰ	[7]尺削{剥}																																																
ɕ	[7]拾{～起}[8]石																																																
∅	[7]约[8]药箬={叶子}弱																																																
#əʔ																																																	
p	[7]北柏-{掌～树：柏树}																																																
pʰ	[7]拍-{～掌}迫魄[8]卜{萝～}□{躲起来}																																																
m	[8]脉墨默密																																																
t	[7]得={～到}德□{给}[8]□{腆肚子}																																																
tʰ	[7]踢特[8]直																																																
l	[8]勒力																																																
ts	[7]窄哲则择={选～}责□{□oʔ2～：那样}																																																
tsʰ	[7]厕{～所}测侧策={政～}啜{吃(流食)}[8]贼泽={名字}																																																
s	[7]薛摄{～像}雪虱塞色狸-{狐～}[8]□{鱼～：鱼刺}柿{～子}																																																
k	[7]葛擖{用刀刮}绝决诀格={风～}革嗝																																																
kʰ	[7]刻咳{～嗽}克确={～定}缺={～钱}饥{腹～：肚子饿}客={～气}																																																
x	[7]血黑{～板擦}□{他}																																																
ŋ	[8]月越粤悦																																																
∅	[7]哕{干呕}																																																
#ieʔ																																																	
p	[7]鳖憋屄{女阴}																																																
pʰ	[7]撇[8]别{区～}																																																
m	[7]□{凹}[8]灭篾																																																
t	[7]秩-{六～：六十}																																																
tʰ	[7]弟-{老～}帖请{～贴}铁[8]叠{一～纸}碟牒蝶谍																																																
l	[8]列例烈裂劣																																																
s	[7]涩																																																
tɕ	[7]接捷折{～叠}褶{～子}摺{～尺}浙截洁节□{打谷子用的挡席；晒谷子的席子}□{口小而深的陶制容器，一般装液体}																																																
tɕʰ	[7]彻湿撤妾脐[8]□{桩}																																																
ɕ	[7]涉设歇胁协摄-{拍～}[8]食-{吃}舌																																																
k	[7]劫杰结揭荚																																																
kʰ	[7]翅徛{立}缺-{～嘴：腭裂病人}□{陡}																																																
ŋ	[7]蚁[8]叶姓页业液热□{飞～：蝴蝶}孽																																																
#yeʔ																																																	
l	[8]略虐疟{～疾}																																																
ɕ	[7]穴={～位}说-{～明}																																																
#iuʔ																																																	
tɕ	[7]帚{扫～}																																																
∅	[7]有友-{朋～}																																																
#aiʔ																																																	
p	[7]八拨-{～开}																																																
pʰ	[8]拔{鞋～}																																																
m	[7]麻-{芝～}																																																
l	[8]辣捺{撇～}□{角～：椽子}																																																
t	[7]得-{好～快}																																																
tʰ	[8]荙{莙～菜}																																																
ts	[7]扎																																																
tsʰ	[7]搽插察[8]㿭{～手：手皮肤皲裂}□{蟑螂}																																																
s	[7]萨杀箩-																																																
k	[7]□{～目：挤眼}																																																
x	[7]解{会，～不～}瞎																																																
ŋ	[7]我																																																
#uaiʔ																																																	
p	[7]钵拨={量词，一～人}																																																
pʰ	[7]泼[8]跋{～倒：摔倒}																																																
m	[8]袜																																																
tʰ	[7]脱{～离}																																																
ts	[7]□{用手掐}																																																
tsʰ	[7]坐-座-{～位}切{～开}																																																
s	[7]碎-{碎状物}蛳{螺～}																																																
k	[7]割{收～}括{包～}																																																
kʰ	[7]阔-{广～}																																																
x	[8]罚活□{量词，相当于“粒、颗”}[7]发{～财}																																																
∅	[7]夥{几～：很多}																																																
#auʔ																																																	
pʰ	[7]泡-{灯～}																																																
tsʰ	[7]樵{柴}□{原文“燥”，嘴～：嘴干}																																																
k	[8]铰{剪}																																																
x	[7]咬																																																
#iauʔ																																																	
l	[7]了-{昼～：下午}																																																
kʰ	[7]□{被蜂蜇}[8]翘{～尾巴}																																																
#eiʔ																																																	
m	[7]卯亩-																																																
tʰ	[7]头																																																
l	[7]□{用指甲掐}																																																
s	[8]笠																																																
x	[7]厚-{～薄}系-{～鞋带}[8]□{抱}穴-{点～}																																																
#uiʔ																																																	
p	[7]不{～三～四}																																																
pʰ	[7]皮-{嘴唇～}飞-{～来～去}																																																
m	[7]糜{粥}[8]没{埋}																																																
l	[7]□{篓，鱼～}																																																
tʰ	[7]锤[8]队																																																
ts	[7]卒																																																
tsʰ	[7]出触[8]擦																																																
s	[7]刷[8]术={算～}																																																
k	[7]骨{～头}																																																
kʰ	[7]窟{洞穴。耳～：耳朵}[8]掘																																																
x	[8]佛{～教}□{胡～：八哥}																																																
∅	[8]物{老}滑-{～倒}																																																
#ainʔ																																																	
l	[7]懒□{口水}																																																
x	[7]□{提的动作}																																																
#ianʔ																																																	
s	[7]蝇{苍蝇}																																																
tɕʰ	[7]䭕{味道淡}																																																
k	[7]囝{儿女，也可专指儿子}																																																
kʰ	[7]钳□{支撑藤蔓植物往上爬的竹子或木棍}																																																
ŋ	[7]年捻蔫{花萎}																																																
#uainʔ																																																	
tʰ	[7]团-{量词，一～泥}断-{～开}																																																
l	[7]□{花～：花蕾}																																																
ts	[7]□{量词，相当于“朵”，一～花}																																																
x	[7]旱-{做～：干旱}																																																
#ənʔ																																																	
tʰ	[7]□{府～：门坎}澄{～清}蹭																																																
l	[7]冷{～静}																																																
tsʰ	[7]塍{田}圈{鸡～}																																																
s	[7]鳞-																																																
kʰ	[7]近-{远～}																																																
#inʔ																																																	
m	[7]抿																																																
ŋ	[7]忍-																																																
∅	[7]引-{药～}隐-{～私}寅-影{电～}																																																
#uənʔ																																																	
m	[7]蚊-{蚊子}																																																
tsʰ	[7]蹲-																																																
#ynʔ																																																	
∅	[7]□{豆～：豆腐乳}																																																
#aŋʔ																																																	
pʰ	[7]甏{口大又圆的陶制容器}																																																
m	[7]蜢																																																
tʰ	[7]担-{动词，～担：挑担}																																																
tsʰ	[7]铲-{鼎～：锅铲}																																																
s	[7]篮-{量词，一～菜}																																																
k	[7]□{～蜢：蚱蜢}																																																
kʰ	[7]□{用力捏着人的某一部位}																																																
x	[7]哽{噎住；被骨卡住喉咙}																																																
#iaŋʔ																																																	
p	[7]饼																																																
m	[7]名-{人～}																																																
l	[7]领-{衣～}岭																																																
∅	[7]□{～to44：闪电}																																																
#uaŋʔ																																																	
x	[7]横-{～直；形容蛮横}																																																
#ɔŋʔ																																																	
tʰ	[7]糖荡-{～衣衫：漂洗衣物}																																																
l	[7]瓤{瓜～}																																																
tsʰ	[7]床禅{坐～}																																																
#iɔŋʔ																																																	
tʰ	[7]丈-{长度量词}																																																
l	[7]两辆																																																
tɕʰ	[7]痒																																																
ɕ	[7]上{～山}																																																
kʰ	[7]□{硬}																																																
∅	[7]养影{人～}																																																
#uŋʔ																																																	
pʰ	[7]篷{船～}																																																
tʰ	[7]虫动-重-{～病}																																																
s	[7]聋-																																																
#iuŋʔ																																																	
kʰ	[7]妗{舅母}																																																
#m̩																																																	
∅	[1]□{～□me44：妈妈}																																																
#ŋ̍																																																	
k	[3]卷-{量词，一～纸}																																																
∅	[1]翁[6]伓{不}唔{不}蕹{～菜}																																																
