"拼音"	"IPA"	"調號"	"單字"
"zhyenn"	"tɕyẽ"	3	"卷[～尺]绻转[～移]"
"zhyenn"	"tɕyẽ"	5	"卷[试～]券眷桊[牛～：穿在牛鼻子上的小木棍]隽转[～圈]撰篆"
"zhyenn"	"tɕyẽ"	6	"传[水浒～]"
"chyenn"	"tɕʰyẽ"	1	"圈=穿川"
"chyenn"	"tɕʰyẽ"	3	"犬喘"
"chyenn"	"tɕʰyẽ"	5	"劝串"
"shyenn"	"ɕyẽ"	2	"璇漩玄悬椽[～皮]蝉[～娘哩：知了]"
"shyenn"	"ɕyẽ"	5	"炫眩绚"
"yenn"	"yẽ"	1	"冤渊箢[～箕]"
"yenn"	"yẽ"	2	"元沅原源袁猿辕员圆园缘媛援然燃=[～烧]铅-[～笔]沿丸完-[～工]"
"yenn"	"yẽ"	3	"远软阮"
"yenn"	"yẽ"	5	"院怨愿=[～望]"
"yenn"	"yẽ"	6	"愿-[许～]"
"bon"	"põ"	1	"搬般-"
"bon"	"põ"	2	"盘"
"bon"	"põ"	5	"半"
"bon"	"põ"	6	"伴"
"pon"	"pʰõ"	1	"潘蟠"
"pon"	"pʰõ"	5	"判叛畔"
"mon"	"mõ"	2	"瞒馒"
"mon"	"mõ"	3	"满"
"don"	"tõ"	1	"端"
"don"	"tõ"	2	"团"
"don"	"tõ"	3	"短"
"don"	"tõ"	5	"缎锻斷=[判～]"
"don"	"tõ"	6	"斷-段塅[面积较大的平地，多用于地名，如石家～]凼[小水坑]"
"lon"	"lõ"	1	"懦[～佗：迟钝]挛[掏]"
"lon"	"lõ"	2	"脔鸾圞[圆]"
"lon"	"lõ"	3	"卵[男性外阴：入～谈：闲聊]"
"lon"	"lõ"	6	"乱糯懦[～弱]"
"zon"	"tsõ"	1	"钻"
"zon"	"tsõ"	5	"钻"
"con"	"tsʰõ"	1	"汆窜[～魂：乱闯]"
"con"	"tsʰõ"	5	"窜[流～]"
"son"	"sõ"	1	"酸"
"son"	"sõ"	5	"算蒜"
"gon"	"kõ"	1	"冠[鸡～]官棺观倌[老～：丈夫]"
"gon"	"kõ"	3	"管馆莞[东～]"
"gon"	"kõ"	5	"冠[～军]观[道～]灌罐鹳"
"kon"	"kʰõ"	1	"宽髋"
"kon"	"kʰõ"	3	"款"
"kon"	"kʰõ"	5	"墈[田～]"
"xon"	"xõ"	1	"欢獾"
"xon"	"xõ"	2	"含"
"xon"	"xõ"	3	"缓皖浣"
"xon"	"xõ"	5	"唤涣焕痪幻患宦"
"xon"	"xõ"	6	"换"
"on"	"õ"	1	"蜿"
"on"	"õ"	2	"完=[～全]"
"on"	"õ"	3	"宛碗婉腕莞[～尔一笑]"
"ben"	"pən"	1	"奔绷崩"
"ben"	"pən"	2	"盆彭=澎膨朋鹏棚=弸[～子：布匹的幅宽]蹦[急促地走]蓬篷"
"ben"	"pən"	3	"本"
"ben"	"pən"	5	"奔[～前程]蹦[跳跃]"
"ben"	"pən"	6	"笨拌[搅拌]"
"pen"	"pʰən"	1	"喷烹怦抨鬅[松散]"
"pen"	"pʰən"	3	"捧"
"pen"	"pʰən"	5	"喷[～香个：非常香]碰"
"pen"	"pʰən"	6	"喷[禽类骤然起飞时翅膀振出的声音]"
"men"	"mən"	1	"蚊-[～子]蒙[瞎猜]"
"men"	"mən"	2	"門们扪蒙檬朦"
"men"	"mən"	3	"猛锰懵[～里～懂]"
"men"	"mən"	5	"闷焖孟"
"men"	"mən"	6	"梦"
"fen"	"fən"	1	"分芬纷吩昏婚荤浑[～水]"
"fen"	"fən"	2	"坟焚魂馄豮[～猪：雄性猪]"
"fen"	"fən"	3	"粉"
"fen"	"fən"	5	"粪奋愤忿氛喷[～水：用手泼水]"
"fen"	"fən"	6	"份混"
"den"	"tən"	1	"燈=[电～]登橙-[甜～]敦墩扽[骤然用力扯绳子]冬咚东"
"den"	"tən"	2	"腾滕[姓]囤饨臀豚同筒铜桐茼童佟瞳潼"
"den"	"tən"	3	"等=[～待]董懂抍[举]"
"den"	"tən"	5	"瞪顿吨炖鈍=[迟～]盾遁栋冻侗胴峒恫動=[～物]"
"den"	"tən"	6	"動=[～作]邓洞鈍-[～铁：没用的东西]礅[磉～：屋柱的基石]"
"ten"	"tʰən"	1	"吞=[～并]通"
"ten"	"tʰən"	3	"桶捅统"
"ten"	"tʰən"	5	"痛"
"len"	"lən"	1	"聋"
"len"	"lən"	2	"能=轮论[～语]伦抡沦纶[尼～]囵龙笼珑垅[～田：地势低平的水田]眬农侬浓脓隆"
"len"	"lən"	3	"拢垄[菜地里一行行的土埂]栊[～子：有底座的大木箱]冷=[～淡]"
"len"	"lən"	5	"论=[讨～]弄怒鯩[鱼～子：小鱼仔]"
"len"	"lən"	6	"嫩论-[比较，提及]"
"zen"	"tsən"	1	"曾=[～经]增僧宗综踪棕鬃淙尊遵爭=[斗～]挣[～扎]筝铮狰蹲蓁臻"
"zen"	"tsən"	2	"从丛存崇旬循巡松[～树]層=[～次]"
"zen"	"tsən"	3	"总怎"
"zen"	"tsən"	5	"赠憎俊骏粽纵皱"
"cen"	"tsʰən"	1	"聪从[～容]囱匆葱参[～差]村邨皴撐=[支～]"
"cen"	"tsʰən"	5	"寸忖衬蹭="
"sen"	"sən"	1	"森生=[～命]牲=[牺～]笙甥=松鬆嵩孙狲"
"sen"	"sən"	3	"省=[节～；～长]笋榫损耸"
"sen"	"sən"	5	"送宋颂诵讼逊"
"zhen"	"tʃən"	1	"珍真针贞侦斟正[～月]征蒸中钟忠盅衷终"
"zhen"	"tʃən"	2	"陈臣沉尘忱橙=[鲜～多]成=[～功]城诚呈程丞承重[～新]虫"
"zhen"	"tʃən"	3	"枕診=[～所]拯整=[～数]惩种[～谷]肿冢"
"zhen"	"tʃən"	5	"镇振赈震陣=[～地]朕正[～确]鄭=[姓]证症政中[～意]仲种[～秧]众重=[严～]"
"zhen"	"tʃən"	6	"陣-[摆～：准备]澄[～清]鄭-[姓]重[轻～]"
"chen"	"tʃʰən"	1	"郴[～州]称[～秤]充冲[山间平地；快速向前直闯]舂抻[脚伸展]"
"chen"	"tʃʰən"	3	"逞骋宠"
"chen"	"tʃʰən"	5	"趁称[对～]秤铳冲[气味浓烈而刺鼻]牚[又音，～棚：支持]"
"shen"	"ʃən"	1	"身深琛申伸绅呻坤娠聲=[～明]升"
"shen"	"ʃən"	2	"辰晨唇神绳乘塍[田～：田埂]"
"shen"	"ʃən"	3	"沈审婶"
"shen"	"ʃən"	5	"肾慎渗甚葚蜃圣盛胜晟"
"shen"	"ʃən"	6	"什[为～么]剩"
"gen"	"kən"	1	"跟=[～踪]根=[～据]更=[打～]耕=[～耘]羹=[玉米～]工弓功供[～销社]攻恭躬肱觥"
"gen"	"kən"	3	"拱巩汞耿粳[～稻]埂[田～]"
"gen"	"kən"	5	"供[～茶]共=[～产党]贡更=[～加]"
"gen"	"kən"	6	"共-[～伞]"
"ken"	"kʰən"	1	"空[～想]箜铿"
"ken"	"kʰən"	3	"肯=[～定]垦恳孔恐"
"ken"	"kʰən"	5	"空[有～：有时间]控"
"ngen"	"ŋən"	1	"恩翁"
"ngen"	"ŋən"	5	"蕹瓮𩑦[头没入水中]壅[藏在心里]"
"xen"	"xən"	1	"亨烘轰丰风枫疯封峰蜂锋烽"
"xen"	"xən"	2	"痕恒=[～心]横=衡红虹=[彩～]洪鸿宏弘泓冯逢缝[～纫机]"
"xen"	"xən"	3	"很狠=哄讽"
"xen"	"xən"	5	"恨=[仇～]鳳=[～凰]奉=[～命]俸"
"xen"	"xən"	6	"奉-[～承]缝[一条～]鳳-[～形山：当地地名]"
"bin"	"pin"	1	"兵宾滨槟缤膑殡彬斌濒冰"
"bin"	"pin"	2	"凭频贫姘屏瓶平=[水～]评苹萍"
"bin"	"pin"	3	"丙柄炳餅=[～干]秉禀[～告]"
"bin"	"pin"	5	"鬓并迸"
"bin"	"pin"	6	"病=[～床]"
"pin"	"pʰin"	1	"拼姘"
"pin"	"pʰin"	3	"品"
"pin"	"pʰin"	5	"聘"
"min"	"min"	2	"民岷缗[～钱：铜板]明=[～星]萌盟鳴=[～叫]名=[～气]铭茗酩冥瞑"
"min"	"min"	3	"敏闽闵抿皿悯"
"min"	"min"	5	"命=[～令；宿～论]"
"din"	"tin"	1	"丁叮=[～嘱]盯疔酊砧[～板]"
"din"	"tin"	2	"亭停婷廷庭霆蜓"
"din"	"tin"	3	"顶鼎"
"din"	"tin"	5	"钉=[～扣子]定=[安～]锭绽訂=[装～]"
"din"	"tin"	6	"定-[～位]訂-[～婚]"
"tin"	"tʰin"	1	"厅汀"
"tin"	"tʰin"	3	"挺=[～拔]艇铤"
"tin"	"tʰin"	5	"聽=[～觉]"
"lin"	"lin"	2	"林霖淋琳临磷鳞粼嶙麟灵陵凌[姓]棱菱绫拎邻苓伶玲零=铃龄翎=[～毛]羚聆"
"lin"	"lin"	3	"領=[～导]岭=[狮～：当地村名]凛檩"
"lin"	"lin"	5	"令=[司～]吝"
"lin"	"lin"	6	"另凌[～冰：块状或锥状冰]令-[～牌]"
"zhin"	"tɕin"	1	"金今襟矜衾[枕～]斤筋巾津=[天～]浸[～酸个：非常酸]經=[东～]茎京驚=[～慌]鲸晶睛=[画龙点～]精=[狐狸～]菁荆旌兢"
"zhin"	"tɕin"	2	"秦琴勤芹禽擒噙晴=[～朗]情擎穷琼穹寻"
"zhin"	"tɕin"	3	"锦紧瑾谨井=[天～]頸=[长～鹿]景琮憬警炯迥侭[～嘚：长时间]"
"zhin"	"tɕin"	5	"进晋禁靳烬静靖敬竟镜境竞劲径=[途～]泾痉"
"zhin"	"tɕin"	6	"近尽净噤[打～：打寒颤]"
"chin"	"tɕʰin"	1	"親钦侵青=[～天]清=[～楚]蜻清[冰，凉]轻=[～视]氢卿傾=[～听]"
"chin"	"tɕʰin"	3	"寢請=[邀～]傾[～脑壳：点头]"
"chin"	"tɕʰin"	5	"沁仅浸[洇，纸～湿了]亲[～家]庆清[～凉个：非常凉爽]罄"
"gnin"	"ȵin"	2	"人-凝宁柠拧狞银-[～子]吟您"
"gnin"	"ȵin"	3	"忍-[～不住]"
"gnin"	"ȵin"	5	"佞"
"gnin"	"ȵin"	6	"认"
"shin"	"ɕin"	1	"新薪辛锌莘心芯欣鑫兴[～旺]馨昕忻歆星=[歌～]腥=[～臭]惺猩凶胸匈汹兄芎[川～]"
"shin"	"ɕin"	2	"行[～为]形刑型邢雄熊鳙[～鱼]"
"shin"	"ɕin"	3	"醒=[～悟]擤"
"shin"	"ɕin"	5	"信囟衅兴[～致]性姓幸杏迅讯汛"
"in"	"in"	1	"因洇茵姻阴荫音殷英瑛鹰膺莺婴樱缨鹦雍庸"
"in"	"in"	2	"银=[～行]垠龈寅淫霪盈楹迎莹营萤縈=[～绕]赢=[～利]嬴蝇融容榕镕溶蓉熔戎绒茸仍扔瓤[训读，瓜～]"
"in"	"in"	3	"引蚓尹隐瘾饮影=[电～]颖郢拥勇涌蛹踊冗"
"in"	"in"	5	"印胤荫[遮掩，使阳光照不到]应[报～]映用=[作～]"
"in"	"in"	6	"用-佣"
"guen"	"kuən"	3	"滾鲧磙[禾场～哩：石磙]绲[～边]"
"guen"	"kuən"	5	"棍"
"kuen"	"kʰuən"	1	"昆坤鲲"
"kuen"	"kʰuən"	3	"捆"
"kuen"	"kʰuən"	5	"困胭"
"uen"	"uən"	1	"温瘟嗡"
"uen"	"uən"	2	"闻文雯纹蚊=[～香]"
"uen"	"uən"	3	"稳吻刎紊"
"uen"	"uən"	6	"问璺[打破砂锅～到底]"
"zhyn"	"tɕyn"	1	"军君均钧谆"
"zhyn"	"tɕyn"	2	"群裙"
"zhyn"	"tɕyn"	3	"准"
"zhyn"	"tɕyn"	5	"郡圳[田间小水沟]菌=[细～]"
"zhyn"	"tɕyn"	6	"菌-[～哩：野蘑菇]肫[鸡～哩]窘"
"chyn"	"tɕʰyn"	1	"春椿"
"chyn"	"tɕʰyn"	3	"顷蠢"
"shyn"	"ɕyn"	1	"勋熏醺"
"shyn"	"ɕyn"	2	"纯醇鹑苟询殉"
"shyn"	"ɕyn"	3	"舜瞬吮"
"shyn"	"ɕyn"	5	"順=[通～]訓馴"
"shyn"	"ɕyn"	6	"順-[～遂：顺利]"
"yn"	"yn"	1	"晕"
"yn"	"yn"	2	"云芸耘匀筠荣人-[～民]"
"yn"	"yn"	3	"允永忍=[残～]"
"yn"	"yn"	5	"運=[～动员]酝韵蕴熨[～头]恽[姓]刃韧纫任=[～务]衽閏=[少年～土]潤=[湿～]孕=[～育]"
"yn"	"yn"	6	"运-[暗中运输；～气]孕-[怀～]潤-閏-[～年]任-[上～]泳咏"
"m"	"m̩"	6	"姆[～婆：母亲]"
"n"	"n̩"	3	"尔[你]"
"n"	"n̩"	5	"不[训读]"
