#a	1	2	3	5	7	8
pʰ					匹辟劈	蝠{~婆子：蝙蝠}
f					□{扔掉}	
v					□{尾~~：摇动尾巴}	□{摆动，拿着摇晃}
t					□{使转动}	
l						力
k					急桔	极{~好：很好}□{赢得小结疤}□{挤压在中间不得动弹}
ŋ					日	
ts					积□{肚子里长蛔虫}□{用筷子或棍子捅}	□{用尖锐器具穿刺}
tsʰ					七漆膝	疾{痛}
s					息	
tʃ					执{~事：行礼时的礼生}	
tʃʰ					□{略微走走看看}	直值侄
ʃ					识失适{接~：招待}式	实食
ʒ					一	翼
#u						
p	□{头低下；蹲下}夫{~娘：妻子}晡{暗~}		补斧	布		
pʰ	铺潽	扶炮{煮}符匏{葫芦}脯{胸~}	殕{发霉}谱	铺步伏{孵}		
f	敷	糊壶湖胡		戽户赴{~墟：赶集}付妇咐		
t	都□{忍耐，支撑，抵挡}	涂□{凑数}	肚赌堵	□{~朘：发火}□{~kiat7：一种体型较大的野蜂}		
tʰ	□{骂；粗鲁}	图涂徒	土	兔渡度□{照料}		
l	卤鲁黸{皮肤病}	攎{双手抱}		路露		
k	姑菇菇{殕~：霉}孤躯{胸~前：胸前}	□{背部隆起}□{闲着；守候}	□{捅}股鼓古牯{猪~}	顾雇故		
kʰ	枯估		苦	裤库		
ŋ		梧{魁~}		误		
tʃ	猪		煮主	蛀		
tʃʰ	柱	橱除厨	鼠	住		
ʃ	书输	薯□{屋下~：闲着没事}		树竖		
ʒ		如		预		
#ui						
p	飞杯绯{~红}□{收~：房子盖好后举办酒宴答谢木匠泥水匠等}			辈蜚{糠~：吃稻叶的害虫}		
pʰ		肥陪	□{飘洒}	肺吠配		
m	尾	霉	□{~水：毛毛雨}	味		
f	菲	回		会汇烩悔费		
v	威诿	围为	胃	位畏		
t	堆	□{拉稀}	□{用力拉}	对		
tʰ	推		队	退褪		
n				内		
l	镭{面值小的铜板}	雷擂□{尖端不锋利}蕾{花苞}	□{鱼篓}	累{连~}		
k	归龟		鬼虮{kaŋ5~子：海瓜子}	贵		
kʰ	亏魁	怀{~人：抚育婴儿}	愧	跪柜		
ts		□{果实多}	嘴{禽类的嘴；用嘴啄人}	醉		
tsʰ	催			罪		
s	衰	随		碎遂□{味~：味道}		
tʃ	追					
tʃʰ		槌		坠{垂下}		
ʃ			水			
#un						
p	分		本	粪		
pʰ	喷{满溢}笨{厚}	喷㖹{用嘴吹气}盆	□{~松：松软}	喷		
m	蚊焖	门	焖□{用嘴巴拱}□{~根：树木根部断裂倒下}□{~心：反酸}	问		
f	分昏薰{用烟火驱赶}吩	晕{发呆}□{感兴趣}	粉	份		
v	瘟温	浑□{用力向远处扔}炆文耘{~田：除草}	稳	揾{牛浸泡在水里}揾{蘸}		
t	燉墩□{用刀砍}		顿	□{撞击}		
tʰ	吞	填{用沙土掩盖}	□{用手反复摩擦}□{~汁：猪因染病不吃猪食}	钝		
n			撚	嫩		
l	□{穿；钻}	轮抡{用刀砍成若干段}				
k		□{那里，最远指}	滚	棍		
kʰ		裙	捆裩{沿着衣边缝上布条}	困睏		
ts	尊		□{拧紧盖子}			
tsʰ	村	存蹲		寸		
s	孙荪{树~：根部和枝干长出的嫩苗}	巡	笋损榫			
tʃ	振{颤抖}		准	圳{水沟}		
tʃʰ	春春{蛋}伸□{剩余}		蠢			
ʃ		纯醇唇{边缘}驯{驯服}晨{朝~：早晨}		顺		
ʒ		云		运		
#iun						
l		轮{轮流}				
k	根筋军跟{纠缠}		仅{节制}			
kʰ	近	群		近		
ŋ	忍	银		韧		
h	薰			训		
#uŋ						
p	枫		捧			
pʰ	蜂□{~臭：很丑}	蓬{~笼：杂草丛生}篷		碰缝		
m	蒙{遮}	蒙{~字}朦		梦		
f	风封锋峰	红逢	奉{~承ʃin2}			
v	□{咸菜霉变时的异味}			蕹瓮		
t	东冬□{头顶着}中{半~腰：中间}		崠{山峰}	冻		
tʰ	通动	铜桐筒同童{~身：跳神的人}		□{捅}□{窠~：两山间得深沟}		
n		脓□{杂乱}	□{~~行：昆虫爬行}	□{毛~~:人，动物上长满细细的绒毛}		
l	笼{鸡~}窿聋拢{~总}	笼{鸟~}砻□{把手脚或细长器物伸出}	弄	垄{小沟}□{猪~：供食肉用的母猪}		
k	公功攻工		拱	□{~黄}		
kʰ	空{洞}		孔	共{~下：一起}		
ts	宗□{量词，相当于批，项}棕		总			
tsʰ	葱窗冲	丛淙{用水去冲洗}				
s	松双		㧐{推}	送		
tʃ	钟盅舂中		肿种	中种□{从上往下跌落}众		
tʃʰ	冲冲{用力过猛}重	虫重	宠	铳□{手~倒：皮肉手蒸汽刺激}□{~艾：一种草，清凉解毒}		
ʒ	擁{向前聚拢}壅{用热灰盖上炭火}	融溶熔	勇	用		
#iuŋ						
l	□{垄}□{用长竿子捅}	龙				
k	供{生小孩}		拱			
kʰ		穷		共{相~：两人共有}		
ŋ		浓{茂盛}		冗{松弛}		
h	凶胸兄	雄				
tsʰ		松从				
s		怂{傻}				
#ut						
p					发不	□{溢出}
pʰ					□{香~~}	□{~tʰiaŋ5：悠闲}
m					□{腐朽，轻视}	没□{~人：用棍击打}
f						□{用棍棒击打：~死}核□{吹气点燃纸媒}佛
v					□{用双手把东西扒进簸箕}□{伸不直}	□{轻触}物
t					□{推举}□{慢慢下雨}	突□{~山：山体滑坡}
l					脱{滑动，皮肤破损}□{~屑：碎末}	□{暗地溜走}□{~结：活结}
k					骨	□{吞}
kʰ					窟□{~睡：熟睡}	掘{挖，刨}□{尖端不锋利}□{停留不肯离开}□{量词，块}
ts					□{塞}	□{塞}
tsʰ						□{擦拭}
s					屑{碎末}	□{吸鼻涕}术
tʃʰ					出	
#iut						
l						录
k					□{~针：别针}	
kʰ					屈曲	蓄
#uk						
p					卜腹{底部}	
pʰ					覆{趴着}	伏{埋伏}□{肉疙瘩}
m					木目{~珠：眼睛}	
f					福幅	服袱
v					屋窟{屎~：屁股}	□{~烧：很暖和}
t					督涿{淋雨}□{用尖锄掘}□{底部}	□{~~掣：发炎引起的疼痛}
tʰ						毒读独
n					□{用筷子把软的食物分成小块}□{~suk7：畏缩}	□{颤抖}
l					摝{搅动均匀}	熝{烫}
k					谷□{结实}角{鸡~：小公鸡}	□{放在锅里煮开后微火慢焖}
ts					□{量词，一~花}	
tsʰ					促	浞{淹没}
s					缩速	
tʃ					粥竹祝烛	
tʃʰ						轴擉{用手抓住物体一段用力抖动}□{奔走}
ʃ					叔	熟赎
ʒ					育沃{浇菜}	辱浴{~堂：澡堂}
#iuk						
l					六	□{用锄把土翻松}绿
k					□{追赶}	□{预计，盘算}
kʰ					蓄{饲养}	局局{使局限}
ŋ					肉	玉
ts					足	
tsʰ					□{刺}	
s					粟{小米}宿{成熟}	
#ɿ						
ts	租□{往外冲}□{失去平衡坠落}		子阻□{一~菜：一束菜}仔梓			
tsʰ	粗初	辞		次字饲{喂食}助醋牸{未生育的母牛}自		
s	梳疏丝{番薯~：番薯条}私{~kia1：私房钱}思狮师		使驶	数事思{心~}似{mo2~：不太会}		
#ʅ						
tʃ	□{女阴，~ʒei2：傻}		纸止指趾旨{宗~：主意}	痣		
tʃʰ	雉痴	治{杀}迟池蚔{put7~：长鸡虱}	齿	试		
ʃ	豸{虫~：虫子的泛称}尸诗	时匙	屎齿{马~苋}	莳{插秧}势世市		
ʒ	医衣依	姨移	椅	倚{~事：依靠}意		
#m̩						
0		无{否定词}				
#v̩						
0	乌{黑色}		舞武	雾芋务□{怨~：埋怨}		
#ŋ̩						
0		鱼	五忤{~逆：水火不容}			
