聲母	韻母	聲調	漢字	註釋
x	uei	[3]	毀	
x	uei	[3]	賄	
x	uei	[5]	諱	
∅	uei	443	威	
∅	uei	[2]	爲	作～
∅	uei	[2]	危	
∅	uei	[2]	違	
∅	uei	[2]	圍	2
∅	uei	[3]	委	
∅	uei	[3]	穢	
∅	uei	[3]	慰	
∅	uei	[4]	衛	
∅	uei	[6]	惠	
∅	uei	[6]	爲	介詞
∅	uei	[6]	僞	
∅	uei	[6]	位	
∅	uei	[6]	魏	
∅	uei	[6]	胃	
∅	uei	[6]	謂	
∅	uei	[9]	葦	蘆～
∅	uei	[11]	偉	～大
p	ɑu	[1]	包	
p	ɑu	[1]	胞	
p	ɑu	[3]	保	
p	ɑu	[3]	寶	
p	ɑu	[3]	飽	
p	ɑu	[5]	報	
p	ɑu	[5]	豹	
p	ɑu	[5]	趵	跳
pʰ	ɑu	[1]	拋	
pʰ	ɑu	[1]	□	披
pʰ	ɑu	[3]	帕	
pʰ	ɑu	[5]	炮	
pʰ	ɑu	[5]	泡	～茶,起～
pʰ	ɑu	[5]	□	柚子
b	ɑu	[2]	琶	
b	ɑu	[2]	杷	
b	ɑu	[2]	袍	
b	ɑu	[2]	跑	
b	ɑu	[6]	暴	
b	ɑu	[6]	爆	
b	ɑu	[6]	鉋	名詞;動詞
m	ɑu	[2]	毛	
m	ɑu	[2]	茅	
m	ɑu	[2]	貓	
m	ɑu	[4]	卯	
m	ɑu	[6]	冒	
m	ɑu	[6]	帽	
m	ɑu	[6]	貌	
m	ɑu	[11]	蒙	1～館兒:私塾
t	ɑu	[1]	刀	
t	ɑu	[3]	禱	
t	ɑu	[3]	島	
t	ɑu	[3]	倒	打～
t	ɑu	[3]	搗	
t	ɑu	[5]	到	
t	ɑu	[5]	倒	～水
tʰ	ɑu	[3]	討	
tʰ	ɑu	[5]	套	
d	ɑu	[2]	逃	
d	ɑu	[2]	桃	
d	ɑu	[2]	淘	
d	ɑu	[2]	陶	
d	ɑu	[2]	萄	
d	ɑu	[2]	濤	
d	ɑu	[4]	道	
d	ɑu	[4]	稻	
d	ɑu	[4]	導	
d	ɑu	[6]	盜	
n	ɑu	[4]	腦	
n	ɑu	[4]	惱	
n	ɑu	[6]	鬧	
l	ɑu	[2]	勞	
l	ɑu	[2]	牢	
l	ɑu	[4]	老	
l	ɑu	[4]	佬	
ts	ɑu	[1]	糟	
ts	ɑu	[1]	遭	
ts	ɑu	[1]	抓	1～癢
ts	ɑu	[3]	早	
ts	ɑu	[3]	棗	
ts	ɑu	[3]	蚤	
ts	ɑu	[3]	爪	雞腳～:雞爪
ts	ɑu	[3]	笊	
ts	ɑu	[3]	找	～零散兒:找零錢
ts	ɑu	[3]	□	胳～下:腋下
ts	ɑu	[5]	躁	
ts	ɑu	[5]	竈	
ts	ɑu	[5]	罩	
ts	ɑu	[12]	□	～箕兒:簸箕形的指紋
tsʰ	ɑu	[1]	操	
tsʰ	ɑu	[1]	抄	
tsʰ	ɑu	[1]	鈔	
tsʰ	ɑu	[3]	草	
tsʰ	ɑu	[3]	騲	～雞兒:母雞
tsʰ	ɑu	[3]	炒	
tsʰ	ɑu	[3]	吵	
tsʰ	ɑu	[5]	糙	
tsʰ	ɑu	[5]	耖	
dz	ɑu	[2]	曹	
dz	ɑu	[2]	巢	
dz	ɑu	[6]	□	交換
s	ɑu	[1]	騷	
s	ɑu	[1]	稍	
s	ɑu	[1]	餿	
s	ɑu	[3]	掃	～地
s	ɑu	[3]	嫂	
s	ɑu	[5]	掃	～帚
s	ɑu	[5]	稍	
s	ɑu	[5]	瘦	
s	ɑu	[5]	燥	
s	ɑu	[5]	𢜶	豪～:趕快
z	ɑu	[2]	槽	
z	ɑu	[4]	造	
z	ɑu	[4]	皂	
k	ɑu	[1]	高	
k	ɑu	[1]	膏	
k	ɑu	[1]	篙	
k	ɑu	[1]	糕	
k	ɑu	[1]	交	
k	ɑu	[1]	膠	
k	ɑu	[1]	教	～書
k	ɑu	[3]	稿	
k	ɑu	[3]	絞	
k	ɑu	[3]	鉸	
k	ɑu	[3]	搞	
k	ɑu	[5]	告	
k	ɑu	[12]	茭	～筍:茭白
kʰ	ɑu	[1]	敲	
kʰ	ɑu	[3]	考	
kʰ	ɑu	[3]	烤	
kʰ	ɑu	[5]	靠	
kʰ	ɑu	[9]	銬	手～
ŋ	ɑu	[2]	熬	
ŋ	ɑu	[5]	樂	1要
ŋ	ɑu	[6]	傲	
ŋ	ɑu	[11]	樂	2爾～弗:你要不要
x	ɑu	[1]	蒿	
x	ɑu	[3]	好	～壞
x	ɑu	[3]	□	和,跟
x	ɑu	[5]	好	～食懶做
x	ɑu	[5]	耗	
x	ɑu	[5]	孝	
∅	ɑu	[3]	凹	
∅	ɑu	[3]	襖	
∅	ɑu	[2]	豪	
∅	ɑu	[2]	壕	
∅	ɑu	[2]	毫	
∅	ɑu	[2]	浩	
∅	ɑu	[5]	奧	
∅	ɑu	[5]	懊	
∅	ɑu	[6]	號	
∅	ɑu	[12]	□	～糟:骯髒
∅	ɑu	[12]	□	～鬥兒:泔水桶
p	iɑu	[1]	標	（文）2
p	iɑu	[1]	彪	（文）
p	iɑu	[3]	表	（文）2
p	iɑu	[3]	錶	（文）2
pʰ	iɑu	[3]	漂	（文）2
m	iɑu	[6]	謬	（文）1
m	iɑu	[6]	秒	（文）
l	iɑu	[2]	聊	（文）
l	iɑu	[2]	遼	（文）～寧
l	iɑu	[4]	了	（文）3
l	iɑu	[6]	廖	（文）
tɕ	iɑu	[1]	蕉	（文）2
tɕ	iɑu	[1]	昭	（文）
tɕ	iɑu	[1]	驕	（文）
tɕ	iɑu	[1]	嬌	（文）
tɕ	iɑu	[1]	澆	（文）2
tɕ	iɑu	[3]	繳	（文）2
tɕ	iɑu	[3]	餃	（文）
tɕ	iɑu	[5]	教	（文）～育
tɕ	iɑu	[5]	較	（文）
tɕ	iɑu	[5]	照	（文）2
tɕ	iɑu	[5]	詔	（文）
tɕʰ	iɑu	[1]	超	（文）2
tɕʰ	iɑu	[3]	巧	（文）
dʑ	iɑu	[2]	喬	（文）
dʑ	iɑu	[2]	僑	（文）
dʑ	iɑu	[4]	趙	（文）2
dʑ	iɑu	[4]	紹	（文）2
ȵ	iɑu	[2]	堯	（文）
ɕ	iɑu	[1]	消	（文）2
ɕ	iɑu	[1]	宵	（文）元～
ɕ	iɑu	[1]	銷	（文）2
ɕ	iɑu	[1]	蕭	（文）2
ʑ	iɑu	[4]	擾	（文）
∅	iɑu	[1]	要	（文）～求
∅	iɑu	[2]	謠	（文）2
∅	iɑu	[2]	姚	（文）
∅	iɑu	[2]	耀	（文）
∅	iɑu	[3]	杳	（文）
∅	iɑu	[3]	邀	（文）
∅	iɑu	[5]	要	（文）1重～
m	əɯ	[2]	謀	
m	əɯ	[2]	矛	
m	əɯ	[4]	畝	
m	əɯ	[4]	牡	
m	əɯ	[6]	茂	
m	əɯ	[6]	謬	2
v	əɯ	[4]	負	
v	əɯ	[4]	阜	曲～
v	əɯ	[6]	戊	
t	əɯ	[1]	兜	
t	əɯ	[3]	斗	一～
t	əɯ	[3]	抖	
t	əɯ	[3]	□	～出去:倒出去
t	əɯ	[5]	鬥	
tʰ	əɯ	[1]	偷	
tʰ	əɯ	[3]	透	
tʰ	əɯ	[3]	㪗	展開
d	əɯ	[2]	頭	
d	əɯ	[2]	投	
d	əɯ	[6]	豆	1
d	əɯ	[11]	骰	～子
l	əɯ	[2]	樓	
l	əɯ	[2]	摟	
l	əɯ	[2]	□	用手掬
l	əɯ	[4]	□	逗,哄
l	əɯ	[6]	漏	
ts	əɯ	[3]	走	
ts	əɯ	[5]	奏	
ts	əɯ	[5]	皺	
ts	əɯ	[5]	縐	
ts	əɯ	[5]	脊	1背～
tsʰ	əɯ	[5]	凑	
s	əɯ	[1]	搜	
s	əɯ	[5]	嗽	咳嗽
z	əɯ	[2]	愁	
k	əɯ	[1]	勾	
k	əɯ	[1]	鉤	
k	əɯ	[1]	溝	
k	əɯ	[1]	鬮	
k	əɯ	[3]	狗	
k	əɯ	[5]	鋸	
k	əɯ	[5]	構	
k	əɯ	[5]	夠	
k	əɯ	[5]	購	
kʰ	əɯ	[3]	口	
kʰ	əɯ	[3]	去	2
kʰ	əɯ	[5]	去	1
kʰ	əɯ	[5]	扣	
kʰ	əɯ	[5]	寇	
ɡ	əɯ	[2]	渠	1他
ɡ	əɯ	[2]	□	蹲
ɡ	əɯ	[2]	□	暖氣
ɡ	əɯ	[4]	厚	1
ɡ	əɯ	[9]	喉	1嚨～:喉嚨
ŋ	əɯ	[4]	藕	
ŋ	əɯ	[4]	偶	
x	əɯ	53	去	3
∅	əɯ	[1]	歐	
∅	əɯ	[1]	詣	叫
∅	əɯ	[2]	侯	
∅	əɯ	[2]	喉	2
∅	əɯ	[3]	嘔	嘔吐
∅	əɯ	[4]	易	～經
∅	əɯ	[4]	後	
∅	əɯ	[4]	厚	2
∅	əɯ	[10]	翼	1～□ku⁰:翅膀
∅	əɯ	[6]	后	王～
∅	əɯ	[0]	渠	2他
l	iəɯ	[2]	流	
l	iəɯ	[2]	劉	
l	iəɯ	[2]	留	
l	iəɯ	[2]	榴	
l	iəɯ	[2]	硫	
l	iəɯ	[2]	琉	
l	iəɯ	[4]	柳	
l	iəɯ	[4]	□	攬拌
l	iəɯ	[6]	溜	
tɕ	iəɯ	[1]	周	
tɕ	iəɯ	[1]	舟	
tɕ	iəɯ	[1]	州	
tɕ	iəɯ	[1]	洲	
tɕ	iəɯ	[1]	鳩	
tɕ	iəɯ	[1]	糾	
tɕ	iəɯ	[3]	酒	
tɕ	iəɯ	[3]	帚	
tɕ	iəɯ	[3]	九	
tɕ	iəɯ	[5]	晝	一夠～:一天一夜
tɕ	iəɯ	[5]	咒	
tɕ	iəɯ	[9]	龜	烏～
tɕʰ	iəɯ	[1]	箍	1木桶上的箍
tɕʰ	iəɯ	[1]	秋	
tɕʰ	iəɯ	[1]	抽	
tɕʰ	iəɯ	[1]	丘	
tɕʰ	iəɯ	[3]	丑	
tɕʰ	iəɯ	[3]	醜	
tɕʰ	iəɯ	[5]	臭	
tɕʰ	iəɯ	[9]	鰍	魚～:泥鰍
dʑ	iəɯ	[2]	綢	
dʑ	iəɯ	[2]	稠	
dʑ	iəɯ	[2]	籌	
dʑ	iəɯ	[2]	求	
dʑ	iəɯ	[2]	球	
dʑ	iəɯ	[2]	仇	姓
dʑ	iəɯ	[4]	約	
dʑ	iəɯ	[4]	仇	
dʑ	iəɯ	[4]	酬	
dʑ	iəɯ	[4]	臼	
dʑ	iəɯ	[4]	舅	
dʑ	iəɯ	[4]	袖	2
dʑ	iəɯ	[4]	宙	
dʑ	iəɯ	[4]	售	
dʑ	iəɯ	[4]	□	遞
dʑ	iəɯ	[6]	舊	
ȵ	iəɯ	[2]	牛	
ȵ	iəɯ	[4]	紐	
ȵ	iəɯ	[6]	扭	
ɕ	iəɯ	[1]	修	
ɕ	iəɯ	[1]	收	
ɕ	iəɯ	[1]	休	
ɕ	iəɯ	[1]	羞	
ɕ	iəɯ	[3]	手	
ɕ	iəɯ	[3]	首	
ɕ	iəɯ	[3]	守	～寡
ɕ	iəɯ	[3]	朽	
ɕ	iəɯ	[5]	秀	
ɕ	iəɯ	[5]	繡	
ɕ	iəɯ	[5]	宿	星～
ɕ	iəɯ	[5]	獸	
ɕ	iəɯ	[9]	□	老鼠～:瘊子
ʑ	iəɯ	[4]	受	
ʑ	iəɯ	[6]	就	
ʑ	iəɯ	[6]	袖	1
ʑ	iəɯ	[6]	壽	
ʑ	iəɯ	[6]	授	
∅	iəɯ	[1]	憂	
∅	iəɯ	[1]	優	
∅	iəɯ	[1]	幽	
∅	iəɯ	[1]	□	凹
∅	iəɯ	[1]	□	躲藏
∅	iəɯ	[2]	尤	
∅	iəɯ	[2]	郵	
∅	iəɯ	[2]	由	
∅	iəɯ	[2]	油	
∅	iəɯ	[2]	遊	
∅	iəɯ	[4]	有	
∅	iəɯ	[4]	友	
∅	iəɯ	[4]	酉	
∅	iəɯ	[5]	幼	
∅	iəɯ	[6]	柚	
∅	iəɯ	[6]	釉	
p	an	[1]	般	（文）
p	an	[3]	謗	（文）
b	an	[2]	旁	（文）
b	an	[2]	龐	（文）2
b	an	[4]	蚌	（文）
b	an	[10]	叛	（文）～徒
m	an	[2]	□	（文）哪裏;～個:哪個
m	an	[6]	漫	（文）
f	an	[1]	番	（文）2
f	an	[1]	肪	（文）
f	an	[3]	仿	（文）
f	an	[3]	□	（文）沒有,未
v	an	[2]	帆	（文）
v	an	[4]	犯	（文）
v	an	[6]	望	（文）2
t	an	[5]	旦	（文）2
tʰ	an	[3]	耥	（文）2
d	an	[2]	譚	（文）
d	an	[2]	螳	（文）
d	an	[4]	誕	（文）
d	an	[6]	蛋	（文）
n	an	[0]	□	（文）3弗是～:不在
l	an	[4]	覽	（文）
l	an	[4]	攬	（文）
l	an	[4]	欖	（文）
ts	an	[1]	贓	（文）
tsʰ	an	[1]	參	（文）～考
dz	an	[2]	殘	（文）
dz	an	[2]	藏	（文）動詞
dz	an	[6]	藏	（文）西～
s	an	[3]	珊	（文）
s	an	[5]	喪	（文）～失
k	an	[1]	岡	（文）
k	an	[1]	崗	（文）
k	an	[1]	剛	（文）2
k	an	[1]	綱	（文）
k	an	[1]	鋼	（文）2
k	an	[1]	缸	（文）2
k	an	[3]	感	（文）2
k	an	[3]	橄	（文）
k	an	[5]	幹	（文）2～部
kʰ	an	[1]	康	（文）
kʰ	an	[1]	看	（文）2
kʰ	an	[1]	刊	（文）
kʰ	an	[3]	坎	（文）八卦之一
kʰ	an	[3]	艦	（文）軍-
kʰ	an	[3]	勘	（文）
kʰ	an	[3]	抗	（文）
x	an	[5]	漢	（文）2
∅	an	[5]	暗	（文）
∅	an	[4]	項	（文）
l	ian	[2]	梁	（文）2
l	ian	[6]	輛	（文）
tɕ	ian	[1]	疆	（文）
tɕ	ian	[1]	繮	（文）
tɕ	ian	[5]	障	（文）
tɕʰ	ian	[1]	羌	（文）
tɕʰ	ian	[1]	菖	（文）2
tɕʰ	ian	[1]	腔	（文）2
tɕʰ	ian	[3]	強	（文）勉～
tɕʰ	ian	[5]	暢	（文）
tɕʰ	ian	[5]	倡	（文）
dʑ	ian	[2]	強	（文）形容詞
ʑ	ian	[4]	壤	（文）
ʑ	ian	[6]	尚	（文）2
∅	ian	[2]	瘍	（文）
k	uan	[1]	觀	（文）參～
k	uan	[1]	冠	（文）衣～
k	uan	[3]	慣	（文）
k	uan	[5]	貫	（文）
k	uan	[5]	冠	（文）～軍
∅	uan	[1]	汪	（文）
∅	uan	[2]	頑	（文）
∅	uan	[2]	簧	（文）
∅	uan	[3]	腕	（文）
∅	uan	[3]	娩	（文）
∅	uan	[4]	幻	（文）
∅	uan	[4]	晚	（文）
∅	uan	[4]	挽	（文）
∅	uan	[6]	玩	（文）古～
∅	uan	[6]	患	（文）
∅	uan	[6]	宦	（文）
∅	uan	[6]	旺	（文）
∅	uan	[11]	□	（文）～拉:咱們
tɕʰ	iʉan	[3]	犬	（文）2
∅	iʉan	[2]	阮	（文）
p	ən	[1]	檳	
p	ən	[1]	崩	
p	ən	[1]	冰	1
p	ən	[1]	兵	
p	ən	[3]	奔	
p	ən	[3]	本	
p	ən	[3]	丙	
p	ən	[3]	餅	麥～
p	ən	[3]	□	蚊子曉成的疙瘩
p	ən	[5]	並	合～
pʰ	ən	[1]	拼	
pʰ	ən	[1]	噴	～漆
pʰ	ən	[1]	姘	～頭
pʰ	ən	[5]	聘	
pʰ	ən	[9]	□	豬欄～:豬團的柵欄
b	ən	[2]	朋	
b	ən	[2]	憑	
b	ən	[2]	平	1形容詞,太～:和平
b	ən	[2]	評	1
b	ən	[2]	瓶	
b	ən	[2]	屏	
b	ən	[4]	笨	
b	ən	[4]	並	
b	ən	[6]	病	
m	ən	[2]	門	
m	ən	[2]	蚊	1～蟲:蚊子
m	ən	[2]	明	
m	ən	[2]	名	
m	ən	[10]	□	～絲兒:蠓蟲
m	ən	[6]	悶	
m	ən	[6]	問	1動詞
m	ən	[6]	孟	2
m	ən	[6]	命	
m	ən	[6]	□	甕
m	ən	[6]	□	捂,蒙
f	ən	[1]	分	
f	ən	[1]	芬	
f	ən	[1]	紛	
f	ən	[3]	粉	
f	ən	[3]	奮	
f	ən	[5]	糞	2
v	ən	[2]	焚	
v	ən	[2]	墳	
v	ən	[2]	文	
v	ən	[2]	紋	
v	ən	[2]	蚊	2
v	ən	[2]	聞	
v	ən	[4]	憤	
v	ən	[6]	份	
v	ən	[6]	問	2
t	ən	[1]	墩	肉～
t	ən	[1]	登	
t	ən	[1]	燈	
t	ən	[1]	橙	1
t	ən	[1]	瞪	
t	ən	[1]	丁	
t	ən	[1]	叮	蜂蜇人
t	ən	[1]	釘	鐵～
t	ən	[1]	疔	
t	ən	[3]	等	
t	ən	[3]	頂	
t	ən	[3]	鼎	
t	ən	[5]	凳	
t	ən	[5]	釘	～住
t	ən	[5]	訂	
t	ən	[12]	□	～□兒en⁵⁵:呃逆
t	ən	[12]	□	～□dzɿ⁵⁴:倒築土牆時用的木棍
tʰ	ən	[1]	廳	
tʰ	ən	[3]	挺	
tʰ	ən	[5]	褪	脫,～帽:脫帽
tʰ	ən	[5]	聽	
tʰ	ən	[9]	桯	牀～:牀兩邊的木條
d	ən	[2]	飩	
d	ən	[2]	藤	
d	ən	[2]	亭	
d	ən	[2]	停	
d	ən	[2]	廷	
d	ən	[2]	庭	
d	ən	[2]	蜒	
d	ən	[4]	斷	1斷絕
d	ən	[4]	沌	
d	ən	[4]	盾	
d	ən	[4]	錠	
d	ən	[6]	鈍	
d	ən	[6]	遁	
d	ən	[6]	鄧	
d	ən	[6]	定	
n	ən	[2]	能	
n	ən	[2]	寧	～波
n	ən	[4]	暖	暖和
l	ən	[2]	論	
l	ən	[2]	崙	
l	ən	[2]	倫	
l	ən	[2]	淪	
l	ən	[2]	輪	
l	ən	[2]	菱	
l	ən	[2]	靈	
l	ən	[2]	齡	
l	ən	[2]	零	
l	ən	[2]	鈴	
l	ən	[2]	伶	
l	ən	[2]	另	
l	ən	[4]	領	領子
l	ən	[4]	嶺	上～:上坡
l	ən	[10]	亂	1～講
ts	ən	[1]	砧	板～:切菜板
ts	ən	[1]	針	
ts	ən	[1]	櫼	楔子
ts	ən	[1]	珍	
ts	ən	[1]	真	
ts	ən	[1]	尊	
ts	ən	[1]	遵	
ts	ən	[1]	曾	姓
ts	ən	[1]	憎	
ts	ən	[1]	征	
ts	ən	[1]	徵	
ts	ən	[1]	蒸	
ts	ən	[1]	箏	
ts	ən	[1]	精	
ts	ən	[1]	晶	
ts	ən	[1]	睛	
ts	ən	[1]	貞	
ts	ən	[1]	正	～月
ts	ən	[3]	枕	
ts	ən	[3]	診	
ts	ən	[3]	振	
ts	ən	[3]	證	
ts	ən	[3]	症	
ts	ən	[3]	井	
ts	ən	[3]	偵	
ts	ən	[3]	整	
ts	ən	[3]	鯽	～魚兒
ts	ən	[3]	□	～痱:痱子
ts	ən	[5]	甑	
ts	ən	[5]	鎮	
ts	ən	[5]	震	
ts	ən	[5]	俊	1
ts	ən	[5]	正	～反
ts	ən	[5]	政	
tsʰ	ən	[1]	穿	1～針
tsʰ	ən	[1]	稱	～呼
tsʰ	ən	[1]	清	
tsʰ	ən	[1]	青	
tsʰ	ən	[3]	請	
tsʰ	ən	[5]	串	
tsʰ	ən	[5]	趁	
tsʰ	ən	[5]	稱	相-
tsʰ	ən	[5]	秤	
dz	ən	[2]	沉	
dz	ən	[2]	陳	
dz	ən	[2]	塵	
dz	ən	[2]	臣	
dz	ən	[2]	存	
dz	ən	[2]	曾	～經
dz	ən	[2]	橙	2
dz	ən	[2]	承	
dz	ən	[2]	乘	加減～除
dz	ən	[2]	剩	
dz	ən	[2]	情	
dz	ən	[2]	成	
dz	ən	[2]	城	2
dz	ən	[2]	誠	
dz	ən	[4]	鄭	
dz	ən	[6]	陣	
dz	ən	[6]	贈	
dz	ən	[11]	□	～置:入殮
dz	ən	[11]	□	～□兒ȵiʉn³³⁵:仍然
dz	ən	[11]	□	～籽樹:鳥桕樹
s	ən	[1]	森	
s	ən	[1]	蔘	1人蔘
s	ən	[1]	深	
s	ən	[1]	身	
s	ən	[1]	申	
s	ən	[1]	伸	2
s	ən	[1]	孫	2姓
s	ən	[1]	僧	
s	ən	[1]	升	
s	ən	[1]	聲	
s	ən	[1]	星	
s	ən	[1]	腥	
s	ən	[3]	沈	
s	ən	[3]	審	
s	ən	[3]	嬸	
s	ən	[3]	損	
s	ən	[3]	省	反-
s	ən	[3]	醒	
s	ən	[5]	滲	
s	ən	[5]	訊	1
s	ən	[5]	舜	1
s	ən	[5]	勝	
s	ən	[5]	性	
s	ən	[5]	姓	
s	ən	[5]	聖	
z	ən	[2]	尋	
z	ən	[2]	神	
z	ən	[2]	辰	
z	ən	[2]	晨	
z	ən	[2]	純	1
z	ən	[2]	醇	1
z	ən	[2]	層	
z	ən	[2]	繩	
z	ən	[2]	塍	
z	ən	[2]	晴	
z	ən	[2]	城	1～裏
z	ən	[4]	腎	1
z	ən	[4]	靜	
z	ən	[6]	賃	～屋:租房子
z	ən	[6]	任	1
z	ən	[6]	紉	
z	ən	[6]	慎	
z	ən	[6]	順	1
z	ən	[6]	淨	
k	ən	[1]	跟	
k	ən	[1]	根	
k	ən	[1]	更	～換
k	ən	[1]	粳	
k	ən	[1]	京	
k	ən	[1]	荊	
k	ən	[1]	驚	2～蟄
k	ən	[1]	經	
k	ən	[3]	捲	
k	ən	[3]	耿	
k	ən	[3]	景	
k	ən	[5]	更	～加
k	ən	[5]	敬	
k	ən	[5]	鏡	
k	ən	[14]	頸	頭～:脖子
k	ən	[9]	桊	牛鼻頭～
kʰ	ən	[1]	輕	
kʰ	ən	[3]	懇	
kʰ	ən	[3]	墾	
kʰ	ən	[3]	肯	
kʰ	ən	[3]	□	撒種子的小洞
kʰ	ən	[5]	慶	1～祝
kʰ	ən	[5]	磬	
ŋ	ən	[2]	迎	1
ŋ	ən	[6]	認	
x	ən	[1]	興	～旺
x	ən	[1]	蠅	1蒼～
x	ən	[1]	□	～蜓:蜻蜒
x	ən	[3]	擤	
x	ən	[5]	興	高～
∅	ən	[1]	恩	
∅	ən	[1]	應	～當
∅	ən	[1]	應	1～對
∅	ən	[1]	鷹	
∅	ən	[1]	英	1
∅	ən	[1]	嬰	1
∅	ən	[1]	□	埋
∅	ən	[2]	痕	
∅	ən	[2]	恆	
∅	ən	[2]	衡	
∅	ən	[2]	贏	1
∅	ən	[2]	形	1
∅	ən	[2]	刑	
∅	ən	[2]	營	一～兵,國～
∅	ən	[3]	影	
∅	ən	[5]	映	1～山紅
∅	ən	[6]	恨	
p	ien	[1]	邊	
p	ien	[1]	彬	
p	ien	[1]	賓	
p	ien	[1]	冰	2
p	ien	[1]	殯	
p	ien	[1]	鬢	
p	ien	[3]	禀	
pʰ	ien	[3]	品	
b	ien	[2]	貧	
b	ien	[2]	頻	
b	ien	[2]	平	2
b	ien	[2]	評	2
b	ien	[6]	汴	
m	ien	[2]	眠	睡,～記兒去:躺倒
m	ien	[2]	民	
m	ien	[2]	銘	
m	ien	[4]	緬	
m	ien	[4]	澠	
m	ien	[4]	閩	
m	ien	[4]	皿	
d	ien	[6]	□	“第二”的合音
l	ien	[2]	廉	
l	ien	[2]	林	
l	ien	[2]	淋	
l	ien	[2]	臨	
l	ien	[2]	鄰	
l	ien	[2]	鱗	
l	ien	[2]	磷	
l	ien	[2]	凌	姓
l	ien	[12]	薐	菠～菜
l	ien	[11]	蓮	2唱～花
tɕ	ien	[1]	今	
tɕ	ien	[1]	金	
tɕ	ien	[1]	禁	～弗住
tɕ	ien	[1]	襟	
tɕ	ien	[1]	艱	
tɕ	ien	[1]	巾	
tɕ	ien	[1]	斤	
tɕ	ien	[1]	筋	
tɕ	ien	[1]	軍	1
tɕ	ien	[1]	均	
tɕ	ien	[1]	鈞	
tɕ	ien	[3]	錦	
tɕ	ien	[3]	緊	
tɕ	ien	[3]	謹	
tɕ	ien	[3]	境	
tɕ	ien	[3]	警	
tɕ	ien	[3]	徑	
tɕ	ien	[3]	諫	
tɕ	ien	[5]	浸	
tɕ	ien	[5]	禁	～止
tɕ	ien	[5]	進	
tɕ	ien	[5]	晉	
tɕ	ien	[5]	俊	2
tɕ	ien	[5]	竟	
tɕʰ	ien	[1]	謙	
tɕʰ	ien	[1]	卿	
tɕʰ	ien	[1]	侵	
tɕʰ	ien	[1]	欽	
tɕʰ	ien	[1]	親	～眷
tɕʰ	ien	[3]	寢	
tɕʰ	ien	[3]	遣	
tɕʰ	ien	[3]	頃	
tɕʰ	ien	[3]	歉	
tɕʰ	ien	[3]	襯	
tɕʰ	ien	[5]	撳	按
tɕʰ	ien	[5]	慶	2國～節
dʑ	ien	[2]	潛	
dʑ	ien	[2]	琴	
dʑ	ien	[2]	禽	
dʑ	ien	[2]	擒	
dʑ	ien	[2]	錢	姓
dʑ	ien	[2]	勤	
dʑ	ien	[2]	芹	
dʑ	ien	[2]	裙	
dʑ	ien	[2]	擎	兩臂向左右伸張的長度
dʑ	ien	[2]	鯨	
dʑ	ien	[4]	盡	
dʑ	ien	[4]	近	
dʑ	ien	[4]	競	
dʑ	ien	[6]	勁	
dʑ	ien	[9]	□	寒落～:冰錐
ȵ	ien	[2]	壬	
ȵ	ien	[2]	任	姓
ȵ	ien	[2]	吟	
ȵ	ien	[2]	言	
ȵ	ien	[2]	銀	
ȵ	ien	[2]	人	1丈～
ȵ	ien	[2]	迎	2
ȵ	ien	[4]	忍	
ȵ	ien	[6]	軔	
ȵ	ien	[9]	仁	1桃～
ɕ	ien	[1]	心	
ɕ	ien	[1]	蔘	2人～
ɕ	ien	[1]	辛	
ɕ	ien	[1]	新	
ɕ	ien	[1]	薪	
ɕ	ien	[1]	欣	
ɕ	ien	[1]	熏	
ɕ	ien	[1]	薰	
ɕ	ien	[1]	□	差
ɕ	ien	[5]	信	
ɕ	ien	[5]	釁	
ɕ	ien	[5]	訓	
ɕ	ien	[0]	芯	紐子～
ʑ	ien	[2]	人	2
ʑ	ien	[2]	仁	2
ʑ	ien	[4]	盡	
∅	ien	[1]	音	
∅	ien	[1]	陰	
∅	ien	[1]	因	
∅	ien	[1]	姻	
∅	ien	[1]	殷	
∅	ien	[1]	蠅	2
∅	ien	[1]	鶯	
∅	ien	[1]	英	2
∅	ien	[1]	嬰	2
∅	ien	[1]	纓	
∅	ien	[2]	淫	
∅	ien	[2]	寅	
∅	ien	[2]	勻	
∅	ien	[2]	云	
∅	ien	[2]	雲	
∅	ien	[2]	嬴	2
∅	ien	[2]	型	
∅	ien	[2]	形	2
∅	ien	[2]	螢	
∅	ien	[3]	隱	
∅	ien	[3]	飲	
∅	ien	[3]	映	2反～
∅	ien	[3]	□	一～柴:一捆染
∅	ien	[4]	引	
∅	ien	[4]	允	
∅	ien	[4]	永	1康:地名
∅	ien	[5]	蔭	
∅	ien	[5]	印	
∅	ien	[5]	應	2響～
∅	ien	[6]	韻	
∅	ien	[6]	運	
∅	ien	[6]	暈	
∅	ien	[6]	孕	
ts	uən	[1]	津	
ts	uən	[1]	肫	
ts	uən	[5]	俊	3
tsʰ	uən	[1]	椿	
tsʰ	uən	[1]	春	
tsʰ	uən	[3]	蠢	
s	uən	[3]	荀	
s	uən	[3]	筍	
s	uən	[3]	旬	
s	uən	[3]	榫	
s	uən	[5]	訊	2
s	uən	[5]	舜	2
z	uən	[2]	秦	
z	uən	[2]	循	
z	uən	[2]	巡	
z	uən	[2]	脣	
z	uən	[2]	純	2
z	uən	[2]	醇	2
z	uən	[4]	蕈	蘑菇
z	uən	[4]	腎	2
z	uən	[6]	順	2
z	uən	[6]	潤	
