字	片	区	小片	方言点	声母	韵母	调值	调类	备注
急	闽中区			沙县(城关话)	k	e	212	入声	
性	闽中区			沙县(城关话)	s	iɔ̃/ɛiŋ	24	去声	文读，白读。
怯	闽中区			沙县(城关话)	kʰ	iɔ	212	入声	
恃	闽中区			沙县(城关话)	s	ɿ	24	去声	
恆	闽中区			沙县(城关话)	x	ɔɪ̃	31	阳平	
恐	闽中区			沙县(城关话)	kʰ	œyŋ	21	阴上	
恒	闽中区			沙县(城关话)	x	ɔɪ̃	31	阳平	
恕	闽中区			沙县(城关话)	ʃ	y	24	去声	
恢	闽中区			沙县(城关话)	x	ue	33	阴平	
恣	闽中区			沙县(城关话)	ts	ɿ	33	阴平	
恨	闽中区			沙县(城关话)	x	ɔɪ̃	53	阳上	
恩	闽中区			沙县(城关话)	0	ɔɪ̃	33	阴平	
恭	闽中区			沙县(城关话)	k	œyŋ	33	阴平	
息	闽中区			沙县(城关话)	s	e	212	入声	
恼	闽中区			沙县(城关话)	l	ɔ	21	阴上	
恿	闽中区			沙县(城关话)	0	yɛiŋ	21	阴上	
悅	闽中区			沙县(城关话)	0	ye	53	阳上	
悉	闽中区			沙县(城关话)	s	e	212	入声	
悌	闽中区			沙县(城关话)	t	ie/i	53	阳上	
悔	闽中区			沙县(城关话)	x	ue	21	阴上	
悟	闽中区			沙县(城关话)	g	u	24	去声	
悠	闽中区			沙县(城关话)	0	iu	33	阴平	
悬	闽中区			沙县(城关话)	k/ʃ	uɪ̃/yɪ̃	31	阳平	文读，高。
悭	闽中区			沙县(城关话)	k	ɪ̃	33	阴平	
悯	闽中区			沙县(城关话)	b	ɛiŋ	21	阴上	
悲	闽中区			沙县(城关话)	p	ui	33	阴平	
悽	闽中区			沙县(城关话)	tsʰ	i	33	阴平	
情	闽中区			沙县(城关话)	ts	œyŋ	31	阳平	
惕	闽中区			沙县(城关话)	tʰ	e	212	入声	
惜	闽中区			沙县(城关话)	s/tsʰ	e/iɔ	212	入声	文读，好惜：可爱。
惟	闽中区			沙县(城关话)	0	yi	31	阳平	
惠	闽中区			沙县(城关话)	ʃ	yi	24	去声	
惡	闽中区			沙县(城关话)	0	ɔ	212	入声	乖。原作本字不明。
惧	闽中区			沙县(城关话)	k	y	53	阳上	
惨	闽中区			沙县(城关话)	tsʰ	ɔ̃/aŋ	21	阴上	
惩	闽中区			沙县(城关话)	ts	ɛiŋ	33	阴平	
惮	闽中区			沙县(城关话)	t	ɪ̃	53	阳上	懒。
惯	闽中区			沙县(城关话)	k	uɪ̃	24	去声	
惱	闽中区			沙县(城关话)	l	ɔ	21	阴上	
想	闽中区			沙县(城关话)	s	iŋ	21	阴上	
愁	闽中区			沙县(城关话)	ts	au	31	阳平	
愈	闽中区			沙县(城关话)	0	y	24	去声	
意	闽中区			沙县(城关话)	0	i	24	去声	
愚	闽中区			沙县(城关话)	g	y	31	阳平	
愛	闽中区			沙县(城关话)	0	ue/ai	24	去声	文读，白读。
感	闽中区			沙县(城关话)	k	ɔ̃	21	阴上	
愤	闽中区			沙县(城关话)	x	uẽ	21	阴上	
愧	闽中区			沙县(城关话)	kʰ	ui	24	去声	
慈	闽中区			沙县(城关话)	ts	ɿ	31	阳平	
態	闽中区			沙县(城关话)	tʰ	ai	24	去声	
慎	闽中区			沙县(城关话)	s	ɛiŋ	24	去声	
慕	闽中区			沙县(城关话)	m	u	24	去声	
慘	闽中区			沙县(城关话)	tsʰ	ɔ̃/aŋ	21	阴上	
慢	闽中区			沙县(城关话)	m	ɔɪ̃	24	去声	
慣	闽中区			沙县(城关话)	k	uɪ̃	24	去声	
慧	闽中区			沙县(城关话)	ʃ	yi	24	去声	
慨	闽中区			沙县(城关话)	kʰ	ai	24	去声	
慫	闽中区			沙县(城关话)	tsʰ	œyŋ	21	阴上	放纵。
慮	闽中区			沙县(城关话)	l	y	24	去声	
慳	闽中区			沙县(城关话)	k	ɪ̃	33	阴平	
慶	闽中区			沙县(城关话)	kʰ	ɛiŋ	24	去声	
慷	闽中区			沙县(城关话)	kʰ	aŋ	33	阴平	
憂	闽中区			沙县(城关话)	0	iu	33	阴平	
憎	闽中区			沙县(城关话)	ts	ɔɪ̃	24	去声	
憐	闽中区			沙县(城关话)	l	ɛiŋ	31	阳平	
憑	闽中区			沙县(城关话)	p	ɛiŋ	31	阳平	
憚	闽中区			沙县(城关话)	t	ɪ̃	53	阳上	懒。
憤	闽中区			沙县(城关话)	x	uẽ	21	阴上	
憨	闽中区			沙县(城关话)	k	aŋ	31	阳平	
憫	闽中区			沙县(城关话)	b	ɛiŋ	21	阴上	
憶	闽中区			沙县(城关话)	0	i	24	去声	
憾	闽中区			沙县(城关话)	x	ɔɪ̃	53	阳上	
懂	闽中区			沙县(城关话)	t	ɔuŋ	21	阴上	
懈	闽中区			沙县(城关话)	x	ai	53	阳上	
懛	闽中区			沙县(城关话)	t	ai	33	阴平	原书作「呆」。
懲	闽中区			沙县(城关话)	ts	ɛiŋ	33	阴平	
懷	闽中区			沙县(城关话)	x	uai	31	阳平	
懸	闽中区			沙县(城关话)	k/ʃ	uɪ̃/yɪ̃	31	阳平	文读，高。
懺	闽中区			沙县(城关话)	tsʰ	ɔ̃	24	去声	
懼	闽中区			沙县(城关话)	k	y	53	阳上	
戀	闽中区			沙县(城关话)	n	ɪ̃	24	去声	
戈	闽中区			沙县(城关话)	k	o	33	阴平	
戊	闽中区			沙县(城关话)	m	u	24	去声	
戏	闽中区			沙县(城关话)	s	i	24	去声	
成	闽中区			沙县(城关话)	s	iɔ̃/ɛiŋ	31	阳平	文读，八成。
或	闽中区			沙县(城关话)	x	ui	53	阳上	
战	闽中区			沙县(城关话)	ts	ɪ̃	24	去声	
戚	闽中区			沙县(城关话)	tsʰ	e	212	入声	
戟	闽中区			沙县(城关话)	k	e	212	入声	
戡	闽中区			沙县(城关话)	kʰ	ɔ̃	24	去声	
戩	闽中区			沙县(城关话)	ts	ɔɪ̃	21	阴上	
戰	闽中区			沙县(城关话)	ts	ɪ̃	24	去声	
戲	闽中区			沙县(城关话)	s	i	24	去声	
戴	闽中区			沙县(城关话)	t	ai	24	去声	
戶	闽中区			沙县(城关话)	x	u	53	阳上	
戸	闽中区			沙县(城关话)	x	u	53	阳上	
戾	闽中区			沙县(城关话)	l	ui	24	去声	
所	闽中区			沙县(城关话)	s	o	21	阴上	
扇	闽中区			沙县(城关话)	s	ɪ̃	24	去声	
手	闽中区			沙县(城关话)	tsʰ	io	21	阴上	
扎	闽中区			沙县(城关话)	ts	a	212	入声	
扑	闽中区			沙县(城关话)	pʰ	ɔ	212	入声	
扛	闽中区			沙县(城关话)	k	aŋ	33	阴平	
执	闽中区			沙县(城关话)	ts	ɤ	212	入声	
扬	闽中区			沙县(城关话)	0	iŋ	31	阳平	
扭	闽中区			沙县(城关话)	l	io	21	阴上	
扶	闽中区			沙县(城关话)	x	u	31	阳平	
批	闽中区			沙县(城关话)	pʰ	ie	33	阴平	
承	闽中区			沙县(城关话)	s	ɛiŋ	31	阳平	
技	闽中区			沙县(城关话)	k	i	24	去声	
抄	闽中区			沙县(城关话)	tsʰ	au	33	阴平	
把	闽中区			沙县(城关话)	p	a	21	阴上	
抑	闽中区			沙县(城关话)	0	e	212	入声	
抓	闽中区			沙县(城关话)	ts	ua	33	阴平	
投	闽中区			沙县(城关话)	t	au	31	阳平	
折	闽中区			沙县(城关话)	ts	iɛ	212	入声	
护	闽中区			沙县(城关话)	x	u	24	去声	
报	闽中区			沙县(城关话)	p	o	24	去声	
抱	闽中区			沙县(城关话)	pʰ	o	53	阳上	
抵	闽中区			沙县(城关话)	t	e	21	阴上	
抹	闽中区			沙县(城关话)	b	ua	212	入声	
押	闽中区			沙县(城关话)	0	a	212	入声	
抽	闽中区			沙县(城关话)	tʰ	iu	33	阴平	
拂	闽中区			沙县(城关话)	x	ue	212	入声	
拄	闽中区			沙县(城关话)	t	io	21	阴上	
拉	闽中区			沙县(城关话)	l	a	33	阴平	
拋	闽中区			沙县(城关话)	pʰ	au	33	阴平	
拍	闽中区			沙县(城关话)	pʰ	a	212	入声	
拒	闽中区			沙县(城关话)	k	y	53	阳上	
拕	闽中区			沙县(城关话)	tʰ	ua/o	33	阴平	
拘	闽中区			沙县(城关话)	k	y	33	阴平	
拙	闽中区			沙县(城关话)	tʃ	yɛ	212	入声	
招	闽中区			沙县(城关话)	ts	io	33	阴平	
拜	闽中区			沙县(城关话)	p	ai	24	去声	
拢	闽中区			沙县(城关话)	l	ɔuŋ	21	阴上	
拣	闽中区			沙县(城关话)	k	ẽ	21	阴上	
拥	闽中区			沙县(城关话)	0	yɛiŋ	21	阴上	
拦	闽中区			沙县(城关话)	n	uɪ̃	31	阳平	
拨	闽中区			沙县(城关话)	p	ua	212	入声	
拭	闽中区			沙县(城关话)	s	ɤ	212	入声	
拱	闽中区			沙县(城关话)	k	œyŋ	21	阴上	
拾	闽中区			沙县(城关话)	s	ɿ	53	阳上	
持	闽中区			沙县(城关话)	t	i	31	阳平	
指	闽中区			沙县(城关话)	ts	ɤ	21	阴上	
按	闽中区			沙县(城关话)	0	ɔɪ̃	24	去声	
挑	闽中区			沙县(城关话)	tʰ	io	33	阴平	
挥	闽中区			沙县(城关话)	ʃ	yi	33	阴平	
振	闽中区			沙县(城关话)	ts	ɛiŋ	21	阴上	
挺	闽中区			沙县(城关话)	tʰ	ɛiŋ	21	阴上	
捅	闽中区			沙县(城关话)	tʰ	ɔuŋ	33	阴平	
捉	闽中区			沙县(城关话)	tʃʰ	ø	212	入声	
捋	闽中区			沙县(城关话)	l	ue	53	阳上	
捎	闽中区			沙县(城关话)	s	au	33	阴平	
捧	闽中区			沙县(城关话)	p	ɔuŋ	21	阴上	
捨	闽中区			沙县(城关话)	s	ia	21	阴上	
捷	闽中区			沙县(城关话)	ts	ie	53	阳上	
捺	闽中区			沙县(城关话)	l	ai	24	去声	
掀	闽中区			沙县(城关话)	ʃ	yẽ/yɪ̃	21/33	阴上/阴平	文读，白读。
掇	闽中区			沙县(城关话)	t	uɛ	212	入声	端物。
授	闽中区			沙县(城关话)	s	iu	53	阳上	
掌	闽中区			沙县(城关话)	ts	iŋ	21	阴上	
排	闽中区			沙县(城关话)	p	e	31	阳平	
掘	闽中区			沙县(城关话)	k	ui	53	阳上	
掛	闽中区			沙县(城关话)	k	ua	24	去声	
採	闽中区			沙县(城关话)	tsʰ	ai	21	阴上	
接	闽中区			沙县(城关话)	ts	iɛ	212	入声	
控	闽中区			沙县(城关话)	kʰ	ɔuŋ	24	去声	
掩	闽中区			沙县(城关话)	0	iɛiŋ	21	阴上	
措	闽中区			沙县(城关话)	tsʰ	u	24	去声	
掬	闽中区			沙县(城关话)	k	ø	212	入声	
掼	闽中区			沙县(城关话)	k	ua	53	阳上	提也。原作本字不明。
揀	闽中区			沙县(城关话)	k	ẽ	21	阴上	
揉	闽中区			沙县(城关话)	0	iu	31	阳平	
描	闽中区			沙县(城关话)	b	io	31	阳平	
提	闽中区			沙县(城关话)	t	i	31	阳平	
插	闽中区			沙县(城关话)	tsʰ	a	212	入声	
揖	闽中区			沙县(城关话)	0	e	212	入声	
揚	闽中区			沙县(城关话)	0	iŋ	31	阳平	
換	闽中区			沙县(城关话)	x	uɪ̃	24	去声	
揣	闽中区			沙县(城关话)	tsʰ	ue	21	阴上	
揭	闽中区			沙县(城关话)	k	iɛ	212	入声	
揮	闽中区			沙县(城关话)	ʃ	yi	33	阴平	
援	闽中区			沙县(城关话)	0	yɪ̃	31	阳平	
揽	闽中区			沙县(城关话)	n	ɔ̃	21	阴上	
損	闽中区			沙县(城关话)	s	uẽ	21	阴上	
搖	闽中区			沙县(城关话)	0	io	31	阳平	
摄	闽中区			沙县(城关话)	0	iɛ	212	入声	
摊	闽中区			沙县(城关话)	tʰ	uɪ̃	33	阴平	
摒	闽中区			沙县(城关话)	p	iɔ̃/ɛiŋ	24	去声	文读，白读。
摘	闽中区			沙县(城关话)	ts	ai	212	入声	
摜	闽中区			沙县(城关话)	k	ua	53	阳上	提也。原作本字不明。
摧	闽中区			沙县(城关话)	tsʰ	ui	33	阴平	
摩	闽中区			沙县(城关话)	b	o	31	阳平	
摺	闽中区			沙县(城关话)	ts	iɛ	212	入声	
撆	闽中区			沙县(城关话)	pʰ	iɛ	212	入声	
撇	闽中区			沙县(城关话)	pʰ	iɛ	212	入声	
撕	闽中区			沙县(城关话)	s	i/ɿ	33	阴平	文读，白读。
撘	闽中区			沙县(城关话)	t	a	212	入声	
撥	闽中区			沙县(城关话)	p	ua	212	入声	
播	闽中区			沙县(城关话)	p	o	24	去声	
撰	闽中区			沙县(城关话)	ts	uɪ̃	53	阳上	
擁	闽中区			沙县(城关话)	0	yɛiŋ	21	阴上	
擇	闽中区			沙县(城关话)	t/ts	o/ai	53	阳上	文读，择类。
擊	闽中区			沙县(城关话)	k	e	212	入声	
操	闽中区			沙县(城关话)	tsʰ	o	33	阴平	
擒	闽中区			沙县(城关话)	k	ɛiŋ	31	阳平	
擔	闽中区			沙县(城关话)	t	ɔ̃	33	阴平	
擘	闽中区			沙县(城关话)	p	a	212	入声	
據	闽中区			沙县(城关话)	k	y	24	去声	
擺	闽中区			沙县(城关话)	p	ai	21	阴上	
攀	闽中区			沙县(城关话)	pʰ	ɔɪ̃	33	阴平	
攃	闽中区			沙县(城关话)	tsʰ	a	212	入声	
攏	闽中区			沙县(城关话)	l	ɔuŋ	21	阴上	
攔	闽中区			沙县(城关话)	n	uɪ̃	31	阳平	
攝	闽中区			沙县(城关话)	0	iɛ	212	入声	
攤	闽中区			沙县(城关话)	tʰ	uɪ̃	33	阴平	
攪	闽中区			沙县(城关话)	k	au	21	阴上	
攬	闽中区			沙县(城关话)	n	ɔ̃	21	阴上	
支	闽中区			沙县(城关话)	ts	i/ie/ɿ	33	阴平	
改	闽中区			沙县(城关话)	k	ai	21	阴上	
放	闽中区			沙县(城关话)	p/x	ɔuŋ/uaŋ	24	去声	
政	闽中区			沙县(城关话)	ts	ɛiŋ	24	去声	
故	闽中区			沙县(城关话)	k	u	24	去声	
效	闽中区			沙县(城关话)	x	au	24	去声	
敍	闽中区			沙县(城关话)	ʃ	ø	212	入声	
敏	闽中区			沙县(城关话)	b	ɛiŋ	21	阴上	
敗	闽中区			沙县(城关话)	p	ai	24	去声	
敘	闽中区			沙县(城关话)	ʃ	ø	212	入声	
教	闽中区			沙县(城关话)	k	au	24	去声	
敝	闽中区			沙县(城关话)	p	i	24	去声	
敢	闽中区			沙县(城关话)	k	aŋ	21	阴上	
散	闽中区			沙县(城关话)	s	uɪ̃	24	去声	
敦	闽中区			沙县(城关话)	t	uɪ̃	33	阴平	
敬	闽中区			沙县(城关话)	k	ɛiŋ	24	去声	
整	闽中区			沙县(城关话)	ts	ɛiŋ	21	阴上	
敵	闽中区			沙县(城关话)	t	e	212	入声	
敷	闽中区			沙县(城关话)	x	u	33	阴平	
斃	闽中区			沙县(城关话)	p	i	24	去声	
文	闽中区			沙县(城关话)	ŋ	uɪ̃	31	阳平	
斌	闽中区			沙县(城关话)	p	ɛiŋ	33	阴平	
斑	闽中区			沙县(城关话)	p	ɔɪ̃	33	阴平	
斗	闽中区			沙县(城关话)	t	au	21	阴上	容器。
斜	闽中区			沙县(城关话)	ts	ia	31	阳平	
斟	闽中区			沙县(城关话)	ts	ɛiŋ	33	阴平	
斠	闽中区			沙县(城关话)	k	au	24	去声	
斤	闽中区			沙县(城关话)	k	uɪ̃	33	阴平	
斥	闽中区			沙县(城关话)	tsʰ	ai	212	入声	
斧	闽中区			沙县(城关话)	p/x	o	21	阴上	
斩	闽中区			沙县(城关话)	ts	ɔ̃	21	阴上	
斬	闽中区			沙县(城关话)	ts	ɔ̃	21	阴上	
斯	闽中区			沙县(城关话)	s	ɿ	33	阴平	
方	闽中区			沙县(城关话)	p/x	ɔuŋ/ŋ	33	阴平	文读，白读(原书作「枋」)。
斻	闽中区			沙县(城关话)	0	ɔ̃	31	阳平	椽。
旁	闽中区			沙县(城关话)	p	aŋ	31	阳平	
旅	闽中区			沙县(城关话)	l	ø	21	阴上	
旋	闽中区			沙县(城关话)	s	ɪ̃	31	阳平	
族	闽中区			沙县(城关话)	ts	u	53	阳上	
旗	闽中区			沙县(城关话)	k	i	31	阳平	
既	闽中区			沙县(城关话)	k	i	24	去声	
旣	闽中区			沙县(城关话)	k	i	24	去声	
日	闽中区			沙县(城关话)	ŋ	ɪ̃	53	阳上	
旦	闽中区			沙县(城关话)	t	ɔɪ̃	24	去声	
旧	闽中区			沙县(城关话)	k	iu	24	去声	
旨	闽中区			沙县(城关话)	ts	ɤ	21	阴上	
早	闽中区			沙县(城关话)	ts	ɔ	21	阴上	
旬	闽中区			沙县(城关话)	s	uɪ̃	31	阳平	
旱	闽中区			沙县(城关话)	ŋ	uɪ̃	53	阳上	
时	闽中区			沙县(城关话)	s	ɿ	31	阳平	
旷	闽中区			沙县(城关话)	kʰ	uaŋ	24	去声	
旺	闽中区			沙县(城关话)	g	uaŋ	24	去声	
昆	闽中区			沙县(城关话)	kʰ	uɪ̃	33	阴平	
昌	闽中区			沙县(城关话)	tsʰ	iŋ	33	阴平	
明	闽中区			沙县(城关话)	b/m	uɪ̃/ɛiŋ/iɔ̃	31	阳平	文读，松明，明日。
易	闽中区			沙县(城关话)	0	i	24	去声	容易。
昔	闽中区			沙县(城关话)	s	e	212	入声	
星	闽中区			沙县(城关话)	s	ɔɪ̃	33	阴平	
映	闽中区			沙县(城关话)	0	iɛiŋ	24	去声	
春	闽中区			沙县(城关话)	tsʰ	œyŋ	33	阴平	
昧	闽中区			沙县(城关话)	b	ui	24	去声	
昭	闽中区			沙县(城关话)	ts	io	33	阴平	
是	闽中区			沙县(城关话)	s	ɿ	53	阳上	
昼	闽中区			沙县(城关话)	t	au/iu	24	去声	文读，白读。
時	闽中区			沙县(城关话)	s	ɿ	31	阳平	
晃	闽中区			沙县(城关话)	x	uaŋ	21	阴上	
晉	闽中区			沙县(城关话)	ts	ɛiŋ	24	去声	
晓	闽中区			沙县(城关话)	s	iɔ	21	阴上	
晕	闽中区			沙县(城关话)	0	yɛiŋ	33	阴平	
晚	闽中区			沙县(城关话)	ŋ	uẽ	21	阴上	
晝	闽中区			沙县(城关话)	t	au/iu	24	去声	文读，白读。
晧	闽中区			沙县(城关话)	x	o	24	去声	
晨	闽中区			沙县(城关话)	s	ɛiŋ	31	阳平	
晬	闽中区			沙县(城关话)	ts	ui	24	去声	醉也。
景	闽中区			沙县(城关话)	k	ɛiŋ	21	阴上	
晴	闽中区			沙县(城关话)	ts/tsʰ	ɛiŋ	33	阴平	
智	闽中区			沙县(城关话)	t	i	24	去声	
暂	闽中区			沙县(城关话)	ts	ɔ̃	24	去声	
暇	闽中区			沙县(城关话)	x	a	24	去声	
暈	闽中区			沙县(城关话)	0	yɛiŋ	33	阴平	
暉	闽中区			沙县(城关话)	ʃ	yi	33	阴平	
暖	闽中区			沙县(城关话)	n	uẽ	21	阴上	
暗	闽中区			沙县(城关话)	0	ɔ̃/aŋ	24	去声	
暢	闽中区			沙县(城关话)	tʰ	iŋ	24	去声	
暫	闽中区			沙县(城关话)	ts	ɔ̃	24	去声	
暮	闽中区			沙县(城关话)	m	u	24	去声	
曉	闽中区			沙县(城关话)	s	iɔ	21	阴上	
曙	闽中区			沙县(城关话)	ʃ	y	24	去声	
曠	闽中区			沙县(城关话)	kʰ	uaŋ	24	去声	
曡	闽中区			沙县(城关话)	t	e	53	阳上	
曲	闽中区			沙县(城关话)	kʰ	ø/ye	212	入声	二十八曲：地名，单字读。
更	闽中区			沙县(城关话)	k	ɔ̃	33	阴平	三更。
書	闽中区			沙县(城关话)	ʃ	y	33	阴平	
曾	闽中区			沙县(城关话)	ts	ɔɪ̃	33	阴平	
替	闽中区			沙县(城关话)	tʰ	e	24	去声	
最	闽中区			沙县(城关话)	ts	ui	24	去声	
會	闽中区			沙县(城关话)	x	ui	24	去声	
月	闽中区			沙县(城关话)	0	ye	53	阳上	
有	闽中区			沙县(城关话)	0	io	21	阴上	
朋	闽中区			沙县(城关话)	p	ɔɪ̃	31	阳平	
朔	闽中区			沙县(城关话)	s	ɔ	212	入声	
朗	闽中区			沙县(城关话)	l	aŋ	21	阴上	
朝	闽中区			沙县(城关话)	t	io	33	阴平	今朝。
期	闽中区			沙县(城关话)	k	i	31	阳平	
朦	闽中区			沙县(城关话)	b	ɔuŋ	33/31	阴平/阳平	
木	闽中区			沙县(城关话)	m	u	53	阳上	
未	闽中区			沙县(城关话)	0	yi	24	去声	
末	闽中区			沙县(城关话)	b	ua	53	阳上	
本	闽中区			沙县(城关话)	p	uẽ	21	阴上	
术	闽中区			沙县(城关话)	s/ʃ	u/yɪ̃	53	阳上	文读，白读。
朴	闽中区			沙县(城关话)	pʰ	ɔ	212	入声	
朵	闽中区			沙县(城关话)	t	ɔ	21	阴上	
朽	闽中区			沙县(城关话)	s	io	21	阴上	
杀	闽中区			沙县(城关话)	s	ua	212	入声	
杂	闽中区			沙县(城关话)	ts	a	53	阳上	
权	闽中区			沙县(城关话)	k	yɪ̃	31	阳平	
杈	闽中区			沙县(城关话)	tsʰ	a	33	阴平	
杉	闽中区			沙县(城关话)	s	ɔ̃	33	阴平	
李	闽中区			沙县(城关话)	l/s	e/ai	21	阴上	姓，李子。
材	闽中区			沙县(城关话)	ts	ai	31	阳平	
村	闽中区			沙县(城关话)	tsʰ	uɪ̃	33	阴平	
杖	闽中区			沙县(城关话)	tʰ	iŋ	33	阴平	
杜	闽中区			沙县(城关话)	t	u	53	阳上	
杞	闽中区			沙县(城关话)	k	e	21	阴上	
束	闽中区			沙县(城关话)	s	o	21	阴上	
条	闽中区			沙县(城关话)	t	au	31	阳平	
来	闽中区			沙县(城关话)	l	ai	31	阳平	
杨	闽中区			沙县(城关话)	0	iŋ	31	阳平	
杪	闽中区			沙县(城关话)	b	iɔ	21	阴上	木细。
杭	闽中区			沙县(城关话)	x	aŋ	31	阳平	
杮	闽中区			沙县(城关话)	pʰ	e	24	去声	斧下木片。
杯	闽中区			沙县(城关话)	p	ui	33	阴平	
東	闽中区			沙县(城关话)	t	ɔuŋ	33	阴平	
杳	闽中区			沙县(城关话)	b	iɔ	21	阴上	
杵	闽中区			沙县(城关话)	ʃ	ø	21	阴上	
杷	闽中区			沙县(城关话)	p	a	31	阳平	
松	闽中区			沙县(城关话)	s/ts	ɔuŋ/œyŋ	33/31	阴平/阳平	
板	闽中区			沙县(城关话)	p	ɔɪ̃	21	阴上	
枇	闽中区			沙县(城关话)	p	i	31	阳平	
枉	闽中区			沙县(城关话)	g	uaŋ	21	阴上	
枋	闽中区			沙县(城关话)	p	ɔuŋ	33	阴平	木板。
析	闽中区			沙县(城关话)	s	e	212	入声	
枕	闽中区			沙县(城关话)	ts	ɛiŋ	21	阴上	
林	闽中区			沙县(城关话)	l	ɛiŋ	31	阳平	
枚	闽中区			沙县(城关话)	b	ue	31	阳平	
果	闽中区			沙县(城关话)	k	ɔ	21	阴上	
枝	闽中区			沙县(城关话)	ts	ɿ	33	阴平	
枣	闽中区			沙县(城关话)	ts	ɔ	21	阴上	
枪	闽中区			沙县(城关话)	tsʰ	iŋ	33	阴平	
枫	闽中区			沙县(城关话)	x	ɔuŋ	33	阴平	
枯	闽中区			沙县(城关话)	kʰ	u	33	阴平	
枴	闽中区			沙县(城关话)	k	uai	21	阴上	
架	闽中区			沙县(城关话)	k	a	24	去声	
柄	闽中区			沙县(城关话)	p	ɛiŋ	21	阴上	
柏	闽中区			沙县(城关话)	p	a	212	入声	
某	闽中区			沙县(城关话)	b	au	21	阴上	
柑	闽中区			沙县(城关话)	k	aŋ	33	阴平	
柚	闽中区			沙县(城关话)	0	iu	24	去声	
柤	闽中区			沙县(城关话)	ts	a	33	阴平	
柩	闽中区			沙县(城关话)	k	iu	24	去声	
柱	闽中区			沙县(城关话)	tʰ/tʃ	iu/y	53/24	阳上/去声	文读，白读。
柴	闽中区			沙县(城关话)	tsʰ	ai	31	阳平	
柿	闽中区			沙县(城关话)	kʰ	i	53	阳上	
栀	闽中区			沙县(城关话)	0	i	33	阴平	
标	闽中区			沙县(城关话)	p	io	33	阴平	
栋	闽中区			沙县(城关话)	t	ɔuŋ	24	去声	
栗	闽中区			沙县(城关话)	l	i	53	阳上	
栟	闽中区			沙县(城关话)	pʰ	iɔ̃	33	阴平	借柱架椽。
校	闽中区			沙县(城关话)	k	au	24	去声	
株	闽中区			沙县(城关话)	tʃ	y	33	阴平	
核	闽中区			沙县(城关话)	x	ai	53	阳上	
根	闽中区			沙县(城关话)	k	yɪ̃/ɔɪ̃	33	阴平	文读，白读。
桀	闽中区			沙县(城关话)	k	ie	53	阳上	
桁	闽中区			沙县(城关话)	0	ɔ̃	31	阳平	椽。
桂	闽中区			沙县(城关话)	k	yi	24	去声	
桃	闽中区			沙县(城关话)	tʰ	o	31	阳平	
桅	闽中区			沙县(城关话)	g	ui	33	阴平	
案	闽中区			沙县(城关话)	0	ɔɪ̃	24	去声	
桌	闽中区			沙县(城关话)	ts	ɔ	212	入声	
桐	闽中区			沙县(城关话)	tʰ	ɔuŋ	31	阳平	
桔	闽中区			沙县(城关话)	k	e	212	入声	
桥	闽中区			沙县(城关话)	k	io	31	阳平	
桦	闽中区			沙县(城关话)	k/x	ua	31	阳平	文读，白读。
桨	闽中区			沙县(城关话)	ts	iŋ	21	阴上	
桷	闽中区			沙县(城关话)	k	o	212	入声	
梁	闽中区			沙县(城关话)	l	iŋ	31	阳平	
梓	闽中区			沙县(城关话)	ts	ɤ	21	阴上	
梔	闽中区			沙县(城关话)	0	i	33	阴平	
條	闽中区			沙县(城关话)	t	au	31	阳平	
梢	闽中区			沙县(城关话)	s	au	33	阴平	
梧	闽中区			沙县(城关话)	g	u	31	阳平	
梨	闽中区			沙县(城关话)	l	i	31	阳平	
梭	闽中区			沙县(城关话)	s	o	33	阴平	
梯	闽中区			沙县(城关话)	tʰ	ue/i	33	阴平	文读，白读。
梳	闽中区			沙县(城关话)	s	u	33	阴平	
棄	闽中区			沙县(城关话)	kʰ	i	24	去声	
棉	闽中区			沙县(城关话)	m	ɪ̃	31	阳平	
棗	闽中区			沙县(城关话)	ts	ɔ	21	阴上	
棟	闽中区			沙县(城关话)	t	ɔuŋ	24	去声	
棠	闽中区			沙县(城关话)	t	aŋ	31	阳平	
棬	闽中区			沙县(城关话)	kʰ	yɪ̃	33	阴平	
森	闽中区			沙县(城关话)	s	ɔɪ̃	33	阴平	
椀	闽中区			沙县(城关话)	ŋ	uẽ	21	阴上	
椏	闽中区			沙县(城关话)	0	a	24	去声	
椒	闽中区			沙县(城关话)	ts	io	33	阴平	
椶	闽中区			沙县(城关话)	ts	ɔuŋ	33	阴平	
楊	闽中区			沙县(城关话)	0	iŋ	31	阳平	
楓	闽中区			沙县(城关话)	x	ɔuŋ	33	阴平	
楚	闽中区			沙县(城关话)	tsʰ	o	21	阴上	
楝	闽中区			沙县(城关话)	n	ɪ̃	24	去声	
楠	闽中区			沙县(城关话)	n	ɔ̃	31	阳平	
楣	闽中区			沙县(城关话)	m	i	31	阳平	
楦	闽中区			沙县(城关话)	ʃ	yɪ̃	24	去声	
業	闽中区			沙县(城关话)	0	ie	53	阳上	
楼	闽中区			沙县(城关话)	l	au	31	阳平	
概	闽中区			沙县(城关话)	kʰ	ai	24	去声	
榄	闽中区			沙县(城关话)	n	ɔ̃	21	阴上	
榆	闽中区			沙县(城关话)	0	y	31	阳平	
榛	闽中区			沙县(城关话)	ts	ɔɪ̃	33	阴平	
榥	闽中区			沙县(城关话)	x	uaŋ	21	阴上	
榨	闽中区			沙县(城关话)	ts	a	24	去声	
榮	闽中区			沙县(城关话)	0	yɛiŋ	31	阳平	
