恩	1	ŋie	
宾	1	pãi	
笔	7	pɛi	
毕	7	pɛi	
必	7	pɛi	
匹	1	pi	
贫	2	pãi	
频	2	pãi	
民	2	mãi	
敏	3	mɪŋ	
密	7	mɛi	
蜜	7	mɛi	
邻	2	lãi	
鳞	2	lãi	
栗	7	lɔi	
进	5	tsãi	
亲	1	tsʰãi	
七	7	tsʰɛi	
漆	7	tsʰɛi	
秦	2	tsʰãi	
尽	5	tsʰãi	
疾			
辛	1	sãi	
新	1	sãi	
信	5	sãi	
讯	5	sãi	
悉			
膝	7	sɛi	
珍	1	tʃãi	
镇	5	tʃãi	
陈	2	tʃʰãi	
尘	2	tʃʰãi	
阵	5	tʃʰãi	
侄	7	tʃʰɛi	
衬	5	tsʰɪŋ	
虱	7	ʃa	
真	1	tʃãi	
诊	7	tsʰɪŋ	
振	3	tʃãi	
震	5	tʃãi	
质	7	tʃɛi	
神	2	ʃãi	
实	7	ʃɛi	
身	1	ʃãi	
申	1	ʃãi	
伸	1	ʃãi	
失	7	ʃɛi	
室	5	ʃi	
晨	2	tʃʰãi	
臣	2	tsʰãi	
肾	5	ʃãi	
慎	5	tʃʰãi	
人	2	nãi	
仁	2	iãi	
忍	3	iãi	
认	5	iãi	
日	7	iɛi	
巾	1	kei	
紧	3	kẽi	
吉	5	ki	
仅			
银	2	ŋãi	
因	1	ãi	
印	5	ãi	
乙	7	i	
一	7	ɛi	
引	3	iãi	
逸			
斤	1	kãi	
筋	1	kãi	
谨	3	kãi	
劲	5	kãi	
勤	2	kʰãi	
芹	2	kʰi	
近	3	kʰãi	
欣	1	ʃãi	
殷	1	ãi	
隐	3	iãi	
奔	1	pɪŋ	
本	3	pɪŋ	
不			
盆	2	pɪŋ	
笨	5	pɪŋ	
勃			
门	2	mɪŋ	
闷	5	mɪŋ	
没	7	mɤɯ	
墩	1	tɪŋ	
顿	1	tɪŋ	
盾	3	tɪŋ	
突	5	tʰu	
嫩	5	nɪŋ	
论	5	nɪŋ	
尊	1	tsɪŋ	
卒	7	tsɔi	
村	1	tsʰɪŋ	
寸	5	tsʰɪŋ	
存	2	tʃʰɪŋ	
孙	1	sɪŋ	
损	3	sɪŋ	
昆	1	kʰuɪŋ	
滚	3	kuɪŋ	
棍	5	kuɪŋ	
骨	7	kuɛi	
坤		kʰuɪŋ	
捆	3	kʰuɪŋ	
困	5	kʰuɪŋ	
窟			
昏	1	fɪŋ	
婚	1	fɪŋ	
忽			
魂	2	fɪŋ	
浑			
混	5	fɪŋ	
温	1	uɪŋ	
瘟	1	uɪŋ	
稳	3	uɪŋ	
伦			
轮	2	lɪŋ	
律	7	lø	
遵	1	tsɪŋ	
俊	5	tsɪŋ	
笋	3	sɪŋ	
迅			
戌	7	sy	
恤	5	si	
旬			
循	2	syŋ	
巡	2	syŋ	
殉			
准	3	tʃyŋ	
春	1	tʃʰyŋ	
蠢	3	tʃʰyŋ	
出	7	tʃʰɔi	
唇	2	ʃyŋ	
顺	5	ʃyŋ	
术	5	ʃu	
述	5	ʃu	
舜	5	ʃyŋ	
纯	2	ʃyŋ	
闰	5	yŋ	
均	1	kyŋ	
橘	7	ky	
菌	3	kʰuɪŋ	
匀	2	yŋ	
允	3	yŋ	
分	1	fɪŋ	
粉	3	fɪŋ	
奋	5	fɪŋ	
粪	5	fɪŋ	
纷	1	fɪŋ	
坟	2	fɪŋ	
愤	5	fɪŋ	
份	5	fɪŋ	
佛	7	fɔi	
文	2	uɪŋ	
闻	2	uɪŋ	
蚊	2	uɪŋ	{蚊香}
问	5	mɪŋ	
物	7	ua	
君	1	kyŋ	
军	1	kyŋ	
屈	7	kʰiɤɯ	
群	2	kʰuɪŋ	
裙	2	kʰuɪŋ	
掘	7	kʰiɤɯ	
熏			
勋			
训	5	ʃyŋ	
云	2	yŋ	
运	5	yŋ	
晕			
帮	1	paŋ	
榜	3	paŋ	
博	7	pɤɯ	
旁	2	paŋ	
傍			
薄	7	pɤɯ	
忙	2	maŋ	
蟒	3	maŋ	
莫			
膜	7	mɤɯ	
幕	7	mɤɯ	
当	1	taŋ	{应当}
党	3	taŋ	
汤	1	tʰaŋ	
烫	5	tʰaŋ	
托	7	tʰɤɯ	
堂	2	taŋ	
唐	2	taŋ	
糖	2	taŋ	
塘	2	taŋ	
荡		taŋ	
郎	2	laŋ	
狼	2	laŋ	
廊	2	laŋ	
朗	3	laŋ	
浪	5	laŋ	
落	7	lɤɯ	
洛	7	lɤɯ	
乐	7	lɤɯ	
络	7	lɤɯ	
脏	1	tsaŋ	{肮脏}
葬	5	tsaŋ	
作	7	tsɤɯ	
仓	1	tsʰaŋ	
藏	2	tsʰaŋ	{躲藏}
藏	5	tsʰaŋ	{西藏}
脏	5	tsaŋ	{内脏}
凿	5	tʃʰo	
昨	5	tsʰo	
桑	1	saŋ	
嗓	3	saŋ	
丧	5	saŋ	{丧失}
索	7	sɤɯ	
刚	1	kaŋ	
缸	1	kaŋ	
纲	1	kaŋ	
钢	1	kaŋ	
各	7	kɤɯ	
阁	7	kɤɯ	
康	1	kʰaŋ	
糠	1	haŋ	
抗	5	kʰaŋ	
昂	2	ŋaŋ	
行	2	haŋ	{银行}
航			
鹤	7	hɤɯ	
恶	7	ɤɯ	{凶恶}
娘	2	ŋiaŋ	
凉	2	liaŋ	
良	2	liaŋ	
量	2	liaŋ	{丈量}
粮	2	liaŋ	
两	3	liaŋ	{两尺}
两	3	liaŋ	{二两}
亮	5	liaŋ	
量	5	liaŋ	{重量}
略	7	lɤɯ	
将	1	tsiaŋ	{将来}
浆	1	tsiaŋ	
蒋	3	tsiaŋ	
奖	3	tsiaŋ	
酱	5	tsiaŋ	
将	5	tsiaŋ	{大将}
爵			
雀	5	siɤɯ	
枪	1	tsʰiaŋ	
抢	3	tsʰiaŋ	
墙	2	tsʰiaŋ	
匠	5	tsʰiaŋ	
相	1	siaŋ	{相互}
箱	1	siaŋ	
想	3	siaŋ	
相	5	siaŋ	{宰相}
削	7	siɤɯ	
详	2	tsʰiaŋ	
祥	2	tsʰiaŋ	
象	5	siaŋ	
像	5	tsʰiaŋ	
张	1	tʃaŋ	
长	3	tʃaŋ	{成长}
涨	3	tʃaŋ	
帐	5	tʃaŋ	
账	5	tʃaŋ	
胀	5	tiaŋ	
着	7	tiɤɯ	{着衣}
畅	5	tʃʰaŋ	
长	2	tʃʰaŋ	{长短}
肠	2	tʃʰaŋ	
场	2	tʃʰaŋ	
丈	3	tʃʰaŋ	
仗			
杖	5	tʃaŋ	
着	7	tʃʰɤɯ	
庄	1	tʃaŋ	
装	1	tʃaŋ	
壮	5	tʃaŋ	
疮	1	tʃʰaŋ	
闯	3	tʃʰaŋ	
创	5	tʃʰaŋ	
床	2	tʃʰaŋ	
状	5	tʃʰaŋ	
霜	1	ʃaŋ	
爽	3	saŋ	
章	1	tʃaŋ	
樟	1	tʃaŋ	
掌	3	tʃaŋ	
障	5	tʃaŋ	
昌	1	tʃʰaŋ	
厂	3	tʃʰaŋ	
唱	5	tʃʰaŋ	
倡	5	tʃʰaŋ	
商	1	ʃaŋ	
伤	1	ʃaŋ	
赏	3	ʃaŋ	
常	2	ʃaŋ	
尝	2	ʃaŋ	
尚	5	ʃaŋ	
上	3	ʃaŋ	
壤	3	iaŋ	
让	5	iaŋ	
让	5	ŋiaŋ	
若			
弱	7	ŋiɤɯ	
疆	1	kʰiaŋ	
姜	1	kiaŋ	
脚	7	kiɤɯ	
却			
强	2	kʰiaŋ	{强大}
强	3	kʰiaŋ	{勉强}
仰	3	ŋaŋ	
虐	7	ŋiɤɯ	
香	1	ʃaŋ	
乡	1	ʃaŋ	
响	3	ʃaŋ	
享	3	ʃaŋ	
向	5	ʃaŋ	
央	2	iaŋ	
秧	1	iaŋ	
约	7	iɤɯ	
羊	2	iaŋ	
洋	2	iaŋ	
杨	2	iaŋ	
阳	2	iaŋ	
养	3	iaŋ	
痒	3	iaŋ	
样	5	iaŋ	
药	7	iɤɯ	
跃	5	io	
光	1	kuaŋ	
广	3	kuaŋ	
郭	7	kɤɯ	
旷	5	kʰuaŋ	
扩	7	kʰɤɯ	
荒	1	faŋ	
慌	1	faŋ	
谎	3	faŋ	
霍	7	hɤɯ	
黄	2	uaŋ	
皇	2	faŋ	
晃	3	faŋ	
汪	1	uaŋ	
方	1	faŋ	
放	5	faŋ	
芳	1	faŋ	
妨	2	faŋ	
纺	3	faŋ	
仿	3	faŋ	
访	3	faŋ	
房	2	faŋ	
防	2	faŋ	
缚			
亡	5	uaŋ	
网	3	maŋ	
忘	2	uaŋ	
望	5	maŋ	
匡	1	kʰuaŋ	
筐	1	kʰuaŋ	
狂	2	kʰuaŋ	
况	5	kʰuaŋ	
枉	3	uaŋ	
王	2	uaŋ	
往	3	uaŋ	
旺	5	uaŋ	
邦	1	paŋ	
绑	3	paŋ	
剥	7	pɤɯ	
驳	7	pɤɯ	
胖			
朴	5	pʰu	
庞			
棒			
蚌	3	paŋ	
雹	7	pɤɯ	
桩	1	tsaŋ	
桌			
卓			
琢	5	tɤɯ	
戳	5	tʃʰo	
撞	5	tʃʰaŋ	
浊	7	tsʰɔi	
捉	7	tʃɤɯ	
窗	1	tsʰaŋ	
镯	7	tʃʰɤɯ	
双	1	ʃaŋ	
朔			
江	1	kaŋ	
讲	3	kaŋ	
港	3	kaŋ	
降	5	kaŋ	
降	5	kiaŋ	
觉	5	kio	{感觉}
角	7	kɤɯ	
腔	1	kʰiaŋ	
确	7	kʰɤɯ	
壳	7	kʰɤɯ	
岳	7	ŋiɤɯ	
乐	7	iɤɯ	
巷	5	haŋ	
学	7	hɤɯ	
握	5	o	
崩			
北	7	pa	
朋	2	poŋ	
墨	7	ma	
默	7	ma	
登	1	tɪŋ	
灯	1	tie	
等	3	tie	
凳	5	tie	
得	7	ta	
德	7	ta	
腾			
藤	2	tie	
邓	5	tie	
特	7	tʰa	
能	2	nɪŋ	
肋	7	la	
勒	7	la	
曾	1	tsie	{姓氏}
增	1	tsɪŋ	
则	7	tsa	
层	2	tsʰɪŋ	
赠			
贼	7	tsʰa	
僧			
塞	7	sa	
肯	3	kʰie	
刻	7	kʰa	
克	7	kʰa	
黑	7	ha	
恒			
冰	1	pãi	
冰	1	paŋ	
逼	7	pɛi	
凭	2	pãi	
匿			
凌			
菱	2	lãi	
陵	2	lãi	
力	7	lɛi	
即	7	tsɛi	
鲫	7	tsi	
息			
熄	7	sɛi	
征	1	tʃãi	{征兵}
澄	2	tʃʰãi	
惩	2	tʃʰãi	
直	7	tʃʰɛi	
值	7	tʃʰɛi	
侧	7	tʃa	
测	5	tʃʰa	
色	7	ʃa	
蒸	1	tʃãi	
证	5	tʃãi	
症	5	tʃãi	
织	7	tʃɛi	
职	7	tʃɛi	
称	1	tʃʰãi	
秤	5	tʃʰãi	
乘	2	ʃãi	
剩	5	ʃãi	
食	7	ʃɛi	
蚀	7	ʃɛi	
升	1	ʃãi	
胜	5	ʃãi	
识	7	ʃɛi	
式	5	ʃi	
饰	5	ʃi	
承			
殖	5	tʃʰi	
植	5	tʃʰi	
仍			
极	7	kɛi	
兴	1	hãi	{兴旺}
兴	5	hãi	{高兴}
应	1	ãi	
鹰	1	ãi	
应	5	ãi	
忆	5	i	
亿	5	i	
蝇			
孕	5	yŋ	
翼			
国	7	kua	
弘	2	hoŋ	
或	7	fa	
域			
百	7	pa	
柏	7	pa	
伯	7	pa	指称
伯	2	pa	面称
拍	7	pʰa	
魄	7	pʰa	
彭	2	pɪŋ	
白	7	pa	
盲			
猛	3	moŋ	
孟	5	moŋ	
陌			
打	3	to	
冷	3	lie	
撑	1	tʃʰie	
拆	7	tʃʰa	
泽	5	tʃʰa	
择	5	tʃʰa	
窄	7	tʃa	
生	1	ʃie	
牲	1	ʃie	
甥	2	ʃie	
省	3	sɪŋ	
更	1	kie	
梗			
庚	1	kie	
哽	1	kie	
梗	3	kuaŋ	
更	5	kyŋ	{更加}
格	7	ka	
坑	1	kʰie	
客	7	kʰa	
硬	5	ŋie	
额	7	ŋa	
吓	7	ho	
行	2	ʃie	{行为}
衡	2	hɪŋ	
杏			
棚	2	poŋ	
萌	2	mɪŋ	
麦	7	ma	
脉	7	ma	
摘	7	tsa	
橙	2	tsʰɪŋ	
争	1	tʃie	
睁			
责	7	tʃa	
策	7	tʃʰa	
事	7	tʃʰa	
耕	1	kɪŋ	
耿	3	kɪŋ	
革	7	ka	
隔	7	ka	
幸	5	haŋ	
核	7	hɤɯ	
鹦	2	iɪŋ	
扼	5	ŋæi	
兵	1	pãi	
丙	3	pɪŋ	
柄			
碧	5	pi	
平	2	pãi	
坪	2	pãi	
评	2	pãi	
病	5	pãi	
鸣	2	mɪŋ	
明	2	mæi	
明	2	mãi	
盟	2	mɪŋ	
命	5	mãi	
京	1	mãi	
惊	1	mãi	
景	3	kɪŋ	
警	3	kɪŋ	
境	5	kɪŋ	
敬	5	kãi	
竟	3	kãi	
镜	5	kãi	
卿			
庆	5	kʰɪŋ	
擎			
鲸	1	kãi	
竞	5	kɪŋ	
剧	5	kʰi	{戏剧}
迎	2	ŋɪŋ	
逆	7	ŋi	
英	1	iɪŋ	
影	3	iãi	
映	5	iɪŋ	
饼	3	pãi	
聘	5	pʰɪŋ	
僻	5	pʰi	
辟	5	pʰi	
名	2	mãi	
领	3	lãi	
岭	3	lãi	
令	5	lãi	
精	1	tsãi	
睛	2	tsãi	
晶	1	tsãi	
井	3	tsãi	
积	7	tsɛi	
迹	7	tsɛi	
脊	7	tsiɤɯ	
清	1	tsʰãi	
请	3	tsʰãi	
情	2	tsʰãi	
晴	2	tsʰãi	
静	5	tsʰãi	
净	5	tsʰãi	
籍	5	tsi	{籍贯}
姓	5	sãi	
性	5	sãi	
惜	7	sɛi	
昔	7	sɛi	
席	7	tsʰio	
夕	5	si	
贞	1	tʃãi	
侦	7	tʃɪŋ	
呈	2	tʃʰãi	
程	2	tʃʰi	
郑	5	tʃʰãi	
正	1	tʃãi	{正月}
征	1	tʃãi	{长征}
整	3	tʃãi	
正	5	tʃãi	{正面}
政	5	tʃãi	
只	7	tʃo	{一只}
赤	7	tʃʰo	
尺	7	tʃʰo	
斥	5	tʃʰi	
声	1	ʃãi	
圣	5	ʃãi	
释	5	ʃi	
适	5	ʃi	
成	2	tʃʰãi	
城	2	tʃʰãi	
诚	2	tʃʰãi	
盛	5	ʃãi	
石	7	ʃo	
颈	3	kãi	
轻	1	kʰãi	
婴	2	iɪŋ	
益	7	ɛi	
盈	5	iɪŋ	
赢	5	iãi	
译	5	i	
易	5	i	
壁	7	pio	
劈	7	pʰio	
瓶	2	pɪŋ	
屏	2	pɪŋ	
萍	2	pãi	
并	5	pɪŋ	
铭	5	mãi	
丁	1	tãi	
钉	1	tãi	{铁钉}
顶	3	tãi	
钉	5	tãi	{钉住}
订	5	tãi	
的	5	ti	{目的}
滴	7	ti	
嫡	5	ti	
听	5	tʰãi	
厅	1	tʰãi	
厅	1	tʰæi	
踢	7	tʰæi	
剔	7	tʰæi	
亭	2	tãi	
停	2	tãi	
庭	2	tãi	
艇	3	tʰɪŋ	
挺	3	tʰɪŋ	
定	5	tãi	
敌	7	tɛi	
笛	5	ti	
宁	2	nɪŋ	
灵	2	lãi	
零	2	lãi	
铃	2	laŋ	
铃	2	lãi	
另	5	lãi	
历	7	lɛi	{经历}
绩	7	tsɛi	
青	1	tsʰãi	
戚	7	tsʰɛi	
寂	5	tsi	
星	1	sãi	
腥	1	sãi	
醒	3	sãi	
析	5	si	
锡	7	sɛi	
经	1	kãi	
激	7	kɛi	
击	5	ki	
形	2	hãi	
型	2	hãi	
刑			
矿	5	kʰuaŋ	
轰	1	hoŋ	
横	2	fɪŋ	{横直}
宏	2	hoŋ	
获	7	fa	
划	5	ho	{计划}
倾	1	kʰɪŋ	
琼	2	kʰãi	
兄	1	ʃiɤŋ	
荣	2	iɤŋ	
永	3	yŋ	
泳	3	yŋ	
营	2	yŋ	
颖	2	iɪŋ	
役	5	yø	
疫	5	yø	
萤	2	iaŋ	
扑	5	pʰu	
蓬	2	poŋ	
篷	2	poŋ	
瀑	5	pʰu	
蒙	2	moŋ	
木	7	mɔi	
东	1	toŋ	
董	3	toŋ	
懂	3	toŋ	
冻	5	toŋ	
通	1	tʰoŋ	
桶	3	tʰoŋ	
痛	5	tʰoŋ	
秃	7	tʰɤɯ	
同	2	toŋ	
铜	2	toŋ	
童	2	toŋ	
筒	2	toŋ	
动	5	toŋ	
洞	5	toŋ	
独	7	tɔi	
读	7	tɔi	
笼	2	loŋ	
聋	2	loŋ	
拢	3	loŋ	
弄	5	loŋ	
鹿	7	lɔi	
棕	1	tsoŋ	
总	3	tsoŋ	
粽	5	tsoŋ	
聪	1	tsʰoŋ	
悤	1	tsʰoŋ	
葱	1	tsʰoŋ	
丛	2	tsʰoŋ	
族	7	tsʰɔi	
送	5	soŋ	
速	5	su	
公	1	koŋ	
工	1	koŋ	
功	1	koŋ	
攻	1	koŋ	
贡	5	koŋ	
谷	7	kɔi	{稻谷}
空	1	kʰoŋ	{空气}
孔	3	kʰoŋ	
控	5	kʰoŋ	
空	5	kʰoŋ	{空缺}
哭	7	hɔi	
烘			
红	2	hoŋ	
洪	2	hoŋ	
汞			
翁	1	oŋ	
屋	7	ɔi	
冬	1	toŋ	
督	5	tu	
统	3	tʰoŋ	
毒	7	tɔi	
农	2	noŋ	
脓	2	noŋ	
宗	1	tsoŋ	
综	1	tsoŋ	
松	1	soŋ	
宋	5	soŋ	
酷	7	kʰu	
风	1	foŋ	
枫	1	foŋ	
讽	1	foŋ	
福	7	fɔi	
复	7	fɔi	{复杂}
幅	7	fɔi	
丰	1	foŋ	
覆	5	fu	
冯	2	foŋ	
凤	5	foŋ	
服	7	fɔi	
伏	7	fɔi	
复	7	fɔi	{复原}
梦	5	moŋ	
目	7	mɔi	
牧	5	mu	
隆	2	liɤŋ	{乾隆}
六	7	liɤɯ	
陆	7	liɤɯ	
肃	5	su	
宿	5	su	
中	1	tʃyŋ	{中间}
忠	1	tʃoŋ	
中	5	tʃoŋ	{打中}
竹	7	tiɤɯ	
筑	7	tʃɔi	
畜	7	tʃʰɔi	{畜生}
虫	2	tʃʰoŋ	
轴			
逐	7	tʃʰɔi	
崇	2	tʃʰoŋ	
缩	7	sɔi	
终	1	tsoŋ	
众	5	tʃoŋ	
祝	7	tʃɔi	
粥	7	tʃɔi	
充	1	tʃʰoŋ	
铳	5	tʃʰoŋ	
叔	7	ʃɔi	
熟	7	ʃɔi	
绒	2	iɤŋ	
肉	7	iɔi	
弓	1	kiɤŋ	
躬	1	kɤŋ	
躬	1	koŋ	
宫	1	koŋ	
菊	7	kʰiɤɯ	
穷	2	kʰiɤŋ	
蓄	5	ʃu	
熊	2	ʃiɤŋ	
雄	2	ʃiɤŋ	
融	2	iɤŋ	
育	5	iu	
封	1	foŋ	
峰	1	foŋ	
蜂	1	foŋ	
锋	1	foŋ	
捧	3	pʰoŋ	
捧	3	poŋ	
逢	2	foŋ	
缝	2	foŋ	{缝衣}
奉	5	foŋ	
缝	5	foŋ	{一条缝}
浓	2	niɤŋ	
龙	2	liɤŋ	
绿	7	liɤɯ	
录	5	lu	
纵			
踪	1	tsoŋ	
足	7	tsɔi	
促	7	tsʰɔi	
从	2	tsʰoŋ	
粟	7	siɤɯ	
松	2	tsʰiɤŋ	{松树}
诵	5	soŋ	
颂	5	soŋ	
俗	7	sɔi	
续	5	su	
宠	3	tʃʰoŋ	
重	1	tʃʰoŋ	{重复}
重	3	tʃʰoŋ	{轻重}
钟	1	tʃoŋ	
种	3	tʃoŋ	{种类}
种	5	tʃoŋ	
烛	7	tsɔi	
嘱	7	tsɔi	
冲	1	tʃʰoŋ	
触	5	tʃʰu	
春	1	tʃoŋ	
束	5	tʃʰu	
属	7	ʃɔi	
茸	2	iɤŋ	
辱	5	iu	
恭	1	koŋ	
供	1	kiɤŋ	
供	1	kɤŋ	
恐	3	ʃiɤŋ	
曲	7	kʰiɤɯ	
共	5	kʰɤŋ	{共用}
共	5	koŋ	{共产}
局	7	kʰiɤɯ	
玉	5	y	
狱	5	iu	
胸	1	ʃiɤŋ	
凶	1	ʃiɤŋ	
雍	2	iɤŋ	
拥	3	iɤŋ	
容	2	iɤŋ	
勇	3	iɤŋ	
用	5	iɤŋ	
欲	5	iu	
浴	5	y	
