芦	ləu213	lɔ213	lu31			
吴	ŋəu213	ŋɔ213	ŋ31			
吾						
梧						
蜈	ŋəu213	ŋɔ213	ŋ31			
补	pu33	pəu33	pu35			
谱	pʰu33	pʰəu33	pʰu35			
圃	pʰu33		tu35			
堵	təu33	tɔ33	tu35			
赌						
肚	təu22	tɔ33	tu23			
卤						
橹						
祖	tsəu33	tʃɔ33	tʃu35			
组	kəu33	tʃɔ33	tʃu35			
古	kəu33	kɔ33	ku35			
估	kəu35	ku35	ku35			
股	kəu33	kɔ33	ku35			
牯						
鼓						
虎	həu33	hɔ33	hu35			
浒						
坞	ʔəu35	ʔɔ33	ʔu54			
普	pʰu35	pʰu33	pʰu54			
浦	pʰu33	pʰəu33	pʰu35			
土	tʰəu33	tʰo33	tʰu35			
吐	tʰəu55	tʰu33	tʰəu35			
苦	həu33	hɔ33	hu35			
部	pu42	pəu42	pəu33			
簿	pu42	pɔ42	pəu33			
杜	təu42	tu42	təu33			
肚	təu22	tɔ42	tu23			
户	həu22	hɔ22	hu23			
沪	həu22	hɔ33	hu23			
姥	løu22		mu23			
努	nəu213	nɔ213	nu23			
鲁	ləu33	lu22	lu23			
虏	ləu22	lu22	lu23			
五	ŋəu22	ŋu22	ŋ23			
伍						
午	ŋəu22	ŋu22	ŋ23			
布	pu55	pəu55	pəu55			
布	pu55	pəu55	pəu55			
妒	təu55	tɔ42	təu33			
做	tsəu55	tʃɔ355	tʃəu55			
素	ɬəu55	ɬəu55	ɬəu55			
诉	ɬəu55	ɬəu55	ɬəu55			
雇	kəu55	ku55	kəu55			
顾	kəu55	ku55	kʰəu55			
库	həu55	hɐu55	həu55			
恶						
坞		ʔu35	ʔu54			
铺	pʰu55	pʰəu55	pʰəu55			
嗦						
塑						
固						
故						
怖	pu55	pəu55	pəu55			
吐	tʰəu55	tʰɔ55	tʰəu55			
兔	tʰəu55	tʰɔ55	tʰəu55			
醋	tʃʰəu55	tʃʰɔ55	tʃʰəu55			
措	tʃʰəu55	tʃʰɔ55	tʃʰɔ55			
错	tʃʰøk3	tʃʰɔ55	tʃʰɔ55			
库	həu55	hɔ55	həu55			
裤	həu55	hɔ55	həu55			
步	pu42	pəu42	pəu33			
捕	pʰu33	pʰəu33	pʰu35			
埠	fɐu42	pəu42	pəu33			
哺	pʰu33	pʰəu33	pʰu35			
度	təu42	tɔ42	təu33			
渡	təu42	tɔ42	təu33			
镀						
互	ŋəu22	ŋu42	ŋəu33			
护	həu42	hɔ42	həu33			
募						
慕	mu42	mɔ42	məu33			
墓	mu42	mɔ42	məu33			
怒	nəu42	nu42	nəu33			
路	ləu42	lɔ42	ləu33			
鹭						
露	ləu42	lɔ42	ləu33			
露	ləu42	lɔ42	ləu33			
误	ŋəu42	ŋu42	ŋəu33			
悟	ŋəu42	ŋu42	ŋəu33			
忤	məu33		ŋ35			
胥	ɬɐi55		ɬɐi54			
猪	tʃui35	tʃɯ35	tʃy54			
梳						
疏	ʃəu35	ʃɔ35	ʃu54			
蔬	ʃəu35	ʃɔ35	ʃu54			
诸	tʃui35	tʃɯ35	tʃy54			
书	ʃui35	ʃɯ35	ʃy54			
舒	ʃui35	ʃɯ35	ʃy54			
居	kui35	kɯ35	ky54			
车	kui35	kɯ35	ky54			
虚	hui35	hɯ35	hy54			
嘘	hui35	hɯ35	hy54			
于	ʔui35	ʔɯ35	ʔy54			
淤	ʔui55	ʔɯ55	ʔy54			
蛆	tʃʰui35	tʃʰɯ35	tʃʰy54			
初	tʃʰəu35	tʃʰɔ35	tʃʰu54			
圩	hui35	hɯ35	hy54			
祛			kʰy54			
徐	tʃui213	tʃɯ42	tʃy31			
除	tʃui213	tʃɯ42	tʃy31			
储	tʃui213	tʃɯ42	tʃy31			
锄	tʃəu213	tʃu22	tʃɔ31			
渠	kui213	kɯ35	ky23			
庐	ləu213	lɔ213	lu31			
驴	ləu213	lu213	lu31			
如	ʃui213	ʃui213	ʃy31			
鱼	ȵui213	ȵɯ213	ȵy31			
渔	ȵui213	ȵɯ213	ȵy31			
余	hui213	hɯ213	hy31			
余	hui213	hɯ213	hy31			
贮	tʃui22	tʃɯ33				
咀	tsui33		tʃy35			
阻	tʃəu33	tʃɔ33	tʃu35			
所	ʃəu33	ʃəu33	ʃɔ35			
煮	tʃui33	tʃɯ33	tʃy35			
暑	ʃui55	ʃɯ55	ʃy35			
鼠	ʃui33	ʃɯ33	ʃy35			
举	kui33	kɯ33	ky35			
许	hui33	hɯ33	hy35			
楚	tʃʰəu33	tʃʰəu33	tʃʰu35			
础	tʃʰəu33	tʃʰəu33	tʃʰu35			
处	tʃʰui33	tʃʰɯ33	tʃʰei55			
去	hui55	hɯ55	hui55			
序	tʃui22	tʃɯ33	tʃei33			
叙						
绪	ɬui55	ɬɯ55	ɬy35			
屿	hui213	hɯ22	hy23			
墅	ʃui55	ʃɯ55	ʃy55			
苎	tʃui22		tʃy33			
巨	kui42	kɯ42	ky23			
拒	kui42	kɯ42	ky23			
距						
女	nui22	nɯ33	nɔi23			
吕	lui22	lui22	ly23			
旅	lui22	lui22	ly23			
汝	ʃui22		ʃui23			
语	ȵui22	jɯ22	ȵy23			
与	hui22	hɯ22	hy23			
予	hui42	hɯ22	hy23			
絮	ʃui22	ɬɯ55	ɬy55			
著	tʃui55	tʃɯ55	tʃei55			
疏	ʃəu35	ʃɔ35	ʃy54			
恕	ʃui55	ɬui55				
据	kui42	kɯ22	kei33			
锯	kui55	kəu42	kei55			
处	tʃʰui55	tʃʰəu55	tʃʰei55			
庶						
去	hui55	həu42	hui55			
箸	tʃui55	tʃɯ42				
助	tʃəu42	tʃəu42	tʃɐu33			
署	ʃui55	ʃəu42	ʃy35			
薯	ʃui213	ʃɯ213	ʃy31			
曙	ʃui55	ʃəu55	ʃy35			
虑	lui42	lɯ42	lei33			
滤	lui42	lɯ42	lei33			
御	ȵui42	ȵɯ42	hei33			
驭	ȵui42	ȵɯ42	hei33			
誉	hui42	hɯ42	hei33			
预	hui42	hɯ42	hei33			
夫	fəu35	fu35	fu54			
肤	fəu35	fu35	fu54			
麸						
须	ɬui35	ɬu35	ɬy54			
需	ɬui35	ɬu35	ɬy54			
蛛	tʃui35	tʃɯ35	tʃy54			
株	tʃui35	tʃɯ35	tʃy54			
朱	tʃui35	tʃɯ35	tʃy54			
珠	tʃui35	tʃɯ35	tʃy54			
诛						
输	ʃui35	ʃɯ35	ʃy54			
输	ʃui35	ʃɯ35	ʃy54			
拘	kʰui35	kɯ35	kʰy54			
驹						
吁		ʔɯ35	hy54			
俱						
迂	ʔui35	ʔɯ35	ʔy54			
敷	pʰəu35	pʰu35	fu54			
俘	fɐu35	fɐu35	fu54			
孵	fɐu35	fɐu35	fu54			
趋	tʃʰui35	tʃʰɔi35	kʰy54			
刍	tʃʰui35	tʃʰɐu35				
枢	kʰui35	kʰɯ35	kʰy54			
区	kʰui35	kʰɯ35	kʰy54			
驱	kʰui35	kʰɯ35	kʰy54			
符	fəu213	fu213	fu31			
扶	fəu213	fu213	fu31			
芙						
厨	tʃui213	tʃɯ213	tʃy31			
橱	tʃui213	tʃɯ213	tʃy31			
雏	tʃʰui35	tʃəu35	tʃy31			
殊	tʃui35	tʃɯ213	tʃy31			
铢		tʃɯ35	tʃy54			
瞿	kui213	kɯ213				
无	fəu213	fu213	fu31			
巫	fəu42	ŋu55	fəu33			
诬	fəu213	ŋu55	fəu33			
芜	fəu214	fu213	fu31			
儒	ʃui213	ʃɯ213	ȵy31			
愚	ȵui213	ȵɯ213	ȵy31			
虞						
娱	ȵui213	ȵɯ213	hy31			
吁						
于	ʔui35	ʔɯ35	hy31			
盂						
逾						
榆	hui213	hɯ42	hy31			
愉	hui213	hɯ42	hy31			
府	fəu33	fəu33	fu35			
斧						
俯						
脯						
腑						
甫	pʰəu33	pʰəu33	pʰu35			
拄	tʃui22	tʃʰɯ22	tʃy33			
数	ʃəu33	ʃɔ33	ʃu35			
主	tʃui33	tʃɯ33	tʃy35			
矩	kui33	kɯ33	ky35			
栩	hui22	hɯ33	hy35			
抚	fəu213	fu213	fu31			
取	tʃʰəu33	tʃʰəu33	tʃʰy35			
娶	tʃui22	tʃʰəu33	tʃʰy35			
龋	hui22					
父	fəu22	fəu22	fu23			
腐	fəu42	fəu42	fəu33			
辅	pʰəu33	pʰəu33	pʰu35			
聚	fui22	tfu22	tʃei33			
柱	tʃui22	tʃɯ22	tʃy23			
竖	ʃui42	ʃɯ33	ʃei33			
树	ʃui42	ʃɯ33	ʃei33			
武	fəu22	fəu22	fu23			
舞	fəu22	fəu22	fu23			
侮						
鹉						
缕	lɐu33	lɯ33	lɐu23			
乳	ʃui22	ʃui33	ȵui23			
雨	hui22	hɯ33	hy23			
禹	hui22	hɯ33	hy23			
宇						
羽						
愈	ʃui42	hɯ42				
付	fəu55	fəu42	fəu55			
傅	fəu22	fəu22	fu23			
驻	tʃui213	tʃɯ42	tʃy23			
注	tʃui55	tʃɯ55	tʃei55			
数	ʃəu55	ʃɔ55	ʃəu55			
注	tʃui55	tʃɯ42	tʃei55			
蛀	tʃui55	tʃɯ42	tʃy23			
铸						
戍	ʃui55	ʃui55				
句	kui55	kɯ55	kei55			
煦	hei33					
赴	fəu55	fəu42	fəu33			
趣	tʃʰui55	tʃʰui55	tʃʰei55			
附	fəu55	fəu55	fəu33			
续	tok2	tok2	tʃok23			
住	tʃui42	tʃɯ42	tʃei33			
树	ʃui42	ʃɯ42	ʃei33			
具	kui42	kɯ42	kei33			
惧	kui42	kɯ42	kei33			
务	məu42	fəu42	məu33			
雾	məu42	fəu42	məu33			
屡	lui22	lui22	ly23			
孺	ʃui22	ʃɯ213				
遇	ȵui42	ȵɯ42	ȵei33			
寓	ȵui42	jɯ22	hei33			
芋	hui42	hɯ213	həu33			
喻	hui42	hɯ213	hei33			
裕	hui42	hɯ213	hei33			
呆	ŋɐi213	tai35	tai54			
灾	tsai35	tʃai35	tʃai54			
栽	tsai35	tʃai35	tʃai54			
鳃	ɬai35	ɬai35	ɬai54			
该	køi35	kɔi35	kɔi54			
哀	ʔø35	ʔai35	ʔɔi54			
埃	ʔai35	ʔai35	ʔai54			
胎	tʰai35	tʰai35	tʰai54			
台	tai213					
苔						
猜	tʃʰai35	tʃʰai36	tʃʰai54			
开	høi35	hai35	hɔi54			
台	tai213	tai213	tai31			
抬	tai213	tai213	tai31			
才	tʃai213	tʃai213	tʃai31			
财						
材						
裁	tʃai213	tʃai213	tʃai31			
腮						
孩	hai213	hai213	hai31			
来	lai213	lai213	lai31			
莱	lai213	lai213	lai31			
呆	ŋai213	ŋai213	tai54			
宰	tsai33	tʃai213	tʃai35			
载	tsai55	tʃai55	tʃai35			
崽						
改	køi33	kai33	kɔi35			
海	høi33	hai33	hɔi35			
彩	tʃʰai35	tʃʰai33	tʃʰai35			
采	tʃʰai35	tʃʰai33	tʃʰai35			
睬						
凯	kʰø55	kʰai55	kʰai35			
倍	pui22	pɔi22	pui23			
待	tai22	tai22	tai33			
怠	tai213	tai213	tai33			
殆						
在	tʃai22	tʃai42	tʃai23			
亥	høi22	hai22	hɔi23			
乃	nai22	nai42	nai23			
戴	tai55	tai55	tai55			
再	tsai55	tʃai42	tʃai55			
载	tsai55	tʃai42	tʃai55			
赛	ʃai55	ʃai55	ʃai55			
塞	ɬɐk5	ʃai42	ɬɐk5			
概	kʰø55	kʰai55	kʰai55			
溉	kʰø55	kʰai55	kʰai55			
爱	ʔøi55	ʔai55	ʔɔi55			
态	tʰai55	tʰai55	tʰai55			
贷	tai42	tai22	tai33			
菜	tʃʰai55	tʃʰai55	tʃʰai55			
慨	kʰø55	kʰai55	kʰai55			
慨	kʰø55	kʰai55	kʰai55			
咳	kʰɐt5	kʰɐt5	kʰɐt5			
代	tai42	tai42	tai33			
逮	tɐi22	tɐi42	tɐi33			
载	tʃai55	tʃai55	tʃai55			
在	tʃai22	tʃai42	tʃai23			
袋						
耐	nai42	nai42	nai33			
睐		lai42	lai33			
碍	ŋøi42	ŋai42	ŋɔi33			
贝	pui55	pui55	pui55			
带	tai55	tai42	tai55			
丐						
盖	køi55	kai42	kɔi55			
蔼	ʔøt3	ʔai33				
沛	pʰui55	pʰui55	pʰui55			
太	tʰai55	tʰai55	tʰai55			
泰	tʰai55	tʰai55	tʰai55			
蔡	tʃʰai55	tʃʰai55	tʃʰai55			
大	tai42	tai42	tai33			
大	tai42	tai42	tai33			
害	høi42	hai42	hɔi33			
奈	nai42	nai42	nai33			
赖	lai42	lai42	lai33			
癞						
艾	ŋøi42		ŋɔi33			
最	tsui33	tʃui33	tʃui55			
会	ʔui22	wei42	wɐi33			
刽	kʰuai55	kʰuai55	kʰuai55			
荟	wei42	wei42	wɐi33			
蜕	tʰut2	tɔi42	tʰui55			
兑	tui42	tɔi42	tui33			
会	wei42	wei42	wɐi33			
绘	wei42	wei42	wɐi33			
外	wei42	wei42	wai33			
斋	tʃai35	tʃat3	tʃai54			
皆	tʃai35	tʃai35	kai54			
阶	tʃai35	tʃai35	kai54			
偕	tʃai35	tʃai35	hai23			
挨	ʔai35	ʔai35	ʔai54			
揩	tʃai35	tʃai35	kʰai35			
排	pai213	pai213	pai31			
豺	tʃai213	tʃai213	tʃai31			
谐	hai22	hai213	hai23			
骸	hai213	hai22	hai23			
埋	mai213	mai213	mai31			
楷	tʃai35	tʃai35	kai55			
骇	hai22	hai22				
拜	pai55	pai55	pai55			
介	tʃai55	tʃai55	kai55			
界	tʃai55	tʃai55	kai55			
尬	tʃai55	tʃai55	ka55			
湃	pai55	pai55	pai55			
戒						
芥						
届						
疥						
惫	pei42	pei42	pɐi33			
械	tʃai55	tʃai55	hai23			
乖	kuai35	kuai35	kuai54			
怀	wai213	wai213	wai31			
淮						
槐	wai213	wai213	wai31			
怪	kuai55	kuai42	kuai55			
块	wai55	wai42	wai55			
蒯		kʰuai55				
坏	wai42	wai42	wai33			
筛	ʃai35	ʃɐi35	ʃɐi54			
佳	tʃa35	tʃa35	kai54			
街	tʃai35	tʃai35	kai54			
差	tʃʰai35	tʃʰai35	tʃʰai54			
牌	pai213	pai213	pai31			
柴	ʃai213	ʃai213	ʃai31			
鞋	hai213	hai213	hai31			
涯	ŋai213	ŋai213	ŋai31			
崖	ŋai213	ŋai213	ŋai31			
挨	ŋai213	ŋai213	ŋai31			
摆	pai33	pai33	pai35			
洒	ʃa55	ʃa33	ʃa55			
解	tʃai33	tʃai33	kai35			
矮	ʔai33	ʔai33	ʔai35			
罢	pa42	pa42	pa55			
解	tʃai33	tʃai33	kai35			
蟹	hai55	hai55	hai23			
买	mai22	mai22	mai23			
奶	nai22	nai22	nai23			
债	tʃai55	tʃai55	tʃai55			
晒	ʃai55	ʃai55	ʃai55			
懈	hai55	hai55	hai23			
解	tʃai33	tʃai33	kai35			
隘	ʔai55	ʔai55				
派	pʰai33	pʰai33	pʰai55			
稗	pai42	pai42	pai33			
邂		hai22	hai23			
卖	mai42	mai42	mai55			
娲	kəu35	wa35	wa54			
歪	wai35	wai35	wai54			
蛙	wa42	wa35	wa54			
拐	kuai33	kuai33	kuai35			
挂	kua55	kua55	kua55			
卦	kua55	kua55	kua55			
画	wa42	wa42	wa33			
败	pai42	pai42	pai33			
寨	ʃai42	ʃai42	tʃai33			
迈	man42	mai42	mai33			
快	kʰuai55	kʰuai55	kʰuai55			
筷	kʰuai55	kʰuai55	kʰuai55			
话	wa42	wa42	wa33			
蔽	pɐi22	pɐi42	pɐi23			
祭	tsɐi55	tʃɐi33	tʃɐi55			
际	tsɐi55	tʃɐi55	tʃɐi55			
制	tʃi55	tʃi42	tʃɐi55			
制	tʃi55	tʃi42	tʃɐi55			
世	ʃi55	ʃi55	ʃei55			
势	ʃi55	ʃi55	ʃei55			
币	pɐi42	pɐi42	pɐi23			
弊						
敝						
毙		pɐi42	pɐi23			
滞		tʃɐi42	tʃɐi55			
誓	pɐi42	ʃi42	ʃei33			
逝	tʃɐi42	ʃi42	ʃei55			
袂	ʃi22	mei42	mɐi33			
厉	ʃi55	lei42	lɐi33			
励	kʰut33	lei42	lɐi33			
例	lei42					
艺	ȵi42	ȵi42	ŋɐi33			
岁	ɬui55	ɬui55	ɬui55			
缀	tʃut3	tʃui55	tʃui55			
赘	tʃui42	tʃui55	tʃui33			
税	ʃui55	ʃui55	ʃui55			
说	ʃut33	ʃut33	ʃyt35			
鳜		kuei55				
脆	tʃʰui55	tʃʰui55	tʃʰui55			
彗	wei55	wei55	wɐi33			
芮		ɬui22	ȵui23			
卫	wei42	wei42	wɐi33			
鳜						
彗	wei55		wɐi33			
锐	ʃui22	ʃui33	ȵui23			
废	fei55	fei55	fei55			
刈						
秽		wei42	wɐi33			
喙		wei42				
肺	fei55	fei55	fei55			
吠		fei42	fei33			
蓖	pei35	pei33	pi55			
低	tɐi35	tɐi35	tɐi54			
堤	tɐi213	tɐi213	tɐi31			
跻	tsɐi35	tʃɐi213	tʃɐi54			
西	ɬɐi35	ɬɐi35	ɬɐi54			
栖	tʃʰɐi35	tʃʰɐi35	ɬɐi54			
犀						
蹄						
鸡	kɐi35	kɐi35	kɐi54			
稽	kʰɐi35	kɐi35	kɐi54			
批	pʰɐi35	pʰɐi35	pʰɐi54			
梯	tʰɐi35	tʰɐi35	tʰɐi54			
妻	tʃʰɐi35	tʃʰɐi35	tʃʰɐi54			
凄	tʃʰɐi35	tʃʰɐi35	tʃʰɐi54			
溪	hei35	hi35	kʰɐi54			
题	tɐi213	tɐi213	tɐi31			
啼	tɐi213	tɐi213	tɐi31			
齐		tʃɐi213	tʃɐi31			
倪						
奚						
嵇		kɐi35				
兮		hi35	hi54			
迷	mei213	mi213	mɐi31			
谜	mei213	mi213	mɐi31			
