#i			
h	[1]亨興馨胸[5]還-行横恒刑形雄-{鴨～：公鴨}[2]悻[3]興[7]杏幸荇{～菜：菠菜}		
∅	[1]嬰英瑛鸚癭{癰}□{作絨毛狀飛散}[5]閒-營榮[2]湧-影永[3]壅{施肥}應[7]用-		
#aŋ			
p	[1]邦幫崩枋䄱[5]房縫[3]放-[7]崩-蚌棒		
pʰ	[1]蜂香[5]篷捧[2]紡[3]肨-		
b	[5]芒-{～掃：掃帚}忙矇[2]蚊-[7]望夢		
t	[1]冬東[5]筒同童{上～：走火入魔}銅{傖～：粗野}[2]董[3]當凍[7]重動		
tʰ	[5]蟲桐-[2]桶-[3]疼-透痛-[7]筩-		
l	[5]礱籠聾膿人[2]籠朗[7]弄-		
ts	[5]叢-{花～：花柄}灇-{沖水}[1]鬃棕		
tsʰ	[1]蔥聰-[3]藏-		
s	[1]鬆-[3]送-		
k	[1]蚣-江牨{動物雄性}公工[2]港講牨[3]降		
kʰ	[1]工-{～課：工作}空-[3]控-		
ɡ	[7]戇-		
h	[1]魴烘[5]行降-杭[2]恫-[3]□{腫脹}[7]巷項		
∅	[1]翁尩{～姨：巫婆}[5]紅-[3]甕-		
#iaŋ			
p	[1]氷-□{響弓的聲音}[3]冰□-{摏～：强拆房屋，强行進入}		
l	[5]涼[7]喨		
ts	[1]漳[2]掌奬-[3]將-		
tsʰ	[5]常-腸[2]□{跛行}[3]唱-		
s	[1]雙-[7]上-□{像……一樣}		
k	[1]江[7]謽		
kʰ	[1]□{鏗鏘的聲音}		
h	[1]香鄉-[2]響-□{鏗鏘聲}		
#uaŋ			
tsʰ	[3]闖{～點：好看}		
h	[3]放-		
∅	[1]□{一群魚}		
#ɔŋ			
p	[5]房傍{～訓：注釋，評注}膀旁[3]謗{風～：誇大}[7]磅□{□～：魯莽}		
pʰ	[5]滂-[2]捧-[3]□{凸起/膨脹}㿺-□{～：冒水泡}[7]髼		
b	[1]摸-蝱[5]盲蒙亡妄忘茫矇[2]莽蟒罔[3]𢟨{～膽：魯莽}[7]望墓		
t	[1]當[5]同-童唐堂棠瞳[2]董-黨懂[3]擋倲{老～戇：衰老}棟[7]撞蕩洞動		
tʰ	[1]通[2]統[3]痛		
l	[1]瓏啷{空～～：空蕩蕩}[5]籠{厘～：船的内龍骨}廊稂狼膿-囊農[7]浪弄		
ts	[1]莊宗綜蹤裝莊粧[5]崇□{跑動}[2]搃總[3]葬壯[7]藏狀臟		
tsʰ	[1]愴{～惶：突然，急性}蒼倉窻[5]瘡□{貪～：貪吃}[3]創		
s	[1]霜喪-鬆[2]爽[3]喪送宋[7]桑		
k	[1]肛攻光公工岡{～拈：桃金娘科植物}剛功胱網[5]狂[2]廣講-□{骰仔～：骰子框，原文作“⿱⺮廣”}[3]貢摃		
kʰ	[1]空康慷[2]孔[3]礦-亢抗控曠壙		
h	[1]方封風豐峰鋒荒慌瘋[5]防縫逢蜂鴻紅惶黄-洪皇凰璜癀磺[2]倣{～筆蹟：僞造一個人的筆跡}彷訪況[3]放-況[7]俸奉鳳哄烘		
∅	[1]翁[5]王[2]枉往[7]翁旺		
#iɔŋ			
t	[1]張忠[5]長重[2]長[3]漲中脹[7]仗重丈杖仲		
tʰ	[5]蟲[2]寵		
l	[5]量狼龍梁{膏～子弟：縱情享樂的人}良[2]兩-[7]量諒隆		
dz	[5]茸絨[2]嚷		
ts	[1]將章終[2]種掌[3]將衆[7]壯		
tsʰ	[1]沖昌猖充娼窻□-{□～：魯莽}[3]唱縱		
s	[1]傷商相[5]償常詳松祥嫦□{流～：不整潔的，邋遢的}[2]想[3]相[7]上尚訟象像橡誦-		
k	[1]宫恭躬疆穹[5]窮强[2]拱[7]供共		
kʰ	[1]羌		
ɡ	[2]仰		
h	[1]鄉胸香凶[5]雄[2]亯{～受：享受}[3]餉向		
∅	[1]殃癰{～疽：癌症}[5]洋羊陽揚容蓉庸[2]養勇		
#ĩ			
p	[1]邊鞭綳{皮～骨：瘦的}[5]棚平-[2]扁-[3]柄-變[7]病辮		
pʰ	[1]篇-[5]澎平彭[3]片-[7]鼻砒{～霜}		
m	[5]瞑綿{～精：堅持}鋩-綿[2]猛-[7]麵-		
t	[1]甜-㬹-[7]鄭□{按壓}□{箍桶}		
tʰ	[1]添天撐[7]□{縫}		
n	[1]拈-{一～仔：一撮}[5]簾鐮連年尼簷-[2]染-[7]莉-{茉～花}		
dz	[2]子-		
ts	[1]精-晶氈爭[5]錢前{簷～：屋簷下}[2]井[3]箭爭[7]靜-		
tsʰ	[1]愴清青悽生鮮星[2]醒-[3]刺-{心肝～鑿：心如刀絞}		
s	[1]生牲[3]扇姓[7]豉		
k	[1]更經庚鹻[5]墘-[3]見-桱		
kʰ	[1]坑-[5]鉗箝		
ŋ	[7]硬-		
h	[3]㩵-{～來～去：蕩來蕩去}[7]硯		
∅	[5]楹-[3]燕圓[7]異{～常}院-		
#ã			
pʰ	[3]怕		
m	[2]媽{外～：外婆}		
t	[1]擔-[2]打膽-[3]擔[7]淡-{鹹～：鹹的，有味的}		
tʰ	[2]坦-		
n	[5]籃林嚨鐃[2]那{鷄～：奎寧，金雞納碱}欖[7]若-		
ts	[2]斬-[7]□{用鏟子取，舀上來}		
s	[1]衫三相		
k	[1]監-[5]㩜-{帶，外加}[2]敢-[3]酵-		
kʰ	[1]坩-{小罐子，陶罐}[5]㩜-		
ŋ	[2]雅{優雅}		
h	[5]□{擬聲詞}		
∅	[7]□{守護，貫注於}□{餡兒}□-{擬聲詞}		
#iã			
p	[5]平{～仄}□-{複製}[2]餅-[3]併-		
pʰ	[5]堋-{坭～：泥灘}坪-		
m	[5]名明[7]命-		
t	[5]呈程埕[2]鼎-[3]椗-[7]定-錠		
tʰ	[1]聼廳[3]痛-		
n	[2]嶺領{保～：保證，保障，擔保}[7]領-{駝峰/凸條紋布}帢-{波～：海洋漲潮，海浪，拍岸浪}		
ts	[1]精[5]成-[2]飷{平淡無味的}[3]正-		
tsʰ	[5]成-[2]且請-[3]倩-{雇傭}		
s	[1]聲-[5]成城[2]甚-{無～愛：不太願意}[3]聖-[7]𣛮{粟～：米倉}		
k	[1]驚京[5]行-[2]囝-[3]鏡-[7]健-件		
ŋ	[5]迎-{迎接/顯示，炫耀}		
h	[1]兄-[5]惶-[3]向-{～落去：栽倒}		
∅	[1]纓-[5]營贏[2]影-[3]映-[7]揚-{～～飛：昆蟲亂飛}□{氣味散發}		
#uã			
p	[1]般□{像……一樣}□-{搬動}[5]盤-[3]半-		
pʰ	[1]藩{～庫：省級國庫}[3]判-[7]伴-		
m	[1]□{披上，給……穿衣服/斗篷}[5]鰻瞞[2]滿		
t	[1]單-[5]彈團壇檀-[3]旦-{妝～行：像旦角一樣的步態}[7]彈段惰		
tʰ	[1]攤灘[5]鍛{～鍊：如金屬煉造}攤-[3]炭-		
n	[5]攔-		
ts	[1]煎-[5]泉-[2]盞-[3]□{塗加豬油潤色，點綴}[7]濺		
tsʰ	[1]□{微小的東西}[3]閂{螺栓}[7]賤{市草爛～：市場存貨過多}		
s	[1]山-[2]散-{殺腸～：山道年素，用作驅蠕蟲藥}[3]散傘綫		
k	[1]杆棺肝官[5]寒-[2]寡趕-[7]汗-		
kʰ	[3]看快{～活：舒適}曠-		
h	[1]歡-[5]□{鼾聲}[2]□-{鳥～：淺黑色的}[7]岸按{～脈：把脈}		
∅	[1]安鞍-[2]盌碗[3]晏案{香～：香壇}[7]旱换		
#ɔ̃			
m	[5]摩謨{～罕慕德：穆罕默德}魔{～鬼}侔{釋迦～尼：釋迦牟尼}[7]耄{老～：老朽的}貿{～易}冒{假～}		
ŋ	[5]娥{嫦～}[2]偶-{～像：神明}午{～綫：子午綫}伍{在～：鎮靜的，沉着的}忤{～逆：不服從}[7]傲{王～：狀師}		
h	[3]好-{喜歡}		
∅	[3]惡-{厭惡}		
#õ			
m	[5]毛		
h	[3]好-{喜歡}		
∅	[3]惡-{厭惡}		
#ẽ			
m	[5]明-{～年}[7]罵-		
∅	[1]嬰-{～仔：幼兒}		
#iũ			
t	[1]丈張□{生氣的}[5]塲-[2]長-[3]漲脹帳		
n	[5]量-梁糧娘蠶{應作“娘”，蠶}[2]兩-[7]讓戥□{大桿秤}		
ts	[1]漿章樟蟑[5]裳-[2]槳掌[3]醬-[7]上癢		
tsʰ	[1]槍-[5]牆揚{光～：明亮的}[2]厰搶[3]唱-[7]上匠像象橡		
s	[1]相鑲箱[5]常□{～～：粘糊糊的，濕噠噠的}[2]賞[3]相[7]尚授{～册：教書}想		
k	[1]薑韁腔[7]强-{～拍企：强迫}		
kʰ	[1]腔-		
h	[1]香-鄉[3]向-		
∅	[5]原洋羊陽鎔楊[2]養-[7]樣-		
#uĩ			
m	[5]煤{～炭}[2]每		
kʰ	[1]快-{～活：自由自在}		
#ãi			
m	[7]邁{老～：年邁}		
n	[5]荔-{～枝}[2]奶{少爺～：少奶奶}[7]奈□{忍～：忍耐}		
ts	[2]宰{主～}		
tsʰ	[2]□{～色}		
k	[3]間-{每隔}		
#uãi			
s	[7]檨-{芒果}		
k	[1]關-{關門}[2]拐-{拐杖，權杖}[3]慣-{～勢：習慣}[7]縣-		
h	[5]横-		
#ãu			
m	[5]茅[7]貌		
n	[2]腦惱		
ŋ	[7]藕-		
h	[5]□{原文無註釋}		
#iãu			
n	[1]貓□{～頭癭：（内科）腹股溝淋巴結炎}嘄{貓叫}[2]老-{～鼠}		
dz	[2]爪{爪子}[3]抓{抓}		
ŋ	[1]□{使覺得癢}		
#ip			
l	[8]立		
dz	[8]入		
pʰ	[4]疋匹		
b	[8]密蜜-		
t	[4]得-[8]姪直-		
ts	[4]執-[8]藉寂{精～水：硫酸鋅溶液}集□{親嘴}		
tsʰ	[4]楫{頭～：船首斜桅}□{～仔：麥子}		
s	[4]濕[8]十拾習襲		
k	[4]給急級[8]及		
kʰ	[4]吸[8]掐-		
#ap			
t	[4]答		
l	[4]□{凹}[8]納		
ts	[8]十拾什雜捷-		
tsʰ	[4]插		
k	[4]蛤䑪{～做一條：捆綁成一根}		
kʰ	[8]磕{相～：相依}		
h	[8]合		
∅	[4]壓[8]狎{～褻：無禮的}		
#iap			
t	[8]蝶疊{打～：修整}		
tʰ	[4]貼帖		
l	[4]攝{狃～：杜撰}[8]粒		
ts	[4]接汁[8]捷-{話～：健談}		
tsʰ	[4]妾		
s	[4]澀攝塞𢇗□{～：偏僻的，角落的}		
k	[4]劫莢		
kʰ	[4]□{膽怯}		
ɡ	[8]業孽-		
h	[8]協脇		
∅	[4]𢉥[8]葉		
#it			
p	[4]鷝筆必㩺{裂紋}		
l	[8]□{：（船）升降索}		
dz	[8]日		
ts	[4]脊織質職[8]即疾		
tsʰ	[4]柒		
s	[4]穡-{稼～：農事}失式-息熄-[8]翼-		
kʰ	[4]乞		
∅	[4]一憶-{～着：合心意}		
#ut			
p	[4]不		
pʰ	[4]□{砍}𥩾		
b	[8]物没{～藥}		
t	[8]突		
tʰ	[4]秃		
l	[4]黜-{欺騙}黜-{免職}[8]律黜{～仔：騙子}		
ts	[4]卒		
tsʰ	[4]出		
s	[4]率蟀恤屑摔[8]述術		
k	[4]骨[8]滑掘		
kʰ	[4]屈窟[8]□{孤～：不友善的，不喜歡與人交往的}		
h	[4]彿拂{～人之意：反對意見}忽[8]核-		
∅	[4]熨		
#at			
p	[4]八[8]别-		
b	[8]密-		
t	[8]值-達笛-{～仔：笛子}□{蛋撻}		
tʰ	[4]躂{挑～}		
l	[4]拉[8]瘰{癧～：淋巴結}力栗		
ts	[4]節-劄紮[8]鱡-		
tsʰ	[4]察漆-擦[8]賊-		
s	[4]殺虱-		
k	[4]割{～極：吝嗇}結-		
kʰ	[4]缺克{不～得苦：忍不住}		
h	[4]轄-[8]核-		
∅	[4]遏		
#iat			
p	[4]别		
pʰ	[4]躃丿[8]撲-		
b	[8]滅□{～僣：通古斯滿語族}		
t	[4]哲[8]迭		
tʰ	[4]徹澈		
l	[8]列裂烈		
dz	[8]熱		
ts	[4]節接-折截[8]捷		
tsʰ	[4]切		
s	[4]舌設褻洩		
k	[4]結吉桔-[8]傑{古～：有趣}		
ɡ	[4]蠍[8]孽臬		
h	[4]穴血㔢{投，擲}		
∅	[8]逸悦閲		
#uat			
p	[8]魃{旱～：吃雨的靈獸}		
pʰ	[4]撆{二～鬚：兩撇鬍鬚}潑		
b	[8]末		
tʰ	[4]脱		
ts	[4]拙茁[8]絶		
tsʰ	[4]撮{～要：摘要}		
s	[4]説雪		
k	[4]決抉訣括		
kʰ	[4]缺闕		
ɡ	[8]月		
h	[4]發法[8]伐罰活		
∅	[4]□{彎～：曲曲折折}		
#ik			
p	[4]柏伯百逼[8]白		
pʰ	[4]碧魄霹珀劈		
b	[8]默墨{文～：温文儒雅}脈		
t	[4]得德的竹-[8]澤{潤～地：沼澤}狄敵		
tʰ	[4]畜-勅飭{整～：整頓}		
l	[8]勒-歴力瀝靂録緑溺嘞		
ts	[4]積跡-則即叔燭責□{無～礙，原文作“⿰石窒”}[8]嫉藉疾賊{六～：流氓，無賴}		
tsʰ	[4]赤測策雀-{～烏仔：麻雀}戚粟-[8]摵{上下摇匀}		
s	[4]適{心～：有趣}稷嗽色瑟{大鍵琴，羽管鍵琴}識式室{在～女：未出家的女性}釋飾{粧～：打扮，美化/巧嘴的，花言巧語的}索蟋息[8]熟石		
k	[4]激革擊戟菊-[8]極局-		
kʰ	[4]克刻曲-		
ɡ	[8]逆獄玉-		
h	[4]赫黑{回～：維吾爾族}[8]或惑		
∅	[4]溢抑益億[8]易翼液疫譯逸浴-		
#ak			
p	[4]北腹剥		
pʰ	[8]曝-		
b	[8]墨没木目茉		
t	[8]逐濁{油～：油的沉積物}毒獨-{～相：性格孤僻}		
tʰ	[8]讀-		
l	[4]落轆{□～：車阻，滑輪}[8]六搙-{揉捏，抓}		
tsʰ	[8]鑿-		
k	[4]穀-{五～}角覺桷{板條}		
kʰ	[4]確殼		
ɡ	[8]樂		
h	[8]學		
∅	[4]沃		
#iak			
p	[4]煏-{～開：裂開}[8]靂-		
pʰ	[8]壞-{爆炸聲}□{砰砰跳}		
t	[4]喋{～哮：開裂的聲音}[8]□{如下雨滴答地響}		
l	[4]□{非常富裕}		
ts	[8]嘖-{～哮：哈哈笑}		
tsʰ	[8]□{喜歡顯擺}		
s	[4]閃-{金～～：金光閃閃}□{充滿激情的}□{敢於拼搏的}		
kʰ	[8]屐{惡～～：惡狠狠}		
#ɔk			
p	[4]蔔駁[8]簿僕		
pʰ	[4]朴{～硝：矽酸鈉，硝酸鈉}樸博[8]撲-{～～□：心砰砰直跳}		
b	[8]莫木目漠牧		
t	[4]督篤琢[8]度獨毒凟		
tʰ	[4]託托		
l	[8]樂落鹿禄駱		
ts	[4]作[8]族		
tsʰ	[4]錯□{一撮頭髮}		
s	[4]束宿速肅-		
k	[4]穀幗閣各郭國槨廓		
kʰ	[4]哭酷擴		
ɡ	[8]鶚{～鳥：專横的，盛氣凌人的/魚鷹}鱷		
h	[4]福蝠複覆[8]復伏服茯鶴袱		
∅	[4]惡		
#iɔk			
t	[4]竺築{～地：填海造地}[8]著逐		
tʰ	[4]畜蓄		
l	[8]録陸戮畧六		
dz	[8]搙褥肉辱弱		
ts	[4]足爵祝囑{買～：受賄的}酌芍		
tsʰ	[4]觸雀促鵲		
s	[4]肅[8]屬蜀熟贖俗		
k	[4]鞠[8]局		
kʰ	[4]曲		
ɡ	[8]玉虐		
∅	[4]約[8]育慾		
#iʔ			
p	[4]鼈-		
m	[8]麽-		
b	[8]篾-{～貨：竹條編製品}		
t	[4]滴-[8]碟-		
tʰ	[4]剃-		
n	[4]𥍉-{眨眼}		
l	[8]裂		
dz	[8]廿{～九冥：大年夜}		
ts	[4]接摺[8]折舌		
tsʰ	[4]□{彎下腰}[8]折{壓壞，壓碎}齒□{呸，啐，表示輕蔑、憎惡等}□{粉碎}𩑾{低頭}		
s	[4]閃-[8]蝕-		
kʰ	[4]缺-		
ŋ	[8]□{擰轉}		
∅	[4]抑-{～鬱}[8]□{甜麵包}		
#uʔ			
p	[4]□{原文無註釋}[8]䐒{冇～：臃腫}		
t	[4]抵-{～杖仔：倚靠拐杖}[8]□{戳}		
tʰ	[4]托-{托起}		
#aʔ			
p	[4]百-		
t	[4]搭-[8]踏-		
tʰ	[4]塔-[8]疊-		
n	[4]□-{無～此～彼：播種規整}		
l	[4]勒-{押～：迫使}[8]曆臘蠟獵		
ts	[8]閘截		
tsʰ	[4]插-		
k	[4]教較甲䘥		
kʰ	[8]□{航行由於强風所致的偏航}		
h	[4]哈-{～～笑：哄笑}[8]合-		
∅	[4]押鴨[8]盒-□{風轉向}		
#iaʔ			
p	[4]壁-		
pʰ	[4]癖僻[8]甓-		
t	[4]摘-[8]糴-{上～：買進糧食}		
tʰ	[8]□{拖～：磨蹭，原文作“遲”}		
l	[8]掠□{憂慮}		
dz	[4]跡-		
ts	[4]跡則脊隻		
tsʰ	[4]赤刺		
s	[4]錫削[8]石□{筵～：婚宴}		
k	[8]屐-		
kʰ	[4]隙-		
ɡ	[4]□{刺穿}[8]額-		
h	[8]額-		
∅	[8]頁易亦役驛挖{沙～：鏟子}		
#uaʔ			
p	[4]撥-[8]博跋		
pʰ	[4]潑-[8]□{懸掛的}		
b	[4]抹-[8]末-		
t	[4]掇-{張～：賭氣扭着身子}		
tʰ	[4]獺脱{～牕：斜視}		
l	[8]辣-□{輕撫，輕推，用手平推，按摩}		
dz	[8]熱-		
ts	[8]蛇-		
tsʰ	[4]□{猛拉}□{偏離}擦-[8]擦-{～仔：刨刀}		
s	[4]煞撒{～甜：加甜}		
k	[4]刈芥		
kʰ	[4]渴濶		
h	[4]嚇-□{滑}[8]□{邁步}		
∅	[8]活-		
#oʔ			
p	[4]卜-{打～：占卜}[8]箔薄		
pʰ	[4]樸粕-		
b	[8]莫		
t	[4]棹[8]燃-{燃燒}		
l	[8]落-		
ts	[4]作昨[8]弋-{射出光}		
s	[4]索-		
k	[4]閣胳擱{擔～：耽誤}		
h	[8]鶴		
∅	[8]學-		
#ioʔ			
t	[4]卓-{出～：卓越}[8]著-		
ts	[4]借-[8]石-		
tsʰ	[4]尺-□{濕潤}□{中蛇毒}		
s	[4]惜-		
k	[4]腳{水～：挑水者}		
h	[4]歇-		
∅	[4]約-[8]藥-		
#eʔ			
p	[4]百柏伯擘{被雷～：被雷劈}[8]白帛{腳～：裹腳布}		
m	[4]□{蚱蜢}		
b	[8]襪麥		
t	[4]啄-		
tʰ	[8]宅-		
n	[4]奶-		
l	[8]□{麵團}□{刮擦}		
ts	[4]仄[8]絶-		
tsʰ	[4]册□{呷，啜}		
s	[4]説-{解～：解釋}雪-[8]□{圍住}		
k	[4]隔膈		
kʰ	[4]缺-啟{開～：啟發心智}客-		
ɡ	[8]月-		
∅	[4]厄-{災～：災難}[8]抑-{哀～：令人厭煩的}		
#ueʔ			
p	[4]八-		
tʰ	[8]提-		
l	[8]笠-		
ts	[4]節-[8]截		
k	[4]鍥-[8]滑-		
kʰ	[4]缺篋		
ŋ	[4]□-{莢}[8]□-{鉗}		
#iuʔ			
t	[4]□{抽痛}		
dz	[4]揉{～～：粉碎}		
ts	[4]稠-{密～～：擁擠}□{濕漉漉，濕噠噠}[8]啁-{～～哮：嘰嘰喳喳}		
k	[4]□{軟綿綿}□{酸溜溜}		
ɡ	[4]□{極度貧窮}		
#uiʔ			
h	[4]血-		
∅	[4]挖-[8]劃		
#auʔ			
pʰ	[4]□{肉感的}[8]雹		
m	[4]□{欺騙}		
b	[8]包-{承擔}		
t	[4]罩-{誘捕}[8]屢-{～～：總是，常常}		
l	[4]漏-{～窋：洩露}[8]落-{加～：掉了}		
ts	[4]寂-		
k	[4]𩛩-		
#iauʔ			
ts	[4]跳		
tsʰ	[8]倢-{～～□：愛眨眼}		
ŋ	[8]業{～～動：蠕動，不停的動}□{胡言亂語}		
h	[4]戯{～謔之人：小丑}		
#aiʔ			
h	[4]唉-		
#ãiʔ			
∅	[4]噫-{反映遺憾的語氣詞}		
#ŋʔ			
tsʰ	[4]□{擤鼻涕}		
s	[4]□{吸鼻煙}		
h	[4]□{嘶吼}		
#ĩʔ			
m	[8]物-		
#ãʔ			
n	[4]凹{一～：凹陷}		
s	[4]攫-{～心愛：渴望}□{粗枝大葉}□{餓壞了的}		
h	[4]□{吸氣}□{用藥液紗布或温濕布罨患部}		
#iãʔ			
ŋ	[8]愕-{戇～：驚愕}		
h	[4]惶-{～塲：容易情緒激動}搤-{帶衣、被等}		
#ɔ̃ʔ			
m	[8]膜{肺之胞～：胸膜炎}膜-{作～}膜-{頭髮平直而軟弱的}膜-{尖～：看起來瘦}		
#ẽʔ			
m	[8]脈-		
n	[4]慓-{戁～：害怕的}		
k	[8]□{不和諧}□{巨大的噪音}		
#uẽʔ			
ŋ	[8]挾-{夾臂}		
#uãiʔ			
s	[4]□{抱怨，嘟囔}[8]□{吱吱}		
∅	[8]□{吱吱聲}		
#ãuʔ			
m	[4]啖-{年老没有牙齒吃東西的樣子}		
s	[8]□{喃喃低語者}		
h	[8]□{蛋糕堅挺}		
#iãuʔ			
s	[8]□{嘎紮嘎紮的咬嚼}		
ŋ	[8]□{莫名其妙的話，聽不懂的話}□{騷動}		
