嘔	流開一上厚影	au44	au451					
漚	流開一去候影	au44	au31					
富	流開三去宥非	hu44	hu31					
浮	流開三平尤奉	pʰu22	pʰu24					
婦	流開三上有奉	hu42	wou451					
謀	流開三平尤明	mau22	ɓau22					
矛	流開三平尤明	mau22	ɓau22					
紐	流開三上有泥	nau31	liu451					
流	流開三平尤來	lau22	lau24					
劉	流開三平尤來	lau22	lau24					
留	流開三平尤來	lau22	lau24					
柳	流開三上有來	lɛu31	lau451					
酒	流開三上有精	tsiu31	tsiu451					
秋	流開三平尤清	tsʰiu33	tsʰiu45					
就	流開三去宥從	tsiu42	tsiu443					
修	流開三平尤心	ɬiu33	siu45					
繡	流開三去宥心	ɬiu44	sou31					
袖	流開三去宥邪	ɬiu53/ui31（訓“䘼”）	tsiu443					
䘼		ui31						
晝	流開三去宥知	tsʰiu33	——					
抽	流開三平尤徹	tsʰiu33	tsʰiu45					
綢	流開三平尤澄	tsʰiu22	tsʰou24					
皺	流開三去宥莊	niɛu44	niau31					
愁	流開三平尤崇	ɬau22	tsʰe451					
搜	流開三平尤生	tsʰieu33	tsʰiu55					
瘦	流開三去宥生	ɬaŋ31（訓“㾪”）	san451（訓“㾪”）					
㾪		ɬaŋ31	san451					
周	流開三平尤章	tsiu33	ciu45					
州	流開三平尤章	tsiu33	tsiu45					
帚	流開三上有章	tsiu31	tsau451					
咒	流開三去宥章	tsiu44	tsau31					
臭	流開三去宥昌	tsʰiɛu44	tsʰau31					
收	流開三平尤書	ɬiu33	siu45					
手	流開三上有書	tsʰiu31	tsʰiu451					
守	流開三上有書	ɬiu31	tsiu451					
仇	流開三平尤禪	tsʰiu22	tsʰiu24					
受	流開三上有禪	ɬiu42	siu443					
壽	流開三去宥禪	ɬiu42	siu443					
鬮	流開三平侯見	kʰɛu453	——					
九	流開三上有見	kau31	kau451					
久	流開三上有見	ku31	ku451					
救	流開三去宥見	kiu44	kiu31					
丘	流開三平尤溪	kʰiu33	iu45					
球	流開三平尤群	kʰiu22	kʰiu24					
舅	流開三上有群	ku42	ku443					
舊	流開三去宥群	ku33	ku443					
牛	流開三平尤曉	ku22	wu24					
休	流開三平尤曉	hiu33	iu45					
憂	流開三平尤影	iɛu33	iu45					
有	流開三上有雲	u42	u443					
右	流開三去宥雲	iu42	iu24					
油	流開三平尤以	iu22	iu24					
彪	流開三平幽幫	piɛu33	pye45					
糾	流開三上黝見	kiɛu31	tau451					
幼	流開三去幼影	iu44	iu31					
答	鹹開一入合端	ta53	ta451					
搭	鹹開一入合端	ta53	ta451					
貪	鹹開一平覃透	tʰam33	tʰam45					
探	鹹開一去勘透	tʰam44	tʰam31					
踏	鹹開一入合透	ta42	ta443					
潭	鹹開一平覃定	tʰam22	tʰam24					
男	鹹開一平覃泥	nam22	nam24					
納	鹹開一入合泥	nap2	na443					
(參～加)	鹹開一平覃清	tsʰam33	tsʰam45					
蠶	鹹開一平覃從	tsʰam22	tsʰam24					
三	鹹開一平談心	ɬa33	sa45					
雜	鹹開一入合從	tsap2	tsap2					
感	鹹開一上感見	kam31	kim451					
鴿	鹹開一入合見	kap5	kap5					
含	鹹開一平覃匣	ham22	kam24					
合	鹹開一入合匣	hap2	hap2					
暗	鹹開一去勘影	am44	am31					
(擔擔～)	鹹開一平談端	tam33	ta31					
膽	鹹開一上敢端	ta31	ta451					
(擔挑～)	鹹開一去闞端	ta33	ta45					
塌	鹹開一入盍透	tʰa33	tʰap5					
塔	鹹開一入合透	tʰa53	tʰap5					
痰	鹹開一平談定	tʰam22	tʰam22					
淡	鹹開一上敢定	tam42/tsia31（訓）	tsia451（訓）					
籃	鹹開一平談來	lam22	na24					
臘	鹹開一入盍來	la42	la443					
蠟	鹹開一入盍來	la42	la443					
甘	鹹開一平談見	kam33	kim45					
柑	鹹開一平談見	kam33	kim45					
敢	鹹開一上敢見	(ka31/kam31（文）)	ka451					
喊	鹹開一上敢曉	ham44	hiam443					
(站車～)	鹹開二去陷澄	tsam42	tsam31					
賺	鹹開二去陷澄	tsaŋ42	tʰan31					
斬	鹹開二上兼莊	tsam31	tsam31					
插	鹹開二入洽初	tsʰa53	tsʰa451					
杉	鹹開二平鹹生	tsʰam44	tsʰam451					
減	鹹開二上敢見	kam31	kiem451					
鹹	鹹開二平鹹匣	kiam22	kiam24					
狹	鹹開二入洽匣	kʰiap2	hap2					
衫	鹹開二平銜生	ɬa33	sa451					
甲	鹹開二入狎見	ka53	ka451					
銜	鹹開二平銜匣	hiŋ22/ka42	ka21					
艦	鹹開二上檻匣	lam33	lam24					
鴨	鹹開二入狎影	a53	a451					
壓	鹹開二入狎影	ak5	at2					
貶	鹹開三上琰幫	——	pien451					
(粘～性)	鹹開三平鹽泥	tsiam33	li24					
鐮	鹹開三平鹽來	liam22	liam24					
獵	鹹開三入葉來	lik2	liap2					
尖	鹹開三平鹽精	tsiam53	tsiam45					
接	鹹開三入葉精	tsi53	tsi451					
簽	鹹開三平鹽清	tsiam33	tsʰiam45					
(占～領)	鹹開三入葉章	tsiam44	tsiam31					
閃	鹹開三上琰書	ɬiam31	siam451					
染	鹹開三上琰日	im31	ni451					
檢	鹹開三上琰見	kiam31	kiam451					
鉗	鹹開三平鹽群	kʰiam22	kʰiam24					
驗	鹹開三去豔疑	niam42	niem443					
險	鹹開三上琰曉	hiam31	hiem451					
厭	鹹開三去豔影	iam44	iam31					
鹽	鹹開三平鹽以	iam22	iam24					
簷	鹹開三平鹽以	im22	iem24					
葉	鹹開三入葉以	hiɛu42	hyo443					
劍	鹹開三去釅見	kiam44	kiam31					
欠	鹹開三去釅溪	kʰiam44	kʰiam31					
嚴	鹹開三平嚴疑	ŋiam22	niam443					
業	鹹開三入業疑	ŋiap2	jiep2					
點	鹹開四上忝端	tiam31	tiam451					
店	鹹開四去端	tiam44	tiam31					
跌	鹹開四入帖端	pua42	tiet5					
蝶	鹹開四入帖定	tiap2	tiap2					
添	鹹開四平添透	(tʰiam33/tʰim453（文）)	tʰi45					
貼	鹹開四入帖透	tʰiap5	tʰiap5					
帖	鹹開四入帖透	tʰiap5	tʰiap5					
甜	鹹開四平添定	tiam22	ti24					
疊	鹹開四入帖定	tʰiap2	tiet2					
拈	鹹開四平添泥	——	li45					
念	鹹開四去㮇泥	niam33	niam443					
兼	鹹開四平添見	kiam33	kiam45					
謙	鹹開四平添溪	kʰiam33	hiam45					
嫌	鹹開四平添匣	hiam22	iam24					
協	鹹開四入帖匣	hiap2	hiap5					
凡	鹹合三平凡奉	huaŋ22	huon443					
犯	鹹合三平凡奉	huaŋ42	huon443					
乏	鹹合三入乏奉	huak2	huot5					
法	鹹合三入乏非	huak5	huot5					
泛	鹹合三去梵敷	huaŋ42	huon443					
品	深開三上寢滂	pʰiŋ31	pin451					
林	深開三平侵來	lim22	lim24					
笠	深開三入緝來	lip2/lip5	lap5					
粒	深開三入緝來	liap2	liap2					
浸	深開三去沁精	tsim44	tsim31					
集	深開三入緝從	tsip2	tsap2					
心	深開三平侵心	ɬim33	sim45					
尋	深開三入侵邪	tsʰim22	tsʰye443					
習	深開三入緝邪	tsʰip2	tsap2					
沉	深開三平侵澄	tʰiam22	tiam24					
(參人～)	深開三平侵生	tsʰam33	tsʰam45					
森	深開三平侵生	tsʰim33	sim45					
針	深開三平侵章	tsiam33	tsiam45					
汁	深開三入緝章	tsiap5	tsiap5					
深	深開三平侵書	tsʰim33	tsʰim45					
沈	深開三上寢書	ɬim31	——					
濕	深開三入緝書	ɬip5	tam22					
十	深開三入緝禪	tsap2	tsap2					
(任責～)	深開三去沁日	im42	nim443					
入	深開三入緝日	ip2	jip2					
金	深開三平侵見	kim33	kim45					
錦	深開三上寢見	kim31	kim451					
(禁～止)	深開三去沁見	kim44	kim31					
急	深開三入緝見	kip5	kip5					
級	深開三入緝見	kʰip5	kʰip5					
琴	深開三平侵群	kʰiŋ22	kʰim24					
及	深開三入緝群	kip2	kiap2					
吸	深開三入緝曉	kʰip5	kʰip5					
陰	深開三平侵影	im33	im45					
單	山開一平寒端	taŋ33	tua45					
攤	山開一平寒透	tʰaŋ33	tʰan45					
炭	山開一去翰透	tʰua44	tʰua31					
(彈～琴)	山開一平寒定	taŋ22	tʰan24					
蛋	山開一去翰定	(nui42（訓“卵”）)	(nui443（訓“卵”）)					
卵		nui42	nui443					
達	山開一入曷定	tak2	tat2					
(難～易)	山開一平寒泥	naŋ22	nan24					
蘭	山開一平寒來	laŋ22	lan31					
懶	山開一上旱來	laŋ31	lan451					
爛	山開一去翰來	nua33	nua443					
辣	山開一入曷來	lua42	lua443					
贊	山開一去翰精	tsaŋ44	tʰan31					
餐	山開一平寒清	tsʰaŋ44	tui31					
擦	山開一入曷清	tsʰit5	tsʰat5					
殘	山開一平寒從	tsʰaŋ22	tsʰan24					
傘	山開一上旱心	ɬua44	sua31					
(散分～)	山開一去翰心	ɬua44	sua451					
肝	山開一平寒見	kua33	kua45					
杆	山開一上旱見	pia44	——					
(幹～杯)	山開一去翰見	kaŋ33	kan31					
割	山開一入曷見	kua53	kua451					
(看～見)	山開一去翰溪	kʰam22	kʰua31					
岸	山開一去翰疑	ŋaŋ42	ŋuon443					
漢	山開一去翰匣	haŋ44	han31					
寒	山開一平寒匣	kua22	kua24					
旱	山開一上旱匣	ua42	ua443					
汗	山開一去翰匣	kua33	kua443					
安	山開一平寒影	ŋaŋ33	an45					
案	山開一去襇影	ua44	an31					
扮	山開二去襇幫	paŋ42	pan443					
八	山開二入黠幫	pɔi53	pye451					
辦	山開二去襇並	paŋ42	pan443					
拔	山開二入黠並	pɔi42	ɓaŋ451					
抹	山開二入黠明	mak5	ɓua451					
盞	山開二上產莊	tsaŋ31	tsan451					
鏟	山開二上產初	tsʰaŋ31	tsʰan451					
察	山開二入黠初	tsʰak5	tsʰat2					
山	山開二平山生	ɬua33	sua45					
產	山開二上產生	ɬaŋ33	tsʰan451					
殺	山開二入黠生	ɬak5	tʰai45（訓“治”）					
(間中～)	山開二平山見	kaŋ33/kai33	kan45					
揀	山開二上產見	kai31	kan451					
眼	山開二上產疑	ŋaŋ31/ŋai31	ɓak2					
閑	山開二平山匣	ai22	eiŋ24					
限	山開二上產匣	haŋ42	han443					
莧	山開二去襇匣	haŋ42	i443					
班	山開二平刪幫	paŋ33	pan45					
板	山開二上潸幫	(pai31/paŋ31（文）)	pan451					
(蠻野～)	山開二平刪明	maŋ22	ɓan24					
慢	山開二去諫明	maŋ33	——					
奸	山開二平刪見	kaŋ33	kan45					
顏	山開二平刪疑	aŋ22	ŋan443					
瞎	山開二入鎋曉	——	——					
晏	山開二去諫影	am44	ua31					
鞭	山開三平仙幫	pi33	pi45					
變	山開三去線幫	piŋ44	pi31					
偏	山開三平仙滂	pʰiŋ33	pʰien45					
騙	山開三去線滂	pʰiŋ44	pʰien31					
辯	山開三上狝並	piŋ42	pan443					
別	山開三入薛並	pit2	piet2					
棉	山開三平仙明	mi22	ɓien22					
免	山開三上狝明	miŋ31	ɓien451					
(面～上)	山開三去線明	miŋ33	ɓin443					
滅	山開三入薛明	mit2	ɓiet2					
連	山開三平仙來	liŋ22	lien22					
裂	山開三入薛來	lik2	li443					
煎	山開三平仙精	tsi44	tsien31					
剪	山開三上狝精	ka33（訓“鉸”）	tsien451					
鉸	效開二平肴見	ka33						
箭	山開三去線精	tsi44	tsien31					
遷	山開三平仙清	tsʰiŋ33	tsʰien45					
淺	山開三上狝清	tsʰiŋ31	tsʰien451					
錢	山開三平仙從	tsi22	tsi24					
賤	山開三去線從	tsiŋ42	tsien443					
仙	山開三平仙心	ɬiŋ33	sien45					
癬	山開三上狝心	tsʰua31	sien451					
線	山開三去線心	ɬua44	sua31					
薛	山開三入薛心	ɬia33	siet5					
展	山開三上狝知	tsiŋ31	tsien451					
纏	山開三平仙澄	——	tsien443					
戰	山開三去線章	tsiŋ44	tsien31					
(折～斷)	山開三入薛章	tsik5	tsiet5					
舌	山開三入薛船	tsi42	li443					
(扇～子)	山開三去線書	ɬi44	sua31					
設	山開三入薛書	ɬik5	tsʰiet5					
善	山開三上狝禪	ɬiŋ42	sien22					
(折～本)	山開三入薛禪	tsik5	sit2					
然	山開三平仙日	iŋ22	ien24					
燃			hia24					
熱	山開三入薛日	jik2	jiet2					
件	山開三上狝群	kiŋ42	kien443					
傑	山開三入薛群	kik2	kit2					
孽	山開三入薛疑	——	niep2					
延	山開三平仙以	iŋ22	ien22					
演	山開三上狝以	iŋ31	ien451					
建	山開三去願見	kiŋ44	kien31					
言	山開三平元疑	jiŋ22	ien24					
掀	山開三平元曉	pʰɛŋ53	——					
獻	山開三去願曉	hiŋ44	hien31					
歇	山開三入月曉	hia53	tʰau451					
邊	山開四平先幫	(pai22（訓“爿”）/ki22（訓“墘”）)	pi45					
扁	山開四上銑幫	——	pien451					
遍	山開四去霰幫	pʰiŋ44	pʰien31					
片	山開四去霰滂	pʰiŋ44	pʰien31					
撇	山開四入屑滂	pʰik5	pʰiet5					
辮	山開四上銑並	pʰik5	pi45					
(面～條)	山開四去霰明	mi33	pi45					
蔑	山開四入屑明	wi42	ɓiet2					
顛	山開四平先端	tiŋ33	tien45					
天	山開四平先透	tʰi33	tʰi45					
鐵	山開四入屑透	tʰi53	tʰi451					
田	山開四平先定	tsʰaŋ22	tsʰaŋ24					
填	山開四平先定	tsʰaŋ22	tʰien24					
電	山開四去霰定	tiŋ42	tien443					
墊	山開四去霰定	tʰiam42	tien31					
年	山開四平先泥	hi22	ni24					
捏	山開四入屑泥	niam53	niu451					
蓮	山開四平先來	liŋ22	lien24					
煉	山開四去霰來	liŋ42	lien443					
節	山開四入屑精	tsik5	tsiet5					
千	山開四平先清	tsʰai33	tsʰan45					
切	山開四入屑清	tsʰik5	tsʰiet5					
前	山開四平先從	tsai22	tsieŋ24					
先	山開四平先心	ɬai33	sien45					
肩	山開四平先見	kai33	kien45					
見	山開四去霰見	ki44	kien31					
結	山開四入屑見	kik5	kiet5					
牽	山開四平先溪	kʰaŋ33	hien45					
現	山開四去霰匣	hin42	ien443					
煙	山開四平先影	jiŋ33	hun45					
燕	山開四去霰影	jiŋ44	ien31					
搬	山合一平桓幫	pun53	pua45					
半	山合一去換幫	pua44	pua31					
潘	山合一平桓滂	pʰua33	pʰua45					
判	山合一去換滂	pʰun44	pʰuon31					
潑	山合一入末滂	pʰua53	pʰuot5					
盤	山合一平桓並	pua22	pua24					
伴	山合一上緩並	pʰua31	pʰun24					
叛	山合一去換並	pʰun44	puon31					
滿	山合一上緩明	mua31	ɓua451					
末	山合一入未明	mut2	ɓuot2					
端	山合一平桓端	tun33	tun45					
短	山合一上緩端	tia31	te451					
脫	山合一入末透	tʰut5	tʰut5					
團	山合一平桓定	tʰun22	tʰuon24					
(斷折～)	山合一上緩定	tui42	tui443					
緞	山合一去換定	tun42	tuon443					
奪	山合一入末定	tut2	tut2					
暖	山合一上緩泥	nun22	lua443					
亂	山合一去換來	nui33	luon443					
捋	山合一入末來	lut2	luot2					
酸	山合一平桓心	ɬui33	sui45					
算	山合一去換心	ɬui33	sui31					
官	山合一平桓見	kua33	kua45					
管	山合一上緩見	kua31	kuon451					
灌	山合一去換見	kua44	kuon31					
括	山合一入末見	kʰut5	kʰuot5					
寬	山合一平桓溪	kʰua53	kʰua45					
闊	山合一入末溪	kʰua53	kʰua451					
歡	山合一平桓溪	hua33	hua45					
完	山合一平桓匣	hun22	uon24					
丸	山合一平桓匣	iŋ22	i24					
換	山合一去換匣	pɔ53	ua443					
活	山合一入末匣	huak2	ua443					
碗	山合一上緩影	ua31	ua451					
頑	山合一平山疑	——	uon24					
猾	山合二入黠匣	kut2	kʰut2					
挖	山合二入黠影	uak5	uot5					
閂	山合二平刪山	tsʰua33	tsʰua31					
刷	山合二入鎋生	ɬak5	tsʰat5					
關	山合二平刪見	kuai33	kue45					
慣	山合二去諫見	(kuaŋ44/kuai44（白）)	kuon31					
刮	山合二入鎋見	kua53	kue451					
(還歸～)	山合二平刪匣	huaŋ22	uon24					
彎	山合三平刪影	uaŋ33	on45					
全	山合三平仙從	tsʰun22	tsuon24					
泉	山合三平仙從	tsʰiŋ22	tsʰuon24					
絕	山合三入薛從	tsit2	tsuot2					
雪	山合三入薛心	ɬɔi53	se451					
旋	山合三平仙邪	——	suon24					
(轉～身)	山合三上狝知	tsun31	tsun451					
轉	山合三上狝知	tui31	tui451					
(傳～達)	山合三平仙澄	tsʰun22	tsun451					
磚	山合三平仙章	tsui33	tsui45					
穿	山合三平仙昌	tsʰiaŋ33（訓）	tsʰui45					
船	山合三平仙船	tsun22	tsun24					
(說小～)	山合三入薛書	ɬɔi53	se451					
軟	山合三上狝日	kiŋ31	nui451					
(卷～起)	山合三上狝見	kʰɛŋ53	lun451					
(圈圓～)	山合三平仙溪	kʰiŋ22	kʰuon45					
拳	山合三平仙群	kʰiŋ22	kʰuon24					
權	山合三平仙群	kʰiŋ22	kʰun24					
圓	山合三平仙雲	i22	i24					
緣	山合三平仙以	iŋ22	uon24					
反	山合三上阮非	huaŋ31	pan451					
發	山合三入月非	huak5	huot5					
翻	山合三平元敷	huaŋ33	huon45					
煩	山合三平元奉	huaŋ22	huon22					
飯	山合三去願奉	pui33	ɓui443					
罰	山合三入月奉	huak2	huot2					
萬	山合三去願微	maŋ33	ɓan443					
襪	山合三入月微	mak2	ɓat2					
勸	山合三去願溪	kʰiŋ44	hun31					
元	山合三平元疑	jiŋ22	uon24					
原	山合三平元疑	jiŋ22	yen22					
月	山合三入月疑	kɔi42	hye443					
冤	山合三平元影	iŋ33	uon45					
遠	山合三上阮雲	hui42	hui443					
決	山合四入屑見	kik5	kʰuot5					
缺	山合四入屑溪	kʰi53	kʰuot5					
血	山合四入屑曉	hui53	hye451					
縣	山合四去霰匣	hiŋ42	kuon443					
穴	山合四入屑匣	hiap5	uot2					
吞	臻開一平痕透	tʰun33	tʰun45					
根	臻開一去痕影	kiŋ33	kin45					
痕	臻開一平痕匣	haŋ22	hin24					
恨	臻開一去恨匣	haŋ42/hoŋ53	hin24					
恩	臻開一平痕影	ŋaŋ33	in45					
賓	臻開三平真幫	piŋ33	pin45					
筆	臻開三入質幫	pik5	pit5					
匹	臻開三入質滂	pʰik5	pʰiet5					
貧	臻開三平真並	pʰɛŋ22	pʰin24					
民	臻開三平真明	miŋ22	ɓun24					
敏	臻開一上軫明	miŋ31	ɓin451					
密	臻開一入質明	wak2	ɓat2					
蜜	臻開一入質明	wak2	ɓat2					
麟	臻開三平真來	——	——					
進	臻開三去震精	tsiŋ44	tsin31					
親	臻開三平真清	tsʰiŋ33	tsʰin45					
七	臻開三入質清	tsʰik5	tsʰit5					
盡	臻開三上軫從	tsiŋ42	tsin31					
新	臻開三平真心	ɬiŋ33	sin31					
信	臻開三去震心	ɬiŋ44	sin31					
鎮	臻開三去震知	tsiŋ44	tsin31					
陳	臻開三平真澄	taŋ22	tan24					
真	臻開三平真章	tsiŋ33	tsin45					
質	臻開三入質章	tsik5	tsik5					
侄	臻開三入質澄	tsik5	tit2					
神	臻開三平真船	ɬiŋ22	sin24					
實	臻開三入質船	ɬik2	tsat2					
身	臻開三平真書	ɬiŋ33	sin45					
失	臻開三入質書	ɬik5	sit5					
腎	臻開三上軫禪	ɬiŋ44	ye45					
人	臻開三平真日	naŋ22（訓）	laŋ24（訓）					
忍	臻開三上軫日	nun31	nun451					
認	臻開三去震日	iŋ33	in443					
日	臻開三入質日	jik2	it2					
巾	臻開三平真見	kiŋ33	kin45					
緊	臻開三上軫見	kiŋ31	kin451					
銀	臻開三平真疑	ŋiŋ22	ŋiŋ24					
因	臻開三平真影	iŋ33	in45					
印	臻開三去震影	iŋ44	in31					
一	臻開三入質影	(ik5/iak2（訓）)	it5					
引	臻開三上軫以	iŋ31	in451					
斤	臻開三平殷見	kiŋ33	kin45					
筋	臻開三平殷見	kiŋ33	kin45					
勤	臻開三平殷群	kʰiŋ22	kʰin24					
近	臻開三上隱群	kiŋ42	kin443					
本	臻合一上混幫	pui31	pun451					
不	臻合一入沒幫	put5	put5					
盆	臻合一平魂並	pʰun22	pua24					
笨	臻合一上混並	paŋ42	pun31					
門	臻合一平魂明	mui22	pui24					
墩	臻合一平魂端	tun33	tun45					
頓	臻合一去慁端	tun53	tun24					
突	臻合一入沒定	tak2	tut2					
嫩	臻合一去慁泥	(iu44（訓“幼”）)	tsi451					
論	臻合一去慁來	lun22	lun443					
尊	臻合一平魂精	tsun33	tsuon45					
卒	臻合一入沒精	tsut5	tsuot5					
村	臻合一平魂清	tsʰui33	tsʰun45					
寸	臻合一平慁清	tsʰun44	tsʰun31					
孫	臻合一平魂心	ɬun33	sun45					
滾	臻合一上混見	kun31	kun451					
骨	臻合一入沒見	kut5	kut5					
捆	臻合一上混溪	kʰun31	kʰun451					
困	臻合一去慁溪	kʰun44	kʰun31					
昏	臻合一平魂曉	hun33	hun45					
忽	臻合一入沒曉	——	ut5					
混	臻合一上混匣	hun31	un24					
溫	臻開一平魂影	un33	un45					
律	臻開三入術來	lut2	lyt24					
遵	臻合三平諄精	tsun33	tsuon45					
筍	臻合三上准心	ɬun31	sun451					
榫	臻合三上准心	ɬun31	sun451					
准	臻合三上准章	tsun31	tsun451					
春	臻合三平諄昌	tsun33	tsʰun45					
出	臻合三入術昌	tsʰut5	tsʰut5					
秫	臻合三入術船	tsuk2	tsut2					
順	臻合三去稕船	ɬun42	sun31					
純	臻合三平諄禪	ɬun22	sin22					
閏	臻合三去稕日	nun33	zun443					
橘	臻合三入術見	kik5	kuik5					
均	臻合三平諄見	kʰiŋ33	kun45					
菌	臻合三上准群	kʰun31	kʰun451					
允	臻合三上准以	un31	un451					
分	臻合三平文非	hun33	hun45					
糞	臻合三去問非	pun44	hun31					
墳	臻合三平文奉		hun22					
佛	臻合三入物奉	put2	hut2					
蚊	臻合三平文微	(maŋ31（訓“蠓”）)	ɓun24					
蠓		maŋ31						
問	臻合三去問微	mui33	ɓui443					
物	臻合三入物微	mut2/mi42	ɓit2					
軍	臻合三平文見	kiŋ33	kun45					
君	臻合三平文見	kiŋ33	kun45					
屈	臻合三入物溪	kʰut5	ut5					
裙	臻合三平文群	kun22	kʰun24					
熏	臻合三平文曉	hun33	hun45					
勳	臻合三平文曉	——	hun45					
訓	臻合三去問曉	hun44	hun31					
雲	臻合三平文雲	hun22	hun22					
運	臻合三去問雲	un42	un443					
幫	宕開一平唐幫	poŋ33	poŋ45					
博	宕開一入鐸幫	pok5	pok5					
薄	宕開一入鐸並	po42	po443					
忙	宕開一平唐明	maŋ22	ɓoŋ24					
莫	宕開一入鐸明	mok5	ɓuok2					
膜	宕開一入鐸明	mɔ42	ɓo451					
摸	宕開一入鐸明	mɔ53	ɓo24					
索	宕開一入鐸心	ɬɔ53	so451					
黨	宕開一上蕩端	taŋ31	toŋ451					
湯	宕開一平唐透	tʰoŋ33	tʰoŋ45					
托	宕開一入鐸透	tʰok5	tʰok5					
堂	宕開一平唐定	tʰaŋ22	toŋ24					
糖	宕開一平唐定	tʰoŋ22	tʰoŋ24					
蕩	宕開一上蕩定	toŋ42	toŋ443					
郎	宕開一平唐來	laŋ22	loŋ24					
狼	宕開一平唐來	laŋ22	loŋ24					
浪	宕開一去宕來	laŋ42	loŋ24					
落	宕開一入鐸來	lɔ42	lo443					
葬	宕開一去宕精	tsoŋ44	tsoŋ31					
作	宕開一入鐸精	tsok5	tsok5					
倉	宕開一平唐清	tsʰoŋ33	tsʰoŋ45					
鑿	宕開一入鐸從	tsʰak2	tsʰak2					
桑	宕開一平唐心	tsʰam22	soŋ45					
鋼	宕開一平唐見	koŋ44	kɐŋ451					
各	宕開一入鐸見	kok5	kok5					
糠	宕開一平唐溪	kʰoŋ33	kʰoŋ45					
抗	宕開一去宕溪	kʰaŋ44	kʰoŋ31					
(行銀～)	宕開一平唐匣	oŋ22	haŋ24					
航	宕開一平唐匣	haŋ22	hoŋ31					
(惡善～)	宕開一入鐸影	ok5	ok5					
娘	宕開三平陽泥	niɛu22	niaŋ24					
涼	宕開三平陽來	liaŋ22/nia22	liaŋ24					
糧	宕開三平陽來	niɛu22	lyo24					
(兩～個)	宕開三上養來	nɔ42	no443					
(兩幾～)	宕開三上養來	niŋ31	liu451					
漿	宕開三平陽精	tsiŋ33/tsiɛu33	tsyo31					
蔣	宕開三上養精	tsiaŋ31	tsyo451					
醬	宕開三去漾精	tsiŋ44	tsiaŋ31					
雀	宕開三入藥精	tsiɛu53	tsiak5					
掠	宕開三入藥來	lia453	ɗia443					
槍	宕開三平陽清	tsʰiŋ33	tsʰyo45					
搶	宕開三上養清	tsʰiaŋ31	tsʰyo451					
牆	宕開三平陽從	tsʰiŋ22	tsʰyo24					
箱	宕開三平陽心	ɬiŋ33	syo45					
想	宕開三上養心	ɬiŋ42	siaŋ451					
削	宕開三入藥心	ɬiap5	sia451					
象	宕開三上養邪	tsʰiŋ42	tsiaŋ442					
(像不～)	宕開三上養邪	ɬiŋ44	tsʰiaŋ443					
張	宕開三平陽知	tiŋ33	tyo45					
(長生～)	宕開三上養知	tsiaŋ31	tsiaŋ451					
帳	宕開三去漾知	tiŋ44	ta31					
(著穿～)	宕開三入藥知	tsiak2	tyo443					
(著睡～)	宕開三入藥澄	tiɛu42	tyo443					
(長～短)	宕開三平陽澄	toŋ22	lo31					
腸	宕開三平陽澄	toŋ22	toŋ24					
丈	宕開三上養澄	tiɛu42/tsiaŋ42	tsiaŋ443					
莊	宕開三平陽莊	tsoŋ33	tsoŋ45					
壯	宕開三去漾莊	tsuaŋ44	tsoŋ31					
瘡	宕開三平陽初	tsʰoŋ33	tsʰoŋ45					
床	宕開三平陽崇	tsʰoŋ22	tsʰoŋ24					
霜	宕開三平陽生	ɬoŋ33	siaŋ45					
爽	宕開三上養生	ɬoŋ31	soŋ451					
章	宕開三平陽章	tsiaŋ33	tyo45					
掌	宕開三上養章	tsiŋ31	tsyo451					
昌	宕開三平陽昌	tsʰiaŋ33	tsʰiaŋ45					
廠	宕開三上養昌	tsʰoŋ31	tsʰoŋ451					
唱	宕開三去漾昌	tsʰiɛu44	tsʰyo31					
瓤	宕開三平陽日	noŋ22	noŋ45					
讓	宕開三去漾日	niaŋ42	jiaŋ443					
弱	宕開三入藥日	jiak2	jiak2					
傷	宕開三平陽書	ɬiaŋ33	siaŋ45					
常	宕開三平陽禪	tsʰiaŋ22	siaŋ24					
嘗	宕開三平陽禪	tsʰiŋ22	si31					
(上～山)	宕開三上養禪	ɬiaŋ42	tsyo443					
(上～面)	宕開三去漾禪	ɬiaŋ42/tsiɛu33	tsyo443					
(薑生～)	宕開三平陽見	kiɛu33	kyo45					
腳	宕開三入藥見	(kʰa33（訓“骹”）)	(kʰa45（訓“骹”）)					
(強～大)	宕開三平陽群	kʰiaŋ22	kʰiaŋ24					
香	宕開三平陽曉	(pʰaŋ33（訓“芳”）/hiaŋ33)	(pʰaŋ45（訓“芳”）)					
鄉	宕開三平陽曉	hiaŋ33	hyo45					
響	宕開三上養曉	hiaŋ31	hiaŋ451					
向	宕開三去漾曉	hiaŋ44	hyo31					
秧	宕開三平陽影	oŋ33	yo45					
約	宕開三入藥影	iak5	iak5					
羊	宕開三平陽以	iŋ22	yo24					
楊	宕開三平陽以	iɛu22	iaŋ24					
癢	宕開三上養以	niap5	tsyo24					
樣	宕開三去漾以	jiaŋ42	iaŋ451					
光	宕合一平唐見	kuaŋ33	kui45					
郭	宕合一入鐸見	kuak5	kak5					
荒	宕合一平唐曉	huaŋ33	hoŋ45					
謊	宕合一上宕曉	huaŋ31	hoŋ45					
黃	宕合一平唐匣	ui22	ui24					
方	宕合三平陽非	(huaŋ33（文）/paŋ33)	hoŋ45					
放	宕合三去漾非	paŋ44	paŋ31					
芳	宕合三平陽敷	pʰaŋ33	pʰaŋ45					
