ʃo	3	手首朽叔守=		
ʃo	5	唆[～使]		
ʃo	6	受售勺熟寿兽授		
ko	1	哥歌戈郭锅		
ko	2	国=		
ko	3	果裹各鸽葛阁个[这]		
ko	5	过个咯		
kʰo	1	科颗棵窠坷		
kʰo	3	可渴壳=瞌=扩		
kʰo	5	课阔廓		
xo	1	喝呵		
xo	2	河盒=合=何和=禾=活=荷		
xo	3	火伙		
xo	5	货		
xo	6	贺获=祸鹤褐霍和[～面]		
ŋo	2	俄鹅蛾娥		
ŋo	3	我		
ŋo	6	饿		
o	1	窝锅[本字可能是镬]		
o	2	禾-和[～尚]		
o	3	恶		
tio	1	丢		
tio	3	竹-		
lio	1	溜		
lio	2	流刘浏留硫瘤榴馏		
lio	3	吕铝旅柳纽扭		
lio	6	六绿		
tsio	3	酒		
tsio	5	醉		
tsʰio	1	秋蛆瞅		
tsʰio	2	随		
tsʰio	3	取娶		
tsʰio	5	趣隧雀		
tsʰio	6	袖		
sio	1	休修羞		
sio	5	秀绣锈絮		
io	1	优悠		
io	2	尤由油邮游		
io	3	有友		
io	5	又柚幼育		
io	6	药右佑		
pə	1	包胞褒		
pə	3	宝保堡饱煲褓		
pə	5	爆暴报豹瀑鲍匏		
pʰə	1	抛苞		
pʰə	2	袍浮-		
pʰə	3	跑泡		
pʰə	5	炮		
pʰə	6	刨		
mə	1	猫		
mə	2	茅毛矛[～盾]		
mə	3	卯铆亩牡某=		
mə	5	冒		
mə	6	冇帽貌		
tə	1	刀		
tə	3	倒岛捣蹈		
tə	5	到		
tə	6	道=稻导豆=痘=		
tʰə	1	偷=涛		
tʰə	2	逃桃头=淘陶掏萄投		
tʰə	3	讨		
tʰə	5	套透=		
tʰə	6	盗道-		
lə	1	□[骚味]		
lə	2	捞劳牢楼=娄		
lə	3	老佬脑恼姥		
lə	5	□[形容词，扎手]		
lə	6	闹撩漏=		
tsə	1	糟遭		
tsə	3	早蚤澡枣爪找走=		
tsə	5	兆灶罩		
tsʰə	1	操抄		
tsʰə	2	嘈曹漕槽		
tsʰə	3	吵草炒		
tsʰə	5	燥糙躁皂		
tsʰə	6	造		
sə	3	骚搜稍		
sə	5	扫嫂		
sə	7	扫潲瘦=		
ȶə	1	交胶=骄娇招昭钊		
ȶə	3	沼饺搅狡缴绞		
ȶə	5	叫=照教较觉=		
ȶʰə	1	超钞		
ȶʰə	2	朝桥乔潮嘲		
ȶʰə	3	巧		
ȶʰə	5	撬翘		
ȶʰə	6	轿赵		
ȵə	3	鸟=		
ȵə	6	尿		
ʃə	1	烧		
ʃə	2	韶淆		
ʃə	3	少晓		
ʃə	5	少[～年]邵孝=校效		
kə	1	高膏糕跤胶沟=钩=		
kə	3	搞稿的-狗=		
kə	5	告教窖构=觉-叫-		
kʰə	1	篙		
kʰə	3	數漱[～口]述[官話音]淑[官話音]速[官話音]續[官話音]宿屬[官話音]		
kʰə	5	沐肅蘇[官話音]		
xə	1	蒿薅		
xə	2	喉=猴=豪毫		
xə	3	好		
xə	5	好[爱～]孝-耗		
xə	6	厚=号后=候		
ŋə	1	欧		
ŋə	2	敖		
ŋə	3	咬偶藕=		
ŋə	5	坳拗奥澳傲		
ŋə	6	熬		
ə	2	而儿		
ə	3	耳		
ə	6	二贰		
piə	1	标飙膘彪		
piə	3	表裱婊		
pʰiə	1	飘		
pʰiə	2	嫖瓢藻		
pʰiə	5	票漂		
pʰiə	6	瞟		
miə	2	苗描瞄		
miə	3	秒矛[～子，长矛]		
miə	6	庙妙		
tiə	1	叼刁雕碉		
tiə	5	调掉吊钓鸟-		
tʰiə	1	挑		
tʰiə	2	条调[～节]		
tʰiə	3	□[交换]		
tʰiə	5	跳调[～皮]		
liə	2	疗辽聊		
liə	3	了		
liə	5	□[斜]		
liə	6	料廖撂		
tsiə	1	焦礁蕉椒		
tsʰiə	1	锹悄		
tsʰiə	2	瞧		
tsʰiə	6	嚼		
siə	1	消销宵肖箫硝嚣		
siə	3	小		
siə	6	笑		
iə	1	腰邀妖		
iə	2	摇窑瑶遥姚谣		
iə	3	绕扰舀		
iə	5	要		
iə	6	耀跃钥		
pɛ	1	杯悲碑卑畀[供给]		
pɛ	5	背辈贝		
pʰɛ	1	胚		
pʰɛ	2	赔陪培裴		
pʰɛ	5	配佩		
pʰɛ	6	倍		
mɛ	1	糜		
mɛ	2	梅煤媒霉		
mɛ	3	每某-尾-		
mɛ	5	妹昧		
mɛ	6	茂		
vɛ	1	煨		
vɛ	3	尾=		
vɛ	6	月越粤外-阅域碍-		
tɛ	1	逗兜蔸[量词，一～]		
tɛ	3	斗[量词，一～米]		
tɛ	5	昼		
tʰɛ	1	偷-		
tʰɛ	2	头-投-		
tʰɛ	5	透-		
tʰɛ	6	豆-痘-		
lɛ	1	□[形容精神不振]		
lɛ	2	来-楼-		
lɛ	3	缧		
lɛ	6	漏-		
tsɛ	3	走-崽仔籽		
tsɛ	5	皱		
tsʰɛ	5	凑		
sɛ	1	馊		
sɛ	5	瘦-嗽		
ȶɛ	1	街		
ȶɛ	2	洁		
ȶɛ	3	折揭结=急解=		
ȶɛ	5	这介=界=戒=械=		
ȶʰɛ	1	车		
ȶʰɛ	2	茄=		
ȶʰɛ	3	掣撤及级极吸吃=		
ȶʰɛ	6	直-植-值-殖杰		
ȵɛ	3	日业孽藕		
ʃɛ	2	鞋=		
ʃɛ	3	失湿式歇设舍=		
ʃɛ	5	社		
ʃɛ	6	十石=食实		
xɛ	1	嬉黑=		
xɛ	2	猴-喉-		
xɛ	3	厚-		
xɛ	6	后-吼		
ɛ	3	呕		
ɛ	5	□[闷热]		
piɛ	3	必碧币		
pʰiɛ	3	撇		
pʰiɛ	6	别		
liɛ	6	历-力-丽列烈裂例猎劣立利-励		
tsiɛ	3	姐=节积		
tsiɛ	5	借-		
tsʰiɛ	3	七漆		
tsʰiɛ	6	戚集		
siɛ	3	写=		
siɛ	5	泄=		
siɛ	6	习谢		
kiɛ	1	勾沟-钩-		
kiɛ	2	狗-给		
kiɛ	5	构-		
kʰiɛ	1	抠		
kʰiɛ	3	口-		
kʰiɛ	5	扣-		
iɛ	2	爷=		
iɛ	3	一冶噎野=也=		
iɛ	5	液		
iɛ	6	夜=叶页		
tuɛ	1	堆		
tuɛ	3	碓		
tuɛ	5	对兑		
tuɛ	6	队		
tʰuɛ	1	推		
tʰuɛ	3	腿		
tʰuɛ	5	退褪蜕		
tʰuɛ	6	袋-		
luɛ	1	辘		
luɛ	2	雷擂		
luɛ	3	磊耒垒		
luɛ	6	累泪内类虑律		
tsuɛ	1	追锥		
tsuɛ	3	椎		
tsuɛ	5	最醉-		
tsʰuɛ	1	崔催摧吹=炊		
tsʰuɛ	2	垂=锤=		
tsʰuɛ	3	栽		
tsʰuɛ	5	菜翠脆		
tsʰuɛ	6	绝罪		
suɛ	1	梭鳃		
suɛ	3	雪髓水=		
suɛ	5	碎岁=睡税		
kuɛ	1	归规龟闺硅		
kuɛ	3	鬼轨诡		
kuɛ	5	盖贵桂瑰		
kʰuɛ	1	魁盔亏		
kʰuɛ	2	葵跪逵奎		
kʰuɛ	3	□[折]		
kʰuɛ	5	溃愧		
kʰuɛ	6	柜		
xuɛ	1	辉灰恢挥徽		
xuɛ	2	回蛔		
xuɛ	3	悔毁		
xuɛ	6	会汇慧惠烩绘贿		
tʃyɛ	3	绝=缺蕨决抉		
tʃʰyɛ	3	诀出-		
ʃyɛ	1	靴薛		
ʃyɛ	3	说血		
ʃyɛ	6	穴叙述		
pæ	3	八-伯柏百=		
pʰæ	3	拍迫魄		
pʰæ	6	白=		
mæ	1	咩		
mæ	3	脉愐		
mæ	6	墨默麦=		
fæ	3	法-发-		
fæ	6	罚-		
væ	3	物袜挖-		
væ	6	滑猾		
tæ	1	爹-		
tæ	3	得德搭答-叠		
tʰæ	6	特		
læ	3	棘		
læ	5	粒=蹑		
læ	6	辣=腊		
tsæ	3	则测侧眨择窄责		
tsʰæ	3	插厕册拆泽策		
tsʰæ	5	镲[乐器名]		
sæ	3	杀-刹塞虱色涩		
xæ	3	黑-核瞎		
xæ	6	隘[狭窄]		
æ	3	鸭		
kiæ	3	格骼革隔阁夹甲渠[渠屋的合音，第三人称复数]		
kʰiæ	3	克客刻咳		
kʰiæ	6	揢		
ŋiæ	3	捏		
ŋiæ	5	轧		
ȵiæ	3	你[你家的合音，第三人称复数]		
tuæ	3	□[跳]		
tʰuæ	3	脱-		
luæ	6	捋		
tsuæ	3	撮		
suæ	3	刷甩		
kuæ	1	乖		
kuæ	3	国=刮割		
kuæ	5	剐		
kʰuæ	3	磕瞌		
xuæ	6	忽-和-或-活-获-合-盒-		
pɔ	1	爸巴耙疤		
pɔ	3	靶八把[量词]		
pɔ	5	杷坝霸耙欛		
pʰɔ	1	扒拔		
pʰɔ	2	爬耙趴划[～船]		
pʰɔ	3	□[女阴]		
pʰɔ	5	怕帕		
mɔ	1	妈么		
mɔ	3	抹麻		
mɔ	5	马码玛蚂		
mɔ	7	骂		
fɔ	2	阀筏罚=		
fɔ	3	发=法=伐砝		
tɔ	3	达答=		
tʰɔ	1	它他她		
tʰɔ	3	塔塌蹋踏		
lɔ	1	垃拉捺邋[～遢]		
lɔ	2	拿		
lɔ	3	徕[未成年的男子]		
lɔ	6	蜡纳		
tsɔ	1	摘抓渣		
tsɔ	3	扎杂匝		
tsɔ	5	炸蔗榨诈		
tsʰɔ	1	差叉杈钗		
tsʰɔ	2	查察擦茶		
tsʰɔ	3	礤[放置]		
tsʰɔ	5	岔		
tsʰɔ	6	择		
sɔ	1	杀=沙砂痧纱杉		
sɔ	3	傻耍洒		
ȶɔ	1	家=加佳遮灸[～火]		
ȶɔ	3	假只-		
ȶɔ	5	架=价嫁=		
ȶʰɔ	2	茄		
ȶʰɔ	3	吃-尺扯		
ȶʰɔ	5	□[痉挛]		
ȵɔ	1	惹		
ʃɔ	1	赊畲		
ʃɔ	2	蛇霞辖峡奢		
ʃɔ	3	舍		
ʃɔ	6	石下=夏射		
kɔ	1	家-瓜痂		
kɔ	3	括各寡角		
kɔ	5	挂卦褂架-嫁-		
kʰɔ	1	夸掐		
kʰɔ	5	卡		
kʰɔ	6	跨		
xɔ	1	花哈		
xɔ	2	华划[～船]		
xɔ	3	吓下-壳-		
xɔ	5	画化骸		
xɔ	6	话=划[计～]		
ŋɔ	2	牙-芽-		
ŋɔ	3	瓦		
ɔ	1	鸦		
ɔ	3	哑		
ɔ	6	话[～事，说话]		
piɔ	3	壁		
pʰiɔ	3	劈-		
tiɔ	2	提-		
tiɔ	3	滴		
tʰiɔ	3	踢-		
tsiɔ	3	姐		
tsiɔ	5	借		
tsʰiɔ	2	斜邪		
tsʰiɔ	3	缉		
tsʰiɔ	6	昨席		
siɔ	1	些		
siɔ	3	写-削		
siɔ	5	泻-泄-		
iɔ	1	丫		
iɔ	2	爷涯		
iɔ	3	也-野-压		
iɔ	5	亚		
iɔ	6	夜-		
pan	1	班斑般搬扳颁瘢		
pan	3	板版		
pan	5	半		
pan	6	办=		
pʰan	1	攀潘		
pʰan	2	盘蟠蹒		
pʰan	3	伴		
pʰan	5	判叛拌		
pʰan	6	办-		
man	2	蛮瞒		
man	3	满		
man	5	蔓		
man	6	慢曼馒饭-		
fan	1	翻番藩		
fan	2	凡烦繁帆		
fan	3	反返		
fan	6	范泛饭=犯		
tan	1	单担[～心]耽丹		
tan	3	胆		
tan	5	但旦担[～杆]		
tan	6	弹[子～]		
tʰan	1	贪摊瘫滩坍		
tʰan	2	潭谭檀谈痰坛弹[～琴]		
tʰan	3	毯淡坦		
tʰan	5	探碳炭叹		
nan	1	篮		
nan	2	兰蓝栏拦难男南楠岚		
nan	3	懒揽览缆		
nan	6	烂		
tsan	1	簪詹		
tsan	3	盏斩崭攒		
tsan	5	赞斟湛		
tsan	6	站暂		
tsʰan	1	参餐掺		
tsʰan	2	残蚕		
tsʰan	3	产铲惨		
tsʰan	5	灿		
tsʰan	6	砸		
san	1	三山衫		
san	3	伞散		
san	5	散[分发]		
kan	1	甘间-艰-坚-奸-监-肩-		
kan	3	感杆赶减-柬		
kan	5	干[～部]		
kʰan	1	堪勘刊		
kʰan	3	砍槛		
kʰan	5	看		
xan	2	咸-闲-韩含寒涵函		
xan	3	喊罕		
xan	5	汉		
xan	6	限-陷焊旱		
ŋan	1	安庵鞍氨核		
ŋan	3	严-岩-檐-颜-啱[刚刚]		
ŋan	5	眼-		
ŋan	6	暗案岸按雁		
pian	1	边辫鞭		
pian	2	贬卞扁匾		
pian	3	变		
pʰian	1	篇偏编		
pʰian	2	便[～宜]		
pʰian	3	蹁骈		
pʰian	5	片遍骗		
pʰian	6	便[～利]		
mian	2	棉绵眠		
mian	3	勉免		
mian	6	面		
vian	1	冤渊		
vian	2	原元源园沿员圆袁援媛缘猿		
vian	3	远软		
vian	5	愿院怨		
tian	1	颠癫		
tian	3	点典碘		
tian	5	玷		
tian	6	店电殿奠		
tʰian	1	天添		
tʰian	2	田甜填		
tʰian	6	垫		
nian	2	连莲联镰怜帘鲢		
nian	3	脸染		
nian	6	链练炼恋艳-念验研		
tsian	1	尖煎		
tsian	3	剪		
tsian	5	箭贱		
tsʰian	1	千迁纤歼签牵		
tsʰian	2	钱前		
tsʰian	3	潜遣		
tsʰian	5	倩		
sian	1	先仙掀		
sian	5	线羡献腺		
ȵian	2	年言然		
tʃian	1	粘沾间=奸=肩=监=艰=坚=		
tʃian	3	检捡拣展碱减=简		
tʃian	5	建见占战健荐		
tʃʰian	1	铅牵		
tʃʰian	2	缠钳		
tʃʰian	5	歉欠		
tʃʰian	6	件		
ʃian	1	鳝		
ʃian	2	嫌贤闲=咸=		
ʃian	3	险闪显		
ʃian	5	现扇		
ʃian	6	善限=		
ian	1	烟腌阉		
ian	2	盐阎严=岩=檐=颜=炎延		
ian	3	演眼=		
ian	5	艳=燕堰宴厌		
tuan	1	端		
tuan	3	短		
tuan	5	锻段锻		
tuan	6	断		
tʰuan	2	团		
nuan	2	圞		
nuan	3	暖卵[阴茎]		
nuan	6	乱		
tsuan	1	钻[～进]		
tsuan	5	钻[～石]		
tsʰuan	1	爨[煲汤]		
tsʰuan	6	赚		
suan	1	删珊酸栓		
suan	5	算蒜疝		
kuan	1	关[～系]观官棺柑肝干[～旱]		
kuan	3	管敢馆秆		
kuan	5	灌惯罐冠		
kʰuan	1	关[～门]宽		
kʰuan	3	款		
kʰuan	5	坎		
xuan	1	欢		
xuan	2	环		
xuan	3	缓腕		
xuan	6	汗换唤痪幻患		
uan	1	湾弯		
uan	2	玩完顽还[～账]		
uan	3	晚碗挽		
uan	6	万		
tʃyan	1	专砖娟绢捐		
tʃyan	5	卷转		
tʃʰyan	1	穿川圈		
tʃʰyan	2	船传权泉拳全		
tʃʰyan	3	犬		
tʃʰyan	5	椽劝串		
ʃyan	1	鲜宣		
ʃyan	2	悬旋		
ʃyan	3	选癣		
ʃyan	5	县		
pɘn	1	冰兵彬斌宾滨崩奔		
pɘn	3	本饼柄丙秉禀		
pɘn	5	并=笨		
pʰɘn	1	拼乒		
pʰɘn	2	平=坪=评瓶凭屏苹贫频彭盆		
pʰɘn	3	品		
pʰɘn	5	喷		
pʰɘn	6	病=湓[溢出]		
mɘn	2	门们名=明=民		
mɘn	3	敏		
mɘn	5	闷焖		
mɘn	6	命=		
fɘn	1	分芬纷		
fɘn	2	坟		
fɘn	3	粉		
fɘn	5	奋		
fɘn	6	份氛		
tɘn	1	灯丁钉=登		
tɘn	3	等顶		
tɘn	5	凳炖		
tʰɘn	1	听=厅=		
tʰɘn	2	停庭廷亭藤		
tʰɘn	3	挺艇		
tʰɘn	5	蹬[～子，台阶]		
tʰɘn	6	定邓订		
nɘn	1	□[痒]		
nɘn	2	林邻淋邻临鳞零灵铃龄能宁凝		
nɘn	3	冷=领=岭=		
nɘn	6	楞		
tsɘn	1	增精=睛晶争=曾[姓]		
tsɘn	3	井=恁		
tsɘn	5	进浸甑		
tsɘn	6	静净=		
tsʰɘn	1	亲清=青=		
tsʰɘn	2	秦寻层情曾 [～经]晴=		
tsʰɘn	3	请=		
tsʰɘn	5	渗衬赠撑=		
tsʰɘn	6	尽净=		
sɘn	1	心新辛星=芯锌生=参[人～]		
sɘn	3	省醒=		
sɘn	5	信性姓		
ȶɘn	1	金今=斤=筋巾经京惊襟蒸真针珍侦贞正[～月]		
ȶɘn	3	紧=锦警景枕		
ȶɘn	5	正政证症镇震振禁镜=劲敬近=		
ȶʰɘn	1	轻=称[动词]郴		
ȶʰɘn	2	成城诚承乘琴勤=芹=陈沉尘澄		
ȶʰɘn	5	庆称[名词]		
ʃɘn	1	深身申伸欣=兴声升		
ʃɘn	2	绳神行型形		
ʃɘn	3	沈审婶		
ʃɘn	5	胜幸杏盛肾圣		
ʃɘn	6	剩		
kɘn	1	跟根耕庚今-斤-		
kɘn	3	紧-		
kɘn	5	镜-更		
kʰɘn	1	欣-坑-		
kʰɘn	2	芹-勤-		
kʰɘn	3	肯近□[鸡和鸭的肾脏]		
kʰɘn	5	庆-□[安装]		
xɘn	1	亨		
xɘn	2	恒衡□[饱满]		
xɘn	3	很狠		
xɘn	6	恨□[凸出]		
ɘn	1	恩英音鹰因殷阴		
ɘn	2	人=银赢=仁营=迎盈荧		
ɘn	3	引隐瘾颖影		
ɘn	5	任印应映纫		
ɘn	6	认硬=		
tuɘn	1	敦墩		
tuɘn	3	楯		
tuɘn	5	顿		
tuɘn	6	吨盾		
tʰuɘn	1	吞		
tʰuɘn	2	囤豚		
tʰuɘn	6	蠢		
nuɘn	2	轮伦沦		
nuɘn	6	嫩论		
tsuɘn	1	尊遵吮樽		
tsuɘn	3	准		
tsuɘn	5	俊骏浚峻郡圳		
tsʰuɘn	1	村春椿		
tsʰuɘn	2	存唇醇		
tsʰuɘn	3	蠢=		
tsʰuɘn	5	寸		
tsʰuɘn	6	□[向后跌倒]		
suɘn	1	孙		
suɘn	2	纯询旬循巡		
suɘn	3	损笋		
suɘn	6	顺讯训驯汛		
kuɘn	3	滚		
kuɘn	5	棍		
kʰuɘn	1	昆坤倾		
kʰuɘn	2	群-裙-		
kʰuɘn	3	菌捆□[把物体翻转]		
kʰuɘn	5	困=		
xuɘn	1	昏婚荤		
xuɘn	2	馄魂横		
xuɘn	3	混浑		
xuɘn	5	困-		
tʃyn	1	军均君钧		
tʃʰyn	2	裙=群=		
ʃyn	1	勋熏		
pɔŋ	1	帮邦梆		
pɔŋ	3	榜绑坂		
pɔŋ	5	泵棒蚌摒		
pʰɔŋ	1	乓肨[臭～]		
pʰɔŋ	2	旁螃庞		
pʰɔŋ	3	傍		
pʰɔŋ	5	胖		
mɔŋ	2	盲芒忙氓茫		
mɔŋ	3	网-莽蟒		
fɔŋ	1	方芳坊		
fɔŋ	2	房防妨		
fɔŋ	3	仿纺访坊		
fɔŋ	5	放		
tɔŋ	1	当裆铛		
tɔŋ	3	党挡档		
tɔŋ	5	当[～真]		
tʰɔŋ	1	汤		
tʰɔŋ	2	糖堂唐塘棠膛		
tʰɔŋ	3	躺淌凼[平地上的坑]		
tʰɔŋ	5	趟烫		
tʰɔŋ	6	搪		
nɔŋ	1	孃[～，奶奶]		
nɔŋ	2	狼郎廊囊		
nɔŋ	3	朗冷-		
nɔŋ	6	浪		
tsɔŋ	1	装脏赃庄妆桩		
tsɔŋ	5	壮葬		
tsʰɔŋ	1	仓苍疮舱窗		
tsʰɔŋ	2	床藏		
tsʰɔŋ	3	闯撞		
tsʰɔŋ	5	撑-创睁		
tsʰɔŋ	7	状		
sɔŋ	1	生-霜桑榛甥双霜		
sɔŋ	3	嗓爽		
sɔŋ	5	丧糁[～饭，硬饭]		
ȶɔŋ	1	张章樟獐姜江=		
ȶɔŋ	3	涨掌长[生～]讲=		
ȶɔŋ	5	帐账胀=障仗丈降=		
ȶʰɔŋ	1	昌娼腔		
ȶʰɔŋ	2	长[很～]场肠强		
ȶʰɔŋ	3	厂敞		
ȶʰɔŋ	5	唱畅		
ʃɔŋ	1	乡香伤尚		
ʃɔŋ	2	降[投～]常偿		
ʃɔŋ	3	响赏享		
ʃɔŋ	5	项向		
ʃɔŋ	6	上		
kɔŋ	1	光刚钢缸弘纲羹肛冮-		
kɔŋ	3	讲-港岗冈广		
kɔŋ	5	虹逛杠		
kʰɔŋ	1	坑-康框筐		
kʰɔŋ	2	狂		
kʰɔŋ	5	况抗炕矿旷		
xɔŋ	1	慌荒糠		
xɔŋ	2	黄=行簧航杭		
xɔŋ	3	□[霉味]		
xɔŋ	5	烘		
xɔŋ	6	巷项-		
