#i							
kʰ	[7a]□{砍}□{疙瘩，结子}克刻[7b]客□{掐：用指甲掐}[8]极□{~后：后来，终于}□{~lɛŋ21：舔}□{鲠}						
h	[7a]黑[7b]吓[8]协□{山~：山谷}□{簸箕~：金环蛇}□{~门：太阳穴}□{~tsi33：睾丸}						
ŋ	[7a]逆[7b]额						
ʔ	[7a]溢益□{看：好看}呃{打~：打嗝}[8]□{tsi13 ŋi55~：毛毛虫}□{翻~：反刍}						
#ɔʔ							
ɓ	[7a]博[7b]膊驳						
pʰ	[7a]扑伏□{发~：发霉}[8]薄						
m	[7a]莫目牧默						
v	[7a]覆复[8]服伏袱缚{绑}						
ɗ	[7a]督笃□{~牙}						
tʰ	[7a]□{头：头颅}[7b]□{船桨，橹}托[8]读特□{拄拐杖}						
n	[7a]肉[8]□{按住}□{ɔʔ33~：嫉妒}						
l	[7a]六陆洛[8]落乐						
ts	[7a]蜀逐						
tsʰ	[7a]触畜浊[8]族凿						
θ	[7a]叔肃粟速淑缩索续[8]俗熟						
z	[7a]若辱育狱[7b]约岳						
k	[7a]谷{稻子}□{瓶子}焗□{的：他~家}□{~血：淤血}[7b]各阁郭角						
kʰ	[7b]确						
h	[7a]渴赫鹤获[7b]喝壳或[8]学□{~话：聊天}						
ŋ	[7a]鳄						
ʔ	[7a]握[7b]恶恶{~做：难做}□{~nɔʔ11：嫉妒}						
#uk							
t	[7b]嘱祝竹{腐~}足烛						
pʰ	[8]□{爆炸}						
m	[7b]木						
v	[7a]福						
ɗ	[7b]独						
tʰ	[7b]毒[8]独{~立}特						
l	[7b]鹿碌辘陆禄绿□{捞}□{牛kʰuk33~：牛脖铃}						
k	[7b]谷{~鸡：秧鸡}						
kʰ	[7b]□{牛~luk33：牛脖铃}						
h	[7b]哭或获						
ʔ	[7b]屋						
