#a																																																	
t	[7]掇裰啜琢斫卓=[8]铎度{忖～}夺-																																																
tʰ	[7]脱托=□{烫}跅柝拓箨橐[8]□{～后：落后}																																																
n	[7]□{崴脚妇女走路，原文作“䟜”}[8]诺搦																																																
l	[7]□{水～出}[8]乐{快～}跞{卓～}洛烙络酪骼骆落=																																																
k	[7]各阁觉骨傕搁[8]滑猾□{瞠～：直视貌，原文作“𥉄”}																																																
kʰ	[7]㩁榷确霍壑涸{干～}[8]□{～□tɛu213：走狗}																																																
ŋ	[7]鄂愕萼腭锷鹗鳄噩[8]乐{音～}岳栎{～阳：古地名}																																																
x	[7]嚇[8]劾阂核纥鹤学=涸=																																																
ts	[7]嘬{～奶}捽{～毛：拔毛}[8]昨浊濯擢																																																
tsʰ	[7]撮戳{刺击}龊[8]戳{印～}																																																
s	[7]缩朔数{频～}刷率{～领}蟀□{原文作“⿱宀率”}蒴摔=[8]□{按摩}																																																
∅	[7]恶={罪～}[8]□{坐地前进}																																																
#œk																																																	
p	[7]百=伯=柏=珀□{原文作“弱”，疑似有误}[8]白=帛																																																
pʰ	[7]拍=迫魄																																																
m	[8]默墨																																																
t	[7]得德□{牛相～：牛相斗}□{～钱：找尾数钱}[8]特泽择毒={□～，原文注释不清}浊																																																
tʰ	[7]忒忑																																																
l	[7]落{～□：丢掉；遗失，原文注释不清}[8]肋{～条骨}六鹿簏{轿～}勒泐																																																
k	[7]革格=鬲隔=角{～落}桷纥{～繨}虢膈胳																																																
kʰ	[7]客=壳嗑磕瞌[8]□{抛弃}																																																
ŋ	[8]逆																																																
x	[7]黑赫郝嚇=□{～货：量货}[8]或惑获穫蠖镬□{1.气喘；2.疲乏，原文作“㖪”}																																																
ts	[7]则责啧侧帻箦昃																																																
tsʰ	[7]侧测策拆[8]凿																																																
s	[7]色瑟摔[8]□{雨会～里来：雨会打进来}																																																
∅	[7]厄呃扼[8]噁{～心}																																																
#ɛk																																																	
p	[7]八[8]拔-																																																
m	[7]咩[8]密-																																																
t	[8]□{水渗出}																																																
tʰ	[7]贴[8]叠																																																
n	[7]□{凹下去}□{疲倦，精神不振，原文作“苶”}[8]捏涅陧																																																
l	[7]□{火～过去：火烧过去}[8]裂-																																																
k	[7]䥛{草～；镰～，俗作“𬫿”，原文作“锲”}[8]□{～倒：摔跤；比武}																																																
kʰ	[7]□{拥挤}[8]□{拿起}																																																
ŋ	[7]𠃛{𠁣～：开门声}																																																
x	[7]血																																																
ts	[7]节-汁[8]截																																																
tsʰ	[7]□{怒}[8]贼鲗																																																
s	[7]虱塞啬涩[8]十什{十}切-																																																
∅	[7]扼[8]狭-{窄}																																																
#ik																																																	
p	[7]必閟辟{复～}薜壁=璧毕逼笔觱[2]煏弼彧域阈蜮																																																
pʰ	[7]碧匹辟{开～}僻=擗媲劈=霹[8]□{射出}																																																
m	[7]幂[8]汨觅密=蜜㴵																																																
t	[7]的滴嫡適镝[8]敌狄直值殖迪涤窒籴=翟{长尾山鸡}荻植																																																
tʰ	[7]敕饬剔踢惕惆陟骘逖[8]值{～日}直{爽～}																																																
n	[7]□{细；小，原文作“尒”}[8]日入溺匿																																																
l	[7]栗栎{～树}砾□{□动，原文注释不清，作“跞”}慄[8]力历立笠荔沥苈疬□{白～，原文作“⿰鱼历”}雳																																																
k	[7]激圾急棘吉戟桔[8]及芨亟{急}极殛																																																
kʰ	[7]泣隙檄[8]□{凝固}																																																
ŋ	[7]抑吸及级岌伋[8]逆=																																																
x	[7]翕熻{～饭：焖饭}绤阋□{不透气}																																																
ts	[7]即唧鲫脊楫绩积迹稷渍缉{～私}辑执挚质踬织职蛰贽嵴瘠戢鹡[8]疾蒺嫉藉{狼～}籍寂集																																																
tsʰ	[7]斥七叱赤=柒漆戚葺彻碛拭膝																																																
s	[7]失湿拭=室饰奭识{知～}昔惜腊{干肉}悉蟋窸息媳熄螅析淅皙晳锡裼{袒～}湿[8]习食蚀=实媳{～妇}窸																																																
∅	[7]一乙邑悒挹壹益嗌溢缢镒殪揖饐[8]亦奕弈绎易{交～}弋佚轶逸役肄佾液翌翼疫驿怿蜴翊掖腋																																																
#iak																																																	
p	[8]□{臭～：形容臭气袭人}																																																
pʰ	[8]□{气味袭人}																																																
tʰ	[7]獭-[8]□{跑}																																																
n	[7]聂嗫慑摄镊蹑																																																
l	[7]□{鞋～：拖鞋，原文作“⿰⻊丽”}[8]□{逛}																																																
k	[7]夹荚狭=颊铗蛱硖峡[8]□{山～：深山僻处}																																																
kʰ	[7]□{水～：田园排水的缺口，原文作“凼”}□{眼睛闭合，原文作“䀫”}[8]□{～出：逼出}屐{柴～：木拖鞋}																																																
ŋ	[7]齧□{剪，动词}□{闭目}[8]□{～来-～来-：1.蠢蠢欲动；2，形容嘴巴颤动}																																																
ts	[7]□{嚼}																																																
tsʰ	[7]□{走路一跛一拐，原文作“趄”}鹊-{客～}雀{麻～}[8]皵{鲤鱼～}																																																
s	[8]□{一瞥眼}																																																
∅	[8]□{挥舞}																																																
#iek																																																	
p	[7]蹩鳖瘪别{～针}[8]别{分～}																																																
pʰ	[7]撇瞥劈{把竹仔～尖}																																																
m	[7]乜[8]灭搣{～毛：拔毛}蔑篾																																																
t	[7]哲辙澈徹撤跌辄[8]迭帙秩瓞绖姪侄垤耋谍喋蝶牒碟堞蹀																																																
tʰ	[7]铁																																																
n	[8]涅=陧=捏=																																																
l	[8]列烈裂冽趔																																																
k	[7]洁结诘桔{～梗}颉黠劫[8]杰桀偈竭羯碣																																																
kʰ	[7]怯缺																																																
ŋ	[8]业臬孽镍蘖																																																
x	[7]胁[8]协叶{～韵}勰穴页																																																
ts	[7]节=接折褶埑{洞～：酒坛}浙疖栉[8]睫捷婕箑																																																
tsʰ	[7]切=妾窃趄{趔～}[8]蠘{梭子蟹}蠞{梭子蟹}																																																
s	[7]设亵薛燮□{龙～：雷闪，原文作“闪”}躞[8]舌涉蚀=翅=																																																
∅	[7]咽{□□，原文注释不清}噎																																																
#uk																																																	
p	[7]不卜腹-[8]僕蹼伏-																																																
pʰ	[7]仆覆-[8]噗雹{龙～：冰雹}																																																
m	[8]木沐霖目苜睦穆牧没殁墨=																																																
t	[7]厾㞘笃涿督[8]独毒读=渎牍顿{冒～：人名}椟黩犊髑																																																
tʰ	[7]黜[8]凸突葖																																																
l	[7]□{～水：涉水，原文作“䟿”}[8]禄陆鹿=六=戮率{效～}聿律辘麓漉甪簏=																																																
k	[7]穀{稻～}谷{山～}鹄嗢□{～树，原文作“穀”，疑有误}[8]掘																																																
kʰ	[7]哭窟酷喾屈崛倔[8]绝{～代}																																																
ŋ	[7]□{象声词}																																																
x	[7]弗复覆=蝮=腹=福幅蝠辐馥拂佛黻[8]服斛伏匐幞佛菔茯囫觳袱																																																
ts	[7]卒足祝捉[8]族䃚术{白～：中药品}嘱瞩																																																
tsʰ	[7]猝促蹙触出矗[8]蔟簇																																																
s	[7]肃束粟速宿{～舍}夙叔=淑菽琡戌恤谡倏䔩簌漱[8]俗術{技～}沭述孰熟=塾属蜀赎续																																																
∅	[7]屋渥握龌鬱熨{～斗}[8]尉{～迟：复姓}蔚{～县：地名}□{～交椅：用火烘竹或木，使之弯曲}勿毋物□{抛弃，原文作“𢯮”}																																																
#uak																																																	
p	[7]拨钵[8]跋{跌，原文作“钹”}																																																
pʰ	[7]泼□{～草：割草，原文作“䥽”}[8]□{披}																																																
m	[7]抹[8]末沫																																																
t	[8]夺																																																
k	[7]刮括聒适{□，原文注释不清}																																																
kʰ	[7]阔{原文作“𤄃”}																																																
x	[7]法发[8]伐筏阔垡乏罚																																																
ts	[8]□{走样}																																																
∅	[7]挖[8]活袜																																																
#uok																																																	
p	[7]□{清水～出}發{～芽}髪{头～}[8]勃鹁渤=脖浡																																																
pʰ	[8]□{水～：水面浮沫}																																																
kʰ	[7]扩廓髁曲{唱～；弯～}																																																
ŋ	[8]月																																																
x	[7]货																																																
ts	[7]缀辍拙绌茁[8]着绝=																																																
tsʰ	[7]啜[8]諁惙																																																
s	[7]说雪																																																
∅	[8]越樾钺粤																																																
#yk																																																	
t	[7]竹竺筑[8]逐瘃轴舳妯																																																
tʰ	[7]秃{～驴}□{～杖：拄杖}																																																
n	[7]衄朒𢫭忸恧[8]肉																																																
k	[7]菊掬鞠鞫狊[8]□{浓，俗作“𬇴”}																																																
kʰ	[7]曲=乞																																																
ŋ	[7]吃屹讫迄[8]玉=																																																
x	[7]旭畜勖郁{《论语》“～～乎文哉}搐蓄																																																
ts	[7]粥																																																
tsʰ	[8]□{侬～禃堆：人挤在一起}																																																
s	[8]熟																																																
∅	[7]□{～起：站起}[8]欲浴谷{吐～浑}育昱毓鬻辱鹆煜蓐缛褥峪																																																
#yok																																																	
l	[8]掠略																																																
k	[7]却脚厥劂獗[8]矍攫䦆																																																
kʰ	[7]阙阕[8]剧																																																
ŋ	[8]虐疟																																																
ts	[7]嚼爵酌																																																
tsʰ	[7]妁灼芍雀=鹊=绰焯婥																																																
s	[7]削屑																																																
∅	[7]约跃[8]弱若蒻偌婼																																																
